ID;EenEnMeerlingen;Zwangerschapsduur;Perioden;Geborenen_1;Levendgeborenen_2;Doodgeborenen_3;Overleden1eWeek_4;PerinataleSterfteTMDag7_5;DoodgeborenenPer1000Geborenen_6;Overleden1eWeek1000Levendgeborenen_7;PerinatStTMDag71000Geborenen_8;Geborenen_9;Levendgeborenen_10;Doodgeborenen_11;NeonataleSterfte_12;PerinataleSterfteTMDag28_13;DoodgeborenenPer1000Geborenen_14;NeonataleSterfte1000Levendgeborenen_15;PerinatStTMDag281000Geborenen_16;Levendgeborenen_17;Overleden1eWeek_18;NeonataleSterfte_19;Zuigelingensterfte_20;Overleden1eWeek1000Levendgeborenen_21;NeonataleSterfte1000Levendgeborenen_22;Zuigelingensterfte1000Levendgeborenen_23
218;Eenlingkind;30 tot 32 weken;2014;578.0;532.0;46.0;13.0;59.0;79.6;24.0;101.7;578.0;532.0;46.0;17.0;63.0;79.6;31.8;108.8;532.0;13.0;17.0;22.0;24.0;31.8;41.7
219;Eenlingkind;30 tot 32 weken;2015;533.0;496.0;38.0;15.0;53.0;70.5;30.3;98.7;533.0;496.0;38.0;19.0;57.0;70.5;38.4;106.2;496.0;15.0;19.0;21.0;30.3;38.4;42.4
220;Eenlingkind;30 tot 32 weken;2016;607.0;568.0;38.0;17.0;56.0;63.4;30.6;92.1;607.0;568.0;38.0;22.0;60.0;63.4;38.0;99.1;568.0;17.0;22.0;27.0;30.6;38.0;46.9
221;Eenlingkind;32 tot 34 weken;2004;1331.0;1265.0;67.0;21.0;88.0;50.1;16.6;65.9;1331.0;1265.0;67.0;22.0;89.0;50.1;17.4;66.7;1265.0;21.0;22.0;26.0;16.6;17.4;20.6
222;Eenlingkind;32 tot 34 weken;2005;1313.0;1238.0;75.0;32.0;107.0;57.1;25.7;81.4;1313.0;1238.0;75.0;40.0;115.0;57.1;32.3;87.6;1238.0;32.0;40.0;49.0;25.7;32.3;39.9
223;Eenlingkind;32 tot 34 weken;2006;1287.0;1241.0;46.0;16.0;62.0;35.7;12.7;47.9;1287.0;1241.0;46.0;28.0;74.0;35.7;22.7;57.6;1241.0;16.0;28.0;35.0;12.7;22.7;28.4
224;Eenlingkind;32 tot 34 weken;2007;1218.0;1159.0;59.0;16.0;75.0;48.1;14.1;61.5;1218.0;1159.0;59.0;22.0;81.0;48.1;19.4;66.5;1159.0;16.0;22.0;24.0;14.1;19.4;20.3
225;Eenlingkind;32 tot 34 weken;2008;1269.0;1215.0;55.0;17.0;72.0;43.1;13.8;56.3;1269.0;1215.0;55.0;18.0;73.0;43.1;14.7;57.1;1215.0;17.0;18.0;20.0;13.8;14.7;16.4
226;Eenlingkind;32 tot 34 weken;2009;1204.0;1156.0;48.0;14.0;62.0;39.7;12.0;51.3;1204.0;1156.0;48.0;19.0;67.0;39.7;16.6;55.6;1156.0;14.0;19.0;29.0;12.0;16.6;24.7
227;Eenlingkind;32 tot 34 weken;2010;1195.0;1151.0;44.0;16.0;60.0;36.7;13.9;50.0;1195.0;1151.0;44.0;19.0;63.0;36.7;16.7;52.7;1151.0;16.0;19.0;22.0;13.9;16.7;19.3
228;Eenlingkind;32 tot 34 weken;2011;1162.0;1117.0;45.0;15.0;59.0;38.4;13.1;51.0;1162.0;1117.0;45.0;19.0;64.0;38.4;16.9;54.7;1117.0;15.0;19.0;25.0;13.1;16.9;22.3
229;Eenlingkind;32 tot 34 weken;2012;1039.0;999.0;40.0;15.0;54.0;38.3;14.6;52.3;1039.0;999.0;40.0;23.0;63.0;38.3;22.8;60.2;999.0;15.0;23.0;28.0;14.6;22.8;28.0
230;Eenlingkind;32 tot 34 weken;2013;1132.0;1096.0;36.0;15.0;51.0;31.8;13.7;45.1;1132.0;1096.0;36.0;19.0;55.0;31.8;17.3;48.6;1096.0;15.0;19.0;23.0;13.7;17.3;21.0
231;Eenlingkind;32 tot 34 weken;2014;1175.0;1135.0;40.0;21.0;61.0;34.1;18.1;51.5;1175.0;1135.0;40.0;23.0;63.0;34.1;19.9;53.3;1135.0;21.0;23.0;27.0;18.1;19.9;23.5
232;Eenlingkind;32 tot 34 weken;2015;1059.0;1025.0;34.0;14.0;48.0;31.8;13.5;44.9;1059.0;1025.0;34.0;18.0;52.0;31.8;17.4;48.7;1025.0;14.0;18.0;20.0;13.5;17.4;19.4
233;Eenlingkind;32 tot 34 weken;2016;1041.0;1009.0;33.0;18.0;51.0;31.4;18.3;49.0;1041.0;1009.0;33.0;21.0;53.0;31.4;20.4;51.1;1009.0;18.0;21.0;26.0;18.3;20.4;25.4
234;Eenlingkind;34 tot 37 weken;2004;7626.0;7482.0;144.0;48.0;192.0;18.9;6.4;25.2;7626.0;7482.0;144.0;57.0;201.0;18.9;7.6;26.4;7482.0;48.0;57.0;80.0;6.4;7.6;10.7
235;Eenlingkind;34 tot 37 weken;2005;7384.0;7257.0;127.0;55.0;182.0;17.2;7.5;24.6;7384.0;7257.0;127.0;65.0;193.0;17.2;9.0;26.1;7257.0;55.0;65.0;85.0;7.5;9.0;11.7
236;Eenlingkind;34 tot 37 weken;2006;7272.0;7168.0;104.0;45.0;149.0;14.3;6.3;20.5;7272.0;7168.0;104.0;60.0;164.0;14.3;8.3;22.5;7168.0;45.0;60.0;84.0;6.3;8.3;11.7
237;Eenlingkind;34 tot 37 weken;2007;7200.0;7110.0;90.0;33.0;123.0;12.5;4.6;17.1;7200.0;7110.0;90.0;49.0;138.0;12.5;6.8;19.2;7110.0;33.0;49.0;64.0;4.6;6.8;8.9
238;Eenlingkind;34 tot 37 weken;2008;7352.0;7269.0;83.0;33.0;116.0;11.3;4.6;15.8;7352.0;7269.0;83.0;39.0;122.0;11.3;5.4;16.6;7269.0;33.0;39.0;55.0;4.6;5.4;7.6
239;Eenlingkind;34 tot 37 weken;2009;7577.0;7490.0;87.0;33.0;120.0;11.4;4.4;15.8;7577.0;7490.0;87.0;43.0;130.0;11.4;5.8;17.2;7490.0;33.0;43.0;60.0;4.4;5.8;8.0
240;Eenlingkind;34 tot 37 weken;2010;7646.0;7554.0;91.0;43.0;134.0;12.0;5.7;17.5;7646.0;7554.0;91.0;50.0;142.0;12.0;6.6;18.5;7554.0;43.0;50.0;69.0;5.7;6.6;9.1
241;Eenlingkind;34 tot 37 weken;2011;7055.0;6967.0;88.0;38.0;126.0;12.5;5.4;17.8;7055.0;6967.0;88.0;43.0;131.0;12.5;6.2;18.6;6967.0;38.0;43.0;61.0;5.4;6.2;8.8
242;Eenlingkind;34 tot 37 weken;2012;6967.0;6887.0;80.0;23.0;103.0;11.5;3.3;14.8;6967.0;6887.0;80.0;29.0;109.0;11.5;4.2;15.7;6887.0;23.0;29.0;48.0;3.3;4.2;6.9
243;Eenlingkind;34 tot 37 weken;2013;6701.0;6641.0;60.0;25.0;85.0;9.0;3.8;12.7;6701.0;6641.0;60.0;31.0;91.0;9.0;4.7;13.6;6641.0;25.0;31.0;42.0;3.8;4.7;6.3
244;Eenlingkind;34 tot 37 weken;2014;6769.0;6700.0;69.0;30.0;99.0;10.2;4.4;14.6;6769.0;6700.0;69.0;34.0;103.0;10.2;5.0;15.2;6700.0;30.0;34.0;46.0;4.4;5.0;6.9
245;Eenlingkind;34 tot 37 weken;2015;6422.0;6333.0;89.0;22.0;111.0;13.9;3.4;17.3;6422.0;6333.0;89.0;29.0;118.0;13.9;4.6;18.4;6333.0;22.0;29.0;41.0;3.4;4.6;6.5
246;Eenlingkind;34 tot 37 weken;2016;6379.0;6281.0;98.0;24.0;123.0;15.4;3.9;19.2;6379.0;6281.0;98.0;28.0;126.0;15.4;4.4;19.7;6281.0;24.0;28.0;48.0;3.9;4.4;7.7
247;Eenlingkind;37 tot 39 weken;2004;36356.0;36216.0;141.0;47.0;188.0;3.9;1.3;5.2;36356.0;36216.0;141.0;77.0;218.0;3.9;2.1;6.0;36216.0;47.0;77.0;121.0;1.3;2.1;3.3
248;Eenlingkind;37 tot 39 weken;2005;34190.0;34074.0;116.0;43.0;159.0;3.4;1.3;4.6;34190.0;34074.0;116.0;61.0;177.0;3.4;1.8;5.2;34074.0;43.0;61.0;108.0;1.3;1.8;3.2
249;Eenlingkind;37 tot 39 weken;2006;34486.0;34378.0;108.0;38.0;147.0;3.1;1.1;4.3;34486.0;34378.0;108.0;65.0;173.0;3.1;1.9;5.0;34378.0;38.0;65.0;111.0;1.1;1.9;3.2
250;Eenlingkind;37 tot 39 weken;2007;33740.0;33636.0;103.0;38.0;142.0;3.1;1.1;4.2;33740.0;33636.0;103.0;61.0;164.0;3.1;1.8;4.9;33636.0;38.0;61.0;97.0;1.1;1.8;2.9
251;Eenlingkind;37 tot 39 weken;2008;35764.0;35641.0;124.0;37.0;161.0;3.5;1.0;4.5;35764.0;35641.0;124.0;56.0;179.0;3.5;1.6;5.0;35641.0;37.0;56.0;81.0;1.0;1.6;2.3
252;Eenlingkind;37 tot 39 weken;2009;37347.0;37247.0;100.0;37.0;136.0;2.7;1.0;3.6;37347.0;37247.0;100.0;52.0;152.0;2.7;1.4;4.1;37247.0;37.0;52.0;98.0;1.0;1.4;2.6
253;Eenlingkind;37 tot 39 weken;2010;38396.0;38310.0;86.0;37.0;123.0;2.2;1.0;3.2;38396.0;38310.0;86.0;62.0;147.0;2.2;1.6;3.8;38310.0;37.0;62.0;105.0;1.0;1.6;2.7
254;Eenlingkind;37 tot 39 weken;2011;37496.0;37402.0;93.0;34.0;128.0;2.5;0.9;3.4;37496.0;37402.0;93.0;50.0;144.0;2.5;1.3;3.8;37402.0;34.0;50.0;81.0;0.9;1.3;2.2
255;Eenlingkind;37 tot 39 weken;2012;37852.0;37788.0;63.0;32.0;95.0;1.7;0.8;2.5;37852.0;37788.0;63.0;48.0;111.0;1.7;1.3;2.9;37788.0;32.0;48.0;87.0;0.8;1.3;2.3
256;Eenlingkind;37 tot 39 weken;2013;37229.0;37173.0;56.0;34.0;90.0;1.5;0.9;2.4;37229.0;37173.0;56.0;58.0;114.0;1.5;1.6;3.1;37173.0;34.0;58.0;89.0;0.9;1.6;2.4
257;Eenlingkind;37 tot 39 weken;2014;38349.0;38277.0;72.0;30.0;102.0;1.9;0.8;2.7;38349.0;38277.0;72.0;51.0;122.0;1.9;1.3;3.2;38277.0;30.0;51.0;86.0;0.8;1.3;2.2
258;Eenlingkind;37 tot 39 weken;2015;37642.0;37570.0;72.0;26.0;98.0;1.9;0.7;2.6;37642.0;37570.0;72.0;46.0;118.0;1.9;1.2;3.1;37570.0;26.0;46.0;67.0;0.7;1.2;1.8
259;Eenlingkind;37 tot 39 weken;2016;37640.0;37578.0;62.0;39.0;101.0;1.6;1.0;2.7;37640.0;37578.0;62.0;61.0;123.0;1.6;1.6;3.3;37578.0;39.0;61.0;93.0;1.0;1.6;2.5
260;Eenlingkind;39 tot 41 weken;2004;96882.0;96767.0;115.0;65.0;180.0;1.2;0.7;1.9;96882.0;96767.0;115.0;100.0;215.0;1.2;1.0;2.2;96767.0;65.0;100.0;165.0;0.7;1.0;1.7
261;Eenlingkind;39 tot 41 weken;2005;93269.0;93117.0;152.0;64.0;216.0;1.6;0.7;2.3;93269.0;93117.0;152.0;86.0;238.0;1.6;0.9;2.6;93117.0;64.0;86.0;149.0;0.7;0.9;1.6
262;Eenlingkind;39 tot 41 weken;2006;92612.0;92492.0;120.0;68.0;187.0;1.3;0.7;2.0;92612.0;92492.0;120.0;90.0;210.0;1.3;1.0;2.3;92492.0;68.0;90.0;147.0;0.7;1.0;1.6
263;Eenlingkind;39 tot 41 weken;2007;91913.0;91787.0;126.0;49.0;175.0;1.4;0.5;1.9;91913.0;91787.0;126.0;73.0;200.0;1.4;0.8;2.2;91787.0;49.0;73.0;123.0;0.5;0.8;1.3
264;Eenlingkind;39 tot 41 weken;2008;93725.0;93605.0;119.0;46.0;165.0;1.3;0.5;1.8;93725.0;93605.0;119.0;68.0;187.0;1.3;0.7;2.0;93605.0;46.0;68.0;118.0;0.5;0.7;1.3
265;Eenlingkind;39 tot 41 weken;2009;93725.0;93645.0;81.0;50.0;131.0;0.9;0.5;1.4;93725.0;93645.0;81.0;69.0;150.0;0.9;0.7;1.6;93645.0;50.0;69.0;127.0;0.5;0.7;1.4
266;Eenlingkind;39 tot 41 weken;2010;94365.0;94274.0;90.0;41.0;131.0;1.0;0.4;1.4;94365.0;94274.0;90.0;63.0;154.0;1.0;0.7;1.6;94274.0;41.0;63.0;122.0;0.4;0.7;1.3
267;Eenlingkind;39 tot 41 weken;2011;92726.0;92635.0;91.0;51.0;143.0;1.0;0.6;1.5;92726.0;92635.0;91.0;68.0;159.0;1.0;0.7;1.7;92635.0;51.0;68.0;119.0;0.6;0.7;1.3
268;Eenlingkind;39 tot 41 weken;2012;90672.0;90587.0;86.0;32.0;118.0;0.9;0.4;1.3;90672.0;90587.0;86.0;46.0;132.0;0.9;0.5;1.5;90587.0;32.0;46.0;101.0;0.4;0.5;1.1
269;Eenlingkind;39 tot 41 weken;2013;88540.0;88471.0;69.0;35.0;104.0;0.8;0.4;1.2;88540.0;88471.0;69.0;44.0;113.0;0.8;0.5;1.3;88471.0;35.0;44.0;81.0;0.4;0.5;0.9
270;Eenlingkind;39 tot 41 weken;2014;90736.0;90654.0;81.0;34.0;115.0;0.9;0.4;1.3;90736.0;90654.0;81.0;59.0;140.0;0.9;0.7;1.5;90654.0;34.0;59.0;110.0;0.4;0.7;1.2
271;Eenlingkind;39 tot 41 weken;2015;89331.0;89260.0;71.0;24.0;95.0;0.8;0.3;1.1;89331.0;89260.0;71.0;42.0;113.0;0.8;0.5;1.3;89260.0;24.0;42.0;79.0;0.3;0.5;0.9
272;Eenlingkind;39 tot 41 weken;2016;90039.0;89957.0;83.0;30.0;113.0;0.9;0.3;1.3;90039.0;89957.0;83.0;47.0;130.0;0.9;0.5;1.4;89957.0;30.0;47.0;97.0;0.3;0.5;1.1
273;Eenlingkind;41 weken of meer;2004;43552.0;43486.0;66.0;43.0;109.0;1.5;1.0;2.5;43552.0;43486.0;66.0;69.0;135.0;1.5;1.6;3.1;43486.0;43.0;69.0;93.0;1.0;1.6;2.1
274;Eenlingkind;41 weken of meer;2005;43199.0;43136.0;63.0;49.0;112.0;1.5;1.1;2.6;43199.0;43136.0;63.0;68.0;131.0;1.5;1.6;3.0;43136.0;49.0;68.0;103.0;1.1;1.6;2.4
275;Eenlingkind;41 weken of meer;2006;41393.0;41333.0;61.0;45.0;105.0;1.5;1.1;2.5;41393.0;41333.0;61.0;59.0;119.0;1.5;1.4;2.9;41333.0;45.0;59.0;79.0;1.1;1.4;1.9
276;Eenlingkind;41 weken of meer;2007;39527.0;39476.0;51.0;26.0;77.0;1.3;0.7;1.9;39527.0;39476.0;51.0;34.0;85.0;1.3;0.9;2.2;39476.0;26.0;34.0;55.0;0.7;0.9;1.4
277;Eenlingkind;41 weken of meer;2008;38468.0;38414.0;54.0;28.0;82.0;1.4;0.7;2.1;38468.0;38414.0;54.0;44.0;98.0;1.4;1.1;2.5;38414.0;28.0;44.0;67.0;0.7;1.1;1.7
278;Eenlingkind;41 weken of meer;2009;36790.0;36757.0;33.0;16.0;48.0;0.9;0.4;1.3;36790.0;36757.0;33.0;27.0;60.0;0.9;0.7;1.6;36757.0;16.0;27.0;62.0;0.4;0.7;1.7
279;Eenlingkind;41 weken of meer;2010;34765.0;34732.0;34.0;17.0;50.0;1.0;0.5;1.4;34765.0;34732.0;34.0;25.0;59.0;1.0;0.7;1.7;34732.0;17.0;25.0;38.0;0.5;0.7;1.1
280;Eenlingkind;41 weken of meer;2011;34024.0;33992.0;31.0;17.0;48.0;0.9;0.5;1.4;34024.0;33992.0;31.0;25.0;56.0;0.9;0.7;1.6;33992.0;17.0;25.0;42.0;0.5;0.7;1.2
281;Eenlingkind;41 weken of meer;2012;31729.0;31698.0;32.0;14.0;45.0;1.0;0.4;1.4;31729.0;31698.0;32.0;18.0;49.0;1.0;0.6;1.6;31698.0;14.0;18.0;38.0;0.4;0.6;1.2
282;Eenlingkind;41 weken of meer;2013;30169.0;30140.0;30.0;11.0;41.0;1.0;0.4;1.4;30169.0;30140.0;30.0;15.0;45.0;1.0;0.5;1.5;30140.0;11.0;15.0;26.0;0.4;0.5;0.9
283;Eenlingkind;41 weken of meer;2014;30774.0;30753.0;21.0;17.0;38.0;0.7;0.5;1.2;30774.0;30753.0;21.0;22.0;43.0;0.7;0.7;1.4;30753.0;17.0;22.0;35.0;0.5;0.7;1.2
284;Eenlingkind;41 weken of meer;2015;29326.0;29307.0;19.0;13.0;31.0;0.6;0.4;1.1;29326.0;29307.0;19.0;18.0;36.0;0.6;0.6;1.2;29307.0;13.0;18.0;29.0;0.4;0.6;1.0
285;Eenlingkind;41 weken of meer;2016;30342.0;30312.0;30.0;19.0;49.0;1.0;0.6;1.6;30342.0;30312.0;30.0;23.0;53.0;1.0;0.7;1.7;30312.0;19.0;23.0;39.0;0.6;0.7;1.3
286;Meerlingkind;Totaal zwangerschapsduur 22 wkn of meer;2004;7270.0;7130.0;140.0;102.0;242.0;19.3;14.3;33.3;7270.0;7130.0;140.0;120.0;260.0;19.3;16.8;35.8;7130.0;102.0;120.0;142.0;14.3;16.8;19.9
287;Meerlingkind;Totaal zwangerschapsduur 22 wkn of meer;2005;7031.0;6868.0;163.0;120.0;283.0;23.2;17.5;40.3;7031.0;6868.0;163.0;141.0;304.0;23.2;20.5;43.2;6868.0;120.0;141.0;161.0;17.5;20.5;23.4
288;Meerlingkind;Totaal zwangerschapsduur 22 wkn of meer;2006;6618.0;6493.0;125.0;88.0;213.0;18.9;13.6;32.2;6618.0;6493.0;125.0;111.0;236.0;18.9;17.1;35.7;6493.0;88.0;111.0;118.0;13.6;17.1;18.2
289;Meerlingkind;Totaal zwangerschapsduur 22 wkn of meer;2007;6176.0;6064.0;112.0;87.0;199.0;18.1;14.4;32.2;6176.0;6064.0;112.0;105.0;217.0;18.1;17.3;35.1;6064.0;87.0;105.0;117.0;14.4;17.3;19.3
290;Meerlingkind;Totaal zwangerschapsduur 22 wkn of meer;2008;6457.0;6346.0;111.0;72.0;183.0;17.2;11.3;28.3;6457.0;6346.0;111.0;97.0;208.0;17.2;15.3;32.2;6346.0;72.0;97.0;108.0;11.3;15.3;17.0
291;Meerlingkind;Totaal zwangerschapsduur 22 wkn of meer;2009;6407.0;6307.0;100.0;92.0;192.0;15.6;14.6;30.0;6407.0;6307.0;100.0;106.0;206.0;15.6;16.8;32.2;6307.0;92.0;106.0;123.0;14.6;16.8;19.5
292;Meerlingkind;Totaal zwangerschapsduur 22 wkn of meer;2010;6091.0;5994.0;97.0;68.0;165.0;15.9;11.4;27.1;6091.0;5994.0;97.0;85.0;182.0;15.9;14.2;29.9;5994.0;68.0;85.0;100.0;11.4;14.2;16.7
293;Meerlingkind;Totaal zwangerschapsduur 22 wkn of meer;2011;5797.0;5703.0;94.0;72.0;166.0;16.2;12.6;28.7;5797.0;5703.0;94.0;96.0;190.0;16.2;16.9;32.8;5703.0;72.0;96.0;113.0;12.6;16.9;19.9
294;Meerlingkind;Totaal zwangerschapsduur 22 wkn of meer;2012;5938.0;5851.0;87.0;78.0;165.0;14.7;13.4;27.8;5938.0;5851.0;87.0;115.0;202.0;14.7;19.7;34.1;5851.0;78.0;115.0;136.0;13.4;19.7;23.3
295;Meerlingkind;Totaal zwangerschapsduur 22 wkn of meer;2013;5728.0;5633.0;95.0;78.0;173.0;16.6;13.8;30.2;5728.0;5633.0;95.0;110.0;205.0;16.6;19.5;35.8;5633.0;78.0;110.0;124.0;13.8;19.5;22.0
296;Meerlingkind;Totaal zwangerschapsduur 22 wkn of meer;2014;5483.0;5387.0;96.0;65.0;161.0;17.5;12.1;29.4;5483.0;5387.0;96.0;97.0;193.0;17.5;17.9;35.1;5387.0;65.0;97.0;109.0;12.1;17.9;20.2
297;Meerlingkind;Totaal zwangerschapsduur 22 wkn of meer;2015;5442.0;5356.0;86.0;58.0;144.0;15.8;10.8;26.5;5442.0;5356.0;86.0;81.0;167.0;15.8;15.2;30.7;5356.0;58.0;81.0;97.0;10.8;15.2;18.2
298;Meerlingkind;Totaal zwangerschapsduur 22 wkn of meer;2016;5158.0;5105.0;53.0;53.0;106.0;10.3;10.4;20.5;5158.0;5105.0;53.0;75.0;127.0;10.3;14.6;24.7;5105.0;53.0;75.0;88.0;10.4;14.6;17.2
299;Meerlingkind;22 tot 24 weken;2004;71.0;38.0;33.0;38.0;71.0;464.8;1000.0;1000.0;71.0;38.0;33.0;38.0;71.0;464.8;1000.0;1000.0;38.0;38.0;38.0;38.0;1000.0;1000.0;1000.0
300;Meerlingkind;22 tot 24 weken;2005;81.0;42.0;39.0;42.0;81.0;481.5;1000.0;1000.0;81.0;42.0;39.0;42.0;81.0;481.5;1000.0;1000.0;42.0;42.0;42.0;42.0;1000.0;1000.0;1000.0
301;Meerlingkind;22 tot 24 weken;2006;54.0;26.0;28.0;26.0;54.0;518.5;1000.0;1000.0;54.0;26.0;28.0;26.0;54.0;518.5;1000.0;1000.0;26.0;26.0;26.0;26.0;1000.0;1000.0;1000.0
302;Meerlingkind;22 tot 24 weken;2007;56.0;23.0;33.0;23.0;56.0;589.3;1000.0;1000.0;56.0;23.0;33.0;23.0;56.0;589.3;1000.0;1000.0;23.0;23.0;23.0;23.0;1000.0;1000.0;1000.0
303;Meerlingkind;22 tot 24 weken;2008;56.0;22.0;34.0;22.0;56.0;607.1;1000.0;1000.0;56.0;22.0;34.0;22.0;56.0;607.1;1000.0;1000.0;22.0;22.0;22.0;22.0;1000.0;1000.0;1000.0
304;Meerlingkind;22 tot 24 weken;2009;64.0;39.0;25.0;39.0;64.0;390.6;1000.0;1000.0;64.0;39.0;25.0;39.0;64.0;390.6;1000.0;1000.0;39.0;39.0;39.0;39.0;1000.0;1000.0;1000.0
305;Meerlingkind;22 tot 24 weken;2010;48.0;24.0;24.0;24.0;48.0;500.0;1000.0;1000.0;48.0;24.0;24.0;24.0;48.0;500.0;1000.0;1000.0;24.0;24.0;24.0;24.0;1000.0;1000.0;1000.0
306;Meerlingkind;22 tot 24 weken;2011;47.0;28.0;19.0;26.0;45.0;404.3;928.6;957.4;47.0;28.0;19.0;26.0;45.0;404.3;928.6;957.4;28.0;26.0;26.0;27.0;928.6;928.6;964.3
307;Meerlingkind;22 tot 24 weken;2012;36.0;26.0;10.0;25.0;35.0;277.8;961.5;972.2;36.0;26.0;10.0;25.0;35.0;277.8;961.5;972.2;26.0;25.0;25.0;26.0;961.5;961.5;1000.0
308;Meerlingkind;22 tot 24 weken;2013;47.0;25.0;22.0;24.0;46.0;468.1;960.0;978.7;47.0;25.0;22.0;24.0;46.0;468.1;960.0;978.7;25.0;24.0;24.0;24.0;960.0;960.0;960.0
309;Meerlingkind;22 tot 24 weken;2014;58.0;26.0;32.0;25.0;57.0;551.7;961.5;982.8;58.0;26.0;32.0;25.0;57.0;551.7;961.5;982.8;26.0;25.0;25.0;26.0;961.5;961.5;1000.0
310;Meerlingkind;22 tot 24 weken;2015;49.0;23.0;26.0;23.0;49.0;530.6;1000.0;1000.0;49.0;23.0;26.0;23.0;49.0;530.6;1000.0;1000.0;23.0;23.0;23.0;23.0;1000.0;1000.0;1000.0
311;Meerlingkind;22 tot 24 weken;2016;31.0;23.0;8.0;23.0;31.0;258.1;1000.0;1000.0;31.0;23.0;8.0;23.0;31.0;258.1;1000.0;1000.0;23.0;23.0;23.0;23.0;1000.0;1000.0;1000.0
312;Meerlingkind;24 tot 26 weken;2004;64.0;48.0;16.0;22.0;39.0;252.6;463.1;598.7;64.0;48.0;16.0;24.0;41.0;252.6;505.9;630.7;48.0;22.0;24.0;25.0;463.1;505.9;527.7
313;Meerlingkind;24 tot 26 weken;2005;70.0;50.0;20.0;40.0;60.0;284.2;792.5;851.5;70.0;50.0;20.0;40.0;60.0;284.2;792.5;851.5;50.0;40.0;40.0;41.0;792.5;792.5;813.1
314;Meerlingkind;24 tot 26 weken;2006;77.0;59.0;18.0;29.0;47.0;234.7;497.9;615.7;77.0;59.0;18.0;38.0;56.0;234.7;651.1;733.0;59.0;29.0;38.0;39.0;497.9;651.1;668.2
315;Meerlingkind;24 tot 26 weken;2007;65.0;56.0;10.0;27.0;36.0;146.8;479.9;556.3;65.0;56.0;10.0;30.0;39.0;146.8;534.0;602.4;56.0;27.0;30.0;30.0;479.9;534.0;534.0
316;Meerlingkind;24 tot 26 weken;2008;80.0;66.0;14.0;26.0;40.0;177.7;394.7;502.2;80.0;66.0;14.0;35.0;49.0;177.7;531.5;614.7;66.0;26.0;35.0;35.0;394.7;531.5;531.5
317;Meerlingkind;24 tot 26 weken;2009;67.0;60.0;7.0;27.0;35.0;108.3;459.7;518.2;67.0;60.0;7.0;31.0;38.0;108.3;516.4;568.8;60.0;27.0;31.0;35.0;459.7;516.4;585.7
318;Meerlingkind;24 tot 26 weken;2010;61.0;58.0;;17.0;20.0;;293.3;329.2;61.0;58.0;;21.0;24.0;;362.9;395.2;58.0;17.0;21.0;22.0;293.3;362.9;380.2
319;Meerlingkind;24 tot 26 weken;2011;59.0;51.0;8.0;21.0;29.0;127.8;419.3;493.5;59.0;51.0;8.0;27.0;35.0;127.8;536.7;595.9;51.0;21.0;27.0;32.0;419.3;536.7;614.9
320;Meerlingkind;24 tot 26 weken;2012;70.0;60.0;10.0;21.0;31.0;139.2;347.8;438.7;70.0;60.0;10.0;31.0;41.0;139.2;514.6;582.2;60.0;21.0;31.0;32.0;347.8;514.6;532.6
321;Meerlingkind;24 tot 26 weken;2013;74.0;66.0;8.0;24.0;32.0;108.1;363.6;432.4;74.0;66.0;8.0;37.0;45.0;108.1;560.6;608.1;66.0;24.0;37.0;37.0;363.6;560.6;560.6
322;Meerlingkind;24 tot 26 weken;2014;74.0;68.0;6.0;18.0;24.0;80.7;256.5;316.5;74.0;68.0;6.0;30.0;36.0;80.7;435.0;480.6;68.0;18.0;30.0;32.0;256.5;435.0;465.6
323;Meerlingkind;24 tot 26 weken;2015;67.0;56.0;11.0;11.0;22.0;165.7;192.5;326.3;67.0;56.0;11.0;22.0;33.0;165.7;391.6;492.4;56.0;11.0;22.0;26.0;192.5;391.6;464.3
324;Meerlingkind;24 tot 26 weken;2016;68.0;64.0;;16.0;20.0;;246.8;293.2;68.0;64.0;;26.0;30.0;;411.2;447.5;64.0;16.0;26.0;31.0;246.8;411.2;489.6
325;Meerlingkind;26 tot 28 weken;2004;95.0;86.0;9.0;9.0;19.0;98.3;107.6;195.3;95.0;86.0;9.0;13.0;23.0;98.3;154.5;237.7;86.0;9.0;13.0;15.0;107.6;154.5;176.9
326;Meerlingkind;26 tot 28 weken;2005;94.0;80.0;13.0;;17.0;141.2;;185.9;94.0;80.0;13.0;10.0;23.0;141.2;125.6;249.1;80.0;;10.0;13.0;;125.6;162.8
327;Meerlingkind;26 tot 28 weken;2006;85.0;83.0;;11.0;13.0;;130.7;153.1;85.0;83.0;;16.0;18.0;;191.2;212.0;83.0;11.0;16.0;17.0;130.7;191.2;203.3
328;Meerlingkind;26 tot 28 weken;2007;93.0;89.0;;12.0;17.0;;138.3;177.8;93.0;89.0;;17.0;22.0;;194.5;231.5;89.0;12.0;17.0;19.0;138.3;194.5;217.1
329;Meerlingkind;26 tot 28 weken;2008;102.0;96.0;6.0;;10.0;55.5;;95.7;102.0;96.0;6.0;8.0;14.0;55.5;84.1;134.9;96.0;;8.0;9.0;;84.1;94.6
330;Meerlingkind;26 tot 28 weken;2009;66.0;60.0;6.0;6.0;12.0;95.6;102.1;187.9;66.0;60.0;6.0;9.0;16.0;95.6;155.6;236.3;60.0;6.0;9.0;14.0;102.1;155.6;226.3
