ID;Leeftijd;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouderhuishoudens_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
410;108;2021;604;604;0;0;0;1002;1002;0;0
411;108;2022;623;623;0;0;0;1021;1021;0;0
412;108;2023;644;644;0;0;0;1036;1036;0;0
413;108;2024;679;679;0;0;0;1062;1062;0;0
414;108;2025;711;711;0;0;0;1085;1085;0;0
415;108;2026;757;757;0;0;0;1120;1120;0;0
416;108;2027;794;794;0;0;0;1144;1144;0;0
417;108;2028;832;832;0;0;0;1171;1171;0;0
418;108;2029;862;862;0;0;0;1183;1183;0;0
419;108;2030;904;904;0;0;0;1202;1202;0;0
420;108;2031;946;946;0;0;0;1217;1217;0;0
421;108;2032;990;990;0;0;0;1241;1241;0;0
422;108;2033;1033;1033;0;0;0;1263;1263;0;0
423;108;2034;1097;1097;0;0;0;1304;1304;0;0
424;108;2035;1166;1166;0;0;0;1350;1350;0;0
425;108;2036;1235;1235;0;0;0;1395;1395;0;0
426;108;2037;1278;1278;0;0;0;1410;1410;0;0
427;108;2038;1339;1339;0;0;0;1446;1446;0;0
428;108;2039;1436;1436;0;0;0;1509;1509;0;0
429;108;2040;1541;1541;0;0;0;1584;1584;0;0
430;108;2041;1592;1592;0;0;0;1618;1618;0;0
431;108;2042;1873;1873;0;0;0;1819;1819;0;0
432;108;2043;2054;2054;0;0;0;1958;1958;0;0
433;108;2044;2141;2141;0;0;0;2028;2028;0;0
434;108;2045;2198;2198;0;0;0;2048;2048;0;0
435;108;2046;2250;2250;0;0;0;2048;2048;0;0
436;108;2047;2319;2319;0;0;0;2037;2037;0;0
437;108;2048;2418;2418;0;0;0;2047;2047;0;0
438;108;2049;2517;2517;0;0;0;2048;2048;0;0
439;108;2050;2634;2634;0;0;0;2055;2055;0;0
440;1;2007;11191;8397;2561;223;10;1697;1597;96;4
441;1;2008;11281;8520;2528;224;9;1775;1672;99;4
442;1;2009;11444;8796;2419;219;10;1896;1788;104;4
443;1;2010;11668;9212;2233;213;10;2032;1915;112;5
444;1;2011;11634;9543;1885;196;10;2118;1997;116;5
445;1;2012;11504;9669;1636;189;10;2187;2063;119;5
446;1;2013;11448;9794;1459;186;9;2265;2138;122;5
447;1;2014;11375;9853;1331;182;9;2339;2208;126;5
448;1;2015;11172;9765;1220;178;9;2393;2261;127;5
449;1;2016;11181;9866;1131;175;9;2490;2354;131;5
450;1;2017;11381;10145;1054;173;9;2618;2476;137;5
451;1;2018;11593;10427;982;175;9;2747;2597;144;6
452;1;2019;11695;10603;909;174;9;2847;2692;149;6
453;1;2020;11811;10790;841;171;9;2940;2779;155;6
454;1;2021;11618;10675;767;167;9;2967;2805;156;6
455;1;2022;11475;10603;699;165;8;2993;2830;157;6
456;1;2023;11290;10484;636;162;8;3003;2839;158;6
457;1;2024;10953;10210;578;158;7;2981;2819;156;6
458;1;2025;10687;9996;530;155;6;2972;2812;154;6
459;1;2026;10583;9940;483;153;7;2996;2835;155;6
460;1;2027;10482;9884;440;151;7;3020;2858;156;6
461;1;2028;10412;9848;408;149;7;3048;2885;157;6
462;1;2029;10361;9840;368;147;6;3074;2910;158;6
463;1;2030;10317;9842;324;145;6;3106;2940;160;6
464;1;2031;10286;9846;290;144;6;3135;2968;161;6
465;1;2032;10272;9870;253;143;6;3167;2999;162;6
466;1;2033;10277;9910;218;143;6;3202;3033;163;6
467;1;2034;10300;9964;188;142;6;3242;3071;165;6
468;1;2035;10337;10031;160;141;5;3281;3108;167;6
469;1;2036;10384;10098;137;143;6;3322;3146;169;7
470;1;2037;10438;10159;130;143;6;3360;3183;170;7
471;1;2038;10500;10227;123;144;6;3400;3221;172;7
472;1;2039;10558;10292;116;144;6;3437;3256;174;7
473;1;2040;10615;10360;106;143;6;3472;3289;176;7
474;1;2041;10665;10425;92;142;6;3502;3318;177;7
475;1;2042;10709;10482;81;140;6;3526;3341;178;7
476;1;2043;10747;10531;71;139;6;3549;3363;179;7
477;1;2044;10778;10571;63;138;6;3567;3380;180;7
478;1;2045;10800;10599;57;138;6;3580;3392;181;7
479;1;2046;10815;10621;51;137;6;3590;3401;182;7
480;1;2047;10826;10635;48;137;6;3596;3407;182;7
481;1;2048;10830;10641;46;137;6;3599;3410;182;7
482;1;2049;10826;10639;44;137;6;3600;3411;182;7
483;1;2050;10810;10622;45;137;6;3596;3407;182;7
484;2;2007;141886;110472;22842;7022;1550;12123;9492;2277;354
485;2;2008;141775;110844;22615;6779;1537;12315;9648;2309;358
486;2;2009;142855;112158;22491;6645;1561;12552;9830;2356;366
487;2;2010;143848;113297;22442;6540;1569;12780;10009;2398;373
488;2;2011;145276;114782;22458;6450;1586;13057;10234;2444;379
489;2;2012;146402;116161;22287;6364;1590;13316;10446;2486;384
490;2;2013;147960;117847;22214;6298;1601;13618;10684;2541;393
491;2;2014;149622;119598;22115;6277;1632;13946;10936;2606;404
492;2;2015;150810;120958;21919;6276;1657;14234;11156;2664;414
493;2;2016;150046;120773;21415;6196;1662;14341;11238;2686;417
494;2;2017;148728;120065;20904;6101;1658;14392;11280;2694;418
495;2;2018;147903;119684;20527;6036;1656;14502;11370;2711;421
496;2;2019;147502;119620;20248;5976;1658;14669;11511;2735;423
497;2;2020;147128;119599;19980;5896;1653;14842;11659;2758;425
498;2;2021;148492;120916;20021;5891;1664;15176;11929;2814;433
499;2;2022;150499;122644;20233;5937;1685;15538;12209;2885;444
500;2;2023;151997;123918;20388;5982;1709;15826;12427;2945;454
501;2;2024;152265;124235;20327;5980;1723;15992;12552;2979;461
502;2;2025;151850;123948;20200;5970;1732;16062;12596;3001;465
503;2;2026;149401;122082;19731;5870;1718;15917;12479;2976;462
504;2;2027;147026;120264;19273;5777;1712;15783;12372;2952;459
505;2;2028;144432;118279;18773;5682;1698;15622;12247;2921;454
506;2;2029;141507;116084;18191;5557;1675;15435;12108;2881;446
507;2;2030;139432;114565;17748;5461;1658;15326;12029;2855;442
508;2;2031;138394;113857;17482;5405;1650;15317;12024;2852;441
509;2;2032;137482;113233;17250;5355;1644;15312;12023;2849;440
510;2;2033;136831;112818;17061;5316;1636;15335;12042;2852;441
511;2;2034;136363;112535;16910;5285;1633;15369;12071;2857;441
512;2;2035;136048;112368;16787;5261;1632;15415;12109;2864;442
513;2;2036;135913;112341;16697;5243;1632;15479;12162;2874;443
514;2;2037;135995;112480;16644;5236;1635;15564;12231;2888;445
515;2;2038;136275;112771;16628;5236;1640;15669;12315;2906;448
516;2;2039;136731;113192;16650;5245;1644;15785;12407;2927;451
517;2;2040;137310;113704;16696;5259;1651;15911;12508;2949;454
518;2;2041;137976;114283;16754;5277;1662;16045;12614;2973;458
519;2;2042;138692;114914;16816;5293;1669;16177;12718;2997;462
520;2;2043;139434;115583;16869;5305;1677;16306;12820;3021;465
521;2;2044;140135;116245;16898;5311;1681;16423;12911;3043;469
522;2;2045;140776;116904;16885;5305;1682;16532;12997;3063;472
523;2;2046;141340;117549;16824;5288;1679;16624;13069;3080;475
524;2;2047;141817;118093;16774;5273;1677;16702;13130;3095;477
525;2;2048;142212;118542;16734;5261;1675;16766;13180;3107;479
526;2;2049;142522;118897;16701;5251;1673;16822;13223;3118;481
527;2;2050;142748;119150;16682;5244;1672;16858;13251;3125;482
528;3;2007;306433;178695;71445;42468;13825;23341;14823;6718;1800
529;3;2008;304163;178297;69890;42028;13948;23532;14931;6780;1821
530;3;2009;301316;177052;68741;41468;14055;23541;14922;6794;1825
531;3;2010;300147;176016;68719;41175;14237;23581;14943;6807;1831
532;3;2011;298325;175392;68218;40329;14386;23476;14895;6764;1817
533;3;2012;298405;175817;68330;39727;14531;23518;14942;6763;1813
534;3;2013;300944;177329;69121;39724;14770;23757;15099;6829;1829
535;3;2014;304393;179180;70091;40047;15075;24085;15302;6927;1856
536;3;2015;307551;180913;70995;40299;15344;24423;15514;7027;1882
537;3;2016;311721;183469;72033;40624;15595;24880;15814;7151;1915
538;3;2017;314921;185750;72658;40755;15758;25288;16086;7260;1942
539;3;2018;317743;187554;73277;40956;15956;25683;16333;7376;1974
540;3;2019;320195;188926;73832;41252;16185;26090;16577;7504;2009
541;3;2020;321828;189900;74085;41471;16372;26446;16793;7612;2041
542;3;2021;319983;189136;73350;41129;16368;26495;16821;7627;2047
543;3;2022;317364;187968;72467;40624;16305;26474;16805;7623;2046
544;3;2023;316233;187672;71982;40294;16285;26571;16870;7649;2052
545;3;2024;316697;188470;71858;40075;16294;26807;17037;7705;2065
546;3;2025;317382;189459;71806;39821;16296;27043;17203;7762;2078
547;3;2026;321082;191919;72646;40061;16456;27540;17527;7901;2112
548;3;2027;324650;193827;73614;40519;16690;28032;17831;8048;2153
549;3;2028;326741;194788;74208;40854;16891;28391;18044;8160;2187
550;3;2029;326714;194691;74201;40852;16970;28557;18137;8217;2203
551;3;2030;324811;193381;73736;40702;16992;28549;18119;8221;2209
552;3;2031;319486;190436;72279;39960;16811;28225;17905;8133;2187
553;3;2032;314579;187766;70905;39260;16648;27922;17708;8049;2165
554;3;2033;309652;185223;69466;38508;16455;27613;17517;7956;2140
555;3;2034;304680;182877;67952;37631;16220;27286;17321;7854;2111
556;3;2035;301251;181322;66896;36982;16051;27088;17203;7792;2093
557;3;2036;299439;180499;66336;36632;15972;27039;17175;7776;2088
558;3;2037;297904;179820;65860;36317;15907;27010;17159;7766;2085
559;3;2038;296841;179370;65527;36080;15864;27015;17164;7766;2085
560;3;2039;296166;179110;65311;35898;15847;27047;17187;7774;2086
561;3;2040;295824;179023;65197;35761;15843;27108;17229;7789;2090
562;3;2041;295877;179154;65194;35675;15854;27199;17290;7813;2096
563;3;2042;296340;179484;65314;35654;15888;27324;17373;7846;2105
564;3;2043;297176;180008;65534;35694;15940;27478;17474;7888;2116
565;3;2044;298327;180686;65859;35777;16005;27658;17591;7938;2129
566;3;2045;299701;181467;66248;35901;16085;27851;17716;7991;2144
567;3;2046;301213;182316;66678;36045;16174;28058;17849;8049;2160
568;3;2047;302787;183287;67058;36188;16254;28262;17980;8107;2175
569;3;2048;304352;184364;67348;36321;16319;28463;18108;8164;2191
570;3;2049;305815;185526;67504;36421;16364;28648;18226;8217;2205
571;3;2050;307142;186744;67556;36461;16381;28812;18330;8264;2218
572;4;2007;400356;104423;108660;137902;49371;38731;19464;13926;5341
573;4;2008;381234;99839;101504;133382;46509;37440;18844;13445;5151
574;4;2009;370544;97227;97399;131061;44857;36889;18589;13234;5066
575;4;2010;363385;96001;93909;130215;43260;36540;18426;13102;5012
576;4;2011;361939;95125;93284;130901;42629;36714;18528;13155;5031
577;4;2012;361678;93980;93549;131597;42552;36887;18614;13219;5054
578;4;2013;360120;92639;93197;131669;42615;36897;18608;13229;5060
579;4;2014;357736;91274;92783;131130;42549;36727;18515;13171;5041
580;4;2015;357147;90702;92717;131069;42659;36684;18490;13158;5036
581;4;2016;355953;91068;92211;130113;42561;36499;18407;13087;5005
582;4;2017;357028;91766;92580;130003;42679;36542;18445;13093;5004
583;4;2018;360483;92786;93266;131262;43169;36885;18618;13217;5050
584;4;2019;364689;93838;93917;133111;43823;37356;18849;13390;5117
585;4;2020;368602;94876;94605;134726;44395;37826;19085;13559;5182
586;4;2021;373810;96509;95761;136537;45003;38450;19406;13779;5265
587;4;2022;377748;98053;96540;137764;45391;38986;19681;13970;5335
588;4;2023;380952;99196;96979;138993;45784;39503;19939;14156;5408
589;4;2024;383698;100146;97109;140240;46203;40012;20188;14341;5483
590;4;2025;385613;101077;96945;141097;46494;40452;20401;14504;5547
591;4;2026;383593;101242;95781;140320;46250;40453;20395;14509;5549
592;4;2027;380794;101252;94536;139140;45866;40367;20352;14477;5538
593;4;2028;379890;101746;93940;138528;45676;40452;20400;14504;5548
594;4;2029;381017;102835;94057;138462;45663;40732;20553;14598;5581
595;4;2030;382320;103885;94303;138464;45668;41023;20712;14696;5615
596;4;2031;387004;105522;95437;139910;46135;41693;21061;14928;5704
597;4;2032;391103;106562;96248;141607;46686;42338;21378;15164;5796
598;4;2033;393374;107094;96485;142730;47065;42803;21603;15335;5865
599;4;2034;393264;107166;96155;142832;47111;42991;21693;15404;5894
600;4;2035;390827;106539;95154;142204;46930;42933;21651;15390;5892
601;4;2036;384588;105222;93223;139920;46223;42424;21391;15208;5825
602;4;2037;378947;104129;91488;137764;45566;41964;21159;15042;5763
603;4;2038;373413;103165;89859;135510;44879;41490;20924;14869;5697
604;4;2039;367944;102352;88340;133114;44138;40995;20685;14685;5625
605;4;2040;364232;101887;87279;131451;43615;40693;20543;14570;5580
606;4;2041;362290;101682;86657;130608;43343;40598;20501;14531;5566
607;4;2042;360669;101513;86151;129891;43114;40528;20472;14501;5555
608;4;2043;359579;101438;85780;129404;42957;40516;20472;14491;5553
609;4;2044;358941;101451;85536;129086;42868;40552;20497;14498;5557
610;4;2045;358706;101539;85422;128917;42828;40624;20540;14518;5566
611;4;2046;358919;101716;85441;128922;42840;40737;20604;14553;5580
612;4;2047;359611;101981;85589;129121;42920;40906;20696;14608;5602
613;4;2048;360708;102311;85847;129498;43052;41109;20804;14676;5629
614;4;2049;362160;102711;86203;130016;43230;41355;20933;14760;5662
615;4;2050;363858;103149;86620;130642;43447;41623;21072;14853;5698
616;5;2007;502851;63815;97658;231795;109583;66561;29056;26577;10928
617;5;2008;492396;59300;97142;228661;107293;67131;29294;26810;11027
618;5;2009;474547;55281;93001;223091;103174;66330;28923;26505;10902
619;5;2010;450430;51637;86737;214084;97972;63918;27861;25547;10510
620;5;2011;425659;48710;79311;205270;92368;61135;26650;24438;10047
621;5;2012;404719;47125;72112;198263;87219;58515;25516;23386;9613
622;5;2013;387790;45874;66277;193146;82493;56200;24523;22451;9226
623;5;2014;378824;45204;62746;191095;79779;55021;24017;21976;9028
624;5;2015;373111;44884;60210;190453;77564;54206;23667;21647;8892
625;5;2016;372921;44127;60018;191960;76816;54117;23632;21609;8876
626;5;2017;373497;43335;60259;193272;76631;54101;23624;21604;8873
627;5;2018;372412;42766;59959;193315;76372;53912;23528;21535;8849
628;5;2019;370323;42228;59590;192611;75894;53553;23359;21400;8794
629;5;2020;369887;41927;59385;192801;75774;53452;23311;21366;8775
630;5;2021;368840;42223;58688;192491;75438;53207;23212;21264;8731
631;5;2022;370202;42353;58683;193536;75630;53292;23256;21292;8744
632;5;2023;373874;42717;58908;195887;76362;53794;23475;21491;8828
633;5;2024;378247;43152;59174;198655;77266;54471;23763;21764;8944
634;5;2025;382404;43560;59588;201186;78070;55125;24043;22030;9052
635;5;2026;387962;44276;60351;204297;79038;55981;24417;22373;9191
636;5;2027;392217;45211;60759;206578;79669;56688;24728;22654;9306
637;5;2028;395615;46096;60911;208424;80184;57349;25013;22918;9418
638;5;2029;398511;46952;60889;210020;80650;58006;25292;23185;9529
639;5;2030;400574;47818;60735;211106;80915;58569;25534;23414;9621
640;5;2031;398647;48448;59904;209970;80325;58512;25510;23390;9612
641;5;2032;395931;48971;59041;208372;79547;58336;25433;23318;9585
642;5;2033;395169;49551;58644;207815;79159;58396;25466;23338;9592
643;5;2034;396516;50257;58704;208387;79168;58738;25628;23467;9643
644;5;2035;398020;50891;58804;209087;79238;59089;25793;23596;9700
645;5;2036;402909;51620;59540;211693;80056;59976;26187;23944;9845
646;5;2037;407059;52145;60062;214007;80845;60818;26553;24280;9985
647;5;2038;409308;52535;60220;215282;81271;61423;26811;24523;10089
648;5;2039;409178;52762;60014;215223;81179;61639;26904;24610;10125
649;5;2040;406631;52760;59363;213865;80643;61509;26845;24559;10105
650;5;2041;400294;52574;58056;210373;79291;60763;26523;24256;9984
651;5;2042;394606;52431;56907;207215;78053;60084;26233;23980;9871
652;5;2043;389067;52322;55813;204109;76823;59390;25944;23693;9753
653;5;2044;383660;52248;54769;201062;75581;58666;25645;23390;9631
654;5;2045;380026;52290;54026;199005;74705;58221;25464;23201;9556
655;5;2046;378139;52364;53602;197958;74215;58052;25401;23124;9527
656;5;2047;376584;52440;53252;197091;73801;57932;25359;23068;9505
657;5;2048;375560;52527;52998;196526;73509;57894;25351;23046;9497
658;5;2049;374991;52613;52834;196222;73322;57909;25366;23045;9498
659;5;2050;374826;52686;52761;196152;73227;57981;25406;23067;9508
660;6;2007;504123;69911;82943;231279;119990;85353;37351;34809;13193
661;6;2008;497846;66920;82553;230651;117722;86791;38008;35380;13403
662;6;2009;492091;63040;83141;229873;116037;87693;38427;35730;13536
663;6;2010;489006;58964;84572;230493;114977;88903;38947;36221;13735
664;6;2011;485972;55687;85646;230690;113949;90041;39452;36677;13912
665;6;2012;480241;52901;85638;229456;112246;90887;39845;37003;14039
666;6;2013;471681;50316;84751;226567;110047;90889;39879;36990;14020
667;6;2014;455804;48400;80758;220937;105709;89295;39229;36321;13745
668;6;2015;433639;46457;74650;212204;100328;85934;37766;34948;13220
669;6;2016;410725;44531;67959;203673;94562;82165;36116;33415;12634
670;6;2017;391364;43295;61658;196954;89457;78688;34580;32004;12104
671;6;2018;375779;42525;56394;191804;85056;75693;33230;30805;11658
672;6;2019;367714;42058;53165;189864;82627;74090;32500;30167;11423
673;6;2020;362708;42157;50741;188978;80832;72969;31987;29723;11259
674;6;2021;362893;41762;50339;190269;80523;72805;31899;29666;11240
675;6;2022;363607;41413;50208;191403;80583;72763;31871;29656;11236
676;6;2023;362617;41394;49563;191325;80335;72487;31754;29540;11193
677;6;2024;360646;41251;48924;190622;79849;72024;31548;29354;11122
678;6;2025;360279;41182;48478;190859;79760;71894;31488;29306;11100
679;6;2026;359405;41520;47452;190844;79589;71627;31355;29206;11066
680;6;2027;360886;41451;47178;192235;80022;71826;31417;29300;11109
681;6;2028;364576;41622;47302;194765;80887;72550;31724;29603;11223
682;6;2029;368908;41849;47646;197588;81825;73457;32121;29974;11362
683;6;2030;373033;42091;48052;200199;82691;74324;32501;30328;11495
684;6;2031;378503;42636;48639;203414;83814;75469;33001;30795;11673
685;6;2032;382669;43405;48917;205753;84594;76413;33410;31181;11822
686;6;2033;385946;44184;49064;207566;85132;77246;33779;31515;11952
687;6;2034;388715;44925;49156;209083;85551;78046;34141;31834;12071
688;6;2035;390697;45663;49142;210113;85779;78708;34446;32095;12167
689;6;2036;388854;46251;48511;208947;85145;78573;34397;32032;12144
690;6;2037;386264;46764;47798;207354;84348;78283;34274;31910;12099
691;6;2038;385574;47267;47428;206857;84022;78321;34294;31922;12105
692;6;2039;386940;47812;47382;207545;84201;78753;34484;32094;12175
693;6;2040;388453;48330;47346;208330;84447;79221;34686;32281;12254
694;6;2041;393184;48885;47868;210992;85439;80345;35184;32730;12431
695;6;2042;397171;49453;48286;213208;86224;81387;35661;33139;12587
696;6;2043;399330;49966;48420;214374;86570;82111;36008;33412;12691
697;6;2044;399214;50289;48248;214264;86413;82326;36126;33482;12718
698;6;2045;396769;50476;47741;212822;85730;82063;36044;33352;12667
699;6;2046;390699;50491;46643;209310;84255;81035;35612;32918;12505
700;6;2047;385281;50481;45678;206185;82937;80092;35215;32522;12355
701;6;2048;380018;50457;44747;203137;81677;79144;34813;32125;12206
702;6;2049;374887;50411;43816;200191;80469;78190;34399;31729;12062
703;6;2050;371459;50477;43144;198206;79632;77593;34140;31481;11972
704;7;2007;473965;90565;124628;182427;76345;83022;42656;30562;9804
705;7;2008;476667;87934;123908;187486;77339;86233;44331;31725;10177
706;7;2009;479376;85595;123771;191944;78066;89278;45917;32827;10534
707;7;2010;481424;84246;123025;195384;78769;92129;47390;33870;10869
708;7;2011;481625;83053;121978;197770;78824;94374;48596;34667;11111
709;7;2012;477955;80541;120139;198802;78473;95687;49331;35115;11241
710;7;2013;473255;77668;117901;199439;78247;96657;49883;35436;11338
711;7;2014;468712;74608;116201;199917;77986;97309;50229;35667;11413
712;7;2015;466503;71036;115581;201658;78228;98544;50808;36145;11591
713;7;2016;464135;67922;115278;202781;78154;99585;51334;36537;11714
714;7;2017;459122;64785;114498;202558;77281;100106;51657;36699;11750
715;7;2018;451297;61450;113324;200856;75667;99642;51502;36484;11656
716;7;2019;436500;58560;109444;195948;72548;97435;50484;35608;11343
717;7;2020;415613;55786;102807;188194;68826;93549;48509;34164;10876
718;7;2021;393993;53536;95165;180320;64972;89331;46333;32617;10381
719;7;2022;375728;52306;87949;173792;61681;85568;44347;31259;9962
720;7;2023;361004;52048;81553;168326;59077;82436;42659;30151;9626
721;7;2024;353428;52073;77703;165869;57783;80755;41739;29561;9455
722;7;2025;348783;52526;75069;164281;56907;79611;41101;29172;9338
723;7;2026;349080;52313;74742;165041;56984;79495;41003;29152;9340
724;7;2027;349856;51862;74926;165935;57133;79457;40967;29153;9337
725;7;2028;349027;51034;75145;165939;56909;79100;40799;29017;9284
726;7;2029;347255;49973;75360;165407;56515;78562;40532;28815;9215
727;7;2030;346980;49276;75550;165723;56431;78417;40460;28758;9199
728;7;2031;346192;49097;74800;165901;56394;78223;40325;28705;9193
729;7;2032;347628;48788;74740;167294;56806;78562;40451;28857;9254
730;7;2033;351150;48816;75407;169498;57429;79401;40871;29175;9355
731;7;2034;355273;48980;76404;171840;58049;80376;41389;29523;9464
732;7;2035;359192;49203;77323;174027;58639;81302;41875;29855;9572
733;7;2036;364387;49792;78336;176789;59470;82581;42526;30325;9730
734;7;2037;368340;50551;78924;178804;60061;83646;43062;30723;9861
735;7;2038;371455;51290;79486;180264;60415;84521;43527;31036;9958
736;7;2039;374103;51992;80051;181410;60650;85309;43969;31303;10037
737;7;2040;376014;52707;80400;182147;60760;85961;44345;31514;10102
738;7;2041;374288;53186;79770;181040;60292;85771;44276;31424;10071
739;7;2042;371856;53610;78911;179601;59734;85446;44125;31289;10032
740;7;2043;371233;54061;78452;179178;59542;85480;44159;31283;10038
741;7;2044;372570;54638;78337;179843;59752;85992;44420;31462;10110
742;7;2045;374038;55193;78236;180606;60003;86562;44702;31672;10188
743;7;2046;378592;55875;79010;182950;60757;87804;45346;32118;10340
744;7;2047;382435;56525;79884;184764;61262;88865;45934;32480;10451
745;7;2048;384538;57079;80405;185620;61434;89560;46343;32701;10516
746;7;2049;384470;57394;80385;185415;61276;89733;46471;32739;10523
747;7;2050;382189;57497;79956;184017;60719;89348;46323;32565;10460
748;8;2007;433849;193680;138281;81067;20821;58335;37743;16682;3910
749;8;2008;435317;184145;141158;87273;22741;59811;38692;17106;4013
750;8;2009;438258;175663;144468;93646;24481;61693;39907;17644;4142
751;8;2010;442800;168103;148873;100018;25806;63697;41189;18226;4282
752;8;2011;445853;160660;152768;105375;27050;65677;42480;18784;4413
753;8;2012;450354;155661;156279;110301;28113;67830;43876;19396;4558
754;8;2013;453818;151298;159025;114514;28981;70002;45296;20006;4700
755;8;2014;457149;147621;161443;118230;29855;72115;46667;20607;4841
756;8;2015;459692;144107;162827;121931;30827;74117;47964;21177;4976
757;8;2016;460459;140435;163476;125159;31389;75567;48948;21559;5060
758;8;2017;457403;134132;163609;127877;31785;76314;49486;21734;5094
759;8;2018;453298;127264;163555;130332;32147;76849;49860;21867;5122
760;8;2019;449176;119281;164351;132947;32597;77281;50135;21993;5153
761;8;2020;447251;111524;166747;135848;33132;78403;50801;22353;5249
762;8;2021;445062;104998;169044;137604;33416;79252;51358;22588;5306
763;8;2022;440400;99820;169788;137592;33200;79521;51598;22616;5307
764;8;2023;432995;95943;168760;135755;32537;78971;51340;22389;5242
765;8;2024;418977;93384;163277;131104;31212;76984;50174;21736;5074
766;8;2025;399100;89366;154605;125410;29719;73936;48224;20849;4863
767;8;2026;378566;85504;145183;119629;28250;70692;46115;19929;4648
768;8;2027;361198;82251;136990;114854;27103;67900;44260;19165;4475
769;8;2028;347205;79747;130055;111088;26315;65673;42750;18577;4346
770;8;2029;340032;78276;126337;109414;26005;64542;41969;18288;4285
771;8;2030;335651;77031;124368;108391;25861;63791;41451;18095;4245
772;8;2031;335968;75819;125165;108945;26039;63819;41442;18121;4256
773;8;2032;336724;74921;126225;109421;26157;63813;41433;18123;4257
774;8;2033;335909;74054;126763;109064;26028;63496;41256;18013;4227
775;8;2034;334176;73271;126696;108368;25841;63060;40989;17877;4194
776;8;2035;333861;72849;126845;108326;25841;62976;40931;17855;4190
777;8;2036;333054;72235;126429;108465;25925;62911;40854;17859;4198
778;8;2037;334383;71711;126977;109473;26222;63304;41067;17999;4238
779;8;2038;337743;71935;128468;110791;26549;64014;41522;18204;4288
780;8;2039;341683;72515;130263;112068;26837;64773;42033;18406;4334
781;8;2040;345434;73114;131900;113291;27129;65510;42524;18605;4381
782;8;2041;350425;74041;133799;115018;27567;66578;43212;18910;4456
783;8;2042;354239;74918;135136;116296;27889;67465;43789;19158;4518
784;8;2043;357274;75903;136257;117061;28053;68139;44260;19322;4557
785;8;2044;359870;76933;137239;117552;28146;68717;44681;19450;4586
786;8;2045;361767;77905;137850;117816;28196;69187;45027;19552;4608
787;8;2046;360188;78240;136995;116963;27990;69016;44948;19478;4590
788;8;2047;357939;78410;135815;115957;27757;68762;44801;19390;4571
789;8;2048;357416;78698;135317;115685;27716;68820;44843;19401;4576
790;8;2049;358756;79147;135499;116217;27893;69313;45149;19548;4616
791;8;2050;360230;79526;135809;116821;28074;69851;45484;19708;4659
792;9;2007;420305;331345;71734;15152;2074;32133;24602;6414;1117
793;9;2008;410587;317656;73690;16865;2376;32093;24546;6422;1125
794;9;2009;405634;307374;76616;18930;2714;32298;24699;6465;1134
795;9;2010;404420;299407;80743;21188;3082;32736;25027;6556;1153
796;9;2011;405938;293494;85518;23503;3423;33284;25449;6662;1173
797;9;2012;409144;287992;91244;26106;3802;33957;25966;6793;1198
798;9;2013;411269;281494;96907;28691;4177;34588;26446;6921;1221
799;9;2014;414724;276812;102290;31152;4470;35459;27106;7099;1254
800;9;2015;419578;273441;108091;33368;4678;36450;27859;7300;1291
801;9;2016;422981;269632;113095;35276;4978;37390;28585;7483;1322
802;9;2017;427736;267529;117640;37288;5279;38448;29397;7690;1361
803;9;2018;431506;265058;121545;39314;5589;39486;30195;7894;1397
804;9;2019;435073;261853;125715;41518;5987;40528;30991;8102;1435
805;9;2020;437850;257936;129746;43820;6348;41522;31753;8299;1470
806;9;2021;438872;253392;133230;45702;6548;42187;32281;8418;1488
807;9;2022;436190;246333;136087;47065;6705;42520;32555;8469;1496
808;9;2023;432522;238942;138550;48172;6858;42765;32759;8502;1504
809;9;2024;428809;231446;141210;49159;6994;43047;32978;8552;1517
810;9;2025;427289;225324;144391;50337;7237;43811;33544;8715;1552
811;9;2026;425478;220880;146450;50786;7362;44371;33982;8820;1569
812;9;2027;421273;217090;146363;50470;7350;44553;34149;8836;1568
813;9;2028;414414;213022;144558;49615;7219;44257;33962;8746;1549
814;9;2029;401213;207113;139453;47694;6953;43123;33137;8487;1499
815;9;2030;382390;197289;132870;45582;6649;41480;31891;8149;1440
816;9;2031;362973;187059;126079;43453;6382;39765;30579;7806;1380
817;9;2032;346507;178035;120472;41808;6192;38324;29460;7530;1334
818;9;2033;333257;170513;116006;40651;6087;37204;28583;7321;1300
819;9;2034;326466;166254;113929;40211;6072;36668;28159;7224;1285
820;9;2035;322335;163359;112903;39988;6085;36302;27871;7157;1274
821;9;2036;322652;162480;113708;40300;6164;36376;27917;7178;1281
822;9;2037;323362;162249;114413;40485;6215;36399;27935;7183;1281
823;9;2038;322565;161840;114287;40250;6188;36199;27794;7135;1270
824;9;2039;320914;161056;113758;39947;6153;35932;27597;7075;1260
825;9;2040;320633;160685;113805;39967;6176;35897;27569;7067;1261
826;9;2041;319883;159582;113914;40153;6234;35904;27567;7073;1264
827;9;2042;321188;159237;114938;40669;6344;36174;27765;7132;1277
828;9;2043;324440;160441;116390;41170;6439;36586;28089;7207;1290
829;9;2044;328264;162299;117861;41591;6513;37003;28424;7276;1303
