ID;BedrijfstakkenBranchesSBI2008;Marges;Seizoencorrectie;Perioden;Producentenvertrouwen_1;VerwachteBedrijvigheid_2;OordeelOrderpositie_3;OordeelVoorraden_4
253;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2006 februari;2.0;13.3;-4.2;-3.0
254;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2006 maart;3.3;14.5;-0.7;-4.0
255;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2006 april;3.2;12.7;1.8;-5.0
256;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2006 mei;0.9;6.2;2.4;-6.0
257;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2006 juni;4.0;10.2;3.9;-2.0
258;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2006 juli;5.9;11.2;6.6;0.0
259;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2006 augustus;5.7;12.9;4.2;0.0
260;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2006 september;5.3;13.2;4.8;-2.0
261;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2006 oktober;6.2;15.5;4.1;-1.0
262;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2006 november;6.0;14.0;4.9;-1.0
263;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2006 december;5.1;12.4;4.8;-2.0
264;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2007 januari;3.6;10.9;1.9;-2.0
265;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2007 februari;4.8;13.6;2.8;-2.0
266;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2007 maart;4.1;12.0;1.3;-1.0
267;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2007 april;4.2;11.1;3.6;-2.0
268;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2007 mei;6.1;14.5;4.7;-1.0
269;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2007 juni;5.7;11.2;4.9;1.0
270;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2007 juli;4.8;13.8;1.7;-1.0
271;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2007 augustus;5.1;13.5;2.9;-1.0
272;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2007 september;4.7;10.6;4.5;-1.0
273;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2007 oktober;5.9;13.7;4.1;0.0
274;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2007 november;5.9;14.3;5.5;-2.0
275;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2007 december;5.3;11.7;5.1;-1.0
276;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2008 januari;6.7;18.6;3.4;-2.0
277;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2008 februari;5.8;15.9;2.4;-1.0
278;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2008 maart;3.0;9.0;3.1;-3.0
279;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2008 april;0.1;3.2;0.0;-3.0
280;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2008 mei;0.5;4.5;0.1;-3.0
281;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2008 juni;2.1;11.4;-2.1;-3.0
282;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2008 juli;-0.9;2.9;-2.7;-3.0
283;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2008 augustus;2.0;13.7;-3.6;-4.0
284;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2008 september;-3.6;-0.9;-6.0;-4.0
285;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2008 oktober;-8.7;-4.5;-10.7;-11.0
286;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2008 november;-11.8;-8.1;-17.3;-10.0
287;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2008 december;-23.8;-28.5;-31.9;-11.0
288;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2009 januari;-23.6;-23.7;-34.1;-13.0
289;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2009 februari;-26.2;-27.0;-38.7;-13.0
290;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2009 maart;-23.5;-18.8;-40.7;-11.0
291;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2009 april;-20.1;-7.7;-41.5;-11.0
292;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2009 mei;-18.8;-8.4;-39.1;-9.0
293;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2009 juni;-16.6;-3.8;-41.0;-5.0
294;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2009 juli;-17.3;-10.2;-38.8;-3.0
295;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2009 augustus;-11.9;2.0;-34.7;-3.0
296;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2009 september;-12.4;4.4;-39.7;-2.0
297;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2009 oktober;-10.0;5.9;-31.8;-4.0
298;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2009 november;-7.8;7.8;-31.1;0.0
299;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2009 december;-10.9;-1.5;-29.1;-2.0
300;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2010 januari;-9.0;-0.1;-26.0;-0.8
301;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2010 februari;-7.5;0.6;-21.8;-1.3
302;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2010 maart;-5.8;7.7;-23.4;-1.8
303;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2010 april;-4.2;12.7;-24.1;-1.1
304;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2010 mei;-2.2;10.6;-19.4;2.3
305;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2010 juni;-3.5;9.2;-18.9;-0.8
306;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2010 juli;-4.8;5.4;-17.1;-2.7
307;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2010 augustus;-2.6;11.2;-16.9;-2.1
308;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2010 september;-2.9;10.4;-15.9;-3.2
309;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2010 oktober;-2.5;8.6;-14.2;-1.8
310;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2010 november;-2.6;8.5;-14.3;-2.0
311;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2010 december;-0.1;5.1;-6.6;1.2
312;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2011 januari;-0.2;3.9;-6.5;2.0
313;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2011 februari;-1.2;4.4;-5.6;-2.5
314;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2011 maart;3.0;10.0;-4.1;3.0
315;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2011 april;1.6;12.5;-3.6;-4.1
316;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2011 mei;-0.1;11.9;-8.6;-3.5
317;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2011 juni;-1.1;10.2;-6.9;-6.5
318;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2011 juli;-4.9;4.2;-11.6;-7.4
319;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2011 augustus;-5.9;4.3;-15.4;-6.7
320;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2011 september;-3.3;5.2;-11.0;-4.1
321;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2011 oktober;-5.8;2.8;-14.5;-5.8
322;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2011 november;-7.6;-4.8;-12.8;-5.2
323;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2011 december;-4.0;3.3;-13.1;-2.3
324;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2012 januari;-5.2;1.8;-13.0;-4.4
325;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2012 februari;-4.6;0.9;-11.5;-3.3
326;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2012 maart;-5.9;1.5;-15.4;-3.9
327;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2012 april;-6.9;-1.7;-15.7;-3.2
328;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2012 mei;-8.0;-1.5;-18.2;-4.2
329;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2012 juni;-7.9;-2.4;-18.1;-3.2
330;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2012 juli;-7.6;0.5;-18.1;-5.3
331;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2012 augustus;-6.4;1.3;-15.6;-4.8
332;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2012 september;-8.1;-1.1;-18.2;-4.8
333;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2012 oktober;-9.5;-5.5;-19.5;-3.6
334;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2012 november;-9.9;-6.2;-19.4;-4.1
335;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2012 december;-8.9;-2.2;-20.1;-4.4
336;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2013 januari;-9.1;-2.3;-20.4;-4.5
337;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2013 februari;-5.7;5.4;-19.8;-2.8
338;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2013 maart;-7.7;-1.2;-20.1;-1.7
339;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2013 april;-8.7;0.3;-22.3;-4.0
340;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2013 mei;-7.3;2.2;-21.5;-2.7
341;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2013 juni;-7.2;1.0;-19.6;-3.0
342;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2013 juli;-6.0;4.5;-16.5;-6.1
343;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2013 augustus;-3.0;7.3;-13.6;-2.5
344;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2013 september;-4.1;5.8;-14.8;-3.3
345;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2013 oktober;-2.2;9.1;-13.4;-2.4
346;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2013 november;-3.5;6.7;-13.7;-3.4
347;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2013 december;-3.3;6.4;-15.3;-0.9
348;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2014 januari;-2.8;7.0;-11.3;-4.1
349;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2014 februari;-2.3;8.9;-12.5;-3.3
350;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2014 maart;-1.4;11.5;-12.5;-3.1
351;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2014 april;-2.8;7.9;-12.0;-4.3
352;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2014 mei;-2.3;7.6;-11.3;-3.2
353;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2014 juni;-2.8;6.4;-11.3;-3.4
354;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2014 juli;-1.9;7.5;-10.1;-3.1
355;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2014 augustus;-1.8;7.3;-10.1;-2.5
356;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2014 september;-2.0;7.0;-9.1;-3.8
357;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2014 oktober;0.2;9.5;-6.2;-2.6
358;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2014 november;-0.6;9.2;-8.9;-1.9
359;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2014 december;0.3;9.7;-6.5;-2.4
360;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2015 januari;-1.0;6.4;-6.5;-3.0
361;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2015 februari;-0.9;8.2;-8.8;-2.2
362;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2015 maart;-1.2;6.6;-8.0;-2.1
363;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2015 april;0.2;9.5;-7.6;-1.3
364;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2015 mei;1.4;9.8;-4.5;-1.2
365;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2015 juni;1.2;12.3;-5.5;-3.2
366;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2015 juli;0.9;11.5;-5.3;-3.3
367;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2015 augustus;1.7;11.2;-3.9;-2.2
368;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2015 september;1.9;9.9;-3.4;-0.9
369;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2015 oktober;0.6;9.1;-4.5;-2.6
370;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2015 november;1.3;11.3;-5.2;-2.2
371;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2015 december;-0.2;7.9;-5.4;-3.2
372;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2016 januari;0.6;8.4;-4.4;-2.2
373;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2016 februari;0.0;7.6;-4.1;-3.5
374;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2016 maart;-0.1;9.0;-5.9;-3.6
375;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2016 april;1.1;9.8;-4.1;-2.5
376;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2016 mei;1.4;8.5;-2.2;-2.0
377;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2016 juni;2.7;10.8;-1.6;-1.1
378;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2016 juli;3.0;11.5;-0.6;-1.9
379;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2016 augustus;-0.6;5.9;-4.3;-3.4
380;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2016 september;0.9;8.6;-1.7;-4.2
381;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2016 oktober;1.7;12.6;-2.3;-5.2
382;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2016 november;1.1;10.7;-3.2;-4.2
383;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2016 december;2.5;12.5;-1.5;-3.5
384;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2017 januari;3.3;12.6;0.4;-3.2
385;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2017 februari;3.6;12.5;3.7;-5.4
386;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2017 maart;3.8;13.1;2.9;-4.7
387;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2017 april;4.9;14.6;3.0;-2.8
388;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2017 mei;3.3;11.1;1.8;-3.2
389;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2017 juni;4.9;14.0;3.8;-3.1
390;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2017 juli;4.5;13.5;4.3;-4.2
391;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2017 augustus;3.3;10.7;3.2;-4.1
392;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2017 september;5.7;16.3;3.3;-2.6
393;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2017 oktober;5.7;14.4;6.1;-3.6
394;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2017 november;7.0;16.8;7.9;-3.7
395;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2017 december;6.4;14.0;8.5;-3.4
396;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2018 januari;6.8;17.4;6.6;-3.7
397;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2018 februari;7.6;20.1;6.9;-4.0
398;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2018 maart;6.4;18.1;4.9;-3.9
399;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2018 april;5.4;15.6;5.3;-4.7
400;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2018 mei;6.6;18.4;6.5;-5.0
401;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2018 juni;5.3;14.6;7.4;-6.2
402;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2018 juli;3.8;11.7;4.8;-5.0
403;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2018 augustus;3.7;10.8;4.2;-4.0
404;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2018 september;4.0;10.0;4.9;-2.9
405;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2018 oktober;3.5;10.3;4.4;-4.1
406;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2018 november;4.7;12.5;4.6;-3.1
407;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2018 december;4.5;13.8;3.4;-3.7
408;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2019 januari;3.0;10.9;4.4;-6.3
409;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2019 februari;3.4;8.5;4.2;-2.4
410;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2019 maart;3.3;9.4;4.1;-3.7
411;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2019 april;3.8;9.6;3.8;-2.1
412;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2019 mei;2.2;6.1;3.0;-2.6
413;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2019 juni;0.2;4.7;0.6;-4.7
414;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2019 juli;1.1;5.6;-0.3;-1.9
415;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2019 augustus;1.6;7.5;-0.4;-2.3
416;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2019 september;1.2;8.5;0.1;-5.0
417;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2019 oktober;1.3;7.9;0.7;-4.9
418;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2019 november;0.3;7.1;-0.8;-5.5
419;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2019 december;-0.2;4.4;-0.3;-4.6
420;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2020 januari;-0.1;7.5;-2.5;-5.3
421;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2020 februari;1.0;8.5;-1.0;-4.5
422;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2020 maart;-2.6;-1.2;-1.5;-5.1
423;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2020 april;-31.5;-58.8;-25.0;-10.6
424;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2020 mei;-28.1;-40.6;-35.0;-8.6
425;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2020 juni;-18.7;-10.1;-36.0;-9.9
426;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2020 juli;-11.8;5.6;-30.7;-10.3
427;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2020 augustus;-7.8;5.0;-23.6;-4.7
428;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2020 september;-7.0;5.1;-21.9;-4.2
429;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2020 oktober;-7.7;-0.4;-19.5;-3.2
430;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2020 november;-6.4;0.7;-15.9;-4.0
431;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2020 december;-3.2;6.0;-12.9;-2.8
432;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2021 januari;-1.8;8.4;-10.1;-3.5
433;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2021 februari;-2.6;5.5;-9.3;-4.0
434;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2021 maart;0.6;12.7;-6.5;-4.3
435;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2021 april;3.6;13.1;0.9;-3.2
436;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2021 mei;5.6;16.1;3.5;-2.7
437;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2021 juni;7.8;19.2;7.5;-3.3
438;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2021 juli;9.2;19.2;10.0;-1.7
439;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2021 augustus;7.1;11.7;12.0;-2.2
440;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2021 september;9.1;17.2;12.7;-2.6
441;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2021 oktober;10.4;18.9;13.9;-1.4
442;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2021 november;10.1;17.9;13.7;-1.5
443;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2021 december;7.3;12.9;13.4;-4.5
444;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2022 januari;6.5;11.7;12.7;-5.0
445;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2022 februari;5.8;11.1;14.2;-7.9
446;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2022 maart;5.7;8.9;12.1;-3.9
447;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2022 april;7.2;11.3;13.0;-2.6
448;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2022 mei;5.8;10.0;12.6;-5.3
449;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2022 juni;4.2;8.0;10.4;-5.8
450;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2022 juli;5.3;8.4;11.5;-4.0
451;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2022 augustus;2.4;7.0;9.9;-9.7
452;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2022 september;1.2;6.4;6.3;-9.1
453;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2022 oktober;0.9;5.8;5.4;-8.4
454;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2022 november;1.1;8.6;5.5;-10.9
455;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2022 december;1.0;9.1;4.9;-11.0
456;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2023 januari;1.1;10.3;4.4;-11.5
457;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2023 februari;0.9;8.7;3.6;-9.5
458;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2023 maart;0.9;9.8;1.9;-9.0
459;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2023 april;-0.3;7.9;-0.3;-8.7
460;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2023 mei;-1.7;7.1;-2.7;-9.4
461;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2023 juni;-2.7;5.9;-3.9;-10.3
462;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2023 juli;-2.7;6.7;-5.2;-9.4
463;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2023 augustus;-4.6;2.3;-6.1;-10.0
464;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2023 september;-3.9;4.1;-6.7;-9.1
465;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2023 oktober;-3.7;4.1;-7.2;-7.9
466;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2023 november;-2.6;5.9;-7.3;-6.4
467;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2023 december;-5.7;1.1;-11.5;-6.9
468;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2024 januari;-4.4;1.8;-8.5;-6.4
469;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2024 februari;-4.2;4.6;-11.9;-5.3
470;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2024 maart;-4.8;3.5;-11.4;-6.7
471;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2024 april;-3.6;5.3;-10.2;-6.0
472;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2024 mei;-2.8;7.2;-9.7;-6.0
473;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2024 juni;-2.4;9.5;-12.8;-4.0
474;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2024 juli;-2.7;10.4;-12.7;-5.8
475;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2024 augustus;-1.9;10.7;-11.4;-4.9
476;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2024 september;-1.7;11.9;-12.0;-4.9
477;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2024 oktober;-3.2;6.7;-11.7;-4.6
478;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2024 november;-1.8;11.1;-12.7;-4.0
479;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2024 december;-1.6;11.1;-10.9;-5.1
480;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2025 januari;-1.6;9.6;-7.9;-6.6
481;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2025 februari;-1.2;9.3;-9.0;-4.0
482;C Industrie;Waarde;Seizoengecorrigeerde cijfers;2025 maart;-1.5;10.0;-9.5;-4.9
483;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 januari;;;;
484;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 februari;;;;
485;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 maart;;;;
486;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 april;;;;
487;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 mei;;;;
488;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 juni;;;;
489;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 juli;;;;
490;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 augustus;;;;
491;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 september;;;;
492;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 oktober;;;;
493;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 november;;;;
494;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 december;;;;
495;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 januari;;;;
496;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 februari;;;;
497;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 maart;;;;
498;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 april;;;;
499;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 mei;;;;
500;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 juni;;;;
501;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 juli;;;;
502;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 augustus;;;;
503;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 september;;;;
504;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 oktober;;;;
505;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 november;;;;
506;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 december;;;;
507;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 januari;;;;
508;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 februari;;;;
509;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 maart;;;;
510;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 april;;;;
511;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 mei;;;;
512;C Industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 juni;;;;
