ID;KenmerkenHuishoudens;AantalKinderen;Perioden;Paren_1;BeidePartnersWerkzaam_2;BeidePartnersVoltijd_3;EenPartnerVoltijdEenDeeltijd_4;ManVoltijdPartnerDeeltijd_5;VrouwVoltijdPartnerDeeltijd_6;VoltijdPartner20Tot35Uur_7;ManVoltijdPartner20Tot35Uur_8;VrouwVoltijdPartner20Tot35Uur_9;VoltijdPartner12Tot20Uur_10;ManVoltijdPartner12Tot20Uur_11;VrouwVoltijdPartner12Tot20Uur_12;VoltijdPartner12Uur_13;ManVoltijdPartner12Uur_14;VrouwVoltijdPartner12Uur_15;BeidePartnersDeeltijd_16;BeidePartners20Tot35Uur_17;k_20Tot35UurPartner12Tot20Uur_18;Man20Tot35UurPartner12Tot20_19;Vrouw20Tot35UurPartner12Tot20_20;k_20Tot35UurPartner12Uur_21;Man20Tot35UurPartner12Uur_22;Vrouw20Tot35UurPartner12Uur_23;BeidePartners12Tot20Uur_24;k_12Tot20UurPartner12Uur_25;Man12Tot20UurPartner12Uur_26;Vrouw12Tot20UurPartner12Uur_27;BeidePartners12Uur_28;EenVanDePartnersWerkzaam_29;ManWerkzaamPartnerNiet_30;VrouwWerkzaamPartnerNiet_31;VoltijdWerkzaamPartnerNiet_32;ManVoltijdWerkzaamPartnerNiet_33;VrouwVoltijdWerkzaamPartnerNiet_34;DeeltijdWerkzaamPartnerNiet_35;ManDeeltijdWerkzaamPartnerNiet_36;VrouwDeeltijdWerkzaamPartnerNiet_37;k_20Tot35UurWerkzaamPartnerNiet_38;Man20Tot35UurPartnerNiet_39;Vrouw20Tot35UurPartnerNiet_40;k_12Tot20UurWerkzaamPartnerNiet_41;Man12Tot20UurPartnerNiet_42;Vrouw12Tot20UurPartnerNiet_43;k_12UurWerkzaamPartnerNiet_44;Man12UurWerkzaamPartnerNiet_45;Vrouw12UurWerkzaamPartnerNiet_46;BeidePartnersNietWerkzaam_47
182;Jongste kind minderjarig;Paar: met 2 kinderen;2015;799.0;615.0;79.0;474.0;457.0;17.0;346.0;332.0;15.0;81.0;80.0;1.0;47.0;45.0;1.0;62.0;46.0;8.0;6.0;2.0;7.0;4.0;3.0;0.0;1.0;0.0;1.0;0.0;168.0;137.0;31.0;133.0;124.0;9.0;34.0;13.0;22.0;24.0;9.0;15.0;6.0;1.0;4.0;5.0;2.0;3.0;17.0
183;Jongste kind minderjarig;Paar: met 2 kinderen;2016;809.0;629.0;86.0;484.0;466.0;18.0;360.0;345.0;15.0;80.0;79.0;1.0;44.0;42.0;2.0;60.0;46.0;7.0;5.0;2.0;5.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;164.0;130.0;34.0;129.0;118.0;11.0;34.0;11.0;23.0;25.0;9.0;16.0;5.0;1.0;4.0;4.0;2.0;3.0;16.0
184;Jongste kind minderjarig;Paar: met 2 kinderen;2017;781.0;619.0;89.0;470.0;449.0;21.0;362.0;344.0;18.0;70.0;69.0;1.0;37.0;35.0;2.0;61.0;48.0;6.0;4.0;2.0;5.0;3.0;2.0;0.0;1.0;0.0;1.0;0.0;145.0;119.0;26.0;119.0;110.0;9.0;26.0;9.0;17.0;19.0;7.0;12.0;3.0;1.0;2.0;3.0;1.0;2.0;16.0
185;Jongste kind minderjarig;Paar: met 2 kinderen;2018;782.0;626.0;92.0;469.0;449.0;20.0;374.0;356.0;18.0;64.0;62.0;1.0;32.0;31.0;1.0;64.0;50.0;8.0;5.0;2.0;5.0;3.0;2.0;0.0;1.0;0.0;1.0;0.0;140.0;118.0;22.0;117.0;108.0;9.0;24.0;10.0;14.0;19.0;9.0;11.0;3.0;1.0;2.0;2.0;1.0;1.0;16.0
186;Jongste kind minderjarig;Paar: met 2 kinderen;2019;783.0;638.0;97.0;480.0;460.0;19.0;384.0;367.0;17.0;64.0;63.0;1.0;32.0;30.0;2.0;62.0;51.0;6.0;5.0;1.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;132.0;106.0;26.0;104.0;95.0;9.0;28.0;12.0;17.0;23.0;9.0;14.0;3.0;1.0;2.0;3.0;1.0;1.0;12.0
187;Jongste kind minderjarig;Paar: met 2 kinderen;2020;758.0;626.0;97.0;457.0;438.0;20.0;374.0;357.0;17.0;57.0;56.0;1.0;26.0;25.0;1.0;71.0;57.0;8.0;7.0;2.0;5.0;3.0;3.0;0.0;1.0;0.0;1.0;0.0;119.0;94.0;25.0;93.0;85.0;9.0;26.0;9.0;17.0;20.0;6.0;14.0;3.0;1.0;2.0;2.0;2.0;0.0;13.0
188;Jongste kind minderjarig;Paar: met 2 kinderen;2021;804.0;676.0;111.0;470.0;449.0;21.0;385.0;367.0;18.0;63.0;62.0;1.0;22.0;20.0;2.0;94.0;77.0;11.0;8.0;3.0;4.0;2.0;2.0;1.0;1.0;0.0;1.0;0.0;112.0;89.0;23.0;82.0;74.0;8.0;29.0;15.0;15.0;24.0;12.0;11.0;3.0;1.0;2.0;3.0;1.0;1.0;16.0
189;Jongste kind minderjarig;Paar: met 2 kinderen;2022;783.0;663.0;106.0;460.0;434.0;26.0;385.0;362.0;23.0;57.0;55.0;2.0;18.0;17.0;1.0;97.0;80.0;10.0;8.0;2.0;5.0;2.0;2.0;1.0;1.0;0.0;1.0;0.0;106.0;88.0;19.0;84.0;77.0;7.0;22.0;10.0;12.0;18.0;8.0;10.0;2.0;1.0;1.0;2.0;1.0;1.0;14.0
190;Jongste kind minderjarig;Paar: met 2 kinderen;2023;777.0;660.0;110.0;454.0;428.0;25.0;378.0;355.0;22.0;58.0;55.0;2.0;18.0;17.0;1.0;96.0;79.0;11.0;8.0;3.0;5.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;104.0;82.0;21.0;80.0;73.0;6.0;24.0;9.0;15.0;19.0;8.0;11.0;3.0;1.0;2.0;2.0;1.0;1.0;13.0
191;Jongste kind minderjarig;Paar: met 2 kinderen;2024;782.0;665.0;113.0;449.0;424.0;25.0;376.0;354.0;21.0;55.0;52.0;3.0;18.0;17.0;1.0;103.0;83.0;13.0;9.0;5.0;5.0;3.0;2.0;1.0;1.0;0.0;1.0;0.0;101.0;81.0;21.0;75.0;67.0;8.0;26.0;14.0;13.0;20.0;11.0;10.0;3.0;2.0;1.0;3.0;2.0;2.0;16.0
192;Jongste kind minderjarig;Paar: met 3 of meer kinderen;2013;384.0;258.0;27.0;209.0;204.0;5.0;124.0;121.0;4.0;48.0;48.0;1.0;37.0;36.0;1.0;21.0;13.0;3.0;3.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;108.0;93.0;14.0;89.0;85.0;3.0;19.0;8.0;11.0;14.0;7.0;8.0;3.0;1.0;2.0;2.0;1.0;1.0;18.0
193;Jongste kind minderjarig;Paar: met 3 of meer kinderen;2014;378.0;254.0;32.0;201.0;194.0;7.0;123.0;117.0;5.0;43.0;42.0;1.0;35.0;34.0;1.0;21.0;13.0;3.0;3.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;108.0;92.0;15.0;88.0;84.0;4.0;20.0;8.0;11.0;14.0;7.0;8.0;2.0;0.0;2.0;3.0;1.0;2.0;17.0
194;Jongste kind minderjarig;Paar: met 3 of meer kinderen;2015;378.0;248.0;30.0;196.0;190.0;6.0;120.0;115.0;5.0;45.0;44.0;1.0;31.0;30.0;0.0;23.0;14.0;4.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;108.0;94.0;14.0;88.0;85.0;3.0;20.0;9.0;10.0;15.0;8.0;7.0;2.0;1.0;1.0;3.0;1.0;2.0;22.0
195;Jongste kind minderjarig;Paar: met 3 of meer kinderen;2016;362.0;248.0;29.0;197.0;191.0;5.0;121.0;117.0;4.0;42.0;41.0;0.0;33.0;33.0;0.0;23.0;15.0;3.0;3.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;97.0;84.0;13.0;79.0;76.0;3.0;18.0;8.0;10.0;12.0;6.0;6.0;2.0;1.0;1.0;3.0;1.0;2.0;17.0
196;Jongste kind minderjarig;Paar: met 3 of meer kinderen;2017;368.0;255.0;35.0;197.0;188.0;9.0;131.0;123.0;8.0;37.0;36.0;0.0;29.0;29.0;1.0;23.0;16.0;3.0;3.0;0.0;3.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;98.0;85.0;13.0;80.0;74.0;6.0;18.0;11.0;7.0;14.0;9.0;4.0;2.0;1.0;1.0;3.0;1.0;2.0;15.0
197;Jongste kind minderjarig;Paar: met 3 of meer kinderen;2018;369.0;266.0;36.0;207.0;199.0;7.0;139.0;133.0;6.0;40.0;39.0;1.0;28.0;27.0;1.0;23.0;16.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;88.0;78.0;10.0;73.0;69.0;3.0;15.0;9.0;7.0;12.0;7.0;5.0;2.0;1.0;1.0;2.0;1.0;1.0;15.0
198;Jongste kind minderjarig;Paar: met 3 of meer kinderen;2019;365.0;269.0;42.0;203.0;197.0;7.0;140.0;135.0;5.0;38.0;37.0;1.0;25.0;25.0;0.0;23.0;18.0;4.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;83.0;71.0;12.0;66.0;63.0;3.0;17.0;8.0;8.0;12.0;6.0;6.0;2.0;1.0;1.0;2.0;1.0;1.0;14.0
199;Jongste kind minderjarig;Paar: met 3 of meer kinderen;2020;380.0;277.0;47.0;203.0;196.0;8.0;142.0;136.0;7.0;40.0;40.0;0.0;21.0;20.0;1.0;27.0;20.0;4.0;3.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;86.0;73.0;13.0;70.0;65.0;4.0;17.0;8.0;9.0;13.0;6.0;7.0;2.0;1.0;1.0;2.0;1.0;1.0;17.0
200;Jongste kind minderjarig;Paar: met 3 of meer kinderen;2021;357.0;263.0;38.0;194.0;188.0;6.0;138.0;134.0;5.0;39.0;39.0;1.0;17.0;16.0;1.0;30.0;23.0;5.0;4.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;75.0;67.0;8.0;59.0;57.0;2.0;16.0;10.0;6.0;12.0;7.0;5.0;2.0;2.0;0.0;2.0;2.0;0.0;18.0
201;Jongste kind minderjarig;Paar: met 3 of meer kinderen;2022;337.0;251.0;36.0;181.0;171.0;10.0;129.0;120.0;9.0;34.0;33.0;1.0;18.0;18.0;0.0;34.0;26.0;6.0;4.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;73.0;62.0;10.0;54.0;52.0;2.0;18.0;10.0;8.0;13.0;7.0;5.0;2.0;1.0;1.0;3.0;2.0;1.0;13.0
202;Jongste kind minderjarig;Paar: met 3 of meer kinderen;2023;341.0;260.0;38.0;187.0;176.0;11.0;136.0;126.0;9.0;36.0;35.0;1.0;16.0;15.0;1.0;35.0;25.0;7.0;6.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;67.0;59.0;8.0;52.0;49.0;3.0;15.0;10.0;6.0;11.0;7.0;4.0;2.0;1.0;1.0;2.0;1.0;0.0;14.0
203;Jongste kind minderjarig;Paar: met 3 of meer kinderen;2024;336.0;253.0;39.0;175.0;164.0;11.0;128.0;119.0;9.0;31.0;31.0;1.0;16.0;15.0;1.0;39.0;29.0;7.0;4.0;3.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;68.0;59.0;8.0;52.0;49.0;3.0;16.0;10.0;6.0;12.0;8.0;4.0;2.0;1.0;1.0;2.0;1.0;1.0;15.0
204;Jongste kind minderjarig;Paar: zonder kind;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;Jongste kind minderjarig;Paar: zonder kind;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;Jongste kind minderjarig;Paar: zonder kind;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;Jongste kind minderjarig;Paar: zonder kind;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;Jongste kind minderjarig;Paar: zonder kind;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;Jongste kind minderjarig;Paar: zonder kind;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;Jongste kind minderjarig;Paar: zonder kind;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;Jongste kind minderjarig;Paar: zonder kind;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;Jongste kind minderjarig;Paar: zonder kind;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;Jongste kind minderjarig;Paar: zonder kind;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;Jongste kind minderjarig;Paar: zonder kind;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;Jongste kind minderjarig;Paar: zonder kind;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;Jongste kind 0 tot 6 jaar;Totaal ;2013;701.0;501.0;68.0;381.0;369.0;12.0;286.0;276.0;10.0;58.0;57.0;1.0;37.0;36.0;1.0;52.0;39.0;6.0;3.0;3.0;5.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;173.0;144.0;30.0;139.0;131.0;8.0;34.0;12.0;21.0;26.0;10.0;16.0;4.0;1.0;3.0;4.0;2.0;2.0;27.0
217;Jongste kind 0 tot 6 jaar;Totaal ;2014;702.0;497.0;75.0;369.0;356.0;13.0;280.0;269.0;12.0;53.0;52.0;1.0;37.0;35.0;1.0;53.0;39.0;7.0;4.0;3.0;6.0;4.0;2.0;0.0;1.0;0.0;0.0;0.0;180.0;153.0;27.0;145.0;137.0;8.0;35.0;16.0;19.0;26.0;12.0;14.0;3.0;1.0;2.0;5.0;3.0;3.0;24.0
218;Jongste kind 0 tot 6 jaar;Totaal ;2015;693.0;503.0;79.0;371.0;358.0;13.0;287.0;276.0;11.0;51.0;50.0;1.0;34.0;33.0;1.0;53.0;38.0;8.0;5.0;3.0;6.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;168.0;145.0;23.0;138.0;129.0;9.0;30.0;16.0;15.0;23.0;12.0;12.0;4.0;2.0;2.0;4.0;2.0;1.0;22.0
219;Jongste kind 0 tot 6 jaar;Totaal ;2016;675.0;499.0;76.0;375.0;362.0;13.0;288.0;276.0;11.0;50.0;50.0;1.0;37.0;36.0;1.0;48.0;39.0;5.0;3.0;2.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;157.0;135.0;23.0;127.0;119.0;8.0;30.0;15.0;15.0;23.0;11.0;11.0;4.0;1.0;3.0;4.0;3.0;1.0;19.0
220;Jongste kind 0 tot 6 jaar;Totaal ;2017;669.0;497.0;82.0;364.0;347.0;16.0;290.0;274.0;15.0;46.0;46.0;0.0;28.0;27.0;0.0;51.0;42.0;5.0;4.0;1.0;4.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;155.0;133.0;22.0;128.0;119.0;10.0;27.0;15.0;12.0;21.0;13.0;9.0;3.0;1.0;2.0;3.0;2.0;2.0;17.0
221;Jongste kind 0 tot 6 jaar;Totaal ;2018;663.0;493.0;76.0;361.0;345.0;16.0;288.0;274.0;14.0;45.0;44.0;1.0;28.0;27.0;1.0;56.0;45.0;7.0;5.0;1.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;148.0;130.0;18.0;123.0;116.0;8.0;25.0;14.0;10.0;20.0;12.0;8.0;2.0;1.0;1.0;3.0;2.0;1.0;22.0
222;Jongste kind 0 tot 6 jaar;Totaal ;2019;669.0;512.0;84.0;370.0;352.0;18.0;298.0;281.0;16.0;46.0;45.0;1.0;27.0;26.0;1.0;59.0;50.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;143.0;122.0;20.0;111.0;105.0;6.0;31.0;17.0;14.0;24.0;13.0;11.0;3.0;2.0;1.0;3.0;2.0;2.0;14.0
223;Jongste kind 0 tot 6 jaar;Totaal ;2020;650.0;507.0;83.0;359.0;341.0;18.0;289.0;274.0;16.0;46.0;45.0;1.0;24.0;23.0;2.0;64.0;51.0;8.0;6.0;1.0;5.0;2.0;3.0;1.0;1.0;0.0;0.0;0.0;127.0;109.0;18.0;101.0;95.0;6.0;25.0;14.0;12.0;21.0;11.0;10.0;2.0;1.0;1.0;2.0;1.0;0.0;16.0
224;Jongste kind 0 tot 6 jaar;Totaal ;2021;682.0;548.0;80.0;376.0;357.0;19.0;307.0;290.0;16.0;50.0;50.0;0.0;20.0;17.0;3.0;91.0;77.0;8.0;7.0;1.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;116.0;102.0;14.0;89.0;85.0;4.0;26.0;17.0;9.0;21.0;14.0;8.0;3.0;2.0;1.0;2.0;1.0;1.0;18.0
225;Jongste kind 0 tot 6 jaar;Totaal ;2022;690.0;562.0;82.0;372.0;351.0;21.0;309.0;290.0;19.0;44.0;42.0;2.0;19.0;19.0;1.0;108.0;93.0;10.0;8.0;2.0;4.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;111.0;98.0;13.0;87.0;83.0;4.0;24.0;14.0;9.0;19.0;11.0;8.0;2.0;1.0;0.0;3.0;2.0;1.0;18.0
226;Jongste kind 0 tot 6 jaar;Totaal ;2023;696.0;568.0;84.0;378.0;354.0;24.0;311.0;290.0;21.0;47.0;46.0;1.0;20.0;19.0;1.0;106.0;89.0;11.0;8.0;2.0;6.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;112.0;96.0;16.0;89.0;83.0;6.0;23.0;13.0;10.0;18.0;10.0;8.0;3.0;1.0;1.0;2.0;2.0;1.0;15.0
227;Jongste kind 0 tot 6 jaar;Totaal ;2024;687.0;560.0;93.0;360.0;338.0;22.0;302.0;282.0;19.0;41.0;40.0;2.0;17.0;16.0;1.0;107.0;90.0;11.0;8.0;4.0;4.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;111.0;95.0;15.0;84.0;78.0;6.0;27.0;17.0;10.0;22.0;14.0;7.0;2.0;2.0;1.0;3.0;1.0;1.0;16.0
228;Jongste kind 0 tot 6 jaar;Paar: met kind(eren);2013;701.0;501.0;68.0;381.0;369.0;12.0;286.0;276.0;10.0;58.0;57.0;1.0;37.0;36.0;1.0;52.0;39.0;6.0;3.0;3.0;5.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;173.0;144.0;30.0;139.0;131.0;8.0;34.0;12.0;21.0;26.0;10.0;16.0;4.0;1.0;3.0;4.0;2.0;2.0;27.0
229;Jongste kind 0 tot 6 jaar;Paar: met kind(eren);2014;702.0;497.0;75.0;369.0;356.0;13.0;280.0;269.0;12.0;53.0;52.0;1.0;37.0;35.0;1.0;53.0;39.0;7.0;4.0;3.0;6.0;4.0;2.0;0.0;1.0;0.0;0.0;0.0;180.0;153.0;27.0;145.0;137.0;8.0;35.0;16.0;19.0;26.0;12.0;14.0;3.0;1.0;2.0;5.0;3.0;3.0;24.0
230;Jongste kind 0 tot 6 jaar;Paar: met kind(eren);2015;693.0;503.0;79.0;371.0;358.0;13.0;287.0;276.0;11.0;51.0;50.0;1.0;34.0;33.0;1.0;53.0;38.0;8.0;5.0;3.0;6.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;168.0;145.0;23.0;138.0;129.0;9.0;30.0;16.0;15.0;23.0;12.0;12.0;4.0;2.0;2.0;4.0;2.0;1.0;22.0
231;Jongste kind 0 tot 6 jaar;Paar: met kind(eren);2016;675.0;499.0;76.0;375.0;362.0;13.0;288.0;276.0;11.0;50.0;50.0;1.0;37.0;36.0;1.0;48.0;39.0;5.0;3.0;2.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;157.0;135.0;23.0;127.0;119.0;8.0;30.0;15.0;15.0;23.0;11.0;11.0;4.0;1.0;3.0;4.0;3.0;1.0;19.0
232;Jongste kind 0 tot 6 jaar;Paar: met kind(eren);2017;669.0;497.0;82.0;364.0;347.0;16.0;290.0;274.0;15.0;46.0;46.0;0.0;28.0;27.0;0.0;51.0;42.0;5.0;4.0;1.0;4.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;155.0;133.0;22.0;128.0;119.0;10.0;27.0;15.0;12.0;21.0;13.0;9.0;3.0;1.0;2.0;3.0;2.0;2.0;17.0
233;Jongste kind 0 tot 6 jaar;Paar: met kind(eren);2018;663.0;493.0;76.0;361.0;345.0;16.0;288.0;274.0;14.0;45.0;44.0;1.0;28.0;27.0;1.0;56.0;45.0;7.0;5.0;1.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;148.0;130.0;18.0;123.0;116.0;8.0;25.0;14.0;10.0;20.0;12.0;8.0;2.0;1.0;1.0;3.0;2.0;1.0;22.0
234;Jongste kind 0 tot 6 jaar;Paar: met kind(eren);2019;669.0;512.0;84.0;370.0;352.0;18.0;298.0;281.0;16.0;46.0;45.0;1.0;27.0;26.0;1.0;59.0;50.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;143.0;122.0;20.0;111.0;105.0;6.0;31.0;17.0;14.0;24.0;13.0;11.0;3.0;2.0;1.0;3.0;2.0;2.0;14.0
235;Jongste kind 0 tot 6 jaar;Paar: met kind(eren);2020;650.0;507.0;83.0;359.0;341.0;18.0;289.0;274.0;16.0;46.0;45.0;1.0;24.0;23.0;2.0;64.0;51.0;8.0;6.0;1.0;5.0;2.0;3.0;1.0;1.0;0.0;0.0;0.0;127.0;109.0;18.0;101.0;95.0;6.0;25.0;14.0;12.0;21.0;11.0;10.0;2.0;1.0;1.0;2.0;1.0;0.0;16.0
236;Jongste kind 0 tot 6 jaar;Paar: met kind(eren);2021;682.0;548.0;80.0;376.0;357.0;19.0;307.0;290.0;16.0;50.0;50.0;0.0;20.0;17.0;3.0;91.0;77.0;8.0;7.0;1.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;116.0;102.0;14.0;89.0;85.0;4.0;26.0;17.0;9.0;21.0;14.0;8.0;3.0;2.0;1.0;2.0;1.0;1.0;18.0
237;Jongste kind 0 tot 6 jaar;Paar: met kind(eren);2022;690.0;562.0;82.0;372.0;351.0;21.0;309.0;290.0;19.0;44.0;42.0;2.0;19.0;19.0;1.0;108.0;93.0;10.0;8.0;2.0;4.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;111.0;98.0;13.0;87.0;83.0;4.0;24.0;14.0;9.0;19.0;11.0;8.0;2.0;1.0;0.0;3.0;2.0;1.0;18.0
238;Jongste kind 0 tot 6 jaar;Paar: met kind(eren);2023;696.0;568.0;84.0;378.0;354.0;24.0;311.0;290.0;21.0;47.0;46.0;1.0;20.0;19.0;1.0;106.0;89.0;11.0;8.0;2.0;6.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;112.0;96.0;16.0;89.0;83.0;6.0;23.0;13.0;10.0;18.0;10.0;8.0;3.0;1.0;1.0;2.0;2.0;1.0;15.0
239;Jongste kind 0 tot 6 jaar;Paar: met kind(eren);2024;687.0;560.0;93.0;360.0;338.0;22.0;302.0;282.0;19.0;41.0;40.0;2.0;17.0;16.0;1.0;107.0;90.0;11.0;8.0;4.0;4.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;111.0;95.0;15.0;84.0;78.0;6.0;27.0;17.0;10.0;22.0;14.0;7.0;2.0;2.0;1.0;3.0;1.0;1.0;16.0
240;Jongste kind 0 tot 6 jaar;Paar: met 1 kind;2013;236.0;173.0;32.0;123.0;118.0;5.0;101.0;97.0;5.0;13.0;12.0;0.0;9.0;9.0;0.0;18.0;14.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;56.0;43.0;12.0;43.0;39.0;4.0;13.0;4.0;8.0;10.0;3.0;7.0;1.0;0.0;1.0;1.0;1.0;0.0;7.0
241;Jongste kind 0 tot 6 jaar;Paar: met 1 kind;2014;237.0;171.0;35.0;117.0;111.0;6.0;97.0;92.0;5.0;10.0;10.0;0.0;10.0;9.0;1.0;18.0;13.0;2.0;1.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;60.0;49.0;11.0;48.0;43.0;4.0;12.0;6.0;6.0;9.0;4.0;5.0;1.0;1.0;1.0;2.0;1.0;1.0;7.0
242;Jongste kind 0 tot 6 jaar;Paar: met 1 kind;2015;230.0;173.0;37.0;117.0;112.0;5.0;100.0;96.0;4.0;10.0;10.0;0.0;7.0;6.0;1.0;18.0;14.0;2.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;53.0;43.0;10.0;42.0;37.0;4.0;11.0;6.0;5.0;9.0;4.0;4.0;1.0;1.0;1.0;1.0;0.0;0.0;4.0
243;Jongste kind 0 tot 6 jaar;Paar: met 1 kind;2016;220.0;170.0;34.0;120.0;115.0;4.0;99.0;95.0;4.0;12.0;12.0;0.0;8.0;8.0;0.0;16.0;13.0;2.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;45.0;38.0;7.0;36.0;33.0;3.0;9.0;5.0;4.0;7.0;3.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;5.0
244;Jongste kind 0 tot 6 jaar;Paar: met 1 kind;2017;228.0;174.0;39.0;118.0;112.0;7.0;102.0;95.0;7.0;10.0;10.0;0.0;6.0;6.0;0.0;16.0;13.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;40.0;8.0;39.0;36.0;4.0;9.0;5.0;4.0;7.0;4.0;3.0;1.0;0.0;0.0;1.0;1.0;1.0;5.0
245;Jongste kind 0 tot 6 jaar;Paar: met 1 kind;2018;224.0;171.0;35.0;117.0;109.0;7.0;101.0;94.0;6.0;10.0;10.0;0.0;6.0;6.0;0.0;19.0;16.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;40.0;7.0;38.0;34.0;4.0;9.0;5.0;4.0;7.0;4.0;3.0;0.0;0.0;0.0;1.0;1.0;1.0;6.0
246;Jongste kind 0 tot 6 jaar;Paar: met 1 kind;2019;227.0;177.0;36.0;120.0;111.0;9.0;104.0;96.0;8.0;10.0;10.0;0.0;6.0;6.0;0.0;21.0;18.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;46.0;39.0;7.0;35.0;32.0;3.0;11.0;6.0;4.0;9.0;5.0;4.0;1.0;1.0;0.0;1.0;0.0;1.0;5.0
247;Jongste kind 0 tot 6 jaar;Paar: met 1 kind;2020;214.0;165.0;32.0;111.0;102.0;9.0;96.0;89.0;7.0;9.0;8.0;1.0;6.0;5.0;1.0;22.0;18.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;43.0;36.0;7.0;32.0;30.0;2.0;11.0;6.0;5.0;10.0;5.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0
248;Jongste kind 0 tot 6 jaar;Paar: met 1 kind;2021;214.0;174.0;32.0;112.0;103.0;9.0;96.0;88.0;8.0;11.0;11.0;0.0;4.0;3.0;1.0;31.0;25.0;4.0;4.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;36.0;31.0;5.0;28.0;26.0;1.0;8.0;4.0;4.0;7.0;4.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0
