ID;BedrijfstakkenSBI2008EnSectoren;TypeKapitaalgoed;Perioden;KapitaalgoederenvoorraadEindbalans_1;VolumeIndexcijfers2005100_2;KapitaalgoederenvoorraadBeginbalans_3;Herwaardering_4;InvestInVasteActivaProdEnInvoer_5;Afschrijvingen_6;HandelEnOverigeMutaties_7;StatistischVerschil_8;KapitaalgoederenvoorraadEindbalans_9
6023;21 Farmaceutische industrie;Totaal kapitaalgoederen;2011;5198;91.0;5337;-1.0;126.0;264.0;0.0;0.0;5198
6024;21 Farmaceutische industrie;Totaal kapitaalgoederen;2012;5340;93.1;5332;;;;;;5340
6025;21 Farmaceutische industrie;Woningen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
6026;21 Farmaceutische industrie;Woningen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
6027;21 Farmaceutische industrie;Woningen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
6028;21 Farmaceutische industrie;Woningen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
6029;21 Farmaceutische industrie;Woningen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
6030;21 Farmaceutische industrie;Woningen;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
6031;21 Farmaceutische industrie;Woningen;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
6032;21 Farmaceutische industrie;Woningen;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
6033;21 Farmaceutische industrie;Woningen;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
6034;21 Farmaceutische industrie;Woningen;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
6035;21 Farmaceutische industrie;Woningen;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
6036;21 Farmaceutische industrie;Woningen;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
6037;21 Farmaceutische industrie;Woningen;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
6038;21 Farmaceutische industrie;Woningen;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
6039;21 Farmaceutische industrie;Woningen;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
6040;21 Farmaceutische industrie;Woningen;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
6041;21 Farmaceutische industrie;Woningen;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
6042;21 Farmaceutische industrie;Woningen;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
6043;21 Farmaceutische industrie;Woningen;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
6044;21 Farmaceutische industrie;Woningen;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
6045;21 Farmaceutische industrie;Woningen;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
6046;21 Farmaceutische industrie;Woningen;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
6047;21 Farmaceutische industrie;Woningen;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
6048;21 Farmaceutische industrie;Woningen;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
6049;21 Farmaceutische industrie;Woningen;2012;0;;0;;;;;;0
6050;21 Farmaceutische industrie;Bedrijfsgebouwen;1988;1440;111.9;1361;37.0;106.0;55.0;0.0;-8.0;1440
6051;21 Farmaceutische industrie;Bedrijfsgebouwen;1989;1542;116.0;1440;28.0;119.0;58.0;0.0;13.0;1542
6052;21 Farmaceutische industrie;Bedrijfsgebouwen;1990;1603;118.4;1542;42.0;80.0;62.0;0.0;0.0;1603
6053;21 Farmaceutische industrie;Bedrijfsgebouwen;1991;1711;123.9;1603;43.0;141.0;65.0;0.0;-11.0;1711
6054;21 Farmaceutische industrie;Bedrijfsgebouwen;1992;1784;124.1;1711;59.0;84.0;69.0;0.0;-1.0;1784
6055;21 Farmaceutische industrie;Bedrijfsgebouwen;1993;1785;123.9;1784;36.0;67.0;71.0;0.0;-32.0;1785
6056;21 Farmaceutische industrie;Bedrijfsgebouwen;1994;1838;121.0;1785;31.0;60.0;70.0;0.0;32.0;1838
6057;21 Farmaceutische industrie;Bedrijfsgebouwen;1995;1920;122.9;1838;52.0;71.0;74.0;0.0;33.0;1920
6058;21 Farmaceutische industrie;Bedrijfsgebouwen;1996;2010;124.1;1920;60.0;62.0;78.0;0.0;45.0;2010
6059;21 Farmaceutische industrie;Bedrijfsgebouwen;1997;2160;127.3;2010;39.0;87.0;81.0;0.0;105.0;2160
6060;21 Farmaceutische industrie;Bedrijfsgebouwen;1998;2098;133.2;2160;57.0;77.0;88.0;0.0;-108.0;2098
6061;21 Farmaceutische industrie;Bedrijfsgebouwen;1999;2283;129.0;2098;62.0;127.0;86.0;0.0;82.0;2283
6062;21 Farmaceutische industrie;Bedrijfsgebouwen;2000;2142;133.3;2283;105.0;84.0;95.0;0.0;-235.0;2142
6063;21 Farmaceutische industrie;Bedrijfsgebouwen;2001;2035;118.8;2142;120.0;64.0;90.0;0.0;-200.0;2035
6064;21 Farmaceutische industrie;Bedrijfsgebouwen;2002;2032;108.0;2035;89.0;83.0;85.0;0.0;-91.0;2032
6065;21 Farmaceutische industrie;Bedrijfsgebouwen;2003;2064;101.5;2032;44.0;45.0;83.0;0.0;26.0;2064
6066;21 Farmaceutische industrie;Bedrijfsgebouwen;2004;2078;102.5;2064;32.0;79.0;85.0;0.0;-13.0;2078
6067;21 Farmaceutische industrie;Bedrijfsgebouwen;2005;1935;100.0;2078;47.0;46.0;85.0;0.0;-150.0;1935
6068;21 Farmaceutische industrie;Bedrijfsgebouwen;2006;1949;91.8;1935;63.0;61.0;81.0;0.0;-29.0;1949
6069;21 Farmaceutische industrie;Bedrijfsgebouwen;2007;1920;88.8;1949;44.0;44.0;81.0;0.0;-36.0;1920
6070;21 Farmaceutische industrie;Bedrijfsgebouwen;2008;1956;85.9;1920;67.0;51.0;82.0;0.0;0.0;1956
6071;21 Farmaceutische industrie;Bedrijfsgebouwen;2009;2918;123.2;2868;112.0;60.0;122.0;0.0;0.0;2918
6072;21 Farmaceutische industrie;Bedrijfsgebouwen;2010;2842;117.7;2856;55.0;51.0;120.0;0.0;0.0;2842
6073;21 Farmaceutische industrie;Bedrijfsgebouwen;2011;2572;107.1;2680;-14.0;16.0;110.0;0.0;0.0;2572
6074;21 Farmaceutische industrie;Bedrijfsgebouwen;2012;2637;110.1;2662;;;;;;2637
6075;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;1988;247;166.3;248;2.0;4.0;7.0;0.0;0.0;247
6076;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;1989;253;164.0;247;9.0;4.0;7.0;0.0;1.0;253
6077;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;1990;260;163.0;253;9.0;5.0;7.0;0.0;0.0;260
6078;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;1991;267;161.1;260;10.0;4.0;7.0;0.0;0.0;267
6079;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;1992;268;158.8;267;5.0;4.0;7.0;0.0;0.0;268
6080;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;1993;271;155.1;268;6.0;1.0;7.0;0.0;3.0;271
6081;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;1994;267;153.1;271;4.0;1.0;8.0;0.0;-2.0;267
6082;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;1995;267;148.8;267;6.0;2.0;8.0;0.0;0.0;267
6083;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;1996;267;146.6;267;4.0;3.0;8.0;0.0;0.0;267
6084;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;1997;270;145.3;267;4.0;6.0;8.0;0.0;0.0;270
6085;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;1998;273;144.2;270;6.0;5.0;8.0;0.0;-1.0;273
6086;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;1999;280;143.9;273;6.0;8.0;8.0;0.0;0.0;280
6087;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;2000;295;145.8;280;12.0;12.0;8.0;0.0;0.0;295
6088;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;2001;233;144.8;295;15.0;6.0;9.0;0.0;-75.0;233
6089;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;2002;248;108.2;233;10.0;4.0;7.0;0.0;8.0;248
6090;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;2003;245;109.8;248;11.0;3.0;7.0;0.0;-8.0;245
6091;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;2004;238;104.8;245;2.0;4.0;7.0;0.0;-6.0;238
6092;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;2005;214;100.0;238;3.0;2.0;7.0;0.0;-21.0;214
6093;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;2006;208;89.7;214;7.0;3.0;6.0;0.0;-10.0;208
6094;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;2007;204;84.6;208;8.0;4.0;6.0;0.0;-9.0;204
6095;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;2008;438;79.3;204;10.0;2.0;6.0;0.0;227.0;438
6096;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;2009;415;157.9;428;-4.0;3.0;12.0;0.0;0.0;415
6097;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;2010;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
6098;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;2011;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
6099;21 Farmaceutische industrie;Grond-, weg- en waterbouwkundige werken;2012;0;0.0;0;;;;;;0
6100;21 Farmaceutische industrie;Totaal vervoermiddelen;1988;4;95.2;4;0.0;1.0;1.0;0.0;0.0;4
6101;21 Farmaceutische industrie;Totaal vervoermiddelen;1989;4;81.9;4;0.0;1.0;1.0;0.0;0.0;4
6102;21 Farmaceutische industrie;Totaal vervoermiddelen;1990;4;76.3;4;0.0;1.0;1.0;0.0;0.0;4
6103;21 Farmaceutische industrie;Totaal vervoermiddelen;1991;4;72.0;4;0.0;1.0;1.0;0.0;0.0;4
6104;21 Farmaceutische industrie;Totaal vervoermiddelen;1992;4;68.2;4;0.0;1.0;1.0;0.0;0.0;4
6105;21 Farmaceutische industrie;Totaal vervoermiddelen;1993;3;72.4;4;0.0;1.0;1.0;0.0;0.0;3
6106;21 Farmaceutische industrie;Totaal vervoermiddelen;1994;3;62.4;3;0.0;0.0;1.0;0.0;0.0;3
6107;21 Farmaceutische industrie;Totaal vervoermiddelen;1995;3;66.7;3;0.0;1.0;1.0;0.0;0.0;3
6108;21 Farmaceutische industrie;Totaal vervoermiddelen;1996;3;57.0;3;0.0;1.0;1.0;0.0;0.0;3
6109;21 Farmaceutische industrie;Totaal vervoermiddelen;1997;3;63.7;3;0.0;1.0;1.0;0.0;0.0;3
6110;21 Farmaceutische industrie;Totaal vervoermiddelen;1998;3;59.4;3;0.0;1.0;1.0;0.0;0.0;3
6111;21 Farmaceutische industrie;Totaal vervoermiddelen;1999;3;66.6;3;0.0;1.0;1.0;0.0;0.0;3
6112;21 Farmaceutische industrie;Totaal vervoermiddelen;2000;4;74.3;3;0.0;1.0;1.0;0.0;0.0;4
6113;21 Farmaceutische industrie;Totaal vervoermiddelen;2001;6;71.8;4;0.0;1.0;1.0;0.0;2.0;6
6114;21 Farmaceutische industrie;Totaal vervoermiddelen;2002;6;104.2;6;0.0;1.0;1.0;0.0;0.0;6
6115;21 Farmaceutische industrie;Totaal vervoermiddelen;2003;5;104.9;6;0.0;1.0;1.0;0.0;-1.0;5
6116;21 Farmaceutische industrie;Totaal vervoermiddelen;2004;6;93.9;5;0.0;1.0;1.0;0.0;1.0;6
6117;21 Farmaceutische industrie;Totaal vervoermiddelen;2005;5;100.0;6;0.0;1.0;1.0;0.0;0.0;5
6118;21 Farmaceutische industrie;Totaal vervoermiddelen;2006;5;102.7;5;0.0;2.0;1.0;0.0;0.0;5
6119;21 Farmaceutische industrie;Totaal vervoermiddelen;2007;5;94.8;5;0.0;1.0;1.0;0.0;0.0;5
6120;21 Farmaceutische industrie;Totaal vervoermiddelen;2008;8;100.3;5;0.0;2.0;1.0;0.0;3.0;8
6121;21 Farmaceutische industrie;Totaal vervoermiddelen;2009;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
6122;21 Farmaceutische industrie;Totaal vervoermiddelen;2010;10;191.3;12;0.0;1.0;3.0;0.0;0.0;10
6123;21 Farmaceutische industrie;Totaal vervoermiddelen;2011;3;62.3;3;0.0;1.0;1.0;0.0;0.0;3
6124;21 Farmaceutische industrie;Totaal vervoermiddelen;2012;3;64.4;3;;;;;;3
6125;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;1988;4;95.2;4;0.0;1.0;1.0;0.0;0.0;4
6126;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;1989;4;81.9;4;0.0;1.0;1.0;0.0;0.0;4
6127;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;1990;4;76.3;4;0.0;1.0;1.0;0.0;0.0;4
6128;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;1991;4;72.0;4;0.0;1.0;1.0;0.0;0.0;4
6129;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;1992;4;68.2;4;0.0;1.0;1.0;0.0;0.0;4
6130;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;1993;3;72.4;4;0.0;1.0;1.0;0.0;0.0;3
6131;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;1994;3;62.4;3;0.0;0.0;1.0;0.0;0.0;3
6132;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;1995;3;66.7;3;0.0;1.0;1.0;0.0;0.0;3
6133;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;1996;3;57.0;3;0.0;1.0;1.0;0.0;0.0;3
6134;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;1997;3;63.7;3;0.0;1.0;1.0;0.0;0.0;3
6135;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;1998;3;59.4;3;0.0;1.0;1.0;0.0;0.0;3
6136;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;1999;3;66.6;3;0.0;1.0;1.0;0.0;0.0;3
6137;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;2000;4;74.3;3;0.0;1.0;1.0;0.0;0.0;4
6138;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;2001;6;71.8;4;0.0;1.0;1.0;0.0;2.0;6
6139;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;2002;6;104.2;6;0.0;1.0;1.0;0.0;0.0;6
6140;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;2003;5;104.9;6;0.0;1.0;1.0;0.0;-1.0;5
6141;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;2004;6;93.9;5;0.0;1.0;1.0;0.0;1.0;6
6142;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;2005;5;100.0;6;0.0;1.0;1.0;0.0;0.0;5
6143;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;2006;5;102.7;5;0.0;2.0;1.0;0.0;0.0;5
6144;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;2007;5;94.8;5;0.0;1.0;1.0;0.0;0.0;5
6145;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;2008;8;100.3;5;0.0;2.0;1.0;0.0;3.0;8
6146;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;2009;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
6147;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;2010;10;191.3;12;0.0;1.0;3.0;0.0;0.0;10
6148;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;2011;3;62.3;3;0.0;1.0;1.0;0.0;0.0;3
6149;21 Farmaceutische industrie;Personenauto's en overige wegvervoermid.;2012;3;64.4;3;;;;;;3
6150;21 Farmaceutische industrie;Treinen en trams;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
6151;21 Farmaceutische industrie;Treinen en trams;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
6152;21 Farmaceutische industrie;Treinen en trams;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
6153;21 Farmaceutische industrie;Treinen en trams;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
6154;21 Farmaceutische industrie;Treinen en trams;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
6155;21 Farmaceutische industrie;Treinen en trams;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
6156;21 Farmaceutische industrie;Treinen en trams;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
6157;21 Farmaceutische industrie;Treinen en trams;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
6158;21 Farmaceutische industrie;Treinen en trams;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
6159;21 Farmaceutische industrie;Treinen en trams;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
6160;21 Farmaceutische industrie;Treinen en trams;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
6161;21 Farmaceutische industrie;Treinen en trams;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
6162;21 Farmaceutische industrie;Treinen en trams;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
6163;21 Farmaceutische industrie;Treinen en trams;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
6164;21 Farmaceutische industrie;Treinen en trams;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
6165;21 Farmaceutische industrie;Treinen en trams;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
6166;21 Farmaceutische industrie;Treinen en trams;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
6167;21 Farmaceutische industrie;Treinen en trams;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
6168;21 Farmaceutische industrie;Treinen en trams;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
6169;21 Farmaceutische industrie;Treinen en trams;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
6170;21 Farmaceutische industrie;Treinen en trams;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
6171;21 Farmaceutische industrie;Treinen en trams;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
6172;21 Farmaceutische industrie;Treinen en trams;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
6173;21 Farmaceutische industrie;Treinen en trams;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
6174;21 Farmaceutische industrie;Treinen en trams;2012;0;;0;;;;;;0
6175;21 Farmaceutische industrie;Schepen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
6176;21 Farmaceutische industrie;Schepen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
6177;21 Farmaceutische industrie;Schepen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
6178;21 Farmaceutische industrie;Schepen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
6179;21 Farmaceutische industrie;Schepen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
6180;21 Farmaceutische industrie;Schepen;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
6181;21 Farmaceutische industrie;Schepen;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
6182;21 Farmaceutische industrie;Schepen;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
6183;21 Farmaceutische industrie;Schepen;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
6184;21 Farmaceutische industrie;Schepen;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
6185;21 Farmaceutische industrie;Schepen;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
6186;21 Farmaceutische industrie;Schepen;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
6187;21 Farmaceutische industrie;Schepen;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
6188;21 Farmaceutische industrie;Schepen;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
6189;21 Farmaceutische industrie;Schepen;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
6190;21 Farmaceutische industrie;Schepen;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
6191;21 Farmaceutische industrie;Schepen;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
6192;21 Farmaceutische industrie;Schepen;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
6193;21 Farmaceutische industrie;Schepen;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
6194;21 Farmaceutische industrie;Schepen;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
6195;21 Farmaceutische industrie;Schepen;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
6196;21 Farmaceutische industrie;Schepen;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
6197;21 Farmaceutische industrie;Schepen;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
6198;21 Farmaceutische industrie;Schepen;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
6199;21 Farmaceutische industrie;Schepen;2012;0;;0;;;;;;0
6200;21 Farmaceutische industrie;Vliegtuigen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
6201;21 Farmaceutische industrie;Vliegtuigen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
6202;21 Farmaceutische industrie;Vliegtuigen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
6203;21 Farmaceutische industrie;Vliegtuigen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
6204;21 Farmaceutische industrie;Vliegtuigen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
6205;21 Farmaceutische industrie;Vliegtuigen;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
6206;21 Farmaceutische industrie;Vliegtuigen;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
6207;21 Farmaceutische industrie;Vliegtuigen;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
6208;21 Farmaceutische industrie;Vliegtuigen;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
6209;21 Farmaceutische industrie;Vliegtuigen;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
6210;21 Farmaceutische industrie;Vliegtuigen;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
6211;21 Farmaceutische industrie;Vliegtuigen;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
6212;21 Farmaceutische industrie;Vliegtuigen;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
6213;21 Farmaceutische industrie;Vliegtuigen;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
6214;21 Farmaceutische industrie;Vliegtuigen;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
6215;21 Farmaceutische industrie;Vliegtuigen;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
6216;21 Farmaceutische industrie;Vliegtuigen;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
6217;21 Farmaceutische industrie;Vliegtuigen;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
6218;21 Farmaceutische industrie;Vliegtuigen;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
6219;21 Farmaceutische industrie;Vliegtuigen;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
6220;21 Farmaceutische industrie;Vliegtuigen;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
6221;21 Farmaceutische industrie;Vliegtuigen;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
6222;21 Farmaceutische industrie;Vliegtuigen;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
6223;21 Farmaceutische industrie;Vliegtuigen;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
6224;21 Farmaceutische industrie;Vliegtuigen;2012;0;;0;;;;;;0
6225;21 Farmaceutische industrie;Machines en installaties;1988;1807;85.4;1724;21.0;102.0;73.0;0.0;33.0;1807
6226;21 Farmaceutische industrie;Machines en installaties;1989;1974;91.2;1807;43.0;166.0;78.0;0.0;36.0;1974
6227;21 Farmaceutische industrie;Machines en installaties;1990;2087;96.5;1974;44.0;167.0;85.0;0.0;-14.0;2087
6228;21 Farmaceutische industrie;Machines en installaties;1991;2188;98.7;2087;46.0;153.0;89.0;0.0;-9.0;2188
6229;21 Farmaceutische industrie;Machines en installaties;1992;2299;100.4;2188;39.0;140.0;93.0;0.0;25.0;2299
6230;21 Farmaceutische industrie;Machines en installaties;1993;2311;101.9;2299;16.0;105.0;97.0;0.0;-12.0;2311
6231;21 Farmaceutische industrie;Machines en installaties;1994;2272;101.8;2311;4.0;108.0;97.0;0.0;-54.0;2272
6232;21 Farmaceutische industrie;Machines en installaties;1995;2306;99.6;2272;21.0;99.0;97.0;0.0;11.0;2306
6233;21 Farmaceutische industrie;Machines en installaties;1996;2390;102.1;2306;15.0;146.0;100.0;0.0;24.0;2390
6234;21 Farmaceutische industrie;Machines en installaties;1997;2403;104.6;2390;26.0;139.0;104.0;0.0;-49.0;2403
6235;21 Farmaceutische industrie;Machines en installaties;1998;2571;105.2;2403;27.0;170.0;105.0;0.0;75.0;2571
6236;21 Farmaceutische industrie;Machines en installaties;1999;2636;111.2;2571;22.0;178.0;112.0;0.0;-23.0;2636
6237;21 Farmaceutische industrie;Machines en installaties;2000;2839;111.7;2636;38.0;150.0;115.0;0.0;130.0;2839
6238;21 Farmaceutische industrie;Machines en installaties;2001;2394;116.9;2839;78.0;117.0;125.0;0.0;-515.0;2394
6239;21 Farmaceutische industrie;Machines en installaties;2002;2514;98.9;2394;21.0;176.0;105.0;0.0;29.0;2514
6240;21 Farmaceutische industrie;Machines en installaties;2003;2507;103.3;2514;-17.0;192.0;109.0;0.0;-74.0;2507
6241;21 Farmaceutische industrie;Machines en installaties;2004;2503;100.0;2507;6.0;99.0;108.0;0.0;-1.0;2503
6242;21 Farmaceutische industrie;Machines en installaties;2005;2375;100.0;2503;23.0;110.0;109.0;0.0;-152.0;2375
6243;21 Farmaceutische industrie;Machines en installaties;2006;2211;95.1;2375;12.0;127.0;106.0;0.0;-198.0;2211
6244;21 Farmaceutische industrie;Machines en installaties;2007;2185;86.4;2211;41.0;82.0;98.0;0.0;-51.0;2185
6245;21 Farmaceutische industrie;Machines en installaties;2008;2729;85.3;2185;56.0;120.0;99.0;0.0;466.0;2729
6246;21 Farmaceutische industrie;Machines en installaties;2009;2845;105.8;2794;39.0;137.0;125.0;0.0;0.0;2845
6247;21 Farmaceutische industrie;Machines en installaties;2010;2693;98.9;2677;34.0;101.0;119.0;0.0;0.0;2693
6248;21 Farmaceutische industrie;Machines en installaties;2011;2474;90.3;2504;14.0;63.0;106.0;0.0;0.0;2474
6249;21 Farmaceutische industrie;Machines en installaties;2012;2550;92.2;2517;;;;;;2550
6250;21 Farmaceutische industrie;Computers;1988;60;7.3;48;-3.0;22.0;7.0;0.0;0.0;60
6251;21 Farmaceutische industrie;Computers;1989;72;9.4;60;-4.0;24.0;8.0;0.0;0.0;72
6252;21 Farmaceutische industrie;Computers;1990;81;11.5;72;-7.0;25.0;9.0;0.0;0.0;81
6253;21 Farmaceutische industrie;Computers;1991;82;13.0;81;-8.0;19.0;10.0;0.0;0.0;82
6254;21 Farmaceutische industrie;Computers;1992;80;14.9;82;-12.0;20.0;10.0;0.0;0.0;80
6255;21 Farmaceutische industrie;Computers;1993;75;16.6;80;-12.0;17.0;10.0;0.0;0.0;75
6256;21 Farmaceutische industrie;Computers;1994;70;17.6;75;-9.0;13.0;9.0;0.0;0.0;70
6257;21 Farmaceutische industrie;Computers;1995;69;20.4;70;-11.0;19.0;9.0;0.0;0.0;69
