ID;Populatie;Persoonskenmerken;RegioS;Perioden;AantalPersonen_1;RelatiefAantalPersonen_2;GemiddeldPersoonlijkInkomen_3;MediaanPersoonlijkInkomen_4
1532;502;310;Beek (L.);2008;12.8;100.0;27.5;22.6
1533;502;310;Beek (L.);2009 voor methodewijziging;12.8;100.0;28.0;23.2
1534;502;310;Beek (L.);2009 na methodewijziging;12.8;100.0;27.8;22.8
1535;502;310;Beek (L.);2010;13.0;100.0;28.1;22.8
1536;502;310;Beek (L.);2011;13.0;100.0;28.7;23.3
1537;502;310;Beek (L.);2012;13.0;100.0;28.9;23.2
1538;502;310;Beek (L.);2013;13.0;100.0;29.3;23.3
1539;502;310;Beek (L.);2014;13.0;100.0;29.6;23.4
1540;502;310;Beemster;2005;6.3;100.0;26.9;20.8
1541;502;310;Beemster;2006;6.3;100.0;27.9;21.2
1542;502;310;Beemster;2007;6.4;100.0;29.3;21.9
1543;502;310;Beemster;2008;6.5;100.0;30.6;23.1
1544;502;310;Beemster;2009 voor methodewijziging;6.5;100.0;31.8;23.7
1545;502;310;Beemster;2009 na methodewijziging;6.5;100.0;30.7;23.8
1546;502;310;Beemster;2010;6.6;100.0;31.2;24.1
1547;502;310;Beemster;2011;6.7;100.0;32.0;24.6
1548;502;310;Beemster;2012;6.8;100.0;32.3;24.8
1549;502;310;Beemster;2013;6.8;100.0;32.4;25.0
1550;502;310;Beemster;2014;6.9;100.0;33.0;25.4
1551;502;310;Beesel;2005;9.9;100.0;22.0;18.8
1552;502;310;Beesel;2006;10.1;100.0;23.0;19.5
1553;502;310;Beesel;2007;10.3;100.0;23.9;20.2
1554;502;310;Beesel;2008;10.4;100.0;24.7;20.7
1555;502;310;Beesel;2009 voor methodewijziging;10.6;100.0;25.3;21.1
1556;502;310;Beesel;2009 na methodewijziging;10.6;100.0;24.9;20.9
1557;502;310;Beesel;2010;10.7;100.0;25.2;21.2
1558;502;310;Beesel;2011;10.7;100.0;25.9;21.5
1559;502;310;Beesel;2012;10.7;100.0;25.9;21.3
1560;502;310;Beesel;2013;10.7;100.0;26.2;21.4
1561;502;310;Beesel;2014;10.7;100.0;26.8;21.5
1562;502;310;Bellingwedde;2005;7.2;100.0;20.8;17.3
1563;502;310;Bellingwedde;2006;6.9;100.0;21.7;17.7
1564;502;310;Bellingwedde;2007;7.1;100.0;23.4;18.4
1565;502;310;Bellingwedde;2008;7.0;100.0;23.5;19.1
1566;502;310;Bellingwedde;2009 voor methodewijziging;7.0;100.0;24.7;19.7
1567;502;310;Bellingwedde;2009 na methodewijziging;7.0;100.0;24.6;20.0
1568;502;310;Bellingwedde;2010;7.0;100.0;24.8;20.2
1569;502;310;Bellingwedde;2011;7.0;100.0;25.2;20.6
1570;502;310;Bellingwedde;2012;7.0;100.0;25.3;20.7
1571;502;310;Bellingwedde;2013;7.0;100.0;25.7;20.9
1572;502;310;Bellingwedde;2014;7.0;100.0;25.8;20.9
1573;502;310;Bennebroek;2005;3.7;100.0;32.8;25.0
1574;502;310;Bennebroek;2006;3.7;100.0;34.0;26.6
1575;502;310;Bennebroek;2007;3.7;100.0;34.7;27.3
1576;502;310;Bennebroek;2008;;;;
1577;502;310;Bennebroek;2009 voor methodewijziging;;;;
1578;502;310;Bennebroek;2009 na methodewijziging;;;;
1579;502;310;Bennebroek;2010;;;;
1580;502;310;Bennebroek;2011;;;;
1581;502;310;Bennebroek;2012;;;;
1582;502;310;Bennebroek;2013;;;;
1583;502;310;Bennebroek;2014;;;;
1584;502;310;Bergambacht;2005;6.6;100.0;26.3;21.3
1585;502;310;Bergambacht;2006;6.7;100.0;28.2;22.2
1586;502;310;Bergambacht;2007;6.8;100.0;28.7;23.5
1587;502;310;Bergambacht;2008;7.0;100.0;29.8;23.8
1588;502;310;Bergambacht;2009 voor methodewijziging;7.0;100.0;30.8;23.8
1589;502;310;Bergambacht;2009 na methodewijziging;7.0;100.0;31.1;24.6
1590;502;310;Bergambacht;2010;7.1;100.0;31.5;25.0
1591;502;310;Bergambacht;2011;7.2;100.0;31.6;25.1
1592;502;310;Bergambacht;2012;7.3;100.0;31.5;24.9
1593;502;310;Bergambacht;2013;7.4;100.0;31.8;25.2
1594;502;310;Bergambacht;2014;;;;
1595;502;310;Bergeijk;2005;13.1;100.0;24.7;20.5
1596;502;310;Bergeijk;2006;13.3;100.0;25.9;21.0
1597;502;310;Bergeijk;2007;13.5;100.0;26.7;21.7
1598;502;310;Bergeijk;2008;13.6;100.0;28.0;23.1
1599;502;310;Bergeijk;2009 voor methodewijziging;13.7;100.0;28.1;23.0
1600;502;310;Bergeijk;2009 na methodewijziging;13.7;100.0;27.5;22.4
1601;502;310;Bergeijk;2010;13.8;100.0;28.0;22.8
1602;502;310;Bergeijk;2011;14.0;100.0;28.3;22.8
1603;502;310;Bergeijk;2012;14.1;100.0;28.4;22.9
1604;502;310;Bergeijk;2013;14.3;100.0;28.7;22.9
1605;502;310;Bergeijk;2014;14.4;100.0;29.0;23.0
1606;502;310;Bergen (L.);2005;10.2;100.0;21.3;18.3
1607;502;310;Bergen (L.);2006;10.3;100.0;21.8;18.5
1608;502;310;Bergen (L.);2007;10.4;100.0;22.8;19.2
1609;502;310;Bergen (L.);2008;10.5;100.0;23.4;20.1
1610;502;310;Bergen (L.);2009 voor methodewijziging;10.5;100.0;24.2;20.5
1611;502;310;Bergen (L.);2009 na methodewijziging;10.5;100.0;24.2;20.5
1612;502;310;Bergen (L.);2010;10.5;100.0;24.6;20.6
1613;502;310;Bergen (L.);2011;10.6;100.0;25.0;21.0
1614;502;310;Bergen (L.);2012;10.6;100.0;25.4;21.1
1615;502;310;Bergen (L.);2013;10.6;100.0;25.8;21.4
1616;502;310;Bergen (L.);2014;10.6;100.0;26.0;21.4
1617;502;310;Bergen (NH.);2005;23.0;100.0;28.4;21.1
1618;502;310;Bergen (NH.);2006;23.1;100.0;29.8;22.0
1619;502;310;Bergen (NH.);2007;23.3;100.0;31.3;22.5
1620;502;310;Bergen (NH.);2008;23.5;100.0;32.0;23.6
1621;502;310;Bergen (NH.);2009 voor methodewijziging;23.5;100.0;32.1;23.4
1622;502;310;Bergen (NH.);2009 na methodewijziging;23.4;100.0;32.4;24.1
1623;502;310;Bergen (NH.);2010;23.5;100.0;32.5;24.1
1624;502;310;Bergen (NH.);2011;23.5;100.0;32.9;24.4
1625;502;310;Bergen (NH.);2012;23.4;100.0;33.1;24.4
1626;502;310;Bergen (NH.);2013;23.3;100.0;33.5;24.5
1627;502;310;Bergen (NH.);2014;23.3;100.0;34.1;24.5
1628;502;310;Bergen op Zoom;2005;48.2;100.0;24.0;19.8
1629;502;310;Bergen op Zoom;2006;48.3;100.0;24.9;20.1
1630;502;310;Bergen op Zoom;2007;48.8;100.0;25.9;21.0
1631;502;310;Bergen op Zoom;2008;49.5;100.0;26.9;21.9
1632;502;310;Bergen op Zoom;2009 voor methodewijziging;49.7;100.0;27.8;22.6
1633;502;310;Bergen op Zoom;2009 na methodewijziging;49.7;100.0;27.8;22.7
1634;502;310;Bergen op Zoom;2010;50.1;100.0;27.9;22.6
1635;502;310;Bergen op Zoom;2011;50.3;100.0;28.5;23.1
1636;502;310;Bergen op Zoom;2012;50.6;100.0;28.6;23.0
1637;502;310;Bergen op Zoom;2013;50.7;100.0;29.1;23.0
1638;502;310;Bergen op Zoom;2014;50.8;100.0;29.9;23.1
1639;502;310;Bergschenhoek;2005;10.9;100.0;33.1;26.4
1640;502;310;Bergschenhoek;2006;;;;
1641;502;310;Bergschenhoek;2007;;;;
1642;502;310;Bergschenhoek;2008;;;;
1643;502;310;Bergschenhoek;2009 voor methodewijziging;;;;
1644;502;310;Bergschenhoek;2009 na methodewijziging;;;;
1645;502;310;Bergschenhoek;2010;;;;
1646;502;310;Bergschenhoek;2011;;;;
1647;502;310;Bergschenhoek;2012;;;;
1648;502;310;Bergschenhoek;2013;;;;
1649;502;310;Bergschenhoek;2014;;;;
1650;502;310;Berkel en Rodenrijs;2005;13.8;100.0;28.0;23.7
1651;502;310;Berkel en Rodenrijs;2006;;;;
1652;502;310;Berkel en Rodenrijs;2007;;;;
1653;502;310;Berkel en Rodenrijs;2008;;;;
1654;502;310;Berkel en Rodenrijs;2009 voor methodewijziging;;;;
1655;502;310;Berkel en Rodenrijs;2009 na methodewijziging;;;;
1656;502;310;Berkel en Rodenrijs;2010;;;;
1657;502;310;Berkel en Rodenrijs;2011;;;;
1658;502;310;Berkel en Rodenrijs;2012;;;;
1659;502;310;Berkel en Rodenrijs;2013;;;;
1660;502;310;Berkel en Rodenrijs;2014;;;;
1661;502;310;Berkelland;2005;33.2;100.0;22.5;19.1
1662;502;310;Berkelland;2006;33.4;100.0;23.1;19.3
1663;502;310;Berkelland;2007;33.6;100.0;24.1;20.2
1664;502;310;Berkelland;2008;34.1;100.0;25.1;21.2
1665;502;310;Berkelland;2009 voor methodewijziging;34.1;100.0;25.6;21.5
1666;502;310;Berkelland;2009 na methodewijziging;34.0;100.0;25.5;21.6
1667;502;310;Berkelland;2010;34.2;100.0;25.8;21.9
1668;502;310;Berkelland;2011;34.4;100.0;26.3;22.4
1669;502;310;Berkelland;2012;34.5;100.0;26.5;22.3
1670;502;310;Berkelland;2013;34.6;100.0;26.8;22.5
1671;502;310;Berkelland;2014;34.7;100.0;26.9;22.3
1672;502;310;Bernheze;2005;21.0;100.0;24.5;20.3
1673;502;310;Bernheze;2006;21.4;100.0;25.5;20.6
1674;502;310;Bernheze;2007;21.6;100.0;26.9;21.5
1675;502;310;Bernheze;2008;21.7;100.0;27.9;22.2
1676;502;310;Bernheze;2009 voor methodewijziging;21.8;100.0;28.0;22.6
1677;502;310;Bernheze;2009 na methodewijziging;21.9;100.0;27.7;22.7
1678;502;310;Bernheze;2010;22.2;100.0;28.0;22.6
1679;502;310;Bernheze;2011;22.3;100.0;28.3;23.0
1680;502;310;Bernheze;2012;22.4;100.0;28.6;23.0
1681;502;310;Bernheze;2013;22.5;100.0;28.9;23.1
1682;502;310;Bernheze;2014;22.7;100.0;29.4;23.2
1683;502;310;Bernisse;2005;9.2;100.0;26.8;22.9
1684;502;310;Bernisse;2006;9.3;100.0;28.3;24.1
1685;502;310;Bernisse;2007;9.4;100.0;29.7;25.1
1686;502;310;Bernisse;2008;9.5;100.0;30.7;26.1
1687;502;310;Bernisse;2009 voor methodewijziging;9.5;100.0;31.1;25.9
1688;502;310;Bernisse;2009 na methodewijziging;9.5;100.0;31.7;26.5
1689;502;310;Bernisse;2010;9.5;100.0;32.2;26.8
1690;502;310;Bernisse;2011;9.6;100.0;32.7;27.1
1691;502;310;Bernisse;2012;9.7;100.0;33.0;26.8
1692;502;310;Bernisse;2013;9.6;100.0;33.6;27.0
1693;502;310;Bernisse;2014;;;;
1694;502;310;Best;2005;21.1;100.0;26.8;22.2
1695;502;310;Best;2006;21.1;100.0;28.1;22.5
1696;502;310;Best;2007;21.4;100.0;29.1;23.2
1697;502;310;Best;2008;21.5;100.0;30.2;24.2
1698;502;310;Best;2009 voor methodewijziging;21.5;100.0;30.8;24.2
1699;502;310;Best;2009 na methodewijziging;21.6;100.0;30.6;24.2
1700;502;310;Best;2010;21.7;100.0;30.7;24.3
1701;502;310;Best;2011;21.7;100.0;31.4;24.8
1702;502;310;Best;2012;21.8;100.0;31.9;25.0
1703;502;310;Best;2013;21.8;100.0;32.2;25.0
1704;502;310;Best;2014;22.1;100.0;32.9;25.1
1705;502;310;Beuningen;2005;18.0;100.0;25.1;21.5
1706;502;310;Beuningen;2006;18.3;100.0;26.2;21.8
1707;502;310;Beuningen;2007;18.7;100.0;27.4;22.7
1708;502;310;Beuningen;2008;18.9;100.0;28.4;23.4
1709;502;310;Beuningen;2009 voor methodewijziging;19.2;100.0;29.3;24.2
1710;502;310;Beuningen;2009 na methodewijziging;19.2;100.0;29.0;24.0
1711;502;310;Beuningen;2010;19.5;100.0;29.2;24.0
1712;502;310;Beuningen;2011;19.6;100.0;29.6;24.2
1713;502;310;Beuningen;2012;19.6;100.0;29.7;24.3
1714;502;310;Beuningen;2013;19.6;100.0;30.3;24.4
1715;502;310;Beuningen;2014;19.7;100.0;30.8;24.4
1716;502;310;Beverwijk;2005;27.3;100.0;24.7;21.3
1717;502;310;Beverwijk;2006;27.8;100.0;25.5;21.6
1718;502;310;Beverwijk;2007;28.4;100.0;26.7;22.4
1719;502;310;Beverwijk;2008;29.3;100.0;27.6;23.2
1720;502;310;Beverwijk;2009 voor methodewijziging;29.8;100.0;28.1;23.9
1721;502;310;Beverwijk;2009 na methodewijziging;29.8;100.0;28.0;23.7
1722;502;310;Beverwijk;2010;30.2;100.0;28.0;23.7
1723;502;310;Beverwijk;2011;30.7;100.0;28.6;24.2
1724;502;310;Beverwijk;2012;30.9;100.0;28.6;24.1
1725;502;310;Beverwijk;2013;30.8;100.0;28.9;24.2
1726;502;310;Beverwijk;2014;31.0;100.0;29.3;24.2
1727;502;310;het Bildt;2005;7.8;100.0;20.7;17.8
1728;502;310;het Bildt;2006;7.8;100.0;21.9;18.1
1729;502;310;het Bildt;2007;7.9;100.0;22.7;19.0
1730;502;310;het Bildt;2008;8.0;100.0;23.5;19.7
1731;502;310;het Bildt;2009 voor methodewijziging;8.1;100.0;23.5;19.7
1732;502;310;het Bildt;2009 na methodewijziging;7.8;100.0;23.5;20.1
1733;502;310;het Bildt;2010;7.9;100.0;23.8;20.5
1734;502;310;het Bildt;2011;7.9;100.0;24.6;20.9
1735;502;310;het Bildt;2012;7.9;100.0;24.0;20.5
1736;502;310;het Bildt;2013;7.8;100.0;24.6;21.0
1737;502;310;het Bildt;2014;7.9;100.0;24.7;20.8
1738;502;310;De Bilt;2005;30.5;100.0;31.9;23.9
1739;502;310;De Bilt;2006;30.9;100.0;32.9;24.8
1740;502;310;De Bilt;2007;31.1;100.0;35.2;25.8
1741;502;310;De Bilt;2008;31.4;100.0;36.3;26.5
1742;502;310;De Bilt;2009 voor methodewijziging;31.7;100.0;36.4;27.1
1743;502;310;De Bilt;2009 na methodewijziging;31.6;100.0;36.7;27.1
1744;502;310;De Bilt;2010;31.7;100.0;37.0;27.4
1745;502;310;De Bilt;2011;31.9;100.0;37.7;27.6
1746;502;310;De Bilt;2012;31.9;100.0;37.9;27.6
1747;502;310;De Bilt;2013;31.8;100.0;38.5;27.8
1748;502;310;De Bilt;2014;32.0;100.0;39.2;28.1
1749;502;310;Binnenmaas;2005;14.3;100.0;28.5;24.0
1750;502;310;Binnenmaas;2006;21.2;100.0;28.9;23.9
1751;502;310;Binnenmaas;2007;21.5;100.0;30.1;24.8
1752;502;310;Binnenmaas;2008;21.9;100.0;31.2;25.9
1753;502;310;Binnenmaas;2009 voor methodewijziging;21.9;100.0;31.5;26.0
1754;502;310;Binnenmaas;2009 na methodewijziging;21.7;100.0;31.8;25.9
1755;502;310;Binnenmaas;2010;21.7;100.0;31.8;25.9
1756;502;310;Binnenmaas;2011;21.9;100.0;32.5;26.5
1757;502;310;Binnenmaas;2012;22.0;100.0;32.6;26.3
1758;502;310;Binnenmaas;2013;22.1;100.0;33.2;26.5
1759;502;310;Binnenmaas;2014;22.1;100.0;33.6;26.6
1760;502;310;Bladel;2005;13.9;100.0;23.9;19.8
1761;502;310;Bladel;2006;14.0;100.0;25.0;20.3
1762;502;310;Bladel;2007;14.2;100.0;25.6;21.0
1763;502;310;Bladel;2008;14.4;100.0;27.0;22.6
1764;502;310;Bladel;2009 voor methodewijziging;14.6;100.0;27.3;22.8
1765;502;310;Bladel;2009 na methodewijziging;14.5;100.0;27.4;22.8
1766;502;310;Bladel;2010;14.8;100.0;27.4;22.9
1767;502;310;Bladel;2011;15.0;100.0;27.8;23.3
1768;502;310;Bladel;2012;15.2;100.0;28.2;23.2
1769;502;310;Bladel;2013;15.3;100.0;28.5;23.4
1770;502;310;Bladel;2014;15.6;100.0;28.8;23.4
1771;502;310;Blaricum;2005;6.5;100.0;40.9;24.8
1772;502;310;Blaricum;2006;6.6;100.0;46.8;25.6
1773;502;310;Blaricum;2007;6.6;100.0;49.4;26.6
1774;502;310;Blaricum;2008;6.5;100.0;47.8;28.3
1775;502;310;Blaricum;2009 voor methodewijziging;6.6;100.0;47.7;28.8
1776;502;310;Blaricum;2009 na methodewijziging;6.6;100.0;47.7;28.5
1777;502;310;Blaricum;2010;6.7;100.0;47.0;28.2
1778;502;310;Blaricum;2011;6.8;100.0;48.0;28.3
1779;502;310;Blaricum;2012;6.8;100.0;47.6;28.5
1780;502;310;Blaricum;2013;6.9;100.0;47.8;28.6
1781;502;310;Blaricum;2014;7.1;100.0;49.8;28.7
1782;502;310;Bleiswijk;2005;7.3;100.0;29.1;23.1
1783;502;310;Bleiswijk;2006;;;;
1784;502;310;Bleiswijk;2007;;;;
1785;502;310;Bleiswijk;2008;;;;
1786;502;310;Bleiswijk;2009 voor methodewijziging;;;;
1787;502;310;Bleiswijk;2009 na methodewijziging;;;;
1788;502;310;Bleiswijk;2010;;;;
1789;502;310;Bleiswijk;2011;;;;
1790;502;310;Bleiswijk;2012;;;;
1791;502;310;Bleiswijk;2013;;;;
1792;502;310;Bleiswijk;2014;;;;
1793;502;310;Bloemendaal;2005;11.5;100.0;44.9;27.6
1794;502;310;Bloemendaal;2006;11.7;100.0;47.6;29.1
1795;502;310;Bloemendaal;2007;11.6;100.0;48.6;29.4
1796;502;310;Bloemendaal;2008;15.5;100.0;47.5;30.0
1797;502;310;Bloemendaal;2009 voor methodewijziging;15.5;100.0;46.3;30.2
1798;502;310;Bloemendaal;2009 na methodewijziging;15.5;100.0;48.0;30.2
1799;502;310;Bloemendaal;2010;15.7;100.0;48.3;30.2
1800;502;310;Bloemendaal;2011;15.7;100.0;49.5;30.8
1801;502;310;Bloemendaal;2012;15.9;100.0;49.4;30.5
1802;502;310;Bloemendaal;2013;16.0;100.0;50.5;30.7
1803;502;310;Bloemendaal;2014;16.2;100.0;52.3;31.1
1804;502;310;Boarnsterhim;2005;13.8;100.0;23.7;20.1
1805;502;310;Boarnsterhim;2006;13.9;100.0;25.3;21.1
1806;502;310;Boarnsterhim;2007;14.0;100.0;26.0;21.9
1807;502;310;Boarnsterhim;2008;14.1;100.0;27.8;23.1
1808;502;310;Boarnsterhim;2009 voor methodewijziging;14.3;100.0;27.2;22.9
1809;502;310;Boarnsterhim;2009 na methodewijziging;14.3;100.0;27.4;23.3
1810;502;310;Boarnsterhim;2010;14.3;100.0;27.7;23.4
1811;502;310;Boarnsterhim;2011;14.5;100.0;28.3;24.0
1812;502;310;Boarnsterhim;2012;14.7;100.0;28.3;23.9
1813;502;310;Boarnsterhim;2013;;;;
1814;502;310;Boarnsterhim;2014;;;;
1815;502;310;Bodegraven;2005;13.7;100.0;26.1;21.7
1816;502;310;Bodegraven;2006;13.8;100.0;27.8;22.6
1817;502;310;Bodegraven;2007;14.0;100.0;28.7;23.4
1818;502;310;Bodegraven;2008;14.2;100.0;29.6;24.0
1819;502;310;Bodegraven;2009 voor methodewijziging;14.4;100.0;30.0;24.8
1820;502;310;Bodegraven;2009 na methodewijziging;14.3;100.0;30.1;24.7
1821;502;310;Bodegraven;2010;;;;
1822;502;310;Bodegraven;2011;;;;
1823;502;310;Bodegraven;2012;;;;
1824;502;310;Bodegraven;2013;;;;
1825;502;310;Bodegraven;2014;;;;
1826;502;310;Bodegraven-Reeuwijk;2005;;;;
1827;502;310;Bodegraven-Reeuwijk;2006;;;;
1828;502;310;Bodegraven-Reeuwijk;2007;;;;
1829;502;310;Bodegraven-Reeuwijk;2008;;;;
1830;502;310;Bodegraven-Reeuwijk;2009 voor methodewijziging;;;;
1831;502;310;Bodegraven-Reeuwijk;2009 na methodewijziging;;;;
1832;502;310;Bodegraven-Reeuwijk;2010;24.2;100.0;32.0;25.1
1833;502;310;Bodegraven-Reeuwijk;2011;24.5;100.0;32.4;25.4
1834;502;310;Bodegraven-Reeuwijk;2012;24.6;100.0;32.4;25.2
1835;502;310;Bodegraven-Reeuwijk;2013;24.7;100.0;32.9;25.5
1836;502;310;Bodegraven-Reeuwijk;2014;25.0;100.0;33.4;25.8
1837;502;310;Boekel;2005;6.5;100.0;22.4;20.0
1838;502;310;Boekel;2006;6.6;100.0;23.0;19.4
1839;502;310;Boekel;2007;6.8;100.0;24.0;20.4
1840;502;310;Boekel;2008;6.9;100.0;25.2;21.1
1841;502;310;Boekel;2009 voor methodewijziging;7.0;100.0;26.8;21.2
1842;502;310;Boekel;2009 na methodewijziging;7.0;100.0;25.1;21.2
1843;502;310;Boekel;2010;7.2;100.0;25.7;21.5
1844;502;310;Boekel;2011;7.3;100.0;25.6;21.8
1845;502;310;Boekel;2012;7.4;100.0;26.3;22.1
1846;502;310;Boekel;2013;7.5;100.0;26.3;22.2
1847;502;310;Boekel;2014;7.6;100.0;26.7;22.6
1848;502;310;Ten Boer;2005;5.0;100.0;23.6;20.5
1849;502;310;Ten Boer;2006;5.1;100.0;24.8;21.6
1850;502;310;Ten Boer;2007;5.1;100.0;25.3;22.8
1851;502;310;Ten Boer;2008;5.3;100.0;26.5;23.9
1852;502;310;Ten Boer;2009 voor methodewijziging;5.3;100.0;26.8;23.7
1853;502;310;Ten Boer;2009 na methodewijziging;5.4;100.0;26.4;23.5
1854;502;310;Ten Boer;2010;5.4;100.0;26.9;23.7
1855;502;310;Ten Boer;2011;5.4;100.0;27.8;24.5
1856;502;310;Ten Boer;2012;5.4;100.0;27.6;24.4
1857;502;310;Ten Boer;2013;5.4;100.0;28.0;24.3
1858;502;310;Ten Boer;2014;5.4;100.0;28.6;24.6
1859;502;310;Bolsward;2005;6.8;100.0;21.9;18.4
1860;502;310;Bolsward;2006;6.9;100.0;22.7;19.2
1861;502;310;Bolsward;2007;7.0;100.0;22.8;19.8
1862;502;310;Bolsward;2008;7.2;100.0;23.6;20.0
1863;502;310;Bolsward;2009 voor methodewijziging;7.2;100.0;24.1;20.3
1864;502;310;Bolsward;2009 na methodewijziging;7.3;100.0;24.5;20.5
1865;502;310;Bolsward;2010;;;;
1866;502;310;Bolsward;2011;;;;
1867;502;310;Bolsward;2012;;;;
1868;502;310;Bolsward;2013;;;;
1869;502;310;Bolsward;2014;;;;
1870;502;310;Borger-Odoorn;2005;19.2;100.0;22.2;18.7
1871;502;310;Borger-Odoorn;2006;19.4;100.0;23.3;19.3
1872;502;310;Borger-Odoorn;2007;19.6;100.0;24.0;19.9
1873;502;310;Borger-Odoorn;2008;19.7;100.0;25.3;21.2
1874;502;310;Borger-Odoorn;2009 voor methodewijziging;19.8;100.0;25.7;21.5
1875;502;310;Borger-Odoorn;2009 na methodewijziging;19.7;100.0;25.7;21.2
1876;502;310;Borger-Odoorn;2010;19.8;100.0;25.8;21.1
1877;502;310;Borger-Odoorn;2011;19.9;100.0;26.2;21.5
1878;502;310;Borger-Odoorn;2012;19.9;100.0;26.4;21.5
1879;502;310;Borger-Odoorn;2013;19.9;100.0;26.9;21.8
1880;502;310;Borger-Odoorn;2014;20.0;100.0;27.1;21.9
1881;502;310;Borne;2005;14.7;100.0;24.7;20.5
1882;502;310;Borne;2006;14.8;100.0;25.9;20.9
1883;502;310;Borne;2007;15.2;100.0;26.7;21.6
1884;502;310;Borne;2008;15.7;100.0;28.3;22.5
1885;502;310;Borne;2009 voor methodewijziging;16.0;100.0;28.4;22.9
1886;502;310;Borne;2009 na methodewijziging;15.7;100.0;28.2;23.0
1887;502;310;Borne;2010;16.1;100.0;28.3;23.2
1888;502;310;Borne;2011;16.3;100.0;28.9;23.7
1889;502;310;Borne;2012;16.6;100.0;29.3;23.8
1890;502;310;Borne;2013;16.7;100.0;29.7;24.1
1891;502;310;Borne;2014;16.9;100.0;30.2;24.2
1892;502;310;Borsele;2005;15.9;100.0;23.7;20.6
1893;502;310;Borsele;2006;16.1;100.0;24.7;21.0
1894;502;310;Borsele;2007;16.4;100.0;25.7;22.3
1895;502;310;Borsele;2008;16.5;100.0;27.1;23.1
1896;502;310;Borsele;2009 voor methodewijziging;16.8;100.0;27.4;23.3
1897;502;310;Borsele;2009 na methodewijziging;16.8;100.0;27.3;22.9
1898;502;310;Borsele;2010;16.9;100.0;27.6;23.2
1899;502;310;Borsele;2011;17.0;100.0;28.4;23.7
1900;502;310;Borsele;2012;17.1;100.0;28.8;23.9
1901;502;310;Borsele;2013;17.0;100.0;29.3;24.1
1902;502;310;Borsele;2014;17.1;100.0;29.5;24.0
1903;502;310;Boskoop;2005;10.8;100.0;25.7;22.1
1904;502;310;Boskoop;2006;10.8;100.0;27.0;22.1
1905;502;310;Boskoop;2007;10.9;100.0;28.0;22.9
1906;502;310;Boskoop;2008;11.1;100.0;29.2;23.5
1907;502;310;Boskoop;2009 voor methodewijziging;11.1;100.0;29.4;23.9
1908;502;310;Boskoop;2009 na methodewijziging;11.1;100.0;29.8;24.2
1909;502;310;Boskoop;2010;11.2;100.0;29.6;23.9
1910;502;310;Boskoop;2011;11.2;100.0;30.2;24.3
1911;502;310;Boskoop;2012;11.4;100.0;30.1;24.1
1912;502;310;Boskoop;2013;;;;
1913;502;310;Boskoop;2014;;;;
1914;502;310;Boxmeer;2005;21.0;100.0;23.7;20.2
1915;502;310;Boxmeer;2006;21.1;100.0;25.3;20.9
1916;502;310;Boxmeer;2007;21.3;100.0;25.9;21.6
1917;502;310;Boxmeer;2008;21.5;100.0;27.1;22.3
1918;502;310;Boxmeer;2009 voor methodewijziging;21.7;100.0;27.3;22.5
1919;502;310;Boxmeer;2009 na methodewijziging;21.5;100.0;27.2;22.7
1920;502;310;Boxmeer;2010;21.7;100.0;27.4;22.8
1921;502;310;Boxmeer;2011;21.8;100.0;28.0;23.2
1922;502;310;Boxmeer;2012;21.9;100.0;28.2;23.2
1923;502;310;Boxmeer;2013;21.9;100.0;29.0;23.6
1924;502;310;Boxmeer;2014;22.0;100.0;29.0;23.6
1925;502;310;Boxtel;2005;21.8;100.0;24.3;20.3
1926;502;310;Boxtel;2006;22.2;100.0;25.4;20.9
1927;502;310;Boxtel;2007;22.5;100.0;26.5;21.9
1928;502;310;Boxtel;2008;22.7;100.0;27.4;22.8
1929;502;310;Boxtel;2009 voor methodewijziging;22.6;100.0;28.1;23.2
1930;502;310;Boxtel;2009 na methodewijziging;22.7;100.0;27.9;23.4
1931;502;310;Boxtel;2010;22.8;100.0;28.3;23.4
1932;502;310;Boxtel;2011;23.0;100.0;28.7;23.7
1933;502;310;Boxtel;2012;23.2;100.0;28.9;23.7
1934;502;310;Boxtel;2013;23.1;100.0;29.1;23.8
1935;502;310;Boxtel;2014;23.3;100.0;29.4;23.8
1936;502;310;Breda;2005;126.9;100.0;25.3;20.5
1937;502;310;Breda;2006;127.9;100.0;26.5;21.1
1938;502;310;Breda;2007;129.4;100.0;27.8;21.9
1939;502;310;Breda;2008;131.0;100.0;28.9;22.9
1940;502;310;Breda;2009 voor methodewijziging;132.0;100.0;29.5;23.3
1941;502;310;Breda;2009 na methodewijziging;132.1;100.0;29.5;23.4
1942;502;310;Breda;2010;133.6;100.0;29.7;23.5
1943;502;310;Breda;2011;135.5;100.0;30.2;23.8
1944;502;310;Breda;2012;137.0;100.0;30.5;23.8
1945;502;310;Breda;2013;138.0;100.0;30.9;23.9
1946;502;310;Breda;2014;139.3;100.0;31.5;24.0
1947;502;310;Breukelen;2005;10.5;100.0;28.6;21.8
1948;502;310;Breukelen;2006;10.6;100.0;29.8;22.5
1949;502;310;Breukelen;2007;10.7;100.0;31.8;23.6
1950;502;310;Breukelen;2008;10.7;100.0;33.0;24.7
1951;502;310;Breukelen;2009 voor methodewijziging;10.7;100.0;34.0;25.0
1952;502;310;Breukelen;2009 na methodewijziging;10.8;100.0;33.0;24.9
1953;502;310;Breukelen;2010;;;;
1954;502;310;Breukelen;2011;;;;
1955;502;310;Breukelen;2012;;;;
