ID;Toepassingsgroepen;SectorenEnGewassen;Perioden;BedrijvenMetGebruik_1;OppervlakteMetGebruik_2;GebruikPerJaar_3;GebruikPerHectare_4;GebruikInJanuari_5;GebruikInFebruari_6;GebruikInMaart_7;GebruikInApril_8;GebruikInMei_9;GebruikInJuni_10;GebruikInJuli_11;GebruikInAugustus_12;GebruikInSeptember_13;GebruikInOktober_14;GebruikInNovember_15;GebruikInDecember_16
1981;Bestrijding onkruiden;Lelies (snijbloem) excl.zwavel en bact.p;1998;;;900.0;3.8;;;;;;;;;;;;
1982;Bestrijding onkruiden;Lelies (snijbloem) excl.zwavel en bact.p;2000;;;329.0;1.2;;;;;;;;;;;;
1983;Bestrijding onkruiden;Lelies (snijbloem) excl.zwavel en bact.p;2004;204.0;200.0;489.0;1.8;;;;;;;;;;;;
1984;Bestrijding onkruiden;Lelies (snijbloem) excl.zwavel en bact.p;2008;141.0;158.0;380.0;1.7;;;;;;;;;;;;
1985;Bestrijding onkruiden;Orchideeën (snijbloemen);1995;;;;;;;;;;;;;;;;
1986;Bestrijding onkruiden;Orchideeën (snijbloemen);1998;125.0;143.0;68.0;0.3;0.0;2.5;1.7;15.2;19.5;7.2;19.5;20.6;11.5;0.5;1.7;0.1
1987;Bestrijding onkruiden;Orchideeën (snijbloemen);2000;170.0;187.0;116.0;0.5;1.3;0.3;2.7;11.3;9.1;18.3;22.6;21.4;11.0;2.1;0.0;0.0
1988;Bestrijding onkruiden;Orchideeën (snijbloemen);2004;149.0;201.0;113.0;0.5;0.0;3.1;4.4;15.4;15.6;26.0;20.2;7.9;5.7;1.6;0.0;0.1
1989;Bestrijding onkruiden;Orchideeën (snijbloemen);2008;104.0;176.0;249.0;1.2;0.0;0.0;4.1;9.7;13.5;19.4;7.8;3.3;9.9;7.4;5.5;19.3
1990;Bestrijding onkruiden;Orchideeën excl. zwavel en bact. prep.;1995;;;;;;;;;;;;;;;;
1991;Bestrijding onkruiden;Orchideeën excl. zwavel en bact. prep.;1998;;;;;;;;;;;;;;;;
1992;Bestrijding onkruiden;Orchideeën excl. zwavel en bact. prep.;2000;;;;;;;;;;;;;;;;
1993;Bestrijding onkruiden;Orchideeën excl. zwavel en bact. prep.;2004;149.0;201.0;113.0;0.5;;;;;;;;;;;;
1994;Bestrijding onkruiden;Orchideeën excl. zwavel en bact. prep.;2008;104.0;176.0;249.0;1.2;;;;;;;;;;;;
1995;Bestrijding onkruiden;Perkplanten;1995;;;;;;;;;;;;;;;;
1996;Bestrijding onkruiden;Perkplanten;1998;210.0;104.0;22.0;0.0;0.0;1.3;4.1;8.1;19.8;42.5;7.7;0.0;6.2;1.5;2.6;6.2
1997;Bestrijding onkruiden;Perkplanten;2000;233.0;189.0;70.0;0.1;0.0;0.0;0.1;7.4;23.2;0.7;0.0;8.6;49.5;10.4;0.0;0.0
1998;Bestrijding onkruiden;Perkplanten;2004;143.0;174.0;74.0;0.1;0.2;5.7;7.0;4.9;16.2;1.4;9.3;12.1;22.9;7.2;9.4;3.6
1999;Bestrijding onkruiden;Perkplanten;2008;86.0;263.0;133.0;0.3;49.1;0.0;0.0;1.1;4.0;31.5;0.5;6.0;7.7;0.0;0.0;0.0
2000;Bestrijding onkruiden;Perkplanten excl. zwavel en bact. prep.;1995;;;;;;;;;;;;;;;;
2001;Bestrijding onkruiden;Perkplanten excl. zwavel en bact. prep.;1998;;;22.0;0.0;;;;;;;;;;;;
2002;Bestrijding onkruiden;Perkplanten excl. zwavel en bact. prep.;2000;;;70.0;0.1;;;;;;;;;;;;
2003;Bestrijding onkruiden;Perkplanten excl. zwavel en bact. prep.;2004;143.0;174.0;74.0;0.1;;;;;;;;;;;;
2004;Bestrijding onkruiden;Perkplanten excl. zwavel en bact. prep.;2008;86.0;263.0;133.0;0.3;;;;;;;;;;;;
2005;Bestrijding onkruiden;Potplanten - blad;1995;195.0;108.0;25.0;0.0;;;;;;;;;;;;
2006;Bestrijding onkruiden;Potplanten - blad;1998;196.0;125.0;102.0;0.2;15.1;0.3;0.7;18.9;10.0;12.0;27.6;4.1;4.4;4.5;1.3;1.3
2007;Bestrijding onkruiden;Potplanten - blad;2000;145.0;132.0;52.0;0.1;0.0;1.9;0.8;1.1;12.6;24.1;30.6;25.3;3.3;0.1;0.1;0.1
2008;Bestrijding onkruiden;Potplanten - blad;2004;258.0;249.0;216.0;0.5;0.0;1.1;5.9;12.8;19.0;9.7;16.5;14.6;3.0;9.1;8.3;0.0
2009;Bestrijding onkruiden;Potplanten - blad;2008;154.0;290.0;929.0;1.9;3.7;2.5;4.1;13.6;9.2;14.3;10.9;10.4;15.7;6.5;2.7;6.3
2010;Bestrijding onkruiden;Ptpl - blad excl. zwavel en bact. prep.;1995;;;;;;;;;;;;;;;;
2011;Bestrijding onkruiden;Ptpl - blad excl. zwavel en bact. prep.;1998;;;;;;;;;;;;;;;;
2012;Bestrijding onkruiden;Ptpl - blad excl. zwavel en bact. prep.;2000;;;;;;;;;;;;;;;;
2013;Bestrijding onkruiden;Ptpl - blad excl. zwavel en bact. prep.;2004;258.0;249.0;216.0;0.5;;;;;;;;;;;;
2014;Bestrijding onkruiden;Ptpl - blad excl. zwavel en bact. prep.;2008;154.0;290.0;929.0;1.9;;;;;;;;;;;;
2015;Bestrijding onkruiden;Potplanten - bloei;1995;;;;;;;;;;;;;;;;
2016;Bestrijding onkruiden;Potplanten - bloei;1998;361.0;268.0;208.0;0.4;11.6;1.9;4.1;11.1;16.8;25.3;16.2;1.9;4.6;3.0;1.4;2.1
2017;Bestrijding onkruiden;Potplanten - bloei;2000;419.0;361.0;291.0;0.5;0.0;0.8;8.8;3.3;3.3;14.1;12.8;17.4;22.1;14.3;3.0;0.0
2018;Bestrijding onkruiden;Potplanten - bloei;2004;297.0;272.0;133.0;0.2;0.0;0.5;4.2;13.4;6.2;9.1;28.4;27.4;7.3;2.6;0.9;0.1
2019;Bestrijding onkruiden;Potplanten - bloei;2008;310.0;642.0;693.0;0.7;4.7;10.1;10.1;7.7;14.6;13.1;14.6;7.0;5.3;4.0;3.5;5.3
2020;Bestrijding onkruiden;Potpl. - bloei excl. zwav. en bact.prep.;1995;;;;;;;;;;;;;;;;
2021;Bestrijding onkruiden;Potpl. - bloei excl. zwav. en bact.prep.;1998;;;;;;;;;;;;;;;;
2022;Bestrijding onkruiden;Potpl. - bloei excl. zwav. en bact.prep.;2000;;;;;;;;;;;;;;;;
2023;Bestrijding onkruiden;Potpl. - bloei excl. zwav. en bact.prep.;2004;297.0;272.0;133.0;0.2;;;;;;;;;;;;
2024;Bestrijding onkruiden;Potpl. - bloei excl. zwav. en bact.prep.;2008;310.0;642.0;693.0;0.7;;;;;;;;;;;;
2025;Bestrijding onkruiden;Rozen;1995;170.0;109.0;76.0;0.1;0.0;2.1;6.1;2.3;41.6;41.6;1.4;0.7;0.0;4.2;0.0;0.0
2026;Bestrijding onkruiden;Rozen;1998;271.0;291.0;152.0;0.2;8.6;2.5;11.2;9.7;19.0;3.3;8.8;7.4;8.7;7.6;0.0;13.3
2027;Bestrijding onkruiden;Rozen;2000;158.0;180.0;96.0;0.1;0.0;4.4;20.6;21.0;6.1;11.7;15.8;13.6;4.7;2.2;0.0;0.0
2028;Bestrijding onkruiden;Rozen;2004;114.0;304.0;135.0;0.2;0.0;0.0;0.4;32.1;54.6;0.0;6.6;0.0;2.8;3.6;0.0;0.0
2029;Bestrijding onkruiden;Rozen;2008;130.0;341.0;612.0;1.0;0.0;0.1;0.5;28.1;0.0;8.1;3.0;5.9;9.9;0.5;0.0;43.8
2030;Bestrijding onkruiden;Rozen excl. zwavel en bact. prep.;1995;;;;;;;;;;;;;;;;
2031;Bestrijding onkruiden;Rozen excl. zwavel en bact. prep.;1998;;;;;;;;;;;;;;;;
2032;Bestrijding onkruiden;Rozen excl. zwavel en bact. prep.;2000;;;;;;;;;;;;;;;;
2033;Bestrijding onkruiden;Rozen excl. zwavel en bact. prep.;2004;114.0;304.0;135.0;0.2;;;;;;;;;;;;
2034;Bestrijding onkruiden;Rozen excl. zwavel en bact. prep.;2008;130.0;341.0;612.0;1.0;;;;;;;;;;;;
2035;Bestrijding onkruiden;Champignons (gewas);1995;;;;;;;;;;;;;;;;
2036;Bestrijding onkruiden;Champignons (gewas);1998;;;;;;;;;;;;;;;;
2037;Bestrijding onkruiden;Champignons (gewas);2000;;;;;;;;;;;;;;;;
2038;Bestrijding onkruiden;Champignons (gewas);2004;;;;;;;;;;;;;;;;
2039;Bestrijding onkruiden;Champignons (gewas);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2040;Loofdoding;Totaal gewassen/teeltsectoren;1995;;134509.0;325588.0;0.4;;;;;;;;;;;;
2041;Loofdoding;Totaal gewassen/teeltsectoren;1998;;158445.0;142844.0;0.2;;;;;;;;;;;;
2042;Loofdoding;Totaal gewassen/teeltsectoren;2000;;145066.0;116961.0;0.1;;;;;;;;;;;;
2043;Loofdoding;Totaal gewassen/teeltsectoren;2004;;144165.0;100909.0;0.1;0.4;0.0;0.0;0.0;0.0;0.1;35.9;24.0;38.7;0.8;0.0;0.0
2044;Loofdoding;Totaal gewassen/teeltsectoren;2008;;119150.0;74685.0;0.1;0.0;0.0;0.0;17.6;0.0;1.6;18.1;25.0;35.5;2.1;0.0;0.0
2045;Loofdoding;Teeltsector akkerbouw;1995;;132272.0;321331.0;0.5;0.0;0.0;0.0;0.0;0.0;0.4;43.3;46.2;8.3;1.9;0.0;0.0
2046;Loofdoding;Teeltsector akkerbouw;1998;;157149.0;139899.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;12.4;36.6;49.4;1.7;0.0;0.0
2047;Loofdoding;Teeltsector akkerbouw;2000;;141153.0;109907.0;0.2;0.0;0.0;0.0;0.1;0.3;0.1;28.5;40.1;29.6;1.4;0.0;0.0
2048;Loofdoding;Teeltsector akkerbouw;2004;;144165.0;100909.0;0.1;0.4;0.0;0.0;0.0;0.0;0.1;35.9;24.0;38.7;0.8;0.0;0.0
2049;Loofdoding;Teeltsector akkerbouw;2008;;119150.0;74685.0;0.1;0.0;0.0;0.0;17.6;0.0;1.6;18.1;25.0;35.5;2.1;0.0;0.0
2050;Loofdoding;Teeltsector groenten open grond;1995;;;;;;;;;;;;;;;;
2051;Loofdoding;Teeltsector groenten open grond;1998;;;;;;;;;;;;;;;;
2052;Loofdoding;Teeltsector groenten open grond;2000;;;;;;;;;;;;;;;;
2053;Loofdoding;Teeltsector groenten open grond;2004;;;;;;;;;;;;;;;;
2054;Loofdoding;Teeltsector groenten open grond;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2055;Loofdoding;Teeltsector pit- en steenvruchten;1995;;;;;;;;;;;;;;;;
2056;Loofdoding;Teeltsector pit- en steenvruchten;1998;;;;;;;;;;;;;;;;
2057;Loofdoding;Teeltsector pit- en steenvruchten;2000;;;;;;;;;;;;;;;;
2058;Loofdoding;Teeltsector pit- en steenvruchten;2004;;;;;;;;;;;;;;;;
2059;Loofdoding;Teeltsector pit- en steenvruchten;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2060;Loofdoding;Teeltsector boomkwekerijgewassen;1995;;;;;;;;;;;;;;;;
2061;Loofdoding;Teeltsector boomkwekerijgewassen;1998;;;;;;;;;;;;;;;;
2062;Loofdoding;Teeltsector boomkwekerijgewassen;2000;;;;;;;;;;;;;;;;
2063;Loofdoding;Teeltsector boomkwekerijgewassen;2004;;;;;;;;;;;;;;;;
2064;Loofdoding;Teeltsector boomkwekerijgewassen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2065;Loofdoding;Teeltsector bloembollen en -knollen;1995;;2226.0;4246.0;0.3;7.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.7;40.4;0.0;2.8
2066;Loofdoding;Teeltsector bloembollen en -knollen;1998;;1296.0;2945.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.9;63.8;17.3;0.0;0.0
2067;Loofdoding;Teeltsector bloembollen en -knollen;2000;;3913.0;7054.0;0.4;11.6;0.0;0.0;0.0;0.0;0.0;0.0;8.7;57.7;22.0;0.0;0.0
2068;Loofdoding;Teeltsector bloembollen en -knollen;2004;;;;;;;;;;;;;;;;
2069;Loofdoding;Teeltsector bloembollen en -knollen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2070;Loofdoding;Teeltsector groenten onder glas;1995;;;;;;;;;;;;;;;;
2071;Loofdoding;Teeltsector groenten onder glas;1998;;;;;;;;;;;;;;;;
2072;Loofdoding;Teeltsector groenten onder glas;2000;;;;;;;;;;;;;;;;
2073;Loofdoding;Teeltsector groenten onder glas;2004;;;;;;;;;;;;;;;;
2074;Loofdoding;Teeltsector groenten onder glas;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2075;Loofdoding;Teeltsector bloemen onder glas;1995;;;;;;;;;;;;;;;;
2076;Loofdoding;Teeltsector bloemen onder glas;1998;;;;;;;;;;;;;;;;
2077;Loofdoding;Teeltsector bloemen onder glas;2000;;;;;;;;;;;;;;;;
2078;Loofdoding;Teeltsector bloemen onder glas;2004;;;;;;;;;;;;;;;;
2079;Loofdoding;Teeltsector bloemen onder glas;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2080;Loofdoding;Teeltsector champignons;1995;;;;;;;;;;;;;;;;
2081;Loofdoding;Teeltsector champignons;1998;;;;;;;;;;;;;;;;
2082;Loofdoding;Teeltsector champignons;2000;;;;;;;;;;;;;;;;
2083;Loofdoding;Teeltsector champignons;2004;;;;;;;;;;;;;;;;
2084;Loofdoding;Teeltsector champignons;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2085;Loofdoding;Bruine bonen;1995;;;;;;;;;;;;;;;;
2086;Loofdoding;Bruine bonen;1998;;;;;;;;;;;;;;;;
2087;Loofdoding;Bruine bonen;2000;11.0;87.0;126.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0
2088;Loofdoding;Bruine bonen;2004;11.0;75.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0
2089;Loofdoding;Bruine bonen;2008;24.0;131.0;201.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0
2090;Loofdoding;Cichorei;1995;;;;;;;;;;;;;;;;
2091;Loofdoding;Cichorei;1998;;;;;;;;;;;;;;;;
2092;Loofdoding;Cichorei;2000;;;;;;;;;;;;;;;;
2093;Loofdoding;Cichorei;2004;;;;;;;;;;;;;;;;
2094;Loofdoding;Cichorei;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2095;Loofdoding;Consumptieaardappelen;1995;9887.0;68546.0;77961.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2;0.7;19.6;78.5;0.9;0.0;0.0
2096;Loofdoding;Consumptieaardappelen;1998;9325.0;76807.0;61294.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.5;9.8;88.4;1.3;0.0;0.0
2097;Loofdoding;Consumptieaardappelen;2000;8237.0;78769.0;65955.0;0.8;0.0;0.0;0.0;0.0;0.8;0.2;3.0;17.8;76.4;1.9;0.0;0.0
2098;Loofdoding;Consumptieaardappelen;2004;6837.0;64282.0;44352.0;0.6;0.0;0.0;0.0;0.0;0.0;0.3;5.0;26.5;67.4;0.8;0.0;0.0
2099;Loofdoding;Consumptieaardappelen;2008;4961.0;56363.0;31687.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;11.1;28.3;59.9;0.8;0.0;0.0
2100;Loofdoding;Erwten groen te oogsten;1995;;;;;;;;;;;;;;;;
2101;Loofdoding;Erwten groen te oogsten;1998;;;;;;;;;;;;;;;;
2102;Loofdoding;Erwten groen te oogsten;2000;;;;;;;;;;;;;;;;
2103;Loofdoding;Erwten groen te oogsten;2004;;;;;;;;;;;;;;;;
2104;Loofdoding;Erwten groen te oogsten;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2105;Loofdoding;Graszaad;1995;;;;;;;;;;;;;;;;
2106;Loofdoding;Graszaad;1998;65.0;533.0;768.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0
2107;Loofdoding;Graszaad;2000;50.0;368.0;879.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0
2108;Loofdoding;Graszaad;2004;136.0;939.0;1059.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.8;71.2;0.0;0.0;0.0
2109;Loofdoding;Graszaad;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2110;Loofdoding;Koolzaad;1995;;;;;;;;;;;;;;;;
2111;Loofdoding;Koolzaad;1998;;;;;;;;;;;;;;;;
2112;Loofdoding;Koolzaad;2000;;;;;;;;;;;;;;;;
2113;Loofdoding;Koolzaad;2004;;;;;;;;;;;;;;;;
2114;Loofdoding;Koolzaad;2008;12.0;26.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0
2115;Loofdoding;Poot- en plantuien;1995;;;;;;;;;;;;;;;;
2116;Loofdoding;Poot- en plantuien;1998;;;;;;;;;;;;;;;;
2117;Loofdoding;Poot- en plantuien;2000;;;;;;;;;;;;;;;;
2118;Loofdoding;Poot- en plantuien;2004;;;;;;;;;;;;;;;;
2119;Loofdoding;Poot- en plantuien;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2120;Loofdoding;Poot- en plantuien excl. zwavel en b. pr;1995;;;;;;;;;;;;;;;;
2121;Loofdoding;Poot- en plantuien excl. zwavel en b. pr;1998;;;;;;;;;;;;;;;;
2122;Loofdoding;Poot- en plantuien excl. zwavel en b. pr;2000;;;;;;;;;;;;;;;;
2123;Loofdoding;Poot- en plantuien excl. zwavel en b. pr;2004;;;;;;;;;;;;;;;;
2124;Loofdoding;Poot- en plantuien excl. zwavel en b. pr;2008;0.0;0.0;0.0;0.0;;;;;;;;;;;;
2125;Loofdoding;Pootaardappelen;1995;2923.0;33138.0;232143.0;6.1;0.0;0.0;0.0;0.0;0.0;0.4;48.3;50.2;1.1;0.0;0.0;0.0
2126;Loofdoding;Pootaardappelen;1998;3042.0;38010.0;57035.0;1.4;0.0;0.0;0.0;0.0;0.0;0.0;20.4;72.3;7.2;0.1;0.0;0.0
2127;Loofdoding;Pootaardappelen;2000;3126.0;36734.0;38719.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;43.4;55.2;1.3;0.0;0.0;0.0
2128;Loofdoding;Pootaardappelen;2004;2423.0;39381.0;44242.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;73.2;26.1;0.6;0.0;0.0;0.0
2129;Loofdoding;Pootaardappelen;2008;1640.0;24723.0;17386.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;57.2;40.5;2.3;0.0;0.0;0.0
2130;Loofdoding;Snijmaïs;1995;;;;;;;;;;;;;;;;
2131;Loofdoding;Snijmaïs;1998;;;;;;;;;;;;;;;;
2132;Loofdoding;Snijmaïs;2000;;;;;;;;;;;;;;;;
2133;Loofdoding;Snijmaïs;2004;159.0;1344.0;421.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2134;Loofdoding;Snijmaïs;2008;1050.0;10609.0;13126.0;0.1;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2135;Loofdoding;Suikerbieten;1995;;;;;;;;;;;;;;;;
2136;Loofdoding;Suikerbieten;1998;;;;;;;;;;;;;;;;
2137;Loofdoding;Suikerbieten;2000;110.0;386.0;555.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2138;Loofdoding;Suikerbieten;2004;;;;;;;;;;;;;;;;
2139;Loofdoding;Suikerbieten;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2140;Loofdoding;Veldbonen;1995;;;;;;;;;;;;;;;;
2141;Loofdoding;Veldbonen;1998;;;;;;;;;;;;;;;;
2142;Loofdoding;Veldbonen;2000;23.0;59.0;36.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.1;56.9;0.0;0.0;0.0
2143;Loofdoding;Veldbonen;2004;;;;;;;;;;;;;;;;
2144;Loofdoding;Veldbonen;2008;;;;;;;;;;;;;;;;
2145;Loofdoding;Vlas;1995;;;;;;;;;;;;;;;;
2146;Loofdoding;Vlas;1998;;;;;;;;;;;;;;;;
2147;Loofdoding;Vlas;2000;;;;;;;;;;;;;;;;
2148;Loofdoding;Vlas;2004;;;;;;;;;;;;;;;;
2149;Loofdoding;Vlas;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2150;Loofdoding;Wintertarwe;1995;;;;;;;;;;;;;;;;
2151;Loofdoding;Wintertarwe;1998;;;;;;;;;;;;;;;;
2152;Loofdoding;Wintertarwe;2000;;;;;;;;;;;;;;;;
2153;Loofdoding;Wintertarwe;2004;;;;;;;;;;;;;;;;
2154;Loofdoding;Wintertarwe;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2155;Loofdoding;Zaaiuien;1995;;;;;;;;;;;;;;;;
2156;Loofdoding;Zaaiuien;1998;;;;;;;;;;;;;;;;
2157;Loofdoding;Zaaiuien;2000;;;;;;;;;;;;;;;;
2158;Loofdoding;Zaaiuien;2004;;;;;;;;;;;;;;;;
2159;Loofdoding;Zaaiuien;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2160;Loofdoding;Zetmeelaardappelen;1995;1515.0;30588.0;11227.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;15.5;12.9;33.6;37.9;0.0;0.0
2161;Loofdoding;Zetmeelaardappelen;1998;2051.0;40896.0;20802.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;25.9;19.0;48.1;7.0;0.0;0.0
2162;Loofdoding;Zetmeelaardappelen;2000;1037.0;24750.0;3637.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;23.2;3.5;71.2;2.1;0.0;0.0
2163;Loofdoding;Zetmeelaardappelen;2004;1368.0;38144.0;10805.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;14.9;5.8;74.7;4.6;0.0;0.0
2164;Loofdoding;Zetmeelaardappelen;2008;840.0;23346.0;10033.0;0.2;0.0;0.0;0.0;0.0;0.0;12.1;0.8;2.5;71.1;13.5;0.0;0.0
2165;Loofdoding;Zomertarwe;1995;;;;;;;;;;;;;;;;
2166;Loofdoding;Zomertarwe;1998;;;;;;;;;;;;;;;;
2167;Loofdoding;Zomertarwe;2000;;;;;;;;;;;;;;;;
2168;Loofdoding;Zomertarwe;2004;;;;;;;;;;;;;;;;
2169;Loofdoding;Zomertarwe;2008;107.0;3953.0;2247.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0
2170;Loofdoding;Zomergerst;1995;;;;;;;;;;;;;;;;
2171;Loofdoding;Zomergerst;1998;;;;;;;;;;;;;;;;
2172;Loofdoding;Zomergerst;2000;;;;;;;;;;;;;;;;
2173;Loofdoding;Zomergerst;2004;;;;;;;;;;;;;;;;
2174;Loofdoding;Zomergerst;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2175;Loofdoding;Zomergerst excl. zwavel en bact. prep.;1995;;;;;;;;;;;;;;;;
2176;Loofdoding;Zomergerst excl. zwavel en bact. prep.;1998;;;;;;;;;;;;;;;;
2177;Loofdoding;Zomergerst excl. zwavel en bact. prep.;2000;;;;;;;;;;;;;;;;
2178;Loofdoding;Zomergerst excl. zwavel en bact. prep.;2004;;;;;;;;;;;;;;;;
2179;Loofdoding;Zomergerst excl. zwavel en bact. prep.;2008;0.0;0.0;0.0;0.0;;;;;;;;;;;;
2180;Loofdoding;Aardbeien open grond (productie);1995;;;;;;;;;;;;;;;;
2181;Loofdoding;Aardbeien open grond (productie);1998;;;;;;;;;;;;;;;;
2182;Loofdoding;Aardbeien open grond (productie);2000;;;;;;;;;;;;;;;;
2183;Loofdoding;Aardbeien open grond (productie);2004;;;;;;;;;;;;;;;;
2184;Loofdoding;Aardbeien open grond (productie);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2185;Loofdoding;Aardbeien excl. zwavel en bact. prep;1995;;;;;;;;;;;;;;;;
2186;Loofdoding;Aardbeien excl. zwavel en bact. prep;1998;;;;;;;;;;;;;;;;
2187;Loofdoding;Aardbeien excl. zwavel en bact. prep;2000;;;;;;;;;;;;;;;;
2188;Loofdoding;Aardbeien excl. zwavel en bact. prep;2004;;;;;;;;;;;;;;;;
2189;Loofdoding;Aardbeien excl. zwavel en bact. prep;2008;0.0;0.0;0.0;0.0;;;;;;;;;;;;
2190;Loofdoding;Asperges;1995;;;;;;;;;;;;;;;;
2191;Loofdoding;Asperges;1998;;;;;;;;;;;;;;;;
2192;Loofdoding;Asperges;2000;;;;;;;;;;;;;;;;
2193;Loofdoding;Asperges;2004;;;;;;;;;;;;;;;;
2194;Loofdoding;Asperges;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2195;Loofdoding;Bloemkool;1995;;;;;;;;;;;;;;;;
2196;Loofdoding;Bloemkool;1998;;;;;;;;;;;;;;;;
2197;Loofdoding;Bloemkool;2000;;;;;;;;;;;;;;;;
2198;Loofdoding;Bloemkool;2004;;;;;;;;;;;;;;;;
2199;Loofdoding;Bloemkool;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2200;Loofdoding;Prei;1995;;;;;;;;;;;;;;;;
2201;Loofdoding;Prei;1998;;;;;;;;;;;;;;;;
2202;Loofdoding;Prei;2000;;;;;;;;;;;;;;;;
2203;Loofdoding;Prei;2004;;;;;;;;;;;;;;;;
2204;Loofdoding;Prei;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2205;Loofdoding;Schorseneren;1995;;;;;;;;;;;;;;;;
2206;Loofdoding;Schorseneren;1998;;;;;;;;;;;;;;;;
2207;Loofdoding;Schorseneren;2000;;;;;;;;;;;;;;;;
2208;Loofdoding;Schorseneren;2004;;;;;;;;;;;;;;;;
