ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2022Totaal_1;WmoClienten2021InstroomWlz2022_2;SamenloopWmoWlz2021Wlz2022_3;WmoClientenGebruikWlz2022Totaal_4;WmoClienten2021InstroomWlzIn2022_5;SamenloopWmoWlz2021WlzIn2022_6;WmoClientenGebruikWlz2022Totaal_7;WmoClienten2021InstroomWlzIn2022_8;SamenloopWmoWlz2021WlzIn2022_9
5201;Totaal mannen en vrouwen;100 000 euro of meer;Stichtse Vecht;30.0;5.0;20.0;24.35;5.22;19.13;2.0;0.0;2.0
5202;Totaal mannen en vrouwen;100 000 euro of meer;Súdwest-Fryslân;20.0;5.0;15.0;16.53;5.79;10.74;2.0;1.0;1.0
5203;Totaal mannen en vrouwen;100 000 euro of meer;Terneuzen;15.0;0.0;15.0;17.72;1.27;16.46;2.0;0.0;2.0
5204;Totaal mannen en vrouwen;100 000 euro of meer;Terschelling;;;;;;;;;
5205;Totaal mannen en vrouwen;100 000 euro of meer;Texel;0.0;0.0;0.0;12.5;6.25;6.25;2.0;1.0;1.0
5206;Totaal mannen en vrouwen;100 000 euro of meer;Teylingen;15.0;0.0;10.0;18.06;2.78;15.28;2.0;0.0;1.0
5207;Totaal mannen en vrouwen;100 000 euro of meer;Tholen;5.0;0.0;5.0;10.87;0.0;10.87;1.0;0.0;1.0
5208;Totaal mannen en vrouwen;100 000 euro of meer;Tiel;15.0;0.0;15.0;21.25;1.25;20.0;3.0;0.0;3.0
5209;Totaal mannen en vrouwen;100 000 euro of meer;Tilburg;75.0;5.0;70.0;21.86;1.5;20.36;3.0;0.0;3.0
5210;Totaal mannen en vrouwen;100 000 euro of meer;Tubbergen;10.0;0.0;10.0;25.64;0.0;25.64;3.0;0.0;3.0
5211;Totaal mannen en vrouwen;100 000 euro of meer;Twenterand;0.0;0.0;0.0;2.27;0.0;2.27;0.0;0.0;0.0
5212;Totaal mannen en vrouwen;100 000 euro of meer;Tynaarlo;10.0;5.0;10.0;25.0;8.33;16.67;2.0;1.0;1.0
5213;Totaal mannen en vrouwen;100 000 euro of meer;Tytsjerksteradiel;5.0;0.0;5.0;13.51;0.0;13.51;2.0;0.0;2.0
5214;Totaal mannen en vrouwen;100 000 euro of meer;Uden;15.0;5.0;10.0;19.23;7.69;11.54;3.0;1.0;2.0
5215;Totaal mannen en vrouwen;100 000 euro of meer;Uitgeest;10.0;0.0;5.0;26.67;6.67;20.0;3.0;1.0;2.0
5216;Totaal mannen en vrouwen;100 000 euro of meer;Uithoorn;10.0;5.0;10.0;17.74;4.84;12.9;2.0;1.0;1.0
5217;Totaal mannen en vrouwen;100 000 euro of meer;Urk;10.0;0.0;10.0;24.0;4.0;20.0;4.0;1.0;3.0
5218;Totaal mannen en vrouwen;100 000 euro of meer;Utrecht (gemeente);90.0;15.0;80.0;19.78;2.83;16.96;2.0;0.0;1.0
5219;Totaal mannen en vrouwen;100 000 euro of meer;Utrechtse Heuvelrug;35.0;10.0;25.0;23.74;5.76;17.99;3.0;1.0;2.0
5220;Totaal mannen en vrouwen;100 000 euro of meer;Vaals;;;;;;;;;
5221;Totaal mannen en vrouwen;100 000 euro of meer;Valkenburg aan de Geul;10.0;0.0;10.0;27.27;2.27;25.0;5.0;0.0;5.0
5222;Totaal mannen en vrouwen;100 000 euro of meer;Valkenswaard;5.0;0.0;5.0;10.77;1.54;9.23;2.0;0.0;1.0
5223;Totaal mannen en vrouwen;100 000 euro of meer;Veendam;5.0;0.0;5.0;14.71;0.0;14.71;3.0;0.0;3.0
5224;Totaal mannen en vrouwen;100 000 euro of meer;Veenendaal;25.0;0.0;20.0;18.9;1.57;17.32;3.0;0.0;3.0
5225;Totaal mannen en vrouwen;100 000 euro of meer;Veere;5.0;0.0;5.0;23.33;0.0;23.33;2.0;0.0;2.0
5226;Totaal mannen en vrouwen;100 000 euro of meer;Veldhoven;25.0;5.0;20.0;17.69;3.85;13.85;3.0;1.0;2.0
5227;Totaal mannen en vrouwen;100 000 euro of meer;Velsen;25.0;0.0;25.0;15.48;1.19;14.29;2.0;0.0;2.0
5228;Totaal mannen en vrouwen;100 000 euro of meer;Venlo;45.0;10.0;35.0;29.41;5.23;24.18;5.0;1.0;4.0
5229;Totaal mannen en vrouwen;100 000 euro of meer;Venray;10.0;5.0;10.0;17.19;4.69;12.5;2.0;1.0;1.0
5230;Totaal mannen en vrouwen;100 000 euro of meer;Vijfheerenlanden;25.0;0.0;25.0;19.7;1.52;18.18;3.0;0.0;3.0
5231;Totaal mannen en vrouwen;100 000 euro of meer;Vlaardingen;20.0;5.0;15.0;16.98;2.83;14.15;2.0;0.0;2.0
5232;Totaal mannen en vrouwen;100 000 euro of meer;Vlieland;;;;;;;;;
5233;Totaal mannen en vrouwen;100 000 euro of meer;Vlissingen;5.0;0.0;5.0;12.0;2.0;10.0;2.0;0.0;1.0
5234;Totaal mannen en vrouwen;100 000 euro of meer;Voerendaal;5.0;0.0;5.0;28.0;8.0;20.0;4.0;1.0;3.0
5235;Totaal mannen en vrouwen;100 000 euro of meer;Voorschoten;15.0;0.0;15.0;25.37;2.99;22.39;3.0;0.0;3.0
5236;Totaal mannen en vrouwen;100 000 euro of meer;Voorst;;;;;;;;;
5237;Totaal mannen en vrouwen;100 000 euro of meer;Vught;10.0;0.0;5.0;21.05;5.26;15.79;1.0;0.0;1.0
5238;Totaal mannen en vrouwen;100 000 euro of meer;Waadhoeke;15.0;5.0;10.0;20.31;6.25;14.06;3.0;1.0;2.0
5239;Totaal mannen en vrouwen;100 000 euro of meer;Waalre;15.0;5.0;10.0;26.32;5.26;21.05;4.0;1.0;3.0
5240;Totaal mannen en vrouwen;100 000 euro of meer;Waalwijk;10.0;0.0;10.0;15.58;2.6;12.99;2.0;0.0;2.0
5241;Totaal mannen en vrouwen;100 000 euro of meer;Waddinxveen;15.0;0.0;15.0;25.0;0.0;25.0;3.0;0.0;3.0
5242;Totaal mannen en vrouwen;100 000 euro of meer;Wageningen;10.0;5.0;5.0;10.53;3.95;6.58;2.0;1.0;1.0
5243;Totaal mannen en vrouwen;100 000 euro of meer;Wassenaar;25.0;5.0;20.0;28.57;4.76;23.81;3.0;1.0;3.0
5244;Totaal mannen en vrouwen;100 000 euro of meer;Waterland;5.0;0.0;5.0;7.32;0.0;7.32;1.0;0.0;1.0
5245;Totaal mannen en vrouwen;100 000 euro of meer;Weert;20.0;5.0;15.0;24.42;8.14;16.28;3.0;1.0;2.0
5246;Totaal mannen en vrouwen;100 000 euro of meer;Weesp;5.0;0.0;0.0;11.11;7.41;3.7;1.0;1.0;0.0
5247;Totaal mannen en vrouwen;100 000 euro of meer;West Betuwe;25.0;0.0;20.0;24.0;2.0;22.0;3.0;0.0;2.0
5248;Totaal mannen en vrouwen;100 000 euro of meer;West Maas en Waal;5.0;0.0;5.0;11.11;0.0;11.11;1.0;0.0;1.0
5249;Totaal mannen en vrouwen;100 000 euro of meer;Westerkwartier;25.0;5.0;25.0;29.03;4.3;24.73;4.0;1.0;3.0
5250;Totaal mannen en vrouwen;100 000 euro of meer;Westerveld;5.0;0.0;5.0;20.69;3.45;17.24;3.0;0.0;2.0
5251;Totaal mannen en vrouwen;100 000 euro of meer;Westervoort;;;;;;;;;
5252;Totaal mannen en vrouwen;100 000 euro of meer;Westerwolde;10.0;0.0;10.0;27.5;5.0;22.5;6.0;1.0;5.0
5253;Totaal mannen en vrouwen;100 000 euro of meer;Westland;50.0;5.0;45.0;21.28;2.98;18.3;3.0;0.0;2.0
5254;Totaal mannen en vrouwen;100 000 euro of meer;Weststellingwerf;5.0;0.0;0.0;12.0;4.0;8.0;1.0;0.0;1.0
5255;Totaal mannen en vrouwen;100 000 euro of meer;Westvoorne;10.0;0.0;10.0;26.32;5.26;21.05;3.0;1.0;2.0
5256;Totaal mannen en vrouwen;100 000 euro of meer;Wierden;20.0;0.0;15.0;22.89;2.41;20.48;5.0;0.0;4.0
5257;Totaal mannen en vrouwen;100 000 euro of meer;Wijchen;15.0;0.0;10.0;16.88;2.6;14.29;2.0;0.0;2.0
5258;Totaal mannen en vrouwen;100 000 euro of meer;Wijdemeren;10.0;5.0;10.0;17.65;4.41;13.24;2.0;1.0;2.0
5259;Totaal mannen en vrouwen;100 000 euro of meer;Wijk bij Duurstede;5.0;0.0;5.0;10.87;2.17;8.7;1.0;0.0;1.0
5260;Totaal mannen en vrouwen;100 000 euro of meer;Winterswijk;15.0;5.0;10.0;38.24;8.82;29.41;4.0;1.0;3.0
5261;Totaal mannen en vrouwen;100 000 euro of meer;Woensdrecht;10.0;0.0;10.0;18.6;0.0;18.6;2.0;0.0;2.0
5262;Totaal mannen en vrouwen;100 000 euro of meer;Woerden;25.0;5.0;20.0;17.24;4.14;13.1;2.0;1.0;2.0
5263;Totaal mannen en vrouwen;100 000 euro of meer;De Wolden;5.0;5.0;5.0;20.0;10.0;10.0;2.0;1.0;1.0
5264;Totaal mannen en vrouwen;100 000 euro of meer;Wormerland;;;;;;;;;
5265;Totaal mannen en vrouwen;100 000 euro of meer;Woudenberg;5.0;5.0;5.0;22.58;12.9;9.68;3.0;2.0;1.0
5266;Totaal mannen en vrouwen;100 000 euro of meer;Zaanstad;55.0;0.0;55.0;25.82;0.94;24.88;3.0;0.0;3.0
5267;Totaal mannen en vrouwen;100 000 euro of meer;Zaltbommel;15.0;0.0;10.0;20.31;1.56;18.75;3.0;0.0;3.0
5268;Totaal mannen en vrouwen;100 000 euro of meer;Zandvoort;10.0;0.0;10.0;33.33;6.06;27.27;4.0;1.0;3.0
5269;Totaal mannen en vrouwen;100 000 euro of meer;Zeewolde;10.0;0.0;10.0;26.19;4.76;21.43;3.0;1.0;2.0
5270;Totaal mannen en vrouwen;100 000 euro of meer;Zeist;30.0;5.0;25.0;20.13;3.25;16.88;2.0;0.0;2.0
5271;Totaal mannen en vrouwen;100 000 euro of meer;Zevenaar;15.0;0.0;10.0;15.22;2.17;13.04;3.0;0.0;3.0
5272;Totaal mannen en vrouwen;100 000 euro of meer;Zoetermeer;35.0;5.0;30.0;14.4;2.47;11.93;2.0;0.0;2.0
5273;Totaal mannen en vrouwen;100 000 euro of meer;Zoeterwoude;0.0;0.0;0.0;20.0;10.0;10.0;1.0;1.0;1.0
5274;Totaal mannen en vrouwen;100 000 euro of meer;Zuidplas;15.0;0.0;15.0;14.15;1.89;12.26;2.0;0.0;2.0
5275;Totaal mannen en vrouwen;100 000 euro of meer;Zundert;10.0;0.0;10.0;18.46;3.08;15.38;3.0;1.0;3.0
5276;Totaal mannen en vrouwen;100 000 euro of meer;Zutphen;10.0;0.0;10.0;14.63;2.44;12.2;2.0;0.0;2.0
5277;Totaal mannen en vrouwen;100 000 euro of meer;Zwartewaterland;15.0;5.0;10.0;29.17;6.25;22.92;4.0;1.0;4.0
5278;Totaal mannen en vrouwen;100 000 euro of meer;Zwijndrecht;10.0;0.0;10.0;13.64;2.27;11.36;2.0;0.0;2.0
5279;Totaal mannen en vrouwen;100 000 euro of meer;Zwolle;35.0;5.0;30.0;21.39;2.89;18.5;2.0;0.0;2.0
5280;Totaal mannen en vrouwen;Inkomen onbekend;Aa en Hunze;;;;;;;;;
5281;Totaal mannen en vrouwen;Inkomen onbekend;Aalsmeer;;;;;;;;;
5282;Totaal mannen en vrouwen;Inkomen onbekend;Aalten;;;;;;;;;
5283;Totaal mannen en vrouwen;Inkomen onbekend;Achtkarspelen;;;;;;;;;
5284;Totaal mannen en vrouwen;Inkomen onbekend;Alblasserdam;;;;;;;;;
5285;Totaal mannen en vrouwen;Inkomen onbekend;Albrandswaard;;;;;;;;;
5286;Totaal mannen en vrouwen;Inkomen onbekend;Alkmaar;0.0;0.0;0.0;5.26;0.0;5.26;;;
5287;Totaal mannen en vrouwen;Inkomen onbekend;Almelo;0.0;0.0;0.0;5.71;0.0;5.71;;;
5288;Totaal mannen en vrouwen;Inkomen onbekend;Almere;10.0;0.0;10.0;18.18;3.64;14.55;;;
5289;Totaal mannen en vrouwen;Inkomen onbekend;Alphen aan den Rijn;;;;;;;;;
5290;Totaal mannen en vrouwen;Inkomen onbekend;Alphen-Chaam;;;;;;;;;
5291;Totaal mannen en vrouwen;Inkomen onbekend;Altena;;;;;;;;;
5292;Totaal mannen en vrouwen;Inkomen onbekend;Ameland;;;;;;;;;
5293;Totaal mannen en vrouwen;Inkomen onbekend;Amersfoort;5.0;0.0;5.0;6.06;1.52;4.55;;;
5294;Totaal mannen en vrouwen;Inkomen onbekend;Amstelveen;;;;;;;;;
5295;Totaal mannen en vrouwen;Inkomen onbekend;Amsterdam;40.0;10.0;30.0;9.64;2.54;7.11;;;
5296;Totaal mannen en vrouwen;Inkomen onbekend;Apeldoorn;15.0;0.0;15.0;23.33;0.0;23.33;;;
5297;Totaal mannen en vrouwen;Inkomen onbekend;Arnhem;10.0;0.0;5.0;7.48;1.87;5.61;;;
5298;Totaal mannen en vrouwen;Inkomen onbekend;Assen;5.0;0.0;5.0;14.29;0.0;14.29;;;
5299;Totaal mannen en vrouwen;Inkomen onbekend;Asten;;;;;;;;;
5300;Totaal mannen en vrouwen;Inkomen onbekend;Baarle-Nassau;;;;;;;;;
5301;Totaal mannen en vrouwen;Inkomen onbekend;Baarn;;;;;;;;;
5302;Totaal mannen en vrouwen;Inkomen onbekend;Barendrecht;;;;;;;;;
5303;Totaal mannen en vrouwen;Inkomen onbekend;Barneveld;5.0;0.0;5.0;27.27;0.0;27.27;;;
5304;Totaal mannen en vrouwen;Inkomen onbekend;Beek (L.);;;;;;;;;
5305;Totaal mannen en vrouwen;Inkomen onbekend;Beekdaelen;;;;;;;;;
5306;Totaal mannen en vrouwen;Inkomen onbekend;Beemster;;;;;;;;;
5307;Totaal mannen en vrouwen;Inkomen onbekend;Beesel;;;;;;;;;
5308;Totaal mannen en vrouwen;Inkomen onbekend;Berg en Dal;5.0;0.0;0.0;26.67;13.33;13.33;;;
5309;Totaal mannen en vrouwen;Inkomen onbekend;Bergeijk;;;;;;;;;
5310;Totaal mannen en vrouwen;Inkomen onbekend;Bergen (L.);;;;;;;;;
5311;Totaal mannen en vrouwen;Inkomen onbekend;Bergen (NH.);;;;;;;;;
5312;Totaal mannen en vrouwen;Inkomen onbekend;Bergen op Zoom;10.0;0.0;10.0;55.56;5.56;50.0;;;
5313;Totaal mannen en vrouwen;Inkomen onbekend;Berkelland;;;;;;;;;
5314;Totaal mannen en vrouwen;Inkomen onbekend;Bernheze;;;;;;;;;
5315;Totaal mannen en vrouwen;Inkomen onbekend;Best;;;;;;;;;
5316;Totaal mannen en vrouwen;Inkomen onbekend;Beuningen;;;;;;;;;
5317;Totaal mannen en vrouwen;Inkomen onbekend;Beverwijk;;;;;;;;;
5318;Totaal mannen en vrouwen;Inkomen onbekend;De Bilt;;;;;;;;;
5319;Totaal mannen en vrouwen;Inkomen onbekend;Bladel;;;;;;;;;
5320;Totaal mannen en vrouwen;Inkomen onbekend;Blaricum;;;;;;;;;
5321;Totaal mannen en vrouwen;Inkomen onbekend;Bloemendaal;;;;;;;;;
5322;Totaal mannen en vrouwen;Inkomen onbekend;Bodegraven-Reeuwijk;;;;;;;;;
5323;Totaal mannen en vrouwen;Inkomen onbekend;Boekel;;;;;;;;;
5324;Totaal mannen en vrouwen;Inkomen onbekend;Borger-Odoorn;;;;;;;;;
5325;Totaal mannen en vrouwen;Inkomen onbekend;Borne;;;;;;;;;
5326;Totaal mannen en vrouwen;Inkomen onbekend;Borsele;;;;;;;;;
5327;Totaal mannen en vrouwen;Inkomen onbekend;Boxmeer;;;;;;;;;
5328;Totaal mannen en vrouwen;Inkomen onbekend;Boxtel;;;;;;;;;
5329;Totaal mannen en vrouwen;Inkomen onbekend;Breda;20.0;5.0;15.0;16.67;4.63;12.04;;;
5330;Totaal mannen en vrouwen;Inkomen onbekend;Brielle;;;;;;;;;
5331;Totaal mannen en vrouwen;Inkomen onbekend;Bronckhorst;;;;;;;;;
5332;Totaal mannen en vrouwen;Inkomen onbekend;Brummen;;;;;;;;;
5333;Totaal mannen en vrouwen;Inkomen onbekend;Brunssum;;;;;;;;;
5334;Totaal mannen en vrouwen;Inkomen onbekend;Bunnik;;;;;;;;;
5335;Totaal mannen en vrouwen;Inkomen onbekend;Bunschoten;;;;;;;;;
5336;Totaal mannen en vrouwen;Inkomen onbekend;Buren;;;;;;;;;
5337;Totaal mannen en vrouwen;Inkomen onbekend;Capelle aan den IJssel;0.0;0.0;0.0;11.11;0.0;11.11;;;
5338;Totaal mannen en vrouwen;Inkomen onbekend;Castricum;;;;;;;;;
5339;Totaal mannen en vrouwen;Inkomen onbekend;Coevorden;;;;;;;;;
5340;Totaal mannen en vrouwen;Inkomen onbekend;Cranendonck;;;;;;;;;
5341;Totaal mannen en vrouwen;Inkomen onbekend;Cuijk;;;;;;;;;
5342;Totaal mannen en vrouwen;Inkomen onbekend;Culemborg;;;;;;;;;
5343;Totaal mannen en vrouwen;Inkomen onbekend;Dalfsen;;;;;;;;;
5344;Totaal mannen en vrouwen;Inkomen onbekend;Dantumadiel;;;;;;;;;
5345;Totaal mannen en vrouwen;Inkomen onbekend;Delft;0.0;0.0;0.0;3.03;0.0;3.03;;;
5346;Totaal mannen en vrouwen;Inkomen onbekend;Deurne;;;;;;;;;
5347;Totaal mannen en vrouwen;Inkomen onbekend;Deventer;0.0;0.0;0.0;8.0;8.0;0.0;;;
5348;Totaal mannen en vrouwen;Inkomen onbekend;Diemen;;;;;;;;;
5349;Totaal mannen en vrouwen;Inkomen onbekend;Dinkelland;;;;;;;;;
5350;Totaal mannen en vrouwen;Inkomen onbekend;Doesburg;;;;;;;;;
5351;Totaal mannen en vrouwen;Inkomen onbekend;Doetinchem;5.0;0.0;5.0;17.14;2.86;14.29;;;
5352;Totaal mannen en vrouwen;Inkomen onbekend;Dongen;;;;;;;;;
5353;Totaal mannen en vrouwen;Inkomen onbekend;Dordrecht;10.0;0.0;5.0;16.36;3.64;12.73;;;
5354;Totaal mannen en vrouwen;Inkomen onbekend;Drechterland;;;;;;;;;
5355;Totaal mannen en vrouwen;Inkomen onbekend;Drimmelen;;;;;;;;;
5356;Totaal mannen en vrouwen;Inkomen onbekend;Dronten;5.0;0.0;5.0;27.27;0.0;27.27;;;
5357;Totaal mannen en vrouwen;Inkomen onbekend;Druten;;;;;;;;;
5358;Totaal mannen en vrouwen;Inkomen onbekend;Duiven;;;;;;;;;
5359;Totaal mannen en vrouwen;Inkomen onbekend;Echt-Susteren;;;;;;;;;
5360;Totaal mannen en vrouwen;Inkomen onbekend;Edam-Volendam;;;;;;;;;
5361;Totaal mannen en vrouwen;Inkomen onbekend;Ede;5.0;0.0;5.0;13.33;3.33;10.0;;;
5362;Totaal mannen en vrouwen;Inkomen onbekend;Eemnes;;;;;;;;;
5363;Totaal mannen en vrouwen;Inkomen onbekend;Eemsdelta;0.0;0.0;0.0;7.69;0.0;7.69;;;
5364;Totaal mannen en vrouwen;Inkomen onbekend;Eersel;;;;;;;;;
5365;Totaal mannen en vrouwen;Inkomen onbekend;Eijsden-Margraten;;;;;;;;;
5366;Totaal mannen en vrouwen;Inkomen onbekend;Eindhoven;10.0;5.0;5.0;16.98;7.55;9.43;;;
5367;Totaal mannen en vrouwen;Inkomen onbekend;Elburg;;;;;;;;;
5368;Totaal mannen en vrouwen;Inkomen onbekend;Emmen;;;;;;;;;
5369;Totaal mannen en vrouwen;Inkomen onbekend;Enkhuizen;;;;;;;;;
5370;Totaal mannen en vrouwen;Inkomen onbekend;Enschede;15.0;5.0;10.0;17.33;5.33;12.0;;;
5371;Totaal mannen en vrouwen;Inkomen onbekend;Epe;;;;;;;;;
5372;Totaal mannen en vrouwen;Inkomen onbekend;Ermelo;10.0;0.0;5.0;66.67;8.33;58.33;;;
5373;Totaal mannen en vrouwen;Inkomen onbekend;Etten-Leur;;;;;;;;;
5374;Totaal mannen en vrouwen;Inkomen onbekend;De Fryske Marren;;;;;;;;;
5375;Totaal mannen en vrouwen;Inkomen onbekend;Geertruidenberg;;;;;;;;;
5376;Totaal mannen en vrouwen;Inkomen onbekend;Geldrop-Mierlo;;;;;;;;;
5377;Totaal mannen en vrouwen;Inkomen onbekend;Gemert-Bakel;;;;;;;;;
5378;Totaal mannen en vrouwen;Inkomen onbekend;Gennep;;;;;;;;;
5379;Totaal mannen en vrouwen;Inkomen onbekend;Gilze en Rijen;;;;;;;;;
5380;Totaal mannen en vrouwen;Inkomen onbekend;Goeree-Overflakkee;;;;;;;;;
5381;Totaal mannen en vrouwen;Inkomen onbekend;Goes;;;;;;;;;
5382;Totaal mannen en vrouwen;Inkomen onbekend;Goirle;;;;;;;;;
5383;Totaal mannen en vrouwen;Inkomen onbekend;Gooise Meren;0.0;0.0;0.0;15.38;0.0;15.38;;;
5384;Totaal mannen en vrouwen;Inkomen onbekend;Gorinchem;5.0;0.0;5.0;60.0;20.0;40.0;;;
5385;Totaal mannen en vrouwen;Inkomen onbekend;Gouda;0.0;0.0;0.0;2.94;0.0;2.94;;;
5386;Totaal mannen en vrouwen;Inkomen onbekend;Grave;;;;;;;;;
5387;Totaal mannen en vrouwen;Inkomen onbekend;'s-Gravenhage (gemeente);20.0;10.0;10.0;7.05;3.85;3.21;;;
5388;Totaal mannen en vrouwen;Inkomen onbekend;Groningen (gemeente);10.0;0.0;5.0;11.43;1.43;10.0;;;
5389;Totaal mannen en vrouwen;Inkomen onbekend;Gulpen-Wittem;;;;;;;;;
5390;Totaal mannen en vrouwen;Inkomen onbekend;Haaksbergen;;;;;;;;;
5391;Totaal mannen en vrouwen;Inkomen onbekend;Haarlem;5.0;0.0;5.0;5.36;0.89;4.46;;;
5392;Totaal mannen en vrouwen;Inkomen onbekend;Haarlemmermeer;10.0;0.0;10.0;31.25;6.25;25.0;;;
5393;Totaal mannen en vrouwen;Inkomen onbekend;Halderberge;;;;;;;;;
5394;Totaal mannen en vrouwen;Inkomen onbekend;Hardenberg;;;;;;;;;
5395;Totaal mannen en vrouwen;Inkomen onbekend;Harderwijk;;;;;;;;;
5396;Totaal mannen en vrouwen;Inkomen onbekend;Hardinxveld-Giessendam;;;;;;;;;
5397;Totaal mannen en vrouwen;Inkomen onbekend;Harlingen;;;;;;;;;
5398;Totaal mannen en vrouwen;Inkomen onbekend;Hattem;;;;;;;;;
5399;Totaal mannen en vrouwen;Inkomen onbekend;Heemskerk;;;;;;;;;
5400;Totaal mannen en vrouwen;Inkomen onbekend;Heemstede;;;;;;;;;
5401;Totaal mannen en vrouwen;Inkomen onbekend;Heerde;;;;;;;;;
5402;Totaal mannen en vrouwen;Inkomen onbekend;Heerenveen;5.0;0.0;5.0;20.0;0.0;20.0;;;
5403;Totaal mannen en vrouwen;Inkomen onbekend;Heerhugowaard;;;;;;;;;
5404;Totaal mannen en vrouwen;Inkomen onbekend;Heerlen;5.0;5.0;0.0;23.08;15.38;7.69;;;
5405;Totaal mannen en vrouwen;Inkomen onbekend;Heeze-Leende;;;;;;;;;
5406;Totaal mannen en vrouwen;Inkomen onbekend;Heiloo;;;;;;;;;
5407;Totaal mannen en vrouwen;Inkomen onbekend;Den Helder;5.0;0.0;5.0;45.45;0.0;45.45;;;
5408;Totaal mannen en vrouwen;Inkomen onbekend;Hellendoorn;;;;;;;;;
5409;Totaal mannen en vrouwen;Inkomen onbekend;Hellevoetsluis;;;;;;;;;
5410;Totaal mannen en vrouwen;Inkomen onbekend;Helmond;5.0;0.0;5.0;12.73;0.0;12.73;;;
5411;Totaal mannen en vrouwen;Inkomen onbekend;Hendrik-Ido-Ambacht;;;;;;;;;
5412;Totaal mannen en vrouwen;Inkomen onbekend;Hengelo (O.);5.0;0.0;5.0;24.0;4.0;20.0;;;
5413;Totaal mannen en vrouwen;Inkomen onbekend;'s-Hertogenbosch;10.0;5.0;10.0;22.0;6.0;16.0;;;
5414;Totaal mannen en vrouwen;Inkomen onbekend;Heumen;;;;;;;;;
5415;Totaal mannen en vrouwen;Inkomen onbekend;Heusden;;;;;;;;;
5416;Totaal mannen en vrouwen;Inkomen onbekend;Hillegom;;;;;;;;;
5417;Totaal mannen en vrouwen;Inkomen onbekend;Hilvarenbeek;;;;;;;;;
5418;Totaal mannen en vrouwen;Inkomen onbekend;Hilversum;5.0;0.0;5.0;10.26;0.0;10.26;;;
5419;Totaal mannen en vrouwen;Inkomen onbekend;Hoeksche Waard;0.0;0.0;0.0;5.88;0.0;5.88;;;
5420;Totaal mannen en vrouwen;Inkomen onbekend;Hof van Twente;;;;;;;;;
5421;Totaal mannen en vrouwen;Inkomen onbekend;Het Hogeland;;;;;;;;;
5422;Totaal mannen en vrouwen;Inkomen onbekend;Hollands Kroon;;;;;;;;;
5423;Totaal mannen en vrouwen;Inkomen onbekend;Hoogeveen;0.0;0.0;0.0;15.38;0.0;15.38;;;
5424;Totaal mannen en vrouwen;Inkomen onbekend;Hoorn;5.0;0.0;5.0;18.52;0.0;18.52;;;
5425;Totaal mannen en vrouwen;Inkomen onbekend;Horst aan de Maas;;;;;;;;;
5426;Totaal mannen en vrouwen;Inkomen onbekend;Houten;;;;;;;;;
5427;Totaal mannen en vrouwen;Inkomen onbekend;Huizen;;;;;;;;;
5428;Totaal mannen en vrouwen;Inkomen onbekend;Hulst;;;;;;;;;
5429;Totaal mannen en vrouwen;Inkomen onbekend;IJsselstein;;;;;;;;;
5430;Totaal mannen en vrouwen;Inkomen onbekend;Kaag en Braassem;;;;;;;;;
5431;Totaal mannen en vrouwen;Inkomen onbekend;Kampen;;;;;;;;;
5432;Totaal mannen en vrouwen;Inkomen onbekend;Kapelle;;;;;;;;;
5433;Totaal mannen en vrouwen;Inkomen onbekend;Katwijk;0.0;0.0;0.0;15.38;0.0;15.38;;;
5434;Totaal mannen en vrouwen;Inkomen onbekend;Kerkrade;0.0;0.0;0.0;10.0;0.0;10.0;;;
5435;Totaal mannen en vrouwen;Inkomen onbekend;Koggenland;;;;;;;;;
5436;Totaal mannen en vrouwen;Inkomen onbekend;Krimpen aan den IJssel;;;;;;;;;
5437;Totaal mannen en vrouwen;Inkomen onbekend;Krimpenerwaard;0.0;0.0;0.0;10.0;10.0;0.0;;;
5438;Totaal mannen en vrouwen;Inkomen onbekend;Laarbeek;;;;;;;;;
5439;Totaal mannen en vrouwen;Inkomen onbekend;Landerd;;;;;;;;;
5440;Totaal mannen en vrouwen;Inkomen onbekend;Landgraaf;5.0;0.0;5.0;38.46;15.38;23.08;;;
5441;Totaal mannen en vrouwen;Inkomen onbekend;Landsmeer;;;;;;;;;
5442;Totaal mannen en vrouwen;Inkomen onbekend;Langedijk;;;;;;;;;
5443;Totaal mannen en vrouwen;Inkomen onbekend;Lansingerland;;;;;;;;;
5444;Totaal mannen en vrouwen;Inkomen onbekend;Laren (NH.);;;;;;;;;
5445;Totaal mannen en vrouwen;Inkomen onbekend;Leeuwarden;5.0;0.0;5.0;6.67;1.67;5.0;;;
5446;Totaal mannen en vrouwen;Inkomen onbekend;Leiden;5.0;5.0;5.0;7.5;3.75;3.75;;;
5447;Totaal mannen en vrouwen;Inkomen onbekend;Leiderdorp;;;;;;;;;
5448;Totaal mannen en vrouwen;Inkomen onbekend;Leidschendam-Voorburg;0.0;0.0;0.0;10.0;0.0;10.0;;;
5449;Totaal mannen en vrouwen;Inkomen onbekend;Lelystad;5.0;0.0;0.0;17.65;5.88;11.76;;;
5450;Totaal mannen en vrouwen;Inkomen onbekend;Leudal;5.0;0.0;5.0;20.0;0.0;20.0;;;
5451;Totaal mannen en vrouwen;Inkomen onbekend;Leusden;;;;;;;;;
5452;Totaal mannen en vrouwen;Inkomen onbekend;Lingewaard;;;;;;;;;
5453;Totaal mannen en vrouwen;Inkomen onbekend;Lisse;;;;;;;;;
5454;Totaal mannen en vrouwen;Inkomen onbekend;Lochem;;;;;;;;;
