ID;Overheidslaag;SectorenEnFuncties;Perioden;VerkoopVanGoederenEnDiensten_1;VanRijkEA_2;VanOverigeOverheden_3;VanBedrijvenGezinnenEA_4;OnttrokkenGelden_5;DividendenEnPachten_6;IndirecteBelastingen_7;DirecteBelastingen_8;Exploitatiesubsidies_9;VanRijk_10;VanOverigeOverheden_11;VanBedrijven_12;VerkoopVanInvesteringsgoederen_13;Afschrijvingen_14;VanRijk_15;VanBedrijven_16;VanRijk_17;VanOverigeOverheden_18;VanBedrijven_19;KapitaalinbrengInMarktbedrijven_20;BijRijk_21;BijBedrijven_22;KortlopendeSchuld_23
47;6;9;1996;9.0;0.0;0.0;82.0;59.0;3340.0;68.0;;;0.0;0.0;0.0;14.0;;14.0;23.0;0.0;0.0;304.0;9.0;0.0;0.0;
48;6;10;1993;77.0;18.0;0.0;23.0;5.0;5.0;250.0;;;9.0;0.0;27.0;104.0;;5.0;18.0;9.0;0.0;27.0;0.0;5.0;0.0;
49;6;10;1994;82.0;0.0;0.0;18.0;0.0;5.0;236.0;;;5.0;5.0;0.0;113.0;;14.0;23.0;0.0;0.0;27.0;0.0;0.0;0.0;
50;6;10;1995;64.0;0.0;0.0;27.0;0.0;0.0;254.0;;;23.0;5.0;32.0;113.0;;14.0;18.0;0.0;0.0;27.0;0.0;0.0;0.0;
51;6;10;1996;59.0;0.0;0.0;27.0;0.0;0.0;245.0;;;18.0;5.0;50.0;163.0;;9.0;18.0;0.0;0.0;32.0;0.0;0.0;0.0;
52;6;11;1993;113.0;9.0;0.0;23.0;54.0;989.0;154.0;0.0;;54.0;9.0;0.0;14.0;;64.0;45.0;0.0;0.0;894.0;18.0;0.0;0.0;
53;6;11;1994;127.0;0.0;0.0;91.0;5.0;1121.0;154.0;0.0;;27.0;5.0;5.0;9.0;;86.0;59.0;0.0;0.0;73.0;0.0;-5.0;0.0;
54;6;11;1995;127.0;0.0;0.0;82.0;9.0;808.0;159.0;0.0;;113.0;9.0;5.0;36.0;;231.0;27.0;0.0;0.0;100.0;0.0;0.0;0.0;
55;6;11;1996;127.0;0.0;0.0;77.0;5.0;1075.0;154.0;504.0;;95.0;9.0;5.0;27.0;;172.0;658.0;0.0;0.0;163.0;0.0;0.0;0.0;
56;6;12;1993;349.0;14.0;0.0;200.0;159.0;322.0;417.0;59.0;;912.0;0.0;5.0;86.0;;222.0;73.0;0.0;0.0;204.0;9.0;5.0;386.0;
57;6;12;1994;327.0;0.0;0.0;123.0;168.0;476.0;436.0;64.0;;771.0;0.0;27.0;64.0;;345.0;172.0;0.0;0.0;3181.0;41.0;50.0;504.0;
58;6;12;1995;299.0;27.0;0.0;109.0;268.0;413.0;404.0;172.0;;817.0;5.0;23.0;68.0;;563.0;159.0;0.0;0.0;2945.0;32.0;0.0;399.0;
59;6;12;1996;290.0;0.0;0.0;100.0;145.0;304.0;404.0;141.0;;917.0;0.0;9.0;77.0;;486.0;123.0;0.0;0.0;853.0;23.0;54.0;540.0;
60;6;13;1993;191.0;0.0;0.0;517.0;5.0;59.0;31102.0;44144.0;;8191.0;118.0;0.0;68.0;1420.0;14.0;694.0;0.0;0.0;64.0;0.0;0.0;24354.0;-2972.0
61;6;13;1994;177.0;100.0;0.0;59.0;0.0;86.0;32722.0;38245.0;;8980.0;36.0;14.0;241.0;1479.0;9.0;790.0;9.0;0.0;0.0;0.0;0.0;22625.0;0.0
62;6;13;1995;567.0;526.0;0.0;45.0;0.0;186.0;33988.0;36752.0;;8717.0;18.0;18.0;281.0;1543.0;14.0;735.0;0.0;14.0;14.0;0.0;0.0;27717.0;0.0
63;6;13;1996;581.0;113.0;0.0;118.0;0.0;177.0;37010.0;39098.0;;8640.0;145.0;14.0;286.0;1625.0;9.0;885.0;0.0;18.0;-27.0;0.0;0.0;17965.0;436.0
64;1;16;1993;1284.0;1593.0;0.0;304.0;5.0;4397.0;30013.0;42197.0;36.0;0.0;472.0;427.0;200.0;445.0;0.0;799.0;4588.0;0.0;1747.0;0.0;5.0;17933.0;-1861.0
65;1;16;1994;1416.0;989.0;0.0;227.0;0.0;4107.0;31461.0;36684.0;77.0;0.0;431.0;476.0;231.0;463.0;0.0;1021.0;6416.0;0.0;3980.0;0.0;0.0;17924.0;2219.0
66;1;16;1995;1366.0;476.0;0.0;222.0;5.0;3939.0;32622.0;35082.0;41.0;0.0;449.0;440.0;263.0;486.0;0.0;917.0;11113.0;0.0;3617.0;0.0;0.0;24218.0;1330.0
67;1;16;1996;1429.0;0.0;0.0;281.0;5.0;4724.0;35277.0;37709.0;50.0;18.0;481.0;467.0;422.0;508.0;0.0;1652.0;18.0;0.0;1684.0;0.0;0.0;15497.0;236.0
68;1;14;1993;1262.0;1593.0;0.0;304.0;5.0;4397.0;30013.0;42197.0;;0.0;472.0;422.0;200.0;445.0;0.0;799.0;4588.0;0.0;1747.0;0.0;5.0;17929.0;-1861.0
69;1;14;1994;1375.0;989.0;0.0;227.0;0.0;4107.0;31461.0;36684.0;;0.0;431.0;476.0;231.0;463.0;0.0;1021.0;6412.0;0.0;3980.0;0.0;0.0;17924.0;2278.0
70;1;14;1995;1343.0;476.0;0.0;222.0;5.0;3939.0;32622.0;35082.0;;0.0;449.0;440.0;263.0;486.0;0.0;917.0;11109.0;0.0;3617.0;0.0;0.0;24214.0;1330.0
71;1;14;1996;1407.0;0.0;0.0;281.0;5.0;4724.0;35277.0;37709.0;;18.0;481.0;467.0;422.0;508.0;0.0;1652.0;14.0;0.0;1684.0;0.0;0.0;15492.0;245.0
72;1;15;1993;23.0;0.0;0.0;0.0;;0.0;;;36.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
73;1;15;1994;41.0;0.0;0.0;0.0;;0.0;;;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;-59.0
74;1;15;1995;23.0;0.0;0.0;0.0;;0.0;;;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0
75;1;15;1996;23.0;0.0;0.0;0.0;;0.0;;;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;-9.0
76;1;1;1993;463.0;0.0;0.0;73.0;0.0;141.0;272.0;41.0;;0.0;5.0;64.0;95.0;;0.0;5.0;0.0;0.0;95.0;0.0;0.0;68.0;0.0
77;1;1;1994;522.0;0.0;0.0;14.0;0.0;159.0;195.0;73.0;;0.0;5.0;64.0;113.0;;0.0;5.0;0.0;0.0;50.0;0.0;0.0;36.0;0.0
78;1;1;1995;545.0;0.0;0.0;18.0;0.0;154.0;118.0;77.0;;0.0;0.0;68.0;145.0;;0.0;5.0;0.0;0.0;41.0;0.0;0.0;27.0;0.0
79;1;1;1996;526.0;0.0;0.0;18.0;0.0;172.0;91.0;54.0;;0.0;5.0;54.0;254.0;;0.0;5.0;0.0;0.0;68.0;0.0;0.0;45.0;0.0
80;1;2;1993;231.0;0.0;0.0;14.0;0.0;0.0;0.0;;;0.0;32.0;77.0;0.0;;0.0;0.0;0.0;0.0;336.0;0.0;0.0;5.0;
81;1;2;1994;213.0;0.0;0.0;9.0;0.0;0.0;0.0;;;0.0;23.0;100.0;0.0;;0.0;0.0;0.0;0.0;281.0;0.0;0.0;0.0;
82;1;2;1995;195.0;0.0;0.0;9.0;0.0;0.0;0.0;;;0.0;41.0;36.0;0.0;;0.0;0.0;0.0;0.0;286.0;0.0;0.0;0.0;
83;1;2;1996;259.0;0.0;0.0;9.0;0.0;0.0;0.0;;;0.0;0.0;45.0;0.0;;0.0;0.0;0.0;0.0;354.0;0.0;0.0;0.0;
84;1;3;1993;23.0;0.0;0.0;0.0;0.0;0.0;23.0;;;0.0;50.0;245.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
85;1;3;1994;36.0;0.0;0.0;0.0;0.0;0.0;27.0;;;0.0;54.0;250.0;0.0;;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;
86;1;3;1995;45.0;0.0;0.0;0.0;5.0;0.0;27.0;;;0.0;54.0;281.0;0.0;;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;
87;1;3;1996;54.0;0.0;0.0;0.0;5.0;0.0;32.0;;;0.0;68.0;295.0;0.0;;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;
88;1;4;1993;295.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;14.0;5.0;0.0;;0.0;0.0;0.0;0.0;186.0;0.0;0.0;0.0;
89;1;4;1994;322.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;354.0;0.0;0.0;0.0;
90;1;4;1995;313.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;204.0;0.0;0.0;0.0;
91;1;4;1996;318.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;204.0;0.0;0.0;0.0;
92;1;5;1993;23.0;0.0;0.0;0.0;0.0;0.0;9.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
93;1;5;1994;18.0;0.0;0.0;0.0;0.0;0.0;9.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
94;1;5;1995;18.0;0.0;0.0;0.0;0.0;0.0;9.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
95;1;5;1996;23.0;0.0;0.0;0.0;0.0;0.0;14.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
96;1;6;1993;23.0;0.0;0.0;5.0;0.0;0.0;9.0;;;0.0;368.0;5.0;0.0;;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;
97;1;6;1994;27.0;0.0;0.0;0.0;0.0;0.0;5.0;;;0.0;345.0;27.0;5.0;;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;
98;1;6;1995;32.0;0.0;0.0;0.0;0.0;0.0;5.0;;;0.0;345.0;9.0;5.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
99;1;6;1996;27.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;304.0;23.0;5.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
100;1;7;1993;36.0;1552.0;0.0;5.0;0.0;0.0;54.0;;;0.0;0.0;0.0;0.0;;0.0;5.0;4565.0;0.0;0.0;0.0;0.0;0.0;
101;1;7;1994;54.0;989.0;0.0;0.0;0.0;0.0;50.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;6389.0;0.0;0.0;0.0;0.0;0.0;
102;1;7;1995;50.0;476.0;0.0;0.0;0.0;0.0;45.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;11109.0;0.0;0.0;0.0;0.0;0.0;
103;1;7;1996;54.0;0.0;0.0;0.0;0.0;0.0;41.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;
104;1;8;1993;14.0;9.0;0.0;9.0;0.0;54.0;5.0;;;0.0;5.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
105;1;8;1994;18.0;0.0;0.0;9.0;0.0;54.0;0.0;;;0.0;5.0;18.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
106;1;8;1995;5.0;0.0;0.0;14.0;0.0;54.0;5.0;;;0.0;5.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127.0;
107;1;8;1996;5.0;0.0;0.0;14.0;0.0;50.0;0.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;
108;1;9;1993;0.0;0.0;0.0;0.0;0.0;2913.0;59.0;;;0.0;0.0;0.0;0.0;;0.0;5.0;0.0;0.0;59.0;0.0;0.0;0.0;
109;1;9;1994;0.0;0.0;0.0;0.0;0.0;2328.0;73.0;;;0.0;0.0;0.0;0.0;;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;
110;1;9;1995;0.0;0.0;0.0;0.0;0.0;2537.0;73.0;;;0.0;0.0;0.0;0.0;;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;
111;1;9;1996;0.0;0.0;0.0;0.0;0.0;3154.0;68.0;;;0.0;0.0;0.0;0.0;;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;
112;1;10;1993;59.0;14.0;0.0;14.0;5.0;5.0;82.0;;;0.0;0.0;27.0;104.0;;0.0;18.0;0.0;0.0;23.0;0.0;5.0;0.0;
113;1;10;1994;64.0;0.0;0.0;14.0;0.0;5.0;73.0;;;0.0;0.0;0.0;113.0;;0.0;23.0;0.0;0.0;27.0;0.0;0.0;0.0;
114;1;10;1995;50.0;0.0;0.0;14.0;0.0;0.0;86.0;;;0.0;0.0;32.0;113.0;;0.0;18.0;0.0;0.0;27.0;0.0;0.0;0.0;
115;1;10;1996;45.0;0.0;0.0;18.0;0.0;0.0;82.0;;;0.0;0.0;50.0;163.0;;0.0;18.0;0.0;0.0;32.0;0.0;0.0;0.0;
116;1;11;1993;23.0;5.0;0.0;5.0;0.0;976.0;18.0;;;0.0;0.0;0.0;0.0;;0.0;45.0;0.0;0.0;858.0;0.0;0.0;0.0;
117;1;11;1994;23.0;0.0;0.0;68.0;0.0;1103.0;18.0;;;0.0;0.0;0.0;0.0;;0.0;59.0;0.0;0.0;73.0;0.0;0.0;0.0;
118;1;11;1995;14.0;0.0;0.0;68.0;0.0;794.0;23.0;;;0.0;0.0;0.0;0.0;;0.0;27.0;0.0;0.0;100.0;0.0;0.0;0.0;
119;1;11;1996;18.0;0.0;0.0;64.0;0.0;1057.0;23.0;504.0;;0.0;0.0;0.0;0.0;;0.0;658.0;0.0;0.0;163.0;0.0;0.0;0.0;
120;1;12;1993;77.0;9.0;0.0;182.0;0.0;309.0;64.0;59.0;;0.0;0.0;5.0;0.0;;0.0;45.0;0.0;0.0;195.0;0.0;0.0;0.0;
121;1;12;1994;77.0;0.0;0.0;113.0;0.0;458.0;73.0;54.0;;0.0;0.0;18.0;0.0;;0.0;132.0;0.0;0.0;3195.0;0.0;0.0;245.0;
122;1;12;1995;77.0;0.0;0.0;100.0;0.0;399.0;91.0;64.0;;0.0;5.0;14.0;0.0;;0.0;113.0;0.0;0.0;2959.0;0.0;0.0;0.0;
123;1;12;1996;77.0;0.0;0.0;91.0;0.0;290.0;77.0;64.0;;18.0;0.0;0.0;0.0;;0.0;73.0;0.0;0.0;862.0;0.0;0.0;0.0;
124;1;13;1993;0.0;0.0;0.0;5.0;0.0;0.0;29419.0;42097.0;;0.0;0.0;0.0;0.0;445.0;0.0;676.0;0.0;0.0;0.0;0.0;0.0;17856.0;-1861.0
125;1;13;1994;0.0;0.0;0.0;0.0;0.0;0.0;30939.0;36557.0;;0.0;0.0;0.0;0.0;463.0;0.0;790.0;0.0;0.0;0.0;0.0;0.0;17643.0;2278.0
126;1;13;1995;0.0;0.0;0.0;0.0;0.0;0.0;32141.0;34941.0;;0.0;0.0;0.0;0.0;486.0;0.0;735.0;0.0;0.0;0.0;0.0;0.0;24059.0;1330.0
127;1;13;1996;0.0;0.0;0.0;68.0;0.0;0.0;34850.0;37087.0;;0.0;104.0;0.0;0.0;508.0;0.0;885.0;0.0;0.0;0.0;0.0;0.0;15438.0;245.0
128;2;16;1993;36.0;0.0;0.0;18.0;;0.0;336.0;0.0;;27.0;9.0;0.0;0.0;5.0;0.0;0.0;9.0;0.0;5.0;;0.0;0.0;0.0
129;2;16;1994;36.0;0.0;0.0;14.0;;0.0;331.0;0.0;;32.0;9.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
130;2;16;1995;32.0;0.0;0.0;14.0;;0.0;327.0;0.0;;32.0;14.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;-5.0
131;2;16;1996;32.0;0.0;0.0;14.0;;0.0;322.0;0.0;;32.0;14.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;9.0
132;2;14;1993;36.0;0.0;0.0;18.0;;0.0;336.0;0.0;;27.0;9.0;0.0;0.0;5.0;0.0;0.0;9.0;0.0;5.0;;0.0;0.0;0.0
133;2;14;1994;36.0;0.0;0.0;14.0;;0.0;331.0;0.0;;32.0;9.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
134;2;14;1995;32.0;0.0;0.0;14.0;;0.0;327.0;0.0;;32.0;14.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;-5.0
135;2;14;1996;32.0;0.0;0.0;14.0;;0.0;322.0;0.0;;32.0;14.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;9.0
136;2;15;1993;0.0;;;0.0;;0.0;;;;;;;;;0.0;;0.0;0.0;;;0.0;;0.0
137;2;15;1994;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;0.0;;0.0;0.0;;;0.0;;0.0
138;2;15;1995;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;0.0;;0.0;0.0;;;0.0;;0.0
139;2;15;1996;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;0.0;;0.0;0.0;;;0.0;;0.0
140;2;1;1993;0.0;0.0;0.0;0.0;;0.0;32.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;
141;2;1;1994;0.0;0.0;0.0;0.0;;0.0;32.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;
142;2;1;1995;0.0;0.0;0.0;0.0;;0.0;23.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;
143;2;1;1996;0.0;0.0;0.0;0.0;;0.0;27.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;
