ID;BeroepsEnEigenVervoer;Vervoerstromen;LandVanLadenLossen;Landen;Perioden;VervoerdGewicht_1
2203;Beroepsvervoer;4;1;7;2008;321.0
2204;Beroepsvervoer;4;1;7;2009;233.0
2205;Beroepsvervoer;4;1;7;2010;176.0
2206;Beroepsvervoer;4;1;7;2011;250.0
2207;Beroepsvervoer;4;1;7;2012;165.0
2208;Beroepsvervoer;4;1;8;1997;493.0
2209;Beroepsvervoer;4;1;8;1998;499.0
2210;Beroepsvervoer;4;1;8;1999;510.0
2211;Beroepsvervoer;4;1;8;2000;511.0
2212;Beroepsvervoer;4;1;8;2001;479.0
2213;Beroepsvervoer;4;1;8;2002;521.0
2214;Beroepsvervoer;4;1;8;2003;471.0
2215;Beroepsvervoer;4;1;8;2004;504.0
2216;Beroepsvervoer;4;1;8;2005;466.0
2217;Beroepsvervoer;4;1;8;2006;579.0
2218;Beroepsvervoer;4;1;8;2007;517.0
2219;Beroepsvervoer;4;1;8;2008;432.0
2220;Beroepsvervoer;4;1;8;2009;316.0
2221;Beroepsvervoer;4;1;8;2010;361.0
2222;Beroepsvervoer;4;1;8;2011;396.0
2223;Beroepsvervoer;4;1;8;2012;269.0
2224;Beroepsvervoer;4;1;9;1997;298.0
2225;Beroepsvervoer;4;1;9;1998;292.0
2226;Beroepsvervoer;4;1;9;1999;236.0
2227;Beroepsvervoer;4;1;9;2000;201.0
2228;Beroepsvervoer;4;1;9;2001;188.0
2229;Beroepsvervoer;4;1;9;2002;217.0
2230;Beroepsvervoer;4;1;9;2003;246.0
2231;Beroepsvervoer;4;1;9;2004;239.0
2232;Beroepsvervoer;4;1;9;2005;216.0
2233;Beroepsvervoer;4;1;9;2006;143.0
2234;Beroepsvervoer;4;1;9;2007;137.0
2235;Beroepsvervoer;4;1;9;2008;87.0
2236;Beroepsvervoer;4;1;9;2009;55.0
2237;Beroepsvervoer;4;1;9;2010;59.0
2238;Beroepsvervoer;4;1;9;2011;87.0
2239;Beroepsvervoer;4;1;9;2012;103.0
2240;Beroepsvervoer;4;1;Zwitserland;1997;350.0
2241;Beroepsvervoer;4;1;Zwitserland;1998;343.0
2242;Beroepsvervoer;4;1;Zwitserland;1999;328.0
2243;Beroepsvervoer;4;1;Zwitserland;2000;274.0
2244;Beroepsvervoer;4;1;Zwitserland;2001;264.0
2245;Beroepsvervoer;4;1;Zwitserland;2002;346.0
2246;Beroepsvervoer;4;1;Zwitserland;2003;308.0
2247;Beroepsvervoer;4;1;Zwitserland;2004;291.0
2248;Beroepsvervoer;4;1;Zwitserland;2005;446.0
2249;Beroepsvervoer;4;1;Zwitserland;2006;382.0
2250;Beroepsvervoer;4;1;Zwitserland;2007;324.0
2251;Beroepsvervoer;4;1;Zwitserland;2008;285.0
2252;Beroepsvervoer;4;1;Zwitserland;2009;213.0
2253;Beroepsvervoer;4;1;Zwitserland;2010;203.0
2254;Beroepsvervoer;4;1;Zwitserland;2011;142.0
2255;Beroepsvervoer;4;1;Zwitserland;2012;160.0
2256;Beroepsvervoer;4;1;Centraal of Oost-Europa;1997;500.0
2257;Beroepsvervoer;4;1;Centraal of Oost-Europa;1998;447.0
2258;Beroepsvervoer;4;1;Centraal of Oost-Europa;1999;350.0
2259;Beroepsvervoer;4;1;Centraal of Oost-Europa;2000;282.0
2260;Beroepsvervoer;4;1;Centraal of Oost-Europa;2001;249.0
2261;Beroepsvervoer;4;1;Centraal of Oost-Europa;2002;227.0
2262;Beroepsvervoer;4;1;Centraal of Oost-Europa;2003;179.0
2263;Beroepsvervoer;4;1;Centraal of Oost-Europa;2004;185.0
2264;Beroepsvervoer;4;1;Centraal of Oost-Europa;2005;180.0
2265;Beroepsvervoer;4;1;Centraal of Oost-Europa;2006;164.0
2266;Beroepsvervoer;4;1;Centraal of Oost-Europa;2007;66.0
2267;Beroepsvervoer;4;1;Centraal of Oost-Europa;2008;64.0
2268;Beroepsvervoer;4;1;Centraal of Oost-Europa;2009;119.0
2269;Beroepsvervoer;4;1;Centraal of Oost-Europa;2010;95.0
2270;Beroepsvervoer;4;1;Centraal of Oost-Europa;2011;121.0
2271;Beroepsvervoer;4;1;Centraal of Oost-Europa;2012;84.0
2272;Beroepsvervoer;4;1;Overige landen;1997;115.0
2273;Beroepsvervoer;4;1;Overige landen;1998;123.0
2274;Beroepsvervoer;4;1;Overige landen;1999;128.0
2275;Beroepsvervoer;4;1;Overige landen;2000;109.0
2276;Beroepsvervoer;4;1;Overige landen;2001;102.0
2277;Beroepsvervoer;4;1;Overige landen;2002;107.0
2278;Beroepsvervoer;4;1;Overige landen;2003;115.0
2279;Beroepsvervoer;4;1;Overige landen;2004;126.0
2280;Beroepsvervoer;4;1;Overige landen;2005;157.0
2281;Beroepsvervoer;4;1;Overige landen;2006;165.0
2282;Beroepsvervoer;4;1;Overige landen;2007;160.0
2283;Beroepsvervoer;4;1;Overige landen;2008;72.0
2284;Beroepsvervoer;4;1;Overige landen;2009;92.0
2285;Beroepsvervoer;4;1;Overige landen;2010;98.0
2286;Beroepsvervoer;4;1;Overige landen;2011;80.0
2287;Beroepsvervoer;4;1;Overige landen;2012;65.0
2288;Beroepsvervoer;4;2;0;1997;46129.0
2289;Beroepsvervoer;4;2;0;1998;46886.0
2290;Beroepsvervoer;4;2;0;1999;49866.0
2291;Beroepsvervoer;4;2;0;2000;47136.0
2292;Beroepsvervoer;4;2;0;2001;46355.0
2293;Beroepsvervoer;4;2;0;2002;47853.0
2294;Beroepsvervoer;4;2;0;2003;47204.0
2295;Beroepsvervoer;4;2;0;2004;53161.0
2296;Beroepsvervoer;4;2;0;2005;52607.0
2297;Beroepsvervoer;4;2;0;2006;52839.0
2298;Beroepsvervoer;4;2;0;2007;51419.0
2299;Beroepsvervoer;4;2;0;2008;50304.0
2300;Beroepsvervoer;4;2;0;2009;46427.0
2301;Beroepsvervoer;4;2;0;2010;45343.0
2302;Beroepsvervoer;4;2;0;2011;46081.0
2303;Beroepsvervoer;4;2;0;2012;44352.0
2304;Beroepsvervoer;4;2;1;1997;12699.0
2305;Beroepsvervoer;4;2;1;1998;13261.0
2306;Beroepsvervoer;4;2;1;1999;14120.0
2307;Beroepsvervoer;4;2;1;2000;14550.0
2308;Beroepsvervoer;4;2;1;2001;14202.0
2309;Beroepsvervoer;4;2;1;2002;14126.0
2310;Beroepsvervoer;4;2;1;2003;13964.0
2311;Beroepsvervoer;4;2;1;2004;15740.0
2312;Beroepsvervoer;4;2;1;2005;16076.0
2313;Beroepsvervoer;4;2;1;2006;15670.0
2314;Beroepsvervoer;4;2;1;2007;17290.0
2315;Beroepsvervoer;4;2;1;2008;16148.0
2316;Beroepsvervoer;4;2;1;2009;15579.0
2317;Beroepsvervoer;4;2;1;2010;14955.0
2318;Beroepsvervoer;4;2;1;2011;14924.0
2319;Beroepsvervoer;4;2;1;2012;15841.0
2320;Beroepsvervoer;4;2;2;1997;4738.0
2321;Beroepsvervoer;4;2;2;1998;5200.0
2322;Beroepsvervoer;4;2;2;1999;5293.0
2323;Beroepsvervoer;4;2;2;2000;5309.0
2324;Beroepsvervoer;4;2;2;2001;5297.0
2325;Beroepsvervoer;4;2;2;2002;5309.0
2326;Beroepsvervoer;4;2;2;2003;5682.0
2327;Beroepsvervoer;4;2;2;2004;6556.0
2328;Beroepsvervoer;4;2;2;2005;6514.0
2329;Beroepsvervoer;4;2;2;2006;7166.0
2330;Beroepsvervoer;4;2;2;2007;6383.0
2331;Beroepsvervoer;4;2;2;2008;6087.0
2332;Beroepsvervoer;4;2;2;2009;5360.0
2333;Beroepsvervoer;4;2;2;2010;5538.0
2334;Beroepsvervoer;4;2;2;2011;5575.0
2335;Beroepsvervoer;4;2;2;2012;5141.0
2336;Beroepsvervoer;4;2;3;1997;23052.0
2337;Beroepsvervoer;4;2;3;1998;22619.0
2338;Beroepsvervoer;4;2;3;1999;24816.0
2339;Beroepsvervoer;4;2;3;2000;21695.0
2340;Beroepsvervoer;4;2;3;2001;21255.0
2341;Beroepsvervoer;4;2;3;2002;22456.0
2342;Beroepsvervoer;4;2;3;2003;22321.0
2343;Beroepsvervoer;4;2;3;2004;24368.0
2344;Beroepsvervoer;4;2;3;2005;23376.0
2345;Beroepsvervoer;4;2;3;2006;23337.0
2346;Beroepsvervoer;4;2;3;2007;21802.0
2347;Beroepsvervoer;4;2;3;2008;22279.0
2348;Beroepsvervoer;4;2;3;2009;20521.0
2349;Beroepsvervoer;4;2;3;2010;20506.0
2350;Beroepsvervoer;4;2;3;2011;21034.0
2351;Beroepsvervoer;4;2;3;2012;19473.0
2352;Beroepsvervoer;4;2;4;1997;1129.0
2353;Beroepsvervoer;4;2;4;1998;1182.0
2354;Beroepsvervoer;4;2;4;1999;1113.0
2355;Beroepsvervoer;4;2;4;2000;1068.0
2356;Beroepsvervoer;4;2;4;2001;1117.0
2357;Beroepsvervoer;4;2;4;2002;1119.0
2358;Beroepsvervoer;4;2;4;2003;1003.0
2359;Beroepsvervoer;4;2;4;2004;1089.0
2360;Beroepsvervoer;4;2;4;2005;1122.0
2361;Beroepsvervoer;4;2;4;2006;1045.0
2362;Beroepsvervoer;4;2;4;2007;858.0
2363;Beroepsvervoer;4;2;4;2008;766.0
2364;Beroepsvervoer;4;2;4;2009;901.0
2365;Beroepsvervoer;4;2;4;2010;609.0
2366;Beroepsvervoer;4;2;4;2011;664.0
2367;Beroepsvervoer;4;2;4;2012;483.0
2368;Beroepsvervoer;4;2;5;1997;863.0
2369;Beroepsvervoer;4;2;5;1998;1020.0
2370;Beroepsvervoer;4;2;5;1999;1149.0
2371;Beroepsvervoer;4;2;5;2000;1233.0
2372;Beroepsvervoer;4;2;5;2001;1348.0
2373;Beroepsvervoer;4;2;5;2002;1446.0
2374;Beroepsvervoer;4;2;5;2003;1179.0
2375;Beroepsvervoer;4;2;5;2004;1930.0
2376;Beroepsvervoer;4;2;5;2005;2131.0
2377;Beroepsvervoer;4;2;5;2006;1893.0
2378;Beroepsvervoer;4;2;5;2007;1787.0
2379;Beroepsvervoer;4;2;5;2008;1821.0
2380;Beroepsvervoer;4;2;5;2009;1397.0
2381;Beroepsvervoer;4;2;5;2010;1324.0
2382;Beroepsvervoer;4;2;5;2011;1478.0
2383;Beroepsvervoer;4;2;5;2012;1432.0
2384;Beroepsvervoer;4;2;6;1997;633.0
2385;Beroepsvervoer;4;2;6;1998;704.0
2386;Beroepsvervoer;4;2;6;1999;666.0
2387;Beroepsvervoer;4;2;6;2000;669.0
2388;Beroepsvervoer;4;2;6;2001;651.0
2389;Beroepsvervoer;4;2;6;2002;728.0
2390;Beroepsvervoer;4;2;6;2003;593.0
2391;Beroepsvervoer;4;2;6;2004;600.0
2392;Beroepsvervoer;4;2;6;2005;676.0
2393;Beroepsvervoer;4;2;6;2006;736.0
2394;Beroepsvervoer;4;2;6;2007;667.0
2395;Beroepsvervoer;4;2;6;2008;705.0
2396;Beroepsvervoer;4;2;6;2009;563.0
2397;Beroepsvervoer;4;2;6;2010;617.0
2398;Beroepsvervoer;4;2;6;2011;504.0
2399;Beroepsvervoer;4;2;6;2012;515.0
2400;Beroepsvervoer;4;2;7;1997;430.0
2401;Beroepsvervoer;4;2;7;1998;476.0
2402;Beroepsvervoer;4;2;7;1999;567.0
2403;Beroepsvervoer;4;2;7;2000;601.0
2404;Beroepsvervoer;4;2;7;2001;573.0
2405;Beroepsvervoer;4;2;7;2002;594.0
2406;Beroepsvervoer;4;2;7;2003;533.0
2407;Beroepsvervoer;4;2;7;2004;631.0
2408;Beroepsvervoer;4;2;7;2005;553.0
2409;Beroepsvervoer;4;2;7;2006;644.0
2410;Beroepsvervoer;4;2;7;2007;464.0
2411;Beroepsvervoer;4;2;7;2008;475.0
2412;Beroepsvervoer;4;2;7;2009;299.0
2413;Beroepsvervoer;4;2;7;2010;206.0
2414;Beroepsvervoer;4;2;7;2011;248.0
2415;Beroepsvervoer;4;2;7;2012;168.0
2416;Beroepsvervoer;4;2;8;1997;555.0
2417;Beroepsvervoer;4;2;8;1998;535.0
2418;Beroepsvervoer;4;2;8;1999;566.0
2419;Beroepsvervoer;4;2;8;2000;570.0
2420;Beroepsvervoer;4;2;8;2001;555.0
2421;Beroepsvervoer;4;2;8;2002;597.0
2422;Beroepsvervoer;4;2;8;2003;556.0
2423;Beroepsvervoer;4;2;8;2004;634.0
2424;Beroepsvervoer;4;2;8;2005;568.0
2425;Beroepsvervoer;4;2;8;2006;785.0
2426;Beroepsvervoer;4;2;8;2007;819.0
2427;Beroepsvervoer;4;2;8;2008;675.0
2428;Beroepsvervoer;4;2;8;2009;622.0
2429;Beroepsvervoer;4;2;8;2010;545.0
2430;Beroepsvervoer;4;2;8;2011;597.0
2431;Beroepsvervoer;4;2;8;2012;392.0
2432;Beroepsvervoer;4;2;9;1997;466.0
2433;Beroepsvervoer;4;2;9;1998;447.0
2434;Beroepsvervoer;4;2;9;1999;344.0
2435;Beroepsvervoer;4;2;9;2000;336.0
2436;Beroepsvervoer;4;2;9;2001;309.0
2437;Beroepsvervoer;4;2;9;2002;324.0
2438;Beroepsvervoer;4;2;9;2003;347.0
2439;Beroepsvervoer;4;2;9;2004;348.0
2440;Beroepsvervoer;4;2;9;2005;378.0
2441;Beroepsvervoer;4;2;9;2006;280.0
2442;Beroepsvervoer;4;2;9;2007;201.0
2443;Beroepsvervoer;4;2;9;2008;207.0
2444;Beroepsvervoer;4;2;9;2009;180.0
2445;Beroepsvervoer;4;2;9;2010;106.0
2446;Beroepsvervoer;4;2;9;2011;188.0
2447;Beroepsvervoer;4;2;9;2012;90.0
2448;Beroepsvervoer;4;2;Zwitserland;1997;590.0
2449;Beroepsvervoer;4;2;Zwitserland;1998;582.0
2450;Beroepsvervoer;4;2;Zwitserland;1999;547.0
2451;Beroepsvervoer;4;2;Zwitserland;2000;513.0
2452;Beroepsvervoer;4;2;Zwitserland;2001;486.0
2453;Beroepsvervoer;4;2;Zwitserland;2002;560.0
2454;Beroepsvervoer;4;2;Zwitserland;2003;581.0
2455;Beroepsvervoer;4;2;Zwitserland;2004;649.0
2456;Beroepsvervoer;4;2;Zwitserland;2005;645.0
2457;Beroepsvervoer;4;2;Zwitserland;2006;669.0
2458;Beroepsvervoer;4;2;Zwitserland;2007;587.0
2459;Beroepsvervoer;4;2;Zwitserland;2008;635.0
2460;Beroepsvervoer;4;2;Zwitserland;2009;500.0
2461;Beroepsvervoer;4;2;Zwitserland;2010;484.0
2462;Beroepsvervoer;4;2;Zwitserland;2011;454.0
2463;Beroepsvervoer;4;2;Zwitserland;2012;465.0
2464;Beroepsvervoer;4;2;Centraal of Oost-Europa;1997;706.0
2465;Beroepsvervoer;4;2;Centraal of Oost-Europa;1998;591.0
2466;Beroepsvervoer;4;2;Centraal of Oost-Europa;1999;426.0
2467;Beroepsvervoer;4;2;Centraal of Oost-Europa;2000;344.0
2468;Beroepsvervoer;4;2;Centraal of Oost-Europa;2001;317.0
2469;Beroepsvervoer;4;2;Centraal of Oost-Europa;2002;328.0
2470;Beroepsvervoer;4;2;Centraal of Oost-Europa;2003;246.0
2471;Beroepsvervoer;4;2;Centraal of Oost-Europa;2004;313.0
2472;Beroepsvervoer;4;2;Centraal of Oost-Europa;2005;322.0
2473;Beroepsvervoer;4;2;Centraal of Oost-Europa;2006;265.0
2474;Beroepsvervoer;4;2;Centraal of Oost-Europa;2007;239.0
2475;Beroepsvervoer;4;2;Centraal of Oost-Europa;2008;252.0
2476;Beroepsvervoer;4;2;Centraal of Oost-Europa;2009;315.0
2477;Beroepsvervoer;4;2;Centraal of Oost-Europa;2010;258.0
2478;Beroepsvervoer;4;2;Centraal of Oost-Europa;2011;238.0
2479;Beroepsvervoer;4;2;Centraal of Oost-Europa;2012;165.0
2480;Beroepsvervoer;4;2;Overige landen;1997;268.0
2481;Beroepsvervoer;4;2;Overige landen;1998;269.0
2482;Beroepsvervoer;4;2;Overige landen;1999;259.0
2483;Beroepsvervoer;4;2;Overige landen;2000;248.0
2484;Beroepsvervoer;4;2;Overige landen;2001;245.0
2485;Beroepsvervoer;4;2;Overige landen;2002;266.0
2486;Beroepsvervoer;4;2;Overige landen;2003;199.0
2487;Beroepsvervoer;4;2;Overige landen;2004;303.0
2488;Beroepsvervoer;4;2;Overige landen;2005;246.0
2489;Beroepsvervoer;4;2;Overige landen;2006;349.0
2490;Beroepsvervoer;4;2;Overige landen;2007;322.0
2491;Beroepsvervoer;4;2;Overige landen;2008;254.0
2492;Beroepsvervoer;4;2;Overige landen;2009;190.0
2493;Beroepsvervoer;4;2;Overige landen;2010;196.0
2494;Beroepsvervoer;4;2;Overige landen;2011;177.0
2495;Beroepsvervoer;4;2;Overige landen;2012;189.0
2496;Beroepsvervoer;5;1;0;1997;7505.0
2497;Beroepsvervoer;5;1;0;1998;8198.0
2498;Beroepsvervoer;5;1;0;1999;9276.0
2499;Beroepsvervoer;5;1;0;2000;8918.0
2500;Beroepsvervoer;5;1;0;2001;11137.0
2501;Beroepsvervoer;5;1;0;2002;9472.0
2502;Beroepsvervoer;5;1;0;2003;12545.0
2503;Beroepsvervoer;5;1;0;2004;14109.0
2504;Beroepsvervoer;5;1;0;2005;15295.0
2505;Beroepsvervoer;5;1;0;2006;12557.0
2506;Beroepsvervoer;5;1;0;2007;12305.0
2507;Beroepsvervoer;5;1;0;2008;14597.0
2508;Beroepsvervoer;5;1;0;2009;12144.0
2509;Beroepsvervoer;5;1;0;2010;15117.0
2510;Beroepsvervoer;5;1;0;2011;15207.0
2511;Beroepsvervoer;5;1;0;2012;15043.0
2512;Beroepsvervoer;5;1;1;1997;3100.0
2513;Beroepsvervoer;5;1;1;1998;3122.0
2514;Beroepsvervoer;5;1;1;1999;3223.0
2515;Beroepsvervoer;5;1;1;2000;2638.0
2516;Beroepsvervoer;5;1;1;2001;3552.0
2517;Beroepsvervoer;5;1;1;2002;2627.0
2518;Beroepsvervoer;5;1;1;2003;3851.0
2519;Beroepsvervoer;5;1;1;2004;4574.0
2520;Beroepsvervoer;5;1;1;2005;4317.0
2521;Beroepsvervoer;5;1;1;2006;4396.0
2522;Beroepsvervoer;5;1;1;2007;4124.0
2523;Beroepsvervoer;5;1;1;2008;4645.0
2524;Beroepsvervoer;5;1;1;2009;3961.0
2525;Beroepsvervoer;5;1;1;2010;5809.0
2526;Beroepsvervoer;5;1;1;2011;5427.0
2527;Beroepsvervoer;5;1;1;2012;5601.0
2528;Beroepsvervoer;5;1;2;1997;133.0
2529;Beroepsvervoer;5;1;2;1998;249.0
2530;Beroepsvervoer;5;1;2;1999;245.0
2531;Beroepsvervoer;5;1;2;2000;348.0
2532;Beroepsvervoer;5;1;2;2001;495.0
2533;Beroepsvervoer;5;1;2;2002;467.0
2534;Beroepsvervoer;5;1;2;2003;594.0
2535;Beroepsvervoer;5;1;2;2004;1036.0
2536;Beroepsvervoer;5;1;2;2005;2306.0
2537;Beroepsvervoer;5;1;2;2006;783.0
2538;Beroepsvervoer;5;1;2;2007;749.0
2539;Beroepsvervoer;5;1;2;2008;791.0
2540;Beroepsvervoer;5;1;2;2009;649.0
2541;Beroepsvervoer;5;1;2;2010;912.0
2542;Beroepsvervoer;5;1;2;2011;595.0
2543;Beroepsvervoer;5;1;2;2012;625.0
2544;Beroepsvervoer;5;1;3;1997;3822.0
2545;Beroepsvervoer;5;1;3;1998;4226.0
2546;Beroepsvervoer;5;1;3;1999;5006.0
2547;Beroepsvervoer;5;1;3;2000;4269.0
2548;Beroepsvervoer;5;1;3;2001;4759.0
2549;Beroepsvervoer;5;1;3;2002;4400.0
2550;Beroepsvervoer;5;1;3;2003;5542.0
2551;Beroepsvervoer;5;1;3;2004;5766.0
2552;Beroepsvervoer;5;1;3;2005;5447.0
2553;Beroepsvervoer;5;1;3;2006;4104.0
2554;Beroepsvervoer;5;1;3;2007;5075.0
2555;Beroepsvervoer;5;1;3;2008;5441.0
2556;Beroepsvervoer;5;1;3;2009;5057.0
2557;Beroepsvervoer;5;1;3;2010;5265.0
2558;Beroepsvervoer;5;1;3;2011;5768.0
2559;Beroepsvervoer;5;1;3;2012;5964.0
2560;Beroepsvervoer;5;1;4;1997;108.0
2561;Beroepsvervoer;5;1;4;1998;105.0
2562;Beroepsvervoer;5;1;4;1999;162.0
2563;Beroepsvervoer;5;1;4;2000;228.0
2564;Beroepsvervoer;5;1;4;2001;208.0
2565;Beroepsvervoer;5;1;4;2002;108.0
2566;Beroepsvervoer;5;1;4;2003;80.0
2567;Beroepsvervoer;5;1;4;2004;103.0
2568;Beroepsvervoer;5;1;4;2005;95.0
2569;Beroepsvervoer;5;1;4;2006;95.0
2570;Beroepsvervoer;5;1;4;2007;355.0
2571;Beroepsvervoer;5;1;4;2008;282.0
2572;Beroepsvervoer;5;1;4;2009;577.0
2573;Beroepsvervoer;5;1;4;2010;328.0
2574;Beroepsvervoer;5;1;4;2011;474.0
2575;Beroepsvervoer;5;1;4;2012;435.0
2576;Beroepsvervoer;5;1;5;1997;139.0
2577;Beroepsvervoer;5;1;5;1998;157.0
2578;Beroepsvervoer;5;1;5;1999;343.0
2579;Beroepsvervoer;5;1;5;2000;1245.0
2580;Beroepsvervoer;5;1;5;2001;1904.0
2581;Beroepsvervoer;5;1;5;2002;1652.0
2582;Beroepsvervoer;5;1;5;2003;1900.0
2583;Beroepsvervoer;5;1;5;2004;2065.0
2584;Beroepsvervoer;5;1;5;2005;2534.0
2585;Beroepsvervoer;5;1;5;2006;2740.0
2586;Beroepsvervoer;5;1;5;2007;1213.0
2587;Beroepsvervoer;5;1;5;2008;1593.0
2588;Beroepsvervoer;5;1;5;2009;1412.0
2589;Beroepsvervoer;5;1;5;2010;989.0
2590;Beroepsvervoer;5;1;5;2011;871.0
2591;Beroepsvervoer;5;1;5;2012;1135.0
2592;Beroepsvervoer;5;1;6;1997;31.0
2593;Beroepsvervoer;5;1;6;1998;30.0
2594;Beroepsvervoer;5;1;6;1999;32.0
2595;Beroepsvervoer;5;1;6;2000;39.0
2596;Beroepsvervoer;5;1;6;2001;36.0
2597;Beroepsvervoer;5;1;6;2002;31.0
2598;Beroepsvervoer;5;1;6;2003;21.0
2599;Beroepsvervoer;5;1;6;2004;41.0
2600;Beroepsvervoer;5;1;6;2005;103.0
2601;Beroepsvervoer;5;1;6;2006;50.0
2602;Beroepsvervoer;5;1;6;2007;48.0
2603;Beroepsvervoer;5;1;6;2008;11.0
2604;Beroepsvervoer;5;1;6;2009;40.0
2605;Beroepsvervoer;5;1;6;2010;29.0
2606;Beroepsvervoer;5;1;6;2011;47.0
2607;Beroepsvervoer;5;1;6;2012;188.0
2608;Beroepsvervoer;5;1;7;1997;14.0
2609;Beroepsvervoer;5;1;7;1998;20.0
2610;Beroepsvervoer;5;1;7;1999;56.0
2611;Beroepsvervoer;5;1;7;2000;45.0
2612;Beroepsvervoer;5;1;7;2001;52.0
2613;Beroepsvervoer;5;1;7;2002;36.0
2614;Beroepsvervoer;5;1;7;2003;81.0
2615;Beroepsvervoer;5;1;7;2004;91.0
2616;Beroepsvervoer;5;1;7;2005;55.0
2617;Beroepsvervoer;5;1;7;2006;132.0
2618;Beroepsvervoer;5;1;7;2007;44.0
2619;Beroepsvervoer;5;1;7;2008;58.0
2620;Beroepsvervoer;5;1;7;2009;54.0
2621;Beroepsvervoer;5;1;7;2010;109.0
2622;Beroepsvervoer;5;1;7;2011;44.0
2623;Beroepsvervoer;5;1;7;2012;22.0
2624;Beroepsvervoer;5;1;8;1997;55.0
2625;Beroepsvervoer;5;1;8;1998;146.0
2626;Beroepsvervoer;5;1;8;1999;61.0
2627;Beroepsvervoer;5;1;8;2000;39.0
2628;Beroepsvervoer;5;1;8;2001;44.0
2629;Beroepsvervoer;5;1;8;2002;83.0
2630;Beroepsvervoer;5;1;8;2003;215.0
2631;Beroepsvervoer;5;1;8;2004;260.0
2632;Beroepsvervoer;5;1;8;2005;279.0
2633;Beroepsvervoer;5;1;8;2006;128.0
2634;Beroepsvervoer;5;1;8;2007;564.0
2635;Beroepsvervoer;5;1;8;2008;1588.0
2636;Beroepsvervoer;5;1;8;2009;217.0
2637;Beroepsvervoer;5;1;8;2010;1583.0
2638;Beroepsvervoer;5;1;8;2011;1786.0
2639;Beroepsvervoer;5;1;8;2012;871.0
2640;Beroepsvervoer;5;1;9;1997;17.0
2641;Beroepsvervoer;5;1;9;1998;23.0
2642;Beroepsvervoer;5;1;9;1999;27.0
2643;Beroepsvervoer;5;1;9;2000;10.0
2644;Beroepsvervoer;5;1;9;2001;24.0
2645;Beroepsvervoer;5;1;9;2002;12.0
2646;Beroepsvervoer;5;1;9;2003;16.0
2647;Beroepsvervoer;5;1;9;2004;79.0
2648;Beroepsvervoer;5;1;9;2005;57.0
2649;Beroepsvervoer;5;1;9;2006;42.0
2650;Beroepsvervoer;5;1;9;2007;32.0
2651;Beroepsvervoer;5;1;9;2008;134.0
2652;Beroepsvervoer;5;1;9;2009;24.0
2653;Beroepsvervoer;5;1;9;2010;28.0
2654;Beroepsvervoer;5;1;9;2011;90.0
2655;Beroepsvervoer;5;1;9;2012;70.0
2656;Beroepsvervoer;5;1;Zwitserland;1997;37.0
2657;Beroepsvervoer;5;1;Zwitserland;1998;40.0
2658;Beroepsvervoer;5;1;Zwitserland;1999;27.0
2659;Beroepsvervoer;5;1;Zwitserland;2000;20.0
2660;Beroepsvervoer;5;1;Zwitserland;2001;12.0
2661;Beroepsvervoer;5;1;Zwitserland;2002;16.0
2662;Beroepsvervoer;5;1;Zwitserland;2003;16.0
2663;Beroepsvervoer;5;1;Zwitserland;2004;34.0
2664;Beroepsvervoer;5;1;Zwitserland;2005;30.0
2665;Beroepsvervoer;5;1;Zwitserland;2006;30.0
2666;Beroepsvervoer;5;1;Zwitserland;2007;54.0
2667;Beroepsvervoer;5;1;Zwitserland;2008;28.0
2668;Beroepsvervoer;5;1;Zwitserland;2009;17.0
2669;Beroepsvervoer;5;1;Zwitserland;2010;12.0
2670;Beroepsvervoer;5;1;Zwitserland;2011;35.0
2671;Beroepsvervoer;5;1;Zwitserland;2012;28.0
2672;Beroepsvervoer;5;1;Centraal of Oost-Europa;1997;33.0
2673;Beroepsvervoer;5;1;Centraal of Oost-Europa;1998;67.0
2674;Beroepsvervoer;5;1;Centraal of Oost-Europa;1999;78.0
2675;Beroepsvervoer;5;1;Centraal of Oost-Europa;2000;30.0
2676;Beroepsvervoer;5;1;Centraal of Oost-Europa;2001;42.0
2677;Beroepsvervoer;5;1;Centraal of Oost-Europa;2002;21.0
2678;Beroepsvervoer;5;1;Centraal of Oost-Europa;2003;198.0
2679;Beroepsvervoer;5;1;Centraal of Oost-Europa;2004;26.0
2680;Beroepsvervoer;5;1;Centraal of Oost-Europa;2005;64.0
2681;Beroepsvervoer;5;1;Centraal of Oost-Europa;2006;18.0
2682;Beroepsvervoer;5;1;Centraal of Oost-Europa;2007;12.0
2683;Beroepsvervoer;5;1;Centraal of Oost-Europa;2008;12.0
2684;Beroepsvervoer;5;1;Centraal of Oost-Europa;2009;116.0
2685;Beroepsvervoer;5;1;Centraal of Oost-Europa;2010;8.0
2686;Beroepsvervoer;5;1;Centraal of Oost-Europa;2011;10.0
2687;Beroepsvervoer;5;1;Centraal of Oost-Europa;2012;4.0
2688;Beroepsvervoer;5;1;Overige landen;1997;16.0
2689;Beroepsvervoer;5;1;Overige landen;1998;13.0
2690;Beroepsvervoer;5;1;Overige landen;1999;16.0
2691;Beroepsvervoer;5;1;Overige landen;2000;7.0
2692;Beroepsvervoer;5;1;Overige landen;2001;9.0
2693;Beroepsvervoer;5;1;Overige landen;2002;19.0
2694;Beroepsvervoer;5;1;Overige landen;2003;31.0
2695;Beroepsvervoer;5;1;Overige landen;2004;34.0
2696;Beroepsvervoer;5;1;Overige landen;2005;8.0
