ID;GemeentelijkeTaakvelden;Regiokenmerken;Perioden;Baten_1;Lasten_2;Saldo_3;Baten_4;Lasten_5;Saldo_6
8265;Openbaar vervoer;Overijssel (PV);2020;0;1;-1;0;1;-1
8266;Openbaar vervoer;Overijssel (PV);2021;0;1;-1;0;1;-1
8267;Openbaar vervoer;Overijssel (PV);2022;0;2;-1;0;1;-1
8268;Openbaar vervoer;Overijssel (PV);2023;0;1;-1;0;1;-1
8269;Openbaar vervoer;Overijssel (PV);2024;0;1;-1;0;1;-1
8270;Openbaar vervoer;Overijssel (PV);2025;0;1;-1;0;1;-1
8271;Openbaar vervoer;Flevoland (PV);2017;17;17;0;43;42;1
8272;Openbaar vervoer;Flevoland (PV);2018;16;16;0;40;38;1
8273;Openbaar vervoer;Flevoland (PV);2019;16;16;0;40;38;1
8274;Openbaar vervoer;Flevoland (PV);2020;17;16;0;40;39;1
8275;Openbaar vervoer;Flevoland (PV);2021;18;18;0;41;41;0
8276;Openbaar vervoer;Flevoland (PV);2022;18;18;0;40;41;0
8277;Openbaar vervoer;Flevoland (PV);2023;17;17;0;37;38;0
8278;Openbaar vervoer;Flevoland (PV);2024;17;17;0;38;38;0
8279;Openbaar vervoer;Flevoland (PV);2025;17;17;0;37;38;-1
8280;Openbaar vervoer;Gelderland (PV);2017;4;7;-3;2;3;-2
8281;Openbaar vervoer;Gelderland (PV);2018;4;7;-3;2;3;-1
8282;Openbaar vervoer;Gelderland (PV);2019;4;11;-6;2;5;-3
8283;Openbaar vervoer;Gelderland (PV);2020;5;6;-2;2;3;-1
8284;Openbaar vervoer;Gelderland (PV);2021;4;5;-2;2;3;-1
8285;Openbaar vervoer;Gelderland (PV);2022;4;6;-2;2;3;-1
8286;Openbaar vervoer;Gelderland (PV);2023;4;6;-2;2;3;-1
8287;Openbaar vervoer;Gelderland (PV);2024;4;7;-3;2;3;-1
8288;Openbaar vervoer;Gelderland (PV);2025;4;7;-3;2;3;-1
8289;Openbaar vervoer;Utrecht (PV);2017;3;5;-2;2;4;-2
8290;Openbaar vervoer;Utrecht (PV);2018;33;37;-4;25;28;-3
8291;Openbaar vervoer;Utrecht (PV);2019;19;43;-24;14;32;-18
8292;Openbaar vervoer;Utrecht (PV);2020;4;16;-12;3;11;-8
8293;Openbaar vervoer;Utrecht (PV);2021;6;10;-4;4;7;-3
8294;Openbaar vervoer;Utrecht (PV);2022;5;12;-7;4;9;-5
8295;Openbaar vervoer;Utrecht (PV);2023;4;8;-4;3;6;-3
8296;Openbaar vervoer;Utrecht (PV);2024;4;8;-4;3;5;-3
8297;Openbaar vervoer;Utrecht (PV);2025;14;23;-9;10;17;-7
8298;Openbaar vervoer;Noord-Holland (PV);2017;76;172;-96;27;61;-34
8299;Openbaar vervoer;Noord-Holland (PV);2018;74;169;-94;26;60;-33
8300;Openbaar vervoer;Noord-Holland (PV);2019;82;135;-53;29;47;-19
8301;Openbaar vervoer;Noord-Holland (PV);2020;134;196;-62;47;68;-22
8302;Openbaar vervoer;Noord-Holland (PV);2021;132;186;-54;46;64;-19
8303;Openbaar vervoer;Noord-Holland (PV);2022;22;77;-55;8;26;-19
8304;Openbaar vervoer;Noord-Holland (PV);2023;33;81;-48;11;27;-16
8305;Openbaar vervoer;Noord-Holland (PV);2024;28;90;-61;10;30;-21
8306;Openbaar vervoer;Noord-Holland (PV);2025;42;105;-63;14;35;-21
8307;Openbaar vervoer;Zuid-Holland (PV);2017;184;213;-29;50;58;-8
8308;Openbaar vervoer;Zuid-Holland (PV);2018;54;82;-28;15;22;-8
8309;Openbaar vervoer;Zuid-Holland (PV);2019;39;75;-36;11;20;-10
8310;Openbaar vervoer;Zuid-Holland (PV);2020;44;80;-35;12;21;-9
8311;Openbaar vervoer;Zuid-Holland (PV);2021;22;88;-66;6;24;-18
8312;Openbaar vervoer;Zuid-Holland (PV);2022;5;80;-75;1;21;-20
8313;Openbaar vervoer;Zuid-Holland (PV);2023;6;39;-34;1;10;-9
8314;Openbaar vervoer;Zuid-Holland (PV);2024;6;51;-44;2;13;-12
8315;Openbaar vervoer;Zuid-Holland (PV);2025;8;52;-44;2;13;-11
8316;Openbaar vervoer;Zeeland (PV);2017;0;0;0;0;0;0
8317;Openbaar vervoer;Zeeland (PV);2018;0;0;0;0;0;0
8318;Openbaar vervoer;Zeeland (PV);2019;0;0;0;0;0;0
8319;Openbaar vervoer;Zeeland (PV);2020;0;0;0;0;0;0
8320;Openbaar vervoer;Zeeland (PV);2021;0;0;0;0;0;0
8321;Openbaar vervoer;Zeeland (PV);2022;0;0;0;0;0;0
8322;Openbaar vervoer;Zeeland (PV);2023;0;1;-1;0;1;-1
8323;Openbaar vervoer;Zeeland (PV);2024;0;0;0;0;1;-1
8324;Openbaar vervoer;Zeeland (PV);2025;0;0;0;0;1;-1
8325;Openbaar vervoer;Noord-Brabant (PV);2017;1;10;-9;0;4;-3
8326;Openbaar vervoer;Noord-Brabant (PV);2018;3;9;-6;1;4;-2
8327;Openbaar vervoer;Noord-Brabant (PV);2019;1;29;-28;0;11;-11
8328;Openbaar vervoer;Noord-Brabant (PV);2020;1;19;-18;0;7;-7
8329;Openbaar vervoer;Noord-Brabant (PV);2021;0;11;-10;0;4;-4
8330;Openbaar vervoer;Noord-Brabant (PV);2022;0;11;-11;0;4;-4
8331;Openbaar vervoer;Noord-Brabant (PV);2023;0;14;-13;0;5;-5
8332;Openbaar vervoer;Noord-Brabant (PV);2024;0;12;-12;0;5;-4
8333;Openbaar vervoer;Noord-Brabant (PV);2025;11;8;3;4;3;1
8334;Openbaar vervoer;Limburg (PV);2017;0;0;0;0;0;0
8335;Openbaar vervoer;Limburg (PV);2018;0;1;0;0;0;0
8336;Openbaar vervoer;Limburg (PV);2019;0;1;-1;0;1;-1
8337;Openbaar vervoer;Limburg (PV);2020;0;1;-1;0;1;-1
8338;Openbaar vervoer;Limburg (PV);2021;0;1;0;0;1;0
8339;Openbaar vervoer;Limburg (PV);2022;0;1;0;0;1;0
8340;Openbaar vervoer;Limburg (PV);2023;0;1;0;0;0;0
8341;Openbaar vervoer;Limburg (PV);2024;0;1;0;0;1;0
8342;Openbaar vervoer;Limburg (PV);2025;0;1;0;0;0;0
8343;Openbaar vervoer;Oost-Groningen (CR);2017;0;0;0;0;0;0
8344;Openbaar vervoer;Oost-Groningen (CR);2018;0;0;0;0;0;0
8345;Openbaar vervoer;Oost-Groningen (CR);2019;0;0;0;0;0;0
8346;Openbaar vervoer;Oost-Groningen (CR);2020;0;0;0;0;0;0
8347;Openbaar vervoer;Oost-Groningen (CR);2021;0;0;0;0;1;-1
8348;Openbaar vervoer;Oost-Groningen (CR);2022;0;0;0;0;0;0
8349;Openbaar vervoer;Oost-Groningen (CR);2023;0;0;0;0;1;0
8350;Openbaar vervoer;Oost-Groningen (CR);2024;0;0;0;0;1;0
8351;Openbaar vervoer;Oost-Groningen (CR);2025;0;0;0;0;1;-1
8352;Openbaar vervoer;Delfzijl en omgeving (CR);2017;0;0;0;1;2;0
8353;Openbaar vervoer;Delfzijl en omgeving (CR);2018;0;0;0;1;2;0
8354;Openbaar vervoer;Delfzijl en omgeving (CR);2019;0;0;0;1;2;0
8355;Openbaar vervoer;Delfzijl en omgeving (CR);2020;0;0;0;1;1;0
8356;Openbaar vervoer;Delfzijl en omgeving (CR);2021;0;0;0;2;1;0
8357;Openbaar vervoer;Delfzijl en omgeving (CR);2022;0;0;0;2;2;-1
8358;Openbaar vervoer;Delfzijl en omgeving (CR);2023;0;0;0;2;2;-1
8359;Openbaar vervoer;Delfzijl en omgeving (CR);2024;0;0;0;2;2;0
8360;Openbaar vervoer;Delfzijl en omgeving (CR);2025;0;0;0;2;3;-1
8361;Openbaar vervoer;Overig Groningen (CR);2017;0;2;-2;0;6;-6
8362;Openbaar vervoer;Overig Groningen (CR);2018;0;2;-2;0;4;-4
8363;Openbaar vervoer;Overig Groningen (CR);2019;0;2;-2;0;4;-4
8364;Openbaar vervoer;Overig Groningen (CR);2020;0;1;-1;0;1;-1
8365;Openbaar vervoer;Overig Groningen (CR);2021;0;-1;1;0;-3;3
8366;Openbaar vervoer;Overig Groningen (CR);2022;0;0;0;0;1;-1
8367;Openbaar vervoer;Overig Groningen (CR);2023;0;1;-1;0;1;-1
8368;Openbaar vervoer;Overig Groningen (CR);2024;0;3;-3;0;7;-6
8369;Openbaar vervoer;Overig Groningen (CR);2025;0;2;-2;0;6;-6
8370;Openbaar vervoer;Noord-Friesland (CR);2017;0;0;0;0;1;-1
8371;Openbaar vervoer;Noord-Friesland (CR);2018;0;0;0;0;1;-1
8372;Openbaar vervoer;Noord-Friesland (CR);2019;0;0;0;0;1;-1
8373;Openbaar vervoer;Noord-Friesland (CR);2020;0;0;0;0;1;-1
8374;Openbaar vervoer;Noord-Friesland (CR);2021;0;0;0;0;1;-1
8375;Openbaar vervoer;Noord-Friesland (CR);2022;0;0;0;0;1;-1
8376;Openbaar vervoer;Noord-Friesland (CR);2023;0;0;0;0;1;-1
8377;Openbaar vervoer;Noord-Friesland (CR);2024;0;1;-1;1;2;-2
8378;Openbaar vervoer;Noord-Friesland (CR);2025;0;1;-1;1;3;-2
8379;Openbaar vervoer;Zuidwest-Friesland (CR);2017;0;0;0;0;0;0
8380;Openbaar vervoer;Zuidwest-Friesland (CR);2018;0;0;0;0;0;0
8381;Openbaar vervoer;Zuidwest-Friesland (CR);2019;0;0;0;0;2;-2
8382;Openbaar vervoer;Zuidwest-Friesland (CR);2020;0;0;0;0;2;-2
8383;Openbaar vervoer;Zuidwest-Friesland (CR);2021;0;0;0;0;2;-2
8384;Openbaar vervoer;Zuidwest-Friesland (CR);2022;0;0;0;1;2;-2
8385;Openbaar vervoer;Zuidwest-Friesland (CR);2023;0;0;0;1;2;-2
8386;Openbaar vervoer;Zuidwest-Friesland (CR);2024;0;0;0;1;3;-2
8387;Openbaar vervoer;Zuidwest-Friesland (CR);2025;0;0;0;1;3;-3
8388;Openbaar vervoer;Zuidoost-Friesland (CR);2017;0;0;0;0;1;0
8389;Openbaar vervoer;Zuidoost-Friesland (CR);2018;0;0;0;0;1;0
8390;Openbaar vervoer;Zuidoost-Friesland (CR);2019;0;0;0;0;1;0
8391;Openbaar vervoer;Zuidoost-Friesland (CR);2020;0;0;0;0;0;0
8392;Openbaar vervoer;Zuidoost-Friesland (CR);2021;0;0;0;0;1;0
8393;Openbaar vervoer;Zuidoost-Friesland (CR);2022;0;0;0;0;1;0
8394;Openbaar vervoer;Zuidoost-Friesland (CR);2023;0;0;0;0;1;0
8395;Openbaar vervoer;Zuidoost-Friesland (CR);2024;0;0;0;0;1;0
8396;Openbaar vervoer;Zuidoost-Friesland (CR);2025;0;0;0;0;1;0
8397;Openbaar vervoer;Noord-Drenthe (CR);2017;0;0;0;0;1;-1
8398;Openbaar vervoer;Noord-Drenthe (CR);2018;0;0;0;0;1;-1
8399;Openbaar vervoer;Noord-Drenthe (CR);2019;0;0;0;0;0;0
8400;Openbaar vervoer;Noord-Drenthe (CR);2020;0;0;0;0;0;0
8401;Openbaar vervoer;Noord-Drenthe (CR);2021;0;0;0;0;1;-1
8402;Openbaar vervoer;Noord-Drenthe (CR);2022;0;0;0;0;1;-1
8403;Openbaar vervoer;Noord-Drenthe (CR);2023;0;0;0;0;2;-2
8404;Openbaar vervoer;Noord-Drenthe (CR);2024;0;0;0;0;2;-2
8405;Openbaar vervoer;Noord-Drenthe (CR);2025;0;1;0;0;3;-2
8406;Openbaar vervoer;Zuidoost-Drenthe (CR);2017;0;0;0;1;1;0
8407;Openbaar vervoer;Zuidoost-Drenthe (CR);2018;0;0;0;1;1;0
8408;Openbaar vervoer;Zuidoost-Drenthe (CR);2019;0;0;0;1;1;0
8409;Openbaar vervoer;Zuidoost-Drenthe (CR);2020;0;0;0;1;1;0
8410;Openbaar vervoer;Zuidoost-Drenthe (CR);2021;0;0;0;1;1;0
8411;Openbaar vervoer;Zuidoost-Drenthe (CR);2022;0;0;0;1;1;0
8412;Openbaar vervoer;Zuidoost-Drenthe (CR);2023;0;0;0;1;1;0
8413;Openbaar vervoer;Zuidoost-Drenthe (CR);2024;0;0;0;1;1;0
8414;Openbaar vervoer;Zuidoost-Drenthe (CR);2025;0;0;0;1;1;0
8415;Openbaar vervoer;Zuidwest-Drenthe (CR);2017;0;0;0;1;2;-1
8416;Openbaar vervoer;Zuidwest-Drenthe (CR);2018;0;0;0;1;3;-2
8417;Openbaar vervoer;Zuidwest-Drenthe (CR);2019;0;1;-1;2;6;-4
8418;Openbaar vervoer;Zuidwest-Drenthe (CR);2020;0;1;0;1;4;-3
8419;Openbaar vervoer;Zuidwest-Drenthe (CR);2021;0;0;0;1;3;-2
8420;Openbaar vervoer;Zuidwest-Drenthe (CR);2022;0;0;0;1;3;-2
8421;Openbaar vervoer;Zuidwest-Drenthe (CR);2023;0;0;0;1;3;-2
8422;Openbaar vervoer;Zuidwest-Drenthe (CR);2024;0;1;0;1;4;-3
8423;Openbaar vervoer;Zuidwest-Drenthe (CR);2025;0;1;0;1;4;-3
8424;Openbaar vervoer;Noord-Overijssel (CR);2017;0;0;0;0;1;0
8425;Openbaar vervoer;Noord-Overijssel (CR);2018;0;0;0;0;0;0
8426;Openbaar vervoer;Noord-Overijssel (CR);2019;0;0;0;0;1;0
8427;Openbaar vervoer;Noord-Overijssel (CR);2020;0;0;0;0;1;-1
8428;Openbaar vervoer;Noord-Overijssel (CR);2021;0;0;0;0;1;-1
8429;Openbaar vervoer;Noord-Overijssel (CR);2022;0;1;-1;0;2;-1
8430;Openbaar vervoer;Noord-Overijssel (CR);2023;0;0;0;0;1;-1
8431;Openbaar vervoer;Noord-Overijssel (CR);2024;0;0;0;0;1;-1
8432;Openbaar vervoer;Noord-Overijssel (CR);2025;0;0;0;0;1;-1
8433;Openbaar vervoer;Zuidwest-Overijssel (CR);2017;0;0;0;0;2;-2
8434;Openbaar vervoer;Zuidwest-Overijssel (CR);2018;0;0;0;0;3;-3
8435;Openbaar vervoer;Zuidwest-Overijssel (CR);2019;0;0;0;0;2;-2
8436;Openbaar vervoer;Zuidwest-Overijssel (CR);2020;0;0;0;0;2;-2
8437;Openbaar vervoer;Zuidwest-Overijssel (CR);2021;0;0;0;0;2;-2
8438;Openbaar vervoer;Zuidwest-Overijssel (CR);2022;0;0;0;0;1;-1
8439;Openbaar vervoer;Zuidwest-Overijssel (CR);2023;0;0;0;0;1;-1
8440;Openbaar vervoer;Zuidwest-Overijssel (CR);2024;0;0;0;0;1;-1
8441;Openbaar vervoer;Zuidwest-Overijssel (CR);2025;0;0;0;0;1;-1
8442;Openbaar vervoer;Twente (CR);2017;1;1;-1;1;2;-1
8443;Openbaar vervoer;Twente (CR);2018;0;1;-1;0;1;-1
8444;Openbaar vervoer;Twente (CR);2019;0;1;-1;0;1;-1
8445;Openbaar vervoer;Twente (CR);2020;0;1;-1;0;1;-1
8446;Openbaar vervoer;Twente (CR);2021;0;1;-1;0;1;-1
8447;Openbaar vervoer;Twente (CR);2022;0;1;-1;0;1;-1
8448;Openbaar vervoer;Twente (CR);2023;0;1;-1;0;1;-1
8449;Openbaar vervoer;Twente (CR);2024;0;1;-1;0;1;-1
8450;Openbaar vervoer;Twente (CR);2025;0;1;-1;0;1;-1
8451;Openbaar vervoer;Veluwe (CR);2017;1;1;0;1;2;0
8452;Openbaar vervoer;Veluwe (CR);2018;1;1;0;1;1;0
8453;Openbaar vervoer;Veluwe (CR);2019;1;1;0;1;2;0
8454;Openbaar vervoer;Veluwe (CR);2020;1;1;0;1;2;0
8455;Openbaar vervoer;Veluwe (CR);2021;1;1;0;1;2;0
8456;Openbaar vervoer;Veluwe (CR);2022;1;1;-1;1;2;-1
8457;Openbaar vervoer;Veluwe (CR);2023;1;2;-1;1;2;-1
8458;Openbaar vervoer;Veluwe (CR);2024;1;2;-1;1;2;-1
8459;Openbaar vervoer;Veluwe (CR);2025;1;2;-1;1;2;-1
8460;Openbaar vervoer;Achterhoek (CR);2017;0;1;-1;0;1;-1
8461;Openbaar vervoer;Achterhoek (CR);2018;0;0;0;0;1;-1
8462;Openbaar vervoer;Achterhoek (CR);2019;0;0;0;0;1;-1
8463;Openbaar vervoer;Achterhoek (CR);2020;0;1;-1;1;3;-2
8464;Openbaar vervoer;Achterhoek (CR);2021;0;0;0;0;1;-1
8465;Openbaar vervoer;Achterhoek (CR);2022;0;1;-1;0;1;-1
8466;Openbaar vervoer;Achterhoek (CR);2023;0;0;0;0;1;-1
8467;Openbaar vervoer;Achterhoek (CR);2024;0;0;0;0;1;-1
8468;Openbaar vervoer;Achterhoek (CR);2025;0;0;0;0;1;-1
8469;Openbaar vervoer;Arnhem/Nijmegen (CR);2017;2;4;-2;3;5;-2
8470;Openbaar vervoer;Arnhem/Nijmegen (CR);2018;2;4;-2;3;5;-2
8471;Openbaar vervoer;Arnhem/Nijmegen (CR);2019;2;4;-1;3;5;-2
8472;Openbaar vervoer;Arnhem/Nijmegen (CR);2020;2;2;0;3;3;0
8473;Openbaar vervoer;Arnhem/Nijmegen (CR);2021;2;2;0;3;3;0
8474;Openbaar vervoer;Arnhem/Nijmegen (CR);2022;2;2;0;3;3;-1
8475;Openbaar vervoer;Arnhem/Nijmegen (CR);2023;2;3;0;3;3;-1
8476;Openbaar vervoer;Arnhem/Nijmegen (CR);2024;2;3;-1;3;4;-1
8477;Openbaar vervoer;Arnhem/Nijmegen (CR);2025;2;3;-1;3;4;-1
8478;Openbaar vervoer;Zuidwest-Gelderland (CR);2017;1;2;-1;5;8;-3
8479;Openbaar vervoer;Zuidwest-Gelderland (CR);2018;1;2;-1;5;8;-3
8480;Openbaar vervoer;Zuidwest-Gelderland (CR);2019;1;5;-4;5;22;-17
8481;Openbaar vervoer;Zuidwest-Gelderland (CR);2020;1;2;-1;4;7;-3
8482;Openbaar vervoer;Zuidwest-Gelderland (CR);2021;1;1;-1;3;6;-3
8483;Openbaar vervoer;Zuidwest-Gelderland (CR);2022;1;1;-1;3;6;-3
8484;Openbaar vervoer;Zuidwest-Gelderland (CR);2023;1;2;-1;3;6;-3
8485;Openbaar vervoer;Zuidwest-Gelderland (CR);2024;1;2;-1;3;7;-4
8486;Openbaar vervoer;Zuidwest-Gelderland (CR);2025;1;2;-1;3;7;-4
8487;Openbaar vervoer;Utrecht (CR);2017;3;5;-2;2;4;-2
8488;Openbaar vervoer;Utrecht (CR);2018;33;37;-4;25;28;-3
8489;Openbaar vervoer;Utrecht (CR);2019;19;43;-24;14;32;-18
8490;Openbaar vervoer;Utrecht (CR);2020;4;16;-12;3;11;-8
8491;Openbaar vervoer;Utrecht (CR);2021;6;10;-4;4;7;-3
8492;Openbaar vervoer;Utrecht (CR);2022;5;12;-7;4;9;-5
8493;Openbaar vervoer;Utrecht (CR);2023;4;8;-4;3;6;-3
8494;Openbaar vervoer;Utrecht (CR);2024;4;8;-4;3;5;-3
8495;Openbaar vervoer;Utrecht (CR);2025;14;23;-9;10;17;-7
8496;Openbaar vervoer;Kop van Noord-Holland (CR);2017;0;0;0;0;0;0
8497;Openbaar vervoer;Kop van Noord-Holland (CR);2018;0;0;0;0;0;0
8498;Openbaar vervoer;Kop van Noord-Holland (CR);2019;0;0;0;0;0;0
8499;Openbaar vervoer;Kop van Noord-Holland (CR);2020;0;0;0;0;0;0
8500;Openbaar vervoer;Kop van Noord-Holland (CR);2021;0;0;0;0;0;0
8501;Openbaar vervoer;Kop van Noord-Holland (CR);2022;0;0;0;0;0;0
8502;Openbaar vervoer;Kop van Noord-Holland (CR);2023;0;0;0;0;0;0
8503;Openbaar vervoer;Kop van Noord-Holland (CR);2024;0;0;0;0;0;0
8504;Openbaar vervoer;Kop van Noord-Holland (CR);2025;0;0;0;0;0;0
8505;Openbaar vervoer;Alkmaar en omgeving (CR);2017;0;0;0;0;1;-1
8506;Openbaar vervoer;Alkmaar en omgeving (CR);2018;0;1;-1;0;2;-2
8507;Openbaar vervoer;Alkmaar en omgeving (CR);2019;0;1;-1;0;2;-2
8508;Openbaar vervoer;Alkmaar en omgeving (CR);2020;0;0;0;0;2;-2
8509;Openbaar vervoer;Alkmaar en omgeving (CR);2021;0;1;-1;0;2;-2
8510;Openbaar vervoer;Alkmaar en omgeving (CR);2022;0;0;0;0;2;-2
8511;Openbaar vervoer;Alkmaar en omgeving (CR);2023;0;0;0;0;2;-2
8512;Openbaar vervoer;Alkmaar en omgeving (CR);2024;0;1;-1;1;5;-4
8513;Openbaar vervoer;Alkmaar en omgeving (CR);2025;0;1;-1;0;3;-3
8514;Openbaar vervoer;IJmond (CR);2017;0;1;0;2;3;-1
8515;Openbaar vervoer;IJmond (CR);2018;0;1;0;2;4;-2
8516;Openbaar vervoer;IJmond (CR);2019;0;1;0;2;3;-1
8517;Openbaar vervoer;IJmond (CR);2020;0;1;0;2;3;-1
8518;Openbaar vervoer;IJmond (CR);2021;0;1;0;2;3;-1
8519;Openbaar vervoer;IJmond (CR);2022;0;1;0;2;3;-1
8520;Openbaar vervoer;IJmond (CR);2023;0;1;0;2;3;-2
8521;Openbaar vervoer;IJmond (CR);2024;0;1;0;2;4;-2
8522;Openbaar vervoer;IJmond (CR);2025;0;1;0;2;4;-2
8523;Openbaar vervoer;Agglomeratie Haarlem (CR);2017;0;0;0;0;0;0
8524;Openbaar vervoer;Agglomeratie Haarlem (CR);2018;0;0;0;0;0;0
8525;Openbaar vervoer;Agglomeratie Haarlem (CR);2019;0;0;0;0;0;0
8526;Openbaar vervoer;Agglomeratie Haarlem (CR);2020;0;0;0;0;0;0
8527;Openbaar vervoer;Agglomeratie Haarlem (CR);2021;0;0;0;0;0;0
8528;Openbaar vervoer;Agglomeratie Haarlem (CR);2022;0;0;0;0;0;0
8529;Openbaar vervoer;Agglomeratie Haarlem (CR);2023;0;0;0;0;0;0
8530;Openbaar vervoer;Agglomeratie Haarlem (CR);2024;0;0;0;0;0;0
8531;Openbaar vervoer;Agglomeratie Haarlem (CR);2025;0;0;0;0;0;0
8532;Openbaar vervoer;Zaanstreek (CR);2017;0;0;0;0;0;0
8533;Openbaar vervoer;Zaanstreek (CR);2018;0;0;0;0;0;0
8534;Openbaar vervoer;Zaanstreek (CR);2019;0;0;0;0;0;0
8535;Openbaar vervoer;Zaanstreek (CR);2020;0;0;0;0;0;0
8536;Openbaar vervoer;Zaanstreek (CR);2021;0;0;0;0;0;0
8537;Openbaar vervoer;Zaanstreek (CR);2022;0;0;0;0;0;0
8538;Openbaar vervoer;Zaanstreek (CR);2023;0;0;0;0;0;0
8539;Openbaar vervoer;Zaanstreek (CR);2024;0;0;0;0;0;0
8540;Openbaar vervoer;Zaanstreek (CR);2025;0;0;0;0;0;0
8541;Openbaar vervoer;Groot-Amsterdam (CR);2017;75;171;-96;56;127;-71
8542;Openbaar vervoer;Groot-Amsterdam (CR);2018;74;167;-93;55;123;-68
8543;Openbaar vervoer;Groot-Amsterdam (CR);2019;82;134;-52;59;97;-38
8544;Openbaar vervoer;Groot-Amsterdam (CR);2020;134;195;-62;96;140;-44
8545;Openbaar vervoer;Groot-Amsterdam (CR);2021;129;183;-53;92;131;-38
8546;Openbaar vervoer;Groot-Amsterdam (CR);2022;22;76;-54;15;54;-38
8547;Openbaar vervoer;Groot-Amsterdam (CR);2023;31;78;-48;21;54;-33
8548;Openbaar vervoer;Groot-Amsterdam (CR);2024;25;85;-60;17;57;-40
8549;Openbaar vervoer;Groot-Amsterdam (CR);2025;41;103;-62;28;70;-42
8550;Openbaar vervoer;Het Gooi en Vechtstreek (CR);2017;0;0;0;0;0;0
8551;Openbaar vervoer;Het Gooi en Vechtstreek (CR);2018;0;0;0;0;0;0
8552;Openbaar vervoer;Het Gooi en Vechtstreek (CR);2019;0;0;0;0;0;0
8553;Openbaar vervoer;Het Gooi en Vechtstreek (CR);2020;0;0;0;0;0;0
8554;Openbaar vervoer;Het Gooi en Vechtstreek (CR);2021;2;2;0;8;9;-1
8555;Openbaar vervoer;Het Gooi en Vechtstreek (CR);2022;0;0;0;0;0;0
8556;Openbaar vervoer;Het Gooi en Vechtstreek (CR);2023;2;2;0;7;7;0
8557;Openbaar vervoer;Het Gooi en Vechtstreek (CR);2024;3;3;0;11;11;0
8558;Openbaar vervoer;Het Gooi en Vechtstreek (CR);2025;0;0;0;0;0;0
8559;Openbaar vervoer;Agglomeratie Leiden en Bollenstreek (CR);2017;0;2;-2;0;6;-5
8560;Openbaar vervoer;Agglomeratie Leiden en Bollenstreek (CR);2018;0;12;-12;0;28;-28
8561;Openbaar vervoer;Agglomeratie Leiden en Bollenstreek (CR);2019;0;12;-12;0;29;-29
8562;Openbaar vervoer;Agglomeratie Leiden en Bollenstreek (CR);2020;0;2;-1;0;4;-3
8563;Openbaar vervoer;Agglomeratie Leiden en Bollenstreek (CR);2021;0;2;-2;0;4;-4
8564;Openbaar vervoer;Agglomeratie Leiden en Bollenstreek (CR);2022;0;3;-3;0;6;-6
8565;Openbaar vervoer;Agglomeratie Leiden en Bollenstreek (CR);2023;0;3;-3;0;7;-7
8566;Openbaar vervoer;Agglomeratie Leiden en Bollenstreek (CR);2024;1;2;-2;1;5;-4
8567;Openbaar vervoer;Agglomeratie Leiden en Bollenstreek (CR);2025;3;7;-4;6;16;-10
8568;Openbaar vervoer;Agglomeratie 's-Gravenhage (CR);2017;1;11;-10;1;13;-11
8569;Openbaar vervoer;Agglomeratie 's-Gravenhage (CR);2018;0;4;-4;0;5;-5
8570;Openbaar vervoer;Agglomeratie 's-Gravenhage (CR);2019;0;3;-3;0;3;-3
8571;Openbaar vervoer;Agglomeratie 's-Gravenhage (CR);2020;0;3;-3;0;3;-3
8572;Openbaar vervoer;Agglomeratie 's-Gravenhage (CR);2021;0;2;-2;0;3;-3
8573;Openbaar vervoer;Agglomeratie 's-Gravenhage (CR);2022;0;7;-7;0;8;-8
8574;Openbaar vervoer;Agglomeratie 's-Gravenhage (CR);2023;0;6;-6;0;7;-7
8575;Openbaar vervoer;Agglomeratie 's-Gravenhage (CR);2024;0;20;-20;0;22;-22
8576;Openbaar vervoer;Agglomeratie 's-Gravenhage (CR);2025;0;18;-18;0;19;-19
8577;Openbaar vervoer;Delft en Westland (CR);2017;1;6;-5;5;29;-24
8578;Openbaar vervoer;Delft en Westland (CR);2018;0;0;0;0;0;0
8579;Openbaar vervoer;Delft en Westland (CR);2019;0;7;-7;0;28;-28
8580;Openbaar vervoer;Delft en Westland (CR);2020;0;7;-7;0;29;-29
8581;Openbaar vervoer;Delft en Westland (CR);2021;0;6;-6;0;25;-25
8582;Openbaar vervoer;Delft en Westland (CR);2022;0;6;-6;0;24;-24
8583;Openbaar vervoer;Delft en Westland (CR);2023;0;6;-6;0;23;-23
8584;Openbaar vervoer;Delft en Westland (CR);2024;0;5;-5;0;19;-19
8585;Openbaar vervoer;Delft en Westland (CR);2025;0;4;-4;0;15;-15
8586;Openbaar vervoer;Oost-Zuid-Holland (CR);2017;-1;1;-2;-3;2;-5
8587;Openbaar vervoer;Oost-Zuid-Holland (CR);2018;0;1;-1;1;3;-2
8588;Openbaar vervoer;Oost-Zuid-Holland (CR);2019;0;1;-1;1;4;-3
8589;Openbaar vervoer;Oost-Zuid-Holland (CR);2020;0;1;0;1;2;-1
8590;Openbaar vervoer;Oost-Zuid-Holland (CR);2021;0;1;0;1;2;-1
8591;Openbaar vervoer;Oost-Zuid-Holland (CR);2022;0;1;-1;1;2;-2
8592;Openbaar vervoer;Oost-Zuid-Holland (CR);2023;0;1;-1;1;3;-2
8593;Openbaar vervoer;Oost-Zuid-Holland (CR);2024;0;1;-1;1;3;-2
8594;Openbaar vervoer;Oost-Zuid-Holland (CR);2025;0;1;-1;1;3;-2
8595;Openbaar vervoer;Groot-Rijnmond (CR);2017;179;188;-9;126;132;-6
