ID;Generatie;HerkomstgroeperingVrouw;Huwelijksjaar;TotaalMannen_1;Autochtoon_2;TotaalNietWesters_3;Marokko_4;NederlandseAntillenAruba_5;Suriname_6;Turkije_7;OverigeNietWesters_8;Westers_9
196;Man 2e gen. allochtoon, vrouw autochtoon;Totaal niet-westers;2002 (Eén jaar getrouwd);;;;;;;;;
197;Man 2e gen. allochtoon, vrouw autochtoon;Totaal niet-westers;2003 (Nog geen jaar getrouwd);;;;;;;;;
198;Man 2e gen. allochtoon, vrouw autochtoon;Marokko;2001 (Twee jaar getrouwd);;;;;;;;;
199;Man 2e gen. allochtoon, vrouw autochtoon;Marokko;2002 (Eén jaar getrouwd);;;;;;;;;
200;Man 2e gen. allochtoon, vrouw autochtoon;Marokko;2003 (Nog geen jaar getrouwd);;;;;;;;;
201;Man 2e gen. allochtoon, vrouw autochtoon;Nederlandse Antillen + Aruba;2001 (Twee jaar getrouwd);;;;;;;;;
202;Man 2e gen. allochtoon, vrouw autochtoon;Nederlandse Antillen + Aruba;2002 (Eén jaar getrouwd);;;;;;;;;
203;Man 2e gen. allochtoon, vrouw autochtoon;Nederlandse Antillen + Aruba;2003 (Nog geen jaar getrouwd);;;;;;;;;
204;Man 2e gen. allochtoon, vrouw autochtoon;Suriname;2001 (Twee jaar getrouwd);;;;;;;;;
205;Man 2e gen. allochtoon, vrouw autochtoon;Suriname;2002 (Eén jaar getrouwd);;;;;;;;;
206;Man 2e gen. allochtoon, vrouw autochtoon;Suriname;2003 (Nog geen jaar getrouwd);;;;;;;;;
207;Man 2e gen. allochtoon, vrouw autochtoon;Turkije;2001 (Twee jaar getrouwd);;;;;;;;;
208;Man 2e gen. allochtoon, vrouw autochtoon;Turkije;2002 (Eén jaar getrouwd);;;;;;;;;
209;Man 2e gen. allochtoon, vrouw autochtoon;Turkije;2003 (Nog geen jaar getrouwd);;;;;;;;;
210;Man 2e gen. allochtoon, vrouw autochtoon;Overige niet-westers;2001 (Twee jaar getrouwd);;;;;;;;;
211;Man 2e gen. allochtoon, vrouw autochtoon;Overige niet-westers;2002 (Eén jaar getrouwd);;;;;;;;;
212;Man 2e gen. allochtoon, vrouw autochtoon;Overige niet-westers;2003 (Nog geen jaar getrouwd);;;;;;;;;
213;Man 2e gen. allochtoon, vrouw autochtoon;Westers;2001 (Twee jaar getrouwd);;;;;;;;;
214;Man 2e gen. allochtoon, vrouw autochtoon;Westers;2002 (Eén jaar getrouwd);;;;;;;;;
215;Man 2e gen. allochtoon, vrouw autochtoon;Westers;2003 (Nog geen jaar getrouwd);;;;;;;;;
216;Man autochtoon, vrouw 2e gen. allochtoon;Totaal vrouwen;2001 (Twee jaar getrouwd);3408.0;3408.0;;;;;;;
217;Man autochtoon, vrouw 2e gen. allochtoon;Totaal vrouwen;2002 (Eén jaar getrouwd);3592.0;3592.0;;;;;;;
218;Man autochtoon, vrouw 2e gen. allochtoon;Totaal vrouwen;2003 (Nog geen jaar getrouwd);3387.0;3387.0;;;;;;;
219;Man autochtoon, vrouw 2e gen. allochtoon;Autochtoon;2001 (Twee jaar getrouwd);;;;;;;;;
220;Man autochtoon, vrouw 2e gen. allochtoon;Autochtoon;2002 (Eén jaar getrouwd);;;;;;;;;
221;Man autochtoon, vrouw 2e gen. allochtoon;Autochtoon;2003 (Nog geen jaar getrouwd);;;;;;;;;
222;Man autochtoon, vrouw 2e gen. allochtoon;Totaal niet-westers;2001 (Twee jaar getrouwd);393.0;393.0;;;;;;;
223;Man autochtoon, vrouw 2e gen. allochtoon;Totaal niet-westers;2002 (Eén jaar getrouwd);480.0;480.0;;;;;;;
224;Man autochtoon, vrouw 2e gen. allochtoon;Totaal niet-westers;2003 (Nog geen jaar getrouwd);460.0;460.0;;;;;;;
225;Man autochtoon, vrouw 2e gen. allochtoon;Marokko;2001 (Twee jaar getrouwd);37.0;37.0;;;;;;;
226;Man autochtoon, vrouw 2e gen. allochtoon;Marokko;2002 (Eén jaar getrouwd);34.0;34.0;;;;;;;
227;Man autochtoon, vrouw 2e gen. allochtoon;Marokko;2003 (Nog geen jaar getrouwd);34.0;34.0;;;;;;;
228;Man autochtoon, vrouw 2e gen. allochtoon;Nederlandse Antillen + Aruba;2001 (Twee jaar getrouwd);95.0;95.0;;;;;;;
229;Man autochtoon, vrouw 2e gen. allochtoon;Nederlandse Antillen + Aruba;2002 (Eén jaar getrouwd);118.0;118.0;;;;;;;
230;Man autochtoon, vrouw 2e gen. allochtoon;Nederlandse Antillen + Aruba;2003 (Nog geen jaar getrouwd);126.0;126.0;;;;;;;
231;Man autochtoon, vrouw 2e gen. allochtoon;Suriname;2001 (Twee jaar getrouwd);131.0;131.0;;;;;;;
232;Man autochtoon, vrouw 2e gen. allochtoon;Suriname;2002 (Eén jaar getrouwd);166.0;166.0;;;;;;;
233;Man autochtoon, vrouw 2e gen. allochtoon;Suriname;2003 (Nog geen jaar getrouwd);128.0;128.0;;;;;;;
234;Man autochtoon, vrouw 2e gen. allochtoon;Turkije;2001 (Twee jaar getrouwd);35.0;35.0;;;;;;;
235;Man autochtoon, vrouw 2e gen. allochtoon;Turkije;2002 (Eén jaar getrouwd);50.0;50.0;;;;;;;
236;Man autochtoon, vrouw 2e gen. allochtoon;Turkije;2003 (Nog geen jaar getrouwd);41.0;41.0;;;;;;;
237;Man autochtoon, vrouw 2e gen. allochtoon;Overige niet-westers;2001 (Twee jaar getrouwd);95.0;95.0;;;;;;;
238;Man autochtoon, vrouw 2e gen. allochtoon;Overige niet-westers;2002 (Eén jaar getrouwd);112.0;112.0;;;;;;;
239;Man autochtoon, vrouw 2e gen. allochtoon;Overige niet-westers;2003 (Nog geen jaar getrouwd);131.0;131.0;;;;;;;
240;Man autochtoon, vrouw 2e gen. allochtoon;Westers;2001 (Twee jaar getrouwd);3015.0;3015.0;;;;;;;
241;Man autochtoon, vrouw 2e gen. allochtoon;Westers;2002 (Eén jaar getrouwd);3112.0;3112.0;;;;;;;
242;Man autochtoon, vrouw 2e gen. allochtoon;Westers;2003 (Nog geen jaar getrouwd);2927.0;2927.0;;;;;;;
243;Beiden 2e generatie allochtoon;Totaal vrouwen;2001 (Twee jaar getrouwd);746.0;;368.0;55.0;13.0;63.0;216.0;21.0;378.0
244;Beiden 2e generatie allochtoon;Totaal vrouwen;2002 (Eén jaar getrouwd);870.0;;462.0;76.0;19.0;96.0;247.0;24.0;408.0
245;Beiden 2e generatie allochtoon;Totaal vrouwen;2003 (Nog geen jaar getrouwd);784.0;;392.0;67.0;10.0;70.0;209.0;36.0;392.0
246;Beiden 2e generatie allochtoon;Autochtoon;2001 (Twee jaar getrouwd);;;;;;;;;
247;Beiden 2e generatie allochtoon;Autochtoon;2002 (Eén jaar getrouwd);;;;;;;;;
248;Beiden 2e generatie allochtoon;Autochtoon;2003 (Nog geen jaar getrouwd);;;;;;;;;
249;Beiden 2e generatie allochtoon;Totaal niet-westers;2001 (Twee jaar getrouwd);385.0;;328.0;53.0;4.0;48.0;209.0;14.0;57.0
250;Beiden 2e generatie allochtoon;Totaal niet-westers;2002 (Eén jaar getrouwd);464.0;;410.0;71.0;9.0;72.0;245.0;13.0;54.0
251;Beiden 2e generatie allochtoon;Totaal niet-westers;2003 (Nog geen jaar getrouwd);410.0;;351.0;64.0;2.0;54.0;202.0;29.0;59.0
252;Beiden 2e generatie allochtoon;Marokko;2001 (Twee jaar getrouwd);64.0;;59.0;52.0;0.0;2.0;4.0;1.0;5.0
253;Beiden 2e generatie allochtoon;Marokko;2002 (Eén jaar getrouwd);79.0;;75.0;67.0;1.0;2.0;3.0;2.0;4.0
254;Beiden 2e generatie allochtoon;Marokko;2003 (Nog geen jaar getrouwd);78.0;;70.0;60.0;1.0;2.0;3.0;4.0;8.0
255;Beiden 2e generatie allochtoon;Nederlandse Antillen + Aruba;2001 (Twee jaar getrouwd);14.0;;2.0;0.0;0.0;1.0;0.0;1.0;12.0
256;Beiden 2e generatie allochtoon;Nederlandse Antillen + Aruba;2002 (Eén jaar getrouwd);15.0;;4.0;0.0;2.0;2.0;0.0;0.0;11.0
257;Beiden 2e generatie allochtoon;Nederlandse Antillen + Aruba;2003 (Nog geen jaar getrouwd);14.0;;3.0;0.0;1.0;0.0;1.0;1.0;11.0
258;Beiden 2e generatie allochtoon;Suriname;2001 (Twee jaar getrouwd);61.0;;44.0;0.0;1.0;43.0;0.0;0.0;17.0
259;Beiden 2e generatie allochtoon;Suriname;2002 (Eén jaar getrouwd);91.0;;72.0;2.0;5.0;64.0;0.0;1.0;19.0
260;Beiden 2e generatie allochtoon;Suriname;2003 (Nog geen jaar getrouwd);72.0;;53.0;0.0;0.0;47.0;1.0;5.0;19.0
261;Beiden 2e generatie allochtoon;Turkije;2001 (Twee jaar getrouwd);218.0;;210.0;0.0;2.0;1.0;204.0;3.0;8.0
262;Beiden 2e generatie allochtoon;Turkije;2002 (Eén jaar getrouwd);250.0;;246.0;0.0;1.0;0.0;241.0;4.0;4.0
263;Beiden 2e generatie allochtoon;Turkije;2003 (Nog geen jaar getrouwd);211.0;;201.0;1.0;0.0;4.0;195.0;1.0;10.0
264;Beiden 2e generatie allochtoon;Overige niet-westers;2001 (Twee jaar getrouwd);28.0;;13.0;1.0;1.0;1.0;1.0;9.0;15.0
265;Beiden 2e generatie allochtoon;Overige niet-westers;2002 (Eén jaar getrouwd);29.0;;13.0;2.0;0.0;4.0;1.0;6.0;16.0
266;Beiden 2e generatie allochtoon;Overige niet-westers;2003 (Nog geen jaar getrouwd);35.0;;24.0;3.0;0.0;1.0;2.0;18.0;11.0
267;Beiden 2e generatie allochtoon;Westers;2001 (Twee jaar getrouwd);361.0;;40.0;2.0;9.0;15.0;7.0;7.0;321.0
268;Beiden 2e generatie allochtoon;Westers;2002 (Eén jaar getrouwd);406.0;;52.0;5.0;10.0;24.0;2.0;11.0;354.0
269;Beiden 2e generatie allochtoon;Westers;2003 (Nog geen jaar getrouwd);374.0;;41.0;3.0;8.0;16.0;7.0;7.0;333.0
