ID;Gewassen;BiologischeBestrijders;Perioden;BedrijvenMetBiologischeBestrijders_1;BedrijvenMetBiologischeBestrijders_2;OppervlakteMetBestrijders_3;OppervlakteMetBestrijdersRelatief_4;IngezetteBiologischeBestrijders_5;TotaalOppervlakte_6;OppervlakteMetBiologischeBestrijders_7
524;Komkommers;C03 Orius laevigatus;2020;6.0;2.8;17.0;2.8;266.0;0.0;16.0
525;Komkommers;C99 Roofwants, -vlieg, -kever, overig;2012;;;;;;;
526;Komkommers;C99 Roofwants, -vlieg, -kever, overig;2016;;;;;;;
527;Komkommers;C99 Roofwants, -vlieg, -kever, overig;2020;14.0;6.7;34.0;5.7;2154.0;4.0;63.0
528;Komkommers;D Aaltje totaal;2012;;;;;;;
529;Komkommers;D Aaltje totaal;2016;;;;;;;
530;Komkommers;D Aaltje totaal;2020;;;;;;;
531;Komkommers;D01 Steinernema carpocapsae;2012;0.0;0.0;0.0;0.0;0.0;0.0;
532;Komkommers;D01 Steinernema carpocapsae;2016;0.0;0.0;0.0;0.0;0.0;0.0;
533;Komkommers;D01 Steinernema carpocapsae;2020;0.0;0.0;0.0;0.0;0.0;0.0;
534;Komkommers;D02 Steinernema feltiae;2012;0.0;0.0;0.0;0.0;0.0;0.0;
535;Komkommers;D02 Steinernema feltiae;2016;0.0;0.0;0.0;0.0;0.0;0.0;
536;Komkommers;D02 Steinernema feltiae;2020;0.0;0.0;0.0;0.0;0.0;0.0;
537;Komkommers;D99 Aaltje, overig;2012;;;;;;;
538;Komkommers;D99 Aaltje, overig;2016;;;;;;;
539;Komkommers;D99 Aaltje, overig;2020;;;;;;;
540;Totaal paprika's;Totaal bestrijders;2012;250.0;86.6;1180.0;89.9;;;
541;Totaal paprika's;Totaal bestrijders;2016;252.0;99.5;1314.0;99.7;;;
542;Totaal paprika's;Totaal bestrijders;2020;248.0;98.1;1532.0;100.0;;;
543;Totaal paprika's;A Roofmijt en rooftrips totaal;2012;242.0;84.1;1140.0;86.8;1570616.0;1196.0;1378.0
544;Totaal paprika's;A Roofmijt en rooftrips totaal;2016;232.0;91.6;1249.0;94.8;656085.0;498.0;525.0
545;Totaal paprika's;A Roofmijt en rooftrips totaal;2020;245.0;97.0;1525.0;99.5;2381047.0;1554.0;1561.0
546;Totaal paprika's;A01 Amblydromalus limonicus;2012;;;;;;;
547;Totaal paprika's;A01 Amblydromalus limonicus;2016;;;;;;;
548;Totaal paprika's;A01 Amblydromalus limonicus;2020;4.0;1.8;43.0;2.8;2458.0;2.0;58.0
549;Totaal paprika's;A02 Amblyseius degenerans;2012;80.0;27.8;415.0;31.6;12671.0;10.0;31.0
550;Totaal paprika's;A02 Amblyseius degenerans;2016;109.0;43.1;515.0;39.1;1307.0;1.0;3.0
551;Totaal paprika's;A02 Amblyseius degenerans;2020;42.0;16.4;186.0;12.2;1678.0;1.0;9.0
552;Totaal paprika's;A03 Amblyseius swirskii;2012;123.0;42.7;643.0;49.0;174560.0;133.0;271.0
553;Totaal paprika's;A03 Amblyseius swirskii;2016;90.0;35.6;427.0;32.4;126678.0;96.0;296.0
554;Totaal paprika's;A03 Amblyseius swirskii;2020;51.0;20.3;365.0;23.8;247226.0;161.0;678.0
555;Totaal paprika's;A04 Macrocheles robustulus;2012;;;;;;;
556;Totaal paprika's;A04 Macrocheles robustulus;2016;;;;;;;
557;Totaal paprika's;A04 Macrocheles robustulus;2020;;;;;;;
558;Totaal paprika's;A05 Neioseiulus californicus;2012;70.0;24.3;414.0;31.5;78139.0;60.0;189.0
559;Totaal paprika's;A05 Neioseiulus californicus;2016;41.0;16.1;265.0;20.1;22015.0;17.0;83.0
560;Totaal paprika's;A05 Neioseiulus californicus;2020;37.0;14.6;294.0;19.2;6143.0;4.0;21.0
561;Totaal paprika's;A06 Neioseiulus cucumeris;2012;138.0;48.0;620.0;47.2;1233685.0;940.0;1990.0
562;Totaal paprika's;A06 Neioseiulus cucumeris;2016;101.0;40.0;519.0;39.4;259270.0;197.0;499.0
563;Totaal paprika's;A06 Neioseiulus cucumeris;2020;92.0;36.4;535.0;34.9;875935.0;572.0;1638.0
564;Totaal paprika's;A07 Phytoseiulus persimilis;2012;220.0;76.3;1028.0;78.3;59747.0;46.0;58.0
565;Totaal paprika's;A07 Phytoseiulus persimilis;2016;190.0;75.0;1047.0;79.5;81467.0;62.0;78.0
566;Totaal paprika's;A07 Phytoseiulus persimilis;2020;225.0;89.1;1423.0;92.9;183766.0;120.0;129.0
567;Totaal paprika's;A08 Stratiolaelaps scimitus;2012;;;;;;;
568;Totaal paprika's;A08 Stratiolaelaps scimitus;2016;16.0;6.3;107.0;8.1;33777.0;26.0;317.0
569;Totaal paprika's;A08 Stratiolaelaps scimitus;2020;8.0;3.1;49.0;3.2;13462.0;9.0;274.0
570;Totaal paprika's;A09 Transeius montdorensis;2012;;;;;;;
571;Totaal paprika's;A09 Transeius montdorensis;2016;61.0;24.2;368.0;27.9;118207.0;90.0;321.0
572;Totaal paprika's;A09 Transeius montdorensis;2020;144.0;56.9;952.0;62.1;1049704.0;685.0;1102.0
573;Totaal paprika's;A99 Roofmijt en rooftrips, overig;2012;20.0;7.1;102.0;7.8;1641.0;1.0;16.0
574;Totaal paprika's;A99 Roofmijt en rooftrips, overig;2016;16.0;6.3;45.0;3.4;10741.0;8.0;239.0
575;Totaal paprika's;A99 Roofmijt en rooftrips, overig;2020;3.0;1.1;8.0;0.5;674.0;0.0;85.0
576;Totaal paprika's;B Sluipwesp en galmug totaal;2012;151.0;52.4;755.0;57.5;14344.0;11.0;19.0
577;Totaal paprika's;B Sluipwesp en galmug totaal;2016;178.0;70.2;1037.0;78.7;112371.0;85.0;108.0
578;Totaal paprika's;B Sluipwesp en galmug totaal;2020;231.0;91.3;1496.0;97.6;357809.0;234.0;239.0
579;Totaal paprika's;B01 Aphidius colemani;2012;92.0;31.9;502.0;38.3;2626.0;2.0;5.0
580;Totaal paprika's;B01 Aphidius colemani;2016;117.0;46.4;697.0;52.9;16975.0;13.0;24.0
581;Totaal paprika's;B01 Aphidius colemani;2020;215.0;85.0;1442.0;94.1;90371.0;59.0;63.0
582;Totaal paprika's;B02 Aphidius ervi;2012;50.0;17.5;300.0;22.9;927.0;1.0;3.0
583;Totaal paprika's;B02 Aphidius ervi;2016;60.0;23.8;280.0;21.3;6209.0;5.0;22.0
584;Totaal paprika's;B02 Aphidius ervi;2020;87.0;34.3;459.0;30.0;7698.0;5.0;17.0
585;Totaal paprika's;B03 Aphidoletes aphidimyza;2012;41.0;14.2;202.0;15.4;956.0;1.0;5.0
586;Totaal paprika's;B03 Aphidoletes aphidimyza;2016;85.0;33.6;487.0;36.9;53205.0;40.0;109.0
587;Totaal paprika's;B03 Aphidoletes aphidimyza;2020;190.0;75.2;1308.0;85.4;188701.0;123.0;144.0
588;Totaal paprika's;B04 Diglyphus isaea;2012;83.0;28.7;419.0;31.9;596.0;0.0;1.0
589;Totaal paprika's;B04 Diglyphus isaea;2016;29.0;11.5;114.0;8.7;158.0;0.0;1.0
590;Totaal paprika's;B04 Diglyphus isaea;2020;16.0;6.4;77.0;5.0;31.0;0.0;0.0
591;Totaal paprika's;B05 Encarsia formosa;2012;37.0;12.8;173.0;13.2;5196.0;4.0;30.0
592;Totaal paprika's;B05 Encarsia formosa;2016;28.0;11.0;157.0;11.9;4015.0;3.0;26.0
593;Totaal paprika's;B05 Encarsia formosa;2020;25.0;9.8;116.0;7.6;9632.0;6.0;83.0
594;Totaal paprika's;B06 Eretmocerus eremicus;2012;;;;;;;
595;Totaal paprika's;B06 Eretmocerus eremicus;2016;39.0;15.4;255.0;19.3;27496.0;21.0;108.0
596;Totaal paprika's;B06 Eretmocerus eremicus;2020;22.0;8.9;116.0;7.5;3193.0;2.0;28.0
597;Totaal paprika's;B07 Feltiella acarisuga;2012;32.0;11.0;172.0;13.1;161.0;0.0;1.0
598;Totaal paprika's;B07 Feltiella acarisuga;2016;53.0;21.1;300.0;22.8;149.0;0.0;0.0
599;Totaal paprika's;B07 Feltiella acarisuga;2020;76.0;29.9;398.0;26.0;576.0;0.0;1.0
600;Totaal paprika's;B99 Sluipwesp en galmug, overig;2012;73.0;25.5;367.0;27.9;2361.0;2.0;6.0
601;Totaal paprika's;B99 Sluipwesp en galmug, overig;2016;56.0;22.3;278.0;21.1;4163.0;3.0;15.0
602;Totaal paprika's;B99 Sluipwesp en galmug, overig;2020;50.0;19.9;263.0;17.2;57608.0;38.0;219.0
603;Totaal paprika's;C Roofwants, -vlieg, -kever totaal;2012;223.0;77.5;1088.0;82.9;15300.0;12.0;14.0
604;Totaal paprika's;C Roofwants, -vlieg, -kever totaal;2016;224.0;88.5;1170.0;88.8;29758.0;23.0;25.0
605;Totaal paprika's;C Roofwants, -vlieg, -kever totaal;2020;232.0;91.7;1501.0;97.9;75949.0;50.0;51.0
606;Totaal paprika's;C01 Delphastus pusillus;2012;;;;;;;
607;Totaal paprika's;C01 Delphastus pusillus;2016;;;;;;;
608;Totaal paprika's;C01 Delphastus pusillus;2020;;;;;;;
609;Totaal paprika's;C02 Macrolophus pygmaeus;2012;45.0;15.7;266.0;20.2;1009.0;1.0;4.0
610;Totaal paprika's;C02 Macrolophus pygmaeus;2016;40.0;15.9;257.0;19.5;1212.0;1.0;5.0
611;Totaal paprika's;C02 Macrolophus pygmaeus;2020;84.0;33.1;718.0;46.9;5155.0;3.0;7.0
612;Totaal paprika's;C03 Orius laevigatus;2012;220.0;76.6;1059.0;80.6;10678.0;8.0;10.0
613;Totaal paprika's;C03 Orius laevigatus;2016;201.0;79.6;1033.0;78.4;24703.0;19.0;24.0
614;Totaal paprika's;C03 Orius laevigatus;2020;219.0;86.4;1448.0;94.5;66357.0;43.0;46.0
615;Totaal paprika's;C99 Roofwants, -vlieg, -kever, overig;2012;59.0;20.6;323.0;24.6;3613.0;3.0;11.0
616;Totaal paprika's;C99 Roofwants, -vlieg, -kever, overig;2016;71.0;28.2;400.0;30.4;3843.0;3.0;10.0
617;Totaal paprika's;C99 Roofwants, -vlieg, -kever, overig;2020;62.0;24.3;432.0;28.2;4437.0;3.0;10.0
618;Totaal paprika's;D Aaltje totaal;2012;;;;;;;
619;Totaal paprika's;D Aaltje totaal;2016;;;;;;;
620;Totaal paprika's;D Aaltje totaal;2020;8.0;3.2;24.0;1.6;98238195.0;64117.0;4093073.0
621;Totaal paprika's;D01 Steinernema carpocapsae;2012;0.0;0.0;0.0;0.0;0.0;0.0;
622;Totaal paprika's;D01 Steinernema carpocapsae;2016;0.0;0.0;0.0;0.0;0.0;0.0;
623;Totaal paprika's;D01 Steinernema carpocapsae;2020;0.0;0.0;0.0;0.0;0.0;0.0;
624;Totaal paprika's;D02 Steinernema feltiae;2012;;;;;;;
625;Totaal paprika's;D02 Steinernema feltiae;2016;;;;;;;
626;Totaal paprika's;D02 Steinernema feltiae;2020;8.0;3.2;24.0;1.6;98238195.0;64117.0;4093073.0
627;Totaal paprika's;D99 Aaltje, overig;2012;0.0;0.0;0.0;0.0;0.0;0.0;
628;Totaal paprika's;D99 Aaltje, overig;2016;0.0;0.0;0.0;0.0;0.0;0.0;
629;Totaal paprika's;D99 Aaltje, overig;2020;0.0;0.0;0.0;0.0;0.0;0.0;
630;Potplanten, voor de bloei onder glas;Totaal bestrijders;2012;183.0;39.5;411.0;47.4;;;
631;Potplanten, voor de bloei onder glas;Totaal bestrijders;2016;303.0;77.2;815.0;87.1;;;
632;Potplanten, voor de bloei onder glas;Totaal bestrijders;2020;242.0;59.6;714.0;74.5;;;
633;Potplanten, voor de bloei onder glas;A Roofmijt en rooftrips totaal;2012;170.0;36.6;367.0;42.3;1448746.0;1671.0;3948.0
634;Potplanten, voor de bloei onder glas;A Roofmijt en rooftrips totaal;2016;258.0;65.6;746.0;79.7;3399651.0;3634.0;4558.0
635;Potplanten, voor de bloei onder glas;A Roofmijt en rooftrips totaal;2020;206.0;50.8;641.0;66.9;8489278.0;8859.0;13236.0
636;Potplanten, voor de bloei onder glas;A01 Amblydromalus limonicus;2012;;;;;;;
637;Potplanten, voor de bloei onder glas;A01 Amblydromalus limonicus;2016;;;;;;;
638;Potplanten, voor de bloei onder glas;A01 Amblydromalus limonicus;2020;2.0;0.6;15.0;1.6;705.0;1.0;47.0
639;Potplanten, voor de bloei onder glas;A02 Amblyseius degenerans;2012;;;;;;;
640;Potplanten, voor de bloei onder glas;A02 Amblyseius degenerans;2016;;;;;;;
641;Potplanten, voor de bloei onder glas;A02 Amblyseius degenerans;2020;3.0;0.7;10.0;1.1;295.0;0.0;28.0
642;Potplanten, voor de bloei onder glas;A03 Amblyseius swirskii;2012;54.0;11.5;132.0;15.2;160934.0;186.0;1222.0
643;Potplanten, voor de bloei onder glas;A03 Amblyseius swirskii;2016;99.0;25.2;335.0;35.8;985373.0;1053.0;2938.0
644;Potplanten, voor de bloei onder glas;A03 Amblyseius swirskii;2020;74.0;18.1;233.0;24.4;740235.0;772.0;3172.0
645;Potplanten, voor de bloei onder glas;A04 Macrocheles robustulus;2012;59.0;12.7;148.0;17.0;144754.0;167.0;981.0
646;Potplanten, voor de bloei onder glas;A04 Macrocheles robustulus;2016;100.0;25.6;340.0;36.3;1087266.0;1162.0;3198.0
647;Potplanten, voor de bloei onder glas;A04 Macrocheles robustulus;2020;39.0;9.7;135.0;14.1;651135.0;680.0;4813.0
648;Potplanten, voor de bloei onder glas;A05 Neioseiulus californicus;2012;;;;;;;
649;Potplanten, voor de bloei onder glas;A05 Neioseiulus californicus;2016;25.0;6.4;89.0;9.5;9561.0;10.0;107.0
650;Potplanten, voor de bloei onder glas;A05 Neioseiulus californicus;2020;28.0;6.9;95.0;9.9;18543.0;19.0;195.0
651;Potplanten, voor de bloei onder glas;A06 Neioseiulus cucumeris;2012;36.0;7.7;98.0;11.3;865543.0;998.0;8864.0
652;Potplanten, voor de bloei onder glas;A06 Neioseiulus cucumeris;2016;23.0;5.8;82.0;8.7;425893.0;455.0;5204.0
653;Potplanten, voor de bloei onder glas;A06 Neioseiulus cucumeris;2020;26.0;6.4;77.0;8.1;598336.0;624.0;7738.0
654;Potplanten, voor de bloei onder glas;A07 Phytoseiulus persimilis;2012;26.0;5.6;35.0;4.0;3493.0;4.0;101.0
655;Potplanten, voor de bloei onder glas;A07 Phytoseiulus persimilis;2016;53.0;13.6;186.0;19.8;21192.0;23.0;114.0
656;Potplanten, voor de bloei onder glas;A07 Phytoseiulus persimilis;2020;58.0;14.2;185.0;19.3;41444.0;43.0;224.0
657;Potplanten, voor de bloei onder glas;A08 Stratiolaelaps scimitus;2012;68.0;14.7;190.0;21.9;256095.0;295.0;1350.0
658;Potplanten, voor de bloei onder glas;A08 Stratiolaelaps scimitus;2016;105.0;26.7;400.0;42.7;818028.0;874.0;2047.0
659;Potplanten, voor de bloei onder glas;A08 Stratiolaelaps scimitus;2020;103.0;25.3;349.0;36.4;1863768.0;1945.0;5342.0
660;Potplanten, voor de bloei onder glas;A09 Transeius montdorensis;2012;;;;;;;
661;Potplanten, voor de bloei onder glas;A09 Transeius montdorensis;2016;27.0;6.9;95.0;10.1;18379.0;20.0;194.0
662;Potplanten, voor de bloei onder glas;A09 Transeius montdorensis;2020;81.0;19.9;287.0;29.9;4383936.0;4575.0;15279.0
663;Potplanten, voor de bloei onder glas;A99 Roofmijt en rooftrips, overig;2012;25.0;5.5;32.0;3.6;10214.0;12.0;323.0
664;Potplanten, voor de bloei onder glas;A99 Roofmijt en rooftrips, overig;2016;34.0;8.5;59.0;6.3;31498.0;34.0;534.0
665;Potplanten, voor de bloei onder glas;A99 Roofmijt en rooftrips, overig;2020;16.0;4.0;53.0;5.5;190881.0;199.0;3617.0
666;Potplanten, voor de bloei onder glas;B Sluipwesp en galmug totaal;2012;45.0;9.7;99.0;11.5;8386.0;10.0;84.0
667;Potplanten, voor de bloei onder glas;B Sluipwesp en galmug totaal;2016;103.0;26.2;292.0;31.2;51028.0;55.0;175.0
668;Potplanten, voor de bloei onder glas;B Sluipwesp en galmug totaal;2020;95.0;23.3;276.0;28.8;43403.0;45.0;157.0
669;Potplanten, voor de bloei onder glas;B01 Aphidius colemani;2012;25.0;5.4;64.0;7.4;2448.0;3.0;38.0
670;Potplanten, voor de bloei onder glas;B01 Aphidius colemani;2016;49.0;12.5;135.0;14.4;31504.0;34.0;234.0
671;Potplanten, voor de bloei onder glas;B01 Aphidius colemani;2020;44.0;10.9;126.0;13.2;5605.0;6.0;44.0
672;Potplanten, voor de bloei onder glas;B02 Aphidius ervi;2012;;;;;;;
673;Potplanten, voor de bloei onder glas;B02 Aphidius ervi;2016;28.0;7.0;60.0;6.4;359.0;0.0;6.0
674;Potplanten, voor de bloei onder glas;B02 Aphidius ervi;2020;25.0;6.3;69.0;7.2;519.0;1.0;7.0
675;Potplanten, voor de bloei onder glas;B03 Aphidoletes aphidimyza;2012;30.0;6.5;59.0;6.9;2900.0;3.0;49.0
676;Potplanten, voor de bloei onder glas;B03 Aphidoletes aphidimyza;2016;60.0;15.3;155.0;16.5;2414.0;3.0;16.0
677;Potplanten, voor de bloei onder glas;B03 Aphidoletes aphidimyza;2020;50.0;12.4;180.0;18.8;15322.0;16.0;85.0
678;Potplanten, voor de bloei onder glas;B04 Diglyphus isaea;2012;;;;;;;
679;Potplanten, voor de bloei onder glas;B04 Diglyphus isaea;2016;;;;;;;
680;Potplanten, voor de bloei onder glas;B04 Diglyphus isaea;2020;5.0;1.2;4.0;0.4;216.0;0.0;61.0
681;Potplanten, voor de bloei onder glas;B05 Encarsia formosa;2012;;;;;;;
682;Potplanten, voor de bloei onder glas;B05 Encarsia formosa;2016;32.0;8.1;112.0;12.0;4081.0;4.0;36.0
683;Potplanten, voor de bloei onder glas;B05 Encarsia formosa;2020;22.0;5.5;68.0;7.1;7076.0;7.0;104.0
684;Potplanten, voor de bloei onder glas;B06 Eretmocerus eremicus;2012;;;;;;;
685;Potplanten, voor de bloei onder glas;B06 Eretmocerus eremicus;2016;30.0;7.6;100.0;10.7;8412.0;9.0;84.0
686;Potplanten, voor de bloei onder glas;B06 Eretmocerus eremicus;2020;15.0;3.7;47.0;4.9;11739.0;12.0;252.0
687;Potplanten, voor de bloei onder glas;B07 Feltiella acarisuga;2012;;;;;;;
688;Potplanten, voor de bloei onder glas;B07 Feltiella acarisuga;2016;;;;;;;
689;Potplanten, voor de bloei onder glas;B07 Feltiella acarisuga;2020;7.0;1.8;21.0;2.2;11.0;0.0;0.0
690;Potplanten, voor de bloei onder glas;B99 Sluipwesp en galmug, overig;2012;;;;;;;
691;Potplanten, voor de bloei onder glas;B99 Sluipwesp en galmug, overig;2016;;;;;;;
692;Potplanten, voor de bloei onder glas;B99 Sluipwesp en galmug, overig;2020;29.0;7.2;77.0;8.0;2914.0;3.0;38.0
693;Potplanten, voor de bloei onder glas;C Roofwants, -vlieg, -kever totaal;2012;45.0;9.8;89.0;10.2;3573.0;4.0;40.0
694;Potplanten, voor de bloei onder glas;C Roofwants, -vlieg, -kever totaal;2016;63.0;16.0;204.0;21.8;12061.0;13.0;59.0
695;Potplanten, voor de bloei onder glas;C Roofwants, -vlieg, -kever totaal;2020;74.0;18.3;265.0;27.7;11249.0;12.0;42.0
696;Potplanten, voor de bloei onder glas;C01 Delphastus pusillus;2012;;;;;;;
697;Potplanten, voor de bloei onder glas;C01 Delphastus pusillus;2016;;;;;;;
698;Potplanten, voor de bloei onder glas;C01 Delphastus pusillus;2020;;;;;;;
699;Potplanten, voor de bloei onder glas;C02 Macrolophus pygmaeus;2012;;;;;;;
700;Potplanten, voor de bloei onder glas;C02 Macrolophus pygmaeus;2016;;;;;;;
701;Potplanten, voor de bloei onder glas;C02 Macrolophus pygmaeus;2020;6.0;1.5;11.0;1.1;380.0;0.0;35.0
702;Potplanten, voor de bloei onder glas;C03 Orius laevigatus;2012;;;;;;;
703;Potplanten, voor de bloei onder glas;C03 Orius laevigatus;2016;;;;;;;
704;Potplanten, voor de bloei onder glas;C03 Orius laevigatus;2020;22.0;5.5;87.0;9.1;1374.0;1.0;16.0
705;Potplanten, voor de bloei onder glas;C99 Roofwants, -vlieg, -kever, overig;2012;;;;;;;
706;Potplanten, voor de bloei onder glas;C99 Roofwants, -vlieg, -kever, overig;2016;52.0;13.3;180.0;19.3;4884.0;5.0;27.0
707;Potplanten, voor de bloei onder glas;C99 Roofwants, -vlieg, -kever, overig;2020;59.0;14.6;230.0;24.0;9495.0;10.0;41.0
708;Potplanten, voor de bloei onder glas;D Aaltje totaal;2012;92.0;19.9;228.0;26.3;;;
709;Potplanten, voor de bloei onder glas;D Aaltje totaal;2016;134.0;34.2;337.0;36.0;;;
710;Potplanten, voor de bloei onder glas;D Aaltje totaal;2020;86.0;21.2;282.0;29.4;3091007229.0;3225713.0;10953810.0
711;Potplanten, voor de bloei onder glas;D01 Steinernema carpocapsae;2012;;;;;;;
712;Potplanten, voor de bloei onder glas;D01 Steinernema carpocapsae;2016;32.0;8.1;66.0;7.0;;;
713;Potplanten, voor de bloei onder glas;D01 Steinernema carpocapsae;2020;38.0;9.3;130.0;13.6;1325504701.0;1383270.0;10207566.0
714;Potplanten, voor de bloei onder glas;D02 Steinernema feltiae;2012;92.0;19.9;228.0;26.3;;;
715;Potplanten, voor de bloei onder glas;D02 Steinernema feltiae;2016;119.0;30.3;325.0;34.7;;;
716;Potplanten, voor de bloei onder glas;D02 Steinernema feltiae;2020;68.0;16.9;236.0;24.6;1718602781.0;1793499.0;7287393.0
717;Potplanten, voor de bloei onder glas;D99 Aaltje, overig;2012;;;;;;;
718;Potplanten, voor de bloei onder glas;D99 Aaltje, overig;2016;;;;;;;
719;Potplanten, voor de bloei onder glas;D99 Aaltje, overig;2020;15.0;3.8;34.0;3.5;46899746.0;48944.0;1388051.0
720;Rozen onder glas;Totaal bestrijders;2012;112.0;60.8;271.0;66.5;;;
721;Rozen onder glas;Totaal bestrijders;2016;78.0;76.8;221.0;86.2;;;
722;Rozen onder glas;Totaal bestrijders;2020;60.0;100.0;204.0;100.0;;;
723;Rozen onder glas;A Roofmijt en rooftrips totaal;2012;107.0;58.0;268.0;65.8;5624459.0;13804.0;20963.0
724;Rozen onder glas;A Roofmijt en rooftrips totaal;2016;75.0;73.1;210.0;82.0;1729214.0;6741.0;8220.0
725;Rozen onder glas;A Roofmijt en rooftrips totaal;2020;60.0;100.0;204.0;100.0;4711647.0;23066.0;23066.0
726;Rozen onder glas;A01 Amblydromalus limonicus;2012;51.0;27.3;134.0;32.8;459699.0;1128.0;3438.0
727;Rozen onder glas;A01 Amblydromalus limonicus;2016;19.0;18.1;77.0;29.9;222091.0;866.0;2897.0
728;Rozen onder glas;A01 Amblydromalus limonicus;2020;24.0;40.2;98.0;48.2;179205.0;877.0;1821.0
729;Rozen onder glas;A02 Amblyseius degenerans;2012;;;;;;;
730;Rozen onder glas;A02 Amblyseius degenerans;2016;;;;;;;
731;Rozen onder glas;A02 Amblyseius degenerans;2020;;;;;;;
732;Rozen onder glas;A03 Amblyseius swirskii;2012;87.0;47.0;238.0;58.4;1833578.0;4500.0;7700.0
733;Rozen onder glas;A03 Amblyseius swirskii;2016;46.0;45.5;142.0;55.2;759125.0;2959.0;5357.0
734;Rozen onder glas;A03 Amblyseius swirskii;2020;21.0;34.6;59.0;28.7;527869.0;2584.0;8996.0
735;Rozen onder glas;A04 Macrocheles robustulus;2012;;;;;;;
736;Rozen onder glas;A04 Macrocheles robustulus;2016;;;;;;;
737;Rozen onder glas;A04 Macrocheles robustulus;2020;2.0;3.2;1.0;0.4;2924.0;14.0;3750.0
738;Rozen onder glas;A05 Neioseiulus californicus;2012;34.0;18.4;90.0;22.1;45246.0;111.0;502.0
739;Rozen onder glas;A05 Neioseiulus californicus;2016;25.0;24.7;74.0;29.0;47677.0;186.0;640.0
740;Rozen onder glas;A05 Neioseiulus californicus;2020;11.0;18.3;53.0;25.8;27278.0;134.0;518.0
741;Rozen onder glas;A06 Neioseiulus cucumeris;2012;60.0;32.2;162.0;39.9;3156193.0;7746.0;19431.0
742;Rozen onder glas;A06 Neioseiulus cucumeris;2016;30.0;29.7;112.0;43.6;512219.0;1997.0;4578.0
743;Rozen onder glas;A06 Neioseiulus cucumeris;2020;33.0;55.2;161.0;79.0;1766330.0;8647.0;10940.0
744;Rozen onder glas;A07 Phytoseiulus persimilis;2012;76.0;41.3;191.0;46.8;41066.0;101.0;215.0
745;Rozen onder glas;A07 Phytoseiulus persimilis;2016;59.0;58.2;176.0;68.8;163427.0;637.0;926.0
746;Rozen onder glas;A07 Phytoseiulus persimilis;2020;47.0;77.9;168.0;82.3;35326.0;173.0;210.0
747;Rozen onder glas;A08 Stratiolaelaps scimitus;2012;;;;;;;
748;Rozen onder glas;A08 Stratiolaelaps scimitus;2016;;;;;;;
749;Rozen onder glas;A08 Stratiolaelaps scimitus;2020;15.0;25.2;45.0;22.1;7496.0;37.0;166.0
750;Rozen onder glas;A09 Transeius montdorensis;2012;13.0;7.2;43.0;10.6;80286.0;197.0;1867.0
751;Rozen onder glas;A09 Transeius montdorensis;2016;;;;;;;
752;Rozen onder glas;A09 Transeius montdorensis;2020;26.0;42.9;126.0;61.6;2123542.0;10396.0;16875.0
753;Rozen onder glas;A99 Roofmijt en rooftrips, overig;2012;;;;;;;
754;Rozen onder glas;A99 Roofmijt en rooftrips, overig;2016;;;;;;;
755;Rozen onder glas;A99 Roofmijt en rooftrips, overig;2020;7.0;12.4;30.0;14.9;41677.0;204.0;1373.0
756;Rozen onder glas;B Sluipwesp en galmug totaal;2012;66.0;35.5;185.0;45.5;53335.0;131.0;288.0
757;Rozen onder glas;B Sluipwesp en galmug totaal;2016;46.0;45.1;134.0;52.2;29034.0;113.0;217.0
758;Rozen onder glas;B Sluipwesp en galmug totaal;2020;43.0;71.4;167.0;81.9;16898.0;83.0;101.0
759;Rozen onder glas;B01 Aphidius colemani;2012;;;;;;;
760;Rozen onder glas;B01 Aphidius colemani;2016;;;;;;;
761;Rozen onder glas;B01 Aphidius colemani;2020;14.0;24.1;87.0;42.5;330.0;2.0;4.0
762;Rozen onder glas;B02 Aphidius ervi;2012;;;;;;;
763;Rozen onder glas;B02 Aphidius ervi;2016;;;;;;;
764;Rozen onder glas;B02 Aphidius ervi;2020;11.0;17.6;83.0;40.4;403.0;2.0;5.0
765;Rozen onder glas;B03 Aphidoletes aphidimyza;2012;;;;;;;
766;Rozen onder glas;B03 Aphidoletes aphidimyza;2016;;;;;;;
767;Rozen onder glas;B03 Aphidoletes aphidimyza;2020;22.0;36.4;123.0;60.0;4724.0;23.0;39.0
768;Rozen onder glas;B04 Diglyphus isaea;2012;0.0;0.0;0.0;0.0;0.0;0.0;
769;Rozen onder glas;B04 Diglyphus isaea;2016;0.0;0.0;0.0;0.0;0.0;0.0;
770;Rozen onder glas;B04 Diglyphus isaea;2020;0.0;0.0;0.0;0.0;0.0;0.0;
771;Rozen onder glas;B05 Encarsia formosa;2012;66.0;35.5;185.0;45.5;51441.0;126.0;277.0
772;Rozen onder glas;B05 Encarsia formosa;2016;34.0;33.0;98.0;38.0;23305.0;91.0;239.0
773;Rozen onder glas;B05 Encarsia formosa;2020;26.0;43.5;95.0;46.3;3753.0;18.0;40.0
774;Rozen onder glas;B06 Eretmocerus eremicus;2012;;;;;;;
775;Rozen onder glas;B06 Eretmocerus eremicus;2016;;;;;;;
776;Rozen onder glas;B06 Eretmocerus eremicus;2020;8.0;12.6;20.0;9.9;488.0;2.0;24.0
777;Rozen onder glas;B07 Feltiella acarisuga;2012;;;;;;;
778;Rozen onder glas;B07 Feltiella acarisuga;2016;17.0;17.0;71.0;27.7;70.0;0.0;1.0
779;Rozen onder glas;B07 Feltiella acarisuga;2020;18.0;30.2;107.0;52.6;6331.0;31.0;59.0
