ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2017Totaal_1;WmoClienten2016InstroomWlz2017_2;SamenloopWmoWlz2016Wlz2017_3;WmoClientenGebruikWlz2017Totaal_4;WmoClienten2016InstroomWlzIn2017_5;SamenloopWmoWlz2016WlzIn2017_6;WmoClientenGebruikWlz2017Totaal_7;WmoClienten2016InstroomWlzIn2017_8;SamenloopWmoWlz2016WlzIn2017_9
3342;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nederweert;40.0;5.0;35.0;27.66;3.55;24.11;78.0;10.0;68.0
3343;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Neerijnen;15.0;5.0;10.0;22.81;5.26;17.54;49.0;11.0;38.0
3344;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nieuwegein;;;;;;;;;
3345;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nieuwkoop;;;;;;;;;
3346;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nijkerk;20.0;10.0;10.0;10.34;5.17;5.17;18.0;9.0;9.0
3347;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nijmegen;365.0;75.0;290.0;14.07;2.95;11.12;33.0;7.0;26.0
3348;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nissewaard;190.0;15.0;175.0;20.02;1.69;18.34;56.0;5.0;51.0
3349;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Noord-Beveland;;;;;;;;;
3350;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Noordenveld;;;;;;;;;
3351;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Noordoostpolder;125.0;15.0;115.0;24.85;2.54;22.31;72.0;7.0;64.0
3352;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Noordwijk;270.0;10.0;260.0;63.15;1.88;61.27;241.0;7.0;234.0
3353;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Noordwijkerhout;75.0;5.0;70.0;44.58;2.41;42.17;135.0;7.0;128.0
3354;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nuenen, Gerwen en Nederwetten;25.0;5.0;20.0;19.38;5.43;13.95;46.0;13.0;33.0
3355;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nunspeet;;;;;;;;;
3356;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nuth;;;;;;;;;
3357;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oegstgeest;70.0;0.0;65.0;38.2;0.56;37.64;108.0;2.0;107.0
3358;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oirschot;30.0;10.0;20.0;27.27;7.27;20.0;78.0;21.0;57.0
3359;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oisterwijk;;;;;;;;;
3360;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oldambt;160.0;25.0;135.0;20.08;2.89;17.19;70.0;10.0;60.0
3361;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oldebroek;45.0;5.0;40.0;26.04;2.37;23.67;77.0;7.0;70.0
3362;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oldenzaal;115.0;25.0;90.0;22.16;5.01;17.15;93.0;21.0;72.0
3363;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Olst-Wijhe;100.0;10.0;90.0;50.0;4.08;45.92;164.0;13.0;151.0
3364;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Ommen;;;;;;;;;
3365;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Onderbanken;;;;;;;;;
3366;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oost Gelre;;;;;;;;;
3367;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oosterhout;;;;;;;;;
3368;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Ooststellingwerf;;;;;;;;;
3369;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oostzaan;5.0;0.0;5.0;26.32;5.26;21.05;22.0;4.0;17.0
3370;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Opmeer;10.0;5.0;5.0;14.86;6.76;8.11;35.0;16.0;19.0
3371;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Opsterland;;;;;;;;;
3372;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oss;175.0;40.0;135.0;19.82;4.58;15.23;55.0;13.0;42.0
3373;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oud-Beijerland;;;;;;;;;
3374;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oude IJsselstreek;;;;;;;;;
3375;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Ouder-Amstel;15.0;5.0;10.0;22.81;8.77;14.04;32.0;12.0;20.0
3376;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oudewater;25.0;5.0;20.0;29.49;3.85;25.64;101.0;13.0;88.0
3377;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Overbetuwe;;;;;;;;;
3378;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Papendrecht;;;;;;;;;
3379;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Peel en Maas;;;;;;;;;
3380;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Pekela;40.0;5.0;40.0;21.99;2.09;19.9;64.0;6.0;58.0
3381;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Pijnacker-Nootdorp;135.0;10.0;130.0;42.37;2.49;39.88;114.0;7.0;107.0
3382;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Purmerend;;;;;;;;;
3383;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Putten;70.0;10.0;60.0;34.47;4.37;30.1;102.0;13.0;89.0
3384;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Raalte;25.0;10.0;20.0;9.57;3.19;6.38;23.0;8.0;15.0
3385;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Reimerswaal;;;;;;;;;
3386;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Renkum;55.0;10.0;45.0;19.26;3.38;15.88;45.0;8.0;37.0
3387;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Renswoude;;;;;;;;;
3388;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Reusel-De Mierden;10.0;5.0;10.0;20.37;5.56;14.81;42.0;11.0;30.0
3389;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Rheden;205.0;15.0;190.0;34.58;2.56;32.03;95.0;7.0;88.0
3390;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Rhenen;;;;;;;;;
3391;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Ridderkerk;50.0;5.0;40.0;14.29;2.04;12.24;36.0;5.0;31.0
3392;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Rijnwaarden;20.0;10.0;15.0;22.58;8.6;13.98;56.0;21.0;35.0
3393;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Rijssen-Holten;;;;;;;;;
3394;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Rijswijk (ZH.);115.0;20.0;90.0;17.88;3.32;14.56;47.0;9.0;38.0
3395;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Roerdalen;;;;;;;;;
3396;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Roermond;190.0;25.0;165.0;21.92;2.97;18.95;61.0;8.0;52.0
3397;Totaal mannen en vrouwen;10 000 tot 15 000 euro;De Ronde Venen;;;;;;;;;
3398;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Roosendaal;255.0;45.0;215.0;28.46;4.76;23.7;83.0;14.0;69.0
3399;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Rotterdam;1760.0;295.0;1470.0;14.69;2.44;12.24;35.0;6.0;29.0
3400;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Rozendaal;;;;;;;;;
3401;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Rucphen;15.0;10.0;0.0;9.15;7.75;1.41;20.0;17.0;3.0
3402;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Schagen;;;;;;;;;
3403;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Scherpenzeel;30.0;5.0;25.0;31.82;4.55;27.27;127.0;18.0;109.0
3404;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Schiedam;180.0;20.0;160.0;15.73;1.75;13.99;42.0;5.0;38.0
3405;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Schiermonnikoog;;;;;;;;;
3406;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Schijndel;;;;;;;;;
3407;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Schinnen;20.0;5.0;20.0;22.92;4.17;18.75;60.0;11.0;49.0
3408;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Schouwen-Duiveland;50.0;10.0;35.0;18.01;4.41;13.6;42.0;10.0;32.0
3409;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Simpelveld;;;;;;;;;
3410;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Sint Anthonis;;;;;;;;;
3411;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Sint-Michielsgestel;10.0;5.0;10.0;7.27;2.42;4.85;15.0;5.0;10.0
3412;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Sint-Oedenrode;;;;;;;;;
3413;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Sittard-Geleen;375.0;45.0;330.0;22.31;2.56;19.75;73.0;8.0;65.0
3414;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Sliedrecht;;;;;;;;;
3415;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Slochteren;;;;;;;;;
3416;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Sluis;45.0;10.0;35.0;15.87;2.95;12.92;48.0;9.0;39.0
3417;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Smallingerland;;;;;;;;;
3418;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Soest;90.0;15.0;75.0;22.42;3.53;18.89;58.0;9.0;49.0
3419;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Someren;85.0;10.0;75.0;44.21;5.26;38.95;139.0;17.0;122.0
3420;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Son en Breugel;15.0;0.0;10.0;18.84;2.9;15.94;31.0;5.0;27.0
3421;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Stadskanaal;135.0;30.0;105.0;21.15;4.51;16.64;77.0;16.0;61.0
3422;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Staphorst;5.0;0.0;5.0;11.54;3.85;7.69;21.0;7.0;14.0
3423;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Stede Broec;;;;;;;;;
3424;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Steenbergen;;;;;;;;;
3425;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Steenwijkerland;100.0;15.0;85.0;21.71;2.85;18.86;56.0;7.0;49.0
3426;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Stein (L.);;;;;;;;;
3427;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Stichtse Vecht;;;;;;;;;
3428;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Strijen;;;;;;;;;
3429;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Súdwest-Fryslân;;;;;;;;;
3430;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Terneuzen;135.0;20.0;110.0;20.46;3.23;17.23;60.0;9.0;50.0
3431;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Terschelling;5.0;0.0;0.0;19.05;9.52;9.52;25.0;13.0;13.0
3432;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Texel;;;;;;;;;
3433;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Teylingen;90.0;10.0;80.0;40.09;4.85;35.24;102.0;12.0;90.0
3434;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Tholen;;;;;;;;;
3435;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Tiel;65.0;10.0;50.0;20.26;3.54;16.72;38.0;7.0;31.0
3436;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Tilburg;970.0;80.0;890.0;29.75;2.4;27.35;82.0;7.0;75.0
3437;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Tubbergen;80.0;15.0;65.0;31.54;6.15;25.38;158.0;31.0;127.0
3438;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Twenterand;100.0;15.0;80.0;24.5;4.25;20.25;96.0;17.0;79.0
3439;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Tynaarlo;;;;;;;;;
3440;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Tytsjerksteradiel;100.0;10.0;85.0;28.41;3.48;24.93;82.0;10.0;72.0
3441;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Uden;55.0;10.0;45.0;15.83;2.78;13.06;40.0;7.0;33.0
3442;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Uitgeest;5.0;0.0;5.0;11.11;0.0;11.11;17.0;0.0;17.0
3443;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Uithoorn;15.0;5.0;10.0;14.02;2.8;11.21;19.0;4.0;15.0
3444;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Urk;;;;;;;;;
3445;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Utrecht;545.0;80.0;465.0;17.19;2.56;14.63;33.0;5.0;28.0
3446;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Utrechtse Heuvelrug;;;;;;;;;
3447;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Vaals;10.0;5.0;5.0;11.11;6.67;4.44;16.0;10.0;7.0
3448;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Valkenburg aan de Geul;;;;;;;;;
3449;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Valkenswaard;35.0;10.0;25.0;14.46;3.61;10.84;33.0;8.0;25.0
3450;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Veendam;80.0;15.0;65.0;20.47;3.41;17.06;58.0;10.0;49.0
3451;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Veenendaal;200.0;25.0;175.0;27.9;3.45;24.45;88.0;11.0;77.0
3452;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Veere;;;;;;;;;
3453;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Veghel;;;;;;;;;
3454;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Veldhoven;;;;;;;;;
3455;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Velsen;160.0;25.0;130.0;24.2;3.98;20.21;68.0;11.0;57.0
3456;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Venlo;;;;;;;;;
3457;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Venray;100.0;20.0;80.0;22.8;4.97;17.83;57.0;12.0;45.0
3458;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Vianen;15.0;5.0;10.0;12.5;4.17;8.33;30.0;10.0;20.0
3459;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Vlaardingen;195.0;30.0;165.0;17.74;2.62;15.11;54.0;8.0;46.0
3460;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Vlagtwedde;65.0;10.0;55.0;23.83;3.25;20.58;94.0;13.0;81.0
3461;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Vlieland;;;;;;;;;
3462;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Vlissingen;;;;;;;;;
3463;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Voerendaal;15.0;0.0;10.0;16.67;2.56;14.1;41.0;6.0;35.0
3464;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Voorschoten;45.0;0.0;40.0;27.5;1.25;26.25;67.0;3.0;64.0
3465;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Voorst;30.0;10.0;20.0;21.38;6.21;15.17;38.0;11.0;27.0
3466;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Vught;185.0;5.0;180.0;56.62;1.23;55.38;187.0;4.0;183.0
3467;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Waalre;;;;;;;;;
3468;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Waalwijk;;;;;;;;;
3469;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Waddinxveen;;;;;;;;;
3470;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Wageningen;;;;;;;;;
3471;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Wassenaar;35.0;5.0;30.0;22.45;2.72;19.73;47.0;6.0;41.0
3472;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Waterland;25.0;0.0;25.0;22.61;1.74;20.87;66.0;5.0;61.0
3473;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Weert;155.0;20.0;135.0;26.17;3.69;22.48;81.0;11.0;69.0
3474;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Weesp;;;;;;;;;
3475;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Werkendam;35.0;5.0;30.0;27.78;3.97;23.81;63.0;9.0;54.0
3476;Totaal mannen en vrouwen;10 000 tot 15 000 euro;West Maas en Waal;;;;;;;;;
3477;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Westerveld;65.0;15.0;55.0;28.21;5.56;22.65;84.0;17.0;68.0
3478;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Westervoort;;;;;;;;;
3479;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Westland;270.0;40.0;230.0;33.88;4.79;29.09;88.0;12.0;75.0
3480;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Weststellingwerf;75.0;15.0;60.0;27.34;5.04;22.3;69.0;13.0;56.0
3481;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Westvoorne;25.0;5.0;15.0;22.77;5.94;16.83;66.0;17.0;49.0
3482;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Wierden;60.0;15.0;45.0;25.89;6.7;19.2;109.0;28.0;81.0
3483;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Wijchen;;;;;;;;;
3484;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Wijdemeren;50.0;10.0;40.0;26.06;5.32;20.74;80.0;16.0;64.0
3485;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Wijk bij Duurstede;45.0;5.0;40.0;29.33;3.33;26.0;85.0;10.0;75.0
3486;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Winsum;;;;;;;;;
3487;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Winterswijk;;;;;;;;;
3488;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Woensdrecht;50.0;10.0;40.0;25.93;4.23;21.69;79.0;13.0;66.0
3489;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Woerden;100.0;15.0;85.0;25.58;3.62;21.96;81.0;12.0;70.0
3490;Totaal mannen en vrouwen;10 000 tot 15 000 euro;De Wolden;35.0;10.0;25.0;18.23;6.25;11.98;45.0;15.0;30.0
3491;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Wormerland;5.0;0.0;5.0;24.14;3.45;20.69;19.0;3.0;16.0
3492;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Woudenberg;40.0;5.0;35.0;41.05;3.16;37.89;112.0;9.0;104.0
3493;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Woudrichem;15.0;0.0;10.0;16.25;2.5;13.75;40.0;6.0;34.0
3494;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zaanstad;;;;;;;;;
3495;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zaltbommel;70.0;10.0;60.0;29.57;3.48;26.09;99.0;12.0;87.0
3496;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zandvoort;95.0;10.0;85.0;35.23;3.41;31.82;94.0;9.0;85.0
3497;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zederik;;;;;;;;;
3498;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zeewolde;35.0;0.0;35.0;28.24;1.53;26.72;68.0;4.0;65.0
3499;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zeist;50.0;25.0;20.0;10.57;5.73;4.85;18.0;10.0;8.0
3500;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zevenaar;50.0;10.0;45.0;14.4;2.49;11.91;42.0;7.0;35.0
3501;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zoetermeer;120.0;25.0;95.0;10.13;2.13;8.0;26.0;5.0;20.0
3502;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zoeterwoude;;;;;;;;;
3503;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zuidhorn;25.0;5.0;20.0;21.82;3.64;18.18;42.0;7.0;35.0
3504;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zuidplas;110.0;10.0;95.0;35.76;3.64;32.12;103.0;11.0;93.0
3505;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zundert;90.0;10.0;80.0;38.3;3.83;34.47;126.0;13.0;114.0
3506;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zutphen;140.0;15.0;125.0;20.38;2.17;18.21;57.0;6.0;51.0
3507;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zwartewaterland;65.0;10.0;50.0;37.06;6.47;30.59;98.0;17.0;81.0
3508;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zwijndrecht;;;;;;;;;
3509;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Zwolle;415.0;30.0;385.0;24.89;1.74;23.15;71.0;5.0;66.0
3510;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Aa en Hunze;35.0;15.0;15.0;14.93;7.69;7.24;23.0;12.0;11.0
3511;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Aalburg;40.0;10.0;30.0;22.35;5.29;17.06;64.0;15.0;49.0
3512;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Aalsmeer;;;;;;;;;
3513;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Aalten;;;;;;;;;
3514;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Achtkarspelen;100.0;20.0;80.0;22.52;4.28;18.24;56.0;11.0;45.0
3515;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Alblasserdam;;;;;;;;;
3516;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Albrandswaard;55.0;10.0;45.0;26.96;4.41;22.55;66.0;11.0;55.0
3517;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Alkmaar;;;;;;;;;
3518;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Almelo;130.0;60.0;75.0;9.83;4.35;5.48;23.0;10.0;13.0
3519;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Almere;320.0;65.0;255.0;17.79;3.64;14.15;34.0;7.0;27.0
3520;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Alphen aan den Rijn;;;;;;;;;
3521;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Alphen-Chaam;;;;;;;;;
3522;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Ameland;10.0;0.0;10.0;27.27;4.55;22.73;58.0;10.0;48.0
3523;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Amersfoort;320.0;60.0;260.0;17.9;3.32;14.58;45.0;8.0;37.0
3524;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Amstelveen;;;;;;;;;
3525;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Amsterdam;1660.0;325.0;1335.0;13.79;2.71;11.09;28.0;6.0;23.0
3526;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Apeldoorn;545.0;120.0;425.0;24.09;5.24;18.86;63.0;14.0;49.0
3527;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Appingedam;;;;;;;;;
3528;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Arnhem;210.0;55.0;155.0;12.16;3.16;9.01;19.0;5.0;14.0
3529;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Assen;180.0;30.0;150.0;19.78;3.52;16.26;45.0;8.0;37.0
3530;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Asten;;;;;;;;;
3531;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Baarle-Nassau;;;;;;;;;
3532;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Baarn;100.0;10.0;95.0;29.39;2.59;26.8;77.0;7.0;70.0
3533;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Barendrecht;105.0;15.0;90.0;26.4;3.3;23.1;70.0;9.0;61.0
3534;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Barneveld;120.0;20.0;105.0;29.54;4.6;24.94;53.0;8.0;45.0
3535;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Bedum;;;;;;;;;
3536;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Beek (L.);45.0;10.0;35.0;16.3;3.99;12.32;52.0;13.0;39.0
3537;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Beemster;;;;;;;;;
3538;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Beesel;30.0;15.0;15.0;14.65;6.57;8.08;35.0;16.0;19.0
3539;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Bellingwedde;45.0;10.0;35.0;19.82;4.41;15.42;70.0;16.0;55.0
3540;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Berg en Dal;125.0;30.0;95.0;21.34;5.34;16.01;57.0;14.0;43.0
3541;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Bergeijk;30.0;10.0;20.0;16.95;5.08;11.86;38.0;11.0;26.0
3542;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Bergen (L.);;;;;;;;;
3543;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Bergen (NH.);;;;;;;;;
3544;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Bergen op Zoom;110.0;50.0;60.0;15.17;6.76;8.41;27.0;12.0;15.0
3545;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Berkelland;80.0;30.0;50.0;14.56;5.68;8.88;36.0;14.0;22.0
3546;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Bernheze;75.0;15.0;60.0;20.48;3.99;16.49;61.0;12.0;49.0
3547;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Best;30.0;10.0;20.0;11.79;4.56;7.22;26.0;10.0;16.0
3548;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Beuningen;45.0;15.0;30.0;18.44;5.74;12.7;39.0;12.0;27.0
3549;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Beverwijk;95.0;25.0;70.0;19.71;5.24;14.47;44.0;12.0;32.0
3550;Totaal mannen en vrouwen;15 000 tot 20 000 euro;het Bildt;55.0;15.0;40.0;27.23;6.44;20.79;79.0;19.0;61.0
3551;Totaal mannen en vrouwen;15 000 tot 20 000 euro;De Bilt;80.0;15.0;60.0;23.93;4.91;19.02;44.0;9.0;35.0
3552;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Binnenmaas;;;;;;;;;
3553;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Bladel;25.0;10.0;15.0;11.71;3.9;7.8;25.0;8.0;17.0
3554;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Blaricum;5.0;5.0;0.0;6.9;5.17;1.72;10.0;8.0;3.0
3555;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Bloemendaal;;;;;;;;;
3556;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Bodegraven-Reeuwijk;;;;;;;;;
3557;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Boekel;;;;;;;;;
3558;Totaal mannen en vrouwen;15 000 tot 20 000 euro;Ten Boer;;;;;;;;;
