ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
5405;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Gelderland (PV);2013/'14;3975.0;736.0;1184.0;820.0;1234.0;1.0;;;;
5406;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Gelderland (PV);2014/'15;3529.0;474.0;1109.0;776.0;1168.0;2.0;0.0;0.0;0.0;0.0
5407;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Gelderland (PV);2015/'16;3198.0;457.0;926.0;729.0;1086.0;;;;;
5408;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);1990/'91;;;;;;;;;;
5409;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);1991/'92;;;;;;;;;;
5410;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);1992/'93;;;;;;;;;;
5411;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);1993/'94;;;;;;;;;;
5412;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);1994/'95;;;;;;;;;;
5413;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);1995/'96;;;;;;;;;;
5414;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);1996/'97;;;;;;;;;;
5415;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);1997/'98;;;;;;;;;;
5416;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);1998/'99;;;;;;;;;;
5417;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);1999/'00;;;;;;;;;;
5418;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2000/'01;;;;;;;;;;
5419;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2001/'02;;;;;;;;;;
5420;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2002/'03;;;;;;;;;;
5421;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2003/'04;;;;;;;;;;
5422;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2004/'05;;;;;;;;;;
5423;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2005/'06;2264.0;469.0;757.0;353.0;666.0;19.0;;;;
5424;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2006/'07;2441.0;427.0;817.0;387.0;781.0;29.0;;;;
5425;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2007/'08;2695.0;567.0;830.0;467.0;805.0;26.0;;;;
5426;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2008/'09;2829.0;483.0;946.0;438.0;922.0;40.0;;;;
5427;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2009/'10;3217.0;476.0;1228.0;558.0;935.0;20.0;;;;
5428;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2010/'11;3076.0;512.0;1014.0;578.0;949.0;23.0;;;;
5429;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2011/'12;3284.0;557.0;1104.0;635.0;983.0;5.0;;;;
5430;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2012/'13;3269.0;588.0;972.0;603.0;1099.0;7.0;;;;
5431;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2013/'14;3356.0;588.0;1036.0;661.0;1066.0;5.0;;;;
5432;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2014/'15;3073.0;406.0;929.0;651.0;1085.0;2.0;0.0;0.0;0.0;0.0
5433;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Utrecht (PV);2015/'16;2731.0;385.0;788.0;601.0;957.0;;;;;
5434;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);1990/'91;;;;;;;;;;
5435;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);1991/'92;;;;;;;;;;
5436;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);1992/'93;;;;;;;;;;
5437;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);1993/'94;;;;;;;;;;
5438;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);1994/'95;;;;;;;;;;
5439;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);1995/'96;;;;;;;;;;
5440;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);1996/'97;;;;;;;;;;
5441;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);1997/'98;;;;;;;;;;
5442;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);1998/'99;;;;;;;;;;
5443;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);1999/'00;;;;;;;;;;
5444;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2000/'01;;;;;;;;;;
5445;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2001/'02;;;;;;;;;;
5446;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2002/'03;;;;;;;;;;
5447;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2003/'04;;;;;;;;;;
5448;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2004/'05;;;;;;;;;;
5449;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2005/'06;7203.0;1276.0;2287.0;1420.0;2145.0;75.0;;;;
5450;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2006/'07;7264.0;1270.0;2397.0;1407.0;2106.0;84.0;;;;
5451;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2007/'08;8128.0;1247.0;2899.0;1479.0;2442.0;61.0;;;;
5452;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2008/'09;8444.0;1182.0;2845.0;1669.0;2701.0;47.0;;;;
5453;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2009/'10;9217.0;1252.0;3358.0;1773.0;2782.0;52.0;;;;
5454;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2010/'11;9254.0;1419.0;3163.0;1793.0;2845.0;34.0;;;;
5455;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2011/'12;9190.0;1404.0;3062.0;1863.0;2835.0;26.0;;;;
5456;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2012/'13;9453.0;1381.0;3231.0;2003.0;2823.0;15.0;;;;
5457;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2013/'14;9666.0;1492.0;2943.0;2168.0;3055.0;8.0;;;;
5458;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2014/'15;8999.0;1222.0;2888.0;1997.0;2892.0;0.0;0.0;0.0;0.0;0.0
5459;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Holland (PV);2015/'16;8151.0;1152.0;2389.0;1925.0;2685.0;;;;;
5460;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);1990/'91;;;;;;;;;;
5461;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);1991/'92;;;;;;;;;;
5462;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);1992/'93;;;;;;;;;;
5463;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);1993/'94;;;;;;;;;;
5464;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);1994/'95;;;;;;;;;;
5465;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);1995/'96;;;;;;;;;;
5466;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);1996/'97;;;;;;;;;;
5467;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);1997/'98;;;;;;;;;;
5468;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);1998/'99;;;;;;;;;;
5469;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);1999/'00;;;;;;;;;;
5470;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2000/'01;;;;;;;;;;
5471;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2001/'02;;;;;;;;;;
5472;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2002/'03;;;;;;;;;;
5473;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2003/'04;;;;;;;;;;
5474;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2004/'05;;;;;;;;;;
5475;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2005/'06;10165.0;1507.0;3515.0;2140.0;2906.0;97.0;;;;
5476;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2006/'07;10713.0;1700.0;3602.0;2284.0;3028.0;99.0;;;;
5477;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2007/'08;11630.0;1843.0;3860.0;2582.0;3246.0;99.0;;;;
5478;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2008/'09;11615.0;1490.0;3868.0;2711.0;3468.0;78.0;;;;
5479;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2009/'10;12906.0;1786.0;4726.0;2730.0;3600.0;64.0;;;;
5480;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2010/'11;12748.0;1908.0;4381.0;2786.0;3626.0;47.0;;;;
5481;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2011/'12;13664.0;2004.0;4679.0;3094.0;3848.0;39.0;;;;
5482;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2012/'13;14296.0;2370.0;4827.0;2971.0;4107.0;21.0;;;;
5483;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2013/'14;14280.0;2467.0;4595.0;3081.0;4129.0;8.0;;;;
5484;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2014/'15;13933.0;2020.0;4531.0;3000.0;4373.0;9.0;0.0;0.0;0.0;0.0
5485;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zuid-Holland (PV);2015/'16;13115.0;1872.0;3958.0;3095.0;4189.0;1.0;;;;
5486;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);1990/'91;;;;;;;;;;
5487;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);1991/'92;;;;;;;;;;
5488;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);1992/'93;;;;;;;;;;
5489;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);1993/'94;;;;;;;;;;
5490;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);1994/'95;;;;;;;;;;
5491;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);1995/'96;;;;;;;;;;
5492;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);1996/'97;;;;;;;;;;
5493;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);1997/'98;;;;;;;;;;
5494;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);1998/'99;;;;;;;;;;
5495;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);1999/'00;;;;;;;;;;
5496;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2000/'01;;;;;;;;;;
5497;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2001/'02;;;;;;;;;;
5498;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2002/'03;;;;;;;;;;
5499;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2003/'04;;;;;;;;;;
5500;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2004/'05;;;;;;;;;;
5501;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2005/'06;695.0;126.0;214.0;148.0;200.0;7.0;;;;
5502;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2006/'07;598.0;103.0;199.0;121.0;165.0;10.0;;;;
5503;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2007/'08;656.0;80.0;244.0;144.0;182.0;6.0;;;;
5504;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2008/'09;637.0;76.0;232.0;148.0;171.0;10.0;;;;
5505;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2009/'10;804.0;122.0;319.0;180.0;175.0;8.0;;;;
5506;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2010/'11;716.0;105.0;235.0;160.0;208.0;8.0;;;;
5507;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2011/'12;732.0;84.0;243.0;201.0;194.0;10.0;;;;
5508;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2012/'13;777.0;99.0;248.0;202.0;215.0;13.0;;;;
5509;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2013/'14;670.0;109.0;186.0;172.0;196.0;7.0;;;;
5510;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2014/'15;687.0;82.0;218.0;165.0;222.0;0.0;0.0;0.0;0.0;0.0
5511;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Zeeland (PV);2015/'16;661.0;60.0;201.0;188.0;212.0;;;;;
5512;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);1990/'91;;;;;;;;;;
5513;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);1991/'92;;;;;;;;;;
5514;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);1992/'93;;;;;;;;;;
5515;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);1993/'94;;;;;;;;;;
5516;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);1994/'95;;;;;;;;;;
5517;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);1995/'96;;;;;;;;;;
5518;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);1996/'97;;;;;;;;;;
5519;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);1997/'98;;;;;;;;;;
5520;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);1998/'99;;;;;;;;;;
5521;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);1999/'00;;;;;;;;;;
5522;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2000/'01;;;;;;;;;;
5523;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2001/'02;;;;;;;;;;
5524;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2002/'03;;;;;;;;;;
5525;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2003/'04;;;;;;;;;;
5526;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2004/'05;;;;;;;;;;
5527;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2005/'06;3591.0;650.0;1197.0;642.0;1055.0;47.0;;;;
5528;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2006/'07;3910.0;768.0;1276.0;727.0;1096.0;43.0;;;;
5529;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2007/'08;4147.0;777.0;1321.0;770.0;1248.0;31.0;;;;
5530;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2008/'09;4310.0;592.0;1449.0;928.0;1303.0;38.0;;;;
5531;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2009/'10;5464.0;994.0;1970.0;1026.0;1442.0;32.0;;;;
5532;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2010/'11;5104.0;951.0;1606.0;1031.0;1483.0;33.0;;;;
5533;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2011/'12;4807.0;828.0;1490.0;1002.0;1470.0;17.0;;;;
5534;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2012/'13;4945.0;841.0;1529.0;1076.0;1489.0;10.0;;;;
5535;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2013/'14;5140.0;853.0;1626.0;1066.0;1592.0;3.0;;;;
5536;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2014/'15;4550.0;613.0;1414.0;1009.0;1513.0;1.0;0.0;0.0;0.0;0.0
5537;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Noord-Brabant (PV);2015/'16;4280.0;609.0;1229.0;1030.0;1412.0;;;;;
5538;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);1990/'91;;;;;;;;;;
5539;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);1991/'92;;;;;;;;;;
5540;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);1992/'93;;;;;;;;;;
5541;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);1993/'94;;;;;;;;;;
5542;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);1994/'95;;;;;;;;;;
5543;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);1995/'96;;;;;;;;;;
5544;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);1996/'97;;;;;;;;;;
5545;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);1997/'98;;;;;;;;;;
5546;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);1998/'99;;;;;;;;;;
5547;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);1999/'00;;;;;;;;;;
5548;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2000/'01;;;;;;;;;;
5549;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2001/'02;;;;;;;;;;
5550;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2002/'03;;;;;;;;;;
5551;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2003/'04;;;;;;;;;;
5552;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2004/'05;;;;;;;;;;
5553;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Limburg (PV);2005/'06;1618.0;274.0;530.0;350.0;451.0;13.0;;;;
