ID;Landen;SITC;Perioden;TotaleInvoerwaarde_1;TotaleUitvoerwaarde_2
1689;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2015 ;1917.0;2521.0
1690;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2016 januari;148.0;193.0
1691;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2016 februari;141.0;204.0
1692;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2016 maart;169.0;226.0
1693;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2016 april;153.0;214.0
1694;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2016 mei;146.0;217.0
1695;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2016 juni;167.0;216.0
1696;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2016 juli;145.0;208.0
1697;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2016 augustus;157.0;218.0
1698;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2016 september;155.0;229.0
1699;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2016 oktober;173.0;212.0
1700;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2016 november;171.0;231.0
1701;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2016 december;160.0;252.0
1702;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2016;1887.0;2621.0
1703;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2017 januari;163.0;210.0
1704;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2017 februari;136.0;205.0
1705;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2017 maart;146.0;252.0
1706;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2017 april;158.0;225.0
1707;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2017 mei;170.0;251.0
1708;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2017 juni;144.0;232.0
1709;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2017 juli;172.0;215.0
1710;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2017 augustus;157.0;230.0
1711;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2017 september;146.0;227.0
1712;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2017 oktober;212.0;241.0
1713;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2017 november;160.0;240.0
1714;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2017 december;148.0;247.0
1715;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2017;1911.0;2775.0
1716;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2018 januari;191.0;233.0
1717;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2018 februari;124.0;212.0
1718;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2018 maart;139.0;242.0
1719;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2018 april;198.0;224.0
1720;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2018 mei;150.0;241.0
1721;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2018 juni;143.0;224.0
1722;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2018 juli;204.0;237.0
1723;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2018 augustus;134.0;226.0
1724;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2018 september;133.0;212.0
1725;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2018 oktober;219.0;263.0
1726;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2018 november;150.0;250.0
1727;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2018 december;140.0;232.0
1728;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2018 ;1927.0;2797.0
1729;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2019 januari;199.0;232.0
1730;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2019 februari;122.0;204.0
1731;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2019 maart;129.0;217.0
1732;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2019 april;204.0;246.0
1733;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2019 mei;149.0;240.0
1734;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2019 juni;140.0;195.0
1735;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2019 juli;204.0;253.0
1736;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2019 augustus;131.0;213.0
1737;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2019 september;136.0;213.0
1738;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2019 oktober;227.0;253.0
1739;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2019 november;145.0;258.0
1740;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2019 december;138.0;251.0
1741;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2019;1922.0;2776.0
1742;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2020 januari;178.0;248.0
1743;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2020 februari;124.0;222.0
1744;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2020 maart;130.0;189.0
1745;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2020 april;142.0;138.0
1746;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2020 mei;91.0;165.0
1747;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2020 juni;111.0;197.0
1748;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2020 juli;177.0;233.0
1749;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2020 augustus;137.0;213.0
1750;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2020 september;135.0;222.0
1751;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2020 oktober;183.0;240.0
1752;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2020 november;119.0;179.0
1753;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2020 december;127.0;217.0
1754;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2020;1652.0;2462.0
1755;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2021 januari;;
1756;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2021 februari;;
1757;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2021 maart;;
1758;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2021 april;;
1759;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2021 mei;;
1760;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2021 juni;;
1761;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2021 juli;;
1762;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2021 augustus;;
1763;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2021 september;;
1764;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2021 oktober;;
1765;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2021 november;;
1766;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2021 december;;
1767;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2021;;
1768;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2022 januari;173.0;224.0
1769;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2022 februari;144.0;237.0
1770;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2022 maart;190.0;292.0
1771;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2022 april;234.0;323.0
1772;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2022 mei;223.0;324.0
1773;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2022 juni;213.0;302.0
1774;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2022 juli;245.0;319.0
1775;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2022 augustus;187.0;308.0
1776;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2022 september;190.0;335.0
1777;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2022 oktober;242.0;309.0
1778;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2022 november;192.0;316.0
1779;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2022 december;164.0;311.0
1780;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2022;2398.0;3598.0
1781;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2023 januari;199.0;292.0
1782;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2023 februari;160.0;283.0
1783;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2023 maart;200.0;328.0
1784;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2023 april;202.0;286.0
1785;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2023 mei;189.0;322.0
1786;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2023 juni;193.0;294.0
1787;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2023 juli;211.0;279.0
1788;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2023 augustus;175.0;284.0
1789;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2023 september;168.0;288.0
1790;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2023 oktober;220.0;307.0
1791;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2023 november;176.0;303.0
1792;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2023 december;164.0;304.0
1793;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2023;2255.0;3571.0
1794;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2024 januari;193.0;285.0
1795;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2024 februari;158.0;282.0
1796;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2024 maart;178.0;292.0
1797;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2024 april;202.0;286.0
1798;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2024 mei;192.0;330.0
1799;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2024 juni;189.0;290.0
1800;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2024 juli;229.0;318.0
1801;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2024 augustus;188.0;304.0
1802;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2024 september;197.0;308.0
1803;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2024 oktober;269.0;375.0
1804;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2024 november;217.0;359.0
1805;Totaal landen;011 Vlees van runderen, vers, gekoeld...;2024 januari-november;2212.0;3428.0
1806;Totaal landen;01111 Vlees van runderen, vers of gek...;2015 januari;54.0;58.0
1807;Totaal landen;01111 Vlees van runderen, vers of gek...;2015 februari;49.0;55.0
1808;Totaal landen;01111 Vlees van runderen, vers of gek...;2015 maart;65.0;66.0
1809;Totaal landen;01111 Vlees van runderen, vers of gek...;2015 april;58.0;54.0
1810;Totaal landen;01111 Vlees van runderen, vers of gek...;2015 mei;65.0;58.0
1811;Totaal landen;01111 Vlees van runderen, vers of gek...;2015 juni;68.0;57.0
1812;Totaal landen;01111 Vlees van runderen, vers of gek...;2015 juli;62.0;56.0
1813;Totaal landen;01111 Vlees van runderen, vers of gek...;2015 augustus;66.0;51.0
1814;Totaal landen;01111 Vlees van runderen, vers of gek...;2015 september;67.0;61.0
1815;Totaal landen;01111 Vlees van runderen, vers of gek...;2015 oktober;65.0;61.0
1816;Totaal landen;01111 Vlees van runderen, vers of gek...;2015 november;70.0;58.0
1817;Totaal landen;01111 Vlees van runderen, vers of gek...;2015 december;71.0;73.0
1818;Totaal landen;01111 Vlees van runderen, vers of gek...;2015 ;761.0;709.0
1819;Totaal landen;01111 Vlees van runderen, vers of gek...;2016 januari;57.0;54.0
1820;Totaal landen;01111 Vlees van runderen, vers of gek...;2016 februari;56.0;56.0
1821;Totaal landen;01111 Vlees van runderen, vers of gek...;2016 maart;73.0;65.0
1822;Totaal landen;01111 Vlees van runderen, vers of gek...;2016 april;53.0;56.0
1823;Totaal landen;01111 Vlees van runderen, vers of gek...;2016 mei;48.0;57.0
1824;Totaal landen;01111 Vlees van runderen, vers of gek...;2016 juni;63.0;52.0
1825;Totaal landen;01111 Vlees van runderen, vers of gek...;2016 juli;49.0;49.0
1826;Totaal landen;01111 Vlees van runderen, vers of gek...;2016 augustus;52.0;52.0
1827;Totaal landen;01111 Vlees van runderen, vers of gek...;2016 september;59.0;58.0
1828;Totaal landen;01111 Vlees van runderen, vers of gek...;2016 oktober;59.0;45.0
1829;Totaal landen;01111 Vlees van runderen, vers of gek...;2016 november;65.0;53.0
1830;Totaal landen;01111 Vlees van runderen, vers of gek...;2016 december;65.0;65.0
1831;Totaal landen;01111 Vlees van runderen, vers of gek...;2016;699.0;662.0
1832;Totaal landen;01111 Vlees van runderen, vers of gek...;2017 januari;49.0;48.0
1833;Totaal landen;01111 Vlees van runderen, vers of gek...;2017 februari;51.0;45.0
1834;Totaal landen;01111 Vlees van runderen, vers of gek...;2017 maart;59.0;55.0
1835;Totaal landen;01111 Vlees van runderen, vers of gek...;2017 april;46.0;53.0
1836;Totaal landen;01111 Vlees van runderen, vers of gek...;2017 mei;66.0;56.0
1837;Totaal landen;01111 Vlees van runderen, vers of gek...;2017 juni;68.0;52.0
1838;Totaal landen;01111 Vlees van runderen, vers of gek...;2017 juli;57.0;43.0
1839;Totaal landen;01111 Vlees van runderen, vers of gek...;2017 augustus;62.0;46.0
1840;Totaal landen;01111 Vlees van runderen, vers of gek...;2017 september;72.0;53.0
1841;Totaal landen;01111 Vlees van runderen, vers of gek...;2017 oktober;68.0;52.0
1842;Totaal landen;01111 Vlees van runderen, vers of gek...;2017 november;74.0;56.0
1843;Totaal landen;01111 Vlees van runderen, vers of gek...;2017 december;68.0;59.0
1844;Totaal landen;01111 Vlees van runderen, vers of gek...;2017;739.0;618.0
1845;Totaal landen;01111 Vlees van runderen, vers of gek...;2018 januari;60.0;49.0
1846;Totaal landen;01111 Vlees van runderen, vers of gek...;2018 februari;56.0;47.0
1847;Totaal landen;01111 Vlees van runderen, vers of gek...;2018 maart;64.0;60.0
1848;Totaal landen;01111 Vlees van runderen, vers of gek...;2018 april;63.0;48.0
1849;Totaal landen;01111 Vlees van runderen, vers of gek...;2018 mei;64.0;57.0
1850;Totaal landen;01111 Vlees van runderen, vers of gek...;2018 juni;68.0;53.0
1851;Totaal landen;01111 Vlees van runderen, vers of gek...;2018 juli;63.0;49.0
1852;Totaal landen;01111 Vlees van runderen, vers of gek...;2018 augustus;59.0;47.0
1853;Totaal landen;01111 Vlees van runderen, vers of gek...;2018 september;62.0;51.0
1854;Totaal landen;01111 Vlees van runderen, vers of gek...;2018 oktober;68.0;55.0
1855;Totaal landen;01111 Vlees van runderen, vers of gek...;2018 november;64.0;60.0
1856;Totaal landen;01111 Vlees van runderen, vers of gek...;2018 december;63.0;62.0
1857;Totaal landen;01111 Vlees van runderen, vers of gek...;2018 ;753.0;639.0
1858;Totaal landen;01111 Vlees van runderen, vers of gek...;2019 januari;60.0;55.0
1859;Totaal landen;01111 Vlees van runderen, vers of gek...;2019 februari;55.0;52.0
1860;Totaal landen;01111 Vlees van runderen, vers of gek...;2019 maart;58.0;52.0
1861;Totaal landen;01111 Vlees van runderen, vers of gek...;2019 april;61.0;60.0
1862;Totaal landen;01111 Vlees van runderen, vers of gek...;2019 mei;66.0;61.0
1863;Totaal landen;01111 Vlees van runderen, vers of gek...;2019 juni;57.0;50.0
1864;Totaal landen;01111 Vlees van runderen, vers of gek...;2019 juli;60.0;50.0
1865;Totaal landen;01111 Vlees van runderen, vers of gek...;2019 augustus;53.0;49.0
1866;Totaal landen;01111 Vlees van runderen, vers of gek...;2019 september;63.0;55.0
1867;Totaal landen;01111 Vlees van runderen, vers of gek...;2019 oktober;65.0;61.0
1868;Totaal landen;01111 Vlees van runderen, vers of gek...;2019 november;63.0;63.0
1869;Totaal landen;01111 Vlees van runderen, vers of gek...;2019 december;64.0;68.0
1870;Totaal landen;01111 Vlees van runderen, vers of gek...;2019;724.0;676.0
1871;Totaal landen;01111 Vlees van runderen, vers of gek...;2020 januari;58.0;63.0
1872;Totaal landen;01111 Vlees van runderen, vers of gek...;2020 februari;54.0;58.0
1873;Totaal landen;01111 Vlees van runderen, vers of gek...;2020 maart;54.0;58.0
1874;Totaal landen;01111 Vlees van runderen, vers of gek...;2020 april;44.0;48.0
1875;Totaal landen;01111 Vlees van runderen, vers of gek...;2020 mei;41.0;49.0
1876;Totaal landen;01111 Vlees van runderen, vers of gek...;2020 juni;52.0;51.0
1877;Totaal landen;01111 Vlees van runderen, vers of gek...;2020 juli;66.0;54.0
1878;Totaal landen;01111 Vlees van runderen, vers of gek...;2020 augustus;57.0;50.0
1879;Totaal landen;01111 Vlees van runderen, vers of gek...;2020 september;57.0;61.0
1880;Totaal landen;01111 Vlees van runderen, vers of gek...;2020 oktober;58.0;65.0
1881;Totaal landen;01111 Vlees van runderen, vers of gek...;2020 november;48.0;53.0
1882;Totaal landen;01111 Vlees van runderen, vers of gek...;2020 december;57.0;66.0
1883;Totaal landen;01111 Vlees van runderen, vers of gek...;2020;648.0;676.0
1884;Totaal landen;01111 Vlees van runderen, vers of gek...;2021 januari;;
1885;Totaal landen;01111 Vlees van runderen, vers of gek...;2021 februari;;
1886;Totaal landen;01111 Vlees van runderen, vers of gek...;2021 maart;;
1887;Totaal landen;01111 Vlees van runderen, vers of gek...;2021 april;;
1888;Totaal landen;01111 Vlees van runderen, vers of gek...;2021 mei;;
1889;Totaal landen;01111 Vlees van runderen, vers of gek...;2021 juni;;
1890;Totaal landen;01111 Vlees van runderen, vers of gek...;2021 juli;;
1891;Totaal landen;01111 Vlees van runderen, vers of gek...;2021 augustus;;
1892;Totaal landen;01111 Vlees van runderen, vers of gek...;2021 september;;
1893;Totaal landen;01111 Vlees van runderen, vers of gek...;2021 oktober;;
1894;Totaal landen;01111 Vlees van runderen, vers of gek...;2021 november;;
1895;Totaal landen;01111 Vlees van runderen, vers of gek...;2021 december;;
1896;Totaal landen;01111 Vlees van runderen, vers of gek...;2021;;
1897;Totaal landen;01111 Vlees van runderen, vers of gek...;2022 januari;61.0;56.0
1898;Totaal landen;01111 Vlees van runderen, vers of gek...;2022 februari;76.0;62.0
1899;Totaal landen;01111 Vlees van runderen, vers of gek...;2022 maart;97.0;77.0
1900;Totaal landen;01111 Vlees van runderen, vers of gek...;2022 april;93.0;76.0
1901;Totaal landen;01111 Vlees van runderen, vers of gek...;2022 mei;92.0;72.0
1902;Totaal landen;01111 Vlees van runderen, vers of gek...;2022 juni;88.0;78.0
1903;Totaal landen;01111 Vlees van runderen, vers of gek...;2022 juli;84.0;66.0
1904;Totaal landen;01111 Vlees van runderen, vers of gek...;2022 augustus;83.0;72.0
1905;Totaal landen;01111 Vlees van runderen, vers of gek...;2022 september;78.0;84.0
1906;Totaal landen;01111 Vlees van runderen, vers of gek...;2022 oktober;78.0;76.0
1907;Totaal landen;01111 Vlees van runderen, vers of gek...;2022 november;87.0;82.0
1908;Totaal landen;01111 Vlees van runderen, vers of gek...;2022 december;70.0;88.0
1909;Totaal landen;01111 Vlees van runderen, vers of gek...;2022;988.0;887.0
1910;Totaal landen;01111 Vlees van runderen, vers of gek...;2023 januari;77.0;70.0
1911;Totaal landen;01111 Vlees van runderen, vers of gek...;2023 februari;72.0;66.0
1912;Totaal landen;01111 Vlees van runderen, vers of gek...;2023 maart;85.0;83.0
1913;Totaal landen;01111 Vlees van runderen, vers of gek...;2023 april;72.0;68.0
1914;Totaal landen;01111 Vlees van runderen, vers of gek...;2023 mei;74.0;75.0
1915;Totaal landen;01111 Vlees van runderen, vers of gek...;2023 juni;79.0;68.0
1916;Totaal landen;01111 Vlees van runderen, vers of gek...;2023 juli;70.0;59.0
1917;Totaal landen;01111 Vlees van runderen, vers of gek...;2023 augustus;70.0;56.0
1918;Totaal landen;01111 Vlees van runderen, vers of gek...;2023 september;73.0;69.0
1919;Totaal landen;01111 Vlees van runderen, vers of gek...;2023 oktober;74.0;72.0
1920;Totaal landen;01111 Vlees van runderen, vers of gek...;2023 november;70.0;77.0
1921;Totaal landen;01111 Vlees van runderen, vers of gek...;2023 december;65.0;81.0
1922;Totaal landen;01111 Vlees van runderen, vers of gek...;2023;880.0;844.0
1923;Totaal landen;01111 Vlees van runderen, vers of gek...;2024 januari;72.0;71.0
1924;Totaal landen;01111 Vlees van runderen, vers of gek...;2024 februari;73.0;68.0
1925;Totaal landen;01111 Vlees van runderen, vers of gek...;2024 maart;72.0;83.0
1926;Totaal landen;01111 Vlees van runderen, vers of gek...;2024 april;74.0;72.0
1927;Totaal landen;01111 Vlees van runderen, vers of gek...;2024 mei;78.0;82.0
1928;Totaal landen;01111 Vlees van runderen, vers of gek...;2024 juni;74.0;70.0
1929;Totaal landen;01111 Vlees van runderen, vers of gek...;2024 juli;79.0;71.0
1930;Totaal landen;01111 Vlees van runderen, vers of gek...;2024 augustus;74.0;67.0
1931;Totaal landen;01111 Vlees van runderen, vers of gek...;2024 september;83.0;71.0
1932;Totaal landen;01111 Vlees van runderen, vers of gek...;2024 oktober;88.0;84.0
1933;Totaal landen;01111 Vlees van runderen, vers of gek...;2024 november;87.0;83.0
1934;Totaal landen;01111 Vlees van runderen, vers of gek...;2024 januari-november;854.0;822.0
1935;Totaal landen;01112 Vlees van runderen, vers of gek...;2015 januari;59.0;113.0
1936;Totaal landen;01112 Vlees van runderen, vers of gek...;2015 februari;65.0;115.0
1937;Totaal landen;01112 Vlees van runderen, vers of gek...;2015 maart;70.0;141.0
1938;Totaal landen;01112 Vlees van runderen, vers of gek...;2015 april;69.0;123.0
1939;Totaal landen;01112 Vlees van runderen, vers of gek...;2015 mei;70.0;132.0
1940;Totaal landen;01112 Vlees van runderen, vers of gek...;2015 juni;82.0;137.0
1941;Totaal landen;01112 Vlees van runderen, vers of gek...;2015 juli;77.0;140.0
1942;Totaal landen;01112 Vlees van runderen, vers of gek...;2015 augustus;74.0;126.0
1943;Totaal landen;01112 Vlees van runderen, vers of gek...;2015 september;71.0;137.0
1944;Totaal landen;01112 Vlees van runderen, vers of gek...;2015 oktober;87.0;137.0
1945;Totaal landen;01112 Vlees van runderen, vers of gek...;2015 november;84.0;136.0
1946;Totaal landen;01112 Vlees van runderen, vers of gek...;2015 december;80.0;152.0
1947;Totaal landen;01112 Vlees van runderen, vers of gek...;2015 ;888.0;1589.0
1948;Totaal landen;01112 Vlees van runderen, vers of gek...;2016 januari;73.0;122.0
1949;Totaal landen;01112 Vlees van runderen, vers of gek...;2016 februari;68.0;129.0
1950;Totaal landen;01112 Vlees van runderen, vers of gek...;2016 maart;75.0;140.0
1951;Totaal landen;01112 Vlees van runderen, vers of gek...;2016 april;73.0;140.0
1952;Totaal landen;01112 Vlees van runderen, vers of gek...;2016 mei;78.0;142.0
1953;Totaal landen;01112 Vlees van runderen, vers of gek...;2016 juni;78.0;145.0
1954;Totaal landen;01112 Vlees van runderen, vers of gek...;2016 juli;77.0;136.0
1955;Totaal landen;01112 Vlees van runderen, vers of gek...;2016 augustus;84.0;147.0
1956;Totaal landen;01112 Vlees van runderen, vers of gek...;2016 september;74.0;150.0
1957;Totaal landen;01112 Vlees van runderen, vers of gek...;2016 oktober;94.0;147.0
1958;Totaal landen;01112 Vlees van runderen, vers of gek...;2016 november;86.0;159.0
1959;Totaal landen;01112 Vlees van runderen, vers of gek...;2016 december;71.0;166.0
1960;Totaal landen;01112 Vlees van runderen, vers of gek...;2016;932.0;1723.0
1961;Totaal landen;01112 Vlees van runderen, vers of gek...;2017 januari;92.0;141.0
1962;Totaal landen;01112 Vlees van runderen, vers of gek...;2017 februari;64.0;138.0
1963;Totaal landen;01112 Vlees van runderen, vers of gek...;2017 maart;67.0;171.0
1964;Totaal landen;01112 Vlees van runderen, vers of gek...;2017 april;91.0;146.0
1965;Totaal landen;01112 Vlees van runderen, vers of gek...;2017 mei;84.0;171.0
1966;Totaal landen;01112 Vlees van runderen, vers of gek...;2017 juni;51.0;155.0
1967;Totaal landen;01112 Vlees van runderen, vers of gek...;2017 juli;94.0;147.0
1968;Totaal landen;01112 Vlees van runderen, vers of gek...;2017 augustus;70.0;160.0
1969;Totaal landen;01112 Vlees van runderen, vers of gek...;2017 september;51.0;147.0
1970;Totaal landen;01112 Vlees van runderen, vers of gek...;2017 oktober;115.0;165.0
1971;Totaal landen;01112 Vlees van runderen, vers of gek...;2017 november;64.0;163.0
1972;Totaal landen;01112 Vlees van runderen, vers of gek...;2017 december;58.0;165.0
1973;Totaal landen;01112 Vlees van runderen, vers of gek...;2017;900.0;1869.0
1974;Totaal landen;01112 Vlees van runderen, vers of gek...;2018 januari;109.0;164.0
1975;Totaal landen;01112 Vlees van runderen, vers of gek...;2018 februari;46.0;142.0
1976;Totaal landen;01112 Vlees van runderen, vers of gek...;2018 maart;49.0;155.0
1977;Totaal landen;01112 Vlees van runderen, vers of gek...;2018 april;112.0;153.0
1978;Totaal landen;01112 Vlees van runderen, vers of gek...;2018 mei;57.0;159.0
1979;Totaal landen;01112 Vlees van runderen, vers of gek...;2018 juni;50.0;144.0
1980;Totaal landen;01112 Vlees van runderen, vers of gek...;2018 juli;113.0;162.0
1981;Totaal landen;01112 Vlees van runderen, vers of gek...;2018 augustus;53.0;155.0
1982;Totaal landen;01112 Vlees van runderen, vers of gek...;2018 september;50.0;140.0
1983;Totaal landen;01112 Vlees van runderen, vers of gek...;2018 oktober;123.0;179.0
1984;Totaal landen;01112 Vlees van runderen, vers of gek...;2018 november;62.0;165.0
1985;Totaal landen;01112 Vlees van runderen, vers of gek...;2018 december;55.0;151.0
1986;Totaal landen;01112 Vlees van runderen, vers of gek...;2018 ;879.0;1868.0
1987;Totaal landen;01112 Vlees van runderen, vers of gek...;2019 januari;116.0;154.0
1988;Totaal landen;01112 Vlees van runderen, vers of gek...;2019 februari;47.0;132.0
1989;Totaal landen;01112 Vlees van runderen, vers of gek...;2019 maart;46.0;138.0
1990;Totaal landen;01112 Vlees van runderen, vers of gek...;2019 april;114.0;161.0
1991;Totaal landen;01112 Vlees van runderen, vers of gek...;2019 mei;56.0;151.0
1992;Totaal landen;01112 Vlees van runderen, vers of gek...;2019 juni;56.0;124.0
1993;Totaal landen;01112 Vlees van runderen, vers of gek...;2019 juli;115.0;175.0
1994;Totaal landen;01112 Vlees van runderen, vers of gek...;2019 augustus;54.0;139.0
1995;Totaal landen;01112 Vlees van runderen, vers of gek...;2019 september;47.0;136.0
1996;Totaal landen;01112 Vlees van runderen, vers of gek...;2019 oktober;132.0;164.0
1997;Totaal landen;01112 Vlees van runderen, vers of gek...;2019 november;59.0;171.0
1998;Totaal landen;01112 Vlees van runderen, vers of gek...;2019 december;54.0;159.0
1999;Totaal landen;01112 Vlees van runderen, vers of gek...;2019;897.0;1806.0
2000;Totaal landen;01112 Vlees van runderen, vers of gek...;2020 januari;96.0;162.0
2001;Totaal landen;01112 Vlees van runderen, vers of gek...;2020 februari;50.0;139.0
2002;Totaal landen;01112 Vlees van runderen, vers of gek...;2020 maart;50.0;110.0
2003;Totaal landen;01112 Vlees van runderen, vers of gek...;2020 april;79.0;77.0
2004;Totaal landen;01112 Vlees van runderen, vers of gek...;2020 mei;31.0;103.0
2005;Totaal landen;01112 Vlees van runderen, vers of gek...;2020 juni;37.0;122.0
2006;Totaal landen;01112 Vlees van runderen, vers of gek...;2020 juli;83.0;153.0
2007;Totaal landen;01112 Vlees van runderen, vers of gek...;2020 augustus;57.0;136.0
2008;Totaal landen;01112 Vlees van runderen, vers of gek...;2020 september;54.0;136.0
2009;Totaal landen;01112 Vlees van runderen, vers of gek...;2020 oktober;102.0;155.0
2010;Totaal landen;01112 Vlees van runderen, vers of gek...;2020 november;51.0;104.0
2011;Totaal landen;01112 Vlees van runderen, vers of gek...;2020 december;47.0;131.0
2012;Totaal landen;01112 Vlees van runderen, vers of gek...;2020;738.0;1530.0
