ID;Omvang;EconomischeActiviteit;Perioden;AantalOndernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;Deelnemingen_5;LanglVorderingenEnBeleggingen_6;Voorraden_7;KortlVorderingenEnBeleggingen_8;LiquideMiddelen_9;EigenVermogen_10;BelangVanDerden_11;EgalRekInvestPremiesSubsidiesED_12;Voorzieningen_13;LanglopendeSchuldenRentedragend_14;KortlopendeSchulden_15;NettoOmzetEnOvBedrijfsopbrengsten_16;LonenSalSocialeEnPensioenlasten_17;AfschrijvingenMinusInvesteringspremies_18;KostenVanDeOmzet_19;Bedrijfsresultaat_20;OverigeBedrijfskostenSaldo_21;ResultaatUitDeelnemingen_22;Rentebaten_23;Rentelasten_24;OverigeFinancieleResultaten_25;BuitengewoneBatenEnLastenSaldo_26;BuitengewoneBaten_27;BuitengewoneLasten_28;ResultaatVoorBelastingen_29;Vennootschapsbelasting_30;AandeelVanDerden_31;Nettoresultaat_32;Winstuitkeringen_33;ToevoegingOnttrekkingAanDeReserves_34
176;Alle ondernemingen;700;1992;7881.0;22881.3;498.1;8180.3;1563.4;1047.3;4873.3;4867.2;1851.7;6694.2;78.6;92.8;1676.9;5189.4;9149.2;26741.8;-6006.1;-1354.9;-18179.2;1201.6;-545.6;;;;;-96.1;;;560.0;-321.6;-12.8;225.6;275.3;-49.7
177;Alle ondernemingen;700;1993;8250.0;23242.4;631.4;8472.3;1629.6;882.8;4438.3;4969.7;2218.5;6861.9;150.1;66.3;1837.5;6004.8;8322.0;24821.3;-5974.8;-1314.2;-16689.3;842.9;-346.4;;;;;-124.0;;;372.5;-263.7;43.3;152.1;286.2;-134.1
178;Alle ondernemingen;700;1994;8787.0;24242.4;767.2;8971.1;1684.5;1084.2;4342.5;5221.0;2172.0;7152.4;172.2;46.4;2022.5;6411.2;8437.8;25957.3;-5847.6;-1332.9;-17692.6;1084.2;-222.2;;;;;-69.3;199.2;-268.4;792.7;-192.2;80.6;681.2;343.5;337.7
179;Alle ondernemingen;700;1995;9035.0;24692.7;949.3;8722.5;1727.4;1047.8;4351.8;5806.7;2087.4;6733.8;223.5;51.0;2190.7;6674.2;8819.6;27806.3;-5879.6;-1413.7;-19366.9;1146.1;-276.8;151.0;164.3;-603.9;11.9;13.8;394.5;-380.7;883.1;-478.0;-29.5;375.6;417.6;-42.0
180;Alle ondernemingen;700;1996;9692.0;24337.2;1431.5;8669.1;1934.3;1012.9;3340.8;5705.1;2243.7;7524.1;239.5;37.1;2097.9;6318.2;8120.6;27094.2;-5629.1;-1437.7;-18406.4;1621.0;-124.6;185.3;147.0;-492.0;35.1;81.2;311.5;-230.3;1577.5;-529.6;-27.2;1020.7;355.7;665.0
181;Alle ondernemingen;700;1997;10379.0;26696.8;1458.0;9162.6;2100.1;1335.4;3529.7;6606.9;2504.2;8466.5;245.8;33.5;2199.7;6537.1;9214.4;30379.8;-5995.1;-1552.3;-20921.9;1910.5;-86.3;248.8;138.7;-510.6;36.8;119.5;290.0;-170.5;1943.5;-590.7;-29.8;1323.0;495.6;827.4
182;Alle ondernemingen;700;1998;10970.0;28577.7;1437.5;9718.6;2663.5;1727.6;3839.0;6671.5;2520.1;9182.6;236.7;31.3;2341.2;7063.5;9722.4;32875.6;-6336.2;-1688.4;-22922.9;1928.1;-62.6;285.9;176.6;-588.2;63.1;220.8;421.4;-200.6;2086.2;-650.8;-25.0;1410.5;550.6;859.9
183;Alle ondernemingen;700;1999;10846.0;30032.3;1395.8;9958.4;2589.7;2098.9;3885.8;7431.7;2672.1;9590.1;266.9;51.6;2346.3;7288.3;10489.2;34327.5;-6604.5;-1794.0;-24046.9;1882.1;-207.3;147.0;182.2;-557.0;20.4;250.2;409.5;-159.3;1925.1;-599.0;-34.1;1292.0;572.2;719.8
184;Alle ondernemingen;700;2000;10477.0;31315.1;1504.9;10414.7;2551.5;1974.3;4147.6;8235.0;2487.3;9833.6;246.2;46.2;2273.4;7624.7;11291.0;35422.9;-6906.9;-1903.6;-24680.9;1931.4;-136.6;252.4;215.6;-638.1;33.5;218.6;437.6;-219.0;2013.4;-608.4;-20.6;1384.4;512.8;871.6
185;Alle ondernemingen;700;2001;11835.0;36142.0;2215.5;11732.2;3379.4;2752.4;4438.8;8991.0;2632.8;11696.2;209.4;39.2;2571.9;9394.8;12230.6;38575.5;-7547.9;-2187.7;-26948.6;1891.3;-336.7;237.2;238.7;-790.1;-22.5;151.3;443.9;-292.6;1705.9;-561.4;-13.8;1130.7;608.6;522.1
186;Alle ondernemingen;700;2002;12014.0;37176.2;2035.5;12017.6;3479.6;2998.8;4387.7;9021.8;3235.1;12259.7;189.3;32.6;2676.2;9809.9;12208.3;39403.1;-7844.4;-2283.6;-27681.4;1593.8;-133.2;429.5;228.6;-807.8;16.5;323.2;545.9;-222.7;1784.0;-479.0;-2.4;1302.5;835.2;467.3
187;Alle ondernemingen;12;1992;3626.0;4398.1;113.3;2123.8;121.5;205.3;424.8;934.0;475.4;1462.7;0.5;5.1;387.6;1193.1;1349.0;4028.5;-915.8;-347.5;-2536.3;228.9;-80.3;;;;;30.4;;;179.0;-75.2;-0.3;103.5;20.2;83.3
188;Alle ondernemingen;12;1993;3822.0;4537.2;94.0;2151.7;133.2;223.9;436.6;994.4;503.6;1442.7;0.0;2.9;455.2;1238.8;1397.6;4021.5;-943.5;-344.0;-2550.1;183.9;-73.5;;;;;-0.4;;;109.9;-54.8;0.0;55.2;52.5;2.7
189;Alle ondernemingen;12;1994;4199.0;5057.6;101.0;2303.9;164.3;339.5;465.4;1091.9;591.6;1609.1;0.1;0.8;526.9;1385.2;1535.6;4424.1;-1004.7;-369.4;-2778.9;271.1;-69.3;;;;;9.5;44.4;-34.9;211.3;-81.5;0.0;129.8;21.4;108.4
190;Alle ondernemingen;12;1995;4341.0;5156.1;93.2;2367.0;148.2;373.0;450.1;1103.0;621.6;1569.4;0.2;0.7;570.6;1389.4;1625.9;4554.4;-971.9;-383.1;-2904.9;294.5;-71.4;13.9;30.6;-132.2;16.3;42.6;79.0;-36.4;265.7;-103.3;0.0;162.3;29.5;132.8
191;Alle ondernemingen;12;1996;4854.0;5986.6;130.0;2670.7;215.3;424.9;551.4;1252.5;741.9;1826.1;0.3;0.3;661.4;1606.7;1892.0;5328.6;-1112.0;-441.5;-3375.4;399.8;-57.4;30.7;43.9;-149.5;17.5;63.0;111.4;-48.5;405.3;-134.8;-2.6;268.0;51.6;216.4
192;Alle ondernemingen;12;1997;5306.0;6659.8;137.3;2869.7;272.8;545.8;542.4;1425.8;866.0;2179.7;0.6;0.0;737.9;1748.7;1993.0;5601.9;-1203.0;-475.0;-3474.9;448.9;-68.8;28.0;34.7;-154.2;22.7;95.2;138.3;-43.1;475.3;-138.5;0.0;336.8;51.3;285.5
193;Alle ondernemingen;12;1998;5915.0;7541.8;167.4;3240.1;329.8;702.0;599.1;1564.1;939.4;2387.6;0.1;0.0;866.7;1943.2;2344.3;6114.0;-1347.4;-522.3;-3904.6;339.8;-77.4;39.4;38.8;-171.3;15.8;146.4;183.3;-37.0;408.7;-139.9;0.3;269.2;83.6;185.6
194;Alle ondernemingen;12;1999;5941.0;8108.0;138.0;3320.5;415.2;800.6;665.2;1805.1;963.4;2582.3;1.1;0.0;867.2;2072.0;2585.3;6765.7;-1401.6;-516.8;-4504.8;342.4;-66.2;38.2;43.5;-173.1;25.2;124.4;168.6;-44.2;400.6;-129.5;0.2;271.3;109.0;162.3
195;Alle ondernemingen;12;2000;5708.0;7807.2;145.3;3372.7;317.9;797.5;594.2;1727.2;852.5;2340.2;0.0;0.0;824.9;2160.4;2481.8;6471.9;-1415.3;-534.5;-4149.5;372.6;-69.0;48.4;32.7;-172.4;22.3;150.0;199.5;-49.5;453.4;-122.6;0.0;330.9;72.4;258.5
196;Alle ondernemingen;12;2001;6601.0;9601.9;161.3;4069.6;475.8;1033.7;729.1;2158.3;974.1;2972.7;-0.2;0.0;983.9;2908.2;2737.4;7822.7;-1689.7;-630.7;-5072.1;430.2;-106.2;63.2;39.6;-221.4;12.5;114.5;176.0;-61.5;438.5;-128.5;0.0;310.0;92.7;217.3
197;Alle ondernemingen;12;2002;6699.0;10161.2;158.4;4352.1;512.5;1059.4;789.1;2234.3;1055.3;3131.4;19.4;0.0;1017.0;3222.9;2770.5;8302.0;-1819.9;-690.6;-5357.9;433.7;-102.7;85.1;36.4;-233.2;9.0;167.9;205.5;-37.6;499.0;-132.6;1.0;367.4;100.8;266.6
198;Alle ondernemingen;13;1992;1037.0;3036.9;84.6;896.1;369.6;56.0;730.6;719.3;180.7;1133.9;10.9;12.8;198.0;551.1;1130.1;3868.0;-948.1;-156.1;-2593.4;170.5;-43.4;;;;;-5.4;;;121.7;-32.0;-1.7;88.0;51.4;36.6
199;Alle ondernemingen;13;1993;1059.0;2952.3;69.3;852.5;393.7;59.9;700.2;685.8;191.0;1116.9;7.3;7.0;221.3;535.1;1064.7;3933.7;-967.4;-156.6;-2659.6;150.1;-54.3;;;;;-34.8;;;61.0;-25.4;1.4;36.9;65.5;-28.6
200;Alle ondernemingen;13;1994;1048.0;2864.5;67.9;775.8;413.1;82.5;678.6;679.0;167.6;1134.7;4.5;4.7;212.3;513.5;994.8;3428.0;-828.2;-136.6;-2342.4;120.9;-4.0;;;;;-9.2;13.5;-22.7;107.8;-26.9;0.6;81.5;37.0;44.5
201;Alle ondernemingen;13;1995;1081.0;2988.2;122.3;767.2;428.5;81.4;690.3;721.4;177.1;1155.1;26.4;3.2;212.3;540.4;1050.9;3607.0;-826.0;-133.3;-2496.2;151.5;-23.2;33.1;12.6;-73.5;4.6;-7.9;16.8;-24.7;120.3;-30.9;-2.2;87.2;50.6;36.6
202;Alle ondernemingen;13;1996;1087.0;3052.9;111.2;712.8;505.7;74.9;689.3;770.9;188.1;1135.4;30.2;2.5;220.1;576.9;1087.8;3829.8;-818.8;-149.2;-2682.6;179.1;-16.0;39.1;11.9;-73.8;6.9;-9.9;21.9;-31.7;153.3;-56.4;-3.0;93.9;41.9;52.0
203;Alle ondernemingen;13;1997;1099.0;3152.2;99.3;713.9;454.9;91.0;724.5;891.0;177.5;1187.2;32.1;2.2;207.8;515.4;1207.6;3951.9;-816.7;-137.5;-2816.9;180.9;9.3;53.6;13.0;-70.3;13.0;10.5;40.7;-30.2;200.7;-55.6;-2.6;142.5;52.1;90.4
204;Alle ondernemingen;13;1998;1062.0;3257.0;86.5;699.0;528.2;191.2;716.3;872.6;163.3;1141.6;21.7;1.6;200.3;661.0;1230.7;3854.8;-801.1;-129.1;-2738.8;185.8;17.0;62.4;21.3;-76.5;9.8;-53.6;26.9;-80.5;149.2;-61.8;4.3;91.7;53.2;38.5
205;Alle ondernemingen;13;1999;1005.0;3189.1;25.7;697.2;461.6;207.0;697.2;923.4;177.0;1120.1;4.8;2.0;197.3;608.3;1256.5;3583.2;-765.7;-112.1;-2532.2;173.2;45.1;76.9;27.1;-71.0;12.1;17.5;31.3;-13.8;235.8;-49.1;-0.1;186.6;52.2;134.4
206;Alle ondernemingen;13;2000;945.0;3562.1;55.2;862.0;405.7;259.0;718.3;1085.8;176.1;1107.1;20.0;2.5;194.9;786.3;1451.2;3881.4;-799.1;-138.7;-2749.1;194.5;7.1;58.8;45.4;-96.8;-0.2;-28.3;42.1;-70.4;173.3;-40.1;-1.9;131.3;64.9;66.4
207;Alle ondernemingen;13;2001;992.0;3963.9;97.9;801.2;476.3;331.8;715.7;1342.4;198.6;1301.5;10.2;1.6;188.0;933.0;1529.7;4234.8;-871.8;-146.8;-3002.9;213.3;-92.2;-14.5;53.1;-113.8;-16.9;2.4;37.9;-35.5;123.5;-45.9;1.5;79.1;43.0;36.1
208;Alle ondernemingen;13;2002;982.0;3707.0;54.7;734.9;331.0;256.6;721.3;1400.4;208.1;1205.8;37.7;0.9;196.4;996.7;1269.5;4081.5;-831.8;-133.6;-2979.1;136.9;-11.2;46.6;44.4;-100.2;-1.9;10.3;41.6;-31.4;136.0;-35.9;2.7;102.8;77.8;25.0
209;Alle ondernemingen;14;1992;551.0;4816.7;91.4;2004.2;491.0;204.9;644.5;1072.7;308.0;1686.9;39.4;41.6;396.1;1178.5;1474.0;5241.2;-1180.0;-336.7;-3356.9;367.6;-69.1;;;;;-85.8;;;212.7;-101.3;-6.5;104.9;121.0;-16.1
210;Alle ondernemingen;14;1993;572.0;4839.3;93.3;1975.8;594.9;295.9;599.0;863.8;416.5;1710.5;47.5;26.7;416.8;1196.0;1441.8;4789.6;-1116.0;-313.3;-3015.5;344.7;-40.1;;;;;-11.6;;;293.0;-94.6;-8.1;190.3;62.1;128.2
211;Alle ondernemingen;14;1994;575.0;5125.1;80.3;1945.4;636.3;318.4;580.4;1171.0;393.4;1840.3;57.5;18.9;431.7;1220.8;1555.9;5230.3;-1126.9;-323.5;-3332.1;447.8;10.9;;;;;-15.9;27.8;-43.7;442.8;-141.4;-10.9;290.5;131.9;158.6
212;Alle ondernemingen;14;1995;599.0;5081.3;72.6;1968.3;704.5;243.8;627.4;1075.7;389.0;1895.8;92.7;15.1;414.4;1142.4;1520.9;5497.6;-1151.6;-320.0;-3519.9;506.0;4.4;79.8;45.5;-108.7;-12.2;5.9;39.7;-33.8;516.4;-167.6;-13.1;335.6;159.3;176.3
213;Alle ondernemingen;14;1996;593.0;4912.8;265.4;1911.9;639.3;150.8;579.2;1003.1;363.1;1981.7;75.2;11.5;405.4;908.4;1530.8;5124.2;-1087.4;-314.7;-3261.4;460.8;8.3;71.0;33.9;-91.1;-5.6;-59.6;26.4;-86.0;409.5;-142.3;-7.3;259.9;142.0;117.9
214;Alle ondernemingen;14;1997;608.0;5229.3;219.4;1966.4;639.6;299.9;630.1;1110.7;363.2;2040.0;83.8;9.8;429.7;1079.7;1586.4;5680.7;-1115.3;-317.8;-3712.9;534.7;-7.1;48.3;25.4;-87.0;6.3;5.3;40.6;-35.3;533.0;-171.4;-12.0;349.6;209.6;140.0
215;Alle ondernemingen;14;1998;634.0;6302.2;268.8;2353.3;926.6;365.6;834.0;1212.0;341.9;2418.7;92.0;9.7;458.2;1590.2;1733.4;6502.9;-1305.3;-383.7;-4262.9;551.0;-42.3;41.7;48.6;-135.6;2.9;54.1;83.7;-29.6;562.7;-176.9;-12.7;373.1;187.5;185.6
216;Alle ondernemingen;14;1999;620.0;6465.1;415.5;2222.9;781.6;475.9;783.7;1399.6;385.8;2232.4;100.0;8.1;420.4;1700.7;2003.5;6500.6;-1339.4;-401.6;-4229.8;529.8;-109.2;-31.1;43.8;-126.2;4.2;14.8;54.8;-40.0;435.3;-171.7;-12.5;251.0;245.6;5.4
217;Alle ondernemingen;14;2000;597.0;6765.5;514.6;2356.9;672.4;268.9;893.2;1750.2;309.3;2311.9;88.2;5.3;410.6;1870.7;2078.8;6907.5;-1389.5;-407.2;-4625.0;485.9;-83.8;15.7;44.9;-150.1;5.6;74.2;112.9;-38.7;476.3;-163.0;-9.8;303.5;128.5;175.0
218;Alle ondernemingen;14;2001;624.0;8246.1;1081.8;2792.5;995.0;231.1;971.3;1842.6;331.9;2853.3;66.4;6.3;473.7;2525.0;2321.3;7948.9;-1534.3;-477.2;-5439.1;498.4;-88.1;57.5;42.1;-187.9;0.2;12.9;69.3;-56.4;423.2;-140.0;-10.5;272.6;211.2;61.4
219;Alle ondernemingen;14;2002;648.0;8150.5;989.5;2847.6;935.4;254.1;986.2;1693.7;443.9;2764.7;81.8;3.3;513.4;2454.1;2333.1;8185.1;-1597.3;-509.5;-5651.5;426.8;-59.4;89.6;45.9;-202.4;7.4;7.0;68.5;-61.4;374.5;-125.3;-11.7;237.4;314.6;-77.2
220;Alle ondernemingen;15;1992;842.0;7572.8;187.3;1964.3;488.1;501.9;2455.9;1374.7;600.5;1519.1;27.7;24.1;394.2;1663.8;3943.8;9240.3;-1841.0;-321.2;-6857.3;220.8;-276.5;;;;;-23.6;;;-79.3;-56.9;-4.3;-140.6;41.1;-181.7
221;Alle ondernemingen;15;1993;861.0;7509.0;349.3;2259.0;378.3;183.0;2015.3;1548.0;776.1;1589.0;45.9;24.3;399.7;2396.7;3053.5;7417.6;-1743.6;-298.0;-5462.7;-86.8;-121.3;;;;;-59.2;;;-267.3;-27.6;56.0;-238.9;56.1;-295.0
222;Alle ondernemingen;15;1994;905.0;7706.5;495.4;2706.2;334.9;213.6;1914.5;1363.9;678.0;1577.5;55.3;18.1;481.4;2587.1;2987.2;8035.8;-1689.7;-298.3;-6070.1;-22.2;-109.9;;;;;-35.9;93.1;-129.0;-168.0;134.0;95.6;61.6;104.3;-42.7
223;Alle ondernemingen;15;1995;937.0;7890.0;640.7;2352.0;311.9;219.1;1874.0;1910.4;581.8;1086.3;40.9;28.7;647.3;2878.9;3207.8;9074.3;-1707.9;-371.6;-7106.7;-112.0;-121.7;24.4;57.6;-206.0;2.3;-73.3;184.5;-257.9;-307.0;-85.0;-4.5;-396.5;86.9;-483.4
224;Alle ondernemingen;15;1996;960.0;6232.9;892.1;1983.5;314.0;165.5;771.3;1537.4;569.2;1312.8;40.0;20.2;372.7;2455.8;2031.3;7378.4;-1284.8;-310.6;-5566.2;216.7;-17.4;38.4;38.3;-93.1;-1.1;57.5;83.3;-25.8;256.8;-80.3;-3.0;173.5;65.2;108.3
225;Alle ondernemingen;15;1997;1042.0;7153.3;967.7;2088.9;452.6;215.2;849.8;1890.1;689.0;1601.2;29.0;19.0;422.4;2402.1;2679.6;9034.9;-1472.3;-387.6;-6817.9;357.1;10.5;95.1;43.2;-110.3;-17.5;21.3;44.8;-23.5;388.8;-107.3;-4.3;277.2;95.6;181.6
226;Alle ondernemingen;15;1998;1039.0;7263.0;884.1;2055.0;611.9;259.9;966.5;1791.2;694.4;1899.4;33.0;17.6;442.6;2140.3;2730.1;10448.7;-1543.6;-431.6;-8005.1;468.3;78.3;123.7;46.1;-120.1;28.6;40.6;62.4;-21.9;587.2;-145.1;-7.6;434.5;141.5;293.0
227;Alle ondernemingen;15;1999;1004.0;7383.5;765.2;2118.8;667.3;378.3;903.9;1843.9;706.1;2156.2;52.7;35.1;424.9;2026.8;2687.8;10773.1;-1577.3;-506.0;-8254.2;435.5;-37.3;42.5;43.5;-95.8;-27.6;88.2;97.1;-8.9;486.4;-122.7;-11.6;352.0;79.7;272.3
228;Alle ondernemingen;15;2000;985.0;7981.0;742.3;2121.5;836.3;413.4;1053.6;2079.0;735.0;2453.7;32.9;31.4;438.7;1901.5;3122.9;10907.1;-1632.1;-528.3;-8308.1;438.6;59.5;116.5;65.4;-122.1;-0.4;6.2;32.7;-26.5;504.2;-137.9;-1.1;365.2;101.0;264.2
229;Alle ondernemingen;15;2001;1090.0;8953.6;803.3;2295.4;1110.4;846.3;1123.2;2118.5;656.7;2951.2;30.4;28.9;481.7;1930.8;3530.6;11611.7;-1759.6;-641.7;-8779.6;430.9;-17.8;66.7;74.0;-144.5;-14.1;2.6;41.5;-38.9;415.7;-131.8;0.5;284.4;142.1;142.3
230;Alle ondernemingen;15;2002;1144.0;9704.3;749.6;2187.8;1391.1;1104.0;1035.5;2203.9;1032.3;3398.8;27.2;27.7;480.5;1937.2;3832.8;11698.5;-1814.7;-641.5;-8943.1;299.2;91.1;170.9;75.9;-147.8;-7.9;151.4;171.6;-20.2;541.7;-88.3;-0.1;453.3;231.5;221.8
231;Alle ondernemingen;16;1992;1824.0;3056.9;21.5;1192.0;93.2;79.2;617.4;766.5;287.0;891.6;0.0;9.2;301.0;602.9;1252.3;4363.8;-1121.3;-193.4;-2835.3;213.8;-76.2;;;;;-11.6;;;126.0;-56.2;0.0;69.8;41.7;28.1
232;Alle ondernemingen;16;1993;1936.0;3404.7;25.5;1233.3;129.5;120.0;687.3;877.9;331.3;1002.8;49.4;5.5;344.4;638.3;1364.4;4659.0;-1204.3;-202.3;-3001.4;251.1;-57.1;;;;;-18.0;;;175.9;-61.3;-6.0;108.6;50.0;58.6
233;Alle ondernemingen;16;1994;2060.0;3488.8;22.6;1239.8;135.9;130.2;703.7;915.2;341.4;990.8;54.9;3.9;370.2;704.7;1364.3;4839.1;-1198.1;-205.2;-3169.1;266.6;-49.9;;;;;-17.8;20.4;-38.1;199.0;-76.4;-4.7;117.8;49.0;68.8
234;Alle ondernemingen;16;1995;2076.0;3577.0;20.4;1267.9;134.2;130.4;709.8;996.3;317.9;1027.1;63.3;3.2;346.1;723.2;1414.1;5073.0;-1222.2;-205.7;-3339.1;306.0;-64.8;-0.1;18.0;-83.6;1.0;46.5;74.4;-27.9;287.7;-91.2;-9.7;186.9;91.3;95.6
235;Alle ondernemingen;16;1996;2199.0;4152.0;32.8;1390.2;260.0;196.8;749.6;1141.1;381.4;1268.1;93.8;2.6;438.4;770.4;1578.7;5433.2;-1326.1;-221.7;-3520.9;364.5;-42.1;6.1;18.9;-84.5;17.4;30.2;68.5;-38.3;352.6;-115.9;-11.3;225.4;55.1;170.3
236;Alle ondernemingen;16;1997;2324.0;4502.1;34.3;1523.7;280.2;183.4;782.8;1289.4;408.5;1458.5;100.2;2.4;402.0;791.2;1747.8;6110.4;-1387.8;-234.4;-4099.3;388.8;-30.3;23.9;22.3;-88.8;12.3;-12.8;25.7;-38.5;345.7;-117.9;-10.9;217.0;87.0;130.0
237;Alle ondernemingen;16;1998;2320.0;4213.7;30.7;1371.2;267.1;208.7;723.3;1231.5;381.2;1335.2;89.9;2.3;373.4;728.9;1684.0;5955.2;-1338.7;-221.7;-4011.5;383.2;-38.1;18.8;21.9;-84.7;5.9;33.4;65.0;-31.7;378.4;-127.1;-9.2;242.0;84.8;157.2
238;Alle ondernemingen;16;1999;2276.0;4886.7;51.3;1599.1;264.0;237.0;835.8;1459.7;439.8;1499.1;108.3;6.4;436.4;880.5;1956.0;6704.9;-1520.5;-257.5;-4525.8;401.2;-39.7;20.4;24.3;-90.9;6.6;5.4;57.7;-52.3;367.0;-125.9;-10.0;231.0;85.7;145.3
239;Alle ondernemingen;16;2000;2242.0;5199.3;47.5;1701.5;319.3;235.5;888.4;1592.8;414.5;1620.7;105.2;7.0;404.3;905.8;2156.3;7255.0;-1670.9;-295.0;-4849.3;439.9;-50.2;13.0;27.3;-96.7;6.3;16.6;50.5;-33.9;406.2;-144.8;-7.8;253.6;145.9;107.7
240;Alle ondernemingen;16;2001;2529.0;5376.5;71.2;1773.5;322.0;309.6;899.5;1529.1;471.5;1617.4;102.6;2.3;444.6;1097.9;2111.6;6957.4;-1692.6;-291.3;-4654.9;318.6;-32.5;64.4;30.0;-122.5;-4.2;18.9;119.3;-100.4;305.0;-115.2;-5.3;184.5;119.5;65.0
241;Alle ondernemingen;16;2002;2541.0;5453.3;83.2;1895.2;309.6;324.6;855.5;1489.6;495.5;1759.0;23.1;0.7;468.9;1199.1;2002.5;7136.0;-1780.6;-308.4;-4749.8;297.2;-51.1;37.3;25.9;-124.3;9.9;-13.4;58.7;-72.1;232.7;-96.9;5.7;141.5;110.5;31.0
242;Alle ondernemingen;C.Handel;1992;45717.0;104125.2;1118.5;24978.1;9605.4;8004.7;19843.5;30729.2;9846.1;31855.1;310.5;160.0;7052.4;18951.2;45795.8;188817.6;-19074.2;-3578.3;-160258.9;5905.9;-431.8;;;;;-233.8;;;5240.2;-1683.0;-41.8;3515.4;1976.9;1538.5
243;Alle ondernemingen;C.Handel;1993;47964.0;106118.2;1149.0;25202.1;11260.7;7017.3;20067.1;31167.5;10255.1;32268.1;380.2;101.4;7638.0;19858.4;45872.3;190517.2;-20104.2;-3781.4;-161020.4;5611.2;-700.4;;;;;-381.5;;;4529.3;-1559.8;-58.3;2911.3;1941.9;969.4
244;Alle ondernemingen;C.Handel;1994;50961.0;108894.5;1085.8;25289.6;12612.6;6424.7;20473.0;31540.4;11469.0;33614.3;480.8;72.4;8519.9;20247.7;45959.9;200704.5;-20547.9;-3919.2;-169942.4;6295.1;-608.7;;;;;-137.4;975.0;-1112.4;5548.8;-1839.2;-69.3;3640.3;1638.2;2002.1
245;Alle ondernemingen;C.Handel;1995;52168.0;114886.0;1317.5;26632.3;13298.2;7461.4;21492.3;33208.7;11476.3;36711.6;373.1;54.5;8540.0;21210.8;47996.4;209306.3;-20190.6;-4073.1;-177844.1;7198.5;-250.9;1289.8;1327.5;-2827.7;-40.5;32.0;1397.1;-1365.1;6979.6;-2227.4;-37.8;4714.4;1786.4;2928.0
246;Alle ondernemingen;C.Handel;1996;54782.0;121761.3;1387.1;28365.9;12939.6;8421.2;21783.5;36076.9;12787.6;40758.4;392.8;55.5;8878.6;21042.0;50634.2;221470.4;-21187.6;-4219.0;-188204.6;7859.2;506.6;1655.3;1204.8;-2568.6;215.0;15.8;1178.5;-1162.7;8381.6;-2392.6;-55.8;5933.1;2079.0;3854.1
247;Alle ondernemingen;C.Handel;1997;58076.0;133519.6;1297.7;29158.1;13048.7;12702.4;23420.4;41460.7;12432.3;43066.6;519.2;53.7;9397.2;24411.6;56071.6;243649.2;-22247.9;-4462.8;-208342.4;8596.1;955.8;1909.9;1430.0;-2639.8;255.7;585.0;1526.5;-941.5;10136.9;-2670.2;-70.8;7395.9;2878.4;4517.5
248;Alle ondernemingen;C.Handel;1998;58590.0;138305.4;1616.1;30489.5;12816.0;14039.0;24309.3;41963.2;13072.9;45125.8;370.4;48.9;9697.0;23842.5;59221.2;250556.5;-23388.4;-4711.2;-213223.0;9233.9;1157.1;2118.6;1575.8;-2717.8;180.6;2513.2;3491.9;-978.7;12904.4;-2889.6;-69.2;9945.6;4351.5;5594.1
249;Alle ondernemingen;C.Handel;1999;58110.0;151477.5;2205.9;33598.1;13385.7;14813.1;25710.9;48453.5;13310.9;48689.6;500.8;47.3;10481.3;25397.2;66361.6;261554.9;-25237.8;-5133.6;-221609.4;9574.2;1801.3;2576.8;1594.7;-2730.3;360.0;99.9;1698.6;-1598.7;11475.4;-3094.6;-78.0;8302.8;3231.7;5071.1
250;Alle ondernemingen;C.Handel;2000;57252.0;169328.1;2784.6;34203.8;13962.5;21703.4;27461.5;53685.3;15527.6;56088.2;459.8;60.8;10026.4;28799.4;73893.8;288686.7;-25067.3;-5315.0;-245757.1;12547.3;2291.7;3089.1;2166.6;-3161.2;197.2;153.2;2142.2;-1989.0;14992.5;-3208.6;-72.3;11711.5;3798.2;7913.3
251;Alle ondernemingen;C.Handel;2001;62807.0;200087.1;4082.2;37531.8;23329.3;23828.5;29839.7;61589.6;19886.2;68863.9;346.3;44.6;10923.6;39810.0;80098.8;323193.4;-28998.2;-6122.7;-278492.3;9580.1;1574.7;2980.3;2562.6;-4133.1;164.8;-1145.3;2062.9;-3208.2;10009.4;-3478.8;-61.7;6468.9;4933.9;1535.0
252;Alle ondernemingen;C.Handel;2002;63721.0;191996.6;4728.3;38686.7;24526.6;19503.9;28734.5;58471.2;17344.8;65110.0;352.0;20.1;11506.6;38982.4;76025.7;321220.0;-29867.4;-6608.1;-271241.5;13503.0;-1018.7;683.8;1965.6;-3689.8;21.7;-581.6;1361.3;-1942.9;11902.3;-3488.9;-54.9;8358.5;8896.2;-537.7
253;Alle ondernemingen;17;1992;24710.0;64642.5;750.5;11279.3;5558.3;5746.5;11899.0;23262.1;6146.9;19260.7;166.8;79.7;3811.4;10590.9;30732.8;118307.1;-10373.1;-1803.1;-102556.3;3574.4;-556.2;;;;;-233.3;;;2784.8;-1030.4;-29.4;1724.9;1281.8;443.1
254;Alle ondernemingen;17;1993;25975.0;64627.5;784.8;11144.1;6939.8;4733.0;11665.8;22775.2;6584.9;19322.8;213.7;46.7;4055.1;10331.5;30657.9;118513.2;-10694.1;-1890.5;-102484.3;3444.2;-603.5;;;;;-349.7;;;2490.9;-965.5;-36.5;1489.0;1331.9;157.1
