ID;ProductenPRODCOM;Perioden;Verkoopwaarde_1;Hoeveelheid_2;EenheidVerkochtProduct_3
4418;10613250 Pellets van granen, exclusie...;2019;;;                            mln. kg
4419;10613250 Pellets van granen, exclusie...;2020;;;                            mln. kg
4420;10613333 Bewerkte granen, gepeld, gep...;2008;55.0;110.0;                            mln. kg
4421;10613333 Bewerkte granen, gepeld, gep...;2009;20.0;27.0;                            mln. kg
4422;10613333 Bewerkte granen, gepeld, gep...;2010;41.0;35.0;                            mln. kg
4423;10613333 Bewerkte granen, gepeld, gep...;2011;57.0;39.0;                            mln. kg
4424;10613333 Bewerkte granen, gepeld, gep...;2012;42.0;73.0;                            mln. kg
4425;10613333 Bewerkte granen, gepeld, gep...;2013;47.0;75.0;                            mln. kg
4426;10613333 Bewerkte granen, gepeld, gep...;2014;50.0;86.0;                            mln. kg
4427;10613333 Bewerkte granen, gepeld, gep...;2015;50.0;87.0;                            mln. kg
4428;10613333 Bewerkte granen, gepeld, gep...;2016;49.0;74.0;                            mln. kg
4429;10613333 Bewerkte granen, gepeld, gep...;2017;53.0;95.0;                            mln. kg
4430;10613333 Bewerkte granen, gepeld, gep...;2018;50.0;86.0;                            mln. kg
4431;10613333 Bewerkte granen, gepeld, gep...;2019;44.0;75.0;                            mln. kg
4432;10613333 Bewerkte granen, gepeld, gep...;2020;35.0;71.0;                            mln. kg
4433;10613335 Graankiemen, ook indien gepl...;2008;;;                            mln. kg
4434;10613335 Graankiemen, ook indien gepl...;2009;0.0;0.0;                            mln. kg
4435;10613335 Graankiemen, ook indien gepl...;2010;;;                            mln. kg
4436;10613335 Graankiemen, ook indien gepl...;2011;;;                            mln. kg
4437;10613335 Graankiemen, ook indien gepl...;2012;;;                            mln. kg
4438;10613335 Graankiemen, ook indien gepl...;2013;0.0;0.0;                            mln. kg
4439;10613335 Graankiemen, ook indien gepl...;2014;0.0;0.0;                            mln. kg
4440;10613335 Graankiemen, ook indien gepl...;2015;0.0;0.0;                            mln. kg
4441;10613335 Graankiemen, ook indien gepl...;2016;0.0;0.0;                            mln. kg
4442;10613335 Graankiemen, ook indien gepl...;2017;;;                            mln. kg
4443;10613335 Graankiemen, ook indien gepl...;2018;;;                            mln. kg
4444;10613335 Graankiemen, ook indien gepl...;2019;;;                            mln. kg
4445;10613335 Graankiemen, ook indien gepl...;2020;;;                            mln. kg
4446;10613351 Bereidingen van de soort muesli;2008;;;                                   
4447;10613351 Bereidingen van de soort muesli;2009;;;                            mln. kg
4448;10613351 Bereidingen van de soort muesli;2010;;;                            mln. kg
4449;10613351 Bereidingen van de soort muesli;2011;;;                            mln. kg
4450;10613351 Bereidingen van de soort muesli;2012;;;                            mln. kg
4451;10613351 Bereidingen van de soort muesli;2013;0.0;0.0;                            mln. kg
4452;10613351 Bereidingen van de soort muesli;2014;0.0;0.0;                            mln. kg
4453;10613351 Bereidingen van de soort muesli;2015;0.0;0.0;                            mln. kg
4454;10613351 Bereidingen van de soort muesli;2016;0.0;0.0;                            mln. kg
4455;10613351 Bereidingen van de soort muesli;2017;0.0;0.0;                            mln. kg
4456;10613351 Bereidingen van de soort muesli;2018;;;                            mln. kg
4457;10613351 Bereidingen van de soort muesli;2019;;;                            mln. kg
4458;10613351 Bereidingen van de soort muesli;2020;;;                            mln. kg
4459;10613353 Graanpreparaten verkregen do...;2008;61.0;;                            mln. kg
4460;10613353 Graanpreparaten verkregen do...;2009;65.0;;                            mln. kg
4461;10613353 Graanpreparaten verkregen do...;2010;98.0;89.0;                            mln. kg
4462;10613353 Graanpreparaten verkregen do...;2011;79.0;124.0;                            mln. kg
4463;10613353 Graanpreparaten verkregen do...;2012;;;                            mln. kg
4464;10613353 Graanpreparaten verkregen do...;2013;;;                            mln. kg
4465;10613353 Graanpreparaten verkregen do...;2014;;;                            mln. kg
4466;10613353 Graanpreparaten verkregen do...;2015;;;                            mln. kg
4467;10613353 Graanpreparaten verkregen do...;2016;73.0;83.0;                            mln. kg
4468;10613353 Graanpreparaten verkregen do...;2017;75.0;84.0;                            mln. kg
4469;10613353 Graanpreparaten verkregen do...;2018;132.0;93.0;                            mln. kg
4470;10613353 Graanpreparaten verkregen do...;2019;140.0;95.0;                            mln. kg
4471;10613353 Graanpreparaten verkregen do...;2020;145.0;101.0;                            mln. kg
4472;10613355 Granen in de vorm van korrel...;2008;11.0;3.0;                            mln. kg
4473;10613355 Granen in de vorm van korrel...;2009;13.0;3.0;                            mln. kg
4474;10613355 Granen in de vorm van korrel...;2010;11.0;3.0;                            mln. kg
4475;10613355 Granen in de vorm van korrel...;2011;4.0;1.0;                            mln. kg
4476;10613355 Granen in de vorm van korrel...;2012;8.0;2.0;                            mln. kg
4477;10613355 Granen in de vorm van korrel...;2013;9.0;2.0;                            mln. kg
4478;10613355 Granen in de vorm van korrel...;2014;14.0;5.0;                            mln. kg
4479;10613355 Granen in de vorm van korrel...;2015;14.0;6.0;                            mln. kg
4480;10613355 Granen in de vorm van korrel...;2016;10.0;3.0;                            mln. kg
4481;10613355 Granen in de vorm van korrel...;2017;10.0;4.0;                            mln. kg
4482;10613355 Granen in de vorm van korrel...;2018;11.0;4.0;                            mln. kg
4483;10613355 Granen in de vorm van korrel...;2019;11.0;4.0;                            mln. kg
4484;10613355 Granen in de vorm van korrel...;2020;9.0;3.0;                            mln. kg
4485;10614010 Zemelen, slijpsel en andere...;2008;;;                            mln. kg
4486;10614010 Zemelen, slijpsel en andere...;2009;;;                            mln. kg
4487;10614010 Zemelen, slijpsel en andere...;2010;;;                            mln. kg
4488;10614010 Zemelen, slijpsel en andere...;2011;;;                            mln. kg
4489;10614010 Zemelen, slijpsel en andere...;2012;;;                            mln. kg
4490;10614010 Zemelen, slijpsel en andere...;2013;;;                            mln. kg
4491;10614010 Zemelen, slijpsel en andere...;2014;;;                            mln. kg
4492;10614010 Zemelen, slijpsel en andere...;2015;;;                            mln. kg
4493;10614010 Zemelen, slijpsel en andere...;2016;;;                            mln. kg
4494;10614010 Zemelen, slijpsel en andere...;2017;;;                            mln. kg
4495;10614010 Zemelen, slijpsel en andere...;2018;;;                            mln. kg
4496;10614010 Zemelen, slijpsel en andere...;2019;;;                            mln. kg
4497;10614010 Zemelen, slijpsel en andere...;2020;;;                            mln. kg
4498;10614030 Zemelen, slijpsel en andere...;2008;;;                            mln. kg
4499;10614030 Zemelen, slijpsel en andere...;2009;;;                            mln. kg
4500;10614030 Zemelen, slijpsel en andere...;2010;;;                            mln. kg
4501;10614030 Zemelen, slijpsel en andere...;2011;;;                            mln. kg
4502;10614030 Zemelen, slijpsel en andere...;2012;0.0;0.0;                            mln. kg
4503;10614030 Zemelen, slijpsel en andere...;2013;;;                            mln. kg
4504;10614030 Zemelen, slijpsel en andere...;2014;;;                            mln. kg
4505;10614030 Zemelen, slijpsel en andere...;2015;;;                            mln. kg
4506;10614030 Zemelen, slijpsel en andere...;2016;;;                            mln. kg
4507;10614030 Zemelen, slijpsel en andere...;2017;;;                            mln. kg
4508;10614030 Zemelen, slijpsel en andere...;2018;;;                            mln. kg
4509;10614030 Zemelen, slijpsel en andere...;2019;;;                            mln. kg
4510;10614030 Zemelen, slijpsel en andere...;2020;;;                            mln. kg
4511;10614050 Zemelen, slijpsel en andere...;2008;;;                            mln. kg
4512;10614050 Zemelen, slijpsel en andere...;2009;;;                            mln. kg
4513;10614050 Zemelen, slijpsel en andere...;2010;;;                            mln. kg
4514;10614050 Zemelen, slijpsel en andere...;2011;30.0;172.0;                            mln. kg
4515;10614050 Zemelen, slijpsel en andere...;2012;32.0;169.0;                            mln. kg
4516;10614050 Zemelen, slijpsel en andere...;2013;35.0;175.0;                            mln. kg
4517;10614050 Zemelen, slijpsel en andere...;2014;31.0;188.0;                            mln. kg
4518;10614050 Zemelen, slijpsel en andere...;2015;26.0;173.0;                            mln. kg
4519;10614050 Zemelen, slijpsel en andere...;2016;24.0;169.0;                            mln. kg
4520;10614050 Zemelen, slijpsel en andere...;2017;31.0;235.0;                            mln. kg
4521;10614050 Zemelen, slijpsel en andere...;2018;30.0;210.0;                            mln. kg
4522;10614050 Zemelen, slijpsel en andere...;2019;28.0;173.0;                            mln. kg
4523;10614050 Zemelen, slijpsel en andere...;2020;25.0;159.0;                            mln. kg
4524;10614090 Zemelen, slijpsel en andere...;2008;;;                            mln. kg
4525;10614090 Zemelen, slijpsel en andere...;2009;;;                            mln. kg
4526;10614090 Zemelen, slijpsel en andere...;2010;;;                            mln. kg
4527;10614090 Zemelen, slijpsel en andere...;2011;0.0;0.0;                            mln. kg
4528;10614090 Zemelen, slijpsel en andere...;2012;0.0;0.0;                            mln. kg
4529;10614090 Zemelen, slijpsel en andere...;2013;;;                            mln. kg
4530;10614090 Zemelen, slijpsel en andere...;2014;;;                            mln. kg
4531;10614090 Zemelen, slijpsel en andere...;2015;0.0;0.0;                            mln. kg
4532;10614090 Zemelen, slijpsel en andere...;2016;0.0;0.0;                            mln. kg
4533;10614090 Zemelen, slijpsel en andere...;2017;;;                            mln. kg
4534;10614090 Zemelen, slijpsel en andere...;2018;0.0;0.0;                            mln. kg
4535;10614090 Zemelen, slijpsel en andere...;2019;0.0;0.0;                            mln. kg
4536;10614090 Zemelen, slijpsel en andere...;2020;0.0;0.0;                            mln. kg
4537;1062 Zetmeel en zetmeelproducten;2008;1079.0;;                                nvt
4538;1062 Zetmeel en zetmeelproducten;2009;843.0;;                                nvt
4539;1062 Zetmeel en zetmeelproducten;2010;903.0;;                                nvt
4540;1062 Zetmeel en zetmeelproducten;2011;799.0;;                                nvt
4541;1062 Zetmeel en zetmeelproducten;2012;1353.0;;                                nvt
4542;1062 Zetmeel en zetmeelproducten;2013;1388.0;;                                nvt
4543;1062 Zetmeel en zetmeelproducten;2014;1298.0;;                                nvt
4544;1062 Zetmeel en zetmeelproducten;2015;1294.0;;                                nvt
4545;1062 Zetmeel en zetmeelproducten;2016;1334.0;;                                nvt
4546;1062 Zetmeel en zetmeelproducten;2017;1322.0;;                                nvt
4547;1062 Zetmeel en zetmeelproducten;2018;1351.0;;                                nvt
4548;1062 Zetmeel en zetmeelproducten;2019;1290.0;;                                nvt
4549;1062 Zetmeel en zetmeelproducten;2020;1435.0;;                                nvt
4550;10621111 Tarwezetmeel;2008;;;                            mln. kg
4551;10621111 Tarwezetmeel;2009;;;                            mln. kg
4552;10621111 Tarwezetmeel;2010;;;                            mln. kg
4553;10621111 Tarwezetmeel;2011;0.0;0.0;                            mln. kg
4554;10621111 Tarwezetmeel;2012;0.0;0.0;                            mln. kg
4555;10621111 Tarwezetmeel;2013;0.0;0.0;                            mln. kg
4556;10621111 Tarwezetmeel;2014;0.0;0.0;                            mln. kg
4557;10621111 Tarwezetmeel;2015;0.0;0.0;                            mln. kg
4558;10621111 Tarwezetmeel;2016;0.0;0.0;                            mln. kg
4559;10621111 Tarwezetmeel;2017;0.0;0.0;                            mln. kg
4560;10621111 Tarwezetmeel;2018;0.0;0.0;                            mln. kg
4561;10621111 Tarwezetmeel;2019;0.0;0.0;                            mln. kg
4562;10621111 Tarwezetmeel;2020;0.0;0.0;                            mln. kg
4563;10621113 Maïszetmeel;2008;;;                            mln. kg
4564;10621113 Maïszetmeel;2009;;;                            mln. kg
4565;10621113 Maïszetmeel;2010;;;                            mln. kg
4566;10621113 Maïszetmeel;2011;;;                            mln. kg
4567;10621113 Maïszetmeel;2012;;;                            mln. kg
4568;10621113 Maïszetmeel;2013;;;                            mln. kg
4569;10621113 Maïszetmeel;2014;;;                            mln. kg
4570;10621113 Maïszetmeel;2015;;;                            mln. kg
4571;10621113 Maïszetmeel;2016;;;                            mln. kg
4572;10621113 Maïszetmeel;2017;;;                            mln. kg
4573;10621113 Maïszetmeel;2018;;;                            mln. kg
4574;10621113 Maïszetmeel;2019;;;                            mln. kg
4575;10621113 Maïszetmeel;2020;;;                            mln. kg
4576;10621115 Aardappelzetmeel;2008;;;                            mln. kg
4577;10621115 Aardappelzetmeel;2009;;;                            mln. kg
4578;10621115 Aardappelzetmeel;2010;;;                            mln. kg
4579;10621115 Aardappelzetmeel;2011;;;                            mln. kg
4580;10621115 Aardappelzetmeel;2012;;;                            mln. kg
4581;10621115 Aardappelzetmeel;2013;;;                            mln. kg
4582;10621115 Aardappelzetmeel;2014;;;                            mln. kg
4583;10621115 Aardappelzetmeel;2015;;;                            mln. kg
4584;10621115 Aardappelzetmeel;2016;;;                            mln. kg
4585;10621115 Aardappelzetmeel;2017;;;                            mln. kg
4586;10621115 Aardappelzetmeel;2018;;;                            mln. kg
4587;10621115 Aardappelzetmeel;2019;;229.0;                            mln. kg
4588;10621115 Aardappelzetmeel;2020;123.0;168.0;                            mln. kg
4589;10621119 Zetmeel, zoals maniok- en ri...;2008;;;                            mln. kg
4590;10621119 Zetmeel, zoals maniok- en ri...;2009;0.0;0.0;                            mln. kg
4591;10621119 Zetmeel, zoals maniok- en ri...;2010;0.0;0.0;                            mln. kg
4592;10621119 Zetmeel, zoals maniok- en ri...;2011;0.0;0.0;                            mln. kg
4593;10621119 Zetmeel, zoals maniok- en ri...;2012;0.0;0.0;                            mln. kg
4594;10621119 Zetmeel, zoals maniok- en ri...;2013;0.0;0.0;                            mln. kg
4595;10621119 Zetmeel, zoals maniok- en ri...;2014;0.0;0.0;                            mln. kg
4596;10621119 Zetmeel, zoals maniok- en ri...;2015;0.0;0.0;                            mln. kg
4597;10621119 Zetmeel, zoals maniok- en ri...;2016;0.0;0.0;                            mln. kg
4598;10621119 Zetmeel, zoals maniok- en ri...;2017;0.0;0.0;                            mln. kg
4599;10621119 Zetmeel, zoals maniok- en ri...;2018;;;                            mln. kg
4600;10621119 Zetmeel, zoals maniok- en ri...;2019;0.0;0.0;                            mln. kg
4601;10621119 Zetmeel, zoals maniok- en ri...;2020;;;                            mln. kg
4602;10621130 Inuline;2008;;;                                   
4603;10621130 Inuline;2009;;;                                   
4604;10621130 Inuline;2010;;;                            mln. kg
4605;10621130 Inuline;2011;;;                            mln. kg
4606;10621130 Inuline;2012;;;                            mln. kg
4607;10621130 Inuline;2013;;;                            mln. kg
4608;10621130 Inuline;2014;;;                            mln. kg
4609;10621130 Inuline;2015;;;                            mln. kg
4610;10621130 Inuline;2016;;;                            mln. kg
4611;10621130 Inuline;2017;;;                            mln. kg
4612;10621130 Inuline;2018;;;                            mln. kg
4613;10621130 Inuline;2019;;;                            mln. kg
4614;10621130 Inuline;2020;;;                            mln. kg
4615;10621150 Tarwegluten ook indien gedroogd;2008;;;                            mln. kg
4616;10621150 Tarwegluten ook indien gedroogd;2009;;;                            mln. kg
4617;10621150 Tarwegluten ook indien gedroogd;2010;;;                            mln. kg
4618;10621150 Tarwegluten ook indien gedroogd;2011;0.0;0.0;                            mln. kg
4619;10621150 Tarwegluten ook indien gedroogd;2012;0.0;0.0;                            mln. kg
4620;10621150 Tarwegluten ook indien gedroogd;2013;0.0;0.0;                            mln. kg
4621;10621150 Tarwegluten ook indien gedroogd;2014;0.0;0.0;                            mln. kg
4622;10621150 Tarwegluten ook indien gedroogd;2015;0.0;0.0;                            mln. kg
4623;10621150 Tarwegluten ook indien gedroogd;2016;0.0;0.0;                            mln. kg
4624;10621150 Tarwegluten ook indien gedroogd;2017;0.0;0.0;                            mln. kg
4625;10621150 Tarwegluten ook indien gedroogd;2018;0.0;0.0;                            mln. kg
4626;10621150 Tarwegluten ook indien gedroogd;2019;0.0;0.0;                            mln. kg
4627;10621150 Tarwegluten ook indien gedroogd;2020;0.0;0.0;                            mln. kg
4628;10621170 Dextrine en ander gewijzigd...;2008;486.0;720.0;                            mln. kg
4629;10621170 Dextrine en ander gewijzigd...;2009;448.0;668.0;                            mln. kg
4630;10621170 Dextrine en ander gewijzigd...;2010;473.0;724.0;                            mln. kg
4631;10621170 Dextrine en ander gewijzigd...;2011;;;                            mln. kg
4632;10621170 Dextrine en ander gewijzigd...;2012;589.0;738.0;                            mln. kg
4633;10621170 Dextrine en ander gewijzigd...;2013;609.0;746.0;                            mln. kg
4634;10621170 Dextrine en ander gewijzigd...;2014;593.0;723.0;                            mln. kg
4635;10621170 Dextrine en ander gewijzigd...;2015;597.0;753.0;                            mln. kg
4636;10621170 Dextrine en ander gewijzigd...;2016;639.0;782.0;                            mln. kg
4637;10621170 Dextrine en ander gewijzigd...;2017;679.0;807.0;                            mln. kg
4638;10621170 Dextrine en ander gewijzigd...;2018;690.0;801.0;                            mln. kg
4639;10621170 Dextrine en ander gewijzigd...;2019;637.0;733.0;                            mln. kg
4640;10621170 Dextrine en ander gewijzigd...;2020;588.0;695.0;                            mln. kg
4641;10621200 Tapioca en soortgelijke prod...;2008;0.0;0.0;                            mln. kg
4642;10621200 Tapioca en soortgelijke prod...;2009;0.0;0.0;                            mln. kg
4643;10621200 Tapioca en soortgelijke prod...;2010;0.0;0.0;                            mln. kg
4644;10621200 Tapioca en soortgelijke prod...;2011;0.0;0.0;                            mln. kg
4645;10621200 Tapioca en soortgelijke prod...;2012;0.0;0.0;                            mln. kg
4646;10621200 Tapioca en soortgelijke prod...;2013;0.0;0.0;                            mln. kg
4647;10621200 Tapioca en soortgelijke prod...;2014;0.0;0.0;                            mln. kg
4648;10621200 Tapioca en soortgelijke prod...;2015;0.0;0.0;                            mln. kg
4649;10621200 Tapioca en soortgelijke prod...;2016;0.0;0.0;                            mln. kg
4650;10621200 Tapioca en soortgelijke prod...;2017;0.0;0.0;                            mln. kg
4651;10621200 Tapioca en soortgelijke prod...;2018;;;                            mln. kg
4652;10621200 Tapioca en soortgelijke prod...;2019;0.0;0.0;                            mln. kg
4653;10621200 Tapioca en soortgelijke prod...;2020;0.0;0.0;                            mln. kg
4654;10621310 Glucose en glucosestroop, me...;2008;134.0;302.0;                            mln. kg
4655;10621310 Glucose en glucosestroop, me...;2009;77.0;205.0;                            mln. kg
4656;10621310 Glucose en glucosestroop, me...;2010;70.0;204.0;                            mln. kg
4657;10621310 Glucose en glucosestroop, me...;2011;;;                            mln. kg
4658;10621310 Glucose en glucosestroop, me...;2012;;;                            mln. kg
4659;10621310 Glucose en glucosestroop, me...;2013;;;                            mln. kg
4660;10621310 Glucose en glucosestroop, me...;2014;;;                            mln. kg
4661;10621310 Glucose en glucosestroop, me...;2015;;;                            mln. kg
4662;10621310 Glucose en glucosestroop, me...;2016;;;                            mln. kg
4663;10621310 Glucose en glucosestroop, me...;2017;;;                            mln. kg
4664;10621310 Glucose en glucosestroop, me...;2018;;;                            mln. kg
4665;10621310 Glucose en glucosestroop, me...;2019;;;                            mln. kg
4666;10621310 Glucose en glucosestroop, me...;2020;;;                            mln. kg
4667;10621320 Fructose, fructosestroop en...;2008;;;                            mln. kg
4668;10621320 Fructose, fructosestroop en...;2009;;;                            mln. kg
4669;10621320 Fructose, fructosestroop en...;2010;;;                            mln. kg
4670;10621320 Fructose, fructosestroop en...;2011;;;                            mln. kg
4671;10621320 Fructose, fructosestroop en...;2012;;;                            mln. kg
4672;10621320 Fructose, fructosestroop en...;2013;;;                            mln. kg
4673;10621320 Fructose, fructosestroop en...;2014;;;                            mln. kg
4674;10621320 Fructose, fructosestroop en...;2015;;;                            mln. kg
4675;10621320 Fructose, fructosestroop en...;2016;;;                            mln. kg
4676;10621320 Fructose, fructosestroop en...;2017;;;                            mln. kg
4677;10621320 Fructose, fructosestroop en...;2018;;;                            mln. kg
4678;10621320 Fructose, fructosestroop en...;2019;;;                            mln. kg
4679;10621320 Fructose, fructosestroop en...;2020;;;                            mln. kg
4680;10621330 Maltodextrine en maltodextri...;2008;;;                            mln. kg
4681;10621330 Maltodextrine en maltodextri...;2009;;;                            mln. kg
4682;10621330 Maltodextrine en maltodextri...;2010;;;                            mln. kg
4683;10621330 Maltodextrine en maltodextri...;2011;;;                            mln. kg
4684;10621330 Maltodextrine en maltodextri...;2012;;;                            mln. kg
4685;10621330 Maltodextrine en maltodextri...;2013;;;                            mln. kg
4686;10621330 Maltodextrine en maltodextri...;2014;;;                            mln. kg
4687;10621330 Maltodextrine en maltodextri...;2015;;;                            mln. kg
4688;10621330 Maltodextrine en maltodextri...;2016;;;                            mln. kg
4689;10621330 Maltodextrine en maltodextri...;2017;;;                            mln. kg
4690;10621330 Maltodextrine en maltodextri...;2018;;;                            mln. kg
4691;10621330 Maltodextrine en maltodextri...;2019;;;                            mln. kg
4692;10621330 Maltodextrine en maltodextri...;2020;;;                            mln. kg
4693;10621390 Suiker zoals maltose, invert...;2008;;;                            mln. kg
4694;10621390 Suiker zoals maltose, invert...;2009;;;                            mln. kg
4695;10621390 Suiker zoals maltose, invert...;2010;;;                            mln. kg
4696;10621390 Suiker zoals maltose, invert...;2011;;;                            mln. kg
4697;10621390 Suiker zoals maltose, invert...;2012;;;                            mln. kg
4698;10621390 Suiker zoals maltose, invert...;2013;;;                            mln. kg
4699;10621390 Suiker zoals maltose, invert...;2014;;;                            mln. kg
4700;10621390 Suiker zoals maltose, invert...;2015;;;                            mln. kg
4701;10621390 Suiker zoals maltose, invert...;2016;;;                            mln. kg
4702;10621390 Suiker zoals maltose, invert...;2017;;;                            mln. kg
4703;10621390 Suiker zoals maltose, invert...;2018;;;                            mln. kg
4704;10621390 Suiker zoals maltose, invert...;2019;;;                            mln. kg
4705;10621390 Suiker zoals maltose, invert...;2020;;;                            mln. kg
4706;10621430 Ruwe maïsolie en fracties da...;2008;;;                            mln. kg
4707;10621430 Ruwe maïsolie en fracties da...;2009;;;                            mln. kg
4708;10621430 Ruwe maïsolie en fracties da...;2010;;;                            mln. kg
4709;10621430 Ruwe maïsolie en fracties da...;2011;;;                            mln. kg
4710;10621430 Ruwe maïsolie en fracties da...;2012;;;                            mln. kg
4711;10621430 Ruwe maïsolie en fracties da...;2013;;;                            mln. kg
4712;10621430 Ruwe maïsolie en fracties da...;2014;;;                            mln. kg
4713;10621430 Ruwe maïsolie en fracties da...;2015;;;                            mln. kg
4714;10621430 Ruwe maïsolie en fracties da...;2016;;;                            mln. kg
4715;10621430 Ruwe maïsolie en fracties da...;2017;;;                            mln. kg
4716;10621430 Ruwe maïsolie en fracties da...;2018;;;                            mln. kg
4717;10621430 Ruwe maïsolie en fracties da...;2019;;;                            mln. kg
4718;10621430 Ruwe maïsolie en fracties da...;2020;0.0;0.0;                            mln. kg
4719;10621460 Maïsolie en fracties daarvan...;2008;;;                            mln. kg
4720;10621460 Maïsolie en fracties daarvan...;2009;;;                            mln. kg
4721;10621460 Maïsolie en fracties daarvan...;2010;;;                            mln. kg
4722;10621460 Maïsolie en fracties daarvan...;2011;;;                            mln. kg
4723;10621460 Maïsolie en fracties daarvan...;2012;;;                            mln. kg
4724;10621460 Maïsolie en fracties daarvan...;2013;;;                            mln. kg
4725;10621460 Maïsolie en fracties daarvan...;2014;;;                            mln. kg
4726;10621460 Maïsolie en fracties daarvan...;2015;;;                            mln. kg
4727;10621460 Maïsolie en fracties daarvan...;2016;;;                            mln. kg
4728;10621460 Maïsolie en fracties daarvan...;2017;;;                            mln. kg
4729;10621460 Maïsolie en fracties daarvan...;2018;0.0;0.0;                            mln. kg
4730;10621460 Maïsolie en fracties daarvan...;2019;0.0;0.0;                            mln. kg
4731;10621460 Maïsolie en fracties daarvan...;2020;0.0;0.0;                            mln. kg
4732;10622000 Afvallen van zetmeelfabrieke...;2008;;;                            mln. kg
4733;10622000 Afvallen van zetmeelfabrieke...;2009;;;                            mln. kg
4734;10622000 Afvallen van zetmeelfabrieke...;2010;;;                            mln. kg
4735;10622000 Afvallen van zetmeelfabrieke...;2011;;;                            mln. kg
4736;10622000 Afvallen van zetmeelfabrieke...;2012;244.0;;                            mln. kg
4737;10622000 Afvallen van zetmeelfabrieke...;2013;246.0;;                            mln. kg
4738;10622000 Afvallen van zetmeelfabrieke...;2014;240.0;;                            mln. kg
4739;10622000 Afvallen van zetmeelfabrieke...;2015;241.0;;                            mln. kg
4740;10622000 Afvallen van zetmeelfabrieke...;2016;245.0;;                            mln. kg
4741;10622000 Afvallen van zetmeelfabrieke...;2017;182.0;;                            mln. kg
4742;10622000 Afvallen van zetmeelfabrieke...;2018;194.0;1472.0;                            mln. kg
4743;10622000 Afvallen van zetmeelfabrieke...;2019;181.0;;                            mln. kg
4744;10622000 Afvallen van zetmeelfabrieke...;2020;200.0;;                            mln. kg
4745;1071 Brood en vers banketbakkerswerk;2008;1688.0;;                                nvt
4746;1071 Brood en vers banketbakkerswerk;2009;1645.0;;                                nvt
4747;1071 Brood en vers banketbakkerswerk;2010;1537.0;;                                nvt
4748;1071 Brood en vers banketbakkerswerk;2011;1614.0;;                                nvt
4749;1071 Brood en vers banketbakkerswerk;2012;1576.0;;                                nvt
4750;1071 Brood en vers banketbakkerswerk;2013;1741.0;;                                nvt
4751;1071 Brood en vers banketbakkerswerk;2014;1729.0;;                                nvt
4752;1071 Brood en vers banketbakkerswerk;2015;1730.0;;                                nvt
4753;1071 Brood en vers banketbakkerswerk;2016;1806.0;;                                nvt
4754;1071 Brood en vers banketbakkerswerk;2017;1792.0;;                                nvt
4755;1071 Brood en vers banketbakkerswerk;2018;2004.0;;                                nvt
4756;1071 Brood en vers banketbakkerswerk;2019;2083.0;;                                nvt
4757;1071 Brood en vers banketbakkerswerk;2020;2072.0;;                                nvt
4758;10711100 Brood en broodjes, inclusief...;2008;1052.0;855.0;                            mln. kg
4759;10711100 Brood en broodjes, inclusief...;2009;1015.0;790.0;                            mln. kg
4760;10711100 Brood en broodjes, inclusief...;2010;952.0;755.0;                            mln. kg
4761;10711100 Brood en broodjes, inclusief...;2011;1012.0;791.0;                            mln. kg
4762;10711100 Brood en broodjes, inclusief...;2012;1024.0;738.0;                            mln. kg
4763;10711100 Brood en broodjes, inclusief...;2013;1095.0;855.0;                            mln. kg
4764;10711100 Brood en broodjes, inclusief...;2014;1144.0;832.0;                            mln. kg
4765;10711100 Brood en broodjes, inclusief...;2015;1182.0;864.0;                            mln. kg
4766;10711100 Brood en broodjes, inclusief...;2016;1222.0;825.0;                            mln. kg
4767;10711100 Brood en broodjes, inclusief...;2017;1249.0;881.0;                            mln. kg
4768;10711100 Brood en broodjes, inclusief...;2018;1285.0;899.0;                            mln. kg
4769;10711100 Brood en broodjes, inclusief...;2019;1389.0;913.0;                            mln. kg
4770;10711100 Brood en broodjes, inclusief...;2020;1355.0;928.0;                            mln. kg
4771;"10711200 Gebak; andere gezoete bakker...";2008;635.0;208.0;                            mln. kg
4772;"10711200 Gebak; andere gezoete bakker...";2009;630.0;196.0;                            mln. kg
4773;"10711200 Gebak; andere gezoete bakker...";2010;585.0;195.0;                            mln. kg
4774;"10711200 Gebak; andere gezoete bakker...";2011;603.0;195.0;                            mln. kg
4775;"10711200 Gebak; andere gezoete bakker...";2012;551.0;191.0;                            mln. kg
4776;"10711200 Gebak; andere gezoete bakker...";2013;647.0;251.0;                            mln. kg
4777;"10711200 Gebak; andere gezoete bakker...";2014;584.0;199.0;                            mln. kg
4778;"10711200 Gebak; andere gezoete bakker...";2015;549.0;190.0;                            mln. kg
4779;"10711200 Gebak; andere gezoete bakker...";2016;584.0;195.0;                            mln. kg
4780;"10711200 Gebak; andere gezoete bakker...";2017;543.0;182.0;                            mln. kg
4781;"10711200 Gebak; andere gezoete bakker...";2018;719.0;238.0;                            mln. kg
4782;"10711200 Gebak; andere gezoete bakker...";2019;694.0;212.0;                            mln. kg
4783;"10711200 Gebak; andere gezoete bakker...";2020;718.0;238.0;                            mln. kg
4784;1072 Beschuit, biscuit en ander houdb...;2008;1276.0;;                                nvt
4785;1072 Beschuit, biscuit en ander houdb...;2009;1218.0;;                                nvt
4786;1072 Beschuit, biscuit en ander houdb...;2010;1357.0;;                                nvt
4787;1072 Beschuit, biscuit en ander houdb...;2011;1397.0;;                                nvt
4788;1072 Beschuit, biscuit en ander houdb...;2012;1480.0;;                                nvt
