ID;PrognoseInterval;Perioden;Bevolkingsomvang_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;DemografischeDruk_8;Levendgeborenen_9;TotaalVruchtbaarheidscijfer_10;Overledenen_11;LevensverwachtingMannen_12;LevensverwachtingVrouwen_13;Immigratie_14;EmigratieInclusiefCorrecties_15;MigratiesaldoInclusiefCorrecties_16
23;1;2029;16961648.0;3618077.0;9459665.0;3883914.0;21.3;55.8;22.9;79.3;184881;1.75;187062;80.18;83.05;119610;106235;13375
24;1;2030;16975872.0;3626411.0;9400197.0;3949266.0;21.4;55.4;23.3;80.6;184640;1.75;190111;80.24;83.11;119409;105330;14079
25;1;2031;16987508.0;3635478.0;9345540.0;4006495.0;21.4;55.0;23.6;81.8;184277;1.75;193152;80.3;83.17;119173;104414;14759
26;1;2032;16996424.0;3645030.0;9295455.0;4055943.0;21.4;54.7;23.9;82.8;183718;1.75;196171;80.36;83.23;118967;103506;15461
27;1;2033;17002464.0;3654534.0;9247782.0;4100154.0;21.5;54.4;24.1;83.8;182958;1.75;199155;80.43;83.28;118765;102603;16163
28;1;2034;17005458.0;3663433.0;9200167.0;4141858.0;21.5;54.1;24.4;84.8;182075;1.75;202037;80.49;83.34;118575;101715;16860
29;1;2035;17005390.0;3671255.0;9144843.0;4189289.0;21.6;53.8;24.6;86.0;181101;1.75;204763;80.56;83.4;118385;100846;17539
30;1;2036;17002294.0;3677633.0;9097307.0;4227355.0;21.6;53.5;24.9;86.9;180022;1.75;207333;80.63;83.45;118198;99994;18204
31;1;2037;16996218.0;3682264.0;9061036.0;4252923.0;21.7;53.3;25.0;87.6;178991;1.75;209655;80.69;83.51;118053;99157;18896
32;1;2038;16987484.0;3685077.0;9037049.0;4265357.0;21.7;53.2;25.1;88.0;177980;1.75;211714;80.76;83.56;117893;98368;19525
33;1;2039;16976304.0;3685891.0;9030305.0;4260114.0;21.7;53.2;25.1;88.0;177106;1.75;213488;80.82;83.61;117732;97599;20133
34;1;2040;16963080.0;3684825.0;9032203.0;4246057.0;21.7;53.2;25.0;87.8;176371;1.75;215012;80.89;83.67;117585;96887;20698
35;1;2041;16948168.0;3682058.0;9043381.0;4222730.0;21.7;53.4;24.9;87.4;175792;1.75;216260;80.95;83.72;117456;96215;21241
36;1;2042;16931970.0;3677820.0;9057391.0;4196763.0;21.7;53.5;24.8;86.9;175427;1.75;217271;81.01;83.77;117326;95584;21742
37;1;2043;16914898.0;3672460.0;9074652.0;4167787.0;21.7;53.6;24.6;86.4;175242;1.75;218063;81.07;83.83;117221;95015;22206
38;1;2044;16897316.0;3666265.0;9091398.0;4139655.0;21.7;53.8;24.5;85.9;175218;1.75;218655;81.13;83.88;117104;94495;22609
39;1;2045;16879512.0;3659486.0;9109797.0;4110234.0;21.7;54.0;24.4;85.3;175411;1.75;219075;81.19;83.93;116995;94033;22963
40;1;2046;16861848.0;3652456.0;9124189.0;4085206.0;21.7;54.1;24.2;84.8;175697;1.75;219297;81.25;83.98;116905;93628;23277
41;1;2047;16844552.0;3645413.0;9141348.0;4057790.0;21.6;54.3;24.1;84.3;176151;1.75;219374;81.31;84.03;116816;93277;23539
42;1;2048;16827900.0;3638579.0;9163399.0;4025929.0;21.6;54.5;23.9;83.6;176682;1.75;219334;81.37;84.08;116739;92986;23753
43;1;2049;16812032.0;3632183.0;9186759.0;3993093.0;21.6;54.6;23.8;83.0;177300;1.75;219167;81.43;84.13;116679;92776;23903
44;1;2050;16797096.0;3626346.0;9206436.0;3964318.0;21.6;54.8;23.6;82.4;177924;1.75;218858;81.49;84.19;116603;92616;23987
45;2;2006;;;;;;;;;175685;1.63;122993;76.65;80.7;81694;105624;-76384
46;2;2007;16303250.0;3942507.0;9995243.0;2355325.0;24.1;61.3;14.4;62.88;170173;1.61;120566;76.43;80.37;80732;99648;-79681
47;2;2008;16264305.0;3905512.0;9952434.0;2383227.0;23.9;61.1;14.6;62.92;165476;1.6;118777;76.2;80.05;81235;96825;-78324
48;2;2009;16230538.0;3867308.0;9904766.0;2419349.0;23.7;60.9;14.8;63.07;161496;1.58;117301;76.06;79.82;82908;93441;-78764
49;2;2010;16198238.0;3827271.0;9862027.0;2456945.0;23.5;60.7;15.0;63.26;157903;1.57;117369;75.94;79.61;84339;91196;-77345
50;2;2011;16148023.0;3773437.0;9829081.0;2487200.0;23.2;60.5;15.2;63.18;154611;1.55;118167;75.89;79.47;85038;89171;-75514
51;2;2012;16107831.0;3718917.0;9726942.0;2575288.0;22.9;60.0;15.7;64.03;152181;1.53;118601;75.88;79.38;84768;86916;-72647
52;2;2013;16072550.0;3668463.0;9640536.0;2652704.0;22.6;59.5;16.1;64.81;150536;1.52;118326;75.84;79.25;83827;84744;-71281
53;2;2014;16057135.0;3617311.0;9567254.0;2718420.0;22.3;59.1;16.5;65.3;149214;1.51;117911;75.79;79.14;82553;82983;-68299
54;2;2015;16031418.0;3569349.0;9511592.0;2771061.0;22.0;58.8;16.8;65.71;147856;1.5;119144;75.67;78.95;81433;81391;-65599
55;2;2016;15965488.0;3522557.0;9442166.0;2822292.0;21.8;58.4;17.1;66.06;147041;1.49;120168;75.57;78.81;80482;79471;-64305
56;2;2017;15915328.0;3476515.0;9378122.0;2860676.0;21.5;58.1;17.4;66.35;146577;1.48;121785;75.58;78.74;79653;78110;-63978
57;2;2018;15884022.0;3430571.0;9330184.0;2904685.0;21.3;57.7;17.7;66.72;146249;1.47;122466;75.54;78.64;78949;76975;-62777
58;2;2019;15851533.0;3375982.0;9280779.0;2942956.0;21.0;57.5;17.9;66.95;145814;1.46;123726;75.52;78.57;78320;75773;-62069
59;2;2020;15823416.0;3322507.0;9250040.0;2981534.0;20.7;57.1;18.1;67.21;145901;1.45;124397;75.48;78.48;77756;74707;-60175
60;2;2021;15779309.0;3267374.0;9211796.0;3018558.0;20.4;56.8;18.3;67.41;146074;1.44;125816;75.41;78.39;77247;74094;-58988
61;2;2022;15748613.0;3227422.0;9170606.0;3058062.0;20.1;56.5;18.6;67.66;145660;1.42;127788;75.32;78.26;76750;73316;-57032
62;2;2023;15725458.0;3176397.0;9116636.0;3096416.0;19.8;56.1;18.8;68.05;144101;1.41;129816;75.27;78.2;76310;72117;-55719
63;2;2024;15674982.0;3129569.0;9068454.0;3130521.0;19.6;55.7;19.1;68.32;143293;1.4;131861;75.32;78.22;75856;70910;-54773
64;2;2025;15633737.0;3091533.0;9011339.0;3162581.0;19.3;55.3;19.3;68.72;142738;1.4;133566;75.3;78.2;75482;69905;-54138
65;2;2026;15591828.0;3060401.0;8937324.0;3187611.0;19.2;54.9;19.5;69.26;142543;1.39;136198;75.27;78.16;75137;69133;-53393
66;2;2027;15526761.0;3036304.0;8858348.0;3224575.0;19.0;54.4;19.7;70.16;141559;1.38;139292;75.19;78.07;74820;68422;-53787
67;2;2028;15461116.0;3018957.0;8766197.0;3269486.0;18.9;53.9;19.9;70.9;140441;1.36;141344;75.15;78.03;74521;67938;-52996
68;2;2029;15438936.0;2991556.0;8669081.0;3300665.0;18.7;53.4;20.1;71.56;139144;1.35;143399;75.1;77.97;74232;67290;-51513
69;2;2030;15407679.0;2974690.0;8571650.0;3335387.0;18.7;52.9;20.3;72.3;137327;1.34;144932;74.97;77.85;73983;66782;-50263
70;2;2031;15347295.0;2951580.0;8487354.0;3367107.0;18.6;52.5;20.5;73.02;135438;1.33;146837;74.89;77.76;73715;65757;-49479
71;2;2032;15238708.0;2948680.0;8418277.0;3378043.0;18.6;52.1;20.6;73.54;133791;1.32;148393;74.76;77.63;73475;64876;-47383
72;2;2033;15198441.0;2934126.0;8353358.0;3387804.0;18.5;51.7;20.6;74.08;132508;1.31;149414;74.78;77.63;73238;64082;-46719
73;2;2034;15118048.0;2916624.0;8262175.0;3392905.0;18.4;51.3;20.8;74.62;130857;1.3;152109;74.72;77.57;73025;63702;-46198
74;2;2035;15023934.0;2901910.0;8168125.0;3393200.0;18.4;50.9;20.9;75.24;129097;1.3;153413;74.71;77.55;72818;63053;-45702
75;2;2036;14932296.0;2883157.0;8084341.0;3394122.0;18.3;50.6;20.9;75.9;127242;1.29;155389;74.66;77.48;72614;62895;-45023
76;2;2037;14827789.0;2860967.0;8019346.0;3385147.0;18.2;50.3;20.9;76.01;124996;1.29;155506;74.67;77.49;72451;62574;-44374
77;2;2038;14755729.0;2828853.0;7965981.0;3367983.0;18.1;50.1;20.9;76.2;122767;1.28;157603;74.7;77.49;72275;62319;-43547
78;2;2039;14705637.0;2806056.0;7922662.0;3321574.0;18.0;49.9;20.8;75.86;120169;1.26;159663;74.73;77.52;72107;61771;-42460
79;2;2040;14597206.0;2780106.0;7901922.0;3291583.0;17.9;49.9;20.6;75.49;118550;1.26;162523;74.77;77.55;71952;60874;-40354
80;2;2041;14554642.0;2753937.0;7871422.0;3237771.0;17.7;50.0;20.3;74.9;116453;1.25;162785;74.76;77.53;71814;59778;-38376
81;2;2042;14481697.0;2723183.0;7846712.0;3193813.0;17.7;50.0;20.1;73.94;114547;1.25;163505;74.73;77.49;71672;59043;-36207
82;2;2043;14390420.0;2703402.0;7829817.0;3123871.0;17.6;50.1;19.8;73.03;113073;1.25;163803;74.77;77.53;71556;58301;-34120
83;2;2044;14311512.0;2657731.0;7818673.0;3070427.0;17.5;50.1;19.6;72.42;111943;1.25;165936;74.81;77.56;71432;57596;-31342
84;2;2045;14220085.0;2628548.0;7803496.0;3024734.0;17.5;50.2;19.4;71.8;110718;1.25;167533;74.86;77.6;71316;57025;-30454
85;2;2046;14142175.0;2599485.0;7795949.0;2984535.0;17.4;50.1;19.1;71.11;108724;1.24;168194;74.84;77.57;71220;56710;-28819
86;2;2047;14057263.0;2571353.0;7798564.0;2933119.0;17.2;50.2;18.9;70.37;107854;1.23;167420;74.75;77.47;71125;55886;-26544
87;2;2048;13948188.0;2547681.0;7806624.0;2904294.0;17.2;50.4;18.7;69.77;106849;1.23;166296;74.78;77.49;71047;55360;-24916
88;2;2049;13876129.0;2508220.0;7797917.0;2868296.0;17.2;50.5;18.4;68.61;106362;1.22;165804;74.81;77.52;70979;55128;-23166
89;2;2050;13822869.0;2464286.0;7807111.0;2830320.0;17.1;50.6;18.2;67.8;105668;1.22;165692;74.95;77.65;70900;54670;-20964
90;3;2006;;;;;;;;;192774;1.79;149922;78.63;82.68;127511;172158;6154
91;3;2007;16392214.0;3967995.0;10057452.0;2377307.0;24.2;61.4;14.5;63.2;193078;1.83;156695;79.18;83.12;141622;181159;21095
92;3;2008;16461557.0;3960529.0;10091212.0;2431668.0;24.1;61.4;14.9;63.59;193378;1.86;163701;79.68;83.53;154454;186158;32701
93;3;2009;16540918.0;3956122.0;10122475.0;2498249.0;24.0;61.3;15.2;64.2;194100;1.89;168926;80.18;83.94;165141;192102;43734
94;3;2010;16621466.0;3952666.0;10149469.0;2573261.0;23.9;61.2;15.7;64.86;194671;1.92;173919;80.53;84.2;173625;194623;51593
95;3;2011;16717311.0;3942089.0;10196501.0;2642750.0;23.8;61.3;16.0;65.23;195179;1.93;177767;80.85;84.43;180016;195566;57394
96;3;2012;16805540.0;3932018.0;10183963.0;2771633.0;23.6;61.0;16.8;66.65;195955;1.94;181079;81.17;84.66;184397;195657;61864
97;3;2013;16892572.0;3923820.0;10183917.0;2890202.0;23.5;60.7;17.5;67.95;197524;1.96;184081;81.56;84.97;187334;194938;64972
98;3;2014;16979896.0;3923662.0;10192480.0;2993449.0;23.4;60.5;18.1;69.1;200010;1.97;187471;81.95;85.3;189337;192230;66607
99;3;2015;17069252.0;3924456.0;10200693.0;3094121.0;23.3;60.3;18.6;70.14;202507;1.99;192221;82.23;85.52;191061;190504;67984
100;3;2016;17169302.0;3936648.0;10220146.0;3184106.0;23.3;60.2;19.1;71.14;205157;2.01;196715;82.49;85.73;192540;190289;68674
101;3;2017;17272464.0;3955529.0;10239680.0;3274215.0;23.2;60.1;19.6;72.04;208145;2.02;199852;82.73;85.89;193804;188502;68955
102;3;2018;17372908.0;3961520.0;10255808.0;3369000.0;23.2;60.0;20.2;73.18;211054;2.03;201992;82.98;86.08;194874;187023;68518
103;3;2019;17443672.0;3970850.0;10274263.0;3455955.0;23.2;59.9;20.7;74.01;213639;2.05;204426;83.24;86.29;195798;187193;69880
104;3;2020;17518520.0;3979025.0;10283915.0;3543811.0;23.1;59.8;21.2;74.98;215807;2.05;207578;83.51;86.52;196585;187844;69965
105;3;2021;17597738.0;3991769.0;10305201.0;3636260.0;23.1;59.7;21.7;75.94;217613;2.06;211046;83.79;86.77;197244;187317;70360
106;3;2022;17691466.0;4007840.0;10337602.0;3727763.0;23.1;59.6;22.2;77.04;219537;2.06;214866;84.0;86.94;197814;187982;70274
107;3;2023;17779998.0;4022501.0;10321090.0;3817256.0;23.1;59.5;22.7;78.12;221225;2.07;217303;84.16;87.09;198318;187184;70623
108;3;2024;17859884.0;4034260.0;10326741.0;3905667.0;23.1;59.4;23.2;79.39;223615;2.09;221262;84.32;87.23;198739;185434;69686
109;3;2025;17934062.0;4075936.0;10325191.0;4002238.0;23.2;59.3;23.7;80.73;225582;2.1;224708;84.53;87.42;199088;182776;70234
110;3;2026;18009548.0;4121847.0;10308084.0;4099163.0;23.3;59.1;24.2;82.22;226982;2.11;228681;84.67;87.55;199376;181120;70836
111;3;2027;18085348.0;4158053.0;10305104.0;4200755.0;23.4;58.8;24.7;83.73;228813;2.12;231964;84.76;87.64;199593;180426;71667
112;3;2028;18184742.0;4193042.0;10267686.0;4303477.0;23.6;58.5;25.3;85.39;230111;2.13;235431;84.86;87.74;199802;180278;72131
113;3;2029;18272350.0;4229485.0;10261392.0;4389611.0;23.7;58.3;25.8;87.1;231972;2.14;239375;85.01;87.88;199991;179023;73123
114;3;2030;18336658.0;4269801.0;10244289.0;4498393.0;23.8;58.0;26.3;88.91;232405;2.14;243873;85.14;88.02;200169;178216;75136
115;3;2031;18411842.0;4311072.0;10232179.0;4576687.0;24.0;57.8;26.7;90.56;232779;2.14;248611;85.27;88.13;200255;176996;76315
116;3;2032;18484662.0;4350091.0;10221203.0;4656100.0;24.1;57.6;27.2;91.99;232911;2.15;252665;85.46;88.33;200329;174196;76702
117;3;2033;18550452.0;4377711.0;10202254.0;4735528.0;24.3;57.4;27.7;93.47;232777;2.15;256929;85.74;88.59;200386;171380;77748
118;3;2034;18656878.0;4418264.0;10195609.0;4807022.0;24.4;57.3;28.1;94.89;232858;2.16;259807;85.96;88.81;200429;170132;78029
119;3;2035;18762688.0;4444677.0;10173831.0;4880494.0;24.5;57.1;28.5;96.34;232811;2.17;263459;86.13;88.96;200453;168700;77754
120;3;2036;18805342.0;4490275.0;10167100.0;4968459.0;24.6;56.9;28.8;97.59;232837;2.18;264611;86.23;89.05;200452;167063;79102
121;3;2037;18871004.0;4533582.0;10184914.0;5030931.0;24.8;56.8;29.1;98.78;233787;2.18;265256;86.35;89.16;200481;166069;80494
122;3;2038;18934642.0;4553778.0;10201112.0;5065548.0;24.8;56.8;29.3;99.71;233311;2.19;264765;86.55;89.35;200469;166105;81034
123;3;2039;18983408.0;4589235.0;10244136.0;5094604.0;24.9;56.9;29.4;100.2;233939;2.2;265736;86.71;89.5;200448;166049;81850
124;3;2040;19046588.0;4608869.0;10286832.0;5104988.0;25.0;57.0;29.5;100.2;233687;2.21;267466;86.88;89.66;200434;166021;82126
125;3;2041;19127120.0;4622334.0;10335602.0;5121340.0;25.0;57.2;29.5;100.1;235127;2.22;269605;86.98;89.75;200424;166091;81392
126;3;2042;19209562.0;4646319.0;10392268.0;5120442.0;25.1;57.5;29.5;99.9;236596;2.23;270508;87.12;89.88;200401;166289;80699
127;3;2043;19280860.0;4660400.0;10438527.0;5111615.0;25.2;57.8;29.5;99.73;238675;2.23;272572;87.32;90.08;200388;165188;80728
128;3;2044;19342606.0;4675928.0;10502966.0;5103611.0;25.2;58.0;29.5;99.6;240717;2.24;273665;87.49;90.24;200350;163594;80717
129;3;2045;19445644.0;4679027.0;10566433.0;5116417.0;25.3;58.2;29.4;99.36;243393;2.25;274601;87.69;90.43;200321;162469;80688
130;3;2046;19486258.0;4683676.0;10630255.0;5114366.0;25.4;58.4;29.4;99.43;246342;2.26;274425;87.95;90.69;200298;162079;80226
131;3;2047;19498844.0;4700385.0;10685639.0;5093218.0;25.5;58.7;29.4;99.19;249718;2.26;274505;88.19;90.91;200278;161568;79706
132;3;2048;19557328.0;4703095.0;10747571.0;5081407.0;25.6;58.9;29.3;98.52;252878;2.27;273312;88.47;91.19;200251;161918;78854
133;3;2049;19623100.0;4720660.0;10789639.0;5088793.0;25.7;59.3;29.4;98.16;256889;2.29;272891;88.59;91.29;200239;162736;77452
134;3;2050;19649472.0;4767697.0;10844421.0;5083276.0;25.7;59.6;29.4;97.72;259250;2.3;271873;88.75;91.45;200174;162692;75420
135;4;2006;;;;;;;;;180284;1.67;129433;77.17;81.23;90854;117192;-50963
136;4;2007;16329410.0;3948816.0;10013818.0;2361522.0;24.2;61.3;14.4;62.97;175896;1.67;128994;77.13;81.07;92442;112424;-49561
137;4;2008;16325245.0;3920548.0;9996102.0;2396963.0;24.0;61.2;14.6;63.09;172445;1.66;129059;77.11;80.96;94861;109918;-45074
138;4;2009;16317620.0;3891055.0;9966698.0;2441920.0;23.8;61.0;14.9;63.37;169969;1.66;129639;77.1;80.87;97755;107146;-40783
139;4;2010;16307895.0;3858633.0;9931668.0;2490986.0;23.6;60.8;15.2;63.71;167750;1.67;130066;77.11;80.78;100020;104911;-36570
140;4;2011;16304500.0;3818347.0;9921540.0;2529462.0;23.3;60.7;15.4;63.72;165608;1.66;130593;77.1;80.68;101300;102990;-32508
141;4;2012;16299270.0;3779265.0;9849850.0;2629836.0;23.1;60.2;16.0;64.71;163783;1.65;131371;77.11;80.61;101407;100955;-29562
142;4;2013;16296990.0;3740881.0;9786241.0;2717499.0;22.8;59.8;16.5;65.58;162563;1.64;132747;77.17;80.59;100660;99105;-27750
143;4;2014;16288345.0;3703845.0;9732181.0;2790349.0;22.6;59.5;16.9;66.27;161872;1.63;134356;77.25;80.6;99495;97228;-26838
144;4;2015;16279485.0;3665715.0;9687493.0;2852165.0;22.4;59.2;17.3;66.83;161294;1.62;135477;77.32;80.61;98399;95740;-26150
145;4;2016;16274095.0;3637678.0;9642234.0;2910883.0;22.2;58.9;17.6;67.42;160943;1.62;136596;77.34;80.58;97417;94854;-25120
146;4;2017;16270900.0;3609142.0;9605004.0;2961792.0;22.0;58.6;17.9;67.91;161049;1.61;137788;77.39;80.55;96526;93783;-24412
147;4;2018;16270240.0;3576675.0;9556914.0;3021979.0;21.8;58.3;18.2;68.47;161399;1.61;139552;77.44;80.54;95751;92810;-23950
148;4;2019;16264340.0;3539480.0;9518193.0;3076280.0;21.6;58.0;18.6;68.87;161640;1.6;141314;77.5;80.55;95028;92133;-23174
149;4;2020;16259405.0;3504020.0;9477382.0;3126042.0;21.4;57.7;18.9;69.29;161969;1.6;143071;77.56;80.57;94352;91206;-21730
150;4;2021;16243400.0;3462114.0;9443311.0;3177631.0;21.1;57.5;19.1;69.61;161996;1.59;144673;77.59;80.57;93699;90056;-20898
151;4;2022;16234825.0;3424920.0;9401726.0;3234291.0;20.9;57.2;19.4;70.01;162429;1.59;146323;77.61;80.56;93087;88986;-19999
152;4;2023;16214380.0;3391187.0;9369436.0;3285764.0;20.7;57.0;19.7;70.52;162182;1.58;147942;77.61;80.53;92533;87921;-18943
153;4;2024;16192900.0;3360691.0;9321194.0;3337725.0;20.5;56.6;20.0;71.12;162295;1.58;150673;77.58;80.48;91987;86856;-17942
154;4;2025;16174600.0;3337492.0;9264098.0;3392334.0;20.3;56.3;20.3;71.9;161880;1.58;153788;77.57;80.47;91512;85951;-17330
155;4;2026;16165420.0;3317186.0;9203404.0;3438397.0;20.2;55.9;20.6;72.81;161364;1.57;156851;77.59;80.48;91087;85121;-16867
156;4;2027;16147145.0;3297459.0;9134810.0;3492825.0;20.1;55.4;20.9;73.74;161148;1.56;159097;77.64;80.52;90698;84294;-16343
157;4;2028;16123745.0;3285701.0;9066188.0;3538553.0;20.1;55.0;21.2;74.62;160608;1.56;161535;77.68;80.57;90347;83470;-15483
158;4;2029;16102340.0;3280140.0;8989064.0;3582330.0;20.0;54.6;21.5;75.62;160169;1.55;163968;77.72;80.59;89997;82417;-14596
159;4;2030;16065185.0;3275677.0;8910536.0;3629404.0;20.0;54.1;21.8;76.76;159510;1.55;166783;77.7;80.57;89678;81633;-14087
160;4;2031;16041065.0;3267773.0;8836786.0;3662490.0;20.0;53.7;22.0;77.64;158955;1.54;168939;77.69;80.56;89320;80935;-13221
161;4;2032;16016255.0;3262894.0;8768664.0;3699746.0;20.0;53.4;22.2;78.42;157851;1.53;171082;77.66;80.53;89008;80392;-12111
162;4;2033;15976420.0;3260211.0;8701620.0;3728466.0;20.0;53.0;22.4;79.02;156142;1.53;173252;77.7;80.55;88711;79769;-10987
163;4;2034;15936515.0;3258450.0;8640524.0;3755869.0;20.0;52.6;22.5;79.85;154260;1.53;175931;77.72;80.57;88455;79207;-10473
164;4;2035;15904150.0;3253822.0;8567626.0;3789262.0;20.0;52.3;22.8;80.79;152588;1.52;178928;77.75;80.59;88210;78644;-9603
165;4;2036;15854635.0;3247372.0;8491178.0;3815101.0;20.0;51.9;22.9;81.4;151017;1.52;181789;77.8;80.61;87962;77845;-8933
166;4;2037;15804860.0;3235916.0;8433628.0;3814369.0;20.0;51.7;23.0;81.9;149307;1.52;183551;77.81;80.63;87757;76898;-8552
167;4;2038;15759555.0;3219730.0;8379680.0;3800773.0;20.0;51.5;23.1;82.17;147542;1.51;184532;77.86;80.66;87535;76125;-7879
168;4;2039;15704930.0;3202121.0;8343794.0;3781980.0;19.9;51.5;23.0;81.98;145722;1.51;185086;77.85;80.65;87333;75388;-6851
169;4;2040;15636490.0;3189559.0;8324660.0;3749215.0;19.8;51.5;22.9;81.75;143855;1.51;186450;77.88;80.66;87149;74643;-5971
170;4;2041;15575155.0;3170594.0;8313740.0;3713743.0;19.8;51.5;22.7;81.31;142497;1.5;187795;77.89;80.67;86986;73811;-4697
171;4;2042;15524070.0;3156586.0;8310791.0;3671747.0;19.8;51.7;22.5;80.84;141519;1.5;189116;77.91;80.67;86819;73325;-3612
172;4;2043;15455760.0;3137510.0;8304089.0;3630746.0;19.7;51.7;22.3;80.26;140697;1.5;189829;77.98;80.74;86688;72652;-2757
173;4;2044;15379520.0;3119892.0;8299452.0;3593914.0;19.7;51.8;22.0;79.66;139772;1.49;190060;77.98;80.73;86549;72004;-1161
174;4;2045;15310510.0;3101663.0;8295199.0;3559207.0;19.6;52.0;21.9;78.86;139396;1.5;189677;78.01;80.75;86420;71187;373
175;4;2046;15240620.0;3084803.0;8293770.0;3505306.0;19.5;52.1;21.7;78.3;139013;1.49;189859;77.98;80.71;86312;70467;1469
176;4;2047;15189740.0;3068411.0;8288601.0;3470462.0;19.4;52.2;21.5;77.61;139325;1.49;190572;77.98;80.7;86207;69823;2253
177;4;2048;15123365.0;3040766.0;8286439.0;3436175.0;19.4;52.4;21.3;76.86;138939;1.49;191238;77.99;80.71;86121;69400;3013
178;4;2049;15080810.0;3029263.0;8291127.0;3397207.0;19.3;52.5;21.0;76.35;138873;1.49;191015;78.0;80.7;86051;69077;2855
179;4;2050;15015985.0;3009619.0;8280149.0;3362054.0;19.3;52.6;20.8;75.64;141435;1.5;192098;78.02;80.72;85985;70112;1740
180;5;2006;;;;;;;;;188929;1.75;142328;78.12;82.18;112698;148743;-12393
181;5;2007;16372680.0;3961727.0;10042368.0;2372198.0;24.2;61.4;14.5;63.12;187484;1.78;146717;78.46;82.41;121717;151826;-1235
182;5;2008;16416255.0;3948556.0;10057508.0;2420203.0;24.1;61.3;14.8;63.42;186636;1.8;150738;78.77;82.62;130316;152921;7056
