ID;PrognoseInterval;Perioden;Levendgeborenen_1;Overledenen_2;Immigratie_3;EmigratieInclusiefCorrecties_4;MigratiesaldoInclusiefCorrecties_5
68;2;2033;138127;156227;79893;80056;-28164
69;2;2034;137098;157866;79853;79374;-27566
70;2;2035;135914;159605;79854;79051;-26596
71;2;2036;133697;161943;79834;78655;-25449
72;2;2037;130804;164413;79830;78352;-24178
73;2;2038;127868;166742;79821;78051;-24163
74;2;2039;125689;168591;79826;77933;-24179
75;2;2040;123788;170770;79817;77705;-23562
76;2;2041;122392;170800;79809;77754;-23019
77;2;2042;120783;171378;79824;77677;-22419
78;2;2043;119134;171611;79820;77352;-21552
79;2;2044;117004;172958;79850;76766;-20539
80;2;2045;115176;173395;79851;76165;-19994
81;2;2046;113754;174164;79804;75561;-19138
82;2;2047;112923;175165;79782;74936;-19141
83;2;2048;111556;175959;79770;74810;-18265
84;2;2049;110381;176346;79753;74690;-17377
85;2;2050;109354;176101;79755;74524;-17899
86;3;2008;193562;143547;167271;142917;51151
87;3;2009;192880;149371;164929;151465;43845
88;3;2010;192874;154809;171285;156805;48444
89;3;2011;194849;159681;177531;157799;53278
90;3;2012;196731;163739;182140;157750;58661
91;3;2013;199111;167091;185406;155741;62964
92;3;2014;200483;169592;187847;153471;66089
93;3;2015;203296;172074;190073;152467;68390
94;3;2016;205920;174213;192304;152171;69349
95;3;2017;209200;176870;194142;152454;69217
96;3;2018;212127;179754;195703;154053;68885
97;3;2019;215526;184249;197103;154649;68460
98;3;2020;218727;187959;198433;154921;68344
99;3;2021;221755;192444;199503;155954;68781
100;3;2022;224449;195955;200611;156788;69506
101;3;2023;225896;199799;201563;157274;69516
102;3;2024;227161;202223;202436;157972;70149
103;3;2025;229020;204864;203185;158984;70013
104;3;2026;230722;207986;203882;158674;69861
105;3;2027;232540;211963;204495;159546;69849
106;3;2028;233113;216144;205032;160004;69946
107;3;2029;235423;220011;205506;160521;69714
108;3;2030;237029;223305;205925;160109;70071
109;3;2031;238910;225137;206325;160343;69893
110;3;2032;239567;227928;206715;159426;69861
111;3;2033;239779;230601;207026;159162;70237
112;3;2034;239765;234298;207286;159553;70270
113;3;2035;239457;237652;207556;160856;70047
114;3;2036;240075;241747;207776;161828;69355
115;3;2037;240362;244911;208001;162924;68414
116;3;2038;241837;247817;208205;164181;67086
117;3;2039;241292;250037;208406;165359;65979
118;3;2040;242247;251896;208566;165387;64309
119;3;2041;242335;253587;208706;166243;63997
120;3;2042;244283;254693;208846;166608;63237
121;3;2043;245999;256516;208960;166243;62758
122;3;2044;247477;257754;209087;166063;62623
123;3;2045;250272;258036;209180;166918;62927
124;3;2046;252964;258168;209195;167005;61867
125;3;2047;257406;257318;209246;168356;60968
126;3;2048;261116;256610;209302;171065;59955
127;3;2049;265427;255508;209357;172839;57855
128;3;2050;266885;254767;209386;174747;57383
129;4;2008;180685;128697;131527;112302;5606
130;4;2009;174945;128723;116920;113687;-12246
131;4;2010;170677;129270;113063;112805;-16230
132;4;2011;168800;130240;111576;111323;-15577
133;4;2012;167481;131442;110001;108899;-14455
134;4;2013;166867;132776;108134;106253;-12938
135;4;2014;165554;134456;106261;103633;-11227
136;4;2015;165121;136087;104819;101602;-9853
137;4;2016;164862;137585;103887;100370;-8961
138;4;2017;164940;138771;102990;99767;-8882
139;4;2018;164988;140223;102171;99132;-9066
140;4;2019;165228;141682;101469;98521;-9261
141;4;2020;165777;143360;100958;98123;-9227
142;4;2021;166400;144793;100387;97836;-9443
143;4;2022;166907;146702;100077;97497;-8919
144;4;2023;167144;148896;99766;97151;-8491
145;4;2024;167280;151239;99521;96770;-8207
146;4;2025;167148;153342;99234;96201;-7853
147;4;2026;166873;155639;98993;95859;-7353
148;4;2027;166484;157948;98777;95232;-7346
149;4;2028;165898;160770;98619;94808;-7175
150;4;2029;165348;163126;98472;94433;-7092
151;4;2030;164399;165958;98340;94275;-6875
152;4;2031;163453;168314;98216;93788;-6847
153;4;2032;162105;170899;98135;93690;-6553
154;4;2033;160780;173332;98029;93355;-6112
155;4;2034;159228;175848;97930;93108;-5633
156;4;2035;157598;178223;97886;92665;-5220
157;4;2036;156001;180320;97809;92455;-4726
158;4;2037;154543;182384;97745;92286;-4270
159;4;2038;153041;184639;97674;92188;-3850
160;4;2039;151390;186956;97628;91991;-3502
161;4;2040;149781;189009;97577;91938;-3117
162;4;2041;148469;190572;97532;91666;-2903
163;4;2042;147343;191604;97512;91373;-2618
164;4;2043;146050;192345;97474;91026;-2318
165;4;2044;144951;193129;97471;90895;-1915
166;4;2045;144309;194204;97441;90485;-1629
167;4;2046;143477;194747;97367;90345;-1265
168;4;2047;142587;194984;97317;90046;-947
169;4;2048;141326;195075;97280;89947;-724
170;4;2049;140917;195198;97243;89800;-561
171;4;2050;140371;195370;97237;89664;-391
172;5;2008;189247;138362;153084;129884;34685
173;5;2009;186669;142000;145888;136058;23371
174;5;2010;185160;145533;148213;138477;24239
175;5;2011;185497;148893;151392;138084;27669
176;5;2012;186401;152127;153557;136806;30968
177;5;2013;187656;155008;154772;134941;33766
178;5;2014;188339;157837;155483;132960;36077
179;5;2015;189853;160108;156222;131773;37358
180;5;2016;191684;162638;157162;131425;38529
181;5;2017;193407;164873;157899;131737;38817
182;5;2018;195157;167328;158500;131941;39018
183;5;2019;196971;169495;159041;132129;39254
184;5;2020;198909;172095;159597;132161;39106
185;5;2021;200862;174754;159982;132106;38924
186;5;2022;202634;177684;160495;131985;38943
187;5;2023;204482;180833;160915;132005;38851
188;5;2024;206083;183728;161308;132082;38826
189;5;2025;207235;186556;161613;132307;39008
190;5;2026;208180;189290;161910;132462;38677
191;5;2027;208809;192485;162168;132809;38547
192;5;2028;209834;195874;162411;133105;38631
193;5;2029;210279;199067;162607;133598;38444
194;5;2030;210792;202188;162789;133702;38376
195;5;2031;210378;205189;162965;133971;38919
196;5;2032;210663;208294;163155;133954;38892
197;5;2033;210496;211661;163280;133843;38762
198;5;2034;210536;214686;163391;133539;38522
199;5;2035;210084;217525;163534;133479;38321
200;5;2036;209563;219975;163649;133471;37913
201;5;2037;209022;222419;163745;133557;38017
202;5;2038;208556;224638;163819;133507;37865
203;5;2039;208314;226314;163897;133613;37939
204;5;2040;208683;227991;163958;133736;38209
205;5;2041;209048;229617;164025;133965;38346
206;5;2042;209115;231338;164094;133889;38321
207;5;2043;208972;232231;164142;134338;38071
208;5;2044;209271;232720;164208;134648;37695
209;5;2045;210237;233179;164256;135403;36948
210;5;2046;211391;233933;164250;136154;35913
211;5;2047;212293;234736;164271;137327;34854
212;5;2048;213493;234835;164292;138000;34013
213;5;2049;214730;234520;164299;138889;32943
214;5;2050;215343;234072;164309;138988;32705
