ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
5186;Oost-Nederland (LD);Overig Zeeland (CR);2023 december;0.5;181.5
5187;Oost-Nederland (LD);West-Noord-Brabant (CR);2021 december;4.1;118.5
5188;Oost-Nederland (LD);West-Noord-Brabant (CR);2022 december;3.9;119.1
5189;Oost-Nederland (LD);West-Noord-Brabant (CR);2023 december;3.8;117.4
5190;Oost-Nederland (LD);Midden-Noord-Brabant (CR);2021 december;7.4;80.6
5191;Oost-Nederland (LD);Midden-Noord-Brabant (CR);2022 december;6.9;79.7
5192;Oost-Nederland (LD);Midden-Noord-Brabant (CR);2023 december;6.8;78.2
5193;Oost-Nederland (LD);Noordoost-Noord-Brabant (CR);2021 december;29.2;39.3
5194;Oost-Nederland (LD);Noordoost-Noord-Brabant (CR);2022 december;29.5;38.1
5195;Oost-Nederland (LD);Noordoost-Noord-Brabant (CR);2023 december;30.5;38.9
5196;Oost-Nederland (LD);Zuidoost-Noord-Brabant (CR);2021 december;9.2;86.1
5197;Oost-Nederland (LD);Zuidoost-Noord-Brabant (CR);2022 december;9.3;86.4
5198;Oost-Nederland (LD);Zuidoost-Noord-Brabant (CR);2023 december;8.9;86.4
5199;Oost-Nederland (LD);Noord-Limburg (CR);2021 december;4.6;51.0
5200;Oost-Nederland (LD);Noord-Limburg (CR);2022 december;4.3;49.5
5201;Oost-Nederland (LD);Noord-Limburg (CR);2023 december;4.7;51.2
5202;Oost-Nederland (LD);Midden-Limburg (CR);2021 december;0.8;120.5
5203;Oost-Nederland (LD);Midden-Limburg (CR);2022 december;0.8;119.0
5204;Oost-Nederland (LD);Midden-Limburg (CR);2023 december;1.0;120.7
5205;Oost-Nederland (LD);Zuid-Limburg (CR);2021 december;2.3;157.1
5206;Oost-Nederland (LD);Zuid-Limburg (CR);2022 december;2.1;170.3
5207;Oost-Nederland (LD);Zuid-Limburg (CR);2023 december;2.6;171.5
5208;Oost-Nederland (LD);Flevoland (CR);2021 december;129.2;12.2
5209;Oost-Nederland (LD);Flevoland (CR);2022 december;134.5;11.9
5210;Oost-Nederland (LD);Flevoland (CR);2023 december;135.0;12.1
5211;Oost-Nederland (LD);Niet in te delen (CR);2021 december;1.7;
5212;Oost-Nederland (LD);Niet in te delen (CR);2022 december;0.0;
5213;Oost-Nederland (LD);Niet in te delen (CR);2023 december;0.0;
5214;Oost-Nederland (LD);Aa en Hunze;2021 december;0.1;86.4
5215;Oost-Nederland (LD);Aa en Hunze;2022 december;0.1;99.5
5216;Oost-Nederland (LD);Aa en Hunze;2023 december;0.1;107.2
5217;Oost-Nederland (LD);Aalsmeer;2021 december;0.4;67.1
5218;Oost-Nederland (LD);Aalsmeer;2022 december;0.4;69.0
5219;Oost-Nederland (LD);Aalsmeer;2023 december;0.5;72.2
5220;Oost-Nederland (LD);Aalten;2021 december;9.0;9.6
5221;Oost-Nederland (LD);Aalten;2022 december;9.3;10.0
5222;Oost-Nederland (LD);Aalten;2023 december;9.4;9.6
5223;Oost-Nederland (LD);Achtkarspelen;2021 december;0.1;111.7
5224;Oost-Nederland (LD);Achtkarspelen;2022 december;0.1;116.8
5225;Oost-Nederland (LD);Achtkarspelen;2023 december;0.1;128.0
5226;Oost-Nederland (LD);Alblasserdam;2021 december;0.2;93.7
5227;Oost-Nederland (LD);Alblasserdam;2022 december;0.2;96.7
5228;Oost-Nederland (LD);Alblasserdam;2023 december;0.2;95.2
5229;Oost-Nederland (LD);Albrandswaard;2021 december;0.1;115.5
5230;Oost-Nederland (LD);Albrandswaard;2022 december;0.1;117.4
5231;Oost-Nederland (LD);Albrandswaard;2023 december;0.1;118.8
5232;Oost-Nederland (LD);Alkmaar;2021 december;0.6;117.9
5233;Oost-Nederland (LD);Alkmaar;2022 december;0.6;115.5
5234;Oost-Nederland (LD);Alkmaar;2023 december;0.6;120.0
5235;Oost-Nederland (LD);Almelo;2021 december;42.5;13.1
5236;Oost-Nederland (LD);Almelo;2022 december;44.3;13.4
5237;Oost-Nederland (LD);Almelo;2023 december;46.0;13.1
5238;Oost-Nederland (LD);Almere;2021 december;52.5;11.4
5239;Oost-Nederland (LD);Almere;2022 december;55.7;11.6
5240;Oost-Nederland (LD);Almere;2023 december;55.9;11.8
5241;Oost-Nederland (LD);Alphen aan den Rijn;2021 december;0.7;102.9
5242;Oost-Nederland (LD);Alphen aan den Rijn;2022 december;0.8;102.8
5243;Oost-Nederland (LD);Alphen aan den Rijn;2023 december;0.8;101.9
5244;Oost-Nederland (LD);Alphen-Chaam;2021 december;0.0;114.8
5245;Oost-Nederland (LD);Alphen-Chaam;2022 december;0.0;104.2
5246;Oost-Nederland (LD);Alphen-Chaam;2023 december;0.0;108.0
5247;Oost-Nederland (LD);Altena;2021 december;1.3;30.8
5248;Oost-Nederland (LD);Altena;2022 december;1.4;31.6
5249;Oost-Nederland (LD);Altena;2023 december;1.4;31.5
5250;Oost-Nederland (LD);Ameland;2021 december;0.0;161.9
5251;Oost-Nederland (LD);Ameland;2022 december;0.0;156.6
5252;Oost-Nederland (LD);Ameland;2023 december;0.0;168.6
5253;Oost-Nederland (LD);Amersfoort;2021 december;23.2;37.0
5254;Oost-Nederland (LD);Amersfoort;2022 december;23.4;36.1
5255;Oost-Nederland (LD);Amersfoort;2023 december;23.7;37.4
5256;Oost-Nederland (LD);Amstelveen;2021 december;2.9;66.7
5257;Oost-Nederland (LD);Amstelveen;2022 december;3.4;69.1
5258;Oost-Nederland (LD);Amstelveen;2023 december;3.2;66.8
5259;Oost-Nederland (LD);Amsterdam;2021 december;50.6;54.7
5260;Oost-Nederland (LD);Amsterdam;2022 december;50.8;56.1
5261;Oost-Nederland (LD);Amsterdam;2023 december;54.1;56.4
5262;Oost-Nederland (LD);Apeldoorn;2021 december;90.0;15.3
5263;Oost-Nederland (LD);Apeldoorn;2022 december;92.7;15.2
5264;Oost-Nederland (LD);Apeldoorn;2023 december;93.0;15.4
5265;Oost-Nederland (LD);Arnhem;2021 december;91.9;13.8
5266;Oost-Nederland (LD);Arnhem;2022 december;95.3;14.0
5267;Oost-Nederland (LD);Arnhem;2023 december;95.8;13.7
5268;Oost-Nederland (LD);Assen;2021 december;1.5;85.2
5269;Oost-Nederland (LD);Assen;2022 december;1.4;84.2
5270;Oost-Nederland (LD);Assen;2023 december;1.5;80.7
5271;Oost-Nederland (LD);Asten;2021 december;0.0;86.3
5272;Oost-Nederland (LD);Asten;2022 december;0.0;83.9
5273;Oost-Nederland (LD);Asten;2023 december;0.1;87.0
5274;Oost-Nederland (LD);Baarle-Nassau;2021 december;0.0;122.9
5275;Oost-Nederland (LD);Baarle-Nassau;2022 december;0.0;127.2
5276;Oost-Nederland (LD);Baarle-Nassau;2023 december;0.0;104.3
5277;Oost-Nederland (LD);Baarn;2021 december;1.7;39.7
5278;Oost-Nederland (LD);Baarn;2022 december;1.8;42.1
5279;Oost-Nederland (LD);Baarn;2023 december;1.6;41.3
5280;Oost-Nederland (LD);Barendrecht;2021 december;0.4;112.8
5281;Oost-Nederland (LD);Barendrecht;2022 december;0.4;116.7
5282;Oost-Nederland (LD);Barendrecht;2023 december;0.4;118.3
5283;Oost-Nederland (LD);Barneveld;2021 december;28.2;14.5
5284;Oost-Nederland (LD);Barneveld;2022 december;28.9;14.0
5285;Oost-Nederland (LD);Barneveld;2023 december;29.9;13.4
5286;Oost-Nederland (LD);Beek (L.);2021 december;0.1;142.5
5287;Oost-Nederland (LD);Beek (L.);2022 december;0.0;152.1
5288;Oost-Nederland (LD);Beek (L.);2023 december;0.0;152.0
5289;Oost-Nederland (LD);Beekdaelen;2021 december;0.1;153.7
5290;Oost-Nederland (LD);Beekdaelen;2022 december;0.0;170.3
5291;Oost-Nederland (LD);Beekdaelen;2023 december;0.0;154.6
5292;Oost-Nederland (LD);Beemster;2021 december;0.0;101.1
5293;Oost-Nederland (LD);Beemster;2022 december;;
5294;Oost-Nederland (LD);Beemster;2023 december;;
5295;Oost-Nederland (LD);Beesel;2021 december;0.0;86.9
5296;Oost-Nederland (LD);Beesel;2022 december;0.0;94.1
5297;Oost-Nederland (LD);Beesel;2023 december;0.0;86.9
5298;Oost-Nederland (LD);Berg en Dal;2021 december;9.2;8.7
5299;Oost-Nederland (LD);Berg en Dal;2022 december;9.2;8.5
5300;Oost-Nederland (LD);Berg en Dal;2023 december;9.3;8.3
5301;Oost-Nederland (LD);Bergeijk;2021 december;0.1;86.9
5302;Oost-Nederland (LD);Bergeijk;2022 december;0.1;95.8
5303;Oost-Nederland (LD);Bergeijk;2023 december;0.1;98.9
5304;Oost-Nederland (LD);Bergen (L.);2021 december;0.3;38.8
5305;Oost-Nederland (LD);Bergen (L.);2022 december;0.2;45.6
5306;Oost-Nederland (LD);Bergen (L.);2023 december;0.1;41.2
5307;Oost-Nederland (LD);Bergen (NH.);2021 december;0.0;128.4
5308;Oost-Nederland (LD);Bergen (NH.);2022 december;0.0;126.4
5309;Oost-Nederland (LD);Bergen (NH.);2023 december;0.0;130.6
5310;Oost-Nederland (LD);Bergen op Zoom;2021 december;0.1;160.5
5311;Oost-Nederland (LD);Bergen op Zoom;2022 december;0.1;158.8
5312;Oost-Nederland (LD);Bergen op Zoom;2023 december;0.2;153.3
5313;Oost-Nederland (LD);Berkelland;2021 december;14.5;11.6
5314;Oost-Nederland (LD);Berkelland;2022 december;14.7;11.4
5315;Oost-Nederland (LD);Berkelland;2023 december;14.7;11.3
5316;Oost-Nederland (LD);Bernheze;2021 december;0.5;38.3
5317;Oost-Nederland (LD);Bernheze;2022 december;0.6;39.5
5318;Oost-Nederland (LD);Bernheze;2023 december;0.6;40.1
5319;Oost-Nederland (LD);Best;2021 december;0.4;82.6
5320;Oost-Nederland (LD);Best;2022 december;0.5;82.8
5321;Oost-Nederland (LD);Best;2023 december;0.4;77.9
5322;Oost-Nederland (LD);Beuningen;2021 december;6.2;10.1
5323;Oost-Nederland (LD);Beuningen;2022 december;6.2;9.0
5324;Oost-Nederland (LD);Beuningen;2023 december;6.1;9.3
5325;Oost-Nederland (LD);Beverwijk;2021 december;0.2;103.1
5326;Oost-Nederland (LD);Beverwijk;2022 december;0.2;99.2
5327;Oost-Nederland (LD);Beverwijk;2023 december;0.2;102.9
5328;Oost-Nederland (LD);De Bilt;2021 december;2.1;54.0
5329;Oost-Nederland (LD);De Bilt;2022 december;2.1;53.6
5330;Oost-Nederland (LD);De Bilt;2023 december;2.2;54.3
5331;Oost-Nederland (LD);Bladel;2021 december;0.1;106.6
5332;Oost-Nederland (LD);Bladel;2022 december;0.1;106.1
5333;Oost-Nederland (LD);Bladel;2023 december;0.1;105.8
5334;Oost-Nederland (LD);Blaricum;2021 december;0.6;32.0
5335;Oost-Nederland (LD);Blaricum;2022 december;0.6;29.7
5336;Oost-Nederland (LD);Blaricum;2023 december;0.3;30.2
5337;Oost-Nederland (LD);Bloemendaal;2021 december;0.0;94.4
5338;Oost-Nederland (LD);Bloemendaal;2022 december;0.0;83.9
5339;Oost-Nederland (LD);Bloemendaal;2023 december;0.0;79.8
5340;Oost-Nederland (LD);Bodegraven-Reeuwijk;2021 december;0.3;89.3
5341;Oost-Nederland (LD);Bodegraven-Reeuwijk;2022 december;0.3;90.9
5342;Oost-Nederland (LD);Bodegraven-Reeuwijk;2023 december;0.3;94.4
5343;Oost-Nederland (LD);Boekel;2021 december;0.1;43.0
5344;Oost-Nederland (LD);Boekel;2022 december;0.1;41.7
5345;Oost-Nederland (LD);Boekel;2023 december;0.0;44.3
5346;Oost-Nederland (LD);Borger-Odoorn;2021 december;0.2;101.8
5347;Oost-Nederland (LD);Borger-Odoorn;2022 december;0.1;81.9
5348;Oost-Nederland (LD);Borger-Odoorn;2023 december;0.2;109.7
5349;Oost-Nederland (LD);Borne;2021 december;6.4;9.5
5350;Oost-Nederland (LD);Borne;2022 december;6.7;9.1
5351;Oost-Nederland (LD);Borne;2023 december;7.1;9.8
5352;Oost-Nederland (LD);Borsele;2021 december;0.0;194.0
5353;Oost-Nederland (LD);Borsele;2022 december;0.0;198.1
5354;Oost-Nederland (LD);Borsele;2023 december;0.0;192.2
5355;Oost-Nederland (LD);Boxmeer;2021 december;1.8;35.0
5356;Oost-Nederland (LD);Boxmeer;2022 december;;
5357;Oost-Nederland (LD);Boxmeer;2023 december;;
5358;Oost-Nederland (LD);Boxtel;2021 december;0.4;65.7
5359;Oost-Nederland (LD);Boxtel;2022 december;0.4;64.6
5360;Oost-Nederland (LD);Boxtel;2023 december;0.5;72.4
5361;Oost-Nederland (LD);Breda;2021 december;2.1;119.9
5362;Oost-Nederland (LD);Breda;2022 december;1.9;121.3
5363;Oost-Nederland (LD);Breda;2023 december;1.8;116.7
5364;Oost-Nederland (LD);Brielle;2021 december;0.0;143.0
5365;Oost-Nederland (LD);Brielle;2022 december;0.0;146.5
5366;Oost-Nederland (LD);Brielle;2023 december;;
5367;Oost-Nederland (LD);Bronckhorst;2021 december;11.6;12.2
5368;Oost-Nederland (LD);Bronckhorst;2022 december;11.7;11.4
5369;Oost-Nederland (LD);Bronckhorst;2023 december;12.0;11.7
5370;Oost-Nederland (LD);Brummen;2021 december;7.3;11.2
5371;Oost-Nederland (LD);Brummen;2022 december;7.2;11.1
5372;Oost-Nederland (LD);Brummen;2023 december;7.0;10.9
5373;Oost-Nederland (LD);Brunssum;2021 december;0.0;135.5
5374;Oost-Nederland (LD);Brunssum;2022 december;0.0;157.0
5375;Oost-Nederland (LD);Brunssum;2023 december;0.0;190.1
5376;Oost-Nederland (LD);Bunnik;2021 december;1.7;48.7
5377;Oost-Nederland (LD);Bunnik;2022 december;1.6;47.2
5378;Oost-Nederland (LD);Bunnik;2023 december;1.9;53.7
5379;Oost-Nederland (LD);Bunschoten;2021 december;1.6;31.8
5380;Oost-Nederland (LD);Bunschoten;2022 december;1.7;30.6
5381;Oost-Nederland (LD);Bunschoten;2023 december;1.7;31.2
5382;Oost-Nederland (LD);Buren;2021 december;5.5;9.9
5383;Oost-Nederland (LD);Buren;2022 december;5.8;9.5
5384;Oost-Nederland (LD);Buren;2023 december;5.8;9.8
5385;Oost-Nederland (LD);Capelle aan den IJssel;2021 december;0.9;110.0
5386;Oost-Nederland (LD);Capelle aan den IJssel;2022 december;0.8;107.1
5387;Oost-Nederland (LD);Capelle aan den IJssel;2023 december;0.8;109.5
5388;Oost-Nederland (LD);Castricum;2021 december;0.1;105.5
5389;Oost-Nederland (LD);Castricum;2022 december;0.0;122.8
5390;Oost-Nederland (LD);Castricum;2023 december;0.1;129.5
5391;Oost-Nederland (LD);Coevorden;2021 december;1.1;28.3
5392;Oost-Nederland (LD);Coevorden;2022 december;1.3;32.1
5393;Oost-Nederland (LD);Coevorden;2023 december;1.3;31.5
5394;Oost-Nederland (LD);Cranendonck;2021 december;0.0;102.2
5395;Oost-Nederland (LD);Cranendonck;2022 december;0.1;117.0
5396;Oost-Nederland (LD);Cranendonck;2023 december;0.0;109.4
5397;Oost-Nederland (LD);Cuijk;2021 december;2.0;22.9
5398;Oost-Nederland (LD);Cuijk;2022 december;;
5399;Oost-Nederland (LD);Cuijk;2023 december;;
5400;Oost-Nederland (LD);Culemborg;2021 december;8.4;12.9
5401;Oost-Nederland (LD);Culemborg;2022 december;8.9;13.6
5402;Oost-Nederland (LD);Culemborg;2023 december;8.8;13.5
5403;Oost-Nederland (LD);Dalfsen;2021 december;9.8;13.3
5404;Oost-Nederland (LD);Dalfsen;2022 december;10.2;13.1
5405;Oost-Nederland (LD);Dalfsen;2023 december;9.9;12.9
5406;Oost-Nederland (LD);Dantumadiel;2021 december;0.0;105.0
5407;Oost-Nederland (LD);Dantumadiel;2022 december;0.0;115.9
5408;Oost-Nederland (LD);Dantumadiel;2023 december;0.0;103.7
5409;Oost-Nederland (LD);Delft;2021 december;0.8;125.1
5410;Oost-Nederland (LD);Delft;2022 december;0.8;123.6
5411;Oost-Nederland (LD);Delft;2023 december;0.8;121.8
5412;Oost-Nederland (LD);Deurne;2021 december;0.2;76.1
5413;Oost-Nederland (LD);Deurne;2022 december;0.2;71.8
5414;Oost-Nederland (LD);Deurne;2023 december;0.2;68.4
5415;Oost-Nederland (LD);Deventer;2021 december;47.4;13.9
5416;Oost-Nederland (LD);Deventer;2022 december;49.0;13.9
5417;Oost-Nederland (LD);Deventer;2023 december;49.2;13.7
5418;Oost-Nederland (LD);Diemen;2021 december;2.0;43.2
5419;Oost-Nederland (LD);Diemen;2022 december;2.5;42.6
5420;Oost-Nederland (LD);Diemen;2023 december;2.8;44.3
5421;Oost-Nederland (LD);Dijk en Waard;2021 december;;
5422;Oost-Nederland (LD);Dijk en Waard;2022 december;0.3;116.8
5423;Oost-Nederland (LD);Dijk en Waard;2023 december;0.3;114.3
5424;Oost-Nederland (LD);Dinkelland;2021 december;9.4;9.2
5425;Oost-Nederland (LD);Dinkelland;2022 december;10.1;8.8
5426;Oost-Nederland (LD);Dinkelland;2023 december;10.0;9.1
5427;Oost-Nederland (LD);Doesburg;2021 december;2.9;11.8
5428;Oost-Nederland (LD);Doesburg;2022 december;2.9;10.9
5429;Oost-Nederland (LD);Doesburg;2023 december;2.8;11.0
5430;Oost-Nederland (LD);Doetinchem;2021 december;32.1;12.3
5431;Oost-Nederland (LD);Doetinchem;2022 december;33.2;12.3
5432;Oost-Nederland (LD);Doetinchem;2023 december;33.6;12.5
5433;Oost-Nederland (LD);Dongen;2021 december;0.1;88.2
5434;Oost-Nederland (LD);Dongen;2022 december;0.1;95.8
5435;Oost-Nederland (LD);Dongen;2023 december;0.1;93.1
5436;Oost-Nederland (LD);Dordrecht;2021 december;1.0;96.3
5437;Oost-Nederland (LD);Dordrecht;2022 december;1.1;95.1
5438;Oost-Nederland (LD);Dordrecht;2023 december;1.1;96.9
5439;Oost-Nederland (LD);Drechterland;2021 december;0.0;88.6
5440;Oost-Nederland (LD);Drechterland;2022 december;0.0;82.3
5441;Oost-Nederland (LD);Drechterland;2023 december;0.0;71.8
5442;Oost-Nederland (LD);Drimmelen;2021 december;0.1;98.8
5443;Oost-Nederland (LD);Drimmelen;2022 december;0.1;99.4
5444;Oost-Nederland (LD);Drimmelen;2023 december;0.1;103.0
5445;Oost-Nederland (LD);Dronten;2021 december;11.8;12.9
5446;Oost-Nederland (LD);Dronten;2022 december;12.5;12.9
5447;Oost-Nederland (LD);Dronten;2023 december;12.9;13.4
5448;Oost-Nederland (LD);Druten;2021 december;5.9;10.0
5449;Oost-Nederland (LD);Druten;2022 december;5.9;9.6
5450;Oost-Nederland (LD);Druten;2023 december;5.8;9.4
5451;Oost-Nederland (LD);Duiven;2021 december;14.7;15.0
5452;Oost-Nederland (LD);Duiven;2022 december;14.0;20.4
5453;Oost-Nederland (LD);Duiven;2023 december;13.9;15.5
5454;Oost-Nederland (LD);Echt-Susteren;2021 december;0.1;138.3
5455;Oost-Nederland (LD);Echt-Susteren;2022 december;0.1;142.0
5456;Oost-Nederland (LD);Echt-Susteren;2023 december;0.1;148.8
5457;Oost-Nederland (LD);Edam-Volendam;2021 december;0.1;82.7
5458;Oost-Nederland (LD);Edam-Volendam;2022 december;0.1;78.7
5459;Oost-Nederland (LD);Edam-Volendam;2023 december;0.1;78.8
5460;Oost-Nederland (LD);Ede;2021 december;43.6;12.1
5461;Oost-Nederland (LD);Ede;2022 december;45.4;11.9
5462;Oost-Nederland (LD);Ede;2023 december;47.0;12.0
5463;Oost-Nederland (LD);Eemnes;2021 december;0.4;39.0
5464;Oost-Nederland (LD);Eemnes;2022 december;0.5;36.4
5465;Oost-Nederland (LD);Eemnes;2023 december;0.5;36.3
5466;Oost-Nederland (LD);Eemsdelta;2021 december;0.3;147.4
5467;Oost-Nederland (LD);Eemsdelta;2022 december;0.2;147.9
5468;Oost-Nederland (LD);Eemsdelta;2023 december;0.2;150.8
5469;Oost-Nederland (LD);Eersel;2021 december;0.1;105.5
5470;Oost-Nederland (LD);Eersel;2022 december;0.1;109.2
5471;Oost-Nederland (LD);Eersel;2023 december;0.1;114.2
5472;Oost-Nederland (LD);Eijsden-Margraten;2021 december;0.0;184.6
5473;Oost-Nederland (LD);Eijsden-Margraten;2022 december;0.0;184.8
5474;Oost-Nederland (LD);Eijsden-Margraten;2023 december;0.0;183.1
5475;Oost-Nederland (LD);Eindhoven;2021 december;5.3;86.9
5476;Oost-Nederland (LD);Eindhoven;2022 december;5.2;87.1
5477;Oost-Nederland (LD);Eindhoven;2023 december;5.2;88.2
5478;Oost-Nederland (LD);Elburg;2021 december;8.3;13.8
5479;Oost-Nederland (LD);Elburg;2022 december;8.7;13.9
5480;Oost-Nederland (LD);Elburg;2023 december;8.7;12.9
5481;Oost-Nederland (LD);Emmen;2021 december;1.6;66.1
5482;Oost-Nederland (LD);Emmen;2022 december;1.6;69.8
5483;Oost-Nederland (LD);Emmen;2023 december;1.6;67.5
5484;Oost-Nederland (LD);Enkhuizen;2021 december;0.2;74.3
5485;Oost-Nederland (LD);Enkhuizen;2022 december;0.2;67.0
5486;Oost-Nederland (LD);Enkhuizen;2023 december;0.2;73.9
5487;Oost-Nederland (LD);Enschede;2021 december;82.1;11.1
5488;Oost-Nederland (LD);Enschede;2022 december;83.9;10.8
5489;Oost-Nederland (LD);Enschede;2023 december;86.2;11.0
5490;Oost-Nederland (LD);Epe;2021 december;11.8;12.0
5491;Oost-Nederland (LD);Epe;2022 december;12.1;11.9
5492;Oost-Nederland (LD);Epe;2023 december;12.0;11.6
5493;Oost-Nederland (LD);Ermelo;2021 december;13.4;13.6
5494;Oost-Nederland (LD);Ermelo;2022 december;13.1;14.1
5495;Oost-Nederland (LD);Ermelo;2023 december;13.6;14.5
5496;Oost-Nederland (LD);Etten-Leur;2021 december;0.4;135.3
5497;Oost-Nederland (LD);Etten-Leur;2022 december;0.3;133.7
5498;Oost-Nederland (LD);Etten-Leur;2023 december;0.2;128.8
5499;Oost-Nederland (LD);De Fryske Marren;2021 december;1.0;41.2
5500;Oost-Nederland (LD);De Fryske Marren;2022 december;0.9;41.8
5501;Oost-Nederland (LD);De Fryske Marren;2023 december;1.1;46.5
5502;Oost-Nederland (LD);Geertruidenberg;2021 december;0.3;84.6
5503;Oost-Nederland (LD);Geertruidenberg;2022 december;0.3;84.3
5504;Oost-Nederland (LD);Geertruidenberg;2023 december;0.3;78.9
5505;Oost-Nederland (LD);Geldrop-Mierlo;2021 december;0.2;89.5
5506;Oost-Nederland (LD);Geldrop-Mierlo;2022 december;0.1;92.3
5507;Oost-Nederland (LD);Geldrop-Mierlo;2023 december;0.1;83.2
5508;Oost-Nederland (LD);Gemert-Bakel;2021 december;0.2;59.1
5509;Oost-Nederland (LD);Gemert-Bakel;2022 december;0.2;54.3
5510;Oost-Nederland (LD);Gemert-Bakel;2023 december;0.2;57.8
5511;Oost-Nederland (LD);Gennep;2021 december;1.2;25.5
5512;Oost-Nederland (LD);Gennep;2022 december;1.3;26.8
5513;Oost-Nederland (LD);Gennep;2023 december;1.5;27.1
5514;Oost-Nederland (LD);Gilze en Rijen;2021 december;0.2;103.6
5515;Oost-Nederland (LD);Gilze en Rijen;2022 december;0.2;104.0
5516;Oost-Nederland (LD);Gilze en Rijen;2023 december;0.1;109.1
5517;Oost-Nederland (LD);Goeree-Overflakkee;2021 december;0.1;150.5
5518;Oost-Nederland (LD);Goeree-Overflakkee;2022 december;0.1;153.4
5519;Oost-Nederland (LD);Goeree-Overflakkee;2023 december;0.1;161.1
5520;Oost-Nederland (LD);Goes;2021 december;0.1;183.0
5521;Oost-Nederland (LD);Goes;2022 december;0.1;184.3
5522;Oost-Nederland (LD);Goes;2023 december;0.1;186.4
5523;Oost-Nederland (LD);Goirle;2021 december;0.1;92.1
5524;Oost-Nederland (LD);Goirle;2022 december;0.1;82.9
5525;Oost-Nederland (LD);Goirle;2023 december;0.1;87.0
5526;Oost-Nederland (LD);Gooise Meren;2021 december;3.6;30.3
5527;Oost-Nederland (LD);Gooise Meren;2022 december;4.0;31.8
5528;Oost-Nederland (LD);Gooise Meren;2023 december;3.9;31.5
5529;Oost-Nederland (LD);Gorinchem;2021 december;2.4;41.1
5530;Oost-Nederland (LD);Gorinchem;2022 december;2.5;41.7
5531;Oost-Nederland (LD);Gorinchem;2023 december;2.7;42.2
5532;Oost-Nederland (LD);Gouda;2021 december;1.5;101.5
5533;Oost-Nederland (LD);Gouda;2022 december;1.4;100.7
5534;Oost-Nederland (LD);Gouda;2023 december;1.4;100.5
5535;Oost-Nederland (LD);Grave;2021 december;1.3;15.5
5536;Oost-Nederland (LD);Grave;2022 december;;
5537;Oost-Nederland (LD);Grave;2023 december;;
5538;Oost-Nederland (LD);'s-Gravenhage (gemeente);2021 december;3.9;122.0
5539;Oost-Nederland (LD);'s-Gravenhage (gemeente);2022 december;4.8;124.1
5540;Oost-Nederland (LD);'s-Gravenhage (gemeente);2023 december;4.2;122.5
5541;Oost-Nederland (LD);Groningen (gemeente);2021 december;2.6;118.7
5542;Oost-Nederland (LD);Groningen (gemeente);2022 december;2.9;118.8
5543;Oost-Nederland (LD);Groningen (gemeente);2023 december;2.9;121.1
5544;Oost-Nederland (LD);Gulpen-Wittem;2021 december;0.0;168.3
5545;Oost-Nederland (LD);Gulpen-Wittem;2022 december;0.0;179.4
5546;Oost-Nederland (LD);Gulpen-Wittem;2023 december;0.0;180.1
5547;Oost-Nederland (LD);Haaksbergen;2021 december;10.3;11.2
5548;Oost-Nederland (LD);Haaksbergen;2022 december;10.6;11.5
5549;Oost-Nederland (LD);Haaksbergen;2023 december;9.1;10.4
5550;Oost-Nederland (LD);Haarlem;2021 december;1.4;91.3
5551;Oost-Nederland (LD);Haarlem;2022 december;1.7;95.6
5552;Oost-Nederland (LD);Haarlem;2023 december;1.5;92.8
5553;Oost-Nederland (LD);Haarlemmermeer;2021 december;10.1;73.3
5554;Oost-Nederland (LD);Haarlemmermeer;2022 december;11.2;75.2
5555;Oost-Nederland (LD);Haarlemmermeer;2023 december;11.9;73.8
5556;Oost-Nederland (LD);Halderberge;2021 december;0.1;123.3
5557;Oost-Nederland (LD);Halderberge;2022 december;0.1;136.2
5558;Oost-Nederland (LD);Halderberge;2023 december;0.1;137.7
5559;Oost-Nederland (LD);Hardenberg;2021 december;19.9;9.7
5560;Oost-Nederland (LD);Hardenberg;2022 december;20.5;9.7
5561;Oost-Nederland (LD);Hardenberg;2023 december;20.5;9.3
5562;Oost-Nederland (LD);Harderwijk;2021 december;21.7;13.8
5563;Oost-Nederland (LD);Harderwijk;2022 december;22.1;13.4
5564;Oost-Nederland (LD);Harderwijk;2023 december;22.6;13.9
5565;Oost-Nederland (LD);Hardinxveld-Giessendam;2021 december;0.5;62.5
5566;Oost-Nederland (LD);Hardinxveld-Giessendam;2022 december;0.6;65.3
5567;Oost-Nederland (LD);Hardinxveld-Giessendam;2023 december;0.6;72.8
5568;Oost-Nederland (LD);Harlingen;2021 december;0.0;117.2
5569;Oost-Nederland (LD);Harlingen;2022 december;0.1;115.4
5570;Oost-Nederland (LD);Harlingen;2023 december;0.1;111.7
5571;Oost-Nederland (LD);Hattem;2021 december;3.6;15.3
5572;Oost-Nederland (LD);Hattem;2022 december;3.5;13.7
5573;Oost-Nederland (LD);Hattem;2023 december;3.7;13.4
5574;Oost-Nederland (LD);Heemskerk;2021 december;0.1;103.6
5575;Oost-Nederland (LD);Heemskerk;2022 december;0.1;101.6
5576;Oost-Nederland (LD);Heemskerk;2023 december;0.1;104.0
5577;Oost-Nederland (LD);Heemstede;2021 december;0.2;113.8
5578;Oost-Nederland (LD);Heemstede;2022 december;0.2;113.9
5579;Oost-Nederland (LD);Heemstede;2023 december;0.1;106.0
5580;Oost-Nederland (LD);Heerde;2021 december;5.6;10.2
5581;Oost-Nederland (LD);Heerde;2022 december;5.5;9.6
