ID;RegioS;Geslacht;Leeftijd;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
967;Amersfoort (GA);Man;25 tot 45 jaar;24.5;25.8
968;Amersfoort (GA);Man;45 tot 65 jaar;20.0;30.4
969;Amersfoort (GA);Man;65 jaar en ouder;8.1;22.4
970;Amersfoort (GA);Vrouw;Totaal leeftijd;55.6;15.3
971;Amersfoort (GA);Vrouw;15 tot 25 jaar;5.3;8.6
972;Amersfoort (GA);Vrouw;25 tot 45 jaar;22.6;16.7
973;Amersfoort (GA);Vrouw;45 tot 65 jaar;16.0;16.2
974;Amersfoort (GA);Vrouw;65 jaar en ouder;11.8;14.3
975;Utrecht (GA);Totaal mannen en vrouwen;Totaal leeftijd;301.0;18.9
976;Utrecht (GA);Totaal mannen en vrouwen;15 tot 25 jaar;39.5;8.6
977;Utrecht (GA);Totaal mannen en vrouwen;25 tot 45 jaar;133.0;20.7
978;Utrecht (GA);Totaal mannen en vrouwen;45 tot 65 jaar;84.0;22.2
979;Utrecht (GA);Totaal mannen en vrouwen;65 jaar en ouder;44.5;16.6
980;Utrecht (GA);Man;Totaal leeftijd;150.1;22.5
981;Utrecht (GA);Man;15 tot 25 jaar;17.5;8.8
982;Utrecht (GA);Man;25 tot 45 jaar;68.8;23.4
983;Utrecht (GA);Man;45 tot 65 jaar;45.1;27.2
984;Utrecht (GA);Man;65 jaar en ouder;18.7;20.5
985;Utrecht (GA);Vrouw;Totaal leeftijd;151.0;15.3
986;Utrecht (GA);Vrouw;15 tot 25 jaar;22.0;8.4
987;Utrecht (GA);Vrouw;25 tot 45 jaar;64.2;17.7
988;Utrecht (GA);Vrouw;45 tot 65 jaar;38.9;16.3
989;Utrecht (GA);Vrouw;65 jaar en ouder;25.9;13.7
990;Amsterdam (GA);Totaal mannen en vrouwen;Totaal leeftijd;712.5;19.5
991;Amsterdam (GA);Totaal mannen en vrouwen;15 tot 25 jaar;66.5;9.1
992;Amsterdam (GA);Totaal mannen en vrouwen;25 tot 45 jaar;296.9;21.3
993;Amsterdam (GA);Totaal mannen en vrouwen;45 tot 65 jaar;223.2;21.7
994;Amsterdam (GA);Totaal mannen en vrouwen;65 jaar en ouder;125.9;16.8
995;Amsterdam (GA);Man;Totaal leeftijd;357.9;22.5
996;Amsterdam (GA);Man;15 tot 25 jaar;31.6;9.3
997;Amsterdam (GA);Man;25 tot 45 jaar;153.6;23.9
998;Amsterdam (GA);Man;45 tot 65 jaar;119.8;25.3
999;Amsterdam (GA);Man;65 jaar en ouder;52.9;20.2
1000;Amsterdam (GA);Vrouw;Totaal leeftijd;354.6;16.4
1001;Amsterdam (GA);Vrouw;15 tot 25 jaar;34.8;8.9
1002;Amsterdam (GA);Vrouw;25 tot 45 jaar;143.3;18.6
1003;Amsterdam (GA);Vrouw;45 tot 65 jaar;103.4;17.5
1004;Amsterdam (GA);Vrouw;65 jaar en ouder;73.1;14.3
1005;Haarlem (GA);Totaal mannen en vrouwen;Totaal leeftijd;136.0;21.1
1006;Haarlem (GA);Totaal mannen en vrouwen;15 tot 25 jaar;10.9;8.9
1007;Haarlem (GA);Totaal mannen en vrouwen;25 tot 45 jaar;48.3;22.1
1008;Haarlem (GA);Totaal mannen en vrouwen;45 tot 65 jaar;45.3;24.7
1009;Haarlem (GA);Totaal mannen en vrouwen;65 jaar en ouder;31.4;18.8
1010;Haarlem (GA);Man;Totaal leeftijd;67.4;26.0
1011;Haarlem (GA);Man;15 tot 25 jaar;5.5;9.3
1012;Haarlem (GA);Man;25 tot 45 jaar;25.0;25.7
1013;Haarlem (GA);Man;45 tot 65 jaar;24.3;31.3
1014;Haarlem (GA);Man;65 jaar en ouder;12.6;23.5
1015;Haarlem (GA);Vrouw;Totaal leeftijd;68.6;16.4
1016;Haarlem (GA);Vrouw;15 tot 25 jaar;5.3;8.5
1017;Haarlem (GA);Vrouw;25 tot 45 jaar;23.4;18.2
1018;Haarlem (GA);Vrouw;45 tot 65 jaar;21.1;17.1
1019;Haarlem (GA);Vrouw;65 jaar en ouder;18.9;15.7
1020;Leiden (GA);Totaal mannen en vrouwen;Totaal leeftijd;171.6;20.0
1021;Leiden (GA);Totaal mannen en vrouwen;15 tot 25 jaar;19.7;8.9
1022;Leiden (GA);Totaal mannen en vrouwen;25 tot 45 jaar;63.9;20.8
1023;Leiden (GA);Totaal mannen en vrouwen;45 tot 65 jaar;54.7;24.3
1024;Leiden (GA);Totaal mannen en vrouwen;65 jaar en ouder;33.3;17.8
1025;Leiden (GA);Man;Totaal leeftijd;87.4;24.7
1026;Leiden (GA);Man;15 tot 25 jaar;9.4;9.4
1027;Leiden (GA);Man;25 tot 45 jaar;33.6;24.4
1028;Leiden (GA);Man;45 tot 65 jaar;30.4;30.6
1029;Leiden (GA);Man;65 jaar en ouder;14.0;22.6
1030;Leiden (GA);Vrouw;Totaal leeftijd;84.2;15.1
1031;Leiden (GA);Vrouw;15 tot 25 jaar;10.2;8.4
1032;Leiden (GA);Vrouw;25 tot 45 jaar;30.4;16.8
1033;Leiden (GA);Vrouw;45 tot 65 jaar;24.3;16.5
1034;Leiden (GA);Vrouw;65 jaar en ouder;19.3;14.3
1035;'s-Gravenhage (GA);Totaal mannen en vrouwen;Totaal leeftijd;424.0;20.1
1036;'s-Gravenhage (GA);Totaal mannen en vrouwen;15 tot 25 jaar;37.1;9.2
1037;'s-Gravenhage (GA);Totaal mannen en vrouwen;25 tot 45 jaar;161.5;20.8
1038;'s-Gravenhage (GA);Totaal mannen en vrouwen;45 tot 65 jaar;133.0;23.1
1039;'s-Gravenhage (GA);Totaal mannen en vrouwen;65 jaar en ouder;92.4;18.8
1040;'s-Gravenhage (GA);Man;Totaal leeftijd;211.7;23.8
1041;'s-Gravenhage (GA);Man;15 tot 25 jaar;18.3;9.5
1042;'s-Gravenhage (GA);Man;25 tot 45 jaar;84.7;23.5
1043;'s-Gravenhage (GA);Man;45 tot 65 jaar;71.8;28.2
1044;'s-Gravenhage (GA);Man;65 jaar en ouder;36.9;23.2
1045;'s-Gravenhage (GA);Vrouw;Totaal leeftijd;212.3;16.3
1046;'s-Gravenhage (GA);Vrouw;15 tot 25 jaar;18.8;8.9
1047;'s-Gravenhage (GA);Vrouw;25 tot 45 jaar;76.8;17.8
1048;'s-Gravenhage (GA);Vrouw;45 tot 65 jaar;61.1;17.1
1049;'s-Gravenhage (GA);Vrouw;65 jaar en ouder;55.5;16.0
1050;Rotterdam (GA);Totaal mannen en vrouwen;Totaal leeftijd;682.6;18.1
1051;Rotterdam (GA);Totaal mannen en vrouwen;15 tot 25 jaar;69.3;9.4
1052;Rotterdam (GA);Totaal mannen en vrouwen;25 tot 45 jaar;257.1;19.4
1053;Rotterdam (GA);Totaal mannen en vrouwen;45 tot 65 jaar;213.7;21.0
1054;Rotterdam (GA);Totaal mannen en vrouwen;65 jaar en ouder;142.5;15.8
1055;Rotterdam (GA);Man;Totaal leeftijd;347.4;21.8
1056;Rotterdam (GA);Man;15 tot 25 jaar;35.0;9.8
1057;Rotterdam (GA);Man;25 tot 45 jaar;135.1;22.3
1058;Rotterdam (GA);Man;45 tot 65 jaar;117.7;25.8
1059;Rotterdam (GA);Man;65 jaar en ouder;59.6;19.5
1060;Rotterdam (GA);Vrouw;Totaal leeftijd;335.2;14.4
1061;Rotterdam (GA);Vrouw;15 tot 25 jaar;34.4;9.1
1062;Rotterdam (GA);Vrouw;25 tot 45 jaar;121.9;16.2
1063;Rotterdam (GA);Vrouw;45 tot 65 jaar;95.9;15.1
1064;Rotterdam (GA);Vrouw;65 jaar en ouder;82.9;13.1
1065;Dordrecht (GA);Totaal mannen en vrouwen;Totaal leeftijd;163.6;18.5
1066;Dordrecht (GA);Totaal mannen en vrouwen;15 tot 25 jaar;17.1;9.3
1067;Dordrecht (GA);Totaal mannen en vrouwen;25 tot 45 jaar;59.0;19.5
1068;Dordrecht (GA);Totaal mannen en vrouwen;45 tot 65 jaar;52.0;22.1
1069;Dordrecht (GA);Totaal mannen en vrouwen;65 jaar en ouder;35.5;16.2
1070;Dordrecht (GA);Man;Totaal leeftijd;85.3;23.2
1071;Dordrecht (GA);Man;15 tot 25 jaar;8.7;9.9
1072;Dordrecht (GA);Man;25 tot 45 jaar;31.6;23.8
1073;Dordrecht (GA);Man;45 tot 65 jaar;29.8;27.7
1074;Dordrecht (GA);Man;65 jaar en ouder;15.2;20.9
1075;Dordrecht (GA);Vrouw;Totaal leeftijd;78.3;13.4
1076;Dordrecht (GA);Vrouw;15 tot 25 jaar;8.4;8.7
1077;Dordrecht (GA);Vrouw;25 tot 45 jaar;27.4;14.4
1078;Dordrecht (GA);Vrouw;45 tot 65 jaar;22.2;14.4
1079;Dordrecht (GA);Vrouw;65 jaar en ouder;20.3;12.8
1080;Breda (GA);Totaal mannen en vrouwen;Totaal leeftijd;121.0;18.9
1081;Breda (GA);Totaal mannen en vrouwen;15 tot 25 jaar;13.1;8.6
1082;Breda (GA);Totaal mannen en vrouwen;25 tot 45 jaar;45.4;20.4
1083;Breda (GA);Totaal mannen en vrouwen;45 tot 65 jaar;37.1;22.3
1084;Breda (GA);Totaal mannen en vrouwen;65 jaar en ouder;25.4;16.9
1085;Breda (GA);Man;Totaal leeftijd;61.2;23.4
1086;Breda (GA);Man;15 tot 25 jaar;6.2;9.0
1087;Breda (GA);Man;25 tot 45 jaar;23.7;24.1
1088;Breda (GA);Man;45 tot 65 jaar;20.6;28.0
1089;Breda (GA);Man;65 jaar en ouder;10.7;21.2
1090;Breda (GA);Vrouw;Totaal leeftijd;59.9;14.4
1091;Breda (GA);Vrouw;15 tot 25 jaar;6.9;8.3
1092;Breda (GA);Vrouw;25 tot 45 jaar;21.7;16.3
1093;Breda (GA);Vrouw;45 tot 65 jaar;16.5;15.2
1094;Breda (GA);Vrouw;65 jaar en ouder;14.7;13.7
1095;Tilburg (GA);Totaal mannen en vrouwen;Totaal leeftijd;160.5;17.2
1096;Tilburg (GA);Totaal mannen en vrouwen;15 tot 25 jaar;20.8;8.6
1097;Tilburg (GA);Totaal mannen en vrouwen;25 tot 45 jaar;60.4;18.6
1098;Tilburg (GA);Totaal mannen en vrouwen;45 tot 65 jaar;50.0;20.3
1099;Tilburg (GA);Totaal mannen en vrouwen;65 jaar en ouder;29.3;15.2
1100;Tilburg (GA);Man;Totaal leeftijd;82.3;20.8
1101;Tilburg (GA);Man;15 tot 25 jaar;10.2;8.9
1102;Tilburg (GA);Man;25 tot 45 jaar;31.7;21.7
1103;Tilburg (GA);Man;45 tot 65 jaar;27.7;25.3
1104;Tilburg (GA);Man;65 jaar en ouder;12.6;18.5
1105;Tilburg (GA);Vrouw;Totaal leeftijd;78.2;13.5
1106;Tilburg (GA);Vrouw;15 tot 25 jaar;10.5;8.4
1107;Tilburg (GA);Vrouw;25 tot 45 jaar;28.7;15.2
1108;Tilburg (GA);Vrouw;45 tot 65 jaar;22.3;14.2
1109;Tilburg (GA);Vrouw;65 jaar en ouder;16.7;12.8
1110;'s-Hertogenbosch (GA);Totaal mannen en vrouwen;Totaal leeftijd;115.9;19.2
1111;'s-Hertogenbosch (GA);Totaal mannen en vrouwen;15 tot 25 jaar;11.6;8.3
1112;'s-Hertogenbosch (GA);Totaal mannen en vrouwen;25 tot 45 jaar;44.8;20.4
1113;'s-Hertogenbosch (GA);Totaal mannen en vrouwen;45 tot 65 jaar;37.5;22.4
1114;'s-Hertogenbosch (GA);Totaal mannen en vrouwen;65 jaar en ouder;22.1;17.1
1115;'s-Hertogenbosch (GA);Man;Totaal leeftijd;59.2;23.5
1116;'s-Hertogenbosch (GA);Man;15 tot 25 jaar;5.9;8.5
1117;'s-Hertogenbosch (GA);Man;25 tot 45 jaar;23.4;24.2
1118;'s-Hertogenbosch (GA);Man;45 tot 65 jaar;20.8;27.9
1119;'s-Hertogenbosch (GA);Man;65 jaar en ouder;9.3;21.4
1120;'s-Hertogenbosch (GA);Vrouw;Totaal leeftijd;56.7;14.7
1121;'s-Hertogenbosch (GA);Vrouw;15 tot 25 jaar;5.7;8.2
1122;'s-Hertogenbosch (GA);Vrouw;25 tot 45 jaar;21.4;16.2
1123;'s-Hertogenbosch (GA);Vrouw;45 tot 65 jaar;16.7;15.5
1124;'s-Hertogenbosch (GA);Vrouw;65 jaar en ouder;12.9;14.0
1125;Eindhoven (GA);Totaal mannen en vrouwen;Totaal leeftijd;230.5;18.7
1126;Eindhoven (GA);Totaal mannen en vrouwen;15 tot 25 jaar;23.5;8.9
1127;Eindhoven (GA);Totaal mannen en vrouwen;25 tot 45 jaar;85.6;19.4
1128;Eindhoven (GA);Totaal mannen en vrouwen;45 tot 65 jaar;71.0;21.9
1129;Eindhoven (GA);Totaal mannen en vrouwen;65 jaar en ouder;50.3;17.4
1130;Eindhoven (GA);Man;Totaal leeftijd;121.5;22.8
1131;Eindhoven (GA);Man;15 tot 25 jaar;12.6;9.2
1132;Eindhoven (GA);Man;25 tot 45 jaar;46.9;22.8
1133;Eindhoven (GA);Man;45 tot 65 jaar;40.4;27.4
1134;Eindhoven (GA);Man;65 jaar en ouder;21.7;22.2
1135;Eindhoven (GA);Vrouw;Totaal leeftijd;109.0;14.0
1136;Eindhoven (GA);Vrouw;15 tot 25 jaar;11.0;8.5
1137;Eindhoven (GA);Vrouw;25 tot 45 jaar;38.7;15.3
1138;Eindhoven (GA);Vrouw;45 tot 65 jaar;30.7;14.6
1139;Eindhoven (GA);Vrouw;65 jaar en ouder;28.6;13.8
1140;Geleen/Sittard (GA);Totaal mannen en vrouwen;Totaal leeftijd;99.2;17.7
1141;Geleen/Sittard (GA);Totaal mannen en vrouwen;15 tot 25 jaar;7.8;8.1
1142;Geleen/Sittard (GA);Totaal mannen en vrouwen;25 tot 45 jaar;32.7;18.4
1143;Geleen/Sittard (GA);Totaal mannen en vrouwen;45 tot 65 jaar;35.1;20.5
1144;Geleen/Sittard (GA);Totaal mannen en vrouwen;65 jaar en ouder;23.6;15.9
1145;Geleen/Sittard (GA);Man;Totaal leeftijd;51.7;22.1
1146;Geleen/Sittard (GA);Man;15 tot 25 jaar;4.1;8.6
1147;Geleen/Sittard (GA);Man;25 tot 45 jaar;16.9;22.1
1148;Geleen/Sittard (GA);Man;45 tot 65 jaar;20.5;25.6
1149;Geleen/Sittard (GA);Man;65 jaar en ouder;10.2;20.2
1150;Geleen/Sittard (GA);Vrouw;Totaal leeftijd;47.5;13.0
1151;Geleen/Sittard (GA);Vrouw;15 tot 25 jaar;3.8;7.6
1152;Geleen/Sittard (GA);Vrouw;25 tot 45 jaar;15.8;14.4
1153;Geleen/Sittard (GA);Vrouw;45 tot 65 jaar;14.5;13.2
1154;Geleen/Sittard (GA);Vrouw;65 jaar en ouder;13.4;12.7
1155;Heerlen (GA);Totaal mannen en vrouwen;Totaal leeftijd;149.5;16.3
1156;Heerlen (GA);Totaal mannen en vrouwen;15 tot 25 jaar;13.0;8.7
1157;Heerlen (GA);Totaal mannen en vrouwen;25 tot 45 jaar;47.5;16.9
1158;Heerlen (GA);Totaal mannen en vrouwen;45 tot 65 jaar;52.0;18.2
1159;Heerlen (GA);Totaal mannen en vrouwen;65 jaar en ouder;37.1;15.3
1160;Heerlen (GA);Man;Totaal leeftijd;76.8;19.6
1161;Heerlen (GA);Man;15 tot 25 jaar;6.8;9.3
1162;Heerlen (GA);Man;25 tot 45 jaar;25.2;19.5
1163;Heerlen (GA);Man;45 tot 65 jaar;29.4;22.4
1164;Heerlen (GA);Man;65 jaar en ouder;15.5;18.6
1165;Heerlen (GA);Vrouw;Totaal leeftijd;72.7;12.7
1166;Heerlen (GA);Vrouw;15 tot 25 jaar;6.2;8.0
1167;Heerlen (GA);Vrouw;25 tot 45 jaar;22.3;13.9
1168;Heerlen (GA);Vrouw;45 tot 65 jaar;22.6;12.8
1169;Heerlen (GA);Vrouw;65 jaar en ouder;21.6;12.9
1170;Maastricht (GA);Totaal mannen en vrouwen;Totaal leeftijd;85.4;16.9
1171;Maastricht (GA);Totaal mannen en vrouwen;15 tot 25 jaar;10.1;8.0
1172;Maastricht (GA);Totaal mannen en vrouwen;25 tot 45 jaar;26.7;18.2
1173;Maastricht (GA);Totaal mannen en vrouwen;45 tot 65 jaar;28.2;19.6
1174;Maastricht (GA);Totaal mannen en vrouwen;65 jaar en ouder;20.4;15.9
1175;Maastricht (GA);Man;Totaal leeftijd;42.4;20.3
1176;Maastricht (GA);Man;15 tot 25 jaar;4.4;8.5
1177;Maastricht (GA);Man;25 tot 45 jaar;13.8;20.6
1178;Maastricht (GA);Man;45 tot 65 jaar;15.5;23.9
1179;Maastricht (GA);Man;65 jaar en ouder;8.7;19.5
1180;Maastricht (GA);Vrouw;Totaal leeftijd;43.0;13.5
1181;Maastricht (GA);Vrouw;15 tot 25 jaar;5.6;7.7
1182;Maastricht (GA);Vrouw;25 tot 45 jaar;12.9;15.6
1183;Maastricht (GA);Vrouw;45 tot 65 jaar;12.7;14.4
1184;Maastricht (GA);Vrouw;65 jaar en ouder;11.7;13.2
1185;Groningen (SG);Totaal mannen en vrouwen;Totaal leeftijd;240.0;17.7
1186;Groningen (SG);Totaal mannen en vrouwen;15 tot 25 jaar;30.4;8.1
1187;Groningen (SG);Totaal mannen en vrouwen;25 tot 45 jaar;86.5;18.3
1188;Groningen (SG);Totaal mannen en vrouwen;45 tot 65 jaar;75.6;21.5
1189;Groningen (SG);Totaal mannen en vrouwen;65 jaar en ouder;47.5;16.6
1190;Groningen (SG);Man;Totaal leeftijd;122.5;21.1
1191;Groningen (SG);Man;15 tot 25 jaar;14.7;8.6
1192;Groningen (SG);Man;25 tot 45 jaar;45.5;20.7
1193;Groningen (SG);Man;45 tot 65 jaar;42.2;26.0
1194;Groningen (SG);Man;65 jaar en ouder;20.1;21.1
1195;Groningen (SG);Vrouw;Totaal leeftijd;117.5;14.1
1196;Groningen (SG);Vrouw;15 tot 25 jaar;15.7;7.7
1197;Groningen (SG);Vrouw;25 tot 45 jaar;41.0;15.7
1198;Groningen (SG);Vrouw;45 tot 65 jaar;33.4;15.8
1199;Groningen (SG);Vrouw;65 jaar en ouder;27.4;13.3
1200;Leeuwarden (SG);Totaal mannen en vrouwen;Totaal leeftijd;112.0;17.1
1201;Leeuwarden (SG);Totaal mannen en vrouwen;15 tot 25 jaar;13.0;8.6
1202;Leeuwarden (SG);Totaal mannen en vrouwen;25 tot 45 jaar;40.3;17.8
1203;Leeuwarden (SG);Totaal mannen en vrouwen;45 tot 65 jaar;35.4;20.1
1204;Leeuwarden (SG);Totaal mannen en vrouwen;65 jaar en ouder;23.2;16.1
1205;Leeuwarden (SG);Man;Totaal leeftijd;58.2;20.7
1206;Leeuwarden (SG);Man;15 tot 25 jaar;6.5;9.2
1207;Leeuwarden (SG);Man;25 tot 45 jaar;21.5;20.5
1208;Leeuwarden (SG);Man;45 tot 65 jaar;20.3;24.5
1209;Leeuwarden (SG);Man;65 jaar en ouder;9.9;20.7
1210;Leeuwarden (SG);Vrouw;Totaal leeftijd;53.8;13.2
1211;Leeuwarden (SG);Vrouw;15 tot 25 jaar;6.6;8.1
1212;Leeuwarden (SG);Vrouw;25 tot 45 jaar;18.9;14.6
1213;Leeuwarden (SG);Vrouw;45 tot 65 jaar;15.1;14.1
1214;Leeuwarden (SG);Vrouw;65 jaar en ouder;13.3;12.7
1215;Zwolle (SG);Totaal mannen en vrouwen;Totaal leeftijd;120.7;18.2
1216;Zwolle (SG);Totaal mannen en vrouwen;15 tot 25 jaar;13.8;8.6
1217;Zwolle (SG);Totaal mannen en vrouwen;25 tot 45 jaar;46.8;19.0
1218;Zwolle (SG);Totaal mannen en vrouwen;45 tot 65 jaar;37.0;21.5
1219;Zwolle (SG);Totaal mannen en vrouwen;65 jaar en ouder;23.1;16.8
1220;Zwolle (SG);Man;Totaal leeftijd;61.9;22.5
1221;Zwolle (SG);Man;15 tot 25 jaar;6.7;9.1
1222;Zwolle (SG);Man;25 tot 45 jaar;24.4;22.7
1223;Zwolle (SG);Man;45 tot 65 jaar;20.9;27.0
1224;Zwolle (SG);Man;65 jaar en ouder;9.8;21.5
1225;Zwolle (SG);Vrouw;Totaal leeftijd;58.8;13.7
1226;Zwolle (SG);Vrouw;15 tot 25 jaar;7.1;8.3
1227;Zwolle (SG);Vrouw;25 tot 45 jaar;22.4;15.1
1228;Zwolle (SG);Vrouw;45 tot 65 jaar;16.1;14.3
1229;Zwolle (SG);Vrouw;65 jaar en ouder;13.3;13.3
1230;Enschede (SG);Totaal mannen en vrouwen;Totaal leeftijd;216.1;16.9
1231;Enschede (SG);Totaal mannen en vrouwen;15 tot 25 jaar;23.4;8.4
1232;Enschede (SG);Totaal mannen en vrouwen;25 tot 45 jaar;78.8;17.6
1233;Enschede (SG);Totaal mannen en vrouwen;45 tot 65 jaar;68.7;19.9
1234;Enschede (SG);Totaal mannen en vrouwen;65 jaar en ouder;45.2;15.5
1235;Enschede (SG);Man;Totaal leeftijd;113.8;20.5
1236;Enschede (SG);Man;15 tot 25 jaar;12.8;8.8
1237;Enschede (SG);Man;25 tot 45 jaar;42.7;20.7
1238;Enschede (SG);Man;45 tot 65 jaar;39.0;24.8
1239;Enschede (SG);Man;65 jaar en ouder;19.3;19.3
1240;Enschede (SG);Vrouw;Totaal leeftijd;102.3;12.9
1241;Enschede (SG);Vrouw;15 tot 25 jaar;10.6;7.9
1242;Enschede (SG);Vrouw;25 tot 45 jaar;36.1;14.0
1243;Enschede (SG);Vrouw;45 tot 65 jaar;29.7;13.4
1244;Enschede (SG);Vrouw;65 jaar en ouder;25.9;12.7
1245;Apeldoorn (SG);Totaal mannen en vrouwen;Totaal leeftijd;150.7;18.4
1246;Apeldoorn (SG);Totaal mannen en vrouwen;15 tot 25 jaar;14.4;8.7
1247;Apeldoorn (SG);Totaal mannen en vrouwen;25 tot 45 jaar;50.4;19.2
1248;Apeldoorn (SG);Totaal mannen en vrouwen;45 tot 65 jaar;51.7;21.6
1249;Apeldoorn (SG);Totaal mannen en vrouwen;65 jaar en ouder;34.2;16.7
1250;Apeldoorn (SG);Man;Totaal leeftijd;78.1;23.0
1251;Apeldoorn (SG);Man;15 tot 25 jaar;7.5;9.4
1252;Apeldoorn (SG);Man;25 tot 45 jaar;26.7;23.2
1253;Apeldoorn (SG);Man;45 tot 65 jaar;29.3;27.1
1254;Apeldoorn (SG);Man;65 jaar en ouder;14.5;21.3
1255;Apeldoorn (SG);Vrouw;Totaal leeftijd;72.6;13.6
1256;Apeldoorn (SG);Vrouw;15 tot 25 jaar;6.9;7.9
1257;Apeldoorn (SG);Vrouw;25 tot 45 jaar;23.7;14.8
1258;Apeldoorn (SG);Vrouw;45 tot 65 jaar;22.3;14.4
1259;Apeldoorn (SG);Vrouw;65 jaar en ouder;19.6;13.2
1260;Arnhem (SG);Totaal mannen en vrouwen;Totaal leeftijd;246.1;18.3
1261;Arnhem (SG);Totaal mannen en vrouwen;15 tot 25 jaar;22.4;8.3
1262;Arnhem (SG);Totaal mannen en vrouwen;25 tot 45 jaar;91.4;19.0
1263;Arnhem (SG);Totaal mannen en vrouwen;45 tot 65 jaar;81.4;21.2
1264;Arnhem (SG);Totaal mannen en vrouwen;65 jaar en ouder;50.9;16.9
1265;Arnhem (SG);Man;Totaal leeftijd;126.3;22.4
1266;Arnhem (SG);Man;15 tot 25 jaar;11.6;8.6
1267;Arnhem (SG);Man;25 tot 45 jaar;47.7;22.4
1268;Arnhem (SG);Man;45 tot 65 jaar;45.4;26.3
1269;Arnhem (SG);Man;65 jaar en ouder;21.5;21.4
1270;Arnhem (SG);Vrouw;Totaal leeftijd;119.8;14.0
1271;Arnhem (SG);Vrouw;15 tot 25 jaar;10.8;8.0
1272;Arnhem (SG);Vrouw;25 tot 45 jaar;43.7;15.3
1273;Arnhem (SG);Vrouw;45 tot 65 jaar;36.0;14.6
1274;Arnhem (SG);Vrouw;65 jaar en ouder;29.3;13.6
1275;Nijmegen (SG);Totaal mannen en vrouwen;Totaal leeftijd;197.4;17.8
1276;Nijmegen (SG);Totaal mannen en vrouwen;15 tot 25 jaar;22.8;8.1
1277;Nijmegen (SG);Totaal mannen en vrouwen;25 tot 45 jaar;72.0;18.8
1278;Nijmegen (SG);Totaal mannen en vrouwen;45 tot 65 jaar;64.8;21.0
1279;Nijmegen (SG);Totaal mannen en vrouwen;65 jaar en ouder;37.7;16.2
1280;Nijmegen (SG);Man;Totaal leeftijd;99.4;21.6
1281;Nijmegen (SG);Man;15 tot 25 jaar;10.2;8.5
1282;Nijmegen (SG);Man;25 tot 45 jaar;37.3;21.8
1283;Nijmegen (SG);Man;45 tot 65 jaar;35.8;25.6
1284;Nijmegen (SG);Man;65 jaar en ouder;16.1;20.4
1285;Nijmegen (SG);Vrouw;Totaal leeftijd;98.0;14.0
1286;Nijmegen (SG);Vrouw;15 tot 25 jaar;12.6;7.8
1287;Nijmegen (SG);Vrouw;25 tot 45 jaar;34.7;15.6
1288;Nijmegen (SG);Vrouw;45 tot 65 jaar;29.1;15.3
1289;Nijmegen (SG);Vrouw;65 jaar en ouder;21.6;13.1
1290;Amersfoort (SG);Totaal mannen en vrouwen;Totaal leeftijd;185.2;20.2
1291;Amersfoort (SG);Totaal mannen en vrouwen;15 tot 25 jaar;19.2;8.9
1292;Amersfoort (SG);Totaal mannen en vrouwen;25 tot 45 jaar;72.2;21.1
1293;Amersfoort (SG);Totaal mannen en vrouwen;45 tot 65 jaar;59.5;24.0
1294;Amersfoort (SG);Totaal mannen en vrouwen;65 jaar en ouder;34.3;17.8
1295;Amersfoort (SG);Man;Totaal leeftijd;95.8;25.2
1296;Amersfoort (SG);Man;15 tot 25 jaar;9.9;9.4
1297;Amersfoort (SG);Man;25 tot 45 jaar;38.0;25.8
1298;Amersfoort (SG);Man;45 tot 65 jaar;33.5;30.4
1299;Amersfoort (SG);Man;65 jaar en ouder;14.4;22.9
1300;Amersfoort (SG);Vrouw;Totaal leeftijd;89.4;14.7
1301;Amersfoort (SG);Vrouw;15 tot 25 jaar;9.2;8.4
1302;Amersfoort (SG);Vrouw;25 tot 45 jaar;34.2;16.0
1303;Amersfoort (SG);Vrouw;45 tot 65 jaar;26.0;15.7
1304;Amersfoort (SG);Vrouw;65 jaar en ouder;19.9;14.1
1305;Utrecht (SG);Totaal mannen en vrouwen;Totaal leeftijd;413.0;19.8
1306;Utrecht (SG);Totaal mannen en vrouwen;15 tot 25 jaar;49.4;8.5
1307;Utrecht (SG);Totaal mannen en vrouwen;25 tot 45 jaar;170.4;21.1
1308;Utrecht (SG);Totaal mannen en vrouwen;45 tot 65 jaar;123.3;23.5
1309;Utrecht (SG);Totaal mannen en vrouwen;65 jaar en ouder;69.8;17.9
1310;Utrecht (SG);Man;Totaal leeftijd;206.1;24.0
1311;Utrecht (SG);Man;15 tot 25 jaar;22.6;8.7
1312;Utrecht (SG);Man;25 tot 45 jaar;87.9;24.3
1313;Utrecht (SG);Man;45 tot 65 jaar;66.6;29.4
1314;Utrecht (SG);Man;65 jaar en ouder;29.0;22.6
1315;Utrecht (SG);Vrouw;Totaal leeftijd;206.8;15.6
1316;Utrecht (SG);Vrouw;15 tot 25 jaar;26.8;8.4
1317;Utrecht (SG);Vrouw;25 tot 45 jaar;82.5;17.7
1318;Utrecht (SG);Vrouw;45 tot 65 jaar;56.7;16.6
1319;Utrecht (SG);Vrouw;65 jaar en ouder;40.8;14.5
1320;Amsterdam (SG);Totaal mannen en vrouwen;Totaal leeftijd;1017.8;19.6
1321;Amsterdam (SG);Totaal mannen en vrouwen;15 tot 25 jaar;97.0;9.0
1322;Amsterdam (SG);Totaal mannen en vrouwen;25 tot 45 jaar;422.0;21.1
1323;Amsterdam (SG);Totaal mannen en vrouwen;45 tot 65 jaar;327.0;22.1
