ID;Geslacht;Persoonskenmerken;Perioden;Nooit_1;Totaal_2;MinderDan1XPerKwartaal_3;k_1XPerKwartaalOfVaker_4;Nooit_5;Totaal_6;MinderDan1XPerKwartaal_7;k_1XPerKwartaalOfVaker_8;Nooit_9;Totaal_10;MinderDan1XPerKwartaal_11;k_1XPerKwartaalOfVaker_12;Nooit_13;Minstens1XPerJaar_14;Nooit_15;Totaal_16;MinderDan1XPerKwartaal_17;k_1XPerKwartaalOfVaker_18;Nooit_19;Totaal_20;MinderDan1XPerKwartaal_21;k_1XPerKwartaalOfVaker_22;Nooit_23;Totaal_24;MinderDan1XPerKwartaal_25;k_1XPerKwartaalOfVaker_26;Nooit_27;Minstens1XPerJaar_28;Nooit_29;Minstens1XPerJaar_30;Nooit_31;Totaal_32;MinderDan1XPerKwartaal_33;k_1XPerKwartaalOfVaker_34;Nooit_35;Totaal_36;MinderDan1XPerKwartaal_37;k_1XPerKwartaalOfVaker_38;Nooit_39;Minstens1XPerJaar_40;Nooit_41;Totaal_42;MinderDan1XPerKwartaal_43;k_1XPerKwartaalOfVaker_44;Nooit_45;Totaal_46;MinderDan1XPerKwartaal_47;k_1XPerKwartaalOfVaker_48;Nooit_49;Totaal_50;MinderDan1XPerKwartaal_51;k_1XPerKwartaalOfVaker_52;Nooit_53;Totaal_54;MinderDan1XPerKwartaal_55;k_1XPerKwartaalOfVaker_56;Nooit_57;Totaal_58;MinderDan1XPerKwartaal_59;k_1XPerKwartaalOfVaker_60;Nooit_61;Minstens1XPerJaar_62;Nooit_63;Minstens1XPerJaar_64;Nooit_65;Minstens1XPerJaar_66;Nooit_67;Minstens1XPerJaar_68;Nooit_69;Minstens1XPerJaar_70;Nooit_71;Minstens1XPerJaar_72;BezitMuseumJaarKaart_73
45;1100;Leeftijd: 55 tot 65 jaar;1995;75.0;25.0;20.0;5.0;86.0;14.0;10.0;3.0;88.0;12.0;10.0;1.0;;;78.0;22.0;16.0;6.0;87.0;13.0;13.0;1.0;72.0;28.0;21.0;7.0;;;;;86.0;14.0;13.0;1.0;96.0;4.0;4.0;1.0;;;81.0;19.0;16.0;3.0;97.0;3.0;3.0;1.0;79.0;21.0;17.0;3.0;73.0;27.0;22.0;5.0;64.0;36.0;29.0;7.0;79.0;21.0;95.0;5.0;81.0;19.0;91.0;9.0;89.0;11.0;90.0;10.0;14.0
46;1100;Leeftijd: 55 tot 65 jaar;1999;71.0;29.0;23.0;5.0;80.0;20.0;16.0;4.0;84.0;16.0;15.0;2.0;89.0;11.0;77.0;23.0;17.0;7.0;88.0;12.0;10.0;1.0;73.0;27.0;20.0;7.0;96.0;4.0;94.0;6.0;82.0;18.0;17.0;1.0;95.0;5.0;5.0;1.0;99.0;1.0;74.0;26.0;22.0;3.0;97.0;3.0;2.0;1.0;74.0;26.0;23.0;4.0;71.0;29.0;23.0;6.0;57.0;43.0;33.0;10.0;;;;;;;;;;;;;30.0
47;1100;Leeftijd: 55 tot 65 jaar;2003;75.0;25.0;21.0;4.0;85.0;15.0;12.0;3.0;83.0;17.0;15.0;2.0;85.0;15.0;80.0;20.0;14.0;6.0;91.0;9.0;8.0;1.0;76.0;24.0;17.0;6.0;92.0;8.0;94.0;6.0;77.0;23.0;21.0;2.0;94.0;6.0;5.0;1.0;98.0;2.0;69.0;31.0;24.0;6.0;92.0;8.0;5.0;3.0;68.0;32.0;25.0;7.0;71.0;29.0;23.0;7.0;57.0;43.0;33.0;10.0;75.0;25.0;93.0;7.0;72.0;28.0;90.0;10.0;86.0;14.0;83.0;17.0;33.0
48;1100;Leeftijd: 55 tot 65 jaar;2007;75.0;25.0;18.0;7.0;85.0;15.0;12.0;4.0;84.0;16.0;14.0;2.0;85.0;15.0;80.0;20.0;15.0;5.0;91.0;9.0;7.0;2.0;77.0;23.0;17.0;6.0;88.0;12.0;94.0;6.0;71.0;29.0;26.0;3.0;94.0;6.0;5.0;1.0;99.0;1.0;68.0;32.0;24.0;8.0;90.0;10.0;6.0;4.0;67.0;33.0;24.0;9.0;68.0;32.0;26.0;6.0;54.0;46.0;35.0;11.0;73.0;27.0;90.0;10.0;73.0;27.0;89.0;11.0;87.0;13.0;80.0;20.0;13.0
49;1100;Leeftijd: 65 jaar of ouder;1983;81.0;19.0;16.0;3.0;90.0;10.0;8.0;2.0;95.0;5.0;5.0;0.0;;;;;;;;;;;84.0;16.0;13.0;3.0;;;;;98.0;2.0;2.0;0.0;99.0;1.0;1.0;0.0;;;93.0;7.0;6.0;1.0;99.0;1.0;1.0;0.0;92.0;8.0;7.0;1.0;;;;;77.0;23.0;19.0;3.0;;;;;;;;;;;;;2.0
50;1100;Leeftijd: 65 jaar of ouder;1987;82.0;18.0;14.0;4.0;91.0;9.0;7.0;3.0;94.0;6.0;6.0;1.0;;;86.0;14.0;11.0;4.0;92.0;8.0;7.0;1.0;82.0;18.0;14.0;4.0;;;;;97.0;3.0;3.0;0.0;97.0;3.0;3.0;0.0;;;91.0;9.0;8.0;1.0;99.0;1.0;1.0;0.0;91.0;9.0;8.0;1.0;;;;;73.0;27.0;23.0;5.0;;;;;;;;;;;;;4.0
51;1100;Leeftijd: 65 jaar of ouder;1991;84.0;16.0;14.0;2.0;92.0;8.0;6.0;2.0;95.0;5.0;5.0;0.0;;;85.0;15.0;10.0;5.0;93.0;7.0;6.0;1.0;82.0;18.0;13.0;5.0;;;;;97.0;3.0;3.0;0.0;97.0;3.0;3.0;0.0;;;92.0;8.0;7.0;1.0;99.0;1.0;1.0;0.0;92.0;8.0;7.0;1.0;80.0;20.0;17.0;2.0;70.0;30.0;23.0;7.0;;;;;;;;;;;;;9.0
52;1100;Leeftijd: 65 jaar of ouder;1995;84.0;16.0;13.0;3.0;91.0;9.0;7.0;3.0;95.0;5.0;4.0;1.0;;;85.0;15.0;10.0;5.0;92.0;8.0;7.0;0.0;81.0;19.0;14.0;5.0;;;;;94.0;6.0;5.0;1.0;97.0;3.0;3.0;0.0;;;93.0;7.0;7.0;1.0;99.0;1.0;1.0;0.0;92.0;8.0;7.0;1.0;84.0;16.0;13.0;3.0;73.0;27.0;21.0;6.0;85.0;15.0;98.0;2.0;87.0;13.0;94.0;6.0;92.0;8.0;92.0;8.0;11.0
53;1100;Leeftijd: 65 jaar of ouder;1999;78.0;22.0;19.0;3.0;88.0;12.0;9.0;3.0;92.0;8.0;7.0;1.0;95.0;5.0;81.0;19.0;14.0;5.0;91.0;9.0;8.0;1.0;77.0;23.0;18.0;5.0;100.0;0.0;98.0;2.0;92.0;8.0;7.0;0.0;96.0;4.0;4.0;0.0;99.0;1.0;87.0;13.0;11.0;2.0;98.0;2.0;1.0;0.0;87.0;13.0;12.0;2.0;80.0;20.0;16.0;3.0;66.0;34.0;27.0;7.0;;;;;;;;;;;;;29.0
54;1100;Leeftijd: 65 jaar of ouder;2003;82.0;18.0;14.0;4.0;90.0;10.0;7.0;3.0;92.0;8.0;7.0;1.0;95.0;5.0;84.0;16.0;11.0;5.0;93.0;7.0;6.0;1.0;81.0;19.0;14.0;6.0;99.0;1.0;98.0;2.0;92.0;8.0;7.0;1.0;96.0;4.0;3.0;0.0;99.0;1.0;86.0;14.0;12.0;2.0;97.0;3.0;2.0;1.0;85.0;15.0;13.0;3.0;82.0;18.0;15.0;4.0;67.0;33.0;24.0;9.0;80.0;20.0;96.0;4.0;81.0;19.0;92.0;8.0;90.0;10.0;89.0;11.0;31.0
55;1100;Leeftijd: 65 jaar of ouder;2007;78.0;22.0;17.0;5.0;89.0;11.0;8.0;3.0;92.0;8.0;7.0;1.0;94.0;6.0;80.0;20.0;15.0;5.0;94.0;6.0;6.0;0.0;77.0;23.0;18.0;5.0;97.0;3.0;96.0;4.0;87.0;13.0;11.0;2.0;96.0;4.0;3.0;1.0;99.0;1.0;83.0;17.0;13.0;4.0;93.0;7.0;5.0;3.0;82.0;18.0;13.0;5.0;75.0;25.0;19.0;6.0;62.0;38.0;28.0;10.0;80.0;20.0;97.0;3.0;80.0;20.0;90.0;10.0;87.0;13.0;84.0;16.0;13.0
56;1100;6030;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;1100;6030;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;1100;6030;1991;75.0;25.0;22.0;4.0;87.0;13.0;11.0;3.0;89.0;11.0;11.0;1.0;;;86.0;14.0;11.0;3.0;95.0;5.0;5.0;0.0;84.0;16.0;12.0;4.0;;;;;76.0;24.0;21.0;4.0;96.0;4.0;4.0;1.0;;;55.0;45.0;29.0;15.0;94.0;6.0;4.0;2.0;55.0;45.0;29.0;16.0;79.0;21.0;18.0;3.0;59.0;41.0;35.0;6.0;;;;;;;;;;;;;14.0
59;1100;6030;1995;74.0;26.0;22.0;4.0;86.0;14.0;11.0;2.0;88.0;12.0;10.0;1.0;;;87.0;13.0;10.0;3.0;92.0;8.0;7.0;0.0;82.0;18.0;14.0;3.0;;;;;75.0;25.0;21.0;4.0;96.0;4.0;3.0;0.0;;;53.0;47.0;32.0;16.0;95.0;5.0;4.0;2.0;52.0;48.0;32.0;16.0;80.0;20.0;17.0;3.0;65.0;35.0;29.0;6.0;80.0;20.0;94.0;6.0;84.0;16.0;92.0;8.0;89.0;11.0;88.0;12.0;11.0
60;1100;6030;1999;72.0;28.0;24.0;4.0;84.0;16.0;14.0;3.0;86.0;14.0;13.0;2.0;89.0;11.0;87.0;13.0;10.0;3.0;95.0;5.0;5.0;0.0;85.0;15.0;12.0;3.0;81.0;19.0;96.0;4.0;72.0;28.0;25.0;3.0;96.0;4.0;3.0;0.0;93.0;7.0;47.0;53.0;35.0;18.0;94.0;6.0;4.0;2.0;46.0;54.0;35.0;18.0;82.0;18.0;15.0;3.0;62.0;38.0;32.0;6.0;;;;;;;;;;;;;25.0
61;1100;6030;2003;74.0;26.0;22.0;4.0;85.0;15.0;12.0;2.0;85.0;15.0;13.0;2.0;84.0;16.0;88.0;12.0;9.0;3.0;95.0;5.0;4.0;1.0;86.0;14.0;11.0;3.0;79.0;21.0;96.0;4.0;68.0;32.0;28.0;4.0;96.0;4.0;4.0;1.0;92.0;8.0;45.0;55.0;34.0;21.0;92.0;8.0;6.0;3.0;44.0;56.0;34.0;22.0;81.0;19.0;16.0;3.0;62.0;38.0;32.0;6.0;79.0;21.0;93.0;7.0;80.0;20.0;92.0;8.0;87.0;13.0;86.0;14.0;27.0
62;1100;6030;2007;71.0;29.0;24.0;5.0;85.0;15.0;13.0;3.0;84.0;16.0;14.0;2.0;83.0;17.0;87.0;13.0;10.0;3.0;96.0;4.0;4.0;1.0;85.0;15.0;12.0;3.0;75.0;25.0;94.0;6.0;64.0;36.0;31.0;6.0;96.0;4.0;4.0;1.0;92.0;8.0;46.0;54.0;35.0;19.0;90.0;10.0;7.0;2.0;45.0;55.0;35.0;19.0;78.0;22.0;18.0;4.0;57.0;43.0;35.0;8.0;75.0;25.0;92.0;8.0;79.0;21.0;91.0;9.0;86.0;14.0;80.0;20.0;7.0
63;1100;1100;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;1100;1100;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;1100;1100;1991;74.0;26.0;21.0;5.0;85.0;15.0;12.0;3.0;92.0;8.0;8.0;1.0;;;85.0;15.0;13.0;2.0;96.0;4.0;4.0;0.0;84.0;16.0;14.0;3.0;;;;;75.0;25.0;21.0;4.0;94.0;6.0;5.0;1.0;;;47.0;53.0;31.0;22.0;92.0;8.0;6.0;2.0;47.0;53.0;31.0;23.0;77.0;23.0;19.0;4.0;60.0;40.0;33.0;7.0;;;;;;;;;;;;;8.0
66;1100;1100;1995;78.0;22.0;18.0;5.0;87.0;13.0;10.0;3.0;92.0;8.0;7.0;1.0;;;87.0;13.0;10.0;3.0;95.0;5.0;5.0;1.0;85.0;15.0;12.0;3.0;;;;;76.0;24.0;20.0;4.0;95.0;5.0;4.0;1.0;;;48.0;52.0;30.0;22.0;91.0;9.0;6.0;3.0;47.0;53.0;30.0;23.0;81.0;19.0;15.0;4.0;68.0;32.0;25.0;7.0;83.0;17.0;94.0;6.0;82.0;18.0;91.0;9.0;91.0;9.0;89.0;11.0;7.0
67;1100;1100;1999;76.0;24.0;20.0;4.0;86.0;14.0;12.0;2.0;90.0;10.0;9.0;1.0;90.0;10.0;89.0;11.0;10.0;2.0;94.0;6.0;5.0;1.0;86.0;14.0;12.0;2.0;82.0;18.0;94.0;6.0;74.0;26.0;22.0;4.0;94.0;6.0;5.0;1.0;88.0;12.0;44.0;56.0;31.0;24.0;93.0;7.0;4.0;2.0;43.0;57.0;32.0;25.0;82.0;18.0;15.0;3.0;68.0;32.0;26.0;6.0;;;;;;;;;;;;;18.0
68;1100;1100;2003;75.0;25.0;21.0;4.0;87.0;13.0;11.0;2.0;90.0;10.0;9.0;1.0;87.0;13.0;90.0;10.0;8.0;2.0;95.0;5.0;4.0;1.0;88.0;12.0;10.0;3.0;81.0;19.0;94.0;6.0;74.0;26.0;22.0;4.0;94.0;6.0;5.0;1.0;90.0;10.0;40.0;60.0;30.0;30.0;89.0;11.0;8.0;4.0;39.0;61.0;31.0;30.0;80.0;20.0;16.0;4.0;63.0;37.0;30.0;7.0;80.0;20.0;94.0;6.0;78.0;22.0;89.0;11.0;88.0;12.0;88.0;12.0;18.0
69;1100;1100;2007;77.0;23.0;20.0;3.0;90.0;10.0;9.0;2.0;91.0;9.0;8.0;1.0;89.0;11.0;90.0;10.0;8.0;2.0;97.0;3.0;2.0;0.0;90.0;10.0;9.0;2.0;82.0;18.0;93.0;7.0;73.0;27.0;22.0;4.0;94.0;6.0;4.0;1.0;89.0;11.0;41.0;59.0;32.0;27.0;89.0;11.0;6.0;5.0;41.0;59.0;31.0;27.0;82.0;18.0;14.0;4.0;67.0;33.0;27.0;7.0;82.0;18.0;93.0;7.0;82.0;18.0;93.0;7.0;91.0;9.0;89.0;11.0;6.0
70;1100;1102;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;1100;1102;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;1100;1102;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;1100;1102;1995;75.0;25.0;20.0;6.0;83.0;17.0;14.0;3.0;90.0;10.0;9.0;2.0;;;83.0;17.0;13.0;4.0;92.0;8.0;7.0;1.0;80.0;20.0;15.0;5.0;;;;;72.0;28.0;24.0;4.0;94.0;6.0;5.0;1.0;;;47.0;53.0;31.0;22.0;89.0;11.0;7.0;4.0;46.0;54.0;32.0;22.0;75.0;25.0;20.0;5.0;61.0;39.0;30.0;9.0;79.0;21.0;93.0;7.0;76.0;24.0;89.0;11.0;89.0;11.0;87.0;13.0;9.0
74;1100;1102;1999;73.0;27.0;22.0;5.0;81.0;19.0;15.0;4.0;87.0;13.0;11.0;2.0;89.0;11.0;84.0;16.0;14.0;2.0;92.0;8.0;7.0;1.0;81.0;19.0;16.0;3.0;80.0;20.0;93.0;7.0;70.0;30.0;25.0;4.0;93.0;7.0;6.0;1.0;90.0;10.0;40.0;60.0;35.0;26.0;92.0;8.0;5.0;3.0;39.0;61.0;35.0;26.0;76.0;24.0;19.0;4.0;62.0;38.0;29.0;9.0;;;;;;;;;;;;;24.0
75;1100;1102;2003;69.0;31.0;26.0;5.0;81.0;19.0;16.0;3.0;87.0;13.0;11.0;1.0;83.0;17.0;86.0;14.0;11.0;3.0;93.0;7.0;6.0;1.0;83.0;17.0;13.0;4.0;76.0;24.0;92.0;8.0;67.0;33.0;28.0;5.0;92.0;8.0;6.0;1.0;91.0;9.0;37.0;63.0;33.0;30.0;87.0;13.0;8.0;5.0;36.0;64.0;34.0;30.0;73.0;27.0;21.0;6.0;57.0;43.0;34.0;9.0;75.0;25.0;93.0;7.0;71.0;29.0;86.0;14.0;85.0;15.0;84.0;16.0;25.0
76;1100;1102;2007;71.0;29.0;24.0;4.0;84.0;16.0;13.0;2.0;87.0;13.0;12.0;2.0;85.0;15.0;84.0;16.0;13.0;3.0;95.0;5.0;5.0;0.0;83.0;17.0;14.0;3.0;76.0;24.0;89.0;11.0;64.0;36.0;29.0;7.0;91.0;9.0;7.0;2.0;88.0;12.0;41.0;59.0;33.0;27.0;86.0;14.0;7.0;7.0;41.0;59.0;31.0;28.0;74.0;26.0;19.0;7.0;56.0;44.0;32.0;12.0;76.0;24.0;90.0;10.0;73.0;27.0;90.0;10.0;86.0;14.0;83.0;17.0;11.0
77;1100;1101;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;1100;1101;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;1100;1101;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;1100;1101;1995;82.0;18.0;14.0;4.0;92.0;8.0;6.0;2.0;96.0;4.0;4.0;0.0;;;93.0;7.0;6.0;1.0;98.0;2.0;2.0;0.0;92.0;8.0;7.0;1.0;;;;;82.0;18.0;15.0;3.0;96.0;4.0;3.0;1.0;;;50.0;50.0;28.0;22.0;93.0;7.0;4.0;3.0;48.0;52.0;28.0;24.0;90.0;10.0;9.0;2.0;77.0;23.0;18.0;4.0;89.0;11.0;96.0;4.0;90.0;10.0;93.0;7.0;94.0;6.0;92.0;8.0;4.0
81;1100;1101;1999;79.0;21.0;17.0;3.0;91.0;9.0;8.0;1.0;93.0;7.0;6.0;1.0;92.0;8.0;94.0;6.0;5.0;1.0;97.0;3.0;3.0;0.0;92.0;8.0;6.0;1.0;85.0;15.0;95.0;5.0;78.0;22.0;17.0;4.0;96.0;4.0;4.0;0.0;86.0;14.0;49.0;51.0;28.0;23.0;95.0;5.0;4.0;2.0;48.0;52.0;28.0;24.0;89.0;11.0;10.0;1.0;75.0;25.0;23.0;2.0;;;;;;;;;;;;;11.0
82;1100;1101;2003;84.0;16.0;14.0;2.0;93.0;7.0;6.0;1.0;94.0;6.0;5.0;1.0;92.0;8.0;94.0;6.0;4.0;2.0;98.0;2.0;2.0;0.0;93.0;7.0;5.0;2.0;88.0;12.0;97.0;3.0;83.0;17.0;14.0;3.0;97.0;3.0;3.0;1.0;88.0;12.0;44.0;56.0;27.0;29.0;91.0;9.0;6.0;3.0;42.0;58.0;28.0;30.0;89.0;11.0;9.0;2.0;71.0;29.0;25.0;4.0;85.0;15.0;96.0;4.0;86.0;14.0;93.0;7.0;91.0;9.0;92.0;8.0;9.0
83;1100;1101;2007;82.0;18.0;17.0;1.0;94.0;6.0;5.0;1.0;94.0;6.0;4.0;1.0;94.0;6.0;96.0;4.0;4.0;1.0;99.0;1.0;0.0;0.0;96.0;4.0;4.0;1.0;87.0;13.0;96.0;4.0;81.0;19.0;17.0;2.0;97.0;3.0;2.0;1.0;90.0;10.0;42.0;58.0;32.0;26.0;92.0;8.0;5.0;3.0;42.0;58.0;31.0;27.0;89.0;11.0;10.0;1.0;75.0;25.0;22.0;3.0;86.0;14.0;95.0;5.0;89.0;11.0;96.0;4.0;94.0;6.0;94.0;6.0;1.0
84;1100;21;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;1100;21;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;1100;21;1991;83.0;17.0;15.0;2.0;93.0;7.0;6.0;1.0;93.0;7.0;7.0;0.0;;;92.0;8.0;7.0;1.0;96.0;4.0;4.0;0.0;90.0;10.0;9.0;1.0;;;;;84.0;16.0;14.0;2.0;98.0;2.0;2.0;0.0;;;74.0;26.0;20.0;7.0;98.0;2.0;1.0;0.0;73.0;27.0;20.0;7.0;85.0;15.0;13.0;2.0;74.0;26.0;24.0;2.0;;;;;;;;;;;;;12.0
87;1100;21;1995;84.0;16.0;14.0;2.0;93.0;7.0;6.0;1.0;93.0;7.0;6.0;1.0;;;91.0;9.0;7.0;2.0;94.0;6.0;6.0;0.0;87.0;13.0;11.0;2.0;;;;;82.0;18.0;15.0;2.0;98.0;2.0;2.0;0.0;;;72.0;28.0;20.0;8.0;98.0;2.0;1.0;1.0;71.0;29.0;20.0;8.0;87.0;13.0;11.0;2.0;79.0;21.0;18.0;3.0;88.0;12.0;97.0;3.0;92.0;8.0;95.0;5.0;94.0;6.0;93.0;7.0;8.0
88;1100;21;1999;81.0;19.0;17.0;2.0;91.0;9.0;8.0;1.0;91.0;9.0;8.0;1.0;94.0;6.0;90.0;10.0;8.0;2.0;95.0;5.0;4.0;0.0;88.0;12.0;10.0;2.0;88.0;12.0;98.0;2.0;82.0;18.0;17.0;2.0;98.0;2.0;2.0;0.0;95.0;5.0;67.0;33.0;25.0;8.0;98.0;2.0;1.0;0.0;66.0;34.0;25.0;8.0;88.0;12.0;11.0;2.0;75.0;25.0;22.0;3.0;;;;;;;;;;;;;21.0
89;1100;21;2003;85.0;15.0;13.0;2.0;93.0;7.0;6.0;1.0;92.0;8.0;7.0;1.0;91.0;9.0;94.0;6.0;5.0;1.0;97.0;3.0;3.0;0.0;92.0;8.0;7.0;1.0;87.0;13.0;98.0;2.0;79.0;21.0;19.0;2.0;98.0;2.0;2.0;0.0;95.0;5.0;68.0;32.0;23.0;9.0;97.0;3.0;2.0;1.0;67.0;33.0;24.0;10.0;89.0;11.0;9.0;2.0;77.0;23.0;20.0;3.0;87.0;13.0;97.0;3.0;91.0;9.0;96.0;4.0;93.0;7.0;92.0;8.0;23.0
90;1100;21;2007;83.0;17.0;14.0;3.0;92.0;8.0;6.0;1.0;90.0;10.0;9.0;1.0;90.0;10.0;91.0;9.0;7.0;2.0;97.0;3.0;3.0;0.0;90.0;10.0;9.0;2.0;86.0;14.0;96.0;4.0;76.0;24.0;20.0;4.0;98.0;2.0;2.0;0.0;94.0;6.0;68.0;32.0;24.0;8.0;96.0;4.0;3.0;1.0;68.0;32.0;24.0;9.0;87.0;13.0;11.0;2.0;73.0;27.0;23.0;4.0;85.0;15.0;97.0;3.0;90.0;10.0;96.0;4.0;92.0;8.0;89.0;11.0;5.0
91;1100;22;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;1100;22;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;1100;22;1991;72.0;28.0;23.0;4.0;84.0;16.0;12.0;3.0;84.0;16.0;14.0;1.0;;;82.0;18.0;14.0;4.0;95.0;5.0;5.0;0.0;81.0;19.0;15.0;4.0;;;;;66.0;34.0;29.0;5.0;96.0;4.0;4.0;0.0;;;46.0;54.0;34.0;20.0;95.0;5.0;3.0;2.0;46.0;54.0;34.0;21.0;74.0;26.0;23.0;4.0;52.0;48.0;41.0;7.0;;;;;;;;;;;;;21.0
94;1100;22;1995;71.0;29.0;24.0;5.0;82.0;18.0;15.0;3.0;85.0;15.0;13.0;2.0;;;84.0;16.0;12.0;4.0;90.0;10.0;9.0;1.0;78.0;22.0;18.0;4.0;;;;;65.0;35.0;30.0;5.0;95.0;5.0;4.0;0.0;;;45.0;55.0;35.0;19.0;96.0;4.0;3.0;1.0;45.0;55.0;36.0;19.0;75.0;25.0;21.0;4.0;61.0;39.0;34.0;6.0;77.0;23.0;94.0;6.0;81.0;19.0;90.0;10.0;87.0;13.0;86.0;14.0;14.0
95;1100;22;1999;73.0;27.0;22.0;5.0;83.0;17.0;14.0;3.0;82.0;18.0;15.0;2.0;86.0;14.0;86.0;14.0;11.0;3.0;94.0;6.0;6.0;0.0;84.0;16.0;13.0;3.0;75.0;25.0;94.0;6.0;65.0;35.0;30.0;5.0;96.0;4.0;4.0;0.0;94.0;6.0;42.0;58.0;38.0;20.0;95.0;5.0;4.0;2.0;42.0;58.0;38.0;20.0;80.0;20.0;17.0;3.0;61.0;39.0;34.0;5.0;;;;;;;;;;;;;30.0
96;1100;22;2003;74.0;26.0;22.0;4.0;84.0;16.0;14.0;2.0;82.0;18.0;16.0;2.0;80.0;20.0;88.0;12.0;9.0;2.0;95.0;5.0;4.0;0.0;86.0;14.0;11.0;3.0;72.0;28.0;95.0;5.0;61.0;39.0;35.0;5.0;96.0;4.0;4.0;0.0;92.0;8.0;41.0;59.0;38.0;21.0;93.0;7.0;5.0;2.0;40.0;60.0;39.0;22.0;80.0;20.0;16.0;4.0;64.0;36.0;30.0;6.0;79.0;21.0;94.0;6.0;81.0;19.0;91.0;9.0;88.0;12.0;86.0;14.0;30.0
97;1100;22;2007;74.0;26.0;22.0;4.0;86.0;14.0;11.0;2.0;83.0;17.0;15.0;2.0;83.0;17.0;89.0;11.0;9.0;3.0;96.0;4.0;3.0;0.0;87.0;13.0;10.0;3.0;70.0;30.0;94.0;6.0;61.0;39.0;34.0;6.0;98.0;2.0;2.0;0.0;93.0;7.0;45.0;55.0;39.0;16.0;92.0;8.0;6.0;2.0;45.0;55.0;39.0;16.0;79.0;21.0;17.0;3.0;62.0;38.0;31.0;7.0;78.0;22.0;94.0;6.0;83.0;17.0;91.0;9.0;89.0;11.0;83.0;17.0;7.0
98;1100;23;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;1100;23;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;1100;23;1991;58.0;42.0;31.0;11.0;67.0;33.0;24.0;9.0;76.0;24.0;22.0;2.0;;;64.0;36.0;24.0;12.0;89.0;11.0;10.0;1.0;62.0;38.0;26.0;12.0;;;;;65.0;35.0;29.0;6.0;87.0;13.0;11.0;2.0;;;38.0;62.0;37.0;24.0;85.0;15.0;9.0;5.0;38.0;62.0;37.0;26.0;52.0;48.0;39.0;10.0;30.0;70.0;50.0;20.0;;;;;;;;;;;;;24.0
101;1100;23;1995;59.0;41.0;30.0;11.0;69.0;31.0;23.0;7.0;74.0;26.0;23.0;3.0;;;68.0;32.0;22.0;10.0;85.0;15.0;13.0;2.0;62.0;38.0;27.0;11.0;;;;;62.0;38.0;31.0;7.0;88.0;12.0;10.0;2.0;;;39.0;61.0;35.0;25.0;83.0;17.0;11.0;6.0;38.0;62.0;36.0;26.0;56.0;44.0;34.0;10.0;38.0;62.0;44.0;17.0;65.0;35.0;89.0;11.0;58.0;42.0;84.0;16.0;82.0;18.0;82.0;18.0;19.0
