ID;KenmerkenHuishouden;AantalKinderen;Perioden;Paren_1;BeidePartnersWerkzaam_2;BeidePartnersVoltijd_3;EenPartnerVoltijdEenDeeltijd_4;ManVoltijdPartnerDeeltijd_5;VrouwVoltijdPartnerDeeltijd_6;VoltijdPartner20Tot35Uur_7;ManVoltijdPartner20Tot35Uur_8;VrouwVoltijdPartner20Tot35Uur_9;VoltijdPartner12Tot20Uur_10;ManVoltijdPartner12Tot20Uur_11;VrouwVoltijdPartner12Tot20Uur_12;VoltijdPartner12Uur_13;ManVoltijdPartner12Uur_14;VrouwVoltijdPartner12Uur_15;BeidePartnersDeeltijd_16;BeidePartners20Tot35Uur_17;k_20Tot35UurPartner12Tot20Uur_18;Man20Tot35UurPartner12Tot20_19;Vrouw20Tot35UurPartner12Tot20_20;k_20Tot35UurPartner12Uur_21;Man20Tot35UurPartner12Uur_22;Vrouw20Tot35UurPartner12Uur_23;BeidePartners12Tot20Uur_24;k_12Tot20UurPartner12Uur_25;Man12Tot20UurPartner12Uur_26;Vrouw12Tot20UurPartner12Uur_27;BeidePartners12Uur_28;EenVanDePartnersWerkzaam_29;ManWerkzaamPartnerNiet_30;VrouwWerkzaamPartnerNiet_31;VoltijdWerkzaamPartnerNiet_32;ManVoltijdWerkzaamPartnerNiet_33;VrouwVoltijdWerkzaamPartnerNiet_34;DeeltijdWerkzaamPartnerNiet_35;ManDeeltijdWerkzaamPartnerNiet_36;VrouwDeeltijdWerkzaamPartnerNiet_37;k_20Tot35UurWerkzaamPartnerNiet_38;Man20Tot35UurPartnerNiet_39;Vrouw20Tot35UurPartnerNiet_40;k_12Tot20UurWerkzaamPartnerNiet_41;Man12Tot20UurPartnerNiet_42;Vrouw12Tot20UurPartnerNiet_43;k_12UurWerkzaamPartnerNiet_44;Man12UurWerkzaamPartnerNiet_45;Vrouw12UurWerkzaamPartnerNiet_46;BeidePartnersNietWerkzaam_47
3283;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2008 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3284;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3285;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2009 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3286;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2009 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3287;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2009 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3288;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2009 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3289;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3290;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2010 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3291;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2010 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3292;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2010 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3293;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2010 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3294;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3295;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2011 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3296;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2011 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3297;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2011 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3298;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2011 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3299;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3300;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2012 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3301;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2012 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3302;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2012 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3303;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2012 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3304;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3305;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3306;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3307;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3308;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3309;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3310;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2014 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3311;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2014 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3312;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2014 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3313;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2014 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3314;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3315;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2015 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3316;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2015 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3317;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2015 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3318;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2015 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3319;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3320;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2016 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3321;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2016 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3322;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2016 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3323;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2016 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3324;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3325;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2017 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3326;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2017 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3327;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2017 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3328;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2017 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3329;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3330;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2018 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3331;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2018 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3332;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2018 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3333;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2018 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3334;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3335;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2019 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3336;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2019 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3337;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2019 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3338;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2019 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3339;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3340;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2020 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3341;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2020 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3342;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2020 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3343;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2020 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3344;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3345;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2021 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3346;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2021 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3347;Jongste kind 12 tot 18 jaar;Paar: zonder kind;2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3348;Jongste kind meerderjarig;Totaal ;2003 1e kwartaal;407.0;204.0;26.0;160.0;156.0;4.0;86.0;83.0;3.0;38.0;38.0;0.0;35.0;34.0;1.0;19.0;7.0;5.0;3.0;1.0;4.0;2.0;2.0;0.0;1.0;0.0;1.0;1.0;146.0;117.0;29.0;104.0;100.0;4.0;41.0;16.0;25.0;23.0;11.0;13.0;9.0;3.0;6.0;9.0;3.0;6.0;57.0
3349;Jongste kind meerderjarig;Totaal ;2003 2e kwartaal;409.0;213.0;25.0;167.0;164.0;3.0;89.0;87.0;2.0;45.0;44.0;0.0;33.0;32.0;1.0;20.0;9.0;5.0;3.0;2.0;4.0;2.0;1.0;0.0;2.0;0.0;1.0;1.0;142.0;115.0;27.0;103.0;98.0;5.0;39.0;17.0;22.0;20.0;10.0;11.0;8.0;2.0;5.0;10.0;5.0;6.0;55.0
3350;Jongste kind meerderjarig;Totaal ;2003 3e kwartaal;411.0;213.0;24.0;168.0;164.0;4.0;89.0;86.0;3.0;44.0;44.0;0.0;35.0;34.0;1.0;21.0;9.0;5.0;4.0;1.0;4.0;2.0;1.0;0.0;2.0;1.0;1.0;1.0;139.0;114.0;25.0;102.0;98.0;4.0;36.0;16.0;20.0;20.0;10.0;10.0;6.0;2.0;4.0;10.0;4.0;6.0;59.0
3351;Jongste kind meerderjarig;Totaal ;2003 4e kwartaal;413.0;209.0;24.0;160.0;156.0;4.0;86.0;83.0;3.0;43.0;42.0;1.0;31.0;30.0;1.0;26.0;10.0;8.0;6.0;2.0;5.0;2.0;3.0;1.0;2.0;1.0;1.0;1.0;146.0;119.0;27.0;107.0;103.0;4.0;39.0;16.0;23.0;22.0;9.0;13.0;7.0;2.0;5.0;10.0;4.0;6.0;58.0
3352;Jongste kind meerderjarig;Totaal ;2003;410.0;210.0;25.0;164.0;160.0;4.0;88.0;85.0;3.0;43.0;42.0;0.0;33.0;33.0;1.0;21.0;9.0;6.0;4.0;2.0;4.0;2.0;2.0;0.0;2.0;1.0;1.0;1.0;143.0;116.0;27.0;104.0;100.0;4.0;39.0;16.0;23.0;21.0;10.0;12.0;8.0;2.0;5.0;10.0;4.0;6.0;57.0
3353;Jongste kind meerderjarig;Totaal ;2004 1e kwartaal;417.0;212.0;24.0;163.0;160.0;3.0;89.0;86.0;2.0;43.0;42.0;0.0;32.0;32.0;0.0;25.0;10.0;7.0;5.0;2.0;6.0;3.0;3.0;0.0;2.0;0.0;1.0;1.0;146.0;117.0;29.0;108.0;102.0;7.0;38.0;15.0;22.0;22.0;9.0;12.0;6.0;2.0;4.0;10.0;4.0;6.0;59.0
3354;Jongste kind meerderjarig;Totaal ;2004 2e kwartaal;430.0;217.0;26.0;167.0;163.0;4.0;92.0;89.0;3.0;43.0;42.0;0.0;32.0;31.0;1.0;24.0;11.0;5.0;4.0;1.0;6.0;3.0;2.0;0.0;1.0;0.0;1.0;1.0;150.0;117.0;33.0;110.0;102.0;8.0;40.0;15.0;25.0;23.0;9.0;14.0;6.0;2.0;5.0;11.0;4.0;7.0;63.0
3355;Jongste kind meerderjarig;Totaal ;2004 3e kwartaal;434.0;223.0;27.0;173.0;170.0;3.0;97.0;94.0;3.0;44.0;44.0;0.0;32.0;32.0;0.0;22.0;10.0;5.0;4.0;1.0;4.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;151.0;115.0;36.0;108.0;99.0;9.0;43.0;16.0;27.0;25.0;10.0;14.0;6.0;2.0;4.0;12.0;4.0;8.0;60.0
3356;Jongste kind meerderjarig;Totaal ;2004 4e kwartaal;425.0;222.0;29.0;169.0;165.0;5.0;94.0;90.0;4.0;44.0;44.0;0.0;31.0;31.0;1.0;24.0;10.0;6.0;4.0;2.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;143.0;109.0;34.0;102.0;94.0;8.0;41.0;15.0;26.0;24.0;10.0;14.0;6.0;1.0;4.0;11.0;4.0;7.0;59.0
3357;Jongste kind meerderjarig;Totaal ;2004;426.0;219.0;27.0;168.0;164.0;4.0;93.0;90.0;3.0;43.0;43.0;0.0;32.0;31.0;1.0;24.0;10.0;6.0;4.0;2.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;148.0;115.0;33.0;107.0;99.0;8.0;40.0;15.0;25.0;23.0;10.0;14.0;6.0;2.0;4.0;11.0;4.0;7.0;60.0
3358;Jongste kind meerderjarig;Totaal ;2005 1e kwartaal;431.0;226.0;28.0;175.0;172.0;3.0;95.0;93.0;2.0;45.0;45.0;0.0;35.0;34.0;1.0;22.0;9.0;6.0;4.0;2.0;5.0;3.0;2.0;0.0;1.0;1.0;0.0;2.0;148.0;116.0;32.0;107.0;100.0;7.0;41.0;16.0;25.0;26.0;12.0;14.0;5.0;1.0;4.0;9.0;3.0;7.0;57.0
3359;Jongste kind meerderjarig;Totaal ;2005 2e kwartaal;429.0;225.0;28.0;173.0;169.0;4.0;95.0;91.0;3.0;43.0;43.0;0.0;36.0;35.0;0.0;24.0;10.0;4.0;3.0;2.0;5.0;4.0;2.0;1.0;2.0;1.0;1.0;1.0;146.0;113.0;33.0;106.0;99.0;7.0;40.0;14.0;26.0;24.0;10.0;14.0;6.0;1.0;4.0;10.0;2.0;8.0;58.0
3360;Jongste kind meerderjarig;Totaal ;2005 3e kwartaal;422.0;234.0;29.0;182.0;179.0;3.0;100.0;97.0;3.0;44.0;44.0;0.0;38.0;38.0;0.0;23.0;11.0;5.0;3.0;1.0;4.0;3.0;2.0;0.0;2.0;1.0;0.0;1.0;136.0;106.0;30.0;97.0;91.0;7.0;39.0;16.0;23.0;24.0;11.0;14.0;5.0;2.0;3.0;9.0;3.0;7.0;52.0
3361;Jongste kind meerderjarig;Totaal ;2005 4e kwartaal;423.0;226.0;28.0;175.0;172.0;3.0;99.0;97.0;2.0;40.0;40.0;0.0;35.0;35.0;0.0;23.0;11.0;6.0;5.0;1.0;3.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;142.0;112.0;30.0;103.0;95.0;7.0;40.0;17.0;23.0;24.0;12.0;13.0;7.0;3.0;4.0;8.0;3.0;6.0;56.0
3362;Jongste kind meerderjarig;Totaal ;2005;426.0;228.0;28.0;176.0;173.0;3.0;97.0;95.0;3.0;43.0;43.0;0.0;36.0;36.0;0.0;23.0;10.0;5.0;4.0;2.0;4.0;3.0;2.0;0.0;1.0;1.0;1.0;1.0;143.0;112.0;31.0;103.0;96.0;7.0;40.0;16.0;24.0;25.0;11.0;14.0;6.0;2.0;4.0;9.0;3.0;7.0;56.0
3363;Jongste kind meerderjarig;Totaal ;2006 1e kwartaal;399.0;213.0;26.0;166.0;163.0;3.0;91.0;89.0;2.0;40.0;40.0;0.0;34.0;34.0;0.0;21.0;9.0;6.0;5.0;1.0;3.0;2.0;2.0;0.0;1.0;1.0;1.0;1.0;132.0;104.0;28.0;93.0;87.0;6.0;39.0;16.0;23.0;25.0;11.0;13.0;8.0;3.0;5.0;7.0;2.0;4.0;54.0
3364;Jongste kind meerderjarig;Totaal ;2006 2e kwartaal;407.0;221.0;29.0;171.0;166.0;5.0;94.0;91.0;3.0;41.0;40.0;1.0;36.0;35.0;0.0;21.0;8.0;6.0;5.0;2.0;3.0;2.0;1.0;1.0;2.0;1.0;0.0;1.0;134.0;105.0;30.0;95.0;89.0;7.0;39.0;16.0;23.0;26.0;11.0;15.0;6.0;2.0;4.0;7.0;3.0;4.0;52.0
3365;Jongste kind meerderjarig;Totaal ;2006 3e kwartaal;412.0;223.0;31.0;171.0;166.0;5.0;96.0;92.0;3.0;39.0;38.0;1.0;37.0;36.0;1.0;21.0;9.0;5.0;5.0;1.0;4.0;3.0;1.0;1.0;2.0;1.0;1.0;1.0;134.0;103.0;31.0;97.0;89.0;7.0;37.0;13.0;24.0;23.0;8.0;15.0;7.0;2.0;5.0;7.0;3.0;5.0;55.0
3366;Jongste kind meerderjarig;Totaal ;2006 4e kwartaal;413.0;232.0;33.0;177.0;172.0;4.0;103.0;100.0;3.0;41.0;40.0;1.0;32.0;32.0;1.0;23.0;9.0;6.0;4.0;2.0;4.0;3.0;1.0;0.0;2.0;1.0;1.0;1.0;131.0;98.0;33.0;91.0;84.0;7.0;40.0;14.0;25.0;23.0;9.0;14.0;8.0;2.0;5.0;9.0;3.0;6.0;50.0
3367;Jongste kind meerderjarig;Totaal ;2006;408.0;222.0;30.0;171.0;167.0;4.0;96.0;93.0;3.0;40.0;40.0;1.0;35.0;34.0;1.0;22.0;9.0;6.0;5.0;1.0;4.0;3.0;1.0;1.0;2.0;1.0;1.0;1.0;133.0;102.0;31.0;94.0;87.0;7.0;39.0;15.0;24.0;24.0;10.0;14.0;7.0;2.0;5.0;8.0;3.0;5.0;53.0
3368;Jongste kind meerderjarig;Totaal ;2007 1e kwartaal;404.0;229.0;32.0;173.0;169.0;4.0;101.0;98.0;3.0;40.0;39.0;1.0;33.0;32.0;0.0;24.0;9.0;6.0;4.0;2.0;6.0;5.0;2.0;0.0;2.0;0.0;1.0;0.0;127.0;95.0;32.0;90.0;82.0;8.0;37.0;13.0;24.0;23.0;8.0;15.0;5.0;2.0;4.0;9.0;3.0;6.0;49.0
3369;Jongste kind meerderjarig;Totaal ;2007 2e kwartaal;409.0;237.0;35.0;179.0;174.0;6.0;108.0;104.0;4.0;41.0;40.0;0.0;30.0;29.0;1.0;23.0;10.0;6.0;4.0;2.0;5.0;4.0;1.0;1.0;2.0;1.0;1.0;0.0;124.0;92.0;31.0;88.0;80.0;8.0;36.0;13.0;24.0;23.0;8.0;14.0;6.0;2.0;4.0;8.0;3.0;5.0;48.0
3370;Jongste kind meerderjarig;Totaal ;2007 3e kwartaal;415.0;249.0;36.0;189.0;183.0;6.0;114.0;109.0;5.0;42.0;42.0;0.0;33.0;32.0;1.0;24.0;11.0;6.0;4.0;2.0;4.0;3.0;1.0;1.0;1.0;1.0;1.0;0.0;119.0;89.0;30.0;81.0;74.0;7.0;38.0;15.0;23.0;21.0;9.0;13.0;8.0;3.0;5.0;9.0;3.0;6.0;47.0
3371;Jongste kind meerderjarig;Totaal ;2007 4e kwartaal;418.0;249.0;34.0;188.0;183.0;5.0;111.0;108.0;4.0;46.0;45.0;1.0;31.0;30.0;1.0;27.0;13.0;6.0;4.0;2.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;122.0;88.0;34.0;82.0;75.0;7.0;39.0;13.0;26.0;23.0;8.0;14.0;7.0;1.0;6.0;9.0;3.0;6.0;47.0
3372;Jongste kind meerderjarig;Totaal ;2007;412.0;241.0;34.0;182.0;177.0;5.0;109.0;105.0;4.0;42.0;42.0;0.0;32.0;31.0;1.0;24.0;11.0;6.0;4.0;2.0;5.0;4.0;1.0;1.0;2.0;1.0;1.0;0.0;123.0;91.0;32.0;85.0;78.0;7.0;38.0;13.0;24.0;22.0;8.0;14.0;6.0;2.0;5.0;9.0;3.0;6.0;48.0
3373;Jongste kind meerderjarig;Totaal ;2008 1e kwartaal;401.0;240.0;34.0;178.0;173.0;6.0;107.0;103.0;4.0;41.0;40.0;1.0;30.0;29.0;1.0;28.0;14.0;7.0;4.0;3.0;5.0;3.0;2.0;0.0;2.0;1.0;1.0;0.0;119.0;91.0;27.0;84.0;78.0;6.0;35.0;13.0;22.0;23.0;9.0;13.0;6.0;1.0;5.0;6.0;3.0;4.0;43.0
3374;Jongste kind meerderjarig;Totaal ;2008 2e kwartaal;402.0;242.0;33.0;182.0;177.0;5.0;104.0;100.0;3.0;46.0;46.0;0.0;32.0;30.0;2.0;26.0;14.0;6.0;4.0;2.0;4.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;118.0;91.0;27.0;82.0;76.0;6.0;36.0;14.0;22.0;23.0;10.0;12.0;7.0;2.0;5.0;7.0;2.0;4.0;42.0
3375;Jongste kind meerderjarig;Totaal ;2008 3e kwartaal;406.0;249.0;32.0;191.0;186.0;5.0;112.0;109.0;3.0;47.0;46.0;1.0;32.0;31.0;1.0;26.0;13.0;6.0;4.0;2.0;5.0;3.0;2.0;0.0;1.0;1.0;1.0;1.0;119.0;92.0;27.0;85.0;79.0;6.0;34.0;13.0;21.0;21.0;8.0;14.0;5.0;2.0;3.0;7.0;4.0;4.0;38.0
3376;Jongste kind meerderjarig;Totaal ;2008 4e kwartaal;400.0;247.0;33.0;189.0;183.0;6.0;113.0;110.0;4.0;44.0;43.0;1.0;32.0;30.0;1.0;25.0;11.0;6.0;4.0;2.0;5.0;3.0;2.0;0.0;1.0;1.0;1.0;1.0;117.0;89.0;28.0;80.0;75.0;5.0;37.0;14.0;23.0;24.0;9.0;15.0;7.0;2.0;5.0;6.0;3.0;3.0;36.0
3377;Jongste kind meerderjarig;Totaal ;2008;402.0;245.0;33.0;185.0;180.0;6.0;109.0;105.0;4.0;45.0;44.0;1.0;31.0;30.0;1.0;26.0;13.0;6.0;4.0;2.0;5.0;3.0;2.0;0.0;1.0;1.0;1.0;1.0;118.0;91.0;27.0;83.0;77.0;6.0;35.0;14.0;22.0;23.0;9.0;13.0;6.0;2.0;5.0;7.0;3.0;4.0;40.0
3378;Jongste kind meerderjarig;Totaal ;2009 1e kwartaal;401.0;244.0;30.0;187.0;180.0;7.0;114.0;109.0;5.0;41.0;40.0;1.0;31.0;30.0;1.0;27.0;12.0;7.0;5.0;2.0;5.0;2.0;3.0;0.0;2.0;1.0;1.0;1.0;116.0;92.0;24.0;80.0;75.0;5.0;35.0;17.0;19.0;23.0;11.0;11.0;6.0;2.0;4.0;7.0;3.0;3.0;41.0
3379;Jongste kind meerderjarig;Totaal ;2009 2e kwartaal;404.0;245.0;30.0;188.0;182.0;5.0;109.0;105.0;4.0;48.0;47.0;1.0;31.0;30.0;1.0;28.0;13.0;7.0;4.0;2.0;6.0;2.0;3.0;0.0;1.0;0.0;1.0;1.0;121.0;91.0;30.0;81.0;74.0;7.0;40.0;17.0;23.0;25.0;11.0;14.0;9.0;3.0;6.0;7.0;3.0;4.0;38.0
3380;Jongste kind meerderjarig;Totaal ;2009 3e kwartaal;399.0;243.0;31.0;184.0;179.0;5.0;108.0;105.0;4.0;46.0;45.0;1.0;30.0;29.0;0.0;27.0;12.0;7.0;5.0;2.0;5.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;117.0;86.0;30.0;78.0;71.0;7.0;39.0;15.0;24.0;24.0;10.0;14.0;7.0;2.0;5.0;8.0;3.0;5.0;40.0
