ID;Afzet;BedrijfstakkenBranchesSBI2008;Perioden;ProducentenprijsindexPPI_1;OntwikkelingTOV1JaarEerder_2;OntwikkelingTOV1MaandEerder_3;Wegingcoefficient_4
4767;Totaal;1013 Vleesverwerkende industrie;2014 oktober;114.5;-2.5;-0.8;1618
4768;Totaal;1013 Vleesverwerkende industrie;2014 november;114.4;-3.2;-0.1;1618
4769;Totaal;1013 Vleesverwerkende industrie;2014 december;114.8;-3.8;0.3;1618
4770;Totaal;1013 Vleesverwerkende industrie;2014;115.9;-1.1;;1618
4771;Totaal;1013 Vleesverwerkende industrie;2015 januari;113.2;-4.7;-1.3;1618
4772;Totaal;1013 Vleesverwerkende industrie;2015 februari;112.5;-4.1;-0.6;1618
4773;Totaal;1013 Vleesverwerkende industrie;2015 maart;112.3;-3.5;-0.2;1618
4774;Totaal;1013 Vleesverwerkende industrie;2015 april;112.2;-4.0;0.0;1618
4775;Totaal;1013 Vleesverwerkende industrie;2015 mei;111.8;-4.0;-0.4;1618
4776;Totaal;1013 Vleesverwerkende industrie;2015 juni;112.4;-2.5;0.5;1618
4777;Totaal;1013 Vleesverwerkende industrie;2015 juli;110.9;-3.6;-1.3;1618
4778;Totaal;1013 Vleesverwerkende industrie;2015 augustus;110.1;-4.5;-0.7;1618
4779;Totaal;1013 Vleesverwerkende industrie;2015 september;110.8;-4.0;0.7;1618
4780;Totaal;1013 Vleesverwerkende industrie;2015 oktober;111.1;-3.0;0.3;1618
4781;Totaal;1013 Vleesverwerkende industrie;2015 november;115.0;0.5;3.5;1618
4782;Totaal;1013 Vleesverwerkende industrie;2015 december;114.6;-0.1;-0.4;1618
4783;Totaal;1013 Vleesverwerkende industrie;2015;112.3;-3.1;;1618
4784;Totaal;1013 Vleesverwerkende industrie;2016 januari;113.6;0.3;-0.9;1618
4785;Totaal;1013 Vleesverwerkende industrie;2016 februari;113.5;0.8;-0.1;1618
4786;Totaal;1013 Vleesverwerkende industrie;2016 maart;115.8;3.2;2.1;1618
4787;Totaal;1013 Vleesverwerkende industrie;2016 april;113.5;1.1;-2.0;1618
4788;Totaal;1013 Vleesverwerkende industrie;2016 mei;114.3;2.3;0.7;1618
4789;Totaal;1013 Vleesverwerkende industrie;2016 juni;118.1;5.1;3.3;1618
4790;Totaal;1013 Vleesverwerkende industrie;2016 juli;118.9;7.2;0.6;1618
4791;Totaal;1013 Vleesverwerkende industrie;2016 augustus;119.6;8.6;0.6;1618
4792;Totaal;1013 Vleesverwerkende industrie;2016 september;119.9;8.2;0.3;1618
4793;Totaal;1013 Vleesverwerkende industrie;2016 oktober;121.4;9.3;1.3;1618
4794;Totaal;1013 Vleesverwerkende industrie;2016 november;122.3;6.4;0.8;1618
4795;Totaal;1013 Vleesverwerkende industrie;2016 december;122.6;7.0;0.2;1618
4796;Totaal;1013 Vleesverwerkende industrie;2016;117.8;4.9;;1618
4797;Totaal;1013 Vleesverwerkende industrie;2017 januari;122.6;8.0;0.0;1618
4798;Totaal;1013 Vleesverwerkende industrie;2017 februari;121.9;7.4;-0.6;1618
4799;Totaal;1013 Vleesverwerkende industrie;2017 maart;122.6;5.9;0.6;1618
4800;Totaal;1013 Vleesverwerkende industrie;2017 april;123.6;8.9;0.8;1618
4801;Totaal;1013 Vleesverwerkende industrie;2017 mei;124.7;9.1;0.9;1618
4802;Totaal;1013 Vleesverwerkende industrie;2017 juni;122.9;4.0;-1.5;1618
4803;Totaal;1013 Vleesverwerkende industrie;2017 juli;122.1;2.7;-0.6;1618
4804;Totaal;1013 Vleesverwerkende industrie;2017 augustus;121.7;1.8;-0.3;1618
4805;Totaal;1013 Vleesverwerkende industrie;2017 september;123.0;2.6;1.0;1618
4806;Totaal;1013 Vleesverwerkende industrie;2017 oktober;123.9;2.1;0.8;1618
4807;Totaal;1013 Vleesverwerkende industrie;2017 november;124.0;1.3;0.0;1618
4808;Totaal;1013 Vleesverwerkende industrie;2017 december;124.3;1.4;0.2;1618
4809;Totaal;1013 Vleesverwerkende industrie;2017;123.1;4.5;;1618
4810;Totaal;102 Visverwerkende industrie;1981 januari;;;;0
4811;Totaal;102 Visverwerkende industrie;1981 februari;;;;0
4812;Totaal;102 Visverwerkende industrie;1981 maart;;;;0
4813;Totaal;102 Visverwerkende industrie;1981 april;;;;0
4814;Totaal;102 Visverwerkende industrie;1981 mei;;;;0
4815;Totaal;102 Visverwerkende industrie;1981 juni;;;;0
4816;Totaal;102 Visverwerkende industrie;1981 juli;;;;0
4817;Totaal;102 Visverwerkende industrie;1981 augustus;;;;0
4818;Totaal;102 Visverwerkende industrie;1981 september;;;;0
4819;Totaal;102 Visverwerkende industrie;1981 oktober;;;;0
4820;Totaal;102 Visverwerkende industrie;1981 november;;;;0
4821;Totaal;102 Visverwerkende industrie;1981 december;;;;0
4822;Totaal;102 Visverwerkende industrie;1981;;;;0
4823;Totaal;102 Visverwerkende industrie;1982 januari;;;;0
4824;Totaal;102 Visverwerkende industrie;1982 februari;;;;0
4825;Totaal;102 Visverwerkende industrie;1982 maart;;;;0
4826;Totaal;102 Visverwerkende industrie;1982 april;;;;0
4827;Totaal;102 Visverwerkende industrie;1982 mei;;;;0
4828;Totaal;102 Visverwerkende industrie;1982 juni;;;;0
4829;Totaal;102 Visverwerkende industrie;1982 juli;;;;0
4830;Totaal;102 Visverwerkende industrie;1982 augustus;;;;0
4831;Totaal;102 Visverwerkende industrie;1982 september;;;;0
4832;Totaal;102 Visverwerkende industrie;1982 oktober;;;;0
4833;Totaal;102 Visverwerkende industrie;1982 november;;;;0
4834;Totaal;102 Visverwerkende industrie;1982 december;;;;0
4835;Totaal;102 Visverwerkende industrie;1982;;;;0
4836;Totaal;102 Visverwerkende industrie;1983 januari;;;;0
4837;Totaal;102 Visverwerkende industrie;1983 februari;;;;0
4838;Totaal;102 Visverwerkende industrie;1983 maart;;;;0
4839;Totaal;102 Visverwerkende industrie;1983 april;;;;0
4840;Totaal;102 Visverwerkende industrie;1983 mei;;;;0
4841;Totaal;102 Visverwerkende industrie;1983 juni;;;;0
4842;Totaal;102 Visverwerkende industrie;1983 juli;;;;0
4843;Totaal;102 Visverwerkende industrie;1983 augustus;;;;0
4844;Totaal;102 Visverwerkende industrie;1983 september;;;;0
4845;Totaal;102 Visverwerkende industrie;1983 oktober;;;;0
4846;Totaal;102 Visverwerkende industrie;1983 november;;;;0
4847;Totaal;102 Visverwerkende industrie;1983 december;;;;0
4848;Totaal;102 Visverwerkende industrie;1983;;;;0
4849;Totaal;102 Visverwerkende industrie;1984 januari;;;;0
4850;Totaal;102 Visverwerkende industrie;1984 februari;;;;0
4851;Totaal;102 Visverwerkende industrie;1984 maart;;;;0
4852;Totaal;102 Visverwerkende industrie;1984 april;;;;0
4853;Totaal;102 Visverwerkende industrie;1984 mei;;;;0
4854;Totaal;102 Visverwerkende industrie;1984 juni;;;;0
4855;Totaal;102 Visverwerkende industrie;1984 juli;;;;0
4856;Totaal;102 Visverwerkende industrie;1984 augustus;;;;0
4857;Totaal;102 Visverwerkende industrie;1984 september;;;;0
4858;Totaal;102 Visverwerkende industrie;1984 oktober;;;;0
4859;Totaal;102 Visverwerkende industrie;1984 november;;;;0
4860;Totaal;102 Visverwerkende industrie;1984 december;;;;0
4861;Totaal;102 Visverwerkende industrie;1984;;;;0
4862;Totaal;102 Visverwerkende industrie;1985 januari;;;;0
4863;Totaal;102 Visverwerkende industrie;1985 februari;;;;0
4864;Totaal;102 Visverwerkende industrie;1985 maart;;;;0
4865;Totaal;102 Visverwerkende industrie;1985 april;;;;0
4866;Totaal;102 Visverwerkende industrie;1985 mei;;;;0
4867;Totaal;102 Visverwerkende industrie;1985 juni;;;;0
4868;Totaal;102 Visverwerkende industrie;1985 juli;;;;0
4869;Totaal;102 Visverwerkende industrie;1985 augustus;;;;0
4870;Totaal;102 Visverwerkende industrie;1985 september;;;;0
4871;Totaal;102 Visverwerkende industrie;1985 oktober;;;;0
4872;Totaal;102 Visverwerkende industrie;1985 november;;;;0
4873;Totaal;102 Visverwerkende industrie;1985 december;;;;0
4874;Totaal;102 Visverwerkende industrie;1985;;;;0
4875;Totaal;102 Visverwerkende industrie;1986 januari;;;;0
4876;Totaal;102 Visverwerkende industrie;1986 februari;;;;0
4877;Totaal;102 Visverwerkende industrie;1986 maart;;;;0
4878;Totaal;102 Visverwerkende industrie;1986 april;;;;0
4879;Totaal;102 Visverwerkende industrie;1986 mei;;;;0
4880;Totaal;102 Visverwerkende industrie;1986 juni;;;;0
4881;Totaal;102 Visverwerkende industrie;1986 juli;;;;0
4882;Totaal;102 Visverwerkende industrie;1986 augustus;;;;0
4883;Totaal;102 Visverwerkende industrie;1986 september;;;;0
4884;Totaal;102 Visverwerkende industrie;1986 oktober;;;;0
4885;Totaal;102 Visverwerkende industrie;1986 november;;;;0
4886;Totaal;102 Visverwerkende industrie;1986 december;;;;0
4887;Totaal;102 Visverwerkende industrie;1986;;;;0
4888;Totaal;102 Visverwerkende industrie;1987 januari;;;;0
4889;Totaal;102 Visverwerkende industrie;1987 februari;;;;0
4890;Totaal;102 Visverwerkende industrie;1987 maart;;;;0
4891;Totaal;102 Visverwerkende industrie;1987 april;;;;0
4892;Totaal;102 Visverwerkende industrie;1987 mei;;;;0
4893;Totaal;102 Visverwerkende industrie;1987 juni;;;;0
4894;Totaal;102 Visverwerkende industrie;1987 juli;;;;0
4895;Totaal;102 Visverwerkende industrie;1987 augustus;;;;0
4896;Totaal;102 Visverwerkende industrie;1987 september;;;;0
4897;Totaal;102 Visverwerkende industrie;1987 oktober;;;;0
4898;Totaal;102 Visverwerkende industrie;1987 november;;;;0
4899;Totaal;102 Visverwerkende industrie;1987 december;;;;0
4900;Totaal;102 Visverwerkende industrie;1987;;;;0
4901;Totaal;102 Visverwerkende industrie;1988 januari;;;;0
4902;Totaal;102 Visverwerkende industrie;1988 februari;;;;0
4903;Totaal;102 Visverwerkende industrie;1988 maart;;;;0
4904;Totaal;102 Visverwerkende industrie;1988 april;;;;0
4905;Totaal;102 Visverwerkende industrie;1988 mei;;;;0
4906;Totaal;102 Visverwerkende industrie;1988 juni;;;;0
4907;Totaal;102 Visverwerkende industrie;1988 juli;;;;0
4908;Totaal;102 Visverwerkende industrie;1988 augustus;;;;0
4909;Totaal;102 Visverwerkende industrie;1988 september;;;;0
4910;Totaal;102 Visverwerkende industrie;1988 oktober;;;;0
4911;Totaal;102 Visverwerkende industrie;1988 november;;;;0
4912;Totaal;102 Visverwerkende industrie;1988 december;;;;0
4913;Totaal;102 Visverwerkende industrie;1988;;;;0
4914;Totaal;102 Visverwerkende industrie;1989 januari;;;;0
4915;Totaal;102 Visverwerkende industrie;1989 februari;;;;0
4916;Totaal;102 Visverwerkende industrie;1989 maart;;;;0
4917;Totaal;102 Visverwerkende industrie;1989 april;;;;0
4918;Totaal;102 Visverwerkende industrie;1989 mei;;;;0
4919;Totaal;102 Visverwerkende industrie;1989 juni;;;;0
4920;Totaal;102 Visverwerkende industrie;1989 juli;;;;0
4921;Totaal;102 Visverwerkende industrie;1989 augustus;;;;0
4922;Totaal;102 Visverwerkende industrie;1989 september;;;;0
4923;Totaal;102 Visverwerkende industrie;1989 oktober;;;;0
4924;Totaal;102 Visverwerkende industrie;1989 november;;;;0
4925;Totaal;102 Visverwerkende industrie;1989 december;;;;0
4926;Totaal;102 Visverwerkende industrie;1989;;;;0
4927;Totaal;102 Visverwerkende industrie;1990 januari;;;;0
4928;Totaal;102 Visverwerkende industrie;1990 februari;;;;0
4929;Totaal;102 Visverwerkende industrie;1990 maart;;;;0
4930;Totaal;102 Visverwerkende industrie;1990 april;;;;0
4931;Totaal;102 Visverwerkende industrie;1990 mei;;;;0
4932;Totaal;102 Visverwerkende industrie;1990 juni;;;;0
4933;Totaal;102 Visverwerkende industrie;1990 juli;;;;0
4934;Totaal;102 Visverwerkende industrie;1990 augustus;;;;0
4935;Totaal;102 Visverwerkende industrie;1990 september;;;;0
4936;Totaal;102 Visverwerkende industrie;1990 oktober;;;;0
4937;Totaal;102 Visverwerkende industrie;1990 november;;;;0
4938;Totaal;102 Visverwerkende industrie;1990 december;;;;0
4939;Totaal;102 Visverwerkende industrie;1990;;;;0
4940;Totaal;102 Visverwerkende industrie;1991 januari;;;;0
4941;Totaal;102 Visverwerkende industrie;1991 februari;;;;0
4942;Totaal;102 Visverwerkende industrie;1991 maart;;;;0
4943;Totaal;102 Visverwerkende industrie;1991 april;;;;0
4944;Totaal;102 Visverwerkende industrie;1991 mei;;;;0
4945;Totaal;102 Visverwerkende industrie;1991 juni;;;;0
4946;Totaal;102 Visverwerkende industrie;1991 juli;;;;0
4947;Totaal;102 Visverwerkende industrie;1991 augustus;;;;0
4948;Totaal;102 Visverwerkende industrie;1991 september;;;;0
4949;Totaal;102 Visverwerkende industrie;1991 oktober;;;;0
4950;Totaal;102 Visverwerkende industrie;1991 november;;;;0
4951;Totaal;102 Visverwerkende industrie;1991 december;;;;0
4952;Totaal;102 Visverwerkende industrie;1991;;;;0
4953;Totaal;102 Visverwerkende industrie;1992 januari;;;;0
4954;Totaal;102 Visverwerkende industrie;1992 februari;;;;0
4955;Totaal;102 Visverwerkende industrie;1992 maart;;;;0
4956;Totaal;102 Visverwerkende industrie;1992 april;;;;0
4957;Totaal;102 Visverwerkende industrie;1992 mei;;;;0
4958;Totaal;102 Visverwerkende industrie;1992 juni;;;;0
4959;Totaal;102 Visverwerkende industrie;1992 juli;;;;0
4960;Totaal;102 Visverwerkende industrie;1992 augustus;;;;0
4961;Totaal;102 Visverwerkende industrie;1992 september;;;;0
4962;Totaal;102 Visverwerkende industrie;1992 oktober;;;;0
4963;Totaal;102 Visverwerkende industrie;1992 november;;;;0
4964;Totaal;102 Visverwerkende industrie;1992 december;;;;0
4965;Totaal;102 Visverwerkende industrie;1992;;;;0
4966;Totaal;102 Visverwerkende industrie;1993 januari;;;;0
4967;Totaal;102 Visverwerkende industrie;1993 februari;;;;0
4968;Totaal;102 Visverwerkende industrie;1993 maart;;;;0
4969;Totaal;102 Visverwerkende industrie;1993 april;;;;0
4970;Totaal;102 Visverwerkende industrie;1993 mei;;;;0
4971;Totaal;102 Visverwerkende industrie;1993 juni;;;;0
4972;Totaal;102 Visverwerkende industrie;1993 juli;;;;0
4973;Totaal;102 Visverwerkende industrie;1993 augustus;;;;0
4974;Totaal;102 Visverwerkende industrie;1993 september;;;;0
4975;Totaal;102 Visverwerkende industrie;1993 oktober;;;;0
4976;Totaal;102 Visverwerkende industrie;1993 november;;;;0
4977;Totaal;102 Visverwerkende industrie;1993 december;;;;0
4978;Totaal;102 Visverwerkende industrie;1993;;;;0
4979;Totaal;102 Visverwerkende industrie;1994 januari;;;;0
4980;Totaal;102 Visverwerkende industrie;1994 februari;;;;0
4981;Totaal;102 Visverwerkende industrie;1994 maart;;;;0
4982;Totaal;102 Visverwerkende industrie;1994 april;;;;0
4983;Totaal;102 Visverwerkende industrie;1994 mei;;;;0
4984;Totaal;102 Visverwerkende industrie;1994 juni;;;;0
4985;Totaal;102 Visverwerkende industrie;1994 juli;;;;0
4986;Totaal;102 Visverwerkende industrie;1994 augustus;;;;0
4987;Totaal;102 Visverwerkende industrie;1994 september;;;;0
4988;Totaal;102 Visverwerkende industrie;1994 oktober;;;;0
4989;Totaal;102 Visverwerkende industrie;1994 november;;;;0
4990;Totaal;102 Visverwerkende industrie;1994 december;;;;0
4991;Totaal;102 Visverwerkende industrie;1994;;;;0
4992;Totaal;102 Visverwerkende industrie;1995 januari;;;;0
4993;Totaal;102 Visverwerkende industrie;1995 februari;;;;0
4994;Totaal;102 Visverwerkende industrie;1995 maart;;;;0
4995;Totaal;102 Visverwerkende industrie;1995 april;;;;0
4996;Totaal;102 Visverwerkende industrie;1995 mei;;;;0
4997;Totaal;102 Visverwerkende industrie;1995 juni;;;;0
4998;Totaal;102 Visverwerkende industrie;1995 juli;;;;0
4999;Totaal;102 Visverwerkende industrie;1995 augustus;;;;0
5000;Totaal;102 Visverwerkende industrie;1995 september;;;;0
5001;Totaal;102 Visverwerkende industrie;1995 oktober;;;;0
5002;Totaal;102 Visverwerkende industrie;1995 november;;;;0
5003;Totaal;102 Visverwerkende industrie;1995 december;;;;0
5004;Totaal;102 Visverwerkende industrie;1995;;;;0
5005;Totaal;102 Visverwerkende industrie;1996 januari;;;;0
5006;Totaal;102 Visverwerkende industrie;1996 februari;;;;0
5007;Totaal;102 Visverwerkende industrie;1996 maart;;;;0
5008;Totaal;102 Visverwerkende industrie;1996 april;;;;0
5009;Totaal;102 Visverwerkende industrie;1996 mei;;;;0
5010;Totaal;102 Visverwerkende industrie;1996 juni;;;;0
5011;Totaal;102 Visverwerkende industrie;1996 juli;;;;0
5012;Totaal;102 Visverwerkende industrie;1996 augustus;;;;0
5013;Totaal;102 Visverwerkende industrie;1996 september;;;;0
5014;Totaal;102 Visverwerkende industrie;1996 oktober;;;;0
5015;Totaal;102 Visverwerkende industrie;1996 november;;;;0
5016;Totaal;102 Visverwerkende industrie;1996 december;;;;0
5017;Totaal;102 Visverwerkende industrie;1996;;;;0
5018;Totaal;102 Visverwerkende industrie;1997 januari;;;;0
5019;Totaal;102 Visverwerkende industrie;1997 februari;;;;0
5020;Totaal;102 Visverwerkende industrie;1997 maart;;;;0
5021;Totaal;102 Visverwerkende industrie;1997 april;;;;0
5022;Totaal;102 Visverwerkende industrie;1997 mei;;;;0
5023;Totaal;102 Visverwerkende industrie;1997 juni;;;;0
5024;Totaal;102 Visverwerkende industrie;1997 juli;;;;0
5025;Totaal;102 Visverwerkende industrie;1997 augustus;;;;0
5026;Totaal;102 Visverwerkende industrie;1997 september;;;;0
5027;Totaal;102 Visverwerkende industrie;1997 oktober;;;;0
5028;Totaal;102 Visverwerkende industrie;1997 november;;;;0
5029;Totaal;102 Visverwerkende industrie;1997 december;;;;0
5030;Totaal;102 Visverwerkende industrie;1997;;;;0
5031;Totaal;102 Visverwerkende industrie;1998 januari;;;;0
5032;Totaal;102 Visverwerkende industrie;1998 februari;;;;0
5033;Totaal;102 Visverwerkende industrie;1998 maart;;;;0
5034;Totaal;102 Visverwerkende industrie;1998 april;;;;0
5035;Totaal;102 Visverwerkende industrie;1998 mei;;;;0
5036;Totaal;102 Visverwerkende industrie;1998 juni;;;;0
5037;Totaal;102 Visverwerkende industrie;1998 juli;;;;0
5038;Totaal;102 Visverwerkende industrie;1998 augustus;;;;0
5039;Totaal;102 Visverwerkende industrie;1998 september;;;;0
5040;Totaal;102 Visverwerkende industrie;1998 oktober;;;;0
5041;Totaal;102 Visverwerkende industrie;1998 november;;;;0
5042;Totaal;102 Visverwerkende industrie;1998 december;;;;0
5043;Totaal;102 Visverwerkende industrie;1998;;;;0
5044;Totaal;102 Visverwerkende industrie;1999 januari;;;;0
5045;Totaal;102 Visverwerkende industrie;1999 februari;;;;0
5046;Totaal;102 Visverwerkende industrie;1999 maart;;;;0
5047;Totaal;102 Visverwerkende industrie;1999 april;;;;0
5048;Totaal;102 Visverwerkende industrie;1999 mei;;;;0
5049;Totaal;102 Visverwerkende industrie;1999 juni;;;;0
5050;Totaal;102 Visverwerkende industrie;1999 juli;;;;0
5051;Totaal;102 Visverwerkende industrie;1999 augustus;;;;0
5052;Totaal;102 Visverwerkende industrie;1999 september;;;;0
5053;Totaal;102 Visverwerkende industrie;1999 oktober;;;;0
5054;Totaal;102 Visverwerkende industrie;1999 november;;;;0
5055;Totaal;102 Visverwerkende industrie;1999 december;;;;0
5056;Totaal;102 Visverwerkende industrie;1999;;;;0
5057;Totaal;102 Visverwerkende industrie;2000 januari;;;;0
5058;Totaal;102 Visverwerkende industrie;2000 februari;;;;0
5059;Totaal;102 Visverwerkende industrie;2000 maart;;;;0
5060;Totaal;102 Visverwerkende industrie;2000 april;;;;0
5061;Totaal;102 Visverwerkende industrie;2000 mei;;;;0
5062;Totaal;102 Visverwerkende industrie;2000 juni;;;;0
5063;Totaal;102 Visverwerkende industrie;2000 juli;;;;0
5064;Totaal;102 Visverwerkende industrie;2000 augustus;;;;0
5065;Totaal;102 Visverwerkende industrie;2000 september;;;;0
5066;Totaal;102 Visverwerkende industrie;2000 oktober;;;;0
5067;Totaal;102 Visverwerkende industrie;2000 november;;;;0
5068;Totaal;102 Visverwerkende industrie;2000 december;;;;0
5069;Totaal;102 Visverwerkende industrie;2000;;;;0
5070;Totaal;102 Visverwerkende industrie;2001 januari;;;;0
5071;Totaal;102 Visverwerkende industrie;2001 februari;;;;0
5072;Totaal;102 Visverwerkende industrie;2001 maart;;;;0
5073;Totaal;102 Visverwerkende industrie;2001 april;;;;0
5074;Totaal;102 Visverwerkende industrie;2001 mei;;;;0
5075;Totaal;102 Visverwerkende industrie;2001 juni;;;;0
5076;Totaal;102 Visverwerkende industrie;2001 juli;;;;0
5077;Totaal;102 Visverwerkende industrie;2001 augustus;;;;0
5078;Totaal;102 Visverwerkende industrie;2001 september;;;;0
5079;Totaal;102 Visverwerkende industrie;2001 oktober;;;;0
5080;Totaal;102 Visverwerkende industrie;2001 november;;;;0
5081;Totaal;102 Visverwerkende industrie;2001 december;;;;0
5082;Totaal;102 Visverwerkende industrie;2001;;;;0
5083;Totaal;102 Visverwerkende industrie;2002 januari;;;;0
5084;Totaal;102 Visverwerkende industrie;2002 februari;;;;0
5085;Totaal;102 Visverwerkende industrie;2002 maart;;;;0
5086;Totaal;102 Visverwerkende industrie;2002 april;;;;0
5087;Totaal;102 Visverwerkende industrie;2002 mei;;;;0
5088;Totaal;102 Visverwerkende industrie;2002 juni;;;;0
5089;Totaal;102 Visverwerkende industrie;2002 juli;;;;0
5090;Totaal;102 Visverwerkende industrie;2002 augustus;;;;0
5091;Totaal;102 Visverwerkende industrie;2002 september;;;;0
5092;Totaal;102 Visverwerkende industrie;2002 oktober;;;;0
5093;Totaal;102 Visverwerkende industrie;2002 november;;;;0
5094;Totaal;102 Visverwerkende industrie;2002 december;;;;0
5095;Totaal;102 Visverwerkende industrie;2002;;;;0
5096;Totaal;102 Visverwerkende industrie;2003 januari;;;;0
5097;Totaal;102 Visverwerkende industrie;2003 februari;;;;0
5098;Totaal;102 Visverwerkende industrie;2003 maart;;;;0
5099;Totaal;102 Visverwerkende industrie;2003 april;;;;0
5100;Totaal;102 Visverwerkende industrie;2003 mei;;;;0
5101;Totaal;102 Visverwerkende industrie;2003 juni;;;;0
5102;Totaal;102 Visverwerkende industrie;2003 juli;;;;0
5103;Totaal;102 Visverwerkende industrie;2003 augustus;;;;0
5104;Totaal;102 Visverwerkende industrie;2003 september;;;;0
5105;Totaal;102 Visverwerkende industrie;2003 oktober;;;;0
5106;Totaal;102 Visverwerkende industrie;2003 november;;;;0
5107;Totaal;102 Visverwerkende industrie;2003 december;;;;0
5108;Totaal;102 Visverwerkende industrie;2003;;;;0
5109;Totaal;102 Visverwerkende industrie;2004 januari;;;;0
5110;Totaal;102 Visverwerkende industrie;2004 februari;;;;0
5111;Totaal;102 Visverwerkende industrie;2004 maart;;;;0
5112;Totaal;102 Visverwerkende industrie;2004 april;;;;0
5113;Totaal;102 Visverwerkende industrie;2004 mei;;;;0
5114;Totaal;102 Visverwerkende industrie;2004 juni;;;;0
5115;Totaal;102 Visverwerkende industrie;2004 juli;;;;0
5116;Totaal;102 Visverwerkende industrie;2004 augustus;;;;0
5117;Totaal;102 Visverwerkende industrie;2004 september;;;;0
5118;Totaal;102 Visverwerkende industrie;2004 oktober;;;;0
5119;Totaal;102 Visverwerkende industrie;2004 november;;;;0
5120;Totaal;102 Visverwerkende industrie;2004 december;;;;0
5121;Totaal;102 Visverwerkende industrie;2004;;;;0
5122;Totaal;102 Visverwerkende industrie;2005 januari;92.3;;;607
5123;Totaal;102 Visverwerkende industrie;2005 februari;94.0;;1.8;607
5124;Totaal;102 Visverwerkende industrie;2005 maart;93.0;;-1.1;607
5125;Totaal;102 Visverwerkende industrie;2005 april;91.5;;-1.6;607
5126;Totaal;102 Visverwerkende industrie;2005 mei;91.7;;0.2;607
5127;Totaal;102 Visverwerkende industrie;2005 juni;94.7;;3.3;607
5128;Totaal;102 Visverwerkende industrie;2005 juli;94.1;;-0.7;607
5129;Totaal;102 Visverwerkende industrie;2005 augustus;95.3;;1.3;607
5130;Totaal;102 Visverwerkende industrie;2005 september;93.8;;-1.5;607
5131;Totaal;102 Visverwerkende industrie;2005 oktober;96.1;;2.4;607
5132;Totaal;102 Visverwerkende industrie;2005 november;97.4;;1.4;607
5133;Totaal;102 Visverwerkende industrie;2005 december;95.5;;-2.0;607
5134;Totaal;102 Visverwerkende industrie;2005;94.1;;;607
5135;Totaal;102 Visverwerkende industrie;2006 januari;94.6;2.5;-0.9;607
5136;Totaal;102 Visverwerkende industrie;2006 februari;95.3;1.3;0.7;607
5137;Totaal;102 Visverwerkende industrie;2006 maart;97.7;5.0;2.5;607
5138;Totaal;102 Visverwerkende industrie;2006 april;96.3;5.2;-1.4;607
5139;Totaal;102 Visverwerkende industrie;2006 mei;94.6;3.1;-1.8;607
5140;Totaal;102 Visverwerkende industrie;2006 juni;95.2;0.5;0.6;607
5141;Totaal;102 Visverwerkende industrie;2006 juli;96.5;2.6;1.4;607
5142;Totaal;102 Visverwerkende industrie;2006 augustus;96.1;0.8;-0.4;607
5143;Totaal;102 Visverwerkende industrie;2006 september;97.5;3.9;1.5;607
5144;Totaal;102 Visverwerkende industrie;2006 oktober;97.0;0.9;-0.6;607
5145;Totaal;102 Visverwerkende industrie;2006 november;98.1;0.7;1.2;607
5146;Totaal;102 Visverwerkende industrie;2006 december;98.4;3.1;0.3;607
5147;Totaal;102 Visverwerkende industrie;2006;96.4;2.5;;607
5148;Totaal;102 Visverwerkende industrie;2007 januari;98.7;4.3;0.2;607
5149;Totaal;102 Visverwerkende industrie;2007 februari;100.1;5.1;1.5;607
5150;Totaal;102 Visverwerkende industrie;2007 maart;100.5;2.9;0.4;607
5151;Totaal;102 Visverwerkende industrie;2007 april;99.3;3.2;-1.2;607
5152;Totaal;102 Visverwerkende industrie;2007 mei;96.5;2.0;-2.9;607
5153;Totaal;102 Visverwerkende industrie;2007 juni;96.4;1.3;-0.1;607
5154;Totaal;102 Visverwerkende industrie;2007 juli;96.7;0.2;0.4;607
5155;Totaal;102 Visverwerkende industrie;2007 augustus;96.9;0.8;0.2;607
5156;Totaal;102 Visverwerkende industrie;2007 september;95.2;-2.4;-1.8;607
5157;Totaal;102 Visverwerkende industrie;2007 oktober;95.3;-1.7;0.1;607
5158;Totaal;102 Visverwerkende industrie;2007 november;96.4;-1.8;1.1;607
5159;Totaal;102 Visverwerkende industrie;2007 december;95.9;-2.6;-0.5;607
5160;Totaal;102 Visverwerkende industrie;2007;97.3;0.9;;607
5161;Totaal;102 Visverwerkende industrie;2008 januari;99.4;0.7;3.6;607
5162;Totaal;102 Visverwerkende industrie;2008 februari;101.3;1.2;2.0;607
5163;Totaal;102 Visverwerkende industrie;2008 maart;99.8;-0.7;-1.5;607
5164;Totaal;102 Visverwerkende industrie;2008 april;99.6;0.2;-0.3;607
5165;Totaal;102 Visverwerkende industrie;2008 mei;98.4;2.0;-1.2;607
5166;Totaal;102 Visverwerkende industrie;2008 juni;99.5;3.3;1.1;607
5167;Totaal;102 Visverwerkende industrie;2008 juli;98.8;2.1;-0.7;607
5168;Totaal;102 Visverwerkende industrie;2008 augustus;99.3;2.5;0.5;607
5169;Totaal;102 Visverwerkende industrie;2008 september;98.5;3.5;-0.8;607
5170;Totaal;102 Visverwerkende industrie;2008 oktober;101.3;6.3;2.8;607
5171;Totaal;102 Visverwerkende industrie;2008 november;100.9;4.7;-0.3;607
5172;Totaal;102 Visverwerkende industrie;2008 december;100.9;5.2;0.0;607
5173;Totaal;102 Visverwerkende industrie;2008;99.8;2.6;;607
