ID;Woningtype;EigendomWoning;Huishoudenskenmerken;RegioS;Perioden;WoningenInVoorraad_1
1601;Totaal;Totaal;10000;Harlingen;2016;6960.0
1602;Totaal;Totaal;10000;Harlingen;2017;6935.0
1603;Totaal;Totaal;10000;Harlingen;2018;6995.0
1604;Totaal;Totaal;10000;Harlingen;2019;7060.0
1605;Totaal;Totaal;10000;Harlingen;2020;7145.0
1606;Totaal;Totaal;10000;Harlingen;2021;7210.0
1607;Totaal;Totaal;10000;Harlingen;2022;7360.0
1608;Totaal;Totaal;10000;Hattem;2015;4765.0
1609;Totaal;Totaal;10000;Hattem;2016;4840.0
1610;Totaal;Totaal;10000;Hattem;2017;4870.0
1611;Totaal;Totaal;10000;Hattem;2018;4885.0
1612;Totaal;Totaal;10000;Hattem;2019;4915.0
1613;Totaal;Totaal;10000;Hattem;2020;4950.0
1614;Totaal;Totaal;10000;Hattem;2021;4995.0
1615;Totaal;Totaal;10000;Hattem;2022;5085.0
1616;Totaal;Totaal;10000;Heemskerk;2015;16520.0
1617;Totaal;Totaal;10000;Heemskerk;2016;16540.0
1618;Totaal;Totaal;10000;Heemskerk;2017;16510.0
1619;Totaal;Totaal;10000;Heemskerk;2018;16495.0
1620;Totaal;Totaal;10000;Heemskerk;2019;16515.0
1621;Totaal;Totaal;10000;Heemskerk;2020;16640.0
1622;Totaal;Totaal;10000;Heemskerk;2021;16705.0
1623;Totaal;Totaal;10000;Heemskerk;2022;16780.0
1624;Totaal;Totaal;10000;Heemstede;2015;11290.0
1625;Totaal;Totaal;10000;Heemstede;2016;11335.0
1626;Totaal;Totaal;10000;Heemstede;2017;11405.0
1627;Totaal;Totaal;10000;Heemstede;2018;11455.0
1628;Totaal;Totaal;10000;Heemstede;2019;11440.0
1629;Totaal;Totaal;10000;Heemstede;2020;11615.0
1630;Totaal;Totaal;10000;Heemstede;2021;11655.0
1631;Totaal;Totaal;10000;Heemstede;2022;11695.0
1632;Totaal;Totaal;10000;Heerde;2015;7225.0
1633;Totaal;Totaal;10000;Heerde;2016;7250.0
1634;Totaal;Totaal;10000;Heerde;2017;7240.0
1635;Totaal;Totaal;10000;Heerde;2018;7280.0
1636;Totaal;Totaal;10000;Heerde;2019;7360.0
1637;Totaal;Totaal;10000;Heerde;2020;7415.0
1638;Totaal;Totaal;10000;Heerde;2021;7595.0
1639;Totaal;Totaal;10000;Heerde;2022;7585.0
1640;Totaal;Totaal;10000;Heerenveen;2015;21280.0
1641;Totaal;Totaal;10000;Heerenveen;2016;21360.0
1642;Totaal;Totaal;10000;Heerenveen;2017;21475.0
1643;Totaal;Totaal;10000;Heerenveen;2018;21525.0
1644;Totaal;Totaal;10000;Heerenveen;2019;21815.0
1645;Totaal;Totaal;10000;Heerenveen;2020;21930.0
1646;Totaal;Totaal;10000;Heerenveen;2021;22185.0
1647;Totaal;Totaal;10000;Heerenveen;2022;22265.0
1648;Totaal;Totaal;10000;Heerhugowaard;2015;21105.0
1649;Totaal;Totaal;10000;Heerhugowaard;2016;21470.0
1650;Totaal;Totaal;10000;Heerhugowaard;2017;21730.0
1651;Totaal;Totaal;10000;Heerhugowaard;2018;22025.0
1652;Totaal;Totaal;10000;Heerhugowaard;2019;22400.0
1653;Totaal;Totaal;10000;Heerhugowaard;2020;22935.0
1654;Totaal;Totaal;10000;Heerhugowaard;2021;23160.0
1655;Totaal;Totaal;10000;Heerhugowaard;2022;
1656;Totaal;Totaal;10000;Heerlen;2015;41715.0
1657;Totaal;Totaal;10000;Heerlen;2016;41935.0
1658;Totaal;Totaal;10000;Heerlen;2017;42085.0
1659;Totaal;Totaal;10000;Heerlen;2018;42220.0
1660;Totaal;Totaal;10000;Heerlen;2019;42335.0
1661;Totaal;Totaal;10000;Heerlen;2020;42420.0
1662;Totaal;Totaal;10000;Heerlen;2021;42635.0
1663;Totaal;Totaal;10000;Heerlen;2022;42665.0
1664;Totaal;Totaal;10000;Heeze-Leende;2015;6140.0
1665;Totaal;Totaal;10000;Heeze-Leende;2016;6170.0
1666;Totaal;Totaal;10000;Heeze-Leende;2017;6225.0
1667;Totaal;Totaal;10000;Heeze-Leende;2018;6305.0
1668;Totaal;Totaal;10000;Heeze-Leende;2019;6370.0
1669;Totaal;Totaal;10000;Heeze-Leende;2020;6430.0
1670;Totaal;Totaal;10000;Heeze-Leende;2021;6550.0
1671;Totaal;Totaal;10000;Heeze-Leende;2022;6615.0
1672;Totaal;Totaal;10000;Heiloo;2015;9585.0
1673;Totaal;Totaal;10000;Heiloo;2016;9695.0
1674;Totaal;Totaal;10000;Heiloo;2017;9740.0
1675;Totaal;Totaal;10000;Heiloo;2018;9870.0
1676;Totaal;Totaal;10000;Heiloo;2019;10030.0
1677;Totaal;Totaal;10000;Heiloo;2020;10215.0
1678;Totaal;Totaal;10000;Heiloo;2021;10410.0
1679;Totaal;Totaal;10000;Heiloo;2022;10375.0
1680;Totaal;Totaal;10000;Den Helder;2015;25400.0
1681;Totaal;Totaal;10000;Den Helder;2016;25550.0
1682;Totaal;Totaal;10000;Den Helder;2017;25545.0
1683;Totaal;Totaal;10000;Den Helder;2018;25675.0
1684;Totaal;Totaal;10000;Den Helder;2019;25895.0
1685;Totaal;Totaal;10000;Den Helder;2020;26085.0
1686;Totaal;Totaal;10000;Den Helder;2021;26205.0
1687;Totaal;Totaal;10000;Den Helder;2022;26250.0
1688;Totaal;Totaal;10000;Hellendoorn;2015;13845.0
1689;Totaal;Totaal;10000;Hellendoorn;2016;13925.0
1690;Totaal;Totaal;10000;Hellendoorn;2017;13990.0
1691;Totaal;Totaal;10000;Hellendoorn;2018;14060.0
1692;Totaal;Totaal;10000;Hellendoorn;2019;14185.0
1693;Totaal;Totaal;10000;Hellendoorn;2020;14260.0
1694;Totaal;Totaal;10000;Hellendoorn;2021;14330.0
1695;Totaal;Totaal;10000;Hellendoorn;2022;14295.0
1696;Totaal;Totaal;10000;Hellevoetsluis;2015;16340.0
1697;Totaal;Totaal;10000;Hellevoetsluis;2016;16475.0
1698;Totaal;Totaal;10000;Hellevoetsluis;2017;16540.0
1699;Totaal;Totaal;10000;Hellevoetsluis;2018;17060.0
1700;Totaal;Totaal;10000;Hellevoetsluis;2019;17095.0
1701;Totaal;Totaal;10000;Hellevoetsluis;2020;17165.0
1702;Totaal;Totaal;10000;Hellevoetsluis;2021;17210.0
1703;Totaal;Totaal;10000;Hellevoetsluis;2022;17215.0
1704;Totaal;Totaal;10000;Helmond;2015;37215.0
1705;Totaal;Totaal;10000;Helmond;2016;37490.0
1706;Totaal;Totaal;10000;Helmond;2017;37720.0
1707;Totaal;Totaal;10000;Helmond;2018;38065.0
1708;Totaal;Totaal;10000;Helmond;2019;38520.0
1709;Totaal;Totaal;10000;Helmond;2020;38925.0
1710;Totaal;Totaal;10000;Helmond;2021;39525.0
1711;Totaal;Totaal;10000;Helmond;2022;39850.0
1712;Totaal;Totaal;10000;Hendrik-Ido-Ambacht;2015;11160.0
1713;Totaal;Totaal;10000;Hendrik-Ido-Ambacht;2016;11285.0
1714;Totaal;Totaal;10000;Hendrik-Ido-Ambacht;2017;11615.0
1715;Totaal;Totaal;10000;Hendrik-Ido-Ambacht;2018;11745.0
1716;Totaal;Totaal;10000;Hendrik-Ido-Ambacht;2019;11845.0
1717;Totaal;Totaal;10000;Hendrik-Ido-Ambacht;2020;11850.0
1718;Totaal;Totaal;10000;Hendrik-Ido-Ambacht;2021;12050.0
1719;Totaal;Totaal;10000;Hendrik-Ido-Ambacht;2022;12135.0
1720;Totaal;Totaal;10000;Hengelo (O.);2015;35100.0
1721;Totaal;Totaal;10000;Hengelo (O.);2016;35290.0
1722;Totaal;Totaal;10000;Hengelo (O.);2017;35495.0
1723;Totaal;Totaal;10000;Hengelo (O.);2018;35875.0
1724;Totaal;Totaal;10000;Hengelo (O.);2019;36140.0
1725;Totaal;Totaal;10000;Hengelo (O.);2020;36425.0
1726;Totaal;Totaal;10000;Hengelo (O.);2021;36790.0
1727;Totaal;Totaal;10000;Hengelo (O.);2022;36990.0
1728;Totaal;Totaal;10000;'s-Hertogenbosch;2015;64185.0
1729;Totaal;Totaal;10000;'s-Hertogenbosch;2016;64910.0
1730;Totaal;Totaal;10000;'s-Hertogenbosch;2017;65885.0
1731;Totaal;Totaal;10000;'s-Hertogenbosch;2018;66760.0
1732;Totaal;Totaal;10000;'s-Hertogenbosch;2019;67670.0
1733;Totaal;Totaal;10000;'s-Hertogenbosch;2020;68345.0
1734;Totaal;Totaal;10000;'s-Hertogenbosch;2021;69190.0
1735;Totaal;Totaal;10000;'s-Hertogenbosch;2022;69785.0
1736;Totaal;Totaal;10000;Heumen;2015;6560.0
1737;Totaal;Totaal;10000;Heumen;2016;6645.0
1738;Totaal;Totaal;10000;Heumen;2017;6695.0
1739;Totaal;Totaal;10000;Heumen;2018;6750.0
1740;Totaal;Totaal;10000;Heumen;2019;6760.0
1741;Totaal;Totaal;10000;Heumen;2020;6865.0
1742;Totaal;Totaal;10000;Heumen;2021;6930.0
1743;Totaal;Totaal;10000;Heumen;2022;6935.0
1744;Totaal;Totaal;10000;Heusden;2015;17095.0
1745;Totaal;Totaal;10000;Heusden;2016;17195.0
1746;Totaal;Totaal;10000;Heusden;2017;17340.0
1747;Totaal;Totaal;10000;Heusden;2018;17570.0
1748;Totaal;Totaal;10000;Heusden;2019;17910.0
1749;Totaal;Totaal;10000;Heusden;2020;18165.0
1750;Totaal;Totaal;10000;Heusden;2021;18405.0
1751;Totaal;Totaal;10000;Heusden;2022;18470.0
1752;Totaal;Totaal;10000;Hillegom;2015;8760.0
1753;Totaal;Totaal;10000;Hillegom;2016;8820.0
1754;Totaal;Totaal;10000;Hillegom;2017;9050.0
1755;Totaal;Totaal;10000;Hillegom;2018;9150.0
1756;Totaal;Totaal;10000;Hillegom;2019;9230.0
1757;Totaal;Totaal;10000;Hillegom;2020;9235.0
1758;Totaal;Totaal;10000;Hillegom;2021;9360.0
1759;Totaal;Totaal;10000;Hillegom;2022;9425.0
1760;Totaal;Totaal;10000;Hilvarenbeek;2015;5880.0
1761;Totaal;Totaal;10000;Hilvarenbeek;2016;5965.0
1762;Totaal;Totaal;10000;Hilvarenbeek;2017;5980.0
1763;Totaal;Totaal;10000;Hilvarenbeek;2018;6045.0
1764;Totaal;Totaal;10000;Hilvarenbeek;2019;6165.0
1765;Totaal;Totaal;10000;Hilvarenbeek;2020;6325.0
1766;Totaal;Totaal;10000;Hilvarenbeek;2021;6415.0
1767;Totaal;Totaal;10000;Hilvarenbeek;2022;6475.0
1768;Totaal;Totaal;10000;Hilversum;2015;37220.0
1769;Totaal;Totaal;10000;Hilversum;2016;37715.0
1770;Totaal;Totaal;10000;Hilversum;2017;38130.0
1771;Totaal;Totaal;10000;Hilversum;2018;38510.0
1772;Totaal;Totaal;10000;Hilversum;2019;38880.0
1773;Totaal;Totaal;10000;Hilversum;2020;39275.0
1774;Totaal;Totaal;10000;Hilversum;2021;39650.0
1775;Totaal;Totaal;10000;Hilversum;2022;39675.0
1776;Totaal;Totaal;10000;Hoeksche Waard;2015;
1777;Totaal;Totaal;10000;Hoeksche Waard;2016;
1778;Totaal;Totaal;10000;Hoeksche Waard;2017;
1779;Totaal;Totaal;10000;Hoeksche Waard;2018;
1780;Totaal;Totaal;10000;Hoeksche Waard;2019;35870.0
1781;Totaal;Totaal;10000;Hoeksche Waard;2020;36235.0
1782;Totaal;Totaal;10000;Hoeksche Waard;2021;36785.0
1783;Totaal;Totaal;10000;Hoeksche Waard;2022;37030.0
1784;Totaal;Totaal;10000;Hof van Twente;2015;13850.0
1785;Totaal;Totaal;10000;Hof van Twente;2016;13985.0
1786;Totaal;Totaal;10000;Hof van Twente;2017;14085.0
1787;Totaal;Totaal;10000;Hof van Twente;2018;14125.0
1788;Totaal;Totaal;10000;Hof van Twente;2019;14225.0
1789;Totaal;Totaal;10000;Hof van Twente;2020;14290.0
1790;Totaal;Totaal;10000;Hof van Twente;2021;14325.0
1791;Totaal;Totaal;10000;Hof van Twente;2022;14315.0
1792;Totaal;Totaal;10000;Het Hogeland;2015;
1793;Totaal;Totaal;10000;Het Hogeland;2016;
1794;Totaal;Totaal;10000;Het Hogeland;2017;
1795;Totaal;Totaal;10000;Het Hogeland;2018;
1796;Totaal;Totaal;10000;Het Hogeland;2019;20690.0
1797;Totaal;Totaal;10000;Het Hogeland;2020;20925.0
1798;Totaal;Totaal;10000;Het Hogeland;2021;20975.0
1799;Totaal;Totaal;10000;Het Hogeland;2022;20985.0
1800;Totaal;Totaal;10000;Hollands Kroon;2015;19105.0
1801;Totaal;Totaal;10000;Hollands Kroon;2016;19190.0
1802;Totaal;Totaal;10000;Hollands Kroon;2017;19260.0
1803;Totaal;Totaal;10000;Hollands Kroon;2018;19335.0
1804;Totaal;Totaal;10000;Hollands Kroon;2019;19400.0
1805;Totaal;Totaal;10000;Hollands Kroon;2020;19580.0
1806;Totaal;Totaal;10000;Hollands Kroon;2021;19835.0
1807;Totaal;Totaal;10000;Hollands Kroon;2022;19875.0
1808;Totaal;Totaal;10000;Hoogeveen;2015;22585.0
1809;Totaal;Totaal;10000;Hoogeveen;2016;22770.0
1810;Totaal;Totaal;10000;Hoogeveen;2017;22930.0
1811;Totaal;Totaal;10000;Hoogeveen;2018;23115.0
1812;Totaal;Totaal;10000;Hoogeveen;2019;23190.0
1813;Totaal;Totaal;10000;Hoogeveen;2020;23380.0
1814;Totaal;Totaal;10000;Hoogeveen;2021;23510.0
1815;Totaal;Totaal;10000;Hoogeveen;2022;23525.0
1816;Totaal;Totaal;10000;Hoogezand-Sappemeer;2015;14900.0
1817;Totaal;Totaal;10000;Hoogezand-Sappemeer;2016;15020.0
1818;Totaal;Totaal;10000;Hoogezand-Sappemeer;2017;14945.0
1819;Totaal;Totaal;10000;Hoogezand-Sappemeer;2018;
1820;Totaal;Totaal;10000;Hoogezand-Sappemeer;2019;
1821;Totaal;Totaal;10000;Hoogezand-Sappemeer;2020;
1822;Totaal;Totaal;10000;Hoogezand-Sappemeer;2021;
1823;Totaal;Totaal;10000;Hoogezand-Sappemeer;2022;
1824;Totaal;Totaal;10000;Hoorn;2015;30300.0
1825;Totaal;Totaal;10000;Hoorn;2016;30625.0
1826;Totaal;Totaal;10000;Hoorn;2017;30775.0
1827;Totaal;Totaal;10000;Hoorn;2018;30840.0
1828;Totaal;Totaal;10000;Hoorn;2019;31005.0
1829;Totaal;Totaal;10000;Hoorn;2020;31425.0
1830;Totaal;Totaal;10000;Hoorn;2021;31870.0
1831;Totaal;Totaal;10000;Hoorn;2022;32185.0
1832;Totaal;Totaal;10000;Horst aan de Maas;2015;16215.0
1833;Totaal;Totaal;10000;Horst aan de Maas;2016;16425.0
1834;Totaal;Totaal;10000;Horst aan de Maas;2017;16560.0
1835;Totaal;Totaal;10000;Horst aan de Maas;2018;16635.0
1836;Totaal;Totaal;10000;Horst aan de Maas;2019;16730.0
1837;Totaal;Totaal;10000;Horst aan de Maas;2020;16840.0
1838;Totaal;Totaal;10000;Horst aan de Maas;2021;17030.0
1839;Totaal;Totaal;10000;Horst aan de Maas;2022;17235.0
1840;Totaal;Totaal;10000;Houten;2015;18625.0
1841;Totaal;Totaal;10000;Houten;2016;18870.0
1842;Totaal;Totaal;10000;Houten;2017;19000.0
1843;Totaal;Totaal;10000;Houten;2018;19335.0
1844;Totaal;Totaal;10000;Houten;2019;19460.0
1845;Totaal;Totaal;10000;Houten;2020;19705.0
1846;Totaal;Totaal;10000;Houten;2021;19890.0
1847;Totaal;Totaal;10000;Houten;2022;20130.0
1848;Totaal;Totaal;10000;Huizen;2015;17370.0
1849;Totaal;Totaal;10000;Huizen;2016;17615.0
1850;Totaal;Totaal;10000;Huizen;2017;17650.0
1851;Totaal;Totaal;10000;Huizen;2018;17770.0
1852;Totaal;Totaal;10000;Huizen;2019;17765.0
1853;Totaal;Totaal;10000;Huizen;2020;17875.0
1854;Totaal;Totaal;10000;Huizen;2021;17970.0
1855;Totaal;Totaal;10000;Huizen;2022;17980.0
1856;Totaal;Totaal;10000;Hulst;2015;11915.0
1857;Totaal;Totaal;10000;Hulst;2016;12000.0
1858;Totaal;Totaal;10000;Hulst;2017;12125.0
1859;Totaal;Totaal;10000;Hulst;2018;12170.0
1860;Totaal;Totaal;10000;Hulst;2019;12220.0
1861;Totaal;Totaal;10000;Hulst;2020;12305.0
1862;Totaal;Totaal;10000;Hulst;2021;12345.0
1863;Totaal;Totaal;10000;Hulst;2022;12380.0
1864;Totaal;Totaal;10000;IJsselstein;2015;13415.0
1865;Totaal;Totaal;10000;IJsselstein;2016;13530.0
1866;Totaal;Totaal;10000;IJsselstein;2017;13635.0
1867;Totaal;Totaal;10000;IJsselstein;2018;13665.0
1868;Totaal;Totaal;10000;IJsselstein;2019;13680.0
1869;Totaal;Totaal;10000;IJsselstein;2020;13725.0
1870;Totaal;Totaal;10000;IJsselstein;2021;13695.0
1871;Totaal;Totaal;10000;IJsselstein;2022;13685.0
1872;Totaal;Totaal;10000;Kaag en Braassem;2015;10245.0
1873;Totaal;Totaal;10000;Kaag en Braassem;2016;10420.0
1874;Totaal;Totaal;10000;Kaag en Braassem;2017;10565.0
1875;Totaal;Totaal;10000;Kaag en Braassem;2018;10660.0
1876;Totaal;Totaal;10000;Kaag en Braassem;2019;10960.0
1877;Totaal;Totaal;10000;Kaag en Braassem;2020;11080.0
1878;Totaal;Totaal;10000;Kaag en Braassem;2021;11320.0
1879;Totaal;Totaal;10000;Kaag en Braassem;2022;11530.0
1880;Totaal;Totaal;10000;Kampen;2015;19960.0
1881;Totaal;Totaal;10000;Kampen;2016;20280.0
1882;Totaal;Totaal;10000;Kampen;2017;20430.0
1883;Totaal;Totaal;10000;Kampen;2018;20695.0
1884;Totaal;Totaal;10000;Kampen;2019;21040.0
1885;Totaal;Totaal;10000;Kampen;2020;21320.0
1886;Totaal;Totaal;10000;Kampen;2021;21380.0
1887;Totaal;Totaal;10000;Kampen;2022;21610.0
1888;Totaal;Totaal;10000;Kapelle;2015;4920.0
1889;Totaal;Totaal;10000;Kapelle;2016;4945.0
1890;Totaal;Totaal;10000;Kapelle;2017;5005.0
1891;Totaal;Totaal;10000;Kapelle;2018;5055.0
1892;Totaal;Totaal;10000;Kapelle;2019;5075.0
1893;Totaal;Totaal;10000;Kapelle;2020;5140.0
1894;Totaal;Totaal;10000;Kapelle;2021;5200.0
1895;Totaal;Totaal;10000;Kapelle;2022;5200.0
1896;Totaal;Totaal;10000;Katwijk;2015;24085.0
1897;Totaal;Totaal;10000;Katwijk;2016;24440.0
1898;Totaal;Totaal;10000;Katwijk;2017;24775.0
1899;Totaal;Totaal;10000;Katwijk;2018;24960.0
1900;Totaal;Totaal;10000;Katwijk;2019;25145.0
1901;Totaal;Totaal;10000;Katwijk;2020;25495.0
1902;Totaal;Totaal;10000;Katwijk;2021;25625.0
1903;Totaal;Totaal;10000;Katwijk;2022;25720.0
1904;Totaal;Totaal;10000;Kerkrade;2015;21445.0
1905;Totaal;Totaal;10000;Kerkrade;2016;21510.0
1906;Totaal;Totaal;10000;Kerkrade;2017;21605.0
1907;Totaal;Totaal;10000;Kerkrade;2018;21705.0
1908;Totaal;Totaal;10000;Kerkrade;2019;21780.0
1909;Totaal;Totaal;10000;Kerkrade;2020;21925.0
1910;Totaal;Totaal;10000;Kerkrade;2021;21970.0
1911;Totaal;Totaal;10000;Kerkrade;2022;21995.0
1912;Totaal;Totaal;10000;Koggenland;2015;8655.0
1913;Totaal;Totaal;10000;Koggenland;2016;8655.0
1914;Totaal;Totaal;10000;Koggenland;2017;8690.0
1915;Totaal;Totaal;10000;Koggenland;2018;8790.0
1916;Totaal;Totaal;10000;Koggenland;2019;8835.0
1917;Totaal;Totaal;10000;Koggenland;2020;8975.0
1918;Totaal;Totaal;10000;Koggenland;2021;9025.0
1919;Totaal;Totaal;10000;Koggenland;2022;9110.0
1920;Totaal;Totaal;10000;Kollumerland en Nieuwkruisland;2015;5150.0
1921;Totaal;Totaal;10000;Kollumerland en Nieuwkruisland;2016;5190.0
1922;Totaal;Totaal;10000;Kollumerland en Nieuwkruisland;2017;5200.0
1923;Totaal;Totaal;10000;Kollumerland en Nieuwkruisland;2018;5205.0
1924;Totaal;Totaal;10000;Kollumerland en Nieuwkruisland;2019;
1925;Totaal;Totaal;10000;Kollumerland en Nieuwkruisland;2020;
1926;Totaal;Totaal;10000;Kollumerland en Nieuwkruisland;2021;
1927;Totaal;Totaal;10000;Kollumerland en Nieuwkruisland;2022;
1928;Totaal;Totaal;10000;Korendijk;2015;4210.0
1929;Totaal;Totaal;10000;Korendijk;2016;4285.0
1930;Totaal;Totaal;10000;Korendijk;2017;4360.0
1931;Totaal;Totaal;10000;Korendijk;2018;4445.0
1932;Totaal;Totaal;10000;Korendijk;2019;
1933;Totaal;Totaal;10000;Korendijk;2020;
1934;Totaal;Totaal;10000;Korendijk;2021;
1935;Totaal;Totaal;10000;Korendijk;2022;
1936;Totaal;Totaal;10000;Krimpen aan den IJssel;2015;11785.0
1937;Totaal;Totaal;10000;Krimpen aan den IJssel;2016;11815.0
1938;Totaal;Totaal;10000;Krimpen aan den IJssel;2017;11880.0
1939;Totaal;Totaal;10000;Krimpen aan den IJssel;2018;11970.0
1940;Totaal;Totaal;10000;Krimpen aan den IJssel;2019;12045.0
1941;Totaal;Totaal;10000;Krimpen aan den IJssel;2020;12050.0
1942;Totaal;Totaal;10000;Krimpen aan den IJssel;2021;12020.0
1943;Totaal;Totaal;10000;Krimpen aan den IJssel;2022;12035.0
1944;Totaal;Totaal;10000;Krimpenerwaard;2015;21690.0
1945;Totaal;Totaal;10000;Krimpenerwaard;2016;22010.0
1946;Totaal;Totaal;10000;Krimpenerwaard;2017;22185.0
1947;Totaal;Totaal;10000;Krimpenerwaard;2018;22355.0
1948;Totaal;Totaal;10000;Krimpenerwaard;2019;22510.0
1949;Totaal;Totaal;10000;Krimpenerwaard;2020;22615.0
1950;Totaal;Totaal;10000;Krimpenerwaard;2021;22800.0
1951;Totaal;Totaal;10000;Krimpenerwaard;2022;23020.0
1952;Totaal;Totaal;10000;Laarbeek;2015;8660.0
1953;Totaal;Totaal;10000;Laarbeek;2016;8715.0
1954;Totaal;Totaal;10000;Laarbeek;2017;8790.0
1955;Totaal;Totaal;10000;Laarbeek;2018;8920.0
1956;Totaal;Totaal;10000;Laarbeek;2019;8980.0
1957;Totaal;Totaal;10000;Laarbeek;2020;9275.0
1958;Totaal;Totaal;10000;Laarbeek;2021;9315.0
1959;Totaal;Totaal;10000;Laarbeek;2022;9365.0
1960;Totaal;Totaal;10000;Land van Cuijk;2015;
1961;Totaal;Totaal;10000;Land van Cuijk;2016;
1962;Totaal;Totaal;10000;Land van Cuijk;2017;
1963;Totaal;Totaal;10000;Land van Cuijk;2018;
1964;Totaal;Totaal;10000;Land van Cuijk;2019;
1965;Totaal;Totaal;10000;Land van Cuijk;2020;
1966;Totaal;Totaal;10000;Land van Cuijk;2021;
1967;Totaal;Totaal;10000;Land van Cuijk;2022;37375.0
1968;Totaal;Totaal;10000;Landerd;2015;5570.0
1969;Totaal;Totaal;10000;Landerd;2016;5650.0
1970;Totaal;Totaal;10000;Landerd;2017;5710.0
1971;Totaal;Totaal;10000;Landerd;2018;5805.0
1972;Totaal;Totaal;10000;Landerd;2019;5950.0
1973;Totaal;Totaal;10000;Landerd;2020;6030.0
1974;Totaal;Totaal;10000;Landerd;2021;6035.0
1975;Totaal;Totaal;10000;Landerd;2022;
1976;Totaal;Totaal;10000;Landgraaf;2015;16775.0
1977;Totaal;Totaal;10000;Landgraaf;2016;16880.0
1978;Totaal;Totaal;10000;Landgraaf;2017;16980.0
1979;Totaal;Totaal;10000;Landgraaf;2018;17035.0
1980;Totaal;Totaal;10000;Landgraaf;2019;17035.0
1981;Totaal;Totaal;10000;Landgraaf;2020;17055.0
1982;Totaal;Totaal;10000;Landgraaf;2021;17015.0
1983;Totaal;Totaal;10000;Landgraaf;2022;17020.0
1984;Totaal;Totaal;10000;Landsmeer;2015;4400.0
1985;Totaal;Totaal;10000;Landsmeer;2016;4480.0
1986;Totaal;Totaal;10000;Landsmeer;2017;4550.0
1987;Totaal;Totaal;10000;Landsmeer;2018;4535.0
1988;Totaal;Totaal;10000;Landsmeer;2019;4565.0
1989;Totaal;Totaal;10000;Landsmeer;2020;4630.0
1990;Totaal;Totaal;10000;Landsmeer;2021;4615.0
1991;Totaal;Totaal;10000;Landsmeer;2022;4635.0
1992;Totaal;Totaal;10000;Langedijk;2015;10605.0
1993;Totaal;Totaal;10000;Langedijk;2016;10710.0
1994;Totaal;Totaal;10000;Langedijk;2017;10790.0
1995;Totaal;Totaal;10000;Langedijk;2018;10935.0
1996;Totaal;Totaal;10000;Langedijk;2019;10970.0
1997;Totaal;Totaal;10000;Langedijk;2020;11090.0
1998;Totaal;Totaal;10000;Langedijk;2021;11230.0
1999;Totaal;Totaal;10000;Langedijk;2022;
2000;Totaal;Totaal;10000;Lansingerland;2015;21720.0
2001;Totaal;Totaal;10000;Lansingerland;2016;22120.0
2002;Totaal;Totaal;10000;Lansingerland;2017;22475.0
2003;Totaal;Totaal;10000;Lansingerland;2018;22645.0
2004;Totaal;Totaal;10000;Lansingerland;2019;22985.0
2005;Totaal;Totaal;10000;Lansingerland;2020;23400.0
2006;Totaal;Totaal;10000;Lansingerland;2021;23760.0
2007;Totaal;Totaal;10000;Lansingerland;2022;23720.0
2008;Totaal;Totaal;10000;Laren (NH.);2015;4605.0
2009;Totaal;Totaal;10000;Laren (NH.);2016;4665.0
2010;Totaal;Totaal;10000;Laren (NH.);2017;4705.0
2011;Totaal;Totaal;10000;Laren (NH.);2018;4700.0
2012;Totaal;Totaal;10000;Laren (NH.);2019;4740.0
2013;Totaal;Totaal;10000;Laren (NH.);2020;4830.0
2014;Totaal;Totaal;10000;Laren (NH.);2021;4885.0
2015;Totaal;Totaal;10000;Laren (NH.);2022;4910.0
2016;Totaal;Totaal;10000;Leek;2015;7885.0
2017;Totaal;Totaal;10000;Leek;2016;7970.0
2018;Totaal;Totaal;10000;Leek;2017;8080.0
2019;Totaal;Totaal;10000;Leek;2018;8170.0
2020;Totaal;Totaal;10000;Leek;2019;
2021;Totaal;Totaal;10000;Leek;2020;
2022;Totaal;Totaal;10000;Leek;2021;
2023;Totaal;Totaal;10000;Leek;2022;
2024;Totaal;Totaal;10000;Leerdam;2015;8045.0
2025;Totaal;Totaal;10000;Leerdam;2016;8160.0
2026;Totaal;Totaal;10000;Leerdam;2017;8235.0
2027;Totaal;Totaal;10000;Leerdam;2018;8345.0
2028;Totaal;Totaal;10000;Leerdam;2019;
2029;Totaal;Totaal;10000;Leerdam;2020;
2030;Totaal;Totaal;10000;Leerdam;2021;
2031;Totaal;Totaal;10000;Leerdam;2022;
2032;Totaal;Totaal;10000;Leeuwarden;2015;48715.0
2033;Totaal;Totaal;10000;Leeuwarden;2016;49385.0
2034;Totaal;Totaal;10000;Leeuwarden;2017;50215.0
2035;Totaal;Totaal;10000;Leeuwarden;2018;56460.0
2036;Totaal;Totaal;10000;Leeuwarden;2019;57345.0
2037;Totaal;Totaal;10000;Leeuwarden;2020;58035.0
2038;Totaal;Totaal;10000;Leeuwarden;2021;59005.0
2039;Totaal;Totaal;10000;Leeuwarden;2022;59490.0
2040;Totaal;Totaal;10000;Leeuwarderadeel;2015;4120.0
2041;Totaal;Totaal;10000;Leeuwarderadeel;2016;4125.0
2042;Totaal;Totaal;10000;Leeuwarderadeel;2017;4150.0
2043;Totaal;Totaal;10000;Leeuwarderadeel;2018;
2044;Totaal;Totaal;10000;Leeuwarderadeel;2019;
2045;Totaal;Totaal;10000;Leeuwarderadeel;2020;
2046;Totaal;Totaal;10000;Leeuwarderadeel;2021;
