ID;Geslacht;Leeftijd;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersonenInInstitutioneleHuishoudens_12
2886;Totaal mannen en vrouwen;95 jaar of ouder;2001;12800;5552;0;4074.0;521.0;198.0;293.0;8.0;22.0;393.0;564;7248
2887;Totaal mannen en vrouwen;95 jaar of ouder;2002;13176;5886;0;4322.0;552.0;184.0;337.0;11.0;20.0;391.0;621;7290
2888;Totaal mannen en vrouwen;95 jaar of ouder;2003;13470;6068;0;4577.0;524.0;172.0;318.0;8.0;26.0;381.0;586;7402
2889;Totaal mannen en vrouwen;95 jaar of ouder;2004;13699;6305;0;4764.0;584.0;202.0;352.0;5.0;25.0;382.0;575;7394
2890;Totaal mannen en vrouwen;95 jaar of ouder;2005;14355;6801;0;5140.0;660.0;234.0;390.0;11.0;25.0;391.0;610;7554
2891;Totaal mannen en vrouwen;95 jaar of ouder;2006;14834;7310;0;5599.0;662.0;195.0;436.0;11.0;20.0;448.0;601;7524
2892;Totaal mannen en vrouwen;95 jaar of ouder;2007;15218;7705;0;5912.0;685.0;183.0;481.0;2.0;19.0;446.0;662;7513
2893;Totaal mannen en vrouwen;95 jaar of ouder;2008;16104;8311;0;6454.0;746.0;188.0;519.0;9.0;30.0;449.0;662;7793
2894;Totaal mannen en vrouwen;95 jaar of ouder;2009;16842;8871;0;6887.0;844.0;218.0;588.0;9.0;29.0;452.0;688;7971
2895;Totaal mannen en vrouwen;95 jaar of ouder;2010;17966;9647;0;7566.0;920.0;222.0;662.0;11.0;25.0;444.0;717;8319
2896;Totaal mannen en vrouwen;95 jaar of ouder;2011;18472;9891;0;7720.0;823.0;109.0;684.0;5.0;25.0;600.0;748;8581
2897;Totaal mannen en vrouwen;95 jaar of ouder;2012;19253;10538;0;8266.0;884.0;138.0;714.0;7.0;25.0;630.0;758;8715
2898;Totaal mannen en vrouwen;95 jaar of ouder;2013;19721;11074;0;8804.0;908.0;138.0;726.0;13.0;31.0;639.0;723;8647
2899;Totaal mannen en vrouwen;95 jaar of ouder;2014;19918;10294;0;8097.0;851.0;121.0;705.0;6.0;19.0;651.0;695;9624
2900;Totaal mannen en vrouwen;95 jaar of ouder;2015;20785;11375;0;9054.0;964.0;108.0;815.0;9.0;32.0;621.0;736;9410
2901;Totaal mannen en vrouwen;95 jaar of ouder;2016;22534;12781;0;10262.0;1112.0;105.0;966.0;8.0;33.0;658.0;749;9753
2902;Totaal mannen en vrouwen;95 jaar of ouder;2017;23876;14231;0;11546.0;1254.0;122.0;1089.0;10.0;33.0;688.0;743;9645
2903;Totaal mannen en vrouwen;95 jaar of ouder;2018;24762;14721;0;11921.0;1275.0;133.0;1100.0;12.0;30.0;721.0;804;10041
2904;Totaal mannen en vrouwen;95 jaar of ouder;2019;25675;15425;0;12514.0;1394.0;151.0;1192.0;11.0;40.0;752.0;765;10250
2905;Totaal mannen en vrouwen;95 jaar of ouder;2020;26713;15882;0;12922.0;1414.0;139.0;1230.0;12.0;33.0;770.0;776;10831
2906;Totaal mannen en vrouwen;95 jaar of ouder;2021;26681;16040;0;13030.0;1502.0;146.0;1305.0;9.0;42.0;727.0;781;10641
2907;Totaal mannen en vrouwen;95 jaar of ouder;2022;26809;16172;0;13137.0;1550.0;150.0;1351.0;9.0;40.0;767.0;718;10637
2908;Totaal mannen en vrouwen;95 jaar of ouder;2023;26317;15620;0;12628.0;1543.0;156.0;1331.0;12.0;44.0;736.0;713;10697
2909;Totaal mannen en vrouwen;95 jaar of ouder;2024;26616;15583;0;12544.0;1617.0;186.0;1366.0;11.0;54.0;715.0;707;11033
2910;Mannen;Totaal;1995;7627482;7542302;2468651;930670.0;3958539.0;423789.0;1424616.0;97759.0;2012375.0;55829.0;128613;85180
2911;Mannen;Totaal;1996;7662289;7576416;2472402;940505.0;3986671.0;447491.0;1435447.0;109930.0;1993803.0;56480.0;120358;85873
2912;Mannen;Totaal;1997;7696803;7611881;2462992;957596.0;4013777.0;466987.0;1455587.0;121402.0;1969801.0;56542.0;120974;84922
2913;Mannen;Totaal;1998;7740074;7655643;2454627;982482.0;4042662.0;483287.0;1477038.0;132186.0;1950151.0;56719.0;119153;84431
2914;Mannen;Totaal;1999;7793271;7710782;2446834;1011946.0;4073611.0;493486.0;1504646.0;145632.0;1929847.0;57671.0;120720;82489
2915;Mannen;Totaal;2000;7846310;7765757;2452038;1023085.0;4104880.0;503441.0;1521846.0;160464.0;1919129.0;58148.0;127606;80553
2916;Mannen;Totaal;2001;7909855;7830646;2469359;1044578.0;4122894.0;504778.0;1531705.0;175739.0;1910672.0;61333.0;132482;79209
2917;Mannen;Totaal;2002;7971966;7892331;2487061;1069167.0;4136622.0;508949.0;1536163.0;194519.0;1896991.0;64930.0;134551;79635
2918;Mannen;Totaal;2003;8015471;7935574;2493702;1090525.0;4147154.0;509600.0;1548150.0;211753.0;1877651.0;67662.0;136531;79897
2919;Mannen;Totaal;2004;8045914;7965010;2496611;1111280.0;4150918.0;504728.0;1557996.0;229152.0;1859042.0;69883.0;136318;80904
2920;Mannen;Totaal;2005;8065979;7985023;2494676;1124269.0;4156696.0;508070.0;1565601.0;245927.0;1837098.0;72284.0;137098;80956
2921;Mannen;Totaal;2006;8077407;7998279;2485606;1151851.0;4150773.0;504093.0;1574069.0;261720.0;1810891.0;74079.0;135970;79128
2922;Mannen;Totaal;2007;8088514;8008616;2475095;1169358.0;4153039.0;505131.0;1586033.0;278673.0;1783202.0;75865.0;135259;79898
2923;Mannen;Totaal;2008;8112073;8031194;2465115;1187509.0;4162489.0;510952.0;1598441.0;296592.0;1756504.0;78090.0;137991;80879
2924;Mannen;Totaal;2009;8156396;8074619;2461568;1217701.0;4173255.0;514613.0;1611657.0;312626.0;1734359.0;80847.0;141248;81777
2925;Mannen;Totaal;2010;8203476;8120148;2461725;1247425.0;4184033.0;515963.0;1623888.0;328580.0;1715602.0;83863.0;143102;83328
2926;Mannen;Totaal;2011;8243482;8153076;2462451;1274161.0;4203540.0;525387.0;1631878.0;347124.0;1699151.0;86072.0;126852;90406
2927;Mannen;Totaal;2012;8282871;8191297;2465444;1304828.0;4205056.0;523363.0;1639101.0;358680.0;1683912.0;90264.0;125705;91574
2928;Mannen;Totaal;2013;8307339;8216882;2460238;1327083.0;4211852.0;530073.0;1644756.0;372507.0;1664516.0;93574.0;124135;90457
2929;Mannen;Totaal;2014;8334385;8226959;2456510;1332934.0;4217926.0;541741.0;1648208.0;385749.0;1642228.0;97591.0;121998;107426
2930;Mannen;Totaal;2015;8372858;8264995;2452185;1369327.0;4218188.0;543400.0;1654022.0;400326.0;1620440.0;100443.0;124852;107863
2931;Mannen;Totaal;2016;8417135;8302349;2454083;1395599.0;4223535.0;553414.0;1656041.0;410010.0;1604070.0;103469.0;125663;114786
2932;Mannen;Totaal;2017;8475102;8363599;2461408;1428860.0;4236564.0;561100.0;1660232.0;422955.0;1592277.0;105288.0;131479;111503
2933;Mannen;Totaal;2018;8527041;8414820;2469068;1451873.0;4255710.0;576075.0;1665606.0;430957.0;1583072.0;108376.0;129793;112221
2934;Mannen;Totaal;2019;8581086;8468247;2478141;1475159.0;4273532.0;589396.0;1669913.0;436979.0;1577244.0;110918.0;130497;112839
2935;Mannen;Totaal;2020;8648031;8528354;2486993;1500815.0;4296405.0;604166.0;1675903.0;443180.0;1573156.0;113720.0;130421;119677
2936;Mannen;Totaal;2021;8686536;8565527;2485146;1510980.0;4320935.0;635742.0;1673897.0;452901.0;1558395.0;115115.0;133351;121009
2937;Mannen;Totaal;2022;8745468;8622107;2485558;1550950.0;4336937.0;648680.0;1678314.0;461499.0;1548444.0;115802.0;132860;123361
2938;Mannen;Totaal;2023;8850309;8719316;2506951;1597332.0;4360397.0;654611.0;1681473.0;465443.0;1558870.0;118318.0;136318;130993
2939;Mannen;Totaal;2024;8920768;8779437;2502801;1633867.0;4378908.0;667821.0;1691779.0;464904.0;1554404.0;120785.0;143076;141331
2940;Mannen;0 jaar;1995;100285;100194;99355;;;;;;;;839;91
2941;Mannen;0 jaar;1996;97614;97512;96915;;;;;;;;597;102
2942;Mannen;0 jaar;1997;97867;97748;97163;;;;;;;;585;119
2943;Mannen;0 jaar;1998;98146;98062;97488;;;;;;;;574;84
2944;Mannen;0 jaar;1999;102214;102104;101510;;;;;;;;594;110
2945;Mannen;0 jaar;2000;103549;103426;102716;;;;;;;;710;123
2946;Mannen;0 jaar;2001;105856;105744;104933;;;;;;;;811;112
2947;Mannen;0 jaar;2002;104502;104392;103585;;;;;;;;807;110
2948;Mannen;0 jaar;2003;103818;103671;102698;;;;;;;;973;147
2949;Mannen;0 jaar;2004;103111;102981;102036;;;;;;;;945;130
2950;Mannen;0 jaar;2005;99076;98948;97965;;;;;;;;983;128
2951;Mannen;0 jaar;2006;95904;95790;94834;;;;;;;;956;114
2952;Mannen;0 jaar;2007;94628;94519;93498;;;;;;;;1021;109
2953;Mannen;0 jaar;2008;92212;92096;91080;;;;;;;;1016;116
2954;Mannen;0 jaar;2009;94691;94578;93412;;;;;;;;1166;113
2955;Mannen;0 jaar;2010;94400;94231;93130;;;;;;;;1101;169
2956;Mannen;0 jaar;2011;93892;93691;92203;;;;;;;;1488;201
2957;Mannen;0 jaar;2012;92095;91890;90367;;;;;;;;1523;205
2958;Mannen;0 jaar;2013;89957;89746;88207;;;;;;;;1539;211
2959;Mannen;0 jaar;2014;87763;87554;86088;;;;;;;;1466;209
2960;Mannen;0 jaar;2015;89200;88969;87388;;;;;;;;1581;231
2961;Mannen;0 jaar;2016;87338;87068;85677;;;;;;;;1391;270
2962;Mannen;0 jaar;2017;88427;88080;86600;;;;;;;;1480;347
2963;Mannen;0 jaar;2018;87001;86703;85343;;;;;;;;1360;298
2964;Mannen;0 jaar;2019;86173;85890;84500;;;;;;;;1390;283
2965;Mannen;0 jaar;2020;86780;86425;84966;;;;;;;;1459;355
2966;Mannen;0 jaar;2021;86287;85960;84521;;;;;;;;1439;327
2967;Mannen;0 jaar;2022;91656;91360;90042;;;;;;;;1318;296
2968;Mannen;0 jaar;2023;85744;85442;84019;;;;;;;;1423;302
2969;Mannen;0 jaar;2024;84236;83871;82402;;;;;;;;1469;365
2970;Mannen;1 jaar;1995;99816;99749;98559;;;;;;;;1190;67
2971;Mannen;1 jaar;1996;100437;100351;99709;;;;;;;;642;86
2972;Mannen;1 jaar;1997;97879;97797;97183;;;;;;;;614;82
2973;Mannen;1 jaar;1998;98321;98233;97568;;;;;;;;665;88
2974;Mannen;1 jaar;1999;98860;98781;98098;;;;;;;;683;79
2975;Mannen;1 jaar;2000;102854;102777;102013;;;;;;;;764;77
2976;Mannen;1 jaar;2001;104153;104046;103287;;;;;;;;759;107
2977;Mannen;1 jaar;2002;106511;106400;105528;;;;;;;;872;111
2978;Mannen;1 jaar;2003;104951;104849;103994;;;;;;;;855;102
2979;Mannen;1 jaar;2004;104067;103940;102976;;;;;;;;964;127
2980;Mannen;1 jaar;2005;103198;103070;102202;;;;;;;;868;128
2981;Mannen;1 jaar;2006;99050;98947;98017;;;;;;;;930;103
2982;Mannen;1 jaar;2007;95879;95773;94844;;;;;;;;929;106
2983;Mannen;1 jaar;2008;94737;94641;93716;;;;;;;;925;96
2984;Mannen;1 jaar;2009;92606;92503;91496;;;;;;;;1007;103
2985;Mannen;1 jaar;2010;95024;94911;93887;;;;;;;;1024;113
2986;Mannen;1 jaar;2011;94784;94624;93262;;;;;;;;1362;160
2987;Mannen;1 jaar;2012;94277;94096;92657;;;;;;;;1439;181
2988;Mannen;1 jaar;2013;92368;92150;90719;;;;;;;;1431;218
2989;Mannen;1 jaar;2014;90184;89995;88579;;;;;;;;1416;189
2990;Mannen;1 jaar;2015;88068;87890;86464;;;;;;;;1426;178
2991;Mannen;1 jaar;2016;89724;89453;87969;;;;;;;;1484;271
2992;Mannen;1 jaar;2017;88014;87705;86269;;;;;;;;1436;309
2993;Mannen;1 jaar;2018;88938;88677;87244;;;;;;;;1433;261
2994;Mannen;1 jaar;2019;87646;87424;86069;;;;;;;;1355;222
2995;Mannen;1 jaar;2020;86936;86648;85329;;;;;;;;1319;288
2996;Mannen;1 jaar;2021;87259;86952;85561;;;;;;;;1391;307
2997;Mannen;1 jaar;2022;86798;86493;85166;;;;;;;;1327;305
2998;Mannen;1 jaar;2023;92908;92605;91243;;;;;;;;1362;303
2999;Mannen;1 jaar;2024;86479;86170;84827;;;;;;;;1343;309
3000;Mannen;2 jaar;1995;101088;101013;99798;;;;;;;;1215;75
3001;Mannen;2 jaar;1996;100043;99972;99373;;;;;;;;599;71
3002;Mannen;2 jaar;1997;100674;100588;99993;;;;;;;;595;86
3003;Mannen;2 jaar;1998;98123;98053;97488;;;;;;;;565;70
3004;Mannen;2 jaar;1999;98724;98648;98001;;;;;;;;647;76
3005;Mannen;2 jaar;2000;99191;99122;98469;;;;;;;;653;69
3006;Mannen;2 jaar;2001;103235;103160;102465;;;;;;;;695;75
3007;Mannen;2 jaar;2002;104465;104368;103707;;;;;;;;661;97
3008;Mannen;2 jaar;2003;106544;106433;105621;;;;;;;;812;111
3009;Mannen;2 jaar;2004;104803;104704;103918;;;;;;;;786;99
3010;Mannen;2 jaar;2005;103889;103768;102904;;;;;;;;864;121
3011;Mannen;2 jaar;2006;102865;102760;101931;;;;;;;;829;105
3012;Mannen;2 jaar;2007;98795;98708;97885;;;;;;;;823;87
3013;Mannen;2 jaar;2008;95788;95694;94797;;;;;;;;897;94
3014;Mannen;2 jaar;2009;94857;94744;93877;;;;;;;;867;113
3015;Mannen;2 jaar;2010;92895;92803;91835;;;;;;;;968;92
3016;Mannen;2 jaar;2011;95310;95187;93878;;;;;;;;1309;123
3017;Mannen;2 jaar;2012;95056;94898;93512;;;;;;;;1386;158
3018;Mannen;2 jaar;2013;94354;94188;92852;;;;;;;;1336;166
3019;Mannen;2 jaar;2014;92438;92260;90952;;;;;;;;1308;178
3020;Mannen;2 jaar;2015;90389;90220;88826;;;;;;;;1394;169
3021;Mannen;2 jaar;2016;88508;88291;86838;;;;;;;;1453;217
3022;Mannen;2 jaar;2017;90346;89986;88541;;;;;;;;1445;360
3023;Mannen;2 jaar;2018;88597;88305;86913;;;;;;;;1392;292
3024;Mannen;2 jaar;2019;89405;89181;87804;;;;;;;;1377;224
3025;Mannen;2 jaar;2020;88224;87982;86669;;;;;;;;1313;242
3026;Mannen;2 jaar;2021;87205;86921;85617;;;;;;;;1304;284
3027;Mannen;2 jaar;2022;87677;87357;86125;;;;;;;;1232;320
3028;Mannen;2 jaar;2023;87865;87567;86226;;;;;;;;1341;298
3029;Mannen;2 jaar;2024;93497;93181;91918;;;;;;;;1263;316
3030;Mannen;3 jaar;1995;102201;102099;100814;;;;;;;;1285;102
3031;Mannen;3 jaar;1996;101225;101122;100536;;;;;;;;586;103
3032;Mannen;3 jaar;1997;100243;100144;99592;;;;;;;;552;99
3033;Mannen;3 jaar;1998;100907;100824;100240;;;;;;;;584;83
3034;Mannen;3 jaar;1999;98489;98414;97824;;;;;;;;590;75
3035;Mannen;3 jaar;2000;99112;99034;98424;;;;;;;;610;78
3036;Mannen;3 jaar;2001;99549;99469;98853;;;;;;;;616;80
3037;Mannen;3 jaar;2002;103510;103437;102809;;;;;;;;628;73
3038;Mannen;3 jaar;2003;104488;104384;103746;;;;;;;;638;104
3039;Mannen;3 jaar;2004;106402;106302;105600;;;;;;;;702;100
3040;Mannen;3 jaar;2005;104573;104472;103709;;;;;;;;763;101
3041;Mannen;3 jaar;2006;103536;103433;102663;;;;;;;;770;103
3042;Mannen;3 jaar;2007;102502;102401;101665;;;;;;;;736;101
3043;Mannen;3 jaar;2008;98583;98497;97737;;;;;;;;760;86
3044;Mannen;3 jaar;2009;95888;95793;94910;;;;;;;;883;95
3045;Mannen;3 jaar;2010;95057;94965;94144;;;;;;;;821;92
3046;Mannen;3 jaar;2011;93062;92954;91742;;;;;;;;1212;108
3047;Mannen;3 jaar;2012;95484;95355;93987;;;;;;;;1368;129
3048;Mannen;3 jaar;2013;95073;94920;93576;;;;;;;;1344;153
3049;Mannen;3 jaar;2014;94351;94210;92910;;;;;;;;1300;141
3050;Mannen;3 jaar;2015;92624;92466;91235;;;;;;;;1231;158
3051;Mannen;3 jaar;2016;90806;90598;89246;;;;;;;;1352;208
3052;Mannen;3 jaar;2017;88997;88703;87312;;;;;;;;1391;294
3053;Mannen;3 jaar;2018;90861;90521;89132;;;;;;;;1389;340
3054;Mannen;3 jaar;2019;89102;88893;87562;;;;;;;;1331;209
3055;Mannen;3 jaar;2020;89877;89633;88316;;;;;;;;1317;244
3056;Mannen;3 jaar;2021;88536;88296;87035;;;;;;;;1261;240
3057;Mannen;3 jaar;2022;87661;87379;86175;;;;;;;;1204;282
3058;Mannen;3 jaar;2023;88874;88548;87315;;;;;;;;1233;326
3059;Mannen;3 jaar;2024;88462;88129;86892;;;;;;;;1237;333
3060;Mannen;4 jaar;1995;102571;102470;101286;;;;;;;;1184;101
3061;Mannen;4 jaar;1996;102416;102327;101809;;;;;;;;518;89
3062;Mannen;4 jaar;1997;101508;101385;100822;;;;;;;;563;123
3063;Mannen;4 jaar;1998;100466;100392;99840;;;;;;;;552;74
3064;Mannen;4 jaar;1999;101290;101197;100595;;;;;;;;602;93
3065;Mannen;4 jaar;2000;98864;98771;98202;;;;;;;;569;93
3066;Mannen;4 jaar;2001;99598;99505;98935;;;;;;;;570;93
3067;Mannen;4 jaar;2002;99849;99764;99215;;;;;;;;549;85
3068;Mannen;4 jaar;2003;103497;103411;102836;;;;;;;;575;86
3069;Mannen;4 jaar;2004;104412;104300;103692;;;;;;;;608;112
3070;Mannen;4 jaar;2005;106100;106001;105322;;;;;;;;679;99
3071;Mannen;4 jaar;2006;104215;104126;103422;;;;;;;;704;89
3072;Mannen;4 jaar;2007;103110;103007;102284;;;;;;;;723;103
3073;Mannen;4 jaar;2008;102303;102209;101519;;;;;;;;690;94
3074;Mannen;4 jaar;2009;98630;98521;97774;;;;;;;;747;109
3075;Mannen;4 jaar;2010;95998;95908;95127;;;;;;;;781;90
3076;Mannen;4 jaar;2011;95260;95146;93991;;;;;;;;1155;114
3077;Mannen;4 jaar;2012;93255;93145;91892;;;;;;;;1253;110
3078;Mannen;4 jaar;2013;95481;95351;94025;;;;;;;;1326;130
3079;Mannen;4 jaar;2014;95058;94908;93611;;;;;;;;1297;150
3080;Mannen;4 jaar;2015;94447;94301;93022;;;;;;;;1279;146
3081;Mannen;4 jaar;2016;92936;92716;91489;;;;;;;;1227;220
3082;Mannen;4 jaar;2017;91368;91047;89724;;;;;;;;1323;321
3083;Mannen;4 jaar;2018;89623;89340;88037;;;;;;;;1303;283
3084;Mannen;4 jaar;2019;91332;91099;89729;;;;;;;;1370;233
3085;Mannen;4 jaar;2020;89678;89385;88108;;;;;;;;1277;293
3086;Mannen;4 jaar;2021;90229;90024;88727;;;;;;;;1297;205
3087;Mannen;4 jaar;2022;89040;88772;87569;;;;;;;;1203;268
3088;Mannen;4 jaar;2023;88916;88624;87400;;;;;;;;1224;292
3089;Mannen;4 jaar;2024;89545;89205;88022;;;;;;;;1183;340
3090;Mannen;5 jaar;1995;97835;97696;96718;;;;;;;;978;139
3091;Mannen;5 jaar;1996;102800;102675;102141;;;;;;;;534;125
3092;Mannen;5 jaar;1997;102606;102483;101981;;;;;;;;502;123
3093;Mannen;5 jaar;1998;101813;101679;101134;;;;;;;;545;134
3094;Mannen;5 jaar;1999;100808;100690;100139;;;;;;;;551;118
3095;Mannen;5 jaar;2000;101584;101468;100884;;;;;;;;584;116
3096;Mannen;5 jaar;2001;99219;99111;98539;;;;;;;;572;108
3097;Mannen;5 jaar;2002;99877;99762;99242;;;;;;;;520;115
3098;Mannen;5 jaar;2003;99862;99747;99165;;;;;;;;582;115
3099;Mannen;5 jaar;2004;103353;103259;102718;;;;;;;;541;94
3100;Mannen;5 jaar;2005;104081;103963;103382;;;;;;;;581;118
3101;Mannen;5 jaar;2006;105694;105602;104989;;;;;;;;613;92
3102;Mannen;5 jaar;2007;103786;103680;103031;;;;;;;;649;106
3103;Mannen;5 jaar;2008;102861;102760;102096;;;;;;;;664;101
3104;Mannen;5 jaar;2009;102276;102163;101442;;;;;;;;721;113
3105;Mannen;5 jaar;2010;98694;98585;97887;;;;;;;;698;109
3106;Mannen;5 jaar;2011;96038;95915;94805;;;;;;;;1110;123
3107;Mannen;5 jaar;2012;95326;95197;94029;;;;;;;;1168;129
3108;Mannen;5 jaar;2013;93174;93068;91833;;;;;;;;1235;106
3109;Mannen;5 jaar;2014;95374;95217;93949;;;;;;;;1268;157
3110;Mannen;5 jaar;2015;95173;95027;93732;;;;;;;;1295;146
3111;Mannen;5 jaar;2016;94838;94655;93354;;;;;;;;1301;183
3112;Mannen;5 jaar;2017;93425;93116;91856;;;;;;;;1260;309
3113;Mannen;5 jaar;2018;91870;91582;90305;;;;;;;;1277;288
3114;Mannen;5 jaar;2019;89987;89771;88505;;;;;;;;1266;216
3115;Mannen;5 jaar;2020;91715;91458;90165;;;;;;;;1293;257
3116;Mannen;5 jaar;2021;90004;89741;88519;;;;;;;;1222;263
3117;Mannen;5 jaar;2022;90651;90395;89198;;;;;;;;1197;256
3118;Mannen;5 jaar;2023;90268;89963;88733;;;;;;;;1230;305
3119;Mannen;5 jaar;2024;89480;89189;88047;;;;;;;;1142;291
3120;Mannen;6 jaar;1995;97068;96843;95888;;;;;;;;955;225
3121;Mannen;6 jaar;1996;98061;97858;97405;;;;;;;;453;203
3122;Mannen;6 jaar;1997;103031;102825;102268;;;;;;;;557;206
3123;Mannen;6 jaar;1998;102743;102568;102034;;;;;;;;534;175
3124;Mannen;6 jaar;1999;102102;101901;101298;;;;;;;;603;201
3125;Mannen;6 jaar;2000;101104;100942;100351;;;;;;;;591;162
3126;Mannen;6 jaar;2001;101945;101777;101213;;;;;;;;564;168
3127;Mannen;6 jaar;2002;99469;99328;98784;;;;;;;;544;141
3128;Mannen;6 jaar;2003;99870;99722;99222;;;;;;;;500;148
3129;Mannen;6 jaar;2004;99777;99631;99052;;;;;;;;579;146
3130;Mannen;6 jaar;2005;103150;103017;102464;;;;;;;;553;133
3131;Mannen;6 jaar;2006;103707;103554;102989;;;;;;;;565;153
3132;Mannen;6 jaar;2007;105293;105156;104606;;;;;;;;550;137
3133;Mannen;6 jaar;2008;103559;103421;102804;;;;;;;;617;138
3134;Mannen;6 jaar;2009;102762;102629;101950;;;;;;;;679;133
3135;Mannen;6 jaar;2010;102325;102172;101464;;;;;;;;708;153
3136;Mannen;6 jaar;2011;98753;98587;97485;;;;;;;;1102;166
3137;Mannen;6 jaar;2012;96080;95942;94757;;;;;;;;1185;138
3138;Mannen;6 jaar;2013;95340;95199;94005;;;;;;;;1194;141
3139;Mannen;6 jaar;2014;93242;93095;91881;;;;;;;;1214;147
3140;Mannen;6 jaar;2015;95467;95303;94023;;;;;;;;1280;164
3141;Mannen;6 jaar;2016;95504;95295;93973;;;;;;;;1322;209
3142;Mannen;6 jaar;2017;95409;95095;93764;;;;;;;;1331;314
3143;Mannen;6 jaar;2018;93945;93621;92410;;;;;;;;1211;324
3144;Mannen;6 jaar;2019;92277;92023;90731;;;;;;;;1292;254
3145;Mannen;6 jaar;2020;90538;90270;89037;;;;;;;;1233;268
3146;Mannen;6 jaar;2021;92022;91756;90534;;;;;;;;1222;266
3147;Mannen;6 jaar;2022;90457;90171;88969;;;;;;;;1202;286
3148;Mannen;6 jaar;2023;91995;91680;90373;;;;;;;;1307;315
3149;Mannen;6 jaar;2024;90968;90624;89452;;;;;;;;1172;344
3150;Mannen;7 jaar;1995;97776;97500;96572;;;;;;;;928;276
3151;Mannen;7 jaar;1996;97276;97008;96473;;;;;;;;535;268
3152;Mannen;7 jaar;1997;98342;98086;97584;;;;;;;;502;256
3153;Mannen;7 jaar;1998;103312;103060;102501;;;;;;;;559;252
3154;Mannen;7 jaar;1999;103044;102810;102225;;;;;;;;585;234
3155;Mannen;7 jaar;2000;102363;102123;101504;;;;;;;;619;240
3156;Mannen;7 jaar;2001;101497;101301;100744;;;;;;;;557;196
3157;Mannen;7 jaar;2002;102240;102039;101490;;;;;;;;549;201
3158;Mannen;7 jaar;2003;99555;99365;98828;;;;;;;;537;190
3159;Mannen;7 jaar;2004;99817;99623;99128;;;;;;;;495;194
3160;Mannen;7 jaar;2005;99504;99314;98765;;;;;;;;549;190
3161;Mannen;7 jaar;2006;102810;102643;102086;;;;;;;;557;167
3162;Mannen;7 jaar;2007;103411;103227;102690;;;;;;;;537;184
3163;Mannen;7 jaar;2008;105151;104976;104414;;;;;;;;562;175
3164;Mannen;7 jaar;2009;103510;103344;102695;;;;;;;;649;166
3165;Mannen;7 jaar;2010;102843;102649;101979;;;;;;;;670;194
3166;Mannen;7 jaar;2011;102453;102248;101128;;;;;;;;1120;205
3167;Mannen;7 jaar;2012;98819;98621;97412;;;;;;;;1209;198
3168;Mannen;7 jaar;2013;96023;95856;94596;;;;;;;;1260;167
3169;Mannen;7 jaar;2014;95470;95272;94048;;;;;;;;1224;198
3170;Mannen;7 jaar;2015;93376;93213;91980;;;;;;;;1233;163
3171;Mannen;7 jaar;2016;95910;95687;94369;;;;;;;;1318;223
3172;Mannen;7 jaar;2017;96029;95724;94336;;;;;;;;1388;305
3173;Mannen;7 jaar;2018;96038;95720;94351;;;;;;;;1369;318
3174;Mannen;7 jaar;2019;94365;94128;92883;;;;;;;;1245;237
3175;Mannen;7 jaar;2020;92757;92486;91176;;;;;;;;1310;271
3176;Mannen;7 jaar;2021;90893;90644;89384;;;;;;;;1260;249
3177;Mannen;7 jaar;2022;92530;92209;90984;;;;;;;;1225;321
3178;Mannen;7 jaar;2023;91800;91465;90207;;;;;;;;1258;335
3179;Mannen;7 jaar;2024;92684;92376;91112;;;;;;;;1264;308
3180;Mannen;8 jaar;1995;96207;95919;94978;;;;;;;;941;288
3181;Mannen;8 jaar;1996;98060;97723;97207;;;;;;;;516;337
3182;Mannen;8 jaar;1997;97554;97263;96702;;;;;;;;561;291
3183;Mannen;8 jaar;1998;98589;98293;97760;;;;;;;;533;296
3184;Mannen;8 jaar;1999;103637;103336;102727;;;;;;;;609;301
3185;Mannen;8 jaar;2000;103404;103149;102561;;;;;;;;588;255
3186;Mannen;8 jaar;2001;102750;102474;101861;;;;;;;;613;276
3187;Mannen;8 jaar;2002;101826;101576;101018;;;;;;;;558;250
3188;Mannen;8 jaar;2003;102318;102081;101522;;;;;;;;559;237
3189;Mannen;8 jaar;2004;99507;99285;98726;;;;;;;;559;222
3190;Mannen;8 jaar;2005;99667;99429;98912;;;;;;;;517;238
3191;Mannen;8 jaar;2006;99230;99052;98531;;;;;;;;521;178
3192;Mannen;8 jaar;2007;102511;102331;101787;;;;;;;;544;180
3193;Mannen;8 jaar;2008;103248;103049;102501;;;;;;;;548;199
3194;Mannen;8 jaar;2009;105166;104941;104349;;;;;;;;592;225
3195;Mannen;8 jaar;2010;103609;103401;102801;;;;;;;;600;208
3196;Mannen;8 jaar;2011;102900;102664;101482;;;;;;;;1182;236
3197;Mannen;8 jaar;2012;102511;102264;101038;;;;;;;;1226;247
3198;Mannen;8 jaar;2013;98820;98609;97367;;;;;;;;1242;211
3199;Mannen;8 jaar;2014;96103;95863;94607;;;;;;;;1256;240
3200;Mannen;8 jaar;2015;95697;95456;94165;;;;;;;;1291;241
3201;Mannen;8 jaar;2016;93744;93504;92225;;;;;;;;1279;240
