ID;Geslacht;Migratieachtergrond;Startjaar;BrugklastypeStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalLeerlingenStartjaar_1;GeenNiveauverandering_2;TotaalNiveauverandering_3;NaarLagerNiveau_4;NaarHogerNiveau_5;NaarLagerEnHogerNiveau_6;NiveauveranderingOnbekend_7;GeenNiveauverandering_8;TotaalNiveauverandering_9;NaarLagerNiveau_10;NaarHogerNiveau_11;NaarLagerEnHogerNiveau_12;NiveauveranderingOnbekend_13
3038;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal leerlingen startjaar;5 jaar na startjaar;Leerlingen uit vo op peilmoment;31753.0;22807.0;7909.0;5151.0;2176.0;582.0;1037.0;72.0;25.0;16.0;7.0;2.0;3.0
3039;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal leerlingen startjaar;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
3040;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal leerlingen startjaar;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3041;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal leerlingen startjaar;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3042;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal leerlingen startjaar;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
3043;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal leerlingen startjaar;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3044;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal leerlingen startjaar;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3045;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;1 jaar na startjaar;Totaal;20934.0;18251.0;1897.0;819.0;1078.0;;786.0;87.0;9.0;4.0;5.0;;4.0
3046;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;1 jaar na startjaar;Leerlingen in vo op peilmoment;20148.0;18251.0;1897.0;819.0;1078.0;;0.0;91.0;9.0;4.0;5.0;;0.0
3047;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;786.0;0.0;0.0;0.0;0.0;;786.0;0.0;0.0;0.0;0.0;;100.0
3048;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;2 jaar na startjaar;Totaal;20934.0;16523.0;3625.0;1651.0;1804.0;170.0;786.0;79.0;17.0;8.0;9.0;1.0;4.0
3049;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;2 jaar na startjaar;Leerlingen in vo op peilmoment;19383.0;15754.0;3570.0;1617.0;1783.0;170.0;59.0;81.0;18.0;8.0;9.0;1.0;0.0
3050;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;1551.0;769.0;55.0;34.0;21.0;0.0;727.0;50.0;4.0;2.0;1.0;0.0;47.0
3051;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;3 jaar na startjaar;Totaal;20934.0;15662.0;4531.0;2210.0;1979.0;342.0;741.0;75.0;22.0;11.0;9.0;2.0;4.0
3052;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;3 jaar na startjaar;Leerlingen in vo op peilmoment;18627.0;14261.0;4345.0;2095.0;1920.0;330.0;21.0;77.0;23.0;11.0;10.0;2.0;0.0
3053;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;2307.0;1401.0;186.0;115.0;59.0;12.0;720.0;61.0;8.0;5.0;3.0;1.0;31.0
3054;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;4 jaar na startjaar;Totaal;20934.0;14796.0;5408.0;2277.0;2743.0;388.0;730.0;71.0;26.0;11.0;13.0;2.0;3.0
3055;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;4 jaar na startjaar;Leerlingen in vo op peilmoment;4635.0;2295.0;2338.0;666.0;1553.0;119.0;2.0;50.0;50.0;14.0;34.0;3.0;0.0
3056;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;16299.0;12501.0;3070.0;1611.0;1190.0;269.0;728.0;77.0;19.0;10.0;7.0;2.0;4.0
3057;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;5 jaar na startjaar;Totaal;20934.0;14738.0;5467.0;2279.0;2788.0;400.0;729.0;70.0;26.0;11.0;13.0;2.0;3.0
3058;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;5 jaar na startjaar;Leerlingen in vo op peilmoment;1335.0;201.0;1131.0;141.0;949.0;41.0;3.0;15.0;85.0;11.0;71.0;3.0;0.0
3059;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;19599.0;14537.0;4336.0;2138.0;1839.0;359.0;726.0;74.0;22.0;11.0;9.0;2.0;4.0
3060;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
3061;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3062;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3063;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
3064;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3065;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas vmbo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3066;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;1 jaar na startjaar;Totaal;9788.0;8529.0;956.0;294.0;662.0;;303.0;87.0;10.0;3.0;7.0;;3.0
3067;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;1 jaar na startjaar;Leerlingen in vo op peilmoment;9485.0;8529.0;956.0;294.0;662.0;;0.0;90.0;10.0;3.0;7.0;;0.0
3068;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;1 jaar na startjaar;Leerlingen uit vo op peilmoment;303.0;0.0;0.0;0.0;0.0;;303.0;0.0;0.0;0.0;0.0;;100.0
3069;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;2 jaar na startjaar;Totaal;9788.0;7556.0;1929.0;602.0;1222.0;105.0;303.0;77.0;20.0;6.0;12.0;1.0;3.0
3070;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;2 jaar na startjaar;Leerlingen in vo op peilmoment;9166.0;7232.0;1904.0;589.0;1210.0;105.0;30.0;79.0;21.0;6.0;13.0;1.0;0.0
3071;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;2 jaar na startjaar;Leerlingen uit vo op peilmoment;622.0;324.0;25.0;13.0;12.0;0.0;273.0;52.0;4.0;2.0;2.0;0.0;44.0
3072;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;3 jaar na startjaar;Totaal;9788.0;7171.0;2337.0;842.0;1303.0;192.0;280.0;73.0;24.0;9.0;13.0;2.0;3.0
3073;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;3 jaar na startjaar;Leerlingen in vo op peilmoment;8805.0;6558.0;2239.0;787.0;1266.0;186.0;8.0;74.0;25.0;9.0;14.0;2.0;0.0
3074;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;3 jaar na startjaar;Leerlingen uit vo op peilmoment;983.0;613.0;98.0;55.0;37.0;6.0;272.0;62.0;10.0;6.0;4.0;1.0;28.0
3075;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;4 jaar na startjaar;Totaal;9788.0;7050.0;2461.0;859.0;1387.0;215.0;277.0;72.0;25.0;9.0;14.0;2.0;3.0
3076;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;4 jaar na startjaar;Leerlingen in vo op peilmoment;1374.0;726.0;646.0;246.0;351.0;49.0;2.0;53.0;47.0;18.0;26.0;4.0;0.0
3077;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;4 jaar na startjaar;Leerlingen uit vo op peilmoment;8414.0;6324.0;1815.0;613.0;1036.0;166.0;275.0;75.0;22.0;7.0;12.0;2.0;3.0
3078;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;5 jaar na startjaar;Totaal;9788.0;7044.0;2468.0;861.0;1389.0;218.0;276.0;72.0;25.0;9.0;14.0;2.0;3.0
3079;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;5 jaar na startjaar;Leerlingen in vo op peilmoment;238.0;46.0;191.0;77.0;107.0;7.0;1.0;19.0;80.0;32.0;45.0;3.0;0.0
3080;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;5 jaar na startjaar;Leerlingen uit vo op peilmoment;9550.0;6998.0;2277.0;784.0;1282.0;211.0;275.0;73.0;24.0;8.0;13.0;2.0;3.0
3081;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
3082;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3083;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3084;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
3085;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3086;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-basis-kader;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3087;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;1 jaar na startjaar;Totaal;5244.0;4360.0;762.0;446.0;316.0;;122.0;83.0;15.0;9.0;6.0;;2.0
3088;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;1 jaar na startjaar;Leerlingen in vo op peilmoment;5122.0;4360.0;762.0;446.0;316.0;;0.0;85.0;15.0;9.0;6.0;;0.0
3089;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;1 jaar na startjaar;Leerlingen uit vo op peilmoment;122.0;0.0;0.0;0.0;0.0;;122.0;0.0;0.0;0.0;0.0;;100.0
3090;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;2 jaar na startjaar;Totaal;5244.0;3862.0;1260.0;830.0;378.0;52.0;122.0;74.0;24.0;16.0;7.0;1.0;2.0
3091;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;2 jaar na startjaar;Leerlingen in vo op peilmoment;5003.0;3748.0;1240.0;814.0;374.0;52.0;15.0;75.0;25.0;16.0;7.0;1.0;0.0
3092;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;2 jaar na startjaar;Leerlingen uit vo op peilmoment;241.0;114.0;20.0;16.0;4.0;0.0;107.0;47.0;8.0;7.0;2.0;0.0;44.0
3093;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;3 jaar na startjaar;Totaal;5244.0;3710.0;1424.0;954.0;360.0;110.0;110.0;71.0;27.0;18.0;7.0;2.0;2.0
3094;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;3 jaar na startjaar;Leerlingen in vo op peilmoment;4891.0;3514.0;1373.0;910.0;355.0;108.0;4.0;72.0;28.0;19.0;7.0;2.0;0.0
3095;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;3 jaar na startjaar;Leerlingen uit vo op peilmoment;353.0;196.0;51.0;44.0;5.0;2.0;106.0;56.0;14.0;12.0;1.0;1.0;30.0
3096;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;4 jaar na startjaar;Totaal;5244.0;3221.0;1915.0;978.0;816.0;121.0;108.0;61.0;37.0;19.0;16.0;2.0;2.0
3097;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;4 jaar na startjaar;Leerlingen in vo op peilmoment;1917.0;833.0;1084.0;241.0;798.0;45.0;0.0;43.0;57.0;13.0;42.0;2.0;0.0
3098;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;4 jaar na startjaar;Leerlingen uit vo op peilmoment;3327.0;2388.0;831.0;737.0;18.0;76.0;108.0;72.0;25.0;22.0;1.0;2.0;3.0
3099;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;5 jaar na startjaar;Totaal;5244.0;3191.0;1945.0;975.0;843.0;127.0;108.0;61.0;37.0;19.0;16.0;2.0;2.0
3100;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;5 jaar na startjaar;Leerlingen in vo op peilmoment;696.0;82.0;614.0;10.0;581.0;23.0;0.0;12.0;88.0;1.0;83.0;3.0;0.0
3101;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;5 jaar na startjaar;Leerlingen uit vo op peilmoment;4548.0;3109.0;1331.0;965.0;262.0;104.0;108.0;68.0;29.0;21.0;6.0;2.0;2.0
3102;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
3103;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3104;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3105;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
3106;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3107;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-gt;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3108;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;1 jaar na startjaar;Totaal;5902.0;5362.0;179.0;79.0;100.0;;361.0;91.0;3.0;1.0;2.0;;6.0
3109;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;1 jaar na startjaar;Leerlingen in vo op peilmoment;5541.0;5362.0;179.0;79.0;100.0;;0.0;97.0;3.0;1.0;2.0;;0.0
3110;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;1 jaar na startjaar;Leerlingen uit vo op peilmoment;361.0;0.0;0.0;0.0;0.0;;361.0;0.0;0.0;0.0;0.0;;100.0
3111;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;2 jaar na startjaar;Totaal;5902.0;5105.0;436.0;219.0;204.0;13.0;361.0;86.0;7.0;4.0;3.0;0.0;6.0
3112;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;2 jaar na startjaar;Leerlingen in vo op peilmoment;5214.0;4774.0;426.0;214.0;199.0;13.0;14.0;92.0;8.0;4.0;4.0;0.0;0.0
3113;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;2 jaar na startjaar;Leerlingen uit vo op peilmoment;688.0;331.0;10.0;5.0;5.0;0.0;347.0;48.0;1.0;1.0;1.0;0.0;50.0
3114;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;3 jaar na startjaar;Totaal;5902.0;4781.0;770.0;414.0;316.0;40.0;351.0;81.0;13.0;7.0;5.0;1.0;6.0
3115;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;3 jaar na startjaar;Leerlingen in vo op peilmoment;4931.0;4189.0;733.0;398.0;299.0;36.0;9.0;85.0;15.0;8.0;6.0;1.0;0.0
3116;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;3 jaar na startjaar;Leerlingen uit vo op peilmoment;971.0;592.0;37.0;16.0;17.0;4.0;342.0;61.0;4.0;2.0;2.0;0.0;35.0
3117;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Totaal;5902.0;4525.0;1032.0;440.0;540.0;52.0;345.0;77.0;17.0;7.0;9.0;1.0;6.0
3118;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Leerlingen in vo op peilmoment;1344.0;736.0;608.0;179.0;404.0;25.0;0.0;55.0;45.0;13.0;30.0;2.0;0.0
3119;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Leerlingen uit vo op peilmoment;4558.0;3789.0;424.0;261.0;136.0;27.0;345.0;83.0;9.0;6.0;3.0;1.0;8.0
3120;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Totaal;5902.0;4503.0;1054.0;443.0;556.0;55.0;345.0;76.0;18.0;8.0;9.0;1.0;6.0
3121;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Leerlingen in vo op peilmoment;401.0;73.0;326.0;54.0;261.0;11.0;2.0;18.0;81.0;13.0;65.0;3.0;0.0
3122;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Leerlingen uit vo op peilmoment;5501.0;4430.0;728.0;389.0;295.0;44.0;343.0;81.0;13.0;7.0;5.0;1.0;6.0
3123;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
3124;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3125;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3126;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
3127;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3128;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3129;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;1 jaar na startjaar;Totaal;10257.0;9519.0;540.0;287.0;253.0;;198.0;93.0;5.0;3.0;2.0;;2.0
3130;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;1 jaar na startjaar;Leerlingen in vo op peilmoment;10059.0;9519.0;540.0;287.0;253.0;;0.0;95.0;5.0;3.0;3.0;;0.0
3131;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;1 jaar na startjaar;Leerlingen uit vo op peilmoment;198.0;0.0;0.0;0.0;0.0;;198.0;0.0;0.0;0.0;0.0;;100.0
3132;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;2 jaar na startjaar;Totaal;10257.0;8759.0;1300.0;800.0;447.0;53.0;198.0;85.0;13.0;8.0;4.0;1.0;2.0
3133;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;2 jaar na startjaar;Leerlingen in vo op peilmoment;9799.0;8503.0;1285.0;792.0;440.0;53.0;11.0;87.0;13.0;8.0;4.0;1.0;0.0
3134;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;2 jaar na startjaar;Leerlingen uit vo op peilmoment;458.0;256.0;15.0;8.0;7.0;0.0;187.0;56.0;3.0;2.0;2.0;0.0;41.0
3135;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;3 jaar na startjaar;Totaal;10257.0;8186.0;1881.0;1270.0;475.0;136.0;190.0;80.0;18.0;12.0;5.0;1.0;2.0
3136;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;3 jaar na startjaar;Leerlingen in vo op peilmoment;9627.0;7792.0;1828.0;1230.0;464.0;134.0;7.0;81.0;19.0;13.0;5.0;1.0;0.0
3137;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;3 jaar na startjaar;Leerlingen uit vo op peilmoment;630.0;394.0;53.0;40.0;11.0;2.0;183.0;63.0;8.0;6.0;2.0;0.0;29.0
3138;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;4 jaar na startjaar;Totaal;10257.0;7386.0;2685.0;1292.0;1134.0;259.0;186.0;72.0;26.0;13.0;11.0;3.0;2.0
3139;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;4 jaar na startjaar;Leerlingen in vo op peilmoment;5684.0;3966.0;1715.0;473.0;1070.0;172.0;3.0;70.0;30.0;8.0;19.0;3.0;0.0
3140;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;4 jaar na startjaar;Leerlingen uit vo op peilmoment;4573.0;3420.0;970.0;819.0;64.0;87.0;183.0;75.0;21.0;18.0;1.0;2.0;4.0
3141;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;5 jaar na startjaar;Totaal;10257.0;7171.0;2901.0;1291.0;1311.0;299.0;185.0;70.0;28.0;13.0;13.0;3.0;2.0
3142;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;5 jaar na startjaar;Leerlingen in vo op peilmoment;2829.0;1562.0;1267.0;120.0;992.0;155.0;0.0;55.0;45.0;4.0;35.0;5.0;0.0
3143;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;5 jaar na startjaar;Leerlingen uit vo op peilmoment;7428.0;5609.0;1634.0;1171.0;319.0;144.0;185.0;76.0;22.0;16.0;4.0;2.0;2.0
3144;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
3145;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3146;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3147;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
3148;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3149;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brede brugklas;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3150;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Totaal;4865.0;4346.0;458.0;205.0;253.0;;61.0;89.0;9.0;4.0;5.0;;1.0
3151;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;4804.0;4346.0;458.0;205.0;253.0;;0.0;90.0;10.0;4.0;5.0;;0.0
3152;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;61.0;0.0;0.0;0.0;0.0;;61.0;0.0;0.0;0.0;0.0;;100.0
3153;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Totaal;4865.0;3867.0;937.0;502.0;392.0;43.0;61.0;79.0;19.0;10.0;8.0;1.0;1.0
3154;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;4721.0;3790.0;925.0;497.0;385.0;43.0;6.0;80.0;20.0;11.0;8.0;1.0;0.0
3155;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;144.0;77.0;12.0;5.0;7.0;0.0;55.0;53.0;8.0;3.0;5.0;0.0;38.0
3156;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Totaal;4865.0;3667.0;1142.0;666.0;369.0;107.0;56.0;75.0;23.0;14.0;8.0;2.0;1.0
3157;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;4663.0;3548.0;1113.0;646.0;361.0;106.0;2.0;76.0;24.0;14.0;8.0;2.0;0.0
3158;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;202.0;119.0;29.0;20.0;8.0;1.0;54.0;59.0;14.0;10.0;4.0;0.0;27.0
3159;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Totaal;4865.0;3245.0;1565.0;657.0;742.0;166.0;55.0;67.0;32.0;14.0;15.0;3.0;1.0
3160;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;2456.0;1486.0;969.0;165.0;704.0;100.0;1.0;61.0;39.0;7.0;29.0;4.0;0.0
