ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
441;55 Logiesverstrekking;2012;105.1;;;2.3;;
442;55 Logiesverstrekking;2013 januari;;;;;;
443;55 Logiesverstrekking;2013 februari;;;;;;
444;55 Logiesverstrekking;2013 maart;;;;;;
445;55 Logiesverstrekking;2013 1e kwartaal;86.2;;;-0.7;;
446;55 Logiesverstrekking;2013 april;;;;;;
447;55 Logiesverstrekking;2013 mei;;;;;;
448;55 Logiesverstrekking;2013 juni;;;;;;
449;55 Logiesverstrekking;2013 2e kwartaal;119.7;;;0.9;;
450;55 Logiesverstrekking;2013 juli;;;;;;
451;55 Logiesverstrekking;2013 augustus;;;;;;
452;55 Logiesverstrekking;2013 september;;;;;;
453;55 Logiesverstrekking;2013 3e kwartaal;124.2;;;7.9;;
454;55 Logiesverstrekking;2013 oktober;;;;;;
455;55 Logiesverstrekking;2013 november;;;;;;
456;55 Logiesverstrekking;2013 december;;;;;;
457;55 Logiesverstrekking;2013 4e kwartaal;103.8;;;4.2;;
458;55 Logiesverstrekking;2013;108.3;;;3.1;;
459;551 Hotels;2005 januari;68.9;;;;;
460;551 Hotels;2005 februari;70.1;;;;;
461;551 Hotels;2005 maart;84.1;;;;;
462;551 Hotels;2005 1e kwartaal;74.4;;;;;
463;551 Hotels;2005 april;99.9;;;;;
464;551 Hotels;2005 mei;103.6;;;;;
465;551 Hotels;2005 juni;104.2;;;;;
466;551 Hotels;2005 2e kwartaal;102.6;;;;;
467;551 Hotels;2005 juli;91.2;;;;;
468;551 Hotels;2005 augustus;91.7;;;;;
469;551 Hotels;2005 september;110.7;;;;;
470;551 Hotels;2005 3e kwartaal;97.9;;;;;
471;551 Hotels;2005 oktober;104.2;;;;;
472;551 Hotels;2005 november;97.7;;;;;
473;551 Hotels;2005 december;83.4;;;;;
474;551 Hotels;2005 4e kwartaal;95.1;;;;;
475;551 Hotels;2005;92.5;;;;;
476;551 Hotels;2006 januari;72.1;;;4.6;;
477;551 Hotels;2006 februari;71.0;;;1.2;;
478;551 Hotels;2006 maart;88.7;;;5.5;;
479;551 Hotels;2006 1e kwartaal;77.3;;;3.9;;
480;551 Hotels;2006 april;106.6;;;6.7;;
481;551 Hotels;2006 mei;112.7;;;8.7;;
482;551 Hotels;2006 juni;115.3;;;10.6;;
483;551 Hotels;2006 2e kwartaal;111.5;;;8.7;;
484;551 Hotels;2006 juli;95.5;;;4.7;;
485;551 Hotels;2006 augustus;95.7;;;4.4;;
486;551 Hotels;2006 september;119.3;;;7.7;;
487;551 Hotels;2006 3e kwartaal;103.5;;;5.7;;
488;551 Hotels;2006 oktober;109.0;;;4.6;;
489;551 Hotels;2006 november;102.7;;;5.1;;
490;551 Hotels;2006 december;89.4;;;7.1;;
491;551 Hotels;2006 4e kwartaal;100.3;;;5.5;;
492;551 Hotels;2006;98.2;;;6.1;;
493;551 Hotels;2007 januari;80.0;;;10.9;;
494;551 Hotels;2007 februari;79.7;;;12.4;;
495;551 Hotels;2007 maart;98.9;;;11.5;;
496;551 Hotels;2007 1e kwartaal;86.2;;;11.6;;
497;551 Hotels;2007 april;113.0;;;6.0;;
498;551 Hotels;2007 mei;115.1;;;2.2;;
499;551 Hotels;2007 juni;122.7;;;6.5;;
500;551 Hotels;2007 2e kwartaal;117.0;;;4.9;;
501;551 Hotels;2007 juli;100.9;;;5.7;;
502;551 Hotels;2007 augustus;99.8;;;4.2;;
503;551 Hotels;2007 september;125.2;;;4.9;;
504;551 Hotels;2007 3e kwartaal;108.6;;;4.9;;
505;551 Hotels;2007 oktober;117.6;;;7.9;;
506;551 Hotels;2007 november;110.6;;;7.7;;
507;551 Hotels;2007 december;96.0;;;7.4;;
508;551 Hotels;2007 4e kwartaal;108.1;;;7.7;;
509;551 Hotels;2007;105.0;;;6.9;;
510;551 Hotels;2008 januari;85.8;;;7.3;;
511;551 Hotels;2008 februari;86.0;;;7.8;;
512;551 Hotels;2008 maart;103.6;;;4.7;;
513;551 Hotels;2008 1e kwartaal;91.8;;;6.5;;
514;551 Hotels;2008 april;118.9;;;5.3;;
515;551 Hotels;2008 mei;127.8;;;11.0;;
516;551 Hotels;2008 juni;121.9;;;-0.7;;
517;551 Hotels;2008 2e kwartaal;122.9;;;5.0;;
518;551 Hotels;2008 juli;102.3;;;1.3;;
519;551 Hotels;2008 augustus;103.5;;;3.7;;
520;551 Hotels;2008 september;125.3;;;0.1;;
521;551 Hotels;2008 3e kwartaal;110.3;;;1.6;;
522;551 Hotels;2008 oktober;118.1;;;0.4;;
523;551 Hotels;2008 november;106.1;;;-4.1;;
524;551 Hotels;2008 december;87.1;;;-9.3;;
525;551 Hotels;2008 4e kwartaal;103.7;;;-4.0;;
526;551 Hotels;2008;107.2;;;2.1;;
527;551 Hotels;2009 januari;77.9;;;-9.2;;
528;551 Hotels;2009 februari;77.5;;;-9.8;;
529;551 Hotels;2009 maart;94.4;;;-8.9;;
530;551 Hotels;2009 1e kwartaal;83.3;;;-9.3;;
531;551 Hotels;2009 april;103.8;;;-12.7;;
532;551 Hotels;2009 mei;112.9;;;-11.6;;
533;551 Hotels;2009 juni;112.1;;;-8.0;;
534;551 Hotels;2009 2e kwartaal;109.6;;;-10.8;;
535;551 Hotels;2009 juli;97.0;;;-5.1;;
536;551 Hotels;2009 augustus;101.0;;;-2.4;;
537;551 Hotels;2009 september;110.7;;;-11.6;;
538;551 Hotels;2009 3e kwartaal;102.9;;;-6.7;;
539;551 Hotels;2009 oktober;104.4;;;-11.6;;
540;551 Hotels;2009 november;95.7;;;-9.8;;
541;551 Hotels;2009 december;85.0;;;-2.4;;
542;551 Hotels;2009 4e kwartaal;95.0;;;-8.4;;
543;551 Hotels;2009;97.7;;;-8.8;;
544;551 Hotels;2010 januari;72.3;;;-7.2;;
545;551 Hotels;2010 februari;73.8;;;-4.8;;
546;551 Hotels;2010 maart;92.6;;;-1.9;;
547;551 Hotels;2010 1e kwartaal;79.6;;;-4.4;;
548;551 Hotels;2010 april;106.1;;;2.2;;
549;551 Hotels;2010 mei;109.4;;;-3.1;;
550;551 Hotels;2010 juni;110.9;;;-1.1;;
551;551 Hotels;2010 2e kwartaal;108.8;;;-0.8;;
552;551 Hotels;2010 juli;100.5;;;3.6;;
553;551 Hotels;2010 augustus;104.1;;;3.1;;
554;551 Hotels;2010 september;118.5;;;7.0;;
555;551 Hotels;2010 3e kwartaal;107.7;;;4.7;;
556;551 Hotels;2010 oktober;114.9;;;10.1;;
557;551 Hotels;2010 november;104.9;;;9.6;;
558;551 Hotels;2010 december;91.9;;;8.1;;
559;551 Hotels;2010 4e kwartaal;103.9;;;9.4;;
560;551 Hotels;2010;100.0;;;2.3;;
561;551 Hotels;2011 januari;78.6;;;8.7;;
562;551 Hotels;2011 februari;77.3;;;4.7;;
563;551 Hotels;2011 maart;99.5;;;7.5;;
564;551 Hotels;2011 1e kwartaal;85.1;;;7.0;;
565;551 Hotels;2011 april;114.8;;;8.2;;
566;551 Hotels;2011 mei;118.1;;;7.9;;
567;551 Hotels;2011 juni;119.8;;;8.0;;
568;551 Hotels;2011 2e kwartaal;117.6;;;8.1;;
569;551 Hotels;2011 juli;105.9;;;5.4;;
570;551 Hotels;2011 augustus;102.8;;;-1.3;;
571;551 Hotels;2011 september;124.1;;;4.8;;
572;551 Hotels;2011 3e kwartaal;110.9;;;3.0;;
573;551 Hotels;2011 oktober;116.2;;;1.1;;
574;551 Hotels;2011 november;107.0;;;2.0;;
575;551 Hotels;2011 december;91.1;;;-0.9;;
576;551 Hotels;2011 4e kwartaal;104.8;;;0.8;;
577;551 Hotels;2011;104.6;;;4.6;;
578;551 Hotels;2012 januari;80.1;;;1.9;;
579;551 Hotels;2012 februari;80.0;;;3.5;;
580;551 Hotels;2012 maart;102.4;;;2.9;;
581;551 Hotels;2012 1e kwartaal;87.5;;;2.8;;
582;551 Hotels;2012 april;118.0;;;2.8;;
583;551 Hotels;2012 mei;124.6;;;5.5;;
584;551 Hotels;2012 juni;122.6;;;2.3;;
585;551 Hotels;2012 2e kwartaal;121.7;;;3.5;;
586;551 Hotels;2012 juli;104.2;;;-1.6;;
587;551 Hotels;2012 augustus;103.7;;;0.9;;
588;551 Hotels;2012 september;124.9;;;0.6;;
589;551 Hotels;2012 3e kwartaal;110.9;;;0.0;;
590;551 Hotels;2012 oktober;118.2;;;1.8;;
591;551 Hotels;2012 november;104.1;;;-2.8;;
592;551 Hotels;2012 december;91.2;;;0.1;;
593;551 Hotels;2012 4e kwartaal;104.5;;;-0.3;;
594;551 Hotels;2012;106.2;;;1.5;;
595;551 Hotels;2013 januari;80.2;;;0.1;;
596;551 Hotels;2013 februari;77.7;;;-2.8;;
597;551 Hotels;2013 maart;104.0;;;1.6;;
598;551 Hotels;2013 1e kwartaal;87.3;;;-0.2;;
599;551 Hotels;2013 april;120.4;;;2.0;;
600;551 Hotels;2013 mei;125.5;;;0.7;;
601;551 Hotels;2013 juni;126.1;;;2.8;;
602;551 Hotels;2013 2e kwartaal;124.0;;;1.9;;
603;551 Hotels;2013 juli;111.0;;;6.5;;
604;551 Hotels;2013 augustus;114.4;;;10.4;;
605;551 Hotels;2013 september;128.4;;;2.8;;
606;551 Hotels;2013 3e kwartaal;117.9;;;6.3;;
607;551 Hotels;2013 oktober;120.3;;;1.7;;
608;551 Hotels;2013 november;108.4;;;4.2;;
609;551 Hotels;2013 december;93.8;;;2.9;;
610;551 Hotels;2013 4e kwartaal;107.5;;;2.9;;
611;551 Hotels;2013;109.2;;;2.8;;
612;56 Eet- en drinkgelegenheden;2005 januari;;;;;;
613;56 Eet- en drinkgelegenheden;2005 februari;;;;;;
614;56 Eet- en drinkgelegenheden;2005 maart;;;;;;
615;56 Eet- en drinkgelegenheden;2005 1e kwartaal;86.2;;;;;
616;56 Eet- en drinkgelegenheden;2005 april;;;;;;
617;56 Eet- en drinkgelegenheden;2005 mei;;;;;;
618;56 Eet- en drinkgelegenheden;2005 juni;;;;;;
619;56 Eet- en drinkgelegenheden;2005 2e kwartaal;100.6;;;;;
620;56 Eet- en drinkgelegenheden;2005 juli;;;;;;
621;56 Eet- en drinkgelegenheden;2005 augustus;;;;;;
622;56 Eet- en drinkgelegenheden;2005 september;;;;;;
623;56 Eet- en drinkgelegenheden;2005 3e kwartaal;102.3;;;;;
624;56 Eet- en drinkgelegenheden;2005 oktober;;;;;;
625;56 Eet- en drinkgelegenheden;2005 november;;;;;;
626;56 Eet- en drinkgelegenheden;2005 december;;;;;;
627;56 Eet- en drinkgelegenheden;2005 4e kwartaal;99.2;;;;;
628;56 Eet- en drinkgelegenheden;2005;97.1;;;;;
629;56 Eet- en drinkgelegenheden;2006 januari;;;;;;
630;56 Eet- en drinkgelegenheden;2006 februari;;;;;;
631;56 Eet- en drinkgelegenheden;2006 maart;;;;;;
632;56 Eet- en drinkgelegenheden;2006 1e kwartaal;89.5;;;3.9;;
633;56 Eet- en drinkgelegenheden;2006 april;;;;;;
634;56 Eet- en drinkgelegenheden;2006 mei;;;;;;
635;56 Eet- en drinkgelegenheden;2006 juni;;;;;;
636;56 Eet- en drinkgelegenheden;2006 2e kwartaal;104.8;;;4.2;;
637;56 Eet- en drinkgelegenheden;2006 juli;;;;;;
638;56 Eet- en drinkgelegenheden;2006 augustus;;;;;;
639;56 Eet- en drinkgelegenheden;2006 september;;;;;;
640;56 Eet- en drinkgelegenheden;2006 3e kwartaal;107.4;;;5.0;;
641;56 Eet- en drinkgelegenheden;2006 oktober;;;;;;
642;56 Eet- en drinkgelegenheden;2006 november;;;;;;
643;56 Eet- en drinkgelegenheden;2006 december;;;;;;
644;56 Eet- en drinkgelegenheden;2006 4e kwartaal;104.6;;;5.4;;
645;56 Eet- en drinkgelegenheden;2006;101.6;;;4.6;;
646;56 Eet- en drinkgelegenheden;2007 januari;;;;;;
647;56 Eet- en drinkgelegenheden;2007 februari;;;;;;
648;56 Eet- en drinkgelegenheden;2007 maart;;;;;;
649;56 Eet- en drinkgelegenheden;2007 1e kwartaal;96.2;;;7.5;;
650;56 Eet- en drinkgelegenheden;2007 april;;;;;;
651;56 Eet- en drinkgelegenheden;2007 mei;;;;;;
652;56 Eet- en drinkgelegenheden;2007 juni;;;;;;
653;56 Eet- en drinkgelegenheden;2007 2e kwartaal;113.4;;;8.2;;
654;56 Eet- en drinkgelegenheden;2007 juli;;;;;;
655;56 Eet- en drinkgelegenheden;2007 augustus;;;;;;
656;56 Eet- en drinkgelegenheden;2007 september;;;;;;
657;56 Eet- en drinkgelegenheden;2007 3e kwartaal;110.7;;;3.0;;
658;56 Eet- en drinkgelegenheden;2007 oktober;;;;;;
659;56 Eet- en drinkgelegenheden;2007 november;;;;;;
660;56 Eet- en drinkgelegenheden;2007 december;;;;;;
661;56 Eet- en drinkgelegenheden;2007 4e kwartaal;108.2;;;3.5;;
662;56 Eet- en drinkgelegenheden;2007;107.1;;;5.5;;
663;56 Eet- en drinkgelegenheden;2008 januari;;;;;;
664;56 Eet- en drinkgelegenheden;2008 februari;;;;;;
665;56 Eet- en drinkgelegenheden;2008 maart;;;;;;
666;56 Eet- en drinkgelegenheden;2008 1e kwartaal;99.1;;;3.0;;
667;56 Eet- en drinkgelegenheden;2008 april;;;;;;
668;56 Eet- en drinkgelegenheden;2008 mei;;;;;;
669;56 Eet- en drinkgelegenheden;2008 juni;;;;;;
670;56 Eet- en drinkgelegenheden;2008 2e kwartaal;112.9;;;-0.5;;
671;56 Eet- en drinkgelegenheden;2008 juli;;;;;;
672;56 Eet- en drinkgelegenheden;2008 augustus;;;;;;
673;56 Eet- en drinkgelegenheden;2008 september;;;;;;
674;56 Eet- en drinkgelegenheden;2008 3e kwartaal;108.9;;;-1.6;;
675;56 Eet- en drinkgelegenheden;2008 oktober;;;;;;
676;56 Eet- en drinkgelegenheden;2008 november;;;;;;
677;56 Eet- en drinkgelegenheden;2008 december;;;;;;
678;56 Eet- en drinkgelegenheden;2008 4e kwartaal;104.9;;;-3.1;;
679;56 Eet- en drinkgelegenheden;2008;106.4;;;-0.7;;
680;56 Eet- en drinkgelegenheden;2009 januari;;;;;;
681;56 Eet- en drinkgelegenheden;2009 februari;;;;;;
682;56 Eet- en drinkgelegenheden;2009 maart;;;;;;
683;56 Eet- en drinkgelegenheden;2009 1e kwartaal;94.2;;;-4.9;;
684;56 Eet- en drinkgelegenheden;2009 april;;;;;;
685;56 Eet- en drinkgelegenheden;2009 mei;;;;;;
686;56 Eet- en drinkgelegenheden;2009 juni;;;;;;
687;56 Eet- en drinkgelegenheden;2009 2e kwartaal;107.8;;;-4.5;;
688;56 Eet- en drinkgelegenheden;2009 juli;;;;;;
689;56 Eet- en drinkgelegenheden;2009 augustus;;;;;;
690;56 Eet- en drinkgelegenheden;2009 september;;;;;;
691;56 Eet- en drinkgelegenheden;2009 3e kwartaal;104.0;;;-4.5;;
692;56 Eet- en drinkgelegenheden;2009 oktober;;;;;;
693;56 Eet- en drinkgelegenheden;2009 november;;;;;;
694;56 Eet- en drinkgelegenheden;2009 december;;;;;;
695;56 Eet- en drinkgelegenheden;2009 4e kwartaal;99.5;;;-5.1;;
696;56 Eet- en drinkgelegenheden;2009;101.4;;;-4.7;;
697;56 Eet- en drinkgelegenheden;2010 januari;;;;;;
698;56 Eet- en drinkgelegenheden;2010 februari;;;;;;
699;56 Eet- en drinkgelegenheden;2010 maart;;;;;;
700;56 Eet- en drinkgelegenheden;2010 1e kwartaal;89.8;;;-4.7;;
701;56 Eet- en drinkgelegenheden;2010 april;;;;;;
702;56 Eet- en drinkgelegenheden;2010 mei;;;;;;
703;56 Eet- en drinkgelegenheden;2010 juni;;;;;;
704;56 Eet- en drinkgelegenheden;2010 2e kwartaal;103.8;;;-3.7;;
705;56 Eet- en drinkgelegenheden;2010 juli;;;;;;
706;56 Eet- en drinkgelegenheden;2010 augustus;;;;;;
707;56 Eet- en drinkgelegenheden;2010 september;;;;;;
708;56 Eet- en drinkgelegenheden;2010 3e kwartaal;105.1;;;1.1;;
709;56 Eet- en drinkgelegenheden;2010 oktober;;;;;;
710;56 Eet- en drinkgelegenheden;2010 november;;;;;;
711;56 Eet- en drinkgelegenheden;2010 december;;;;;;
712;56 Eet- en drinkgelegenheden;2010 4e kwartaal;101.3;;;1.8;;
713;56 Eet- en drinkgelegenheden;2010;100.0;;;-1.4;;
714;56 Eet- en drinkgelegenheden;2011 januari;;;;;;
715;56 Eet- en drinkgelegenheden;2011 februari;;;;;;
716;56 Eet- en drinkgelegenheden;2011 maart;;;;;;
717;56 Eet- en drinkgelegenheden;2011 1e kwartaal;94.1;;;4.8;;
718;56 Eet- en drinkgelegenheden;2011 april;;;;;;
719;56 Eet- en drinkgelegenheden;2011 mei;;;;;;
720;56 Eet- en drinkgelegenheden;2011 juni;;;;;;
721;56 Eet- en drinkgelegenheden;2011 2e kwartaal;110.5;;;6.5;;
722;56 Eet- en drinkgelegenheden;2011 juli;;;;;;
723;56 Eet- en drinkgelegenheden;2011 augustus;;;;;;
724;56 Eet- en drinkgelegenheden;2011 september;;;;;;
725;56 Eet- en drinkgelegenheden;2011 3e kwartaal;107.8;;;2.5;;
726;56 Eet- en drinkgelegenheden;2011 oktober;;;;;;
727;56 Eet- en drinkgelegenheden;2011 november;;;;;;
728;56 Eet- en drinkgelegenheden;2011 december;;;;;;
729;56 Eet- en drinkgelegenheden;2011 4e kwartaal;105.1;;;3.7;;
730;56 Eet- en drinkgelegenheden;2011;104.4;;;4.4;;
731;56 Eet- en drinkgelegenheden;2012 januari;;;;;;
732;56 Eet- en drinkgelegenheden;2012 februari;;;;;;
733;56 Eet- en drinkgelegenheden;2012 maart;;;;;;
734;56 Eet- en drinkgelegenheden;2012 1e kwartaal;96.7;;;2.8;;
735;56 Eet- en drinkgelegenheden;2012 april;;;;;;
736;56 Eet- en drinkgelegenheden;2012 mei;;;;;;
737;56 Eet- en drinkgelegenheden;2012 juni;;;;;;
738;56 Eet- en drinkgelegenheden;2012 2e kwartaal;111.8;;;1.1;;
739;56 Eet- en drinkgelegenheden;2012 juli;;;;;;
740;56 Eet- en drinkgelegenheden;2012 augustus;;;;;;
741;56 Eet- en drinkgelegenheden;2012 september;;;;;;
742;56 Eet- en drinkgelegenheden;2012 3e kwartaal;108.7;;;0.9;;
743;56 Eet- en drinkgelegenheden;2012 oktober;;;;;;
744;56 Eet- en drinkgelegenheden;2012 november;;;;;;
745;56 Eet- en drinkgelegenheden;2012 december;;;;;;
746;56 Eet- en drinkgelegenheden;2012 4e kwartaal;105.8;;;0.7;;
747;56 Eet- en drinkgelegenheden;2012;105.8;;;1.3;;
748;56 Eet- en drinkgelegenheden;2013 januari;;;;;;
749;56 Eet- en drinkgelegenheden;2013 februari;;;;;;
750;56 Eet- en drinkgelegenheden;2013 maart;;;;;;
751;56 Eet- en drinkgelegenheden;2013 1e kwartaal;94.4;;;-2.5;;
752;56 Eet- en drinkgelegenheden;2013 april;;;;;;
753;56 Eet- en drinkgelegenheden;2013 mei;;;;;;
754;56 Eet- en drinkgelegenheden;2013 juni;;;;;;
755;56 Eet- en drinkgelegenheden;2013 2e kwartaal;112.0;;;0.2;;
756;56 Eet- en drinkgelegenheden;2013 juli;;;;;;
757;56 Eet- en drinkgelegenheden;2013 augustus;;;;;;
758;56 Eet- en drinkgelegenheden;2013 september;;;;;;
759;56 Eet- en drinkgelegenheden;2013 3e kwartaal;109.3;;;0.5;;
760;56 Eet- en drinkgelegenheden;2013 oktober;;;;;;
761;56 Eet- en drinkgelegenheden;2013 november;;;;;;
762;56 Eet- en drinkgelegenheden;2013 december;;;;;;
763;56 Eet- en drinkgelegenheden;2013 4e kwartaal;106.5;;;0.6;;
764;56 Eet- en drinkgelegenheden;2013;105.5;;;-0.2;;
765;561 Restaurants, andere eetgelegenhede;2005 januari;82.3;86.9;94.7;;;
766;561 Restaurants, andere eetgelegenhede;2005 februari;78.5;87.1;90.2;;;
767;561 Restaurants, andere eetgelegenhede;2005 maart;88.1;87.1;101.1;;;
768;561 Restaurants, andere eetgelegenhede;2005 1e kwartaal;83.0;87.0;95.3;;;
769;561 Restaurants, andere eetgelegenhede;2005 april;97.2;87.3;111.3;;;
770;561 Restaurants, andere eetgelegenhede;2005 mei;103.3;87.2;118.4;;;
771;561 Restaurants, andere eetgelegenhede;2005 juni;103.2;87.6;117.8;;;
772;561 Restaurants, andere eetgelegenhede;2005 2e kwartaal;101.2;87.4;115.8;;;
773;561 Restaurants, andere eetgelegenhede;2005 juli;105.1;87.6;120.0;;;
774;561 Restaurants, andere eetgelegenhede;2005 augustus;104.3;87.5;119.2;;;
775;561 Restaurants, andere eetgelegenhede;2005 september;101.8;87.5;116.3;;;
776;561 Restaurants, andere eetgelegenhede;2005 3e kwartaal;103.7;87.5;118.5;;;
777;561 Restaurants, andere eetgelegenhede;2005 oktober;100.5;87.7;114.7;;;
778;561 Restaurants, andere eetgelegenhede;2005 november;92.7;87.9;105.5;;;
779;561 Restaurants, andere eetgelegenhede;2005 december;99.1;87.9;112.7;;;
780;561 Restaurants, andere eetgelegenhede;2005 4e kwartaal;97.4;87.8;111.0;;;
781;561 Restaurants, andere eetgelegenhede;2005;96.3;87.4;110.2;;;
782;561 Restaurants, andere eetgelegenhede;2006 januari;85.3;88.4;96.6;3.7;1.7;2.0
783;561 Restaurants, andere eetgelegenhede;2006 februari;81.3;88.4;92.0;3.6;1.6;2.0
784;561 Restaurants, andere eetgelegenhede;2006 maart;91.9;88.6;103.7;4.4;1.8;2.5
785;561 Restaurants, andere eetgelegenhede;2006 1e kwartaal;86.2;88.5;97.4;3.9;1.7;2.2
786;561 Restaurants, andere eetgelegenhede;2006 april;102.6;88.9;115.5;5.6;1.8;3.7
787;561 Restaurants, andere eetgelegenhede;2006 mei;107.7;88.8;121.3;4.3;1.8;2.4
788;561 Restaurants, andere eetgelegenhede;2006 juni;107.6;89.1;120.8;4.3;1.7;2.5
789;561 Restaurants, andere eetgelegenhede;2006 2e kwartaal;106.0;88.9;119.2;4.7;1.8;2.9
790;561 Restaurants, andere eetgelegenhede;2006 juli;109.5;89.3;122.6;4.1;2.0;2.1
791;561 Restaurants, andere eetgelegenhede;2006 augustus;110.0;89.4;123.0;5.4;2.2;3.2
792;561 Restaurants, andere eetgelegenhede;2006 september;108.5;89.6;121.1;6.6;2.4;4.1
793;561 Restaurants, andere eetgelegenhede;2006 3e kwartaal;109.3;89.5;122.2;5.4;2.2;3.1
794;561 Restaurants, andere eetgelegenhede;2006 oktober;104.2;89.9;115.9;3.6;2.5;1.0
795;561 Restaurants, andere eetgelegenhede;2006 november;99.8;90.0;110.8;7.6;2.5;5.0
796;561 Restaurants, andere eetgelegenhede;2006 december;105.0;90.2;116.4;6.0;2.7;3.2
797;561 Restaurants, andere eetgelegenhede;2006 4e kwartaal;103.0;90.1;114.4;5.7;2.6;3.0
798;561 Restaurants, andere eetgelegenhede;2006;101.1;89.2;113.3;5.0;2.1;2.8
799;561 Restaurants, andere eetgelegenhede;2007 januari;91.6;90.9;100.8;7.4;2.8;4.4
800;561 Restaurants, andere eetgelegenhede;2007 februari;90.2;91.4;98.7;10.9;3.3;7.3
801;561 Restaurants, andere eetgelegenhede;2007 maart;102.3;91.5;111.8;11.3;3.2;7.8
802;561 Restaurants, andere eetgelegenhede;2007 1e kwartaal;94.7;91.3;103.8;9.9;3.1;6.5
803;561 Restaurants, andere eetgelegenhede;2007 april;112.4;91.6;122.7;9.5;3.1;6.2
804;561 Restaurants, andere eetgelegenhede;2007 mei;115.5;91.9;125.7;7.2;3.5;3.6
805;561 Restaurants, andere eetgelegenhede;2007 juni;117.3;92.0;127.5;9.1;3.3;5.6
806;561 Restaurants, andere eetgelegenhede;2007 2e kwartaal;115.1;91.9;125.3;8.6;3.3;5.1
807;561 Restaurants, andere eetgelegenhede;2007 juli;114.2;91.8;124.3;4.2;2.8;1.4
808;561 Restaurants, andere eetgelegenhede;2007 augustus;114.5;92.2;124.1;4.1;3.1;0.9
809;561 Restaurants, andere eetgelegenhede;2007 september;109.6;92.4;118.6;1.0;3.1;-2.0
810;561 Restaurants, andere eetgelegenhede;2007 3e kwartaal;112.7;92.1;122.3;3.1;3.0;0.1
811;561 Restaurants, andere eetgelegenhede;2007 oktober;106.8;92.4;115.5;2.5;2.8;-0.3
812;561 Restaurants, andere eetgelegenhede;2007 november;101.3;92.9;109.0;1.5;3.2;-1.7
813;561 Restaurants, andere eetgelegenhede;2007 december;106.3;93.3;113.9;1.2;3.4;-2.1
814;561 Restaurants, andere eetgelegenhede;2007 4e kwartaal;104.8;92.9;112.8;1.8;3.2;-1.4
815;561 Restaurants, andere eetgelegenhede;2007;106.8;92.0;116.0;5.6;3.2;2.4
816;561 Restaurants, andere eetgelegenhede;2008 januari;91.7;93.9;97.7;0.1;3.3;-3.1
817;561 Restaurants, andere eetgelegenhede;2008 februari;94.6;94.4;100.2;4.9;3.3;1.5
818;561 Restaurants, andere eetgelegenhede;2008 maart;101.6;94.6;107.4;-0.6;3.4;-3.9
819;561 Restaurants, andere eetgelegenhede;2008 1e kwartaal;96.0;94.3;101.8;1.3;3.3;-1.9
820;561 Restaurants, andere eetgelegenhede;2008 april;109.2;95.2;114.7;-2.9;3.9;-6.5
821;561 Restaurants, andere eetgelegenhede;2008 mei;118.2;95.6;123.7;2.4;4.0;-1.5
822;561 Restaurants, andere eetgelegenhede;2008 juni;111.8;95.5;117.0;-4.7;3.8;-8.2
823;561 Restaurants, andere eetgelegenhede;2008 2e kwartaal;113.1;95.4;118.5;-1.7;3.9;-5.4
824;561 Restaurants, andere eetgelegenhede;2008 juli;112.5;95.9;117.3;-1.5;4.4;-5.6
825;561 Restaurants, andere eetgelegenhede;2008 augustus;115.2;96.0;120.0;0.7;4.1;-3.3
826;561 Restaurants, andere eetgelegenhede;2008 september;105.6;96.3;109.7;-3.6;4.2;-7.5
827;561 Restaurants, andere eetgelegenhede;2008 3e kwartaal;111.1;96.1;115.6;-1.4;4.3;-5.5
828;561 Restaurants, andere eetgelegenhede;2008 oktober;107.4;96.5;111.2;0.5;4.4;-3.7
829;561 Restaurants, andere eetgelegenhede;2008 november;100.3;96.9;103.5;-1.0;4.2;-5.0
830;561 Restaurants, andere eetgelegenhede;2008 december;103.1;96.8;106.5;-3.0;3.7;-6.5
831;561 Restaurants, andere eetgelegenhede;2008 4e kwartaal;103.6;96.7;107.1;-1.2;4.1;-5.1
832;561 Restaurants, andere eetgelegenhede;2008;105.9;95.6;110.7;-0.8;3.9;-4.6
833;561 Restaurants, andere eetgelegenhede;2009 januari;91.8;97.0;94.7;0.1;3.3;-3.1
834;561 Restaurants, andere eetgelegenhede;2009 februari;89.9;97.6;92.1;-4.9;3.4;-8.1
835;561 Restaurants, andere eetgelegenhede;2009 maart;98.0;97.6;100.4;-3.6;3.2;-6.6
836;561 Restaurants, andere eetgelegenhede;2009 1e kwartaal;93.2;97.4;95.7;-2.9;3.3;-5.9
837;561 Restaurants, andere eetgelegenhede;2009 april;110.1;97.9;112.5;0.8;2.8;-1.9
838;561 Restaurants, andere eetgelegenhede;2009 mei;114.1;98.0;116.5;-3.5;2.6;-5.9
839;561 Restaurants, andere eetgelegenhede;2009 juni;108.9;98.1;111.0;-2.6;2.7;-5.1
840;561 Restaurants, andere eetgelegenhede;2009 2e kwartaal;111.0;98.0;113.3;-1.8;2.7;-4.4
841;561 Restaurants, andere eetgelegenhede;2009 juli;112.7;98.3;114.6;0.2;2.5;-2.3
842;561 Restaurants, andere eetgelegenhede;2009 augustus;111.2;98.4;113.0;-3.5;2.5;-5.8
843;561 Restaurants, andere eetgelegenhede;2009 september;101.2;98.7;102.5;-4.2;2.5;-6.5
