ID;WisselingBeroepsklasse;BeroepsklasseVoorgaandePeriode;Perioden;WerkzameBeroepsbevolking_1
3200;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2004 2e kwartaal;1.0
3201;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2004 3e kwartaal;1.0
3202;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2004 4e kwartaal;1.0
3203;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2004;3.0
3204;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2005 1e kwartaal;1.0
3205;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2005 2e kwartaal;1.0
3206;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2005 3e kwartaal;1.0
3207;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2005 4e kwartaal;1.0
3208;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2005;4.0
3209;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2006 1e kwartaal;2.0
3210;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2006 2e kwartaal;2.0
3211;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2006 3e kwartaal;2.0
3212;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2006 4e kwartaal;1.0
3213;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2006;5.0
3214;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2007 1e kwartaal;2.0
3215;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2007 2e kwartaal;2.0
3216;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2007 3e kwartaal;1.0
3217;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2007 4e kwartaal;1.0
3218;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2007;6.0
3219;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2008 1e kwartaal;1.0
3220;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2008 2e kwartaal;2.0
3221;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2008 3e kwartaal;2.0
3222;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2008 4e kwartaal;1.0
3223;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2008;4.0
3224;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2009 1e kwartaal;1.0
3225;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2009 2e kwartaal;1.0
3226;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2009 3e kwartaal;1.0
3227;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2009 4e kwartaal;1.0
3228;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2009;4.0
3229;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2010 1e kwartaal;2.0
3230;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2010 2e kwartaal;0.0
3231;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2010 3e kwartaal;2.0
3232;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2010 4e kwartaal;1.0
3233;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2010;4.0
3234;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2011 1e kwartaal;2.0
3235;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2011 2e kwartaal;2.0
3236;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2011 3e kwartaal;1.0
3237;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2011 4e kwartaal;1.0
3238;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2011;6.0
3239;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2012 1e kwartaal;1.0
3240;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2012 2e kwartaal;1.0
3241;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2012 3e kwartaal;1.0
3242;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2012 4e kwartaal;1.0
3243;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2012;4.0
3244;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2013 1e kwartaal;1.0
3245;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2013 2e kwartaal;1.0
3246;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2013 3e kwartaal;0.0
3247;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2013 4e kwartaal;0.0
3248;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2013;3.0
3249;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2014 1e kwartaal;0.0
3250;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2014 2e kwartaal;2.0
3251;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2014 3e kwartaal;0.0
3252;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2014 4e kwartaal;0.0
3253;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2014;2.0
3254;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2015 1e kwartaal;1.0
3255;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2015 2e kwartaal;0.0
3256;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2015 3e kwartaal;1.0
3257;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2015 4e kwartaal;0.0
3258;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2015;1.0
3259;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2016 1e kwartaal;1.0
3260;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2016 2e kwartaal;0.0
3261;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2016 3e kwartaal;0.0
3262;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2016 4e kwartaal;1.0
3263;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2016;2.0
3264;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2017 1e kwartaal;0.0
3265;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2017 2e kwartaal;2.0
3266;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2017 3e kwartaal;2.0
3267;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2017 4e kwartaal;3.0
3268;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2017;4.0
3269;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2018 1e kwartaal;0.0
3270;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2018 2e kwartaal;1.0
3271;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2018 3e kwartaal;2.0
3272;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2018 4e kwartaal;1.0
3273;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2018;6.0
3274;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2019 1e kwartaal;1.0
3275;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2019 2e kwartaal;1.0
3276;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2019 3e kwartaal;1.0
3277;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2019 4e kwartaal;1.0
3278;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2019;3.0
3279;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2020 1e kwartaal;1.0
3280;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2020 2e kwartaal;1.0
3281;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2020 3e kwartaal;1.0
3282;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2020 4e kwartaal;1.0
3283;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2020;3.0
3284;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2021 1e kwartaal;
3285;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2021 2e kwartaal;1.0
3286;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2021 3e kwartaal;2.0
3287;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2021 4e kwartaal;1.0
3288;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2022 1e kwartaal;1.0
3289;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2022 2e kwartaal;2.0
3290;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2003 2e kwartaal;11.0
3291;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2003 3e kwartaal;15.0
3292;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2003 4e kwartaal;13.0
3293;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2004 1e kwartaal;12.0
3294;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2004 2e kwartaal;12.0
3295;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2004 3e kwartaal;12.0
3296;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2004 4e kwartaal;13.0
3297;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2004;46.0
3298;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2005 1e kwartaal;11.0
3299;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2005 2e kwartaal;12.0
3300;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2005 3e kwartaal;14.0
3301;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2005 4e kwartaal;13.0
3302;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2005;47.0
3303;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2006 1e kwartaal;17.0
3304;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2006 2e kwartaal;14.0
3305;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2006 3e kwartaal;17.0
3306;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2006 4e kwartaal;16.0
3307;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2006;51.0
3308;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2007 1e kwartaal;20.0
3309;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2007 2e kwartaal;20.0
3310;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2007 3e kwartaal;17.0
3311;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2007 4e kwartaal;18.0
3312;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2007;60.0
3313;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2008 1e kwartaal;21.0
3314;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2008 2e kwartaal;23.0
3315;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2008 3e kwartaal;18.0
3316;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2008 4e kwartaal;16.0
3317;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2008;68.0
3318;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2009 1e kwartaal;15.0
3319;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2009 2e kwartaal;12.0
3320;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2009 3e kwartaal;11.0
3321;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2009 4e kwartaal;9.0
3322;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2009;55.0
3323;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2010 1e kwartaal;13.0
3324;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2010 2e kwartaal;12.0
3325;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2010 3e kwartaal;13.0
3326;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2010 4e kwartaal;13.0
3327;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2010;40.0
3328;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2011 1e kwartaal;15.0
3329;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2011 2e kwartaal;15.0
3330;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2011 3e kwartaal;14.0
3331;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2011 4e kwartaal;17.0
3332;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2011;48.0
3333;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2012 1e kwartaal;15.0
3334;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2012 2e kwartaal;15.0
3335;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2012 3e kwartaal;12.0
3336;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2012 4e kwartaal;12.0
3337;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2012;50.0
3338;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2013 1e kwartaal;8.0
3339;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2013 2e kwartaal;10.0
3340;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2013 3e kwartaal;10.0
3341;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2013 4e kwartaal;8.0
3342;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2013;40.0
3343;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2014 1e kwartaal;11.0
3344;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2014 2e kwartaal;11.0
3345;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2014 3e kwartaal;5.0
3346;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2014 4e kwartaal;10.0
3347;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2014;37.0
3348;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2015 1e kwartaal;13.0
3349;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2015 2e kwartaal;9.0
3350;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2015 3e kwartaal;12.0
3351;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2015 4e kwartaal;11.0
3352;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2015;35.0
3353;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2016 1e kwartaal;10.0
3354;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2016 2e kwartaal;8.0
3355;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2016 3e kwartaal;14.0
3356;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2016 4e kwartaal;12.0
3357;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2016;42.0
3358;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2017 1e kwartaal;11.0
3359;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2017 2e kwartaal;8.0
3360;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2017 3e kwartaal;9.0
3361;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2017 4e kwartaal;17.0
3362;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2017;43.0
3363;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2018 1e kwartaal;10.0
3364;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2018 2e kwartaal;13.0
3365;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2018 3e kwartaal;17.0
3366;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2018 4e kwartaal;13.0
3367;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2018;38.0
3368;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2019 1e kwartaal;12.0
3369;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2019 2e kwartaal;19.0
3370;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2019 3e kwartaal;22.0
3371;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2019 4e kwartaal;17.0
3372;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2019;55.0
3373;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2020 1e kwartaal;17.0
3374;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2020 2e kwartaal;12.0
3375;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2020 3e kwartaal;12.0
3376;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2020 4e kwartaal;11.0
3377;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2020;59.0
3378;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2021 1e kwartaal;
3379;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2021 2e kwartaal;10.0
3380;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2021 3e kwartaal;15.0
3381;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2021 4e kwartaal;10.0
3382;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2022 1e kwartaal;18.0
3383;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2022 2e kwartaal;18.0
3384;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2003 2e kwartaal;2.0
3385;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2003 3e kwartaal;2.0
3386;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2003 4e kwartaal;1.0
3387;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2004 1e kwartaal;0.0
3388;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2004 2e kwartaal;1.0
3389;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2004 3e kwartaal;2.0
3390;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2004 4e kwartaal;2.0
3391;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2004;8.0
3392;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2005 1e kwartaal;2.0
3393;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2005 2e kwartaal;2.0
3394;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2005 3e kwartaal;2.0
3395;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2005 4e kwartaal;2.0
3396;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2005;11.0
3397;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2006 1e kwartaal;4.0
3398;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2006 2e kwartaal;3.0
3399;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2006 3e kwartaal;3.0
3400;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2006 4e kwartaal;1.0
3401;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2006;9.0
3402;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2007 1e kwartaal;2.0
3403;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2007 2e kwartaal;2.0
3404;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2007 3e kwartaal;3.0
3405;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2007 4e kwartaal;1.0
3406;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2007;7.0
3407;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2008 1e kwartaal;1.0
3408;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2008 2e kwartaal;4.0
3409;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2008 3e kwartaal;2.0
3410;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2008 4e kwartaal;4.0
3411;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2008;10.0
3412;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2009 1e kwartaal;3.0
3413;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2009 2e kwartaal;2.0
3414;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2009 3e kwartaal;2.0
3415;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2009 4e kwartaal;2.0
3416;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2009;9.0
3417;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2010 1e kwartaal;1.0
3418;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2010 2e kwartaal;3.0
3419;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2010 3e kwartaal;2.0
3420;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2010 4e kwartaal;2.0
3421;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2010;6.0
3422;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2011 1e kwartaal;1.0
3423;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2011 2e kwartaal;3.0
3424;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2011 3e kwartaal;2.0
3425;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2011 4e kwartaal;2.0
3426;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2011;8.0
3427;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2012 1e kwartaal;2.0
3428;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2012 2e kwartaal;3.0
3429;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2012 3e kwartaal;2.0
3430;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2012 4e kwartaal;3.0
3431;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2012;9.0
3432;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2013 1e kwartaal;2.0
3433;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2013 2e kwartaal;1.0
3434;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2013 3e kwartaal;0.0
3435;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2013 4e kwartaal;1.0
3436;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2013;5.0
3437;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2014 1e kwartaal;1.0
3438;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2014 2e kwartaal;1.0
3439;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2014 3e kwartaal;1.0
3440;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2014 4e kwartaal;1.0
3441;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2014;3.0
3442;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2015 1e kwartaal;3.0
3443;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2015 2e kwartaal;2.0
3444;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2015 3e kwartaal;0.0
3445;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2015 4e kwartaal;3.0
3446;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2015;5.0
3447;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2016 1e kwartaal;1.0
3448;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2016 2e kwartaal;2.0
3449;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2016 3e kwartaal;4.0
3450;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2016 4e kwartaal;3.0
3451;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2016;5.0
3452;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2017 1e kwartaal;2.0
3453;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2017 2e kwartaal;1.0
3454;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2017 3e kwartaal;5.0
3455;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2017 4e kwartaal;3.0
3456;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2017;10.0
3457;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2018 1e kwartaal;2.0
3458;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2018 2e kwartaal;1.0
3459;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2018 3e kwartaal;2.0
3460;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2018 4e kwartaal;1.0
3461;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2018;7.0
3462;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2019 1e kwartaal;3.0
3463;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2019 2e kwartaal;4.0
3464;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2019 3e kwartaal;2.0
3465;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2019 4e kwartaal;3.0
3466;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2019;11.0
3467;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2020 1e kwartaal;3.0
3468;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2020 2e kwartaal;1.0
3469;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2020 3e kwartaal;2.0
