ID;RegioS;SBI93;Perioden;ToegevoegdeWaarde_1;Arbeidsvolume_2
3006;Zuid-Nederland;H Horeca;1993;1106.0;26.6
3007;Zuid-Nederland;H Horeca;1994;1095.0;26.9
3008;Zuid-Nederland;H Horeca;1995;1128.0;28.9
3009;Zuid-Nederland;H Horeca;1996;1138.0;29.4
3010;Zuid-Nederland;H Horeca;1997;1266.0;29.7
3011;Zuid-Nederland;H Horeca;1998;1352.0;31.9
3012;Zuid-Nederland;H Horeca;1999;1418.0;32.3
3013;Zuid-Nederland;H Horeca;2000;1527.0;33.5
3014;Zuid-Nederland;H Horeca;2001;1608.0;34.1
3015;Zuid-Nederland;I Vervoer, opslag en communicatie;1987;1865.0;49.8
3016;Zuid-Nederland;I Vervoer, opslag en communicatie;1988;1976.0;50.7
3017;Zuid-Nederland;I Vervoer, opslag en communicatie;1989;2119.0;52.6
3018;Zuid-Nederland;I Vervoer, opslag en communicatie;1990;2247.0;53.4
3019;Zuid-Nederland;I Vervoer, opslag en communicatie;1991;2459.0;56.0
3020;Zuid-Nederland;I Vervoer, opslag en communicatie;1992;2613.0;57.4
3021;Zuid-Nederland;I Vervoer, opslag en communicatie;1993;2701.0;56.9
3022;Zuid-Nederland;I Vervoer, opslag en communicatie;1994;2853.0;56.3
3023;Zuid-Nederland;I Vervoer, opslag en communicatie;1995;2973.0;56.8
3024;Zuid-Nederland;I Vervoer, opslag en communicatie;1996;3134.0;58.4
3025;Zuid-Nederland;I Vervoer, opslag en communicatie;1997;3400.0;61.1
3026;Zuid-Nederland;I Vervoer, opslag en communicatie;1998;3769.0;63.2
3027;Zuid-Nederland;I Vervoer, opslag en communicatie;1999;4047.0;67.1
3028;Zuid-Nederland;I Vervoer, opslag en communicatie;2000;4455.0;72.0
3029;Zuid-Nederland;I Vervoer, opslag en communicatie;2001;4564.0;73.4
3030;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;1987;1239.0;35.8
3031;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;1988;1304.0;36.6
3032;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;1989;1398.0;38.5
3033;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;1990;1476.0;39.1
3034;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;1991;1622.0;41.7
3035;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;1992;1719.0;43.0
3036;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;1993;1754.0;42.8
3037;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;1994;1844.0;42.3
3038;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;1995;1904.0;43.3
3039;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;1996;2014.0;44.5
3040;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;1997;2157.0;46.7
3041;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;1998;2340.0;47.6
3042;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;1999;2431.0;49.3
3043;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;2000;2572.0;52.5
3044;Zuid-Nederland;60+63 Verv o land en dienstverl vh verv;2001;2723.0;54.1
3045;Zuid-Nederland;61+62 Vervoer over water en door lucht;1987;35.0;0.5
3046;Zuid-Nederland;61+62 Vervoer over water en door lucht;1988;40.0;0.5
3047;Zuid-Nederland;61+62 Vervoer over water en door lucht;1989;51.0;0.8
3048;Zuid-Nederland;61+62 Vervoer over water en door lucht;1990;48.0;0.6
3049;Zuid-Nederland;61+62 Vervoer over water en door lucht;1991;49.0;0.6
3050;Zuid-Nederland;61+62 Vervoer over water en door lucht;1992;48.0;0.6
3051;Zuid-Nederland;61+62 Vervoer over water en door lucht;1993;47.0;0.6
3052;Zuid-Nederland;61+62 Vervoer over water en door lucht;1994;41.0;0.5
3053;Zuid-Nederland;61+62 Vervoer over water en door lucht;1995;49.0;0.6
3054;Zuid-Nederland;61+62 Vervoer over water en door lucht;1996;52.0;0.6
3055;Zuid-Nederland;61+62 Vervoer over water en door lucht;1997;63.0;0.6
3056;Zuid-Nederland;61+62 Vervoer over water en door lucht;1998;73.0;0.6
3057;Zuid-Nederland;61+62 Vervoer over water en door lucht;1999;66.0;0.5
3058;Zuid-Nederland;61+62 Vervoer over water en door lucht;2000;65.0;0.5
3059;Zuid-Nederland;61+62 Vervoer over water en door lucht;2001;76.0;0.6
3060;Zuid-Nederland;64 Post en telecommunicatie;1987;591.0;13.5
3061;Zuid-Nederland;64 Post en telecommunicatie;1988;632.0;13.5
3062;Zuid-Nederland;64 Post en telecommunicatie;1989;670.0;13.2
3063;Zuid-Nederland;64 Post en telecommunicatie;1990;723.0;13.7
3064;Zuid-Nederland;64 Post en telecommunicatie;1991;789.0;13.8
3065;Zuid-Nederland;64 Post en telecommunicatie;1992;847.0;13.9
3066;Zuid-Nederland;64 Post en telecommunicatie;1993;900.0;13.6
3067;Zuid-Nederland;64 Post en telecommunicatie;1994;968.0;13.5
3068;Zuid-Nederland;64 Post en telecommunicatie;1995;1020.0;12.9
3069;Zuid-Nederland;64 Post en telecommunicatie;1996;1069.0;13.3
3070;Zuid-Nederland;64 Post en telecommunicatie;1997;1179.0;13.8
3071;Zuid-Nederland;64 Post en telecommunicatie;1998;1356.0;15.0
3072;Zuid-Nederland;64 Post en telecommunicatie;1999;1550.0;17.4
3073;Zuid-Nederland;64 Post en telecommunicatie;2000;1819.0;19.0
3074;Zuid-Nederland;64 Post en telecommunicatie;2001;1765.0;18.8
3075;Zuid-Nederland;J Financiële instellingen;1987;1269.0;28.4
3076;Zuid-Nederland;J Financiële instellingen;1988;1430.0;30.0
3077;Zuid-Nederland;J Financiële instellingen;1989;1517.0;31.3
3078;Zuid-Nederland;J Financiële instellingen;1990;1407.0;32.1
3079;Zuid-Nederland;J Financiële instellingen;1991;1596.0;33.5
3080;Zuid-Nederland;J Financiële instellingen;1992;1696.0;33.8
3081;Zuid-Nederland;J Financiële instellingen;1993;1938.0;34.1
3082;Zuid-Nederland;J Financiële instellingen;1994;2003.0;34.0
3083;Zuid-Nederland;J Financiële instellingen;1995;2287.0;33.7
3084;Zuid-Nederland;J Financiële instellingen;1996;2326.0;34.6
3085;Zuid-Nederland;J Financiële instellingen;1997;2464.0;35.6
3086;Zuid-Nederland;J Financiële instellingen;1998;2609.0;37.5
3087;Zuid-Nederland;J Financiële instellingen;1999;3090.0;39.9
3088;Zuid-Nederland;J Financiële instellingen;2000;3468.0;40.8
3089;Zuid-Nederland;J Financiële instellingen;2001;3857.0;42.4
3090;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;1987;5124.0;73.1
3091;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;1988;5429.0;79.6
3092;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;1989;6056.0;87.1
3093;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;1990;6514.0;90.6
3094;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;1991;7189.0;92.8
3095;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;1992;7694.0;95.5
3096;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;1993;8347.0;99.2
3097;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;1994;8878.0;108.5
3098;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;1995;9411.0;123.0
3099;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;1996;10443.0;140.3
3100;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;1997;11406.0;153.7
3101;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;1998;12412.0;163.1
3102;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;1999;13623.0;170.9
3103;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;2000;14705.0;177.1
3104;Zuid-Nederland;K Verhuur, zakelijke dienstverlening;2001;15660.0;177.8
3105;Zuid-Nederland;70 Verhuur en handel onroerend goed;1987;3134.0;6.3
3106;Zuid-Nederland;70 Verhuur en handel onroerend goed;1988;3239.0;6.6
3107;Zuid-Nederland;70 Verhuur en handel onroerend goed;1989;3475.0;7.0
3108;Zuid-Nederland;70 Verhuur en handel onroerend goed;1990;3627.0;7.4
3109;Zuid-Nederland;70 Verhuur en handel onroerend goed;1991;3901.0;7.3
3110;Zuid-Nederland;70 Verhuur en handel onroerend goed;1992;4194.0;7.9
3111;Zuid-Nederland;70 Verhuur en handel onroerend goed;1993;4547.0;8.6
3112;Zuid-Nederland;70 Verhuur en handel onroerend goed;1994;4735.0;8.8
3113;Zuid-Nederland;70 Verhuur en handel onroerend goed;1995;4725.0;8.5
3114;Zuid-Nederland;70 Verhuur en handel onroerend goed;1996;5127.0;8.8
3115;Zuid-Nederland;70 Verhuur en handel onroerend goed;1997;5456.0;9.0
3116;Zuid-Nederland;70 Verhuur en handel onroerend goed;1998;5801.0;9.8
3117;Zuid-Nederland;70 Verhuur en handel onroerend goed;1999;6171.0;10.0
3118;Zuid-Nederland;70 Verhuur en handel onroerend goed;2000;6487.0;10.6
3119;Zuid-Nederland;70 Verhuur en handel onroerend goed;2001;6715.0;10.9
3120;Zuid-Nederland;71-74 Zakelijk dienstverlening;1987;1990.0;66.8
3121;Zuid-Nederland;71-74 Zakelijk dienstverlening;1988;2190.0;73.0
3122;Zuid-Nederland;71-74 Zakelijk dienstverlening;1989;2581.0;80.1
3123;Zuid-Nederland;71-74 Zakelijk dienstverlening;1990;2887.0;83.3
3124;Zuid-Nederland;71-74 Zakelijk dienstverlening;1991;3287.0;85.5
3125;Zuid-Nederland;71-74 Zakelijk dienstverlening;1992;3500.0;87.7
3126;Zuid-Nederland;71-74 Zakelijk dienstverlening;1993;3800.0;90.6
3127;Zuid-Nederland;71-74 Zakelijk dienstverlening;1994;4143.0;99.8
3128;Zuid-Nederland;71-74 Zakelijk dienstverlening;1995;4686.0;114.5
3129;Zuid-Nederland;71-74 Zakelijk dienstverlening;1996;5315.0;131.5
3130;Zuid-Nederland;71-74 Zakelijk dienstverlening;1997;5950.0;144.7
3131;Zuid-Nederland;71-74 Zakelijk dienstverlening;1998;6611.0;153.3
3132;Zuid-Nederland;71-74 Zakelijk dienstverlening;1999;7452.0;160.9
3133;Zuid-Nederland;71-74 Zakelijk dienstverlening;2000;8218.0;166.5
3134;Zuid-Nederland;71-74 Zakelijk dienstverlening;2001;8945.0;166.9
3135;Zuid-Nederland;L-P Overheid en Zorg;1987;9312.0;251.1
3136;Zuid-Nederland;L-P Overheid en Zorg;1988;9424.0;251.1
3137;Zuid-Nederland;L-P Overheid en Zorg;1989;9705.0;254.0
3138;Zuid-Nederland;L-P Overheid en Zorg;1990;10192.0;257.1
3139;Zuid-Nederland;L-P Overheid en Zorg;1991;10686.0;257.5
3140;Zuid-Nederland;L-P Overheid en Zorg;1992;11382.0;260.8
3141;Zuid-Nederland;L-P Overheid en Zorg;1993;11842.0;261.9
3142;Zuid-Nederland;L-P Overheid en Zorg;1994;12112.0;260.6
3143;Zuid-Nederland;L-P Overheid en Zorg;1995;12352.0;262.6
3144;Zuid-Nederland;L-P Overheid en Zorg;1996;12578.0;263.7
3145;Zuid-Nederland;L-P Overheid en Zorg;1997;13174.0;271.2
3146;Zuid-Nederland;L-P Overheid en Zorg;1998;13865.0;284.0
3147;Zuid-Nederland;L-P Overheid en Zorg;1999;14736.0;289.5
3148;Zuid-Nederland;L-P Overheid en Zorg;2000;15652.0;293.3
3149;Zuid-Nederland;L-P Overheid en Zorg;2001;17135.0;305.5
3150;Zuid-Nederland;L Overheid, defensie, sociale verz.;1987;3346.0;80.6
3151;Zuid-Nederland;L Overheid, defensie, sociale verz.;1988;3363.0;80.4
3152;Zuid-Nederland;L Overheid, defensie, sociale verz.;1989;3419.0;80.1
3153;Zuid-Nederland;L Overheid, defensie, sociale verz.;1990;3525.0;80.3
3154;Zuid-Nederland;L Overheid, defensie, sociale verz.;1991;3585.0;78.0
3155;Zuid-Nederland;L Overheid, defensie, sociale verz.;1992;3782.0;76.0
3156;Zuid-Nederland;L Overheid, defensie, sociale verz.;1993;3886.0;74.8
3157;Zuid-Nederland;L Overheid, defensie, sociale verz.;1994;3923.0;72.9
3158;Zuid-Nederland;L Overheid, defensie, sociale verz.;1995;3936.0;71.2
3159;Zuid-Nederland;L Overheid, defensie, sociale verz.;1996;3943.0;68.7
3160;Zuid-Nederland;L Overheid, defensie, sociale verz.;1997;4086.0;68.3
3161;Zuid-Nederland;L Overheid, defensie, sociale verz.;1998;4228.0;70.3
3162;Zuid-Nederland;L Overheid, defensie, sociale verz.;1999;4438.0;71.2
3163;Zuid-Nederland;L Overheid, defensie, sociale verz.;2000;4655.0;71.1
3164;Zuid-Nederland;L Overheid, defensie, sociale verz.;2001;5016.0;73.4
3165;Zuid-Nederland;M Gesubsidieerd Onderwijs;1987;1858.0;56.7
3166;Zuid-Nederland;M Gesubsidieerd Onderwijs;1988;1810.0;56.1
3167;Zuid-Nederland;M Gesubsidieerd Onderwijs;1989;1804.0;55.6
3168;Zuid-Nederland;M Gesubsidieerd Onderwijs;1990;1892.0;55.2
3169;Zuid-Nederland;M Gesubsidieerd Onderwijs;1991;1958.0;54.8
3170;Zuid-Nederland;M Gesubsidieerd Onderwijs;1992;2097.0;55.7
3171;Zuid-Nederland;M Gesubsidieerd Onderwijs;1993;2136.0;55.1
3172;Zuid-Nederland;M Gesubsidieerd Onderwijs;1994;2208.0;55.1
3173;Zuid-Nederland;M Gesubsidieerd Onderwijs;1995;2242.0;54.2
3174;Zuid-Nederland;M Gesubsidieerd Onderwijs;1996;2296.0;55.5
3175;Zuid-Nederland;M Gesubsidieerd Onderwijs;1997;2368.0;56.4
3176;Zuid-Nederland;M Gesubsidieerd Onderwijs;1998;2474.0;57.8
3177;Zuid-Nederland;M Gesubsidieerd Onderwijs;1999;2655.0;59.0
3178;Zuid-Nederland;M Gesubsidieerd Onderwijs;2000;2846.0;60.5
3179;Zuid-Nederland;M Gesubsidieerd Onderwijs;2001;3067.0;62.4
3180;Zuid-Nederland;N Gezondheids- en welzijnszorg;1987;2979.0;91.3
3181;Zuid-Nederland;N Gezondheids- en welzijnszorg;1988;3033.0;91.2
3182;Zuid-Nederland;N Gezondheids- en welzijnszorg;1989;3157.0;93.3
3183;Zuid-Nederland;N Gezondheids- en welzijnszorg;1990;3369.0;96.3
3184;Zuid-Nederland;N Gezondheids- en welzijnszorg;1991;3650.0;98.8
3185;Zuid-Nederland;N Gezondheids- en welzijnszorg;1992;3869.0;101.7
3186;Zuid-Nederland;N Gezondheids- en welzijnszorg;1993;4023.0;103.5
3187;Zuid-Nederland;N Gezondheids- en welzijnszorg;1994;4139.0;103.2
3188;Zuid-Nederland;N Gezondheids- en welzijnszorg;1995;4244.0;106.3
3189;Zuid-Nederland;N Gezondheids- en welzijnszorg;1996;4337.0;107.8
3190;Zuid-Nederland;N Gezondheids- en welzijnszorg;1997;4539.0;112.7
3191;Zuid-Nederland;N Gezondheids- en welzijnszorg;1998;4811.0;119.9
3192;Zuid-Nederland;N Gezondheids- en welzijnszorg;1999;5159.0;122.7
3193;Zuid-Nederland;N Gezondheids- en welzijnszorg;2000;5542.0;124.9
3194;Zuid-Nederland;N Gezondheids- en welzijnszorg;2001;6180.0;131.2
3195;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;1987;1130.0;22.4
3196;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;1988;1218.0;23.4
3197;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;1989;1324.0;25.1
3198;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;1990;1407.0;25.3
3199;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;1991;1493.0;25.9
3200;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;1992;1635.0;27.4
3201;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;1993;1797.0;28.4
3202;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;1994;1842.0;29.4
3203;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;1995;1930.0;30.9
3204;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;1996;2001.0;31.6
3205;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;1997;2181.0;33.8
3206;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;1998;2352.0;35.9
3207;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;1999;2483.0;36.6
3208;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;2000;2609.0;36.8
3209;Zuid-Nederland;O+P Milieu, cultuur en ov. diensten;2001;2872.0;38.4
3210;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;1987;766.0;16.1
3211;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;1988;842.0;16.6
3212;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;1989;925.0;18.0
3213;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;1990;974.0;18.0
3214;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;1991;1038.0;18.4
3215;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;1992;1137.0;19.3
3216;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;1993;1241.0;20.4
3217;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;1994;1243.0;20.6
3218;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;1995;1261.0;21.2
3219;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;1996;1308.0;21.6
3220;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;1997;1397.0;23.1
3221;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;1998;1520.0;24.5
3222;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;1999;1604.0;25.1
3223;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;2000;1699.0;25.2
3224;Zuid-Nederland;90+91+93 Milieu en ov. dienstverlening;2001;1857.0;26.3
3225;Zuid-Nederland;92 Cultuur, sport en recreatie;1987;364.0;6.4
3226;Zuid-Nederland;92 Cultuur, sport en recreatie;1988;377.0;6.8
3227;Zuid-Nederland;92 Cultuur, sport en recreatie;1989;399.0;7.0
3228;Zuid-Nederland;92 Cultuur, sport en recreatie;1990;433.0;7.3
3229;Zuid-Nederland;92 Cultuur, sport en recreatie;1991;455.0;7.5
3230;Zuid-Nederland;92 Cultuur, sport en recreatie;1992;498.0;8.1
3231;Zuid-Nederland;92 Cultuur, sport en recreatie;1993;556.0;8.0
3232;Zuid-Nederland;92 Cultuur, sport en recreatie;1994;600.0;8.8
3233;Zuid-Nederland;92 Cultuur, sport en recreatie;1995;670.0;9.7
3234;Zuid-Nederland;92 Cultuur, sport en recreatie;1996;693.0;10.0
3235;Zuid-Nederland;92 Cultuur, sport en recreatie;1997;784.0;10.7
3236;Zuid-Nederland;92 Cultuur, sport en recreatie;1998;832.0;11.5
3237;Zuid-Nederland;92 Cultuur, sport en recreatie;1999;879.0;11.5
3238;Zuid-Nederland;92 Cultuur, sport en recreatie;2000;911.0;11.6
3239;Zuid-Nederland;92 Cultuur, sport en recreatie;2001;1015.0;12.0
3240;Groningen (pv);Totaal bedrijfsactiviteiten;1987;9474.0;148.1
3241;Groningen (pv);Totaal bedrijfsactiviteiten;1988;9154.0;149.4
3242;Groningen (pv);Totaal bedrijfsactiviteiten;1989;9399.0;152.6
3243;Groningen (pv);Totaal bedrijfsactiviteiten;1990;10193.0;155.0
3244;Groningen (pv);Totaal bedrijfsactiviteiten;1991;11749.0;157.0
3245;Groningen (pv);Totaal bedrijfsactiviteiten;1992;11592.0;157.4
3246;Groningen (pv);Totaal bedrijfsactiviteiten;1993;11996.0;160.6
3247;Groningen (pv);Totaal bedrijfsactiviteiten;1994;11629.0;160.2
3248;Groningen (pv);Totaal bedrijfsactiviteiten;1995;11958.0;163.5
3249;Groningen (pv);Totaal bedrijfsactiviteiten;1996;13244.0;165.4
3250;Groningen (pv);Totaal bedrijfsactiviteiten;1997;13484.0;169.5
3251;Groningen (pv);Totaal bedrijfsactiviteiten;1998;13195.0;172.5
3252;Groningen (pv);Totaal bedrijfsactiviteiten;1999;12854.0;175.9
3253;Groningen (pv);Totaal bedrijfsactiviteiten;2000;14596.0;179.1
3254;Groningen (pv);Totaal bedrijfsactiviteiten;2001;16404.0;182.0
3255;Groningen (pv);A+B Landbouw, bosbouw en visserij;1987;313.0;1.8
3256;Groningen (pv);A+B Landbouw, bosbouw en visserij;1988;347.0;1.8
3257;Groningen (pv);A+B Landbouw, bosbouw en visserij;1989;374.0;1.8
3258;Groningen (pv);A+B Landbouw, bosbouw en visserij;1990;375.0;1.8
3259;Groningen (pv);A+B Landbouw, bosbouw en visserij;1991;370.0;1.9
3260;Groningen (pv);A+B Landbouw, bosbouw en visserij;1992;344.0;1.9
3261;Groningen (pv);A+B Landbouw, bosbouw en visserij;1993;327.0;2.0
3262;Groningen (pv);A+B Landbouw, bosbouw en visserij;1994;347.0;1.9
3263;Groningen (pv);A+B Landbouw, bosbouw en visserij;1995;330.0;1.8
3264;Groningen (pv);A+B Landbouw, bosbouw en visserij;1996;306.0;1.8
3265;Groningen (pv);A+B Landbouw, bosbouw en visserij;1997;358.0;1.7
3266;Groningen (pv);A+B Landbouw, bosbouw en visserij;1998;322.0;1.6
3267;Groningen (pv);A+B Landbouw, bosbouw en visserij;1999;317.0;1.7
3268;Groningen (pv);A+B Landbouw, bosbouw en visserij;2000;321.0;1.7
3269;Groningen (pv);A+B Landbouw, bosbouw en visserij;2001;343.0;1.7
3270;Groningen (pv);C-F Nijverheid;1987;4983.0;48.3
3271;Groningen (pv);C-F Nijverheid;1988;4511.0;47.6
3272;Groningen (pv);C-F Nijverheid;1989;4508.0;48.3
3273;Groningen (pv);C-F Nijverheid;1990;5092.0;48.9
3274;Groningen (pv);C-F Nijverheid;1991;6374.0;49.0
3275;Groningen (pv);C-F Nijverheid;1992;5946.0;48.6
3276;Groningen (pv);C-F Nijverheid;1993;6024.0;48.9
3277;Groningen (pv);C-F Nijverheid;1994;5438.0;47.4
3278;Groningen (pv);C-F Nijverheid;1995;5577.0;47.7
3279;Groningen (pv);C-F Nijverheid;1996;6674.0;47.4
3280;Groningen (pv);C-F Nijverheid;1997;6452.0;47.4
3281;Groningen (pv);C-F Nijverheid;1998;5869.0;47.4
3282;Groningen (pv);C-F Nijverheid;1999;5077.0;47.0
3283;Groningen (pv);C-F Nijverheid;2000;6287.0;47.3
3284;Groningen (pv);C-F Nijverheid;2001;7389.0;47.6
3285;Groningen (pv);C Delfstoffenwinning;1987;3220.0;1.7
3286;Groningen (pv);C Delfstoffenwinning;1988;2625.0;1.7
3287;Groningen (pv);C Delfstoffenwinning;1989;2485.0;1.8
3288;Groningen (pv);C Delfstoffenwinning;1990;3029.0;1.7
3289;Groningen (pv);C Delfstoffenwinning;1991;4284.0;1.7
3290;Groningen (pv);C Delfstoffenwinning;1992;3888.0;1.7
3291;Groningen (pv);C Delfstoffenwinning;1993;3852.0;1.7
3292;Groningen (pv);C Delfstoffenwinning;1994;3202.0;1.9
3293;Groningen (pv);C Delfstoffenwinning;1995;3255.0;1.7
3294;Groningen (pv);C Delfstoffenwinning;1996;4178.0;1.7
3295;Groningen (pv);C Delfstoffenwinning;1997;3854.0;1.6
3296;Groningen (pv);C Delfstoffenwinning;1998;3236.0;1.6
3297;Groningen (pv);C Delfstoffenwinning;1999;2323.0;1.5
3298;Groningen (pv);C Delfstoffenwinning;2000;3314.0;1.4
3299;Groningen (pv);C Delfstoffenwinning;2001;4295.0;1.3
3300;Groningen (pv);D+E Industrie, openbare nutsbedrijven;1987;1475.0;36.8
3301;Groningen (pv);D+E Industrie, openbare nutsbedrijven;1988;1552.0;35.8
3302;Groningen (pv);D+E Industrie, openbare nutsbedrijven;1989;1662.0;35.8
3303;Groningen (pv);D+E Industrie, openbare nutsbedrijven;1990;1706.0;37.1
3304;Groningen (pv);D+E Industrie, openbare nutsbedrijven;1991;1730.0;37.2
3305;Groningen (pv);D+E Industrie, openbare nutsbedrijven;1992;1688.0;36.8
3306;Groningen (pv);D+E Industrie, openbare nutsbedrijven;1993;1740.0;36.1
3307;Groningen (pv);D+E Industrie, openbare nutsbedrijven;1994;1792.0;34.5
3308;Groningen (pv);D+E Industrie, openbare nutsbedrijven;1995;1849.0;34.5
3309;Groningen (pv);D+E Industrie, openbare nutsbedrijven;1996;2046.0;34.4
3310;Groningen (pv);D+E Industrie, openbare nutsbedrijven;1997;2134.0;34.7
3311;Groningen (pv);D+E Industrie, openbare nutsbedrijven;1998;2135.0;34.6
3312;Groningen (pv);D+E Industrie, openbare nutsbedrijven;1999;2209.0;34.0
3313;Groningen (pv);D+E Industrie, openbare nutsbedrijven;2000;2397.0;34.6
3314;Groningen (pv);D+E Industrie, openbare nutsbedrijven;2001;2453.0;34.4
3315;Groningen (pv);DA Voedings- en genotmiddelen;1987;287.0;5.9
3316;Groningen (pv);DA Voedings- en genotmiddelen;1988;268.0;5.4
3317;Groningen (pv);DA Voedings- en genotmiddelen;1989;295.0;5.5
3318;Groningen (pv);DA Voedings- en genotmiddelen;1990;288.0;5.6
3319;Groningen (pv);DA Voedings- en genotmiddelen;1991;287.0;5.5
3320;Groningen (pv);DA Voedings- en genotmiddelen;1992;307.0;5.7
3321;Groningen (pv);DA Voedings- en genotmiddelen;1993;323.0;5.6
3322;Groningen (pv);DA Voedings- en genotmiddelen;1994;327.0;5.3
3323;Groningen (pv);DA Voedings- en genotmiddelen;1995;380.0;5.4
3324;Groningen (pv);DA Voedings- en genotmiddelen;1996;394.0;5.2
3325;Groningen (pv);DA Voedings- en genotmiddelen;1997;370.0;5.2
3326;Groningen (pv);DA Voedings- en genotmiddelen;1998;378.0;4.8
3327;Groningen (pv);DA Voedings- en genotmiddelen;1999;402.0;4.8
3328;Groningen (pv);DA Voedings- en genotmiddelen;2000;430.0;4.9
3329;Groningen (pv);DA Voedings- en genotmiddelen;2001;436.0;4.7
3330;Groningen (pv);DB+DC Textiel en leder;1987;5.0;0.2
3331;Groningen (pv);DB+DC Textiel en leder;1988;4.0;0.2
3332;Groningen (pv);DB+DC Textiel en leder;1989;5.0;0.1
3333;Groningen (pv);DB+DC Textiel en leder;1990;3.0;0.1
3334;Groningen (pv);DB+DC Textiel en leder;1991;2.0;0.1
3335;Groningen (pv);DB+DC Textiel en leder;1992;2.0;0.1
3336;Groningen (pv);DB+DC Textiel en leder;1993;2.0;0.1
3337;Groningen (pv);DB+DC Textiel en leder;1994;5.0;0.1
3338;Groningen (pv);DB+DC Textiel en leder;1995;5.0;0.1
3339;Groningen (pv);DB+DC Textiel en leder;1996;5.0;0.1
3340;Groningen (pv);DB+DC Textiel en leder;1997;4.0;0.1
3341;Groningen (pv);DB+DC Textiel en leder;1998;5.0;0.1
3342;Groningen (pv);DB+DC Textiel en leder;1999;8.0;0.2
3343;Groningen (pv);DB+DC Textiel en leder;2000;9.0;0.2
3344;Groningen (pv);DB+DC Textiel en leder;2001;10.0;0.2
3345;Groningen (pv);21 Papier en karton;1987;115.0;2.7
3346;Groningen (pv);21 Papier en karton;1988;118.0;3.0
3347;Groningen (pv);21 Papier en karton;1989;127.0;2.9
3348;Groningen (pv);21 Papier en karton;1990;162.0;3.1
3349;Groningen (pv);21 Papier en karton;1991;169.0;3.3
3350;Groningen (pv);21 Papier en karton;1992;176.0;3.3
3351;Groningen (pv);21 Papier en karton;1993;172.0;3.2
3352;Groningen (pv);21 Papier en karton;1994;162.0;2.9
3353;Groningen (pv);21 Papier en karton;1995;153.0;2.8
3354;Groningen (pv);21 Papier en karton;1996;178.0;2.8
3355;Groningen (pv);21 Papier en karton;1997;177.0;2.6
