ID;Interval;Leeftijd;Perioden;Totaal_1;Mannen_2;Vrouwen_3
312;1;25-29 jaar;2006;1019391.0;511681.0;507710.0
313;1;25-29 jaar;2007;1025500.0;513966.0;511534.0
314;1;25-29 jaar;2008;1028252.0;515652.0;512600.0
315;1;25-29 jaar;2009;1026849.0;515001.0;511848.0
316;1;25-29 jaar;2010;1029982.0;516942.0;513040.0
317;1;25-29 jaar;2011;1030196.0;516727.0;513469.0
318;1;25-29 jaar;2012;1038289.0;520454.0;517835.0
319;1;25-29 jaar;2013;1052962.0;527878.0;525084.0
320;1;25-29 jaar;2014;1068451.0;535628.0;532823.0
321;1;25-29 jaar;2015;1081626.0;541839.0;539787.0
322;1;25-29 jaar;2016;1099287.0;551368.0;547919.0
323;1;25-29 jaar;2017;1111504.0;557996.0;553508.0
324;1;25-29 jaar;2018;1119841.0;562214.0;557627.0
325;1;25-29 jaar;2019;1127201.0;565960.0;561241.0
326;1;25-29 jaar;2020;1133612.0;569634.0;563978.0
327;1;25-29 jaar;2021;1127741.0;566431.0;561310.0
328;1;25-29 jaar;2022;1121505.0;563871.0;557634.0
329;1;25-29 jaar;2023;1119335.0;562352.0;556983.0
330;1;25-29 jaar;2024;1124858.0;565313.0;559545.0
331;1;25-29 jaar;2025;1130644.0;568489.0;562155.0
332;1;25-29 jaar;2026;1145311.0;576029.0;569282.0
333;1;25-29 jaar;2027;1159878.0;583046.0;576832.0
334;1;25-29 jaar;2028;1170893.0;588972.0;581921.0
335;1;25-29 jaar;2029;1173114.0;590136.0;582978.0
336;1;25-29 jaar;2030;1171269.0;588979.0;582290.0
337;1;25-29 jaar;2031;1162210.0;584361.0;577849.0
338;1;25-29 jaar;2032;1150828.0;578572.0;572256.0
339;1;25-29 jaar;2033;1138594.0;572356.0;566238.0
340;1;25-29 jaar;2034;1126935.0;566432.0;560503.0
341;1;25-29 jaar;2035;1116261.0;561003.0;555258.0
342;1;25-29 jaar;2036;1107242.0;556424.0;550818.0
343;1;25-29 jaar;2037;1100223.0;552860.0;547363.0
344;1;25-29 jaar;2038;1095346.0;550387.0;544959.0
345;1;25-29 jaar;2039;1092527.0;548964.0;543563.0
346;1;25-29 jaar;2040;1091762.0;548584.0;543178.0
347;1;25-29 jaar;2041;1092684.0;549062.0;543622.0
348;1;25-29 jaar;2042;1094978.0;550235.0;544743.0
349;1;25-29 jaar;2043;1098442.0;552012.0;546430.0
350;1;25-29 jaar;2044;1102775.0;554235.0;548540.0
351;1;25-29 jaar;2045;1107731.0;556778.0;550953.0
352;1;25-29 jaar;2046;1113067.0;559508.0;553559.0
353;1;25-29 jaar;2047;1118518.0;562297.0;556221.0
354;1;25-29 jaar;2048;1123851.0;565010.0;558841.0
355;1;25-29 jaar;2049;1128897.0;567574.0;561323.0
356;1;25-29 jaar;2050;1133563.0;569946.0;563617.0
357;1;30-34 jaar;2000;1314404.0;671528.0;642876.0
358;1;30-34 jaar;2001;1316838.0;671018.0;645820.0
359;1;30-34 jaar;2002;1312732.0;667366.0;645366.0
360;1;30-34 jaar;2003;1298583.0;658195.0;640388.0
361;1;30-34 jaar;2004;1263695.0;638921.0;624774.0
362;1;30-34 jaar;2005;1209742.0;610112.0;599630.0
363;1;30-34 jaar;2006;1154036.0;580854.0;573182.0
364;1;30-34 jaar;2007;1107862.0;557072.0;550790.0
365;1;30-34 jaar;2008;1071350.0;538337.0;533013.0
366;1;30-34 jaar;2009;1055445.0;530050.0;525395.0
367;1;30-34 jaar;2010;1046889.0;525122.0;521767.0
368;1;30-34 jaar;2011;1053045.0;528060.0;524985.0
369;1;30-34 jaar;2012;1058114.0;529884.0;528230.0
370;1;30-34 jaar;2013;1060023.0;531147.0;528876.0
371;1;30-34 jaar;2014;1058072.0;530254.0;527818.0
372;1;30-34 jaar;2015;1060579.0;531919.0;528660.0
373;1;30-34 jaar;2016;1060320.0;531542.0;528778.0
374;1;30-34 jaar;2017;1067849.0;535042.0;532807.0
375;1;30-34 jaar;2018;1081915.0;542211.0;539704.0
376;1;30-34 jaar;2019;1096801.0;549693.0;547108.0
377;1;30-34 jaar;2020;1109467.0;555697.0;553770.0
378;1;30-34 jaar;2021;1126480.0;564882.0;561598.0
379;1;30-34 jaar;2022;1138251.0;571297.0;566954.0
380;1;30-34 jaar;2023;1146297.0;575370.0;570927.0
381;1;30-34 jaar;2024;1153428.0;579004.0;574424.0
382;1;30-34 jaar;2025;1159675.0;582585.0;577090.0
383;1;30-34 jaar;2026;1153992.0;579499.0;574493.0
384;1;30-34 jaar;2027;1147878.0;576994.0;570884.0
385;1;30-34 jaar;2028;1145695.0;575494.0;570201.0
386;1;30-34 jaar;2029;1150953.0;578305.0;572648.0
387;1;30-34 jaar;2030;1156514.0;581344.0;575170.0
388;1;30-34 jaar;2031;1170744.0;588636.0;582108.0
389;1;30-34 jaar;2032;1184973.0;595466.0;589507.0
390;1;30-34 jaar;2033;1195780.0;601254.0;594526.0
391;1;30-34 jaar;2034;1198062.0;602445.0;595617.0
392;1;30-34 jaar;2035;1196365.0;601376.0;594989.0
393;1;30-34 jaar;2036;1187633.0;596945.0;590688.0
394;1;30-34 jaar;2037;1176621.0;591359.0;585262.0
395;1;30-34 jaar;2038;1164755.0;585352.0;579403.0
396;1;30-34 jaar;2039;1153456.0;579625.0;573831.0
397;1;30-34 jaar;2040;1143108.0;574382.0;568726.0
398;1;30-34 jaar;2041;1134351.0;569944.0;564407.0
399;1;30-34 jaar;2042;1127541.0;566498.0;561043.0
400;1;30-34 jaar;2043;1122819.0;564111.0;558708.0
401;1;30-34 jaar;2044;1120091.0;562739.0;557352.0
402;1;30-34 jaar;2045;1119359.0;562379.0;556980.0
403;1;30-34 jaar;2046;1120257.0;562842.0;557415.0
404;1;30-34 jaar;2047;1122491.0;563979.0;558512.0
405;1;30-34 jaar;2048;1125854.0;565695.0;560159.0
406;1;30-34 jaar;2049;1130063.0;567845.0;562218.0
407;1;30-34 jaar;2050;1134866.0;570296.0;564570.0
408;1;35-39 jaar;2000;1314943.0;669674.0;645269.0
409;1;35-39 jaar;2001;1326190.0;676032.0;650158.0
410;1;35-39 jaar;2002;1327013.0;676964.0;650049.0
411;1;35-39 jaar;2003;1324548.0;675715.0;648833.0
412;1;35-39 jaar;2004;1319939.0;672432.0;647507.0
413;1;35-39 jaar;2005;1323372.0;673384.0;649988.0
414;1;35-39 jaar;2006;1325245.0;672832.0;652413.0
415;1;35-39 jaar;2007;1320808.0;669303.0;651505.0
416;1;35-39 jaar;2008;1306457.0;660269.0;646188.0
417;1;35-39 jaar;2009;1272087.0;641551.0;630536.0
418;1;35-39 jaar;2010;1218924.0;613453.0;605471.0
419;1;35-39 jaar;2011;1164155.0;584951.0;579204.0
420;1;35-39 jaar;2012;1118590.0;561683.0;556907.0
421;1;35-39 jaar;2013;1082478.0;543346.0;539132.0
422;1;35-39 jaar;2014;1066394.0;535106.0;531288.0
423;1;35-39 jaar;2015;1057581.0;530193.0;527388.0
424;1;35-39 jaar;2016;1063015.0;532846.0;530169.0
425;1;35-39 jaar;2017;1067361.0;534373.0;532988.0
426;1;35-39 jaar;2018;1068703.0;535376.0;533327.0
427;1;35-39 jaar;2019;1066368.0;534343.0;532025.0
428;1;35-39 jaar;2020;1068446.0;535840.0;532606.0
429;1;35-39 jaar;2021;1067948.0;535415.0;532533.0
430;1;35-39 jaar;2022;1075129.0;538788.0;536341.0
431;1;35-39 jaar;2023;1088846.0;545808.0;543038.0
432;1;35-39 jaar;2024;1103400.0;553144.0;550256.0
433;1;35-39 jaar;2025;1115788.0;559002.0;556786.0
434;1;35-39 jaar;2026;1132397.0;567929.0;564468.0
435;1;35-39 jaar;2027;1143910.0;574179.0;569731.0
436;1;35-39 jaar;2028;1151782.0;578153.0;573629.0
437;1;35-39 jaar;2029;1158767.0;581708.0;577059.0
438;1;35-39 jaar;2030;1164891.0;585218.0;579673.0
