ID;BalanceSheetItemsMunicipalities;Regions;Periods;BalanceSheetItemsYearEndInMlnEuro_1;BalanceSheetYearEndInEuroInhabit_2
4889;A12 - Tangible fixed assets;West-Noord-Brabant (CR);2013;1433.0;2311.0
4890;A12 - Tangible fixed assets;West-Noord-Brabant (CR);2014;1398.0;2248.0
4891;A12 - Tangible fixed assets;West-Noord-Brabant (CR);2015;1450.0;2324.0
4892;A12 - Tangible fixed assets;West-Noord-Brabant (CR);2016;1511.0;2416.0
4893;A12 - Tangible fixed assets;West-Noord-Brabant (CR);2017;1545.0;2461.0
4894;A12 - Tangible fixed assets;West-Noord-Brabant (CR);2018;1618.0;2562.0
4895;A12 - Tangible fixed assets;West-Noord-Brabant (CR);2019;1660.0;2619.0
4896;A12 - Tangible fixed assets;West-Noord-Brabant (CR);2020;1708.0;2686.0
4897;A12 - Tangible fixed assets;West-Noord-Brabant (CR);2021;1798.0;2823.0
4898;A12 - Tangible fixed assets;West-Noord-Brabant (CR);2022;1850.0;2890.0
4899;A12 - Tangible fixed assets;West-Noord-Brabant (CR);2023;1955.0;3023.0
4900;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2004;;
4901;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2005;;
4902;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2006;;
4903;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2007;849.0;1875.0
4904;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2008;929.0;2044.0
4905;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2009;1065.0;2335.0
4906;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2010;1135.0;2480.0
4907;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2011;1174.0;2554.0
4908;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2012;1256.0;2722.0
4909;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2013;1265.0;2733.0
4910;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2014;1304.0;2803.0
4911;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2015;1327.0;2844.0
4912;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2016;1405.0;2994.0
4913;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2017;1489.0;3156.0
4914;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2018;1574.0;3312.0
4915;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2019;1649.0;3443.0
4916;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2020;1703.0;3524.0
4917;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2021;1737.0;3523.0
4918;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2022;1854.0;3728.0
4919;A12 - Tangible fixed assets;Midden-Noord-Brabant (CR);2023;1964.0;3897.0
4920;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2004;;
4921;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2005;;
4922;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2006;;
4923;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2007;1196.0;1899.0
4924;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2008;1256.0;1990.0
4925;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2009;1367.0;2157.0
4926;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2010;1425.0;2237.0
4927;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2011;1510.0;2361.0
4928;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2012;1622.0;2528.0
4929;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2013;1719.0;2675.0
4930;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2014;1754.0;2725.0
4931;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2015;1799.0;2787.0
4932;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2016;1991.0;3074.0
4933;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2017;1993.0;3062.0
4934;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2018;2040.0;3116.0
4935;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2019;2054.0;3119.0
4936;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2020;2109.0;3180.0
4937;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2021;2203.0;3340.0
4938;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2022;2144.0;3226.0
4939;A12 - Tangible fixed assets;Noordoost-Noord-Brabant (CR);2023;2340.0;3479.0
4940;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2004;;
4941;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2005;;
4942;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2006;;
4943;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2007;1282.0;1761.0
4944;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2008;1393.0;1908.0
4945;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2009;1457.0;1989.0
4946;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2010;1518.0;2065.0
4947;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2011;1571.0;2126.0
4948;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2012;1634.0;2201.0
4949;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2013;1724.0;2313.0
4950;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2014;1728.0;2310.0
4951;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2015;1735.0;2306.0
4952;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2016;1729.0;2285.0
4953;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2017;1754.0;2303.0
4954;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2018;1823.0;2377.0
4955;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2019;1845.0;2386.0
4956;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2020;1904.0;2439.0
4957;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2021;1955.0;2492.0
4958;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2022;2114.0;2673.0
4959;A12 - Tangible fixed assets;Zuidoost-Noord-Brabant (CR);2023;2301.0;2865.0
4960;A12 - Tangible fixed assets;Noord-Limburg (CR);2004;;
4961;A12 - Tangible fixed assets;Noord-Limburg (CR);2005;;
4962;A12 - Tangible fixed assets;Noord-Limburg (CR);2006;;
4963;A12 - Tangible fixed assets;Noord-Limburg (CR);2007;468.0;1678.0
4964;A12 - Tangible fixed assets;Noord-Limburg (CR);2008;485.0;1739.0
4965;A12 - Tangible fixed assets;Noord-Limburg (CR);2009;529.0;1892.0
4966;A12 - Tangible fixed assets;Noord-Limburg (CR);2010;533.0;1903.0
4967;A12 - Tangible fixed assets;Noord-Limburg (CR);2011;570.0;2034.0
4968;A12 - Tangible fixed assets;Noord-Limburg (CR);2012;603.0;2152.0
4969;A12 - Tangible fixed assets;Noord-Limburg (CR);2013;614.0;2190.0
4970;A12 - Tangible fixed assets;Noord-Limburg (CR);2014;660.0;2353.0
4971;A12 - Tangible fixed assets;Noord-Limburg (CR);2015;687.0;2448.0
4972;A12 - Tangible fixed assets;Noord-Limburg (CR);2016;685.0;2448.0
4973;A12 - Tangible fixed assets;Noord-Limburg (CR);2017;687.0;2440.0
4974;A12 - Tangible fixed assets;Noord-Limburg (CR);2018;684.0;2429.0
4975;A12 - Tangible fixed assets;Noord-Limburg (CR);2019;697.0;2472.0
4976;A12 - Tangible fixed assets;Noord-Limburg (CR);2020;741.0;2621.0
4977;A12 - Tangible fixed assets;Noord-Limburg (CR);2021;767.0;2708.0
4978;A12 - Tangible fixed assets;Noord-Limburg (CR);2022;806.0;2827.0
4979;A12 - Tangible fixed assets;Noord-Limburg (CR);2023;861.0;2977.0
4980;A12 - Tangible fixed assets;Midden-Limburg (CR);2004;;
4981;A12 - Tangible fixed assets;Midden-Limburg (CR);2005;;
4982;A12 - Tangible fixed assets;Midden-Limburg (CR);2006;;
4983;A12 - Tangible fixed assets;Midden-Limburg (CR);2007;412.0;1758.0
4984;A12 - Tangible fixed assets;Midden-Limburg (CR);2008;460.0;1966.0
4985;A12 - Tangible fixed assets;Midden-Limburg (CR);2009;475.0;2026.0
4986;A12 - Tangible fixed assets;Midden-Limburg (CR);2010;508.0;2163.0
4987;A12 - Tangible fixed assets;Midden-Limburg (CR);2011;557.0;2370.0
4988;A12 - Tangible fixed assets;Midden-Limburg (CR);2012;589.0;2504.0
4989;A12 - Tangible fixed assets;Midden-Limburg (CR);2013;602.0;2557.0
4990;A12 - Tangible fixed assets;Midden-Limburg (CR);2014;634.0;2695.0
4991;A12 - Tangible fixed assets;Midden-Limburg (CR);2015;644.0;2737.0
4992;A12 - Tangible fixed assets;Midden-Limburg (CR);2016;666.0;2829.0
4993;A12 - Tangible fixed assets;Midden-Limburg (CR);2017;657.0;2783.0
4994;A12 - Tangible fixed assets;Midden-Limburg (CR);2018;667.0;2819.0
4995;A12 - Tangible fixed assets;Midden-Limburg (CR);2019;697.0;2944.0
4996;A12 - Tangible fixed assets;Midden-Limburg (CR);2020;712.0;2998.0
4997;A12 - Tangible fixed assets;Midden-Limburg (CR);2021;712.0;2989.0
4998;A12 - Tangible fixed assets;Midden-Limburg (CR);2022;731.0;3057.0
4999;A12 - Tangible fixed assets;Midden-Limburg (CR);2023;747.0;3091.0
5000;A12 - Tangible fixed assets;Zuid-Limburg (CR);2004;;
5001;A12 - Tangible fixed assets;Zuid-Limburg (CR);2005;;
5002;A12 - Tangible fixed assets;Zuid-Limburg (CR);2006;;
5003;A12 - Tangible fixed assets;Zuid-Limburg (CR);2007;1349.0;2194.0
5004;A12 - Tangible fixed assets;Zuid-Limburg (CR);2008;1405.0;2300.0
5005;A12 - Tangible fixed assets;Zuid-Limburg (CR);2009;1405.0;2308.0
5006;A12 - Tangible fixed assets;Zuid-Limburg (CR);2010;1410.0;2320.0
5007;A12 - Tangible fixed assets;Zuid-Limburg (CR);2011;1411.0;2323.0
5008;A12 - Tangible fixed assets;Zuid-Limburg (CR);2012;1462.0;2408.0
5009;A12 - Tangible fixed assets;Zuid-Limburg (CR);2013;1502.0;2479.0
5010;A12 - Tangible fixed assets;Zuid-Limburg (CR);2014;1539.0;2548.0
5011;A12 - Tangible fixed assets;Zuid-Limburg (CR);2015;1655.0;2748.0
5012;A12 - Tangible fixed assets;Zuid-Limburg (CR);2016;1708.0;2842.0
5013;A12 - Tangible fixed assets;Zuid-Limburg (CR);2017;1787.0;2979.0
5014;A12 - Tangible fixed assets;Zuid-Limburg (CR);2018;1890.0;3154.0
5015;A12 - Tangible fixed assets;Zuid-Limburg (CR);2019;1957.0;3276.0
5016;A12 - Tangible fixed assets;Zuid-Limburg (CR);2020;2048.0;3430.0
5017;A12 - Tangible fixed assets;Zuid-Limburg (CR);2021;2145.0;3609.0
5018;A12 - Tangible fixed assets;Zuid-Limburg (CR);2022;2211.0;3723.0
5019;A12 - Tangible fixed assets;Zuid-Limburg (CR);2023;2300.0;3849.0
5020;A12 - Tangible fixed assets;Flevoland (CR);2004;;
5021;A12 - Tangible fixed assets;Flevoland (CR);2005;;
5022;A12 - Tangible fixed assets;Flevoland (CR);2006;;
5023;A12 - Tangible fixed assets;Flevoland (CR);2007;788.0;2106.0
5024;A12 - Tangible fixed assets;Flevoland (CR);2008;796.0;2101.0
5025;A12 - Tangible fixed assets;Flevoland (CR);2009;843.0;2199.0
5026;A12 - Tangible fixed assets;Flevoland (CR);2010;842.0;2170.0
5027;A12 - Tangible fixed assets;Flevoland (CR);2011;884.0;2255.0
5028;A12 - Tangible fixed assets;Flevoland (CR);2012;883.0;2233.0
5029;A12 - Tangible fixed assets;Flevoland (CR);2013;884.0;2218.0
5030;A12 - Tangible fixed assets;Flevoland (CR);2014;894.0;2234.0
5031;A12 - Tangible fixed assets;Flevoland (CR);2015;1117.0;2780.0
5032;A12 - Tangible fixed assets;Flevoland (CR);2016;1200.0;2971.0
5033;A12 - Tangible fixed assets;Flevoland (CR);2017;1203.0;2950.0
5034;A12 - Tangible fixed assets;Flevoland (CR);2018;1231.0;2990.0
5035;A12 - Tangible fixed assets;Flevoland (CR);2019;1251.0;3004.0
5036;A12 - Tangible fixed assets;Flevoland (CR);2020;1320.0;3121.0
5037;A12 - Tangible fixed assets;Flevoland (CR);2021;1370.0;3200.0
5038;A12 - Tangible fixed assets;Flevoland (CR);2022;1388.0;3192.0
5039;A12 - Tangible fixed assets;Flevoland (CR);2023;1440.0;3238.0
5040;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2004;;
5041;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2005;106.0;2878.0
5042;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2006;79.0;2820.0
5043;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2007;83.0;4062.0
5044;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2008;78.0;3797.0
5045;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2009;77.0;3757.0
5046;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2010;70.0;4252.0
5047;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2011;63.0;3786.0
5048;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2012;63.0;3798.0
5049;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2013;63.0;3736.0
5050;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2014;66.0;3931.0
5051;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2015;72.0;4275.0
5052;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2016;67.0;5617.0
5053;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2017;72.0;5967.0
5054;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2018;71.0;5826.0
5055;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2019;75.0;6086.0
5056;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2020;83.0;6711.0
5057;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2021;95.0;7580.0
5058;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2022;99.0;7876.0
5059;A12 - Tangible fixed assets;Fewer than 5 000 inhabitants;2023;111.0;8638.0
5060;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2004;;
5061;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2005;684.0;1434.0
5062;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2006;657.0;1464.0
5063;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2007;559.0;1493.0
5064;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2008;621.0;1658.0
5065;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2009;644.0;1743.0
5066;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2010;578.0;1779.0
5067;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2011;500.0;1812.0
5068;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2012;509.0;1900.0
5069;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2013;419.0;1902.0
5070;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2014;427.0;1941.0
5071;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2015;327.0;1983.0
5072;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2016;326.0;2197.0
5073;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2017;339.0;2426.0
5074;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2018;354.0;2686.0
5075;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2019;264.0;3150.0
5076;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2020;233.0;3130.0
5077;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2021;193.0;3455.0
5078;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2022;208.0;3664.0
5079;A12 - Tangible fixed assets;5 000 to 9 999 inhabitants;2023;218.0;3795.0
5080;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2004;;
5081;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2005;3355.0;1504.0
5082;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2006;3474.0;1604.0
5083;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2007;3385.0;1687.0
5084;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2008;3576.0;1800.0
5085;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2009;3693.0;1896.0
5086;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2010;3633.0;1972.0
5087;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2011;3464.0;1998.0
5088;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2012;3571.0;2106.0
5089;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2013;3417.0;2108.0
5090;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2014;3330.0;2158.0
5091;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2015;3247.0;2198.0
5092;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2016;3285.0;2228.0
5093;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2017;3171.0;2248.0
5094;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2018;3169.0;2405.0
5095;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2019;2411.0;2407.0
5096;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2020;2559.0;2519.0
5097;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2021;2616.0;2653.0
5098;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2022;2564.0;2756.0
5099;A12 - Tangible fixed assets;10 000 to 19 999 inhabitants;2023;2357.0;2847.0
5100;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2004;;
5101;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2005;8682.0;1553.0
5102;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2006;9288.0;1647.0
5103;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2007;10288.0;1763.0
5104;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2008;10822.0;1859.0
5105;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2009;11412.0;1954.0
5106;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2010;12025.0;2022.0
5107;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2011;12522.0;2097.0
5108;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2012;12711.0;2145.0
5109;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2013;13230.0;2186.0
5110;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2014;13475.0;2235.0
5111;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2015;13642.0;2266.0
5112;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2016;14274.0;2375.0
5113;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2017;14436.0;2411.0
5114;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2018;14919.0;2469.0
5115;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2019;15416.0;2529.0
5116;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2020;15530.0;2598.0
5117;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2021;16297.0;2689.0
5118;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2022;16398.0;2758.0
5119;A12 - Tangible fixed assets;20 000 to 49 999 inhabitants;2023;17140.0;2858.0
5120;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2004;;
5121;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2005;5409.0;1895.0
5122;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2006;5685.0;1950.0
5123;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2007;6244.0;2103.0
5124;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2008;6743.0;2230.0
5125;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2009;7289.0;2365.0
5126;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2010;7920.0;2596.0
5127;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2011;8850.0;2670.0
5128;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2012;9056.0;2807.0
5129;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2013;9300.0;2877.0
5130;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2014;8860.0;2931.0
5131;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2015;8938.0;2922.0
5132;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2016;9605.0;3071.0
5133;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2017;9985.0;3050.0
5134;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2018;10453.0;3115.0
5135;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2019;11457.0;3111.0
5136;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2020;11949.0;3178.0
5137;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2021;12292.0;3256.0
5138;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2022;13232.0;3318.0
5139;A12 - Tangible fixed assets;50 000 to 99 999 inhabitants;2023;14402.0;3462.0
5140;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2004;;
5141;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2005;3580.0;2196.0
5142;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2006;3990.0;2434.0
5143;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2007;4212.0;2556.0
5144;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2008;4545.0;2741.0
5145;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2009;4965.0;2973.0
5146;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2010;5566.0;3125.0
5147;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2011;4982.0;3231.0
5148;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2012;5790.0;3302.0
5149;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2013;5947.0;3373.0
5150;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2014;5348.0;3274.0
5151;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2015;5267.0;3287.0
5152;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2016;5664.0;3524.0
5153;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2017;5874.0;3634.0
5154;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2018;6071.0;3709.0
5155;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2019;5630.0;3762.0
5156;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2020;5910.0;3680.0
5157;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2021;6012.0;3736.0
5158;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2022;6192.0;3822.0
5159;A12 - Tangible fixed assets;100 000 to 149 999 inhabitants;2023;6558.0;3994.0
5160;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2004;;
5161;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2005;3178.0;2271.0
5162;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2006;3192.0;2266.0
5163;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2007;3315.0;2343.0
5164;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2008;3578.0;2519.0
5165;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2009;3802.0;2657.0
5166;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2010;3990.0;2765.0
5167;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2011;4776.0;2973.0
5168;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2012;4967.0;3067.0
5169;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2013;5093.0;3122.0
5170;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2014;6789.0;3237.0
5171;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2015;7736.0;3417.0
5172;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2016;8101.0;3557.0
5173;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2017;8221.0;3584.0
5174;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2018;8408.0;3639.0
5175;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2019;9277.0;3694.0
5176;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2020;9431.0;3722.0
5177;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2021;9623.0;3782.0
5178;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2022;9975.0;3890.0
5179;A12 - Tangible fixed assets;150 000 to 249 999 inhabitants;2023;10405.0;3998.0
5180;A12 - Tangible fixed assets;250 000 inhabitants or more;2004;;
5181;A12 - Tangible fixed assets;250 000 inhabitants or more;2005;11501.0;5512.0
5182;A12 - Tangible fixed assets;250 000 inhabitants or more;2006;12127.0;5807.0
5183;A12 - Tangible fixed assets;250 000 inhabitants or more;2007;12060.0;5772.0
5184;A12 - Tangible fixed assets;250 000 inhabitants or more;2008;12003.0;5714.0
5185;A12 - Tangible fixed assets;250 000 inhabitants or more;2009;12787.0;6019.0
5186;A12 - Tangible fixed assets;250 000 inhabitants or more;2010;13623.0;6282.0
5187;A12 - Tangible fixed assets;250 000 inhabitants or more;2011;14495.0;6599.0
5188;A12 - Tangible fixed assets;250 000 inhabitants or more;2012;15160.0;6814.0
5189;A12 - Tangible fixed assets;250 000 inhabitants or more;2013;15451.0;6888.0
5190;A12 - Tangible fixed assets;250 000 inhabitants or more;2014;15899.0;7015.0
5191;A12 - Tangible fixed assets;250 000 inhabitants or more;2015;16364.0;7132.0
5192;A12 - Tangible fixed assets;250 000 inhabitants or more;2016;16961.0;7304.0
5193;A12 - Tangible fixed assets;250 000 inhabitants or more;2017;17645.0;7517.0
5194;A12 - Tangible fixed assets;250 000 inhabitants or more;2018;18260.0;7696.0
5195;A12 - Tangible fixed assets;250 000 inhabitants or more;2019;18820.0;7847.0
5196;A12 - Tangible fixed assets;250 000 inhabitants or more;2020;19400.0;7992.0
5197;A12 - Tangible fixed assets;250 000 inhabitants or more;2021;20210.0;8308.0
5198;A12 - Tangible fixed assets;250 000 inhabitants or more;2022;20971.0;8477.0
5199;A12 - Tangible fixed assets;250 000 inhabitants or more;2023;21649.0;8605.0
5200;A121 - Land;The Netherlands;2004;;
5201;A121 - Land;The Netherlands;2005;7388.0;453.0
5202;A121 - Land;The Netherlands;2006;7895.0;483.0
5203;A121 - Land;The Netherlands;2007;8431.0;515.0
5204;A121 - Land;The Netherlands;2008;8827.0;538.0
5205;A121 - Land;The Netherlands;2009;9227.0;560.0
5206;A121 - Land;The Netherlands;2010;9815.0;592.0
5207;A121 - Land;The Netherlands;2011;10338.0;621.0
5208;A121 - Land;The Netherlands;2012;10630.0;635.0
5209;A121 - Land;The Netherlands;2013;10944.0;652.0
