ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
725;1 tot 10 werkzame personen;351900;2017 1e kwartaal;95.8;5.5
726;1 tot 10 werkzame personen;351900;2017 2e kwartaal;117.4;6.6
727;1 tot 10 werkzame personen;351900;2017 3e kwartaal;109.5;5.6
728;1 tot 10 werkzame personen;351900;2017 4e kwartaal;135.1;6.9
729;1 tot 10 werkzame personen;351900;2017;114.5;6.2
730;1 tot 10 werkzame personen;351900;2018 1e kwartaal;105.4;10.1
731;1 tot 10 werkzame personen;351900;2018 2e kwartaal;131.4;11.9
732;1 tot 10 werkzame personen;351900;2018 3e kwartaal;121.7;11.1
733;1 tot 10 werkzame personen;351900;2018 4e kwartaal;152.1;12.5
734;1 tot 10 werkzame personen;351900;2018;127.6;11.5
735;1 tot 10 werkzame personen;351900;2019 1e kwartaal;117.4;11.4
736;1 tot 10 werkzame personen;351900;2019 2e kwartaal;144.5;10.0
737;1 tot 10 werkzame personen;351900;2019 3e kwartaal;133.6;9.8
738;1 tot 10 werkzame personen;351900;2019 4e kwartaal;156.8;3.1
739;1 tot 10 werkzame personen;351900;2019;138.1;8.2
740;1 tot 10 werkzame personen;351900;2020 1e kwartaal;132.6;12.9
741;1 tot 10 werkzame personen;351900;2020 2e kwartaal ;150.4;4.1
742;1 tot 10 werkzame personen;351900;2020 3e kwartaal ;142.6;6.7
743;1 tot 10 werkzame personen;351900;2020 4e kwartaal ;169.4;8.1
744;1 tot 10 werkzame personen;351900;2020;148.8;7.7
745;1 tot 10 werkzame personen;351900;2021 1e kwartaal;141.1;6.5
746;1 tot 10 werkzame personen;351900;2021 2e kwartaal;171.9;14.3
747;1 tot 10 werkzame personen;351900;2021 3e kwartaal;156.0;9.4
748;1 tot 10 werkzame personen;351900;2021 4e kwartaal;195.4;15.3
749;1 tot 10 werkzame personen;351900;2021;166.1;11.7
750;1 tot 10 werkzame personen;351900;2022 1e kwartaal;159.9;13.3
751;1 tot 10 werkzame personen;351900;2022 2e kwartaal;193.4;12.5
752;1 tot 10 werkzame personen;351900;2022 3e kwartaal;176.6;13.2
753;1 tot 10 werkzame personen;351900;2022 4e kwartaal;220.3;12.8
754;1 tot 10 werkzame personen;351900;2022;187.6;12.9
755;1 tot 10 werkzame personen;351900;2023 1e kwartaal;184.5;15.4
756;1 tot 10 werkzame personen;351900;2023 2e kwartaal;214.8;11.1
757;1 tot 10 werkzame personen;351900;2023 3e kwartaal;191.3;8.3
758;1 tot 10 werkzame personen;351900;2023 4e kwartaal;222.4;1.0
759;1 tot 10 werkzame personen;351900;2023;203.2;8.4
760;10 tot 100 werkzame personen;900063;2005 1e kwartaal;83.2;
761;10 tot 100 werkzame personen;900063;2005 2e kwartaal;114.2;
762;10 tot 100 werkzame personen;900063;2005 3e kwartaal;96.6;
763;10 tot 100 werkzame personen;900063;2005 4e kwartaal;131.6;
764;10 tot 100 werkzame personen;900063;2005;106.4;
765;10 tot 100 werkzame personen;900063;2006 1e kwartaal;96.8;16.3
766;10 tot 100 werkzame personen;900063;2006 2e kwartaal;127.2;11.3
767;10 tot 100 werkzame personen;900063;2006 3e kwartaal;106.5;10.3
768;10 tot 100 werkzame personen;900063;2006 4e kwartaal;146.8;11.5
769;10 tot 100 werkzame personen;900063;2006;119.3;12.1
770;10 tot 100 werkzame personen;900063;2007 1e kwartaal;107.8;11.4
771;10 tot 100 werkzame personen;900063;2007 2e kwartaal;138.4;8.8
772;10 tot 100 werkzame personen;900063;2007 3e kwartaal;117.7;10.5
773;10 tot 100 werkzame personen;900063;2007 4e kwartaal;157.1;7.0
774;10 tot 100 werkzame personen;900063;2007;130.2;9.2
775;10 tot 100 werkzame personen;900063;2008 1e kwartaal;120.9;12.1
776;10 tot 100 werkzame personen;900063;2008 2e kwartaal;151.0;9.1
777;10 tot 100 werkzame personen;900063;2008 3e kwartaal;126.8;7.7
778;10 tot 100 werkzame personen;900063;2008 4e kwartaal;159.7;1.6
779;10 tot 100 werkzame personen;900063;2008;139.6;7.2
780;10 tot 100 werkzame personen;900063;2009 1e kwartaal;117.6;-2.7
781;10 tot 100 werkzame personen;900063;2009 2e kwartaal;141.4;-6.4
782;10 tot 100 werkzame personen;900063;2009 3e kwartaal;118.7;-6.4
783;10 tot 100 werkzame personen;900063;2009 4e kwartaal;140.2;-12.2
784;10 tot 100 werkzame personen;900063;2009;129.5;-7.2
785;10 tot 100 werkzame personen;900063;2010 1e kwartaal;88.2;-25.0
786;10 tot 100 werkzame personen;900063;2010 2e kwartaal;120.0;-15.2
787;10 tot 100 werkzame personen;900063;2010 3e kwartaal;104.7;-11.8
788;10 tot 100 werkzame personen;900063;2010 4e kwartaal;128.7;-8.2
789;10 tot 100 werkzame personen;900063;2010;110.4;-14.7
790;10 tot 100 werkzame personen;900063;2011 1e kwartaal;99.5;12.8
791;10 tot 100 werkzame personen;900063;2011 2e kwartaal;125.1;4.3
792;10 tot 100 werkzame personen;900063;2011 3e kwartaal;107.3;2.5
793;10 tot 100 werkzame personen;900063;2011 4e kwartaal;132.0;2.6
794;10 tot 100 werkzame personen;900063;2011;116.0;5.1
795;10 tot 100 werkzame personen;900063;2012 1e kwartaal;86.7;-12.9
796;10 tot 100 werkzame personen;900063;2012 2e kwartaal;110.5;-11.6
797;10 tot 100 werkzame personen;900063;2012 3e kwartaal;98.9;-7.9
798;10 tot 100 werkzame personen;900063;2012 4e kwartaal;115.5;-12.5
799;10 tot 100 werkzame personen;900063;2012;102.9;-11.3
800;10 tot 100 werkzame personen;900063;2013 1e kwartaal;75.6;-12.8
801;10 tot 100 werkzame personen;900063;2013 2e kwartaal;99.7;-9.8
802;10 tot 100 werkzame personen;900063;2013 3e kwartaal;90.0;-9.0
803;10 tot 100 werkzame personen;900063;2013 4e kwartaal;112.1;-2.9
804;10 tot 100 werkzame personen;900063;2013;94.4;-8.3
805;10 tot 100 werkzame personen;900063;2014 1e kwartaal;81.6;7.9
806;10 tot 100 werkzame personen;900063;2014 2e kwartaal;98.0;-1.8
807;10 tot 100 werkzame personen;900063;2014 3e kwartaal;89.7;-0.3
808;10 tot 100 werkzame personen;900063;2014 4e kwartaal;117.6;4.9
809;10 tot 100 werkzame personen;900063;2014;96.7;2.5
810;10 tot 100 werkzame personen;900063;2015 1e kwartaal;82.4;1.1
811;10 tot 100 werkzame personen;900063;2015 2e kwartaal;104.8;7.0
812;10 tot 100 werkzame personen;900063;2015 3e kwartaal;93.3;4.0
813;10 tot 100 werkzame personen;900063;2015 4e kwartaal;119.5;1.6
814;10 tot 100 werkzame personen;900063;2015;100.0;3.4
815;10 tot 100 werkzame personen;900063;2016 1e kwartaal;87.4;6.1
816;10 tot 100 werkzame personen;900063;2016 2e kwartaal;109.2;4.2
817;10 tot 100 werkzame personen;900063;2016 3e kwartaal;102.7;10.1
818;10 tot 100 werkzame personen;900063;2016 4e kwartaal;132.5;10.9
819;10 tot 100 werkzame personen;900063;2016;107.9;7.9
820;10 tot 100 werkzame personen;900063;2017 1e kwartaal;93.3;6.7
821;10 tot 100 werkzame personen;900063;2017 2e kwartaal;118.2;8.3
822;10 tot 100 werkzame personen;900063;2017 3e kwartaal;106.9;4.2
823;10 tot 100 werkzame personen;900063;2017 4e kwartaal;140.4;6.0
824;10 tot 100 werkzame personen;900063;2017;114.7;6.3
825;10 tot 100 werkzame personen;900063;2018 1e kwartaal;101.7;9.1
826;10 tot 100 werkzame personen;900063;2018 2e kwartaal;131.7;11.4
827;10 tot 100 werkzame personen;900063;2018 3e kwartaal;117.1;9.5
828;10 tot 100 werkzame personen;900063;2018 4e kwartaal;153.9;9.6
829;10 tot 100 werkzame personen;900063;2018;126.1;9.9
830;10 tot 100 werkzame personen;900063;2019 1e kwartaal;108.5;6.7
831;10 tot 100 werkzame personen;900063;2019 2e kwartaal;136.1;3.4
832;10 tot 100 werkzame personen;900063;2019 3e kwartaal;118.3;1.0
833;10 tot 100 werkzame personen;900063;2019 4e kwartaal;149.2;-3.1
834;10 tot 100 werkzame personen;900063;2019;128.0;1.5
835;10 tot 100 werkzame personen;900063;2020 1e kwartaal;112.1;3.3
836;10 tot 100 werkzame personen;900063;2020 2e kwartaal ;120.0;-11.9
837;10 tot 100 werkzame personen;900063;2020 3e kwartaal ;111.6;-5.7
838;10 tot 100 werkzame personen;900063;2020 4e kwartaal ;140.4;-5.9
839;10 tot 100 werkzame personen;900063;2020;121.0;-5.5
840;10 tot 100 werkzame personen;900063;2021 1e kwartaal;107.8;-3.8
841;10 tot 100 werkzame personen;900063;2021 2e kwartaal;130.7;8.9
842;10 tot 100 werkzame personen;900063;2021 3e kwartaal;115.8;3.8
843;10 tot 100 werkzame personen;900063;2021 4e kwartaal;151.4;7.8
844;10 tot 100 werkzame personen;900063;2021;126.4;4.5
845;10 tot 100 werkzame personen;900063;2022 1e kwartaal;113.1;4.9
846;10 tot 100 werkzame personen;900063;2022 2e kwartaal;139.6;6.8
847;10 tot 100 werkzame personen;900063;2022 3e kwartaal;123.5;6.6
848;10 tot 100 werkzame personen;900063;2022 4e kwartaal;159.3;5.3
849;10 tot 100 werkzame personen;900063;2022;133.9;5.9
850;10 tot 100 werkzame personen;900063;2023 1e kwartaal;122.9;8.6
851;10 tot 100 werkzame personen;900063;2023 2e kwartaal;141.7;1.5
852;10 tot 100 werkzame personen;900063;2023 3e kwartaal;124.9;1.1
853;10 tot 100 werkzame personen;900063;2023 4e kwartaal;153.9;-3.4
854;10 tot 100 werkzame personen;900063;2023;135.8;1.4
855;10 tot 100 werkzame personen;350400;2005 1e kwartaal;87.7;
856;10 tot 100 werkzame personen;350400;2005 2e kwartaal;124.2;
857;10 tot 100 werkzame personen;350400;2005 3e kwartaal;99.7;
858;10 tot 100 werkzame personen;350400;2005 4e kwartaal;139.6;
859;10 tot 100 werkzame personen;350400;2005;112.8;
860;10 tot 100 werkzame personen;350400;2006 1e kwartaal;104.4;19.0
861;10 tot 100 werkzame personen;350400;2006 2e kwartaal;139.9;12.6
862;10 tot 100 werkzame personen;350400;2006 3e kwartaal;112.0;12.4
863;10 tot 100 werkzame personen;350400;2006 4e kwartaal;155.0;11.0
864;10 tot 100 werkzame personen;350400;2006;127.8;13.3
865;10 tot 100 werkzame personen;350400;2007 1e kwartaal;114.5;9.7
866;10 tot 100 werkzame personen;350400;2007 2e kwartaal;145.7;4.2
867;10 tot 100 werkzame personen;350400;2007 3e kwartaal;119.9;7.1
868;10 tot 100 werkzame personen;350400;2007 4e kwartaal;162.6;4.9
869;10 tot 100 werkzame personen;350400;2007;135.7;6.2
870;10 tot 100 werkzame personen;350400;2008 1e kwartaal;133.6;16.7
871;10 tot 100 werkzame personen;350400;2008 2e kwartaal;166.4;14.2
872;10 tot 100 werkzame personen;350400;2008 3e kwartaal;134.0;11.7
873;10 tot 100 werkzame personen;350400;2008 4e kwartaal;172.2;5.9
874;10 tot 100 werkzame personen;350400;2008;151.5;11.7
875;10 tot 100 werkzame personen;350400;2009 1e kwartaal;123.9;-7.3
876;10 tot 100 werkzame personen;350400;2009 2e kwartaal;147.5;-11.3
877;10 tot 100 werkzame personen;350400;2009 3e kwartaal;117.9;-12.0
878;10 tot 100 werkzame personen;350400;2009 4e kwartaal;137.6;-20.1
879;10 tot 100 werkzame personen;350400;2009;131.7;-13.1
880;10 tot 100 werkzame personen;350400;2010 1e kwartaal;89.3;-27.9
881;10 tot 100 werkzame personen;350400;2010 2e kwartaal;121.8;-17.4
882;10 tot 100 werkzame personen;350400;2010 3e kwartaal;100.2;-15.0
883;10 tot 100 werkzame personen;350400;2010 4e kwartaal;125.2;-9.0
884;10 tot 100 werkzame personen;350400;2010;109.1;-17.2
885;10 tot 100 werkzame personen;350400;2011 1e kwartaal;104.1;16.6
886;10 tot 100 werkzame personen;350400;2011 2e kwartaal;129.0;5.9
887;10 tot 100 werkzame personen;350400;2011 3e kwartaal;106.0;5.7
888;10 tot 100 werkzame personen;350400;2011 4e kwartaal;129.0;3.1
889;10 tot 100 werkzame personen;350400;2011;117.0;7.2
890;10 tot 100 werkzame personen;350400;2012 1e kwartaal;88.1;-15.4
891;10 tot 100 werkzame personen;350400;2012 2e kwartaal;111.3;-13.7
892;10 tot 100 werkzame personen;350400;2012 3e kwartaal;98.3;-7.2
893;10 tot 100 werkzame personen;350400;2012 4e kwartaal;111.2;-13.8
894;10 tot 100 werkzame personen;350400;2012;102.2;-12.7
895;10 tot 100 werkzame personen;350400;2013 1e kwartaal;77.0;-12.6
896;10 tot 100 werkzame personen;350400;2013 2e kwartaal;101.7;-8.6
897;10 tot 100 werkzame personen;350400;2013 3e kwartaal;88.5;-10.0
898;10 tot 100 werkzame personen;350400;2013 4e kwartaal;108.6;-2.3
899;10 tot 100 werkzame personen;350400;2013;94.0;-8.1
900;10 tot 100 werkzame personen;350400;2014 1e kwartaal;80.9;5.0
901;10 tot 100 werkzame personen;350400;2014 2e kwartaal;98.0;-3.7
902;10 tot 100 werkzame personen;350400;2014 3e kwartaal;87.2;-1.5
903;10 tot 100 werkzame personen;350400;2014 4e kwartaal;114.2;5.1
904;10 tot 100 werkzame personen;350400;2014;95.0;1.2
905;10 tot 100 werkzame personen;350400;2015 1e kwartaal;82.5;2.1
906;10 tot 100 werkzame personen;350400;2015 2e kwartaal;108.8;11.1
907;10 tot 100 werkzame personen;350400;2015 3e kwartaal;90.8;4.1
908;10 tot 100 werkzame personen;350400;2015 4e kwartaal;117.9;3.2
909;10 tot 100 werkzame personen;350400;2015;100.0;5.2
910;10 tot 100 werkzame personen;350400;2016 1e kwartaal;93.1;12.8
911;10 tot 100 werkzame personen;350400;2016 2e kwartaal;115.3;6.0
912;10 tot 100 werkzame personen;350400;2016 3e kwartaal;102.4;12.9
913;10 tot 100 werkzame personen;350400;2016 4e kwartaal;134.1;13.8
914;10 tot 100 werkzame personen;350400;2016;111.2;11.2
915;10 tot 100 werkzame personen;350400;2017 1e kwartaal;96.2;3.4
916;10 tot 100 werkzame personen;350400;2017 2e kwartaal;120.6;4.6
917;10 tot 100 werkzame personen;350400;2017 3e kwartaal;104.9;2.4
918;10 tot 100 werkzame personen;350400;2017 4e kwartaal;141.1;5.2
919;10 tot 100 werkzame personen;350400;2017;115.7;4.0
920;10 tot 100 werkzame personen;350400;2018 1e kwartaal;107.8;12.0
921;10 tot 100 werkzame personen;350400;2018 2e kwartaal;137.9;14.4
922;10 tot 100 werkzame personen;350400;2018 3e kwartaal;118.4;12.9
923;10 tot 100 werkzame personen;350400;2018 4e kwartaal;160.3;13.6
924;10 tot 100 werkzame personen;350400;2018;131.1;13.3
925;10 tot 100 werkzame personen;350400;2019 1e kwartaal;116.0;7.6
926;10 tot 100 werkzame personen;350400;2019 2e kwartaal;148.6;7.8
927;10 tot 100 werkzame personen;350400;2019 3e kwartaal;123.1;4.0
928;10 tot 100 werkzame personen;350400;2019 4e kwartaal;156.9;-2.1
929;10 tot 100 werkzame personen;350400;2019;136.2;3.9
930;10 tot 100 werkzame personen;350400;2020 1e kwartaal;116.8;0.7
931;10 tot 100 werkzame personen;350400;2020 2e kwartaal ;124.7;-16.1
932;10 tot 100 werkzame personen;350400;2020 3e kwartaal ;112.8;-8.4
933;10 tot 100 werkzame personen;350400;2020 4e kwartaal ;141.9;-9.5
934;10 tot 100 werkzame personen;350400;2020;124.1;-8.9
935;10 tot 100 werkzame personen;350400;2021 1e kwartaal;113.6;-2.7
936;10 tot 100 werkzame personen;350400;2021 2e kwartaal;138.8;11.3
937;10 tot 100 werkzame personen;350400;2021 3e kwartaal;118.5;5.1
938;10 tot 100 werkzame personen;350400;2021 4e kwartaal;157.0;10.6
939;10 tot 100 werkzame personen;350400;2021;132.0;6.4
940;10 tot 100 werkzame personen;350400;2022 1e kwartaal;117.6;3.4
941;10 tot 100 werkzame personen;350400;2022 2e kwartaal;143.8;3.6
942;10 tot 100 werkzame personen;350400;2022 3e kwartaal;125.1;5.6
943;10 tot 100 werkzame personen;350400;2022 4e kwartaal;162.7;3.6
944;10 tot 100 werkzame personen;350400;2022;137.3;4.0
945;10 tot 100 werkzame personen;350400;2023 1e kwartaal;126.6;7.7
946;10 tot 100 werkzame personen;350400;2023 2e kwartaal;146.6;2.0
947;10 tot 100 werkzame personen;350400;2023 3e kwartaal;124.7;-0.3
948;10 tot 100 werkzame personen;350400;2023 4e kwartaal;153.0;-5.9
949;10 tot 100 werkzame personen;350400;2023;137.7;0.3
950;10 tot 100 werkzame personen;350600;2005 1e kwartaal;53.7;
951;10 tot 100 werkzame personen;350600;2005 2e kwartaal;77.1;
952;10 tot 100 werkzame personen;350600;2005 3e kwartaal;70.0;
953;10 tot 100 werkzame personen;350600;2005 4e kwartaal;103.5;
954;10 tot 100 werkzame personen;350600;2005;76.1;
955;10 tot 100 werkzame personen;350600;2006 1e kwartaal;60.1;11.9
956;10 tot 100 werkzame personen;350600;2006 2e kwartaal;92.4;19.9
957;10 tot 100 werkzame personen;350600;2006 3e kwartaal;79.5;13.6
958;10 tot 100 werkzame personen;350600;2006 4e kwartaal;114.9;11.0
959;10 tot 100 werkzame personen;350600;2006;86.7;14.0
960;10 tot 100 werkzame personen;350600;2007 1e kwartaal;71.1;18.5
961;10 tot 100 werkzame personen;350600;2007 2e kwartaal;111.8;21.0
962;10 tot 100 werkzame personen;350600;2007 3e kwartaal;99.4;24.9
963;10 tot 100 werkzame personen;350600;2007 4e kwartaal;142.2;23.8
964;10 tot 100 werkzame personen;350600;2007;106.1;22.4
965;10 tot 100 werkzame personen;350600;2008 1e kwartaal;75.3;5.8
966;10 tot 100 werkzame personen;350600;2008 2e kwartaal;103.8;-7.2
967;10 tot 100 werkzame personen;350600;2008 3e kwartaal;92.9;-6.5
968;10 tot 100 werkzame personen;350600;2008 4e kwartaal;124.7;-12.3
969;10 tot 100 werkzame personen;350600;2008;99.2;-6.6
970;10 tot 100 werkzame personen;350600;2009 1e kwartaal;69.3;-8.0
971;10 tot 100 werkzame personen;350600;2009 2e kwartaal;103.1;-0.6
972;10 tot 100 werkzame personen;350600;2009 3e kwartaal;97.1;4.5
973;10 tot 100 werkzame personen;350600;2009 4e kwartaal;119.7;-4.0
974;10 tot 100 werkzame personen;350600;2009;97.3;-1.9
975;10 tot 100 werkzame personen;350600;2010 1e kwartaal;59.1;-14.6
976;10 tot 100 werkzame personen;350600;2010 2e kwartaal;104.9;1.7
977;10 tot 100 werkzame personen;350600;2010 3e kwartaal;95.9;-1.3
978;10 tot 100 werkzame personen;350600;2010 4e kwartaal;120.2;0.5
979;10 tot 100 werkzame personen;350600;2010;95.0;-2.3
980;10 tot 100 werkzame personen;350600;2011 1e kwartaal;77.3;30.7
981;10 tot 100 werkzame personen;350600;2011 2e kwartaal;114.2;8.8
982;10 tot 100 werkzame personen;350600;2011 3e kwartaal;107.1;11.8
983;10 tot 100 werkzame personen;350600;2011 4e kwartaal;145.3;20.8
984;10 tot 100 werkzame personen;350600;2011;111.0;16.8
985;10 tot 100 werkzame personen;350600;2012 1e kwartaal;69.7;-9.9
986;10 tot 100 werkzame personen;350600;2012 2e kwartaal;107.9;-5.5
987;10 tot 100 werkzame personen;350600;2012 3e kwartaal;96.8;-9.7
988;10 tot 100 werkzame personen;350600;2012 4e kwartaal;121.5;-16.4
989;10 tot 100 werkzame personen;350600;2012;99.0;-10.8
990;10 tot 100 werkzame personen;350600;2013 1e kwartaal;56.9;-18.3
991;10 tot 100 werkzame personen;350600;2013 2e kwartaal;88.8;-17.7
992;10 tot 100 werkzame personen;350600;2013 3e kwartaal;81.5;-15.8
993;10 tot 100 werkzame personen;350600;2013 4e kwartaal;115.4;-5.1
994;10 tot 100 werkzame personen;350600;2013;85.6;-13.5
995;10 tot 100 werkzame personen;350600;2014 1e kwartaal;68.1;19.6
996;10 tot 100 werkzame personen;350600;2014 2e kwartaal;96.1;8.2
997;10 tot 100 werkzame personen;350600;2014 3e kwartaal;91.6;12.4
998;10 tot 100 werkzame personen;350600;2014 4e kwartaal;128.5;11.4
999;10 tot 100 werkzame personen;350600;2014;96.1;12.2
1000;10 tot 100 werkzame personen;350600;2015 1e kwartaal;72.4;6.3
1001;10 tot 100 werkzame personen;350600;2015 2e kwartaal;96.8;0.8
1002;10 tot 100 werkzame personen;350600;2015 3e kwartaal;98.3;7.4
1003;10 tot 100 werkzame personen;350600;2015 4e kwartaal;132.5;3.1
1004;10 tot 100 werkzame personen;350600;2015;100.0;4.1
1005;10 tot 100 werkzame personen;350600;2016 1e kwartaal;71.9;-0.8
1006;10 tot 100 werkzame personen;350600;2016 2e kwartaal;105.9;9.4
1007;10 tot 100 werkzame personen;350600;2016 3e kwartaal;109.2;11.1
1008;10 tot 100 werkzame personen;350600;2016 4e kwartaal;150.5;13.6
1009;10 tot 100 werkzame personen;350600;2016;109.4;9.4
1010;10 tot 100 werkzame personen;350600;2017 1e kwartaal;80.1;11.5
1011;10 tot 100 werkzame personen;350600;2017 2e kwartaal;122.7;15.9
1012;10 tot 100 werkzame personen;350600;2017 3e kwartaal;124.0;13.5
1013;10 tot 100 werkzame personen;350600;2017 4e kwartaal;165.1;9.7
1014;10 tot 100 werkzame personen;350600;2017;123.0;12.4
1015;10 tot 100 werkzame personen;350600;2018 1e kwartaal;85.0;6.1
1016;10 tot 100 werkzame personen;350600;2018 2e kwartaal;134.9;9.9
1017;10 tot 100 werkzame personen;350600;2018 3e kwartaal;119.7;-3.5
1018;10 tot 100 werkzame personen;350600;2018 4e kwartaal;161.8;-2.0
1019;10 tot 100 werkzame personen;350600;2018;125.3;1.9
1020;10 tot 100 werkzame personen;350600;2019 1e kwartaal;89.5;5.3
1021;10 tot 100 werkzame personen;350600;2019 2e kwartaal;125.5;-7.0
1022;10 tot 100 werkzame personen;350600;2019 3e kwartaal;115.4;-3.6
1023;10 tot 100 werkzame personen;350600;2019 4e kwartaal;148.8;-8.0
1024;10 tot 100 werkzame personen;350600;2019;119.8;-4.4
1025;10 tot 100 werkzame personen;350600;2020 1e kwartaal;84.3;-5.9
1026;10 tot 100 werkzame personen;350600;2020 2e kwartaal ;109.7;-12.6
1027;10 tot 100 werkzame personen;350600;2020 3e kwartaal ;108.9;-5.7
1028;10 tot 100 werkzame personen;350600;2020 4e kwartaal ;142.5;-4.2
1029;10 tot 100 werkzame personen;350600;2020;111.3;-7.1
1030;10 tot 100 werkzame personen;350600;2021 1e kwartaal;75.9;-9.9
1031;10 tot 100 werkzame personen;350600;2021 2e kwartaal;104.2;-5.0
1032;10 tot 100 werkzame personen;350600;2021 3e kwartaal;96.9;-11.0
1033;10 tot 100 werkzame personen;350600;2021 4e kwartaal;135.5;-4.9
1034;10 tot 100 werkzame personen;350600;2021;103.1;-7.4
1035;10 tot 100 werkzame personen;350600;2022 1e kwartaal;81.5;7.4
1036;10 tot 100 werkzame personen;350600;2022 2e kwartaal;112.5;7.9
1037;10 tot 100 werkzame personen;350600;2022 3e kwartaal;102.7;6.0
1038;10 tot 100 werkzame personen;350600;2022 4e kwartaal;136.9;1.1
1039;10 tot 100 werkzame personen;350600;2022;108.4;5.1
1040;10 tot 100 werkzame personen;350600;2023 1e kwartaal;78.4;-3.7
1041;10 tot 100 werkzame personen;350600;2023 2e kwartaal;104.4;-7.1
1042;10 tot 100 werkzame personen;350600;2023 3e kwartaal;97.9;-4.7
1043;10 tot 100 werkzame personen;350600;2023 4e kwartaal;134.1;-2.1
1044;10 tot 100 werkzame personen;350600;2023;103.7;-4.3
1045;10 tot 100 werkzame personen;351900;2005 1e kwartaal;86.4;
1046;10 tot 100 werkzame personen;351900;2005 2e kwartaal;114.1;
1047;10 tot 100 werkzame personen;351900;2005 3e kwartaal;99.8;
1048;10 tot 100 werkzame personen;351900;2005 4e kwartaal;130.0;
1049;10 tot 100 werkzame personen;351900;2005;107.6;
1050;10 tot 100 werkzame personen;351900;2006 1e kwartaal;99.1;14.6
1051;10 tot 100 werkzame personen;351900;2006 2e kwartaal;123.5;8.3
1052;10 tot 100 werkzame personen;351900;2006 3e kwartaal;107.4;7.6
1053;10 tot 100 werkzame personen;351900;2006 4e kwartaal;145.8;12.2
1054;10 tot 100 werkzame personen;351900;2006;119.0;10.6
1055;10 tot 100 werkzame personen;351900;2007 1e kwartaal;110.6;11.6
1056;10 tot 100 werkzame personen;351900;2007 2e kwartaal;136.8;10.8
1057;10 tot 100 werkzame personen;351900;2007 3e kwartaal;118.6;10.4
1058;10 tot 100 werkzame personen;351900;2007 4e kwartaal;153.1;5.0
1059;10 tot 100 werkzame personen;351900;2007;129.8;9.1
1060;10 tot 100 werkzame personen;351900;2008 1e kwartaal;120.7;9.1
1061;10 tot 100 werkzame personen;351900;2008 2e kwartaal;148.2;8.4
1062;10 tot 100 werkzame personen;351900;2008 3e kwartaal;127.8;7.8
1063;10 tot 100 werkzame personen;351900;2008 4e kwartaal;155.5;1.6
1064;10 tot 100 werkzame personen;351900;2008;138.0;6.4
1065;10 tot 100 werkzame personen;351900;2009 1e kwartaal;124.1;2.8
1066;10 tot 100 werkzame personen;351900;2009 2e kwartaal;144.4;-2.5
1067;10 tot 100 werkzame personen;351900;2009 3e kwartaal;123.4;-3.5
1068;10 tot 100 werkzame personen;351900;2009 4e kwartaal;145.6;-6.3
1069;10 tot 100 werkzame personen;351900;2009;134.4;-2.7
1070;10 tot 100 werkzame personen;351900;2010 1e kwartaal;94.1;-24.1
1071;10 tot 100 werkzame personen;351900;2010 2e kwartaal;120.2;-16.8
1072;10 tot 100 werkzame personen;351900;2010 3e kwartaal;109.0;-11.6
1073;10 tot 100 werkzame personen;351900;2010 4e kwartaal;131.4;-9.8
1074;10 tot 100 werkzame personen;351900;2010;113.7;-15.4
1075;10 tot 100 werkzame personen;351900;2011 1e kwartaal;99.9;6.1
1076;10 tot 100 werkzame personen;351900;2011 2e kwartaal;122.0;1.5
1077;10 tot 100 werkzame personen;351900;2011 3e kwartaal;106.1;-2.7
1078;10 tot 100 werkzame personen;351900;2011 4e kwartaal;127.6;-2.9
1079;10 tot 100 werkzame personen;351900;2011;113.9;0.2
1080;10 tot 100 werkzame personen;351900;2012 1e kwartaal;88.6;-11.3
1081;10 tot 100 werkzame personen;351900;2012 2e kwartaal;108.1;-11.4
1082;10 tot 100 werkzame personen;351900;2012 3e kwartaal;97.8;-7.9
1083;10 tot 100 werkzame personen;351900;2012 4e kwartaal;114.9;-10.0
1084;10 tot 100 werkzame personen;351900;2012;102.3;-10.1
1085;10 tot 100 werkzame personen;351900;2013 1e kwartaal;78.8;-11.1
1086;10 tot 100 werkzame personen;351900;2013 2e kwartaal;100.6;-6.9
1087;10 tot 100 werkzame personen;351900;2013 3e kwartaal;93.3;-4.6
1088;10 tot 100 werkzame personen;351900;2013 4e kwartaal;114.3;-0.5
1089;10 tot 100 werkzame personen;351900;2013;96.8;-5.4
1090;10 tot 100 werkzame personen;351900;2014 1e kwartaal;85.3;8.3
1091;10 tot 100 werkzame personen;351900;2014 2e kwartaal;98.4;-2.2
1092;10 tot 100 werkzame personen;351900;2014 3e kwartaal;91.4;-2.0
1093;10 tot 100 werkzame personen;351900;2014 4e kwartaal;117.9;3.2
1094;10 tot 100 werkzame personen;351900;2014;98.3;1.6
1095;10 tot 100 werkzame personen;351900;2015 1e kwartaal;84.7;-0.8
1096;10 tot 100 werkzame personen;351900;2015 2e kwartaal;103.3;4.9
1097;10 tot 100 werkzame personen;351900;2015 3e kwartaal;94.2;3.1
1098;10 tot 100 werkzame personen;351900;2015 4e kwartaal;117.8;-0.1
1099;10 tot 100 werkzame personen;351900;2015;100.0;1.8
1100;10 tot 100 werkzame personen;351900;2016 1e kwartaal;86.3;1.9
1101;10 tot 100 werkzame personen;351900;2016 2e kwartaal;104.7;1.4
