ID;Waterkwaliteitsbeheerders;Perioden;TotaalAantal_1;MechanischeInstallaties_2;Oxidatiebedden_3;Aeratietanks_4;Oxidatietanks_5;Oxidatiesloten_6;Carrousels_7;DiscontinueSystemen_8;ParallelleInstallaties_9;Tweetrapsinstallaties_10;Compactinstallaties_11;Membraanbioreactors_12;NeredaKorrelslibReactor_13;HybrideNeredaActiefSlib_14;TotaalCapaciteitVervuilingseenheden_15;MechanischeInstallaties_16;Oxidatiebedden_17;Aeratietanks_18;Oxidatietanks_19;Oxidatiesloten_20;Carrousels_21;DiscontinueSystemen_22;ParallelleInstallaties_23;Tweetrapsinstallaties_24;Compactinstallaties_25;Membraanbioreactors_26;NeredaKorrelslibReactor_27;HybrideNeredaActiefSlibSysteem_28;TotaalCapaciteit_29;MechanischeInstallaties_30;Oxidatiebedden_31;Aeratietanks_32;Oxidatietanks_33;Oxidatiesloten_34;Carrousels_35;DiscontinueSystemen_36;ParallelleInstallaties_37;Tweetrapsinstallaties_38;Compactinstallaties_39;Membraanbioreactors_40;NeredaKorrelslibReactor_41;HybrideNeredaActiefSlibSysteem_42;VolumeAfvalwater_43;Vervuilingseenheden_44;ChemischZuurstofVerbruik_45;BiochemischZuurstofVerbruik_46;StikstofverbindingenAlsN_47;FosforverbindingenAlsP_48;Koper_49;Chroom_50;Zink_51;Lood_52;Cadmium_53;Nikkel_54;Kwik_55;Arseen_56;VolumeAfvalwater_57;Vervuilingseenheden_58;ChemischZuurstofVerbruik_59;BiochemischZuurstofVerbruik_60;StikstofverbindingenAlsN_61;FosforverbindingenAlsP_62;Koper_63;Chroom_64;Zink_65;Lood_66;Cadmium_67;Nikkel_68;Kwik_69;Arseen_70;ChemischZuurstofVerbruik_71;BiochemischZuurstofVerbruik_72;StikstofverbindingenAlsN_73;FosforverbindingenAlsP_74;ChemischZuurstofVerbruik_75;BiochemischZuurstofVerbruik_76;StikstofverbindingenAlsN_77;FosforverbindingenAlsP_78;TotaalNatSlib_79;Composteren_80;Storten_81;Verbranden_82;Cementindustrie_83;Elektriciteitscentrale_84;OverigeBestemmingen_85;TotaalDrogeStof_86;Composteren_87;Storten_88;Verbranden_89;Cementindustrie_90;Elektriciteitscentrale_91;OverigeBestemmingen_92;AsGloeirest_93;StikstofverbindingenAlsN_94;FosforverbindingenAlsP_95;Koper_96;Chroom_97;Zink_98;Lood_99;Cadmium_100;Nikkel_101;Kwik_102;Arseen_103
152;Waterschap Zeeuws-Vlaanderen (WS);2005;7.0;0.0;0.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;204.0;0.0;0.0;111.0;85.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;;;14225.0;;5565.0;1970.0;620.0;95.0;1002.0;243.0;2057.0;384.0;13.0;171.0;4.0;62.0;14225.0;;603.0;103.0;103.0;16.0;76.0;71.0;336.0;71.0;6.0;83.0;1.0;32.0;91.0;96.0;87.0;76.0;89.0;95.0;83.0;84.0;6435.0;0.0;0.0;6435.0;0.0;0.0;0.0;1695.0;0.0;0.0;1695.0;0.0;0.0;0.0;680.0;62.0;26.0;572.0;54.0;1728.0;261.0;1.0;54.0;2.0;10.0
153;Waterschap Zeeuws-Vlaanderen (WS);2006;7.0;0.0;0.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;204.0;0.0;0.0;111.0;85.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;;;14489.0;;7274.0;2864.0;711.0;106.0;797.0;281.0;2364.0;538.0;12.0;205.0;4.0;66.0;14489.0;;809.0;123.0;170.0;21.0;61.0;72.0;408.0;72.0;6.0;95.0;1.0;37.0;89.0;96.0;84.0;79.0;89.0;96.0;76.0;81.0;7490.0;0.0;0.0;7490.0;0.0;0.0;0.0;2006.0;0.0;0.0;2006.0;0.0;0.0;0.0;890.0;100.0;24.0;703.0;80.0;2129.0;310.0;1.0;67.0;1.0;29.0
154;Waterschap Zeeuws-Vlaanderen (WS);2007;7.0;0.0;0.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;209.0;0.0;0.0;111.0;89.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;;;15809.0;;6329.0;2874.0;656.0;107.0;1174.0;295.0;3232.0;813.0;13.0;289.0;4.0;106.0;15809.0;;622.0;76.0;138.0;18.0;108.0;79.0;554.0;101.0;6.0;130.0;2.0;55.0;91.0;97.0;83.0;80.0;90.0;97.0;79.0;83.0;7832.0;0.0;0.0;7832.0;0.0;0.0;0.0;2059.0;0.0;0.0;2059.0;0.0;0.0;0.0;791.0;100.0;28.0;625.0;68.0;2226.0;230.0;4.0;53.0;1.0;43.0
155;Waterschap Zeeuws-Vlaanderen (WS);2008;7.0;0.0;0.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;209.0;0.0;0.0;111.0;89.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;;;15221.0;;6514.0;3068.0;723.0;118.0;799.0;382.0;2790.0;741.0;8.0;511.0;4.0;122.0;15221.0;;588.0;67.0;157.0;20.0;28.0;76.0;577.0;81.0;4.0;212.0;2.0;65.0;91.0;98.0;82.0;75.0;91.0;98.0;78.0;83.0;8000.0;0.0;0.0;8000.0;0.0;0.0;0.0;2024.0;0.0;0.0;2024.0;0.0;0.0;0.0;773.0;56.0;55.0;577.0;68.0;2110.0;217.0;3.0;80.0;1.0;107.0
156;Waterschap Zeeuws-Vlaanderen (WS);2009;7.0;0.0;0.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;209.0;0.0;0.0;111.0;89.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;;;15579.0;;5769.0;2409.0;568.0;93.0;1665.0;297.0;2193.0;426.0;5.0;275.0;3.0;50.0;15579.0;;654.0;86.0;139.0;21.0;128.0;43.0;400.0;40.0;2.0;115.0;1.0;28.0;88.0;97.0;80.0;68.0;89.0;96.0;76.0;77.0;8053.0;0.0;0.0;8053.0;0.0;0.0;0.0;2158.0;0.0;0.0;2158.0;0.0;0.0;0.0;859.0;94.0;72.0;632.0;65.0;2132.0;235.0;3.0;79.0;1.0;43.0
157;Waterschap Zeeuws-Vlaanderen (WS);2010;7.0;0.0;0.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;;228.0;0.0;0.0;123.0;95.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;;;204.0;0.0;0.0;111.0;85.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;;;16268.0;155.0;5641.0;2150.0;620.0;84.0;615.0;107.0;2250.0;481.0;6.0;164.0;3.0;60.0;16268.0;17.0;664.0;80.0;125.0;21.0;32.0;21.0;316.0;67.0;3.0;75.0;1.0;38.0;88.0;95.0;81.0;67.0;88.0;96.0;80.0;75.0;7884.0;0.0;0.0;7884.0;0.0;0.0;0.0;2081.0;0.0;0.0;2081.0;0.0;0.0;0.0;799.0;89.0;63.0;539.0;63.0;1877.0;239.0;2.0;41.0;1.0;40.0
158;Waterschap Zeeuws-Vlaanderen (WS);2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;Waterschap Zeeuws-Vlaanderen (WS);2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;Waterschap Zeeuws-Vlaanderen (WS);2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;Waterschap Zeeuws-Vlaanderen (WS);2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;Waterschap Zeeuws-Vlaanderen (WS);2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;Waterschap Zeeuws-Vlaanderen (WS);2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;Waterschap Zeeuws-Vlaanderen (WS);2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;Waterschap Zeeuws-Vlaanderen (WS);2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;Waterschap Zeeuws-Vlaanderen (WS);2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;Waterschap Zeeuws-Vlaanderen (WS);2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;Waterschap Zeeuws-Vlaanderen (WS);2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;Waterschap Zeeuws-Vlaanderen (WS);2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;Waterschap Zeeuws-Vlaanderen (WS);2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;Waterschap Zeeuwse Eilanden (WS);2005;11.0;0.0;0.0;5.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;467.0;0.0;0.0;335.0;108.0;3.0;22.0;0.0;0.0;0.0;0.0;0.0;;;35459.0;;18811.0;7383.0;1737.0;283.0;3977.0;303.0;9730.0;1335.0;12.0;366.0;5.0;311.0;35459.0;;2260.0;236.0;523.0;64.0;322.0;56.0;1939.0;200.0;3.0;160.0;1.0;127.0;89.0;97.0;74.0;73.0;88.0;97.0;70.0;77.0;24646.0;0.0;0.0;24646.0;0.0;0.0;0.0;5698.0;0.0;0.0;5698.0;0.0;0.0;0.0;2899.0;273.0;172.0;2924.0;210.0;5646.0;823.0;9.0;142.0;6.0;165.0
172;Waterschap Zeeuwse Eilanden (WS);2006;11.0;0.0;0.0;5.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;467.0;0.0;0.0;335.0;108.0;3.0;22.0;0.0;0.0;0.0;0.0;0.0;;;34415.0;;16801.0;5968.0;1613.0;261.0;3922.0;238.0;8459.0;893.0;14.0;349.0;5.0;244.0;34415.0;;1818.0;169.0;357.0;53.0;152.0;42.0;1783.0;210.0;5.0;171.0;2.0;103.0;89.0;97.0;77.0;73.0;89.0;97.0;78.0;80.0;26092.0;0.0;0.0;26092.0;0.0;0.0;0.0;5925.0;0.0;0.0;5925.0;0.0;0.0;0.0;3025.0;285.0;187.0;3224.0;220.0;6368.0;918.0;10.0;200.0;4.0;165.0
173;Waterschap Zeeuwse Eilanden (WS);2007;10.0;0.0;0.0;5.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;470.0;0.0;0.0;335.0;108.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;;;39189.0;;16649.0;5746.0;1773.0;268.0;3651.0;283.0;9897.0;1260.0;12.0;320.0;5.0;311.0;39189.0;;2050.0;170.0;335.0;52.0;232.0;41.0;1709.0;123.0;5.0;179.0;1.0;143.0;88.0;97.0;83.0;78.0;88.0;97.0;81.0;81.0;26944.0;0.0;0.0;26944.0;0.0;0.0;0.0;6055.0;0.0;0.0;6055.0;0.0;0.0;0.0;3142.0;291.0;190.0;3138.0;231.0;6111.0;955.0;9.0;162.0;4.0;189.0
174;Waterschap Zeeuwse Eilanden (WS);2008;10.0;0.0;0.0;5.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;470.0;0.0;0.0;335.0;108.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;;;36024.0;;15271.0;5270.0;1568.0;256.0;3351.0;249.0;8919.0;899.0;7.0;254.0;5.0;251.0;36024.0;;1547.0;140.0;276.0;48.0;233.0;39.0;1453.0;189.0;3.0;123.0;2.0;95.0;91.0;98.0;82.0;77.0;90.0;97.0;82.0;81.0;23326.0;0.0;0.0;22143.0;0.0;0.0;1183.0;5602.0;0.0;0.0;5306.0;0.0;0.0;296.0;2762.0;266.0;178.0;2690.0;218.0;5597.0;728.0;7.0;126.0;3.0;153.0
175;Waterschap Zeeuwse Eilanden (WS);2009;10.0;0.0;0.0;5.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;470.0;0.0;0.0;335.0;108.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;;;34701.0;;16461.0;6008.0;1614.0;268.0;3345.0;221.0;7176.0;686.0;12.0;430.0;6.0;227.0;34701.0;;1585.0;151.0;285.0;38.0;315.0;52.0;1193.0;179.0;7.0;152.0;3.0;103.0;90.0;97.0;83.0;77.0;90.0;97.0;82.0;86.0;25317.0;0.0;0.0;24524.0;0.0;793.0;0.0;6203.0;0.0;0.0;6003.0;0.0;201.0;0.0;2711.0;290.0;204.0;3001.0;233.0;5707.0;748.0;7.0;128.0;4.0;155.0
176;Waterschap Zeeuwse Eilanden (WS);2010;9.0;0.0;0.0;5.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;569.0;0.0;0.0;414.0;113.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;;;467.0;0.0;0.0;335.0;105.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;;;38994.0;413.0;15545.0;6328.0;1551.0;228.0;2277.0;183.0;7496.0;802.0;10.0;374.0;5.0;329.0;38994.0;56.0;2004.0;325.0;381.0;41.0;190.0;67.0;1939.0;239.0;6.0;233.0;2.0;242.0;88.0;96.0;81.0;78.0;87.0;95.0;75.0;82.0;26349.0;0.0;0.0;26349.0;0.0;0.0;0.0;6228.0;0.0;0.0;6228.0;0.0;0.0;0.0;2499.0;301.0;206.0;2453.0;206.0;5028.0;753.0;7.0;111.0;4.0;152.0
177;Waterschap Zeeuwse Eilanden (WS);2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;Waterschap Zeeuwse Eilanden (WS);2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;Waterschap Zeeuwse Eilanden (WS);2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;Waterschap Zeeuwse Eilanden (WS);2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;Waterschap Zeeuwse Eilanden (WS);2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;Waterschap Zeeuwse Eilanden (WS);2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;Waterschap Zeeuwse Eilanden (WS);2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;Waterschap Zeeuwse Eilanden (WS);2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;Waterschap Zeeuwse Eilanden (WS);2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;Waterschap Zeeuwse Eilanden (WS);2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;Waterschap Zeeuwse Eilanden (WS);2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;Waterschap Zeeuwse Eilanden (WS);2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;Waterschap Zeeuwse Eilanden (WS);2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;Waterschap De Dommel (WS);2005;8.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;1280.0;0.0;0.0;999.0;0.0;245.0;0.0;0.0;0.0;36.0;0.0;0.0;;;107452.0;;58274.0;20723.0;4640.0;838.0;7776.0;1925.0;22607.0;2092.0;488.0;2095.0;42.0;191.0;107452.0;;5171.0;560.0;1542.0;130.0;1408.0;300.0;9072.0;474.0;17.0;823.0;9.0;81.0;92.0;97.0;76.0;83.0;91.0;97.0;67.0;84.0;89458.0;0.0;0.0;89458.0;0.0;0.0;0.0;22314.0;0.0;0.0;22314.0;0.0;0.0;0.0;7922.0;1147.0;625.0;8008.0;2001.0;18492.0;2312.0;41.0;969.0;36.0;155.0
191;Waterschap De Dommel (WS);2006;8.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;1232.0;0.0;0.0;951.0;0.0;245.0;0.0;0.0;0.0;36.0;0.0;0.0;;;105749.0;;54046.0;16835.0;4306.0;793.0;8403.0;902.0;19348.0;1246.0;57.0;1521.0;33.0;284.0;105749.0;;3423.0;495.0;822.0;105.0;789.0;109.0;6865.0;262.0;16.0;752.0;10.0;113.0;93.0;97.0;82.0;84.0;94.0;97.0;81.0;87.0;90984.0;0.0;0.0;90984.0;0.0;0.0;0.0;22685.0;0.0;0.0;22685.0;0.0;0.0;0.0;7488.0;1120.0;648.0;7863.0;1196.0;17431.0;2395.0;44.0;866.0;19.0;172.0
192;Waterschap De Dommel (WS);2007;8.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;1232.0;0.0;0.0;951.0;0.0;245.0;0.0;0.0;0.0;36.0;0.0;0.0;;;118160.0;;53288.0;17904.0;4572.0;816.0;10544.0;2160.0;23919.0;1715.0;64.0;2408.0;25.0;297.0;118160.0;;4053.0;584.0;955.0;109.0;896.0;273.0;7999.0;287.0;21.0;920.0;7.0;96.0;93.0;96.0;82.0;84.0;92.0;97.0;79.0;87.0;92386.0;0.0;0.0;92386.0;0.0;0.0;0.0;22688.0;0.0;0.0;22688.0;0.0;0.0;0.0;7200.0;1063.0;645.0;8414.0;1607.0;19584.0;2668.0;38.0;1360.0;16.0;181.0
193;Waterschap De Dommel (WS);2008;8.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;1280.0;0.0;0.0;999.0;0.0;245.0;0.0;0.0;0.0;36.0;0.0;0.0;;;103675.0;;50954.0;16916.0;4612.0;849.0;9178.0;1225.0;19357.0;1199.0;45.0;1528.0;25.0;262.0;103675.0;;3442.0;438.0;860.0;88.0;685.0;106.0;7208.0;226.0;17.0;717.0;7.0;104.0;93.0;97.0;83.0;86.0;93.0;97.0;81.0;90.0;93157.0;0.0;0.0;93157.0;0.0;0.0;0.0;22984.0;0.0;0.0;22984.0;0.0;0.0;0.0;5810.0;912.0;555.0;8279.0;1247.0;18558.0;2098.0;21.0;979.0;15.0;174.0
194;Waterschap De Dommel (WS);2009;8.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;1288.0;0.0;0.0;1007.0;0.0;245.0;0.0;0.0;0.0;36.0;0.0;0.0;;;101308.0;;53198.0;17953.0;4573.0;905.0;10991.0;933.0;22395.0;2033.0;58.0;1336.0;22.0;258.0;101308.0;;3731.0;469.0;771.0;89.0;746.0;92.0;7202.0;233.0;10.0;684.0;6.0;98.0;93.0;97.0;83.0;88.0;93.0;97.0;83.0;90.0;91237.0;0.0;0.0;91237.0;0.0;0.0;0.0;22587.0;0.0;0.0;22587.0;0.0;0.0;0.0;7304.0;741.0;402.0;8522.0;1239.0;17911.0;2099.0;50.0;657.0;16.0;171.0
195;Waterschap De Dommel (WS);2010;8.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;;;1476.0;0.0;0.0;1129.0;0.0;304.0;0.0;0.0;0.0;43.0;0.0;0.0;;;1288.0;0.0;0.0;1007.0;0.0;245.0;0.0;0.0;0.0;36.0;0.0;0.0;;;109279.0;1396.0;54766.0;20122.0;4736.0;873.0;9848.0;1187.0;20888.0;1267.0;97.0;1427.0;25.0;228.0;109279.0;97.0;3701.0;582.0;843.0;73.0;703.0;155.0;8210.0;225.0;10.0;890.0;4.0;97.0;93.0;97.0;84.0;90.0;93.0;97.0;82.0;92.0;94068.0;0.0;0.0;94068.0;0.0;0.0;0.0;22789.0;0.0;0.0;22789.0;0.0;0.0;0.0;6508.0;1330.0;732.0;7619.0;1078.0;23124.0;2698.0;89.0;1025.0;21.0;113.0
196;Waterschap De Dommel (WS);2011;8.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1471.0;0.0;0.0;1219.0;0.0;252.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1288.0;0.0;0.0;1082.0;0.0;206.0;0.0;0.0;0.0;0.0;0.0;0.0;;;109267.0;1448.0;56329.0;18781.0;5018.0;868.0;9170.0;1095.0;23113.0;1778.0;109.0;1648.0;25.0;233.0;109267.0;99.0;3804.0;501.0;908.0;89.0;634.0;144.0;7607.0;184.0;18.0;735.0;5.0;97.0;93.0;97.0;85.0;90.0;93.0;97.0;82.0;90.0;96472.0;0.0;0.0;96472.0;0.0;0.0;0.0;22901.0;0.0;0.0;22901.0;0.0;0.0;0.0;6218.0;1290.0;678.0;9158.0;1176.0;18450.0;2271.0;38.0;756.0;18.0;127.0
197;Waterschap De Dommel (WS);2012;8.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1471.0;0.0;0.0;1219.0;0.0;252.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1288.0;0.0;0.0;1082.0;0.0;206.0;0.0;0.0;0.0;0.0;0.0;0.0;;;112305.0;1391.0;53637.0;19526.0;4924.0;834.0;7966.0;1588.0;19543.0;1479.0;79.0;1478.0;22.0;281.0;112305.0;96.0;3670.0;625.0;883.0;88.0;605.0;161.0;7951.0;157.0;34.0;646.0;4.0;158.0;93.0;97.0;86.0;91.0;93.0;97.0;82.0;89.0;95039.0;0.0;0.0;95039.0;0.0;0.0;0.0;22769.0;0.0;0.0;22769.0;0.0;0.0;0.0;5855.0;1381.0;759.0;8902.0;1262.0;18869.0;1978.0;33.0;657.0;14.0;114.0
198;Waterschap De Dommel (WS);2013;8.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1471.0;0.0;0.0;1219.0;0.0;252.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1288.0;0.0;0.0;1082.0;0.0;206.0;0.0;0.0;0.0;0.0;0.0;0.0;;;102851.0;1416.0;55316.0;20789.0;4857.0;839.0;8753.0;1215.0;26337.0;1871.0;55.0;1061.0;27.0;333.0;102851.0;85.0;3306.0;298.0;830.0;77.0;752.0;132.0;7957.0;167.0;11.0;609.0;2.0;107.0;94.0;99.0;87.0;92.0;94.0;99.0;83.0;91.0;93860.0;0.0;0.0;93860.0;0.0;0.0;0.0;22871.0;0.0;0.0;22871.0;0.0;0.0;0.0;6558.0;1255.0;773.0;8295.0;1247.0;16312.0;1773.0;27.0;640.0;14.0;147.0
199;Waterschap De Dommel (WS);2014;8.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1471.0;0.0;0.0;1219.0;0.0;252.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1288.0;0.0;0.0;1082.0;0.0;206.0;0.0;0.0;0.0;0.0;0.0;0.0;;;107669.0;1402.0;53984.0;25223.0;4984.0;885.0;10466.0;1609.0;25427.0;1725.0;36.0;1889.0;16.0;347.0;107669.0;78.0;3014.0;310.0;741.0;74.0;630.0;147.0;7511.0;183.0;10.0;613.0;1.0;112.0;94.0;98.0;89.0;93.0;94.0;99.0;85.0;92.0;98129.0;0.0;0.0;98129.0;0.0;0.0;0.0;23834.0;0.0;0.0;23834.0;0.0;0.0;0.0;8434.0;1294.0;854.0;7630.0;1459.0;15431.0;1873.0;26.0;592.0;15.0;161.0
