ID;RegioS;LadenLossen;BinnenlandseInternationaleVaart;Perioden;TotaalGewicht_1;LandbouwProductenDieren_2;VoedingsProductenVeevoeder_3;VasteBrandstoffen_4;AardolienAardolieproducten_5;ErtsenEnMetaalresiduen_6;MetalenMetalenHalffabrikaten_7;RuweMineralenEnBouwmaterialen_8;Meststoffen_9;ChemischeProducten_10;OverigeGoederenEnFabrikaten_11
2012;70361;Totaal geladen en gelost;Internationale vaart;2006*;0;0;0;0;0;0;0;0;0;0;0
2013;70361;Geladen;Totaal binnenlandse/internationale vaart;1996;34;0;0;0;4;0;0;30;0;0;0
2014;70361;Geladen;Totaal binnenlandse/internationale vaart;1997;23;0;0;0;5;0;0;17;0;0;1
2015;70361;Geladen;Totaal binnenlandse/internationale vaart;1998;44;0;0;0;1;0;0;43;0;0;0
2016;70361;Geladen;Totaal binnenlandse/internationale vaart;1999;20;0;0;0;0;0;0;14;0;1;4
2017;70361;Geladen;Totaal binnenlandse/internationale vaart;2000;15;0;0;0;2;0;0;7;0;1;6
2018;70361;Geladen;Totaal binnenlandse/internationale vaart;2001;60;0;2;0;1;21;0;6;0;1;29
2019;70361;Geladen;Totaal binnenlandse/internationale vaart;2002;252;3;3;0;6;51;0;18;0;1;169
2020;70361;Geladen;Totaal binnenlandse/internationale vaart;2003;128;3;0;0;0;34;0;15;0;0;76
2021;70361;Geladen;Totaal binnenlandse/internationale vaart;2004;163;9;2;0;0;53;0;17;0;1;81
2022;70361;Geladen;Totaal binnenlandse/internationale vaart;2005;146;20;0;0;0;27;0;10;0;3;86
2023;70361;Geladen;Totaal binnenlandse/internationale vaart;2006*;32;0;0;0;0;0;0;26;0;0;6
2024;70361;Geladen;Binnenlandse vaart;1996;34;0;0;0;4;0;0;30;0;0;0
2025;70361;Geladen;Binnenlandse vaart;1997;23;0;0;0;5;0;0;17;0;0;1
2026;70361;Geladen;Binnenlandse vaart;1998;44;0;0;0;1;0;0;43;0;0;0
2027;70361;Geladen;Binnenlandse vaart;1999;20;0;0;0;0;0;0;14;0;1;4
2028;70361;Geladen;Binnenlandse vaart;2000;15;0;0;0;2;0;0;7;0;1;6
2029;70361;Geladen;Binnenlandse vaart;2001;60;0;2;0;1;21;0;6;0;1;29
2030;70361;Geladen;Binnenlandse vaart;2002;248;0;3;0;6;51;0;18;0;1;169
2031;70361;Geladen;Binnenlandse vaart;2003;125;0;0;0;0;34;0;15;0;0;76
2032;70361;Geladen;Binnenlandse vaart;2004;152;1;2;0;0;53;0;17;0;0;79
2033;70361;Geladen;Binnenlandse vaart;2005;86;0;0;0;0;27;0;7;0;0;52
2034;70361;Geladen;Binnenlandse vaart;2006*;32;0;0;0;0;0;0;26;0;0;6
2035;70361;Geladen;Internationale vaart;1996;0;0;0;0;0;0;0;0;0;0;0
2036;70361;Geladen;Internationale vaart;1997;0;0;0;0;0;0;0;0;0;0;0
2037;70361;Geladen;Internationale vaart;1998;0;0;0;0;0;0;0;0;0;0;0
2038;70361;Geladen;Internationale vaart;1999;0;0;0;0;0;0;0;0;0;0;0
2039;70361;Geladen;Internationale vaart;2000;0;0;0;0;0;0;0;0;0;0;0
2040;70361;Geladen;Internationale vaart;2001;0;0;0;0;0;0;0;0;0;0;0
2041;70361;Geladen;Internationale vaart;2002;4;3;0;0;0;0;0;0;0;0;0
2042;70361;Geladen;Internationale vaart;2003;3;3;0;0;0;0;0;0;0;0;0
2043;70361;Geladen;Internationale vaart;2004;11;8;0;0;0;0;0;0;0;1;2
2044;70361;Geladen;Internationale vaart;2005;59;19;0;0;0;0;0;3;0;3;34
2045;70361;Geladen;Internationale vaart;2006*;0;0;0;0;0;0;0;0;0;0;0
2046;70361;Gelost;Totaal binnenlandse/internationale vaart;1996;480;0;1;0;0;0;3;476;0;0;0
2047;70361;Gelost;Totaal binnenlandse/internationale vaart;1997;915;0;1;0;0;0;0;914;1;0;0
2048;70361;Gelost;Totaal binnenlandse/internationale vaart;1998;745;0;2;0;3;0;0;737;1;0;1
2049;70361;Gelost;Totaal binnenlandse/internationale vaart;1999;480;0;0;0;0;1;0;474;5;0;0
2050;70361;Gelost;Totaal binnenlandse/internationale vaart;2000;533;0;0;0;0;0;0;515;16;0;1
2051;70361;Gelost;Totaal binnenlandse/internationale vaart;2001;925;1;16;1;3;0;2;772;15;0;115
2052;70361;Gelost;Totaal binnenlandse/internationale vaart;2002;1044;1;44;0;0;0;0;688;16;0;295
2053;70361;Gelost;Totaal binnenlandse/internationale vaart;2003;325;1;0;0;0;0;0;137;5;0;182
2054;70361;Gelost;Totaal binnenlandse/internationale vaart;2004;689;3;2;0;0;1;1;515;2;0;164
2055;70361;Gelost;Totaal binnenlandse/internationale vaart;2005;353;0;0;0;0;0;0;239;1;0;114
2056;70361;Gelost;Totaal binnenlandse/internationale vaart;2006*;918;0;0;0;1;0;0;894;0;0;23
2057;70361;Gelost;Binnenlandse vaart;1996;476;0;1;0;0;0;0;475;0;0;0
2058;70361;Gelost;Binnenlandse vaart;1997;910;0;1;0;0;0;0;909;1;0;0
2059;70361;Gelost;Binnenlandse vaart;1998;737;0;2;0;3;0;0;732;0;0;0
2060;70361;Gelost;Binnenlandse vaart;1999;466;0;0;0;0;1;0;464;1;0;0
2061;70361;Gelost;Binnenlandse vaart;2000;522;0;0;0;0;0;0;512;10;0;0
2062;70361;Gelost;Binnenlandse vaart;2001;904;1;16;0;3;0;0;762;9;0;114
2063;70361;Gelost;Binnenlandse vaart;2002;1030;1;44;0;0;0;0;681;11;0;293
2064;70361;Gelost;Binnenlandse vaart;2003;313;0;0;0;0;0;0;129;2;0;182
2065;70361;Gelost;Binnenlandse vaart;2004;676;3;2;0;0;0;1;504;1;0;164
2066;70361;Gelost;Binnenlandse vaart;2005;340;0;0;0;0;0;0;227;0;0;112
2067;70361;Gelost;Binnenlandse vaart;2006*;918;0;0;0;1;0;0;894;0;0;23
2068;70361;Gelost;Internationale vaart;1996;5;0;0;0;0;0;3;2;0;0;0
2069;70361;Gelost;Internationale vaart;1997;5;0;0;0;0;0;0;5;0;0;0
2070;70361;Gelost;Internationale vaart;1998;8;0;0;0;0;0;0;5;1;0;1
2071;70361;Gelost;Internationale vaart;1999;14;0;0;0;0;0;0;9;5;0;0
2072;70361;Gelost;Internationale vaart;2000;11;0;0;0;0;0;0;3;7;0;1
2073;70361;Gelost;Internationale vaart;2001;21;0;0;1;0;0;2;10;6;0;2
2074;70361;Gelost;Internationale vaart;2002;15;0;0;0;0;0;0;7;5;0;2
2075;70361;Gelost;Internationale vaart;2003;12;1;0;0;0;0;0;8;3;0;0
2076;70361;Gelost;Internationale vaart;2004;13;0;0;0;0;1;0;11;1;0;0
2077;70361;Gelost;Internationale vaart;2005;14;0;0;0;0;0;0;11;1;0;2
2078;70361;Gelost;Internationale vaart;2006*;0;0;0;0;0;0;0;0;0;0;0
2079;40141;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;1996;833;52;119;0;0;0;252;342;0;1;66
2080;40141;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;1997;953;38;94;0;0;1;281;463;1;0;76
2081;40141;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;1998;876;31;190;0;0;0;208;437;0;0;10
2082;40141;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;1999;1127;31;164;0;0;2;306;589;1;0;36
2083;40141;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2000;823;14;146;0;0;4;254;396;1;0;9
2084;40141;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2001;893;13;121;0;1;1;415;323;0;0;18
2085;40141;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2002;763;8;127;0;0;3;292;311;0;0;22
2086;40141;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2003;1112;20;126;0;0;5;502;434;1;1;24
2087;40141;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2004;810;8;102;0;0;2;252;436;4;0;8
2088;40141;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2005;838;24;106;1;0;1;261;413;2;0;30
2089;40141;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2006*;1261;13;116;0;2;14;279;815;0;1;21
2090;40141;Totaal geladen en gelost;Binnenlandse vaart;1996;253;29;110;0;0;0;0;56;0;0;57
2091;40141;Totaal geladen en gelost;Binnenlandse vaart;1997;282;14;85;0;0;0;0;135;0;0;48
2092;40141;Totaal geladen en gelost;Binnenlandse vaart;1998;273;14;174;0;0;0;0;85;0;0;0
2093;40141;Totaal geladen en gelost;Binnenlandse vaart;1999;367;19;136;0;0;0;1;184;1;0;27
2094;40141;Totaal geladen en gelost;Binnenlandse vaart;2000;232;6;130;0;0;3;2;90;1;0;0
2095;40141;Totaal geladen en gelost;Binnenlandse vaart;2001;180;1;114;0;1;1;2;61;0;0;0
2096;40141;Totaal geladen en gelost;Binnenlandse vaart;2002;239;5;117;0;0;3;4;102;0;0;8
2097;40141;Totaal geladen en gelost;Binnenlandse vaart;2003;239;12;117;0;0;1;4;100;0;0;3
2098;40141;Totaal geladen en gelost;Binnenlandse vaart;2004;278;2;90;0;0;1;2;172;3;0;7
2099;40141;Totaal geladen en gelost;Binnenlandse vaart;2005;345;7;92;1;0;0;2;218;2;0;23
2100;40141;Totaal geladen en gelost;Binnenlandse vaart;2006*;772;5;90;0;2;13;0;648;0;1;13
2101;40141;Totaal geladen en gelost;Internationale vaart;1996;581;23;9;0;0;0;252;286;0;1;9
2102;40141;Totaal geladen en gelost;Internationale vaart;1997;671;24;9;0;0;1;281;328;1;0;28
2103;40141;Totaal geladen en gelost;Internationale vaart;1998;603;17;16;0;0;0;208;352;0;0;10
2104;40141;Totaal geladen en gelost;Internationale vaart;1999;760;12;28;0;0;2;305;405;0;0;9
2105;40141;Totaal geladen en gelost;Internationale vaart;2000;591;7;16;0;0;0;252;306;0;0;9
2106;40141;Totaal geladen en gelost;Internationale vaart;2001;713;13;7;0;0;0;413;262;0;0;18
2107;40141;Totaal geladen en gelost;Internationale vaart;2002;523;3;9;0;0;0;288;209;0;0;14
2108;40141;Totaal geladen en gelost;Internationale vaart;2003;873;7;9;0;0;3;498;334;1;1;21
2109;40141;Totaal geladen en gelost;Internationale vaart;2004;532;6;11;0;0;1;249;264;1;0;1
2110;40141;Totaal geladen en gelost;Internationale vaart;2005;493;17;14;0;0;1;258;195;0;0;7
2111;40141;Totaal geladen en gelost;Internationale vaart;2006*;489;8;26;0;0;1;278;167;0;0;8
2112;40141;Geladen;Totaal binnenlandse/internationale vaart;1996;37;0;0;0;0;0;0;1;0;0;36
2113;40141;Geladen;Totaal binnenlandse/internationale vaart;1997;40;1;1;0;0;1;0;5;0;0;32
2114;40141;Geladen;Totaal binnenlandse/internationale vaart;1998;12;2;3;0;0;0;0;4;0;0;2
2115;40141;Geladen;Totaal binnenlandse/internationale vaart;1999;52;2;1;0;0;1;1;20;0;0;27
2116;40141;Geladen;Totaal binnenlandse/internationale vaart;2000;16;2;1;0;0;3;4;6;0;0;0
2117;40141;Geladen;Totaal binnenlandse/internationale vaart;2001;9;0;1;0;0;1;5;1;0;0;0
2118;40141;Geladen;Totaal binnenlandse/internationale vaart;2002;31;0;3;0;0;0;3;20;0;0;5
2119;40141;Geladen;Totaal binnenlandse/internationale vaart;2003;16;0;1;0;0;0;0;14;0;0;1
2120;40141;Geladen;Totaal binnenlandse/internationale vaart;2004;37;1;4;0;0;1;0;29;0;0;3
2121;40141;Geladen;Totaal binnenlandse/internationale vaart;2005;77;2;2;0;0;0;0;52;0;0;20
2122;40141;Geladen;Totaal binnenlandse/internationale vaart;2006*;49;2;4;0;0;10;0;17;0;0;15
2123;40141;Geladen;Binnenlandse vaart;1996;35;0;0;0;0;0;0;0;0;0;35
2124;40141;Geladen;Binnenlandse vaart;1997;37;0;1;0;0;0;0;4;0;0;32
2125;40141;Geladen;Binnenlandse vaart;1998;6;0;3;0;0;0;0;3;0;0;0
2126;40141;Geladen;Binnenlandse vaart;1999;48;0;1;0;0;0;1;20;0;0;27
2127;40141;Geladen;Binnenlandse vaart;2000;12;2;1;0;0;2;0;6;0;0;0
2128;40141;Geladen;Binnenlandse vaart;2001;4;0;1;0;0;1;1;1;0;0;0
2129;40141;Geladen;Binnenlandse vaart;2002;27;0;3;0;0;0;0;19;0;0;5
2130;40141;Geladen;Binnenlandse vaart;2003;15;0;1;0;0;0;0;14;0;0;0
2131;40141;Geladen;Binnenlandse vaart;2004;36;0;3;0;0;1;0;29;0;0;3
2132;40141;Geladen;Binnenlandse vaart;2005;75;1;2;0;0;0;0;52;0;0;20
2133;40141;Geladen;Binnenlandse vaart;2006*;42;0;3;0;0;10;0;17;0;0;10
2134;40141;Geladen;Internationale vaart;1996;2;0;0;0;0;0;0;1;0;0;1
2135;40141;Geladen;Internationale vaart;1997;3;1;0;0;0;1;0;1;0;0;1
2136;40141;Geladen;Internationale vaart;1998;6;2;0;0;0;0;0;1;0;0;2
2137;40141;Geladen;Internationale vaart;1999;4;2;0;0;0;1;1;0;0;0;1
2138;40141;Geladen;Internationale vaart;2000;4;0;0;0;0;0;4;0;0;0;0
2139;40141;Geladen;Internationale vaart;2001;5;0;1;0;0;0;4;0;0;0;0
2140;40141;Geladen;Internationale vaart;2002;4;0;0;0;0;0;3;1;0;0;0
2141;40141;Geladen;Internationale vaart;2003;2;0;0;0;0;0;0;1;0;0;1
2142;40141;Geladen;Internationale vaart;2004;2;1;1;0;0;0;0;1;0;0;0
2143;40141;Geladen;Internationale vaart;2005;1;1;0;0;0;0;0;0;0;0;0
2144;40141;Geladen;Internationale vaart;2006*;7;2;1;0;0;0;0;0;0;0;5
2145;40141;Gelost;Totaal binnenlandse/internationale vaart;1996;796;52;119;0;0;0;252;341;0;1;30
2146;40141;Gelost;Totaal binnenlandse/internationale vaart;1997;913;37;93;0;0;0;281;458;1;0;44
2147;40141;Gelost;Totaal binnenlandse/internationale vaart;1998;865;30;187;0;0;0;207;433;0;0;8
2148;40141;Gelost;Totaal binnenlandse/internationale vaart;1999;1075;29;163;0;0;1;304;569;1;0;9
2149;40141;Gelost;Totaal binnenlandse/internationale vaart;2000;807;12;145;0;0;1;250;390;1;0;9
2150;40141;Gelost;Totaal binnenlandse/internationale vaart;2001;885;13;120;0;1;0;409;322;0;0;18
2151;40141;Gelost;Totaal binnenlandse/internationale vaart;2002;732;8;124;0;0;3;289;292;0;0;17
2152;40141;Gelost;Totaal binnenlandse/internationale vaart;2003;1096;19;125;0;0;5;502;420;1;1;23
2153;40141;Gelost;Totaal binnenlandse/internationale vaart;2004;773;7;98;0;0;1;252;407;4;0;5
2154;40141;Gelost;Totaal binnenlandse/internationale vaart;2005;761;22;104;1;0;1;261;361;2;0;10
2155;40141;Gelost;Totaal binnenlandse/internationale vaart;2006*;1212;12;112;0;2;3;278;798;0;1;6
2156;40141;Gelost;Binnenlandse vaart;1996;218;29;110;0;0;0;0;56;0;0;23
2157;40141;Gelost;Binnenlandse vaart;1997;246;14;84;0;0;0;0;131;0;0;17
2158;40141;Gelost;Binnenlandse vaart;1998;267;14;171;0;0;0;0;82;0;0;0
2159;40141;Gelost;Binnenlandse vaart;1999;319;19;135;0;0;0;1;164;1;0;0
2160;40141;Gelost;Binnenlandse vaart;2000;220;4;129;0;0;1;2;83;1;0;0
2161;40141;Gelost;Binnenlandse vaart;2001;177;1;114;0;1;0;1;60;0;0;0
2162;40141;Gelost;Binnenlandse vaart;2002;213;5;115;0;0;3;4;83;0;0;3
2163;40141;Gelost;Binnenlandse vaart;2003;224;12;116;0;0;1;4;86;0;0;3
2164;40141;Gelost;Binnenlandse vaart;2004;242;2;87;0;0;0;2;144;3;0;4
2165;40141;Gelost;Binnenlandse vaart;2005;270;6;90;1;0;0;2;165;2;0;3
2166;40141;Gelost;Binnenlandse vaart;2006*;730;5;87;0;2;2;0;630;0;1;3
2167;40141;Gelost;Internationale vaart;1996;578;23;9;0;0;0;252;285;0;1;7
2168;40141;Gelost;Internationale vaart;1997;668;23;9;0;0;0;281;327;1;0;27
2169;40141;Gelost;Internationale vaart;1998;597;16;16;0;0;0;207;351;0;0;8
2170;40141;Gelost;Internationale vaart;1999;756;10;28;0;0;1;304;405;0;0;9
2171;40141;Gelost;Internationale vaart;2000;587;7;16;0;0;0;248;306;0;0;9
2172;40141;Gelost;Internationale vaart;2001;708;13;7;0;0;0;408;262;0;0;18
2173;40141;Gelost;Internationale vaart;2002;519;3;9;0;0;0;285;209;0;0;14
2174;40141;Gelost;Internationale vaart;2003;872;7;9;0;0;3;498;333;1;1;20
2175;40141;Gelost;Internationale vaart;2004;530;5;11;0;0;1;249;263;1;0;1
2176;40141;Gelost;Internationale vaart;2005;491;16;14;0;0;1;258;195;0;0;7
2177;40141;Gelost;Internationale vaart;2006*;482;6;25;0;0;1;278;167;0;0;3
2178;Almere;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;1996;624;0;1;0;0;1;0;620;0;0;3
2179;Almere;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;1997;471;1;0;2;5;0;0;461;0;0;2
2180;Almere;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;1998;667;0;0;0;6;0;4;648;6;1;1
2181;Almere;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;1999;1093;0;1;0;17;2;1;1071;0;0;1
2182;Almere;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2000;1181;0;1;0;5;0;2;1161;0;0;12
2183;Almere;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2001;2230;0;0;0;4;0;0;2214;0;0;11
2184;Almere;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2002;816;0;2;1;1;0;1;810;0;0;1
2185;Almere;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2003;3407;0;0;0;5;3;2;3386;0;0;11
2186;Almere;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2004;671;0;1;0;1;2;0;664;0;0;2
2187;Almere;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2005;657;1;0;0;1;1;0;651;1;1;3
2188;Almere;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2006*;778;1;1;0;1;2;1;763;0;0;8
2189;Almere;Totaal geladen en gelost;Binnenlandse vaart;1996;595;0;0;0;0;0;0;595;0;0;0
2190;Almere;Totaal geladen en gelost;Binnenlandse vaart;1997;419;1;0;0;5;0;0;413;0;0;0
2191;Almere;Totaal geladen en gelost;Binnenlandse vaart;1998;618;0;0;0;6;0;0;605;6;1;0
2192;Almere;Totaal geladen en gelost;Binnenlandse vaart;1999;1016;0;1;0;17;2;0;996;0;0;0
2193;Almere;Totaal geladen en gelost;Binnenlandse vaart;2000;1094;0;1;0;5;0;0;1078;0;0;10
2194;Almere;Totaal geladen en gelost;Binnenlandse vaart;2001;2158;0;0;0;4;0;0;2144;0;0;10
2195;Almere;Totaal geladen en gelost;Binnenlandse vaart;2002;757;0;2;0;1;0;0;754;0;0;0
2196;Almere;Totaal geladen en gelost;Binnenlandse vaart;2003;3380;0;0;0;5;3;0;3360;0;0;11
2197;Almere;Totaal geladen en gelost;Binnenlandse vaart;2004;636;0;1;0;1;2;0;629;0;0;2
2198;Almere;Totaal geladen en gelost;Binnenlandse vaart;2005;631;1;0;0;1;1;0;624;1;1;3
2199;Almere;Totaal geladen en gelost;Binnenlandse vaart;2006*;753;1;1;0;1;2;0;740;0;0;8
2200;Almere;Totaal geladen en gelost;Internationale vaart;1996;29;0;1;0;0;1;0;25;0;0;3
2201;Almere;Totaal geladen en gelost;Internationale vaart;1997;52;0;0;2;0;0;0;48;0;0;2
2202;Almere;Totaal geladen en gelost;Internationale vaart;1998;49;0;0;0;0;0;4;43;0;0;1
2203;Almere;Totaal geladen en gelost;Internationale vaart;1999;77;0;0;0;0;0;1;75;0;0;0
2204;Almere;Totaal geladen en gelost;Internationale vaart;2000;87;0;0;0;0;0;2;83;0;0;2
2205;Almere;Totaal geladen en gelost;Internationale vaart;2001;72;0;0;0;0;0;0;70;0;0;1
2206;Almere;Totaal geladen en gelost;Internationale vaart;2002;58;0;0;1;0;0;1;56;0;0;0
2207;Almere;Totaal geladen en gelost;Internationale vaart;2003;27;0;0;0;0;0;2;25;0;0;0
2208;Almere;Totaal geladen en gelost;Internationale vaart;2004;35;0;0;0;0;0;0;35;0;0;0
2209;Almere;Totaal geladen en gelost;Internationale vaart;2005;27;0;0;0;0;0;0;27;0;0;0
2210;Almere;Totaal geladen en gelost;Internationale vaart;2006*;24;0;0;0;0;0;1;23;0;0;0
2211;Almere;Geladen;Totaal binnenlandse/internationale vaart;1996;258;0;1;0;0;1;0;256;0;0;0
2212;Almere;Geladen;Totaal binnenlandse/internationale vaart;1997;113;1;0;0;1;0;0;111;0;0;0
2213;Almere;Geladen;Totaal binnenlandse/internationale vaart;1998;319;0;0;0;3;0;0;316;0;1;0
2214;Almere;Geladen;Totaal binnenlandse/internationale vaart;1999;505;0;0;0;4;0;0;501;0;0;0
2215;Almere;Geladen;Totaal binnenlandse/internationale vaart;2000;415;0;0;0;2;0;0;413;0;0;0
2216;Almere;Geladen;Totaal binnenlandse/internationale vaart;2001;1695;0;0;0;1;0;0;1693;0;0;0
2217;Almere;Geladen;Totaal binnenlandse/internationale vaart;2002;467;0;0;0;1;0;0;465;0;0;0
2218;Almere;Geladen;Totaal binnenlandse/internationale vaart;2003;1372;0;0;0;2;0;0;1360;0;0;10
2219;Almere;Geladen;Totaal binnenlandse/internationale vaart;2004;287;0;1;0;0;2;0;283;0;0;1
2220;Almere;Geladen;Totaal binnenlandse/internationale vaart;2005;340;1;0;0;1;1;0;336;0;0;2
2221;Almere;Geladen;Totaal binnenlandse/internationale vaart;2006*;223;0;0;0;1;2;0;215;0;0;5
2222;Almere;Geladen;Binnenlandse vaart;1996;256;0;0;0;0;0;0;256;0;0;0
2223;Almere;Geladen;Binnenlandse vaart;1997;113;1;0;0;1;0;0;110;0;0;0
2224;Almere;Geladen;Binnenlandse vaart;1998;319;0;0;0;3;0;0;316;0;1;0
2225;Almere;Geladen;Binnenlandse vaart;1999;505;0;0;0;4;0;0;501;0;0;0
2226;Almere;Geladen;Binnenlandse vaart;2000;415;0;0;0;2;0;0;413;0;0;0
2227;Almere;Geladen;Binnenlandse vaart;2001;1695;0;0;0;1;0;0;1693;0;0;0
2228;Almere;Geladen;Binnenlandse vaart;2002;467;0;0;0;1;0;0;465;0;0;0
2229;Almere;Geladen;Binnenlandse vaart;2003;1372;0;0;0;2;0;0;1360;0;0;10
2230;Almere;Geladen;Binnenlandse vaart;2004;287;0;1;0;0;2;0;283;0;0;1
2231;Almere;Geladen;Binnenlandse vaart;2005;333;1;0;0;1;1;0;329;0;0;2
2232;Almere;Geladen;Binnenlandse vaart;2006*;218;0;0;0;1;2;0;210;0;0;5
2233;Almere;Geladen;Internationale vaart;1996;1;0;1;0;0;1;0;0;0;0;0
2234;Almere;Geladen;Internationale vaart;1997;1;0;0;0;0;0;0;1;0;0;0
2235;Almere;Geladen;Internationale vaart;1998;0;0;0;0;0;0;0;0;0;0;0
2236;Almere;Geladen;Internationale vaart;1999;0;0;0;0;0;0;0;0;0;0;0
2237;Almere;Geladen;Internationale vaart;2000;0;0;0;0;0;0;0;0;0;0;0
2238;Almere;Geladen;Internationale vaart;2001;0;0;0;0;0;0;0;0;0;0;0
2239;Almere;Geladen;Internationale vaart;2002;0;0;0;0;0;0;0;0;0;0;0
2240;Almere;Geladen;Internationale vaart;2003;0;0;0;0;0;0;0;0;0;0;0
2241;Almere;Geladen;Internationale vaart;2004;0;0;0;0;0;0;0;0;0;0;0
2242;Almere;Geladen;Internationale vaart;2005;6;0;0;0;0;0;0;6;0;0;0
2243;Almere;Geladen;Internationale vaart;2006*;5;0;0;0;0;0;0;5;0;0;0
2244;Almere;Gelost;Totaal binnenlandse/internationale vaart;1996;366;0;0;0;0;0;0;364;0;0;2
2245;Almere;Gelost;Totaal binnenlandse/internationale vaart;1997;358;0;0;2;4;0;0;350;0;0;2
2246;Almere;Gelost;Totaal binnenlandse/internationale vaart;1998;347;0;0;0;3;0;4;333;6;0;1
2247;Almere;Gelost;Totaal binnenlandse/internationale vaart;1999;588;0;1;0;13;2;1;571;0;0;1
2248;Almere;Gelost;Totaal binnenlandse/internationale vaart;2000;765;0;1;0;3;0;2;748;0;0;12
2249;Almere;Gelost;Totaal binnenlandse/internationale vaart;2001;535;0;0;0;3;0;0;521;0;0;11
2250;Almere;Gelost;Totaal binnenlandse/internationale vaart;2002;349;0;2;1;0;0;1;344;0;0;1
2251;Almere;Gelost;Totaal binnenlandse/internationale vaart;2003;2035;0;0;0;4;3;2;2025;0;0;1
2252;Almere;Gelost;Totaal binnenlandse/internationale vaart;2004;383;0;0;0;1;0;0;381;0;0;1
2253;Almere;Gelost;Totaal binnenlandse/internationale vaart;2005;317;0;0;0;0;0;0;315;1;1;1
2254;Almere;Gelost;Totaal binnenlandse/internationale vaart;2006*;554;1;1;0;1;0;1;547;0;0;3
2255;Almere;Gelost;Binnenlandse vaart;1996;339;0;0;0;0;0;0;339;0;0;0
2256;Almere;Gelost;Binnenlandse vaart;1997;307;0;0;0;4;0;0;303;0;0;0
2257;Almere;Gelost;Binnenlandse vaart;1998;299;0;0;0;3;0;0;289;6;0;0
2258;Almere;Gelost;Binnenlandse vaart;1999;511;0;1;0;13;2;0;495;0;0;0
2259;Almere;Gelost;Binnenlandse vaart;2000;678;0;1;0;3;0;0;665;0;0;10
2260;Almere;Gelost;Binnenlandse vaart;2001;463;0;0;0;3;0;0;451;0;0;10
2261;Almere;Gelost;Binnenlandse vaart;2002;291;0;2;0;0;0;0;288;0;0;0
2262;Almere;Gelost;Binnenlandse vaart;2003;2007;0;0;0;4;3;0;2000;0;0;1
2263;Almere;Gelost;Binnenlandse vaart;2004;348;0;0;0;1;0;0;346;0;0;1
2264;Almere;Gelost;Binnenlandse vaart;2005;297;0;0;0;0;0;0;295;1;1;1
2265;Almere;Gelost;Binnenlandse vaart;2006*;535;1;1;0;1;0;0;529;0;0;3
2266;Almere;Gelost;Internationale vaart;1996;27;0;0;0;0;0;0;25;0;0;2
2267;Almere;Gelost;Internationale vaart;1997;51;0;0;2;0;0;0;47;0;0;1
2268;Almere;Gelost;Internationale vaart;1998;49;0;0;0;0;0;4;43;0;0;1
2269;Almere;Gelost;Internationale vaart;1999;77;0;0;0;0;0;1;75;0;0;0
2270;Almere;Gelost;Internationale vaart;2000;87;0;0;0;0;0;2;83;0;0;2
2271;Almere;Gelost;Internationale vaart;2001;72;0;0;0;0;0;0;70;0;0;1
2272;Almere;Gelost;Internationale vaart;2002;58;0;0;1;0;0;1;56;0;0;0
2273;Almere;Gelost;Internationale vaart;2003;27;0;0;0;0;0;2;25;0;0;0
2274;Almere;Gelost;Internationale vaart;2004;35;0;0;0;0;0;0;35;0;0;0
2275;Almere;Gelost;Internationale vaart;2005;20;0;0;0;0;0;0;20;0;0;0
2276;Almere;Gelost;Internationale vaart;2006*;19;0;0;0;0;0;1;18;0;0;0
2277;80484;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;1996;1023;0;36;0;120;3;0;857;0;3;4
2278;80484;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;1997;1626;1;30;0;172;22;1;1388;10;0;0
2279;80484;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;1998;1190;0;47;0;122;31;0;987;0;1;3
2280;80484;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;1999;1618;2;9;1;135;41;0;1427;1;0;3
2281;80484;Totaal geladen en gelost;Totaal binnenlandse/internationale vaart;2000;1537;0;8;0;64;20;0;1405;1;1;38
