ID;Arbeidsrelatie;ArbeidsduurPerWeek;Werktijden;Perioden;OrganisatiegraadVanWerknemers_1;Mannen15Tot65Jaar_2;Vrouwen15Tot65Jaar_3;k_15Tot25Jaar_4;k_25Tot45Jaar_5;k_45Tot65Jaar_6;LedenVakverenigingTotaal_7;Mannen15Tot65Jaar_8;Vrouwen15Tot65Jaar_9;k_15Tot25Jaar_10;k_25Tot45Jaar_11;k_45Tot65Jaar_12
181;Vaste arbeidsrelatie;Arbeidsduur, totaal;Onregelmatig;2001;27.0;31.0;22.0;12.0;26.0;38.0;797.8;545.0;252.8;45.4;431.4;321.0
182;Vaste arbeidsrelatie;Arbeidsduur, totaal;Onregelmatig;2002;28.0;31.0;23.0;13.0;25.0;40.0;801.9;534.8;267.1;46.2;403.6;352.1
183;Vaste arbeidsrelatie;Arbeidsduur, totaal;Onregelmatig;2003;28.0;32.0;22.0;14.0;25.0;38.0;800.4;542.7;257.6;47.2;404.6;348.6
184;Vaste arbeidsrelatie;Arbeidsduur, totaal;Onregelmatig;2004;27.0;30.0;23.0;12.0;24.0;37.0;780.8;508.2;272.5;40.8;389.6;350.4
185;Vaste arbeidsrelatie;Arbeidsduur, totaal;Onregelmatig;2006;27.0;31.0;22.0;13.0;23.0;37.0;752.0;480.2;271.8;38.9;350.1;363.0
186;Vaste arbeidsrelatie;Arbeidsduur, totaal;Avond;2000;25.0;26.0;22.0;10.0;21.0;38.0;330.5;201.6;128.9;17.3;164.2;149.0
187;Vaste arbeidsrelatie;Arbeidsduur, totaal;Avond;2001;24.0;26.0;21.0;8.0;21.0;35.0;320.8;197.5;123.4;14.4;160.5;146.0
188;Vaste arbeidsrelatie;Arbeidsduur, totaal;Avond;2002;24.0;26.0;22.0;9.0;20.0;38.0;335.0;199.6;135.3;17.2;147.5;170.3
189;Vaste arbeidsrelatie;Arbeidsduur, totaal;Avond;2003;24.0;26.0;21.0;10.0;20.0;36.0;336.8;198.7;138.2;17.4;151.9;167.5
190;Vaste arbeidsrelatie;Arbeidsduur, totaal;Avond;2004;23.0;25.0;21.0;8.0;19.0;35.0;319.0;183.1;135.8;14.5;140.6;164.0
191;Vaste arbeidsrelatie;Arbeidsduur, totaal;Avond;2006;23.0;25.0;22.0;9.0;19.0;34.0;314.4;166.7;147.7;12.9;132.9;168.6
192;Vaste arbeidsrelatie;Arbeidsduur, totaal;Nacht en avond;2000;39.0;43.0;30.0;23.0;37.0;48.0;341.7;258.8;83.0;19.5;209.4;112.8
193;Vaste arbeidsrelatie;Arbeidsduur, totaal;Nacht en avond;2001;36.0;40.0;29.0;20.0;35.0;47.0;320.7;239.2;81.5;20.1;192.5;108.2
194;Vaste arbeidsrelatie;Arbeidsduur, totaal;Nacht en avond;2002;36.0;40.0;28.0;20.0;33.0;48.0;314.6;233.4;81.1;19.6;179.6;115.4
195;Vaste arbeidsrelatie;Arbeidsduur, totaal;Nacht en avond;2003;36.0;40.0;28.0;22.0;34.0;46.0;329.1;249.4;79.7;20.9;184.7;123.5
196;Vaste arbeidsrelatie;Arbeidsduur, totaal;Nacht en avond;2004;37.0;40.0;30.0;20.0;35.0;46.0;329.0;237.7;91.3;18.5;183.0;127.6
197;Vaste arbeidsrelatie;Arbeidsduur, totaal;Nacht en avond;2006;36.0;40.0;26.0;20.0;33.0;45.0;317.4;237.0;80.4;18.5;165.5;133.4
198;Vaste arbeidsrelatie;Arbeidsduur, totaal;Weekend;2000;23.0;27.0;18.0;11.0;22.0;32.0;158.3;113.3;45.1;10.8;88.0;59.6
199;Vaste arbeidsrelatie;Arbeidsduur, totaal;Weekend;2001;24.0;27.0;19.0;12.0;21.0;34.0;156.2;108.3;47.9;11.0;78.4;66.8
200;Vaste arbeidsrelatie;Arbeidsduur, totaal;Weekend;2002;25.0;28.0;21.0;;22.0;36.0;152.3;101.7;50.6;;76.5;66.4
201;Vaste arbeidsrelatie;Arbeidsduur, totaal;Weekend;2003;23.0;28.0;16.0;;21.0;30.0;134.4;94.6;39.8;;68.0;57.5
202;Vaste arbeidsrelatie;Arbeidsduur, totaal;Weekend;2004;22.0;25.0;18.0;;20.0;31.0;132.8;87.4;45.4;;66.0;58.9
203;Vaste arbeidsrelatie;Arbeidsduur, totaal;Weekend;2006;22.0;26.0;18.0;;18.0;32.0;120.2;76.4;43.8;;51.7;61.0
204;Vaste arbeidsrelatie;Arbeidsduur, totaal;Onbekend;2000;;;;;;;;;;;;
205;Vaste arbeidsrelatie;Arbeidsduur, totaal;Onbekend;2001;;;;;;;;;;;;
206;Vaste arbeidsrelatie;Arbeidsduur, totaal;Onbekend;2002;;;;;;;;;;;;
207;Vaste arbeidsrelatie;Arbeidsduur, totaal;Onbekend;2003;;;;;;;;;;;;
208;Vaste arbeidsrelatie;Arbeidsduur, totaal;Onbekend;2004;;;;;;;;;;;;
209;Vaste arbeidsrelatie;Arbeidsduur, totaal;Onbekend;2006;;;;;;;;;;;;
210;Vaste arbeidsrelatie;12 tot 20 uur;0;2000;14.0;;14.0;;13.0;21.0;57.4;;49.8;;29.1;27.4
211;Vaste arbeidsrelatie;12 tot 20 uur;0;2001;14.0;;14.0;;14.0;18.0;59.3;;52.4;;33.4;24.9
212;Vaste arbeidsrelatie;12 tot 20 uur;0;2002;14.0;;13.0;;13.0;19.0;64.0;;55.3;;33.3;29.1
213;Vaste arbeidsrelatie;12 tot 20 uur;0;2003;13.0;;13.0;;13.0;17.0;60.4;;54.4;;33.3;26.8
214;Vaste arbeidsrelatie;12 tot 20 uur;0;2004;14.0;;14.0;;13.0;18.0;66.7;;58.9;;33.5;31.9
215;Vaste arbeidsrelatie;12 tot 20 uur;0;2006;14.0;;13.0;;13.0;18.0;66.0;;58.7;;31.6;33.8
216;Vaste arbeidsrelatie;12 tot 20 uur;Regelmatig;2000;14.0;;12.0;;11.0;19.0;26.3;;21.7;;12.5;13.6
217;Vaste arbeidsrelatie;12 tot 20 uur;Regelmatig;2001;14.0;;13.0;;12.0;17.0;28.2;;24.9;;14.9;13.1
218;Vaste arbeidsrelatie;12 tot 20 uur;Regelmatig;2002;13.0;;12.0;;13.0;15.0;29.4;;24.6;;16.0;12.8
219;Vaste arbeidsrelatie;12 tot 20 uur;Regelmatig;2003;13.0;;12.0;;11.0;16.0;28.0;;24.3;;14.1;13.8
220;Vaste arbeidsrelatie;12 tot 20 uur;Regelmatig;2004;14.0;;13.0;;11.0;18.0;30.5;;27.1;;13.4;16.9
221;Vaste arbeidsrelatie;12 tot 20 uur;Regelmatig;2006;13.0;;13.0;;11.0;17.0;31.5;;27.0;;13.9;17.6
222;Vaste arbeidsrelatie;12 tot 20 uur;Onregelmatig;2000;14.0;;15.0;;15.0;24.0;31.1;;28.1;;16.7;13.8
223;Vaste arbeidsrelatie;12 tot 20 uur;Onregelmatig;2001;13.0;;14.0;;15.0;19.0;31.1;;27.5;;18.5;11.7
224;Vaste arbeidsrelatie;12 tot 20 uur;Onregelmatig;2002;14.0;;14.0;;13.0;24.0;34.6;;30.7;;17.2;16.3
225;Vaste arbeidsrelatie;12 tot 20 uur;Onregelmatig;2003;13.0;;14.0;;15.0;18.0;32.5;;30.1;;19.2;12.9
226;Vaste arbeidsrelatie;12 tot 20 uur;Onregelmatig;2004;14.0;;14.0;;15.0;19.0;36.2;;31.8;;20.2;15.1
227;Vaste arbeidsrelatie;12 tot 20 uur;Onregelmatig;2006;14.0;;14.0;;15.0;19.0;34.5;;31.6;;17.7;16.2
228;Vaste arbeidsrelatie;12 tot 20 uur;Avond;2000;14.0;;15.0;;;;17.4;;15.3;;;
229;Vaste arbeidsrelatie;12 tot 20 uur;Avond;2001;12.0;;12.0;;;;15.7;;13.2;;;
230;Vaste arbeidsrelatie;12 tot 20 uur;Avond;2002;11.0;;12.0;;;;17.3;;15.2;;;
231;Vaste arbeidsrelatie;12 tot 20 uur;Avond;2003;13.0;;14.0;;16.0;;19.4;;18.2;;11.4;
232;Vaste arbeidsrelatie;12 tot 20 uur;Avond;2004;13.0;;14.0;;;;19.3;;16.9;;;
233;Vaste arbeidsrelatie;12 tot 20 uur;Avond;2006;13.0;;14.0;;;;18.8;;18.0;;;
234;Vaste arbeidsrelatie;12 tot 20 uur;Nacht en avond;2000;;;;;;;;;;;;
235;Vaste arbeidsrelatie;12 tot 20 uur;Nacht en avond;2001;;;;;;;;;;;;
236;Vaste arbeidsrelatie;12 tot 20 uur;Nacht en avond;2002;;;;;;;;;;;;
237;Vaste arbeidsrelatie;12 tot 20 uur;Nacht en avond;2003;;;;;;;;;;;;
238;Vaste arbeidsrelatie;12 tot 20 uur;Nacht en avond;2004;22.0;;23.0;;;;11.7;;10.3;;;
239;Vaste arbeidsrelatie;12 tot 20 uur;Nacht en avond;2006;;;;;;;;;;;;
240;Vaste arbeidsrelatie;12 tot 20 uur;Weekend;2000;;;;;;;;;;;;
241;Vaste arbeidsrelatie;12 tot 20 uur;Weekend;2001;;;;;;;;;;;;
242;Vaste arbeidsrelatie;12 tot 20 uur;Weekend;2002;;;;;;;;;;;;
243;Vaste arbeidsrelatie;12 tot 20 uur;Weekend;2003;;;;;;;;;;;;
244;Vaste arbeidsrelatie;12 tot 20 uur;Weekend;2004;;;;;;;;;;;;
245;Vaste arbeidsrelatie;12 tot 20 uur;Weekend;2006;;;;;;;;;;;;
246;Vaste arbeidsrelatie;12 tot 20 uur;Onbekend;2000;;;;;;;;;;;;
247;Vaste arbeidsrelatie;12 tot 20 uur;Onbekend;2001;;;;;;;;;;;;
248;Vaste arbeidsrelatie;12 tot 20 uur;Onbekend;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
249;Vaste arbeidsrelatie;12 tot 20 uur;Onbekend;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
250;Vaste arbeidsrelatie;12 tot 20 uur;Onbekend;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251;Vaste arbeidsrelatie;12 tot 20 uur;Onbekend;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252;Vaste arbeidsrelatie;20 tot 35 uur;0;2000;25.0;32.0;23.0;11.0;24.0;33.0;341.1;103.0;238.1;14.0;185.0;142.1
253;Vaste arbeidsrelatie;20 tot 35 uur;0;2001;24.0;34.0;22.0;12.0;23.0;31.0;343.9;108.1;235.9;17.1;181.8;145.0
254;Vaste arbeidsrelatie;20 tot 35 uur;0;2002;24.0;32.0;22.0;11.0;22.0;33.0;362.0;108.6;253.4;15.8;181.0;165.2
255;Vaste arbeidsrelatie;20 tot 35 uur;0;2003;23.0;31.0;21.0;10.0;21.0;30.0;360.5;111.1;249.4;15.9;177.7;166.9
256;Vaste arbeidsrelatie;20 tot 35 uur;0;2004;24.0;31.0;22.0;10.0;21.0;32.0;371.6;107.6;264.0;14.1;173.4;184.1
257;Vaste arbeidsrelatie;20 tot 35 uur;0;2006;23.0;30.0;21.0;9.0;19.0;30.0;368.7;104.6;264.1;11.3;162.2;195.2
258;Vaste arbeidsrelatie;20 tot 35 uur;Regelmatig;2000;23.0;30.0;21.0;;20.0;29.0;148.2;42.4;105.8;;75.9;65.8
259;Vaste arbeidsrelatie;20 tot 35 uur;Regelmatig;2001;22.0;31.0;19.0;;19.0;29.0;150.9;44.0;106.9;;75.7;70.1
260;Vaste arbeidsrelatie;20 tot 35 uur;Regelmatig;2002;21.0;30.0;18.0;;18.0;28.0;156.9;48.0;108.8;;75.9;73.8
261;Vaste arbeidsrelatie;20 tot 35 uur;Regelmatig;2003;20.0;28.0;18.0;;17.0;28.0;158.9;46.5;112.4;;74.4;78.9
262;Vaste arbeidsrelatie;20 tot 35 uur;Regelmatig;2004;22.0;29.0;20.0;;18.0;29.0;164.4;46.2;118.3;;73.3;86.9
263;Vaste arbeidsrelatie;20 tot 35 uur;Regelmatig;2006;20.0;27.0;19.0;;16.0;27.0;163.6;44.2;119.4;;67.7;91.8
264;Vaste arbeidsrelatie;20 tot 35 uur;Onregelmatig;2000;28.0;34.0;26.0;;27.0;37.0;192.9;60.6;132.3;;109.1;76.3
265;Vaste arbeidsrelatie;20 tot 35 uur;Onregelmatig;2001;27.0;36.0;24.0;12.0;27.0;33.0;193.1;64.1;129.0;12.1;106.1;74.9
266;Vaste arbeidsrelatie;20 tot 35 uur;Onregelmatig;2002;28.0;34.0;26.0;;26.0;39.0;205.1;60.5;144.6;;105.1;91.4
267;Vaste arbeidsrelatie;20 tot 35 uur;Onregelmatig;2003;26.0;34.0;23.0;11.0;25.0;33.0;201.6;64.6;137.0;10.4;103.2;88.0
268;Vaste arbeidsrelatie;20 tot 35 uur;Onregelmatig;2004;26.0;33.0;24.0;;24.0;35.0;207.2;61.5;145.7;;100.2;97.2
269;Vaste arbeidsrelatie;20 tot 35 uur;Onregelmatig;2006;26.0;33.0;23.0;;23.0;34.0;205.1;60.4;144.7;;94.5;103.4
270;Vaste arbeidsrelatie;20 tot 35 uur;Avond;2000;26.0;28.0;25.0;;24.0;37.0;86.1;21.3;64.8;;44.9;38.5
271;Vaste arbeidsrelatie;20 tot 35 uur;Avond;2001;24.0;29.0;23.0;;24.0;30.0;87.1;22.3;64.8;;45.5;36.3
272;Vaste arbeidsrelatie;20 tot 35 uur;Avond;2002;26.0;30.0;26.0;;24.0;37.0;98.9;23.4;75.5;;45.3;50.0
273;Vaste arbeidsrelatie;20 tot 35 uur;Avond;2003;25.0;31.0;24.0;;23.0;35.0;102.7;26.1;76.6;;47.6;49.9
274;Vaste arbeidsrelatie;20 tot 35 uur;Avond;2004;23.0;27.0;22.0;;19.0;33.0;94.2;22.4;71.7;;38.8;50.9
275;Vaste arbeidsrelatie;20 tot 35 uur;Avond;2006;24.0;26.0;24.0;;21.0;33.0;100.6;22.1;78.5;;43.1;54.3
276;Vaste arbeidsrelatie;20 tot 35 uur;Nacht en avond;2000;37.0;47.0;33.0;;37.0;44.0;78.6;33.6;45.0;;48.9;26.1
277;Vaste arbeidsrelatie;20 tot 35 uur;Nacht en avond;2001;35.0;47.0;29.0;;35.0;45.0;76.0;36.2;39.8;;47.2;24.7
278;Vaste arbeidsrelatie;20 tot 35 uur;Nacht en avond;2002;33.0;43.0;28.0;;32.0;45.0;72.9;30.4;42.5;;45.1;25.8
279;Vaste arbeidsrelatie;20 tot 35 uur;Nacht en avond;2003;31.0;41.0;26.0;;30.0;38.0;69.4;31.0;38.4;;40.8;25.6
280;Vaste arbeidsrelatie;20 tot 35 uur;Nacht en avond;2004;36.0;45.0;32.0;;36.0;43.0;82.4;33.4;49.0;;46.3;33.0
281;Vaste arbeidsrelatie;20 tot 35 uur;Nacht en avond;2006;31.0;41.0;26.0;;29.0;39.0;72.4;30.2;42.2;;38.9;31.0
282;Vaste arbeidsrelatie;20 tot 35 uur;Weekend;2000;19.0;;19.0;;19.0;26.0;28.2;;22.5;;15.3;11.8
283;Vaste arbeidsrelatie;20 tot 35 uur;Weekend;2001;21.0;;20.0;;18.0;28.0;30.0;;24.4;;13.5;13.8
284;Vaste arbeidsrelatie;20 tot 35 uur;Weekend;2002;23.0;;23.0;;19.0;34.0;33.3;;26.5;;14.7;15.6
285;Vaste arbeidsrelatie;20 tot 35 uur;Weekend;2003;20.0;;19.0;;20.0;22.0;29.5;;22.0;;14.8;12.5
286;Vaste arbeidsrelatie;20 tot 35 uur;Weekend;2004;21.0;;21.0;;20.0;26.0;30.6;;24.9;;15.0;13.3
287;Vaste arbeidsrelatie;20 tot 35 uur;Weekend;2006;21.0;;19.0;;17.0;29.0;32.1;;24.0;;12.5;18.2
288;Vaste arbeidsrelatie;20 tot 35 uur;Onbekend;2000;;;;;;;;;;;;
289;Vaste arbeidsrelatie;20 tot 35 uur;Onbekend;2001;;;;;;;;;;;;
290;Vaste arbeidsrelatie;20 tot 35 uur;Onbekend;2002;;;;;;;;;;;;
291;Vaste arbeidsrelatie;20 tot 35 uur;Onbekend;2003;;;;;;;;;;;;
292;Vaste arbeidsrelatie;20 tot 35 uur;Onbekend;2004;;;;;;;;;;;;
293;Vaste arbeidsrelatie;20 tot 35 uur;Onbekend;2006;;;;;;;;;;;;
294;Vaste arbeidsrelatie;35 uur of meer;0;2000;29.0;31.0;21.0;15.0;25.0;42.0;1100.8;926.7;174.1;64.4;574.0;462.4
295;Vaste arbeidsrelatie;35 uur of meer;0;2001;28.0;30.0;21.0;14.0;23.0;42.0;1083.2;904.5;178.6;60.9;537.0;485.2
296;Vaste arbeidsrelatie;35 uur of meer;0;2002;28.0;30.0;21.0;16.0;23.0;42.0;1072.8;903.1;169.7;63.4;503.6;505.8
297;Vaste arbeidsrelatie;35 uur of meer;0;2003;28.0;30.0;20.0;17.0;23.0;40.0;1037.8;872.7;165.1;64.7;491.5;481.6
298;Vaste arbeidsrelatie;35 uur of meer;0;2004;28.0;30.0;21.0;15.0;23.0;40.0;1004.2;839.6;164.6;54.0;470.9;479.2
299;Vaste arbeidsrelatie;35 uur of meer;0;2006;27.0;29.0;22.0;17.0;21.0;39.0;958.4;789.2;169.3;52.8;427.7;477.9
300;Vaste arbeidsrelatie;35 uur of meer;Regelmatig;2000;27.0;29.0;18.0;12.0;22.0;42.0;493.9;416.4;77.5;24.7;238.0;231.2
301;Vaste arbeidsrelatie;35 uur of meer;Regelmatig;2001;26.0;29.0;18.0;14.0;20.0;41.0;509.6;427.3;82.3;28.5;230.3;250.8
302;Vaste arbeidsrelatie;35 uur of meer;Regelmatig;2002;26.0;29.0;17.0;13.0;20.0;41.0;510.6;432.7;77.8;26.8;222.3;261.4
303;Vaste arbeidsrelatie;35 uur of meer;Regelmatig;2003;26.0;28.0;17.0;16.0;20.0;39.0;471.5;396.9;74.6;28.3;209.3;233.9
304;Vaste arbeidsrelatie;35 uur of meer;Regelmatig;2004;26.0;29.0;17.0;15.0;20.0;39.0;466.7;397.1;69.6;24.1;201.6;241.0
305;Vaste arbeidsrelatie;35 uur of meer;Regelmatig;2006;25.0;26.0;18.0;15.0;19.0;37.0;445.7;371.9;73.7;21.5;189.8;234.4
306;Vaste arbeidsrelatie;35 uur of meer;Onregelmatig;2000;31.0;32.0;24.0;18.0;28.0;43.0;606.6;510.0;96.6;39.5;335.8;231.2
307;Vaste arbeidsrelatie;35 uur of meer;Onregelmatig;2001;29.0;31.0;24.0;14.0;26.0;42.0;573.6;477.3;96.3;32.5;306.7;234.4
308;Vaste arbeidsrelatie;35 uur of meer;Onregelmatig;2002;30.0;32.0;24.0;18.0;26.0;43.0;562.2;470.3;91.9;36.6;281.3;244.3
309;Vaste arbeidsrelatie;35 uur of meer;Onregelmatig;2003;30.0;32.0;23.0;18.0;26.0;42.0;566.3;475.8;90.5;36.5;282.1;247.7
310;Vaste arbeidsrelatie;35 uur of meer;Onregelmatig;2004;29.0;31.0;25.0;16.0;25.0;41.0;537.3;442.3;95.0;30.0;269.2;238.1
311;Vaste arbeidsrelatie;35 uur of meer;Onregelmatig;2006;30.0;31.0;25.0;18.0;25.0;41.0;512.4;416.8;95.5;31.2;237.8;243.4
312;Vaste arbeidsrelatie;35 uur of meer;Avond;2000;26.0;27.0;23.0;15.0;21.0;40.0;227.0;178.2;48.8;14.4;109.8;102.9
313;Vaste arbeidsrelatie;35 uur of meer;Avond;2001;25.0;26.0;22.0;;21.0;40.0;218.0;172.6;45.4;;105.6;103.5
314;Vaste arbeidsrelatie;35 uur of meer;Avond;2002;26.0;27.0;23.0;14.0;20.0;40.0;218.7;174.1;44.6;12.7;94.3;111.7
315;Vaste arbeidsrelatie;35 uur of meer;Avond;2003;25.0;26.0;21.0;13.0;19.0;39.0;214.7;171.3;43.4;11.9;92.9;109.9
316;Vaste arbeidsrelatie;35 uur of meer;Avond;2004;24.0;25.0;22.0;;19.0;38.0;205.5;158.4;47.1;;91.8;104.2
317;Vaste arbeidsrelatie;35 uur of meer;Avond;2006;25.0;25.0;24.0;;18.0;38.0;195.0;143.8;51.2;;80.5;105.2
318;Vaste arbeidsrelatie;35 uur of meer;Nacht en avond;2000;41.0;43.0;30.0;27.0;39.0;51.0;254.9;224.8;30.1;15.6;156.0;83.2
319;Vaste arbeidsrelatie;35 uur of meer;Nacht en avond;2001;38.0;39.0;32.0;23.0;36.0;49.0;236.5;202.2;34.3;15.8;139.8;80.9
320;Vaste arbeidsrelatie;35 uur of meer;Nacht en avond;2002;38.0;40.0;31.0;26.0;35.0;51.0;233.2;201.9;31.3;17.5;129.8;86.0
321;Vaste arbeidsrelatie;35 uur of meer;Nacht en avond;2003;40.0;41.0;33.0;26.0;37.0;50.0;250.6;217.6;33.0;17.9;138.4;94.4
322;Vaste arbeidsrelatie;35 uur of meer;Nacht en avond;2004;39.0;40.0;32.0;24.0;36.0;49.0;234.9;202.9;32.0;14.9;129.1;91.0
323;Vaste arbeidsrelatie;35 uur of meer;Nacht en avond;2006;39.0;41.0;30.0;26.0;35.0;49.0;235.0;205.5;29.6;15.9;120.4;98.7
324;Vaste arbeidsrelatie;35 uur of meer;Weekend;2000;26.0;27.0;19.0;;24.0;36.0;124.6;106.9;17.7;;70.0;45.1
325;Vaste arbeidsrelatie;35 uur of meer;Weekend;2001;26.0;27.0;19.0;;23.0;39.0;119.1;102.5;16.6;;61.3;50.0
326;Vaste arbeidsrelatie;35 uur of meer;Weekend;2002;27.0;29.0;19.0;;24.0;38.0;110.3;94.3;16.0;;57.2;46.6
327;Vaste arbeidsrelatie;35 uur of meer;Weekend;2003;26.0;28.0;18.0;;23.0;37.0;101.0;86.9;14.1;;50.9;43.4
328;Vaste arbeidsrelatie;35 uur of meer;Weekend;2004;25.0;26.0;21.0;;21.0;35.0;96.9;81.0;15.9;;48.4;43.0
329;Vaste arbeidsrelatie;35 uur of meer;Weekend;2006;25.0;26.0;21.0;;20.0;37.0;82.3;67.6;14.8;;36.9;39.5
330;Vaste arbeidsrelatie;35 uur of meer;Onbekend;2000;;;;;;;;;;;;
331;Vaste arbeidsrelatie;35 uur of meer;Onbekend;2001;;;;;;;;;;;;
332;Vaste arbeidsrelatie;35 uur of meer;Onbekend;2002;;;;;;;;;;;;
333;Vaste arbeidsrelatie;35 uur of meer;Onbekend;2003;;;;;;;;;;;;
334;Vaste arbeidsrelatie;35 uur of meer;Onbekend;2004;;;;;;;;;;;;
335;Vaste arbeidsrelatie;35 uur of meer;Onbekend;2006;;;;;;;;;;;;
336;Flexibele arbeidsrelatie;Arbeidsduur, totaal;0;2000;10.0;13.0;8.0;;12.0;18.0;53.9;32.4;21.5;;28.2;18.1
337;Flexibele arbeidsrelatie;Arbeidsduur, totaal;0;2001;10.0;14.0;7.0;;12.0;18.0;51.2;34.1;17.1;;25.2;17.7
338;Flexibele arbeidsrelatie;Arbeidsduur, totaal;0;2002;9.0;12.0;6.0;;13.0;17.0;44.8;29.0;15.8;;24.7;16.0
339;Flexibele arbeidsrelatie;Arbeidsduur, totaal;0;2003;10.0;12.0;7.0;;11.0;18.0;44.4;29.0;15.4;;19.0;16.7
340;Flexibele arbeidsrelatie;Arbeidsduur, totaal;0;2004;11.0;14.0;7.0;;14.0;17.0;49.5;34.1;15.4;;26.9;15.0
341;Flexibele arbeidsrelatie;Arbeidsduur, totaal;0;2006;9.0;11.0;7.0;;10.0;20.0;52.9;32.2;20.7;;22.8;21.4
342;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Regelmatig;2000;10.0;11.0;;;10.0;;21.5;11.5;;;10.8;
343;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Regelmatig;2001;10.0;13.0;;;;;20.4;12.6;;;;
344;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Regelmatig;2002;10.0;15.0;;;13.0;;19.4;12.5;;;11.4;
345;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Regelmatig;2003;9.0;11.0;;;;;16.4;10.1;;;;
346;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Regelmatig;2004;11.0;17.0;;;13.0;;20.8;14.4;;;11.5;
347;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Regelmatig;2006;9.0;12.0;;;;;21.2;13.5;;;;
348;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Onregelmatig;2000;11.0;13.0;8.0;;14.0;20.0;32.4;20.9;11.5;;17.4;11.6
349;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Onregelmatig;2001;11.0;15.0;;;14.0;18.0;30.8;21.5;;;15.7;10.1
350;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Onregelmatig;2002;9.0;11.0;;;12.0;19.0;25.4;16.5;;;13.2;10.4
351;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Onregelmatig;2003;10.0;13.0;;;13.0;;28.0;18.9;;;13.4;
352;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Onregelmatig;2004;10.0;12.0;;;14.0;;28.8;19.7;;;15.4;
353;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Onregelmatig;2006;10.0;11.0;8.0;;12.0;20.0;31.7;18.7;13.0;;14.1;11.8
354;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Avond;2000;9.0;;;;;;12.8;;;;;
355;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Avond;2001;9.0;;;;;;12.5;;;;;
356;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Avond;2002;;;;;;;;;;;;
357;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Avond;2003;8.0;;;;;;10.2;;;;;
358;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Avond;2004;8.0;;;;;;10.1;;;;;
359;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Avond;2006;9.0;;;;;;14.8;;;;;
360;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Nacht en avond;2000;16.0;19.0;;;;;15.3;10.9;;;;
361;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Nacht en avond;2001;14.0;19.0;;;;;14.6;11.5;;;;
362;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Nacht en avond;2002;14.0;;;;;;12.5;;;;;
363;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Nacht en avond;2003;16.0;19.0;;;;;14.8;11.0;;;;
364;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Nacht en avond;2004;15.0;18.0;;;;;14.0;10.2;;;;
365;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Nacht en avond;2006;11.0;;;;;;11.8;;;;;
366;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Weekend;2000;;;;;;;;;;;;
367;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Weekend;2001;;;;;;;;;;;;
368;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Weekend;2002;;;;;;;;;;;;
369;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Weekend;2003;;;;;;;;;;;;
370;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Weekend;2004;;;;;;;;;;;;
371;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Weekend;2006;;;;;;;;;;;;
372;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Onbekend;2000;;;;;;;;;;;;
373;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Onbekend;2001;;;;;;;;;;;;
374;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Onbekend;2002;;;;;;;;;;;;
375;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Onbekend;2003;;;;;;;;;;;;
376;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Onbekend;2004;;;;;;;;;;;;
377;Flexibele arbeidsrelatie;Arbeidsduur, totaal;Onbekend;2006;;;;;;;;;;;;
378;Flexibele arbeidsrelatie;12 tot 20 uur;0;2000;;;;;;;;;;;;
