ID;Regiokenmerken;Perioden;TotaalGemeentelijkeHeffingen_1;TotaalBelastingen_2;OnroerendeZaakbelastingGebruikers_3;OnroerendeZaakbelastingEigenaren_4;Hondenbelasting_5;Toeristenbelasting_6;Reclamebelasting_7;Baatbelasting_8;Forensenbelasting_9;Parkeerbelasting_10;Precariobelasting_11;RoerendeWoonEnBedrijfsrBelastingen_12;TotaalRetributies_13;RioolheffingGecombineerd_14;RioolheffingHuishoudelijkBedrijfafval_15;RioolheffingGrondEnHemelwater_16;ReinigingsrechtenEnAfvalstoffenheffing_17;Begraafplaatsrechten_18;Bouwvergunningen_19;SecretarielegesBurgerzaken_20;Marktgelden_21;TotaalGemeentelijkeHeffingen_22;TotaalBelastingen_23;OnroerendeZaakbelastingGebruikers_24;OnroerendeZaakbelastingEigenaren_25;Hondenbelasting_26;Toeristenbelasting_27;Reclamebelasting_28;Baatbelasting_29;Forensenbelasting_30;Parkeerbelasting_31;Precariobelasting_32;RoerendeWoonEnBedrijfsrBelastingen_33;TotaalRetributies_34;RioolheffingGecombineerd_35;RioolheffingHuishoudelijkBedrijfafval_36;RioolheffingGrondEnHemelwater_37;ReinigingsrechtenEnAfvalstoffenheffing_38;Begraafplaatsrechten_39;Bouwvergunningen_40;SecretarielegesBurgerzaken_41;Marktgelden_42
364;Twente (CR);2004;260;139;54;68;2;1;0;0;0;13;1;0;122;39;;;63;;12;7;;423;226;87;110;4;2;0;0;0;20;1;0;198;64;;;103;;20;11;
365;Twente (CR);2005;274;146;56;71;3;1;0;0;1;13;1;0;128;41;;;66;;14;7;;444;237;91;116;4;2;0;0;2;21;1;0;207;66;;;107;;22;12;
366;Twente (CR);2006;244;113;19;76;3;1;0;0;0;13;1;0;131;42;;;66;;15;7;;395;184;30;123;4;2;0;0;1;22;1;0;211;68;;;107;;25;11;
367;Twente (CR);2007;245;111;19;77;3;1;0;0;0;10;1;0;134;44;;;64;;18;8;;396;180;30;125;4;2;0;0;1;16;1;0;216;71;;;104;;28;13;
368;Twente (CR);2008;258;114;19;81;3;2;0;0;0;8;1;0;144;47;0.0;0.0;66;4.0;18;9;1.0;417;184;31;131;4;3;0;0;1;12;1;0;233;76;0.0;0.0;106;6.0;29;14;2.0
369;Twente (CR);2009;267;119;20;84;3;2;0;0;0;9;1;0;148;49;0.0;0.0;66;3.0;18;10;1.0;430;192;32;136;5;3;0;0;1;15;1;0;238;79;0.0;0.0;107;5.0;29;15;2.0
370;Twente (CR);2010;273;125;20;89;3;2;0;0;0;9;1;0;148;51;0.0;0.0;66;3.0;17;10;1.0;437;200;33;143;5;3;0;0;1;14;1;0;237;81;0.0;0.0;106;5.0;27;16;2.0
371;Twente (CR);2011;281;130;22;92;3;2;0;0;0;9;1;0;151;52;0.0;0.0;67;3.0;17;10;1.0;449;208;35;148;5;4;0;0;1;15;1;0;241;83;0.0;0.0;107;6.0;27;16;2.0
372;Twente (CR);2012;290;137;23;96;3;3;0;0;1;11;1;0;153;55;0.0;0.0;66;4.0;18;10;1.0;463;218;36;153;5;4;1;0;1;17;1;0;245;88;0.0;0.0;106;6.0;28;16;2.0
373;Twente (CR);2013;295;143;23;101;3;3;1;0;1;11;1;0;152;57;0.0;0.0;65;4.0;15;10;1.0;471;228;37;162;5;4;1;0;1;17;1;0;243;92;0.0;0.0;104;6.0;23;17;2.0
374;Twente (CR);2014;298;146;24;105;3;3;1;0;1;10;1;0;152;59;0.0;0.0;64;4.0;14;10;1.0;476;234;39;167;5;4;1;0;1;15;1;0;242;94;0.0;0.0;102;6.0;22;16;2.0
375;Twente (CR);2015;304;151;25;109;3;3;1;0;1;9;1;0;153;61;;;64;4.0;13;10;1.0;485;241;40;174;5;4;1;0;1;14;1;0;244;98;;;101;6.0;20;16;2.0
376;Twente (CR);2016;308;155;26;112;3;3;1;0;1;9;1;0;153;63;;;62;4.0;13;11;1.0;491;247;41;178;5;5;1;0;1;14;1;0;245;100;;;99;6.0;20;18;1.0
377;Veluwe (CR);2004;245;146;56;70;2;5;0;0;2;10;0;0;99;21;;;58;;14;6;;381;227;87;110;4;7;0;0;4;15;1;0;154;33;;;90;;21;10;
378;Veluwe (CR);2005;256;145;55;70;2;5;0;0;2;10;1;0;111;31;;;60;;13;7;;398;225;86;109;4;7;0;0;3;15;1;0;173;48;;;93;;21;11;
379;Veluwe (CR);2006;232;113;19;75;3;5;0;0;2;9;1;0;119;37;;;57;;17;7;;360;176;29;116;4;7;0;0;4;15;1;0;184;58;;;89;;26;11;
380;Veluwe (CR);2007;241;118;19;79;3;5;0;0;3;9;1;0;123;40;;;59;;16;8;;373;182;29;123;4;7;0;0;4;14;1;0;190;62;;;91;;25;13;
381;Veluwe (CR);2008;260;124;19;84;3;5;0;0;3;9;1;0;136;43;0.0;0.0;59;7.0;17;9;1.0;401;191;30;129;4;7;0;0;4;15;1;0;210;66;0.0;0.0;91;11.0;26;14;1.0
382;Veluwe (CR);2009;273;131;20;89;3;5;0;0;3;10;1;0;142;46;0.0;0.0;60;7.0;18;10;1.0;419;201;31;136;4;8;0;0;5;16;1;0;218;70;0.0;0.0;92;11.0;28;15;1.0
383;Veluwe (CR);2010;281;135;20;91;3;5;0;0;3;11;1;0;146;48;0.0;0.0;61;8.0;19;10;1.0;429;206;31;140;4;8;1;0;5;17;1;0;223;73;0.0;0.0;93;12.0;28;16;1.0
384;Veluwe (CR);2011;291;143;21;96;3;6;1;0;3;12;1;0;148;48;0.0;0.0;62;8.0;18;11;1.0;443;218;33;146;4;8;1;0;5;19;1;0;225;73;0.0;0.0;94;13.0;28;17;2.0
385;Veluwe (CR);2012;302;153;23;103;3;6;1;0;3;13;1;0;149;49;0.0;0.0;61;8.0;18;11;1.0;458;232;35;156;4;9;1;0;5;19;2;0;226;75;0.0;0.0;93;13.0;28;16;2.0
386;Veluwe (CR);2013;305;157;24;106;3;7;1;0;3;12;1;0;148;51;0.0;0.0;60;8.0;18;10;1.0;460;237;37;160;4;10;1;0;5;18;2;0;223;77;0.0;0.0;90;13.0;27;15;1.0
387;Veluwe (CR);2014;309;162;26;110;3;6;1;0;4;11;2;0;148;52;0.0;0.0;59;8.0;17;10;1.0;466;243;39;165;4;9;1;0;5;17;2;0;222;79;0.0;0.0;89;13.0;25;15;1.0
388;Veluwe (CR);2015;318;172;26;114;3;6;1;0;4;11;7;0;146;53;;;58;9.0;14;11;1.0;476;257;40;171;4;9;1;0;5;17;10;0;219;79;;;87;13.0;21;16;1.0
389;Veluwe (CR);2016;334;184;26;119;2;6;1;0;4;11;15;0;150;55;;;59;9.0;15;11;1.0;497;273;38;176;3;9;1;0;5;17;22;0;224;81;;;88;13.0;23;17;1.0
390;Achterhoek (CR);2004;136;63;25;31;1;2;0;0;0;4;0;0;73;24;;;38;;7;4;;353;165;64;81;3;5;0;0;1;10;0;0;188;62;;;99;;17;10;
391;Achterhoek (CR);2005;149;69;27;34;1;2;0;0;0;4;0;0;80;28;;;40;;8;4;;370;172;67;85;3;5;0;0;1;10;0;0;198;69;;;100;;19;11;
392;Achterhoek (CR);2006;141;53;8;36;1;2;0;0;0;4;0;0;88;34;;;41;;9;4;;350;132;21;91;3;5;0;0;1;11;0;0;219;84;;;102;;22;11;
393;Achterhoek (CR);2007;144;55;7;39;1;2;0;0;0;5;0;0;89;33;;;41;;10;5;;358;138;18;98;3;6;0;0;1;12;0;0;221;82;;;103;;25;11;
394;Achterhoek (CR);2008;154;60;8;43;1;2;0;0;0;5;0;0;94;34;0.0;0.0;40;2.0;11;5;1.0;383;150;19;107;3;6;0;0;1;13;0;0;233;86;0.0;0.0;100;6.0;26;14;2.0
395;Achterhoek (CR);2009;161;64;8;45;1;3;0;0;0;6;0;0;96;35;0.0;0.0;40;2.0;12;6;1.0;399;159;20;113;3;7;1;0;1;15;0;0;240;87;0.0;0.0;100;6.0;29;15;1.0
396;Achterhoek (CR);2010;164;68;9;48;1;3;0;0;0;7;0;0;96;36;0.0;0.0;40;2.0;11;6;1.0;408;170;21;119;3;7;1;0;1;18;0;0;239;89;0.0;0.0;100;6.0;27;15;2.0
397;Achterhoek (CR);2011;166;70;9;50;1;3;1;0;0;7;0;0;96;38;0.0;0.0;40;2.0;10;6;1.0;414;175;22;124;3;7;1;0;1;16;0;0;240;93;0.0;0.0;99;6.0;24;16;2.0
398;Achterhoek (CR);2012;169;74;9;52;1;3;1;0;0;7;0;0;95;39;0.0;0.0;36;3.0;11;6;1.0;421;184;23;130;3;8;1;0;1;16;0;0;237;97;0.0;0.0;89;6.0;26;16;2.0
399;Achterhoek (CR);2013;171;78;10;56;1;3;0;0;0;6;0;0;94;40;0.0;0.0;34;3.0;9;6;1.0;427;194;25;140;3;9;1;0;1;15;0;0;234;100;0.0;0.0;86;6.0;23;16;2.0
400;Achterhoek (CR);2014;173;80;11;58;1;3;0;0;0;6;0;0;93;41;0.0;0.0;34;3.0;8;7;1.0;432;200;26;144;3;9;1;0;1;16;0;0;232;102;0.0;0.0;85;6.0;21;17;2.0
401;Achterhoek (CR);2015;175;82;11;60;1;4;0;0;0;6;0;0;93;42;;;33;3.0;8;7;1.0;438;206;27;149;3;9;1;0;1;16;0;0;232;104;;;84;6.0;19;17;2.0
402;Achterhoek (CR);2016;178;84;11;61;1;4;1;0;0;6;1;0;93;43;;;33;3.0;8;7;1.0;445;211;27;152;3;9;1;0;1;15;3;0;234;107;;;83;6.0;19;17;2.0
403;Arnhem/Nijmegen (CR);2004;290;202;81;101;3;1;0;0;0;16;0;0;88;22;;;46;;13;7;;410;285;114;143;4;1;0;0;0;22;1;0;125;31;;;66;;18;9;
404;Arnhem/Nijmegen (CR);2005;301;206;83;102;3;1;0;0;0;16;1;0;95;27;;;45;;15;8;;435;298;120;148;4;1;0;0;0;23;1;0;137;39;;;66;;21;11;
405;Arnhem/Nijmegen (CR);2006;257;146;23;102;3;1;0;0;0;15;1;0;111;36;;;52;;15;8;;370;210;34;147;5;2;0;0;0;22;1;0;160;52;;;76;;21;11;
406;Arnhem/Nijmegen (CR);2007;273;159;26;112;3;1;0;0;0;16;1;0;114;42;;;48;;16;8;;392;228;37;161;5;2;0;0;0;23;1;0;164;60;;;69;;23;12;
407;Arnhem/Nijmegen (CR);2008;294;168;27;118;3;1;0;0;0;17;1;0;126;48;0.0;0.0;48;2.0;19;9;1.0;420;240;39;169;5;2;0;0;0;24;1;0;180;68;0.0;0.0;68;3.0;28;13;1.0
408;Arnhem/Nijmegen (CR);2009;310;179;29;126;4;1;0;0;0;19;1;0;131;50;0.0;0.0;49;2.0;20;10;1.0;441;255;41;179;5;2;0;0;0;27;1;0;186;71;0.0;0.0;69;2.0;29;14;1.0
409;Arnhem/Nijmegen (CR);2010;324;188;30;132;4;2;0;0;0;20;1;0;136;53;2.0;0.0;48;2.0;20;10;1.0;457;265;43;186;5;2;0;0;0;28;1;0;192;75;3.0;0.0;68;2.0;28;14;1.0
410;Arnhem/Nijmegen (CR);2011;331;193;31;135;4;2;0;0;0;20;1;0;138;53;2.0;0.0;51;2.0;18;11;1.0;465;271;43;190;5;2;0;0;0;29;1;0;194;75;4.0;0.0;71;2.0;25;15;1.0
411;Arnhem/Nijmegen (CR);2012;341;198;32;138;3;2;0;0;0;21;1;0;144;55;3.0;0.0;55;2.0;18;11;1.0;478;277;44;193;5;2;0;0;0;30;2;0;201;77;4.0;0.0;77;2.0;25;15;1.0
412;Arnhem/Nijmegen (CR);2013;353;211;34;147;3;2;0;0;0;24;1;0;142;57;3.0;0.0;52;2.0;16;11;1.0;493;295;47;205;5;3;0;0;0;34;2;0;198;79;4.0;0.0;72;2.0;23;16;1.0
413;Arnhem/Nijmegen (CR);2014;360;217;35;151;3;2;0;0;0;24;1;0;144;60;3.0;0.0;52;2.0;16;11;1.0;501;301;49;210;5;3;0;0;0;33;1;0;200;83;4.0;0.0;72;3.0;22;16;1.0
414;Arnhem/Nijmegen (CR);2015;372;227;31;163;4;2;0;0;0;24;3;0;146;66;;;51;2.0;14;12;1.0;516;314;43;226;5;3;0;0;0;33;4;0;202;91;;;71;3.0;20;16;1.0
415;Arnhem/Nijmegen (CR);2016;383;239;27;176;3;2;1;0;0;24;5;0;145;66;;;50;2.0;15;12;1.0;528;329;38;243;5;3;1;0;0;33;6;0;199;91;;;69;2.0;20;17;1.0
416;Zuidwest-Gelderland (CR);2004;63;42;17;21;1;1;0;0;0;2;0;0;22;13;;;2;;4;3;;273;180;73;92;4;2;0;0;0;7;0;1;93;56;;;7;;18;12;
417;Zuidwest-Gelderland (CR);2005;70;46;19;24;1;1;0;0;0;2;0;0;24;15;;;2;;5;3;;301;197;80;102;4;3;0;0;0;8;0;0;103;63;;;7;;22;11;
418;Zuidwest-Gelderland (CR);2006;61;36;6;26;1;1;0;0;0;2;0;0;26;16;;;2;;5;3;;263;152;24;111;4;3;0;0;0;10;0;0;111;68;;;7;;24;12;
419;Zuidwest-Gelderland (CR);2007;65;35;5;26;1;1;0;0;0;2;0;0;30;17;;;4;;6;3;;279;152;23;112;4;3;0;0;0;10;0;0;127;71;;;18;;26;13;
420;Zuidwest-Gelderland (CR);2008;69;37;6;27;1;1;0;0;0;2;0;0;32;18;0.0;0.0;2;2.0;7;3;0.0;296;159;24;118;4;3;0;0;0;9;0;0;137;78;0.0;0.0;7;8.0;29;13;1.0
421;Zuidwest-Gelderland (CR);2009;73;39;6;29;1;1;0;0;0;2;0;0;34;19;0.0;0.0;2;2.0;8;4;0.0;312;166;24;124;4;3;0;0;0;10;0;0;146;82;0.0;0.0;7;8.0;32;16;1.0
422;Zuidwest-Gelderland (CR);2010;77;41;6;30;1;1;1;0;0;3;0;0;36;19;2.0;0.0;2;2.0;7;4;0.0;328;176;25;129;4;3;3;0;0;11;0;0;152;82;7.0;0.0;7;9.0;29;17;1.0
423;Zuidwest-Gelderland (CR);2011;81;43;6;32;1;1;1;0;0;3;0;0;38;20;2.0;0.0;2;3.0;7;4;0.0;344;183;26;135;5;3;3;0;0;11;0;0;161;87;7.0;0.0;7;11.0;30;17;1.0
424;Zuidwest-Gelderland (CR);2012;84;46;6;33;1;1;1;0;0;3;1;0;39;21;2.0;0.0;1;3.0;7;4;0.0;357;193;27;141;5;4;2;0;0;12;3;0;164;91;8.0;0.0;6;11.0;30;17;1.0
425;Zuidwest-Gelderland (CR);2013;87;49;7;36;1;1;1;0;0;3;1;0;38;22;2.0;0.0;0;3.0;6;4;0.0;368;209;29;152;5;4;2;0;0;13;3;0;159;95;8.0;0.0;0;11.0;27;17;1.0
426;Zuidwest-Gelderland (CR);2014;93;55;8;38;1;1;1;0;0;3;3;0;38;23;2.0;0.0;0;3.0;6;4;0.0;391;232;32;161;5;4;2;0;0;14;14;0;159;98;8.0;0.0;0;11.0;25;16;1.0
427;Zuidwest-Gelderland (CR);2015;98;61;8;39;1;1;1;0;0;3;7;0;38;26;;;0;3.0;6;4;0.0;414;255;33;165;5;4;2;0;0;14;31;0;159;107;;;0;11.0;24;16;1.0
428;Zuidwest-Gelderland (CR);2016;104;65;8;40;1;1;1;0;0;3;11;0;39;26;;;0;2.0;6;4;0.0;436;273;33;169;5;3;2;0;0;14;47;0;162;110;;;0;10.0;24;17;1.0
429;Utrecht (CR);2004;481;282;113;138;4;3;2;0;0;21;1;0;199;54;;;99;;32;13;;415;243;98;119;3;2;1;0;0;18;1;0;172;47;;;86;;28;11;
430;Utrecht (CR);2005;505;292;116;143;4;3;1;0;1;23;1;0;213;59;;;104;;35;15;;432;250;100;122;3;2;1;0;0;20;1;0;182;51;;;89;;30;13;
431;Utrecht (CR);2006;468;233;40;150;4;3;1;0;1;33;1;0;235;72;;;112;;36;16;;397;197;34;127;3;2;1;0;0;28;1;0;199;61;;;95;;30;13;
432;Utrecht (CR);2007;486;235;37;158;4;3;0;0;1;32;1;0;251;76;;;121;;37;17;;408;197;31;132;4;2;0;0;0;27;1;0;211;64;;;102;;31;14;
433;Utrecht (CR);2008;532;244;37;164;4;3;0;0;0;34;1;0;287;84;0.0;0.0;133;9.0;38;20;2.0;443;203;31;136;4;2;0;0;0;29;1;0;239;70;0.0;0.0;111;8.0;32;17;1.0
434;Utrecht (CR);2009;557;257;39;172;4;3;1;0;1;36;1;0;300;88;0.0;0.0;135;11.0;42;21;2.0;460;213;32;142;4;2;1;0;0;30;1;0;248;73;0.0;0.0;112;9.0;35;17;2.0
435;Utrecht (CR);2010;552;262;35;178;4;3;1;0;1;38;1;0;291;93;0.0;0.0;123;12.0;40;22;2.0;452;214;29;146;4;2;0;0;0;31;1;0;238;76;0.0;0.0;101;9.0;33;18;1.0
436;Utrecht (CR);2011;564;273;39;185;4;3;1;0;1;39;2;0;291;96;0.0;0.0;115;11.0;45;23;2.0;459;222;32;150;3;2;0;0;0;32;1;0;237;78;0.0;0.0;93;9.0;36;19;2.0
437;Utrecht (CR);2012;575;283;41;193;4;3;1;0;1;37;2;0;292;100;1.0;0.0;112;12.0;43;22;2.0;465;228;34;156;4;3;1;0;0;30;1;0;236;81;1.0;0.0;90;10.0;35;18;2.0
438;Utrecht (CR);2013;595;307;45;210;5;4;1;0;1;39;2;0;288;102;1.0;0.0;111;12.0;37;22;2.0;478;246;36;169;4;3;1;0;0;31;1;0;232;82;1.0;0.0;89;10.0;30;18;2.0
439;Utrecht (CR);2014;606;319;47;217;5;4;1;0;1;43;2;0;287;106;1.0;0.0;108;12.0;35;22;2.0;484;255;37;173;4;3;1;0;0;34;1;0;229;85;1.0;0.0;86;10.0;28;18;2.0
440;Utrecht (CR);2015;620;327;47;222;5;4;1;0;1;43;3;0;293;110;;;109;13.0;35;23;2.0;490;258;37;176;4;3;1;0;0;34;2;0;232;87;;;86;10.0;28;18;2.0
441;Utrecht (CR);2016;653;352;52;235;5;5;1;0;1;42;11;0;301;115;;;113;13.0;35;23;2.0;513;276;41;184;4;4;1;0;0;33;9;0;237;90;;;88;11.0;27;18;2.0
442;Kop van Noord-Holland (CR);2004;132;67;25;31;1;4;0;0;2;4;0;0;64;18;;;37;;5;4;;362;186;69;87;2;10;0;0;5;12;1;0;177;50;;;102;;15;10;
443;Kop van Noord-Holland (CR);2005;141;73;27;34;1;4;0;0;2;4;0;0;68;20;;;38;;7;4;;387;200;73;94;3;11;0;0;6;11;1;0;187;54;;;105;;18;11;
444;Kop van Noord-Holland (CR);2006;128;56;8;36;1;4;0;0;2;4;0;0;73;22;;;39;;7;4;;351;153;21;98;3;12;0;0;7;11;1;0;199;60;;;107;;20;11;
445;Kop van Noord-Holland (CR);2007;133;58;7;37;1;4;0;0;3;5;1;0;76;23;;;40;;8;5;;364;157;20;100;3;12;0;0;7;14;1;0;207;63;;;109;;21;13;
446;Kop van Noord-Holland (CR);2008;139;59;7;38;1;5;0;0;3;5;0;0;80;25;0.0;0.0;40;2.0;9;5;0.0;379;161;20;102;3;12;0;0;7;15;1;0;218;67;0.0;0.0;108;5.0;24;13;1.0
447;Kop van Noord-Holland (CR);2009;145;61;8;39;1;5;0;0;3;6;0;0;84;26;0.0;0.0;40;2.0;9;5;0.0;393;166;21;106;3;13;0;0;7;15;1;0;227;72;0.0;0.0;110;5.0;24;15;1.0
448;Kop van Noord-Holland (CR);2010;152;65;8;41;1;6;1;0;3;6;0;0;87;28;1.0;0.0;41;2.0;9;6;0.0;410;176;21;110;3;15;3;0;8;15;1;0;234;76;2.0;0.0;111;5.0;23;16;1.0
449;Kop van Noord-Holland (CR);2011;155;68;8;42;1;6;1;0;3;6;0;0;88;29;1.0;0.0;41;2.0;8;6;0.0;419;182;23;113;3;16;2;0;8;17;1;0;236;79;2.0;0.0;111;5.0;21;17;1.0
450;Kop van Noord-Holland (CR);2012;161;70;9;44;1;6;1;0;3;6;0;0;91;31;0.0;0.0;43;2.0;9;6;0.0;434;189;24;118;3;16;2;0;8;17;1;0;245;84;0.0;0.0;115;5.0;23;17;1.0
451;Kop van Noord-Holland (CR);2013;165;73;9;45;1;6;1;0;3;7;0;0;92;32;0.0;0.0;44;2.0;8;6;0.0;443;195;24;120;3;17;2;0;9;18;1;0;248;85;0.0;0.0;117;6.0;21;17;1.0
452;Kop van Noord-Holland (CR);2014;166;75;9;47;1;7;1;0;3;7;0;0;91;31;0.0;0.0;45;2.0;7;6;0.0;448;202;25;126;2;18;2;0;9;19;1;0;245;83;0.0;0.0;121;6.0;18;17;1.0
453;Kop van Noord-Holland (CR);2015;169;76;9;49;1;7;1;0;3;6;0;0;93;31;;;46;2.0;6;6;0.0;455;205;25;131;2;18;2;0;9;17;1;0;249;84;;;124;6.0;17;17;1.0
454;Kop van Noord-Holland (CR);2016;175;80;10;50;1;7;1;0;3;6;1;0;95;31;;;49;2.0;7;7;0.0;470;214;27;135;2;19;2;0;9;17;3;0;256;84;;;130;5.0;18;18;1.0
455;Alkmaar en omgeving (CR);2004;93;54;19;24;1;1;0;0;1;8;0;0;39;11;;;21;;4;2;;414;242;85;108;3;5;1;0;2;35;2;0;172;49;;;94;;19;10;
456;Alkmaar en omgeving (CR);2005;98;57;20;26;1;1;0;0;1;9;0;0;40;11;;;21;;5;2;;430;253;89;113;3;6;1;0;2;38;1;0;177;51;;;95;;22;10;
457;Alkmaar en omgeving (CR);2006;87;46;7;27;1;1;0;0;1;8;0;0;41;11;;;22;;6;3;;382;201;30;120;3;6;1;0;2;36;2;0;181;49;;;96;;24;12;
458;Alkmaar en omgeving (CR);2007;91;49;7;29;1;1;0;0;1;10;0;0;42;12;;;22;;5;3;;399;213;28;128;3;6;1;0;3;42;2;0;186;53;;;97;;24;12;
459;Alkmaar en omgeving (CR);2008;96;51;7;30;1;2;0;0;1;10;0;0;45;13;0.0;0.0;22;2.0;5;3;0.0;421;223;29;133;3;7;2;0;4;44;2;0;197;57;0.0;0.0;95;7.0;23;14;1.0
460;Alkmaar en omgeving (CR);2009;100;52;7;31;1;2;0;0;1;10;0;0;47;15;0.0;0.0;21;2.0;6;3;0.0;433;228;29;136;3;7;2;0;5;44;2;0;205;63;0.0;0.0;93;7.0;26;15;1.0
461;Alkmaar en omgeving (CR);2010;104;56;7;33;1;2;0;0;1;11;0;0;49;16;0.0;0.0;22;1.0;6;4;0.0;452;241;31;142;3;7;2;0;5;50;2;0;211;68;0.0;0.0;94;6.0;25;17;1.0
462;Alkmaar en omgeving (CR);2011;108;58;7;34;1;1;0;0;1;12;1;0;51;17;0.0;0.0;23;1.0;5;4;0.0;468;249;32;145;3;6;2;0;5;53;2;0;219;73;0.0;0.0;98;6.0;23;18;1.0
463;Alkmaar en omgeving (CR);2012;111;59;8;35;1;2;0;0;1;12;1;0;52;18;0.0;0.0;23;1.0;6;4;0.0;477;253;34;150;3;7;2;0;5;50;2;0;224;75;0.0;0.0;98;6.0;25;17;1.0
464;Alkmaar en omgeving (CR);2013;115;63;8;36;1;2;1;0;1;13;1;0;52;18;0.0;0.0;23;1.0;6;4;0.0;495;270;35;156;3;7;5;0;6;55;2;0;225;78;0.0;0.0;99;6.0;24;17;1.0
465;Alkmaar en omgeving (CR);2014;117;64;9;37;1;2;1;0;1;13;1;0;53;19;0.0;0.0;23;1.0;5;4;0.0;500;275;37;160;3;8;4;0;6;54;3;0;225;81;0.0;0.0;98;6.0;21;17;1.0
466;Alkmaar en omgeving (CR);2015;122;67;10;39;1;2;1;0;2;12;1;0;55;20;;;24;1.0;5;4;0.0;506;279;40;162;3;10;4;1;7;50;3;0;227;84;;;101;6.0;19;16;1.0
467;Alkmaar en omgeving (CR);2016;124;67;8;40;1;3;1;0;1;11;3;0;56;21;;;25;1.0;4;4;0.0;511;278;34;163;3;10;3;1;3;47;13;0;233;87;;;104;6.0;18;17;1.0
468;IJmond (CR);2004;75;41;17;21;1;0;0;0;0;2;0;0;34;10;;;18;;4;2;;398;218;90;111;3;2;0;1;0;10;1;0;180;51;;;97;;21;11;
469;IJmond (CR);2005;77;42;17;22;1;1;0;0;0;2;0;0;34;10;;;18;;4;2;;409;225;92;115;3;3;0;1;0;10;1;0;184;53;;;98;;21;12;
470;IJmond (CR);2006;71;33;6;23;1;1;0;0;0;2;0;0;38;12;;;19;;4;2;;378;178;33;121;4;5;0;1;0;11;1;2;201;64;;;102;;21;13;
471;IJmond (CR);2007;73;33;6;24;1;1;0;0;0;2;0;0;40;13;;;20;;5;3;;387;176;31;125;4;4;0;1;0;11;1;0;211;67;;;103;;26;15;
472;IJmond (CR);2008;77;34;6;24;1;1;0;0;0;2;0;0;43;13;0.0;0.0;20;1.0;5;3;1.0;403;177;30;127;4;4;0;1;0;10;1;0;225;67;0.0;0.0;107;6.0;25;16;5.0
473;IJmond (CR);2009;80;35;6;25;1;1;0;0;0;2;0;0;45;14;0.0;0.0;21;1.0;5;3;0.0;418;182;31;131;4;5;0;0;0;11;1;0;236;76;0.0;0.0;111;6.0;26;16;1.0
474;IJmond (CR);2010;81;36;5;26;1;1;0;0;0;3;0;0;45;15;0.0;0.0;21;1.0;5;3;0.0;423;189;29;137;4;5;0;0;0;14;1;0;234;77;0.0;0.0;111;5.0;24;16;1.0
475;IJmond (CR);2011;83;37;6;27;1;1;0;0;0;3;0;0;46;15;0.0;0.0;22;1.0;4;3;0.0;430;192;29;139;4;6;0;0;0;13;1;0;238;78;0.0;0.0;113;6.0;22;17;1.0
476;IJmond (CR);2012;87;38;6;28;1;1;0;0;0;2;0;0;48;16;0.0;0.0;23;1.0;5;4;0.0;447;198;30;144;5;6;0;0;0;12;1;0;249;81;0.0;0.0;117;6.0;25;18;1.0
477;IJmond (CR);2013;90;42;6;29;1;1;0;0;0;2;3;0;48;16;0.0;0.0;23;1.0;4;4;0.0;465;215;31;147;5;6;0;0;0;13;14;0;250;84;0.0;0.0;118;6.0;22;18;2.0
478;IJmond (CR);2014;91;43;6;29;1;1;0;0;0;2;3;0;48;16;0.0;0.0;23;1.0;3;4;0.0;468;222;32;152;5;6;0;0;0;13;14;0;246;84;0.0;0.0;121;6.0;16;18;2.0
479;IJmond (CR);2015;93;44;6;30;1;1;0;0;0;2;3;0;48;16;;;25;1.0;3;3;0.0;477;227;33;157;5;7;0;0;0;12;14;0;249;82;;;128;6.0;16;17;1.0
480;IJmond (CR);2016;94;45;6;31;1;1;0;0;0;2;3;0;50;16;;;25;1.0;4;4;0.0;484;228;33;158;5;7;0;0;0;11;15;0;255;83;;;128;6.0;18;19;2.0
481;Agglomeratie Haarlem (CR);2004;106;68;22;28;1;2;0;0;0;13;2;0;38;10;;;22;;4;2;;488;311;102;127;3;9;0;0;2;59;8;0;177;47;;;102;;17;10;
482;Agglomeratie Haarlem (CR);2005;116;75;23;29;1;2;0;0;0;14;6;0;41;11;;;23;;5;2;;536;347;107;135;3;9;0;0;2;65;26;0;189;50;;;104;;23;11;
483;Agglomeratie Haarlem (CR);2006;103;60;5;30;1;2;0;0;0;16;6;0;42;13;;;23;;4;3;;474;279;25;137;3;11;0;0;2;74;26;0;195;58;;;106;;20;12;
484;Agglomeratie Haarlem (CR);2007;102;59;6;31;1;2;0;0;0;14;5;0;44;13;;;23;;5;3;;472;271;25;142;4;11;0;0;2;65;21;0;202;61;;;108;;21;12;
485;Agglomeratie Haarlem (CR);2008;112;62;5;32;1;2;0;0;0;15;5;0;50;13;0.0;0.0;24;2.0;7;4;0.0;513;285;25;149;4;11;2;0;2;71;22;0;228;62;0.0;0.0;109;8.0;30;17;2.0
486;Agglomeratie Haarlem (CR);2009;120;67;5;34;1;2;0;0;0;19;5;0;53;15;0.0;0.0;24;2.0;7;4;1.0;550;309;23;158;4;11;2;0;2;87;23;0;241;69;0.0;0.0;112;9.0;31;19;2.0
487;Agglomeratie Haarlem (CR);2010;123;70;6;36;1;3;1;0;0;21;1;0;53;15;0.0;0.0;26;2.0;5;4;0.0;558;317;28;165;4;13;3;0;2;97;5;0;241;70;0.0;0.0;116;9.0;24;20;2.0
