ID;Populatie;Geslacht;Persoonskenmerken;Motieven;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
4813;6000050;1100;1020870;2030190;Limburg (PV);2013;;;
4814;6000050;1100;1020870;2030190;Limburg (PV);2014;;;
4815;6000050;1100;1020870;2030190;Zeer sterk stedelijk;2010;0.09;0.4;2.01
4816;6000050;1100;1020870;2030190;Zeer sterk stedelijk;2011;0.08;0.52;1.79
4817;6000050;1100;1020870;2030190;Zeer sterk stedelijk;2012;0.1;0.5;2.16
4818;6000050;1100;1020870;2030190;Zeer sterk stedelijk;2013;0.09;0.45;2.23
4819;6000050;1100;1020870;2030190;Zeer sterk stedelijk;2014;0.08;0.64;1.67
4820;6000050;1100;1020870;2030190;Sterk stedelijk;2010;0.1;1.26;2.47
4821;6000050;1100;1020870;2030190;Sterk stedelijk;2011;0.08;0.66;1.59
4822;6000050;1100;1020870;2030190;Sterk stedelijk;2012;0.08;0.5;1.28
4823;6000050;1100;1020870;2030190;Sterk stedelijk;2013;0.11;0.8;2.04
4824;6000050;1100;1020870;2030190;Sterk stedelijk;2014;0.09;0.69;1.7
4825;6000050;1100;1020870;2030190;Matig stedelijk;2010;0.12;1.09;2.6
4826;6000050;1100;1020870;2030190;Matig stedelijk;2011;0.11;0.97;1.99
4827;6000050;1100;1020870;2030190;Matig stedelijk;2012;0.1;0.79;1.74
4828;6000050;1100;1020870;2030190;Matig stedelijk;2013;0.11;1.69;2.82
4829;6000050;1100;1020870;2030190;Matig stedelijk;2014;0.09;1.08;2.09
4830;6000050;1100;1020870;2030190;Weinig stedelijk;2010;0.07;0.89;1.24
4831;6000050;1100;1020870;2030190;Weinig stedelijk;2011;0.07;0.76;1.23
4832;6000050;1100;1020870;2030190;Weinig stedelijk;2012;0.07;0.93;1.9
4833;6000050;1100;1020870;2030190;Weinig stedelijk;2013;0.08;0.84;1.44
4834;6000050;1100;1020870;2030190;Weinig stedelijk;2014;0.08;0.64;1.12
4835;6000050;1100;1020870;2030190;Niet stedelijk;2010;0.09;0.44;1.03
4836;6000050;1100;1020870;2030190;Niet stedelijk;2011;0.08;0.98;1.46
4837;6000050;1100;1020870;2030190;Niet stedelijk;2012;0.06;0.5;1.28
4838;6000050;1100;1020870;2030190;Niet stedelijk;2013;;;
4839;6000050;1100;1020870;2030190;Niet stedelijk;2014;;;
4840;6000050;1100;1020870;2030200;Nederland;2010;0.58;2.7;8.86
4841;6000050;1100;1020870;2030200;Nederland;2011;0.54;2.2;7.63
4842;6000050;1100;1020870;2030200;Nederland;2012;0.57;2.27;8.0
4843;6000050;1100;1020870;2030200;Nederland;2013;0.56;2.06;7.94
4844;6000050;1100;1020870;2030200;Nederland;2014;0.55;2.29;8.25
4845;6000050;1100;1020870;2030200;Noord-Nederland (LD);2010;0.62;3.12;9.2
4846;6000050;1100;1020870;2030200;Noord-Nederland (LD);2011;0.57;3.06;8.52
4847;6000050;1100;1020870;2030200;Noord-Nederland (LD);2012;0.59;2.72;9.48
4848;6000050;1100;1020870;2030200;Noord-Nederland (LD);2013;0.48;2.53;6.42
4849;6000050;1100;1020870;2030200;Noord-Nederland (LD);2014;0.52;1.97;5.96
4850;6000050;1100;1020870;2030200;Oost-Nederland (LD);2010;0.59;2.13;8.3
4851;6000050;1100;1020870;2030200;Oost-Nederland (LD);2011;0.52;2.06;6.8
4852;6000050;1100;1020870;2030200;Oost-Nederland (LD);2012;0.49;2.61;6.49
4853;6000050;1100;1020870;2030200;Oost-Nederland (LD);2013;0.54;1.94;9.72
4854;6000050;1100;1020870;2030200;Oost-Nederland (LD);2014;0.57;3.05;9.08
4855;6000050;1100;1020870;2030200;West-Nederland (LD);2010;0.6;2.67;9.43
4856;6000050;1100;1020870;2030200;West-Nederland (LD);2011;0.52;2.05;7.79
4857;6000050;1100;1020870;2030200;West-Nederland (LD);2012;0.6;1.92;8.3
4858;6000050;1100;1020870;2030200;West-Nederland (LD);2013;0.59;2.09;8.14
4859;6000050;1100;1020870;2030200;West-Nederland (LD);2014;0.55;2.02;8.72
4860;6000050;1100;1020870;2030200;Zuid-Nederland (LD);2010;0.49;3.14;7.72
4861;6000050;1100;1020870;2030200;Zuid-Nederland (LD);2011;0.59;2.18;7.6
4862;6000050;1100;1020870;2030200;Zuid-Nederland (LD);2012;0.54;2.56;7.85
4863;6000050;1100;1020870;2030200;Zuid-Nederland (LD);2013;0.53;1.8;6.22
4864;6000050;1100;1020870;2030200;Zuid-Nederland (LD);2014;0.54;2.47;7.6
4865;6000050;1100;1020870;2030200;Groningen (PV);2010;0.69;3.11;9.53
4866;6000050;1100;1020870;2030200;Groningen (PV);2011;0.73;4.32;11.54
4867;6000050;1100;1020870;2030200;Groningen (PV);2012;0.65;4.07;10.79
4868;6000050;1100;1020870;2030200;Groningen (PV);2013;0.57;1.41;6.25
4869;6000050;1100;1020870;2030200;Groningen (PV);2014;0.62;2.16;7.86
4870;6000050;1100;1020870;2030200;Friesland (PV);2010;0.51;2.69;8.85
4871;6000050;1100;1020870;2030200;Friesland (PV);2011;0.43;1.44;5.59
4872;6000050;1100;1020870;2030200;Friesland (PV);2012;0.51;1.61;8.62
4873;6000050;1100;1020870;2030200;Friesland (PV);2013;0.39;2.43;4.71
4874;6000050;1100;1020870;2030200;Friesland (PV);2014;0.51;1.59;4.73
4875;6000050;1100;1020870;2030200;Drenthe (PV);2010;0.69;3.89;9.19
4876;6000050;1100;1020870;2030200;Drenthe (PV);2011;0.47;3.03;6.91
4877;6000050;1100;1020870;2030200;Drenthe (PV);2012;0.58;1.75;8.23
4878;6000050;1100;1020870;2030200;Drenthe (PV);2013;0.43;5.14;9.47
4879;6000050;1100;1020870;2030200;Drenthe (PV);2014;0.3;2.18;3.84
4880;6000050;1100;1020870;2030200;Overijssel (PV);2010;0.63;1.91;8.11
4881;6000050;1100;1020870;2030200;Overijssel (PV);2011;0.54;1.81;6.08
4882;6000050;1100;1020870;2030200;Overijssel (PV);2012;0.46;2.18;5.12
4883;6000050;1100;1020870;2030200;Overijssel (PV);2013;0.52;1.45;5.59
4884;6000050;1100;1020870;2030200;Overijssel (PV);2014;0.51;1.59;7.81
4885;6000050;1100;1020870;2030200;Flevoland (PV);2010;0.48;1.69;9.14
4886;6000050;1100;1020870;2030200;Flevoland (PV);2011;0.47;3.09;7.46
4887;6000050;1100;1020870;2030200;Flevoland (PV);2012;0.36;1.3;4.17
4888;6000050;1100;1020870;2030200;Flevoland (PV);2013;0.66;3.08;24.03
4889;6000050;1100;1020870;2030200;Flevoland (PV);2014;0.58;3.83;9.46
4890;6000050;1100;1020870;2030200;Gelderland (PV);2010;0.58;2.35;8.22
4891;6000050;1100;1020870;2030200;Gelderland (PV);2011;0.51;2.0;7.11
4892;6000050;1100;1020870;2030200;Gelderland (PV);2012;0.53;3.09;7.7
4893;6000050;1100;1020870;2030200;Gelderland (PV);2013;0.52;1.93;8.38
4894;6000050;1100;1020870;2030200;Gelderland (PV);2014;0.61;3.7;9.72
4895;6000050;1100;1020870;2030200;Utrecht (PV);2010;0.61;1.44;5.74
4896;6000050;1100;1020870;2030200;Utrecht (PV);2011;0.52;1.94;5.87
4897;6000050;1100;1020870;2030200;Utrecht (PV);2012;0.76;2.17;8.44
4898;6000050;1100;1020870;2030200;Utrecht (PV);2013;0.78;2.98;11.02
4899;6000050;1100;1020870;2030200;Utrecht (PV);2014;0.51;1.77;6.9
4900;6000050;1100;1020870;2030200;Noord-Holland (PV);2010;0.57;2.89;10.69
4901;6000050;1100;1020870;2030200;Noord-Holland (PV);2011;0.55;1.93;8.35
4902;6000050;1100;1020870;2030200;Noord-Holland (PV);2012;0.61;2.12;8.63
4903;6000050;1100;1020870;2030200;Noord-Holland (PV);2013;0.61;1.87;8.64
4904;6000050;1100;1020870;2030200;Noord-Holland (PV);2014;0.61;1.44;8.4
4905;6000050;1100;1020870;2030200;Zuid-Holland (PV);2010;0.61;2.76;9.45
4906;6000050;1100;1020870;2030200;Zuid-Holland (PV);2011;0.5;2.1;7.98
4907;6000050;1100;1020870;2030200;Zuid-Holland (PV);2012;0.54;1.59;8.05
4908;6000050;1100;1020870;2030200;Zuid-Holland (PV);2013;0.53;1.83;7.08
4909;6000050;1100;1020870;2030200;Zuid-Holland (PV);2014;0.52;2.57;9.88
4910;6000050;1100;1020870;2030200;Zeeland (PV);2010;0.6;3.71;10.81
4911;6000050;1100;1020870;2030200;Zeeland (PV);2011;0.5;2.97;6.64
4912;6000050;1100;1020870;2030200;Zeeland (PV);2012;0.72;2.96;7.79
4913;6000050;1100;1020870;2030200;Zeeland (PV);2013;0.45;4.18;7.01
4914;6000050;1100;1020870;2030200;Zeeland (PV);2014;0.37;1.69;4.89
4915;6000050;1100;1020870;2030200;Noord-Brabant (PV);2010;0.51;3.9;9.15
4916;6000050;1100;1020870;2030200;Noord-Brabant (PV);2011;0.65;2.37;8.01
4917;6000050;1100;1020870;2030200;Noord-Brabant (PV);2012;0.55;2.78;8.71
4918;6000050;1100;1020870;2030200;Noord-Brabant (PV);2013;0.53;1.82;6.57
4919;6000050;1100;1020870;2030200;Noord-Brabant (PV);2014;0.5;2.22;6.49
4920;6000050;1100;1020870;2030200;Limburg (PV);2010;0.44;1.73;5.06
4921;6000050;1100;1020870;2030200;Limburg (PV);2011;0.47;1.85;6.85
4922;6000050;1100;1020870;2030200;Limburg (PV);2012;0.51;2.14;6.21
4923;6000050;1100;1020870;2030200;Limburg (PV);2013;0.54;1.75;5.5
4924;6000050;1100;1020870;2030200;Limburg (PV);2014;0.63;3.03;10.09
4925;6000050;1100;1020870;2030200;Zeer sterk stedelijk;2010;0.63;2.41;9.28
4926;6000050;1100;1020870;2030200;Zeer sterk stedelijk;2011;0.56;1.98;8.09
4927;6000050;1100;1020870;2030200;Zeer sterk stedelijk;2012;0.66;1.82;8.8
4928;6000050;1100;1020870;2030200;Zeer sterk stedelijk;2013;0.56;1.6;8.12
4929;6000050;1100;1020870;2030200;Zeer sterk stedelijk;2014;0.59;2.46;10.25
4930;6000050;1100;1020870;2030200;Sterk stedelijk;2010;0.64;2.53;9.68
4931;6000050;1100;1020870;2030200;Sterk stedelijk;2011;0.6;2.21;9.39
4932;6000050;1100;1020870;2030200;Sterk stedelijk;2012;0.57;1.92;7.54
4933;6000050;1100;1020870;2030200;Sterk stedelijk;2013;0.62;1.91;7.58
4934;6000050;1100;1020870;2030200;Sterk stedelijk;2014;0.55;2.28;8.0
4935;6000050;1100;1020870;2030200;Matig stedelijk;2010;0.55;2.38;7.75
4936;6000050;1100;1020870;2030200;Matig stedelijk;2011;0.5;1.84;6.09
4937;6000050;1100;1020870;2030200;Matig stedelijk;2012;0.55;2.86;7.27
4938;6000050;1100;1020870;2030200;Matig stedelijk;2013;0.6;2.79;10.81
4939;6000050;1100;1020870;2030200;Matig stedelijk;2014;0.53;1.66;6.54
4940;6000050;1100;1020870;2030200;Weinig stedelijk;2010;0.49;3.53;7.48
4941;6000050;1100;1020870;2030200;Weinig stedelijk;2011;0.49;2.73;6.28
4942;6000050;1100;1020870;2030200;Weinig stedelijk;2012;0.42;3.07;8.73
4943;6000050;1100;1020870;2030200;Weinig stedelijk;2013;0.45;2.09;6.68
4944;6000050;1100;1020870;2030200;Weinig stedelijk;2014;0.51;2.51;6.94
4945;6000050;1100;1020870;2030200;Niet stedelijk;2010;0.42;3.33;9.35
4946;6000050;1100;1020870;2030200;Niet stedelijk;2011;0.43;2.49;6.02
4947;6000050;1100;1020870;2030200;Niet stedelijk;2012;0.53;2.41;6.46
4948;6000050;1100;1020870;2030200;Niet stedelijk;2013;0.43;2.83;5.49
4949;6000050;1100;1020870;2030200;Niet stedelijk;2014;0.45;2.52;6.82
4950;6000050;1100;1020870;2030210;Nederland;2010;0.41;2.46;7.66
4951;6000050;1100;1020870;2030210;Nederland;2011;0.41;2.68;8.71
4952;6000050;1100;1020870;2030210;Nederland;2012;0.39;2.47;7.84
4953;6000050;1100;1020870;2030210;Nederland;2013;0.4;3.08;9.38
4954;6000050;1100;1020870;2030210;Nederland;2014;0.4;2.96;9.92
4955;6000050;1100;1020870;2030210;Noord-Nederland (LD);2010;0.42;1.78;5.81
4956;6000050;1100;1020870;2030210;Noord-Nederland (LD);2011;0.37;2.69;7.07
4957;6000050;1100;1020870;2030210;Noord-Nederland (LD);2012;0.37;2.46;6.24
4958;6000050;1100;1020870;2030210;Noord-Nederland (LD);2013;0.39;2.45;6.46
4959;6000050;1100;1020870;2030210;Noord-Nederland (LD);2014;0.36;2.59;6.19
4960;6000050;1100;1020870;2030210;Oost-Nederland (LD);2010;0.46;2.95;7.59
4961;6000050;1100;1020870;2030210;Oost-Nederland (LD);2011;0.47;3.13;9.1
4962;6000050;1100;1020870;2030210;Oost-Nederland (LD);2012;0.45;2.52;8.87
4963;6000050;1100;1020870;2030210;Oost-Nederland (LD);2013;0.47;3.29;9.19
4964;6000050;1100;1020870;2030210;Oost-Nederland (LD);2014;0.49;2.99;12.04
4965;6000050;1100;1020870;2030210;West-Nederland (LD);2010;0.39;2.18;7.64
4966;6000050;1100;1020870;2030210;West-Nederland (LD);2011;0.41;2.82;9.49
4967;6000050;1100;1020870;2030210;West-Nederland (LD);2012;0.38;2.73;8.6
4968;6000050;1100;1020870;2030210;West-Nederland (LD);2013;0.4;2.9;9.62
4969;6000050;1100;1020870;2030210;West-Nederland (LD);2014;0.38;3.16;10.53
4970;6000050;1100;1020870;2030210;Zuid-Nederland (LD);2010;0.42;3.14;9.04
4971;6000050;1100;1020870;2030210;Zuid-Nederland (LD);2011;0.37;1.87;7.42
4972;6000050;1100;1020870;2030210;Zuid-Nederland (LD);2012;0.36;1.75;5.78
4973;6000050;1100;1020870;2030210;Zuid-Nederland (LD);2013;0.33;3.78;10.85
4974;6000050;1100;1020870;2030210;Zuid-Nederland (LD);2014;0.37;2.6;8.54
4975;6000050;1100;1020870;2030210;Groningen (PV);2010;0.45;2.13;6.26
4976;6000050;1100;1020870;2030210;Groningen (PV);2011;0.34;3.12;7.6
4977;6000050;1100;1020870;2030210;Groningen (PV);2012;0.34;2.36;5.94
4978;6000050;1100;1020870;2030210;Groningen (PV);2013;0.38;3.17;7.52
4979;6000050;1100;1020870;2030210;Groningen (PV);2014;0.36;2.97;6.36
4980;6000050;1100;1020870;2030210;Friesland (PV);2010;0.47;1.31;5.19
4981;6000050;1100;1020870;2030210;Friesland (PV);2011;0.4;1.45;5.56
4982;6000050;1100;1020870;2030210;Friesland (PV);2012;0.4;1.89;5.91
4983;6000050;1100;1020870;2030210;Friesland (PV);2013;0.4;1.55;5.39
4984;6000050;1100;1020870;2030210;Friesland (PV);2014;0.35;1.93;5.51
4985;6000050;1100;1020870;2030210;Drenthe (PV);2010;0.28;1.92;6.07
4986;6000050;1100;1020870;2030210;Drenthe (PV);2011;0.39;3.8;8.39
4987;6000050;1100;1020870;2030210;Drenthe (PV);2012;0.36;3.51;7.36
4988;6000050;1100;1020870;2030210;Drenthe (PV);2013;0.4;2.31;5.82
4989;6000050;1100;1020870;2030210;Drenthe (PV);2014;0.36;2.85;6.9
4990;6000050;1100;1020870;2030210;Overijssel (PV);2010;0.44;2.26;5.95
4991;6000050;1100;1020870;2030210;Overijssel (PV);2011;0.48;3.25;8.95
4992;6000050;1100;1020870;2030210;Overijssel (PV);2012;0.46;2.73;11.99
4993;6000050;1100;1020870;2030210;Overijssel (PV);2013;0.41;1.91;6.19
4994;6000050;1100;1020870;2030210;Overijssel (PV);2014;0.47;3.19;9.24
4995;6000050;1100;1020870;2030210;Flevoland (PV);2010;0.47;2.91;9.2
4996;6000050;1100;1020870;2030210;Flevoland (PV);2011;0.36;1.53;6.03
4997;6000050;1100;1020870;2030210;Flevoland (PV);2012;0.54;3.79;9.14
4998;6000050;1100;1020870;2030210;Flevoland (PV);2013;0.45;3.49;10.88
4999;6000050;1100;1020870;2030210;Flevoland (PV);2014;0.52;2.12;10.81
5000;6000050;1100;1020870;2030210;Gelderland (PV);2010;0.47;3.37;8.23
5001;6000050;1100;1020870;2030210;Gelderland (PV);2011;0.49;3.39;9.85
5002;6000050;1100;1020870;2030210;Gelderland (PV);2012;0.43;2.16;7.06
5003;6000050;1100;1020870;2030210;Gelderland (PV);2013;0.5;3.97;10.33
5004;6000050;1100;1020870;2030210;Gelderland (PV);2014;0.51;3.08;13.9
5005;6000050;1100;1020870;2030210;Utrecht (PV);2010;0.39;1.96;6.9
5006;6000050;1100;1020870;2030210;Utrecht (PV);2011;0.42;2.27;7.71
5007;6000050;1100;1020870;2030210;Utrecht (PV);2012;0.42;3.7;12.52
5008;6000050;1100;1020870;2030210;Utrecht (PV);2013;0.41;3.89;9.47
5009;6000050;1100;1020870;2030210;Utrecht (PV);2014;0.42;4.59;16.87
5010;6000050;1100;1020870;2030210;Noord-Holland (PV);2010;0.39;1.97;7.38
5011;6000050;1100;1020870;2030210;Noord-Holland (PV);2011;0.37;2.45;8.14
5012;6000050;1100;1020870;2030210;Noord-Holland (PV);2012;0.38;3.07;8.98
5013;6000050;1100;1020870;2030210;Noord-Holland (PV);2013;0.35;2.63;8.65
5014;6000050;1100;1020870;2030210;Noord-Holland (PV);2014;0.35;2.71;7.92
5015;6000050;1100;1020870;2030210;Zuid-Holland (PV);2010;0.38;2.36;8.12
5016;6000050;1100;1020870;2030210;Zuid-Holland (PV);2011;0.43;3.03;11.16
5017;6000050;1100;1020870;2030210;Zuid-Holland (PV);2012;0.37;2.34;7.62
5018;6000050;1100;1020870;2030210;Zuid-Holland (PV);2013;0.46;2.86;10.78
5019;6000050;1100;1020870;2030210;Zuid-Holland (PV);2014;0.39;3.01;10.4
5020;6000050;1100;1020870;2030210;Zeeland (PV);2010;0.4;2.42;6.68
5021;6000050;1100;1020870;2030210;Zeeland (PV);2011;0.42;5.73;8.44
5022;6000050;1100;1020870;2030210;Zeeland (PV);2012;0.35;1.11;3.77
5023;6000050;1100;1020870;2030210;Zeeland (PV);2013;0.21;2.57;5.15
5024;6000050;1100;1020870;2030210;Zeeland (PV);2014;0.4;3.37;10.22
5025;6000050;1100;1020870;2030210;Noord-Brabant (PV);2010;0.48;2.36;8.43
5026;6000050;1100;1020870;2030210;Noord-Brabant (PV);2011;0.42;2.24;8.93
5027;6000050;1100;1020870;2030210;Noord-Brabant (PV);2012;0.36;1.9;5.85
5028;6000050;1100;1020870;2030210;Noord-Brabant (PV);2013;0.35;3.93;9.9
5029;6000050;1100;1020870;2030210;Noord-Brabant (PV);2014;0.32;2.93;7.92
5030;6000050;1100;1020870;2030210;Limburg (PV);2010;0.32;4.58;10.18
5031;6000050;1100;1020870;2030210;Limburg (PV);2011;0.28;1.21;4.68
5032;6000050;1100;1020870;2030210;Limburg (PV);2012;0.35;1.45;5.65
5033;6000050;1100;1020870;2030210;Limburg (PV);2013;0.3;3.46;12.84
5034;6000050;1100;1020870;2030210;Limburg (PV);2014;0.48;1.87;9.92
5035;6000050;1100;1020870;2030210;Zeer sterk stedelijk;2010;0.39;2.26;8.03
5036;6000050;1100;1020870;2030210;Zeer sterk stedelijk;2011;0.43;3.09;11.06
5037;6000050;1100;1020870;2030210;Zeer sterk stedelijk;2012;0.34;2.68;8.14
5038;6000050;1100;1020870;2030210;Zeer sterk stedelijk;2013;0.43;2.81;9.74
5039;6000050;1100;1020870;2030210;Zeer sterk stedelijk;2014;0.38;3.67;10.89
5040;6000050;1100;1020870;2030210;Sterk stedelijk;2010;0.41;2.27;7.0
5041;6000050;1100;1020870;2030210;Sterk stedelijk;2011;0.44;2.98;8.32
5042;6000050;1100;1020870;2030210;Sterk stedelijk;2012;0.41;2.45;7.72
5043;6000050;1100;1020870;2030210;Sterk stedelijk;2013;0.43;3.85;11.2
5044;6000050;1100;1020870;2030210;Sterk stedelijk;2014;0.45;2.88;10.57
5045;6000050;1100;1020870;2030210;Matig stedelijk;2010;0.43;2.6;8.09
5046;6000050;1100;1020870;2030210;Matig stedelijk;2011;0.35;2.22;6.08
5047;6000050;1100;1020870;2030210;Matig stedelijk;2012;0.44;2.17;8.85
5048;6000050;1100;1020870;2030210;Matig stedelijk;2013;0.33;3.6;8.53
5049;6000050;1100;1020870;2030210;Matig stedelijk;2014;0.4;2.58;10.87
5050;6000050;1100;1020870;2030210;Weinig stedelijk;2010;0.43;3.09;7.96
5051;6000050;1100;1020870;2030210;Weinig stedelijk;2011;0.37;1.94;7.94
5052;6000050;1100;1020870;2030210;Weinig stedelijk;2012;0.43;2.67;7.38
5053;6000050;1100;1020870;2030210;Weinig stedelijk;2013;0.42;2.13;7.48
5054;6000050;1100;1020870;2030210;Weinig stedelijk;2014;0.33;1.9;6.44
5055;6000050;1100;1020870;2030210;Niet stedelijk;2010;0.44;2.4;7.17
5056;6000050;1100;1020870;2030210;Niet stedelijk;2011;0.42;2.62;7.64
5057;6000050;1100;1020870;2030210;Niet stedelijk;2012;0.34;1.9;6.06
5058;6000050;1100;1020870;2030210;Niet stedelijk;2013;0.33;2.44;7.26
5059;6000050;1100;1020870;2030210;Niet stedelijk;2014;0.43;3.23;8.96
5060;6000050;1100;1020870;2030220;Nederland;2010;0.41;5.32;9.59
5061;6000050;1100;1020870;2030220;Nederland;2011;0.38;5.52;9.62
5062;6000050;1100;1020870;2030220;Nederland;2012;0.4;5.49;9.54
5063;6000050;1100;1020870;2030220;Nederland;2013;0.4;6.43;10.95
5064;6000050;1100;1020870;2030220;Nederland;2014;0.39;6.22;11.42
5065;6000050;1100;1020870;2030220;Noord-Nederland (LD);2010;0.46;7.13;11.27
5066;6000050;1100;1020870;2030220;Noord-Nederland (LD);2011;0.39;9.13;12.32
5067;6000050;1100;1020870;2030220;Noord-Nederland (LD);2012;0.41;7.96;12.96
5068;6000050;1100;1020870;2030220;Noord-Nederland (LD);2013;0.37;5.92;9.97
5069;6000050;1100;1020870;2030220;Noord-Nederland (LD);2014;0.46;9.15;15.98
5070;6000050;1100;1020870;2030220;Oost-Nederland (LD);2010;0.39;5.79;9.42
5071;6000050;1100;1020870;2030220;Oost-Nederland (LD);2011;0.42;6.1;9.65
5072;6000050;1100;1020870;2030220;Oost-Nederland (LD);2012;0.45;6.4;8.89
5073;6000050;1100;1020870;2030220;Oost-Nederland (LD);2013;0.42;5.61;8.27
5074;6000050;1100;1020870;2030220;Oost-Nederland (LD);2014;0.42;8.25;12.56
5075;6000050;1100;1020870;2030220;West-Nederland (LD);2010;0.42;5.13;10.31
5076;6000050;1100;1020870;2030220;West-Nederland (LD);2011;0.34;4.76;9.48
5077;6000050;1100;1020870;2030220;West-Nederland (LD);2012;0.35;4.74;8.99
5078;6000050;1100;1020870;2030220;West-Nederland (LD);2013;0.39;6.79;12.75
5079;6000050;1100;1020870;2030220;West-Nederland (LD);2014;0.36;5.56;10.79
5080;6000050;1100;1020870;2030220;Zuid-Nederland (LD);2010;0.37;4.04;6.74
5081;6000050;1100;1020870;2030220;Zuid-Nederland (LD);2011;0.4;4.48;8.31
5082;6000050;1100;1020870;2030220;Zuid-Nederland (LD);2012;0.45;4.97;9.54
5083;6000050;1100;1020870;2030220;Zuid-Nederland (LD);2013;0.4;6.74;9.65
5084;6000050;1100;1020870;2030220;Zuid-Nederland (LD);2014;0.43;4.05;9.07
5085;6000050;1100;1020870;2030220;Groningen (PV);2010;0.49;9.04;15.06
5086;6000050;1100;1020870;2030220;Groningen (PV);2011;0.44;7.76;12.99
5087;6000050;1100;1020870;2030220;Groningen (PV);2012;0.51;11.24;19.98
5088;6000050;1100;1020870;2030220;Groningen (PV);2013;0.38;7.45;11.61
5089;6000050;1100;1020870;2030220;Groningen (PV);2014;0.46;10.41;20.34
5090;6000050;1100;1020870;2030220;Friesland (PV);2010;0.42;5.68;8.7
5091;6000050;1100;1020870;2030220;Friesland (PV);2011;0.33;13.19;14.09
5092;6000050;1100;1020870;2030220;Friesland (PV);2012;0.32;5.13;7.13
5093;6000050;1100;1020870;2030220;Friesland (PV);2013;0.35;3.07;6.83
5094;6000050;1100;1020870;2030220;Friesland (PV);2014;0.43;10.0;15.18
5095;6000050;1100;1020870;2030220;Drenthe (PV);2010;0.47;6.17;8.84
5096;6000050;1100;1020870;2030220;Drenthe (PV);2011;0.39;5.4;8.01
5097;6000050;1100;1020870;2030220;Drenthe (PV);2012;0.33;5.84;8.04
5098;6000050;1100;1020870;2030220;Drenthe (PV);2013;0.37;7.08;11.32
5099;6000050;1100;1020870;2030220;Drenthe (PV);2014;0.52;5.18;7.99
5100;6000050;1100;1020870;2030220;Overijssel (PV);2010;0.36;6.62;11.61
5101;6000050;1100;1020870;2030220;Overijssel (PV);2011;0.45;8.99;11.5
5102;6000050;1100;1020870;2030220;Overijssel (PV);2012;0.49;8.47;10.62
5103;6000050;1100;1020870;2030220;Overijssel (PV);2013;0.44;6.24;9.17
5104;6000050;1100;1020870;2030220;Overijssel (PV);2014;0.37;8.89;11.61
5105;6000050;1100;1020870;2030220;Flevoland (PV);2010;0.25;5.01;7.6
5106;6000050;1100;1020870;2030220;Flevoland (PV);2011;0.45;2.83;7.1
5107;6000050;1100;1020870;2030220;Flevoland (PV);2012;0.45;4.61;6.57
5108;6000050;1100;1020870;2030220;Flevoland (PV);2013;0.33;2.75;6.03
5109;6000050;1100;1020870;2030220;Flevoland (PV);2014;0.31;4.79;7.12
5110;6000050;1100;1020870;2030220;Gelderland (PV);2010;0.45;5.46;8.51
5111;6000050;1100;1020870;2030220;Gelderland (PV);2011;0.4;4.96;9.02
5112;6000050;1100;1020870;2030220;Gelderland (PV);2012;0.42;5.57;8.35
5113;6000050;1100;1020870;2030220;Gelderland (PV);2013;0.43;5.98;8.34
5114;6000050;1100;1020870;2030220;Gelderland (PV);2014;0.46;8.68;14.34
5115;6000050;1100;1020870;2030220;Utrecht (PV);2010;0.33;4.35;8.49
5116;6000050;1100;1020870;2030220;Utrecht (PV);2011;0.29;5.0;8.53
5117;6000050;1100;1020870;2030220;Utrecht (PV);2012;0.42;6.14;9.45
5118;6000050;1100;1020870;2030220;Utrecht (PV);2013;0.41;8.28;13.31
5119;6000050;1100;1020870;2030220;Utrecht (PV);2014;0.4;9.34;15.22
5120;6000050;1100;1020870;2030220;Noord-Holland (PV);2010;0.46;5.8;12.44
5121;6000050;1100;1020870;2030220;Noord-Holland (PV);2011;0.38;4.32;9.71
5122;6000050;1100;1020870;2030220;Noord-Holland (PV);2012;0.31;4.25;8.37
5123;6000050;1100;1020870;2030220;Noord-Holland (PV);2013;0.44;8.34;15.7
5124;6000050;1100;1020870;2030220;Noord-Holland (PV);2014;0.35;5.22;11.16
5125;6000050;1100;1020870;2030220;Zuid-Holland (PV);2010;0.42;4.95;9.64
5126;6000050;1100;1020870;2030220;Zuid-Holland (PV);2011;0.32;5.22;9.98
5127;6000050;1100;1020870;2030220;Zuid-Holland (PV);2012;0.38;4.71;9.6
5128;6000050;1100;1020870;2030220;Zuid-Holland (PV);2013;0.35;5.54;11.13
5129;6000050;1100;1020870;2030220;Zuid-Holland (PV);2014;0.35;4.76;9.48
5130;6000050;1100;1020870;2030220;Zeeland (PV);2010;0.38;4.45;6.99
5131;6000050;1100;1020870;2030220;Zeeland (PV);2011;0.32;2.68;4.27
5132;6000050;1100;1020870;2030220;Zeeland (PV);2012;0.26;4.72;6.35
5133;6000050;1100;1020870;2030220;Zeeland (PV);2013;0.39;3.22;4.54
5134;6000050;1100;1020870;2030220;Zeeland (PV);2014;0.4;3.33;5.8
5135;6000050;1100;1020870;2030220;Noord-Brabant (PV);2010;0.4;4.16;7.33
5136;6000050;1100;1020870;2030220;Noord-Brabant (PV);2011;0.43;4.14;8.77
5137;6000050;1100;1020870;2030220;Noord-Brabant (PV);2012;0.48;5.19;10.21
