ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
1782;Totaal mannen en vrouwen;37 jaar;2059;252976
1783;Totaal mannen en vrouwen;37 jaar;2060;241931
1784;Totaal mannen en vrouwen;37 jaar;2061;239659
1785;Totaal mannen en vrouwen;37 jaar;2062;240128
1786;Totaal mannen en vrouwen;37 jaar;2063;240583
1787;Totaal mannen en vrouwen;37 jaar;2064;242203
1788;Totaal mannen en vrouwen;37 jaar;2065;244926
1789;Totaal mannen en vrouwen;37 jaar;2066;248306
1790;Totaal mannen en vrouwen;37 jaar;2067;252347
1791;Totaal mannen en vrouwen;37 jaar;2068;256621
1792;Totaal mannen en vrouwen;37 jaar;2069;260206
1793;Totaal mannen en vrouwen;37 jaar;2070;263231
1794;Totaal mannen en vrouwen;38 jaar;2025;231171
1795;Totaal mannen en vrouwen;38 jaar;2026;234180
1796;Totaal mannen en vrouwen;38 jaar;2027;236904
1797;Totaal mannen en vrouwen;38 jaar;2028;241387
1798;Totaal mannen en vrouwen;38 jaar;2029;250672
1799;Totaal mannen en vrouwen;38 jaar;2030;251814
1800;Totaal mannen en vrouwen;38 jaar;2031;251204
1801;Totaal mannen en vrouwen;38 jaar;2032;251388
1802;Totaal mannen en vrouwen;38 jaar;2033;253626
1803;Totaal mannen en vrouwen;38 jaar;2034;249921
1804;Totaal mannen en vrouwen;38 jaar;2035;250709
1805;Totaal mannen en vrouwen;38 jaar;2036;253883
1806;Totaal mannen en vrouwen;38 jaar;2037;261281
1807;Totaal mannen en vrouwen;38 jaar;2038;264017
1808;Totaal mannen en vrouwen;38 jaar;2039;269863
1809;Totaal mannen en vrouwen;38 jaar;2040;267215
1810;Totaal mannen en vrouwen;38 jaar;2041;266718
1811;Totaal mannen en vrouwen;38 jaar;2042;266311
1812;Totaal mannen en vrouwen;38 jaar;2043;261690
1813;Totaal mannen en vrouwen;38 jaar;2044;257049
1814;Totaal mannen en vrouwen;38 jaar;2045;255321
1815;Totaal mannen en vrouwen;38 jaar;2046;252598
1816;Totaal mannen en vrouwen;38 jaar;2047;256393
1817;Totaal mannen en vrouwen;38 jaar;2048;256581
1818;Totaal mannen en vrouwen;38 jaar;2049;256157
1819;Totaal mannen en vrouwen;38 jaar;2050;252311
1820;Totaal mannen en vrouwen;38 jaar;2051;249155
1821;Totaal mannen en vrouwen;38 jaar;2052;245388
1822;Totaal mannen en vrouwen;38 jaar;2053;249144
1823;Totaal mannen en vrouwen;38 jaar;2054;245312
1824;Totaal mannen en vrouwen;38 jaar;2055;247073
1825;Totaal mannen en vrouwen;38 jaar;2056;244695
1826;Totaal mannen en vrouwen;38 jaar;2057;243517
1827;Totaal mannen en vrouwen;38 jaar;2058;244383
1828;Totaal mannen en vrouwen;38 jaar;2059;243390
1829;Totaal mannen en vrouwen;38 jaar;2060;253254
1830;Totaal mannen en vrouwen;38 jaar;2061;242220
1831;Totaal mannen en vrouwen;38 jaar;2062;239971
1832;Totaal mannen en vrouwen;38 jaar;2063;240429
1833;Totaal mannen en vrouwen;38 jaar;2064;240892
1834;Totaal mannen en vrouwen;38 jaar;2065;242512
1835;Totaal mannen en vrouwen;38 jaar;2066;245224
1836;Totaal mannen en vrouwen;38 jaar;2067;248599
1837;Totaal mannen en vrouwen;38 jaar;2068;252630
1838;Totaal mannen en vrouwen;38 jaar;2069;256897
1839;Totaal mannen en vrouwen;38 jaar;2070;260481
1840;Totaal mannen en vrouwen;39 jaar;2025;225480
1841;Totaal mannen en vrouwen;39 jaar;2026;232514
1842;Totaal mannen en vrouwen;39 jaar;2027;235217
1843;Totaal mannen en vrouwen;39 jaar;2028;237664
1844;Totaal mannen en vrouwen;39 jaar;2029;241900
1845;Totaal mannen en vrouwen;39 jaar;2030;251116
1846;Totaal mannen en vrouwen;39 jaar;2031;252232
1847;Totaal mannen en vrouwen;39 jaar;2032;251602
1848;Totaal mannen en vrouwen;39 jaar;2033;251772
1849;Totaal mannen en vrouwen;39 jaar;2034;253973
1850;Totaal mannen en vrouwen;39 jaar;2035;250257
1851;Totaal mannen en vrouwen;39 jaar;2036;251010
1852;Totaal mannen en vrouwen;39 jaar;2037;254155
1853;Totaal mannen en vrouwen;39 jaar;2038;261513
1854;Totaal mannen en vrouwen;39 jaar;2039;264225
1855;Totaal mannen en vrouwen;39 jaar;2040;270053
1856;Totaal mannen en vrouwen;39 jaar;2041;267420
1857;Totaal mannen en vrouwen;39 jaar;2042;266904
1858;Totaal mannen en vrouwen;39 jaar;2043;266491
1859;Totaal mannen en vrouwen;39 jaar;2044;261863
1860;Totaal mannen en vrouwen;39 jaar;2045;257222
1861;Totaal mannen en vrouwen;39 jaar;2046;255502
1862;Totaal mannen en vrouwen;39 jaar;2047;252788
1863;Totaal mannen en vrouwen;39 jaar;2048;256574
1864;Totaal mannen en vrouwen;39 jaar;2049;256773
1865;Totaal mannen en vrouwen;39 jaar;2050;256348
1866;Totaal mannen en vrouwen;39 jaar;2051;252512
1867;Totaal mannen en vrouwen;39 jaar;2052;249356
1868;Totaal mannen en vrouwen;39 jaar;2053;245597
1869;Totaal mannen en vrouwen;39 jaar;2054;249352
1870;Totaal mannen en vrouwen;39 jaar;2055;245527
1871;Totaal mannen en vrouwen;39 jaar;2056;247296
1872;Totaal mannen en vrouwen;39 jaar;2057;244920
1873;Totaal mannen en vrouwen;39 jaar;2058;243750
1874;Totaal mannen en vrouwen;39 jaar;2059;244619
1875;Totaal mannen en vrouwen;39 jaar;2060;243632
1876;Totaal mannen en vrouwen;39 jaar;2061;253484
1877;Totaal mannen en vrouwen;39 jaar;2062;242466
1878;Totaal mannen en vrouwen;39 jaar;2063;240233
1879;Totaal mannen en vrouwen;39 jaar;2064;240685
1880;Totaal mannen en vrouwen;39 jaar;2065;241155
1881;Totaal mannen en vrouwen;39 jaar;2066;242776
1882;Totaal mannen en vrouwen;39 jaar;2067;245473
1883;Totaal mannen en vrouwen;39 jaar;2068;248844
1884;Totaal mannen en vrouwen;39 jaar;2069;252867
1885;Totaal mannen en vrouwen;39 jaar;2070;257128
1886;Totaal mannen en vrouwen;40 jaar;2025;221195
1887;Totaal mannen en vrouwen;40 jaar;2026;226643
1888;Totaal mannen en vrouwen;40 jaar;2027;233364
1889;Totaal mannen en vrouwen;40 jaar;2028;235907
1890;Totaal mannen en vrouwen;40 jaar;2029;238086
1891;Totaal mannen en vrouwen;40 jaar;2030;242241
1892;Totaal mannen en vrouwen;40 jaar;2031;251397
1893;Totaal mannen en vrouwen;40 jaar;2032;252521
1894;Totaal mannen en vrouwen;40 jaar;2033;251876
1895;Totaal mannen en vrouwen;40 jaar;2034;252029
1896;Totaal mannen en vrouwen;40 jaar;2035;254187
1897;Totaal mannen en vrouwen;40 jaar;2036;250477
1898;Totaal mannen en vrouwen;40 jaar;2037;251193
1899;Totaal mannen en vrouwen;40 jaar;2038;254314
1900;Totaal mannen en vrouwen;40 jaar;2039;261640
1901;Totaal mannen en vrouwen;40 jaar;2040;264333
1902;Totaal mannen en vrouwen;40 jaar;2041;270140
1903;Totaal mannen en vrouwen;40 jaar;2042;267519
1904;Totaal mannen en vrouwen;40 jaar;2043;266989
1905;Totaal mannen en vrouwen;40 jaar;2044;266570
1906;Totaal mannen en vrouwen;40 jaar;2045;261939
1907;Totaal mannen en vrouwen;40 jaar;2046;257299
1908;Totaal mannen en vrouwen;40 jaar;2047;255585
1909;Totaal mannen en vrouwen;40 jaar;2048;252871
1910;Totaal mannen en vrouwen;40 jaar;2049;256654
1911;Totaal mannen en vrouwen;40 jaar;2050;256857
1912;Totaal mannen en vrouwen;40 jaar;2051;256436
1913;Totaal mannen en vrouwen;40 jaar;2052;252604
1914;Totaal mannen en vrouwen;40 jaar;2053;249451
1915;Totaal mannen en vrouwen;40 jaar;2054;245698
1916;Totaal mannen en vrouwen;40 jaar;2055;249453
1917;Totaal mannen en vrouwen;40 jaar;2056;245634
1918;Totaal mannen en vrouwen;40 jaar;2057;247412
1919;Totaal mannen en vrouwen;40 jaar;2058;245040
1920;Totaal mannen en vrouwen;40 jaar;2059;243876
1921;Totaal mannen en vrouwen;40 jaar;2060;244743
1922;Totaal mannen en vrouwen;40 jaar;2061;243758
1923;Totaal mannen en vrouwen;40 jaar;2062;253602
1924;Totaal mannen en vrouwen;40 jaar;2063;242600
1925;Totaal mannen en vrouwen;40 jaar;2064;240377
1926;Totaal mannen en vrouwen;40 jaar;2065;240829
1927;Totaal mannen en vrouwen;40 jaar;2066;241301
1928;Totaal mannen en vrouwen;40 jaar;2067;242920
1929;Totaal mannen en vrouwen;40 jaar;2068;245609
1930;Totaal mannen en vrouwen;40 jaar;2069;248969
1931;Totaal mannen en vrouwen;40 jaar;2070;252989
1932;Totaal mannen en vrouwen;41 jaar;2025;214796
1933;Totaal mannen en vrouwen;41 jaar;2026;222291
1934;Totaal mannen en vrouwen;41 jaar;2027;227368
1935;Totaal mannen en vrouwen;41 jaar;2028;233888
1936;Totaal mannen en vrouwen;41 jaar;2029;236241
1937;Totaal mannen en vrouwen;41 jaar;2030;238310
1938;Totaal mannen en vrouwen;41 jaar;2031;242384
1939;Totaal mannen en vrouwen;41 jaar;2032;251511
1940;Totaal mannen en vrouwen;41 jaar;2033;252644
1941;Totaal mannen en vrouwen;41 jaar;2034;251977
1942;Totaal mannen en vrouwen;41 jaar;2035;252101
1943;Totaal mannen en vrouwen;41 jaar;2036;254238
1944;Totaal mannen en vrouwen;41 jaar;2037;250531
1945;Totaal mannen en vrouwen;41 jaar;2038;251211
1946;Totaal mannen en vrouwen;41 jaar;2039;254311
1947;Totaal mannen en vrouwen;41 jaar;2040;261608
1948;Totaal mannen en vrouwen;41 jaar;2041;264290
1949;Totaal mannen en vrouwen;41 jaar;2042;270073
1950;Totaal mannen en vrouwen;41 jaar;2043;267468
1951;Totaal mannen en vrouwen;41 jaar;2044;266918
1952;Totaal mannen en vrouwen;41 jaar;2045;266496
1953;Totaal mannen en vrouwen;41 jaar;2046;261866
1954;Totaal mannen en vrouwen;41 jaar;2047;257224
1955;Totaal mannen en vrouwen;41 jaar;2048;255517
1956;Totaal mannen en vrouwen;41 jaar;2049;252809
1957;Totaal mannen en vrouwen;41 jaar;2050;256581
1958;Totaal mannen en vrouwen;41 jaar;2051;256792
1959;Totaal mannen en vrouwen;41 jaar;2052;256374
1960;Totaal mannen en vrouwen;41 jaar;2053;252547
1961;Totaal mannen en vrouwen;41 jaar;2054;249394
1962;Totaal mannen en vrouwen;41 jaar;2055;245648
1963;Totaal mannen en vrouwen;41 jaar;2056;249403
1964;Totaal mannen en vrouwen;41 jaar;2057;245587
1965;Totaal mannen en vrouwen;41 jaar;2058;247376
1966;Totaal mannen en vrouwen;41 jaar;2059;245008
1967;Totaal mannen en vrouwen;41 jaar;2060;243846
1968;Totaal mannen en vrouwen;41 jaar;2061;244712
1969;Totaal mannen en vrouwen;41 jaar;2062;243731
1970;Totaal mannen en vrouwen;41 jaar;2063;253565
1971;Totaal mannen en vrouwen;41 jaar;2064;242580
1972;Totaal mannen en vrouwen;41 jaar;2065;240371
1973;Totaal mannen en vrouwen;41 jaar;2066;240813
1974;Totaal mannen en vrouwen;41 jaar;2067;241292
1975;Totaal mannen en vrouwen;41 jaar;2068;242908
1976;Totaal mannen en vrouwen;41 jaar;2069;245591
1977;Totaal mannen en vrouwen;41 jaar;2070;248940
1978;Totaal mannen en vrouwen;42 jaar;2025;214630
1979;Totaal mannen en vrouwen;42 jaar;2026;215657
1980;Totaal mannen en vrouwen;42 jaar;2027;222824
1981;Totaal mannen en vrouwen;42 jaar;2028;227711
1982;Totaal mannen en vrouwen;42 jaar;2029;234055
1983;Totaal mannen en vrouwen;42 jaar;2030;236391
1984;Totaal mannen en vrouwen;42 jaar;2031;238355
1985;Totaal mannen en vrouwen;42 jaar;2032;242385
1986;Totaal mannen en vrouwen;42 jaar;2033;251482
1987;Totaal mannen en vrouwen;42 jaar;2034;252616
1988;Totaal mannen en vrouwen;42 jaar;2035;251917
1989;Totaal mannen en vrouwen;42 jaar;2036;252027
1990;Totaal mannen en vrouwen;42 jaar;2037;254140
1991;Totaal mannen en vrouwen;42 jaar;2038;250433
1992;Totaal mannen en vrouwen;42 jaar;2039;251084
1993;Totaal mannen en vrouwen;42 jaar;2040;254160
1994;Totaal mannen en vrouwen;42 jaar;2041;261431
1995;Totaal mannen en vrouwen;42 jaar;2042;264100
1996;Totaal mannen en vrouwen;42 jaar;2043;269862
1997;Totaal mannen en vrouwen;42 jaar;2044;267269
1998;Totaal mannen en vrouwen;42 jaar;2045;266701
1999;Totaal mannen en vrouwen;42 jaar;2046;266271
2000;Totaal mannen en vrouwen;42 jaar;2047;261645
2001;Totaal mannen en vrouwen;42 jaar;2048;257004
2002;Totaal mannen en vrouwen;42 jaar;2049;255297
2003;Totaal mannen en vrouwen;42 jaar;2050;252596
2004;Totaal mannen en vrouwen;42 jaar;2051;256359
2005;Totaal mannen en vrouwen;42 jaar;2052;256573
2006;Totaal mannen en vrouwen;42 jaar;2053;256156
2007;Totaal mannen en vrouwen;42 jaar;2054;252335
2008;Totaal mannen en vrouwen;42 jaar;2055;249182
2009;Totaal mannen en vrouwen;42 jaar;2056;245443
2010;Totaal mannen en vrouwen;42 jaar;2057;249197
2011;Totaal mannen en vrouwen;42 jaar;2058;245386
2012;Totaal mannen en vrouwen;42 jaar;2059;247180
2013;Totaal mannen en vrouwen;42 jaar;2060;244816
2014;Totaal mannen en vrouwen;42 jaar;2061;243659
2015;Totaal mannen en vrouwen;42 jaar;2062;244524
2016;Totaal mannen en vrouwen;42 jaar;2063;243545
2017;Totaal mannen en vrouwen;42 jaar;2064;253372
2018;Totaal mannen en vrouwen;42 jaar;2065;242403
2019;Totaal mannen en vrouwen;42 jaar;2066;240200
2020;Totaal mannen en vrouwen;42 jaar;2067;240634
2021;Totaal mannen en vrouwen;42 jaar;2068;241122
2022;Totaal mannen en vrouwen;42 jaar;2069;242730
2023;Totaal mannen en vrouwen;42 jaar;2070;245408
2024;Totaal mannen en vrouwen;43 jaar;2025;217498
2025;Totaal mannen en vrouwen;43 jaar;2026;215502
2026;Totaal mannen en vrouwen;43 jaar;2027;216191
2027;Totaal mannen en vrouwen;43 jaar;2028;223150
2028;Totaal mannen en vrouwen;43 jaar;2029;227819
2029;Totaal mannen en vrouwen;43 jaar;2030;234126
2030;Totaal mannen en vrouwen;43 jaar;2031;236440
2031;Totaal mannen en vrouwen;43 jaar;2032;238334
2032;Totaal mannen en vrouwen;43 jaar;2033;242321
2033;Totaal mannen en vrouwen;43 jaar;2034;251386
2034;Totaal mannen en vrouwen;43 jaar;2035;252508
2035;Totaal mannen en vrouwen;43 jaar;2036;251784
2036;Totaal mannen en vrouwen;43 jaar;2037;251878
2037;Totaal mannen en vrouwen;43 jaar;2038;253972
2038;Totaal mannen en vrouwen;43 jaar;2039;250268
2039;Totaal mannen en vrouwen;43 jaar;2040;250894
2040;Totaal mannen en vrouwen;43 jaar;2041;253947
2041;Totaal mannen en vrouwen;43 jaar;2042;261189
2042;Totaal mannen en vrouwen;43 jaar;2043;263845
2043;Totaal mannen en vrouwen;43 jaar;2044;269588
2044;Totaal mannen en vrouwen;43 jaar;2045;267007
2045;Totaal mannen en vrouwen;43 jaar;2046;266419
2046;Totaal mannen en vrouwen;43 jaar;2047;265986
2047;Totaal mannen en vrouwen;43 jaar;2048;261356
2048;Totaal mannen en vrouwen;43 jaar;2049;256717
2049;Totaal mannen en vrouwen;43 jaar;2050;255015
2050;Totaal mannen en vrouwen;43 jaar;2051;252321
2051;Totaal mannen en vrouwen;43 jaar;2052;256076
2052;Totaal mannen en vrouwen;43 jaar;2053;256293
2053;Totaal mannen en vrouwen;43 jaar;2054;255876
2054;Totaal mannen en vrouwen;43 jaar;2055;252063
2055;Totaal mannen en vrouwen;43 jaar;2056;248911
2056;Totaal mannen en vrouwen;43 jaar;2057;245172
2057;Totaal mannen en vrouwen;43 jaar;2058;248927
2058;Totaal mannen en vrouwen;43 jaar;2059;245119
2059;Totaal mannen en vrouwen;43 jaar;2060;246918
2060;Totaal mannen en vrouwen;43 jaar;2061;244557
2061;Totaal mannen en vrouwen;43 jaar;2062;243402
2062;Totaal mannen en vrouwen;43 jaar;2063;244268
2063;Totaal mannen en vrouwen;43 jaar;2064;243288
2064;Totaal mannen en vrouwen;43 jaar;2065;253106
2065;Totaal mannen en vrouwen;43 jaar;2066;242155
2066;Totaal mannen en vrouwen;43 jaar;2067;239959
2067;Totaal mannen en vrouwen;43 jaar;2068;240384
2068;Totaal mannen en vrouwen;43 jaar;2069;240879
2069;Totaal mannen en vrouwen;43 jaar;2070;242480
2070;Totaal mannen en vrouwen;44 jaar;2025;219756
2071;Totaal mannen en vrouwen;44 jaar;2026;218294
2072;Totaal mannen en vrouwen;44 jaar;2027;215949
2073;Totaal mannen en vrouwen;44 jaar;2028;216445
2074;Totaal mannen en vrouwen;44 jaar;2029;223193
2075;Totaal mannen en vrouwen;44 jaar;2030;227800
2076;Totaal mannen en vrouwen;44 jaar;2031;234073
2077;Totaal mannen en vrouwen;44 jaar;2032;236391
2078;Totaal mannen en vrouwen;44 jaar;2033;238223
2079;Totaal mannen en vrouwen;44 jaar;2034;242169
2080;Totaal mannen en vrouwen;44 jaar;2035;251189
2081;Totaal mannen en vrouwen;44 jaar;2036;252310
2082;Totaal mannen en vrouwen;44 jaar;2037;251564
2083;Totaal mannen en vrouwen;44 jaar;2038;251643
2084;Totaal mannen en vrouwen;44 jaar;2039;253716
2085;Totaal mannen en vrouwen;44 jaar;2040;250014
2086;Totaal mannen en vrouwen;44 jaar;2041;250614
2087;Totaal mannen en vrouwen;44 jaar;2042;253653
2088;Totaal mannen en vrouwen;44 jaar;2043;260871
2089;Totaal mannen en vrouwen;44 jaar;2044;263514
2090;Totaal mannen en vrouwen;44 jaar;2045;269238
2091;Totaal mannen en vrouwen;44 jaar;2046;266665
2092;Totaal mannen en vrouwen;44 jaar;2047;266063
2093;Totaal mannen en vrouwen;44 jaar;2048;265630
2094;Totaal mannen en vrouwen;44 jaar;2049;260994
2095;Totaal mannen en vrouwen;44 jaar;2050;256357
2096;Totaal mannen en vrouwen;44 jaar;2051;254662
2097;Totaal mannen en vrouwen;44 jaar;2052;251971
2098;Totaal mannen en vrouwen;44 jaar;2053;255722
2099;Totaal mannen en vrouwen;44 jaar;2054;255941
2100;Totaal mannen en vrouwen;44 jaar;2055;255526
2101;Totaal mannen en vrouwen;44 jaar;2056;251717
2102;Totaal mannen en vrouwen;44 jaar;2057;248562
2103;Totaal mannen en vrouwen;44 jaar;2058;244830
2104;Totaal mannen en vrouwen;44 jaar;2059;248584
2105;Totaal mannen en vrouwen;44 jaar;2060;244781
2106;Totaal mannen en vrouwen;44 jaar;2061;246581
2107;Totaal mannen en vrouwen;44 jaar;2062;244223
2108;Totaal mannen en vrouwen;44 jaar;2063;243067
2109;Totaal mannen en vrouwen;44 jaar;2064;243933
2110;Totaal mannen en vrouwen;44 jaar;2065;242960
2111;Totaal mannen en vrouwen;44 jaar;2066;252766
2112;Totaal mannen en vrouwen;44 jaar;2067;241827
2113;Totaal mannen en vrouwen;44 jaar;2068;239644
2114;Totaal mannen en vrouwen;44 jaar;2069;240063
2115;Totaal mannen en vrouwen;44 jaar;2070;240560
2116;Totaal mannen en vrouwen;45 jaar;2025;211849
2117;Totaal mannen en vrouwen;45 jaar;2026;220400
2118;Totaal mannen en vrouwen;45 jaar;2027;218690
2119;Totaal mannen en vrouwen;45 jaar;2028;216145
2120;Totaal mannen en vrouwen;45 jaar;2029;216461
2121;Totaal mannen en vrouwen;45 jaar;2030;223139
2122;Totaal mannen en vrouwen;45 jaar;2031;227684
2123;Totaal mannen en vrouwen;45 jaar;2032;233944
2124;Totaal mannen en vrouwen;45 jaar;2033;236264
2125;Totaal mannen en vrouwen;45 jaar;2034;238039
2126;Totaal mannen en vrouwen;45 jaar;2035;241935
2127;Totaal mannen en vrouwen;45 jaar;2036;250921
2128;Totaal mannen en vrouwen;45 jaar;2037;252034
2129;Totaal mannen en vrouwen;45 jaar;2038;251270
2130;Totaal mannen en vrouwen;45 jaar;2039;251336
2131;Totaal mannen en vrouwen;45 jaar;2040;253392
2132;Totaal mannen en vrouwen;45 jaar;2041;249691
2133;Totaal mannen en vrouwen;45 jaar;2042;250267
2134;Totaal mannen en vrouwen;45 jaar;2043;253292
2135;Totaal mannen en vrouwen;45 jaar;2044;260487
2136;Totaal mannen en vrouwen;45 jaar;2045;263122
2137;Totaal mannen en vrouwen;45 jaar;2046;268826
2138;Totaal mannen en vrouwen;45 jaar;2047;266261
2139;Totaal mannen en vrouwen;45 jaar;2048;265652
2140;Totaal mannen en vrouwen;45 jaar;2049;265214
2141;Totaal mannen en vrouwen;45 jaar;2050;260573
2142;Totaal mannen en vrouwen;45 jaar;2051;255939
2143;Totaal mannen en vrouwen;45 jaar;2052;254252
2144;Totaal mannen en vrouwen;45 jaar;2053;251563
2145;Totaal mannen en vrouwen;45 jaar;2054;255313
2146;Totaal mannen en vrouwen;45 jaar;2055;255530
2147;Totaal mannen en vrouwen;45 jaar;2056;255118
2148;Totaal mannen en vrouwen;45 jaar;2057;251312
2149;Totaal mannen en vrouwen;45 jaar;2058;248160
2150;Totaal mannen en vrouwen;45 jaar;2059;244429
2151;Totaal mannen en vrouwen;45 jaar;2060;248180
2152;Totaal mannen en vrouwen;45 jaar;2061;244382
2153;Totaal mannen en vrouwen;45 jaar;2062;246184
2154;Totaal mannen en vrouwen;45 jaar;2063;243827
2155;Totaal mannen en vrouwen;45 jaar;2064;242675
2156;Totaal mannen en vrouwen;45 jaar;2065;243541
2157;Totaal mannen en vrouwen;45 jaar;2066;242569
2158;Totaal mannen en vrouwen;45 jaar;2067;252366
2159;Totaal mannen en vrouwen;45 jaar;2068;241438
2160;Totaal mannen en vrouwen;45 jaar;2069;239265
2161;Totaal mannen en vrouwen;45 jaar;2070;239682
2162;Totaal mannen en vrouwen;46 jaar;2025;211362
2163;Totaal mannen en vrouwen;46 jaar;2026;212514
2164;Totaal mannen en vrouwen;46 jaar;2027;220758
2165;Totaal mannen en vrouwen;46 jaar;2028;218909
2166;Totaal mannen en vrouwen;46 jaar;2029;216145
2167;Totaal mannen en vrouwen;46 jaar;2030;216405
2168;Totaal mannen en vrouwen;46 jaar;2031;223012
2169;Totaal mannen en vrouwen;46 jaar;2032;227533
2170;Totaal mannen en vrouwen;46 jaar;2033;233782
2171;Totaal mannen en vrouwen;46 jaar;2034;236102
2172;Totaal mannen en vrouwen;46 jaar;2035;237813
2173;Totaal mannen en vrouwen;46 jaar;2036;241673
2174;Totaal mannen en vrouwen;46 jaar;2037;250624
2175;Totaal mannen en vrouwen;46 jaar;2038;251731
2176;Totaal mannen en vrouwen;46 jaar;2039;250952
2177;Totaal mannen en vrouwen;46 jaar;2040;251008
2178;Totaal mannen en vrouwen;46 jaar;2041;253044
2179;Totaal mannen en vrouwen;46 jaar;2042;249344
2180;Totaal mannen en vrouwen;46 jaar;2043;249900
2181;Totaal mannen en vrouwen;46 jaar;2044;252909
2182;Totaal mannen en vrouwen;46 jaar;2045;260083
2183;Totaal mannen en vrouwen;46 jaar;2046;262709
2184;Totaal mannen en vrouwen;46 jaar;2047;268398
2185;Totaal mannen en vrouwen;46 jaar;2048;265839
2186;Totaal mannen en vrouwen;46 jaar;2049;265222
2187;Totaal mannen en vrouwen;46 jaar;2050;264782
2188;Totaal mannen en vrouwen;46 jaar;2051;260136
2189;Totaal mannen en vrouwen;46 jaar;2052;255505
2190;Totaal mannen en vrouwen;46 jaar;2053;253829
2191;Totaal mannen en vrouwen;46 jaar;2054;251142
2192;Totaal mannen en vrouwen;46 jaar;2055;254886
2193;Totaal mannen en vrouwen;46 jaar;2056;255107
2194;Totaal mannen en vrouwen;46 jaar;2057;254696
2195;Totaal mannen en vrouwen;46 jaar;2058;250890
2196;Totaal mannen en vrouwen;46 jaar;2059;247740
2197;Totaal mannen en vrouwen;46 jaar;2060;244012
2198;Totaal mannen en vrouwen;46 jaar;2061;247759
2199;Totaal mannen en vrouwen;46 jaar;2062;243964
2200;Totaal mannen en vrouwen;46 jaar;2063;245771
2201;Totaal mannen en vrouwen;46 jaar;2064;243413
2202;Totaal mannen en vrouwen;46 jaar;2065;242262
2203;Totaal mannen en vrouwen;46 jaar;2066;243131
2204;Totaal mannen en vrouwen;46 jaar;2067;242160
2205;Totaal mannen en vrouwen;46 jaar;2068;251948
2206;Totaal mannen en vrouwen;46 jaar;2069;241033
2207;Totaal mannen en vrouwen;46 jaar;2070;238871
2208;Totaal mannen en vrouwen;47 jaar;2025;207924
2209;Totaal mannen en vrouwen;47 jaar;2026;211929
2210;Totaal mannen en vrouwen;47 jaar;2027;212818
2211;Totaal mannen en vrouwen;47 jaar;2028;220898
2212;Totaal mannen en vrouwen;47 jaar;2029;218920
2213;Totaal mannen en vrouwen;47 jaar;2030;216076
2214;Totaal mannen en vrouwen;47 jaar;2031;216282
2215;Totaal mannen en vrouwen;47 jaar;2032;222852
2216;Totaal mannen en vrouwen;47 jaar;2033;227345
2217;Totaal mannen en vrouwen;47 jaar;2034;233584
2218;Totaal mannen en vrouwen;47 jaar;2035;235892
2219;Totaal mannen en vrouwen;47 jaar;2036;237552
2220;Totaal mannen en vrouwen;47 jaar;2037;241378
2221;Totaal mannen en vrouwen;47 jaar;2038;250299
2222;Totaal mannen en vrouwen;47 jaar;2039;251403
2223;Totaal mannen en vrouwen;47 jaar;2040;250607
2224;Totaal mannen en vrouwen;47 jaar;2041;250654
2225;Totaal mannen en vrouwen;47 jaar;2042;252673
2226;Totaal mannen en vrouwen;47 jaar;2043;248977
2227;Totaal mannen en vrouwen;47 jaar;2044;249514
2228;Totaal mannen en vrouwen;47 jaar;2045;252504
2229;Totaal mannen en vrouwen;47 jaar;2046;259664
2230;Totaal mannen en vrouwen;47 jaar;2047;262272
2231;Totaal mannen en vrouwen;47 jaar;2048;267948
2232;Totaal mannen en vrouwen;47 jaar;2049;265403
2233;Totaal mannen en vrouwen;47 jaar;2050;264774
2234;Totaal mannen en vrouwen;47 jaar;2051;264338
2235;Totaal mannen en vrouwen;47 jaar;2052;259688
2236;Totaal mannen en vrouwen;47 jaar;2053;255058
2237;Totaal mannen en vrouwen;47 jaar;2054;253387
2238;Totaal mannen en vrouwen;47 jaar;2055;250706
2239;Totaal mannen en vrouwen;47 jaar;2056;254449
2240;Totaal mannen en vrouwen;47 jaar;2057;254671
2241;Totaal mannen en vrouwen;47 jaar;2058;254262
2242;Totaal mannen en vrouwen;47 jaar;2059;250454
2243;Totaal mannen en vrouwen;47 jaar;2060;247309
2244;Totaal mannen en vrouwen;47 jaar;2061;243583
2245;Totaal mannen en vrouwen;47 jaar;2062;247326
2246;Totaal mannen en vrouwen;47 jaar;2063;243534
2247;Totaal mannen en vrouwen;47 jaar;2064;245342
2248;Totaal mannen en vrouwen;47 jaar;2065;242987
2249;Totaal mannen en vrouwen;47 jaar;2066;241838
2250;Totaal mannen en vrouwen;47 jaar;2067;242708
2251;Totaal mannen en vrouwen;47 jaar;2068;241738
2252;Totaal mannen en vrouwen;47 jaar;2069;251519
2253;Totaal mannen en vrouwen;47 jaar;2070;240614
2254;Totaal mannen en vrouwen;48 jaar;2025;208915
2255;Totaal mannen en vrouwen;48 jaar;2026;208418
2256;Totaal mannen en vrouwen;48 jaar;2027;212187
2257;Totaal mannen en vrouwen;48 jaar;2028;212949
2258;Totaal mannen en vrouwen;48 jaar;2029;220869
2259;Totaal mannen en vrouwen;48 jaar;2030;218879
2260;Totaal mannen en vrouwen;48 jaar;2031;215961
2261;Totaal mannen en vrouwen;48 jaar;2032;216143
2262;Totaal mannen en vrouwen;48 jaar;2033;222679
