ID;Huishoudkenmerken;Perioden;Koelkast_1;Diepvriezer_2;Magnetronoven_3;Vaatwasmachine_4;Wasmachine_5;Centrifuge_6;Wasdroger_7;ElektrischeNaaimachine_8;ZwartWitTelevisie_9;Kleurentelevisie_10;Breedbeeldtelevisie_11;Videorecorder_12;Videocamera_13;DiaprojectorFilmprojector_14;HomeEnOfPersonalComputer_15;TvSpelcomputer_16;RadioOfTuner_17;AparteVersterker_18;BandOfCassetterecorderOfDeck_19;Platenspeler_20;CompactDiscSpeler_21;DigitaleAudioTapeDATRecorder_22;DigitaleCompactCassette_23;MiniDiscSpeler_24;DVDSpeler_25;CDReWriter_26;MP3Speler_27;Piano_28;Orgel_29;Keyboard_30;MuziekinstrumentEUR115_31;Bromfiets_32;MotorScooter_33;Auto_34;Bungalowtent_35;TourcaravanVouwwagen_36;Stacaravan_37;TweedeWoningVakantiehuisjeOfBung_38;Surfplank_39;ZeilbootOfMotorboot_40;SolariumZonnebank_41
301;Leeftijd 25 tot 45 jaar;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;Leeftijd 25 tot 45 jaar;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;Leeftijd 25 tot 45 jaar;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;Leeftijd 25 tot 45 jaar;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;Leeftijd 25 tot 45 jaar;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;Leeftijd 25 tot 45 jaar;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;Leeftijd 25 tot 45 jaar;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;Leeftijd 25 tot 45 jaar;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;Leeftijd 25 tot 45 jaar;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;Leeftijd 25 tot 45 jaar;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;Leeftijd 25 tot 45 jaar;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;Leeftijd 25 tot 45 jaar;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;Leeftijd 25 tot 45 jaar;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;Leeftijd 25 tot 45 jaar;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;Leeftijd 25 tot 45 jaar;1990;97.0;52.0;19.0;11.0;90.0;;31.0;68.0;31.0;93.0;;60.0;7.0;26.0;32.0;;97.0;;89.0;89.0;50.0;1.0;;;;;;8.0;8.0;;;7.0;3.0;74.0;;10.0;2.0;1.0;7.0;;4.0
316;Leeftijd 25 tot 45 jaar;1991;98.0;55.0;29.0;13.0;93.0;;34.0;67.0;28.0;95.0;;66.0;9.0;25.0;37.0;;99.0;;92.0;90.0;63.0;1.0;;;;;;7.0;6.0;;;8.0;5.0;75.0;;10.0;2.0;2.0;7.0;;5.0
317;Leeftijd 25 tot 45 jaar;1992;98.0;58.0;36.0;14.0;94.0;;38.0;67.0;24.0;96.0;;72.0;13.0;24.0;41.0;;99.0;;94.0;87.0;76.0;1.0;;;;;;7.0;5.0;9.0;;8.0;6.0;75.0;;11.0;2.0;1.0;7.0;;7.0
318;Leeftijd 25 tot 45 jaar;1993;98.0;60.0;47.0;16.0;94.0;;42.0;67.0;21.0;97.0;;77.0;15.0;23.0;44.0;14.0;99.0;;94.0;85.0;82.0;1.0;0.0;;;;;8.0;5.0;9.0;;8.0;7.0;74.0;;10.0;2.0;2.0;7.0;3.0;9.0
319;Leeftijd 25 tot 45 jaar;1994;;61.0;54.0;19.0;96.0;;45.0;66.0;;97.0;;80.0;18.0;22.0;46.0;20.0;;;95.0;84.0;86.0;1.0;1.0;3.0;;;;;;;26.0;7.0;7.0;74.0;;10.0;1.0;2.0;7.0;4.0;11.0
320;Leeftijd 25 tot 45 jaar;1995;;63.0;61.0;23.0;95.0;;49.0;63.0;;97.0;;83.0;20.0;20.0;53.0;20.0;;;94.0;79.0;90.0;1.0;2.0;5.0;;;;;;;24.0;7.0;9.0;76.0;;11.0;1.0;3.0;8.0;3.0;15.0
321;Leeftijd 25 tot 45 jaar;1996;;65.0;67.0;27.0;95.0;;52.0;62.0;;98.0;;84.0;22.0;19.0;58.0;21.0;;;94.0;76.0;92.0;2.0;2.0;5.0;;;;;;;25.0;7.0;9.0;76.0;;10.0;1.0;2.0;8.0;4.0;15.0
322;Leeftijd 25 tot 45 jaar;1997;;66.0;71.0;33.0;94.0;;55.0;60.0;;98.0;;85.0;23.0;18.0;63.0;21.0;;;94.0;72.0;95.0;1.0;2.0;5.0;;;;;;;25.0;7.0;10.0;76.0;;10.0;1.0;2.0;7.0;4.0;16.0
323;Leeftijd 25 tot 45 jaar;1998;;68.0;77.0;39.0;96.0;;57.0;56.0;;98.0;;86.0;25.0;18.0;72.0;20.0;;;94.0;68.0;96.0;1.0;2.0;7.0;;;;;;;24.0;5.0;11.0;77.0;;10.0;1.0;2.0;7.0;4.0;17.0
324;Leeftijd 25 tot 45 jaar;1999;;70.0;80.0;42.0;96.0;;60.0;52.0;;98.0;;88.0;26.0;14.0;75.0;19.0;;;92.0;63.0;97.0;2.0;2.0;7.0;;;;;;;23.0;6.0;11.0;78.0;;9.0;1.0;2.0;6.0;2.0;18.0
325;Leeftijd 25 tot 45 jaar;2000;;72.0;83.0;48.0;96.0;;62.0;51.0;;98.0;;89.0;28.0;14.0;82.0;21.0;;;90.0;61.0;97.0;2.0;2.0;9.0;;;;;;;24.0;5.0;11.0;79.0;;10.0;1.0;2.0;7.0;3.0;21.0
326;Leeftijd 25 tot 45 jaar;2001;;75.0;88.0;53.0;96.0;;63.0;50.0;;98.0;15.0;92.0;30.0;13.0;86.0;21.0;;;88.0;56.0;97.0;;;10.0;19.0;30.0;4.0;;;;25.0;4.0;11.0;82.0;;11.0;1.0;2.0;6.0;3.0;22.0
327;Leeftijd 25 tot 45 jaar;2002;;77.0;89.0;57.0;97.0;;67.0;47.0;;98.0;19.0;91.0;31.0;12.0;89.0;20.0;;;87.0;51.0;98.0;;;11.0;34.0;43.0;9.0;;;;27.0;5.0;12.0;82.0;;10.0;1.0;2.0;6.0;2.0;22.0
328;Leeftijd 25 tot 45 jaar;2003;;80.0;84.0;52.0;97.0;;64.0;47.0;;98.0;;88.0;29.0;12.0;86.0;22.0;;;81.0;42.0;96.0;;;;36.0;36.0;;;;;28.0;5.0;12.0;80.0;;8.0;1.0;3.0;3.0;;19.0
329;Leeftijd 25 tot 45 jaar;2004;;78.0;87.0;57.0;97.0;;63.0;43.0;;98.0;25.0;81.0;32.0;12.0;87.0;24.0;;;78.0;41.0;95.0;;;;60.0;42.0;19.0;;;;24.0;3.0;15.0;78.0;;7.0;1.0;2.0;3.0;4.0;18.0
330;Leeftijd 45 tot 65 jaar;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;Leeftijd 45 tot 65 jaar;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;Leeftijd 45 tot 65 jaar;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;Leeftijd 45 tot 65 jaar;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;Leeftijd 45 tot 65 jaar;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;Leeftijd 45 tot 65 jaar;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;Leeftijd 45 tot 65 jaar;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;Leeftijd 45 tot 65 jaar;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;Leeftijd 45 tot 65 jaar;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;Leeftijd 45 tot 65 jaar;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;Leeftijd 45 tot 65 jaar;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;Leeftijd 45 tot 65 jaar;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;Leeftijd 45 tot 65 jaar;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;Leeftijd 45 tot 65 jaar;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;Leeftijd 45 tot 65 jaar;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;Leeftijd 45 tot 65 jaar;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;Leeftijd 45 tot 65 jaar;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;Leeftijd 45 tot 65 jaar;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;Leeftijd 45 tot 65 jaar;1990;96.0;61.0;17.0;13.0;91.0;;28.0;74.0;21.0;94.0;;46.0;5.0;35.0;20.0;;96.0;;77.0;80.0;35.0;0.0;;;;;;11.0;12.0;;;9.0;2.0;71.0;;12.0;3.0;4.0;7.0;;4.0
349;Leeftijd 45 tot 65 jaar;1991;99.0;65.0;26.0;15.0;95.0;;32.0;74.0;22.0;98.0;;54.0;10.0;36.0;24.0;;98.0;;82.0;81.0;48.0;1.0;;;;;;11.0;11.0;;;9.0;4.0;76.0;;13.0;4.0;4.0;7.0;;6.0
350;Leeftijd 45 tot 65 jaar;1992;99.0;66.0;32.0;17.0;96.0;;36.0;77.0;20.0;98.0;;59.0;11.0;37.0;30.0;;99.0;;86.0;83.0;59.0;1.0;;;;;;11.0;10.0;6.0;;9.0;3.0;77.0;;14.0;3.0;3.0;7.0;;7.0
351;Leeftijd 45 tot 65 jaar;1993;99.0;68.0;42.0;19.0;96.0;;39.0;77.0;19.0;99.0;;64.0;15.0;37.0;32.0;7.0;99.0;;87.0;81.0;68.0;1.0;0.0;;;;;12.0;9.0;6.0;;10.0;4.0;77.0;;14.0;3.0;5.0;7.0;5.0;9.0
352;Leeftijd 45 tot 65 jaar;1994;;70.0;47.0;21.0;96.0;;44.0;77.0;;99.0;;70.0;16.0;39.0;36.0;11.0;;;89.0;80.0;74.0;2.0;1.0;4.0;;;;;;;26.0;11.0;3.0;77.0;;14.0;3.0;4.0;6.0;4.0;13.0
353;Leeftijd 45 tot 65 jaar;1995;;70.0;55.0;24.0;97.0;;47.0;77.0;;99.0;;74.0;18.0;40.0;40.0;13.0;;;90.0;79.0;80.0;2.0;1.0;6.0;;;;;;;26.0;11.0;5.0;79.0;;15.0;4.0;5.0;6.0;5.0;15.0
354;Leeftijd 45 tot 65 jaar;1996;;69.0;60.0;26.0;97.0;;49.0;76.0;;99.0;;77.0;19.0;39.0;46.0;12.0;;;89.0;76.0;83.0;2.0;1.0;6.0;;;;;;;27.0;11.0;5.0;79.0;;15.0;3.0;4.0;6.0;5.0;15.0
355;Leeftijd 45 tot 65 jaar;1997;;72.0;65.0;30.0;98.0;;52.0;76.0;;99.0;;79.0;21.0;38.0;51.0;13.0;;;88.0;74.0;86.0;2.0;2.0;7.0;;;;;;;26.0;10.0;6.0;79.0;;16.0;3.0;4.0;6.0;5.0;17.0
356;Leeftijd 45 tot 65 jaar;1998;;75.0;70.0;36.0;97.0;;56.0;75.0;;99.0;;83.0;24.0;36.0;58.0;13.0;;;90.0;71.0;88.0;2.0;2.0;7.0;;;;;;;27.0;9.0;7.0;79.0;;15.0;3.0;4.0;6.0;6.0;17.0
357;Leeftijd 45 tot 65 jaar;1999;;74.0;75.0;39.0;97.0;;58.0;74.0;;99.0;;82.0;25.0;35.0;64.0;15.0;;;88.0;68.0;90.0;2.0;2.0;8.0;;;;;;;26.0;10.0;8.0;79.0;;16.0;3.0;4.0;7.0;4.0;19.0
358;Leeftijd 45 tot 65 jaar;2000;;76.0;77.0;42.0;98.0;;60.0;73.0;;99.0;;85.0;26.0;38.0;69.0;17.0;;;88.0;68.0;92.0;2.0;2.0;12.0;;;;;;;28.0;9.0;9.0;81.0;;17.0;2.0;4.0;5.0;6.0;20.0
359;Leeftijd 45 tot 65 jaar;2001;;76.0;80.0;47.0;98.0;;61.0;74.0;;99.0;16.0;85.0;26.0;36.0;75.0;13.0;;;87.0;64.0;94.0;;;12.0;12.0;21.0;3.0;;;;26.0;8.0;11.0;80.0;;17.0;2.0;3.0;6.0;5.0;22.0
360;Leeftijd 45 tot 65 jaar;2002;;77.0;82.0;49.0;98.0;;64.0;73.0;;99.0;19.0;87.0;27.0;34.0;78.0;15.0;;;84.0;61.0;93.0;;;11.0;24.0;33.0;7.0;;;;26.0;7.0;9.0;82.0;;16.0;2.0;4.0;5.0;5.0;21.0
361;Leeftijd 45 tot 65 jaar;2003;;81.0;82.0;50.0;97.0;;66.0;72.0;;98.0;;86.0;25.0;31.0;79.0;16.0;;;84.0;58.0;92.0;;;;26.0;33.0;;;;;28.0;7.0;9.0;84.0;;15.0;2.0;4.0;4.0;;20.0
362;Leeftijd 45 tot 65 jaar;2004;;85.0;84.0;51.0;98.0;;63.0;69.0;;99.0;25.0;85.0;26.0;29.0;82.0;17.0;;;79.0;61.0;93.0;;;;51.0;41.0;19.0;;;;26.0;4.0;7.0;81.0;;14.0;3.0;5.0;4.0;4.0;21.0
363;Leeftijd 65 jaar en ouder;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;Leeftijd 65 jaar en ouder;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;Leeftijd 65 jaar en ouder;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;Leeftijd 65 jaar en ouder;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;Leeftijd 65 jaar en ouder;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;Leeftijd 65 jaar en ouder;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;Leeftijd 65 jaar en ouder;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;Leeftijd 65 jaar en ouder;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;Leeftijd 65 jaar en ouder;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;Leeftijd 65 jaar en ouder;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;Leeftijd 65 jaar en ouder;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;Leeftijd 65 jaar en ouder;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;Leeftijd 65 jaar en ouder;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;Leeftijd 65 jaar en ouder;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;Leeftijd 65 jaar en ouder;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;Leeftijd 65 jaar en ouder;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;Leeftijd 65 jaar en ouder;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;Leeftijd 65 jaar en ouder;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;Leeftijd 65 jaar en ouder;1990;97.0;46.0;7.0;6.0;83.0;;13.0;51.0;7.0;94.0;;16.0;1.0;17.0;2.0;;96.0;;51.0;62.0;10.0;0.0;;;;;;5.0;8.0;;;3.0;0.0;42.0;;2.0;2.0;2.0;0.0;;1.0
382;Leeftijd 65 jaar en ouder;1991;99.0;48.0;10.0;7.0;84.0;;14.0;49.0;7.0;97.0;;19.0;2.0;17.0;2.0;;98.0;;54.0;61.0;15.0;0.0;;;;;;5.0;8.0;;;3.0;0.0;43.0;;3.0;2.0;2.0;0.0;;1.0
383;Leeftijd 65 jaar en ouder;1992;98.0;51.0;15.0;6.0;87.0;;17.0;53.0;5.0;97.0;;22.0;3.0;17.0;4.0;;98.0;;58.0;62.0;21.0;0.0;;;;;;6.0;7.0;2.0;;4.0;1.0;44.0;;3.0;2.0;2.0;0.0;;2.0
384;Leeftijd 65 jaar en ouder;1993;99.0;51.0;19.0;6.0;88.0;;18.0;54.0;5.0;98.0;;27.0;4.0;17.0;4.0;1.0;98.0;;61.0;60.0;26.0;0.0;0.0;;;;;6.0;7.0;2.0;;4.0;0.0;44.0;;3.0;2.0;2.0;0.0;1.0;2.0
385;Leeftijd 65 jaar en ouder;1994;;51.0;22.0;7.0;90.0;;19.0;54.0;;98.0;;32.0;4.0;18.0;6.0;1.0;;;65.0;63.0;31.0;1.0;0.0;2.0;;;;;;;11.0;3.0;1.0;45.0;;4.0;2.0;2.0;0.0;1.0;2.0
386;Leeftijd 65 jaar en ouder;1995;;53.0;28.0;8.0;89.0;;22.0;52.0;;98.0;;36.0;5.0;18.0;6.0;1.0;;;64.0;60.0;37.0;1.0;1.0;3.0;;;;;;;12.0;2.0;1.0;46.0;;5.0;2.0;2.0;1.0;1.0;3.0
387;Leeftijd 65 jaar en ouder;1996;;54.0;32.0;9.0;90.0;;22.0;55.0;;98.0;;37.0;6.0;19.0;7.0;1.0;;;65.0;61.0;39.0;0.0;0.0;3.0;;;;;;;12.0;2.0;1.0;45.0;;5.0;2.0;2.0;0.0;1.0;3.0
388;Leeftijd 65 jaar en ouder;1997;;58.0;41.0;11.0;91.0;;25.0;58.0;;99.0;;41.0;7.0;20.0;9.0;1.0;;;68.0;61.0;49.0;1.0;1.0;2.0;;;;;;;12.0;2.0;1.0;49.0;;6.0;2.0;2.0;1.0;1.0;4.0
389;Leeftijd 65 jaar en ouder;1998;;62.0;46.0;13.0;92.0;;29.0;55.0;;98.0;;42.0;7.0;20.0;13.0;1.0;;;68.0;57.0;54.0;1.0;1.0;4.0;;;;;;;13.0;2.0;1.0;50.0;;6.0;2.0;2.0;1.0;2.0;5.0
390;Leeftijd 65 jaar en ouder;1999;;59.0;53.0;14.0;93.0;;28.0;55.0;;99.0;;49.0;8.0;20.0;16.0;2.0;;;69.0;56.0;58.0;2.0;1.0;4.0;;;;;;;14.0;5.0;1.0;52.0;;5.0;2.0;1.0;1.0;1.0;5.0
391;Leeftijd 65 jaar en ouder;2000;;63.0;56.0;16.0;93.0;;32.0;59.0;;99.0;;51.0;9.0;21.0;20.0;1.0;;;69.0;53.0;61.0;1.0;2.0;5.0;;;;;;;13.0;4.0;1.0;51.0;;6.0;2.0;1.0;1.0;2.0;6.0
392;Leeftijd 65 jaar en ouder;2001;;64.0;62.0;18.0;93.0;;34.0;61.0;;99.0;10.0;52.0;10.0;20.0;24.0;2.0;;;69.0;51.0;65.0;;;4.0;3.0;3.0;1.0;;;;14.0;4.0;2.0;54.0;;7.0;3.0;2.0;1.0;1.0;6.0
393;Leeftijd 65 jaar en ouder;2002;;66.0;68.0;21.0;95.0;;34.0;60.0;;99.0;14.0;54.0;10.0;23.0;32.0;1.0;;;69.0;50.0;71.0;;;3.0;5.0;5.0;1.0;;;;14.0;5.0;2.0;54.0;;7.0;3.0;1.0;1.0;1.0;5.0
394;Leeftijd 65 jaar en ouder;2003;;76.0;70.0;19.0;96.0;;48.0;62.0;;98.0;;64.0;9.0;29.0;37.0;1.0;;;80.0;56.0;83.0;;;;7.0;6.0;;;;;18.0;1.0;1.0;57.0;;4.0;2.0;2.0;2.0;;8.0
395;Leeftijd 65 jaar en ouder;2004;;77.0;77.0;23.0;97.0;;50.0;67.0;;99.0;20.0;68.0;11.0;21.0;39.0;4.0;;;78.0;47.0;81.0;;;;17.0;9.0;3.0;;;;11.0;1.0;2.0;64.0;;7.0;3.0;1.0;1.0;2.0;6.0
396;Lager onderwijsniveau;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;Lager onderwijsniveau;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
398;Lager onderwijsniveau;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;Lager onderwijsniveau;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;Lager onderwijsniveau;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;Lager onderwijsniveau;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;Lager onderwijsniveau;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;Lager onderwijsniveau;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
404;Lager onderwijsniveau;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;Lager onderwijsniveau;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;Lager onderwijsniveau;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;Lager onderwijsniveau;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
408;Lager onderwijsniveau;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
409;Lager onderwijsniveau;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;Lager onderwijsniveau;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
411;Lager onderwijsniveau;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;Lager onderwijsniveau;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;Lager onderwijsniveau;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
414;Lager onderwijsniveau;1990;97.0;53.0;11.0;5.0;88.0;;21.0;57.0;16.0;94.0;;40.0;3.0;14.0;9.0;;96.0;;66.0;70.0;24.0;1.0;;;;;;2.0;9.0;;;9.0;2.0;49.0;;5.0;3.0;1.0;2.0;;3.0
415;Lager onderwijsniveau;1991;98.0;54.0;18.0;6.0;89.0;;24.0;57.0;16.0;96.0;;46.0;6.0;15.0;12.0;;98.0;;72.0;72.0;37.0;1.0;;;;;;2.0;7.0;;;9.0;3.0;52.0;;6.0;3.0;1.0;2.0;;4.0
416;Lager onderwijsniveau;1992;97.0;56.0;23.0;7.0;89.0;;27.0;58.0;13.0;97.0;;50.0;7.0;16.0;15.0;;98.0;;76.0;72.0;46.0;1.0;;;;;;3.0;7.0;5.0;;9.0;3.0;52.0;;6.0;2.0;1.0;2.0;;5.0
417;Lager onderwijsniveau;1993;97.0;58.0;32.0;8.0;90.0;;29.0;59.0;12.0;97.0;;53.0;9.0;15.0;16.0;9.0;97.0;;76.0;69.0;53.0;0.0;0.0;;;;;3.0;7.0;5.0;;9.0;3.0;52.0;;7.0;3.0;1.0;2.0;2.0;6.0
418;Lager onderwijsniveau;1994;;59.0;36.0;9.0;92.0;;33.0;60.0;;98.0;;59.0;11.0;17.0;18.0;13.0;;;79.0;71.0;57.0;1.0;1.0;3.0;;;;;;;14.0;10.0;3.0;53.0;;7.0;3.0;2.0;3.0;1.0;9.0
419;Lager onderwijsniveau;1995;;60.0;42.0;12.0;92.0;;38.0;58.0;;98.0;;62.0;12.0;16.0;21.0;13.0;;;78.0;67.0;62.0;1.0;1.0;5.0;;;;;;;12.0;9.0;4.0;54.0;;7.0;2.0;1.0;3.0;2.0;11.0
420;Lager onderwijsniveau;1996;;60.0;46.0;13.0;93.0;;37.0;58.0;;98.0;;61.0;13.0;16.0;21.0;13.0;;;76.0;63.0;63.0;1.0;1.0;4.0;;;;;;;14.0;9.0;3.0;53.0;;7.0;2.0;1.0;2.0;2.0;10.0
421;Lager onderwijsniveau;1997;;65.0;52.0;14.0;94.0;;41.0;61.0;;99.0;;65.0;14.0;16.0;24.0;14.0;;;76.0;61.0;69.0;1.0;1.0;4.0;;;;;;;11.0;9.0;5.0;56.0;;7.0;2.0;1.0;2.0;2.0;12.0
422;Lager onderwijsniveau;1998;;67.0;59.0;19.0;94.0;;44.0;57.0;;99.0;;67.0;17.0;15.0;29.0;14.0;;;78.0;58.0;72.0;1.0;1.0;6.0;;;;;;;12.0;8.0;6.0;56.0;;8.0;2.0;1.0;2.0;2.0;14.0
423;Lager onderwijsniveau;1999;;66.0;66.0;22.0;93.0;;45.0;54.0;;98.0;;68.0;17.0;14.0;34.0;16.0;;;78.0;55.0;76.0;1.0;1.0;6.0;;;;;;;11.0;10.0;7.0;58.0;;7.0;2.0;1.0;2.0;2.0;15.0
424;Lager onderwijsniveau;2000;;67.0;67.0;22.0;94.0;;46.0;57.0;;99.0;;69.0;17.0;14.0;37.0;15.0;;;77.0;53.0;76.0;1.0;1.0;7.0;;;;;;;12.0;8.0;7.0;56.0;;9.0;2.0;1.0;1.0;3.0;15.0
425;Lager onderwijsniveau;2001;;68.0;71.0;24.0;95.0;;46.0;57.0;;99.0;12.0;70.0;16.0;15.0;43.0;14.0;;;76.0;49.0;78.0;;;9.0;9.0;10.0;1.0;;;;12.0;7.0;8.0;56.0;;9.0;2.0;1.0;1.0;2.0;16.0
426;Lager onderwijsniveau;2002;;68.0;74.0;28.0;95.0;;45.0;56.0;;99.0;15.0;68.0;16.0;16.0;43.0;13.0;;;73.0;43.0;78.0;;;7.0;15.0;14.0;4.0;;;;12.0;7.0;6.0;58.0;;7.0;3.0;1.0;1.0;2.0;14.0
427;Lager onderwijsniveau;2003;;78.0;78.0;34.0;96.0;;61.0;58.0;;98.0;;80.0;19.0;18.0;55.0;19.0;;;77.0;45.0;87.0;;;;24.0;20.0;;;;;19.0;5.0;8.0;66.0;;7.0;2.0;2.0;2.0;;18.0
428;Lager onderwijsniveau;2004;;79.0;85.0;35.0;97.0;;62.0;58.0;;98.0;23.0;75.0;20.0;16.0;60.0;17.0;;;74.0;45.0;86.0;;;;41.0;23.0;14.0;;;;16.0;3.0;8.0;67.0;;7.0;3.0;1.0;1.0;2.0;18.0
429;Middelbaar onderwijsniveau;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;Middelbaar onderwijsniveau;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;Middelbaar onderwijsniveau;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;Middelbaar onderwijsniveau;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;Middelbaar onderwijsniveau;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;Middelbaar onderwijsniveau;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
