ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenSBI2008;Perioden;VoertuigenInGebruik_1
9361;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A-U Alle economische activiteiten;2010;12405
9362;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A-U Alle economische activiteiten;2011;11928
9363;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A-U Alle economische activiteiten;2012;11049
9364;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A-U Alle economische activiteiten;2013;10187
9365;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A-U Alle economische activiteiten;2014;9357
9366;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A-U Alle economische activiteiten;2015;9599
9367;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A-U Alle economische activiteiten;2016;8559
9368;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A-U Alle economische activiteiten;2017;7841
9369;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A-U Alle economische activiteiten;2018;7180
9370;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A-U Alle economische activiteiten;2019;6492
9371;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A-U Alle economische activiteiten;2020;5864
9372;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B-E Nijverheid (geen bouw) en energie;2009;985
9373;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B-E Nijverheid (geen bouw) en energie;2010;974
9374;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B-E Nijverheid (geen bouw) en energie;2011;948
9375;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B-E Nijverheid (geen bouw) en energie;2012;927
9376;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B-E Nijverheid (geen bouw) en energie;2013;834
9377;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B-E Nijverheid (geen bouw) en energie;2014;742
9378;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B-E Nijverheid (geen bouw) en energie;2015;729
9379;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B-E Nijverheid (geen bouw) en energie;2016;699
9380;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B-E Nijverheid (geen bouw) en energie;2017;644
9381;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B-E Nijverheid (geen bouw) en energie;2018;608
9382;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B-E Nijverheid (geen bouw) en energie;2019;549
9383;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B-E Nijverheid (geen bouw) en energie;2020;492
9384;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G-I Handel, vervoer en horeca;2009;9050
9385;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G-I Handel, vervoer en horeca;2010;8729
9386;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G-I Handel, vervoer en horeca;2011;8348
9387;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G-I Handel, vervoer en horeca;2012;7610
9388;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G-I Handel, vervoer en horeca;2013;6929
9389;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G-I Handel, vervoer en horeca;2014;6297
9390;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G-I Handel, vervoer en horeca;2015;6529
9391;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G-I Handel, vervoer en horeca;2016;5667
9392;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G-I Handel, vervoer en horeca;2017;5059
9393;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G-I Handel, vervoer en horeca;2018;4477
9394;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G-I Handel, vervoer en horeca;2019;3921
9395;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G-I Handel, vervoer en horeca;2020;3423
9396;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M-N Zakelijke dienstverlening;2009;749
9397;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M-N Zakelijke dienstverlening;2010;651
9398;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M-N Zakelijke dienstverlening;2011;602
9399;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M-N Zakelijke dienstverlening;2012;595
9400;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M-N Zakelijke dienstverlening;2013;560
9401;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M-N Zakelijke dienstverlening;2014;525
9402;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M-N Zakelijke dienstverlening;2015;558
9403;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M-N Zakelijke dienstverlening;2016;531
9404;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M-N Zakelijke dienstverlening;2017;521
9405;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M-N Zakelijke dienstverlening;2018;525
9406;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M-N Zakelijke dienstverlening;2019;513
9407;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M-N Zakelijke dienstverlening;2020;504
9408;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O-Q Overheid en zorg;2009;242
9409;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O-Q Overheid en zorg;2010;215
9410;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O-Q Overheid en zorg;2011;208
9411;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O-Q Overheid en zorg;2012;194
9412;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O-Q Overheid en zorg;2013;182
9413;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O-Q Overheid en zorg;2014;168
9414;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O-Q Overheid en zorg;2015;155
9415;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O-Q Overheid en zorg;2016;142
9416;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O-Q Overheid en zorg;2017;136
9417;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O-Q Overheid en zorg;2018;138
9418;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O-Q Overheid en zorg;2019;137
9419;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O-Q Overheid en zorg;2020;127
9420;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R-U Cultuur, recreatie, overige diensten;2009;341
9421;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R-U Cultuur, recreatie, overige diensten;2010;342
9422;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R-U Cultuur, recreatie, overige diensten;2011;338
9423;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R-U Cultuur, recreatie, overige diensten;2012;322
9424;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R-U Cultuur, recreatie, overige diensten;2013;310
9425;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R-U Cultuur, recreatie, overige diensten;2014;321
9426;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R-U Cultuur, recreatie, overige diensten;2015;330
9427;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R-U Cultuur, recreatie, overige diensten;2016;287
9428;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R-U Cultuur, recreatie, overige diensten;2017;260
9429;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R-U Cultuur, recreatie, overige diensten;2018;248
9430;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R-U Cultuur, recreatie, overige diensten;2019;230
9431;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R-U Cultuur, recreatie, overige diensten;2020;212
9432;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A Landbouw, bosbouw en visserij;2009;489
9433;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A Landbouw, bosbouw en visserij;2010;479
9434;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A Landbouw, bosbouw en visserij;2011;449
9435;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A Landbouw, bosbouw en visserij;2012;443
9436;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A Landbouw, bosbouw en visserij;2013;444
9437;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A Landbouw, bosbouw en visserij;2014;413
9438;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A Landbouw, bosbouw en visserij;2015;420
9439;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A Landbouw, bosbouw en visserij;2016;413
9440;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A Landbouw, bosbouw en visserij;2017;409
9441;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A Landbouw, bosbouw en visserij;2018;410
9442;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A Landbouw, bosbouw en visserij;2019;393
9443;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;A Landbouw, bosbouw en visserij;2020;367
9444;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B Delfstoffenwinning;2009;10
9445;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B Delfstoffenwinning;2010;10
9446;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B Delfstoffenwinning;2011;12
9447;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B Delfstoffenwinning;2012;9
9448;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B Delfstoffenwinning;2013;12
9449;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B Delfstoffenwinning;2014;11
9450;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B Delfstoffenwinning;2015;8
9451;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B Delfstoffenwinning;2016;8
9452;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B Delfstoffenwinning;2017;10
9453;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B Delfstoffenwinning;2018;10
9454;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B Delfstoffenwinning;2019;8
9455;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;B Delfstoffenwinning;2020;8
9456;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;C Industrie;2009;633
9457;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;C Industrie;2010;633
9458;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;C Industrie;2011;636
9459;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;C Industrie;2012;573
9460;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;C Industrie;2013;537
9461;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;C Industrie;2014;488
9462;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;C Industrie;2015;480
9463;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;C Industrie;2016;466
9464;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;C Industrie;2017;427
9465;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;C Industrie;2018;395
9466;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;C Industrie;2019;370
9467;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;C Industrie;2020;334
9468;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;D Energievoorziening;2009;5
9469;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;D Energievoorziening;2010;12
9470;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;D Energievoorziening;2011;9
9471;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;D Energievoorziening;2012;8
9472;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;D Energievoorziening;2013;6
9473;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;D Energievoorziening;2014;4
9474;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;D Energievoorziening;2015;3
9475;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;D Energievoorziening;2016;2
9476;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;D Energievoorziening;2017;1
9477;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;D Energievoorziening;2018;1
9478;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;D Energievoorziening;2019;1
9479;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;D Energievoorziening;2020;3
9480;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;E Waterbedrijven en afvalbeheer;2009;337
9481;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;E Waterbedrijven en afvalbeheer;2010;319
9482;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;E Waterbedrijven en afvalbeheer;2011;291
9483;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;E Waterbedrijven en afvalbeheer;2012;337
9484;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;E Waterbedrijven en afvalbeheer;2013;279
9485;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;E Waterbedrijven en afvalbeheer;2014;239
9486;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;E Waterbedrijven en afvalbeheer;2015;238
9487;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;E Waterbedrijven en afvalbeheer;2016;223
9488;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;E Waterbedrijven en afvalbeheer;2017;206
9489;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;E Waterbedrijven en afvalbeheer;2018;202
9490;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;E Waterbedrijven en afvalbeheer;2019;170
9491;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;E Waterbedrijven en afvalbeheer;2020;147
9492;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;F Bouwnijverheid;2009;823
9493;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;F Bouwnijverheid;2010;797
9494;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;F Bouwnijverheid;2011;784
9495;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;F Bouwnijverheid;2012;747
9496;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;F Bouwnijverheid;2013;721
9497;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;F Bouwnijverheid;2014;700
9498;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;F Bouwnijverheid;2015;693
9499;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;F Bouwnijverheid;2016;646
9500;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;F Bouwnijverheid;2017;609
9501;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;F Bouwnijverheid;2018;590
9502;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;F Bouwnijverheid;2019;568
9503;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;F Bouwnijverheid;2020;542
9504;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G Handel;2009;2802
9505;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G Handel;2010;2632
9506;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G Handel;2011;2439
9507;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G Handel;2012;2434
9508;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G Handel;2013;2285
9509;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G Handel;2014;2162
9510;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G Handel;2015;2474
9511;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G Handel;2016;2339
9512;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G Handel;2017;2282
9513;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G Handel;2018;2031
9514;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G Handel;2019;1816
9515;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;G Handel;2020;1762
9516;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;H Vervoer en opslag;2009;6164
9517;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;H Vervoer en opslag;2010;6023
9518;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;H Vervoer en opslag;2011;5836
9519;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;H Vervoer en opslag;2012;5104
9520;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;H Vervoer en opslag;2013;4587
9521;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;H Vervoer en opslag;2014;4077
9522;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;H Vervoer en opslag;2015;3999
9523;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;H Vervoer en opslag;2016;3264
9524;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;H Vervoer en opslag;2017;2719
9525;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;H Vervoer en opslag;2018;2386
9526;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;H Vervoer en opslag;2019;2052
9527;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;H Vervoer en opslag;2020;1613
9528;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;I Horeca;2009;84
9529;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;I Horeca;2010;74
9530;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;I Horeca;2011;73
9531;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;I Horeca;2012;72
9532;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;I Horeca;2013;57
9533;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;I Horeca;2014;58
9534;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;I Horeca;2015;56
9535;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;I Horeca;2016;64
9536;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;I Horeca;2017;58
9537;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;I Horeca;2018;60
9538;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;I Horeca;2019;53
9539;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;I Horeca;2020;48
9540;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;J Informatie en communicatie;2009;31
9541;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;J Informatie en communicatie;2010;27
9542;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;J Informatie en communicatie;2011;27
9543;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;J Informatie en communicatie;2012;34
9544;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;J Informatie en communicatie;2013;32
9545;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;J Informatie en communicatie;2014;27
9546;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;J Informatie en communicatie;2015;31
9547;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;J Informatie en communicatie;2016;31
9548;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;J Informatie en communicatie;2017;31
9549;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;J Informatie en communicatie;2018;30
9550;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;J Informatie en communicatie;2019;36
9551;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;J Informatie en communicatie;2020;37
9552;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;K Financiële dienstverlening;2009;120
9553;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;K Financiële dienstverlening;2010;132
9554;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;K Financiële dienstverlening;2011;163
9555;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;K Financiële dienstverlening;2012;135
9556;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;K Financiële dienstverlening;2013;136
9557;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;K Financiële dienstverlening;2014;132
9558;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;K Financiële dienstverlening;2015;123
9559;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;K Financiële dienstverlening;2016;121
9560;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;K Financiële dienstverlening;2017;132
9561;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;K Financiële dienstverlening;2018;123
9562;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;K Financiële dienstverlening;2019;111
9563;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;K Financiële dienstverlening;2020;123
9564;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;L Verhuur en handel van onroerend goed;2009;51
9565;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;L Verhuur en handel van onroerend goed;2010;59
9566;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;L Verhuur en handel van onroerend goed;2011;61
9567;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;L Verhuur en handel van onroerend goed;2012;42
9568;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;L Verhuur en handel van onroerend goed;2013;39
9569;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;L Verhuur en handel van onroerend goed;2014;32
9570;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;L Verhuur en handel van onroerend goed;2015;31
9571;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;L Verhuur en handel van onroerend goed;2016;22
9572;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;L Verhuur en handel van onroerend goed;2017;40
9573;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;L Verhuur en handel van onroerend goed;2018;31
9574;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;L Verhuur en handel van onroerend goed;2019;34
9575;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;L Verhuur en handel van onroerend goed;2020;37
9576;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M Specialistische zakelijke diensten;2009;227
9577;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M Specialistische zakelijke diensten;2010;195
9578;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M Specialistische zakelijke diensten;2011;182
9579;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M Specialistische zakelijke diensten;2012;189
9580;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M Specialistische zakelijke diensten;2013;186
9581;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M Specialistische zakelijke diensten;2014;164
9582;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M Specialistische zakelijke diensten;2015;171
9583;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M Specialistische zakelijke diensten;2016;160
