ID;RedenBeeindiging;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
474;Totaal;Apeldoorn;1e halfjaar 2020;1470.0;9.0
475;Totaal;Apeldoorn;2e halfjaar 2020;3100.0;19.0
476;Totaal;Apeldoorn;2020;4370.0;27.0
477;Totaal;Apeldoorn;1e halfjaar 2021;1555.0;9.0
478;Totaal;Apeldoorn;2e halfjaar 2021;2000.0;12.0
479;Totaal;Apeldoorn;2021;3380.0;21.0
480;Totaal;Apeldoorn;1e halfjaar 2022;1680.0;10.0
481;Totaal;Apeldoorn;2e halfjaar 2022;2005.0;12.0
482;Totaal;Apeldoorn;2022;3505.0;21.0
483;Totaal;Apeldoorn;1e halfjaar 2023;1830.0;11.0
484;Totaal;Apeldoorn;2e halfjaar 2023;2035.0;12.0
485;Totaal;Apeldoorn;2023;3660.0;22.0
486;Totaal;Appingedam;1e halfjaar 2015;;
487;Totaal;Appingedam;2e halfjaar 2015;;
488;Totaal;Appingedam;2015;;
489;Totaal;Appingedam;1e halfjaar 2016;;
490;Totaal;Appingedam;2e halfjaar 2016;;
491;Totaal;Appingedam;2016;;
492;Totaal;Appingedam;1e halfjaar 2017;;
493;Totaal;Appingedam;2e halfjaar 2017;;
494;Totaal;Appingedam;2017;;
495;Totaal;Appingedam;1e halfjaar 2018;;
496;Totaal;Appingedam;2e halfjaar 2018;;
497;Totaal;Appingedam;2018;;
498;Totaal;Appingedam;1e halfjaar 2019;245.0;21.0
499;Totaal;Appingedam;2e halfjaar 2019;;
500;Totaal;Appingedam;2019;;
501;Totaal;Appingedam;1e halfjaar 2020;110.0;9.0
502;Totaal;Appingedam;2e halfjaar 2020;850.0;73.0
503;Totaal;Appingedam;2020;935.0;80.0
504;Totaal;Appingedam;1e halfjaar 2021;;
505;Totaal;Appingedam;2e halfjaar 2021;;
506;Totaal;Appingedam;2021;;
507;Totaal;Appingedam;1e halfjaar 2022;;
508;Totaal;Appingedam;2e halfjaar 2022;;
509;Totaal;Appingedam;2022;;
510;Totaal;Appingedam;1e halfjaar 2023;;
511;Totaal;Appingedam;2e halfjaar 2023;;
512;Totaal;Appingedam;2023;;
513;Totaal;Arnhem;1e halfjaar 2015;;
514;Totaal;Arnhem;2e halfjaar 2015;;
515;Totaal;Arnhem;2015;;
516;Totaal;Arnhem;1e halfjaar 2016;1655.0;11.0
517;Totaal;Arnhem;2e halfjaar 2016;3400.0;22.0
518;Totaal;Arnhem;2016;4330.0;28.0
519;Totaal;Arnhem;1e halfjaar 2017;1490.0;10.0
520;Totaal;Arnhem;2e halfjaar 2017;4030.0;26.0
521;Totaal;Arnhem;2017;5020.0;32.0
522;Totaal;Arnhem;1e halfjaar 2018;1620.0;10.0
523;Totaal;Arnhem;2e halfjaar 2018;2905.0;18.0
524;Totaal;Arnhem;2018;4205.0;27.0
525;Totaal;Arnhem;1e halfjaar 2019;1900.0;12.0
526;Totaal;Arnhem;2e halfjaar 2019;3700.0;23.0
527;Totaal;Arnhem;2019;5195.0;33.0
528;Totaal;Arnhem;1e halfjaar 2020;2840.0;18.0
529;Totaal;Arnhem;2e halfjaar 2020;4760.0;30.0
530;Totaal;Arnhem;2020;6750.0;42.0
531;Totaal;Arnhem;1e halfjaar 2021;2165.0;13.0
532;Totaal;Arnhem;2e halfjaar 2021;3140.0;19.0
533;Totaal;Arnhem;2021;4930.0;30.0
534;Totaal;Arnhem;1e halfjaar 2022;2230.0;14.0
535;Totaal;Arnhem;2e halfjaar 2022;2945.0;18.0
536;Totaal;Arnhem;2022;4845.0;30.0
537;Totaal;Arnhem;1e halfjaar 2023;2155.0;13.0
538;Totaal;Arnhem;2e halfjaar 2023;2795.0;17.0
539;Totaal;Arnhem;2023;4610.0;28.0
540;Totaal;Assen;1e halfjaar 2015;;
541;Totaal;Assen;2e halfjaar 2015;;
542;Totaal;Assen;2015;;
543;Totaal;Assen;1e halfjaar 2016;1345.0;20.0
544;Totaal;Assen;2e halfjaar 2016;1915.0;29.0
545;Totaal;Assen;2016;2870.0;43.0
546;Totaal;Assen;1e halfjaar 2017;2215.0;33.0
547;Totaal;Assen;2e halfjaar 2017;1805.0;27.0
548;Totaal;Assen;2017;3430.0;51.0
549;Totaal;Assen;1e halfjaar 2018;2820.0;42.0
550;Totaal;Assen;2e halfjaar 2018;2140.0;32.0
551;Totaal;Assen;2018;4130.0;61.0
552;Totaal;Assen;1e halfjaar 2019;1380.0;20.0
553;Totaal;Assen;2e halfjaar 2019;2355.0;35.0
554;Totaal;Assen;2019;3285.0;48.0
555;Totaal;Assen;1e halfjaar 2020;1110.0;16.0
556;Totaal;Assen;2e halfjaar 2020;2835.0;41.0
557;Totaal;Assen;2020;3675.0;54.0
558;Totaal;Assen;1e halfjaar 2021;870.0;13.0
559;Totaal;Assen;2e halfjaar 2021;1660.0;24.0
560;Totaal;Assen;2021;2425.0;35.0
561;Totaal;Assen;1e halfjaar 2022;755.0;11.0
562;Totaal;Assen;2e halfjaar 2022;970.0;14.0
563;Totaal;Assen;2022;1650.0;24.0
564;Totaal;Assen;1e halfjaar 2023;795.0;11.0
565;Totaal;Assen;2e halfjaar 2023;2435.0;35.0
566;Totaal;Assen;2023;3030.0;44.0
567;Totaal;Asten;1e halfjaar 2015;;
568;Totaal;Asten;2e halfjaar 2015;;
569;Totaal;Asten;2015;;
570;Totaal;Asten;1e halfjaar 2016;;
571;Totaal;Asten;2e halfjaar 2016;110.0;7.0
572;Totaal;Asten;2016;;
573;Totaal;Asten;1e halfjaar 2017;140.0;8.0
574;Totaal;Asten;2e halfjaar 2017;555.0;33.0
575;Totaal;Asten;2017;605.0;36.0
576;Totaal;Asten;1e halfjaar 2018;160.0;10.0
577;Totaal;Asten;2e halfjaar 2018;160.0;10.0
578;Totaal;Asten;2018;295.0;18.0
579;Totaal;Asten;1e halfjaar 2019;150.0;9.0
580;Totaal;Asten;2e halfjaar 2019;310.0;19.0
581;Totaal;Asten;2019;435.0;26.0
582;Totaal;Asten;1e halfjaar 2020;140.0;8.0
583;Totaal;Asten;2e halfjaar 2020;220.0;13.0
584;Totaal;Asten;2020;350.0;21.0
585;Totaal;Asten;1e halfjaar 2021;105.0;6.0
586;Totaal;Asten;2e halfjaar 2021;390.0;23.0
587;Totaal;Asten;2021;470.0;28.0
588;Totaal;Asten;1e halfjaar 2022;130.0;8.0
589;Totaal;Asten;2e halfjaar 2022;140.0;8.0
590;Totaal;Asten;2022;265.0;16.0
591;Totaal;Asten;1e halfjaar 2023;170.0;10.0
592;Totaal;Asten;2e halfjaar 2023;155.0;9.0
593;Totaal;Asten;2023;310.0;18.0
594;Totaal;Baarle-Nassau;1e halfjaar 2015;;
595;Totaal;Baarle-Nassau;2e halfjaar 2015;;
596;Totaal;Baarle-Nassau;2015;;
597;Totaal;Baarle-Nassau;1e halfjaar 2016;;
598;Totaal;Baarle-Nassau;2e halfjaar 2016;90.0;14.0
599;Totaal;Baarle-Nassau;2016;;
600;Totaal;Baarle-Nassau;1e halfjaar 2017;60.0;9.0
601;Totaal;Baarle-Nassau;2e halfjaar 2017;85.0;13.0
602;Totaal;Baarle-Nassau;2017;130.0;20.0
603;Totaal;Baarle-Nassau;1e halfjaar 2018;80.0;12.0
604;Totaal;Baarle-Nassau;2e halfjaar 2018;85.0;13.0
605;Totaal;Baarle-Nassau;2018;145.0;21.0
606;Totaal;Baarle-Nassau;1e halfjaar 2019;80.0;12.0
607;Totaal;Baarle-Nassau;2e halfjaar 2019;105.0;15.0
608;Totaal;Baarle-Nassau;2019;165.0;24.0
609;Totaal;Baarle-Nassau;1e halfjaar 2020;55.0;8.0
610;Totaal;Baarle-Nassau;2e halfjaar 2020;135.0;20.0
611;Totaal;Baarle-Nassau;2020;185.0;27.0
612;Totaal;Baarle-Nassau;1e halfjaar 2021;60.0;9.0
613;Totaal;Baarle-Nassau;2e halfjaar 2021;95.0;14.0
614;Totaal;Baarle-Nassau;2021;150.0;22.0
615;Totaal;Baarle-Nassau;1e halfjaar 2022;65.0;9.0
616;Totaal;Baarle-Nassau;2e halfjaar 2022;140.0;20.0
617;Totaal;Baarle-Nassau;2022;190.0;27.0
618;Totaal;Baarle-Nassau;1e halfjaar 2023;70.0;10.0
619;Totaal;Baarle-Nassau;2e halfjaar 2023;75.0;11.0
620;Totaal;Baarle-Nassau;2023;140.0;20.0
621;Totaal;Baarn;1e halfjaar 2015;250.0;10.0
622;Totaal;Baarn;2e halfjaar 2015;350.0;15.0
623;Totaal;Baarn;2015;570.0;25.0
624;Totaal;Baarn;1e halfjaar 2016;450.0;18.0
625;Totaal;Baarn;2e halfjaar 2016;470.0;19.0
626;Totaal;Baarn;2016;760.0;31.0
627;Totaal;Baarn;1e halfjaar 2017;245.0;10.0
628;Totaal;Baarn;2e halfjaar 2017;620.0;25.0
629;Totaal;Baarn;2017;800.0;33.0
630;Totaal;Baarn;1e halfjaar 2018;325.0;13.0
631;Totaal;Baarn;2e halfjaar 2018;365.0;15.0
632;Totaal;Baarn;2018;625.0;25.0
633;Totaal;Baarn;1e halfjaar 2019;295.0;12.0
634;Totaal;Baarn;2e halfjaar 2019;325.0;13.0
635;Totaal;Baarn;2019;565.0;23.0
636;Totaal;Baarn;1e halfjaar 2020;195.0;8.0
637;Totaal;Baarn;2e halfjaar 2020;910.0;37.0
638;Totaal;Baarn;2020;1080.0;43.0
639;Totaal;Baarn;1e halfjaar 2021;195.0;8.0
640;Totaal;Baarn;2e halfjaar 2021;235.0;9.0
641;Totaal;Baarn;2021;410.0;17.0
642;Totaal;Baarn;1e halfjaar 2022;245.0;10.0
643;Totaal;Baarn;2e halfjaar 2022;260.0;10.0
644;Totaal;Baarn;2022;480.0;19.0
645;Totaal;Baarn;1e halfjaar 2023;185.0;7.0
646;Totaal;Baarn;2e halfjaar 2023;245.0;10.0
647;Totaal;Baarn;2023;415.0;17.0
648;Totaal;Barendrecht;1e halfjaar 2015;;
649;Totaal;Barendrecht;2e halfjaar 2015;;
650;Totaal;Barendrecht;2015;;
651;Totaal;Barendrecht;1e halfjaar 2016;;
652;Totaal;Barendrecht;2e halfjaar 2016;195.0;4.0
653;Totaal;Barendrecht;2016;;
654;Totaal;Barendrecht;1e halfjaar 2017;690.0;14.0
655;Totaal;Barendrecht;2e halfjaar 2017;395.0;8.0
656;Totaal;Barendrecht;2017;950.0;20.0
657;Totaal;Barendrecht;1e halfjaar 2018;300.0;6.0
658;Totaal;Barendrecht;2e halfjaar 2018;730.0;15.0
659;Totaal;Barendrecht;2018;925.0;19.0
660;Totaal;Barendrecht;1e halfjaar 2019;550.0;11.0
661;Totaal;Barendrecht;2e halfjaar 2019;420.0;9.0
662;Totaal;Barendrecht;2019;885.0;18.0
663;Totaal;Barendrecht;1e halfjaar 2020;200.0;4.0
664;Totaal;Barendrecht;2e halfjaar 2020;1080.0;22.0
665;Totaal;Barendrecht;2020;1245.0;26.0
666;Totaal;Barendrecht;1e halfjaar 2021;215.0;4.0
667;Totaal;Barendrecht;2e halfjaar 2021;530.0;11.0
668;Totaal;Barendrecht;2021;705.0;14.0
669;Totaal;Barendrecht;1e halfjaar 2022;220.0;5.0
670;Totaal;Barendrecht;2e halfjaar 2022;435.0;9.0
671;Totaal;Barendrecht;2022;635.0;13.0
672;Totaal;Barendrecht;1e halfjaar 2023;285.0;6.0
673;Totaal;Barendrecht;2e halfjaar 2023;320.0;7.0
674;Totaal;Barendrecht;2023;580.0;12.0
675;Totaal;Barneveld;1e halfjaar 2015;;
676;Totaal;Barneveld;2e halfjaar 2015;;
677;Totaal;Barneveld;2015;;
678;Totaal;Barneveld;1e halfjaar 2016;240.0;4.0
679;Totaal;Barneveld;2e halfjaar 2016;320.0;6.0
680;Totaal;Barneveld;2016;520.0;9.0
681;Totaal;Barneveld;1e halfjaar 2017;315.0;6.0
682;Totaal;Barneveld;2e halfjaar 2017;285.0;5.0
683;Totaal;Barneveld;2017;575.0;10.0
684;Totaal;Barneveld;1e halfjaar 2018;385.0;7.0
685;Totaal;Barneveld;2e halfjaar 2018;430.0;7.0
686;Totaal;Barneveld;2018;740.0;13.0
687;Totaal;Barneveld;1e halfjaar 2019;405.0;7.0
688;Totaal;Barneveld;2e halfjaar 2019;415.0;7.0
689;Totaal;Barneveld;2019;755.0;13.0
690;Totaal;Barneveld;1e halfjaar 2020;265.0;4.0
691;Totaal;Barneveld;2e halfjaar 2020;355.0;6.0
692;Totaal;Barneveld;2020;595.0;10.0
693;Totaal;Barneveld;1e halfjaar 2021;300.0;5.0
694;Totaal;Barneveld;2e halfjaar 2021;280.0;5.0
695;Totaal;Barneveld;2021;565.0;9.0
696;Totaal;Barneveld;1e halfjaar 2022;280.0;5.0
697;Totaal;Barneveld;2e halfjaar 2022;305.0;5.0
698;Totaal;Barneveld;2022;565.0;9.0
699;Totaal;Barneveld;1e halfjaar 2023;260.0;4.0
700;Totaal;Barneveld;2e halfjaar 2023;290.0;5.0
701;Totaal;Barneveld;2023;540.0;9.0
702;Totaal;Bedum;1e halfjaar 2015;;
703;Totaal;Bedum;2e halfjaar 2015;;
704;Totaal;Bedum;2015;;
705;Totaal;Bedum;1e halfjaar 2016;;
706;Totaal;Bedum;2e halfjaar 2016;;
707;Totaal;Bedum;2016;;
708;Totaal;Bedum;1e halfjaar 2017;;
709;Totaal;Bedum;2e halfjaar 2017;;
710;Totaal;Bedum;2017;;
711;Totaal;Bedum;1e halfjaar 2018;;
712;Totaal;Bedum;2e halfjaar 2018;;
713;Totaal;Bedum;2018;;
714;Totaal;Bedum;1e halfjaar 2019;;
715;Totaal;Bedum;2e halfjaar 2019;;
716;Totaal;Bedum;2019;;
717;Totaal;Bedum;1e halfjaar 2020;;
718;Totaal;Bedum;2e halfjaar 2020;;
719;Totaal;Bedum;2020;;
720;Totaal;Bedum;1e halfjaar 2021;;
721;Totaal;Bedum;2e halfjaar 2021;;
722;Totaal;Bedum;2021;;
723;Totaal;Bedum;1e halfjaar 2022;;
724;Totaal;Bedum;2e halfjaar 2022;;
725;Totaal;Bedum;2022;;
726;Totaal;Bedum;1e halfjaar 2023;;
727;Totaal;Bedum;2e halfjaar 2023;;
728;Totaal;Bedum;2023;;
729;Totaal;Beek (L.);1e halfjaar 2015;;
730;Totaal;Beek (L.);2e halfjaar 2015;1105.0;70.0
731;Totaal;Beek (L.);2015;;
732;Totaal;Beek (L.);1e halfjaar 2016;240.0;15.0
733;Totaal;Beek (L.);2e halfjaar 2016;230.0;14.0
734;Totaal;Beek (L.);2016;415.0;26.0
735;Totaal;Beek (L.);1e halfjaar 2017;385.0;24.0
736;Totaal;Beek (L.);2e halfjaar 2017;190.0;12.0
737;Totaal;Beek (L.);2017;520.0;33.0
738;Totaal;Beek (L.);1e halfjaar 2018;215.0;14.0
739;Totaal;Beek (L.);2e halfjaar 2018;505.0;32.0
740;Totaal;Beek (L.);2018;630.0;40.0
741;Totaal;Beek (L.);1e halfjaar 2019;610.0;38.0
742;Totaal;Beek (L.);2e halfjaar 2019;395.0;25.0
743;Totaal;Beek (L.);2019;760.0;48.0
744;Totaal;Beek (L.);1e halfjaar 2020;165.0;10.0
745;Totaal;Beek (L.);2e halfjaar 2020;755.0;48.0
746;Totaal;Beek (L.);2020;870.0;55.0
747;Totaal;Beek (L.);1e halfjaar 2021;145.0;9.0
748;Totaal;Beek (L.);2e halfjaar 2021;405.0;26.0
749;Totaal;Beek (L.);2021;525.0;33.0
750;Totaal;Beek (L.);1e halfjaar 2022;190.0;12.0
751;Totaal;Beek (L.);2e halfjaar 2022;240.0;15.0
752;Totaal;Beek (L.);2022;395.0;25.0
753;Totaal;Beek (L.);1e halfjaar 2023;165.0;10.0
754;Totaal;Beek (L.);2e halfjaar 2023;315.0;20.0
755;Totaal;Beek (L.);2023;455.0;28.0
756;Totaal;Beekdaelen;1e halfjaar 2015;;
757;Totaal;Beekdaelen;2e halfjaar 2015;;
758;Totaal;Beekdaelen;2015;;
759;Totaal;Beekdaelen;1e halfjaar 2016;;
760;Totaal;Beekdaelen;2e halfjaar 2016;;
761;Totaal;Beekdaelen;2016;;
762;Totaal;Beekdaelen;1e halfjaar 2017;;
763;Totaal;Beekdaelen;2e halfjaar 2017;;
764;Totaal;Beekdaelen;2017;;
765;Totaal;Beekdaelen;1e halfjaar 2018;;
766;Totaal;Beekdaelen;2e halfjaar 2018;;
767;Totaal;Beekdaelen;2018;;
768;Totaal;Beekdaelen;1e halfjaar 2019;;
769;Totaal;Beekdaelen;2e halfjaar 2019;;
770;Totaal;Beekdaelen;2019;;
771;Totaal;Beekdaelen;1e halfjaar 2020;305.0;8.0
772;Totaal;Beekdaelen;2e halfjaar 2020;355.0;10.0
773;Totaal;Beekdaelen;2020;635.0;18.0
774;Totaal;Beekdaelen;1e halfjaar 2021;335.0;9.0
775;Totaal;Beekdaelen;2e halfjaar 2021;455.0;13.0
776;Totaal;Beekdaelen;2021;755.0;21.0
777;Totaal;Beekdaelen;1e halfjaar 2022;325.0;9.0
778;Totaal;Beekdaelen;2e halfjaar 2022;380.0;11.0
779;Totaal;Beekdaelen;2022;670.0;19.0
780;Totaal;Beekdaelen;1e halfjaar 2023;345.0;10.0
781;Totaal;Beekdaelen;2e halfjaar 2023;585.0;16.0
782;Totaal;Beekdaelen;2023;900.0;25.0
783;Totaal;Beemster;1e halfjaar 2015;;
784;Totaal;Beemster;2e halfjaar 2015;;
785;Totaal;Beemster;2015;;
786;Totaal;Beemster;1e halfjaar 2016;;
787;Totaal;Beemster;2e halfjaar 2016;90.0;10.0
788;Totaal;Beemster;2016;;
789;Totaal;Beemster;1e halfjaar 2017;60.0;7.0
790;Totaal;Beemster;2e halfjaar 2017;60.0;7.0
791;Totaal;Beemster;2017;110.0;12.0
792;Totaal;Beemster;1e halfjaar 2018;75.0;8.0
793;Totaal;Beemster;2e halfjaar 2018;80.0;8.0
794;Totaal;Beemster;2018;145.0;15.0
795;Totaal;Beemster;1e halfjaar 2019;335.0;34.0
796;Totaal;Beemster;2e halfjaar 2019;95.0;10.0
797;Totaal;Beemster;2019;380.0;39.0
798;Totaal;Beemster;1e halfjaar 2020;55.0;5.0
799;Totaal;Beemster;2e halfjaar 2020;60.0;6.0
800;Totaal;Beemster;2020;110.0;11.0
801;Totaal;Beemster;1e halfjaar 2021;65.0;6.0
802;Totaal;Beemster;2e halfjaar 2021;555.0;55.0
803;Totaal;Beemster;2021;600.0;59.0
804;Totaal;Beemster;1e halfjaar 2022;;
805;Totaal;Beemster;2e halfjaar 2022;;
806;Totaal;Beemster;2022;;
807;Totaal;Beemster;1e halfjaar 2023;;
808;Totaal;Beemster;2e halfjaar 2023;;
809;Totaal;Beemster;2023;;
810;Totaal;Beesel;1e halfjaar 2015;;
811;Totaal;Beesel;2e halfjaar 2015;;
812;Totaal;Beesel;2015;;
813;Totaal;Beesel;1e halfjaar 2016;200.0;15.0
814;Totaal;Beesel;2e halfjaar 2016;200.0;15.0
815;Totaal;Beesel;2016;350.0;26.0
816;Totaal;Beesel;1e halfjaar 2017;135.0;10.0
817;Totaal;Beesel;2e halfjaar 2017;245.0;18.0
818;Totaal;Beesel;2017;340.0;25.0
819;Totaal;Beesel;1e halfjaar 2018;140.0;10.0
820;Totaal;Beesel;2e halfjaar 2018;220.0;16.0
821;Totaal;Beesel;2018;315.0;23.0
822;Totaal;Beesel;1e halfjaar 2019;120.0;9.0
823;Totaal;Beesel;2e halfjaar 2019;335.0;25.0
824;Totaal;Beesel;2019;420.0;31.0
825;Totaal;Beesel;1e halfjaar 2020;175.0;13.0
826;Totaal;Beesel;2e halfjaar 2020;;
827;Totaal;Beesel;2020;;
828;Totaal;Beesel;1e halfjaar 2021;200.0;15.0
829;Totaal;Beesel;2e halfjaar 2021;525.0;39.0
830;Totaal;Beesel;2021;645.0;48.0
831;Totaal;Beesel;1e halfjaar 2022;220.0;16.0
832;Totaal;Beesel;2e halfjaar 2022;290.0;22.0
833;Totaal;Beesel;2022;465.0;35.0
834;Totaal;Beesel;1e halfjaar 2023;145.0;11.0
835;Totaal;Beesel;2e halfjaar 2023;210.0;16.0
836;Totaal;Beesel;2023;330.0;25.0
837;Totaal;Bellingwedde;1e halfjaar 2015;;
838;Totaal;Bellingwedde;2e halfjaar 2015;;
839;Totaal;Bellingwedde;2015;;
840;Totaal;Bellingwedde;1e halfjaar 2016;90.0;10.0
841;Totaal;Bellingwedde;2e halfjaar 2016;410.0;46.0
842;Totaal;Bellingwedde;2016;470.0;52.0
843;Totaal;Bellingwedde;1e halfjaar 2017;235.0;26.0
844;Totaal;Bellingwedde;2e halfjaar 2017;410.0;46.0
845;Totaal;Bellingwedde;2017;495.0;55.0
846;Totaal;Bellingwedde;1e halfjaar 2018;;
847;Totaal;Bellingwedde;2e halfjaar 2018;;
848;Totaal;Bellingwedde;2018;;
849;Totaal;Bellingwedde;1e halfjaar 2019;;
850;Totaal;Bellingwedde;2e halfjaar 2019;;
851;Totaal;Bellingwedde;2019;;
852;Totaal;Bellingwedde;1e halfjaar 2020;;
853;Totaal;Bellingwedde;2e halfjaar 2020;;
854;Totaal;Bellingwedde;2020;;
855;Totaal;Bellingwedde;1e halfjaar 2021;;
856;Totaal;Bellingwedde;2e halfjaar 2021;;
857;Totaal;Bellingwedde;2021;;
858;Totaal;Bellingwedde;1e halfjaar 2022;;
859;Totaal;Bellingwedde;2e halfjaar 2022;;
860;Totaal;Bellingwedde;2022;;
861;Totaal;Bellingwedde;1e halfjaar 2023;;
862;Totaal;Bellingwedde;2e halfjaar 2023;;
863;Totaal;Bellingwedde;2023;;
864;Totaal;Berg en Dal;1e halfjaar 2015;;
865;Totaal;Berg en Dal;2e halfjaar 2015;;
866;Totaal;Berg en Dal;2015;;
867;Totaal;Berg en Dal;1e halfjaar 2016;325.0;9.0
868;Totaal;Berg en Dal;2e halfjaar 2016;350.0;10.0
869;Totaal;Berg en Dal;2016;615.0;18.0
870;Totaal;Berg en Dal;1e halfjaar 2017;645.0;19.0
871;Totaal;Berg en Dal;2e halfjaar 2017;565.0;16.0
872;Totaal;Berg en Dal;2017;1050.0;30.0
873;Totaal;Berg en Dal;1e halfjaar 2018;835.0;24.0
874;Totaal;Berg en Dal;2e halfjaar 2018;710.0;20.0
875;Totaal;Berg en Dal;2018;1310.0;38.0
876;Totaal;Berg en Dal;1e halfjaar 2019;690.0;20.0
877;Totaal;Berg en Dal;2e halfjaar 2019;775.0;22.0
878;Totaal;Berg en Dal;2019;1295.0;37.0
879;Totaal;Berg en Dal;1e halfjaar 2020;320.0;9.0
880;Totaal;Berg en Dal;2e halfjaar 2020;1390.0;40.0
881;Totaal;Berg en Dal;2020;1635.0;47.0
882;Totaal;Berg en Dal;1e halfjaar 2021;345.0;10.0
883;Totaal;Berg en Dal;2e halfjaar 2021;535.0;15.0
884;Totaal;Berg en Dal;2021;850.0;24.0
885;Totaal;Berg en Dal;1e halfjaar 2022;365.0;10.0
886;Totaal;Berg en Dal;2e halfjaar 2022;460.0;13.0
887;Totaal;Berg en Dal;2022;790.0;23.0
888;Totaal;Berg en Dal;1e halfjaar 2023;335.0;9.0
889;Totaal;Berg en Dal;2e halfjaar 2023;460.0;13.0
890;Totaal;Berg en Dal;2023;775.0;22.0
891;Totaal;Bergeijk;1e halfjaar 2015;170.0;10.0
892;Totaal;Bergeijk;2e halfjaar 2015;175.0;10.0
893;Totaal;Bergeijk;2015;320.0;20.0
894;Totaal;Bergeijk;1e halfjaar 2016;125.0;7.0
895;Totaal;Bergeijk;2e halfjaar 2016;305.0;17.0
896;Totaal;Bergeijk;2016;375.0;21.0
897;Totaal;Bergeijk;1e halfjaar 2017;225.0;12.0
898;Totaal;Bergeijk;2e halfjaar 2017;185.0;10.0
899;Totaal;Bergeijk;2017;355.0;19.0
900;Totaal;Bergeijk;1e halfjaar 2018;165.0;9.0
901;Totaal;Bergeijk;2e halfjaar 2018;145.0;8.0
902;Totaal;Bergeijk;2018;290.0;16.0
903;Totaal;Bergeijk;1e halfjaar 2019;165.0;9.0
904;Totaal;Bergeijk;2e halfjaar 2019;155.0;8.0
905;Totaal;Bergeijk;2019;290.0;16.0
906;Totaal;Bergeijk;1e halfjaar 2020;105.0;6.0
907;Totaal;Bergeijk;2e halfjaar 2020;220.0;12.0
908;Totaal;Bergeijk;2020;320.0;17.0
909;Totaal;Bergeijk;1e halfjaar 2021;110.0;6.0
910;Totaal;Bergeijk;2e halfjaar 2021;200.0;11.0
911;Totaal;Bergeijk;2021;305.0;16.0
912;Totaal;Bergeijk;1e halfjaar 2022;165.0;9.0
913;Totaal;Bergeijk;2e halfjaar 2022;195.0;10.0
914;Totaal;Bergeijk;2022;345.0;18.0
915;Totaal;Bergeijk;1e halfjaar 2023;185.0;10.0
916;Totaal;Bergeijk;2e halfjaar 2023;170.0;9.0
917;Totaal;Bergeijk;2023;335.0;18.0
918;Totaal;Bergen (L.);1e halfjaar 2015;140.0;10.0
919;Totaal;Bergen (L.);2e halfjaar 2015;275.0;20.0
920;Totaal;Bergen (L.);2015;375.0;30.0
921;Totaal;Bergen (L.);1e halfjaar 2016;250.0;19.0
922;Totaal;Bergen (L.);2e halfjaar 2016;;
923;Totaal;Bergen (L.);2016;;
924;Totaal;Bergen (L.);1e halfjaar 2017;;
925;Totaal;Bergen (L.);2e halfjaar 2017;180.0;14.0
926;Totaal;Bergen (L.);2017;;
927;Totaal;Bergen (L.);1e halfjaar 2018;135.0;10.0
928;Totaal;Bergen (L.);2e halfjaar 2018;165.0;13.0
929;Totaal;Bergen (L.);2018;265.0;20.0
930;Totaal;Bergen (L.);1e halfjaar 2019;195.0;15.0
931;Totaal;Bergen (L.);2e halfjaar 2019;195.0;15.0
932;Totaal;Bergen (L.);2019;360.0;27.0
933;Totaal;Bergen (L.);1e halfjaar 2020;75.0;6.0
934;Totaal;Bergen (L.);2e halfjaar 2020;;
935;Totaal;Bergen (L.);2020;;
936;Totaal;Bergen (L.);1e halfjaar 2021;145.0;11.0
937;Totaal;Bergen (L.);2e halfjaar 2021;210.0;16.0
938;Totaal;Bergen (L.);2021;315.0;24.0
939;Totaal;Bergen (L.);1e halfjaar 2022;205.0;16.0
940;Totaal;Bergen (L.);2e halfjaar 2022;235.0;18.0
941;Totaal;Bergen (L.);2022;405.0;31.0
942;Totaal;Bergen (L.);1e halfjaar 2023;135.0;10.0
943;Totaal;Bergen (L.);2e halfjaar 2023;190.0;14.0
944;Totaal;Bergen (L.);2023;315.0;24.0
945;Totaal;Bergen (NH.);1e halfjaar 2015;620.0;20.0
946;Totaal;Bergen (NH.);2e halfjaar 2015;655.0;20.0
947;Totaal;Bergen (NH.);2015;880.0;30.0
948;Totaal;Bergen (NH.);1e halfjaar 2016;;
949;Totaal;Bergen (NH.);2e halfjaar 2016;325.0;11.0
950;Totaal;Bergen (NH.);2016;;
951;Totaal;Bergen (NH.);1e halfjaar 2017;175.0;6.0
952;Totaal;Bergen (NH.);2e halfjaar 2017;290.0;10.0
953;Totaal;Bergen (NH.);2017;425.0;14.0
954;Totaal;Bergen (NH.);1e halfjaar 2018;260.0;9.0
955;Totaal;Bergen (NH.);2e halfjaar 2018;320.0;11.0
956;Totaal;Bergen (NH.);2018;540.0;18.0
957;Totaal;Bergen (NH.);1e halfjaar 2019;290.0;10.0
958;Totaal;Bergen (NH.);2e halfjaar 2019;325.0;11.0
959;Totaal;Bergen (NH.);2019;555.0;19.0
960;Totaal;Bergen (NH.);1e halfjaar 2020;190.0;6.0
961;Totaal;Bergen (NH.);2e halfjaar 2020;530.0;18.0
962;Totaal;Bergen (NH.);2020;700.0;23.0
963;Totaal;Bergen (NH.);1e halfjaar 2021;210.0;7.0
964;Totaal;Bergen (NH.);2e halfjaar 2021;215.0;7.0
965;Totaal;Bergen (NH.);2021;410.0;14.0
