ID;BedrijfstakkenBranchesSBI2008;Milieudomeinen;Perioden;ArbeidsvolumeWerkzamePersonen_1;ProductieBasisprijzen_2;BrutoToegevoegdeWaardeBasisprijzen_3
439;L Verhuur en handel van onroerend goed;10000;2008;;;
440;L Verhuur en handel van onroerend goed;10000;2009;;;
441;L Verhuur en handel van onroerend goed;10000;2010;;;
442;L Verhuur en handel van onroerend goed;10000;2011;;;
443;L Verhuur en handel van onroerend goed;10000;2012;;;
444;L Verhuur en handel van onroerend goed;10100;2001;;;
445;L Verhuur en handel van onroerend goed;10100;2002;;;
446;L Verhuur en handel van onroerend goed;10100;2003;;;
447;L Verhuur en handel van onroerend goed;10100;2004;;;
448;L Verhuur en handel van onroerend goed;10100;2005;;;
449;L Verhuur en handel van onroerend goed;10100;2006;;;
450;L Verhuur en handel van onroerend goed;10100;2007;;;
451;L Verhuur en handel van onroerend goed;10100;2008;;;
452;L Verhuur en handel van onroerend goed;10100;2009;;;
453;L Verhuur en handel van onroerend goed;10100;2010;;;
454;L Verhuur en handel van onroerend goed;10100;2011;;;
455;L Verhuur en handel van onroerend goed;10100;2012;;;
456;L Verhuur en handel van onroerend goed;10700;2001;;;
457;L Verhuur en handel van onroerend goed;10700;2002;;;
458;L Verhuur en handel van onroerend goed;10700;2003;;;
459;L Verhuur en handel van onroerend goed;10700;2004;;;
460;L Verhuur en handel van onroerend goed;10700;2005;;;
461;L Verhuur en handel van onroerend goed;10700;2006;;;
462;L Verhuur en handel van onroerend goed;10700;2007;;;
463;L Verhuur en handel van onroerend goed;10700;2008;;;
464;L Verhuur en handel van onroerend goed;10700;2009;;;
465;L Verhuur en handel van onroerend goed;10700;2010;;;
466;L Verhuur en handel van onroerend goed;10700;2011;;;
467;L Verhuur en handel van onroerend goed;10700;2012;;;
468;M-N Zakelijke dienstverlening;10000;2001;9.5;1044.0;536.0
469;M-N Zakelijke dienstverlening;10000;2002;10.1;1172.0;595.0
470;M-N Zakelijke dienstverlening;10000;2003;9.4;1111.0;558.0
471;M-N Zakelijke dienstverlening;10000;2004;10.5;1275.0;637.0
472;M-N Zakelijke dienstverlening;10000;2005;10.7;1311.0;683.0
473;M-N Zakelijke dienstverlening;10000;2006;10.9;1379.0;719.0
474;M-N Zakelijke dienstverlening;10000;2007;11.4;1481.0;780.0
475;M-N Zakelijke dienstverlening;10000;2008;12.8;1760.0;926.0
476;M-N Zakelijke dienstverlening;10000;2009;12.8;1718.0;906.0
477;M-N Zakelijke dienstverlening;10000;2010;12.6;1820.0;952.0
478;M-N Zakelijke dienstverlening;10000;2011;12.6;1803.0;962.0
479;M-N Zakelijke dienstverlening;10000;2012;12.7;1783.0;942.0
480;M-N Zakelijke dienstverlening;10100;2001;6.6;695.0;353.0
481;M-N Zakelijke dienstverlening;10100;2002;7.0;772.0;388.0
482;M-N Zakelijke dienstverlening;10100;2003;6.7;759.0;380.0
483;M-N Zakelijke dienstverlening;10100;2004;7.2;841.0;420.0
484;M-N Zakelijke dienstverlening;10100;2005;7.2;850.0;429.0
485;M-N Zakelijke dienstverlening;10100;2006;7.9;949.0;481.0
486;M-N Zakelijke dienstverlening;10100;2007;8.0;993.0;514.0
487;M-N Zakelijke dienstverlening;10100;2008;8.9;1119.0;597.0
488;M-N Zakelijke dienstverlening;10100;2009;9.0;1119.0;604.0
489;M-N Zakelijke dienstverlening;10100;2010;8.5;1143.0;633.0
490;M-N Zakelijke dienstverlening;10100;2011;8.7;1128.0;633.0
491;M-N Zakelijke dienstverlening;10100;2012;8.7;1122.0;622.0
492;M-N Zakelijke dienstverlening;10700;2001;2.9;349.0;183.0
493;M-N Zakelijke dienstverlening;10700;2002;3.2;400.0;208.0
494;M-N Zakelijke dienstverlening;10700;2003;2.7;352.0;178.0
495;M-N Zakelijke dienstverlening;10700;2004;3.3;434.0;216.0
496;M-N Zakelijke dienstverlening;10700;2005;3.4;461.0;254.0
497;M-N Zakelijke dienstverlening;10700;2006;3.0;430.0;238.0
498;M-N Zakelijke dienstverlening;10700;2007;3.3;488.0;266.0
499;M-N Zakelijke dienstverlening;10700;2008;3.9;641.0;329.0
500;M-N Zakelijke dienstverlening;10700;2009;3.9;600.0;302.0
501;M-N Zakelijke dienstverlening;10700;2010;4.0;677.0;320.0
502;M-N Zakelijke dienstverlening;10700;2011;3.9;675.0;329.0
503;M-N Zakelijke dienstverlening;10700;2012;4.0;661.0;319.0
504;O-Q Overheid en zorg;10000;2001;24.1;4093.0;1768.0
505;O-Q Overheid en zorg;10000;2002;25.7;4440.0;1907.0
506;O-Q Overheid en zorg;10000;2003;27.7;4826.0;2052.0
507;O-Q Overheid en zorg;10000;2004;27.0;4852.0;2096.0
508;O-Q Overheid en zorg;10000;2005;26.3;4779.0;2119.0
509;O-Q Overheid en zorg;10000;2006;26.5;4966.0;2171.0
510;O-Q Overheid en zorg;10000;2007;26.7;5215.0;2240.0
511;O-Q Overheid en zorg;10000;2008;25.5;5410.0;2268.0
512;O-Q Overheid en zorg;10000;2009;25.1;5680.0;2299.0
513;O-Q Overheid en zorg;10000;2010;23.5;5564.0;2304.0
514;O-Q Overheid en zorg;10000;2011;23.0;5832.0;2383.0
515;O-Q Overheid en zorg;10000;2012;22.6;5854.0;2372.0
516;O-Q Overheid en zorg;10100;2001;19.9;3329.0;1332.0
517;O-Q Overheid en zorg;10100;2002;20.9;3584.0;1418.0
518;O-Q Overheid en zorg;10100;2003;22.7;3847.0;1510.0
519;O-Q Overheid en zorg;10100;2004;22.2;3863.0;1538.0
520;O-Q Overheid en zorg;10100;2005;21.6;3811.0;1559.0
521;O-Q Overheid en zorg;10100;2006;21.9;3979.0;1615.0
522;O-Q Overheid en zorg;10100;2007;22.4;4221.0;1699.0
523;O-Q Overheid en zorg;10100;2008;21.2;4278.0;1686.0
524;O-Q Overheid en zorg;10100;2009;20.6;4458.0;1703.0
525;O-Q Overheid en zorg;10100;2010;18.7;4251.0;1633.0
526;O-Q Overheid en zorg;10100;2011;18.2;4384.0;1669.0
527;O-Q Overheid en zorg;10100;2012;17.7;4357.0;1639.0
528;O-Q Overheid en zorg;10700;2001;4.2;764.0;435.0
529;O-Q Overheid en zorg;10700;2002;4.7;856.0;490.0
530;O-Q Overheid en zorg;10700;2003;5.0;979.0;542.0
531;O-Q Overheid en zorg;10700;2004;4.8;990.0;558.0
532;O-Q Overheid en zorg;10700;2005;4.6;968.0;560.0
533;O-Q Overheid en zorg;10700;2006;4.6;987.0;556.0
534;O-Q Overheid en zorg;10700;2007;4.3;994.0;541.0
535;O-Q Overheid en zorg;10700;2008;4.3;1132.0;582.0
536;O-Q Overheid en zorg;10700;2009;4.5;1222.0;596.0
537;O-Q Overheid en zorg;10700;2010;4.8;1312.0;671.0
538;O-Q Overheid en zorg;10700;2011;4.8;1448.0;714.0
539;O-Q Overheid en zorg;10700;2012;4.9;1497.0;733.0
540;R-U Cultuur, recreatie, overige diensten;10000;2001;;;
541;R-U Cultuur, recreatie, overige diensten;10000;2002;;;
542;R-U Cultuur, recreatie, overige diensten;10000;2003;;;
543;R-U Cultuur, recreatie, overige diensten;10000;2004;;;
544;R-U Cultuur, recreatie, overige diensten;10000;2005;;;
545;R-U Cultuur, recreatie, overige diensten;10000;2006;;;
546;R-U Cultuur, recreatie, overige diensten;10000;2007;;;
547;R-U Cultuur, recreatie, overige diensten;10000;2008;;;
548;R-U Cultuur, recreatie, overige diensten;10000;2009;;;
549;R-U Cultuur, recreatie, overige diensten;10000;2010;;;
550;R-U Cultuur, recreatie, overige diensten;10000;2011;;;
551;R-U Cultuur, recreatie, overige diensten;10000;2012;;;
552;R-U Cultuur, recreatie, overige diensten;10100;2001;;;
553;R-U Cultuur, recreatie, overige diensten;10100;2002;;;
554;R-U Cultuur, recreatie, overige diensten;10100;2003;;;
555;R-U Cultuur, recreatie, overige diensten;10100;2004;;;
556;R-U Cultuur, recreatie, overige diensten;10100;2005;;;
557;R-U Cultuur, recreatie, overige diensten;10100;2006;;;
558;R-U Cultuur, recreatie, overige diensten;10100;2007;;;
559;R-U Cultuur, recreatie, overige diensten;10100;2008;;;
560;R-U Cultuur, recreatie, overige diensten;10100;2009;;;
561;R-U Cultuur, recreatie, overige diensten;10100;2010;;;
562;R-U Cultuur, recreatie, overige diensten;10100;2011;;;
563;R-U Cultuur, recreatie, overige diensten;10100;2012;;;
564;R-U Cultuur, recreatie, overige diensten;10700;2001;;;
565;R-U Cultuur, recreatie, overige diensten;10700;2002;;;
566;R-U Cultuur, recreatie, overige diensten;10700;2003;;;
567;R-U Cultuur, recreatie, overige diensten;10700;2004;;;
568;R-U Cultuur, recreatie, overige diensten;10700;2005;;;
569;R-U Cultuur, recreatie, overige diensten;10700;2006;;;
570;R-U Cultuur, recreatie, overige diensten;10700;2007;;;
571;R-U Cultuur, recreatie, overige diensten;10700;2008;;;
572;R-U Cultuur, recreatie, overige diensten;10700;2009;;;
573;R-U Cultuur, recreatie, overige diensten;10700;2010;;;
574;R-U Cultuur, recreatie, overige diensten;10700;2011;;;
575;R-U Cultuur, recreatie, overige diensten;10700;2012;;;
576;11600;10000;2001;5.0;1501.0;0.0
577;11600;10000;2002;5.0;1547.0;0.0
578;11600;10000;2003;4.9;1528.0;0.0
579;11600;10000;2004;4.7;1488.0;0.0
580;11600;10000;2005;4.7;1465.0;0.0
581;11600;10000;2006;4.4;1473.0;0.0
582;11600;10000;2007;4.0;1450.0;0.0
583;11600;10000;2008;3.6;1381.0;0.0
584;11600;10000;2009;3.3;1337.0;0.0
585;11600;10000;2010;3.2;1335.0;0.0
586;11600;10000;2011;3.2;1363.0;0.0
587;11600;10000;2012;3.3;1344.0;0.0
588;11600;10100;2001;5.0;1501.0;0.0
589;11600;10100;2002;5.0;1547.0;0.0
590;11600;10100;2003;4.9;1528.0;0.0
591;11600;10100;2004;4.7;1488.0;0.0
592;11600;10100;2005;4.7;1465.0;0.0
593;11600;10100;2006;4.4;1473.0;0.0
594;11600;10100;2007;4.0;1450.0;0.0
595;11600;10100;2008;3.6;1381.0;0.0
596;11600;10100;2009;3.3;1337.0;0.0
597;11600;10100;2010;3.2;1335.0;0.0
598;11600;10100;2011;3.2;1363.0;0.0
599;11600;10100;2012;3.3;1344.0;0.0
600;11600;10700;2001;;;
601;11600;10700;2002;;;
602;11600;10700;2003;;;
603;11600;10700;2004;;;
604;11600;10700;2005;;;
605;11600;10700;2006;;;
606;11600;10700;2007;;;
607;11600;10700;2008;;;
608;11600;10700;2009;;;
609;11600;10700;2010;;;
610;11600;10700;2011;;;
611;11600;10700;2012;;;
