ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalOpnamen_1;Dagopnamen_2;KlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemVerpleegduurPerKlinischeOpname_5;GemiddeldeBevolking_6
4610;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1983;;;1028.2;8587.6;8.4;257284
4611;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1984;;;986.1;7846.2;8.0;260201
4612;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1985;;;948.6;7461.6;7.9;264013
4613;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1986;;;901.7;6830.5;7.6;268033
4614;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1987;;;863.8;6432.1;7.4;272602
4615;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1988;;;829.9;6157.5;7.4;277638
4616;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1989;;;795.8;5733.0;7.2;281624
4617;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1990;;;774.5;5423.7;7.0;285134
4618;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1991;;;749.3;5069.8;6.8;287782
4619;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1992;;;721.1;4819.3;6.7;288821
4620;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1993;916.5;228.4;688.2;4534.4;6.6;288279
4621;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1994;918.8;235.0;683.8;4455.5;6.5;286994
4622;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1995;931.4;266.6;664.8;4144.3;6.2;285927
4623;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1996;949.0;282.8;666.2;4050.3;6.1;284765
4624;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1997;971.6;295.3;676.4;3861.0;5.7;282829
4625;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1998;963.5;294.3;669.3;3708.5;5.5;277550
4626;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);1999;973.8;306.5;667.3;3568.6;5.3;267957
4627;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);2000;987.6;329.2;658.5;3384.1;5.1;256109
4628;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);2001;989.2;353.7;635.6;3169.2;5.0;245186
4629;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);2002;1053.7;405.7;648.0;3008.3;4.6;236586
4630;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);2003;1096.1;441.7;654.4;2959.7;4.5;231205
4631;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);2004;1163.1;486.8;676.4;2978.3;4.4;227868
4632;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);2005;1230.8;537.9;692.9;2935.0;4.2;226322
4633;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);2006;1286.6;556.9;729.7;2921.5;4.0;226613
4634;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);2007;1362.4;600.2;762.2;2960.8;3.9;226830
4635;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);2008;1453.8;631.1;822.7;3024.7;3.7;227591
4636;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);2009;1583.4;670.8;912.6;3164.1;3.5;229640
4637;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);2010;1676.6;683.9;992.7;3234.3;3.3;231681
4638;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);2011;1738.3;713.7;1024.6;3163.6;3.1;233348
4639;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid Holland (PV);2012;1756.3;763.8;992.5;3164.0;3.2;235317
4640;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1981;;;1106.6;10840.5;9.8;26496
4641;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1982;;;1096.1;10267.0;9.4;26638
4642;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1983;;;1078.8;9170.2;8.5;26623
4643;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1984;;;1023.7;8565.9;8.4;26458
4644;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1985;;;1044.8;8412.7;8.1;26229
4645;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1986;;;945.8;7395.7;7.8;25996
4646;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1987;;;908.7;6647.6;7.3;25745
4647;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1988;;;948.1;6889.9;7.3;25743
4648;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1989;;;964.6;6878.4;7.1;25978
4649;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1990;;;952.0;6753.2;7.1;26200
4650;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1991;;;950.8;6531.1;6.9;26389
4651;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1992;;;945.8;6420.5;6.8;26654
4652;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1993;1226.4;315.0;911.4;5848.3;6.4;26827
4653;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1994;1202.0;288.8;913.2;6317.5;6.9;26905
4654;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1995;1167.0;310.5;856.6;5789.1;6.8;26992
4655;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1996;1167.2;315.9;851.3;5352.4;6.3;26912
4656;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1997;1104.6;305.9;798.6;5080.3;6.4;26502
4657;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1998;1156.4;325.6;830.8;5349.4;6.4;25674
4658;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);1999;1121.0;331.2;789.8;4359.5;5.5;24487
4659;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);2000;1114.5;319.6;794.9;4098.2;5.2;23186
4660;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);2001;1114.8;355.5;759.3;3756.4;4.9;21995
4661;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);2002;1134.5;345.1;789.4;3956.7;5.0;20864
4662;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);2003;1184.8;384.1;800.7;3754.5;4.7;20046
4663;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);2004;1232.0;406.9;825.1;3800.1;4.6;19513
4664;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);2005;1267.8;434.0;833.7;3717.0;4.5;19215
4665;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);2006;1269.5;410.2;859.2;3602.7;4.2;19111
4666;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);2007;1349.8;468.5;881.3;4086.5;4.6;19188
4667;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);2008;1427.6;504.0;923.7;3657.7;4.0;19228
4668;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);2009;1315.6;484.9;830.7;3433.7;4.1;19201
4669;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);2010;1454.7;488.9;965.8;4153.7;4.3;19207
4670;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);2011;1558.7;466.1;1092.6;4334.9;4.0;19203
4671;Totaal mannen en vrouwen;25 tot 30 jaar;Zeeland (PV);2012;1667.4;467.5;1199.9;4547.3;3.8;19251
4672;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1981;;;1197.0;10630.7;8.9;169056
4673;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1982;;;1153.6;9957.2;8.6;169635
4674;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1983;;;1123.2;9483.7;8.4;170766
4675;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1984;;;1062.1;8706.9;8.2;173096
4676;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1985;;;1010.8;8181.8;8.1;175951
4677;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1986;;;987.4;8031.4;8.1;179337
4678;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1987;;;939.4;7438.1;7.9;182970
4679;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1988;;;910.3;6996.8;7.7;186373
4680;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1989;;;902.8;6664.9;7.4;189332
4681;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1990;;;885.0;6442.3;7.3;191887
4682;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1991;;;890.0;6244.2;7.0;192961
4683;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1992;;;865.1;5772.8;6.7;192483
4684;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1993;1142.3;300.5;841.8;5646.7;6.7;192100
4685;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1994;1162.4;328.1;834.4;5497.7;6.6;191913
4686;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1995;1129.6;323.5;806.2;5101.3;6.3;191432
4687;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1996;1114.4;309.6;804.8;4926.6;6.1;190037
4688;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1997;1107.9;310.4;797.4;4839.2;6.1;187356
4689;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1998;1126.8;320.9;806.0;4827.9;6.0;182609
4690;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);1999;1108.8;319.8;789.0;4414.0;5.6;175142
4691;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);2000;1089.9;309.9;780.0;4319.4;5.5;166107
4692;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);2001;1068.5;326.5;742.0;3796.1;5.1;157947
4693;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);2002;1154.3;388.7;765.5;3800.6;5.0;150822
4694;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);2003;1190.8;429.4;761.4;3749.4;4.9;145138
4695;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);2004;1245.4;444.6;800.7;3693.2;4.6;141823
4696;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);2005;1295.8;464.7;831.2;3661.7;4.4;140598
4697;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);2006;1397.1;544.7;852.4;3647.3;4.3;140475
4698;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);2007;1413.9;567.3;846.6;3539.3;4.2;140267
4699;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);2008;1470.3;569.6;900.6;3609.7;4.0;139867
4700;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);2009;1573.9;653.6;920.4;3607.8;3.9;139605
4701;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);2010;1649.9;697.9;951.9;3537.5;3.7;139746
4702;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);2011;1715.5;739.3;976.3;3395.7;3.5;140382
4703;Totaal mannen en vrouwen;25 tot 30 jaar;Noord Brabant (PV);2012;1780.2;825.5;954.7;3343.5;3.5;141899
4704;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1981;;;1292.3;11435.0;8.8;87730
4705;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1982;;;1246.5;10607.4;8.5;88098
4706;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1983;;;1124.6;9820.5;8.7;88692
4707;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1984;;;1045.2;8845.9;8.5;89762
4708;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1985;;;962.5;8497.1;8.8;90812
4709;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1986;;;908.4;7500.3;8.3;91857
4710;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1987;;;887.2;7385.7;8.3;92955
4711;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1988;;;867.7;7040.9;8.1;93644
4712;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1989;;;853.0;6818.8;8.0;93860
4713;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1990;;;869.4;6665.7;7.7;93902
4714;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1991;;;837.8;6115.7;7.3;93400
4715;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1992;;;831.7;6109.6;7.3;92252
4716;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1993;1068.9;245.2;823.8;5702.7;6.9;90802
4717;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1994;1060.0;265.8;794.2;5487.2;6.9;89113
4718;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1995;1055.1;286.5;768.6;5210.1;6.8;87319
4719;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1996;1072.1;295.1;777.1;4935.1;6.4;85026
4720;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1997;1066.3;305.5;760.9;4756.2;6.3;82038
4721;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1998;1090.0;326.2;763.8;4515.8;5.9;78266
4722;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);1999;1064.5;316.2;748.3;4147.7;5.5;73568
4723;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);2000;1046.2;313.0;733.2;3936.1;5.4;68629
4724;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);2001;1058.9;317.7;741.2;3955.3;5.3;64501
4725;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);2002;1113.6;352.5;761.1;3703.0;4.9;61242
4726;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);2003;1140.3;362.8;777.6;3701.8;4.8;59237
4727;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);2004;1197.6;392.2;805.4;3875.5;4.8;58342
4728;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);2005;1221.5;416.3;805.2;3717.9;4.6;57898
4729;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);2006;1377.2;513.7;863.4;3786.7;4.4;57618
4730;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);2007;1419.5;553.9;865.6;3564.6;4.1;57106
4731;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);2008;1514.4;641.4;872.9;3548.4;4.1;56809
4732;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);2009;1625.1;721.7;903.5;3682.9;4.1;56925
4733;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);2010;1811.6;887.1;924.6;3752.9;4.1;57313
4734;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);2011;1844.6;911.6;933.0;3416.1;3.7;58085
4735;Totaal mannen en vrouwen;25 tot 30 jaar;Limburg (PV);2012;1878.7;941.5;937.2;3625.7;3.9;59382
4736;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1981;;;1028.6;9665.8;9.4;123734
4737;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1982;;;1014.0;9238.5;9.1;124648
4738;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1983;;;1004.6;8616.3;8.6;125216
4739;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1984;;;992.7;8159.1;8.2;125819
4740;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1985;;;985.7;7942.5;8.1;126033
4741;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1986;;;1018.6;7853.4;7.7;125979
4742;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1987;;;988.9;7429.5;7.5;125984
4743;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1988;;;957.8;7083.5;7.4;126288
4744;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1989;;;948.5;6873.9;7.2;126736
4745;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1990;;;969.1;6590.9;6.8;127183
4746;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1991;;;930.7;6534.8;7.0;127500
4747;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1992;;;896.3;6518.1;7.3;127518
4748;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1993;1088.7;217.8;870.9;5999.1;6.9;127732
4749;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1994;1121.2;233.8;887.4;6048.6;6.8;128442
4750;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1995;1078.4;238.9;839.5;5762.3;6.9;129039
4751;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1996;1106.6;253.2;853.4;5649.6;6.6;128862
4752;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1997;1133.5;271.1;862.4;5325.2;6.2;127745
4753;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1998;1106.2;248.6;857.6;5119.9;6.0;124755
4754;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);1999;1146.5;281.6;864.9;4622.1;5.3;119274
4755;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);2000;1189.8;301.3;888.5;4355.7;4.9;113137
4756;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);2001;1134.6;311.3;823.3;4046.7;4.9;107977
4757;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);2002;1170.5;317.7;852.8;4120.0;4.8;103298
4758;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);2003;1210.9;347.0;863.9;4133.5;4.8;99717
4759;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);2004;1288.5;421.8;866.7;4037.8;4.7;97565
4760;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);2005;1294.4;437.0;857.4;3855.8;4.5;96490
4761;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);2006;1386.4;481.0;905.3;3797.9;4.2;95941
4762;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);2007;1449.8;537.5;912.3;3928.8;4.3;95324
4763;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);2008;1468.6;547.2;921.4;3855.9;4.2;94713
4764;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);2009;1581.6;595.6;986.0;4116.1;4.2;94646
4765;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);2010;1650.6;624.7;1025.9;3904.0;3.8;94861
4766;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);2011;1672.1;659.1;1013.0;3685.3;3.6;94996
4767;Totaal mannen en vrouwen;25 tot 30 jaar;Noord-Nederland (LD);2012;1732.5;731.9;1000.6;3689.8;3.7;95552
4768;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1981;;;1099.9;10055.4;9.1;226408
4769;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1982;;;1091.3;9770.9;9.0;229305
4770;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1983;;;1075.0;9519.1;8.9;231755
4771;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1984;;;1015.5;8359.6;8.2;235059
4772;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1985;;;994.8;8167.9;8.2;238684
4773;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1986;;;940.6;7438.0;7.9;242479
4774;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1987;;;911.9;7029.9;7.7;246322
4775;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1988;;;896.3;6655.6;7.4;250051
4776;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1989;;;870.4;6323.6;7.3;253337
4777;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1990;;;851.3;6084.4;7.1;255989
4778;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1991;;;842.2;5849.5;6.9;257360
4779;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1992;;;792.9;5490.9;6.9;257867
4780;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1993;1023.6;241.9;781.7;5217.8;6.7;258644
4781;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1994;1060.9;269.4;791.5;5179.2;6.5;260220
4782;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1995;1059.0;274.3;784.7;4989.6;6.4;262170
4783;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1996;1055.7;284.7;771.0;4820.3;6.3;262424
4784;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1997;1060.1;288.1;772.1;4616.7;6.0;260370
4785;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1998;1071.6;305.9;765.7;4432.5;5.8;255446
4786;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);1999;1078.6;307.0;771.6;4186.2;5.4;246404
4787;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);2000;1073.5;302.4;771.1;4005.4;5.2;235035
4788;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);2001;1093.5;326.7;766.8;3882.7;5.1;225070
4789;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);2002;1134.4;358.4;776.1;3641.5;4.7;217131
4790;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);2003;1189.4;394.5;794.9;3570.4;4.5;211313
4791;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);2004;1243.0;431.8;811.1;3565.5;4.4;207694
4792;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);2005;1302.9;466.5;836.4;3571.6;4.3;206148
4793;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);2006;1403.0;536.2;866.9;3491.7;4.0;205147
4794;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);2007;1446.2;568.1;878.1;3375.6;3.8;203654
4795;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);2008;1460.8;583.6;877.2;3306.2;3.8;202922
4796;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);2009;1595.8;651.1;944.6;3444.6;3.6;202951
4797;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);2010;1670.1;689.6;980.5;3404.4;3.5;202937
4798;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);2011;1737.5;722.8;1014.8;3371.8;3.3;203526
4799;Totaal mannen en vrouwen;25 tot 30 jaar;Oost-Nederland (LD);2012;1744.9;754.9;989.9;3186.7;3.2;205366
4800;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1981;;;1097.5;10097.1;9.2;554353
4801;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1982;;;1079.3;9645.3;8.9;558321
4802;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1983;;;1050.8;9016.8;8.6;562776
4803;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1984;;;1013.6;8339.3;8.2;569524
4804;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1985;;;974.8;7873.6;8.1;578542
4805;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1986;;;931.8;7202.5;7.7;588646
4806;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1987;;;892.6;6782.1;7.6;600389
4807;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1988;;;852.3;6300.0;7.4;612316
4808;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1989;;;815.3;5866.9;7.2;621449
4809;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1990;;;794.9;5628.1;7.1;629600
4810;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1991;;;759.6;5290.7;7.0;635903
4811;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1992;;;740.6;5081.3;6.9;638072
4812;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1993;931.8;224.0;707.8;4774.2;6.7;636561
4813;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1994;935.6;234.5;701.1;4680.7;6.7;633126
4814;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1995;935.7;255.3;680.4;4401.5;6.5;629833
4815;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1996;947.8;271.7;676.1;4210.0;6.2;627066
4816;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1997;945.4;277.6;667.9;3995.5;6.0;622828
4817;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1998;960.8;290.2;670.6;3935.3;5.9;611784
4818;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);1999;963.1;297.0;666.1;3696.7;5.5;590859
4819;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);2000;953.0;304.7;648.3;3457.7;5.3;564638
4820;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);2001;966.8;330.5;636.3;3215.5;5.1;539963
4821;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);2002;1031.9;374.8;657.1;3094.4;4.7;519145
4822;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);2003;1078.0;414.2;663.8;3083.2;4.6;504786
4823;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);2004;1157.3;468.0;689.3;3141.1;4.6;495641
4824;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);2005;1200.4;500.2;700.2;3052.5;4.4;491268
4825;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);2006;1238.8;514.2;724.6;2997.2;4.1;491496
4826;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);2007;1319.3;559.9;759.5;2984.9;3.9;493241
