ID;SBI93;Perioden;TotaalAantalBedrijven_1;ZonderWerknemers_2;Met1Tot5Werknemers_3;Met5Tot10Werknemers_4;Met10Tot20Werknemers_5;Met20Tot50Werknemers_6;Met50Tot100Werknemers_7;Met100EnMeerWerknemers_8;Met1WerkzamePersoon_9;Met2WerkzamePersonen_10;Met3Tot5WerkzamePersonen_11;Met5Tot10WerkzamePersonen_12;Met10Tot20WerkzamePersonen_13;Met20Tot50WerkzamePersonen_14;Met50Tot100WerkzamePersonen_15;Met100EnMeerWerkzamePersonen_16
2020;201   Houtzagerijen, -verduurzamingsbedr;1 januari 1997;180.0;55.0;75.0;25.0;20.0;5.0;0.0;0.0;;;;;;;;
2021;201   Houtzagerijen, -verduurzamingsbedr;1 januari 1998;175.0;60.0;70.0;20.0;20.0;5.0;0.0;0.0;;;;;;;;
2022;201   Houtzagerijen, -verduurzamingsbedr;1 januari 1999;190.0;60.0;85.0;20.0;10.0;5.0;0.0;0.0;50.0;45.0;40.0;25.0;20.0;5.0;0.0;0.0
2023;201   Houtzagerijen, -verduurzamingsbedr;1 januari 2000;160.0;50.0;70.0;15.0;10.0;10.0;0.0;0.0;45.0;40.0;35.0;25.0;10.0;10.0;0.0;0.0
2024;201   Houtzagerijen, -verduurzamingsbedr;1 januari 2001;175.0;60.0;75.0;20.0;10.0;5.0;0.0;0.0;50.0;40.0;30.0;25.0;15.0;5.0;0.0;0.0
2025;201   Houtzagerijen, -verduurzamingsbedr;1 januari 2002;200.0;70.0;85.0;15.0;20.0;5.0;5.0;0.0;60.0;45.0;40.0;25.0;20.0;5.0;5.0;0.0
2026;201   Houtzagerijen, -verduurzamingsbedr;1 januari 2003;200.0;75.0;85.0;20.0;15.0;10.0;5.0;0.0;65.0;45.0;45.0;25.0;15.0;10.0;5.0;0.0
2027;201   Houtzagerijen, -verduurzamingsbedr;1 januari 2004;190.0;70.0;80.0;25.0;10.0;5.0;5.0;0.0;60.0;35.0;35.0;35.0;10.0;5.0;5.0;0.0
2028;201   Houtzagerijen, -verduurzamingsbedr;1 januari 2005;190.0;70.0;70.0;30.0;10.0;5.0;5.0;0.0;60.0;35.0;35.0;40.0;10.0;5.0;5.0;0.0
2029;201   Houtzagerijen, -verduurzamingsbedr;1 januari 2006;190.0;65.0;80.0;25.0;15.0;5.0;5.0;0.0;60.0;35.0;40.0;35.0;15.0;5.0;5.0;0.0
2030;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 1993;130.0;55.0;45.0;15.0;5.0;5.0;0.0;0.0;;;;;;;;
2031;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 1994;145.0;55.0;50.0;20.0;10.0;5.0;0.0;0.0;;;;;;;;
2032;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 1995;145.0;60.0;45.0;20.0;10.0;10.0;0.0;0.0;;;;;;;;
2033;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 1996;135.0;50.0;45.0;20.0;10.0;5.0;0.0;0.0;;;;;;;;
2034;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 1997;145.0;45.0;60.0;20.0;15.0;5.0;0.0;0.0;;;;;;;;
2035;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 1998;140.0;50.0;55.0;20.0;15.0;5.0;0.0;0.0;;;;;;;;
2036;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 1999;145.0;50.0;65.0;20.0;10.0;5.0;0.0;0.0;40.0;35.0;30.0;20.0;10.0;5.0;0.0;0.0
2037;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 2000;125.0;40.0;55.0;15.0;10.0;5.0;0.0;0.0;35.0;30.0;25.0;20.0;10.0;5.0;0.0;0.0
2038;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 2001;135.0;45.0;60.0;15.0;5.0;5.0;0.0;0.0;40.0;35.0;25.0;20.0;10.0;5.0;0.0;0.0
2039;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 2002;160.0;55.0;65.0;15.0;10.0;5.0;5.0;0.0;45.0;40.0;30.0;25.0;15.0;5.0;5.0;0.0
2040;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 2003;155.0;60.0;65.0;15.0;10.0;5.0;5.0;0.0;50.0;35.0;35.0;20.0;10.0;5.0;5.0;0.0
2041;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 2004;145.0;50.0;60.0;15.0;5.0;5.0;5.0;0.0;45.0;30.0;30.0;25.0;10.0;5.0;5.0;0.0
2042;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 2005;145.0;55.0;55.0;20.0;5.0;5.0;5.0;0.0;45.0;30.0;25.0;25.0;10.0;5.0;5.0;0.0
2043;"20101 Houtzagerijen; houtmeel-,-vezelind";1 januari 2006;145.0;50.0;60.0;20.0;10.0;5.0;5.0;0.0;45.0;30.0;25.0;25.0;15.0;5.0;5.0;0.0
2044;20102 Houtverduurzamingsbedrijven;1 januari 1993;25.0;10.0;10.0;0.0;5.0;5.0;0.0;0.0;;;;;;;;
2045;20102 Houtverduurzamingsbedrijven;1 januari 1994;35.0;10.0;10.0;5.0;5.0;5.0;0.0;0.0;;;;;;;;
2046;20102 Houtverduurzamingsbedrijven;1 januari 1995;35.0;10.0;15.0;5.0;5.0;5.0;0.0;0.0;;;;;;;;
2047;20102 Houtverduurzamingsbedrijven;1 januari 1996;30.0;10.0;10.0;5.0;0.0;0.0;0.0;0.0;;;;;;;;
2048;20102 Houtverduurzamingsbedrijven;1 januari 1997;30.0;10.0;15.0;5.0;5.0;0.0;0.0;0.0;;;;;;;;
2049;20102 Houtverduurzamingsbedrijven;1 januari 1998;35.0;10.0;15.0;0.0;5.0;0.0;0.0;0.0;;;;;;;;
2050;20102 Houtverduurzamingsbedrijven;1 januari 1999;45.0;10.0;20.0;0.0;5.0;5.0;0.0;0.0;10.0;10.0;10.0;5.0;5.0;5.0;0.0;0.0
2051;20102 Houtverduurzamingsbedrijven;1 januari 2000;35.0;10.0;15.0;0.0;5.0;0.0;0.0;0.0;10.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0
2052;20102 Houtverduurzamingsbedrijven;1 januari 2001;35.0;10.0;15.0;5.0;5.0;0.0;0.0;0.0;10.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0
2053;20102 Houtverduurzamingsbedrijven;1 januari 2002;45.0;15.0;20.0;0.0;5.0;0.0;0.0;0.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0
2054;20102 Houtverduurzamingsbedrijven;1 januari 2003;45.0;15.0;20.0;0.0;5.0;5.0;0.0;0.0;15.0;10.0;10.0;5.0;5.0;5.0;0.0;0.0
2055;20102 Houtverduurzamingsbedrijven;1 januari 2004;45.0;15.0;15.0;5.0;5.0;0.0;0.0;0.0;15.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0
2056;20102 Houtverduurzamingsbedrijven;1 januari 2005;45.0;15.0;15.0;10.0;5.0;0.0;0.0;0.0;15.0;10.0;10.0;10.0;5.0;0.0;0.0;0.0
2057;20102 Houtverduurzamingsbedrijven;1 januari 2006;45.0;15.0;20.0;5.0;5.0;0.0;0.0;0.0;15.0;5.0;10.0;10.0;5.0;0.0;0.0;0.0
2058;202   Fineer- en plaatmaterialenindustr;1 januari 1993;20.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;;;;;;;;
2059;202   Fineer- en plaatmaterialenindustr;1 januari 1994;20.0;0.0;10.0;0.0;5.0;5.0;0.0;0.0;;;;;;;;
2060;202   Fineer- en plaatmaterialenindustr;1 januari 1995;20.0;0.0;10.0;0.0;5.0;5.0;0.0;0.0;;;;;;;;
2061;202   Fineer- en plaatmaterialenindustr;1 januari 1996;20.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;;;;;;;;
2062;202   Fineer- en plaatmaterialenindustr;1 januari 1997;30.0;5.0;5.0;5.0;10.0;5.0;0.0;0.0;;;;;;;;
2063;202   Fineer- en plaatmaterialenindustr;1 januari 1998;25.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;;;;;;;;
2064;202   Fineer- en plaatmaterialenindustr;1 januari 1999;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;5.0;0.0;0.0
2065;202   Fineer- en plaatmaterialenindustr;1 januari 2000;20.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;5.0;0.0;0.0
2066;202   Fineer- en plaatmaterialenindustr;1 januari 2001;25.0;5.0;5.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;10.0;0.0;0.0
2067;202   Fineer- en plaatmaterialenindustr;1 januari 2002;25.0;5.0;5.0;0.0;5.0;10.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;10.0;0.0;0.0
2068;202   Fineer- en plaatmaterialenindustr;1 januari 2003;25.0;5.0;10.0;0.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0
2069;202   Fineer- en plaatmaterialenindustr;1 januari 2004;25.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0
2070;202   Fineer- en plaatmaterialenindustr;1 januari 2005;25.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0
2071;202   Fineer- en plaatmaterialenindustr;1 januari 2006;25.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0
2072;2020  Fineer- en plaatmaterialenindustr;1 januari 1993;20.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;;;;;;;;
2073;2020  Fineer- en plaatmaterialenindustr;1 januari 1994;20.0;0.0;10.0;0.0;5.0;5.0;0.0;0.0;;;;;;;;
2074;2020  Fineer- en plaatmaterialenindustr;1 januari 1995;20.0;0.0;10.0;0.0;5.0;5.0;0.0;0.0;;;;;;;;
2075;2020  Fineer- en plaatmaterialenindustr;1 januari 1996;20.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;;;;;;;;
2076;2020  Fineer- en plaatmaterialenindustr;1 januari 1997;30.0;5.0;5.0;5.0;10.0;5.0;0.0;0.0;;;;;;;;
2077;2020  Fineer- en plaatmaterialenindustr;1 januari 1998;25.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;;;;;;;;
2078;2020  Fineer- en plaatmaterialenindustr;1 januari 1999;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;5.0;0.0;0.0
2079;2020  Fineer- en plaatmaterialenindustr;1 januari 2000;20.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;5.0;0.0;0.0
2080;2020  Fineer- en plaatmaterialenindustr;1 januari 2001;25.0;5.0;5.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;10.0;0.0;0.0
2081;2020  Fineer- en plaatmaterialenindustr;1 januari 2002;25.0;5.0;5.0;0.0;5.0;10.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;10.0;0.0;0.0
2082;2020  Fineer- en plaatmaterialenindustr;1 januari 2003;25.0;5.0;10.0;0.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0
2083;2020  Fineer- en plaatmaterialenindustr;1 januari 2004;25.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0
2084;2020  Fineer- en plaatmaterialenindustr;1 januari 2005;25.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0
2085;2020  Fineer- en plaatmaterialenindustr;1 januari 2006;25.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0
2086;203   Timmerindustrie;1 januari 1993;1080.0;395.0;355.0;115.0;85.0;85.0;30.0;15.0;;;;;;;;
2087;203   Timmerindustrie;1 januari 1994;1205.0;435.0;420.0;140.0;95.0;75.0;30.0;10.0;;;;;;;;
2088;203   Timmerindustrie;1 januari 1995;1225.0;420.0;420.0;155.0;105.0;85.0;25.0;15.0;;;;;;;;
2089;203   Timmerindustrie;1 januari 1996;1235.0;415.0;440.0;165.0;100.0;75.0;35.0;10.0;;;;;;;;
2090;203   Timmerindustrie;1 januari 1997;1300.0;375.0;500.0;190.0;115.0;75.0;30.0;10.0;;;;;;;;
2091;203   Timmerindustrie;1 januari 1998;1205.0;375.0;410.0;190.0;105.0;75.0;35.0;10.0;;;;;;;;
2092;203   Timmerindustrie;1 januari 1999;1190.0;355.0;425.0;180.0;100.0;85.0;35.0;15.0;295.0;230.0;175.0;225.0;130.0;85.0;35.0;15.0
2093;203   Timmerindustrie;1 januari 2000;1055.0;305.0;360.0;155.0;90.0;90.0;40.0;15.0;250.0;190.0;155.0;200.0;120.0;90.0;40.0;15.0
2094;203   Timmerindustrie;1 januari 2001;1120.0;320.0;380.0;175.0;100.0;90.0;35.0;15.0;265.0;190.0;190.0;210.0;115.0;90.0;35.0;15.0
2095;203   Timmerindustrie;1 januari 2002;1315.0;440.0;435.0;170.0;120.0;95.0;40.0;20.0;380.0;210.0;220.0;210.0;140.0;95.0;40.0;20.0
2096;203   Timmerindustrie;1 januari 2003;1310.0;475.0;395.0;170.0;110.0;105.0;35.0;20.0;405.0;200.0;215.0;195.0;135.0;105.0;35.0;20.0
2097;203   Timmerindustrie;1 januari 2004;1115.0;395.0;340.0;130.0;100.0;95.0;40.0;10.0;330.0;175.0;180.0;155.0;120.0;95.0;40.0;10.0
2098;203   Timmerindustrie;1 januari 2005;1095.0;400.0;320.0;140.0;100.0;85.0;40.0;15.0;335.0;160.0;175.0;165.0;120.0;85.0;40.0;15.0
2099;203   Timmerindustrie;1 januari 2006;1120.0;400.0;340.0;140.0;105.0;90.0;35.0;15.0;345.0;170.0;185.0;165.0;120.0;90.0;35.0;15.0
2100;20301 Houten deuren-, ramen-,kozijnenind;1 januari 1993;755.0;260.0;260.0;85.0;65.0;55.0;25.0;10.0;;;;;;;;
2101;20301 Houten deuren-, ramen-,kozijnenind;1 januari 1994;830.0;270.0;305.0;105.0;70.0;50.0;25.0;10.0;;;;;;;;
2102;20301 Houten deuren-, ramen-,kozijnenind;1 januari 1995;820.0;240.0;295.0;110.0;75.0;65.0;20.0;10.0;;;;;;;;
2103;20301 Houten deuren-, ramen-,kozijnenind;1 januari 1996;820.0;240.0;305.0;115.0;75.0;60.0;25.0;5.0;;;;;;;;
2104;20301 Houten deuren-, ramen-,kozijnenind;1 januari 1997;880.0;230.0;350.0;130.0;85.0;55.0;25.0;5.0;;;;;;;;
2105;20301 Houten deuren-, ramen-,kozijnenind;1 januari 1998;820.0;235.0;295.0;125.0;75.0;55.0;30.0;5.0;;;;;;;;
2106;20301 Houten deuren-, ramen-,kozijnenind;1 januari 1999;815.0;220.0;300.0;125.0;70.0;60.0;25.0;10.0;175.0;160.0;125.0;165.0;95.0;60.0;25.0;10.0
2107;20301 Houten deuren-, ramen-,kozijnenind;1 januari 2000;740.0;195.0;255.0;120.0;65.0;65.0;25.0;10.0;160.0;135.0;105.0;150.0;90.0;65.0;25.0;10.0
2108;20301 Houten deuren-, ramen-,kozijnenind;1 januari 2001;775.0;205.0;270.0;125.0;75.0;70.0;25.0;10.0;170.0;135.0;135.0;145.0;90.0;70.0;25.0;10.0
2109;20301 Houten deuren-, ramen-,kozijnenind;1 januari 2002;900.0;285.0;305.0;120.0;90.0;70.0;20.0;15.0;240.0;140.0;165.0;150.0;105.0;70.0;20.0;15.0
2110;20301 Houten deuren-, ramen-,kozijnenind;1 januari 2003;885.0;300.0;280.0;120.0;80.0;75.0;20.0;15.0;250.0;135.0;155.0;140.0;95.0;75.0;20.0;15.0
2111;20301 Houten deuren-, ramen-,kozijnenind;1 januari 2004;755.0;250.0;235.0;90.0;75.0;70.0;25.0;10.0;205.0;115.0;130.0;115.0;90.0;70.0;25.0;10.0
2112;20301 Houten deuren-, ramen-,kozijnenind;1 januari 2005;735.0;255.0;215.0;100.0;75.0;60.0;20.0;10.0;215.0;100.0;120.0;120.0;85.0;60.0;20.0;10.0
2113;20301 Houten deuren-, ramen-,kozijnenind;1 januari 2006;745.0;255.0;225.0;95.0;80.0;65.0;20.0;10.0;215.0;110.0;120.0;115.0;90.0;65.0;20.0;10.0
2114;20302 Timmerindustrie (ex deuren, ramen);1 januari 1993;325.0;135.0;100.0;30.0;25.0;30.0;5.0;5.0;;;;;;;;
2115;20302 Timmerindustrie (ex deuren, ramen);1 januari 1994;380.0;165.0;120.0;35.0;25.0;25.0;10.0;0.0;;;;;;;;
2116;20302 Timmerindustrie (ex deuren, ramen);1 januari 1995;405.0;180.0;125.0;45.0;25.0;20.0;5.0;5.0;;;;;;;;
2117;20302 Timmerindustrie (ex deuren, ramen);1 januari 1996;415.0;175.0;135.0;50.0;25.0;20.0;10.0;5.0;;;;;;;;
2118;20302 Timmerindustrie (ex deuren, ramen);1 januari 1997;420.0;145.0;150.0;60.0;35.0;20.0;5.0;5.0;;;;;;;;
2119;20302 Timmerindustrie (ex deuren, ramen);1 januari 1998;385.0;140.0;115.0;65.0;35.0;20.0;10.0;5.0;;;;;;;;
2120;20302 Timmerindustrie (ex deuren, ramen);1 januari 1999;375.0;135.0;125.0;50.0;30.0;25.0;10.0;5.0;120.0;70.0;55.0;65.0;35.0;25.0;10.0;5.0
2121;20302 Timmerindustrie (ex deuren, ramen);1 januari 2000;315.0;105.0;100.0;35.0;25.0;25.0;15.0;5.0;85.0;55.0;50.0;50.0;30.0;25.0;15.0;5.0
2122;20302 Timmerindustrie (ex deuren, ramen);1 januari 2001;345.0;115.0;115.0;50.0;25.0;25.0;10.0;5.0;100.0;60.0;55.0;65.0;25.0;25.0;10.0;5.0
2123;20302 Timmerindustrie (ex deuren, ramen);1 januari 2002;415.0;160.0;130.0;45.0;35.0;25.0;15.0;5.0;140.0;70.0;60.0;60.0;40.0;25.0;15.0;5.0
2124;20302 Timmerindustrie (ex deuren, ramen);1 januari 2003;425.0;175.0;120.0;50.0;30.0;30.0;15.0;5.0;150.0;65.0;55.0;60.0;40.0;30.0;15.0;5.0
2125;20302 Timmerindustrie (ex deuren, ramen);1 januari 2004;360.0;145.0;105.0;40.0;25.0;25.0;15.0;5.0;125.0;60.0;55.0;45.0;30.0;25.0;15.0;5.0
2126;20302 Timmerindustrie (ex deuren, ramen);1 januari 2005;360.0;145.0;105.0;40.0;25.0;25.0;15.0;5.0;120.0;60.0;55.0;50.0;30.0;25.0;15.0;5.0
2127;20302 Timmerindustrie (ex deuren, ramen);1 januari 2006;375.0;145.0;115.0;45.0;25.0;25.0;15.0;5.0;130.0;60.0;60.0;50.0;25.0;25.0;15.0;5.0
2128;204   Houten emballage-industrie;1 januari 1993;160.0;30.0;45.0;30.0;25.0;25.0;5.0;5.0;;;;;;;;
2129;204   Houten emballage-industrie;1 januari 1994;185.0;40.0;50.0;30.0;30.0;20.0;5.0;5.0;;;;;;;;
2130;204   Houten emballage-industrie;1 januari 1995;180.0;35.0;55.0;30.0;25.0;25.0;10.0;5.0;;;;;;;;
2131;204   Houten emballage-industrie;1 januari 1996;180.0;30.0;60.0;30.0;25.0;20.0;10.0;5.0;;;;;;;;
2132;204   Houten emballage-industrie;1 januari 1997;195.0;30.0;65.0;35.0;30.0;25.0;10.0;5.0;;;;;;;;
2133;204   Houten emballage-industrie;1 januari 1998;180.0;30.0;60.0;35.0;25.0;20.0;10.0;5.0;;;;;;;;
2134;204   Houten emballage-industrie;1 januari 1999;180.0;35.0;60.0;30.0;25.0;15.0;10.0;5.0;25.0;20.0;30.0;35.0;35.0;15.0;10.0;5.0
2135;204   Houten emballage-industrie;1 januari 2000;155.0;25.0;45.0;25.0;20.0;20.0;10.0;5.0;20.0;15.0;25.0;30.0;25.0;20.0;10.0;5.0
2136;204   Houten emballage-industrie;1 januari 2001;160.0;30.0;50.0;20.0;25.0;20.0;10.0;5.0;25.0;20.0;25.0;30.0;25.0;20.0;10.0;5.0
2137;204   Houten emballage-industrie;1 januari 2002;180.0;40.0;55.0;25.0;25.0;20.0;10.0;5.0;35.0;20.0;30.0;25.0;35.0;20.0;10.0;5.0
2138;204   Houten emballage-industrie;1 januari 2003;185.0;45.0;50.0;20.0;30.0;20.0;15.0;0.0;40.0;25.0;25.0;25.0;35.0;20.0;15.0;0.0
2139;204   Houten emballage-industrie;1 januari 2004;150.0;45.0;35.0;15.0;25.0;25.0;10.0;0.0;35.0;15.0;20.0;20.0;25.0;25.0;10.0;0.0
2140;204   Houten emballage-industrie;1 januari 2005;140.0;40.0;35.0;15.0;25.0;15.0;10.0;0.0;35.0;15.0;20.0;15.0;30.0;15.0;10.0;0.0
2141;204   Houten emballage-industrie;1 januari 2006;145.0;40.0;40.0;15.0;20.0;15.0;15.0;0.0;35.0;15.0;25.0;20.0;25.0;15.0;15.0;0.0
2142;2040  Houten emballage-industrie;1 januari 1993;160.0;30.0;45.0;30.0;25.0;25.0;5.0;5.0;;;;;;;;
2143;2040  Houten emballage-industrie;1 januari 1994;185.0;40.0;50.0;30.0;30.0;20.0;5.0;5.0;;;;;;;;
2144;2040  Houten emballage-industrie;1 januari 1995;180.0;35.0;55.0;30.0;25.0;25.0;10.0;5.0;;;;;;;;
2145;2040  Houten emballage-industrie;1 januari 1996;180.0;30.0;60.0;30.0;25.0;20.0;10.0;5.0;;;;;;;;
2146;2040  Houten emballage-industrie;1 januari 1997;195.0;30.0;65.0;35.0;30.0;25.0;10.0;5.0;;;;;;;;
2147;2040  Houten emballage-industrie;1 januari 1998;180.0;30.0;60.0;35.0;25.0;20.0;10.0;5.0;;;;;;;;
2148;2040  Houten emballage-industrie;1 januari 1999;180.0;35.0;60.0;30.0;25.0;15.0;10.0;5.0;25.0;20.0;30.0;35.0;35.0;15.0;10.0;5.0
2149;2040  Houten emballage-industrie;1 januari 2000;155.0;25.0;45.0;25.0;20.0;20.0;10.0;5.0;20.0;15.0;25.0;30.0;25.0;20.0;10.0;5.0
2150;2040  Houten emballage-industrie;1 januari 2001;160.0;30.0;50.0;20.0;25.0;20.0;10.0;5.0;25.0;20.0;25.0;30.0;25.0;20.0;10.0;5.0
2151;2040  Houten emballage-industrie;1 januari 2002;180.0;40.0;55.0;25.0;25.0;20.0;10.0;5.0;35.0;20.0;30.0;25.0;35.0;20.0;10.0;5.0
2152;2040  Houten emballage-industrie;1 januari 2003;185.0;45.0;50.0;20.0;30.0;20.0;15.0;0.0;40.0;25.0;25.0;25.0;35.0;20.0;15.0;0.0
2153;2040  Houten emballage-industrie;1 januari 2004;150.0;45.0;35.0;15.0;25.0;25.0;10.0;0.0;35.0;15.0;20.0;20.0;25.0;25.0;10.0;0.0
2154;2040  Houten emballage-industrie;1 januari 2005;140.0;40.0;35.0;15.0;25.0;15.0;10.0;0.0;35.0;15.0;20.0;15.0;30.0;15.0;10.0;0.0
2155;2040  Houten emballage-industrie;1 januari 2006;145.0;40.0;40.0;15.0;20.0;15.0;15.0;0.0;35.0;15.0;25.0;20.0;25.0;15.0;15.0;0.0
2156;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 1993;650.0;390.0;160.0;50.0;30.0;15.0;5.0;0.0;;;;;;;;
2157;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 1994;735.0;420.0;220.0;45.0;35.0;10.0;5.0;0.0;;;;;;;;
2158;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 1995;720.0;400.0;225.0;50.0;25.0;15.0;5.0;0.0;;;;;;;;
2159;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 1996;720.0;405.0;225.0;45.0;30.0;10.0;5.0;0.0;;;;;;;;
2160;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 1997;715.0;375.0;240.0;60.0;25.0;10.0;5.0;0.0;;;;;;;;
2161;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 1998;635.0;370.0;175.0;50.0;25.0;15.0;5.0;0.0;;;;;;;;
2162;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 1999;615.0;355.0;180.0;35.0;20.0;15.0;5.0;0.0;300.0;145.0;70.0;50.0;30.0;15.0;5.0;0.0
2163;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 2000;525.0;290.0;160.0;35.0;20.0;15.0;5.0;0.0;240.0;135.0;60.0;45.0;25.0;15.0;5.0;0.0
2164;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 2001;540.0;305.0;160.0;40.0;20.0;15.0;5.0;0.0;240.0;150.0;60.0;45.0;25.0;15.0;5.0;0.0
2165;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 2002;625.0;370.0;180.0;35.0;20.0;10.0;5.0;0.0;305.0;155.0;80.0;40.0;25.0;10.0;5.0;0.0
2166;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 2003;620.0;380.0;175.0;25.0;20.0;10.0;5.0;0.0;310.0;150.0;80.0;35.0;25.0;10.0;5.0;0.0
2167;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 2004;535.0;340.0;140.0;25.0;15.0;5.0;5.0;0.0;275.0;125.0;65.0;35.0;20.0;5.0;5.0;0.0
2168;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 2005;525.0;350.0;120.0;25.0;20.0;10.0;5.0;0.0;285.0;120.0;50.0;35.0;20.0;10.0;5.0;0.0
2169;"205   Ov hout-; kurk-, rietwarenindustr";1 januari 2006;525.0;340.0;125.0;20.0;20.0;5.0;5.0;0.0;285.0;115.0;55.0;30.0;25.0;5.0;5.0;0.0
2170;2051  Overige houtwarenindustrie;1 januari 1993;610.0;360.0;160.0;45.0;25.0;15.0;5.0;0.0;;;;;;;;
2171;2051  Overige houtwarenindustrie;1 januari 1994;690.0;390.0;210.0;45.0;30.0;10.0;5.0;0.0;;;;;;;;
2172;2051  Overige houtwarenindustrie;1 januari 1995;675.0;370.0;215.0;45.0;25.0;10.0;5.0;0.0;;;;;;;;
2173;2051  Overige houtwarenindustrie;1 januari 1996;680.0;375.0;215.0;45.0;30.0;10.0;5.0;0.0;;;;;;;;
2174;2051  Overige houtwarenindustrie;1 januari 1997;675.0;345.0;235.0;55.0;25.0;10.0;5.0;0.0;;;;;;;;
2175;2051  Overige houtwarenindustrie;1 januari 1998;595.0;335.0;165.0;50.0;20.0;15.0;5.0;0.0;;;;;;;;
2176;2051  Overige houtwarenindustrie;1 januari 1999;570.0;325.0;170.0;35.0;20.0;15.0;5.0;0.0;270.0;140.0;65.0;50.0;25.0;15.0;5.0;0.0
2177;2051  Overige houtwarenindustrie;1 januari 2000;490.0;265.0;150.0;35.0;20.0;15.0;5.0;0.0;215.0;130.0;60.0;45.0;25.0;15.0;5.0;0.0
2178;2051  Overige houtwarenindustrie;1 januari 2001;510.0;280.0;155.0;40.0;20.0;15.0;5.0;0.0;220.0;140.0;60.0;45.0;25.0;15.0;5.0;0.0
2179;2051  Overige houtwarenindustrie;1 januari 2002;590.0;345.0;175.0;35.0;20.0;10.0;5.0;0.0;280.0;150.0;80.0;35.0;25.0;10.0;5.0;0.0
2180;2051  Overige houtwarenindustrie;1 januari 2003;580.0;350.0;165.0;25.0;20.0;10.0;5.0;0.0;285.0;145.0;80.0;35.0;25.0;10.0;5.0;0.0
2181;2051  Overige houtwarenindustrie;1 januari 2004;500.0;315.0;135.0;20.0;15.0;5.0;5.0;0.0;255.0;120.0;60.0;30.0;20.0;5.0;5.0;0.0
