ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
4355;Rijneveld-Zuid;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847003;;;;;1.0
4356;Rijneveld-Zuid;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847003;1630.0;3790.0;3430.0;;1.0
4357;Rijneveld-Zuid;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847003;2140.0;4620.0;4030.0;;1.0
4358;Rijneveld-Zuid;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847003;1990.0;4440.0;3890.0;;1.0
4359;Rijneveld-Zuid;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847003;2940.0;4000.0;4000.0;;1.0
4360;Laag Boskoop;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847004;1600.0;3820.0;3470.0;;1.0
4361;Laag Boskoop;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847004;;;;;1.0
4362;Laag Boskoop;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847004;1080.0;3150.0;2970.0;;1.0
4363;Laag Boskoop;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847004;1340.0;3170.0;2890.0;;1.0
4364;Laag Boskoop;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847004;1530.0;3420.0;2840.0;;1.0
4365;Laag Boskoop;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847004;2040.0;4680.0;4350.0;;1.0
4366;Laag Boskoop;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847004;1610.0;3840.0;3470.0;;1.0
4367;Laag Boskoop;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847004;1340.0;3500.0;3500.0;;1.0
4368;Draaistok;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847005;1190.0;2960.0;2670.0;;1.0
4369;Draaistok;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847005;790.0;2050.0;2030.0;;1.0
4370;Draaistok;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847005;970.0;3010.0;2590.0;;1.0
4371;Draaistok;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847005;1310.0;3530.0;3110.0;;1.0
4372;Draaistok;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847005;1720.0;3880.0;3510.0;;1.0
4373;Draaistok;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847005;2280.0;4120.0;3620.0;;1.0
4374;Draaistok;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847005;1310.0;3320.0;2930.0;;1.0
4375;Draaistok;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847005;880.0;2060.0;2040.0;;1.0
4376;Biezen-West;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847006;1570.0;3150.0;2790.0;;1.0
4377;Biezen-West;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847006;900.0;2230.0;2210.0;;1.0
4378;Biezen-West;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847006;1170.0;2760.0;2300.0;;1.0
4379;Biezen-West;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847006;1360.0;2610.0;2210.0;;1.0
4380;Biezen-West;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847006;1770.0;3310.0;3030.0;;1.0
4381;Biezen-West;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847006;2210.0;4060.0;3540.0;;1.0
4382;Biezen-West;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847006;1730.0;3430.0;3080.0;;1.0
4383;Biezen-West;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847006;1020.0;2100.0;1740.0;;1.0
4384;Biezen-Oost;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847007;1430.0;2680.0;2180.0;;1.0
4385;Biezen-Oost;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847007;1010.0;1580.0;1580.0;;1.0
4386;Biezen-Oost;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847007;1300.0;2700.0;2060.0;;1.0
4387;Biezen-Oost;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847007;1390.0;2290.0;1580.0;;1.0
4388;Biezen-Oost;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847007;1700.0;3250.0;2370.0;;1.0
4389;Biezen-Oost;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847007;2300.0;4550.0;4230.0;;1.0
4390;Biezen-Oost;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847007;1720.0;3580.0;3160.0;;1.0
4391;Biezen-Oost;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847007;1130.0;1740.0;1150.0;;1.0
4392;Zonnedauw;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847008;1190.0;2840.0;2560.0;;1.0
4393;Zonnedauw;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847008;580.0;1960.0;1960.0;;1.0
4394;Zonnedauw;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847008;1160.0;2750.0;2390.0;;1.0
4395;Zonnedauw;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847008;1410.0;3130.0;2760.0;;1.0
4396;Zonnedauw;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847008;1520.0;3490.0;3380.0;;1.0
4397;Zonnedauw;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847008;2130.0;4260.0;3720.0;;1.0
4398;Zonnedauw;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847008;1410.0;3380.0;3090.0;;1.0
4399;Zonnedauw;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847008;820.0;1940.0;1670.0;;1.0
4400;Snijdelwijk;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847009;1270.0;2840.0;2190.0;;1.0
4401;Snijdelwijk;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847009;650.0;2830.0;2580.0;;1.0
4402;Snijdelwijk;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847009;1310.0;2720.0;1990.0;;1.0
4403;Snijdelwijk;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847009;1510.0;2670.0;1830.0;;1.0
4404;Snijdelwijk;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847009;1910.0;3630.0;3120.0;;1.0
4405;Snijdelwijk;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847009;2070.0;4120.0;3100.0;;1.0
4406;Snijdelwijk;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847009;1500.0;3370.0;2930.0;;1.0
4407;Snijdelwijk;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847009;1100.0;2430.0;1610.0;;1.0
4408;Vogelbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847010;1350.0;3250.0;2860.0;;1.0
4409;Vogelbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847010;790.0;3910.0;3860.0;;1.0
4410;Vogelbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847010;1280.0;3060.0;2660.0;;1.0
4411;Vogelbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847010;1570.0;3210.0;2790.0;;1.0
4412;Vogelbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847010;1390.0;3450.0;3020.0;;1.0
4413;Vogelbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847010;2260.0;4750.0;3660.0;;1.0
4414;Vogelbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847010;1400.0;3320.0;2970.0;;1.0
4415;Vogelbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847010;1170.0;3000.0;2450.0;;1.0
4416;Voorofschebuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847011;820.0;2470.0;2170.0;;1.0
4417;Voorofschebuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847011;650.0;1880.0;1870.0;;1.0
4418;Voorofschebuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847011;1000.0;2930.0;2320.0;;1.0
4419;Voorofschebuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847011;1080.0;3160.0;2640.0;;1.0
4420;Voorofschebuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847011;970.0;4110.0;3200.0;;1.0
4421;Voorofschebuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847011;1460.0;4410.0;3060.0;;1.0
4422;Voorofschebuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847011;970.0;3230.0;2690.0;;1.0
4423;Voorofschebuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847011;710.0;1910.0;1790.0;;1.0
4424;Appelbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847012;1150.0;2690.0;2400.0;;1.0
4425;Appelbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847012;810.0;1810.0;1810.0;;1.0
4426;Appelbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847012;1120.0;2960.0;2500.0;;1.0
4427;Appelbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847012;1310.0;3010.0;2540.0;;1.0
4428;Appelbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847012;1550.0;3640.0;3390.0;;1.0
4429;Appelbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847012;1940.0;3660.0;3020.0;;1.0
4430;Appelbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847012;1360.0;3350.0;2940.0;;1.0
4431;Appelbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847012;910.0;1950.0;1790.0;;1.0
4432;Botanicusbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847013;1230.0;2610.0;2370.0;;1.0
4433;Botanicusbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847013;910.0;2070.0;2060.0;;1.0
4434;Botanicusbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847013;1230.0;2790.0;2410.0;;1.0
4435;Botanicusbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847013;1510.0;2990.0;2480.0;;1.0
4436;Botanicusbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847013;1650.0;3390.0;3090.0;;1.0
4437;Botanicusbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847013;2440.0;4340.0;3700.0;;1.0
4438;Botanicusbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847013;1340.0;2910.0;2580.0;;1.0
4439;Botanicusbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847013;950.0;1850.0;1850.0;;1.0
4440;Zuidwijk;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847014;1920.0;3730.0;3370.0;;1.0
4441;Zuidwijk;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847014;960.0;2710.0;2710.0;;1.0
4442;Zuidwijk;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847014;1520.0;2660.0;2660.0;;1.0
4443;Zuidwijk;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847014;1850.0;3160.0;2830.0;;1.0
4444;Zuidwijk;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847014;1950.0;3660.0;2910.0;;1.0
4445;Zuidwijk;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847014;2360.0;4500.0;4050.0;;1.0
4446;Zuidwijk;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847014;2090.0;3910.0;3470.0;;1.0
4447;Zuidwijk;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847014;1250.0;3030.0;3000.0;;1.0
4448;Spoelwijk;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847015;2120.0;4860.0;4290.0;;1.0
4449;Spoelwijk;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847015;;;;;1.0
4450;Spoelwijk;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847015;;;;;1.0
4451;Spoelwijk;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847015;;;;;1.0
4452;Spoelwijk;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847015;;;;;1.0
4453;Spoelwijk;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847015;2190.0;4870.0;4330.0;;1.0
4454;Spoelwijk;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847015;2160.0;4900.0;4310.0;;1.0
4455;Spoelwijk;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847015;;;;;1.0
4456;Zwammerdam;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048471  ;1490.0;3090.0;2660.0;;1.0
4457;Zwammerdam;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048471  ;920.0;2410.0;2410.0;;1.0
4458;Zwammerdam;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048471  ;1220.0;2750.0;2270.0;;1.0
4459;Zwammerdam;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048471  ;1490.0;2860.0;2320.0;;1.0
4460;Zwammerdam;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048471  ;1830.0;3760.0;3400.0;;1.0
4461;Zwammerdam;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048471  ;2510.0;4570.0;4130.0;;1.0
4462;Zwammerdam;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048471  ;1690.0;3710.0;3300.0;;1.0
4463;Zwammerdam;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048471  ;1200.0;2160.0;1710.0;;1.0
4464;Zwammerdam Dorp;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847101;1540.0;3160.0;2820.0;;1.0
4465;Zwammerdam Dorp;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847101;930.0;2460.0;2460.0;;1.0
4466;Zwammerdam Dorp;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847101;1280.0;2850.0;2420.0;;1.0
4467;Zwammerdam Dorp;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847101;1510.0;2800.0;2350.0;;1.0
4468;Zwammerdam Dorp;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847101;1830.0;3760.0;3400.0;;1.0
4469;Zwammerdam Dorp;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847101;2540.0;4610.0;4380.0;;1.0
4470;Zwammerdam Dorp;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847101;1790.0;3850.0;3480.0;;1.0
4471;Zwammerdam Dorp;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847101;1190.0;2180.0;1870.0;;1.0
4472;Hooge Burch;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847102;1840.0;3610.0;3610.0;;1.0
4473;Hooge Burch;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847102;;;;;1.0
4474;Hooge Burch;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847102;;;;;1.0
4475;Hooge Burch;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847102;;;;;1.0
4476;Hooge Burch;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847102;;;;;1.0
4477;Hooge Burch;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847102;;;;;1.0
4478;Hooge Burch;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847102;;;;;1.0
4479;Hooge Burch;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847102;1840.0;3610.0;3610.0;;1.0
4480;De Burcht;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04847103;1310.0;2830.0;2120.0;;1.0
4481;De Burcht;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04847103;;;;;1.0
4482;De Burcht;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847103;1100.0;2560.0;1970.0;;1.0
4483;De Burcht;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847103;1420.0;3010.0;2230.0;;1.0
4484;De Burcht;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04847103;;;;;1.0
4485;De Burcht;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04847103;2340.0;4110.0;2740.0;;1.0
4486;De Burcht;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04847103;1390.0;3300.0;2770.0;;1.0
4487;De Burcht;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04847103;1170.0;1930.0;880.0;;1.0
4488;Hazerswoude-Dorp;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048491  ;1410.0;3210.0;2730.0;;1.0
4489;Hazerswoude-Dorp;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048491  ;800.0;1870.0;1820.0;;1.0
4490;Hazerswoude-Dorp;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048491  ;1130.0;2820.0;2310.0;;1.0
4491;Hazerswoude-Dorp;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048491  ;1320.0;2970.0;2350.0;;1.0
4492;Hazerswoude-Dorp;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048491  ;1700.0;3720.0;3290.0;;1.0
4493;Hazerswoude-Dorp;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048491  ;2140.0;4550.0;3910.0;;1.0
4494;Hazerswoude-Dorp;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048491  ;1610.0;3640.0;3090.0;;1.0
4495;Hazerswoude-Dorp;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048491  ;950.0;2210.0;1870.0;;1.0
4496;Buitengebied Hazerswoude-Dorp;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04849101;1350.0;2960.0;2610.0;;1.0
4497;Buitengebied Hazerswoude-Dorp;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04849101;800.0;1920.0;1880.0;;1.0
4498;Buitengebied Hazerswoude-Dorp;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04849101;1150.0;2850.0;2330.0;;1.0
4499;Buitengebied Hazerswoude-Dorp;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04849101;1400.0;2930.0;2490.0;;1.0
4500;Buitengebied Hazerswoude-Dorp;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04849101;1750.0;3480.0;3290.0;;1.0
4501;Buitengebied Hazerswoude-Dorp;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04849101;2070.0;4210.0;3560.0;;1.0
4502;Buitengebied Hazerswoude-Dorp;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04849101;1570.0;3520.0;3020.0;;1.0
4503;Buitengebied Hazerswoude-Dorp;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04849101;960.0;1960.0;1870.0;;1.0
4504;Rietveldse polder;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04849102;2100.0;4650.0;4120.0;;1.0
4505;Rietveldse polder;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04849102;;;;;1.0
4506;Rietveldse polder;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04849102;;;;;1.0
4507;Rietveldse polder;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04849102;;;;;1.0
4508;Rietveldse polder;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04849102;1720.0;3170.0;2680.0;;1.0
4509;Rietveldse polder;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04849102;2130.0;4780.0;4230.0;;1.0
4510;Rietveldse polder;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04849102;2090.0;4680.0;4110.0;;1.0
4511;Rietveldse polder;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04849102;2210.0;4280.0;4280.0;;1.0
4512;Hazerswoude-Dorp-West;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04849103;1420.0;3100.0;2620.0;;1.0
4513;Hazerswoude-Dorp-West;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04849103;820.0;1690.0;1640.0;;1.0
4514;Hazerswoude-Dorp-West;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04849103;1230.0;2730.0;2290.0;;1.0
4515;Hazerswoude-Dorp-West;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04849103;1440.0;2770.0;2330.0;;1.0
4516;Hazerswoude-Dorp-West;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04849103;1650.0;3780.0;3290.0;;1.0
4517;Hazerswoude-Dorp-West;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04849103;2180.0;5050.0;4210.0;;1.0
4518;Hazerswoude-Dorp-West;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04849103;1710.0;3810.0;3170.0;;1.0
4519;Hazerswoude-Dorp-West;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04849103;1060.0;2210.0;1930.0;;1.0
