ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBedrijven_1;k_1WerkzaamPersoon_2;k_2WerkzamePersonen_3;k_3Tot5WerkzamePersonen_4;k_5Tot10WerkzamePersonen_5;k_10Tot20WerkzamePersonen_6;k_20Tot50WerkzamePersonen_7;k_50Tot100WerkzamePersonen_8;k_100Tot150WerkzamePersonen_9;k_150Tot200WerkzamePersonen_10;k_200Tot250WerkzamePersonen_11;k_250Tot500WerkzamePersonen_12;k_500Tot1000WerkzamePersonen_13;k_1000Tot2000WerkzamePersonen_14;k_2000WerkzamePersonenOfMeer_15;k_0Tot50WerkzamePersonen_16;k_0Tot250WerkzamePersonen_17;k_2Tot10WerkzamePersonen_18;k_10Tot50WerkzamePersonen_19;k_50Tot250WerkzamePersonen_20;TotaalNatuurlijkePersonen_21;Eenmanszaak_22;MaatschapSamenwerking_23;VennootschapOnderFirmaVOF_24;CommanditaireVennootschapCV_25;TotaalRechtspersonen_26;BeslotenVennootschapBV_27;NaamlozeVennootschapNV_28;CooperatieveVereniging_29;VerenigingOfStichting_30;Overheid_31;OverigOfOnbekend_32
8973;265 Meetapparaten- en uurwerkindustrie;2011 4e kwartaal;450.0;200.0;45.0;35.0;40.0;50.0;40.0;20.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;415.0;445.0;120.0;90.0;30.0;160.0;130.0;5.0;30.0;0.0;290.0;280.0;0.0;0.0;0.0;0.0;5.0
8974;265 Meetapparaten- en uurwerkindustrie;2012 1e kwartaal;450.0;200.0;50.0;35.0;45.0;45.0;40.0;20.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;415.0;445.0;130.0;85.0;30.0;165.0;130.0;0.0;30.0;0.0;290.0;280.0;0.0;0.0;0.0;0.0;10.0
8975;265 Meetapparaten- en uurwerkindustrie;2012 2e kwartaal;455.0;205.0;50.0;35.0;45.0;45.0;40.0;20.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;415.0;445.0;125.0;85.0;30.0;165.0;135.0;0.0;25.0;0.0;290.0;280.0;0.0;0.0;0.0;0.0;10.0
8976;265 Meetapparaten- en uurwerkindustrie;2012 3e kwartaal;455.0;205.0;55.0;35.0;35.0;50.0;40.0;20.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;420.0;450.0;125.0;90.0;30.0;160.0;130.0;0.0;25.0;5.0;295.0;285.0;0.0;0.0;0.0;0.0;10.0
8977;265 Meetapparaten- en uurwerkindustrie;2012 4e kwartaal;450.0;195.0;55.0;35.0;40.0;40.0;45.0;15.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;415.0;445.0;130.0;85.0;30.0;160.0;130.0;0.0;25.0;0.0;290.0;280.0;0.0;0.0;0.0;0.0;10.0
8978;265 Meetapparaten- en uurwerkindustrie;2013 1e kwartaal;450.0;195.0;55.0;35.0;40.0;45.0;40.0;20.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;410.0;445.0;130.0;85.0;35.0;160.0;130.0;0.0;25.0;0.0;290.0;280.0;0.0;0.0;0.0;0.0;10.0
8979;265 Meetapparaten- en uurwerkindustrie;2013 2e kwartaal;450.0;200.0;50.0;40.0;35.0;50.0;40.0;20.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;410.0;445.0;125.0;85.0;35.0;160.0;130.0;0.0;25.0;0.0;295.0;280.0;0.0;0.0;0.0;0.0;10.0
8980;265 Meetapparaten- en uurwerkindustrie;2013 3e kwartaal;460.0;205.0;50.0;40.0;35.0;50.0;40.0;25.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;420.0;455.0;130.0;90.0;35.0;160.0;135.0;0.0;25.0;0.0;300.0;290.0;0.0;0.0;0.0;0.0;10.0
8981;265 Meetapparaten- en uurwerkindustrie;2013 4e kwartaal;460.0;200.0;50.0;40.0;40.0;50.0;40.0;20.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;420.0;450.0;130.0;90.0;35.0;160.0;130.0;0.0;25.0;0.0;300.0;290.0;0.0;0.0;0.0;0.0;10.0
8982;265 Meetapparaten- en uurwerkindustrie;2014 1e kwartaal;455.0;205.0;45.0;35.0;40.0;45.0;45.0;20.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;415.0;445.0;120.0;90.0;30.0;155.0;130.0;0.0;25.0;0.0;295.0;285.0;0.0;0.0;0.0;0.0;10.0
8983;265 Meetapparaten- en uurwerkindustrie;2014 2e kwartaal;445.0;205.0;40.0;40.0;40.0;40.0;45.0;20.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;405.0;435.0;120.0;85.0;30.0;155.0;130.0;0.0;20.0;0.0;290.0;280.0;0.0;0.0;0.0;0.0;10.0
8984;265 Meetapparaten- en uurwerkindustrie;2014 3e kwartaal;440.0;200.0;40.0;35.0;45.0;40.0;40.0;20.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;400.0;430.0;120.0;85.0;30.0;150.0;130.0;0.0;20.0;0.0;290.0;280.0;0.0;0.0;0.0;0.0;10.0
8985;265 Meetapparaten- en uurwerkindustrie;2014 4e kwartaal;450.0;205.0;45.0;40.0;40.0;40.0;45.0;20.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;410.0;440.0;120.0;85.0;30.0;155.0;135.0;0.0;20.0;0.0;290.0;280.0;0.0;0.0;0.0;0.0;10.0
8986;265 Meetapparaten- en uurwerkindustrie;2015 1e kwartaal;445.0;200.0;45.0;30.0;45.0;40.0;45.0;20.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;405.0;435.0;120.0;85.0;30.0;155.0;130.0;0.0;20.0;5.0;290.0;275.0;0.0;0.0;0.0;0.0;10.0
8987;265 Meetapparaten- en uurwerkindustrie;2015 2e kwartaal;440.0;205.0;35.0;40.0;45.0;40.0;45.0;20.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;400.0;435.0;115.0;85.0;30.0;150.0;125.0;0.0;20.0;5.0;290.0;280.0;0.0;0.0;0.0;0.0;10.0
8988;265 Meetapparaten- en uurwerkindustrie;2015 3e kwartaal;450.0;210.0;45.0;40.0;40.0;40.0;45.0;20.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;415.0;445.0;120.0;85.0;30.0;150.0;130.0;0.0;20.0;5.0;300.0;285.0;0.0;0.0;0.0;0.0;10.0
8989;265 Meetapparaten- en uurwerkindustrie;2015 4e kwartaal;450.0;210.0;40.0;35.0;40.0;40.0;45.0;25.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;410.0;445.0;115.0;85.0;35.0;150.0;130.0;0.0;15.0;5.0;300.0;285.0;0.0;0.0;0.0;0.0;10.0
8990;265 Meetapparaten- en uurwerkindustrie;2016 1e kwartaal;445.0;205.0;40.0;35.0;45.0;40.0;40.0;20.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;405.0;440.0;120.0;80.0;30.0;150.0;130.0;0.0;15.0;5.0;295.0;280.0;0.0;0.0;0.0;0.0;10.0
8991;265 Meetapparaten- en uurwerkindustrie;2016 2e kwartaal;455.0;210.0;45.0;35.0;45.0;40.0;40.0;20.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;415.0;445.0;125.0;80.0;30.0;150.0;130.0;0.0;20.0;5.0;300.0;290.0;0.0;0.0;0.0;0.0;10.0
8992;265 Meetapparaten- en uurwerkindustrie;2016 3e kwartaal;455.0;205.0;45.0;40.0;45.0;40.0;40.0;20.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;415.0;445.0;130.0;80.0;30.0;150.0;130.0;0.0;20.0;5.0;300.0;290.0;0.0;0.0;0.0;0.0;10.0
8993;265 Meetapparaten- en uurwerkindustrie;2016 4e kwartaal;460.0;210.0;45.0;35.0;50.0;40.0;40.0;20.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;420.0;450.0;130.0;80.0;30.0;155.0;130.0;0.0;20.0;5.0;305.0;290.0;0.0;0.0;0.0;0.0;10.0
8994;265 Meetapparaten- en uurwerkindustrie;2017 1e kwartaal;455.0;205.0;40.0;40.0;50.0;35.0;45.0;20.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;420.0;450.0;130.0;80.0;30.0;150.0;130.0;0.0;20.0;5.0;305.0;290.0;0.0;0.0;0.0;0.0;10.0
8995;265 Meetapparaten- en uurwerkindustrie;2017 2e kwartaal;455.0;210.0;40.0;40.0;50.0;40.0;45.0;20.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;420.0;450.0;130.0;85.0;30.0;155.0;130.0;0.0;20.0;5.0;305.0;290.0;0.0;0.0;0.0;0.0;10.0
8996;265 Meetapparaten- en uurwerkindustrie;2017 3e kwartaal;455.0;205.0;40.0;35.0;55.0;40.0;45.0;20.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;415.0;445.0;130.0;80.0;30.0;150.0;125.0;0.0;20.0;0.0;305.0;290.0;0.0;0.0;0.0;0.0;10.0
8997;265 Meetapparaten- en uurwerkindustrie;2017 4e kwartaal;455.0;200.0;45.0;35.0;55.0;35.0;45.0;20.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;415.0;445.0;135.0;85.0;30.0;155.0;130.0;0.0;25.0;0.0;300.0;285.0;0.0;0.0;0.0;0.0;10.0
8998;265 Meetapparaten- en uurwerkindustrie;2018 1e kwartaal;455.0;200.0;40.0;40.0;50.0;35.0;50.0;15.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;420.0;450.0;135.0;85.0;25.0;155.0;130.0;0.0;20.0;0.0;300.0;285.0;0.0;0.0;0.0;0.0;10.0
8999;265 Meetapparaten- en uurwerkindustrie;2018 2e kwartaal;455.0;205.0;40.0;35.0;55.0;40.0;50.0;15.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;420.0;450.0;130.0;90.0;25.0;150.0;125.0;0.0;20.0;0.0;305.0;290.0;0.0;0.0;0.0;0.0;10.0
9000;265 Meetapparaten- en uurwerkindustrie;2018 3e kwartaal;450.0;205.0;40.0;35.0;55.0;40.0;45.0;15.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;415.0;445.0;125.0;85.0;30.0;150.0;125.0;0.0;20.0;0.0;300.0;290.0;0.0;0.0;0.0;0.0;10.0
9001;265 Meetapparaten- en uurwerkindustrie;2018 4e kwartaal;450.0;200.0;40.0;35.0;60.0;30.0;50.0;15.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;415.0;445.0;130.0;85.0;30.0;150.0;125.0;0.0;20.0;0.0;300.0;285.0;0.0;0.0;0.0;0.0;10.0
9002;265 Meetapparaten- en uurwerkindustrie;2019 1e kwartaal;520.0;260.0;45.0;45.0;55.0;40.0;45.0;15.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;485.0;515.0;140.0;85.0;30.0;150.0;125.0;0.0;25.0;0.0;370.0;295.0;0.0;0.0;0.0;0.0;70.0
9003;265 Meetapparaten- en uurwerkindustrie;2019 2e kwartaal;525.0;260.0;45.0;45.0;55.0;45.0;45.0;20.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;490.0;520.0;140.0;90.0;30.0;145.0;125.0;0.0;20.0;0.0;380.0;305.0;0.0;0.0;0.0;0.0;70.0
9004;265 Meetapparaten- en uurwerkindustrie;2019 3e kwartaal;515.0;250.0;40.0;50.0;55.0;40.0;45.0;20.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;480.0;510.0;145.0;85.0;30.0;145.0;125.0;0.0;20.0;0.0;370.0;295.0;0.0;0.0;0.0;0.0;70.0
9005;265 Meetapparaten- en uurwerkindustrie;2019 4e kwartaal;525.0;255.0;40.0;45.0;65.0;40.0;40.0;20.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;485.0;515.0;150.0;80.0;30.0;145.0;125.0;0.0;20.0;0.0;375.0;305.0;0.0;0.0;0.0;0.0;70.0
9006;265 Meetapparaten- en uurwerkindustrie;2020 1e kwartaal;520.0;260.0;40.0;40.0;60.0;40.0;45.0;20.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;485.0;515.0;140.0;85.0;30.0;150.0;125.0;0.0;20.0;0.0;375.0;305.0;0.0;0.0;0.0;0.0;70.0
9007;265 Meetapparaten- en uurwerkindustrie;2020 2e kwartaal;525.0;265.0;45.0;35.0;65.0;40.0;45.0;20.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;490.0;520.0;145.0;85.0;30.0;145.0;125.0;0.0;20.0;0.0;380.0;310.0;0.0;0.0;0.0;0.0;70.0
9008;265 Meetapparaten- en uurwerkindustrie;2020 3e kwartaal;525.0;260.0;45.0;35.0;65.0;40.0;40.0;20.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;485.0;520.0;145.0;85.0;30.0;145.0;125.0;0.0;20.0;0.0;380.0;310.0;0.0;0.0;0.0;0.0;65.0
9009;265 Meetapparaten- en uurwerkindustrie;2020 4e kwartaal;515.0;255.0;40.0;35.0;65.0;40.0;45.0;20.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;480.0;510.0;140.0;85.0;30.0;145.0;125.0;0.0;20.0;0.0;370.0;310.0;0.0;0.0;0.0;0.0;60.0
9010;265 Meetapparaten- en uurwerkindustrie;2021 1e kwartaal;490.0;245.0;35.0;45.0;50.0;35.0;40.0;25.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;450.0;485.0;130.0;80.0;35.0;125.0;110.0;0.0;15.0;0.0;365.0;300.0;0.0;0.0;0.0;0.0;65.0
9011;265 Meetapparaten- en uurwerkindustrie;2021 2e kwartaal;505.0;255.0;35.0;45.0;50.0;35.0;45.0;25.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;465.0;500.0;130.0;80.0;35.0;130.0;115.0;0.0;15.0;0.0;375.0;310.0;0.0;0.0;0.0;0.0;60.0
9012;265 Meetapparaten- en uurwerkindustrie;2021 3e kwartaal;510.0;260.0;35.0;40.0;55.0;40.0;40.0;30.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;465.0;505.0;130.0;80.0;40.0;135.0;115.0;0.0;15.0;0.0;375.0;315.0;0.0;0.0;0.0;0.0;55.0
9013;265 Meetapparaten- en uurwerkindustrie;2021 4e kwartaal;510.0;260.0;35.0;45.0;50.0;40.0;45.0;25.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;470.0;505.0;130.0;80.0;35.0;135.0;115.0;0.0;15.0;0.0;375.0;315.0;0.0;0.0;0.0;0.0;55.0
9014;265 Meetapparaten- en uurwerkindustrie;2022 1e kwartaal;510.0;260.0;40.0;35.0;55.0;35.0;40.0;25.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;470.0;505.0;130.0;80.0;35.0;130.0;115.0;0.0;15.0;0.0;380.0;325.0;0.0;0.0;0.0;0.0;55.0
9015;265 Meetapparaten- en uurwerkindustrie;2022 2e kwartaal;510.0;260.0;40.0;35.0;55.0;30.0;45.0;25.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;465.0;505.0;130.0;75.0;35.0;130.0;115.0;0.0;15.0;0.0;375.0;325.0;0.0;0.0;0.0;0.0;55.0
9016;265 Meetapparaten- en uurwerkindustrie;2022 3e kwartaal;500.0;245.0;45.0;30.0;55.0;35.0;45.0;25.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;460.0;495.0;135.0;80.0;35.0;125.0;115.0;0.0;15.0;0.0;375.0;320.0;0.0;0.0;0.0;0.0;50.0
9017;265 Meetapparaten- en uurwerkindustrie;2022 4e kwartaal;510.0;255.0;45.0;40.0;50.0;35.0;45.0;25.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;470.0;505.0;135.0;80.0;35.0;125.0;115.0;0.0;15.0;0.0;385.0;325.0;0.0;0.0;0.0;0.0;55.0
9018;265 Meetapparaten- en uurwerkindustrie;2023 1e kwartaal;485.0;245.0;40.0;35.0;55.0;35.0;40.0;25.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;445.0;480.0;125.0;75.0;35.0;125.0;110.0;0.0;15.0;0.0;360.0;310.0;0.0;0.0;0.0;0.0;50.0
9019;265 Meetapparaten- en uurwerkindustrie;2023 2e kwartaal;490.0;250.0;40.0;35.0;55.0;35.0;40.0;25.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;450.0;485.0;125.0;75.0;35.0;125.0;110.0;0.0;10.0;0.0;365.0;315.0;0.0;0.0;0.0;0.0;50.0
9020;265 Meetapparaten- en uurwerkindustrie;2023 3e kwartaal;550.0;305.0;35.0;40.0;55.0;30.0;40.0;25.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;510.0;545.0;130.0;70.0;35.0;125.0;115.0;0.0;10.0;0.0;425.0;375.0;0.0;0.0;0.0;0.0;45.0
9021;265 Meetapparaten- en uurwerkindustrie;2023 4e kwartaal;550.0;300.0;45.0;40.0;50.0;35.0;40.0;25.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;510.0;545.0;135.0;75.0;35.0;125.0;115.0;0.0;10.0;0.0;425.0;375.0;0.0;0.0;0.0;0.0;50.0
9022;265 Meetapparaten- en uurwerkindustrie;2024 1e kwartaal;565.0;315.0;45.0;35.0;50.0;35.0;40.0;25.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;525.0;560.0;130.0;75.0;35.0;130.0;120.0;0.0;10.0;0.0;435.0;385.0;0.0;0.0;0.0;0.0;50.0
9023;265 Meetapparaten- en uurwerkindustrie;2024 2e kwartaal;565.0;305.0;45.0;40.0;50.0;40.0;40.0;25.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;525.0;560.0;135.0;80.0;35.0;125.0;115.0;0.0;10.0;0.0;440.0;385.0;0.0;0.0;0.0;0.0;50.0
9024;265 Meetapparaten- en uurwerkindustrie;2024 3e kwartaal;570.0;310.0;55.0;30.0;50.0;40.0;45.0;25.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;530.0;565.0;140.0;85.0;35.0;130.0;115.0;0.0;15.0;0.0;445.0;390.0;0.0;0.0;0.0;0.0;55.0
9025;265 Meetapparaten- en uurwerkindustrie;2024 4e kwartaal;565.0;305.0;55.0;30.0;50.0;35.0;50.0;25.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;525.0;560.0;135.0;85.0;35.0;130.0;115.0;0.0;15.0;0.0;435.0;385.0;0.0;0.0;0.0;0.0;50.0
9026;265 Meetapparaten- en uurwerkindustrie;2025 1e kwartaal;545.0;290.0;45.0;40.0;45.0;35.0;50.0;25.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;505.0;540.0;130.0;85.0;35.0;130.0;115.0;0.0;15.0;0.0;415.0;365.0;0.0;0.0;0.0;0.0;45.0
9027;265 Meetapparaten- en uurwerkindustrie;2025 2e kwartaal;530.0;275.0;55.0;30.0;45.0;35.0;50.0;25.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;490.0;525.0;130.0;85.0;35.0;130.0;115.0;0.0;15.0;0.0;400.0;355.0;0.0;0.0;0.0;0.0;45.0
9028;266 Elektromedische apparatenindustrie;2007 1e kwartaal;35.0;10.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;15.0;5.0;5.0;15.0;10.0;0.0;5.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
9029;266 Elektromedische apparatenindustrie;2007 2e kwartaal;40.0;10.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;35.0;15.0;5.0;5.0;15.0;10.0;0.0;5.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
9030;266 Elektromedische apparatenindustrie;2007 3e kwartaal;40.0;15.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;40.0;15.0;5.0;5.0;20.0;10.0;0.0;5.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
9031;266 Elektromedische apparatenindustrie;2007 4e kwartaal;45.0;15.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;40.0;20.0;5.0;5.0;20.0;10.0;5.0;5.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
9032;266 Elektromedische apparatenindustrie;2008 1e kwartaal;45.0;15.0;10.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;45.0;20.0;5.0;5.0;25.0;15.0;5.0;5.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
9033;266 Elektromedische apparatenindustrie;2008 2e kwartaal;55.0;20.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;50.0;20.0;10.0;5.0;25.0;15.0;5.0;5.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0
9034;266 Elektromedische apparatenindustrie;2008 3e kwartaal;65.0;25.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;60.0;25.0;10.0;5.0;30.0;20.0;5.0;10.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;0.0
9035;266 Elektromedische apparatenindustrie;2008 4e kwartaal;65.0;30.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;65.0;25.0;10.0;5.0;35.0;20.0;5.0;10.0;0.0;35.0;35.0;0.0;0.0;0.0;0.0;0.0
9036;266 Elektromedische apparatenindustrie;2009 1e kwartaal;80.0;40.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;80.0;30.0;5.0;5.0;35.0;25.0;5.0;10.0;0.0;45.0;45.0;0.0;0.0;0.0;0.0;0.0
9037;266 Elektromedische apparatenindustrie;2009 2e kwartaal;85.0;45.0;15.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;85.0;30.0;10.0;0.0;35.0;20.0;5.0;10.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0
9038;266 Elektromedische apparatenindustrie;2009 3e kwartaal;85.0;35.0;15.0;10.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;80.0;35.0;5.0;0.0;30.0;20.0;0.0;10.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0
9039;266 Elektromedische apparatenindustrie;2009 4e kwartaal;80.0;35.0;15.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;75.0;30.0;10.0;5.0;25.0;15.0;0.0;5.0;0.0;55.0;50.0;0.0;0.0;0.0;0.0;0.0
9040;266 Elektromedische apparatenindustrie;2010 1e kwartaal;90.0;45.0;10.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;85.0;25.0;10.0;5.0;25.0;15.0;0.0;5.0;0.0;65.0;60.0;0.0;0.0;0.0;0.0;0.0
9041;266 Elektromedische apparatenindustrie;2010 2e kwartaal;90.0;40.0;15.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;85.0;30.0;10.0;5.0;25.0;15.0;0.0;10.0;0.0;65.0;60.0;0.0;0.0;0.0;0.0;0.0
9042;266 Elektromedische apparatenindustrie;2010 3e kwartaal;95.0;45.0;15.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;90.0;30.0;10.0;5.0;25.0;15.0;0.0;10.0;0.0;70.0;65.0;0.0;0.0;0.0;0.0;0.0
9043;266 Elektromedische apparatenindustrie;2010 4e kwartaal;95.0;45.0;15.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;95.0;35.0;10.0;5.0;25.0;15.0;0.0;5.0;0.0;70.0;70.0;0.0;0.0;0.0;0.0;0.0
9044;266 Elektromedische apparatenindustrie;2011 1e kwartaal;100.0;45.0;20.0;5.0;10.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.0;100.0;35.0;15.0;5.0;25.0;15.0;0.0;10.0;0.0;75.0;75.0;0.0;0.0;0.0;0.0;0.0
9045;266 Elektromedische apparatenindustrie;2011 2e kwartaal;95.0;45.0;20.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;95.0;35.0;15.0;5.0;25.0;15.0;0.0;5.0;0.0;70.0;70.0;0.0;0.0;0.0;0.0;0.0
9046;266 Elektromedische apparatenindustrie;2011 3e kwartaal;95.0;45.0;15.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;90.0;30.0;10.0;5.0;25.0;15.0;0.0;5.0;0.0;70.0;65.0;0.0;0.0;0.0;0.0;5.0
9047;266 Elektromedische apparatenindustrie;2011 4e kwartaal;95.0;45.0;15.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;90.0;30.0;10.0;5.0;20.0;15.0;0.0;5.0;0.0;70.0;65.0;0.0;0.0;0.0;0.0;5.0
9048;266 Elektromedische apparatenindustrie;2012 1e kwartaal;95.0;50.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;95.0;25.0;10.0;5.0;20.0;15.0;0.0;5.0;0.0;75.0;70.0;0.0;0.0;0.0;0.0;0.0
9049;266 Elektromedische apparatenindustrie;2012 2e kwartaal;95.0;50.0;10.0;10.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;90.0;25.0;15.0;5.0;20.0;15.0;0.0;5.0;0.0;70.0;70.0;0.0;0.0;0.0;0.0;0.0
9050;266 Elektromedische apparatenindustrie;2012 3e kwartaal;85.0;40.0;5.0;10.0;10.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;80.0;85.0;25.0;10.0;5.0;15.0;15.0;0.0;5.0;0.0;70.0;65.0;0.0;0.0;0.0;0.0;0.0
9051;266 Elektromedische apparatenindustrie;2012 4e kwartaal;90.0;45.0;5.0;10.0;10.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;80.0;85.0;25.0;10.0;5.0;15.0;15.0;0.0;5.0;0.0;70.0;70.0;0.0;0.0;0.0;0.0;0.0
9052;266 Elektromedische apparatenindustrie;2013 1e kwartaal;85.0;45.0;5.0;10.0;10.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;80.0;85.0;25.0;10.0;5.0;15.0;15.0;0.0;5.0;0.0;70.0;65.0;0.0;0.0;0.0;0.0;0.0
9053;266 Elektromedische apparatenindustrie;2013 2e kwartaal;85.0;45.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;80.0;85.0;25.0;10.0;5.0;15.0;15.0;0.0;5.0;0.0;70.0;70.0;0.0;0.0;0.0;0.0;0.0
9054;266 Elektromedische apparatenindustrie;2013 3e kwartaal;85.0;40.0;10.0;5.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;80.0;25.0;10.0;5.0;15.0;15.0;0.0;5.0;0.0;70.0;65.0;0.0;0.0;0.0;0.0;0.0
9055;266 Elektromedische apparatenindustrie;2013 4e kwartaal;80.0;40.0;10.0;5.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;80.0;25.0;10.0;5.0;15.0;10.0;0.0;5.0;0.0;65.0;65.0;0.0;0.0;0.0;0.0;0.0
