ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBedrijven_1;k_1WerkzaamPersoon_2;k_2WerkzamePersonen_3;k_3Tot5WerkzamePersonen_4;k_5Tot10WerkzamePersonen_5;k_10Tot20WerkzamePersonen_6;k_20Tot50WerkzamePersonen_7;k_50Tot100WerkzamePersonen_8;k_100WerkzamePersonenOfMeer_9;k_0Tot50WerkzamePersonen_10;k_0Tot250WerkzamePersonen_11;NatuurlijkePersonen_12;Rechtspersonen_13
7851;10 Voedingsmiddelenindustrie;2008 4e kwartaal;4420;1030;595;570;895;585;375;175;200;4045.0;4355.0;2820;1600
7852;10 Voedingsmiddelenindustrie;2009 1e kwartaal;4570;1065;645;605;930;570;375;180;200;4190.0;4500.0;2925;1645
7853;10 Voedingsmiddelenindustrie;2009 2e kwartaal;4510;1050;615;600;895;600;365;190;195;4125.0;4445.0;2870;1640
7854;10 Voedingsmiddelenindustrie;2009 3e kwartaal;4470;1080;620;700;865;510;340;165;185;4115.0;4400.0;2835;1635
7855;10 Voedingsmiddelenindustrie;2009 4e kwartaal;4465;1070;630;705;835;515;340;180;190;4095.0;4395.0;2815;1645
7856;10 Voedingsmiddelenindustrie;2010 1e kwartaal;4445;1000;655;625;885;555;355;180;185;4080.0;4380.0;2825;1620
7857;10 Voedingsmiddelenindustrie;2010 2e kwartaal;4395;990;620;605;880;565;360;180;190;4025.0;4325.0;2780;1615
7858;10 Voedingsmiddelenindustrie;2010 3e kwartaal;4370;1030;615;590;865;560;345;170;190;4010.0;4300.0;2770;1600
7859;10 Voedingsmiddelenindustrie;2010 4e kwartaal;4390;985;550;595;925;600;365;175;195;4020.0;4320.0;2795;1595
7860;10 Voedingsmiddelenindustrie;2011 1e kwartaal;4410;1005;565;590;945;575;370;165;195;4050.0;4345.0;2830;1585
7861;10 Voedingsmiddelenindustrie;2011 2e kwartaal;4420;1030;580;580;920;580;370;160;195;4065.0;4355.0;2860;1560
7862;10 Voedingsmiddelenindustrie;2011 3e kwartaal;4495;1130;585;575;925;565;360;165;195;4135.0;4430.0;2930;1565
7863;10 Voedingsmiddelenindustrie;2011 4e kwartaal;4550;1180;580;585;895;580;360;165;200;4185.0;4485.0;2965;1585
7864;10 Voedingsmiddelenindustrie;2012 1e kwartaal;4625;1225;605;590;920;570;365;155;200;4270.0;4570.0;3025;1600
7865;10 Voedingsmiddelenindustrie;2012 2e kwartaal;4640;1260;605;575;915;565;360;155;200;4280.0;4575.0;3050;1585
7866;10 Voedingsmiddelenindustrie;2012 3e kwartaal;4700;1325;605;580;910;550;370;165;195;4340.0;4640.0;3100;1605
7867;10 Voedingsmiddelenindustrie;2012 4e kwartaal;4735;1365;595;600;885;565;355;175;195;4365.0;4675.0;3150;1590
7868;10 Voedingsmiddelenindustrie;2013 1e kwartaal;4755;1365;625;590;895;560;350;175;200;4385.0;4695.0;3160;1600
7869;10 Voedingsmiddelenindustrie;2013 2e kwartaal;4720;1390;605;565;885;555;360;165;200;4355.0;4650.0;3130;1590
7870;10 Voedingsmiddelenindustrie;2013 3e kwartaal;4730;1430;590;575;885;545;345;165;195;4365.0;4660.0;3150;1580
7871;10 Voedingsmiddelenindustrie;2013 4e kwartaal;4750;1430;595;585;870;560;345;165;195;4385.0;4680.0;3165;1580
7872;10 Voedingsmiddelenindustrie;2014 1e kwartaal;4780;1495;575;595;845;540;360;165;200;4415.0;4715.0;3195;1590
7873;10 Voedingsmiddelenindustrie;2014 2e kwartaal;4900;1550;605;610;885;530;360;170;200;4535.0;4835.0;3295;1610
7874;10 Voedingsmiddelenindustrie;2014 3e kwartaal;4940;1605;615;605;880;530;345;160;200;4580.0;4875.0;3330;1610
7875;10 Voedingsmiddelenindustrie;2014 4e kwartaal;4985;1640;610;615;875;545;340;160;205;4620.0;4920.0;3365;1620
7876;10 Voedingsmiddelenindustrie;2015 1e kwartaal;4975;1635;630;605;860;525;350;165;200;4610.0;4910.0;3375;1600
7877;10 Voedingsmiddelenindustrie;2015 2e kwartaal;5035;1685;655;570;820;565;355;175;205;4655.0;4975.0;3425;1610
7878;10 Voedingsmiddelenindustrie;2015 3e kwartaal;5130;1760;655;630;845;520;340;170;205;4760.0;5065.0;3490;1640
7879;10 Voedingsmiddelenindustrie;2015 4e kwartaal;5210;1810;665;635;840;535;350;165;210;4835.0;5150.0;3555;1655
7880;10 Voedingsmiddelenindustrie;2016 1e kwartaal;5200;1870;645;615;830;525;340;170;210;4820.0;5135.0;3545;1660
7881;10 Voedingsmiddelenindustrie;2016 2e kwartaal;5225;1915;620;605;825;520;360;165;210;4845.0;5160.0;3555;1665
7882;10 Voedingsmiddelenindustrie;2016 3e kwartaal;5245;1955;620;590;830;515;355;165;210;4865.0;5180.0;3560;1685
7883;10 Voedingsmiddelenindustrie;2016 4e kwartaal;5275;1975;640;585;815;520;350;185;210;4880.0;5210.0;3575;1700
7884;10 Voedingsmiddelenindustrie;2017 1e kwartaal;5280;2010;620;580;820;520;350;175;210;4895.0;5215.0;3590;1690
7885;10 Voedingsmiddelenindustrie;2017 2e kwartaal;5340;2045;660;570;815;515;345;175;210;4955.0;5275.0;3645;1695
7886;10 Voedingsmiddelenindustrie;2017 3e kwartaal;5385;2105;655;565;820;515;345;175;210;5000.0;5320.0;3670;1715
7887;10 Voedingsmiddelenindustrie;2017 4e kwartaal;5450;2150;655;575;815;520;355;175;210;5065.0;5385.0;3740;1710
7888;10 Voedingsmiddelenindustrie;2018 1e kwartaal;5515;2245;670;555;790;520;355;175;210;5130.0;5445.0;3800;1715
7889;10 Voedingsmiddelenindustrie;2018 2e kwartaal;5520;2270;650;565;780;510;370;170;205;5145.0;5455.0;3785;1735
7890;10 Voedingsmiddelenindustrie;2018 3e kwartaal;5590;2310;680;565;770;525;355;165;210;5210.0;5520.0;3835;1755
7891;10 Voedingsmiddelenindustrie;2018 4e kwartaal;5655;2380;690;555;760;525;355;180;210;5270.0;5585.0;3895;1760
7892;10 Voedingsmiddelenindustrie;2019 1e kwartaal;5730;2445;710;555;780;495;350;185;210;5335.0;5660.0;3910;1820
7893;10 Voedingsmiddelenindustrie;2019 2e kwartaal;5735;2485;690;555;775;495;345;180;215;5340.0;5665.0;3900;1835
7894;10 Voedingsmiddelenindustrie;2019 3e kwartaal;5815;2565;685;550;785;495;340;190;215;5415.0;5740.0;3955;1860
7895;10 Voedingsmiddelenindustrie;2019 4e kwartaal;5965;2680;705;560;760;520;350;175;215;5575.0;5890.0;4085;1885
7896;10 Voedingsmiddelenindustrie;2020 1e kwartaal;5970;2700;670;560;765;525;355;175;215;5575.0;5895.0;4085;1885
7897;10 Voedingsmiddelenindustrie;2020 2e kwartaal;6040;2770;680;560;740;530;355;180;220;5635.0;5960.0;4120;1920
7898;10 Voedingsmiddelenindustrie;2020 3e kwartaal;5980;2810;665;550;690;510;345;175;225;5575.0;5900.0;4065;1915
7899;10 Voedingsmiddelenindustrie;2020 4e kwartaal;6040;2875;665;540;685;515;355;175;225;5640.0;5960.0;4125;1915
7900;10 Voedingsmiddelenindustrie;2021 1e kwartaal;6145;2960;685;555;680;500;365;180;225;5740.0;6070.0;4220;1925
7901;10 Voedingsmiddelenindustrie;2021 2e kwartaal;6345;3165;700;525;685;495;370;180;225;5940.0;6270.0;4385;1955
7902;10 Voedingsmiddelenindustrie;2021 3e kwartaal;6620;3400;725;535;700;510;360;165;225;6235.0;6545.0;4605;2020
7903;10 Voedingsmiddelenindustrie;2021 4e kwartaal;6865;3595;745;550;685;520;375;165;225;6470.0;6790.0;4815;2050
7904;10 Voedingsmiddelenindustrie;2022 1e kwartaal;7010;3725;760;575;680;505;370;170;225;6615.0;6935.0;4920;2090
7905;10 Voedingsmiddelenindustrie;2022 2e kwartaal;7040;3745;765;565;680;515;380;175;225;6645.0;6965.0;4970;2070
7906;10 Voedingsmiddelenindustrie;2022 3e kwartaal;7125;3835;760;575;680;505;375;170;225;6730.0;7045.0;5020;2105
7907;10 Voedingsmiddelenindustrie;2022 4e kwartaal;7210;3930;745;575;700;500;375;170;230;6815.0;7130.0;5105;2105
7908;10 Voedingsmiddelenindustrie;2023 1e kwartaal;7195;3930;730;570;695;495;365;170;235;6790.0;7115.0;5105;2095
7909;10 Voedingsmiddelenindustrie;2023 2e kwartaal;7240;4005;730;550;690;500;360;170;235;6835.0;7155.0;5135;2105
7910;10 Voedingsmiddelenindustrie;2023 3e kwartaal;7670;4410;760;550;680;515;350;170;240;7260.0;7585.0;5160;2510
7911;10 Voedingsmiddelenindustrie;2023 4e kwartaal;7745;4490;775;525;665;525;370;170;235;7340.0;7665.0;5250;2500
7912;10 Voedingsmiddelenindustrie;2024 1e kwartaal;7850;4570;795;550;670;495;355;175;235;7440.0;7765.0;5315;2535
7913;10 Voedingsmiddelenindustrie;2024 2e kwartaal;7875;4630;755;535;690;490;365;175;235;7465.0;7785.0;5310;2565
7914;10 Voedingsmiddelenindustrie;2024 3e kwartaal;7960;4705;775;540;680;490;350;185;230;7545.0;7870.0;5350;2610
7915;10 Voedingsmiddelenindustrie;2024 4e kwartaal;7995;4730;800;520;675;495;360;190;230;7575.0;7905.0;5390;2605
7916;10 Voedingsmiddelenindustrie;2025 1e kwartaal;7915;4635;815;520;690;485;350;190;230;7495.0;7825.0;5445;2470
7917;10 Voedingsmiddelenindustrie;2025 2e kwartaal;7780;4550;795;520;675;470;360;185;230;7365.0;7690.0;5380;2405
7918;101 Slachterijen en vleeswarenindustrie;2007 1e kwartaal;560;205;70;45;75;65;45;30;25;505.0;555.0;315;250
7919;101 Slachterijen en vleeswarenindustrie;2007 2e kwartaal;575;225;65;45;75;65;45;30;25;515.0;565.0;320;250
7920;101 Slachterijen en vleeswarenindustrie;2007 3e kwartaal;575;235;65;45;65;65;45;30;30;515.0;570.0;330;250
7921;101 Slachterijen en vleeswarenindustrie;2007 4e kwartaal;570;230;65;45;70;60;45;30;30;510.0;560.0;320;245
7922;101 Slachterijen en vleeswarenindustrie;2008 1e kwartaal;580;235;60;45;70;60;45;35;30;520.0;570.0;330;250
7923;101 Slachterijen en vleeswarenindustrie;2008 2e kwartaal;585;240;65;45;70;60;45;30;30;525.0;575.0;340;245
7924;101 Slachterijen en vleeswarenindustrie;2008 3e kwartaal;585;230;75;50;70;60;45;30;30;525.0;580.0;340;245
7925;101 Slachterijen en vleeswarenindustrie;2008 4e kwartaal;590;230;75;50;65;60;45;30;30;530.0;580.0;345;245
7926;101 Slachterijen en vleeswarenindustrie;2009 1e kwartaal;590;230;80;50;65;60;45;35;30;525.0;580.0;340;250
7927;101 Slachterijen en vleeswarenindustrie;2009 2e kwartaal;585;225;75;50;70;60;45;35;30;525.0;575.0;335;250
7928;101 Slachterijen en vleeswarenindustrie;2009 3e kwartaal;595;230;75;60;65;55;40;35;30;530.0;585.0;345;250
7929;101 Slachterijen en vleeswarenindustrie;2009 4e kwartaal;590;235;75;50;65;55;40;35;30;525.0;580.0;340;250
7930;101 Slachterijen en vleeswarenindustrie;2010 1e kwartaal;545;215;65;50;60;50;40;35;30;480.0;535.0;295;245
7931;101 Slachterijen en vleeswarenindustrie;2010 2e kwartaal;545;220;60;50;65;50;40;35;30;480.0;535.0;295;250
7932;101 Slachterijen en vleeswarenindustrie;2010 3e kwartaal;540;225;55;50;65;45;40;30;30;480.0;530.0;295;245
7933;101 Slachterijen en vleeswarenindustrie;2010 4e kwartaal;540;215;55;50;65;45;45;30;35;480.0;530.0;300;240
7934;101 Slachterijen en vleeswarenindustrie;2011 1e kwartaal;540;215;55;45;70;50;45;30;30;480.0;535.0;300;240
7935;101 Slachterijen en vleeswarenindustrie;2011 2e kwartaal;535;215;60;45;65;50;45;25;35;475.0;525.0;305;230
7936;101 Slachterijen en vleeswarenindustrie;2011 3e kwartaal;535;225;55;45;60;45;45;25;35;480.0;525.0;305;230
7937;101 Slachterijen en vleeswarenindustrie;2011 4e kwartaal;550;235;60;40;65;45;45;25;35;490.0;540.0;320;230
7938;101 Slachterijen en vleeswarenindustrie;2012 1e kwartaal;550;240;60;35;65;45;45;20;35;490.0;540.0;320;230
7939;101 Slachterijen en vleeswarenindustrie;2012 2e kwartaal;550;245;60;30;70;45;45;25;35;495.0;545.0;325;225
7940;101 Slachterijen en vleeswarenindustrie;2012 3e kwartaal;550;250;60;40;60;40;45;25;35;495.0;545.0;330;225
7941;101 Slachterijen en vleeswarenindustrie;2012 4e kwartaal;555;255;60;40;60;40;45;30;30;495.0;550.0;335;225
7942;101 Slachterijen en vleeswarenindustrie;2013 1e kwartaal;555;250;60;40;60;40;45;30;30;495.0;545.0;335;220
7943;101 Slachterijen en vleeswarenindustrie;2013 2e kwartaal;555;265;55;35;60;45;40;25;35;500.0;545.0;335;220
7944;101 Slachterijen en vleeswarenindustrie;2013 3e kwartaal;555;270;50;40;60;40;40;25;35;495.0;545.0;340;220
7945;101 Slachterijen en vleeswarenindustrie;2013 4e kwartaal;550;260;55;40;55;40;40;25;35;495.0;540.0;335;215
7946;101 Slachterijen en vleeswarenindustrie;2014 1e kwartaal;555;265;50;40;55;40;40;30;35;490.0;545.0;335;220
7947;101 Slachterijen en vleeswarenindustrie;2014 2e kwartaal;555;275;50;40;55;40;40;30;35;495.0;545.0;340;220
7948;101 Slachterijen en vleeswarenindustrie;2014 3e kwartaal;555;270;50;40;55;40;35;25;35;495.0;545.0;335;220
7949;101 Slachterijen en vleeswarenindustrie;2014 4e kwartaal;555;275;50;35;55;40;40;20;40;495.0;545.0;340;215
7950;101 Slachterijen en vleeswarenindustrie;2015 1e kwartaal;550;270;50;40;55;40;35;25;40;490.0;540.0;340;210
7951;101 Slachterijen en vleeswarenindustrie;2015 2e kwartaal;555;275;45;35;55;45;35;20;35;495.0;545.0;350;210
7952;101 Slachterijen en vleeswarenindustrie;2015 3e kwartaal;555;280;50;40;55;40;40;20;35;500.0;545.0;345;210
7953;101 Slachterijen en vleeswarenindustrie;2015 4e kwartaal;570;290;55;35;50;40;40;20;35;510.0;560.0;355;215
7954;101 Slachterijen en vleeswarenindustrie;2016 1e kwartaal;580;295;55;40;50;40;35;20;40;520.0;570.0;365;215
7955;101 Slachterijen en vleeswarenindustrie;2016 2e kwartaal;595;310;55;40;50;40;40;20;40;540.0;585.0;375;220
7956;101 Slachterijen en vleeswarenindustrie;2016 3e kwartaal;595;310;55;40;50;40;40;20;40;535.0;585.0;370;220
7957;101 Slachterijen en vleeswarenindustrie;2016 4e kwartaal;590;305;60;40;50;40;40;20;40;530.0;580.0;365;225
7958;101 Slachterijen en vleeswarenindustrie;2017 1e kwartaal;590;310;55;35;55;35;40;20;40;530.0;580.0;365;225
7959;101 Slachterijen en vleeswarenindustrie;2017 2e kwartaal;600;320;60;35;50;40;35;20;40;540.0;590.0;370;230
7960;101 Slachterijen en vleeswarenindustrie;2017 3e kwartaal;605;325;60;35;50;35;35;25;40;540.0;595.0;370;235
7961;101 Slachterijen en vleeswarenindustrie;2017 4e kwartaal;605;325;70;35;50;35;30;25;40;540.0;595.0;375;230
7962;101 Slachterijen en vleeswarenindustrie;2018 1e kwartaal;600;325;60;40;45;40;30;25;35;535.0;590.0;375;230
7963;101 Slachterijen en vleeswarenindustrie;2018 2e kwartaal;600;330;60;40;40;35;30;30;35;535.0;590.0;365;230
7964;101 Slachterijen en vleeswarenindustrie;2018 3e kwartaal;600;335;55;40;35;35;30;30;35;535.0;590.0;370;230
7965;101 Slachterijen en vleeswarenindustrie;2018 4e kwartaal;595;330;55;35;40;35;30;30;40;530.0;580.0;375;220
7966;101 Slachterijen en vleeswarenindustrie;2019 1e kwartaal;605;340;55;40;45;30;30;30;40;540.0;590.0;380;225
7967;101 Slachterijen en vleeswarenindustrie;2019 2e kwartaal;595;330;55;40;40;30;30;25;40;530.0;585.0;370;225
7968;101 Slachterijen en vleeswarenindustrie;2019 3e kwartaal;605;340;60;40;40;30;30;30;40;540.0;595.0;380;225
7969;101 Slachterijen en vleeswarenindustrie;2019 4e kwartaal;620;350;60;45;35;30;35;25;40;555.0;610.0;395;225
7970;101 Slachterijen en vleeswarenindustrie;2020 1e kwartaal;630;365;60;40;40;25;30;25;40;565.0;615.0;405;220
7971;101 Slachterijen en vleeswarenindustrie;2020 2e kwartaal;635;375;55;35;40;30;30;30;35;565.0;620.0;410;225
7972;101 Slachterijen en vleeswarenindustrie;2020 3e kwartaal;645;390;55;35;40;30;30;30;35;580.0;635.0;420;225
7973;101 Slachterijen en vleeswarenindustrie;2020 4e kwartaal;650;400;55;35;40;25;30;30;35;585.0;640.0;430;220
7974;101 Slachterijen en vleeswarenindustrie;2021 1e kwartaal;660;405;55;35;35;25;30;30;35;590.0;645.0;435;220
7975;101 Slachterijen en vleeswarenindustrie;2021 2e kwartaal;660;405;55;30;40;30;35;30;35;595.0;650.0;440;220
7976;101 Slachterijen en vleeswarenindustrie;2021 3e kwartaal;680;425;55;35;45;30;30;25;35;620.0;665.0;460;220
7977;101 Slachterijen en vleeswarenindustrie;2021 4e kwartaal;685;425;60;35;40;30;35;20;35;630.0;670.0;465;220
7978;101 Slachterijen en vleeswarenindustrie;2022 1e kwartaal;690;435;60;40;40;30;30;20;35;635.0;675.0;470;220
7979;101 Slachterijen en vleeswarenindustrie;2022 2e kwartaal;700;440;55;45;40;30;30;20;35;645.0;685.0;480;220
7980;101 Slachterijen en vleeswarenindustrie;2022 3e kwartaal;715;455;60;40;45;25;30;25;35;660.0;700.0;490;225
7981;101 Slachterijen en vleeswarenindustrie;2022 4e kwartaal;715;460;60;40;45;25;35;25;35;660.0;700.0;495;220
7982;101 Slachterijen en vleeswarenindustrie;2023 1e kwartaal;715;460;50;40;50;20;35;25;35;660.0;705.0;500;220
7983;101 Slachterijen en vleeswarenindustrie;2023 2e kwartaal;720;465;55;45;45;20;35;25;35;665.0;705.0;505;210
7984;101 Slachterijen en vleeswarenindustrie;2023 3e kwartaal;770;515;60;40;45;25;35;20;35;720.0;760.0;520;250
7985;101 Slachterijen en vleeswarenindustrie;2023 4e kwartaal;800;540;65;40;40;25;35;20;35;745.0;785.0;550;250
7986;101 Slachterijen en vleeswarenindustrie;2024 1e kwartaal;820;560;65;50;40;25;30;20;30;765.0;805.0;565;250
7987;101 Slachterijen en vleeswarenindustrie;2024 2e kwartaal;835;580;65;45;40;30;25;20;30;780.0;820.0;585;245
7988;101 Slachterijen en vleeswarenindustrie;2024 3e kwartaal;835;585;65;40;40;30;25;25;30;785.0;825.0;590;245
7989;101 Slachterijen en vleeswarenindustrie;2024 4e kwartaal;835;580;65;40;40;30;30;25;30;780.0;820.0;585;245
7990;101 Slachterijen en vleeswarenindustrie;2025 1e kwartaal;820;565;60;45;40;30;25;25;30;770.0;805.0;585;235
7991;101 Slachterijen en vleeswarenindustrie;2025 2e kwartaal;780;530;55;40;45;30;30;25;25;730.0;765.0;555;225
7992;1011 Slachterijen (geen pluimvee);2007 1e kwartaal;330;155;45;30;35;30;15;10;10;310.0;325.0;235;95
7993;1011 Slachterijen (geen pluimvee);2007 2e kwartaal;335;170;40;30;35;30;15;10;10;320.0;335.0;240;95
7994;1011 Slachterijen (geen pluimvee);2007 3e kwartaal;340;180;40;30;30;30;15;10;10;320.0;340.0;245;95
7995;1011 Slachterijen (geen pluimvee);2007 4e kwartaal;330;165;45;30;30;25;15;10;10;310.0;325.0;235;95
7996;1011 Slachterijen (geen pluimvee);2008 1e kwartaal;340;170;40;30;30;30;15;10;10;320.0;335.0;240;100
7997;1011 Slachterijen (geen pluimvee);2008 2e kwartaal;340;175;40;30;30;30;15;10;10;320.0;335.0;245;95
7998;1011 Slachterijen (geen pluimvee);2008 3e kwartaal;330;170;40;30;30;25;15;10;10;315.0;330.0;240;95
7999;1011 Slachterijen (geen pluimvee);2008 4e kwartaal;335;170;40;30;30;30;15;10;10;315.0;330.0;240;95
8000;1011 Slachterijen (geen pluimvee);2009 1e kwartaal;335;170;40;30;30;25;15;10;10;315.0;330.0;240;95
8001;1011 Slachterijen (geen pluimvee);2009 2e kwartaal;335;170;40;35;25;25;15;10;10;315.0;330.0;240;95
8002;1011 Slachterijen (geen pluimvee);2009 3e kwartaal;340;170;40;35;30;20;15;10;10;315.0;335.0;240;95
8003;1011 Slachterijen (geen pluimvee);2009 4e kwartaal;340;170;45;30;30;25;15;15;10;315.0;335.0;240;100
8004;1011 Slachterijen (geen pluimvee);2010 1e kwartaal;315;155;45;30;30;20;15;10;10;295.0;310.0;215;100
8005;1011 Slachterijen (geen pluimvee);2010 2e kwartaal;315;155;40;25;35;20;20;10;10;295.0;315.0;215;105
8006;1011 Slachterijen (geen pluimvee);2010 3e kwartaal;310;155;40;30;35;20;15;5;10;295.0;310.0;210;100
8007;1011 Slachterijen (geen pluimvee);2010 4e kwartaal;315;155;40;30;30;20;20;5;10;300.0;315.0;215;100
8008;1011 Slachterijen (geen pluimvee);2011 1e kwartaal;320;160;40;30;35;20;20;5;10;305.0;320.0;220;100
8009;1011 Slachterijen (geen pluimvee);2011 2e kwartaal;315;155;40;30;35;20;20;5;10;295.0;310.0;220;95
8010;1011 Slachterijen (geen pluimvee);2011 3e kwartaal;315;165;35;25;35;15;20;5;10;300.0;315.0;220;95
8011;1011 Slachterijen (geen pluimvee);2011 4e kwartaal;325;170;40;25;35;15;25;5;10;305.0;320.0;225;95
8012;1011 Slachterijen (geen pluimvee);2012 1e kwartaal;315;170;40;20;35;15;25;5;10;305.0;315.0;225;95
8013;1011 Slachterijen (geen pluimvee);2012 2e kwartaal;315;170;40;20;35;15;20;5;10;300.0;310.0;220;95
8014;1011 Slachterijen (geen pluimvee);2012 3e kwartaal;315;175;40;25;25;15;20;5;10;300.0;310.0;225;90
8015;1011 Slachterijen (geen pluimvee);2012 4e kwartaal;315;175;40;25;25;15;20;5;10;300.0;315.0;225;90
8016;1011 Slachterijen (geen pluimvee);2013 1e kwartaal;310;170;40;20;25;15;20;5;10;295.0;310.0;220;90
8017;1011 Slachterijen (geen pluimvee);2013 2e kwartaal;310;180;35;20;25;20;20;5;10;295.0;305.0;220;90
8018;1011 Slachterijen (geen pluimvee);2013 3e kwartaal;310;180;35;25;25;15;20;5;10;295.0;305.0;225;85
8019;1011 Slachterijen (geen pluimvee);2013 4e kwartaal;300;170;35;25;25;20;20;5;10;285.0;295.0;220;80
8020;1011 Slachterijen (geen pluimvee);2014 1e kwartaal;295;175;30;20;25;15;15;5;10;280.0;295.0;215;80
8021;1011 Slachterijen (geen pluimvee);2014 2e kwartaal;295;175;25;25;20;15;15;5;10;275.0;290.0;215;80
8022;1011 Slachterijen (geen pluimvee);2014 3e kwartaal;290;170;30;20;25;15;15;5;10;275.0;285.0;210;75
8023;1011 Slachterijen (geen pluimvee);2014 4e kwartaal;285;175;25;20;25;15;15;5;10;275.0;285.0;215;70
8024;1011 Slachterijen (geen pluimvee);2015 1e kwartaal;280;165;30;20;25;15;10;5;10;265.0;280.0;210;70
8025;1011 Slachterijen (geen pluimvee);2015 2e kwartaal;285;170;30;20;25;15;10;5;10;270.0;285.0;215;70
8026;1011 Slachterijen (geen pluimvee);2015 3e kwartaal;285;170;30;20;25;15;10;5;10;275.0;285.0;210;75
8027;1011 Slachterijen (geen pluimvee);2015 4e kwartaal;285;170;35;20;20;15;10;5;10;275.0;285.0;205;80
8028;1011 Slachterijen (geen pluimvee);2016 1e kwartaal;285;170;35;20;20;15;10;5;10;275.0;285.0;210;80
8029;1011 Slachterijen (geen pluimvee);2016 2e kwartaal;290;175;35;20;20;15;10;5;10;275.0;285.0;210;75
8030;1011 Slachterijen (geen pluimvee);2016 3e kwartaal;280;175;30;20;20;15;10;5;10;270.0;280.0;205;75
8031;1011 Slachterijen (geen pluimvee);2016 4e kwartaal;280;170;35;15;25;15;10;5;10;265.0;275.0;200;75
8032;1011 Slachterijen (geen pluimvee);2017 1e kwartaal;275;170;30;15;20;15;10;5;10;265.0;275.0;200;75
8033;1011 Slachterijen (geen pluimvee);2017 2e kwartaal;275;170;30;20;15;15;10;5;10;260.0;275.0;195;80
8034;1011 Slachterijen (geen pluimvee);2017 3e kwartaal;280;175;35;15;20;10;10;5;10;265.0;280.0;200;80
8035;1011 Slachterijen (geen pluimvee);2017 4e kwartaal;280;180;35;15;15;10;10;5;10;265.0;280.0;200;80
8036;1011 Slachterijen (geen pluimvee);2018 1e kwartaal;280;180;30;20;15;10;10;5;10;265.0;280.0;205;80
8037;1011 Slachterijen (geen pluimvee);2018 2e kwartaal;285;185;30;20;10;10;10;5;10;270.0;285.0;205;85
8038;1011 Slachterijen (geen pluimvee);2018 3e kwartaal;290;190;30;20;10;10;10;5;10;275.0;285.0;205;85
8039;1011 Slachterijen (geen pluimvee);2018 4e kwartaal;290;190;30;20;10;10;10;5;10;275.0;285.0;210;80
8040;1011 Slachterijen (geen pluimvee);2019 1e kwartaal;290;195;25;20;15;10;10;5;10;275.0;285.0;205;85
8041;1011 Slachterijen (geen pluimvee);2019 2e kwartaal;285;195;25;20;15;10;10;5;10;270.0;285.0;205;80
8042;1011 Slachterijen (geen pluimvee);2019 3e kwartaal;295;200;30;20;15;10;10;5;10;280.0;290.0;215;80
8043;1011 Slachterijen (geen pluimvee);2019 4e kwartaal;305;210;25;20;10;10;10;5;10;285.0;300.0;225;80
8044;1011 Slachterijen (geen pluimvee);2020 1e kwartaal;305;210;30;15;15;10;10;5;10;290.0;300.0;225;75
8045;1011 Slachterijen (geen pluimvee);2020 2e kwartaal;305;215;30;15;15;10;10;5;10;290.0;300.0;225;75
8046;1011 Slachterijen (geen pluimvee);2020 3e kwartaal;310;225;25;20;10;10;10;5;10;295.0;310.0;235;80
8047;1011 Slachterijen (geen pluimvee);2020 4e kwartaal;310;230;20;15;10;10;5;5;10;295.0;310.0;235;75
8048;1011 Slachterijen (geen pluimvee);2021 1e kwartaal;315;230;25;15;10;5;10;5;10;300.0;315.0;240;75
8049;1011 Slachterijen (geen pluimvee);2021 2e kwartaal;315;230;25;15;15;10;10;5;10;300.0;315.0;245;75
8050;1011 Slachterijen (geen pluimvee);2021 3e kwartaal;325;235;25;20;15;10;10;5;10;310.0;320.0;250;75
8051;1011 Slachterijen (geen pluimvee);2021 4e kwartaal;325;230;25;20;15;10;10;5;10;305.0;320.0;250;75
8052;1011 Slachterijen (geen pluimvee);2022 1e kwartaal;325;235;25;20;15;10;10;5;10;310.0;325.0;255;75
8053;1011 Slachterijen (geen pluimvee);2022 2e kwartaal;330;240;20;20;15;10;10;5;10;315.0;325.0;260;70
8054;1011 Slachterijen (geen pluimvee);2022 3e kwartaal;335;245;25;20;15;10;10;5;10;320.0;335.0;265;70
8055;1011 Slachterijen (geen pluimvee);2022 4e kwartaal;335;245;25;20;15;10;10;5;10;320.0;330.0;265;70
8056;1011 Slachterijen (geen pluimvee);2023 1e kwartaal;335;250;20;20;15;10;10;5;10;320.0;335.0;270;65
8057;1011 Slachterijen (geen pluimvee);2023 2e kwartaal;340;250;25;15;15;10;5;5;10;325.0;335.0;275;65
8058;1011 Slachterijen (geen pluimvee);2023 3e kwartaal;355;265;25;15;15;10;5;5;10;340.0;350.0;285;70
8059;1011 Slachterijen (geen pluimvee);2023 4e kwartaal;360;270;30;15;15;10;5;5;10;345.0;355.0;290;70
8060;1011 Slachterijen (geen pluimvee);2024 1e kwartaal;365;275;25;15;15;10;5;10;10;350.0;360.0;295;70
8061;1011 Slachterijen (geen pluimvee);2024 2e kwartaal;365;280;25;15;15;10;5;10;5;350.0;365.0;300;70
8062;1011 Slachterijen (geen pluimvee);2024 3e kwartaal;375;285;25;15;15;10;5;10;5;360.0;370.0;305;70
8063;1011 Slachterijen (geen pluimvee);2024 4e kwartaal;365;280;25;15;15;10;5;10;5;350.0;360.0;295;70
8064;1011 Slachterijen (geen pluimvee);2025 1e kwartaal;365;280;20;15;15;10;5;10;5;350.0;360.0;300;65
