ID;Geslacht;Leeftijd;Recidive;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenPer10000Inwoners_2;TotaalVerdachtenVanMisdrijven_3;VerdachtenPer10000Inwoners_4
5354;Mannen;14000;Totaal verdachten;2013;3240.0;246.0;2690.0;194.0
5355;Mannen;14000;Totaal verdachten;2014;3010.0;238.0;2330.0;180.0
5356;Mannen;14000;Totaal verdachten;2015;2630.0;210.0;;
5357;Mannen;14000;Totaal verdachten;2016;2410.0;196.0;;
5358;Mannen;14000;Totaal verdachten;2017;2310.0;184.0;;
5359;Mannen;14000;Totaal verdachten;2018;2180.0;174.0;;
5360;Mannen;14000;Totaal verdachten;2019;2350.0;183.0;;
5361;Mannen;14000;Totaal verdachten;2020;2310.0;170.0;;
5362;Mannen;14000;Totaal verdachten;2021;2210.0;164.0;;
5363;Mannen;14000;Totaal verdachten;2022;2340.0;172.0;;
5364;Mannen;14000;First offender;2005;1450.0;88.0;1440.0;88.0
5365;Mannen;14000;First offender;2006;1450.0;91.0;1330.0;85.0
5366;Mannen;14000;First offender;2007;1360.0;86.0;1340.0;86.0
5367;Mannen;14000;First offender;2008;1360.0;83.0;1210.0;73.0
5368;Mannen;14000;First offender;2009;1290.0;77.0;1100.0;66.0
5369;Mannen;14000;First offender;2010;;;1000.0;59.0
5370;Mannen;14000;First offender;2011;;;1000.0;60.0
5371;Mannen;14000;First offender;2012;;;810.0;50.0
5372;Mannen;14000;First offender;2013;;;700.0;42.0
5373;Mannen;14000;First offender;2014;;;590.0;38.0
5374;Mannen;14000;First offender;2015;;;;
5375;Mannen;14000;First offender;2016;;;;
5376;Mannen;14000;First offender;2017;;;;
5377;Mannen;14000;First offender;2018;;;;
5378;Mannen;14000;First offender;2019;;;;
5379;Mannen;14000;First offender;2020;;;;
5380;Mannen;14000;First offender;2021;;;;
5381;Mannen;14000;First offender;2022;;;;
5382;Mannen;14000;Meer- of veelpleger;2005;3560.0;223.0;2700.0;177.0
5383;Mannen;14000;Meer- of veelpleger;2006;3530.0;231.0;2680.0;184.0
5384;Mannen;14000;Meer- of veelpleger;2007;3200.0;216.0;2560.0;176.0
5385;Mannen;14000;Meer- of veelpleger;2008;3090.0;200.0;2390.0;160.0
5386;Mannen;14000;Meer- of veelpleger;2009;3180.0;202.0;2500.0;164.0
5387;Mannen;14000;Meer- of veelpleger;2010;;;2290.0;153.0
5388;Mannen;14000;Meer- of veelpleger;2011;;;2380.0;163.0
5389;Mannen;14000;Meer- of veelpleger;2012;;;2260.0;163.0
5390;Mannen;14000;Meer- of veelpleger;2013;;;2000.0;152.0
5391;Mannen;14000;Meer- of veelpleger;2014;;;1740.0;142.0
5392;Mannen;14000;Meer- of veelpleger;2015;;;;
5393;Mannen;14000;Meer- of veelpleger;2016;;;;
5394;Mannen;14000;Meer- of veelpleger;2017;;;;
5395;Mannen;14000;Meer- of veelpleger;2018;;;;
5396;Mannen;14000;Meer- of veelpleger;2019;;;;
5397;Mannen;14000;Meer- of veelpleger;2020;;;;
5398;Mannen;14000;Meer- of veelpleger;2021;;;;
5399;Mannen;14000;Meer- of veelpleger;2022;;;;
5400;Mannen;14100;Totaal verdachten;2005;4850.0;307.0;4030.0;257.0
5401;Mannen;14100;Totaal verdachten;2006;4720.0;302.0;3950.0;254.0
5402;Mannen;14100;Totaal verdachten;2007;4690.0;301.0;3870.0;257.0
5403;Mannen;14100;Totaal verdachten;2008;4290.0;283.0;3540.0;235.0
5404;Mannen;14100;Totaal verdachten;2009;4230.0;276.0;3330.0;219.0
5405;Mannen;14100;Totaal verdachten;2010;4180.0;270.0;3220.0;206.0
5406;Mannen;14100;Totaal verdachten;2011;4120.0;267.0;3290.0;209.0
5407;Mannen;14100;Totaal verdachten;2012;3780.0;257.0;3070.0;206.0
5408;Mannen;14100;Totaal verdachten;2013;3310.0;235.0;2730.0;190.0
5409;Mannen;14100;Totaal verdachten;2014;3050.0;235.0;2400.0;182.0
5410;Mannen;14100;Totaal verdachten;2015;2650.0;208.0;;
5411;Mannen;14100;Totaal verdachten;2016;2350.0;188.0;;
5412;Mannen;14100;Totaal verdachten;2017;2180.0;179.0;;
5413;Mannen;14100;Totaal verdachten;2018;2160.0;171.0;;
5414;Mannen;14100;Totaal verdachten;2019;2170.0;168.0;;
5415;Mannen;14100;Totaal verdachten;2020;2180.0;167.0;;
5416;Mannen;14100;Totaal verdachten;2021;2110.0;158.0;;
5417;Mannen;14100;Totaal verdachten;2022;2300.0;168.0;;
5418;Mannen;14100;First offender;2005;1460.0;87.0;1440.0;88.0
5419;Mannen;14100;First offender;2006;1420.0;85.0;1370.0;82.0
5420;Mannen;14100;First offender;2007;1290.0;82.0;1250.0;78.0
5421;Mannen;14100;First offender;2008;1280.0;81.0;1160.0;72.0
5422;Mannen;14100;First offender;2009;1240.0;77.0;1050.0;63.0
5423;Mannen;14100;First offender;2010;;;920.0;53.0
5424;Mannen;14100;First offender;2011;;;950.0;55.0
5425;Mannen;14100;First offender;2012;;;860.0;52.0
5426;Mannen;14100;First offender;2013;;;730.0;43.0
5427;Mannen;14100;First offender;2014;;;590.0;39.0
5428;Mannen;14100;First offender;2015;;;;
5429;Mannen;14100;First offender;2016;;;;
5430;Mannen;14100;First offender;2017;;;;
5431;Mannen;14100;First offender;2018;;;;
5432;Mannen;14100;First offender;2019;;;;
5433;Mannen;14100;First offender;2020;;;;
5434;Mannen;14100;First offender;2021;;;;
5435;Mannen;14100;First offender;2022;;;;
5436;Mannen;14100;Meer- of veelpleger;2005;3390.0;220.0;2600.0;169.0
5437;Mannen;14100;Meer- of veelpleger;2006;3300.0;217.0;2580.0;172.0
5438;Mannen;14100;Meer- of veelpleger;2007;3390.0;219.0;2620.0;178.0
5439;Mannen;14100;Meer- of veelpleger;2008;3010.0;202.0;2380.0;163.0
5440;Mannen;14100;Meer- of veelpleger;2009;2990.0;199.0;2290.0;156.0
5441;Mannen;14100;Meer- of veelpleger;2010;;;2300.0;153.0
5442;Mannen;14100;Meer- of veelpleger;2011;;;2340.0;154.0
5443;Mannen;14100;Meer- of veelpleger;2012;;;2210.0;154.0
5444;Mannen;14100;Meer- of veelpleger;2013;;;2010.0;146.0
5445;Mannen;14100;Meer- of veelpleger;2014;;;1810.0;143.0
5446;Mannen;14100;Meer- of veelpleger;2015;;;;
5447;Mannen;14100;Meer- of veelpleger;2016;;;;
5448;Mannen;14100;Meer- of veelpleger;2017;;;;
5449;Mannen;14100;Meer- of veelpleger;2018;;;;
5450;Mannen;14100;Meer- of veelpleger;2019;;;;
5451;Mannen;14100;Meer- of veelpleger;2020;;;;
5452;Mannen;14100;Meer- of veelpleger;2021;;;;
5453;Mannen;14100;Meer- of veelpleger;2022;;;;
5454;Mannen;14200;Totaal verdachten;2005;4550.0;290.0;3760.0;245.0
5455;Mannen;14200;Totaal verdachten;2006;4680.0;300.0;3900.0;254.0
5456;Mannen;14200;Totaal verdachten;2007;4520.0;290.0;3740.0;244.0
5457;Mannen;14200;Totaal verdachten;2008;4350.0;285.0;3560.0;234.0
5458;Mannen;14200;Totaal verdachten;2009;3970.0;264.0;3150.0;210.0
5459;Mannen;14200;Totaal verdachten;2010;3810.0;256.0;3030.0;202.0
5460;Mannen;14200;Totaal verdachten;2011;3950.0;254.0;3180.0;201.0
5461;Mannen;14200;Totaal verdachten;2012;3810.0;248.0;3170.0;201.0
5462;Mannen;14200;Totaal verdachten;2013;3560.0;241.0;2930.0;194.0
5463;Mannen;14200;Totaal verdachten;2014;3170.0;229.0;2490.0;175.0
5464;Mannen;14200;Totaal verdachten;2015;2640.0;201.0;;
5465;Mannen;14200;Totaal verdachten;2016;2330.0;183.0;;
5466;Mannen;14200;Totaal verdachten;2017;2090.0;165.0;;
5467;Mannen;14200;Totaal verdachten;2018;2040.0;166.0;;
5468;Mannen;14200;Totaal verdachten;2019;2010.0;157.0;;
5469;Mannen;14200;Totaal verdachten;2020;1990.0;157.0;;
5470;Mannen;14200;Totaal verdachten;2021;1930.0;151.0;;
5471;Mannen;14200;Totaal verdachten;2022;2150.0;159.0;;
5472;Mannen;14200;First offender;2005;1400.0;86.0;1390.0;88.0
5473;Mannen;14200;First offender;2006;1390.0;85.0;1350.0;84.0
5474;Mannen;14200;First offender;2007;1330.0;82.0;1300.0;80.0
5475;Mannen;14200;First offender;2008;1400.0;89.0;1220.0;76.0
5476;Mannen;14200;First offender;2009;1150.0;75.0;970.0;60.0
5477;Mannen;14200;First offender;2010;;;950.0;59.0
5478;Mannen;14200;First offender;2011;;;930.0;54.0
5479;Mannen;14200;First offender;2012;;;910.0;52.0
5480;Mannen;14200;First offender;2013;;;780.0;46.0
5481;Mannen;14200;First offender;2014;;;640.0;40.0
5482;Mannen;14200;First offender;2015;;;;
5483;Mannen;14200;First offender;2016;;;;
5484;Mannen;14200;First offender;2017;;;;
5485;Mannen;14200;First offender;2018;;;;
5486;Mannen;14200;First offender;2019;;;;
5487;Mannen;14200;First offender;2020;;;;
5488;Mannen;14200;First offender;2021;;;;
5489;Mannen;14200;First offender;2022;;;;
5490;Mannen;14200;Meer- of veelpleger;2005;3150.0;204.0;2370.0;157.0
5491;Mannen;14200;Meer- of veelpleger;2006;3300.0;215.0;2550.0;170.0
5492;Mannen;14200;Meer- of veelpleger;2007;3190.0;208.0;2450.0;164.0
5493;Mannen;14200;Meer- of veelpleger;2008;2950.0;196.0;2350.0;157.0
5494;Mannen;14200;Meer- of veelpleger;2009;2820.0;190.0;2180.0;150.0
5495;Mannen;14200;Meer- of veelpleger;2010;;;2080.0;143.0
5496;Mannen;14200;Meer- of veelpleger;2011;;;2250.0;147.0
5497;Mannen;14200;Meer- of veelpleger;2012;;;2260.0;149.0
5498;Mannen;14200;Meer- of veelpleger;2013;;;2150.0;148.0
5499;Mannen;14200;Meer- of veelpleger;2014;;;1850.0;135.0
5500;Mannen;14200;Meer- of veelpleger;2015;;;;
5501;Mannen;14200;Meer- of veelpleger;2016;;;;
5502;Mannen;14200;Meer- of veelpleger;2017;;;;
5503;Mannen;14200;Meer- of veelpleger;2018;;;;
5504;Mannen;14200;Meer- of veelpleger;2019;;;;
5505;Mannen;14200;Meer- of veelpleger;2020;;;;
5506;Mannen;14200;Meer- of veelpleger;2021;;;;
5507;Mannen;14200;Meer- of veelpleger;2022;;;;
5508;Mannen;14300;Totaal verdachten;2005;4340.0;285.0;3640.0;243.0
5509;Mannen;14300;Totaal verdachten;2006;4340.0;280.0;3670.0;242.0
5510;Mannen;14300;Totaal verdachten;2007;4420.0;283.0;3800.0;247.0
5511;Mannen;14300;Totaal verdachten;2008;4250.0;273.0;3450.0;225.0
5512;Mannen;14300;Totaal verdachten;2009;3980.0;264.0;3130.0;210.0
5513;Mannen;14300;Totaal verdachten;2010;3590.0;243.0;2760.0;186.0
5514;Mannen;14300;Totaal verdachten;2011;3730.0;249.0;2890.0;192.0
5515;Mannen;14300;Totaal verdachten;2012;3780.0;245.0;3000.0;193.0
5516;Mannen;14300;Totaal verdachten;2013;3470.0;230.0;2830.0;182.0
5517;Mannen;14300;Totaal verdachten;2014;3160.0;217.0;2510.0;167.0
5518;Mannen;14300;Totaal verdachten;2015;2790.0;197.0;;
5519;Mannen;14300;Totaal verdachten;2016;2390.0;182.0;;
5520;Mannen;14300;Totaal verdachten;2017;2080.0;164.0;;
5521;Mannen;14300;Totaal verdachten;2018;2020.0;161.0;;
5522;Mannen;14300;Totaal verdachten;2019;1920.0;154.0;;
5523;Mannen;14300;Totaal verdachten;2020;1900.0;151.0;;
5524;Mannen;14300;Totaal verdachten;2021;1820.0;144.0;;
5525;Mannen;14300;Totaal verdachten;2022;1960.0;151.0;;
5526;Mannen;14300;First offender;2005;1340.0;84.0;1340.0;87.0
5527;Mannen;14300;First offender;2006;1380.0;87.0;1360.0;88.0
5528;Mannen;14300;First offender;2007;1290.0;81.0;1310.0;80.0
5529;Mannen;14300;First offender;2008;1280.0;78.0;1150.0;71.0
5530;Mannen;14300;First offender;2009;1210.0;77.0;1010.0;63.0
5531;Mannen;14300;First offender;2010;;;840.0;53.0
5532;Mannen;14300;First offender;2011;;;910.0;55.0
5533;Mannen;14300;First offender;2012;;;830.0;49.0
5534;Mannen;14300;First offender;2013;;;740.0;43.0
5535;Mannen;14300;First offender;2014;;;650.0;38.0
5536;Mannen;14300;First offender;2015;;;;
5537;Mannen;14300;First offender;2016;;;;
5538;Mannen;14300;First offender;2017;;;;
5539;Mannen;14300;First offender;2018;;;;
5540;Mannen;14300;First offender;2019;;;;
5541;Mannen;14300;First offender;2020;;;;
5542;Mannen;14300;First offender;2021;;;;
5543;Mannen;14300;First offender;2022;;;;
5544;Mannen;14300;Meer- of veelpleger;2005;2990.0;201.0;2310.0;156.0
5545;Mannen;14300;Meer- of veelpleger;2006;2960.0;193.0;2310.0;154.0
5546;Mannen;14300;Meer- of veelpleger;2007;3130.0;202.0;2490.0;167.0
5547;Mannen;14300;Meer- of veelpleger;2008;2970.0;194.0;2310.0;154.0
5548;Mannen;14300;Meer- of veelpleger;2009;2770.0;187.0;2130.0;146.0
5549;Mannen;14300;Meer- of veelpleger;2010;;;1930.0;132.0
5550;Mannen;14300;Meer- of veelpleger;2011;;;1980.0;137.0
5551;Mannen;14300;Meer- of veelpleger;2012;;;2170.0;144.0
5552;Mannen;14300;Meer- of veelpleger;2013;;;2090.0;139.0
5553;Mannen;14300;Meer- of veelpleger;2014;;;1860.0;129.0
5554;Mannen;14300;Meer- of veelpleger;2015;;;;
5555;Mannen;14300;Meer- of veelpleger;2016;;;;
5556;Mannen;14300;Meer- of veelpleger;2017;;;;
5557;Mannen;14300;Meer- of veelpleger;2018;;;;
5558;Mannen;14300;Meer- of veelpleger;2019;;;;
5559;Mannen;14300;Meer- of veelpleger;2020;;;;
5560;Mannen;14300;Meer- of veelpleger;2021;;;;
5561;Mannen;14300;Meer- of veelpleger;2022;;;;
5562;Mannen;14400;Totaal verdachten;2005;4020.0;269.0;3250.0;220.0
5563;Mannen;14400;Totaal verdachten;2006;4130.0;275.0;3420.0;230.0
5564;Mannen;14400;Totaal verdachten;2007;4090.0;268.0;3400.0;227.0
5565;Mannen;14400;Totaal verdachten;2008;4060.0;258.0;3360.0;217.0
5566;Mannen;14400;Totaal verdachten;2009;3940.0;252.0;3090.0;201.0
5567;Mannen;14400;Totaal verdachten;2010;3660.0;244.0;2830.0;188.0
5568;Mannen;14400;Totaal verdachten;2011;3560.0;243.0;2900.0;194.0
5569;Mannen;14400;Totaal verdachten;2012;3380.0;227.0;2770.0;184.0
5570;Mannen;14400;Totaal verdachten;2013;3330.0;218.0;2760.0;175.0
5571;Mannen;14400;Totaal verdachten;2014;3120.0;205.0;2420.0;154.0
5572;Mannen;14400;Totaal verdachten;2015;2750.0;188.0;;
5573;Mannen;14400;Totaal verdachten;2016;2460.0;177.0;;
5574;Mannen;14400;Totaal verdachten;2017;2150.0;163.0;;
5575;Mannen;14400;Totaal verdachten;2018;1940.0;151.0;;
5576;Mannen;14400;Totaal verdachten;2019;1940.0;157.0;;
5577;Mannen;14400;Totaal verdachten;2020;1730.0;140.0;;
5578;Mannen;14400;Totaal verdachten;2021;1650.0;131.0;;
5579;Mannen;14400;Totaal verdachten;2022;1890.0;147.0;;
5580;Mannen;14400;First offender;2005;1270.0;82.0;1230.0;79.0
5581;Mannen;14400;First offender;2006;1320.0;85.0;1240.0;81.0
5582;Mannen;14400;First offender;2007;1210.0;76.0;1200.0;77.0
5583;Mannen;14400;First offender;2008;1270.0;77.0;1160.0;72.0
5584;Mannen;14400;First offender;2009;1230.0;75.0;1000.0;61.0
5585;Mannen;14400;First offender;2010;;;870.0;54.0
5586;Mannen;14400;First offender;2011;;;890.0;56.0
5587;Mannen;14400;First offender;2012;;;810.0;50.0
5588;Mannen;14400;First offender;2013;;;750.0;43.0
5589;Mannen;14400;First offender;2014;;;630.0;35.0
5590;Mannen;14400;First offender;2015;;;;
5591;Mannen;14400;First offender;2016;;;;
5592;Mannen;14400;First offender;2017;;;;
5593;Mannen;14400;First offender;2018;;;;
5594;Mannen;14400;First offender;2019;;;;
5595;Mannen;14400;First offender;2020;;;;
5596;Mannen;14400;First offender;2021;;;;
5597;Mannen;14400;First offender;2022;;;;
5598;Mannen;14400;Meer- of veelpleger;2005;2750.0;187.0;2020.0;141.0
5599;Mannen;14400;Meer- of veelpleger;2006;2820.0;190.0;2180.0;149.0
5600;Mannen;14400;Meer- of veelpleger;2007;2880.0;192.0;2190.0;150.0
5601;Mannen;14400;Meer- of veelpleger;2008;2780.0;181.0;2210.0;145.0
5602;Mannen;14400;Meer- of veelpleger;2009;2710.0;177.0;2090.0;140.0
5603;Mannen;14400;Meer- of veelpleger;2010;;;1960.0;134.0
5604;Mannen;14400;Meer- of veelpleger;2011;;;2010.0;138.0
5605;Mannen;14400;Meer- of veelpleger;2012;;;1960.0;134.0
5606;Mannen;14400;Meer- of veelpleger;2013;;;2010.0;132.0
5607;Mannen;14400;Meer- of veelpleger;2014;;;1790.0;119.0
5608;Mannen;14400;Meer- of veelpleger;2015;;;;
5609;Mannen;14400;Meer- of veelpleger;2016;;;;
5610;Mannen;14400;Meer- of veelpleger;2017;;;;
5611;Mannen;14400;Meer- of veelpleger;2018;;;;
5612;Mannen;14400;Meer- of veelpleger;2019;;;;
5613;Mannen;14400;Meer- of veelpleger;2020;;;;
5614;Mannen;14400;Meer- of veelpleger;2021;;;;
5615;Mannen;14400;Meer- of veelpleger;2022;;;;
5616;Mannen;14500;Totaal verdachten;2005;3940.0;265.0;3270.0;226.0
5617;Mannen;14500;Totaal verdachten;2006;3870.0;264.0;3190.0;222.0
5618;Mannen;14500;Totaal verdachten;2007;3840.0;259.0;3240.0;221.0
5619;Mannen;14500;Totaal verdachten;2008;3810.0;252.0;3120.0;206.0
5620;Mannen;14500;Totaal verdachten;2009;3830.0;249.0;3030.0;198.0
5621;Mannen;14500;Totaal verdachten;2010;3610.0;237.0;2760.0;179.0
5622;Mannen;14500;Totaal verdachten;2011;3520.0;238.0;2800.0;188.0
5623;Mannen;14500;Totaal verdachten;2012;3230.0;221.0;2680.0;182.0
5624;Mannen;14500;Totaal verdachten;2013;3030.0;205.0;2490.0;166.0
5625;Mannen;14500;Totaal verdachten;2014;3000.0;197.0;2310.0;147.0
5626;Mannen;14500;Totaal verdachten;2015;2820.0;187.0;;
5627;Mannen;14500;Totaal verdachten;2016;2590.0;176.0;;
5628;Mannen;14500;Totaal verdachten;2017;2170.0;155.0;;
5629;Mannen;14500;Totaal verdachten;2018;2050.0;155.0;;
5630;Mannen;14500;Totaal verdachten;2019;1860.0;144.0;;
5631;Mannen;14500;Totaal verdachten;2020;1720.0;136.0;;
5632;Mannen;14500;Totaal verdachten;2021;1570.0;123.0;;
5633;Mannen;14500;Totaal verdachten;2022;1610.0;125.0;;
5634;Mannen;14500;First offender;2005;1290.0;85.0;1260.0;86.0
5635;Mannen;14500;First offender;2006;1240.0;83.0;1190.0;80.0
5636;Mannen;14500;First offender;2007;1210.0;79.0;1140.0;76.0
5637;Mannen;14500;First offender;2008;1310.0;84.0;1100.0;70.0
5638;Mannen;14500;First offender;2009;1190.0;76.0;1000.0;62.0
5639;Mannen;14500;First offender;2010;;;870.0;54.0
5640;Mannen;14500;First offender;2011;;;900.0;56.0
5641;Mannen;14500;First offender;2012;;;800.0;52.0
5642;Mannen;14500;First offender;2013;;;720.0;45.0
5643;Mannen;14500;First offender;2014;;;620.0;36.0
5644;Mannen;14500;First offender;2015;;;;
5645;Mannen;14500;First offender;2016;;;;
5646;Mannen;14500;First offender;2017;;;;
5647;Mannen;14500;First offender;2018;;;;
5648;Mannen;14500;First offender;2019;;;;
5649;Mannen;14500;First offender;2020;;;;
5650;Mannen;14500;First offender;2021;;;;
5651;Mannen;14500;First offender;2022;;;;
5652;Mannen;14500;Meer- of veelpleger;2005;2650.0;180.0;2010.0;140.0
5653;Mannen;14500;Meer- of veelpleger;2006;2630.0;181.0;2000.0;142.0
5654;Mannen;14500;Meer- of veelpleger;2007;2630.0;180.0;2100.0;145.0
5655;Mannen;14500;Meer- of veelpleger;2008;2500.0;168.0;2020.0;136.0
5656;Mannen;14500;Meer- of veelpleger;2009;2640.0;173.0;2030.0;136.0
5657;Mannen;14500;Meer- of veelpleger;2010;;;1890.0;125.0
5658;Mannen;14500;Meer- of veelpleger;2011;;;1900.0;132.0
5659;Mannen;14500;Meer- of veelpleger;2012;;;1880.0;130.0
5660;Mannen;14500;Meer- of veelpleger;2013;;;1760.0;122.0
5661;Mannen;14500;Meer- of veelpleger;2014;;;1690.0;111.0
5662;Mannen;14500;Meer- of veelpleger;2015;;;;
5663;Mannen;14500;Meer- of veelpleger;2016;;;;
5664;Mannen;14500;Meer- of veelpleger;2017;;;;
5665;Mannen;14500;Meer- of veelpleger;2018;;;;
5666;Mannen;14500;Meer- of veelpleger;2019;;;;
5667;Mannen;14500;Meer- of veelpleger;2020;;;;
5668;Mannen;14500;Meer- of veelpleger;2021;;;;
5669;Mannen;14500;Meer- of veelpleger;2022;;;;
5670;Mannen;14600;Totaal verdachten;2005;3610.0;249.0;2980.0;207.0
5671;Mannen;14600;Totaal verdachten;2006;3660.0;250.0;3030.0;214.0
5672;Mannen;14600;Totaal verdachten;2007;3690.0;249.0;2960.0;206.0
5673;Mannen;14600;Totaal verdachten;2008;3540.0;240.0;2910.0;196.0
5674;Mannen;14600;Totaal verdachten;2009;3570.0;234.0;2750.0;182.0
5675;Mannen;14600;Totaal verdachten;2010;3460.0;229.0;2700.0;178.0
5676;Mannen;14600;Totaal verdachten;2011;3510.0;232.0;2690.0;175.0
5677;Mannen;14600;Totaal verdachten;2012;3120.0;213.0;2530.0;169.0
5678;Mannen;14600;Totaal verdachten;2013;2890.0;199.0;2380.0;161.0
5679;Mannen;14600;Totaal verdachten;2014;2760.0;189.0;2110.0;140.0
5680;Mannen;14600;Totaal verdachten;2015;2750.0;183.0;;
5681;Mannen;14600;Totaal verdachten;2016;2440.0;162.0;;
5682;Mannen;14600;Totaal verdachten;2017;2270.0;154.0;;
5683;Mannen;14600;Totaal verdachten;2018;2030.0;144.0;;
5684;Mannen;14600;Totaal verdachten;2019;1900.0;143.0;;
5685;Mannen;14600;Totaal verdachten;2020;1700.0;133.0;;
5686;Mannen;14600;Totaal verdachten;2021;1550.0;122.0;;
5687;Mannen;14600;Totaal verdachten;2022;1610.0;130.0;;
5688;Mannen;14600;First offender;2005;1220.0;82.0;1170.0;78.0
5689;Mannen;14600;First offender;2006;1220.0;83.0;1160.0;80.0
5690;Mannen;14600;First offender;2007;1140.0;76.0;1090.0;74.0
5691;Mannen;14600;First offender;2008;1190.0;77.0;1030.0;67.0
5692;Mannen;14600;First offender;2009;1130.0;71.0;930.0;59.0
5693;Mannen;14600;First offender;2010;;;910.0;58.0
5694;Mannen;14600;First offender;2011;;;860.0;52.0
5695;Mannen;14600;First offender;2012;;;780.0;50.0
5696;Mannen;14600;First offender;2013;;;690.0;45.0
5697;Mannen;14600;First offender;2014;;;580.0;36.0
5698;Mannen;14600;First offender;2015;;;;
5699;Mannen;14600;First offender;2016;;;;
5700;Mannen;14600;First offender;2017;;;;
5701;Mannen;14600;First offender;2018;;;;
5702;Mannen;14600;First offender;2019;;;;
5703;Mannen;14600;First offender;2020;;;;
5704;Mannen;14600;First offender;2021;;;;
5705;Mannen;14600;First offender;2022;;;;
5706;Mannen;14600;Meer- of veelpleger;2005;2390.0;168.0;1810.0;129.0
5707;Mannen;14600;Meer- of veelpleger;2006;2430.0;167.0;1870.0;133.0
5708;Mannen;14600;Meer- of veelpleger;2007;2550.0;173.0;1870.0;132.0
5709;Mannen;14600;Meer- of veelpleger;2008;2340.0;163.0;1880.0;129.0
5710;Mannen;14600;Meer- of veelpleger;2009;2450.0;162.0;1820.0;123.0
5711;Mannen;14600;Meer- of veelpleger;2010;;;1790.0;120.0
5712;Mannen;14600;Meer- of veelpleger;2011;;;1840.0;123.0
5713;Mannen;14600;Meer- of veelpleger;2012;;;1750.0;119.0
5714;Mannen;14600;Meer- of veelpleger;2013;;;1690.0;116.0
5715;Mannen;14600;Meer- of veelpleger;2014;;;1520.0;104.0
5716;Mannen;14600;Meer- of veelpleger;2015;;;;
5717;Mannen;14600;Meer- of veelpleger;2016;;;;
5718;Mannen;14600;Meer- of veelpleger;2017;;;;
5719;Mannen;14600;Meer- of veelpleger;2018;;;;
5720;Mannen;14600;Meer- of veelpleger;2019;;;;
5721;Mannen;14600;Meer- of veelpleger;2020;;;;
5722;Mannen;14600;Meer- of veelpleger;2021;;;;
5723;Mannen;14600;Meer- of veelpleger;2022;;;;
5724;Mannen;14700;Totaal verdachten;2005;3280.0;235.0;2700.0;197.0
5725;Mannen;14700;Totaal verdachten;2006;3390.0;236.0;2840.0;200.0
5726;Mannen;14700;Totaal verdachten;2007;3530.0;244.0;2950.0;206.0
5727;Mannen;14700;Totaal verdachten;2008;3380.0;229.0;2710.0;185.0
5728;Mannen;14700;Totaal verdachten;2009;3320.0;227.0;2590.0;179.0
5729;Mannen;14700;Totaal verdachten;2010;3180.0;216.0;2440.0;164.0
5730;Mannen;14700;Totaal verdachten;2011;3230.0;216.0;2580.0;171.0
5731;Mannen;14700;Totaal verdachten;2012;3110.0;208.0;2580.0;168.0
5732;Mannen;14700;Totaal verdachten;2013;2970.0;203.0;2310.0;156.0
5733;Mannen;14700;Totaal verdachten;2014;2660.0;185.0;2080.0;141.0
5734;Mannen;14700;Totaal verdachten;2015;2410.0;165.0;;
5735;Mannen;14700;Totaal verdachten;2016;2450.0;163.0;;
5736;Mannen;14700;Totaal verdachten;2017;2310.0;154.0;;
5737;Mannen;14700;Totaal verdachten;2018;2040.0;141.0;;
5738;Mannen;14700;Totaal verdachten;2019;1930.0;138.0;;
5739;Mannen;14700;Totaal verdachten;2020;1710.0;129.0;;
5740;Mannen;14700;Totaal verdachten;2021;1530.0;119.0;;
5741;Mannen;14700;Totaal verdachten;2022;1600.0;123.0;;
5742;Mannen;14700;First offender;2005;1100.0;76.0;1060.0;76.0
5743;Mannen;14700;First offender;2006;1190.0;80.0;1130.0;78.0
5744;Mannen;14700;First offender;2007;1150.0;76.0;1140.0;77.0
5745;Mannen;14700;First offender;2008;1080.0;71.0;960.0;63.0
5746;Mannen;14700;First offender;2009;1090.0;74.0;930.0;62.0
5747;Mannen;14700;First offender;2010;;;790.0;52.0
5748;Mannen;14700;First offender;2011;;;880.0;56.0
5749;Mannen;14700;First offender;2012;;;780.0;47.0
5750;Mannen;14700;First offender;2013;;;730.0;46.0
5751;Mannen;14700;First offender;2014;;;550.0;35.0
5752;Mannen;14700;First offender;2015;;;;
5753;Mannen;14700;First offender;2016;;;;
5754;Mannen;14700;First offender;2017;;;;
5755;Mannen;14700;First offender;2018;;;;
5756;Mannen;14700;First offender;2019;;;;
5757;Mannen;14700;First offender;2020;;;;
5758;Mannen;14700;First offender;2021;;;;
5759;Mannen;14700;First offender;2022;;;;
5760;Mannen;14700;Meer- of veelpleger;2005;2180.0;159.0;1640.0;120.0
5761;Mannen;14700;Meer- of veelpleger;2006;2210.0;156.0;1710.0;122.0
5762;Mannen;14700;Meer- of veelpleger;2007;2370.0;168.0;1800.0;129.0
5763;Mannen;14700;Meer- of veelpleger;2008;2300.0;159.0;1750.0;122.0
5764;Mannen;14700;Meer- of veelpleger;2009;2220.0;153.0;1660.0;117.0
5765;Mannen;14700;Meer- of veelpleger;2010;;;1650.0;111.0
5766;Mannen;14700;Meer- of veelpleger;2011;;;1710.0;114.0
5767;Mannen;14700;Meer- of veelpleger;2012;;;1790.0;121.0
5768;Mannen;14700;Meer- of veelpleger;2013;;;1580.0;109.0
5769;Mannen;14700;Meer- of veelpleger;2014;;;1530.0;106.0
