ID;Leeftijd;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
1441;20 tot 25 jaar;4;2052;918847;466047;452980
1442;20 tot 25 jaar;4;2053;916926;464843;452276
1443;20 tot 25 jaar;4;2054;912719;462364;450161
1444;20 tot 25 jaar;4;2055;903318;457965;445504
1445;20 tot 25 jaar;4;2056;899125;455749;443562
1446;20 tot 25 jaar;4;2057;896086;454421;441825
1447;20 tot 25 jaar;4;2058;891591;452436;439482
1448;20 tot 25 jaar;4;2059;884065;448194;436098
1449;20 tot 25 jaar;4;2060;875742;443665;432140
1450;20 tot 25 jaar;5;2011;1036003;523994;511990
1451;20 tot 25 jaar;5;2012;1053507;532937;520583
1452;20 tot 25 jaar;5;2013;1066492;539127;527361
1453;20 tot 25 jaar;5;2014;1076269;543815;532468
1454;20 tot 25 jaar;5;2015;1083883;547792;536144
1455;20 tot 25 jaar;5;2016;1076880;543882;533091
1456;20 tot 25 jaar;5;2017;1069667;540744;529055
1457;20 tot 25 jaar;5;2018;1066568;538459;528169
1458;20 tot 25 jaar;5;2019;1070767;540638;530054
1459;20 tot 25 jaar;5;2020;1076373;543668;532596
1460;20 tot 25 jaar;5;2021;1091895;551432;540704
1461;20 tot 25 jaar;5;2022;1104197;556987;547248
1462;20 tot 25 jaar;5;2023;1112721;561538;551094
1463;20 tot 25 jaar;5;2024;1113872;562311;551603
1464;20 tot 25 jaar;5;2025;1106859;558382;548609
1465;20 tot 25 jaar;5;2026;1089532;549936;539745
1466;20 tot 25 jaar;5;2027;1073483;542081;531485
1467;20 tot 25 jaar;5;2028;1055586;532746;523046
1468;20 tot 25 jaar;5;2029;1042479;526096;516183
1469;20 tot 25 jaar;5;2030;1035271;522660;512746
1470;20 tot 25 jaar;5;2031;1033052;521327;511522
1471;20 tot 25 jaar;5;2032;1030963;520024;510758
1472;20 tot 25 jaar;5;2033;1033967;522052;511754
1473;20 tot 25 jaar;5;2034;1034656;522875;512222
1474;20 tot 25 jaar;5;2035;1036466;523127;513241
1475;20 tot 25 jaar;5;2036;1040016;524847;514897
1476;20 tot 25 jaar;5;2037;1044019;527591;517031
1477;20 tot 25 jaar;5;2038;1052128;531587;520502
1478;20 tot 25 jaar;5;2039;1060641;535855;523996
1479;20 tot 25 jaar;5;2040;1068739;539909;528955
1480;20 tot 25 jaar;5;2041;1080764;546814;533759
1481;20 tot 25 jaar;5;2042;1091039;551819;539403
1482;20 tot 25 jaar;5;2043;1100036;556737;543608
1483;20 tot 25 jaar;5;2044;1111506;562266;549241
1484;20 tot 25 jaar;5;2045;1120000;566853;553829
1485;20 tot 25 jaar;5;2046;1128136;570526;557577
1486;20 tot 25 jaar;5;2047;1134971;574160;561119
1487;20 tot 25 jaar;5;2048;1138752;576013;562707
1488;20 tot 25 jaar;5;2049;1145294;579441;566054
1489;20 tot 25 jaar;5;2050;1152235;583387;569341
1490;20 tot 25 jaar;5;2051;1155046;584293;570391
1491;20 tot 25 jaar;5;2052;1156724;585833;570922
1492;20 tot 25 jaar;5;2053;1159768;586767;572861
1493;20 tot 25 jaar;5;2054;1157480;586646;573238
1494;20 tot 25 jaar;5;2055;1158637;587124;572835
1495;20 tot 25 jaar;5;2056;1156216;585182;571289
1496;20 tot 25 jaar;5;2057;1154450;583753;570632
1497;20 tot 25 jaar;5;2058;1151973;582154;569712
1498;20 tot 25 jaar;5;2059;1147648;580843;566619
1499;20 tot 25 jaar;5;2060;1146943;579810;566324
1500;25 tot 30 jaar;1;2011;1002012;504698;497314
1501;25 tot 30 jaar;1;2012;1012700;510425;502275
1502;25 tot 30 jaar;1;2013;1029318;519228;510089
1503;25 tot 30 jaar;1;2014;1046172;527785;518386
1504;25 tot 30 jaar;1;2015;1059659;534027;525632
1505;25 tot 30 jaar;1;2016;1077775;543478;534298
1506;25 tot 30 jaar;1;2017;1090213;549925;540288
1507;25 tot 30 jaar;1;2018;1098434;553848;544586
1508;25 tot 30 jaar;1;2019;1105088;557109;547979
1509;25 tot 30 jaar;1;2020;1109936;559837;550099
1510;25 tot 30 jaar;1;2021;1101978;555571;546406
1511;25 tot 30 jaar;1;2022;1093656;551993;541663
1512;25 tot 30 jaar;1;2023;1089366;549333;540033
1513;25 tot 30 jaar;1;2024;1092577;551110;541467
1514;25 tot 30 jaar;1;2025;1096750;553422;543328
1515;25 tot 30 jaar;1;2026;1110326;560077;550249
1516;25 tot 30 jaar;1;2027;1121002;564937;556065
1517;25 tot 30 jaar;1;2028;1128311;569078;559233
1518;25 tot 30 jaar;1;2029;1128679;569329;559350
1519;25 tot 30 jaar;1;2030;1121170;565108;556062
1520;25 tot 30 jaar;1;2031;1103519;556427;547092
1521;25 tot 30 jaar;1;2032;1086926;548229;538698
1522;25 tot 30 jaar;1;2033;1068910;538726;530183
1523;25 tot 30 jaar;1;2034;1055068;531826;523242
1524;25 tot 30 jaar;1;2035;1048006;528329;519676
1525;25 tot 30 jaar;1;2036;1044417;526487;517930
1526;25 tot 30 jaar;1;2037;1041614;524886;516728
1527;25 tot 30 jaar;1;2038;1041394;525014;516380
1528;25 tot 30 jaar;1;2039;1038392;523269;515124
1529;25 tot 30 jaar;1;2040;1035370;521839;513531
1530;25 tot 30 jaar;1;2041;1035097;521696;513401
1531;25 tot 30 jaar;1;2042;1036952;522659;514293
1532;25 tot 30 jaar;1;2043;1040521;524501;516019
1533;25 tot 30 jaar;1;2044;1045195;526903;518292
1534;25 tot 30 jaar;1;2045;1050626;529692;520935
1535;25 tot 30 jaar;1;2046;1056555;532728;523827
1536;25 tot 30 jaar;1;2047;1062541;535784;526757
1537;25 tot 30 jaar;1;2048;1068360;538752;529608
1538;25 tot 30 jaar;1;2049;1073679;541456;532223
1539;25 tot 30 jaar;1;2050;1078370;543836;534535
1540;25 tot 30 jaar;1;2051;1082342;545844;536498
1541;25 tot 30 jaar;1;2052;1085684;547529;538155
1542;25 tot 30 jaar;1;2053;1088338;548862;539476
1543;25 tot 30 jaar;1;2054;1090340;549861;540480
1544;25 tot 30 jaar;1;2055;1091800;550588;541212
1545;25 tot 30 jaar;1;2056;1092670;551010;541660
1546;25 tot 30 jaar;1;2057;1092985;551158;541827
1547;25 tot 30 jaar;1;2058;1092544;550912;541632
1548;25 tot 30 jaar;1;2059;1091314;550278;541037
1549;25 tot 30 jaar;1;2060;1089252;549227;540024
1550;25 tot 30 jaar;2;2011;996423;501832;494591
1551;25 tot 30 jaar;2;2012;999769;503907;495871
1552;25 tot 30 jaar;2;2013;1008763;509048;499715
1553;25 tot 30 jaar;2;2014;1017221;513602;503658
1554;25 tot 30 jaar;2;2015;1023144;516333;506809
1555;25 tot 30 jaar;2;2016;1033770;522280;511593
1556;25 tot 30 jaar;2;2017;1038829;525139;513689
1557;25 tot 30 jaar;2;2018;1040311;525919;514466
1558;25 tot 30 jaar;2;2019;1041472;526684;514788
1559;25 tot 30 jaar;2;2020;1042315;527617;514698
1560;25 tot 30 jaar;2;2021;1029767;520777;509162
1561;25 tot 30 jaar;2;2022;1016964;515105;502105
1562;25 tot 30 jaar;2;2023;1009426;510846;498043
1563;25 tot 30 jaar;2;2024;1009679;511514;498335
1564;25 tot 30 jaar;2;2025;1012687;513160;499442
1565;25 tot 30 jaar;2;2026;1024550;519007;505544
1566;25 tot 30 jaar;2;2027;1034586;523060;511517
1567;25 tot 30 jaar;2;2028;1040584;526889;513695
1568;25 tot 30 jaar;2;2029;1040202;526619;513766
1569;25 tot 30 jaar;2;2030;1030790;521268;509535
1570;25 tot 30 jaar;2;2031;1011917;512126;499794
1571;25 tot 30 jaar;2;2032;994460;503342;491111
1572;25 tot 30 jaar;2;2033;974393;492920;481868
1573;25 tot 30 jaar;2;2034;959395;485328;474132
1574;25 tot 30 jaar;2;2035;951209;481066;470056
1575;25 tot 30 jaar;2;2036;946227;478063;467506
1576;25 tot 30 jaar;2;2037;938198;473979;463540
1577;25 tot 30 jaar;2;2038;930020;470268;459741
1578;25 tot 30 jaar;2;2039;919021;464549;454465
1579;25 tot 30 jaar;2;2040;904930;457541;447389
1580;25 tot 30 jaar;2;2041;898850;454424;444959
1581;25 tot 30 jaar;2;2042;891357;450412;441632
1582;25 tot 30 jaar;2;2043;885487;447535;437971
1583;25 tot 30 jaar;2;2044;883812;446197;436696
1584;25 tot 30 jaar;2;2045;878252;444227;434356
1585;25 tot 30 jaar;2;2046;877175;443611;433859
1586;25 tot 30 jaar;2;2047;877570;443186;433416
1587;25 tot 30 jaar;2;2048;872750;440497;431671
1588;25 tot 30 jaar;2;2049;869204;438453;430763
1589;25 tot 30 jaar;2;2050;867651;438255;429254
1590;25 tot 30 jaar;2;2051;866318;436982;429568
1591;25 tot 30 jaar;2;2052;858705;433551;425178
1592;25 tot 30 jaar;2;2053;853586;431046;422549
1593;25 tot 30 jaar;2;2054;848002;428572;419942
1594;25 tot 30 jaar;2;2055;846596;428019;419449
1595;25 tot 30 jaar;2;2056;848659;428324;420162
1596;25 tot 30 jaar;2;2057;848409;428183;420226
1597;25 tot 30 jaar;2;2058;850052;428654;421397
1598;25 tot 30 jaar;2;2059;847004;428103;419130
1599;25 tot 30 jaar;2;2060;840358;424739;417023
1600;25 tot 30 jaar;3;2011;1007809;507695;500114
1601;25 tot 30 jaar;3;2012;1025893;517175;508741
1602;25 tot 30 jaar;3;2013;1051031;530089;520941
1603;25 tot 30 jaar;3;2014;1076714;542907;533814
1604;25 tot 30 jaar;3;2015;1099726;553639;546084
1605;25 tot 30 jaar;3;2016;1126784;567161;559671
1606;25 tot 30 jaar;3;2017;1148826;577842;570739
1607;25 tot 30 jaar;3;2018;1165898;585682;580094
1608;25 tot 30 jaar;3;2019;1179236;591969;587265
1609;25 tot 30 jaar;3;2020;1187739;596857;591405
1610;25 tot 30 jaar;3;2021;1185923;595454;590787
1611;25 tot 30 jaar;3;2022;1182444;594015;588548
1612;25 tot 30 jaar;3;2023;1181464;593240;588321
1613;25 tot 30 jaar;3;2024;1188130;596632;591499
1614;25 tot 30 jaar;3;2025;1197990;601426;596532
1615;25 tot 30 jaar;3;2026;1215937;609600;605114
1616;25 tot 30 jaar;3;2027;1228037;616507;612172
1617;25 tot 30 jaar;3;2028;1239891;621698;617183
1618;25 tot 30 jaar;3;2029;1244089;623619;619227
1619;25 tot 30 jaar;3;2030;1236027;620340;616838
1620;25 tot 30 jaar;3;2031;1221586;612445;609298
1621;25 tot 30 jaar;3;2032;1207935;606170;602296
1622;25 tot 30 jaar;3;2033;1193185;598917;595229
1623;25 tot 30 jaar;3;2034;1182652;593190;589148
1624;25 tot 30 jaar;3;2035;1178395;590947;587209
1625;25 tot 30 jaar;3;2036;1180178;591918;588018
1626;25 tot 30 jaar;3;2037;1181916;593376;588947
1627;25 tot 30 jaar;3;2038;1188532;596050;592514
1628;25 tot 30 jaar;3;2039;1187164;594910;592039
1629;25 tot 30 jaar;3;2040;1189790;598005;593621
1630;25 tot 30 jaar;3;2041;1198538;601069;596992
1631;25 tot 30 jaar;3;2042;1212404;607402;604053
1632;25 tot 30 jaar;3;2043;1225917;615519;610458
1633;25 tot 30 jaar;3;2044;1241453;622844;617259
1634;25 tot 30 jaar;3;2045;1254090;630600;625114
1635;25 tot 30 jaar;3;2046;1272277;638955;632526
1636;25 tot 30 jaar;3;2047;1282686;644090;639749
1637;25 tot 30 jaar;3;2048;1298461;652348;646628
1638;25 tot 30 jaar;3;2049;1306033;656797;649631
1639;25 tot 30 jaar;3;2050;1315859;660692;653708
1640;25 tot 30 jaar;3;2051;1321615;666377;655731
1641;25 tot 30 jaar;3;2052;1329606;666752;661944
1642;25 tot 30 jaar;3;2053;1333781;670697;665514
1643;25 tot 30 jaar;3;2054;1343011;672662;669046
1644;25 tot 30 jaar;3;2055;1343018;674770;668904
1645;25 tot 30 jaar;3;2056;1355167;681417;673738
1646;25 tot 30 jaar;3;2057;1360126;684103;676165
1647;25 tot 30 jaar;3;2058;1363078;685455;678348
1648;25 tot 30 jaar;3;2059;1368612;685327;678858
1649;25 tot 30 jaar;3;2060;1366891;688700;679578
1650;25 tot 30 jaar;4;2011;998965;503124;495815
1651;25 tot 30 jaar;4;2012;1006198;507126;499037
1652;25 tot 30 jaar;4;2013;1018277;513734;504543
1653;25 tot 30 jaar;4;2014;1030764;520226;510502
1654;25 tot 30 jaar;4;2015;1039410;524171;515250
1655;25 tot 30 jaar;4;2016;1053044;531497;521560
1656;25 tot 30 jaar;4;2017;1061101;535907;525194
1657;25 tot 30 jaar;4;2018;1065572;538283;527451
1658;25 tot 30 jaar;4;2019;1068770;539975;528857
1659;25 tot 30 jaar;4;2020;1070650;541230;529502
1660;25 tot 30 jaar;4;2021;1059934;535723;524345
1661;25 tot 30 jaar;4;2022;1049390;530945;518561
1662;25 tot 30 jaar;4;2023;1043053;527188;515862
1663;25 tot 30 jaar;4;2024;1044589;528137;516269
1664;25 tot 30 jaar;4;2025;1046990;529684;517309
1665;25 tot 30 jaar;4;2026;1058039;534960;523078
1666;25 tot 30 jaar;4;2027;1067743;539134;528386
1667;25 tot 30 jaar;4;2028;1073116;542664;530582
1668;25 tot 30 jaar;4;2029;1071908;542007;529829
1669;25 tot 30 jaar;4;2030;1063261;537326;526159
1670;25 tot 30 jaar;4;2031;1045413;528442;517139
1671;25 tot 30 jaar;4;2032;1028609;520247;508355
1672;25 tot 30 jaar;4;2033;1009275;510168;499565
1673;25 tot 30 jaar;4;2034;994328;502744;491986
1674;25 tot 30 jaar;4;2035;986148;498510;487775
1675;25 tot 30 jaar;4;2036;981193;495750;485412
1676;25 tot 30 jaar;4;2037;975981;493298;483083
1677;25 tot 30 jaar;4;2038;973348;492038;481472
1678;25 tot 30 jaar;4;2039;965790;487747;477928
1679;25 tot 30 jaar;4;2040;959542;484680;474559
1680;25 tot 30 jaar;4;2041;956369;482751;473606
1681;25 tot 30 jaar;4;2042;953573;481661;472284
1682;25 tot 30 jaar;4;2043;954816;482352;472659
1683;25 tot 30 jaar;4;2044;954456;482061;472458
1684;25 tot 30 jaar;4;2045;954383;481921;472752
1685;25 tot 30 jaar;4;2046;954778;482466;472377
1686;25 tot 30 jaar;4;2047;955529;482493;472414
1687;25 tot 30 jaar;4;2048;957298;483679;473747
1688;25 tot 30 jaar;4;2049;957976;483678;474440
1689;25 tot 30 jaar;4;2050;961471;485664;475699
1690;25 tot 30 jaar;4;2051;961025;486069;476170
1691;25 tot 30 jaar;4;2052;960322;485211;475232
1692;25 tot 30 jaar;4;2053;959454;484583;475180
1693;25 tot 30 jaar;4;2054;957889;483427;474462
1694;25 tot 30 jaar;4;2055;955974;482498;473538
1695;25 tot 30 jaar;4;2056;955332;482880;473050
1696;25 tot 30 jaar;4;2057;951941;480944;470995
1697;25 tot 30 jaar;4;2058;950770;479593;470496
1698;25 tot 30 jaar;4;2059;946909;477973;469008
1699;25 tot 30 jaar;4;2060;943108;476123;467454
1700;25 tot 30 jaar;5;2011;1004511;505983;498530
1701;25 tot 30 jaar;5;2012;1018333;513257;505052
1702;25 tot 30 jaar;5;2013;1038594;523815;514735
1703;25 tot 30 jaar;5;2014;1059032;534126;524863
1704;25 tot 30 jaar;5;2015;1076797;542362;534421
1705;25 tot 30 jaar;5;2016;1098389;553427;545033
1706;25 tot 30 jaar;5;2017;1114234;561488;552779
1707;25 tot 30 jaar;5;2018;1125965;567006;558959
1708;25 tot 30 jaar;5;2019;1135725;571531;563926
1709;25 tot 30 jaar;5;2020;1143909;576093;567774
1710;25 tot 30 jaar;5;2021;1138881;573323;565837
1711;25 tot 30 jaar;5;2022;1133645;570972;562753
1712;25 tot 30 jaar;5;2023;1130789;569194;561932
1713;25 tot 30 jaar;5;2024;1135146;571660;563864
1714;25 tot 30 jaar;5;2025;1140916;574259;566710
1715;25 tot 30 jaar;5;2026;1156108;581978;574243
1716;25 tot 30 jaar;5;2027;1168434;587644;580718
1717;25 tot 30 jaar;5;2028;1177831;592985;584806
1718;25 tot 30 jaar;5;2029;1179356;593866;585984
1719;25 tot 30 jaar;5;2030;1173029;590172;583167
1720;25 tot 30 jaar;5;2031;1155706;581599;573797
1721;25 tot 30 jaar;5;2032;1139438;573412;565771
1722;25 tot 30 jaar;5;2033;1122260;564422;557778
1723;25 tot 30 jaar;5;2034;1109057;557565;551258
1724;25 tot 30 jaar;5;2035;1102775;554683;548397
1725;25 tot 30 jaar;5;2036;1100367;553266;546927
1726;25 tot 30 jaar;5;2037;1100195;553269;547067
1727;25 tot 30 jaar;5;2038;1103265;554925;548227
1728;25 tot 30 jaar;5;2039;1101955;554541;547857
1729;25 tot 30 jaar;5;2040;1102972;554840;548089
1730;25 tot 30 jaar;5;2041;1105927;556145;549792
1731;25 tot 30 jaar;5;2042;1111098;559518;552651
1732;25 tot 30 jaar;5;2043;1118967;563038;556691
1733;25 tot 30 jaar;5;2044;1130548;568087;561152
1734;25 tot 30 jaar;5;2045;1138973;573452;566029
1735;25 tot 30 jaar;5;2046;1151464;579277;572102
1736;25 tot 30 jaar;5;2047;1164438;585095;578273
1737;25 tot 30 jaar;5;2048;1172976;589878;582735
1738;25 tot 30 jaar;5;2049;1180479;594179;586898
1739;25 tot 30 jaar;5;2050;1186810;597952;588407
1740;25 tot 30 jaar;5;2051;1193746;601340;592376
1741;25 tot 30 jaar;5;2052;1201201;605722;596883
1742;25 tot 30 jaar;5;2053;1208725;608758;600938
1743;25 tot 30 jaar;5;2054;1215167;611868;602205
1744;25 tot 30 jaar;5;2055;1221261;614555;606592
1745;25 tot 30 jaar;5;2056;1223077;616987;607192
1746;25 tot 30 jaar;5;2057;1222563;616446;605603
1747;25 tot 30 jaar;5;2058;1224612;617090;607614
1748;25 tot 30 jaar;5;2059;1224307;616965;607773
1749;25 tot 30 jaar;5;2060;1226360;617815;608419
1750;30 tot 35 jaar;1;2011;1005785;504344;501441
1751;30 tot 35 jaar;1;2012;1011601;506955;504646
1752;30 tot 35 jaar;1;2013;1014707;509004;505703
1753;30 tot 35 jaar;1;2014;1013513;508728;504785
1754;30 tot 35 jaar;1;2015;1017551;511048;506504
1755;30 tot 35 jaar;1;2016;1018019;511207;506811
1756;30 tot 35 jaar;1;2017;1026147;515359;510788
1757;30 tot 35 jaar;1;2018;1040574;522984;517589
1758;30 tot 35 jaar;1;2019;1055696;530715;524982
1759;30 tot 35 jaar;1;2020;1068291;536672;531619
1760;30 tot 35 jaar;1;2021;1085526;545765;539760
1761;30 tot 35 jaar;1;2022;1097527;552087;545440
1762;30 tot 35 jaar;1;2023;1105464;555906;549558
1763;30 tot 35 jaar;1;2024;1112143;559220;552923
1764;30 tot 35 jaar;1;2025;1117070;561994;555076
1765;30 tot 35 jaar;1;2026;1109674;558055;551619
1766;30 tot 35 jaar;1;2027;1101826;554700;547126
1767;30 tot 35 jaar;1;2028;1097944;552283;545660
1768;30 tot 35 jaar;1;2029;1101350;554153;547198
1769;30 tot 35 jaar;1;2030;1105717;556553;549164
1770;30 tot 35 jaar;1;2031;1119165;563119;556046
1771;30 tot 35 jaar;1;2032;1129880;568000;561880
1772;30 tot 35 jaar;1;2033;1137286;572156;565131
1773;30 tot 35 jaar;1;2034;1137909;572523;565386
1774;30 tot 35 jaar;1;2035;1130876;568547;562329
1775;30 tot 35 jaar;1;2036;1114005;560263;553741
1776;30 tot 35 jaar;1;2037;1098135;552431;545703
1777;30 tot 35 jaar;1;2038;1080867;543335;537532
1778;30 tot 35 jaar;1;2039;1067626;536742;530884
1779;30 tot 35 jaar;1;2040;1060978;533446;527532
1780;30 tot 35 jaar;1;2041;1057697;531757;525941
1781;30 tot 35 jaar;1;2042;1055143;530280;524863
1782;30 tot 35 jaar;1;2043;1055077;530471;524607
1783;30 tot 35 jaar;1;2044;1052295;528839;523456
1784;30 tot 35 jaar;1;2045;1049447;527491;521956
1785;30 tot 35 jaar;1;2046;1049255;527379;521876
1786;30 tot 35 jaar;1;2047;1051112;528328;522784
1787;30 tot 35 jaar;1;2048;1054626;530125;524501
1788;30 tot 35 jaar;1;2049;1059210;532465;526745
1789;30 tot 35 jaar;1;2050;1064549;535191;529358
1790;30 tot 35 jaar;1;2051;1070374;538157;532218
1791;30 tot 35 jaar;1;2052;1076250;541141;535109
1792;30 tot 35 jaar;1;2053;1081956;544036;537921
1793;30 tot 35 jaar;1;2054;1087178;546678;540500
1794;30 tot 35 jaar;1;2055;1091770;548995;542775
1795;30 tot 35 jaar;1;2056;1095670;550960;544711
1796;30 tot 35 jaar;1;2057;1098953;552607;546346
1797;30 tot 35 jaar;1;2058;1101563;553915;547648
1798;30 tot 35 jaar;1;2059;1103543;554900;548643
1799;30 tot 35 jaar;1;2060;1104987;555620;549367
1800;30 tot 35 jaar;2;2011;1001871;502167;499718
1801;30 tot 35 jaar;2;2012;1002482;501919;500563
1802;30 tot 35 jaar;2;2013;999849;500895;498962
1803;30 tot 35 jaar;2;2014;992115;497161;494952
1804;30 tot 35 jaar;2;2015;988928;495764;493234
1805;30 tot 35 jaar;2;2016;982256;492383;489879
1806;30 tot 35 jaar;2;2017;982535;492630;490029
1807;30 tot 35 jaar;2;2018;989375;496594;492774
1808;30 tot 35 jaar;2;2019;997205;500441;496540
1809;30 tot 35 jaar;2;2020;1004789;504180;500115
1810;30 tot 35 jaar;2;2021;1013255;509468;504679
1811;30 tot 35 jaar;2;2022;1018513;513065;505604
1812;30 tot 35 jaar;2;2023;1020896;513930;507106
1813;30 tot 35 jaar;2;2024;1022636;515246;507637
1814;30 tot 35 jaar;2;2025;1022808;515619;507424
1815;30 tot 35 jaar;2;2026;1012972;510812;502788
1816;30 tot 35 jaar;2;2027;1003236;506374;497115
1817;30 tot 35 jaar;2;2028;996969;502777;494320
1818;30 tot 35 jaar;2;2029;999851;504205;495397
1819;30 tot 35 jaar;2;2030;1003353;506348;496893
1820;30 tot 35 jaar;2;2031;1016099;512680;503320
1821;30 tot 35 jaar;2;2032;1025613;516718;508700
1822;30 tot 35 jaar;2;2033;1029993;520364;510363
1823;30 tot 35 jaar;2;2034;1031334;520530;510674
1824;30 tot 35 jaar;2;2035;1023295;515969;507189
1825;30 tot 35 jaar;2;2036;1005210;506996;498243
1826;30 tot 35 jaar;2;2037;987972;497996;490007
1827;30 tot 35 jaar;2;2038;970109;488767;481321
1828;30 tot 35 jaar;2;2039;954334;479952;473631
1829;30 tot 35 jaar;2;2040;944992;475699;468762
1830;30 tot 35 jaar;2;2041;936499;472084;464531
1831;30 tot 35 jaar;2;2042;930617;468732;461888
1832;30 tot 35 jaar;2;2043;928893;467796;460714
1833;30 tot 35 jaar;2;2044;918204;462964;455518
1834;30 tot 35 jaar;2;2045;905996;456351;449717
1835;30 tot 35 jaar;2;2046;900485;453375;446554
1836;30 tot 35 jaar;2;2047;892502;449352;443163
1837;30 tot 35 jaar;2;2048;883629;445190;439112
1838;30 tot 35 jaar;2;2049;882313;442689;437432
1839;30 tot 35 jaar;2;2050;879249;442775;436353
1840;30 tot 35 jaar;2;2051;875398;441431;434927
1841;30 tot 35 jaar;2;2052;871738;439421;432132
1842;30 tot 35 jaar;2;2053;871162;438296;432866
1843;30 tot 35 jaar;2;2054;875078;440391;434569
1844;30 tot 35 jaar;2;2055;870360;437898;433253
1845;30 tot 35 jaar;2;2056;865787;435444;431192
1846;30 tot 35 jaar;2;2057;858595;430964;426785
1847;30 tot 35 jaar;2;2058;851138;427227;424201
1848;30 tot 35 jaar;2;2059;847386;425970;421134
1849;30 tot 35 jaar;2;2060;850233;427709;422259
1850;30 tot 35 jaar;3;2011;1009835;506629;503206
1851;30 tot 35 jaar;3;2012;1020961;512194;508767
1852;30 tot 35 jaar;3;2013;1030661;517874;512787
1853;30 tot 35 jaar;3;2014;1036433;521332;515096
1854;30 tot 35 jaar;3;2015;1048049;527574;520714
1855;30 tot 35 jaar;3;2016;1057401;532319;525115
1856;30 tot 35 jaar;3;2017;1074987;541265;533683
1857;30 tot 35 jaar;3;2018;1098096;552922;545181
1858;30 tot 35 jaar;3;2019;1122484;565230;557226
1859;30 tot 35 jaar;3;2020;1143221;575380;568376
1860;30 tot 35 jaar;3;2021;1169631;588639;581296
1861;30 tot 35 jaar;3;2022;1189734;598406;591658
1862;30 tot 35 jaar;3;2023;1205222;605246;599669
1863;30 tot 35 jaar;3;2024;1216951;611496;605874
1864;30 tot 35 jaar;3;2025;1227993;617018;610765
1865;30 tot 35 jaar;3;2026;1226657;615839;610785
1866;30 tot 35 jaar;3;2027;1223556;613409;608599
1867;30 tot 35 jaar;3;2028;1220608;612756;608838
1868;30 tot 35 jaar;3;2029;1228496;616867;612162
1869;30 tot 35 jaar;3;2030;1236279;621370;615335
1870;30 tot 35 jaar;3;2031;1254496;630190;624409
1871;30 tot 35 jaar;3;2032;1268184;636359;632709
1872;30 tot 35 jaar;3;2033;1280079;641556;637804
1873;30 tot 35 jaar;3;2034;1284027;643692;639404
1874;30 tot 35 jaar;3;2035;1280205;640935;637823
1875;30 tot 35 jaar;3;2036;1264008;633920;630378
1876;30 tot 35 jaar;3;2037;1252961;629626;623856
1877;30 tot 35 jaar;3;2038;1240689;621528;618386
1878;30 tot 35 jaar;3;2039;1227180;615829;612714
1879;30 tot 35 jaar;3;2040;1224047;613636;610654
1880;30 tot 35 jaar;3;2041;1225328;615259;611646
1881;30 tot 35 jaar;3;2042;1226808;614954;612191
1882;30 tot 35 jaar;3;2043;1230263;617694;614549
1883;30 tot 35 jaar;3;2044;1237874;618989;617198
1884;30 tot 35 jaar;3;2045;1236923;619268;617978
1885;30 tot 35 jaar;3;2046;1240697;621763;618635
1886;30 tot 35 jaar;3;2047;1255045;628794;626246
1887;30 tot 35 jaar;3;2048;1263983;634160;631580
1888;30 tot 35 jaar;3;2049;1275424;638704;637409
1889;30 tot 35 jaar;3;2050;1294766;649584;645172
1890;30 tot 35 jaar;3;2051;1310149;656268;653084
1891;30 tot 35 jaar;3;2052;1317455;661596;656749
1892;30 tot 35 jaar;3;2053;1332043;669633;662390
1893;30 tot 35 jaar;3;2054;1343098;673465;669613
1894;30 tot 35 jaar;3;2055;1340525;672146;668554
1895;30 tot 35 jaar;3;2056;1350984;677785;673137
1896;30 tot 35 jaar;3;2057;1357609;679020;678763
1897;30 tot 35 jaar;3;2058;1363501;682831;680201
1898;30 tot 35 jaar;3;2059;1375996;688301;684568
1899;30 tot 35 jaar;3;2060;1371323;689787;686920
1900;30 tot 35 jaar;4;2011;1003630;503129;500499
1901;30 tot 35 jaar;4;2012;1006926;504336;502584
1902;30 tot 35 jaar;4;2013;1006753;504619;502098
1903;30 tot 35 jaar;4;2014;1002046;502521;499556
1904;30 tot 35 jaar;4;2015;1002200;502864;499362
1905;30 tot 35 jaar;4;2016;998703;500788;497763
1906;30 tot 35 jaar;4;2017;1002214;502847;499328
1907;30 tot 35 jaar;4;2018;1012215;508357;503905
1908;30 tot 35 jaar;4;2019;1023338;514241;509190
1909;30 tot 35 jaar;4;2020;1032045;518431;513832
1910;30 tot 35 jaar;4;2021;1045077;525295;519396
1911;30 tot 35 jaar;4;2022;1053277;530216;523168
1912;30 tot 35 jaar;4;2023;1057744;532429;525122
1913;30 tot 35 jaar;4;2024;1060410;534013;526866
1914;30 tot 35 jaar;4;2025;1063281;535171;527700
1915;30 tot 35 jaar;4;2026;1053351;530224;522917
1916;30 tot 35 jaar;4;2027;1043009;525936;517217
1917;30 tot 35 jaar;4;2028;1037174;522491;514776
1918;30 tot 35 jaar;4;2029;1039599;523472;515376
1919;30 tot 35 jaar;4;2030;1041423;524972;516633
1920;30 tot 35 jaar;4;2031;1053702;531445;522495
1921;30 tot 35 jaar;4;2032;1063482;535591;527842
1922;30 tot 35 jaar;4;2033;1069787;539196;530391
1923;30 tot 35 jaar;4;2034;1069403;538877;530332
1924;30 tot 35 jaar;4;2035;1061202;534072;526790
