ID;Geslacht;Herkomstgroepering;Generatie;Onderwijssoort;Woongemeente;Perioden;PercentageGeslaagdeExamenkandidaten_1
4476;Totaal mannen en vrouwen;0;2;Vwo;Hoogeveen;2001/'02;
4477;Totaal mannen en vrouwen;0;2;Vwo;Hoogeveen;2002/'03;
4478;Totaal mannen en vrouwen;0;2;Vwo;Hoogeveen;2003/'04;
4479;Totaal mannen en vrouwen;0;2;Vwo;Hoogeveen;2004/'05;
4480;Totaal mannen en vrouwen;0;2;Vwo;Hoogeveen;2005/'06;
4481;Totaal mannen en vrouwen;0;2;Vwo;Hoogeveen;2006/'07*;
4482;Totaal mannen en vrouwen;0;2;Vwo;Hoorn;1998/'99;
4483;Totaal mannen en vrouwen;0;2;Vwo;Hoorn;1999/'00;
4484;Totaal mannen en vrouwen;0;2;Vwo;Hoorn;2000/'01;
4485;Totaal mannen en vrouwen;0;2;Vwo;Hoorn;2001/'02;
4486;Totaal mannen en vrouwen;0;2;Vwo;Hoorn;2002/'03;
4487;Totaal mannen en vrouwen;0;2;Vwo;Hoorn;2003/'04;
4488;Totaal mannen en vrouwen;0;2;Vwo;Hoorn;2004/'05;
4489;Totaal mannen en vrouwen;0;2;Vwo;Hoorn;2005/'06;
4490;Totaal mannen en vrouwen;0;2;Vwo;Hoorn;2006/'07*;
4491;Totaal mannen en vrouwen;0;2;Vwo;Kerkrade;1998/'99;
4492;Totaal mannen en vrouwen;0;2;Vwo;Kerkrade;1999/'00;
4493;Totaal mannen en vrouwen;0;2;Vwo;Kerkrade;2000/'01;
4494;Totaal mannen en vrouwen;0;2;Vwo;Kerkrade;2001/'02;
4495;Totaal mannen en vrouwen;0;2;Vwo;Kerkrade;2002/'03;
4496;Totaal mannen en vrouwen;0;2;Vwo;Kerkrade;2003/'04;
4497;Totaal mannen en vrouwen;0;2;Vwo;Kerkrade;2004/'05;
4498;Totaal mannen en vrouwen;0;2;Vwo;Kerkrade;2005/'06;
4499;Totaal mannen en vrouwen;0;2;Vwo;Kerkrade;2006/'07*;
4500;Totaal mannen en vrouwen;0;2;Vwo;Leeuwarden;1998/'99;
4501;Totaal mannen en vrouwen;0;2;Vwo;Leeuwarden;1999/'00;
4502;Totaal mannen en vrouwen;0;2;Vwo;Leeuwarden;2000/'01;
4503;Totaal mannen en vrouwen;0;2;Vwo;Leeuwarden;2001/'02;
4504;Totaal mannen en vrouwen;0;2;Vwo;Leeuwarden;2002/'03;
4505;Totaal mannen en vrouwen;0;2;Vwo;Leeuwarden;2003/'04;
4506;Totaal mannen en vrouwen;0;2;Vwo;Leeuwarden;2004/'05;
4507;Totaal mannen en vrouwen;0;2;Vwo;Leeuwarden;2005/'06;
4508;Totaal mannen en vrouwen;0;2;Vwo;Leeuwarden;2006/'07*;
4509;Totaal mannen en vrouwen;0;2;Vwo;Leiden;1998/'99;
4510;Totaal mannen en vrouwen;0;2;Vwo;Leiden;1999/'00;
4511;Totaal mannen en vrouwen;0;2;Vwo;Leiden;2000/'01;
4512;Totaal mannen en vrouwen;0;2;Vwo;Leiden;2001/'02;
4513;Totaal mannen en vrouwen;0;2;Vwo;Leiden;2002/'03;
4514;Totaal mannen en vrouwen;0;2;Vwo;Leiden;2003/'04;
4515;Totaal mannen en vrouwen;0;2;Vwo;Leiden;2004/'05;
4516;Totaal mannen en vrouwen;0;2;Vwo;Leiden;2005/'06;
4517;Totaal mannen en vrouwen;0;2;Vwo;Leiden;2006/'07*;
4518;Totaal mannen en vrouwen;0;2;Vwo;Leidschendam-Voorburg;1998/'99;
4519;Totaal mannen en vrouwen;0;2;Vwo;Leidschendam-Voorburg;1999/'00;
4520;Totaal mannen en vrouwen;0;2;Vwo;Leidschendam-Voorburg;2000/'01;
4521;Totaal mannen en vrouwen;0;2;Vwo;Leidschendam-Voorburg;2001/'02;
4522;Totaal mannen en vrouwen;0;2;Vwo;Leidschendam-Voorburg;2002/'03;
4523;Totaal mannen en vrouwen;0;2;Vwo;Leidschendam-Voorburg;2003/'04;
4524;Totaal mannen en vrouwen;0;2;Vwo;Leidschendam-Voorburg;2004/'05;
4525;Totaal mannen en vrouwen;0;2;Vwo;Leidschendam-Voorburg;2005/'06;
4526;Totaal mannen en vrouwen;0;2;Vwo;Leidschendam-Voorburg;2006/'07*;
4527;Totaal mannen en vrouwen;0;2;Vwo;Lelystad;1998/'99;
4528;Totaal mannen en vrouwen;0;2;Vwo;Lelystad;1999/'00;
4529;Totaal mannen en vrouwen;0;2;Vwo;Lelystad;2000/'01;
4530;Totaal mannen en vrouwen;0;2;Vwo;Lelystad;2001/'02;
4531;Totaal mannen en vrouwen;0;2;Vwo;Lelystad;2002/'03;
4532;Totaal mannen en vrouwen;0;2;Vwo;Lelystad;2003/'04;
4533;Totaal mannen en vrouwen;0;2;Vwo;Lelystad;2004/'05;
4534;Totaal mannen en vrouwen;0;2;Vwo;Lelystad;2005/'06;
4535;Totaal mannen en vrouwen;0;2;Vwo;Lelystad;2006/'07*;
4536;Totaal mannen en vrouwen;0;2;Vwo;Maastricht;1998/'99;
4537;Totaal mannen en vrouwen;0;2;Vwo;Maastricht;1999/'00;
4538;Totaal mannen en vrouwen;0;2;Vwo;Maastricht;2000/'01;
4539;Totaal mannen en vrouwen;0;2;Vwo;Maastricht;2001/'02;
4540;Totaal mannen en vrouwen;0;2;Vwo;Maastricht;2002/'03;
4541;Totaal mannen en vrouwen;0;2;Vwo;Maastricht;2003/'04;
4542;Totaal mannen en vrouwen;0;2;Vwo;Maastricht;2004/'05;
4543;Totaal mannen en vrouwen;0;2;Vwo;Maastricht;2005/'06;
4544;Totaal mannen en vrouwen;0;2;Vwo;Maastricht;2006/'07*;
4545;Totaal mannen en vrouwen;0;2;Vwo;Nieuwegein;1998/'99;
4546;Totaal mannen en vrouwen;0;2;Vwo;Nieuwegein;1999/'00;
4547;Totaal mannen en vrouwen;0;2;Vwo;Nieuwegein;2000/'01;
4548;Totaal mannen en vrouwen;0;2;Vwo;Nieuwegein;2001/'02;
4549;Totaal mannen en vrouwen;0;2;Vwo;Nieuwegein;2002/'03;
4550;Totaal mannen en vrouwen;0;2;Vwo;Nieuwegein;2003/'04;
4551;Totaal mannen en vrouwen;0;2;Vwo;Nieuwegein;2004/'05;
4552;Totaal mannen en vrouwen;0;2;Vwo;Nieuwegein;2005/'06;
4553;Totaal mannen en vrouwen;0;2;Vwo;Nieuwegein;2006/'07*;
4554;Totaal mannen en vrouwen;0;2;Vwo;Nijmegen;1998/'99;
4555;Totaal mannen en vrouwen;0;2;Vwo;Nijmegen;1999/'00;
4556;Totaal mannen en vrouwen;0;2;Vwo;Nijmegen;2000/'01;
4557;Totaal mannen en vrouwen;0;2;Vwo;Nijmegen;2001/'02;
4558;Totaal mannen en vrouwen;0;2;Vwo;Nijmegen;2002/'03;
4559;Totaal mannen en vrouwen;0;2;Vwo;Nijmegen;2003/'04;
4560;Totaal mannen en vrouwen;0;2;Vwo;Nijmegen;2004/'05;
4561;Totaal mannen en vrouwen;0;2;Vwo;Nijmegen;2005/'06;
4562;Totaal mannen en vrouwen;0;2;Vwo;Nijmegen;2006/'07*;
4563;Totaal mannen en vrouwen;0;2;Vwo;Oosterhout;1998/'99;
4564;Totaal mannen en vrouwen;0;2;Vwo;Oosterhout;1999/'00;
4565;Totaal mannen en vrouwen;0;2;Vwo;Oosterhout;2000/'01;
4566;Totaal mannen en vrouwen;0;2;Vwo;Oosterhout;2001/'02;
4567;Totaal mannen en vrouwen;0;2;Vwo;Oosterhout;2002/'03;
4568;Totaal mannen en vrouwen;0;2;Vwo;Oosterhout;2003/'04;
4569;Totaal mannen en vrouwen;0;2;Vwo;Oosterhout;2004/'05;
4570;Totaal mannen en vrouwen;0;2;Vwo;Oosterhout;2005/'06;
4571;Totaal mannen en vrouwen;0;2;Vwo;Oosterhout;2006/'07*;
4572;Totaal mannen en vrouwen;0;2;Vwo;Oss;1998/'99;
4573;Totaal mannen en vrouwen;0;2;Vwo;Oss;1999/'00;
4574;Totaal mannen en vrouwen;0;2;Vwo;Oss;2000/'01;
4575;Totaal mannen en vrouwen;0;2;Vwo;Oss;2001/'02;
4576;Totaal mannen en vrouwen;0;2;Vwo;Oss;2002/'03;
4577;Totaal mannen en vrouwen;0;2;Vwo;Oss;2003/'04;
4578;Totaal mannen en vrouwen;0;2;Vwo;Oss;2004/'05;
4579;Totaal mannen en vrouwen;0;2;Vwo;Oss;2005/'06;
4580;Totaal mannen en vrouwen;0;2;Vwo;Oss;2006/'07*;
4581;Totaal mannen en vrouwen;0;2;Vwo;Purmerend;1998/'99;
4582;Totaal mannen en vrouwen;0;2;Vwo;Purmerend;1999/'00;
4583;Totaal mannen en vrouwen;0;2;Vwo;Purmerend;2000/'01;
4584;Totaal mannen en vrouwen;0;2;Vwo;Purmerend;2001/'02;
4585;Totaal mannen en vrouwen;0;2;Vwo;Purmerend;2002/'03;
4586;Totaal mannen en vrouwen;0;2;Vwo;Purmerend;2003/'04;
4587;Totaal mannen en vrouwen;0;2;Vwo;Purmerend;2004/'05;
4588;Totaal mannen en vrouwen;0;2;Vwo;Purmerend;2005/'06;
4589;Totaal mannen en vrouwen;0;2;Vwo;Purmerend;2006/'07*;
4590;Totaal mannen en vrouwen;0;2;Vwo;Roosendaal;1998/'99;
4591;Totaal mannen en vrouwen;0;2;Vwo;Roosendaal;1999/'00;
4592;Totaal mannen en vrouwen;0;2;Vwo;Roosendaal;2000/'01;
4593;Totaal mannen en vrouwen;0;2;Vwo;Roosendaal;2001/'02;
4594;Totaal mannen en vrouwen;0;2;Vwo;Roosendaal;2002/'03;
4595;Totaal mannen en vrouwen;0;2;Vwo;Roosendaal;2003/'04;
4596;Totaal mannen en vrouwen;0;2;Vwo;Roosendaal;2004/'05;
4597;Totaal mannen en vrouwen;0;2;Vwo;Roosendaal;2005/'06;
4598;Totaal mannen en vrouwen;0;2;Vwo;Roosendaal;2006/'07*;
4599;Totaal mannen en vrouwen;0;2;Vwo;Rotterdam;1998/'99;70.0
4600;Totaal mannen en vrouwen;0;2;Vwo;Rotterdam;1999/'00;72.0
4601;Totaal mannen en vrouwen;0;2;Vwo;Rotterdam;2000/'01;70.0
4602;Totaal mannen en vrouwen;0;2;Vwo;Rotterdam;2001/'02;85.0
4603;Totaal mannen en vrouwen;0;2;Vwo;Rotterdam;2002/'03;82.0
4604;Totaal mannen en vrouwen;0;2;Vwo;Rotterdam;2003/'04;79.0
4605;Totaal mannen en vrouwen;0;2;Vwo;Rotterdam;2004/'05;73.0
4606;Totaal mannen en vrouwen;0;2;Vwo;Rotterdam;2005/'06;74.0
4607;Totaal mannen en vrouwen;0;2;Vwo;Rotterdam;2006/'07*;74.0
4608;Totaal mannen en vrouwen;0;2;Vwo;Schiedam;1998/'99;
4609;Totaal mannen en vrouwen;0;2;Vwo;Schiedam;1999/'00;
4610;Totaal mannen en vrouwen;0;2;Vwo;Schiedam;2000/'01;
4611;Totaal mannen en vrouwen;0;2;Vwo;Schiedam;2001/'02;
4612;Totaal mannen en vrouwen;0;2;Vwo;Schiedam;2002/'03;
4613;Totaal mannen en vrouwen;0;2;Vwo;Schiedam;2003/'04;
4614;Totaal mannen en vrouwen;0;2;Vwo;Schiedam;2004/'05;
4615;Totaal mannen en vrouwen;0;2;Vwo;Schiedam;2005/'06;
4616;Totaal mannen en vrouwen;0;2;Vwo;Schiedam;2006/'07*;
4617;Totaal mannen en vrouwen;0;2;Vwo;Sittard-Geleen;1998/'99;
4618;Totaal mannen en vrouwen;0;2;Vwo;Sittard-Geleen;1999/'00;
4619;Totaal mannen en vrouwen;0;2;Vwo;Sittard-Geleen;2000/'01;
4620;Totaal mannen en vrouwen;0;2;Vwo;Sittard-Geleen;2001/'02;
4621;Totaal mannen en vrouwen;0;2;Vwo;Sittard-Geleen;2002/'03;
4622;Totaal mannen en vrouwen;0;2;Vwo;Sittard-Geleen;2003/'04;
4623;Totaal mannen en vrouwen;0;2;Vwo;Sittard-Geleen;2004/'05;
4624;Totaal mannen en vrouwen;0;2;Vwo;Sittard-Geleen;2005/'06;
4625;Totaal mannen en vrouwen;0;2;Vwo;Sittard-Geleen;2006/'07*;
4626;Totaal mannen en vrouwen;0;2;Vwo;Smallingerland;1998/'99;
4627;Totaal mannen en vrouwen;0;2;Vwo;Smallingerland;1999/'00;
4628;Totaal mannen en vrouwen;0;2;Vwo;Smallingerland;2000/'01;
4629;Totaal mannen en vrouwen;0;2;Vwo;Smallingerland;2001/'02;
4630;Totaal mannen en vrouwen;0;2;Vwo;Smallingerland;2002/'03;
4631;Totaal mannen en vrouwen;0;2;Vwo;Smallingerland;2003/'04;
4632;Totaal mannen en vrouwen;0;2;Vwo;Smallingerland;2004/'05;
4633;Totaal mannen en vrouwen;0;2;Vwo;Smallingerland;2005/'06;
4634;Totaal mannen en vrouwen;0;2;Vwo;Smallingerland;2006/'07*;
4635;Totaal mannen en vrouwen;0;2;Vwo;Spijkenisse;1998/'99;
4636;Totaal mannen en vrouwen;0;2;Vwo;Spijkenisse;1999/'00;
4637;Totaal mannen en vrouwen;0;2;Vwo;Spijkenisse;2000/'01;
4638;Totaal mannen en vrouwen;0;2;Vwo;Spijkenisse;2001/'02;
4639;Totaal mannen en vrouwen;0;2;Vwo;Spijkenisse;2002/'03;
4640;Totaal mannen en vrouwen;0;2;Vwo;Spijkenisse;2003/'04;
4641;Totaal mannen en vrouwen;0;2;Vwo;Spijkenisse;2004/'05;
4642;Totaal mannen en vrouwen;0;2;Vwo;Spijkenisse;2005/'06;
4643;Totaal mannen en vrouwen;0;2;Vwo;Spijkenisse;2006/'07*;
4644;Totaal mannen en vrouwen;0;2;Vwo;Terneuzen;1998/'99;
4645;Totaal mannen en vrouwen;0;2;Vwo;Terneuzen;1999/'00;
4646;Totaal mannen en vrouwen;0;2;Vwo;Terneuzen;2000/'01;
4647;Totaal mannen en vrouwen;0;2;Vwo;Terneuzen;2001/'02;
4648;Totaal mannen en vrouwen;0;2;Vwo;Terneuzen;2002/'03;
4649;Totaal mannen en vrouwen;0;2;Vwo;Terneuzen;2003/'04;
4650;Totaal mannen en vrouwen;0;2;Vwo;Terneuzen;2004/'05;
4651;Totaal mannen en vrouwen;0;2;Vwo;Terneuzen;2005/'06;
4652;Totaal mannen en vrouwen;0;2;Vwo;Terneuzen;2006/'07*;
4653;Totaal mannen en vrouwen;0;2;Vwo;Tilburg;1998/'99;
4654;Totaal mannen en vrouwen;0;2;Vwo;Tilburg;1999/'00;
4655;Totaal mannen en vrouwen;0;2;Vwo;Tilburg;2000/'01;
4656;Totaal mannen en vrouwen;0;2;Vwo;Tilburg;2001/'02;
4657;Totaal mannen en vrouwen;0;2;Vwo;Tilburg;2002/'03;
4658;Totaal mannen en vrouwen;0;2;Vwo;Tilburg;2003/'04;
4659;Totaal mannen en vrouwen;0;2;Vwo;Tilburg;2004/'05;
4660;Totaal mannen en vrouwen;0;2;Vwo;Tilburg;2005/'06;
4661;Totaal mannen en vrouwen;0;2;Vwo;Tilburg;2006/'07*;
4662;Totaal mannen en vrouwen;0;2;Vwo;Utrecht (gemeente);1998/'99;
4663;Totaal mannen en vrouwen;0;2;Vwo;Utrecht (gemeente);1999/'00;
4664;Totaal mannen en vrouwen;0;2;Vwo;Utrecht (gemeente);2000/'01;
4665;Totaal mannen en vrouwen;0;2;Vwo;Utrecht (gemeente);2001/'02;
4666;Totaal mannen en vrouwen;0;2;Vwo;Utrecht (gemeente);2002/'03;
4667;Totaal mannen en vrouwen;0;2;Vwo;Utrecht (gemeente);2003/'04;
4668;Totaal mannen en vrouwen;0;2;Vwo;Utrecht (gemeente);2004/'05;
4669;Totaal mannen en vrouwen;0;2;Vwo;Utrecht (gemeente);2005/'06;
4670;Totaal mannen en vrouwen;0;2;Vwo;Utrecht (gemeente);2006/'07*;
4671;Totaal mannen en vrouwen;0;2;Vwo;Veenendaal;1998/'99;
4672;Totaal mannen en vrouwen;0;2;Vwo;Veenendaal;1999/'00;
4673;Totaal mannen en vrouwen;0;2;Vwo;Veenendaal;2000/'01;
4674;Totaal mannen en vrouwen;0;2;Vwo;Veenendaal;2001/'02;
4675;Totaal mannen en vrouwen;0;2;Vwo;Veenendaal;2002/'03;
4676;Totaal mannen en vrouwen;0;2;Vwo;Veenendaal;2003/'04;
4677;Totaal mannen en vrouwen;0;2;Vwo;Veenendaal;2004/'05;
4678;Totaal mannen en vrouwen;0;2;Vwo;Veenendaal;2005/'06;
4679;Totaal mannen en vrouwen;0;2;Vwo;Veenendaal;2006/'07*;
4680;Totaal mannen en vrouwen;0;2;Vwo;Velsen;1998/'99;
4681;Totaal mannen en vrouwen;0;2;Vwo;Velsen;1999/'00;
4682;Totaal mannen en vrouwen;0;2;Vwo;Velsen;2000/'01;
4683;Totaal mannen en vrouwen;0;2;Vwo;Velsen;2001/'02;
4684;Totaal mannen en vrouwen;0;2;Vwo;Velsen;2002/'03;
4685;Totaal mannen en vrouwen;0;2;Vwo;Velsen;2003/'04;
4686;Totaal mannen en vrouwen;0;2;Vwo;Velsen;2004/'05;
4687;Totaal mannen en vrouwen;0;2;Vwo;Velsen;2005/'06;
4688;Totaal mannen en vrouwen;0;2;Vwo;Velsen;2006/'07*;
4689;Totaal mannen en vrouwen;0;2;Vwo;Venlo;1998/'99;
4690;Totaal mannen en vrouwen;0;2;Vwo;Venlo;1999/'00;
4691;Totaal mannen en vrouwen;0;2;Vwo;Venlo;2000/'01;
4692;Totaal mannen en vrouwen;0;2;Vwo;Venlo;2001/'02;
4693;Totaal mannen en vrouwen;0;2;Vwo;Venlo;2002/'03;
4694;Totaal mannen en vrouwen;0;2;Vwo;Venlo;2003/'04;
4695;Totaal mannen en vrouwen;0;2;Vwo;Venlo;2004/'05;
4696;Totaal mannen en vrouwen;0;2;Vwo;Venlo;2005/'06;
4697;Totaal mannen en vrouwen;0;2;Vwo;Venlo;2006/'07*;
4698;Totaal mannen en vrouwen;0;2;Vwo;Vlaardingen;1998/'99;
4699;Totaal mannen en vrouwen;0;2;Vwo;Vlaardingen;1999/'00;
4700;Totaal mannen en vrouwen;0;2;Vwo;Vlaardingen;2000/'01;
4701;Totaal mannen en vrouwen;0;2;Vwo;Vlaardingen;2001/'02;
4702;Totaal mannen en vrouwen;0;2;Vwo;Vlaardingen;2002/'03;
4703;Totaal mannen en vrouwen;0;2;Vwo;Vlaardingen;2003/'04;
4704;Totaal mannen en vrouwen;0;2;Vwo;Vlaardingen;2004/'05;
4705;Totaal mannen en vrouwen;0;2;Vwo;Vlaardingen;2005/'06;
4706;Totaal mannen en vrouwen;0;2;Vwo;Vlaardingen;2006/'07*;
4707;Totaal mannen en vrouwen;0;2;Vwo;Westland;1998/'99;
4708;Totaal mannen en vrouwen;0;2;Vwo;Westland;1999/'00;
4709;Totaal mannen en vrouwen;0;2;Vwo;Westland;2000/'01;
4710;Totaal mannen en vrouwen;0;2;Vwo;Westland;2001/'02;
4711;Totaal mannen en vrouwen;0;2;Vwo;Westland;2002/'03;
4712;Totaal mannen en vrouwen;0;2;Vwo;Westland;2003/'04;
4713;Totaal mannen en vrouwen;0;2;Vwo;Westland;2004/'05;
4714;Totaal mannen en vrouwen;0;2;Vwo;Westland;2005/'06;
4715;Totaal mannen en vrouwen;0;2;Vwo;Westland;2006/'07*;
4716;Totaal mannen en vrouwen;0;2;Vwo;Zaanstad;1998/'99;
4717;Totaal mannen en vrouwen;0;2;Vwo;Zaanstad;1999/'00;
4718;Totaal mannen en vrouwen;0;2;Vwo;Zaanstad;2000/'01;
4719;Totaal mannen en vrouwen;0;2;Vwo;Zaanstad;2001/'02;
4720;Totaal mannen en vrouwen;0;2;Vwo;Zaanstad;2002/'03;
4721;Totaal mannen en vrouwen;0;2;Vwo;Zaanstad;2003/'04;
4722;Totaal mannen en vrouwen;0;2;Vwo;Zaanstad;2004/'05;
4723;Totaal mannen en vrouwen;0;2;Vwo;Zaanstad;2005/'06;
4724;Totaal mannen en vrouwen;0;2;Vwo;Zaanstad;2006/'07*;
4725;Totaal mannen en vrouwen;0;2;Vwo;Zeist;1998/'99;
4726;Totaal mannen en vrouwen;0;2;Vwo;Zeist;1999/'00;
4727;Totaal mannen en vrouwen;0;2;Vwo;Zeist;2000/'01;
4728;Totaal mannen en vrouwen;0;2;Vwo;Zeist;2001/'02;
4729;Totaal mannen en vrouwen;0;2;Vwo;Zeist;2002/'03;
4730;Totaal mannen en vrouwen;0;2;Vwo;Zeist;2003/'04;
4731;Totaal mannen en vrouwen;0;2;Vwo;Zeist;2004/'05;
4732;Totaal mannen en vrouwen;0;2;Vwo;Zeist;2005/'06;
4733;Totaal mannen en vrouwen;0;2;Vwo;Zeist;2006/'07*;
4734;Totaal mannen en vrouwen;0;2;Vwo;Zoetermeer;1998/'99;
4735;Totaal mannen en vrouwen;0;2;Vwo;Zoetermeer;1999/'00;
4736;Totaal mannen en vrouwen;0;2;Vwo;Zoetermeer;2000/'01;
4737;Totaal mannen en vrouwen;0;2;Vwo;Zoetermeer;2001/'02;
4738;Totaal mannen en vrouwen;0;2;Vwo;Zoetermeer;2002/'03;
4739;Totaal mannen en vrouwen;0;2;Vwo;Zoetermeer;2003/'04;
4740;Totaal mannen en vrouwen;0;2;Vwo;Zoetermeer;2004/'05;
4741;Totaal mannen en vrouwen;0;2;Vwo;Zoetermeer;2005/'06;
4742;Totaal mannen en vrouwen;0;2;Vwo;Zoetermeer;2006/'07*;
4743;Totaal mannen en vrouwen;0;2;Vwo;Zwolle;1998/'99;
4744;Totaal mannen en vrouwen;0;2;Vwo;Zwolle;1999/'00;
4745;Totaal mannen en vrouwen;0;2;Vwo;Zwolle;2000/'01;
4746;Totaal mannen en vrouwen;0;2;Vwo;Zwolle;2001/'02;
4747;Totaal mannen en vrouwen;0;2;Vwo;Zwolle;2002/'03;
4748;Totaal mannen en vrouwen;0;2;Vwo;Zwolle;2003/'04;
4749;Totaal mannen en vrouwen;0;2;Vwo;Zwolle;2004/'05;
4750;Totaal mannen en vrouwen;0;2;Vwo;Zwolle;2005/'06;
4751;Totaal mannen en vrouwen;0;2;Vwo;Zwolle;2006/'07*;
4752;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;1998/'99;89.0
4753;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;1999/'00;89.0
4754;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2000/'01;91.0
4755;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2001/'02;92.0
4756;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2002/'03;90.0
4757;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2003/'04;91.0
4758;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2004/'05;91.0
4759;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2005/'06;92.0
4760;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Nederland;2006/'07*;92.0
4761;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;1998/'99;91.0
4762;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;1999/'00;90.0
4763;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2000/'01;95.0
4764;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2001/'02;95.0
4765;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2002/'03;96.0
4766;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2003/'04;92.0
4767;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2004/'05;91.0
4768;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2005/'06;94.0
4769;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alkmaar;2006/'07*;93.0
4770;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;1998/'99;88.0
4771;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;1999/'00;86.0
4772;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2000/'01;85.0
4773;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2001/'02;84.0
4774;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2002/'03;94.0
4775;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2003/'04;84.0
4776;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2004/'05;93.0
4777;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2005/'06;93.0
4778;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almelo;2006/'07*;81.0
4779;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;1998/'99;99.0
4780;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;1999/'00;95.0
4781;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2000/'01;95.0
4782;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2001/'02;95.0
4783;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2002/'03;91.0
4784;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2003/'04;93.0
4785;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2004/'05;95.0
4786;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2005/'06;98.0
4787;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Almere;2006/'07*;95.0
4788;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;1998/'99;
4789;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;1999/'00;
4790;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2000/'01;
4791;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2001/'02;
4792;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2002/'03;
4793;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2003/'04;
4794;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2004/'05;94.0
4795;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2005/'06;91.0
4796;Totaal mannen en vrouwen;0;3;Vbo/vmbo-kaderberoeps en -basisberoeps;Alphen aan den Rijn;2006/'07*;
