ID;Diensten;Landen;Perioden;InvoerVanDiensten_1;UitvoerVanDiensten_2;SaldoDiensten_3
2865;S Totaal Diensten;Verenigde Arabische Emiraten;2020 1e kwartaal;419.0;301.0;-118.0
2866;S Totaal Diensten;Verenigde Arabische Emiraten;2020 2e kwartaal;285.0;209.0;-76.0
2867;S Totaal Diensten;Verenigde Arabische Emiraten;2020 3e kwartaal;226.0;259.0;33.0
2868;S Totaal Diensten;Verenigde Arabische Emiraten;2020 4e kwartaal;202.0;280.0;78.0
2869;S Totaal Diensten;Verenigde Arabische Emiraten;2020;1132.0;1048.0;-84.0
2870;S Totaal Diensten;Verenigde Staten;2014 1e kwartaal;7207.0;3327.0;-3880.0
2871;S Totaal Diensten;Verenigde Staten;2014 2e kwartaal;7299.0;4025.0;-3274.0
2872;S Totaal Diensten;Verenigde Staten;2014 3e kwartaal;5460.0;5350.0;-110.0
2873;S Totaal Diensten;Verenigde Staten;2014 4e kwartaal;8259.0;4353.0;-3906.0
2874;S Totaal Diensten;Verenigde Staten;2014;28224.0;17055.0;-11170.0
2875;S Totaal Diensten;Verenigde Staten;2015 1e kwartaal;5618.0;3881.0;-1737.0
2876;S Totaal Diensten;Verenigde Staten;2015 2e kwartaal;7009.0;4447.0;-2562.0
2877;S Totaal Diensten;Verenigde Staten;2015 3e kwartaal;6274.0;4305.0;-1969.0
2878;S Totaal Diensten;Verenigde Staten;2015 4e kwartaal;7743.0;4243.0;-3500.0
2879;S Totaal Diensten;Verenigde Staten;2015;26644.0;16876.0;-9768.0
2880;S Totaal Diensten;Verenigde Staten;2016 1e kwartaal;6981.0;3418.0;-3563.0
2881;S Totaal Diensten;Verenigde Staten;2016 2e kwartaal;6411.0;3691.0;-2720.0
2882;S Totaal Diensten;Verenigde Staten;2016 3e kwartaal;6700.0;3582.0;-3118.0
2883;S Totaal Diensten;Verenigde Staten;2016 4e kwartaal;7244.0;3907.0;-3336.0
2884;S Totaal Diensten;Verenigde Staten;2016;27335.0;14598.0;-12738.0
2885;S Totaal Diensten;Verenigde Staten;2017 1e kwartaal;5773.0;3471.0;-2302.0
2886;S Totaal Diensten;Verenigde Staten;2017 2e kwartaal;5819.0;4017.0;-1801.0
2887;S Totaal Diensten;Verenigde Staten;2017 3e kwartaal;5908.0;3519.0;-2389.0
2888;S Totaal Diensten;Verenigde Staten;2017 4e kwartaal;6580.0;4006.0;-2573.0
2889;S Totaal Diensten;Verenigde Staten;2017;24078.0;15013.0;-9065.0
2890;S Totaal Diensten;Verenigde Staten;2018 1e kwartaal;6926.0;3438.0;-3488.0
2891;S Totaal Diensten;Verenigde Staten;2018 2e kwartaal;7335.0;4423.0;-2913.0
2892;S Totaal Diensten;Verenigde Staten;2018 3e kwartaal;7466.0;4899.0;-2566.0
2893;S Totaal Diensten;Verenigde Staten;2018 4e kwartaal;7983.0;5186.0;-2797.0
2894;S Totaal Diensten;Verenigde Staten;2018;29710.0;17946.0;-11764.0
2895;S Totaal Diensten;Verenigde Staten;2019 1e kwartaal;8365.0;4525.0;-3840.0
2896;S Totaal Diensten;Verenigde Staten;2019 2e kwartaal;8481.0;4845.0;-3636.0
2897;S Totaal Diensten;Verenigde Staten;2019 3e kwartaal;7475.0;4640.0;-2836.0
2898;S Totaal Diensten;Verenigde Staten;2019 4e kwartaal;12251.0;5537.0;-6714.0
2899;S Totaal Diensten;Verenigde Staten;2019;36572.0;19546.0;-17026.0
2900;S Totaal Diensten;Verenigde Staten;2020 1e kwartaal;8680.0;4853.0;-3826.0
2901;S Totaal Diensten;Verenigde Staten;2020 2e kwartaal;8027.0;4729.0;-3298.0
2902;S Totaal Diensten;Verenigde Staten;2020 3e kwartaal;8236.0;4704.0;-3532.0
2903;S Totaal Diensten;Verenigde Staten;2020 4e kwartaal;8850.0;5300.0;-3550.0
2904;S Totaal Diensten;Verenigde Staten;2020;33793.0;19587.0;-14205.0
2905;S Totaal Diensten;Vietnam;2014 1e kwartaal;18.0;56.0;37.0
2906;S Totaal Diensten;Vietnam;2014 2e kwartaal;19.0;64.0;45.0
2907;S Totaal Diensten;Vietnam;2014 3e kwartaal;35.0;57.0;21.0
2908;S Totaal Diensten;Vietnam;2014 4e kwartaal;32.0;53.0;21.0
2909;S Totaal Diensten;Vietnam;2014;105.0;230.0;125.0
2910;S Totaal Diensten;Vietnam;2015 1e kwartaal;17.0;64.0;48.0
2911;S Totaal Diensten;Vietnam;2015 2e kwartaal;11.0;58.0;46.0
2912;S Totaal Diensten;Vietnam;2015 3e kwartaal;17.0;49.0;31.0
2913;S Totaal Diensten;Vietnam;2015 4e kwartaal;37.0;46.0;10.0
2914;S Totaal Diensten;Vietnam;2015;82.0;217.0;135.0
2915;S Totaal Diensten;Vietnam;2016 1e kwartaal;31.0;47.0;16.0
2916;S Totaal Diensten;Vietnam;2016 2e kwartaal;18.0;50.0;32.0
2917;S Totaal Diensten;Vietnam;2016 3e kwartaal;34.0;64.0;30.0
2918;S Totaal Diensten;Vietnam;2016 4e kwartaal;28.0;58.0;31.0
2919;S Totaal Diensten;Vietnam;2016;111.0;220.0;109.0
2920;S Totaal Diensten;Vietnam;2017 1e kwartaal;37.0;63.0;25.0
2921;S Totaal Diensten;Vietnam;2017 2e kwartaal;29.0;59.0;30.0
2922;S Totaal Diensten;Vietnam;2017 3e kwartaal;50.0;88.0;38.0
2923;S Totaal Diensten;Vietnam;2017 4e kwartaal;30.0;46.0;16.0
2924;S Totaal Diensten;Vietnam;2017;147.0;256.0;110.0
2925;S Totaal Diensten;Vietnam;2018 1e kwartaal;26.0;73.0;47.0
2926;S Totaal Diensten;Vietnam;2018 2e kwartaal;54.0;65.0;11.0
2927;S Totaal Diensten;Vietnam;2018 3e kwartaal;34.0;68.0;34.0
2928;S Totaal Diensten;Vietnam;2018 4e kwartaal;52.0;72.0;20.0
2929;S Totaal Diensten;Vietnam;2018;165.0;277.0;112.0
2930;S Totaal Diensten;Vietnam;2019 1e kwartaal;43.0;80.0;38.0
2931;S Totaal Diensten;Vietnam;2019 2e kwartaal;21.0;76.0;54.0
2932;S Totaal Diensten;Vietnam;2019 3e kwartaal;52.0;80.0;28.0
2933;S Totaal Diensten;Vietnam;2019 4e kwartaal;77.0;91.0;13.0
2934;S Totaal Diensten;Vietnam;2019;194.0;327.0;133.0
2935;S Totaal Diensten;Vietnam;2020 1e kwartaal;25.0;80.0;55.0
2936;S Totaal Diensten;Vietnam;2020 2e kwartaal;15.0;66.0;51.0
2937;S Totaal Diensten;Vietnam;2020 3e kwartaal;16.0;67.0;51.0
2938;S Totaal Diensten;Vietnam;2020 4e kwartaal;17.0;66.0;49.0
2939;S Totaal Diensten;Vietnam;2020;73.0;279.0;206.0
2940;S Totaal Diensten;Zuid-Korea;2014 1e kwartaal;113.0;261.0;149.0
2941;S Totaal Diensten;Zuid-Korea;2014 2e kwartaal;135.0;232.0;96.0
2942;S Totaal Diensten;Zuid-Korea;2014 3e kwartaal;171.0;238.0;67.0
2943;S Totaal Diensten;Zuid-Korea;2014 4e kwartaal;231.0;265.0;35.0
2944;S Totaal Diensten;Zuid-Korea;2014;649.0;995.0;346.0
2945;S Totaal Diensten;Zuid-Korea;2015 1e kwartaal;176.0;313.0;138.0
2946;S Totaal Diensten;Zuid-Korea;2015 2e kwartaal;196.0;287.0;91.0
2947;S Totaal Diensten;Zuid-Korea;2015 3e kwartaal;117.0;291.0;173.0
2948;S Totaal Diensten;Zuid-Korea;2015 4e kwartaal;228.0;336.0;107.0
2949;S Totaal Diensten;Zuid-Korea;2015;718.0;1227.0;510.0
2950;S Totaal Diensten;Zuid-Korea;2016 1e kwartaal;132.0;292.0;160.0
2951;S Totaal Diensten;Zuid-Korea;2016 2e kwartaal;160.0;221.0;60.0
2952;S Totaal Diensten;Zuid-Korea;2016 3e kwartaal;170.0;249.0;79.0
2953;S Totaal Diensten;Zuid-Korea;2016 4e kwartaal;232.0;277.0;44.0
2954;S Totaal Diensten;Zuid-Korea;2016;695.0;1038.0;343.0
2955;S Totaal Diensten;Zuid-Korea;2017 1e kwartaal;207.0;295.0;88.0
2956;S Totaal Diensten;Zuid-Korea;2017 2e kwartaal;206.0;281.0;75.0
2957;S Totaal Diensten;Zuid-Korea;2017 3e kwartaal;192.0;263.0;71.0
2958;S Totaal Diensten;Zuid-Korea;2017 4e kwartaal;294.0;345.0;51.0
2959;S Totaal Diensten;Zuid-Korea;2017;899.0;1183.0;284.0
2960;S Totaal Diensten;Zuid-Korea;2018 1e kwartaal;227.0;283.0;55.0
2961;S Totaal Diensten;Zuid-Korea;2018 2e kwartaal;355.0;233.0;-122.0
2962;S Totaal Diensten;Zuid-Korea;2018 3e kwartaal;297.0;272.0;-25.0
2963;S Totaal Diensten;Zuid-Korea;2018 4e kwartaal;307.0;375.0;68.0
2964;S Totaal Diensten;Zuid-Korea;2018;1187.0;1163.0;-24.0
2965;S Totaal Diensten;Zuid-Korea;2019 1e kwartaal;171.0;237.0;66.0
2966;S Totaal Diensten;Zuid-Korea;2019 2e kwartaal;347.0;268.0;-79.0
2967;S Totaal Diensten;Zuid-Korea;2019 3e kwartaal;576.0;268.0;-308.0
2968;S Totaal Diensten;Zuid-Korea;2019 4e kwartaal;308.0;382.0;75.0
2969;S Totaal Diensten;Zuid-Korea;2019;1401.0;1155.0;-246.0
2970;S Totaal Diensten;Zuid-Korea;2020 1e kwartaal;230.0;291.0;61.0
2971;S Totaal Diensten;Zuid-Korea;2020 2e kwartaal;340.0;304.0;-37.0
2972;S Totaal Diensten;Zuid-Korea;2020 3e kwartaal;244.0;276.0;32.0
2973;S Totaal Diensten;Zuid-Korea;2020 4e kwartaal;338.0;288.0;-50.0
2974;S Totaal Diensten;Zuid-Korea;2020;1153.0;1159.0;7.0
2975;S Totaal Diensten;Zweden;2014 1e kwartaal;318.0;575.0;257.0
2976;S Totaal Diensten;Zweden;2014 2e kwartaal;339.0;620.0;281.0
2977;S Totaal Diensten;Zweden;2014 3e kwartaal;347.0;611.0;264.0
2978;S Totaal Diensten;Zweden;2014 4e kwartaal;334.0;657.0;323.0
2979;S Totaal Diensten;Zweden;2014;1338.0;2463.0;1125.0
2980;S Totaal Diensten;Zweden;2015 1e kwartaal;326.0;695.0;369.0
2981;S Totaal Diensten;Zweden;2015 2e kwartaal;427.0;728.0;301.0
2982;S Totaal Diensten;Zweden;2015 3e kwartaal;431.0;714.0;282.0
2983;S Totaal Diensten;Zweden;2015 4e kwartaal;399.0;735.0;336.0
2984;S Totaal Diensten;Zweden;2015;1584.0;2872.0;1288.0
2985;S Totaal Diensten;Zweden;2016 1e kwartaal;309.0;727.0;418.0
2986;S Totaal Diensten;Zweden;2016 2e kwartaal;387.0;679.0;292.0
2987;S Totaal Diensten;Zweden;2016 3e kwartaal;410.0;774.0;364.0
2988;S Totaal Diensten;Zweden;2016 4e kwartaal;430.0;735.0;305.0
2989;S Totaal Diensten;Zweden;2016;1536.0;2916.0;1380.0
2990;S Totaal Diensten;Zweden;2017 1e kwartaal;363.0;888.0;525.0
2991;S Totaal Diensten;Zweden;2017 2e kwartaal;402.0;886.0;484.0
2992;S Totaal Diensten;Zweden;2017 3e kwartaal;413.0;824.0;412.0
2993;S Totaal Diensten;Zweden;2017 4e kwartaal;455.0;903.0;448.0
2994;S Totaal Diensten;Zweden;2017;1633.0;3501.0;1868.0
2995;S Totaal Diensten;Zweden;2018 1e kwartaal;603.0;932.0;329.0
2996;S Totaal Diensten;Zweden;2018 2e kwartaal;588.0;976.0;388.0
2997;S Totaal Diensten;Zweden;2018 3e kwartaal;591.0;966.0;375.0
2998;S Totaal Diensten;Zweden;2018 4e kwartaal;621.0;1050.0;429.0
2999;S Totaal Diensten;Zweden;2018;2403.0;3923.0;1520.0
3000;S Totaal Diensten;Zweden;2019 1e kwartaal;576.0;1118.0;542.0
3001;S Totaal Diensten;Zweden;2019 2e kwartaal;573.0;1269.0;697.0
3002;S Totaal Diensten;Zweden;2019 3e kwartaal;698.0;1248.0;550.0
3003;S Totaal Diensten;Zweden;2019 4e kwartaal;669.0;1405.0;736.0
3004;S Totaal Diensten;Zweden;2019;2516.0;5042.0;2525.0
3005;S Totaal Diensten;Zweden;2020 1e kwartaal;606.0;1357.0;751.0
3006;S Totaal Diensten;Zweden;2020 2e kwartaal;516.0;1311.0;794.0
3007;S Totaal Diensten;Zweden;2020 3e kwartaal;587.0;1293.0;705.0
3008;S Totaal Diensten;Zweden;2020 4e kwartaal;665.0;1481.0;816.0
3009;S Totaal Diensten;Zweden;2020;2375.0;5442.0;3067.0
3010;S Totaal Diensten;Zwitserland;2014 1e kwartaal;2377.0;1814.0;-563.0
3011;S Totaal Diensten;Zwitserland;2014 2e kwartaal;2621.0;1794.0;-827.0
3012;S Totaal Diensten;Zwitserland;2014 3e kwartaal;2777.0;1928.0;-849.0
3013;S Totaal Diensten;Zwitserland;2014 4e kwartaal;2889.0;2027.0;-862.0
3014;S Totaal Diensten;Zwitserland;2014;10663.0;7563.0;-3101.0
3015;S Totaal Diensten;Zwitserland;2015 1e kwartaal;2684.0;2181.0;-503.0
3016;S Totaal Diensten;Zwitserland;2015 2e kwartaal;3554.0;2330.0;-1224.0
3017;S Totaal Diensten;Zwitserland;2015 3e kwartaal;3939.0;2084.0;-1855.0
3018;S Totaal Diensten;Zwitserland;2015 4e kwartaal;4077.0;2412.0;-1665.0
3019;S Totaal Diensten;Zwitserland;2015;14254.0;9006.0;-5248.0
3020;S Totaal Diensten;Zwitserland;2016 1e kwartaal;3677.0;1924.0;-1752.0
3021;S Totaal Diensten;Zwitserland;2016 2e kwartaal;3932.0;2208.0;-1724.0
3022;S Totaal Diensten;Zwitserland;2016 3e kwartaal;4377.0;2111.0;-2266.0
3023;S Totaal Diensten;Zwitserland;2016 4e kwartaal;4200.0;2365.0;-1835.0
3024;S Totaal Diensten;Zwitserland;2016;16186.0;8608.0;-7577.0
3025;S Totaal Diensten;Zwitserland;2017 1e kwartaal;3551.0;2122.0;-1430.0
3026;S Totaal Diensten;Zwitserland;2017 2e kwartaal;3877.0;2172.0;-1704.0
3027;S Totaal Diensten;Zwitserland;2017 3e kwartaal;3744.0;1705.0;-2039.0
3028;S Totaal Diensten;Zwitserland;2017 4e kwartaal;3529.0;1901.0;-1628.0
3029;S Totaal Diensten;Zwitserland;2017;14701.0;7900.0;-6801.0
3030;S Totaal Diensten;Zwitserland;2018 1e kwartaal;3279.0;1727.0;-1553.0
3031;S Totaal Diensten;Zwitserland;2018 2e kwartaal;3559.0;1958.0;-1601.0
3032;S Totaal Diensten;Zwitserland;2018 3e kwartaal;;;-2385.0
3033;S Totaal Diensten;Zwitserland;2018 4e kwartaal;;;-1161.0
3034;S Totaal Diensten;Zwitserland;2018;14411.0;7712.0;-6700.0
3035;S Totaal Diensten;Zwitserland;2019 1e kwartaal;1898.0;1985.0;87.0
3036;S Totaal Diensten;Zwitserland;2019 2e kwartaal;1940.0;2300.0;360.0
3037;S Totaal Diensten;Zwitserland;2019 3e kwartaal;2386.0;2240.0;-146.0
3038;S Totaal Diensten;Zwitserland;2019 4e kwartaal;2595.0;2861.0;265.0
3039;S Totaal Diensten;Zwitserland;2019;8819.0;9385.0;566.0
3040;S Totaal Diensten;Zwitserland;2020 1e kwartaal;2464.0;2121.0;-343.0
3041;S Totaal Diensten;Zwitserland;2020 2e kwartaal;1891.0;2306.0;415.0
3042;S Totaal Diensten;Zwitserland;2020 3e kwartaal;1517.0;2051.0;534.0
3043;S Totaal Diensten;Zwitserland;2020 4e kwartaal;1437.0;2778.0;1341.0
3044;S Totaal Diensten;Zwitserland;2020;7310.0;9257.0;1947.0
3045;S Totaal Diensten;Europa (exclusief Nederland);2014 1e kwartaal;17803.0;23266.0;5463.0
3046;S Totaal Diensten;Europa (exclusief Nederland);2014 2e kwartaal;20319.0;24575.0;4257.0
3047;S Totaal Diensten;Europa (exclusief Nederland);2014 3e kwartaal;22418.0;25363.0;2945.0
3048;S Totaal Diensten;Europa (exclusief Nederland);2014 4e kwartaal;22458.0;28031.0;5573.0
3049;S Totaal Diensten;Europa (exclusief Nederland);2014;82998.0;101235.0;18237.0
3050;S Totaal Diensten;Europa (exclusief Nederland);2015 1e kwartaal;20623.0;25373.0;4750.0
3051;S Totaal Diensten;Europa (exclusief Nederland);2015 2e kwartaal;23822.0;28008.0;4186.0
3052;S Totaal Diensten;Europa (exclusief Nederland);2015 3e kwartaal;25458.0;28673.0;3215.0
3053;S Totaal Diensten;Europa (exclusief Nederland);2015 4e kwartaal;25417.0;29985.0;4568.0
3054;S Totaal Diensten;Europa (exclusief Nederland);2015;95319.0;112039.0;16720.0
3055;S Totaal Diensten;Europa (exclusief Nederland);2016 1e kwartaal;21883.0;28080.0;6198.0
3056;S Totaal Diensten;Europa (exclusief Nederland);2016 2e kwartaal;24932.0;29174.0;4242.0
3057;S Totaal Diensten;Europa (exclusief Nederland);2016 3e kwartaal;27090.0;30324.0;3234.0
3058;S Totaal Diensten;Europa (exclusief Nederland);2016 4e kwartaal;26078.0;31747.0;5669.0
3059;S Totaal Diensten;Europa (exclusief Nederland);2016;99982.0;119326.0;19344.0
3060;S Totaal Diensten;Europa (exclusief Nederland);2017 1e kwartaal;26284.0;31383.0;5099.0
3061;S Totaal Diensten;Europa (exclusief Nederland);2017 2e kwartaal;29103.0;34046.0;4943.0
3062;S Totaal Diensten;Europa (exclusief Nederland);2017 3e kwartaal;30715.0;33714.0;2999.0
3063;S Totaal Diensten;Europa (exclusief Nederland);2017 4e kwartaal;29875.0;36592.0;6718.0
3064;S Totaal Diensten;Europa (exclusief Nederland);2017;115977.0;135736.0;19759.0
3065;S Totaal Diensten;Europa (exclusief Nederland);2018 1e kwartaal;28544.0;33871.0;5327.0
3066;S Totaal Diensten;Europa (exclusief Nederland);2018 2e kwartaal;32155.0;37811.0;5657.0
3067;S Totaal Diensten;Europa (exclusief Nederland);2018 3e kwartaal;35734.0;38822.0;3088.0
3068;S Totaal Diensten;Europa (exclusief Nederland);2018 4e kwartaal;34090.0;40818.0;6729.0
3069;S Totaal Diensten;Europa (exclusief Nederland);2018;130522.0;151322.0;20800.0
3070;S Totaal Diensten;Europa (exclusief Nederland);2019 1e kwartaal;30441.0;39393.0;8952.0
3071;S Totaal Diensten;Europa (exclusief Nederland);2019 2e kwartaal;33986.0;41941.0;7955.0
3072;S Totaal Diensten;Europa (exclusief Nederland);2019 3e kwartaal;36821.0;43644.0;6823.0
3073;S Totaal Diensten;Europa (exclusief Nederland);2019 4e kwartaal;35883.0;46932.0;11049.0
3074;S Totaal Diensten;Europa (exclusief Nederland);2019;137130.0;171910.0;34779.0
3075;S Totaal Diensten;Europa (exclusief Nederland);2020 1e kwartaal;32709.0;40516.0;7807.0
3076;S Totaal Diensten;Europa (exclusief Nederland);2020 2e kwartaal;27278.0;37747.0;10469.0
3077;S Totaal Diensten;Europa (exclusief Nederland);2020 3e kwartaal;29449.0;39664.0;10214.0
3078;S Totaal Diensten;Europa (exclusief Nederland);2020 4e kwartaal;32224.0;42709.0;10485.0
3079;S Totaal Diensten;Europa (exclusief Nederland);2020;121660.0;160636.0;38976.0
3080;S Totaal Diensten;Afrika;2014 1e kwartaal;380.0;798.0;418.0
3081;S Totaal Diensten;Afrika;2014 2e kwartaal;353.0;931.0;578.0
3082;S Totaal Diensten;Afrika;2014 3e kwartaal;383.0;827.0;444.0
3083;S Totaal Diensten;Afrika;2014 4e kwartaal;426.0;872.0;446.0
3084;S Totaal Diensten;Afrika;2014;1542.0;3428.0;1886.0
3085;S Totaal Diensten;Afrika;2015 1e kwartaal;404.0;883.0;479.0
3086;S Totaal Diensten;Afrika;2015 2e kwartaal;455.0;1091.0;636.0
3087;S Totaal Diensten;Afrika;2015 3e kwartaal;422.0;1013.0;591.0
3088;S Totaal Diensten;Afrika;2015 4e kwartaal;462.0;1038.0;576.0
3089;S Totaal Diensten;Afrika;2015;1743.0;4024.0;2282.0
3090;S Totaal Diensten;Afrika;2016 1e kwartaal;403.0;833.0;430.0
3091;S Totaal Diensten;Afrika;2016 2e kwartaal;361.0;718.0;358.0
3092;S Totaal Diensten;Afrika;2016 3e kwartaal;404.0;736.0;332.0
3093;S Totaal Diensten;Afrika;2016 4e kwartaal;461.0;938.0;477.0
3094;S Totaal Diensten;Afrika;2016;1629.0;3225.0;1596.0
3095;S Totaal Diensten;Afrika;2017 1e kwartaal;388.0;660.0;272.0
3096;S Totaal Diensten;Afrika;2017 2e kwartaal;373.0;775.0;403.0
3097;S Totaal Diensten;Afrika;2017 3e kwartaal;453.0;687.0;233.0
3098;S Totaal Diensten;Afrika;2017 4e kwartaal;451.0;726.0;275.0
3099;S Totaal Diensten;Afrika;2017;1665.0;2848.0;1183.0
3100;S Totaal Diensten;Afrika;2018 1e kwartaal;403.0;653.0;251.0
3101;S Totaal Diensten;Afrika;2018 2e kwartaal;401.0;729.0;328.0
3102;S Totaal Diensten;Afrika;2018 3e kwartaal;528.0;766.0;238.0
3103;S Totaal Diensten;Afrika;2018 4e kwartaal;537.0;794.0;257.0
3104;S Totaal Diensten;Afrika;2018;1869.0;2943.0;1074.0
3105;S Totaal Diensten;Afrika;2019 1e kwartaal;468.0;675.0;207.0
3106;S Totaal Diensten;Afrika;2019 2e kwartaal;424.0;714.0;290.0
3107;S Totaal Diensten;Afrika;2019 3e kwartaal;490.0;826.0;336.0
3108;S Totaal Diensten;Afrika;2019 4e kwartaal;516.0;852.0;337.0
3109;S Totaal Diensten;Afrika;2019;1898.0;3067.0;1169.0
3110;S Totaal Diensten;Afrika;2020 1e kwartaal;459.0;751.0;293.0
3111;S Totaal Diensten;Afrika;2020 2e kwartaal;249.0;578.0;329.0
3112;S Totaal Diensten;Afrika;2020 3e kwartaal;258.0;585.0;327.0
3113;S Totaal Diensten;Afrika;2020 4e kwartaal;282.0;645.0;363.0
3114;S Totaal Diensten;Afrika;2020;1247.0;2559.0;1312.0
3115;S Totaal Diensten;Noord Afrika;2014 1e kwartaal;124.0;122.0;-2.0
3116;S Totaal Diensten;Noord Afrika;2014 2e kwartaal;128.0;134.0;5.0
3117;S Totaal Diensten;Noord Afrika;2014 3e kwartaal;124.0;123.0;0.0
3118;S Totaal Diensten;Noord Afrika;2014 4e kwartaal;138.0;135.0;-3.0
3119;S Totaal Diensten;Noord Afrika;2014;514.0;513.0;0.0
3120;S Totaal Diensten;Noord Afrika;2015 1e kwartaal;146.0;187.0;41.0
3121;S Totaal Diensten;Noord Afrika;2015 2e kwartaal;205.0;303.0;98.0
3122;S Totaal Diensten;Noord Afrika;2015 3e kwartaal;165.0;216.0;52.0
3123;S Totaal Diensten;Noord Afrika;2015 4e kwartaal;175.0;238.0;63.0
3124;S Totaal Diensten;Noord Afrika;2015;691.0;945.0;254.0
3125;S Totaal Diensten;Noord Afrika;2016 1e kwartaal;113.0;123.0;10.0
3126;S Totaal Diensten;Noord Afrika;2016 2e kwartaal;124.0;131.0;7.0
3127;S Totaal Diensten;Noord Afrika;2016 3e kwartaal;147.0;152.0;5.0
3128;S Totaal Diensten;Noord Afrika;2016 4e kwartaal;148.0;151.0;3.0
3129;S Totaal Diensten;Noord Afrika;2016;532.0;557.0;25.0
3130;S Totaal Diensten;Noord Afrika;2017 1e kwartaal;127.0;135.0;8.0
3131;S Totaal Diensten;Noord Afrika;2017 2e kwartaal;122.0;148.0;25.0
3132;S Totaal Diensten;Noord Afrika;2017 3e kwartaal;160.0;142.0;-18.0
3133;S Totaal Diensten;Noord Afrika;2017 4e kwartaal;143.0;153.0;10.0
3134;S Totaal Diensten;Noord Afrika;2017;552.0;578.0;26.0
3135;S Totaal Diensten;Noord Afrika;2018 1e kwartaal;128.0;106.0;-22.0
3136;S Totaal Diensten;Noord Afrika;2018 2e kwartaal;137.0;127.0;-10.0
3137;S Totaal Diensten;Noord Afrika;2018 3e kwartaal;149.0;129.0;-20.0
3138;S Totaal Diensten;Noord Afrika;2018 4e kwartaal;161.0;156.0;-5.0
3139;S Totaal Diensten;Noord Afrika;2018;576.0;519.0;-57.0
3140;S Totaal Diensten;Noord Afrika;2019 1e kwartaal;148.0;133.0;-15.0
3141;S Totaal Diensten;Noord Afrika;2019 2e kwartaal;144.0;140.0;-4.0
3142;S Totaal Diensten;Noord Afrika;2019 3e kwartaal;154.0;178.0;24.0
3143;S Totaal Diensten;Noord Afrika;2019 4e kwartaal;184.0;194.0;10.0
3144;S Totaal Diensten;Noord Afrika;2019;631.0;645.0;14.0
3145;S Totaal Diensten;Noord Afrika;2020 1e kwartaal;160.0;145.0;-15.0
3146;S Totaal Diensten;Noord Afrika;2020 2e kwartaal;105.0;99.0;-6.0
3147;S Totaal Diensten;Noord Afrika;2020 3e kwartaal;103.0;98.0;-5.0
3148;S Totaal Diensten;Noord Afrika;2020 4e kwartaal;103.0;114.0;11.0
3149;S Totaal Diensten;Noord Afrika;2020;472.0;456.0;-16.0
3150;S Totaal Diensten;Zuid-Afrika;2014 1e kwartaal;70.0;127.0;56.0
3151;S Totaal Diensten;Zuid-Afrika;2014 2e kwartaal;60.0;119.0;59.0
3152;S Totaal Diensten;Zuid-Afrika;2014 3e kwartaal;77.0;124.0;47.0
3153;S Totaal Diensten;Zuid-Afrika;2014 4e kwartaal;82.0;120.0;37.0
3154;S Totaal Diensten;Zuid-Afrika;2014;290.0;489.0;200.0
3155;S Totaal Diensten;Zuid-Afrika;2015 1e kwartaal;76.0;130.0;53.0
3156;S Totaal Diensten;Zuid-Afrika;2015 2e kwartaal;57.0;123.0;67.0
3157;S Totaal Diensten;Zuid-Afrika;2015 3e kwartaal;61.0;147.0;86.0
3158;S Totaal Diensten;Zuid-Afrika;2015 4e kwartaal;85.0;131.0;46.0
3159;S Totaal Diensten;Zuid-Afrika;2015;279.0;531.0;253.0
3160;S Totaal Diensten;Zuid-Afrika;2016 1e kwartaal;47.0;152.0;105.0
3161;S Totaal Diensten;Zuid-Afrika;2016 2e kwartaal;53.0;137.0;84.0
3162;S Totaal Diensten;Zuid-Afrika;2016 3e kwartaal;58.0;157.0;99.0
3163;S Totaal Diensten;Zuid-Afrika;2016 4e kwartaal;91.0;154.0;63.0
3164;S Totaal Diensten;Zuid-Afrika;2016;250.0;601.0;351.0
3165;S Totaal Diensten;Zuid-Afrika;2017 1e kwartaal;89.0;159.0;71.0
3166;S Totaal Diensten;Zuid-Afrika;2017 2e kwartaal;67.0;161.0;95.0
3167;S Totaal Diensten;Zuid-Afrika;2017 3e kwartaal;114.0;184.0;70.0
3168;S Totaal Diensten;Zuid-Afrika;2017 4e kwartaal;107.0;167.0;60.0
3169;S Totaal Diensten;Zuid-Afrika;2017;376.0;672.0;296.0
3170;S Totaal Diensten;Zuid-Afrika;2018 1e kwartaal;82.0;183.0;101.0
3171;S Totaal Diensten;Zuid-Afrika;2018 2e kwartaal;86.0;196.0;110.0
3172;S Totaal Diensten;Zuid-Afrika;2018 3e kwartaal;122.0;198.0;76.0
3173;S Totaal Diensten;Zuid-Afrika;2018 4e kwartaal;155.0;192.0;36.0
3174;S Totaal Diensten;Zuid-Afrika;2018;445.0;769.0;324.0
3175;S Totaal Diensten;Zuid-Afrika;2019 1e kwartaal;117.0;217.0;99.0
3176;S Totaal Diensten;Zuid-Afrika;2019 2e kwartaal;93.0;237.0;144.0
3177;S Totaal Diensten;Zuid-Afrika;2019 3e kwartaal;138.0;229.0;92.0
3178;S Totaal Diensten;Zuid-Afrika;2019 4e kwartaal;151.0;247.0;96.0
3179;S Totaal Diensten;Zuid-Afrika;2019;499.0;930.0;431.0
3180;S Totaal Diensten;Zuid-Afrika;2020 1e kwartaal;104.0;258.0;154.0
3181;S Totaal Diensten;Zuid-Afrika;2020 2e kwartaal;63.0;205.0;142.0
