ID;Geslacht;Geboorteland;Leeftijd;Perioden;TotaalNietNederlandseImmigranten_1;MotiefArbeid_2;MotiefAsiel_3;MotiefGezinsmigratie_4;MotiefStudie_5;MotiefAuPairStage_6;OverigeMotieven_7
6798;Mannen en vrouwen;Turkije;Totaal alle leeftijden;2010;3790.0;668.0;113.0;2373.0;485.0;18.0;132.0
6799;Mannen en vrouwen;Turkije;Totaal alle leeftijden;2011;3460.0;469.0;79.0;2285.0;501.0;10.0;115.0
6800;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;1995;775.0;;81.0;689.0;;;4.0
6801;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;1996;949.0;;84.0;861.0;;;4.0
6802;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;1997;897.0;;54.0;842.0;;;1.0
6803;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;1998;692.0;;73.0;617.0;;;2.0
6804;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;1999;576.0;;91.0;479.0;;;6.0
6805;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;2000;514.0;;103.0;411.0;;;0.0
6806;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;2001;566.0;;98.0;459.0;;;9.0
6807;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;2002;537.0;;47.0;483.0;;;7.0
6808;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;2003;476.0;;22.0;450.0;;;3.0
6809;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;2004;354.0;;3.0;346.0;;;5.0
6810;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;2005;258.0;;3.0;252.0;;;3.0
6811;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;2006;209.0;;2.0;202.0;;;5.0
6812;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;2007;152.0;;4.0;145.0;;;3.0
6813;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;2008;230.0;;1.0;229.0;;;0.0
6814;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;2009;245.0;;4.0;238.0;;;3.0
6815;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;2010;230.0;;9.0;220.0;;;1.0
6816;Mannen en vrouwen;Turkije;Jonger dan 13 jaar;2011;182.0;;5.0;175.0;;;2.0
6817;Mannen en vrouwen;Turkije;13 tot 18 jaar;1995;414.0;;44.0;367.0;0.0;0.0;3.0
6818;Mannen en vrouwen;Turkije;13 tot 18 jaar;1996;525.0;;40.0;485.0;0.0;0.0;0.0
6819;Mannen en vrouwen;Turkije;13 tot 18 jaar;1997;573.0;;49.0;521.0;1.0;0.0;1.0
6820;Mannen en vrouwen;Turkije;13 tot 18 jaar;1998;403.0;;37.0;361.0;4.0;0.0;1.0
6821;Mannen en vrouwen;Turkije;13 tot 18 jaar;1999;339.0;;45.0;292.0;0.0;0.0;2.0
6822;Mannen en vrouwen;Turkije;13 tot 18 jaar;2000;322.0;;62.0;259.0;0.0;0.0;1.0
6823;Mannen en vrouwen;Turkije;13 tot 18 jaar;2001;431.0;;88.0;340.0;0.0;0.0;3.0
6824;Mannen en vrouwen;Turkije;13 tot 18 jaar;2002;425.0;;32.0;389.0;1.0;0.0;3.0
6825;Mannen en vrouwen;Turkije;13 tot 18 jaar;2003;302.0;;2.0;299.0;0.0;0.0;1.0
6826;Mannen en vrouwen;Turkije;13 tot 18 jaar;2004;217.0;;3.0;203.0;3.0;0.0;8.0
6827;Mannen en vrouwen;Turkije;13 tot 18 jaar;2005;136.0;;1.0;130.0;0.0;0.0;5.0
6828;Mannen en vrouwen;Turkije;13 tot 18 jaar;2006;99.0;;2.0;95.0;1.0;0.0;1.0
6829;Mannen en vrouwen;Turkije;13 tot 18 jaar;2007;105.0;;3.0;102.0;0.0;0.0;0.0
6830;Mannen en vrouwen;Turkije;13 tot 18 jaar;2008;108.0;;3.0;103.0;0.0;0.0;2.0
6831;Mannen en vrouwen;Turkije;13 tot 18 jaar;2009;140.0;;0.0;136.0;0.0;0.0;4.0
6832;Mannen en vrouwen;Turkije;13 tot 18 jaar;2010;89.0;;3.0;83.0;1.0;0.0;2.0
6833;Mannen en vrouwen;Turkije;13 tot 18 jaar;2011;118.0;;4.0;109.0;0.0;0.0;5.0
6834;Mannen en vrouwen;Turkije;18 tot 21 jaar;1995;760.0;4.0;31.0;723.0;1.0;0.0;1.0
6835;Mannen en vrouwen;Turkije;18 tot 21 jaar;1996;1022.0;5.0;23.0;987.0;4.0;2.0;1.0
6836;Mannen en vrouwen;Turkije;18 tot 21 jaar;1997;1028.0;0.0;25.0;976.0;15.0;2.0;10.0
6837;Mannen en vrouwen;Turkije;18 tot 21 jaar;1998;934.0;2.0;13.0;896.0;20.0;1.0;1.0
6838;Mannen en vrouwen;Turkije;18 tot 21 jaar;1999;849.0;0.0;29.0;816.0;3.0;0.0;0.0
6839;Mannen en vrouwen;Turkije;18 tot 21 jaar;2000;894.0;7.0;57.0;799.0;23.0;2.0;5.0
6840;Mannen en vrouwen;Turkije;18 tot 21 jaar;2001;867.0;8.0;54.0;777.0;20.0;0.0;8.0
6841;Mannen en vrouwen;Turkije;18 tot 21 jaar;2002;875.0;13.0;21.0;816.0;19.0;5.0;1.0
6842;Mannen en vrouwen;Turkije;18 tot 21 jaar;2003;795.0;19.0;6.0;752.0;11.0;5.0;3.0
6843;Mannen en vrouwen;Turkije;18 tot 21 jaar;2004;579.0;4.0;2.0;543.0;15.0;1.0;14.0
6844;Mannen en vrouwen;Turkije;18 tot 21 jaar;2005;228.0;1.0;2.0;181.0;32.0;1.0;12.0
6845;Mannen en vrouwen;Turkije;18 tot 21 jaar;2006;96.0;0.0;3.0;65.0;28.0;0.0;0.0
6846;Mannen en vrouwen;Turkije;18 tot 21 jaar;2007;101.0;3.0;2.0;56.0;30.0;6.0;4.0
6847;Mannen en vrouwen;Turkije;18 tot 21 jaar;2008;108.0;4.0;0.0;52.0;43.0;7.0;2.0
6848;Mannen en vrouwen;Turkije;18 tot 21 jaar;2009;122.0;7.0;1.0;58.0;46.0;4.0;6.0
6849;Mannen en vrouwen;Turkije;18 tot 21 jaar;2010;123.0;7.0;2.0;58.0;46.0;4.0;6.0
6850;Mannen en vrouwen;Turkije;18 tot 21 jaar;2011;111.0;10.0;2.0;62.0;36.0;2.0;0.0
6851;Mannen en vrouwen;Turkije;21 tot 30 jaar;1995;1621.0;57.0;116.0;1426.0;10.0;0.0;12.0
6852;Mannen en vrouwen;Turkije;21 tot 30 jaar;1996;2054.0;65.0;114.0;1835.0;29.0;0.0;12.0
6853;Mannen en vrouwen;Turkije;21 tot 30 jaar;1997;2118.0;67.0;99.0;1882.0;49.0;5.0;16.0
6854;Mannen en vrouwen;Turkije;21 tot 30 jaar;1998;1878.0;52.0;68.0;1700.0;48.0;5.0;5.0
6855;Mannen en vrouwen;Turkije;21 tot 30 jaar;1999;1759.0;60.0;81.0;1559.0;40.0;6.0;13.0
6856;Mannen en vrouwen;Turkije;21 tot 30 jaar;2000;2102.0;62.0;245.0;1714.0;58.0;3.0;19.0
6857;Mannen en vrouwen;Turkije;21 tot 30 jaar;2001;2395.0;115.0;229.0;1936.0;93.0;9.0;14.0
6858;Mannen en vrouwen;Turkije;21 tot 30 jaar;2002;2563.0;160.0;120.0;2168.0;95.0;6.0;15.0
6859;Mannen en vrouwen;Turkije;21 tot 30 jaar;2003;2882.0;245.0;64.0;2405.0;122.0;17.0;30.0
6860;Mannen en vrouwen;Turkije;21 tot 30 jaar;2004;1989.0;88.0;31.0;1637.0;118.0;10.0;104.0
6861;Mannen en vrouwen;Turkije;21 tot 30 jaar;2005;1559.0;96.0;24.0;1154.0;214.0;9.0;61.0
6862;Mannen en vrouwen;Turkije;21 tot 30 jaar;2006;1569.0;166.0;29.0;1128.0;212.0;7.0;28.0
6863;Mannen en vrouwen;Turkije;21 tot 30 jaar;2007;1406.0;221.0;39.0;811.0;308.0;9.0;18.0
6864;Mannen en vrouwen;Turkije;21 tot 30 jaar;2008;1878.0;308.0;73.0;1066.0;383.0;21.0;26.0
6865;Mannen en vrouwen;Turkije;21 tot 30 jaar;2009;1848.0;214.0;21.0;1155.0;397.0;13.0;49.0
6866;Mannen en vrouwen;Turkije;21 tot 30 jaar;2010;1886.0;246.0;20.0;1158.0;401.0;13.0;47.0
6867;Mannen en vrouwen;Turkije;21 tot 30 jaar;2011;1777.0;203.0;12.0;1090.0;425.0;8.0;39.0
6868;Mannen en vrouwen;Turkije;30 tot 40 jaar;1995;591.0;68.0;90.0;419.0;2.0;0.0;12.0
6869;Mannen en vrouwen;Turkije;30 tot 40 jaar;1996;858.0;109.0;116.0;615.0;4.0;0.0;13.0
6870;Mannen en vrouwen;Turkije;30 tot 40 jaar;1997;856.0;101.0;92.0;642.0;9.0;1.0;12.0
6871;Mannen en vrouwen;Turkije;30 tot 40 jaar;1998;748.0;79.0;73.0;582.0;6.0;1.0;7.0
6872;Mannen en vrouwen;Turkije;30 tot 40 jaar;1999;603.0;66.0;87.0;439.0;6.0;0.0;4.0
6873;Mannen en vrouwen;Turkije;30 tot 40 jaar;2000;816.0;113.0;223.0;459.0;6.0;0.0;16.0
6874;Mannen en vrouwen;Turkije;30 tot 40 jaar;2001;846.0;113.0;127.0;572.0;8.0;0.0;27.0
6875;Mannen en vrouwen;Turkije;30 tot 40 jaar;2002;962.0;163.0;75.0;671.0;16.0;1.0;36.0
6876;Mannen en vrouwen;Turkije;30 tot 40 jaar;2003;1231.0;315.0;57.0;801.0;16.0;0.0;42.0
6877;Mannen en vrouwen;Turkije;30 tot 40 jaar;2004;780.0;118.0;22.0;546.0;23.0;2.0;69.0
6878;Mannen en vrouwen;Turkije;30 tot 40 jaar;2005;621.0;82.0;26.0;459.0;11.0;1.0;41.0
6879;Mannen en vrouwen;Turkije;30 tot 40 jaar;2006;553.0;85.0;27.0;416.0;11.0;0.0;14.0
6880;Mannen en vrouwen;Turkije;30 tot 40 jaar;2007;477.0;116.0;30.0;305.0;15.0;2.0;10.0
6881;Mannen en vrouwen;Turkije;30 tot 40 jaar;2008;882.0;226.0;76.0;509.0;33.0;2.0;35.0
6882;Mannen en vrouwen;Turkije;30 tot 40 jaar;2009;846.0;175.0;43.0;558.0;33.0;0.0;37.0
6883;Mannen en vrouwen;Turkije;30 tot 40 jaar;2010;979.0;255.0;50.0;595.0;35.0;1.0;43.0
6884;Mannen en vrouwen;Turkije;30 tot 40 jaar;2011;885.0;177.0;34.0;599.0;39.0;0.0;36.0
6885;Mannen en vrouwen;Turkije;40 jaar en ouder;1995;445.0;70.0;113.0;250.0;0.0;0.0;11.0
6886;Mannen en vrouwen;Turkije;40 jaar en ouder;1996;616.0;113.0;77.0;406.0;1.0;0.0;19.0
6887;Mannen en vrouwen;Turkije;40 jaar en ouder;1997;594.0;94.0;70.0;399.0;1.0;0.0;30.0
6888;Mannen en vrouwen;Turkije;40 jaar en ouder;1998;486.0;71.0;65.0;322.0;1.0;0.0;27.0
6889;Mannen en vrouwen;Turkije;40 jaar en ouder;1999;315.0;50.0;50.0;196.0;1.0;0.0;18.0
6890;Mannen en vrouwen;Turkije;40 jaar en ouder;2000;390.0;39.0;119.0;212.0;1.0;0.0;18.0
6891;Mannen en vrouwen;Turkije;40 jaar en ouder;2001;491.0;62.0;94.0;300.0;0.0;0.0;34.0
6892;Mannen en vrouwen;Turkije;40 jaar en ouder;2002;480.0;82.0;52.0;323.0;0.0;0.0;24.0
6893;Mannen en vrouwen;Turkije;40 jaar en ouder;2003;681.0;250.0;33.0;367.0;1.0;1.0;30.0
6894;Mannen en vrouwen;Turkije;40 jaar en ouder;2004;346.0;55.0;20.0;235.0;2.0;0.0;34.0
6895;Mannen en vrouwen;Turkije;40 jaar en ouder;2005;334.0;77.0;17.0;197.0;0.0;0.0;44.0
6896;Mannen en vrouwen;Turkije;40 jaar en ouder;2006;299.0;58.0;20.0;190.0;0.0;0.0;30.0
6897;Mannen en vrouwen;Turkije;40 jaar en ouder;2007;196.0;37.0;23.0;114.0;1.0;0.0;21.0
6898;Mannen en vrouwen;Turkije;40 jaar en ouder;2008;301.0;62.0;34.0;173.0;2.0;1.0;30.0
6899;Mannen en vrouwen;Turkije;40 jaar en ouder;2009;363.0;76.0;26.0;213.0;1.0;0.0;46.0
6900;Mannen en vrouwen;Turkije;40 jaar en ouder;2010;483.0;160.0;30.0;259.0;1.0;0.0;33.0
6901;Mannen en vrouwen;Turkije;40 jaar en ouder;2011;387.0;80.0;22.0;250.0;2.0;0.0;33.0
6902;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;1995;3233.0;1867.0;;1188.0;42.0;2.0;134.0
6903;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;1996;4161.0;2557.0;;1349.0;117.0;14.0;124.0
6904;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;1997;4154.0;2571.0;;1265.0;159.0;24.0;136.0
6905;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;1998;4147.0;2616.0;;1312.0;122.0;10.0;87.0
6906;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;1999;4446.0;2918.0;;1261.0;115.0;11.0;141.0
6907;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;2000;5150.0;3532.0;;1414.0;66.0;9.0;129.0
6908;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;2001;5150.0;3624.0;;1308.0;105.0;3.0;110.0
6909;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;2002;4137.0;2865.0;;1103.0;76.0;2.0;91.0
6910;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;2003;3491.0;2347.0;;969.0;70.0;1.0;104.0
6911;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;2004;3131.0;1923.0;;964.0;64.0;1.0;179.0
6912;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;2005;2687.0;1563.0;;761.0;108.0;0.0;255.0
6913;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;2006;3036.0;1867.0;;807.0;67.0;0.0;295.0
6914;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;2007;3382.0;2195.0;;882.0;74.0;8.0;223.0
6915;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;2008;3911.0;2602.0;;935.0;123.0;0.0;251.0
6916;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;2009;3643.0;2279.0;;882.0;141.0;0.0;341.0
6917;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;2010;3636.0;2336.0;;940.0;129.0;0.0;231.0
6918;Mannen en vrouwen;Verenigd Koninkrijk;Totaal alle leeftijden;2011;3666.0;2343.0;;949.0;176.0;0.0;198.0
6919;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;1995;446.0;;;433.0;;;13.0
6920;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;1996;481.0;;;481.0;;;0.0
6921;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;1997;455.0;;;455.0;;;0.0
6922;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;1998;514.0;;;512.0;;;2.0
6923;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;1999;538.0;;;535.0;;;3.0
6924;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;2000;576.0;;;563.0;;;13.0
6925;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;2001;599.0;;;579.0;;;20.0
6926;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;2002;457.0;;;446.0;;;11.0
6927;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;2003;405.0;;;399.0;;;6.0
6928;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;2004;477.0;;;462.0;;;15.0
6929;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;2005;346.0;;;338.0;;;8.0
6930;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;2006;418.0;;;401.0;;;17.0
6931;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;2007;426.0;;;393.0;;;33.0
6932;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;2008;403.0;;;398.0;;;5.0
6933;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;2009;439.0;;;407.0;;;32.0
6934;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;2010;389.0;;;379.0;;;10.0
6935;Mannen en vrouwen;Verenigd Koninkrijk;Jonger dan 13 jaar;2011;358.0;;;351.0;;;7.0
6936;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;1995;84.0;;;74.0;0.0;0.0;10.0
6937;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;1996;100.0;;;97.0;3.0;0.0;0.0
6938;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;1997;72.0;;;63.0;0.0;0.0;9.0
6939;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;1998;89.0;;;87.0;0.0;0.0;2.0
6940;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;1999;83.0;;;81.0;0.0;0.0;2.0
6941;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;2000;107.0;;;103.0;0.0;0.0;4.0
6942;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;2001;84.0;;;79.0;1.0;0.0;3.0
6943;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;2002;92.0;;;92.0;0.0;0.0;0.0
6944;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;2003;99.0;;;94.0;3.0;0.0;3.0
6945;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;2004;65.0;;;63.0;2.0;0.0;0.0
6946;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;2005;60.0;;;57.0;0.0;0.0;3.0
6947;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;2006;48.0;;;40.0;1.0;0.0;6.0
6948;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;2007;84.0;;;75.0;3.0;0.0;6.0
6949;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;2008;61.0;;;61.0;0.0;0.0;0.0
6950;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;2009;63.0;;;49.0;6.0;0.0;8.0
6951;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;2010;63.0;;;63.0;0.0;0.0;0.0
6952;Mannen en vrouwen;Verenigd Koninkrijk;13 tot 18 jaar;2011;66.0;;;65.0;0.0;0.0;1.0
6953;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;1995;82.0;30.0;;31.0;14.0;0.0;7.0
6954;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;1996;119.0;45.0;;30.0;40.0;0.0;4.0
6955;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;1997;120.0;43.0;;20.0;54.0;4.0;0.0
6956;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;1998;149.0;74.0;;32.0;30.0;9.0;3.0
6957;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;1999;125.0;58.0;;40.0;22.0;6.0;0.0
6958;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;2000;146.0;89.0;;32.0;21.0;4.0;0.0
6959;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;2001;153.0;89.0;;12.0;47.0;0.0;5.0
6960;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;2002;101.0;50.0;;18.0;19.0;0.0;14.0
6961;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;2003;107.0;39.0;;46.0;17.0;0.0;5.0
6962;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;2004;84.0;24.0;;37.0;21.0;0.0;2.0
6963;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;2005;77.0;26.0;;7.0;44.0;0.0;0.0
6964;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;2006;76.0;16.0;;14.0;9.0;0.0;37.0
6965;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;2007;109.0;26.0;;2.0;38.0;7.0;36.0
6966;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;2008;140.0;49.0;;42.0;42.0;0.0;7.0
6967;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;2009;143.0;42.0;;77.0;2.0;0.0;22.0
6968;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;2010;157.0;50.0;;76.0;31.0;0.0;0.0
6969;Mannen en vrouwen;Verenigd Koninkrijk;18 tot 21 jaar;2011;264.0;89.0;;116.0;58.0;0.0;1.0
6970;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;1995;985.0;762.0;;174.0;24.0;2.0;22.0
6971;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;1996;1304.0;993.0;;211.0;60.0;14.0;27.0
6972;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;1997;1279.0;962.0;;196.0;88.0;20.0;13.0
6973;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;1998;1201.0;948.0;;162.0;72.0;1.0;18.0
6974;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;1999;1291.0;1036.0;;142.0;77.0;5.0;31.0
6975;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;2000;1427.0;1260.0;;106.0;34.0;4.0;23.0
6976;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;2001;1362.0;1194.0;;98.0;52.0;2.0;15.0
6977;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;2002;1115.0;945.0;;118.0;42.0;2.0;7.0
6978;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;2003;859.0;752.0;;47.0;40.0;1.0;19.0
6979;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;2004;686.0;551.0;;72.0;29.0;1.0;32.0
6980;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;2005;599.0;454.0;;62.0;54.0;0.0;29.0
6981;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;2006;678.0;503.0;;52.0;46.0;0.0;77.0
6982;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;2007;823.0;635.0;;109.0;30.0;0.0;49.0
6983;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;2008;1098.0;796.0;;139.0;68.0;0.0;94.0
6984;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;2009;997.0;733.0;;48.0;114.0;0.0;102.0
6985;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;2010;1070.0;766.0;;144.0;94.0;0.0;66.0
6986;Mannen en vrouwen;Verenigd Koninkrijk;21 tot 30 jaar;2011;1137.0;819.0;;144.0;107.0;0.0;67.0
6987;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;1995;979.0;673.0;;284.0;0.0;0.0;22.0
6988;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;1996;1282.0;920.0;;317.0;12.0;0.0;34.0
6989;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;1997;1292.0;944.0;;299.0;13.0;0.0;36.0
6990;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;1998;1317.0;956.0;;326.0;14.0;0.0;21.0
6991;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;1999;1437.0;1134.0;;252.0;10.0;0.0;42.0
6992;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;2000;1701.0;1338.0;;324.0;9.0;0.0;30.0
6993;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;2001;1708.0;1389.0;;293.0;5.0;1.0;20.0
6994;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;2002;1364.0;1109.0;;226.0;10.0;0.0;19.0
6995;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;2003;1101.0;882.0;;191.0;8.0;0.0;21.0
6996;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;2004;970.0;745.0;;176.0;11.0;0.0;37.0
6997;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;2005;841.0;601.0;;129.0;8.0;0.0;102.0
6998;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;2006;918.0;704.0;;143.0;8.0;0.0;63.0
6999;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;2007;969.0;780.0;;146.0;3.0;1.0;39.0
7000;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;2008;1051.0;870.0;;118.0;5.0;0.0;58.0
7001;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;2009;981.0;729.0;;131.0;17.0;0.0;104.0
7002;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;2010;854.0;660.0;;123.0;4.0;0.0;67.0
7003;Mannen en vrouwen;Verenigd Koninkrijk;30 tot 40 jaar;2011;849.0;676.0;;102.0;9.0;0.0;62.0
7004;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;1995;657.0;401.0;;192.0;3.0;0.0;60.0
7005;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;1996;875.0;599.0;;213.0;3.0;0.0;60.0
7006;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;1997;936.0;622.0;;232.0;3.0;0.0;79.0
7007;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;1998;877.0;637.0;;194.0;6.0;0.0;40.0
7008;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;1999;972.0;691.0;;212.0;7.0;0.0;63.0
7009;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;2000;1193.0;845.0;;287.0;1.0;1.0;59.0
7010;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;2001;1244.0;952.0;;245.0;0.0;0.0;46.0
7011;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;2002;1008.0;761.0;;204.0;4.0;0.0;39.0
7012;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;2003;920.0;675.0;;192.0;2.0;0.0;51.0
7013;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;2004;849.0;603.0;;153.0;1.0;0.0;92.0
7014;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;2005;764.0;481.0;;168.0;2.0;0.0;113.0
7015;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;2006;898.0;644.0;;157.0;2.0;0.0;95.0
7016;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;2007;971.0;754.0;;157.0;0.0;0.0;60.0
7017;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;2008;1158.0;887.0;;177.0;7.0;0.0;87.0
7018;Mannen en vrouwen;Verenigd Koninkrijk;40 jaar en ouder;2009;1020.0;775.0;;169.0;2.0;0.0;74.0
