ID;SoortBromfiets;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;VoertuigenPer1000Inwoners_2
4072;Voertuigen met bromfietskenteken;Lopik;2015;964.0;68.0
4073;Voertuigen met bromfietskenteken;Lopik;2016;1035.0;73.0
4074;Voertuigen met bromfietskenteken;Lopik;2017;1076.0;76.0
4075;Voertuigen met bromfietskenteken;Lopik;2018;1133.0;79.0
4076;Voertuigen met bromfietskenteken;Lopik;2019;1174.0;81.0
4077;Voertuigen met bromfietskenteken;Lopik;2020;1249.0;86.0
4078;Voertuigen met bromfietskenteken;Lopik;2021;1348.0;93.0
4079;Voertuigen met bromfietskenteken;Lopik;2022;1483.0;102.0
4080;Voertuigen met bromfietskenteken;Loppersum;2007;490.0;45.0
4081;Voertuigen met bromfietskenteken;Loppersum;2008;505.0;47.0
4082;Voertuigen met bromfietskenteken;Loppersum;2009;569.0;54.0
4083;Voertuigen met bromfietskenteken;Loppersum;2010;622.0;60.0
4084;Voertuigen met bromfietskenteken;Loppersum;2011;661.0;63.0
4085;Voertuigen met bromfietskenteken;Loppersum;2012;661.0;64.0
4086;Voertuigen met bromfietskenteken;Loppersum;2013;653.0;63.0
4087;Voertuigen met bromfietskenteken;Loppersum;2014;649.0;64.0
4088;Voertuigen met bromfietskenteken;Loppersum;2015;666.0;66.0
4089;Voertuigen met bromfietskenteken;Loppersum;2016;664.0;66.0
4090;Voertuigen met bromfietskenteken;Loppersum;2017;663.0;67.0
4091;Voertuigen met bromfietskenteken;Loppersum;2018;651.0;67.0
4092;Voertuigen met bromfietskenteken;Loppersum;2019;614.0;64.0
4093;Voertuigen met bromfietskenteken;Loppersum;2020;620.0;65.0
4094;Voertuigen met bromfietskenteken;Loppersum;2021;;
4095;Voertuigen met bromfietskenteken;Loppersum;2022;;
4096;Voertuigen met bromfietskenteken;Losser;2007;885.0;39.0
4097;Voertuigen met bromfietskenteken;Losser;2008;939.0;42.0
4098;Voertuigen met bromfietskenteken;Losser;2009;1021.0;45.0
4099;Voertuigen met bromfietskenteken;Losser;2010;1027.0;45.0
4100;Voertuigen met bromfietskenteken;Losser;2011;1141.0;50.0
4101;Voertuigen met bromfietskenteken;Losser;2012;1237.0;55.0
4102;Voertuigen met bromfietskenteken;Losser;2013;1297.0;58.0
4103;Voertuigen met bromfietskenteken;Losser;2014;1424.0;63.0
4104;Voertuigen met bromfietskenteken;Losser;2015;1487.0;66.0
4105;Voertuigen met bromfietskenteken;Losser;2016;1730.0;77.0
4106;Voertuigen met bromfietskenteken;Losser;2017;1765.0;79.0
4107;Voertuigen met bromfietskenteken;Losser;2018;1819.0;81.0
4108;Voertuigen met bromfietskenteken;Losser;2019;1866.0;82.0
4109;Voertuigen met bromfietskenteken;Losser;2020;1921.0;85.0
4110;Voertuigen met bromfietskenteken;Losser;2021;1970.0;86.0
4111;Voertuigen met bromfietskenteken;Losser;2022;2111.0;91.0
4112;Voertuigen met bromfietskenteken;Maarssen;2007;1500.0;38.0
4113;Voertuigen met bromfietskenteken;Maarssen;2008;1708.0;43.0
4114;Voertuigen met bromfietskenteken;Maarssen;2009;1965.0;50.0
4115;Voertuigen met bromfietskenteken;Maarssen;2010;2137.0;54.0
4116;Voertuigen met bromfietskenteken;Maarssen;2011;;
4117;Voertuigen met bromfietskenteken;Maarssen;2012;;
4118;Voertuigen met bromfietskenteken;Maarssen;2013;;
4119;Voertuigen met bromfietskenteken;Maarssen;2014;;
4120;Voertuigen met bromfietskenteken;Maarssen;2015;;
4121;Voertuigen met bromfietskenteken;Maarssen;2016;;
4122;Voertuigen met bromfietskenteken;Maarssen;2017;;
4123;Voertuigen met bromfietskenteken;Maarssen;2018;;
4124;Voertuigen met bromfietskenteken;Maarssen;2019;;
4125;Voertuigen met bromfietskenteken;Maarssen;2020;;
4126;Voertuigen met bromfietskenteken;Maarssen;2021;;
4127;Voertuigen met bromfietskenteken;Maarssen;2022;;
4128;Voertuigen met bromfietskenteken;Maasbree;2007;459.0;36.0
4129;Voertuigen met bromfietskenteken;Maasbree;2008;492.0;38.0
4130;Voertuigen met bromfietskenteken;Maasbree;2009;530.0;41.0
4131;Voertuigen met bromfietskenteken;Maasbree;2010;;
4132;Voertuigen met bromfietskenteken;Maasbree;2011;;
4133;Voertuigen met bromfietskenteken;Maasbree;2012;;
4134;Voertuigen met bromfietskenteken;Maasbree;2013;;
4135;Voertuigen met bromfietskenteken;Maasbree;2014;;
4136;Voertuigen met bromfietskenteken;Maasbree;2015;;
4137;Voertuigen met bromfietskenteken;Maasbree;2016;;
4138;Voertuigen met bromfietskenteken;Maasbree;2017;;
4139;Voertuigen met bromfietskenteken;Maasbree;2018;;
4140;Voertuigen met bromfietskenteken;Maasbree;2019;;
4141;Voertuigen met bromfietskenteken;Maasbree;2020;;
4142;Voertuigen met bromfietskenteken;Maasbree;2021;;
4143;Voertuigen met bromfietskenteken;Maasbree;2022;;
4144;Voertuigen met bromfietskenteken;Maasdonk;2007;627.0;56.0
4145;Voertuigen met bromfietskenteken;Maasdonk;2008;759.0;67.0
4146;Voertuigen met bromfietskenteken;Maasdonk;2009;803.0;71.0
4147;Voertuigen met bromfietskenteken;Maasdonk;2010;772.0;69.0
4148;Voertuigen met bromfietskenteken;Maasdonk;2011;902.0;80.0
4149;Voertuigen met bromfietskenteken;Maasdonk;2012;973.0;86.0
4150;Voertuigen met bromfietskenteken;Maasdonk;2013;1003.0;89.0
4151;Voertuigen met bromfietskenteken;Maasdonk;2014;1063.0;95.0
4152;Voertuigen met bromfietskenteken;Maasdonk;2015;;
4153;Voertuigen met bromfietskenteken;Maasdonk;2016;;
4154;Voertuigen met bromfietskenteken;Maasdonk;2017;;
4155;Voertuigen met bromfietskenteken;Maasdonk;2018;;
4156;Voertuigen met bromfietskenteken;Maasdonk;2019;;
4157;Voertuigen met bromfietskenteken;Maasdonk;2020;;
4158;Voertuigen met bromfietskenteken;Maasdonk;2021;;
4159;Voertuigen met bromfietskenteken;Maasdonk;2022;;
4160;Voertuigen met bromfietskenteken;Maasdriel;2007;1385.0;59.0
