ID;Geslacht;BedrijfstakkenBranchesSBI2008;Perioden;RechthebbendenOuderschapsverlof_1;TotaalOpgenomenOuderschapsverlof_2;BetaaldOuderschapsverlof_3;DuurOuderschapsverlof_4;UrenOuderschapsverlofPerWeek_5;ArbeidsduurGebruikers_6
110;3000;999999;2004;;;;;;
111;3000;999999;2005;;;;;;
112;3000;999999;2006;;;;;;
113;3000;999999;2007;;;;;;
114;3000;999999;2008;;;;;;
115;3000;999999;2009;;;;;;
116;3000;999999;2010;;;;;;
117;3000;999999;2011;;;;;;
118;3000;999999;2012;;;;;;
119;3000;999999;2013;;;;;;
120;4000;300025;2000;105.0;39.0;17.0;7.0;14.0;26.0
121;4000;300025;2001 voor revisie;106.0;38.0;16.0;8.0;13.0;26.0
122;4000;300025;2001 na revisie;105.0;37.0;15.0;8.0;13.0;25.0
123;4000;300025;2002;112.0;40.0;23.0;8.0;12.0;25.0
124;4000;300025;2003;115.0;48.0;26.0;8.0;12.0;26.0
125;4000;300025;2004;114.0;46.0;26.0;9.0;11.0;26.0
126;4000;300025;2005;120.0;51.0;30.0;8.0;11.0;26.0
127;4000;300025;2006;114.0;48.0;28.0;9.0;10.0;27.0
128;4000;300025;2007;120.0;50.0;27.0;9.0;10.0;27.0
129;4000;300025;2008;119.0;45.0;25.0;10.0;11.0;27.0
130;4000;300025;2009;128.0;53.0;30.0;10.0;12.0;28.0
131;4000;300025;2010;122.0;52.0;30.0;11.0;10.0;27.0
132;4000;300025;2011;128.0;63.0;32.0;12.0;10.0;27.0
133;4000;300025;2012;132.0;70.0;37.0;13.0;10.0;28.0
134;4000;300025;2013;124.0;71.0;35.0;12.0;10.0;29.0
135;4000;300012;2000;50.0;21.0;11.0;8.0;12.0;25.0
136;4000;300012;2001 voor revisie;51.0;24.0;11.0;8.0;12.0;26.0
137;4000;300012;2001 na revisie;50.0;23.0;10.0;8.0;12.0;25.0
138;4000;300012;2002;54.0;27.0;19.0;9.0;11.0;25.0
139;4000;300012;2003;55.0;29.0;20.0;8.0;12.0;25.0
140;4000;300012;2004;55.0;29.0;19.0;9.0;11.0;25.0
141;4000;300012;2005;59.0;32.0;25.0;8.0;11.0;25.0
142;4000;300012;2006;56.0;32.0;24.0;9.0;10.0;27.0
143;4000;300012;2007;57.0;33.0;22.0;9.0;10.0;26.0
144;4000;300012;2008;58.0;28.0;20.0;10.0;11.0;26.0
145;4000;300012;2009;68.0;33.0;25.0;10.0;11.0;27.0
146;4000;300012;2010;63.0;31.0;22.0;11.0;10.0;26.0
147;4000;300012;2011;70.0;39.0;27.0;11.0;9.0;26.0
148;4000;300012;2012;;;;;;
149;4000;300012;2013;;;;;;
150;4000;Niet-Overheid;2000;56.0;18.0;6.0;7.0;16.0;27.0
151;4000;Niet-Overheid;2001 voor revisie;54.0;14.0;5.0;8.0;15.0;26.0
152;4000;Niet-Overheid;2001 na revisie;54.0;14.0;5.0;8.0;15.0;26.0
153;4000;Niet-Overheid;2002;58.0;13.0;3.0;7.0;13.0;26.0
154;4000;Niet-Overheid;2003;61.0;19.0;6.0;8.0;11.0;27.0
155;4000;Niet-Overheid;2004;59.0;17.0;6.0;8.0;11.0;28.0
156;4000;Niet-Overheid;2005;61.0;19.0;5.0;8.0;12.0;28.0
157;4000;Niet-Overheid;2006;58.0;15.0;5.0;8.0;11.0;28.0
158;4000;Niet-Overheid;2007;63.0;18.0;5.0;9.0;10.0;29.0
159;4000;Niet-Overheid;2008;61.0;17.0;4.0;10.0;11.0;28.0
160;4000;Niet-Overheid;2009;61.0;20.0;5.0;10.0;13.0;29.0
161;4000;Niet-Overheid;2010;59.0;21.0;8.0;12.0;11.0;29.0
162;4000;Niet-Overheid;2011;59.0;25.0;5.0;13.0;11.0;29.0
163;4000;Niet-Overheid;2012;;;;;;
164;4000;Niet-Overheid;2013;;;;;;
165;4000;999999;2000;;;;;;
166;4000;999999;2001 voor revisie;;;;;;
167;4000;999999;2001 na revisie;;;;;;
168;4000;999999;2002;;;;;;
169;4000;999999;2003;;;;;;
170;4000;999999;2004;;;;;;
171;4000;999999;2005;;;;;;
172;4000;999999;2006;;;;;;
173;4000;999999;2007;;;;;;
174;4000;999999;2008;;;;;;
175;4000;999999;2009;;;;;;
176;4000;999999;2010;;;;;;
177;4000;999999;2011;;;;;;
178;4000;999999;2012;;;;;;
179;4000;999999;2013;;;;;;
