ID;Geslacht;PrognoseInterval;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8;TotaalParticuliereHuishoudens_9;GemiddeldeHuishoudensgrootte_10
188;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2029;18531126;18205666;4757960;3788065;9054742;667179;298092;374664;8896130.0;2.09
189;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2030;18644553;18306406;4773893;3853197;9112494;675438;299995;387570;8975839.0;2.09
190;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2031;18749817;18407960;4795357;3912558;9166255;683199;301954;400735;9047585.0;2.09
191;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2032;18864622;18507960;4819157;3970492;9211563;690629;304581;413838;9120198.0;2.09
192;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2033;18979811;18617924;4845110;4026330;9262550;698246;306591;427029;9187318.0;2.09
193;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2034;19085827;18726944;4878464;4079093;9307359;705896;309180;440118;9256870.0;2.09
194;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2035;19200105;18843086;4910557;4130016;9349958;713935;312078;452879;9324556.0;2.09
195;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2036;19284667;18937924;4942905;4177045;9390868;721542;314903;465561;9376688.0;2.09
196;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2037;19413127;19048340;4979874;4220083;9424778;728990;317873;478014;9436501.0;2.1
197;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2038;19517926;19144476;5017299;4260724;9463366;736592;320872;490076;9487294.0;2.1
198;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2039;19629550;19249218;5063489;4303763;9494380;744446;323845;501503;9536636.0;2.1
199;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2040;19724355;19360174;5104051;4345704;9528596;752742;326442;512857;9582538.0;2.11
200;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2041;19827833;19451662;5150063;4374010;9560164;760139;328769;525392;9639142.0;2.11
201;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2042;19943309;19536240;5191747;4402041;9594894;769408;331030;535579;9682520.0;2.11
202;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2043;20046961;19618580;5238182;4435290;9625986;776949;332831;545414;9739502.0;2.12
203;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2044;20135646;19702874;5285630;4470236;9644566;786994;335358;556030;9783030.0;2.12
204;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2045;20218073;19782688;5335160;4500973;9671008;795764;337875;565888;9834379.0;2.12
205;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2046;20294962;19860488;5378004;4525242;9694100;805478;340422;576031;9863082.0;2.13
206;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2047;20372235;19946236;5425727;4558562;9726573;814244;342915;584573;9904605.0;2.13
207;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2048;20449770;20034954;5476417;4589570;9747924;822710;345238;594684;9938628.0;2.13
208;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2049;20535811;20094832;5513108;4613880;9777475;831358;347843;604741;9965436.0;2.13
209;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2050;20629392;20155652;5539017;4642413;9807978;840352;350997;612761;9993936.0;2.14
210;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2051;20696584;20220608;5574433;4671540;9843325;848687;354032;622181;10029970.0;2.14
211;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2052;20750095;20297356;5617974;4688867;9859872;857951;356986;630739;10063192.0;2.14
212;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2053;20823923;20345704;5647783;4714415;9882859;866638;360302;638296;10114210.0;2.15
213;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2054;20900170;20414680;5670454;4747419;9918618;872900;363358;646671;10139201.0;2.15
214;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2055;20989853;20474866;5700491;4775323;9959302;877907;366578;657336;10170947.0;2.15
215;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2056;21070518;20560220;5701820;4803111;9992921;884009;369719;665499;10208504.0;2.16
216;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2057;21113905;20654184;5734676;4828716;10026268;888327;372915;673520;10238305.0;2.16
217;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2058;21185528;20730422;5760155;4860615;10074760;892592;376051;679815;10278612.0;2.16
218;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2059;21262053;20823780;5769332;4877417;10118744;897089;379719;685221;10306782.0;2.16
219;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2060;21346419;20884680;5775349;4913167;10157034;901176;383242;688568;10354942.0;2.16
220;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2061;21415345;20944318;5791054;4955162;10217248;904984;385729;693488;10390857.0;2.16
221;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2062;21502822;21013500;5820019;4982050;10269839;908196;389056;695069;10438024.0;2.17
222;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2063;21586423;21105790;5855800;5013009;10320417;909142;393043;699286;10483791.0;2.17
223;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2064;21689438;21188296;5874649;5042726;10363054;912601;395999;704548;10533520.0;2.17
224;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2065;21779485;21282416;5896899;5069676;10415634;914015;399494;709661;10586388.0;2.17
225;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2066;21870092;21381028;5919606;5092509;10455728;917879;402446;716375;10626721.0;2.17
226;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2067;21956094;21489026;5976336;5116442;10510728;921814;403960;719257;10683000.0;2.18
227;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2068;22055736;21588068;6010658;5143925;10581234;924066;405166;724595;10733004.0;2.18
228;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2069;22161425;21686562;6047734;5170531;10644287;926334;407445;727354;10764981.0;2.18
229;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2070;22290933;21786114;6079177;5204878;10711376;929723;410306;731838;10818752.0;2.18
230;Mannen;Prognose;2025;8978239;8831817;2500767;1677197;4392354;119726;141773;146422;;
231;Mannen;Prognose;2026;9030187;8878564;2497853;1712993;4407765;118923;141030;151623;;
232;Mannen;Prognose;2027;9075844;8919390;2495162;1744632;4420268;118700;140628;156454;;
233;Mannen;Prognose;2028;9118279;8957994;2493311;1772705;4433001;118578;140399;160285;;
234;Mannen;Prognose;2029;9157196;8993875;2492560;1797488;4444963;118658;140206;163321;;
235;Mannen;Prognose;2030;9195352;9028920;2493380;1819876;4456696;118749;140219;166432;;
236;Mannen;Prognose;2031;9232982;9063456;2495880;1840381;4467928;118888;140379;169526;;
237;Mannen;Prognose;2032;9270732;9098131;2500121;1859919;4478294;119094;140703;172601;;
238;Mannen;Prognose;2033;9308407;9132814;2505842;1878538;4487888;119413;141133;175593;;
239;Mannen;Prognose;2034;9345616;9167130;2512806;1896169;4496712;119816;141627;178486;;
240;Mannen;Prognose;2035;9381735;9200479;2520829;1912553;4504666;120295;142136;181256;;
241;Mannen;Prognose;2036;9417137;9233203;2529848;1927923;4511934;120848;142650;183934;;
242;Mannen;Prognose;2037;9451571;9265084;2539711;1942326;4518483;121405;143159;186487;;
243;Mannen;Prognose;2038;9484822;9295907;2550166;1955517;4524346;122285;143593;188915;;
244;Mannen;Prognose;2039;9516781;9325571;2561029;1967826;4529583;123113;144020;191210;;
245;Mannen;Prognose;2040;9547408;9354011;2571942;1979263;4534290;124083;144433;193397;;
246;Mannen;Prognose;2041;9576742;9381243;2582891;1989836;4538520;125178;144818;195499;;
247;Mannen;Prognose;2042;9604878;9407399;2593909;1999587;4542311;126421;145171;197479;;
248;Mannen;Prognose;2043;9631864;9432522;2604932;2008565;4545703;127820;145502;199342;;
249;Mannen;Prognose;2044;9657727;9456609;2615938;2016790;4548719;129364;145798;201118;;
250;Mannen;Prognose;2045;9682561;9479754;2626852;2024403;4551424;131006;146069;202807;;
251;Mannen;Prognose;2046;9706344;9501933;2637610;2031479;4553838;132677;146329;204411;;
252;Mannen;Prognose;2047;9729206;9523237;2648092;2038184;4555960;134408;146593;205969;;
253;Mannen;Prognose;2048;9751246;9543756;2658214;2044677;4557860;136127;146878;207490;;
254;Mannen;Prognose;2049;9772500;9563536;2667878;2050949;4559658;137870;147181;208964;;
255;Mannen;Prognose;2050;9793056;9582676;2676951;2057081;4561538;139587;147519;210380;;
256;Mannen;Prognose;2051;9813014;9601292;2685289;2063145;4563745;141221;147892;211722;;
257;Mannen;Prognose;2052;9832410;9619434;2692725;2069185;4566502;142722;148300;212976;;
258;Mannen;Prognose;2053;9851408;9637281;2699158;2075242;4570052;144086;148743;214127;;
259;Mannen;Prognose;2054;9870185;9655028;2704533;2081536;4574549;145169;149241;215157;;
260;Mannen;Prognose;2055;9888911;9672861;2708861;2087977;4580182;146072;149769;216050;;
261;Mannen;Prognose;2056;9907762;9690975;2712216;2094626;4587030;146780;150323;216787;;
262;Mannen;Prognose;2057;9926946;9709571;2714718;2101502;4595162;147289;150900;217375;;
263;Mannen;Prognose;2058;9946686;9728870;2716557;2108609;4604598;147617;151489;217816;;
264;Mannen;Prognose;2059;9967245;9749115;2717984;2115934;4615320;147788;152089;218130;;
265;Mannen;Prognose;2060;9988872;9770544;2719256;2123476;4627287;147834;152691;218328;;
266;Mannen;Prognose;2061;10011775;9793339;2720633;2131211;4640419;147788;153288;218436;;
267;Mannen;Prognose;2062;10036193;9817705;2722375;2139160;4654600;147687;153883;218488;;
268;Mannen;Prognose;2063;10062245;9843742;2724688;2147322;4669719;147536;154477;218503;;
269;Mannen;Prognose;2064;10090059;9871542;2727754;2155729;4685618;147369;155072;218517;;
270;Mannen;Prognose;2065;10119655;9901119;2731690;2164385;4702169;147205;155670;218536;;
271;Mannen;Prognose;2066;10150933;9932343;2736535;2173293;4719191;147059;156265;218590;;
272;Mannen;Prognose;2067;10183818;9965124;2742311;2182473;4736526;146956;156858;218694;;
273;Mannen;Prognose;2068;10218087;9999218;2748962;2191881;4754034;146899;157442;218869;;
274;Mannen;Prognose;2069;10253532;10034387;2756429;2201488;4771553;146897;158020;219145;;
275;Mannen;Prognose;2070;10289928;10070372;2764601;2211267;4788952;146960;158592;219556;;
276;Mannen;Ondergrens 95%-prognose-interval;2025;8954438;8804546;2472767;1622540;4333273;116809;137485;132710;;
277;Mannen;Ondergrens 95%-prognose-interval;2026;8977287;8818936;2451819;1622114;4308732;114206;134098;129459;;
278;Mannen;Ondergrens 95%-prognose-interval;2027;8992568;8826149;2433461;1625068;4287835;112392;131564;126934;;
279;Mannen;Ondergrens 95%-prognose-interval;2028;8997701;8834102;2412130;1625180;4267289;111030;129427;124220;;
280;Mannen;Ondergrens 95%-prognose-interval;2029;8993489;8826562;2395284;1625747;4257361;109962;127355;120666;;
281;Mannen;Ondergrens 95%-prognose-interval;2030;8993148;8826073;2381779;1623152;4239017;109053;125867;117152;;
282;Mannen;Ondergrens 95%-prognose-interval;2031;8987487;8817986;2370153;1623944;4221759;107975;124659;113713;;
283;Mannen;Ondergrens 95%-prognose-interval;2032;8986151;8815450;2357545;1624356;4203523;107034;123481;110662;;
284;Mannen;Ondergrens 95%-prognose-interval;2033;8989436;8815203;2347059;1623027;4182713;106415;122402;107673;;
285;Mannen;Ondergrens 95%-prognose-interval;2034;8983525;8819046;2333545;1623267;4165747;105913;121568;104571;;
286;Mannen;Ondergrens 95%-prognose-interval;2035;8977370;8819475;2321874;1619779;4150323;105450;120733;101672;;
287;Mannen;Ondergrens 95%-prognose-interval;2036;8982094;8810712;2312963;1613931;4132583;105061;119873;98962;;
288;Mannen;Ondergrens 95%-prognose-interval;2037;8985317;8804401;2303025;1604317;4120226;104843;118650;95438;;
289;Mannen;Ondergrens 95%-prognose-interval;2038;8985564;8791192;2296035;1602165;4102563;104553;117598;92093;;
290;Mannen;Ondergrens 95%-prognose-interval;2039;8992051;8784753;2289956;1591486;4086678;104440;116666;88638;;
291;Mannen;Ondergrens 95%-prognose-interval;2040;8981404;8788052;2284536;1582224;4070361;104640;115865;85442;;
292;Mannen;Ondergrens 95%-prognose-interval;2041;8972586;8792263;2269537;1574277;4053940;104798;115061;81945;;
293;Mannen;Ondergrens 95%-prognose-interval;2042;8951917;8772034;2255811;1563878;4033788;105054;113878;78578;;
294;Mannen;Ondergrens 95%-prognose-interval;2043;8940121;8765667;2241718;1553887;4011121;105443;113066;75008;;
295;Mannen;Ondergrens 95%-prognose-interval;2044;8934220;8758280;2236340;1547209;3987172;106150;112220;71311;;
296;Mannen;Ondergrens 95%-prognose-interval;2045;8919027;8759658;2227850;1539143;3953602;106875;111727;67831;;
297;Mannen;Ondergrens 95%-prognose-interval;2046;8914218;8734262;2219978;1529217;3927748;107562;110594;64169;;
298;Mannen;Ondergrens 95%-prognose-interval;2047;8913682;8717839;2206604;1519642;3902550;108249;109415;60155;;
299;Mannen;Ondergrens 95%-prognose-interval;2048;8896909;8695546;2194730;1507877;3884256;108861;108891;58554;;
300;Mannen;Ondergrens 95%-prognose-interval;2049;8868130;8688665;2185543;1495740;3866696;109594;108485;55021;;
301;Mannen;Ondergrens 95%-prognose-interval;2050;8861346;8683701;2182764;1485798;3850479;110400;107322;53008;;
302;Mannen;Ondergrens 95%-prognose-interval;2051;8853224;8684130;2170224;1473204;3822545;110971;106258;51001;;
303;Mannen;Ondergrens 95%-prognose-interval;2052;8843135;8661560;2150561;1462657;3800425;111234;105575;48733;;
304;Mannen;Ondergrens 95%-prognose-interval;2053;8831666;8641948;2136453;1448734;3774333;111957;104840;45997;;
305;Mannen;Ondergrens 95%-prognose-interval;2054;8822449;8629774;2110842;1437896;3759012;112423;103896;45038;;
306;Mannen;Ondergrens 95%-prognose-interval;2055;8811194;8625610;2102668;1429614;3742951;112641;103542;42742;;
307;Mannen;Ondergrens 95%-prognose-interval;2056;8802485;8608281;2099147;1423573;3721578;112326;102820;42175;;
308;Mannen;Ondergrens 95%-prognose-interval;2057;8773676;8602329;2080851;1417528;3708325;111794;102249;40274;;
309;Mannen;Ondergrens 95%-prognose-interval;2058;8785130;8603509;2074986;1409945;3697082;111379;101660;38358;;
310;Mannen;Ondergrens 95%-prognose-interval;2059;8787765;8592724;2047013;1403685;3684979;110346;100963;36234;;
311;Mannen;Ondergrens 95%-prognose-interval;2060;8760918;8563304;2026309;1390786;3675103;109359;100744;33889;;
312;Mannen;Ondergrens 95%-prognose-interval;2061;8739309;8547798;2017903;1376349;3664628;108624;100651;32349;;
313;Mannen;Ondergrens 95%-prognose-interval;2062;8747437;8537992;1996589;1367475;3659337;107880;100640;30069;;
314;Mannen;Ondergrens 95%-prognose-interval;2063;8747130;8535868;1974059;1362814;3657915;107061;100417;29474;;
315;Mannen;Ondergrens 95%-prognose-interval;2064;8705069;8512615;1959394;1355975;3661778;106126;100128;27603;;
316;Mannen;Ondergrens 95%-prognose-interval;2065;8712464;8526839;1946014;1347126;3660556;105472;99756;25710;;
317;Mannen;Ondergrens 95%-prognose-interval;2066;8714859;8523042;1935917;1339974;3661903;104700;99883;24246;;
318;Mannen;Ondergrens 95%-prognose-interval;2067;8714123;8520373;1925890;1336930;3652627;104228;99434;23218;;
319;Mannen;Ondergrens 95%-prognose-interval;2068;8696132;8510603;1913770;1330158;3638684;103406;98889;22649;;
320;Mannen;Ondergrens 95%-prognose-interval;2069;8704148;8499923;1905425;1324731;3625329;102504;98544;21973;;
321;Mannen;Ondergrens 95%-prognose-interval;2070;8708059;8484103;1891968;1315332;3615984;102512;98615;20705;;
322;Mannen;Bovengrens 95%-prognose-interval;2025;9000103;8858429;2530920;1732309;4444720;122665;146557;161822;;
323;Mannen;Bovengrens 95%-prognose-interval;2026;9077962;8931086;2548116;1805223;4497710;123674;149002;176857;;
324;Mannen;Bovengrens 95%-prognose-interval;2027;9158641;9005512;2565835;1869328;4543881;125000;151394;189785;;
325;Mannen;Bovengrens 95%-prognose-interval;2028;9235157;9081664;2581435;1925956;4590399;126386;153757;201160;;
326;Mannen;Bovengrens 95%-prognose-interval;2029;9308003;9149826;2600793;1982660;4634057;127662;155711;211299;;
327;Mannen;Bovengrens 95%-prognose-interval;2030;9377100;9217760;2626196;2033653;4671490;129179;157597;221067;;
328;Mannen;Bovengrens 95%-prognose-interval;2031;9456730;9294725;2646111;2080487;4709011;130460;159738;230458;;
329;Mannen;Bovengrens 95%-prognose-interval;2032;9548313;9376511;2673566;2124485;4746006;131750;162441;241663;;
330;Mannen;Bovengrens 95%-prognose-interval;2033;9636576;9460144;2698629;2165885;4778676;133045;165047;250788;;
331;Mannen;Bovengrens 95%-prognose-interval;2034;9712595;9544492;2723382;2209932;4818144;134419;167526;259567;;
332;Mannen;Bovengrens 95%-prognose-interval;2035;9796633;9621571;2758603;2248934;4863731;135771;169882;268921;;
333;Mannen;Bovengrens 95%-prognose-interval;2036;9866641;9701182;2783081;2284546;4897109;137455;172119;278768;;
334;Mannen;Bovengrens 95%-prognose-interval;2037;9947715;9754922;2806188;2320078;4929672;138588;174499;287406;;
335;Mannen;Bovengrens 95%-prognose-interval;2038;10015577;9821113;2848166;2354376;4953356;140370;177499;296475;;
336;Mannen;Bovengrens 95%-prognose-interval;2039;10068821;9895932;2883105;2387524;4985599;142048;180174;306229;;
337;Mannen;Bovengrens 95%-prognose-interval;2040;10132340;9967761;2921860;2421605;5016833;144240;182650;315027;;
338;Mannen;Bovengrens 95%-prognose-interval;2041;10204766;10012772;2964343;2449962;5044048;146138;185027;324950;;
339;Mannen;Bovengrens 95%-prognose-interval;2042;10295696;10069049;2997475;2486051;5069835;148267;187188;333138;;
340;Mannen;Bovengrens 95%-prognose-interval;2043;10349910;10139392;3035838;2508270;5099978;151106;189078;339374;;
341;Mannen;Bovengrens 95%-prognose-interval;2044;10402696;10205329;3078345;2536243;5120412;154002;192004;345911;;
342;Mannen;Bovengrens 95%-prognose-interval;2045;10481884;10272477;3111416;2565517;5145029;156956;194236;351766;;
343;Mannen;Bovengrens 95%-prognose-interval;2046;10557752;10319178;3145270;2592067;5178187;160018;195949;358837;;
344;Mannen;Bovengrens 95%-prognose-interval;2047;10615622;10396099;3192699;2614115;5205897;162840;198469;367716;;
345;Mannen;Bovengrens 95%-prognose-interval;2048;10698892;10458357;3226180;2638171;5221583;165792;200355;377526;;
346;Mannen;Bovengrens 95%-prognose-interval;2049;10763476;10536873;3276556;2659259;5236969;168739;203413;384162;;
347;Mannen;Bovengrens 95%-prognose-interval;2050;10815514;10609706;3314948;2688032;5273630;171685;206572;388783;;
348;Mannen;Bovengrens 95%-prognose-interval;2051;10867539;10644990;3341959;2713235;5303440;174342;210845;395209;;
349;Mannen;Bovengrens 95%-prognose-interval;2052;10891149;10665952;3379224;2731773;5318488;177115;215099;402873;;
350;Mannen;Bovengrens 95%-prognose-interval;2053;10927600;10743192;3413393;2753783;5327569;179678;217085;409046;;
351;Mannen;Bovengrens 95%-prognose-interval;2054;11013976;10805282;3444642;2782676;5347709;181415;221249;415082;;
352;Mannen;Bovengrens 95%-prognose-interval;2055;11067768;10880642;3464023;2810256;5378441;183297;223260;423773;;
353;Mannen;Bovengrens 95%-prognose-interval;2056;11147476;10951055;3483133;2840102;5415268;185086;224947;430106;;
354;Mannen;Bovengrens 95%-prognose-interval;2057;11176056;10997765;3500829;2872201;5438878;186962;227830;433351;;
355;Mannen;Bovengrens 95%-prognose-interval;2058;11238516;11049385;3518220;2893212;5473167;188237;230483;438940;;
356;Mannen;Bovengrens 95%-prognose-interval;2059;11298071;11057461;3544216;2917890;5508227;189959;233445;444967;;
357;Mannen;Bovengrens 95%-prognose-interval;2060;11320174;11125570;3573076;2944715;5545780;191443;236364;449929;;
358;Mannen;Bovengrens 95%-prognose-interval;2061;11366239;11185160;3590015;2971259;5586994;192358;239155;455324;;
359;Mannen;Bovengrens 95%-prognose-interval;2062;11424721;11245832;3614491;3001343;5637500;192932;242691;461316;;
360;Mannen;Bovengrens 95%-prognose-interval;2063;11497880;11311243;3635736;3028710;5685396;192853;245308;466122;;
361;Mannen;Bovengrens 95%-prognose-interval;2064;11561035;11392720;3647417;3064844;5731769;193322;248542;473401;;
362;Mannen;Bovengrens 95%-prognose-interval;2065;11633327;11468521;3657866;3094500;5778533;194641;252274;479746;;
363;Mannen;Bovengrens 95%-prognose-interval;2066;11739525;11531079;3683478;3117277;5832727;195071;256987;485704;;
364;Mannen;Bovengrens 95%-prognose-interval;2067;11809226;11600677;3700038;3144725;5868186;195918;260167;492528;;
365;Mannen;Bovengrens 95%-prognose-interval;2068;11901738;11655443;3721875;3174297;5917162;197081;263224;499224;;
366;Mannen;Bovengrens 95%-prognose-interval;2069;11984449;11716656;3748773;3194201;5965273;197585;266085;506560;;
367;Mannen;Bovengrens 95%-prognose-interval;2070;12052097;11806789;3769879;3205647;5995604;198957;269175;512786;;
368;Mannen;Ondergrens 67%-prognose-interval;2025;8967196;8818444;2485604;1649047;4365010;118223;139624;139297;;
369;Mannen;Ondergrens 67%-prognose-interval;2026;9003888;8850762;2472844;1667193;4362376;116491;137515;139995;;
370;Mannen;Ondergrens 67%-prognose-interval;2027;9034522;8876396;2461412;1683072;4357848;115540;135974;140636;;
371;Mannen;Ondergrens 67%-prognose-interval;2028;9060368;8896679;2450688;1698275;4353231;114740;134655;141040;;
372;Mannen;Ondergrens 67%-prognose-interval;2029;9078713;8913258;2440865;1709167;4352572;114228;133508;140221;;
373;Mannen;Ondergrens 67%-prognose-interval;2030;9097294;8931638;2432192;1719585;4349546;113773;132639;139626;;
374;Mannen;Ondergrens 67%-prognose-interval;2031;9118948;8947059;2426040;1729871;4346366;113424;132009;139181;;
375;Mannen;Ondergrens 67%-prognose-interval;2032;9134994;8958552;2419078;1737029;4341096;113086;131478;138986;;
376;Mannen;Ondergrens 67%-prognose-interval;2033;9156415;8981566;2415803;1742130;4337689;112987;131191;139026;;
377;Mannen;Ondergrens 67%-prognose-interval;2034;9180367;8998167;2414906;1750244;4332195;112941;131018;138637;;
378;Mannen;Ondergrens 67%-prognose-interval;2035;9200061;9015592;2413731;1756414;4326386;112889;130712;138391;;
379;Mannen;Ondergrens 67%-prognose-interval;2036;9210001;9022896;2412675;1760958;4320005;112987;130619;138043;;
380;Mannen;Ondergrens 67%-prognose-interval;2037;9228985;9033224;2414660;1763952;4316136;112970;130574;137409;;
381;Mannen;Ondergrens 67%-prognose-interval;2038;9242515;9045642;2414964;1766713;4307938;113147;130353;136917;;
382;Mannen;Ondergrens 67%-prognose-interval;2039;9247302;9056914;2413371;1770912;4300845;113460;130147;136485;;
383;Mannen;Ondergrens 67%-prognose-interval;2040;9259585;9066376;2413588;1773535;4295420;114080;129842;136148;;
384;Mannen;Ondergrens 67%-prognose-interval;2041;9268608;9070866;2416566;1772608;4287742;114725;129717;135559;;
385;Mannen;Ondergrens 67%-prognose-interval;2042;9282400;9075667;2417498;1774478;4282371;115418;129449;134492;;
386;Mannen;Ondergrens 67%-prognose-interval;2043;9292127;9081078;2416918;1773640;4277770;116358;129204;133248;;
387;Mannen;Ondergrens 67%-prognose-interval;2044;9298792;9083245;2415839;1776876;4267567;117399;128988;132702;;
388;Mannen;Ondergrens 67%-prognose-interval;2045;9295541;9086060;2414209;1777154;4255827;118573;128851;131932;;
389;Mannen;Ondergrens 67%-prognose-interval;2046;9301566;9090911;2412221;1775301;4247315;119656;128527;130808;;
390;Mannen;Ondergrens 67%-prognose-interval;2047;9293526;9098570;2413654;1772749;4233688;120856;128229;129524;;
391;Mannen;Ondergrens 67%-prognose-interval;2048;9289272;9094054;2411724;1773802;4225000;122078;127789;127752;;
392;Mannen;Ondergrens 67%-prognose-interval;2049;9292361;9096024;2409767;1771441;4215729;123234;127337;126936;;
393;Mannen;Ondergrens 67%-prognose-interval;2050;9291999;9087260;2408494;1767324;4207955;124439;127137;125366;;
394;Mannen;Ondergrens 67%-prognose-interval;2051;9294365;9092614;2402354;1765205;4199698;125507;126649;123673;;
395;Mannen;Ondergrens 67%-prognose-interval;2052;9289438;9095790;2400336;1760474;4188491;126307;126438;122098;;
396;Mannen;Ondergrens 67%-prognose-interval;2053;9292067;9089754;2397325;1756301;4177119;126823;126192;120600;;
397;Mannen;Ondergrens 67%-prognose-interval;2054;9287850;9080890;2393201;1753739;4168178;127236;126095;118330;;
398;Mannen;Ondergrens 67%-prognose-interval;2055;9288996;9088459;2386923;1747813;4164783;127381;125855;116422;;
399;Mannen;Ondergrens 67%-prognose-interval;2056;9288639;9095281;2373025;1742002;4160646;127581;125628;114118;;
400;Mannen;Ondergrens 67%-prognose-interval;2057;9287954;9091968;2365058;1735634;4155705;127589;125627;111769;;
401;Mannen;Ondergrens 67%-prognose-interval;2058;9285059;9081826;2357470;1732154;4153428;127095;125412;110143;;
402;Mannen;Ondergrens 67%-prognose-interval;2059;9287967;9083056;2348370;1727209;4146738;126923;125208;108436;;
403;Mannen;Ondergrens 67%-prognose-interval;2060;9296327;9086662;2341554;1724133;4141129;126633;125127;106297;;
404;Mannen;Ondergrens 67%-prognose-interval;2061;9299917;9088674;2331485;1719780;4139851;126083;124991;104349;;
405;Mannen;Ondergrens 67%-prognose-interval;2062;9306118;9100323;2316813;1718294;4139957;125411;124538;102291;;
406;Mannen;Ondergrens 67%-prognose-interval;2063;9311728;9085297;2310894;1718960;4140230;125033;124184;100077;;
407;Mannen;Ondergrens 67%-prognose-interval;2064;9323138;9088998;2303427;1717586;4146990;124496;124079;96836;;
408;Mannen;Ondergrens 67%-prognose-interval;2065;9332595;9099541;2296966;1715458;4153872;123931;124257;94302;;
409;Mannen;Ondergrens 67%-prognose-interval;2066;9338376;9106585;2295558;1717432;4165626;123444;124453;92300;;
410;Mannen;Ondergrens 67%-prognose-interval;2067;9347285;9125181;2292788;1718208;4172393;122947;124332;89892;;
411;Mannen;Ondergrens 67%-prognose-interval;2068;9359315;9141818;2284539;1715628;4170733;122653;124347;87706;;
412;Mannen;Ondergrens 67%-prognose-interval;2069;9359951;9164768;2280936;1718338;4181388;122192;124404;84647;;
413;Mannen;Ondergrens 67%-prognose-interval;2070;9374497;9175856;2284329;1718653;4184301;121926;124449;82283;;
414;Mannen;Bovengrens 67%-prognose-interval;2025;8989649;8845855;2515980;1702569;4420294;121166;144332;153243;;
415;Mannen;Bovengrens 67%-prognose-interval;2026;9056075;8907127;2523066;1756503;4453311;121179;145219;163091;;
416;Mannen;Bovengrens 67%-prognose-interval;2027;9118798;8965206;2530690;1803654;4481191;121682;146197;171877;;
417;Mannen;Bovengrens 67%-prognose-interval;2028;9176891;9020808;2540005;1845906;4507868;122215;147172;179302;;
418;Mannen;Bovengrens 67%-prognose-interval;2029;9233827;9074930;2550601;1885548;4535540;122885;148060;185685;;
419;Mannen;Bovengrens 67%-prognose-interval;2030;9291484;9127186;2558767;1921375;4563777;123599;148969;192216;;
420;Mannen;Bovengrens 67%-prognose-interval;2031;9344906;9179672;2569123;1953122;4589481;124315;149957;198411;;
421;Mannen;Bovengrens 67%-prognose-interval;2032;9402090;9230618;2582202;1985450;4614066;125026;151314;204592;;
422;Mannen;Bovengrens 67%-prognose-interval;2033;9459195;9284378;2594647;2015142;4639737;125769;152387;210907;;
