ID;LeeftijdVanDeVaderOp31December;Perioden;LevendgeborenenTotaal_1;Levendgeborenen1eKindUitDeMoeder_2;LevendgeborenenTotaal_3;Levendgeborenen1eKindUitDeMoeder_4
636;14000;2016;5504;1716;54.74;17.07
637;14000;2017;5397;1554;53.77;15.48
638;14000;2018;5326;1570;52.5;15.48
639;14000;2019;5462;1630;53.42;15.94
640;14000;2020;5845;1691;54.78;15.85
641;14000;2021;6090;1772;57.64;16.77
642;14000;2022;5505;1676;52.14;15.87
643;14000;2023;5364;1624;50.38;15.25
644;14100;1996;3324;962;28.03;8.11
645;14100;1997;3485;1071;28.65;8.81
646;14100;1998;3636;1117;29.62;9.1
647;14100;1999;3973;1177;31.79;9.42
648;14100;2000;4282;1219;33.46;9.52
649;14100;2001;4422;1288;34.17;9.95
650;14100;2002;4633;1319;35.07;9.99
651;14100;2003;4819;1402;36.26;10.55
652;14100;2004;5033;1468;37.2;10.85
653;14100;2005;4958;1456;36.29;10.66
654;14100;2006;4957;1460;37.06;10.92
655;14100;2007;4906;1402;37.65;10.76
656;14100;2008;4983;1430;38.62;11.08
657;14100;2009;5185;1604;40.03;12.38
658;14100;2010;5479;1680;40.56;12.44
659;14100;2011;5251;1664;39.97;12.67
660;14100;2012;4964;1568;39.67;12.53
661;14100;2013;4783;1489;40.55;12.62
662;14100;2014;4672;1492;42.87;13.69
663;14100;2015;4443;1320;42.24;12.55
664;14100;2016;4483;1364;44.45;13.52
665;14100;2017;4443;1297;44.31;12.93
666;14100;2018;4333;1310;43.44;13.13
667;14100;2019;4535;1330;44.45;13.04
668;14100;2020;4500;1361;43.76;13.24
669;14100;2021;5000;1433;46.62;13.36
670;14100;2022;4496;1368;42.2;12.84
671;14100;2023;4282;1340;40.14;12.56
672;14200;1996;2495;735;21.16;6.23
673;14200;1997;2625;808;22.2;6.83
674;14200;1998;2925;886;24.09;7.3
675;14200;1999;3048;937;24.85;7.64
676;14200;2000;3166;909;25.36;7.28
677;14200;2001;3420;1006;26.72;7.86
678;14200;2002;3459;1027;26.78;7.95
679;14200;2003;3619;1062;27.49;8.07
680;14200;2004;3783;1165;28.57;8.8
681;14200;2005;3906;1093;29.01;8.12
682;14200;2006;3841;1140;28.28;8.39
683;14200;2007;3911;1187;29.38;8.92
684;14200;2008;4011;1179;30.85;9.07
685;14200;2009;3985;1280;30.93;9.93
686;14200;2010;4138;1289;31.98;9.96
687;14200;2011;4241;1326;31.46;9.84
688;14200;2012;4057;1309;30.96;9.99
689;14200;2013;3880;1179;31.07;9.44
690;14200;2014;3864;1176;32.8;9.98
691;14200;2015;3590;1112;32.94;10.2
692;14200;2016;3605;1096;34.21;10.4
693;14200;2017;3438;1047;34.0;10.36
694;14200;2018;3481;1052;34.4;10.39
695;14200;2019;3467;1044;34.57;10.41
696;14200;2020;3555;1075;34.67;10.48
697;14200;2021;3600;1028;34.88;9.96
698;14200;2022;3522;1120;32.58;10.36
699;14200;2023;3420;1041;31.83;9.69
700;14300;1996;1823;534;15.61;4.57
701;14300;1997;1974;612;16.79;5.2
702;14300;1998;2186;666;18.52;5.64
703;14300;1999;2213;681;18.25;5.62
704;14300;2000;2401;697;19.59;5.69
705;14300;2001;2546;753;20.41;6.04
706;14300;2002;2555;788;19.99;6.17
707;14300;2003;2802;855;21.77;6.64
708;14300;2004;2776;856;21.17;6.53
709;14300;2005;2865;868;21.75;6.59
710;14300;2006;2911;894;21.73;6.67
711;14300;2007;2981;917;22.05;6.78
712;14300;2008;3087;907;23.26;6.83
713;14300;2009;3018;963;23.24;7.41
714;14300;2010;3240;992;25.19;7.71
715;14300;2011;3196;958;24.75;7.42
716;14300;2012;3286;1052;24.44;7.82
717;14300;2013;3148;997;24.09;7.63
718;14300;2014;3122;963;25.03;7.72
719;14300;2015;2974;935;25.23;7.93
720;14300;2016;2887;897;26.46;8.22
721;14300;2017;2820;805;27.26;7.78
722;14300;2018;2753;794;27.16;7.83
723;14300;2019;2890;843;28.43;8.29
724;14300;2020;2668;821;26.47;8.14
725;14300;2021;2878;829;27.96;8.05
726;14300;2022;2669;782;25.68;7.53
727;14300;2023;2770;817;25.42;7.5
728;14400;1996;1458;468;12.43;3.99
729;14400;1997;1488;463;12.79;3.98
730;14400;1998;1563;507;13.31;4.32
731;14400;1999;1648;528;13.98;4.48
732;14400;2000;1688;506;13.94;4.18
733;14400;2001;1850;577;15.11;4.71
734;14400;2002;1860;602;14.94;4.84
735;14400;2003;2068;657;16.24;5.16
736;14400;2004;2173;722;16.96;5.63
737;14400;2005;2217;713;16.99;5.46
738;14400;2006;2156;652;16.45;4.97
739;14400;2007;2333;696;17.49;5.22
740;14400;2008;2485;753;18.43;5.58
741;14400;2009;2381;770;17.97;5.81
742;14400;2010;2505;785;19.32;6.05
743;14400;2011;2435;787;18.98;6.13
744;14400;2012;2422;794;18.79;6.16
745;14400;2013;2462;840;18.35;6.26
746;14400;2014;2508;829;19.23;6.36
747;14400;2015;2435;790;19.53;6.34
748;14400;2016;2428;738;20.58;6.26
749;14400;2017;2337;736;21.74;6.85
750;14400;2018;2263;674;21.39;6.37
751;14400;2019;2218;710;21.8;6.98
752;14400;2020;2201;643;21.56;6.3
753;14400;2021;2215;671;21.89;6.63
754;14400;2022;2103;662;20.3;6.39
755;14400;2023;1984;595;18.93;5.68
756;14500;1996;1012;328;8.88;2.88
757;14500;1997;1168;368;9.98;3.15
758;14500;1998;1188;380;10.23;3.27
759;14500;1999;1249;426;10.66;3.63
760;14500;2000;1282;375;10.89;3.19
761;14500;2001;1419;457;11.74;3.78
762;14500;2002;1446;464;11.84;3.8
763;14500;2003;1555;481;12.54;3.88
764;14500;2004;1593;515;12.56;4.06
765;14500;2005;1653;507;12.96;3.98
766;14500;2006;1726;513;13.29;3.95
767;14500;2007;1740;538;13.33;4.12
768;14500;2008;1856;601;13.96;4.52
769;14500;2009;1938;620;14.4;4.61
770;14500;2010;1947;632;14.72;4.78
771;14500;2011;1900;591;14.69;4.57
772;14500;2012;1828;629;14.28;4.91
773;14500;2013;1798;627;13.99;4.88
774;14500;2014;1999;634;14.93;4.74
775;14500;2015;2039;670;15.65;5.14
776;14500;2016;2030;648;16.28;5.2
777;14500;2017;1790;553;15.74;4.86
778;14500;2018;1694;486;15.48;4.44
779;14500;2019;1813;570;17.08;5.37
780;14500;2020;1662;505;16.28;4.95
781;14500;2021;1748;497;17.07;4.85
782;14500;2022;1627;473;15.99;4.65
783;14500;2023;1554;482;14.9;4.62
784;14600;1996;864;287;7.52;2.5
785;14600;1997;798;270;7.02;2.38
786;14600;1998;903;321;7.74;2.75
787;14600;1999;909;306;7.85;2.64
788;14600;2000;1040;362;8.89;3.09
789;14600;2001;985;309;8.38;2.63
790;14600;2002;1095;345;9.08;2.86
791;14600;2003;1151;414;9.47;3.4
792;14600;2004;1234;441;9.99;3.57
793;14600;2005;1248;418;9.89;3.31
794;14600;2006;1310;397;10.33;3.13
795;14600;2007;1266;374;9.79;2.89
796;14600;2008;1411;469;10.85;3.61
797;14600;2009;1457;494;10.99;3.72
798;14600;2010;1497;474;11.14;3.53
799;14600;2011;1484;539;11.26;4.09
800;14600;2012;1424;447;11.04;3.46
801;14600;2013;1426;479;11.17;3.75
802;14600;2014;1506;470;11.75;3.67
803;14600;2015;1538;488;11.51;3.65
804;14600;2016;1644;531;12.62;4.08
805;14600;2017;1536;478;12.65;3.94
806;14600;2018;1445;434;12.22;3.67
807;14600;2019;1448;439;13.2;4.0
808;14600;2020;1366;441;12.82;4.14
809;14600;2021;1415;447;13.83;4.37
810;14600;2022;1293;400;12.56;3.89
811;14600;2023;1253;384;12.23;3.75
812;14700;1996;691;239;5.91;2.04
813;14700;1997;692;262;6.05;2.29
814;14700;1998;684;238;6.04;2.1
815;14700;1999;658;217;5.65;1.86
816;14700;2000;764;249;6.61;2.15
817;14700;2001;794;260;6.8;2.23
818;14700;2002;801;267;6.83;2.28
819;14700;2003;844;285;7.03;2.37
820;14700;2004;854;296;7.06;2.45
821;14700;2005;950;336;7.73;2.73
822;14700;2006;924;292;7.37;2.33
823;14700;2007;1040;328;8.24;2.6
824;14700;2008;987;322;7.67;2.5
825;14700;2009;1131;380;8.71;2.93
826;14700;2010;1118;358;8.45;2.71
827;14700;2011;1268;411;9.46;3.07
828;14700;2012;1106;365;8.42;2.78
829;14700;2013;1105;387;8.59;3.01
830;14700;2014;1153;420;9.05;3.3
831;14700;2015;1112;359;8.69;2.81
832;14700;2016;1255;415;9.4;3.11
833;14700;2017;1233;370;9.67;2.9
834;14700;2018;1172;359;9.39;2.88
835;14700;2019;1202;410;10.14;3.46
836;14700;2020;1082;361;9.84;3.28
837;14700;2021;1105;325;10.35;3.04
838;14700;2022;952;308;9.26;3.0
839;14700;2023;999;325;9.65;3.14
840;14800;1996;516;183;4.26;1.51
841;14800;1997;530;212;4.55;1.82
842;14800;1998;556;182;4.87;1.6
843;14800;1999;520;186;4.6;1.65
844;14800;2000;617;197;5.31;1.7
845;14800;2001;554;192;4.81;1.67
846;14800;2002;597;220;5.13;1.89
847;14800;2003;596;234;5.11;2.0
848;14800;2004;651;221;5.45;1.85
849;14800;2005;670;227;5.56;1.89
850;14800;2006;735;233;6.01;1.91
851;14800;2007;745;251;5.97;2.01
852;14800;2008;759;244;6.04;1.94
853;14800;2009;796;257;6.2;2.0
854;14800;2010;870;274;6.72;2.12
855;14800;2011;886;277;6.72;2.1
856;14800;2012;939;287;7.03;2.15
857;14800;2013;901;307;6.88;2.34
858;14800;2014;902;307;7.03;2.39
859;14800;2015;857;298;6.74;2.34
860;14800;2016;901;281;7.05;2.2
861;14800;2017;955;315;7.25;2.39
862;14800;2018;906;273;6.96;2.1
863;14800;2019;926;311;7.41;2.49
864;14800;2020;871;275;7.34;2.32
865;14800;2021;867;255;7.87;2.31
866;14800;2022;822;276;7.68;2.58
867;14800;2023;765;222;7.41;2.15
868;14900;1996;404;141;3.17;1.11
869;14900;1997;437;159;3.62;1.32
870;14900;1998;447;167;3.85;1.44
871;14900;1999;457;154;4.02;1.35
872;14900;2000;422;155;3.75;1.38
873;14900;2001;445;146;3.84;1.26
874;14900;2002;425;152;3.7;1.32
875;14900;2003;475;171;4.1;1.48
876;14900;2004;490;194;4.22;1.67
877;14900;2005;488;178;4.11;1.5
878;14900;2006;571;207;4.77;1.73
879;14900;2007;569;183;4.68;1.5
880;14900;2008;606;204;4.87;1.64
881;14900;2009;625;204;4.98;1.63
882;14900;2010;625;219;4.88;1.71
883;14900;2011;581;187;4.51;1.45
884;14900;2012;679;233;5.17;1.77
885;14900;2013;668;240;5.02;1.8
886;14900;2014;725;239;5.55;1.83
887;14900;2015;675;243;5.28;1.9
888;14900;2016;689;234;5.43;1.84
889;14900;2017;682;254;5.22;1.95
890;14900;2018;718;244;5.38;1.83
891;14900;2019;777;258;5.96;1.98
892;14900;2020;775;254;6.19;2.03
893;14900;2021;676;220;5.69;1.85
894;14900;2022;643;196;5.82;1.77
895;14900;2023;645;218;6.0;2.03
896;15000;1996;301;110;2.28;0.83
897;15000;1997;364;133;2.87;1.05
898;15000;1998;379;155;3.15;1.29
899;15000;1999;313;107;2.71;0.93
900;15000;2000;360;122;3.17;1.08
901;15000;2001;383;146;3.41;1.3
902;15000;2002;339;138;2.94;1.2
903;15000;2003;366;153;3.2;1.34
904;15000;2004;398;144;3.45;1.25
905;15000;2005;422;161;3.65;1.39
906;15000;2006;423;156;3.58;1.32
907;15000;2007;403;147;3.38;1.23
908;15000;2008;430;137;3.55;1.13
909;15000;2009;488;175;3.94;1.41
910;15000;2010;476;174;3.81;1.39
911;15000;2011;531;188;4.16;1.47
912;15000;2012;516;199;4.02;1.55
913;15000;2013;493;190;3.77;1.45
914;15000;2014;610;222;4.6;1.67
915;15000;2015;587;204;4.51;1.57
916;15000;2016;594;208;4.65;1.63
917;15000;2017;518;164;4.07;1.29
918;15000;2018;577;195;4.52;1.53
919;15000;2019;553;179;4.14;1.34
920;15000;2020;606;195;4.65;1.49
921;15000;2021;529;179;4.22;1.43
922;15000;2022;541;194;4.55;1.63
923;15000;2023;449;161;4.05;1.45
924;15100;1996;214;72;2.25;0.76
925;15100;1997;274;105;2.08;0.8
926;15100;1998;296;119;2.35;0.94
927;15100;1999;281;114;2.35;0.95
928;15100;2000;296;93;2.57;0.81
929;15100;2001;308;122;2.73;1.08
930;15100;2002;259;108;2.32;0.97
931;15100;2003;251;92;2.19;0.8
932;15100;2004;303;114;2.67;1.0
933;15100;2005;290;107;2.53;0.93
934;15100;2006;320;122;2.79;1.06
935;15100;2007;326;121;2.77;1.03
936;15100;2008;333;121;2.81;1.02
937;15100;2009;346;122;2.87;1.01
938;15100;2010;368;151;2.98;1.22
939;15100;2011;355;119;2.85;0.96
940;15100;2012;365;152;2.87;1.2
941;15100;2013;398;145;3.11;1.13
942;15100;2014;407;165;3.12;1.27
943;15100;2015;438;161;3.31;1.22
944;15100;2016;384;115;2.96;0.89
945;15100;2017;440;144;3.46;1.13
946;15100;2018;428;162;3.38;1.28
947;15100;2019;459;141;3.59;1.1
948;15100;2020;496;175;3.71;1.31
949;15100;2021;447;136;3.43;1.04
950;15100;2022;435;140;3.47;1.12
951;15100;2023;423;149;3.55;1.25
952;15200;1996;174;71;1.76;0.72
953;15200;1997;187;73;1.98;0.77
954;15200;1998;197;81;1.51;0.62
955;15200;1999;217;93;1.73;0.74
956;15200;2000;235;86;1.97;0.72
957;15200;2001;223;87;1.94;0.76
958;15200;2002;227;91;2.02;0.81
959;15200;2003;213;83;1.92;0.75
960;15200;2004;217;84;1.9;0.74
961;15200;2005;247;90;2.19;0.8
962;15200;2006;235;79;2.07;0.69
963;15200;2007;215;83;1.88;0.73
964;15200;2008;249;96;2.13;0.82
965;15200;2009;246;83;2.08;0.7
966;15200;2010;301;115;2.5;0.96
967;15200;2011;285;99;2.32;0.8
968;15200;2012;289;96;2.33;0.77
969;15200;2013;294;104;2.32;0.82
970;15200;2014;318;120;2.49;0.94
971;15200;2015;326;113;2.51;0.87
972;15200;2016;349;122;2.64;0.92
973;15200;2017;350;127;2.72;0.99
974;15200;2018;371;127;2.91;1.0
975;15200;2019;305;107;2.41;0.84
976;15200;2020;390;145;3.05;1.14
977;15200;2021;366;122;2.74;0.91
978;15200;2022;336;124;2.58;0.95
979;15200;2023;331;94;2.64;0.75
980;15300;1996;125;36;1.33;0.38
981;15300;1997;165;58;1.68;0.59
982;15300;1998;139;60;1.48;0.64
983;15300;1999;162;68;1.24;0.52
984;15300;2000;195;75;1.56;0.6
985;15300;2001;183;65;1.54;0.55
986;15300;2002;188;80;1.65;0.7
987;15300;2003;187;71;1.67;0.64
988;15300;2004;187;77;1.69;0.7
989;15300;2005;163;71;1.44;0.63
990;15300;2006;184;72;1.64;0.64
991;15300;2007;199;95;1.76;0.84
992;15300;2008;195;63;1.72;0.55
993;15300;2009;215;68;1.85;0.58
994;15300;2010;237;96;2.01;0.82
995;15300;2011;219;84;1.83;0.7
996;15300;2012;248;99;2.02;0.81
997;15300;2013;236;95;1.91;0.77
998;15300;2014;261;112;2.07;0.89
999;15300;2015;270;107;2.13;0.84
1000;15300;2016;276;106;2.13;0.82
1001;15300;2017;291;100;2.23;0.77
1002;15300;2018;237;95;1.83;0.73
1003;15300;2019;262;87;2.06;0.68
1004;15300;2020;287;97;2.27;0.77
1005;15300;2021;275;84;2.16;0.66
1006;15300;2022;261;98;1.96;0.74
1007;15300;2023;269;99;2.07;0.76
1008;15400;1996;118;46;1.36;0.53
1009;15400;1997;128;52;1.37;0.56
1010;15400;1998;105;39;1.07;0.4
1011;15400;1999;99;36;1.06;0.39
1012;15400;2000;151;55;1.17;0.42
1013;15400;2001;161;58;1.3;0.47
1014;15400;2002;165;51;1.4;0.43
1015;15400;2003;143;68;1.26;0.6
1016;15400;2004;151;55;1.36;0.5
1017;15400;2005;152;64;1.39;0.58
1018;15400;2006;144;42;1.28;0.37
1019;15400;2007;144;51;1.29;0.46
1020;15400;2008;149;52;1.32;0.46
1021;15400;2009;177;56;1.57;0.5
1022;15400;2010;159;58;1.37;0.5
1023;15400;2011;159;69;1.36;0.59
1024;15400;2012;171;58;1.43;0.49
1025;15400;2013;173;70;1.42;0.57
1026;15400;2014;191;69;1.56;0.56
1027;15400;2015;207;66;1.65;0.53
1028;15400;2016;198;90;1.57;0.71
1029;15400;2017;224;95;1.72;0.73
1030;15400;2018;250;94;1.9;0.72
1031;15400;2019;198;72;1.53;0.56
1032;15400;2020;209;82;1.65;0.65
1033;15400;2021;217;78;1.72;0.62
1034;15400;2022;238;71;1.87;0.56
1035;15400;2023;236;77;1.77;0.58
1036;15500;1996;85;30;1.03;0.36
1037;15500;1997;93;37;1.08;0.43
1038;15500;1998;105;42;1.13;0.45
1039;15500;1999;114;51;1.17;0.52
1040;15500;2000;81;35;0.87;0.38
1041;15500;2001;113;50;0.88;0.39
1042;15500;2002;141;56;1.14;0.45
1043;15500;2003;119;42;1.02;0.36
1044;15500;2004;118;54;1.05;0.48
1045;15500;2005;108;45;0.98;0.41
1046;15500;2006;94;40;0.86;0.37
1047;15500;2007;115;49;1.03;0.44
1048;15500;2008;121;53;1.09;0.48
1049;15500;2009;123;53;1.1;0.47
1050;15500;2010;130;55;1.16;0.49
1051;15500;2011;146;67;1.27;0.58
1052;15500;2012;133;57;1.14;0.49
1053;15500;2013;142;59;1.2;0.5
1054;15500;2014;142;58;1.17;0.48
1055;15500;2015;169;69;1.38;0.56
1056;15500;2016;150;51;1.2;0.41
1057;15500;2017;187;67;1.47;0.53
1058;15500;2018;166;56;1.29;0.43
1059;15500;2019;194;70;1.48;0.53
1060;15500;2020;171;64;1.33;0.5
1061;15500;2021;176;54;1.39;0.43
1062;15500;2022;178;67;1.41;0.53
1063;15500;2023;175;59;1.38;0.46
1064;15600;1996;101;28;1.2;0.33
1065;15600;1997;65;28;0.79;0.34
1066;15600;1998;78;28;0.91;0.33
1067;15600;1999;73;31;0.79;0.34
1068;15600;2000;95;34;0.98;0.35
1069;15600;2001;84;33;0.91;0.36
1070;15600;2002;88;35;0.69;0.27
1071;15600;2003;90;34;0.73;0.28
1072;15600;2004;100;43;0.86;0.37
1073;15600;2005;98;33;0.88;0.3
1074;15600;2006;101;37;0.92;0.34
1075;15600;2007;71;25;0.66;0.23
1076;15600;2008;93;33;0.84;0.3
1077;15600;2009;95;41;0.86;0.37
1078;15600;2010;90;39;0.81;0.35
1079;15600;2011;98;35;0.88;0.31
1080;15600;2012;109;45;0.95;0.39
1081;15600;2013;103;45;0.89;0.39
1082;15600;2014;109;45;0.92;0.38
1083;15600;2015;112;54;0.93;0.45
1084;15600;2016;111;54;0.91;0.44
1085;15600;2017;121;43;0.97;0.34
1086;15600;2018;129;45;1.03;0.36
1087;15600;2019;133;53;1.04;0.41
1088;15600;2020;157;45;1.2;0.34
1089;15600;2021;161;49;1.25;0.38
1090;15600;2022;133;46;1.05;0.36
1091;15600;2023;138;46;1.1;0.37
1092;15700;1996;69;22;0.86;0.27
1093;15700;1997;62;20;0.74;0.24
1094;15700;1998;54;27;0.66;0.33
1095;15700;1999;58;18;0.68;0.21
1096;15700;2000;50;22;0.54;0.24
1097;15700;2001;51;13;0.53;0.14
1098;15700;2002;49;16;0.54;0.18
1099;15700;2003;79;26;0.62;0.2
1100;15700;2004;79;29;0.65;0.24
1101;15700;2005;68;30;0.59;0.26
1102;15700;2006;65;29;0.59;0.26
1103;15700;2007;63;24;0.58;0.22
1104;15700;2008;72;33;0.67;0.31
1105;15700;2009;73;32;0.66;0.29
1106;15700;2010;82;31;0.75;0.28
1107;15700;2011;80;39;0.72;0.35
1108;15700;2012;80;29;0.72;0.26
1109;15700;2013;81;38;0.71;0.33
1110;15700;2014;78;31;0.68;0.27
1111;15700;2015;80;32;0.68;0.27
1112;15700;2016;100;46;0.83;0.38
1113;15700;2017;93;32;0.76;0.26
1114;15700;2018;105;44;0.85;0.35
1115;15700;2019;121;47;0.97;0.38
1116;15700;2020;128;33;1.0;0.26
1117;15700;2021;113;43;0.87;0.33
1118;15700;2022;99;37;0.77;0.29
1119;15700;2023;94;28;0.75;0.22
1120;15800;1996;52;18;0.66;0.23
1121;15800;1997;45;16;0.57;0.2
1122;15800;1998;69;25;0.84;0.3
1123;15800;1999;45;11;0.56;0.14
1124;15800;2000;50;20;0.59;0.24
1125;15800;2001;61;19;0.67;0.21
1126;15800;2002;45;18;0.47;0.19
1127;15800;2003;61;30;0.67;0.33
1128;15800;2004;60;24;0.48;0.19
1129;15800;2005;62;24;0.51;0.2
1130;15800;2006;68;24;0.59;0.21
1131;15800;2007;75;33;0.68;0.3
1132;15800;2008;57;23;0.53;0.21
1133;15800;2009;56;29;0.53;0.27
1134;15800;2010;50;21;0.46;0.19
1135;15800;2011;63;19;0.58;0.17
1136;15800;2012;68;28;0.62;0.25
1137;15800;2013;51;16;0.46;0.15
1138;15800;2014;75;28;0.66;0.25
1139;15800;2015;65;18;0.57;0.16
1140;15800;2016;75;28;0.64;0.24
1141;15800;2017;85;35;0.71;0.29
1142;15800;2018;78;25;0.65;0.21
1143;15800;2019;92;38;0.74;0.31
1144;15800;2020;78;34;0.63;0.27
1145;15800;2021;89;29;0.7;0.23
1146;15800;2022;108;48;0.83;0.37
1147;15800;2023;93;41;0.73;0.32
1148;15900;1996;42;17;0.57;0.23
1149;15900;1997;33;9;0.43;0.12
1150;15900;1998;39;16;0.5;0.2
1151;15900;1999;48;20;0.59;0.24
1152;15900;2000;28;11;0.35;0.14
1153;15900;2001;49;17;0.59;0.2
1154;15900;2002;46;20;0.51;0.22
1155;15900;2003;51;27;0.54;0.29
1156;15900;2004;28;18;0.31;0.2
1157;15900;2005;51;20;0.41;0.16
1158;15900;2006;55;19;0.46;0.16
1159;15900;2007;42;15;0.37;0.13
1160;15900;2008;41;12;0.38;0.11
1161;15900;2009;46;17;0.43;0.16
1162;15900;2010;41;14;0.39;0.13
1163;15900;2011;44;13;0.4;0.12
1164;15900;2012;38;16;0.35;0.15
1165;15900;2013;47;26;0.43;0.24
1166;15900;2014;50;22;0.46;0.2
1167;15900;2015;53;23;0.47;0.2
1168;15900;2016;51;20;0.45;0.18
1169;15900;2017;56;20;0.48;0.17
1170;15900;2018;82;35;0.69;0.29
1171;15900;2019;78;37;0.65;0.31
1172;15900;2020;71;25;0.58;0.2
1173;15900;2021;71;30;0.57;0.24
1174;15900;2022;75;39;0.59;0.31
1175;15900;2023;58;23;0.45;0.18
1176;16000;1996;47;17;0.65;0.24
1177;16000;1997;25;12;0.35;0.17
1178;16000;1998;19;7;0.25;0.09
1179;16000;1999;28;14;0.36;0.18
1180;16000;2000;46;14;0.57;0.17
1181;16000;2001;28;10;0.35;0.13
1182;16000;2002;34;9;0.41;0.11
1183;16000;2003;32;11;0.36;0.12
1184;16000;2004;43;19;0.46;0.2
1185;16000;2005;44;27;0.5;0.3
1186;16000;2006;38;23;0.31;0.19
1187;16000;2007;38;12;0.32;0.1
1188;16000;2008;45;16;0.4;0.14
1189;16000;2009;39;20;0.36;0.18
1190;16000;2010;32;14;0.3;0.13
1191;16000;2011;41;13;0.39;0.12
1192;16000;2012;23;9;0.21;0.08
1193;16000;2013;35;13;0.33;0.12
1194;16000;2014;56;27;0.52;0.25
1195;16000;2015;42;18;0.39;0.17
1196;16000;2016;39;11;0.35;0.1
1197;16000;2017;49;19;0.43;0.17
1198;16000;2018;45;20;0.39;0.17
1199;16000;2019;42;24;0.36;0.2
1200;16000;2020;46;19;0.39;0.16
1201;16000;2021;54;8;0.44;0.07
1202;16000;2022;55;18;0.45;0.15
1203;16000;2023;62;24;0.49;0.19
1204;16100;1996;27;14;0.39;0.2
1205;16100;1997;36;13;0.51;0.18
1206;16100;1998;21;4;0.29;0.06
1207;16100;1999;24;8;0.32;0.11
1208;16100;2000;29;18;0.38;0.23
1209;16100;2001;32;11;0.4;0.14
1210;16100;2002;23;9;0.29;0.11
1211;16100;2003;32;13;0.39;0.16
1212;16100;2004;28;9;0.32;0.1
1213;16100;2005;36;20;0.39;0.22
1214;16100;2006;27;12;0.31;0.14
1215;16100;2007;36;17;0.29;0.14
1216;16100;2008;44;19;0.38;0.16
1217;16100;2009;35;10;0.31;0.09
1218;16100;2010;22;9;0.21;0.08
1219;16100;2011;20;7;0.19;0.07
1220;16100;2012;24;13;0.23;0.12
1221;16100;2013;36;15;0.34;0.14
1222;16100;2014;25;10;0.24;0.09
1223;16100;2015;39;13;0.36;0.12
1224;16100;2016;38;14;0.35;0.13
1225;16100;2017;31;9;0.28;0.08
1226;16100;2018;36;19;0.32;0.17
1227;16100;2019;33;15;0.29;0.13
1228;16100;2020;39;15;0.33;0.13
1229;16100;2021;44;13;0.37;0.11
1230;16100;2022;35;16;0.29;0.13
1231;16100;2023;40;17;0.33;0.14
1232;16200;1996;15;4;0.22;0.06
1233;16200;1997;22;10;0.32;0.15
1234;16200;1998;26;10;0.37;0.14
1235;16200;1999;31;13;0.44;0.18
1236;16200;2000;22;6;0.29;0.08
1237;16200;2001;19;10;0.25;0.13
1238;16200;2002;32;6;0.4;0.08
1239;16200;2003;26;10;0.34;0.13
1240;16200;2004;26;11;0.32;0.14
1241;16200;2005;26;9;0.3;0.1
1242;16200;2006;34;15;0.37;0.16
1243;16200;2007;29;9;0.33;0.1
1244;16200;2008;17;5;0.14;0.04
1245;16200;2009;27;11;0.23;0.09
1246;16200;2010;29;13;0.26;0.12
1247;16200;2011;25;5;0.24;0.05
1248;16200;2012;28;18;0.27;0.17
1249;16200;2013;21;8;0.2;0.08
1250;16200;2014;22;10;0.21;0.09
1251;16200;2015;26;14;0.25;0.13
1252;16200;2016;27;14;0.25;0.13
1253;16200;2017;22;13;0.2;0.12
1254;16200;2018;36;10;0.33;0.09
1255;16200;2019;24;12;0.22;0.11
1256;16200;2020;34;10;0.3;0.09
1257;16200;2021;37;11;0.32;0.09
1258;16200;2022;36;10;0.31;0.09
1259;16200;2023;34;13;0.28;0.11
1260;16300;1996;15;7;0.23;0.11
1261;16300;1997;20;10;0.3;0.15
1262;16300;1998;12;4;0.18;0.06
1263;16300;1999;16;4;0.23;0.06
1264;16300;2000;13;4;0.19;0.06
1265;16300;2001;19;6;0.26;0.08
1266;16300;2002;23;7;0.31;0.09
1267;16300;2003;23;10;0.29;0.13
1268;16300;2004;21;7;0.28;0.09
1269;16300;2005;27;11;0.34;0.14
1270;16300;2006;16;8;0.19;0.09
1271;16300;2007;21;6;0.23;0.07
1272;16300;2008;19;8;0.22;0.09
1273;16300;2009;16;6;0.13;0.05
1274;16300;2010;20;6;0.17;0.05
1275;16300;2011;12;4;0.11;0.04
1276;16300;2012;18;13;0.17;0.12
1277;16300;2013;19;10;0.18;0.1
1278;16300;2014;14;7;0.14;0.07
1279;16300;2015;18;8;0.17;0.08
1280;16300;2016;18;7;0.17;0.07
1281;16300;2017;22;8;0.21;0.08
1282;16300;2018;20;6;0.19;0.06
1283;16300;2019;25;6;0.23;0.05
1284;16300;2020;16;7;0.14;0.06
1285;16300;2021;27;10;0.24;0.09
1286;16300;2022;23;6;0.2;0.05
1287;16300;2023;31;11;0.27;0.09
1288;16400;1996;17;4;0.26;0.06
1289;16400;1997;20;7;0.31;0.11
1290;16400;1998;17;4;0.26;0.06
1291;16400;1999;14;2;0.21;0.03
1292;16400;2000;16;8;0.23;0.12
1293;16400;2001;17;7;0.25;0.1
1294;16400;2002;22;7;0.3;0.1
1295;16400;2003;15;7;0.2;0.09
1296;16400;2004;16;4;0.21;0.05
1297;16400;2005;18;8;0.24;0.11
1298;16400;2006;8;1;0.1;0.01
1299;16400;2007;22;9;0.26;0.11
1300;16400;2008;14;5;0.16;0.06
1301;16400;2009;12;5;0.14;0.06
1302;16400;2010;17;12;0.14;0.1
