ID;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;TotaalMannenEnVrouwen_4;Mannen_5;Vrouwen_6;TotaalMannenEnVrouwen_7;Mannen_8;Vrouwen_9;TotaalMannenEnVrouwen_10;Mannen_11;Vrouwen_12;TotaalMannenEnVrouwen_13;Mannen_14;Vrouwen_15;TotaalMannenEnVrouwen_16;Mannen_17;Vrouwen_18;TotaalMannenEnVrouwen_19;Mannen_20;Vrouwen_21;AantalHuishoudens_22;GemiddeldeHuishoudensgrootte_23
149;4;2016;16240029;8004286;8235743;2561039;1162227;1397342;7776382;3892654;3880652;4277909;2312575;1965868;460477;84397;375911;259476;127791;132275;126437;42234;84179;7334541;2.0
150;4;2017;16236869;7999999;8236871;2584196;1170835;1406656;7752154;3881058;3870154;4247909;2297710;1951103;463277;85414;377346;259595;127344;132720;122774;40767;81723;7359998;2.0
151;4;2018;16221134;7988995;8232139;2600647;1178671;1418426;7734554;3866011;3855214;4214088;2279645;1934393;465897;86335;378684;259837;126999;133189;119955;39755;79932;7374502;2.0
152;4;2019;16210432;7983443;8226989;2617330;1188388;1430176;7704749;3856644;3846455;4183069;2264623;1917697;467796;87150;380942;260153;126510;133437;118072;39039;78983;7403741;2.0
153;4;2020;16197298;7971065;8226234;2633605;1194970;1441277;7664928;3840512;3830658;4153776;2249026;1904823;469970;87887;382239;260027;126185;133845;117769;38828;78721;7422429;2.0
154;4;2021;16187284;7962298;8224987;2652447;1201391;1451944;7631087;3825225;3816676;4121799;2235165;1889053;472896;88223;383615;259811;125604;134217;117906;38852;78922;7437985;2.0
155;4;2022;16176065;7956384;8219681;2671372;1207771;1461323;7608680;3814753;3800306;4090864;2216400;1873182;475028;88814;385403;259766;125060;134606;118748;39137;79131;7449412;2.0
156;4;2023;16162537;7945947;8216590;2689645;1212712;1471031;7579863;3802257;3782190;4059826;2201117;1859890;476666;89223;387079;259713;124625;134893;119568;39401;79859;7468670;2.0
157;4;2024;16149725;7930198;8219527;2703649;1217755;1482276;7555335;3781543;3764914;4033216;2188408;1845262;478898;89710;388524;259178;123647;135059;119727;39634;80201;7490414;2.0
158;4;2025;16127665;7914632;8213033;2716106;1222968;1490702;7524415;3764832;3750092;4012291;2174418;1836451;481358;90079;389777;258415;122942;135208;120419;39987;80763;7491547;2.0
159;4;2026;16107952;7902122;8205830;2727747;1230073;1499046;7493664;3750580;3738123;3992833;2164060;1827945;484006;90369;392303;257449;122053;134932;121316;40279;81501;7496287;1.9
160;4;2027;16081129;7884983;8196146;2744109;1233670;1505560;7457942;3732770;3722398;3971684;2151935;1817776;486340;90558;394891;256151;121058;134656;121998;40556;82181;7494892;1.9
161;4;2028;16049813;7865574;8184239;2753313;1235254;1511528;7419821;3713390;3701273;3953592;2142098;1809425;488172;90714;396938;254822;119983;134223;122896;40651;82922;7500175;1.9
162;4;2029;16023668;7849597;8174071;2755726;1238475;1515913;7379902;3696455;3681312;3935276;2133645;1801734;489971;91137;398705;252933;119081;133767;124054;40649;83464;7504844;1.9
163;4;2030;15987924;7827542;8160383;2762407;1240641;1519866;7349824;3679782;3660944;3923298;2125963;1798374;492313;91502;401093;251318;118069;133170;125257;40616;84751;7514005;1.9
164;4;2031;15961163;7811251;8149912;2769307;1246157;1520455;7306427;3657848;3639037;3910046;2118704;1793449;494411;91773;403689;249546;116985;132479;126944;41067;86036;7504555;1.9
165;4;2032;15930315;7796157;8134158;2765726;1248261;1522699;7267209;3633402;3621934;3900353;2110324;1788828;496466;91907;405785;247647;115844;131818;128817;41255;86860;7480799;1.9
166;4;2033;15888441;7767142;8121300;2766805;1247424;1524262;7217886;3613667;3599187;3888463;2103444;1784380;498585;92103;407277;246106;114899;131233;129043;41340;87818;7470366;1.9
167;4;2034;15845729;7746154;8099575;2765331;1245385;1524366;7178262;3588381;3573252;3874772;2096160;1780531;500615;92251;409252;244491;113563;130512;129725;41222;88096;7451512;1.9
168;4;2035;15806333;7720278;8086055;2759472;1244266;1519733;7133184;3569350;3554392;3871281;2091252;1778824;503391;92457;412022;242700;112285;129678;130450;41569;89117;7436732;1.9
169;4;2036;15767913;7698475;8069439;2756987;1238406;1517920;7082113;3553115;3528248;3865324;2087180;1777391;506651;92649;414944;240559;110974;129020;131230;41591;89290;7405480;1.9
170;4;2037;15716320;7669177;8047143;2752596;1233994;1513724;7035260;3532112;3504611;3853436;2082978;1770711;509052;92770;417159;238337;109769;128455;131692;41548;89300;7389179;1.9
171;4;2038;15661861;7639823;8022038;2748296;1229508;1509642;6987048;3508938;3481790;3842004;2075613;1763348;510783;93007;418108;236213;108616;127802;131669;41267;89795;7373796;1.9
172;4;2039;15604925;7612138;7992787;2740886;1227037;1504700;6948295;3485988;3459983;3826571;2069038;1756194;512203;93397;419653;234253;107453;127444;131292;41076;89920;7350295;1.9
173;4;2040;15541798;7581544;7960254;2731845;1220605;1499680;6908993;3463651;3439936;3813668;2061328;1752251;513690;93677;421095;233022;106059;126941;131210;40698;89949;7325939;1.9
174;4;2041;15479740;7549575;7930165;2715905;1214584;1488522;6871696;3442507;3419474;3796093;2051474;1746084;515003;93826;422526;231723;104731;126681;131029;40412;89508;7297282;1.9
175;4;2042;15426760;7522367;7904393;2701911;1209350;1480430;6826476;3422008;3395640;3782502;2041021;1737946;516302;93809;423569;229904;103129;126556;130418;40352;89592;7277759;1.9
176;4;2043;15365424;7491384;7874040;2692048;1203472;1470286;6787492;3401022;3373630;3763676;2035891;1729287;517952;94197;424698;228166;102012;126495;130379;40199;89696;7241261;1.9
177;4;2044;15297854;7455005;7842849;2680885;1201260;1458322;6754749;3380431;3358971;3752911;2029359;1723769;520433;94321;426345;226177;100405;126075;129836;40091;88867;7210111;1.9
178;4;2045;15234721;7426762;7807959;2660882;1194506;1451254;6714370;3363495;3344701;3736518;2022723;1714700;521173;94572;427399;224526;98815;125633;128785;40193;87752;7180027;1.9
179;4;2046;15159553;7390328;7769225;2638991;1187629;1444247;6683351;3345900;3324830;3718872;2011844;1707967;522871;95012;427974;222990;97863;125515;128193;39794;87513;7144471;1.9
180;4;2047;15102406;7364708;7737698;2620614;1184694;1432971;6646671;3327762;3312022;3698534;2001199;1698265;524783;95260;428909;221733;96551;125023;128241;39452;87671;7117005;1.9
181;4;2048;15040975;7336562;7704413;2611519;1178871;1426363;6619656;3308596;3297693;3687432;1996040;1692690;526048;95688;430210;220374;95486;124748;128193;39231;88179;7095941;1.9
182;4;2049;14980598;7307180;7673418;2594699;1172369;1415682;6586890;3293528;3284768;3678871;1986131;1684311;526775;96279;431557;219007;94192;124489;127738;39019;88009;7085116;1.9
183;4;2050;14906786;7269388;7637398;2583517;1166903;1407893;6564379;3280464;3274112;3658444;1977467;1675466;529263;96987;432913;217890;93203;124046;127283;38827;86848;7072487;1.9
184;5;2005;16310419;8068562;8241857;2566464;1189131;1377715;8391310;4202303;4187962;4666134;2510525;2155640;463822;76713;387118;274759;141385;133367;216996;80319;136660;7176043;2.2
185;5;2006;16364828;8092805;8272023;2654367;1235413;1419020;8423188;4218892;4204407;4677293;2515163;2162190;481246;81523;399802;280417;143228;137231;214948;78953;136092;7252804;2.2
186;5;2007;16419599;8118131;8301468;2732669;1275933;1456312;8447600;4230198;4215891;4681693;2517138;2164918;496439;85890;410628;285301;144749;140534;212207;77237;134996;7324238;2.2
187;5;2008;16475382;8144006;8331376;2806904;1313108;1491694;8469570;4243716;4227902;4685376;2518645;2167225;510567;89983;420446;289796;146280;143652;208803;75454;133579;7395905;2.2
188;5;2009;16533596;8173391;8360205;2877627;1349991;1526059;8493490;4253769;4238296;4686940;2519215;2167508;523264;93888;429282;294214;147808;146714;204798;73556;131653;7470473;2.2
189;5;2010;16594323;8202757;8391566;2945458;1385496;1560729;8518850;4265301;4250442;4688068;2519659;2167670;534792;97631;437348;298607;149136;149661;201157;71637;129727;7538764;2.2
190;5;2011;16649058;8227426;8421632;3008548;1418680;1594961;8539872;4275858;4261868;4685354;2519424;2165836;546317;101141;445147;302571;150373;152394;197671;69831;127729;7608659;2.2
191;5;2012;16707908;8252828;8455080;3072919;1451042;1627460;8561690;4286512;4275308;4682063;2519313;2163384;557153;104438;452214;306092;151473;155079;193352;68036;125445;7679101;2.2
192;5;2013;16779969;8288822;8491147;3138329;1481840;1660444;8590260;4299855;4288505;4681197;2519015;2162469;566906;107795;459067;309979;152503;157558;190384;66821;123537;7749955;2.2
193;5;2014;16847499;8321027;8526472;3196384;1511105;1690097;8613426;4312393;4300951;4679009;2517742;2160250;576694;110817;465935;313235;153696;159781;187424;65599;122007;7819271;2.2
194;5;2015;16903389;8342990;8560399;3253837;1539414;1718940;8635482;4323536;4313389;4678176;2519140;2160550;585898;113628;472956;316458;154705;162009;185396;64482;121056;7881694;2.2
195;5;2016;16968117;8376619;8591498;3311638;1566424;1746766;8659158;4338092;4323719;4681019;2520277;2159844;595385;116413;479072;319281;155713;164040;183884;63569;120355;7941985;2.2
196;5;2017;17034545;8408110;8626435;3368025;1592150;1774260;8681234;4348180;4335540;4678547;2518681;2157862;604449;118849;485250;321936;156641;165725;182741;63132;119964;7996117;2.2
197;5;2018;17100800;8439428;8661372;3423574;1620252;1802061;8702220;4362827;4347587;4676826;2518194;2157957;612960;121227;491242;324699;157383;167442;182289;63256;119983;8061419;2.2
198;5;2019;17162307;8465634;8696673;3478553;1647563;1830327;8737157;4373927;4359004;4677832;2520119;2158899;620821;123428;497234;327173;158265;169397;184836;63858;121485;8120891;2.2
199;5;2020;17223314;8497262;8726052;3532863;1673720;1860529;8757326;4384202;4373354;4683065;2522144;2161170;628852;125456;502633;330021;158813;171324;188170;64916;123691;8179004;2.2
200;5;2021;17279051;8516644;8762407;3583678;1695434;1888324;8771148;4395970;4380658;4685324;2524294;2161640;636427;127366;508900;332466;159550;173075;191652;66349;125354;8234198;2.2
201;5;2022;17337729;8538569;8799160;3630357;1719278;1914729;8789342;4401860;4390452;4692928;2527701;2165093;643585;129120;514335;334224;160003;174686;195745;67770;127455;8294427;2.2
202;5;2023;17399517;8561799;8837718;3673404;1740466;1939668;8797428;4404989;4396154;4701982;2530945;2169204;651543;130895;520598;336550;160433;176455;199243;69281;129920;8340371;2.2
203;5;2024;17453958;8587848;8866110;3720662;1761089;1964057;8818176;4411007;4401097;4708949;2536905;2172969;659653;132468;527243;337828;160663;177507;203159;71149;132737;8385048;2.1
204;5;2025;17520390;8620666;8899724;3765756;1781035;1987333;8822811;4418564;4406081;4721306;2543561;2179513;666860;133767;532153;338781;160838;178742;208030;72866;135431;8430309;2.1
205;5;2026;17577570;8646278;8931292;3802968;1802006;2011003;8822944;4419118;4409880;4738027;2551165;2186971;673627;135154;538099;339160;160673;179946;212636;74588;137981;8481276;2.1
206;5;2027;17632382;8671008;8961374;3845376;1819432;2030771;8826392;4427065;4413933;4751188;2557270;2192780;681388;136574;545013;339347;160642;180558;218046;76310;141513;8519630;2.1
207;5;2028;17694422;8695979;8998443;3884427;1837913;2050126;8834201;4429125;4415613;4770315;2567826;2202397;689429;137827;551639;340773;160765;181203;223309;78319;145357;8549868;2.1
208;5;2029;17755865;8719055;9036810;3913430;1853131;2064600;8844524;4423162;4420430;4788598;2573312;2215930;697148;139246;558696;341609;160539;182281;229313;80589;149119;8585856;2.1
209;5;2030;17801386;8737716;9063670;3947650;1870050;2081175;8854284;4426873;4420994;4807236;2585109;2221814;705184;140953;566022;341873;160141;182874;237167;82588;154161;8620951;2.1
210;5;2031;17834469;8745435;9089034;3981325;1884420;2098482;8845476;4420924;4416629;4832655;2598220;2234629;713248;142525;572738;343066;159983;183456;242821;84794;157854;8647518;2.1
211;5;2032;17874011;8762737;9111274;4010884;1894537;2110218;8835792;4419871;4414363;4847171;2605861;2244128;722248;144156;580258;343313;159902;184149;248341;86713;162093;8672648;2.1
212;5;2033;17914204;8779358;9134846;4033161;1903439;2126758;8826754;4419697;4409034;4872022;2614932;2255988;730675;145710;586537;344202;159847;184998;252935;88323;165203;8688398;2.1
213;5;2034;17947744;8792726;9155018;4062126;1915924;2136003;8818804;4411804;4400389;4894202;2626146;2266599;738382;147032;593590;345100;159592;185914;258294;89958;169133;8711979;2.1
214;5;2035;17978596;8806044;9172552;4080537;1928229;2145571;8809404;4406230;4392607;4911143;2637046;2276831;745715;148069;600324;345915;159149;186594;263647;91589;172470;8728748;2.1
215;5;2036;18016889;8831881;9185008;4103985;1937900;2157060;8804992;4396377;4391398;4938975;2652919;2288051;753905;149609;606459;346276;158954;187604;269072;93295;176207;8745670;2.1
216;5;2037;18057088;8838115;9218973;4120386;1953284;2166559;8795265;4392061;4389507;4967069;2667819;2299872;762133;150924;613478;347292;158728;188197;274353;94645;179568;8757578;2.1
217;5;2038;18103441;8858895;9244546;4140911;1964224;2177942;8776403;4385083;4383550;4989927;2678130;2309536;770296;152297;619935;348207;158052;189572;279279;96202;183642;8769546;2.1
218;5;2039;18149231;8880016;9269215;4153330;1970491;2183652;8753943;4375942;4376381;5011965;2693046;2321552;778945;153716;624980;349005;158191;190802;283570;97499;186714;8784381;2.2
219;5;2040;18190230;8903757;9286473;4167017;1979304;2186997;8744160;4370700;4371268;5033338;2699323;2330327;787057;155259;630138;349848;157897;192085;287521;98785;189361;8803377;2.2
220;5;2041;18195722;8901570;9294152;4178859;1980529;2188629;8740460;4365515;4371956;5050868;2708932;2340867;794682;156836;635895;350944;157175;193506;291872;100290;191682;8810742;2.2
221;5;2042;18208557;8911149;9297408;4188399;1984524;2192581;8735686;4367915;4368209;5065830;2719355;2350004;802238;158474;641170;352163;156877;194597;295483;100941;195155;8824383;2.2
222;5;2043;18233517;8920684;9312833;4200348;1994679;2189445;8728058;4367923;4362559;5079328;2728578;2352064;809175;160025;643758;351932;156720;195269;299431;102520;197791;8837873;2.2
223;5;2044;18247780;8919666;9328114;4198527;2009034;2191231;8721660;4368747;4362954;5100119;2737262;2357351;816923;161836;649703;352565;155963;196121;303865;103843;200114;8854172;2.2
224;5;2045;18274870;8927338;9347532;4209506;2016749;2195312;8714988;4368992;4355351;5110695;2744267;2366769;823055;163832;654026;353155;155547;196908;307001;104758;201744;8856963;2.2
225;5;2046;18292430;8929826;9362604;4226665;2015872;2198142;8722183;4372743;4352380;5118556;2755347;2365986;827492;166038;657890;354088;155166;197797;310063;105581;204666;8877130;2.2
226;5;2047;18339412;8948982;9390430;4223872;2022759;2199250;8718784;4369891;4348509;5137008;2766523;2378628;831702;167643;662778;353967;154600;198632;312070;106400;206003;8892931;2.2
227;5;2048;18388680;8978702;9409978;4226009;2028794;2200283;8714937;4359530;4349185;5150742;2772414;2384755;837411;169478;667855;354518;154379;199583;315066;107772;207871;8918628;2.2
228;5;2049;18434946;9010820;9424126;4234318;2035106;2202829;8719855;4360341;4351833;5167296;2780624;2395233;844374;171415;673061;354476;154052;200916;319770;108571;210902;8926973;2.2
229;5;2050;18467926;9028314;9439612;4245367;2041721;2202231;8725249;4370179;4359369;5194796;2790259;2406295;850705;173734;678952;354859;154096;201748;322436;109905;212280;8935807;2.2
