ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;TotaalVermogen_2;GemiddeldVermogen_3;MediaanVermogen_4
5290;Type: Eenpersoonshuishouden;Súdwest-Fryslân;2015;12.1;1.3;108.1;13.3
5291;Type: Eenpersoonshuishouden;Súdwest-Fryslân;2016;12.4;1.3;108.8;13.5
5292;Type: Eenpersoonshuishouden;Terneuzen;2011;8.0;0.8;98.2;23.4
5293;Type: Eenpersoonshuishouden;Terneuzen;2012;8.1;0.8;94.6;20.3
5294;Type: Eenpersoonshuishouden;Terneuzen;2013;8.3;0.7;89.2;16.7
5295;Type: Eenpersoonshuishouden;Terneuzen;2014;8.4;0.8;94.9;17.8
5296;Type: Eenpersoonshuishouden;Terneuzen;2015;8.5;0.8;98.9;20.0
5297;Type: Eenpersoonshuishouden;Terneuzen;2016;8.7;0.9;100.2;19.5
5298;Type: Eenpersoonshuishouden;Terschelling;2011;0.8;0.1;178.9;37.3
5299;Type: Eenpersoonshuishouden;Terschelling;2012;0.9;0.1;155.2;24.2
5300;Type: Eenpersoonshuishouden;Terschelling;2013;0.9;0.1;140.5;20.9
5301;Type: Eenpersoonshuishouden;Terschelling;2014;1.1;0.1;105.3;6.4
5302;Type: Eenpersoonshuishouden;Terschelling;2015;1.2;0.1;110.2;8.0
5303;Type: Eenpersoonshuishouden;Terschelling;2016;1.2;0.1;115.1;8.1
5304;Type: Eenpersoonshuishouden;Texel;2011;2.0;0.3;174.9;44.2
5305;Type: Eenpersoonshuishouden;Texel;2012;2.0;0.4;174.5;42.3
5306;Type: Eenpersoonshuishouden;Texel;2013;2.1;0.3;166.7;33.1
5307;Type: Eenpersoonshuishouden;Texel;2014;2.1;0.4;167.0;35.5
5308;Type: Eenpersoonshuishouden;Texel;2015;2.1;0.4;167.5;40.2
5309;Type: Eenpersoonshuishouden;Texel;2016;2.2;0.4;192.6;44.7
5310;Type: Eenpersoonshuishouden;Teylingen;2011;4.0;0.7;174.3;24.1
5311;Type: Eenpersoonshuishouden;Teylingen;2012;4.0;0.7;181.5;24.1
5312;Type: Eenpersoonshuishouden;Teylingen;2013;4.2;0.6;154.2;19.6
5313;Type: Eenpersoonshuishouden;Teylingen;2014;4.2;0.7;154.2;20.4
5314;Type: Eenpersoonshuishouden;Teylingen;2015;4.3;0.7;161.5;22.0
5315;Type: Eenpersoonshuishouden;Teylingen;2016;4.4;0.7;157.9;21.3
5316;Type: Eenpersoonshuishouden;Tholen;2011;2.6;0.3;118.8;31.7
5317;Type: Eenpersoonshuishouden;Tholen;2012;2.7;0.3;115.6;28.8
5318;Type: Eenpersoonshuishouden;Tholen;2013;2.8;0.3;107.9;24.1
5319;Type: Eenpersoonshuishouden;Tholen;2014;2.8;0.3;112.8;24.7
5320;Type: Eenpersoonshuishouden;Tholen;2015;2.9;0.3;107.2;24.7
5321;Type: Eenpersoonshuishouden;Tholen;2016;2.9;0.3;107.1;22.0
5322;Type: Eenpersoonshuishouden;Tiel;2011;5.3;0.4;79.6;9.1
5323;Type: Eenpersoonshuishouden;Tiel;2012;5.6;0.4;73.1;7.4
5324;Type: Eenpersoonshuishouden;Tiel;2013;5.6;0.4;65.9;5.5
5325;Type: Eenpersoonshuishouden;Tiel;2014;5.4;0.4;71.3;4.7
5326;Type: Eenpersoonshuishouden;Tiel;2015;5.5;0.4;73.7;6.0
5327;Type: Eenpersoonshuishouden;Tiel;2016;5.6;0.4;71.4;5.7
5328;Type: Eenpersoonshuishouden;Tilburg;2011;42.2;2.3;53.3;3.2
5329;Type: Eenpersoonshuishouden;Tilburg;2012;42.8;2.1;49.7;2.8
5330;Type: Eenpersoonshuishouden;Tilburg;2013;43.3;1.9;44.7;1.8
5331;Type: Eenpersoonshuishouden;Tilburg;2014;44.0;1.9;43.6;1.6
5332;Type: Eenpersoonshuishouden;Tilburg;2015;45.3;2.0;45.1;2.3
5333;Type: Eenpersoonshuishouden;Tilburg;2016;45.5;2.2;47.8;2.3
5334;Type: Eenpersoonshuishouden;Tubbergen;2011;1.7;0.3;162.7;78.8
5335;Type: Eenpersoonshuishouden;Tubbergen;2012;1.8;0.3;154.7;63.5
5336;Type: Eenpersoonshuishouden;Tubbergen;2013;1.8;0.2;139.2;51.3
5337;Type: Eenpersoonshuishouden;Tubbergen;2014;1.9;0.3;142.2;46.3
5338;Type: Eenpersoonshuishouden;Tubbergen;2015;1.9;0.3;145.1;46.2
5339;Type: Eenpersoonshuishouden;Tubbergen;2016;1.9;0.3;167.3;47.4
5340;Type: Eenpersoonshuishouden;Twenterand;2011;2.8;0.3;107.7;20.3
5341;Type: Eenpersoonshuishouden;Twenterand;2012;2.9;0.3;103.6;18.6
5342;Type: Eenpersoonshuishouden;Twenterand;2013;3.0;0.3;93.6;15.2
5343;Type: Eenpersoonshuishouden;Twenterand;2014;3.0;0.3;94.2;17.0
5344;Type: Eenpersoonshuishouden;Twenterand;2015;3.1;0.3;96.6;17.9
5345;Type: Eenpersoonshuishouden;Twenterand;2016;3.2;0.3;96.4;17.4
5346;Type: Eenpersoonshuishouden;Tynaarlo;2011;3.8;0.7;185.0;60.6
5347;Type: Eenpersoonshuishouden;Tynaarlo;2012;3.9;0.7;177.8;55.9
5348;Type: Eenpersoonshuishouden;Tynaarlo;2013;3.9;0.6;157.1;46.5
5349;Type: Eenpersoonshuishouden;Tynaarlo;2014;3.8;0.6;158.8;54.4
5350;Type: Eenpersoonshuishouden;Tynaarlo;2015;3.8;0.6;167.3;58.5
5351;Type: Eenpersoonshuishouden;Tynaarlo;2016;3.9;0.7;171.9;59.2
5352;Type: Eenpersoonshuishouden;Tytsjerksteradiel;2011;3.6;0.4;123.1;35.4
5353;Type: Eenpersoonshuishouden;Tytsjerksteradiel;2012;3.7;0.4;114.8;31.2
5354;Type: Eenpersoonshuishouden;Tytsjerksteradiel;2013;3.7;0.4;108.1;28.2
5355;Type: Eenpersoonshuishouden;Tytsjerksteradiel;2014;3.8;0.4;105.2;26.1
5356;Type: Eenpersoonshuishouden;Tytsjerksteradiel;2015;3.9;0.4;108.4;28.8
5357;Type: Eenpersoonshuishouden;Tytsjerksteradiel;2016;3.9;0.4;105.6;25.6
5358;Type: Eenpersoonshuishouden;Ubbergen;2011;1.5;0.2;147.7;20.9
5359;Type: Eenpersoonshuishouden;Ubbergen;2012;1.5;0.2;138.7;21.6
5360;Type: Eenpersoonshuishouden;Ubbergen;2013;1.6;0.2;126.8;16.9
5361;Type: Eenpersoonshuishouden;Ubbergen;2014;1.6;0.2;129.1;16.8
5362;Type: Eenpersoonshuishouden;Ubbergen;2015;;;;
5363;Type: Eenpersoonshuishouden;Ubbergen;2016;;;;
5364;Type: Eenpersoonshuishouden;Uden;2011;5.0;0.6;111.6;18.2
5365;Type: Eenpersoonshuishouden;Uden;2012;5.1;0.5;102.4;15.4
5366;Type: Eenpersoonshuishouden;Uden;2013;5.4;0.5;90.2;10.8
5367;Type: Eenpersoonshuishouden;Uden;2014;5.4;0.5;89.6;10.8
5368;Type: Eenpersoonshuishouden;Uden;2015;5.5;0.5;91.9;13.1
5369;Type: Eenpersoonshuishouden;Uden;2016;5.6;0.6;98.8;14.5
5370;Type: Eenpersoonshuishouden;Uitgeest;2011;1.4;0.2;120.7;28.3
5371;Type: Eenpersoonshuishouden;Uitgeest;2012;1.4;0.2;117.3;25.0
5372;Type: Eenpersoonshuishouden;Uitgeest;2013;1.4;0.2;115.4;20.2
5373;Type: Eenpersoonshuishouden;Uitgeest;2014;1.5;0.2;112.3;20.7
5374;Type: Eenpersoonshuishouden;Uitgeest;2015;1.5;0.2;116.5;24.6
5375;Type: Eenpersoonshuishouden;Uitgeest;2016;1.5;0.2;127.1;27.8
5376;Type: Eenpersoonshuishouden;Uithoorn;2011;3.8;0.5;117.4;16.7
5377;Type: Eenpersoonshuishouden;Uithoorn;2012;3.9;0.4;113.7;14.0
5378;Type: Eenpersoonshuishouden;Uithoorn;2013;3.9;0.4;102.8;10.9
5379;Type: Eenpersoonshuishouden;Uithoorn;2014;3.8;0.4;103.7;11.6
5380;Type: Eenpersoonshuishouden;Uithoorn;2015;4.0;0.4;102.9;13.3
5381;Type: Eenpersoonshuishouden;Uithoorn;2016;4.1;0.4;107.6;12.7
5382;Type: Eenpersoonshuishouden;Urk;2011;1.0;0.1;92.2;24.1
5383;Type: Eenpersoonshuishouden;Urk;2012;1.0;0.1;90.4;20.4
5384;Type: Eenpersoonshuishouden;Urk;2013;1.0;0.1;84.8;22.2
5385;Type: Eenpersoonshuishouden;Urk;2014;1.1;0.1;86.3;23.2
5386;Type: Eenpersoonshuishouden;Urk;2015;1.1;0.1;96.3;27.0
5387;Type: Eenpersoonshuishouden;Urk;2016;1.1;0.1;110.6;28.2
5388;Type: Eenpersoonshuishouden;Utrecht (gemeente);2011;83.6;4.6;55.4;2.6
5389;Type: Eenpersoonshuishouden;Utrecht (gemeente);2012;84.1;4.5;53.7;2.3
5390;Type: Eenpersoonshuishouden;Utrecht (gemeente);2013;84.7;4.1;48.2;1.4
5391;Type: Eenpersoonshuishouden;Utrecht (gemeente);2014;85.4;4.1;48.4;1.5
5392;Type: Eenpersoonshuishouden;Utrecht (gemeente);2015;87.5;4.4;50.3;2.4
5393;Type: Eenpersoonshuishouden;Utrecht (gemeente);2016;88.1;4.7;53.1;2.5
5394;Type: Eenpersoonshuishouden;Utrechtse Heuvelrug;2011;7.0;1.5;220.5;30.5
5395;Type: Eenpersoonshuishouden;Utrechtse Heuvelrug;2012;7.1;1.5;210.7;29.6
5396;Type: Eenpersoonshuishouden;Utrechtse Heuvelrug;2013;7.2;1.3;179.3;24.5
5397;Type: Eenpersoonshuishouden;Utrechtse Heuvelrug;2014;7.1;1.3;185.9;24.8
5398;Type: Eenpersoonshuishouden;Utrechtse Heuvelrug;2015;7.3;1.3;182.8;24.7
5399;Type: Eenpersoonshuishouden;Utrechtse Heuvelrug;2016;7.3;1.4;191.6;22.8
5400;Type: Eenpersoonshuishouden;Vaals;2011;1.8;0.1;75.0;6.7
5401;Type: Eenpersoonshuishouden;Vaals;2012;1.8;0.1;74.2;5.3
5402;Type: Eenpersoonshuishouden;Vaals;2013;1.8;0.1;70.9;4.0
5403;Type: Eenpersoonshuishouden;Vaals;2014;1.8;0.1;71.9;4.3
5404;Type: Eenpersoonshuishouden;Vaals;2015;1.8;0.1;74.2;5.7
5405;Type: Eenpersoonshuishouden;Vaals;2016;1.9;0.1;77.9;5.9
5406;Type: Eenpersoonshuishouden;Valkenburg aan de Geul;2011;2.6;0.3;120.7;16.2
5407;Type: Eenpersoonshuishouden;Valkenburg aan de Geul;2012;2.7;0.3;113.0;15.2
5408;Type: Eenpersoonshuishouden;Valkenburg aan de Geul;2013;2.7;0.3;100.7;13.0
5409;Type: Eenpersoonshuishouden;Valkenburg aan de Geul;2014;2.7;0.3;97.9;11.9
5410;Type: Eenpersoonshuishouden;Valkenburg aan de Geul;2015;2.7;0.3;102.7;15.1
5411;Type: Eenpersoonshuishouden;Valkenburg aan de Geul;2016;2.8;0.3;108.4;15.9
5412;Type: Eenpersoonshuishouden;Valkenswaard;2011;4.3;0.5;121.0;20.5
5413;Type: Eenpersoonshuishouden;Valkenswaard;2012;4.4;0.5;114.2;18.3
5414;Type: Eenpersoonshuishouden;Valkenswaard;2013;4.5;0.5;109.9;15.7
5415;Type: Eenpersoonshuishouden;Valkenswaard;2014;4.5;0.5;110.7;15.4
5416;Type: Eenpersoonshuishouden;Valkenswaard;2015;4.6;0.5;112.5;17.3
5417;Type: Eenpersoonshuishouden;Valkenswaard;2016;4.6;0.5;117.2;18.2
5418;Type: Eenpersoonshuishouden;Veendam;2011;3.7;0.2;67.3;9.3
5419;Type: Eenpersoonshuishouden;Veendam;2012;3.8;0.3;66.5;7.2
5420;Type: Eenpersoonshuishouden;Veendam;2013;3.8;0.2;57.2;4.1
5421;Type: Eenpersoonshuishouden;Veendam;2014;3.8;0.2;57.5;4.4
5422;Type: Eenpersoonshuishouden;Veendam;2015;4.0;0.2;59.7;5.7
5423;Type: Eenpersoonshuishouden;Veendam;2016;4.0;0.2;59.6;5.8
5424;Type: Eenpersoonshuishouden;Veenendaal;2011;7.3;0.7;92.0;12.0
5425;Type: Eenpersoonshuishouden;Veenendaal;2012;7.5;0.7;86.7;10.2
5426;Type: Eenpersoonshuishouden;Veenendaal;2013;7.7;0.6;76.3;6.7
5427;Type: Eenpersoonshuishouden;Veenendaal;2014;7.7;0.6;74.4;6.6
5428;Type: Eenpersoonshuishouden;Veenendaal;2015;7.9;0.6;77.3;9.6
5429;Type: Eenpersoonshuishouden;Veenendaal;2016;8.1;0.6;79.3;9.8
5430;Type: Eenpersoonshuishouden;Veere;2011;2.5;0.6;241.6;129.2
5431;Type: Eenpersoonshuishouden;Veere;2012;2.6;0.6;233.3;126.4
5432;Type: Eenpersoonshuishouden;Veere;2013;2.6;0.6;222.4;107.8
5433;Type: Eenpersoonshuishouden;Veere;2014;2.7;0.6;226.1;104.9
5434;Type: Eenpersoonshuishouden;Veere;2015;2.7;0.6;230.2;109.2
5435;Type: Eenpersoonshuishouden;Veere;2016;2.7;0.6;226.8;109.0
5436;Type: Eenpersoonshuishouden;Veghel;2011;4.0;0.6;145.9;23.5
5437;Type: Eenpersoonshuishouden;Veghel;2012;4.1;0.6;133.7;20.6
5438;Type: Eenpersoonshuishouden;Veghel;2013;4.1;0.5;117.7;17.6
5439;Type: Eenpersoonshuishouden;Veghel;2014;4.1;0.5;113.8;16.8
5440;Type: Eenpersoonshuishouden;Veghel;2015;4.4;0.5;110.9;15.6
5441;Type: Eenpersoonshuishouden;Veghel;2016;4.6;0.5;114.3;15.6
5442;Type: Eenpersoonshuishouden;Veldhoven;2011;5.3;0.7;127.6;26.3
5443;Type: Eenpersoonshuishouden;Veldhoven;2012;5.6;0.7;120.9;23.6
5444;Type: Eenpersoonshuishouden;Veldhoven;2013;5.7;0.6;110.9;19.5
5445;Type: Eenpersoonshuishouden;Veldhoven;2014;5.7;0.6;109.5;18.6
5446;Type: Eenpersoonshuishouden;Veldhoven;2015;5.9;0.7;115.3;20.5
5447;Type: Eenpersoonshuishouden;Veldhoven;2016;5.9;0.7;119.0;21.0
5448;Type: Eenpersoonshuishouden;Velsen;2011;10.0;1.1;106.6;12.9
5449;Type: Eenpersoonshuishouden;Velsen;2012;10.1;1.0;100.7;10.3
5450;Type: Eenpersoonshuishouden;Velsen;2013;10.3;0.9;90.7;7.1
5451;Type: Eenpersoonshuishouden;Velsen;2014;10.4;0.9;87.9;7.0
5452;Type: Eenpersoonshuishouden;Velsen;2015;10.6;1.0;89.9;8.7
5453;Type: Eenpersoonshuishouden;Velsen;2016;10.6;1.0;94.4;9.7
5454;Type: Eenpersoonshuishouden;Venlo;2011;15.2;1.2;81.2;9.1
5455;Type: Eenpersoonshuishouden;Venlo;2012;15.7;1.2;75.0;6.8
5456;Type: Eenpersoonshuishouden;Venlo;2013;16.2;1.1;67.3;4.5
5457;Type: Eenpersoonshuishouden;Venlo;2014;16.0;1.1;68.8;4.4
5458;Type: Eenpersoonshuishouden;Venlo;2015;16.3;1.2;71.3;5.5
5459;Type: Eenpersoonshuishouden;Venlo;2016;16.7;1.2;74.2;6.0
5460;Type: Eenpersoonshuishouden;Venray;2011;5.2;0.6;111.2;14.5
5461;Type: Eenpersoonshuishouden;Venray;2012;5.2;0.6;105.4;11.7
5462;Type: Eenpersoonshuishouden;Venray;2013;5.3;0.5;97.6;9.6
5463;Type: Eenpersoonshuishouden;Venray;2014;5.4;0.5;100.4;10.0
5464;Type: Eenpersoonshuishouden;Venray;2015;5.5;0.6;101.3;11.1
5465;Type: Eenpersoonshuishouden;Venray;2016;5.6;0.6;101.7;10.6
5466;Type: Eenpersoonshuishouden;Vianen;2011;2.1;0.2;108.9;16.8
5467;Type: Eenpersoonshuishouden;Vianen;2012;2.2;0.2;104.6;15.0
5468;Type: Eenpersoonshuishouden;Vianen;2013;2.2;0.2;96.4;12.0
5469;Type: Eenpersoonshuishouden;Vianen;2014;2.1;0.2;108.5;13.8
5470;Type: Eenpersoonshuishouden;Vianen;2015;2.2;0.2;109.0;14.6
5471;Type: Eenpersoonshuishouden;Vianen;2016;2.2;0.2;112.4;14.0
5472;Type: Eenpersoonshuishouden;Vlaardingen;2011;13.2;0.7;55.1;5.8
5473;Type: Eenpersoonshuishouden;Vlaardingen;2012;13.0;0.7;52.4;5.3
5474;Type: Eenpersoonshuishouden;Vlaardingen;2013;12.9;0.6;48.8;3.0
5475;Type: Eenpersoonshuishouden;Vlaardingen;2014;13.0;0.7;51.1;3.1
5476;Type: Eenpersoonshuishouden;Vlaardingen;2015;13.3;0.7;53.4;4.5
5477;Type: Eenpersoonshuishouden;Vlaardingen;2016;13.4;0.7;55.7;4.9
5478;Type: Eenpersoonshuishouden;Vlagtwedde;2011;2.1;0.2;106.2;24.7
5479;Type: Eenpersoonshuishouden;Vlagtwedde;2012;2.2;0.2;97.5;23.5
5480;Type: Eenpersoonshuishouden;Vlagtwedde;2013;2.2;0.2;92.7;21.3
5481;Type: Eenpersoonshuishouden;Vlagtwedde;2014;2.2;0.2;94.7;18.9
5482;Type: Eenpersoonshuishouden;Vlagtwedde;2015;2.3;0.2;89.4;14.9
5483;Type: Eenpersoonshuishouden;Vlagtwedde;2016;2.6;0.2;83.2;9.0
5484;Type: Eenpersoonshuishouden;Vlieland;2011;0.2;0.0;94.9;3.2
5485;Type: Eenpersoonshuishouden;Vlieland;2012;0.2;0.0;78.5;2.6
5486;Type: Eenpersoonshuishouden;Vlieland;2013;0.3;0.0;102.7;2.6
5487;Type: Eenpersoonshuishouden;Vlieland;2014;0.3;0.0;75.5;2.5
5488;Type: Eenpersoonshuishouden;Vlieland;2015;0.3;0.0;71.9;1.9
5489;Type: Eenpersoonshuishouden;Vlieland;2016;0.3;0.0;79.2;2.5
5490;Type: Eenpersoonshuishouden;Vlissingen;2011;8.5;0.6;69.9;7.0
5491;Type: Eenpersoonshuishouden;Vlissingen;2012;8.6;0.6;65.2;5.2
5492;Type: Eenpersoonshuishouden;Vlissingen;2013;8.9;0.5;55.2;2.9
5493;Type: Eenpersoonshuishouden;Vlissingen;2014;9.0;0.5;54.7;2.7
5494;Type: Eenpersoonshuishouden;Vlissingen;2015;9.1;0.5;56.7;4.0
5495;Type: Eenpersoonshuishouden;Vlissingen;2016;9.2;0.5;58.6;4.0
5496;Type: Eenpersoonshuishouden;Vlist;2011;1.0;0.2;185.6;44.3
5497;Type: Eenpersoonshuishouden;Vlist;2012;1.1;0.2;178.9;39.7
5498;Type: Eenpersoonshuishouden;Vlist;2013;1.1;0.2;181.9;42.8
5499;Type: Eenpersoonshuishouden;Vlist;2014;1.1;0.2;184.3;42.5
5500;Type: Eenpersoonshuishouden;Vlist;2015;;;;
5501;Type: Eenpersoonshuishouden;Vlist;2016;;;;
5502;Type: Eenpersoonshuishouden;Voerendaal;2011;1.4;0.2;143.0;38.8
5503;Type: Eenpersoonshuishouden;Voerendaal;2012;1.4;0.2;130.5;34.0
5504;Type: Eenpersoonshuishouden;Voerendaal;2013;1.4;0.2;119.5;30.6
5505;Type: Eenpersoonshuishouden;Voerendaal;2014;1.5;0.2;120.4;35.2
5506;Type: Eenpersoonshuishouden;Voerendaal;2015;1.5;0.2;120.5;36.9
5507;Type: Eenpersoonshuishouden;Voerendaal;2016;1.5;0.2;121.3;36.6
5508;Type: Eenpersoonshuishouden;Voorschoten;2011;3.1;0.6;199.2;38.0
5509;Type: Eenpersoonshuishouden;Voorschoten;2012;3.3;0.6;195.4;37.6
5510;Type: Eenpersoonshuishouden;Voorschoten;2013;3.4;0.6;177.2;27.1
5511;Type: Eenpersoonshuishouden;Voorschoten;2014;3.4;0.8;231.2;29.5
5512;Type: Eenpersoonshuishouden;Voorschoten;2015;3.4;0.6;188.6;31.7
5513;Type: Eenpersoonshuishouden;Voorschoten;2016;3.4;0.7;202.4;38.0
5514;Type: Eenpersoonshuishouden;Voorst;2011;2.3;0.4;167.8;37.7
5515;Type: Eenpersoonshuishouden;Voorst;2012;2.4;0.4;157.2;38.1
5516;Type: Eenpersoonshuishouden;Voorst;2013;2.4;0.4;150.0;34.2
5517;Type: Eenpersoonshuishouden;Voorst;2014;2.5;0.4;152.2;32.4
5518;Type: Eenpersoonshuishouden;Voorst;2015;2.6;0.4;145.7;32.0
5519;Type: Eenpersoonshuishouden;Voorst;2016;2.6;0.4;154.6;35.7
5520;Type: Eenpersoonshuishouden;Vught;2011;3.4;0.9;264.9;24.1
5521;Type: Eenpersoonshuishouden;Vught;2012;3.4;0.9;254.1;24.2
5522;Type: Eenpersoonshuishouden;Vught;2013;3.6;0.9;242.9;21.9
5523;Type: Eenpersoonshuishouden;Vught;2014;3.4;1.0;275.9;22.6
5524;Type: Eenpersoonshuishouden;Vught;2015;3.6;0.7;186.6;21.8
5525;Type: Eenpersoonshuishouden;Vught;2016;3.6;0.7;185.0;20.5
5526;Type: Eenpersoonshuishouden;Waalre;2011;1.9;0.5;284.6;133.6
5527;Type: Eenpersoonshuishouden;Waalre;2012;2.0;0.5;272.8;118.2
5528;Type: Eenpersoonshuishouden;Waalre;2013;2.0;0.5;270.3;86.9
5529;Type: Eenpersoonshuishouden;Waalre;2014;2.1;0.5;230.1;83.8
5530;Type: Eenpersoonshuishouden;Waalre;2015;2.1;0.5;233.3;81.2
5531;Type: Eenpersoonshuishouden;Waalre;2016;2.1;0.6;261.4;94.4
5532;Type: Eenpersoonshuishouden;Waalwijk;2011;5.9;0.6;105.6;14.7
5533;Type: Eenpersoonshuishouden;Waalwijk;2012;6.1;0.6;94.3;11.6
5534;Type: Eenpersoonshuishouden;Waalwijk;2013;6.2;0.5;84.3;8.8
5535;Type: Eenpersoonshuishouden;Waalwijk;2014;6.2;0.5;84.5;9.2
5536;Type: Eenpersoonshuishouden;Waalwijk;2015;6.3;0.5;84.9;11.3
5537;Type: Eenpersoonshuishouden;Waalwijk;2016;6.6;0.6;85.9;10.9
5538;Type: Eenpersoonshuishouden;Waddinxveen;2011;2.9;0.3;101.9;19.4
5539;Type: Eenpersoonshuishouden;Waddinxveen;2012;2.9;0.3;98.1;17.8
5540;Type: Eenpersoonshuishouden;Waddinxveen;2013;3.0;0.3;86.9;12.7
5541;Type: Eenpersoonshuishouden;Waddinxveen;2014;2.9;0.3;87.6;10.8
5542;Type: Eenpersoonshuishouden;Waddinxveen;2015;3.1;0.3;90.0;13.1
5543;Type: Eenpersoonshuishouden;Waddinxveen;2016;3.2;0.3;95.6;13.2
5544;Type: Eenpersoonshuishouden;Wageningen;2011;9.5;0.6;64.3;4.6
5545;Type: Eenpersoonshuishouden;Wageningen;2012;9.8;0.6;63.4;4.3
5546;Type: Eenpersoonshuishouden;Wageningen;2013;10.0;0.6;60.1;3.7
5547;Type: Eenpersoonshuishouden;Wageningen;2014;10.5;0.6;59.3;3.9
5548;Type: Eenpersoonshuishouden;Wageningen;2015;10.8;0.6;58.2;5.0
5549;Type: Eenpersoonshuishouden;Wageningen;2016;10.8;0.7;60.4;5.1
5550;Type: Eenpersoonshuishouden;Wassenaar;2011;3.8;1.7;451.8;42.9
5551;Type: Eenpersoonshuishouden;Wassenaar;2012;3.8;1.7;452.6;44.4
5552;Type: Eenpersoonshuishouden;Wassenaar;2013;3.8;1.6;412.3;36.9
5553;Type: Eenpersoonshuishouden;Wassenaar;2014;3.8;1.6;409.8;37.9
5554;Type: Eenpersoonshuishouden;Wassenaar;2015;3.8;1.7;436.9;48.8
5555;Type: Eenpersoonshuishouden;Wassenaar;2016;3.8;1.6;423.9;42.8
5556;Type: Eenpersoonshuishouden;Waterland;2011;2.0;0.4;213.7;44.6
5557;Type: Eenpersoonshuishouden;Waterland;2012;2.1;0.4;211.6;45.7
5558;Type: Eenpersoonshuishouden;Waterland;2013;2.1;0.4;189.9;38.5
5559;Type: Eenpersoonshuishouden;Waterland;2014;2.1;0.4;189.4;38.1
5560;Type: Eenpersoonshuishouden;Waterland;2015;2.2;0.4;187.5;47.6
5561;Type: Eenpersoonshuishouden;Waterland;2016;2.2;0.4;192.8;49.2
5562;Type: Eenpersoonshuishouden;Weert;2011;6.5;0.7;114.7;21.1
5563;Type: Eenpersoonshuishouden;Weert;2012;6.6;0.7;107.5;18.5
5564;Type: Eenpersoonshuishouden;Weert;2013;6.8;0.7;98.3;15.0
5565;Type: Eenpersoonshuishouden;Weert;2014;6.9;0.7;98.9;14.2
5566;Type: Eenpersoonshuishouden;Weert;2015;7.1;0.7;96.2;15.8
5567;Type: Eenpersoonshuishouden;Weert;2016;7.3;0.8;103.9;15.2
5568;Type: Eenpersoonshuishouden;Weesp;2011;3.3;0.3;92.7;11.2
5569;Type: Eenpersoonshuishouden;Weesp;2012;3.4;0.3;87.4;8.9
5570;Type: Eenpersoonshuishouden;Weesp;2013;3.3;0.3;76.4;6.0
5571;Type: Eenpersoonshuishouden;Weesp;2014;3.3;0.3;77.7;5.3
5572;Type: Eenpersoonshuishouden;Weesp;2015;3.4;0.3;82.9;7.7
5573;Type: Eenpersoonshuishouden;Weesp;2016;3.4;0.3;89.9;9.9
5574;Type: Eenpersoonshuishouden;Werkendam;2011;2.3;0.3;138.4;30.9
5575;Type: Eenpersoonshuishouden;Werkendam;2012;2.4;0.3;125.3;30.0
5576;Type: Eenpersoonshuishouden;Werkendam;2013;2.5;0.3;116.0;26.1
5577;Type: Eenpersoonshuishouden;Werkendam;2014;2.5;0.3;114.0;27.2
5578;Type: Eenpersoonshuishouden;Werkendam;2015;2.6;0.3;116.4;25.9
5579;Type: Eenpersoonshuishouden;Werkendam;2016;2.7;0.3;116.5;25.0
5580;Type: Eenpersoonshuishouden;West Maas en Waal;2011;1.8;0.3;168.3;47.9
5581;Type: Eenpersoonshuishouden;West Maas en Waal;2012;1.9;0.3;156.9;41.5
5582;Type: Eenpersoonshuishouden;West Maas en Waal;2013;1.9;0.3;147.1;38.5
5583;Type: Eenpersoonshuishouden;West Maas en Waal;2014;2.0;0.3;139.3;34.7
5584;Type: Eenpersoonshuishouden;West Maas en Waal;2015;2.1;0.3;134.2;33.2
5585;Type: Eenpersoonshuishouden;West Maas en Waal;2016;2.2;0.3;136.5;32.2
5586;Type: Eenpersoonshuishouden;Westerveld;2011;2.4;0.5;205.2;72.4
5587;Type: Eenpersoonshuishouden;Westerveld;2012;2.4;0.5;197.9;69.7
5588;Type: Eenpersoonshuishouden;Westerveld;2013;2.5;0.4;180.4;59.0
5589;Type: Eenpersoonshuishouden;Westerveld;2014;2.5;0.5;182.8;61.7
5590;Type: Eenpersoonshuishouden;Westerveld;2015;2.5;0.5;190.3;67.3
5591;Type: Eenpersoonshuishouden;Westerveld;2016;2.5;0.5;188.0;64.4
5592;Type: Eenpersoonshuishouden;Westervoort;2011;1.7;0.1;66.1;7.4
5593;Type: Eenpersoonshuishouden;Westervoort;2012;1.8;0.1;59.8;5.5
5594;Type: Eenpersoonshuishouden;Westervoort;2013;1.8;0.1;58.4;3.5
5595;Type: Eenpersoonshuishouden;Westervoort;2014;1.8;0.1;55.6;3.3
5596;Type: Eenpersoonshuishouden;Westervoort;2015;1.8;0.1;54.1;4.8
5597;Type: Eenpersoonshuishouden;Westervoort;2016;1.9;0.1;61.1;6.4
5598;Type: Eenpersoonshuishouden;Westland;2011;10.0;1.6;156.2;29.6
5599;Type: Eenpersoonshuishouden;Westland;2012;12.0;1.6;129.3;14.8
5600;Type: Eenpersoonshuishouden;Westland;2013;12.4;1.5;118.2;10.3
5601;Type: Eenpersoonshuishouden;Westland;2014;12.6;1.5;118.5;10.2
5602;Type: Eenpersoonshuishouden;Westland;2015;13.1;1.6;121.2;11.6
5603;Type: Eenpersoonshuishouden;Westland;2016;13.2;1.7;125.5;13.7
