ID;OrganisatieVanOverdracht;BestaandeOfNieuweHulp;RegioS;Perioden;AfgerondeCasussenMetOverdracht_1;AfgerondeCasussenMetOverdrachtRel_2
2869;Totaal;Totaal;Laarbeek;2020;75.0;333.0
2870;Totaal;Totaal;Laarbeek;1e halfjaar 2021;35.0;153.0
2871;Totaal;Totaal;Laarbeek;2e halfjaar 2021;30.0;132.0
2872;Totaal;Totaal;Laarbeek;2021;65.0;285.0
2873;Totaal;Totaal;Laarbeek;1e halfjaar 2022;30.0;135.0
2874;Totaal;Totaal;Laarbeek;2e halfjaar 2022;50.0;227.0
2875;Totaal;Totaal;Laarbeek;2022;85.0;362.0
2876;Totaal;Totaal;Laarbeek;1e halfjaar 2023;25.0;112.0
2877;Totaal;Totaal;Laarbeek;2e halfjaar 2023;30.0;129.0
2878;Totaal;Totaal;Laarbeek;2023;55.0;241.0
2879;Totaal;Totaal;Laarbeek;1e halfjaar 2024;30.0;129.0
2880;Totaal;Totaal;Land van Cuijk;1e halfjaar 2019;;
2881;Totaal;Totaal;Land van Cuijk;2e halfjaar 2019;;
2882;Totaal;Totaal;Land van Cuijk;2019;;
2883;Totaal;Totaal;Land van Cuijk;1e halfjaar 2020;;
2884;Totaal;Totaal;Land van Cuijk;2e halfjaar 2020;;
2885;Totaal;Totaal;Land van Cuijk;2020;;
2886;Totaal;Totaal;Land van Cuijk;1e halfjaar 2021;;
2887;Totaal;Totaal;Land van Cuijk;2e halfjaar 2021;;
2888;Totaal;Totaal;Land van Cuijk;2021;;
2889;Totaal;Totaal;Land van Cuijk;1e halfjaar 2022;175.0;195.0
2890;Totaal;Totaal;Land van Cuijk;2e halfjaar 2022;160.0;177.0
2891;Totaal;Totaal;Land van Cuijk;2022;340.0;373.0
2892;Totaal;Totaal;Land van Cuijk;1e halfjaar 2023;190.0;209.0
2893;Totaal;Totaal;Land van Cuijk;2e halfjaar 2023;155.0;167.0
2894;Totaal;Totaal;Land van Cuijk;2023;345.0;376.0
2895;Totaal;Totaal;Land van Cuijk;1e halfjaar 2024;135.0;149.0
2896;Totaal;Totaal;Landerd;1e halfjaar 2019;;
2897;Totaal;Totaal;Landerd;2e halfjaar 2019;15.0;97.0
2898;Totaal;Totaal;Landerd;2019;20.0;129.0
2899;Totaal;Totaal;Landerd;1e halfjaar 2020;15.0;95.0
2900;Totaal;Totaal;Landerd;2e halfjaar 2020;15.0;95.0
2901;Totaal;Totaal;Landerd;2020;30.0;191.0
2902;Totaal;Totaal;Landerd;1e halfjaar 2021;25.0;158.0
2903;Totaal;Totaal;Landerd;2e halfjaar 2021;30.0;190.0
2904;Totaal;Totaal;Landerd;2021;55.0;348.0
2905;Totaal;Totaal;Landerd;1e halfjaar 2022;;
2906;Totaal;Totaal;Landerd;2e halfjaar 2022;;
2907;Totaal;Totaal;Landerd;2022;;
2908;Totaal;Totaal;Landerd;1e halfjaar 2023;;
2909;Totaal;Totaal;Landerd;2e halfjaar 2023;;
2910;Totaal;Totaal;Landerd;2023;;
2911;Totaal;Totaal;Landerd;1e halfjaar 2024;;
2912;Totaal;Totaal;Landgraaf;1e halfjaar 2019;25.0;67.0
2913;Totaal;Totaal;Landgraaf;2e halfjaar 2019;95.0;253.0
2914;Totaal;Totaal;Landgraaf;2019;120.0;319.0
2915;Totaal;Totaal;Landgraaf;1e halfjaar 2020;110.0;294.0
2916;Totaal;Totaal;Landgraaf;2e halfjaar 2020;135.0;361.0
2917;Totaal;Totaal;Landgraaf;2020;245.0;654.0
2918;Totaal;Totaal;Landgraaf;1e halfjaar 2021;115.0;309.0
2919;Totaal;Totaal;Landgraaf;2e halfjaar 2021;105.0;282.0
2920;Totaal;Totaal;Landgraaf;2021;220.0;590.0
2921;Totaal;Totaal;Landgraaf;1e halfjaar 2022;115.0;316.0
2922;Totaal;Totaal;Landgraaf;2e halfjaar 2022;95.0;254.0
2923;Totaal;Totaal;Landgraaf;2022;210.0;570.0
2924;Totaal;Totaal;Landgraaf;1e halfjaar 2023;135.0;360.0
2925;Totaal;Totaal;Landgraaf;2e halfjaar 2023;140.0;377.0
2926;Totaal;Totaal;Landgraaf;2023;275.0;737.0
2927;Totaal;Totaal;Landgraaf;1e halfjaar 2024;125.0;331.0
2928;Totaal;Totaal;Landsmeer;1e halfjaar 2019;;
2929;Totaal;Totaal;Landsmeer;2e halfjaar 2019;;
2930;Totaal;Totaal;Landsmeer;2019;10.0;87.0
2931;Totaal;Totaal;Landsmeer;1e halfjaar 2020;10.0;87.0
2932;Totaal;Totaal;Landsmeer;2e halfjaar 2020;10.0;87.0
2933;Totaal;Totaal;Landsmeer;2020;20.0;174.0
2934;Totaal;Totaal;Landsmeer;1e halfjaar 2021;10.0;86.0
2935;Totaal;Totaal;Landsmeer;2e halfjaar 2021;10.0;86.0
2936;Totaal;Totaal;Landsmeer;2021;20.0;173.0
2937;Totaal;Totaal;Landsmeer;1e halfjaar 2022;15.0;147.0
2938;Totaal;Totaal;Landsmeer;2e halfjaar 2022;15.0;130.0
2939;Totaal;Totaal;Landsmeer;2022;30.0;277.0
2940;Totaal;Totaal;Landsmeer;1e halfjaar 2023;15.0;128.0
2941;Totaal;Totaal;Landsmeer;2e halfjaar 2023;15.0;111.0
2942;Totaal;Totaal;Landsmeer;2023;30.0;239.0
2943;Totaal;Totaal;Landsmeer;1e halfjaar 2024;15.0;111.0
2944;Totaal;Totaal;Langedijk;1e halfjaar 2019;10.0;36.0
2945;Totaal;Totaal;Langedijk;2e halfjaar 2019;45.0;161.0
2946;Totaal;Totaal;Langedijk;2019;55.0;196.0
2947;Totaal;Totaal;Langedijk;1e halfjaar 2020;35.0;124.0
2948;Totaal;Totaal;Langedijk;2e halfjaar 2020;40.0;142.0
2949;Totaal;Totaal;Langedijk;2020;70.0;249.0
2950;Totaal;Totaal;Langedijk;1e halfjaar 2021;50.0;176.0
2951;Totaal;Totaal;Langedijk;2e halfjaar 2021;45.0;159.0
2952;Totaal;Totaal;Langedijk;2021;90.0;318.0
2953;Totaal;Totaal;Langedijk;1e halfjaar 2022;;
2954;Totaal;Totaal;Langedijk;2e halfjaar 2022;;
2955;Totaal;Totaal;Langedijk;2022;;
2956;Totaal;Totaal;Langedijk;1e halfjaar 2023;;
2957;Totaal;Totaal;Langedijk;2e halfjaar 2023;;
2958;Totaal;Totaal;Langedijk;2023;;
2959;Totaal;Totaal;Langedijk;1e halfjaar 2024;;
2960;Totaal;Totaal;Lansingerland;1e halfjaar 2019;50.0;81.0
2961;Totaal;Totaal;Lansingerland;2e halfjaar 2019;100.0;162.0
2962;Totaal;Totaal;Lansingerland;2019;150.0;244.0
2963;Totaal;Totaal;Lansingerland;1e halfjaar 2020;90.0;144.0
2964;Totaal;Totaal;Lansingerland;2e halfjaar 2020;115.0;184.0
2965;Totaal;Totaal;Lansingerland;2020;205.0;329.0
2966;Totaal;Totaal;Lansingerland;1e halfjaar 2021;60.0;95.0
2967;Totaal;Totaal;Lansingerland;2e halfjaar 2021;95.0;150.0
2968;Totaal;Totaal;Lansingerland;2021;150.0;237.0
2969;Totaal;Totaal;Lansingerland;1e halfjaar 2022;90.0;142.0
2970;Totaal;Totaal;Lansingerland;2e halfjaar 2022;75.0;120.0
2971;Totaal;Totaal;Lansingerland;2022;170.0;262.0
2972;Totaal;Totaal;Lansingerland;1e halfjaar 2023;100.0;151.0
2973;Totaal;Totaal;Lansingerland;2e halfjaar 2023;85.0;134.0
2974;Totaal;Totaal;Lansingerland;2023;185.0;286.0
2975;Totaal;Totaal;Lansingerland;1e halfjaar 2024;100.0;152.0
2976;Totaal;Totaal;Laren (NH.);1e halfjaar 2019;;
2977;Totaal;Totaal;Laren (NH.);2e halfjaar 2019;;
2978;Totaal;Totaal;Laren (NH.);2019;;
2979;Totaal;Totaal;Laren (NH.);1e halfjaar 2020;;
2980;Totaal;Totaal;Laren (NH.);2e halfjaar 2020;10.0;89.0
2981;Totaal;Totaal;Laren (NH.);2020;15.0;133.0
2982;Totaal;Totaal;Laren (NH.);1e halfjaar 2021;15.0;132.0
2983;Totaal;Totaal;Laren (NH.);2e halfjaar 2021;10.0;88.0
2984;Totaal;Totaal;Laren (NH.);2021;20.0;175.0
2985;Totaal;Totaal;Laren (NH.);1e halfjaar 2022;;
2986;Totaal;Totaal;Laren (NH.);2e halfjaar 2022;10.0;95.0
2987;Totaal;Totaal;Laren (NH.);2022;10.0;95.0
2988;Totaal;Totaal;Laren (NH.);1e halfjaar 2023;;
2989;Totaal;Totaal;Laren (NH.);2e halfjaar 2023;15.0;128.0
2990;Totaal;Totaal;Laren (NH.);2023;20.0;162.0
2991;Totaal;Totaal;Laren (NH.);1e halfjaar 2024;20.0;157.0
2992;Totaal;Totaal;Leeuwarden;1e halfjaar 2019;315.0;256.0
2993;Totaal;Totaal;Leeuwarden;2e halfjaar 2019;285.0;232.0
2994;Totaal;Totaal;Leeuwarden;2019;600.0;487.0
2995;Totaal;Totaal;Leeuwarden;1e halfjaar 2020;320.0;258.0
2996;Totaal;Totaal;Leeuwarden;2e halfjaar 2020;345.0;278.0
2997;Totaal;Totaal;Leeuwarden;2020;665.0;536.0
2998;Totaal;Totaal;Leeuwarden;1e halfjaar 2021;370.0;297.0
2999;Totaal;Totaal;Leeuwarden;2e halfjaar 2021;360.0;289.0
3000;Totaal;Totaal;Leeuwarden;2021;730.0;586.0
3001;Totaal;Totaal;Leeuwarden;1e halfjaar 2022;350.0;278.0
3002;Totaal;Totaal;Leeuwarden;2e halfjaar 2022;400.0;319.0
3003;Totaal;Totaal;Leeuwarden;2022;750.0;597.0
3004;Totaal;Totaal;Leeuwarden;1e halfjaar 2023;335.0;263.0
3005;Totaal;Totaal;Leeuwarden;2e halfjaar 2023;350.0;275.0
3006;Totaal;Totaal;Leeuwarden;2023;685.0;537.0
3007;Totaal;Totaal;Leeuwarden;1e halfjaar 2024;335.0;259.0
3008;Totaal;Totaal;Leiden;1e halfjaar 2019;185.0;148.0
3009;Totaal;Totaal;Leiden;2e halfjaar 2019;300.0;240.0
3010;Totaal;Totaal;Leiden;2019;490.0;392.0
3011;Totaal;Totaal;Leiden;1e halfjaar 2020;280.0;224.0
3012;Totaal;Totaal;Leiden;2e halfjaar 2020;285.0;228.0
3013;Totaal;Totaal;Leiden;2020;565.0;452.0
3014;Totaal;Totaal;Leiden;1e halfjaar 2021;210.0;169.0
3015;Totaal;Totaal;Leiden;2e halfjaar 2021;225.0;181.0
3016;Totaal;Totaal;Leiden;2021;435.0;351.0
3017;Totaal;Totaal;Leiden;1e halfjaar 2022;205.0;166.0
3018;Totaal;Totaal;Leiden;2e halfjaar 2022;200.0;160.0
3019;Totaal;Totaal;Leiden;2022;405.0;325.0
3020;Totaal;Totaal;Leiden;1e halfjaar 2023;225.0;177.0
3021;Totaal;Totaal;Leiden;2e halfjaar 2023;205.0;161.0
3022;Totaal;Totaal;Leiden;2023;430.0;338.0
3023;Totaal;Totaal;Leiden;1e halfjaar 2024;190.0;145.0
3024;Totaal;Totaal;Leiderdorp;1e halfjaar 2019;40.0;148.0
3025;Totaal;Totaal;Leiderdorp;2e halfjaar 2019;40.0;148.0
3026;Totaal;Totaal;Leiderdorp;2019;80.0;295.0
3027;Totaal;Totaal;Leiderdorp;1e halfjaar 2020;45.0;166.0
3028;Totaal;Totaal;Leiderdorp;2e halfjaar 2020;50.0;185.0
3029;Totaal;Totaal;Leiderdorp;2020;95.0;351.0
3030;Totaal;Totaal;Leiderdorp;1e halfjaar 2021;40.0;146.0
3031;Totaal;Totaal;Leiderdorp;2e halfjaar 2021;30.0;110.0
3032;Totaal;Totaal;Leiderdorp;2021;70.0;256.0
3033;Totaal;Totaal;Leiderdorp;1e halfjaar 2022;35.0;120.0
3034;Totaal;Totaal;Leiderdorp;2e halfjaar 2022;35.0;131.0
3035;Totaal;Totaal;Leiderdorp;2022;70.0;251.0
3036;Totaal;Totaal;Leiderdorp;1e halfjaar 2023;40.0;145.0
3037;Totaal;Totaal;Leiderdorp;2e halfjaar 2023;40.0;145.0
3038;Totaal;Totaal;Leiderdorp;2023;80.0;289.0
3039;Totaal;Totaal;Leiderdorp;1e halfjaar 2024;55.0;198.0
3040;Totaal;Totaal;Leidschendam-Voorburg;1e halfjaar 2019;95.0;126.0
3041;Totaal;Totaal;Leidschendam-Voorburg;2e halfjaar 2019;130.0;172.0
3042;Totaal;Totaal;Leidschendam-Voorburg;2019;225.0;298.0
3043;Totaal;Totaal;Leidschendam-Voorburg;1e halfjaar 2020;140.0;183.0
3044;Totaal;Totaal;Leidschendam-Voorburg;2e halfjaar 2020;160.0;209.0
3045;Totaal;Totaal;Leidschendam-Voorburg;2020;300.0;392.0
3046;Totaal;Totaal;Leidschendam-Voorburg;1e halfjaar 2021;175.0;229.0
3047;Totaal;Totaal;Leidschendam-Voorburg;2e halfjaar 2021;135.0;177.0
3048;Totaal;Totaal;Leidschendam-Voorburg;2021;310.0;406.0
3049;Totaal;Totaal;Leidschendam-Voorburg;1e halfjaar 2022;165.0;214.0
3050;Totaal;Totaal;Leidschendam-Voorburg;2e halfjaar 2022;180.0;232.0
3051;Totaal;Totaal;Leidschendam-Voorburg;2022;340.0;446.0
3052;Totaal;Totaal;Leidschendam-Voorburg;1e halfjaar 2023;195.0;251.0
3053;Totaal;Totaal;Leidschendam-Voorburg;2e halfjaar 2023;130.0;167.0
3054;Totaal;Totaal;Leidschendam-Voorburg;2023;325.0;418.0
3055;Totaal;Totaal;Leidschendam-Voorburg;1e halfjaar 2024;180.0;233.0
3056;Totaal;Totaal;Lelystad;1e halfjaar 2019;215.0;276.0
3057;Totaal;Totaal;Lelystad;2e halfjaar 2019;235.0;302.0
3058;Totaal;Totaal;Lelystad;2019;450.0;578.0
3059;Totaal;Totaal;Lelystad;1e halfjaar 2020;250.0;318.0
3060;Totaal;Totaal;Lelystad;2e halfjaar 2020;290.0;369.0
3061;Totaal;Totaal;Lelystad;2020;545.0;693.0
3062;Totaal;Totaal;Lelystad;1e halfjaar 2021;315.0;395.0
3063;Totaal;Totaal;Lelystad;2e halfjaar 2021;315.0;395.0
3064;Totaal;Totaal;Lelystad;2021;630.0;789.0
3065;Totaal;Totaal;Lelystad;1e halfjaar 2022;300.0;368.0
3066;Totaal;Totaal;Lelystad;2e halfjaar 2022;305.0;374.0
3067;Totaal;Totaal;Lelystad;2022;605.0;742.0
3068;Totaal;Totaal;Lelystad;1e halfjaar 2023;390.0;470.0
3069;Totaal;Totaal;Lelystad;2e halfjaar 2023;360.0;431.0
3070;Totaal;Totaal;Lelystad;2023;750.0;901.0
3071;Totaal;Totaal;Lelystad;1e halfjaar 2024;385.0;459.0
3072;Totaal;Totaal;Leudal;1e halfjaar 2019;15.0;42.0
3073;Totaal;Totaal;Leudal;2e halfjaar 2019;25.0;70.0
3074;Totaal;Totaal;Leudal;2019;40.0;112.0
3075;Totaal;Totaal;Leudal;1e halfjaar 2020;25.0;70.0
3076;Totaal;Totaal;Leudal;2e halfjaar 2020;35.0;98.0
3077;Totaal;Totaal;Leudal;2020;60.0;167.0
3078;Totaal;Totaal;Leudal;1e halfjaar 2021;30.0;83.0
3079;Totaal;Totaal;Leudal;2e halfjaar 2021;40.0;111.0
3080;Totaal;Totaal;Leudal;2021;65.0;180.0
3081;Totaal;Totaal;Leudal;1e halfjaar 2022;45.0;128.0
3082;Totaal;Totaal;Leudal;2e halfjaar 2022;70.0;195.0
3083;Totaal;Totaal;Leudal;2022;115.0;323.0
3084;Totaal;Totaal;Leudal;1e halfjaar 2023;60.0;163.0
3085;Totaal;Totaal;Leudal;2e halfjaar 2023;70.0;196.0
3086;Totaal;Totaal;Leudal;2023;130.0;360.0
3087;Totaal;Totaal;Leudal;1e halfjaar 2024;60.0;169.0
3088;Totaal;Totaal;Leusden;1e halfjaar 2019;10.0;33.0
3089;Totaal;Totaal;Leusden;2e halfjaar 2019;10.0;33.0
3090;Totaal;Totaal;Leusden;2019;20.0;67.0
3091;Totaal;Totaal;Leusden;1e halfjaar 2020;35.0;115.0
3092;Totaal;Totaal;Leusden;2e halfjaar 2020;20.0;66.0
3093;Totaal;Totaal;Leusden;2020;55.0;181.0
3094;Totaal;Totaal;Leusden;1e halfjaar 2021;30.0;98.0
3095;Totaal;Totaal;Leusden;2e halfjaar 2021;30.0;98.0
3096;Totaal;Totaal;Leusden;2021;65.0;213.0
3097;Totaal;Totaal;Leusden;1e halfjaar 2022;25.0;75.0
3098;Totaal;Totaal;Leusden;2e halfjaar 2022;30.0;91.0
3099;Totaal;Totaal;Leusden;2022;50.0;166.0
3100;Totaal;Totaal;Leusden;1e halfjaar 2023;30.0;92.0
3101;Totaal;Totaal;Leusden;2e halfjaar 2023;30.0;99.0
3102;Totaal;Totaal;Leusden;2023;60.0;191.0
3103;Totaal;Totaal;Leusden;1e halfjaar 2024;45.0;145.0
3104;Totaal;Totaal;Lingewaard;1e halfjaar 2019;35.0;75.0
3105;Totaal;Totaal;Lingewaard;2e halfjaar 2019;45.0;97.0
3106;Totaal;Totaal;Lingewaard;2019;80.0;172.0
3107;Totaal;Totaal;Lingewaard;1e halfjaar 2020;40.0;86.0
3108;Totaal;Totaal;Lingewaard;2e halfjaar 2020;45.0;97.0
3109;Totaal;Totaal;Lingewaard;2020;85.0;182.0
3110;Totaal;Totaal;Lingewaard;1e halfjaar 2021;35.0;75.0
3111;Totaal;Totaal;Lingewaard;2e halfjaar 2021;55.0;117.0
3112;Totaal;Totaal;Lingewaard;2021;90.0;192.0
3113;Totaal;Totaal;Lingewaard;1e halfjaar 2022;55.0;115.0
3114;Totaal;Totaal;Lingewaard;2e halfjaar 2022;40.0;81.0
3115;Totaal;Totaal;Lingewaard;2022;90.0;196.0
3116;Totaal;Totaal;Lingewaard;1e halfjaar 2023;30.0;64.0
3117;Totaal;Totaal;Lingewaard;2e halfjaar 2023;50.0;108.0
3118;Totaal;Totaal;Lingewaard;2023;80.0;172.0
3119;Totaal;Totaal;Lingewaard;1e halfjaar 2024;50.0;104.0
3120;Totaal;Totaal;Lisse;1e halfjaar 2019;30.0;132.0
3121;Totaal;Totaal;Lisse;2e halfjaar 2019;50.0;219.0
3122;Totaal;Totaal;Lisse;2019;80.0;351.0
3123;Totaal;Totaal;Lisse;1e halfjaar 2020;35.0;152.0
3124;Totaal;Totaal;Lisse;2e halfjaar 2020;25.0;109.0
3125;Totaal;Totaal;Lisse;2020;65.0;283.0
3126;Totaal;Totaal;Lisse;1e halfjaar 2021;35.0;152.0
3127;Totaal;Totaal;Lisse;2e halfjaar 2021;40.0;174.0
3128;Totaal;Totaal;Lisse;2021;75.0;326.0
3129;Totaal;Totaal;Lisse;1e halfjaar 2022;25.0;117.0
3130;Totaal;Totaal;Lisse;2e halfjaar 2022;50.0;213.0
3131;Totaal;Totaal;Lisse;2022;75.0;330.0
3132;Totaal;Totaal;Lisse;1e halfjaar 2023;30.0;137.0
3133;Totaal;Totaal;Lisse;2e halfjaar 2023;35.0;145.0
3134;Totaal;Totaal;Lisse;2023;65.0;282.0
3135;Totaal;Totaal;Lisse;1e halfjaar 2024;30.0;119.0
3136;Totaal;Totaal;Lochem;1e halfjaar 2019;10.0;30.0
3137;Totaal;Totaal;Lochem;2e halfjaar 2019;10.0;30.0
3138;Totaal;Totaal;Lochem;2019;20.0;60.0
3139;Totaal;Totaal;Lochem;1e halfjaar 2020;25.0;74.0
3140;Totaal;Totaal;Lochem;2e halfjaar 2020;15.0;44.0
3141;Totaal;Totaal;Lochem;2020;40.0;119.0
3142;Totaal;Totaal;Lochem;1e halfjaar 2021;20.0;59.0
3143;Totaal;Totaal;Lochem;2e halfjaar 2021;25.0;74.0
3144;Totaal;Totaal;Lochem;2021;45.0;133.0
3145;Totaal;Totaal;Lochem;1e halfjaar 2022;25.0;70.0
3146;Totaal;Totaal;Lochem;2e halfjaar 2022;15.0;44.0
3147;Totaal;Totaal;Lochem;2022;40.0;114.0
3148;Totaal;Totaal;Lochem;1e halfjaar 2023;30.0;93.0
3149;Totaal;Totaal;Lochem;2e halfjaar 2023;30.0;90.0
3150;Totaal;Totaal;Lochem;2023;65.0;184.0
3151;Totaal;Totaal;Lochem;1e halfjaar 2024;35.0;108.0
3152;Totaal;Totaal;Loon op Zand;1e halfjaar 2019;25.0;107.0
3153;Totaal;Totaal;Loon op Zand;2e halfjaar 2019;40.0;171.0
3154;Totaal;Totaal;Loon op Zand;2019;70.0;300.0
3155;Totaal;Totaal;Loon op Zand;1e halfjaar 2020;45.0;192.0
3156;Totaal;Totaal;Loon op Zand;2e halfjaar 2020;35.0;150.0
3157;Totaal;Totaal;Loon op Zand;2020;75.0;320.0
3158;Totaal;Totaal;Loon op Zand;1e halfjaar 2021;35.0;149.0
3159;Totaal;Totaal;Loon op Zand;2e halfjaar 2021;40.0;170.0
3160;Totaal;Totaal;Loon op Zand;2021;75.0;319.0
3161;Totaal;Totaal;Loon op Zand;1e halfjaar 2022;50.0;202.0
3162;Totaal;Totaal;Loon op Zand;2e halfjaar 2022;50.0;210.0
3163;Totaal;Totaal;Loon op Zand;2022;100.0;412.0
3164;Totaal;Totaal;Loon op Zand;1e halfjaar 2023;40.0;172.0
3165;Totaal;Totaal;Loon op Zand;2e halfjaar 2023;55.0;223.0
3166;Totaal;Totaal;Loon op Zand;2023;95.0;395.0
3167;Totaal;Totaal;Loon op Zand;1e halfjaar 2024;45.0;197.0
3168;Totaal;Totaal;Lopik;1e halfjaar 2019;10.0;69.0
3169;Totaal;Totaal;Lopik;2e halfjaar 2019;10.0;69.0
3170;Totaal;Totaal;Lopik;2019;20.0;138.0
3171;Totaal;Totaal;Lopik;1e halfjaar 2020;30.0;207.0
3172;Totaal;Totaal;Lopik;2e halfjaar 2020;30.0;207.0
3173;Totaal;Totaal;Lopik;2020;60.0;415.0
3174;Totaal;Totaal;Lopik;1e halfjaar 2021;30.0;208.0
3175;Totaal;Totaal;Lopik;2e halfjaar 2021;40.0;277.0
3176;Totaal;Totaal;Lopik;2021;70.0;484.0
3177;Totaal;Totaal;Lopik;1e halfjaar 2022;20.0;138.0
3178;Totaal;Totaal;Lopik;2e halfjaar 2022;25.0;186.0
3179;Totaal;Totaal;Lopik;2022;45.0;324.0
3180;Totaal;Totaal;Lopik;1e halfjaar 2023;30.0;190.0
3181;Totaal;Totaal;Lopik;2e halfjaar 2023;25.0;163.0
3182;Totaal;Totaal;Lopik;2023;50.0;354.0
3183;Totaal;Totaal;Lopik;1e halfjaar 2024;40.0;278.0
3184;Totaal;Totaal;Loppersum;1e halfjaar 2019;;
3185;Totaal;Totaal;Loppersum;2e halfjaar 2019;10.0;104.0
3186;Totaal;Totaal;Loppersum;2019;15.0;156.0
3187;Totaal;Totaal;Loppersum;1e halfjaar 2020;20.0;210.0
3188;Totaal;Totaal;Loppersum;2e halfjaar 2020;15.0;157.0
3189;Totaal;Totaal;Loppersum;2020;35.0;367.0
3190;Totaal;Totaal;Loppersum;1e halfjaar 2021;;
3191;Totaal;Totaal;Loppersum;2e halfjaar 2021;;
3192;Totaal;Totaal;Loppersum;2021;;
3193;Totaal;Totaal;Loppersum;1e halfjaar 2022;;
3194;Totaal;Totaal;Loppersum;2e halfjaar 2022;;
3195;Totaal;Totaal;Loppersum;2022;;
3196;Totaal;Totaal;Loppersum;1e halfjaar 2023;;
3197;Totaal;Totaal;Loppersum;2e halfjaar 2023;;
3198;Totaal;Totaal;Loppersum;2023;;
3199;Totaal;Totaal;Loppersum;1e halfjaar 2024;;
3200;Totaal;Totaal;Losser;1e halfjaar 2019;10.0;44.0
3201;Totaal;Totaal;Losser;2e halfjaar 2019;15.0;66.0
3202;Totaal;Totaal;Losser;2019;25.0;111.0
3203;Totaal;Totaal;Losser;1e halfjaar 2020;35.0;154.0
3204;Totaal;Totaal;Losser;2e halfjaar 2020;45.0;198.0
3205;Totaal;Totaal;Losser;2020;80.0;353.0
3206;Totaal;Totaal;Losser;1e halfjaar 2021;30.0;131.0
3207;Totaal;Totaal;Losser;2e halfjaar 2021;35.0;153.0
3208;Totaal;Totaal;Losser;2021;65.0;284.0
3209;Totaal;Totaal;Losser;1e halfjaar 2022;25.0;117.0
3210;Totaal;Totaal;Losser;2e halfjaar 2022;40.0;165.0
3211;Totaal;Totaal;Losser;2022;65.0;282.0
3212;Totaal;Totaal;Losser;1e halfjaar 2023;50.0;223.0
3213;Totaal;Totaal;Losser;2e halfjaar 2023;55.0;240.0
3214;Totaal;Totaal;Losser;2023;110.0;462.0
3215;Totaal;Totaal;Losser;1e halfjaar 2024;45.0;201.0
3216;Totaal;Totaal;Maasdriel;1e halfjaar 2019;;
3217;Totaal;Totaal;Maasdriel;2e halfjaar 2019;25.0;101.0
3218;Totaal;Totaal;Maasdriel;2019;30.0;121.0
3219;Totaal;Totaal;Maasdriel;1e halfjaar 2020;35.0;140.0
3220;Totaal;Totaal;Maasdriel;2e halfjaar 2020;35.0;140.0
3221;Totaal;Totaal;Maasdriel;2020;70.0;280.0
3222;Totaal;Totaal;Maasdriel;1e halfjaar 2021;45.0;177.0
3223;Totaal;Totaal;Maasdriel;2e halfjaar 2021;35.0;138.0
3224;Totaal;Totaal;Maasdriel;2021;75.0;295.0
3225;Totaal;Totaal;Maasdriel;1e halfjaar 2022;40.0;153.0
3226;Totaal;Totaal;Maasdriel;2e halfjaar 2022;35.0;145.0
3227;Totaal;Totaal;Maasdriel;2022;75.0;298.0
3228;Totaal;Totaal;Maasdriel;1e halfjaar 2023;35.0;131.0
3229;Totaal;Totaal;Maasdriel;2e halfjaar 2023;25.0;100.0
3230;Totaal;Totaal;Maasdriel;2023;60.0;231.0
3231;Totaal;Totaal;Maasdriel;1e halfjaar 2024;30.0;115.0
3232;Totaal;Totaal;Maasgouw;1e halfjaar 2019;;
3233;Totaal;Totaal;Maasgouw;2e halfjaar 2019;20.0;84.0
3234;Totaal;Totaal;Maasgouw;2019;25.0;105.0
3235;Totaal;Totaal;Maasgouw;1e halfjaar 2020;25.0;104.0
3236;Totaal;Totaal;Maasgouw;2e halfjaar 2020;20.0;83.0
3237;Totaal;Totaal;Maasgouw;2020;45.0;188.0
3238;Totaal;Totaal;Maasgouw;1e halfjaar 2021;20.0;84.0
3239;Totaal;Totaal;Maasgouw;2e halfjaar 2021;20.0;84.0
3240;Totaal;Totaal;Maasgouw;2021;40.0;167.0
3241;Totaal;Totaal;Maasgouw;1e halfjaar 2022;30.0;125.0
3242;Totaal;Totaal;Maasgouw;2e halfjaar 2022;35.0;150.0
3243;Totaal;Totaal;Maasgouw;2022;65.0;275.0
3244;Totaal;Totaal;Maasgouw;1e halfjaar 2023;35.0;140.0
3245;Totaal;Totaal;Maasgouw;2e halfjaar 2023;35.0;144.0
3246;Totaal;Totaal;Maasgouw;2023;70.0;284.0
3247;Totaal;Totaal;Maasgouw;1e halfjaar 2024;40.0;164.0
3248;Totaal;Totaal;Maashorst;1e halfjaar 2019;;
3249;Totaal;Totaal;Maashorst;2e halfjaar 2019;;
3250;Totaal;Totaal;Maashorst;2019;;
3251;Totaal;Totaal;Maashorst;1e halfjaar 2020;;
3252;Totaal;Totaal;Maashorst;2e halfjaar 2020;;
3253;Totaal;Totaal;Maashorst;2020;;
3254;Totaal;Totaal;Maashorst;1e halfjaar 2021;;
3255;Totaal;Totaal;Maashorst;2e halfjaar 2021;;
3256;Totaal;Totaal;Maashorst;2021;;
3257;Totaal;Totaal;Maashorst;1e halfjaar 2022;115.0;199.0
3258;Totaal;Totaal;Maashorst;2e halfjaar 2022;120.0;204.0
3259;Totaal;Totaal;Maashorst;2022;235.0;403.0
3260;Totaal;Totaal;Maashorst;1e halfjaar 2023;125.0;214.0
3261;Totaal;Totaal;Maashorst;2e halfjaar 2023;130.0;224.0
3262;Totaal;Totaal;Maashorst;2023;260.0;438.0
