ID;Geslacht;Leeftijd;Provincie;Perioden;FormeelOnverzekerdenOpPeildatum_1;NogOnverzekerd6MaandenNaPeildatum_2;FormeelOnverzekerdenOpPeildatum_3;NogOnverzekerd6MaandenNaPeildatum_4
377;3;5;Zeeland (PV);1 mei 2008;250;230;0.3;0.3
378;3;5;Zeeland (PV);1 mei 2009;260;230;0.3;0.3
379;3;5;Zeeland (PV);1 mei 2010;220;210;0.3;0.3
380;3;5;Noord-Brabant (PV);1 mei 2006;760;660;0.2;0.2
381;3;5;Noord-Brabant (PV);1 mei 2007;520;470;0.1;0.1
382;3;5;Noord-Brabant (PV);1 mei 2008;610;560;0.2;0.1
383;3;5;Noord-Brabant (PV);1 mei 2009;590;550;0.1;0.1
384;3;5;Noord-Brabant (PV);1 mei 2010;410;360;0.1;0.1
385;3;5;Limburg (PV);1 mei 2006;960;880;0.4;0.4
386;3;5;Limburg (PV);1 mei 2007;590;530;0.3;0.3
387;3;5;Limburg (PV);1 mei 2008;840;780;0.4;0.4
388;3;5;Limburg (PV);1 mei 2009;830;790;0.4;0.4
389;3;5;Limburg (PV);1 mei 2010;790;750;0.4;0.3
390;1;9;Nederland;1 mei 2006;137690;102830;1.7;1.3
391;1;9;Nederland;1 mei 2007;118660;89020;1.5;1.1
392;1;9;Nederland;1 mei 2008;114120;89200;1.4;1.1
393;1;9;Nederland;1 mei 2009;113060;89150;1.4;1.1
394;1;9;Nederland;1 mei 2010;102670;80680;1.3;1.0
395;1;9;Groningen (PV);1 mei 2006;4370;3370;1.5;1.2
396;1;9;Groningen (PV);1 mei 2007;3990;2960;1.4;1.0
397;1;9;Groningen (PV);1 mei 2008;3480;2650;1.2;0.9
398;1;9;Groningen (PV);1 mei 2009;3520;2760;1.2;1.0
399;1;9;Groningen (PV);1 mei 2010;3290;2600;1.1;0.9
400;1;9;Friesland (PV);1 mei 2006;3680;2860;1.2;0.9
401;1;9;Friesland (PV);1 mei 2007;3270;2700;1.0;0.8
402;1;9;Friesland (PV);1 mei 2008;3140;2550;1.0;0.8
403;1;9;Friesland (PV);1 mei 2009;2340;1950;0.7;0.6
404;1;9;Friesland (PV);1 mei 2010;2100;1630;0.6;0.5
405;1;9;Drenthe (PV);1 mei 2006;2320;1770;1.0;0.7
406;1;9;Drenthe (PV);1 mei 2007;1980;1500;0.8;0.6
407;1;9;Drenthe (PV);1 mei 2008;1810;1360;0.7;0.6
408;1;9;Drenthe (PV);1 mei 2009;1680;1330;0.7;0.5
409;1;9;Drenthe (PV);1 mei 2010;1300;1030;0.5;0.4
410;1;9;Overijssel (PV);1 mei 2006;7170;5220;1.3;0.9
411;1;9;Overijssel (PV);1 mei 2007;5910;4380;1.1;0.8
412;1;9;Overijssel (PV);1 mei 2008;5370;4350;1.0;0.8
413;1;9;Overijssel (PV);1 mei 2009;5390;4330;1.0;0.8
414;1;9;Overijssel (PV);1 mei 2010;4740;3890;0.8;0.7
415;1;9;Flevoland (PV);1 mei 2006;3240;2390;1.7;1.3
416;1;9;Flevoland (PV);1 mei 2007;2690;2050;1.4;1.1
417;1;9;Flevoland (PV);1 mei 2008;2590;2060;1.4;1.1
418;1;9;Flevoland (PV);1 mei 2009;2870;2290;1.5;1.2
419;1;9;Flevoland (PV);1 mei 2010;2450;1910;1.3;1.0
420;1;9;Gelderland (PV);1 mei 2006;12800;9940;1.3;1.0
421;1;9;Gelderland (PV);1 mei 2007;11050;8740;1.1;0.9
422;1;9;Gelderland (PV);1 mei 2008;10540;8420;1.1;0.9
423;1;9;Gelderland (PV);1 mei 2009;10240;8410;1.0;0.9
424;1;9;Gelderland (PV);1 mei 2010;9120;7230;0.9;0.7
425;1;9;Utrecht (PV);1 mei 2006;8110;6140;1.4;1.1
426;1;9;Utrecht (PV);1 mei 2007;7050;5190;1.2;0.9
427;1;9;Utrecht (PV);1 mei 2008;6550;5120;1.1;0.9
428;1;9;Utrecht (PV);1 mei 2009;6220;4770;1.0;0.8
429;1;9;Utrecht (PV);1 mei 2010;5560;4080;0.9;0.7
430;1;9;Noord-Holland (PV);1 mei 2006;30460;22060;2.4;1.7
431;1;9;Noord-Holland (PV);1 mei 2007;26050;18630;2.0;1.4
432;1;9;Noord-Holland (PV);1 mei 2008;24610;18420;1.9;1.4
433;1;9;Noord-Holland (PV);1 mei 2009;25980;20010;2.0;1.5
434;1;9;Noord-Holland (PV);1 mei 2010;22710;17390;1.7;1.3
435;1;9;Zuid-Holland (PV);1 mei 2006;39440;29240;2.3;1.7
436;1;9;Zuid-Holland (PV);1 mei 2007;34030;25870;2.0;1.5
437;1;9;Zuid-Holland (PV);1 mei 2008;34120;27130;2.0;1.6
438;1;9;Zuid-Holland (PV);1 mei 2009;33250;26360;1.9;1.5
439;1;9;Zuid-Holland (PV);1 mei 2010;31490;25000;1.8;1.4
440;1;9;Zeeland (PV);1 mei 2006;2550;2030;1.4;1.1
441;1;9;Zeeland (PV);1 mei 2007;2340;1770;1.2;0.9
442;1;9;Zeeland (PV);1 mei 2008;2230;1730;1.2;0.9
443;1;9;Zeeland (PV);1 mei 2009;2200;1740;1.2;0.9
444;1;9;Zeeland (PV);1 mei 2010;2070;1600;1.1;0.8
445;1;9;Noord-Brabant (PV);1 mei 2006;13300;9570;1.1;0.8
446;1;9;Noord-Brabant (PV);1 mei 2007;11640;8410;1.0;0.7
447;1;9;Noord-Brabant (PV);1 mei 2008;11620;8740;1.0;0.7
448;1;9;Noord-Brabant (PV);1 mei 2009;11590;8660;1.0;0.7
449;1;9;Noord-Brabant (PV);1 mei 2010;10420;8000;0.9;0.7
450;1;9;Limburg (PV);1 mei 2006;10250;8240;1.8;1.5
451;1;9;Limburg (PV);1 mei 2007;8670;6840;1.6;1.2
452;1;9;Limburg (PV);1 mei 2008;8070;6680;1.5;1.2
453;1;9;Limburg (PV);1 mei 2009;7790;6550;1.4;1.2
454;1;9;Limburg (PV);1 mei 2010;7440;6330;1.3;1.1
455;1;1;Nederland;1 mei 2006;13510;10030;0.9;0.7
456;1;1;Nederland;1 mei 2007;13870;10040;0.8;0.6
457;1;1;Nederland;1 mei 2008;11760;8820;0.7;0.5
458;1;1;Nederland;1 mei 2009;10990;8430;0.6;0.5
459;1;1;Nederland;1 mei 2010;8440;6280;0.5;0.4
460;1;1;Groningen (PV);1 mei 2006;410;330;0.8;0.7
461;1;1;Groningen (PV);1 mei 2007;450;340;0.8;0.6
462;1;1;Groningen (PV);1 mei 2008;320;240;0.6;0.4
463;1;1;Groningen (PV);1 mei 2009;310;230;0.6;0.4
464;1;1;Groningen (PV);1 mei 2010;210;150;0.4;0.3
465;1;1;Friesland (PV);1 mei 2006;600;520;1.0;0.9
466;1;1;Friesland (PV);1 mei 2007;760;670;1.0;0.9
467;1;1;Friesland (PV);1 mei 2008;690;620;1.0;0.9
468;1;1;Friesland (PV);1 mei 2009;270;210;0.4;0.3
469;1;1;Friesland (PV);1 mei 2010;180;130;0.3;0.2
470;1;1;Drenthe (PV);1 mei 2006;240;180;0.5;0.4
471;1;1;Drenthe (PV);1 mei 2007;260;180;0.5;0.3
472;1;1;Drenthe (PV);1 mei 2008;220;150;0.4;0.3
473;1;1;Drenthe (PV);1 mei 2009;220;190;0.4;0.4
474;1;1;Drenthe (PV);1 mei 2010;130;100;0.3;0.2
475;1;1;Overijssel (PV);1 mei 2006;650;480;0.6;0.4
476;1;1;Overijssel (PV);1 mei 2007;700;500;0.5;0.4
477;1;1;Overijssel (PV);1 mei 2008;500;370;0.4;0.3
478;1;1;Overijssel (PV);1 mei 2009;540;420;0.4;0.3
479;1;1;Overijssel (PV);1 mei 2010;330;250;0.3;0.2
480;1;1;Flevoland (PV);1 mei 2006;420;320;1.0;0.7
481;1;1;Flevoland (PV);1 mei 2007;430;320;0.8;0.6
482;1;1;Flevoland (PV);1 mei 2008;350;270;0.7;0.6
483;1;1;Flevoland (PV);1 mei 2009;380;300;0.8;0.6
484;1;1;Flevoland (PV);1 mei 2010;270;200;0.5;0.4
485;1;1;Gelderland (PV);1 mei 2006;1370;1080;0.7;0.6
486;1;1;Gelderland (PV);1 mei 2007;1460;1100;0.6;0.5
487;1;1;Gelderland (PV);1 mei 2008;1090;860;0.5;0.4
488;1;1;Gelderland (PV);1 mei 2009;980;790;0.5;0.4
489;1;1;Gelderland (PV);1 mei 2010;750;600;0.4;0.3
490;1;1;Utrecht (PV);1 mei 2006;780;560;0.7;0.5
491;1;1;Utrecht (PV);1 mei 2007;760;540;0.6;0.4
492;1;1;Utrecht (PV);1 mei 2008;570;430;0.4;0.3
493;1;1;Utrecht (PV);1 mei 2009;520;410;0.4;0.3
494;1;1;Utrecht (PV);1 mei 2010;380;260;0.3;0.2
495;1;1;Noord-Holland (PV);1 mei 2006;2640;1830;1.1;0.8
496;1;1;Noord-Holland (PV);1 mei 2007;2590;1730;0.9;0.6
497;1;1;Noord-Holland (PV);1 mei 2008;2330;1630;0.9;0.6
498;1;1;Noord-Holland (PV);1 mei 2009;2630;1960;1.0;0.7
499;1;1;Noord-Holland (PV);1 mei 2010;1910;1380;0.7;0.5
500;1;1;Zuid-Holland (PV);1 mei 2006;3900;2840;1.2;0.9
501;1;1;Zuid-Holland (PV);1 mei 2007;3850;2790;1.0;0.7
502;1;1;Zuid-Holland (PV);1 mei 2008;3510;2650;1.0;0.7
503;1;1;Zuid-Holland (PV);1 mei 2009;3210;2430;0.9;0.7
504;1;1;Zuid-Holland (PV);1 mei 2010;2770;2060;0.8;0.6
505;1;1;Zeeland (PV);1 mei 2006;310;220;0.9;0.6
506;1;1;Zeeland (PV);1 mei 2007;310;220;0.7;0.5
507;1;1;Zeeland (PV);1 mei 2008;240;180;0.6;0.5
508;1;1;Zeeland (PV);1 mei 2009;230;190;0.6;0.5
509;1;1;Zeeland (PV);1 mei 2010;170;140;0.4;0.4
510;1;1;Noord-Brabant (PV);1 mei 2006;1170;850;0.5;0.4
511;1;1;Noord-Brabant (PV);1 mei 2007;1300;900;0.5;0.3
512;1;1;Noord-Brabant (PV);1 mei 2008;1120;780;0.5;0.3
513;1;1;Noord-Brabant (PV);1 mei 2009;990;720;0.4;0.3
514;1;1;Noord-Brabant (PV);1 mei 2010;770;550;0.3;0.2
515;1;1;Limburg (PV);1 mei 2006;1020;830;1.1;0.9
516;1;1;Limburg (PV);1 mei 2007;1000;770;0.9;0.7
517;1;1;Limburg (PV);1 mei 2008;810;640;0.8;0.6
518;1;1;Limburg (PV);1 mei 2009;720;590;0.7;0.6
519;1;1;Limburg (PV);1 mei 2010;590;470;0.6;0.5
520;1;2;Nederland;1 mei 2006;57330;41270;3.4;2.4
521;1;2;Nederland;1 mei 2007;55120;40280;3.2;2.4
522;1;2;Nederland;1 mei 2008;50740;38470;3.0;2.3
523;1;2;Nederland;1 mei 2009;51100;39210;3.0;2.3
524;1;2;Nederland;1 mei 2010;47700;36440;2.8;2.1
525;1;2;Groningen (PV);1 mei 2006;2230;1670;3.3;2.5
526;1;2;Groningen (PV);1 mei 2007;2240;1620;3.3;2.4
527;1;2;Groningen (PV);1 mei 2008;1920;1420;2.8;2.1
528;1;2;Groningen (PV);1 mei 2009;1970;1510;2.9;2.2
529;1;2;Groningen (PV);1 mei 2010;1880;1440;2.7;2.1
530;1;2;Friesland (PV);1 mei 2006;1620;1190;2.5;1.8
531;1;2;Friesland (PV);1 mei 2007;1420;1120;2.2;1.7
532;1;2;Friesland (PV);1 mei 2008;1290;970;2.0;1.5
533;1;2;Friesland (PV);1 mei 2009;1140;940;1.8;1.5
534;1;2;Friesland (PV);1 mei 2010;1060;800;1.6;1.2
535;1;2;Drenthe (PV);1 mei 2006;980;740;2.3;1.7
536;1;2;Drenthe (PV);1 mei 2007;910;680;2.1;1.6
537;1;2;Drenthe (PV);1 mei 2008;750;540;1.8;1.3
538;1;2;Drenthe (PV);1 mei 2009;660;480;1.6;1.1
539;1;2;Drenthe (PV);1 mei 2010;510;380;1.2;0.9
540;1;2;Overijssel (PV);1 mei 2006;3390;2410;2.8;2.0
541;1;2;Overijssel (PV);1 mei 2007;3040;2190;2.5;1.8
542;1;2;Overijssel (PV);1 mei 2008;2660;2140;2.2;1.8
543;1;2;Overijssel (PV);1 mei 2009;2710;2140;2.2;1.8
544;1;2;Overijssel (PV);1 mei 2010;2510;2030;2.1;1.7
545;1;2;Flevoland (PV);1 mei 2006;1470;1050;3.5;2.5
546;1;2;Flevoland (PV);1 mei 2007;1280;990;3.1;2.4
547;1;2;Flevoland (PV);1 mei 2008;1210;960;2.9;2.3
548;1;2;Flevoland (PV);1 mei 2009;1300;1020;3.0;2.4
549;1;2;Flevoland (PV);1 mei 2010;1090;830;2.5;1.9
550;1;2;Gelderland (PV);1 mei 2006;5560;4190;2.8;2.1
551;1;2;Gelderland (PV);1 mei 2007;5210;4110;2.7;2.1
552;1;2;Gelderland (PV);1 mei 2008;4840;3820;2.5;1.9
553;1;2;Gelderland (PV);1 mei 2009;4750;3840;2.4;1.9
554;1;2;Gelderland (PV);1 mei 2010;4240;3300;2.1;1.7
555;1;2;Utrecht (PV);1 mei 2006;3730;2780;2.9;2.2
556;1;2;Utrecht (PV);1 mei 2007;3630;2590;2.7;2.0
557;1;2;Utrecht (PV);1 mei 2008;3230;2400;2.4;1.8
558;1;2;Utrecht (PV);1 mei 2009;3110;2270;2.3;1.7
559;1;2;Utrecht (PV);1 mei 2010;2850;1960;2.1;1.5
560;1;2;Noord-Holland (PV);1 mei 2006;11460;7900;4.4;3.0
561;1;2;Noord-Holland (PV);1 mei 2007;11640;8060;4.2;2.9
562;1;2;Noord-Holland (PV);1 mei 2008;10450;7560;3.8;2.8
563;1;2;Noord-Holland (PV);1 mei 2009;10810;8040;3.9;2.9
564;1;2;Noord-Holland (PV);1 mei 2010;9930;7370;3.5;2.6
565;1;2;Zuid-Holland (PV);1 mei 2006;16300;11780;4.3;3.1
566;1;2;Zuid-Holland (PV);1 mei 2007;15890;11860;4.2;3.1
567;1;2;Zuid-Holland (PV);1 mei 2008;15180;11800;4.0;3.1
568;1;2;Zuid-Holland (PV);1 mei 2009;15350;12030;4.0;3.1
569;1;2;Zuid-Holland (PV);1 mei 2010;14710;11530;3.8;3.0
570;1;2;Zeeland (PV);1 mei 2006;1080;850;3.0;2.4
571;1;2;Zeeland (PV);1 mei 2007;1060;780;3.0;2.2
572;1;2;Zeeland (PV);1 mei 2008;960;720;2.7;2.1
573;1;2;Zeeland (PV);1 mei 2009;900;670;2.6;1.9
574;1;2;Zeeland (PV);1 mei 2010;910;640;2.6;1.8
575;1;2;Noord-Brabant (PV);1 mei 2006;6070;4200;2.5;1.7
576;1;2;Noord-Brabant (PV);1 mei 2007;5770;4010;2.3;1.6
577;1;2;Noord-Brabant (PV);1 mei 2008;5490;4050;2.2;1.6
578;1;2;Noord-Brabant (PV);1 mei 2009;5600;4060;2.3;1.6
579;1;2;Noord-Brabant (PV);1 mei 2010;5210;3910;2.1;1.6
580;1;2;Limburg (PV);1 mei 2006;3430;2520;3.2;2.4
581;1;2;Limburg (PV);1 mei 2007;3030;2270;2.9;2.2
582;1;2;Limburg (PV);1 mei 2008;2760;2080;2.7;2.0
583;1;2;Limburg (PV);1 mei 2009;2800;2210;2.7;2.1
584;1;2;Limburg (PV);1 mei 2010;2810;2250;2.6;2.1
585;1;3;Nederland;1 mei 2006;45200;33960;2.3;1.8
586;1;3;Nederland;1 mei 2007;34490;26230;1.8;1.4
587;1;3;Nederland;1 mei 2008;34600;27340;1.8;1.4
588;1;3;Nederland;1 mei 2009;34180;27220;1.8;1.4
589;1;3;Nederland;1 mei 2010;30980;24780;1.7;1.3
590;1;3;Groningen (PV);1 mei 2006;1220;950;1.9;1.5
591;1;3;Groningen (PV);1 mei 2007;950;710;1.5;1.1
592;1;3;Groningen (PV);1 mei 2008;850;660;1.3;1.0
593;1;3;Groningen (PV);1 mei 2009;860;680;1.4;1.1
594;1;3;Groningen (PV);1 mei 2010;860;710;1.4;1.2
595;1;3;Friesland (PV);1 mei 2006;950;720;1.3;1.0
596;1;3;Friesland (PV);1 mei 2007;720;580;1.0;0.8
597;1;3;Friesland (PV);1 mei 2008;720;590;1.0;0.8
598;1;3;Friesland (PV);1 mei 2009;650;540;0.9;0.7
599;1;3;Friesland (PV);1 mei 2010;590;450;0.8;0.6
600;1;3;Drenthe (PV);1 mei 2006;720;560;1.3;1.0
601;1;3;Drenthe (PV);1 mei 2007;560;430;1.0;0.8
602;1;3;Drenthe (PV);1 mei 2008;520;400;1.0;0.7
603;1;3;Drenthe (PV);1 mei 2009;490;400;0.9;0.7
604;1;3;Drenthe (PV);1 mei 2010;400;330;0.8;0.6
605;1;3;Overijssel (PV);1 mei 2006;2220;1640;1.7;1.3
606;1;3;Overijssel (PV);1 mei 2007;1590;1210;1.2;0.9
607;1;3;Overijssel (PV);1 mei 2008;1570;1290;1.2;1.0
608;1;3;Overijssel (PV);1 mei 2009;1500;1220;1.2;1.0
609;1;3;Overijssel (PV);1 mei 2010;1340;1110;1.1;0.9
610;1;3;Flevoland (PV);1 mei 2006;930;690;2.0;1.5
611;1;3;Flevoland (PV);1 mei 2007;710;540;1.5;1.1
612;1;3;Flevoland (PV);1 mei 2008;710;550;1.5;1.2
613;1;3;Flevoland (PV);1 mei 2009;820;650;1.8;1.4
614;1;3;Flevoland (PV);1 mei 2010;740;600;1.6;1.3
615;1;3;Gelderland (PV);1 mei 2006;4120;3260;1.8;1.4
616;1;3;Gelderland (PV);1 mei 2007;3200;2570;1.4;1.1
617;1;3;Gelderland (PV);1 mei 2008;3270;2600;1.4;1.1
618;1;3;Gelderland (PV);1 mei 2009;3120;2600;1.4;1.2
619;1;3;Gelderland (PV);1 mei 2010;2900;2310;1.3;1.0
620;1;3;Utrecht (PV);1 mei 2006;2560;1960;1.8;1.4
621;1;3;Utrecht (PV);1 mei 2007;1910;1470;1.3;1.0
622;1;3;Utrecht (PV);1 mei 2008;1940;1590;1.4;1.1
623;1;3;Utrecht (PV);1 mei 2009;1810;1430;1.3;1.0
624;1;3;Utrecht (PV);1 mei 2010;1610;1250;1.2;0.9
625;1;3;Noord-Holland (PV);1 mei 2006;11360;8390;3.5;2.6
626;1;3;Noord-Holland (PV);1 mei 2007;8370;6120;2.6;1.9
627;1;3;Noord-Holland (PV);1 mei 2008;8180;6210;2.6;1.9
628;1;3;Noord-Holland (PV);1 mei 2009;8680;6790;2.7;2.1
629;1;3;Noord-Holland (PV);1 mei 2010;7430;5810;2.4;1.9
630;1;3;Zuid-Holland (PV);1 mei 2006;12960;9560;3.2;2.4
631;1;3;Zuid-Holland (PV);1 mei 2007;9830;7500;2.4;1.9
632;1;3;Zuid-Holland (PV);1 mei 2008;10250;8240;2.6;2.1
633;1;3;Zuid-Holland (PV);1 mei 2009;9930;7910;2.5;2.0
634;1;3;Zuid-Holland (PV);1 mei 2010;9400;7550;2.4;1.9
635;1;3;Zeeland (PV);1 mei 2006;710;580;1.7;1.4
636;1;3;Zeeland (PV);1 mei 2007;610;480;1.4;1.1
637;1;3;Zeeland (PV);1 mei 2008;650;500;1.6;1.2
638;1;3;Zeeland (PV);1 mei 2009;660;540;1.6;1.3
639;1;3;Zeeland (PV);1 mei 2010;620;510;1.5;1.3
640;1;3;Noord-Brabant (PV);1 mei 2006;4210;3050;1.5;1.1
641;1;3;Noord-Brabant (PV);1 mei 2007;3290;2440;1.1;0.8
642;1;3;Noord-Brabant (PV);1 mei 2008;3490;2680;1.2;0.9
643;1;3;Noord-Brabant (PV);1 mei 2009;3400;2570;1.2;0.9
644;1;3;Noord-Brabant (PV);1 mei 2010;3010;2360;1.1;0.8
645;1;3;Limburg (PV);1 mei 2006;3240;2630;2.5;2.0
646;1;3;Limburg (PV);1 mei 2007;2730;2170;2.0;1.6
647;1;3;Limburg (PV);1 mei 2008;2440;2050;1.9;1.6
648;1;3;Limburg (PV);1 mei 2009;2260;1910;1.8;1.5
649;1;3;Limburg (PV);1 mei 2010;2090;1790;1.7;1.5
650;1;4;Nederland;1 mei 2006;17000;13570;1.0;0.8
651;1;4;Nederland;1 mei 2007;12210;9850;0.8;0.6
652;1;4;Nederland;1 mei 2008;13190;11090;0.8;0.7
653;1;4;Nederland;1 mei 2009;13220;11070;0.8;0.7
654;1;4;Nederland;1 mei 2010;12460;10370;0.7;0.6
655;1;4;Groningen (PV);1 mei 2006;410;340;0.7;0.6
656;1;4;Groningen (PV);1 mei 2007;280;240;0.5;0.4
657;1;4;Groningen (PV);1 mei 2008;310;260;0.5;0.4
658;1;4;Groningen (PV);1 mei 2009;320;270;0.5;0.5
659;1;4;Groningen (PV);1 mei 2010;290;250;0.5;0.4
660;1;4;Friesland (PV);1 mei 2006;370;310;0.5;0.5
661;1;4;Friesland (PV);1 mei 2007;270;220;0.4;0.3
662;1;4;Friesland (PV);1 mei 2008;310;260;0.5;0.4
663;1;4;Friesland (PV);1 mei 2009;210;190;0.3;0.3
664;1;4;Friesland (PV);1 mei 2010;210;180;0.3;0.3
665;1;4;Drenthe (PV);1 mei 2006;300;240;0.6;0.4
666;1;4;Drenthe (PV);1 mei 2007;200;170;0.4;0.3
667;1;4;Drenthe (PV);1 mei 2008;240;210;0.4;0.4
668;1;4;Drenthe (PV);1 mei 2009;230;200;0.4;0.4
669;1;4;Drenthe (PV);1 mei 2010;200;170;0.4;0.3
670;1;4;Overijssel (PV);1 mei 2006;730;550;0.7;0.5
671;1;4;Overijssel (PV);1 mei 2007;480;390;0.5;0.4
672;1;4;Overijssel (PV);1 mei 2008;510;440;0.5;0.4
673;1;4;Overijssel (PV);1 mei 2009;530;440;0.5;0.4
674;1;4;Overijssel (PV);1 mei 2010;470;410;0.4;0.4
675;1;4;Flevoland (PV);1 mei 2006;350;270;1.0;0.8
676;1;4;Flevoland (PV);1 mei 2007;220;170;0.7;0.5
677;1;4;Flevoland (PV);1 mei 2008;260;220;0.7;0.6
678;1;4;Flevoland (PV);1 mei 2009;310;260;0.8;0.7
679;1;4;Flevoland (PV);1 mei 2010;290;230;0.8;0.6
680;1;4;Gelderland (PV);1 mei 2006;1390;1110;0.7;0.5
681;1;4;Gelderland (PV);1 mei 2007;960;780;0.5;0.4
682;1;4;Gelderland (PV);1 mei 2008;1060;880;0.5;0.4
683;1;4;Gelderland (PV);1 mei 2009;1120;950;0.5;0.5
684;1;4;Gelderland (PV);1 mei 2010;1020;850;0.5;0.4
685;1;4;Utrecht (PV);1 mei 2006;830;660;0.7;0.6
686;1;4;Utrecht (PV);1 mei 2007;590;460;0.6;0.4
687;1;4;Utrecht (PV);1 mei 2008;630;530;0.6;0.5
688;1;4;Utrecht (PV);1 mei 2009;620;520;0.5;0.5
689;1;4;Utrecht (PV);1 mei 2010;580;480;0.5;0.4
690;1;4;Noord-Holland (PV);1 mei 2006;4060;3170;1.5;1.2
691;1;4;Noord-Holland (PV);1 mei 2007;2850;2210;1.1;0.9
692;1;4;Noord-Holland (PV);1 mei 2008;2930;2390;1.1;0.9
693;1;4;Noord-Holland (PV);1 mei 2009;3160;2600;1.2;1.0
694;1;4;Noord-Holland (PV);1 mei 2010;2850;2330;1.1;0.9
695;1;4;Zuid-Holland (PV);1 mei 2006;4750;3720;1.4;1.1
696;1;4;Zuid-Holland (PV);1 mei 2007;3490;2830;1.1;0.9
697;1;4;Zuid-Holland (PV);1 mei 2008;3840;3230;1.1;0.9
698;1;4;Zuid-Holland (PV);1 mei 2009;3630;2970;1.1;0.9
699;1;4;Zuid-Holland (PV);1 mei 2010;3570;2890;1.0;0.8
700;1;4;Zeeland (PV);1 mei 2006;310;260;0.7;0.6
701;1;4;Zeeland (PV);1 mei 2007;250;190;0.6;0.5
702;1;4;Zeeland (PV);1 mei 2008;270;220;0.7;0.5
703;1;4;Zeeland (PV);1 mei 2009;280;230;0.7;0.6
704;1;4;Zeeland (PV);1 mei 2010;270;220;0.7;0.5
705;1;4;Noord-Brabant (PV);1 mei 2006;1510;1190;0.6;0.5
706;1;4;Noord-Brabant (PV);1 mei 2007;1050;860;0.4;0.3
707;1;4;Noord-Brabant (PV);1 mei 2008;1250;990;0.5;0.4
708;1;4;Noord-Brabant (PV);1 mei 2009;1320;1060;0.5;0.4
709;1;4;Noord-Brabant (PV);1 mei 2010;1220;990;0.5;0.4
710;1;4;Limburg (PV);1 mei 2006;2010;1760;1.5;1.3
711;1;4;Limburg (PV);1 mei 2007;1580;1330;1.3;1.1
712;1;4;Limburg (PV);1 mei 2008;1580;1460;1.2;1.1
713;1;4;Limburg (PV);1 mei 2009;1500;1380;1.1;1.1
714;1;4;Limburg (PV);1 mei 2010;1490;1380;1.1;1.0
715;1;5;Nederland;1 mei 2006;4660;4000;0.4;0.3
716;1;5;Nederland;1 mei 2007;2970;2630;0.3;0.3
717;1;5;Nederland;1 mei 2008;3830;3490;0.3;0.3
718;1;5;Nederland;1 mei 2009;3560;3220;0.3;0.3
719;1;5;Nederland;1 mei 2010;3090;2810;0.3;0.2
720;1;5;Groningen (PV);1 mei 2006;100;80;0.2;0.2
721;1;5;Groningen (PV);1 mei 2007;60;60;0.2;0.2
722;1;5;Groningen (PV);1 mei 2008;80;70;0.2;0.2
723;1;5;Groningen (PV);1 mei 2009;80;70;0.2;0.2
724;1;5;Groningen (PV);1 mei 2010;50;40;0.1;0.1
725;1;5;Friesland (PV);1 mei 2006;150;130;0.3;0.2
726;1;5;Friesland (PV);1 mei 2007;110;100;0.2;0.2
727;1;5;Friesland (PV);1 mei 2008;120;110;0.2;0.2
728;1;5;Friesland (PV);1 mei 2009;80;70;0.2;0.1
729;1;5;Friesland (PV);1 mei 2010;70;70;0.1;0.1
730;1;5;Drenthe (PV);1 mei 2006;70;60;0.2;0.1
731;1;5;Drenthe (PV);1 mei 2007;50;50;0.1;0.1
732;1;5;Drenthe (PV);1 mei 2008;70;60;0.2;0.2
733;1;5;Drenthe (PV);1 mei 2009;70;60;0.2;0.2
734;1;5;Drenthe (PV);1 mei 2010;50;50;0.1;0.1
735;1;5;Overijssel (PV);1 mei 2006;180;140;0.2;0.2
736;1;5;Overijssel (PV);1 mei 2007;100;90;0.1;0.1
737;1;5;Overijssel (PV);1 mei 2008;130;110;0.2;0.1
738;1;5;Overijssel (PV);1 mei 2009;120;110;0.2;0.1
739;1;5;Overijssel (PV);1 mei 2010;90;80;0.1;0.1
740;1;5;Flevoland (PV);1 mei 2006;70;60;0.4;0.3
741;1;5;Flevoland (PV);1 mei 2007;50;40;0.3;0.3
742;1;5;Flevoland (PV);1 mei 2008;60;60;0.4;0.3
743;1;5;Flevoland (PV);1 mei 2009;60;60;0.3;0.3
744;1;5;Flevoland (PV);1 mei 2010;60;50;0.3;0.3
745;1;5;Gelderland (PV);1 mei 2006;350;290;0.2;0.2
746;1;5;Gelderland (PV);1 mei 2007;210;190;0.2;0.1
747;1;5;Gelderland (PV);1 mei 2008;290;260;0.2;0.2
748;1;5;Gelderland (PV);1 mei 2009;260;230;0.2;0.2
749;1;5;Gelderland (PV);1 mei 2010;210;180;0.1;0.1
750;1;5;Utrecht (PV);1 mei 2006;220;190;0.3;0.2
751;1;5;Utrecht (PV);1 mei 2007;150;130;0.2;0.2
752;1;5;Utrecht (PV);1 mei 2008;180;170;0.3;0.2
753;1;5;Utrecht (PV);1 mei 2009;160;150;0.2;0.2
754;1;5;Utrecht (PV);1 mei 2010;140;130;0.2;0.2
755;1;5;Noord-Holland (PV);1 mei 2006;940;780;0.5;0.4
756;1;5;Noord-Holland (PV);1 mei 2007;600;510;0.4;0.3
757;1;5;Noord-Holland (PV);1 mei 2008;710;640;0.4;0.4
758;1;5;Noord-Holland (PV);1 mei 2009;720;620;0.4;0.3
759;1;5;Noord-Holland (PV);1 mei 2010;590;510;0.3;0.3
760;1;5;Zuid-Holland (PV);1 mei 2006;1530;1350;0.6;0.5
