ID;Geslacht;Migratieachtergrond;Startjaar;BrugklastypeStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalLeerlingenStartjaar_1;TotaalGediplomeerden_2;VmboB_3;VmboK_4;VmboGt_5;Havo_6;Vwo_7;NietGediplomeerden_8;TotaalGediplomeerden_9;VmboB_10;VmboK_11;VmboGt_12;Havo_13;Vwo_14;NietGediplomeerden_15
2889;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal leerlingen startjaar;7 jaar na startjaar;Totaal;28067.0;20868.0;4327.0;4366.0;5479.0;4217.0;2479.0;7199.0;74.0;15.0;16.0;20.0;15.0;9.0;26.0
2890;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal leerlingen startjaar;7 jaar na startjaar;Leerlingen in vo op peilmoment;112.0;53.0;0.0;0.0;14.0;39.0;0.0;59.0;47.0;0.0;0.0;13.0;35.0;0.0;53.0
2891;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal leerlingen startjaar;7 jaar na startjaar;Leerlingen uit vo op peilmoment;27955.0;20815.0;4327.0;4366.0;5465.0;4178.0;2479.0;7140.0;74.0;15.0;16.0;20.0;15.0;9.0;26.0
2892;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas vmbo;4 jaar na startjaar;Totaal;14523.0;8763.0;3650.0;3027.0;2080.0;5.0;1.0;5760.0;60.0;25.0;21.0;14.0;0.0;0.0;40.0
2893;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas vmbo;4 jaar na startjaar;Leerlingen in vo op peilmoment;3037.0;439.0;61.0;7.0;371.0;0.0;0.0;2598.0;14.0;2.0;0.0;12.0;0.0;0.0;86.0
2894;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas vmbo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;11486.0;8324.0;3589.0;3020.0;1709.0;5.0;1.0;3162.0;72.0;31.0;26.0;15.0;0.0;0.0;28.0
2895;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas vmbo;5 jaar na startjaar;Totaal;14523.0;10366.0;4039.0;3530.0;2644.0;148.0;5.0;4157.0;71.0;28.0;24.0;18.0;1.0;0.0;29.0
2896;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas vmbo;5 jaar na startjaar;Leerlingen in vo op peilmoment;717.0;360.0;4.0;2.0;345.0;9.0;0.0;357.0;50.0;1.0;0.0;48.0;1.0;0.0;50.0
2897;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas vmbo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;13806.0;10006.0;4035.0;3528.0;2299.0;139.0;5.0;3800.0;72.0;29.0;26.0;17.0;1.0;0.0;28.0
2898;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas vmbo;6 jaar na startjaar;Totaal;14523.0;10523.0;4054.0;3544.0;2458.0;452.0;15.0;4000.0;72.0;28.0;24.0;17.0;3.0;0.0;28.0
2899;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas vmbo;6 jaar na startjaar;Leerlingen in vo op peilmoment;150.0;97.0;0.0;0.0;81.0;16.0;0.0;53.0;65.0;0.0;0.0;54.0;11.0;0.0;35.0
2900;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas vmbo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;14373.0;10426.0;4054.0;3544.0;2377.0;436.0;15.0;3947.0;73.0;28.0;25.0;17.0;3.0;0.0;27.0
2901;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas vmbo;7 jaar na startjaar;Totaal;14523.0;10544.0;4056.0;3546.0;2404.0;505.0;33.0;3979.0;73.0;28.0;24.0;17.0;3.0;0.0;27.0
2902;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas vmbo;7 jaar na startjaar;Leerlingen in vo op peilmoment;21.0;13.0;0.0;0.0;6.0;7.0;0.0;8.0;62.0;0.0;0.0;29.0;33.0;0.0;38.0
2903;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas vmbo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;14502.0;10531.0;4056.0;3546.0;2398.0;498.0;33.0;3971.0;73.0;28.0;24.0;17.0;3.0;0.0;27.0
2904;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-basis-kader;4 jaar na startjaar;Totaal;7163.0;4685.0;2447.0;1805.0;431.0;2.0;0.0;2478.0;65.0;34.0;25.0;6.0;0.0;0.0;35.0
2905;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-basis-kader;4 jaar na startjaar;Leerlingen in vo op peilmoment;1045.0;116.0;40.0;3.0;73.0;0.0;0.0;929.0;11.0;4.0;0.0;7.0;0.0;0.0;89.0
2906;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-basis-kader;4 jaar na startjaar;Leerlingen uit vo op peilmoment;6118.0;4569.0;2407.0;1802.0;358.0;2.0;0.0;1549.0;75.0;39.0;29.0;6.0;0.0;0.0;25.0
2907;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-basis-kader;5 jaar na startjaar;Totaal;7163.0;5246.0;2671.0;2040.0;522.0;13.0;0.0;1917.0;73.0;37.0;28.0;7.0;0.0;0.0;27.0
2908;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-basis-kader;5 jaar na startjaar;Leerlingen in vo op peilmoment;166.0;75.0;4.0;2.0;69.0;0.0;0.0;91.0;45.0;2.0;1.0;42.0;0.0;0.0;55.0
2909;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-basis-kader;5 jaar na startjaar;Leerlingen uit vo op peilmoment;6997.0;5171.0;2667.0;2038.0;453.0;13.0;0.0;1826.0;74.0;38.0;29.0;6.0;0.0;0.0;26.0
2910;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-basis-kader;6 jaar na startjaar;Totaal;7163.0;5275.0;2677.0;2047.0;484.0;67.0;0.0;1888.0;74.0;37.0;29.0;7.0;1.0;0.0;26.0
2911;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-basis-kader;6 jaar na startjaar;Leerlingen in vo op peilmoment;28.0;14.0;0.0;0.0;14.0;0.0;0.0;14.0;50.0;0.0;0.0;50.0;0.0;0.0;50.0
2912;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-basis-kader;6 jaar na startjaar;Leerlingen uit vo op peilmoment;7135.0;5261.0;2677.0;2047.0;470.0;67.0;0.0;1874.0;74.0;38.0;29.0;7.0;1.0;0.0;26.0
2913;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-basis-kader;7 jaar na startjaar;Totaal;7163.0;5280.0;2678.0;2048.0;477.0;77.0;0.0;1883.0;74.0;37.0;29.0;7.0;1.0;0.0;26.0
2914;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-basis-kader;7 jaar na startjaar;Leerlingen in vo op peilmoment;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
2915;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-basis-kader;7 jaar na startjaar;Leerlingen uit vo op peilmoment;7162.0;5280.0;2678.0;2048.0;477.0;77.0;0.0;1882.0;74.0;37.0;29.0;7.0;1.0;0.0;26.0
2916;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-gt;4 jaar na startjaar;Totaal;2749.0;1485.0;114.0;262.0;1109.0;0.0;0.0;1264.0;54.0;4.0;10.0;40.0;0.0;0.0;46.0
2917;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-gt;4 jaar na startjaar;Leerlingen in vo op peilmoment;1053.0;199.0;2.0;0.0;197.0;0.0;0.0;854.0;19.0;0.0;0.0;19.0;0.0;0.0;81.0
2918;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-gt;4 jaar na startjaar;Leerlingen uit vo op peilmoment;1696.0;1286.0;112.0;262.0;912.0;0.0;0.0;410.0;76.0;7.0;15.0;54.0;0.0;0.0;24.0
2919;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-gt;5 jaar na startjaar;Totaal;2749.0;2028.0;134.0;357.0;1434.0;103.0;0.0;721.0;74.0;5.0;13.0;52.0;4.0;0.0;26.0
2920;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-gt;5 jaar na startjaar;Leerlingen in vo op peilmoment;327.0;190.0;0.0;0.0;183.0;7.0;0.0;137.0;58.0;0.0;0.0;56.0;2.0;0.0;42.0
2921;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-gt;5 jaar na startjaar;Leerlingen uit vo op peilmoment;2422.0;1838.0;134.0;357.0;1251.0;96.0;0.0;584.0;76.0;6.0;15.0;52.0;4.0;0.0;24.0
2922;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-gt;6 jaar na startjaar;Totaal;2749.0;2118.0;136.0;361.0;1334.0;280.0;7.0;631.0;77.0;5.0;13.0;49.0;10.0;0.0;23.0
2923;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-gt;6 jaar na startjaar;Leerlingen in vo op peilmoment;67.0;50.0;0.0;0.0;40.0;10.0;0.0;17.0;75.0;0.0;0.0;60.0;15.0;0.0;25.0
2924;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-gt;6 jaar na startjaar;Leerlingen uit vo op peilmoment;2682.0;2068.0;136.0;361.0;1294.0;270.0;7.0;614.0;77.0;5.0;13.0;48.0;10.0;0.0;23.0
2925;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-gt;7 jaar na startjaar;Totaal;2749.0;2130.0;136.0;362.0;1307.0;304.0;21.0;619.0;77.0;5.0;13.0;48.0;11.0;1.0;23.0
2926;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-gt;7 jaar na startjaar;Leerlingen in vo op peilmoment;10.0;8.0;0.0;0.0;5.0;3.0;0.0;2.0;80.0;0.0;0.0;50.0;30.0;0.0;20.0
2927;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-gt;7 jaar na startjaar;Leerlingen uit vo op peilmoment;2739.0;2122.0;136.0;362.0;1302.0;301.0;21.0;617.0;77.0;5.0;13.0;48.0;11.0;1.0;23.0
2928;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Totaal;4611.0;2593.0;1089.0;960.0;540.0;3.0;1.0;2018.0;56.0;24.0;21.0;12.0;0.0;0.0;44.0
2929;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Leerlingen in vo op peilmoment;939.0;124.0;19.0;4.0;101.0;0.0;0.0;815.0;13.0;2.0;0.0;11.0;0.0;0.0;87.0
2930;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Leerlingen uit vo op peilmoment;3672.0;2469.0;1070.0;956.0;439.0;3.0;1.0;1203.0;67.0;29.0;26.0;12.0;0.0;0.0;33.0
2931;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Totaal;4611.0;3092.0;1234.0;1133.0;688.0;32.0;5.0;1519.0;67.0;27.0;25.0;15.0;1.0;0.0;33.0
2932;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Leerlingen in vo op peilmoment;224.0;95.0;0.0;0.0;93.0;2.0;0.0;129.0;42.0;0.0;0.0;42.0;1.0;0.0;58.0
2933;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Leerlingen uit vo op peilmoment;4387.0;2997.0;1234.0;1133.0;595.0;30.0;5.0;1390.0;68.0;28.0;26.0;14.0;1.0;0.0;32.0
2934;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Totaal;4611.0;3130.0;1241.0;1136.0;640.0;105.0;8.0;1481.0;68.0;27.0;25.0;14.0;2.0;0.0;32.0
2935;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen in vo op peilmoment;55.0;33.0;0.0;0.0;27.0;6.0;0.0;22.0;60.0;0.0;0.0;49.0;11.0;0.0;40.0
2936;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen uit vo op peilmoment;4556.0;3097.0;1241.0;1136.0;613.0;99.0;8.0;1459.0;68.0;27.0;25.0;13.0;2.0;0.0;32.0
2937;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Totaal;4611.0;3134.0;1242.0;1136.0;620.0;124.0;12.0;1477.0;68.0;27.0;25.0;13.0;3.0;0.0;32.0
2938;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen in vo op peilmoment;10.0;5.0;0.0;0.0;1.0;4.0;0.0;5.0;50.0;0.0;0.0;10.0;40.0;0.0;50.0
2939;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen uit vo op peilmoment;4601.0;3129.0;1242.0;1136.0;619.0;120.0;12.0;1472.0;68.0;27.0;25.0;13.0;3.0;0.0;32.0
2940;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brede brugklas;4 jaar na startjaar;Totaal;7213.0;2852.0;225.0;557.0;2068.0;1.0;1.0;4361.0;40.0;3.0;8.0;29.0;0.0;0.0;60.0
2941;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brede brugklas;4 jaar na startjaar;Leerlingen in vo op peilmoment;3941.0;495.0;6.0;2.0;487.0;0.0;0.0;3446.0;13.0;0.0;0.0;12.0;0.0;0.0;87.0
2942;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brede brugklas;4 jaar na startjaar;Leerlingen uit vo op peilmoment;3272.0;2357.0;219.0;555.0;1581.0;1.0;1.0;915.0;72.0;7.0;17.0;48.0;0.0;0.0;28.0
2943;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brede brugklas;5 jaar na startjaar;Totaal;7213.0;4511.0;263.0;737.0;2724.0;786.0;1.0;2702.0;63.0;4.0;10.0;38.0;11.0;0.0;37.0
2944;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brede brugklas;5 jaar na startjaar;Leerlingen in vo op peilmoment;1833.0;503.0;0.0;0.0;461.0;42.0;0.0;1330.0;27.0;0.0;0.0;25.0;2.0;0.0;73.0
2945;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brede brugklas;5 jaar na startjaar;Leerlingen uit vo op peilmoment;5380.0;4008.0;263.0;737.0;2263.0;744.0;1.0;1372.0;74.0;5.0;14.0;42.0;14.0;0.0;26.0
2946;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brede brugklas;6 jaar na startjaar;Totaal;7213.0;5361.0;264.0;750.0;2447.0;1574.0;326.0;1852.0;74.0;4.0;10.0;34.0;22.0;5.0;26.0
2947;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brede brugklas;6 jaar na startjaar;Leerlingen in vo op peilmoment;350.0;135.0;0.0;0.0;86.0;49.0;0.0;215.0;39.0;0.0;0.0;25.0;14.0;0.0;61.0
2948;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brede brugklas;6 jaar na startjaar;Leerlingen uit vo op peilmoment;6863.0;5226.0;264.0;750.0;2361.0;1525.0;326.0;1637.0;76.0;4.0;11.0;34.0;22.0;5.0;24.0
2949;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brede brugklas;7 jaar na startjaar;Totaal;7213.0;5508.0;264.0;750.0;2392.0;1651.0;451.0;1705.0;76.0;4.0;10.0;33.0;23.0;6.0;24.0
2950;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brede brugklas;7 jaar na startjaar;Leerlingen in vo op peilmoment;24.0;19.0;0.0;0.0;6.0;13.0;0.0;5.0;79.0;0.0;0.0;25.0;54.0;0.0;21.0
2951;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brede brugklas;7 jaar na startjaar;Leerlingen uit vo op peilmoment;7189.0;5489.0;264.0;750.0;2386.0;1638.0;451.0;1700.0;76.0;4.0;10.0;33.0;23.0;6.0;24.0
2952;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Totaal;3384.0;1496.0;79.0;254.0;1163.0;0.0;0.0;1888.0;44.0;2.0;8.0;34.0;0.0;0.0;56.0
2953;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;1841.0;281.0;3.0;1.0;277.0;0.0;0.0;1560.0;15.0;0.0;0.0;15.0;0.0;0.0;85.0
2954;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;1543.0;1215.0;76.0;253.0;886.0;0.0;0.0;328.0;79.0;5.0;16.0;57.0;0.0;0.0;21.0
2955;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Totaal;3384.0;2385.0;94.0;348.0;1535.0;408.0;0.0;999.0;70.0;3.0;10.0;45.0;12.0;0.0;30.0
2956;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;723.0;292.0;0.0;0.0;264.0;28.0;0.0;431.0;40.0;0.0;0.0;37.0;4.0;0.0;60.0
2957;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;2661.0;2093.0;94.0;348.0;1271.0;380.0;0.0;568.0;79.0;4.0;13.0;48.0;14.0;0.0;21.0
2958;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Totaal;3384.0;2656.0;95.0;352.0;1372.0;784.0;53.0;728.0;78.0;3.0;10.0;41.0;23.0;2.0;22.0
2959;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;128.0;77.0;0.0;0.0;45.0;32.0;0.0;51.0;60.0;0.0;0.0;35.0;25.0;0.0;40.0
2960;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;3256.0;2579.0;95.0;352.0;1327.0;752.0;53.0;677.0;79.0;3.0;11.0;41.0;23.0;2.0;21.0
2961;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Totaal;3384.0;2688.0;95.0;352.0;1344.0;812.0;85.0;696.0;79.0;3.0;10.0;40.0;24.0;3.0;21.0
2962;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;9.0;8.0;0.0;0.0;1.0;7.0;0.0;1.0;89.0;0.0;0.0;11.0;78.0;0.0;11.0
2963;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;3375.0;2680.0;95.0;352.0;1343.0;805.0;85.0;695.0;79.0;3.0;10.0;40.0;24.0;3.0;21.0
2964;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Totaal;3829.0;1356.0;146.0;303.0;905.0;1.0;1.0;2473.0;35.0;4.0;8.0;24.0;0.0;0.0;65.0
2965;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;2100.0;214.0;3.0;1.0;210.0;0.0;0.0;1886.0;10.0;0.0;0.0;10.0;0.0;0.0;90.0
2966;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;1729.0;1142.0;143.0;302.0;695.0;1.0;1.0;587.0;66.0;8.0;17.0;40.0;0.0;0.0;34.0
2967;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Totaal;3829.0;2126.0;169.0;389.0;1189.0;378.0;1.0;1703.0;56.0;4.0;10.0;31.0;10.0;0.0;44.0
2968;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;1110.0;211.0;0.0;0.0;197.0;14.0;0.0;899.0;19.0;0.0;0.0;18.0;1.0;0.0;81.0
2969;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;2719.0;1915.0;169.0;389.0;992.0;364.0;1.0;804.0;70.0;6.0;14.0;36.0;13.0;0.0;30.0
2970;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Totaal;3829.0;2705.0;169.0;398.0;1075.0;790.0;273.0;1124.0;71.0;4.0;10.0;28.0;21.0;7.0;29.0
2971;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;222.0;58.0;0.0;0.0;41.0;17.0;0.0;164.0;26.0;0.0;0.0;18.0;8.0;0.0;74.0
2972;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;3607.0;2647.0;169.0;398.0;1034.0;773.0;273.0;960.0;73.0;5.0;11.0;29.0;21.0;8.0;27.0
2973;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Totaal;3829.0;2820.0;169.0;398.0;1048.0;839.0;366.0;1009.0;74.0;4.0;10.0;27.0;22.0;10.0;26.0
2974;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;15.0;11.0;0.0;0.0;5.0;6.0;0.0;4.0;73.0;0.0;0.0;33.0;40.0;0.0;27.0
2975;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;3814.0;2809.0;169.0;398.0;1043.0;833.0;366.0;1005.0;74.0;4.0;10.0;27.0;22.0;10.0;26.0
2976;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Totaal;6331.0;562.0;3.0;37.0;521.0;1.0;0.0;5769.0;9.0;0.0;1.0;8.0;0.0;0.0;91.0
2977;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;5518.0;125.0;0.0;0.0;124.0;1.0;0.0;5393.0;2.0;0.0;0.0;2.0;0.0;0.0;98.0
2978;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;813.0;437.0;3.0;37.0;397.0;0.0;0.0;376.0;54.0;0.0;5.0;49.0;0.0;0.0;46.0
2979;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Totaal;6331.0;1856.0;7.0;66.0;763.0;1019.0;1.0;4475.0;29.0;0.0;1.0;12.0;16.0;0.0;71.0
2980;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;3939.0;219.0;1.0;0.0;134.0;84.0;0.0;3720.0;6.0;0.0;0.0;3.0;2.0;0.0;94.0
2981;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;2392.0;1637.0;6.0;66.0;629.0;935.0;1.0;755.0;68.0;0.0;3.0;26.0;39.0;0.0;32.0
2982;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Totaal;6331.0;4275.0;7.0;70.0;711.0;1940.0;1547.0;2056.0;68.0;0.0;1.0;11.0;31.0;24.0;32.0
2983;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;906.0;119.0;0.0;0.0;38.0;81.0;0.0;787.0;13.0;0.0;0.0;4.0;9.0;0.0;87.0
2984;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;5425.0;4156.0;7.0;70.0;673.0;1859.0;1547.0;1269.0;77.0;0.0;1.0;12.0;34.0;29.0;23.0
2985;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Totaal;6331.0;4816.0;7.0;70.0;683.0;2061.0;1995.0;1515.0;76.0;0.0;1.0;11.0;33.0;32.0;24.0
2986;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2008;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;67.0;21.0;0.0;0.0;2.0;19.0;0.0;46.0;31.0;0.0;0.0;3.0;28.0;0.0;69.0
