ID;RegioS;Perioden;TotaalWegvoertuigen_1;Personenauto_2;TotaalBedrijfsvoertuigen_3;TotaalBedrijfsmotorvoertuigen_4;Bestelauto_5;VrachtautoExclTrekkerVoorOplegger_6;TrekkerVoorOplegger_7;SpeciaalVoertuig_8;Bus_9;TotaalAanhangwagensEnOpleggers_10;Aanhangwagen_11;Oplegger_12;Motorfiets_13;AlleVoertuigenMetBromfietskenteken_14;Snorfiets_15;Bromfiets_16;Brommobiel_17;OverigeVoertuigenMetBromfietskenteken_18;LandsdeelCode_19;ProvincieCode_20;CoropgebiedCode_21;Gemeentecode_22;Naam_23;GemeenteGrootteklasseCode_24;StedelijkheidVanGemeentenCode_25
8010;Leusden;2006;17314;12979;3102;1323;1141;75;15;91;1;1779;1770;9;1233;0;0;0;0;0;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8011;Leusden;2007;18214;12989;3081;1265;1085;73;15;91;1;1816;1805;11;1233;911;405;484;13;9;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8012;Leusden;2008;18422;13114;3065;1238;1061;67;13;96;1;1827;1817;10;1261;982;442;516;13;11;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8013;Leusden;2009;18845;13318;3087;1216;1046;61;15;93;1;1871;1860;11;1306;1134;492;624;13;5;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8014;Leusden;2010;19246;13606;3005;1148;974;58;17;98;1;1857;1844;13;1359;1276;557;696;18;5;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8015;Leusden;2011;19733;13949;3029;1139;973;51;16;98;1;1890;1877;13;1411;1344;630;692;18;4;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8016;Leusden;2012;20086;14238;3039;1129;974;49;14;90;2;1910;1898;12;1421;1388;690;677;19;2;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8017;Leusden;2013;20265;14395;3030;1117;971;41;11;92;2;1913;1903;10;1459;1381;709;651;19;2;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8018;Leusden;2014;20279;14396;3035;1106;955;42;18;89;2;1929;1917;12;1452;1396;730;643;20;3;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8019;Leusden;2015;20442;14514;3058;1118;962;45;17;93;1;1940;1925;15;1451;1419;780;615;22;2;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8020;Leusden;2016;20654;14621;3076;1137;989;36;22;88;2;1939;1924;15;1457;1500;861;611;24;4;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8021;Leusden;2017;21078;14908;3110;1151;991;37;23;97;3;1959;1939;20;1498;1562;930;607;20;5;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8022;Leusden;2018;21325;15013;3156;1199;1037;32;27;102;1;1957;1936;21;1487;1669;1048;599;17;5;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8023;Leusden;2019;21772;15322;3215;1246;1085;32;26;102;1;1969;1946;23;1480;1755;1112;618;17;8;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8024;Leusden;2020;22144;15596;3210;1270;1115;30;25;99;1;1940;1917;23;1524;1814;1157;618;19;20;  03  ;  26  ;  17  ;0327  ;Leusden                                 ;4.0;3.0
8025;Leusden;2021;22503;15839;3223;1262;1099;31;40;92;0;1961;1929;32;1554;1887;1226;632;15;14;    03;    26;    17;  0327;Leusden                                 ;4.0;3.0
8026;Leusden;2022;23026;16235;3336;1350;1167;34;53;96;0;1986;1942;44;1608;1847;1202;622;11;12;      ;  26  ;03    ;      ;27    Leusden                           ;;
8027;Lichtenvoorde;2000;10000;7665;1539;1539;1147;242;70;80;0;0;0;0;796;0;0;0;0;0;  02  ;  25  ;  14  ;0260  ;Lichtenvoorde                           ;3.0;4.0
8028;Lichtenvoorde;2001;10252;7762;1641;1641;1233;254;68;86;0;0;0;0;849;0;0;0;0;0;  02  ;  25  ;  14  ;0260  ;Lichtenvoorde                           ;3.0;4.0
8029;Lichtenvoorde;2002;10485;7928;1677;1677;1246;255;80;96;0;0;0;0;880;0;0;0;0;0;  02  ;  25  ;  14  ;0260  ;Lichtenvoorde                           ;3.0;4.0
8030;Lichtenvoorde;2003;10711;8058;1724;1724;1286;250;82;105;1;0;0;0;929;0;0;0;0;0;  02  ;  25  ;  14  ;0260  ;Lichtenvoorde                           ;3.0;4.0
8031;Lichtenvoorde;2004;12227;8109;3175;1791;1345;245;93;107;1;1384;1268;116;943;0;0;0;0;0;  02  ;  25  ;  14  ;0260  ;Lichtenvoorde                           ;3.0;4.0
8032;Lichtenvoorde;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8033;Lichtenvoorde;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8034;Lichtenvoorde;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8035;Lichtenvoorde;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8036;Lichtenvoorde;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8037;Lichtenvoorde;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8038;Lichtenvoorde;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8039;Lichtenvoorde;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8040;Lichtenvoorde;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8041;Lichtenvoorde;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8042;Lichtenvoorde;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8043;Lichtenvoorde;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8044;Lichtenvoorde;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8045;Lichtenvoorde;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8046;Lichtenvoorde;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8047;Lichtenvoorde;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8048;Lichtenvoorde;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8049;Lichtenvoorde;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8050;Liemeer;2000;3483;2588;607;607;490;71;33;12;1;0;0;0;288;0;0;0;0;0;  04  ;  28  ;  28  ;1673  ;Liemeer                                 ;2.0;5.0
8051;Liemeer;2001;3585;2622;656;656;525;73;42;15;1;0;0;0;307;0;0;0;0;0;  03  ;  28  ;  28  ;1673  ;Liemeer                                 ;2.0;5.0
8052;Liemeer;2002;3664;2621;726;726;577;79;48;21;1;0;0;0;317;0;0;0;0;0;  03  ;  28  ;  28  ;1673  ;Liemeer                                 ;2.0;5.0
8053;Liemeer;2003;3742;2645;745;745;597;79;47;20;2;0;0;0;352;0;0;0;0;0;  03  ;  28  ;  28  ;1673  ;Liemeer                                 ;2.0;5.0
8054;Liemeer;2004;4360;2702;1306;765;617;79;48;19;2;541;489;52;352;0;0;0;0;0;  03  ;  28  ;  28  ;1673  ;Liemeer                                 ;2.0;5.0
8055;Liemeer;2005;4491;2738;1387;786;635;76;52;21;2;601;540;61;366;0;0;0;0;0;  03  ;  28  ;  28  ;1673  ;Liemeer                                 ;2.0;5.0
8056;Liemeer;2006;4529;2818;1341;732;600;74;29;27;2;609;568;41;370;0;0;0;0;0;  03  ;  28  ;  28  ;1673  ;Liemeer                                 ;2.0;5.0
8057;Liemeer;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8058;Liemeer;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8059;Liemeer;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8060;Liemeer;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8061;Liemeer;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8062;Liemeer;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8063;Liemeer;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8064;Liemeer;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8065;Liemeer;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8066;Liemeer;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8067;Liemeer;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8068;Liemeer;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8069;Liemeer;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8070;Liemeer;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8071;Liemeer;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8072;Liemeer;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8073;De Lier;2000;5991;4525;1096;1096;713;237;119;26;1;0;0;0;370;0;0;0;0;0;  03  ;  28  ;  27  ;0552  ;De Lier                                 ;3.0;4.0
8074;De Lier;2001;6144;4598;1168;1168;762;239;134;32;1;0;0;0;378;0;0;0;0;0;  03  ;  28  ;  27  ;0552  ;De Lier                                 ;3.0;4.0
8075;De Lier;2002;6277;4678;1216;1216;801;243;136;35;1;0;0;0;383;0;0;0;0;0;  03  ;  28  ;  27  ;0552  ;De Lier                                 ;3.0;4.0
8076;De Lier;2003;6605;5012;1203;1203;903;170;87;40;3;0;0;0;390;0;0;0;0;0;  03  ;  28  ;  27  ;0552  ;De Lier                                 ;3.0;4.0
8077;De Lier;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8078;De Lier;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8079;De Lier;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8080;De Lier;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8081;De Lier;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8082;De Lier;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8083;De Lier;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8084;De Lier;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8085;De Lier;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8086;De Lier;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8087;De Lier;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8088;De Lier;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8089;De Lier;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8090;De Lier;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8091;De Lier;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8092;De Lier;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8093;De Lier;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8094;De Lier;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8095;De Lier;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8096;Liesveld;2000;5714;4234;1182;1182;660;239;237;46;0;0;0;0;298;0;0;0;0;0;  03  ;  28  ;  30  ;0694  ;Liesveld                                ;2.0;5.0
8097;Liesveld;2001;5918;4344;1257;1257;715;253;237;52;0;0;0;0;317;0;0;0;0;0;  03  ;  28  ;  30  ;0694  ;Liesveld                                ;2.0;5.0
8098;Liesveld;2002;6147;4471;1341;1341;782;250;257;52;0;0;0;0;335;0;0;0;0;0;  03  ;  28  ;  30  ;0694  ;Liesveld                                ;2.0;5.0
8099;Liesveld;2003;6251;4507;1377;1377;807;232;270;68;0;0;0;0;367;0;0;0;0;0;  03  ;  28  ;  30  ;0694  ;Liesveld                                ;2.0;5.0
8100;Liesveld;2004;7613;4566;2681;1422;844;230;276;71;1;1259;739;520;366;0;0;0;0;0;  03  ;  28  ;  30  ;0694  ;Liesveld                                ;2.0;5.0
8101;Liesveld;2005;7884;4621;2874;1494;901;235;278;79;1;1380;845;535;389;0;0;0;0;0;  03  ;  28  ;  30  ;0694  ;Liesveld                                ;2.0;5.0
8102;Liesveld;2006;8055;4709;2934;1513;907;221;287;97;1;1421;905;516;412;0;0;0;0;0;  03  ;  28  ;  30  ;0694  ;Liesveld                                ;2.0;5.0
8103;Liesveld;2007;9043;4873;3092;1586;950;221;307;107;1;1506;970;536;429;649;119;512;10;8;  03  ;  28  ;  30  ;0694  ;Liesveld                                ;2.0;5.0
8104;Liesveld;2008;9242;4974;3146;1646;1004;217;306;118;1;1500;1002;498;444;678;118;540;11;9;  03  ;  28  ;  30  ;0694  ;Liesveld                                ;2.0;5.0
8105;Liesveld;2009;9327;5022;3126;1641;1033;212;287;108;1;1485;1020;465;462;717;164;536;11;6;  03  ;  28  ;  30  ;0694  ;Liesveld                                ;2.0;5.0
8106;Liesveld;2010;9571;5170;3169;1647;1043;218;273;112;1;1522;1073;449;482;750;181;551;14;4;  03  ;  28  ;  30  ;0694  ;Liesveld                                ;2.0;5.0
8107;Liesveld;2011;9739;5245;3190;1651;1050;218;275;107;1;1539;1113;426;488;816;208;589;15;4;  03  ;  28  ;  30  ;0694  ;Liesveld                                ;2.0;5.0
8108;Liesveld;2012;9794;5304;3167;1599;1010;208;269;111;1;1568;1170;398;496;827;227;579;15;6;  03  ;  28  ;  30  ;0694  ;Liesveld                                ;2.0;5.0
8109;Liesveld;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8110;Liesveld;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8111;Liesveld;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8112;Liesveld;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8113;Liesveld;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8114;Liesveld;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8115;Liesveld;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8116;Liesveld;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8117;Liesveld;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8118;Liesveld;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8119;Limmen;2000;3586;2691;591;591;370;71;104;33;13;0;0;0;304;0;0;0;0;0;  03  ;  27  ;  19  ;0418  ;Limmen                                  ;2.0;4.0
8120;Limmen;2001;3666;2772;567;567;400;67;69;20;11;0;0;0;327;0;0;0;0;0;  03  ;  27  ;  19  ;0418  ;Limmen                                  ;2.0;4.0
8121;Limmen;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8122;Limmen;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8123;Limmen;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8124;Limmen;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8125;Limmen;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8126;Limmen;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8127;Limmen;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8128;Limmen;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8129;Limmen;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8130;Limmen;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8131;Limmen;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8132;Limmen;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8133;Limmen;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8134;Limmen;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8135;Limmen;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8136;Limmen;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8137;Limmen;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8138;Limmen;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8139;Limmen;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8140;Limmen;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8141;Limmen;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8142;Lingewaal;2000;5465;4333;783;783;561;63;115;38;6;0;0;0;349;0;0;0;0;0;  03  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8143;Lingewaal;2001;5710;4452;897;897;630;74;135;50;8;0;0;0;361;0;0;0;0;0;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8144;Lingewaal;2002;5880;4531;982;982;676;73;174;53;6;0;0;0;367;0;0;0;0;0;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8145;Lingewaal;2003;6099;4645;1067;1067;711;77;215;56;8;0;0;0;387;0;0;0;0;0;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8146;Lingewaal;2004;7792;4707;2679;1179;743;155;215;58;8;1500;825;675;406;0;0;0;0;0;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8147;Lingewaal;2005;7760;4812;2506;1118;792;86;180;52;8;1388;836;552;442;0;0;0;0;0;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8148;Lingewaal;2006;7853;4897;2506;1070;771;77;164;48;10;1436;873;563;450;0;0;0;0;0;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8149;Lingewaal;2007;8552;4976;2412;1013;765;61;135;43;9;1399;904;495;466;698;219;465;11;3;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8150;Lingewaal;2008;8897;5094;2569;1000;754;58;135;45;8;1569;946;623;480;754;227;511;12;4;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8151;Lingewaal;2009;9109;5184;2646;1030;810;55;99;56;10;1616;989;627;486;793;256;521;15;1;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8152;Lingewaal;2010;9228;5238;2632;1044;814;63;99;60;8;1588;1012;576;507;851;283;547;19;2;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8153;Lingewaal;2011;9417;5302;2729;1035;805;62;104;57;7;1694;1037;657;520;866;304;536;20;6;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8154;Lingewaal;2012;9670;5397;2837;1039;808;56;118;50;7;1798;1051;747;548;888;339;523;18;8;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8155;Lingewaal;2013;9967;5571;2943;1044;810;51;128;48;7;1899;1082;817;546;907;372;515;14;6;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8156;Lingewaal;2014;10068;5632;2945;1023;799;50;129;38;7;1922;1111;811;563;928;410;498;14;6;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8157;Lingewaal;2015;9516;5694;2335;1048;846;48;111;36;7;1287;1125;162;561;926;426;477;14;9;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8158;Lingewaal;2016;9608;5749;2387;1073;860;51;118;38;6;1314;1155;159;551;921;417;478;17;9;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8159;Lingewaal;2017;9743;5810;2435;1102;878;61;123;34;6;1333;1158;175;566;932;432;476;17;7;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8160;Lingewaal;2018;9851;5893;2432;1090;876;62;109;37;6;1342;1175;167;574;952;473;457;16;6;  02  ;  25  ;  16  ;0733  ;Lingewaal                               ;3.0;5.0
8161;Lingewaal;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8162;Lingewaal;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8163;Lingewaal;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8164;Lingewaal;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8165;Lingewaard;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8166;Lingewaard;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8167;Lingewaard;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
8168;Lingewaard;2003;24503;19655;3092;3092;2273;316;354;146;3;0;0;0;1756;0;0;0;0;0;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8169;Lingewaard;2004;27957;20145;5949;3149;2334;318;343;147;7;2800;2360;440;1863;0;0;0;0;0;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8170;Lingewaard;2005;27102;19274;5968;2946;2114;325;350;152;5;3022;2565;457;1860;0;0;0;0;0;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8171;Lingewaard;2006;27711;19732;6041;2900;2041;322;372;160;5;3141;2672;469;1938;0;0;0;0;0;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8172;Lingewaard;2007;31128;20103;6228;2913;2003;313;438;157;2;3315;2819;496;2025;2772;1435;1281;41;15;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8173;Lingewaard;2008;32187;20670;6453;3021;2091;300;446;180;4;3432;2912;520;2082;2982;1564;1368;39;11;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8174;Lingewaard;2009;33159;21053;6608;3058;2112;296;462;187;1;3550;2995;555;2142;3356;1795;1514;38;9;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8175;Lingewaard;2010;33972;21519;6516;2931;2071;298;386;175;1;3585;3085;500;2232;3705;2025;1627;41;12;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8176;Lingewaard;2011;34806;22007;6476;2854;2076;274;334;170;0;3622;3120;502;2304;4019;2275;1698;39;7;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8177;Lingewaard;2012;35175;22294;6428;2768;2043;253;303;169;0;3660;3187;473;2312;4141;2454;1632;46;9;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8178;Lingewaard;2013;35140;22306;6298;2646;1946;223;302;175;0;3652;3187;465;2336;4200;2555;1594;42;9;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8179;Lingewaard;2014;35213;22344;6280;2642;1926;210;321;185;0;3638;3182;456;2309;4280;2705;1519;46;10;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8180;Lingewaard;2015;35087;22418;6225;2613;1955;206;291;161;0;3612;3207;405;2261;4183;2724;1406;40;13;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
8181;Lingewaard;2016;35403;22695;6272;2632;1958;200;318;156;0;3640;3207;433;2230;4206;2818;1343;35;10;  02  ;  25  ;  15  ;1705  ;Lingewaard                              ;4.0;4.0
